energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Nb_p_up,Nb_p_down,Nb_d_up,Nb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.47723862,5.94234360,-10.28355193,0.02486376,-0.16923489,0.02844520,-0.22532037,2.13210654,-1.44331986,0.79938954,-2.76976592,0.23277908,-1.31893564,0.27771621,-1.76131482,0.01166704,-0.14472226,5.41749780,-3.83577599
-0.47123562,5.04173151,-9.40188103,0.02146079,-0.16203153,0.02464346,-0.21617251,1.79638387,-1.19367702,0.69213231,-2.60914349,0.20141280,-1.25825731,0.24043636,-1.68377308,0.01009281,-0.13960648,4.56424270,-3.19157555
-0.46523262,4.24857974,-8.57947324,0.01840291,-0.15426016,0.02119946,-0.20619801,1.50301041,-0.98017889,0.59513357,-2.44610677,0.17307449,-1.19390268,0.20671644,-1.60074524,0.00867173,-0.13383502,3.81867145,-2.63929257
-0.45922961,3.55587626,-7.81259687,0.01567666,-0.14601707,0.01810805,-0.19552666,1.24881263,-0.79913738,0.50818129,-2.28208283,0.14769512,-1.12660049,0.17648722,-1.51322252,0.00739980,-0.12749473,3.17270206,-2.16956820
-0.45322661,2.95586903,-7.09769468,0.01326525,-0.13740491,0.01535807,-0.18429805,1.03039759,-0.64690279,0.43091138,-2.11845585,0.12516200,-1.05711386,0.14962486,-1.42225279,0.00627099,-0.12068121,2.61769791,-1.77315029
-0.44722361,2.44037431,-6.43148876,0.01114922,-0.12853019,0.01293344,-0.17265803,0.84427591,-0.51995132,0.36283588,-1.95655067,0.10532703,-0.98622351,0.12596121,-1.32891635,0.00527761,-0.11349617,2.14478005,-1.44111465
-0.44122061,2.00104829,-5.81103962,0.00930713,-0.11950061,0.01081433,-0.16075505,0.68696670,-0.41495195,0.30337157,-1.79761607,0.08801517,-0.91471031,0.10529407,-1.23430051,0.00441072,-0.10604453,1.74509357,-1.16503382
-0.43521761,1.62961808,-5.23376536,0.00771629,-0.11042248,0.00897820,-0.14873638,0.55508356,-0.32881435,0.25186780,-1.64280842,0.07303250,-0.84333758,0.08739721,-1.13947401,0.00366049,-0.09843159,1.41002583,-0.93709671
-0.42921461,1.31807043,-4.69742827,0.00635335,-0.10139813,0.00740082,-0.13674452,0.44540188,-0.25871939,0.20763255,-1.49317620,0.06017379,-0.77283416,0.07202962,-1.04546234,0.00301658,-0.09076022,1.13137726,-0.75018432
-0.42321161,1.05879864,-4.20009682,0.00519497,-0.09252361,0.00605714,-0.12491385,0.35490844,-0.20213486,0.16995588,-1.34964627,0.04922934,-0.70387872,0.05894390,-0.95322501,0.00246847,-0.08312833,0.90148693,-0.59790733
-0.41720860,0.84471002,-3.74009119,0.00421826,-0.08388665,0.00492210,-0.11336770,0.28083467,-0.15681868,0.13813023,-1.21301237,0.03999076,-0.63708615,0.04789341,-0.86363562,0.00200572,-0.07562659,0.71331700,-0.47461220
-0.41120560,0.66929723,-3.31592011,0.00340127,-0.07556498,0.00397123,-0.10221593,0.22067581,-0.12081219,0.11146735,-1.08392657,0.03225587,-0.57299634,0.03863824,-0.77746557,0.00161820,-0.06833656,0.56050098,-0.37536232
-0.40520260,0.52667799,-2.92621560,0.00272331,-0.06762507,0.00318119,-0.09155307,0.17219788,-0.09242602,0.08931170,-0.96289413,0.02583249,-0.51206592,0.03094993,-0.69537170,0.00129631,-0.06132926,0.43736125,-0.29590032
-0.39919960,0.41160798,-2.56967150,0.00216515,-0.06012132,0.00253013,-0.08145709,0.13343486,-0.07022065,0.07105041,-0.85027193,0.02054131,-0.45466293,0.02461497,-0.61788845,0.00103108,-0.05466416,0.33890171,-0.23259740
-0.39319660,0.31947186,-2.24498987,0.00170926,-0.05309565,0.00199794,-0.07198883,0.10267830,-0.05298367,0.05612016,-0.74627081,0.01621774,-0.40106475,0.01943719,-0.54542432,0.00081429,-0.04838866,0.26078112,-0.18239458
-0.38719360,0.24625747,-1.95083820,0.00133983,-0.04657762,0.00156642,-0.06319198,0.07846125,-0.03970530,0.04401109,-0.65096145,0.01271305,-0.35145884,0.01523910,-0.47826266,0.00063851,-0.04253805,0.19927224,-0.14274008
-0.38119060,0.18851765,-1.68581911,0.00104281,-0.04058479,0.00121932,-0.05509363,0.05953854,-0.02955362,0.03426838,-0.56428360,0.00989471,-0.30594641,0.01186245,-0.41656631,0.00049711,-0.03713580,0.15121157,-0.11152609
-0.37518759,0.14332377,-1.44845266,0.00080588,-0.03512357,0.00094234,-0.04770534,0.04486491,-0.02185041,0.02649177,-0.48605832,0.00764624,-0.26454830,0.00916805,-0.36038562,0.00038426,-0.03219426,0.11394364,-0.08702766
-0.36918459,0.10821462,-1.23717085,0.00061835,-0.03019023,0.00072307,-0.04102457,0.03357225,-0.01604838,0.02033350,-0.41600242,0.00586655,-0.22721292,0.00703501,-0.30966925,0.00029491,-0.02771564,0.08526312,-0.06784529
-0.36318159,0.08114336,-1.05032271,0.00047109,-0.02577219,0.00055085,-0.03503635,0.02494699,-0.01171028,0.01549513,-0.35374462,0.00446894,-0.19382548,0.00535965,-0.26427696,0.00022472,-0.02369317,0.06335744,-0.05285264
-0.35717859,0.06042508,-0.88618817,0.00035634,-0.02184940,0.00041665,-0.02971522,0.01840853,-0.00849017,0.01172354,-0.29884258,0.00337996,-0.16421831,0.00405407,-0.22399372,0.00017001,-0.02011247,0.04675181,-0.04114980
-0.35117559,0.04468654,-0.74299843,0.00026762,-0.01839577,0.00031288,-0.02502727,0.01348908,-0.00611694,0.00880646,-0.25080028,0.00253807,-0.13818142,0.00304458,-0.18854447,0.00012770,-0.01695291,0.03425806,-0.03202253
-0.34517259,0.03281929,-0.61896047,0.00019956,-0.01538067,0.00023328,-0.02093206,0.00981538,-0.00438012,0.00656783,-0.20908492,0.00189225,-0.11547314,0.00227009,-0.15760883,0.00009523,-0.01418905,0.02492814,-0.02490717
-0.33916958,0.02393716,-0.51228364,0.00014774,-0.01277029,0.00017268,-0.01738462,0.00709239,-0.00311777,0.00486317,-0.17314292,0.00140066,-0.09583029,0.00168050,-0.13083520,0.00007051,-0.01179197,0.01801270,-0.01936108
-0.33316658,0.01733825,-0.42120619,0.00010860,-0.01052895,0.00012691,-0.01433723,0.00508906,-0.00220645,0.00357514,-0.14241445,0.00102936,-0.07897750,0.00123513,-0.10785382,0.00005184,-0.00973057,0.01292493,-0.01503802
-0.32716358,0.01247167,-0.34402024,0.00007925,-0.00862024,0.00009260,-0.01174098,0.00362611,-0.00155285,0.00260940,-0.11634623,0.00075108,-0.06463567,0.00090129,-0.08828846,0.00003783,-0.00797268,0.00920954,-0.01166797
-0.32116058,0.00890900,-0.27909385,0.00005742,-0.00700804,0.00006708,-0.00954719,0.00256568,-0.00108708,0.00189088,-0.09440233,0.00054410,-0.05252908,0.00065297,-0.07176641,0.00002741,-0.00648605,0.00651638,-0.00904076
-0.31515758,0.00631998,-0.22488935,0.00004131,-0.00565729,0.00004825,-0.00770855,0.00180268,-0.00075720,0.00136038,-0.07607289,0.00039134,-0.04239136,0.00046967,-0.05792682,0.00001972,-0.00523916,0.00457859,-0.00699293
-0.30915458,0.00445230,-0.17997749,0.00002950,-0.00453470,0.00003445,-0.00618003,0.00125775,-0.00052493,0.00097170,-0.06088075,0.00027945,-0.03397011,0.00033541,-0.04642718,0.00001409,-0.00420189,0.00319459,-0.00539741
-0.30315158,0.00311481,-0.14304708,0.00002092,-0.00360922,0.00002443,-0.00491953,0.00087141,-0.00036232,0.00068909,-0.04838606,0.00019812,-0.02703035,0.00023781,-0.03694816,0.00000999,-0.00334601,0.00221337,-0.00415529
-0.29714857,0.00216399,-0.11291056,0.00001473,-0.00285229,0.00001719,-0.00388837,0.00059952,-0.00024908,0.00048517,-0.03818907,0.00013945,-0.02135674,0.00016740,-0.02919681,0.00000703,-0.00264549,0.00152281,-0.00318952
-0.29114557,0.00149298,-0.08850546,0.00001030,-0.00223815,0.00001202,-0.00305154,0.00040958,-0.00017061,0.00033914,-0.02993133,0.00009746,-0.01675488,0.00011700,-0.02290841,0.00000492,-0.00207672,0.00104038,-0.00243991
-0.28514257,0.00102288,-0.06889259,0.00000714,-0.00174378,0.00000834,-0.00237779,0.00027785,-0.00011648,0.00023536,-0.02329548,0.00006762,-0.01305164,0.00008118,-0.01784706,0.00000341,-0.00161860,0.00070582,-0.00185941
-0.27913957,0.00069593,-0.05325133,0.00000492,-0.00134896,0.00000574,-0.00183962,0.00018718,-0.00007931,0.00016217,-0.01800392,0.00004658,-0.01009489,0.00005592,-0.01380532,0.00000235,-0.00125254,0.00047549,-0.00141112
-0.27313657,0.00047020,-0.04087275,0.00000337,-0.00103612,0.00000393,-0.00141312,0.00012521,-0.00005387,0.00011094,-0.01381671,0.00003186,-0.00775259,0.00003825,-0.01060305,0.00000161,-0.00096235,0.00031808,-0.00106607
-0.26713357,0.00031547,-0.03115114,0.00000229,-0.00079016,0.00000267,-0.00107777,0.00008317,-0.00003652,0.00007534,-0.01052877,0.00002163,-0.00591149,0.00002597,-0.00808566,0.00000109,-0.00073410,0.00021130,-0.00080149
-0.26113057,0.00021019,-0.02357451,0.00000154,-0.00059830,0.00000180,-0.00081613,0.00005486,-0.00002472,0.00005080,-0.00796671,0.00001458,-0.00447557,0.00001751,-0.00612207,0.00000074,-0.00055599,0.00013938,-0.00059949
-0.25512756,0.00013906,-0.01771469,0.00000103,-0.00044980,0.00000120,-0.00061360,0.00003593,-0.00001671,0.00003401,-0.00598554,0.00000976,-0.00336432,0.00001172,-0.00460232,0.00000049,-0.00041808,0.00009129,-0.00044597
-0.24912456,0.00009137,-0.01321723,0.00000069,-0.00033574,0.00000080,-0.00045804,0.00002337,-0.00001128,0.00002260,-0.00446524,0.00000649,-0.00251098,0.00000779,-0.00343516,0.00000033,-0.00031212,0.00005938,-0.00032990
-0.24312156,0.00005961,-0.00979170,0.00000045,-0.00024882,0.00000053,-0.00033947,0.00001509,-0.00000762,0.00001492,-0.00330750,0.00000428,-0.00186072,0.00000514,-0.00254570,0.00000022,-0.00023135,0.00003835,-0.00024261
-0.23711856,0.00003862,-0.00720247,0.00000030,-0.00018308,0.00000035,-0.00024980,0.00000968,-0.00000514,0.00000977,-0.00243256,0.00000280,-0.00136901,0.00000337,-0.00187308,0.00000014,-0.00017026,0.00002459,-0.00017734
-0.23111556,0.00002485,-0.00526026,0.00000019,-0.00013375,0.00000022,-0.00018250,0.00000616,-0.00000346,0.00000636,-0.00177636,0.00000182,-0.00100006,0.00000219,-0.00136833,0.00000009,-0.00012440,0.00001566,-0.00012883
-0.22511256,0.00001587,-0.00381444,0.00000012,-0.00009701,0.00000015,-0.00013237,0.00000390,-0.00000233,0.00000410,-0.00128796,0.00000118,-0.00072532,0.00000141,-0.00099246,0.00000006,-0.00009024,0.00000990,-0.00009300
-0.21910955,0.00001007,-0.00274631,0.00000008,-0.00006986,0.00000009,-0.00009533,0.00000245,-0.00000157,0.00000263,-0.00092719,0.00000075,-0.00052230,0.00000091,-0.00071468,0.00000004,-0.00006499,0.00000622,-0.00006670
-0.21310655,0.00000634,-0.00196318,0.00000005,-0.00004995,0.00000006,-0.00006816,0.00000153,-0.00000106,0.00000167,-0.00066272,0.00000048,-0.00037341,0.00000058,-0.00051097,0.00000002,-0.00004647,0.00000388,-0.00004752
-0.20710355,0.00000397,-0.00139335,0.00000003,-0.00003546,0.00000004,-0.00004839,0.00000094,-0.00000071,0.00000106,-0.00047032,0.00000030,-0.00026506,0.00000036,-0.00036271,0.00000002,-0.00003299,0.00000240,-0.00003364
-0.20110055,0.00000246,-0.00098186,0.00000002,-0.00002499,0.00000002,-0.00003410,0.00000058,-0.00000048,0.00000066,-0.00033139,0.00000019,-0.00018680,0.00000023,-0.00025563,0.00000001,-0.00002325,0.00000148,-0.00002365
-0.19509755,0.00000152,-0.00068695,0.00000001,-0.00001749,0.00000001,-0.00002386,0.00000035,-0.00000032,0.00000041,-0.00023183,0.00000012,-0.00013070,0.00000014,-0.00017887,0.00000001,-0.00001627,0.00000090,-0.00001651
-0.18909455,0.00000093,-0.00047718,0.00000001,-0.00001215,0.00000001,-0.00001658,0.00000021,-0.00000021,0.00000026,-0.00016103,0.00000007,-0.00009080,0.00000009,-0.00012426,0.00000000,-0.00001131,0.00000055,-0.00001145
-0.18309155,0.00000057,-0.00032909,0.00000000,-0.00000838,0.00000001,-0.00001144,0.00000013,-0.00000014,0.00000016,-0.00011105,0.00000004,-0.00006263,0.00000005,-0.00008571,0.00000000,-0.00000780,0.00000033,-0.00000789
-0.17708854,0.00000034,-0.00022534,0.00000000,-0.00000574,0.00000000,-0.00000783,0.00000008,-0.00000009,0.00000010,-0.00007603,0.00000003,-0.00004288,0.00000003,-0.00005869,0.00000000,-0.00000534,0.00000020,-0.00000539
-0.17108554,0.00000021,-0.00015319,0.00000000,-0.00000390,0.00000000,-0.00000532,0.00000005,-0.00000006,0.00000006,-0.00005168,0.00000002,-0.00002916,0.00000002,-0.00003990,0.00000000,-0.00000363,0.00000012,-0.00000366
-0.16508254,0.00000012,-0.00010340,0.00000000,-0.00000263,0.00000000,-0.00000359,0.00000003,-0.00000004,0.00000003,-0.00003488,0.00000001,-0.00001968,0.00000001,-0.00002693,0.00000000,-0.00000245,0.00000007,-0.00000247
-0.15907954,0.00000007,-0.00006929,0.00000000,-0.00000176,0.00000000,-0.00000241,0.00000002,-0.00000003,0.00000002,-0.00002337,0.00000001,-0.00001319,0.00000001,-0.00001805,0.00000000,-0.00000164,0.00000004,-0.00000165
-0.15307654,0.00000004,-0.00004610,0.00000000,-0.00000117,0.00000000,-0.00000160,0.00000001,-0.00000002,0.00000001,-0.00001555,0.00000000,-0.00000878,0.00000000,-0.00001201,0.00000000,-0.00000109,0.00000002,-0.00000110
-0.14707354,0.00000002,-0.00003045,0.00000000,-0.00000078,0.00000000,-0.00000106,0.00000001,-0.00000001,0.00000001,-0.00001027,0.00000000,-0.00000580,0.00000000,-0.00000793,0.00000000,-0.00000072,0.00000001,-0.00000073
-0.14107054,0.00000001,-0.00001997,0.00000000,-0.00000051,0.00000000,-0.00000069,0.00000000,-0.00000001,0.00000000,-0.00000674,0.00000000,-0.00000380,0.00000000,-0.00000520,0.00000000,-0.00000047,0.00000001,-0.00000048
-0.13506753,0.00000001,-0.00001300,0.00000000,-0.00000033,0.00000000,-0.00000045,0.00000000,-0.00000000,0.00000000,-0.00000439,0.00000000,-0.00000248,0.00000000,-0.00000339,0.00000000,-0.00000031,0.00000000,-0.00000031
-0.12906453,0.00000000,-0.00000841,0.00000000,-0.00000021,0.00000000,-0.00000029,0.00000000,-0.00000000,0.00000000,-0.00000284,0.00000000,-0.00000160,0.00000000,-0.00000219,0.00000000,-0.00000020,0.00000000,-0.00000020
-0.12306153,0.00000000,-0.00000540,0.00000000,-0.00000014,0.00000000,-0.00000019,0.00000000,-0.00000000,0.00000000,-0.00000182,0.00000000,-0.00000103,0.00000000,-0.00000141,0.00000000,-0.00000013,0.00000000,-0.00000013
-0.11705853,0.00000000,-0.00000344,0.00000000,-0.00000009,0.00000000,-0.00000012,0.00000000,-0.00000000,0.00000000,-0.00000116,0.00000000,-0.00000065,0.00000000,-0.00000090,0.00000000,-0.00000008,0.00000000,-0.00000008
-0.11105553,0.00000000,-0.00000217,0.00000000,-0.00000006,0.00000000,-0.00000008,0.00000000,-0.00000000,0.00000000,-0.00000073,0.00000000,-0.00000041,0.00000000,-0.00000057,0.00000000,-0.00000005,0.00000000,-0.00000005
-0.10505253,0.00000000,-0.00000137,0.00000000,-0.00000003,0.00000000,-0.00000005,0.00000000,-0.00000000,0.00000000,-0.00000046,0.00000000,-0.00000026,0.00000000,-0.00000036,0.00000000,-0.00000003,0.00000000,-0.00000003
-0.09904952,0.00000000,-0.00000085,0.00000000,-0.00000002,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000029,0.00000000,-0.00000016,0.00000000,-0.00000022,0.00000000,-0.00000002,0.00000000,-0.00000002
-0.09304652,0.00000000,-0.00000053,0.00000000,-0.00000001,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000018,0.00000000,-0.00000010,0.00000000,-0.00000014,0.00000000,-0.00000001,0.00000000,-0.00000001
-0.08704352,0.00000000,-0.00000032,0.00000000,-0.00000001,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000011,0.00000000,-0.00000006,0.00000000,-0.00000008,0.00000000,-0.00000001,0.00000000,-0.00000001
-0.08104052,0.00000000,-0.00000020,0.00000000,-0.00000001,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000007,0.00000000,-0.00000004,0.00000000,-0.00000005,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.07503752,0.00000000,-0.00000012,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000004,0.00000000,-0.00000002,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.06903452,0.00000000,-0.00000007,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000002,0.00000000,-0.00000001,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.06303152,0.00000000,-0.00000004,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000001,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.05702851,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.05102551,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.04502251,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.03901951,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.03301651,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.02701351,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.02101051,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.01500750,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.00900450,0.00000001,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-0.00300150,0.00000001,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
0.00300150,0.00000002,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
0.00900450,0.00000003,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000000
0.01500750,0.00000005,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000000
0.02101051,0.00000009,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000000,0.00000001,-0.00000000,0.00000002,-0.00000000,0.00000001,-0.00000000,0.00000002,-0.00000000
0.02701351,0.00000014,-0.00000000,0.00000001,-0.00000000,0.00000001,-0.00000000,0.00000000,-0.00000000,0.00000002,-0.00000000,0.00000001,-0.00000000,0.00000003,-0.00000000,0.00000001,-0.00000000,0.00000003,-0.00000000
0.03301651,0.00000023,-0.00000000,0.00000001,-0.00000000,0.00000001,-0.00000000,0.00000000,-0.00000000,0.00000004,-0.00000000,0.00000002,-0.00000000,0.00000006,-0.00000000,0.00000002,-0.00000000,0.00000004,-0.00000000
0.03901951,0.00000038,-0.00000000,0.00000002,-0.00000000,0.00000002,-0.00000000,0.00000000,-0.00000000,0.00000007,-0.00000000,0.00000004,-0.00000000,0.00000009,-0.00000000,0.00000003,-0.00000000,0.00000007,-0.00000000
0.04502251,0.00000062,-0.00000000,0.00000003,-0.00000000,0.00000004,-0.00000000,0.00000000,-0.00000000,0.00000011,-0.00000000,0.00000006,-0.00000000,0.00000015,-0.00000000,0.00000005,-0.00000000,0.00000012,-0.00000000
0.05102551,0.00000100,-0.00000000,0.00000005,-0.00000000,0.00000006,-0.00000000,0.00000000,-0.00000000,0.00000017,-0.00000000,0.00000009,-0.00000000,0.00000025,-0.00000000,0.00000008,-0.00000000,0.00000019,-0.00000000
0.05702851,0.00000160,-0.00000001,0.00000008,-0.00000000,0.00000009,-0.00000000,0.00000000,-0.00000000,0.00000028,-0.00000000,0.00000015,-0.00000000,0.00000039,-0.00000000,0.00000013,-0.00000000,0.00000031,-0.00000000
0.06303152,0.00000254,-0.00000001,0.00000012,-0.00000000,0.00000015,-0.00000000,0.00000000,-0.00000000,0.00000044,-0.00000000,0.00000024,-0.00000000,0.00000062,-0.00000000,0.00000021,-0.00000000,0.00000048,-0.00000000
0.06903452,0.00000401,-0.00000002,0.00000019,-0.00000000,0.00000023,-0.00000000,0.00000000,-0.00000000,0.00000070,-0.00000001,0.00000037,-0.00000000,0.00000098,-0.00000001,0.00000033,-0.00000000,0.00000076,-0.00000000
0.07503752,0.00000628,-0.00000004,0.00000030,-0.00000000,0.00000036,-0.00000000,0.00000000,-0.00000000,0.00000110,-0.00000001,0.00000059,-0.00000000,0.00000154,-0.00000001,0.00000052,-0.00000000,0.00000120,-0.00000001
0.08104052,0.00000977,-0.00000007,0.00000046,-0.00000000,0.00000057,-0.00000001,0.00000000,-0.00000000,0.00000171,-0.00000002,0.00000091,-0.00000000,0.00000240,-0.00000002,0.00000081,-0.00000000,0.00000186,-0.00000001
0.08704352,0.00001510,-0.00000012,0.00000072,-0.00000000,0.00000088,-0.00000001,0.00000000,-0.00000000,0.00000264,-0.00000004,0.00000141,-0.00000000,0.00000370,-0.00000003,0.00000125,-0.00000001,0.00000288,-0.00000002
0.09304652,0.00002315,-0.00000019,0.00000110,-0.00000000,0.00000135,-0.00000002,0.00000000,-0.00000000,0.00000405,-0.00000007,0.00000216,-0.00000001,0.00000567,-0.00000004,0.00000191,-0.00000001,0.00000441,-0.00000004
0.09904952,0.00003525,-0.00000032,0.00000167,-0.00000001,0.00000205,-0.00000003,0.00000000,-0.00000000,0.00000617,-0.00000011,0.00000329,-0.00000001,0.00000864,-0.00000007,0.00000291,-0.00000002,0.00000672,-0.00000006
0.10505253,0.00005328,-0.00000053,0.00000253,-0.00000001,0.00000310,-0.00000005,0.00000000,-0.00000000,0.00000933,-0.00000018,0.00000497,-0.00000002,0.00001306,-0.00000012,0.00000440,-0.00000004,0.00001016,-0.00000010
0.11105553,0.00007998,-0.00000086,0.00000379,-0.00000002,0.00000466,-0.00000008,0.00000000,-0.00000000,0.00001402,-0.00000029,0.00000745,-0.00000004,0.00001960,-0.00000019,0.00000660,-0.00000006,0.00001525,-0.00000016
0.11705853,0.00011919,-0.00000140,0.00000564,-0.00000003,0.00000695,-0.00000013,0.00000000,-0.00000000,0.00002092,-0.00000047,0.00001110,-0.00000006,0.00002921,-0.00000030,0.00000983,-0.00000010,0.00002272,-0.00000026
0.12306153,0.00017638,-0.00000225,0.00000834,-0.00000004,0.00001029,-0.00000021,0.00000001,-0.00000000,0.00003099,-0.00000076,0.00001642,-0.00000009,0.00004322,-0.00000049,0.00001455,-0.00000016,0.00003362,-0.00000041
0.12906453,0.00025917,-0.00000359,0.00001225,-0.00000007,0.00001514,-0.00000033,0.00000001,-0.00000000,0.00004559,-0.00000121,0.00002410,-0.00000015,0.00006350,-0.00000078,0.00002137,-0.00000025,0.00004940,-0.00000066
0.13506753,0.00037811,-0.00000568,0.00001785,-0.00000011,0.00002211,-0.00000052,0.00000001,-0.00000000,0.00006660,-0.00000191,0.00003514,-0.00000024,0.00009264,-0.00000124,0.00003118,-0.00000039,0.00007207,-0.00000104
0.14107054,0.00054775,-0.00000894,0.00002584,-0.00000017,0.00003206,-0.00000082,0.00000002,-0.00000000,0.00009661,-0.00000301,0.00005086,-0.00000037,0.00013419,-0.00000194,0.00004515,-0.00000062,0.00010439,-0.00000164
0.14707354,0.00078790,-0.00001396,0.00003712,-0.00000026,0.00004617,-0.00000129,0.00000003,-0.00000000,0.00013916,-0.00000471,0.00007309,-0.00000058,0.00019300,-0.00000303,0.00006493,-0.00000097,0.00015016,-0.00000256
0.15307654,0.00112537,-0.00002164,0.00005296,-0.00000041,0.00006602,-0.00000199,0.00000004,-0.00000000,0.00019908,-0.00000730,0.00010429,-0.00000091,0.00027563,-0.00000470,0.00009271,-0.00000150,0.00021445,-0.00000397
0.15907954,0.00159609,-0.00003332,0.00007502,-0.00000063,0.00009376,-0.00000306,0.00000006,-0.00000000,0.00028283,-0.00001124,0.00014776,-0.00000139,0.00039087,-0.00000723,0.00013145,-0.00000231,0.00030413,-0.00000611
0.16508254,0.00224783,-0.00005094,0.00010551,-0.00000097,0.00013223,-0.00000467,0.00000008,-0.00000000,0.00039903,-0.00001719,0.00020786,-0.00000213,0.00055039,-0.00001104,0.00018507,-0.00000353,0.00042828,-0.00000934
0.17108554,0.00314353,-0.00007730,0.00014733,-0.00000147,0.00018519,-0.00000708,0.00000011,-0.00000000,0.00055912,-0.00002610,0.00029033,-0.00000324,0.00076958,-0.00001675,0.00025872,-0.00000536,0.00059888,-0.00001418
0.17708854,0.00436542,-0.00011647,0.00020428,-0.00000222,0.00025757,-0.00001065,0.00000015,-0.00000000,0.00077808,-0.00003934,0.00040264,-0.00000487,0.00106854,-0.00002521,0.00035915,-0.00000807,0.00083159,-0.00002137
0.18309155,0.00601999,-0.00017423,0.00028122,-0.00000333,0.00035580,-0.00001591,0.00000021,-0.00000000,0.00107541,-0.00005887,0.00055446,-0.00000729,0.00147325,-0.00003769,0.00049507,-0.00001208,0.00114666,-0.00003198
0.18909455,0.00824394,-0.00025877,0.00038441,-0.00000496,0.00048813,-0.00002360,0.00000028,-0.00000000,0.00147626,-0.00008747,0.00075812,-0.00001083,0.00201710,-0.00005593,0.00067766,-0.00001794,0.00157008,-0.00004751
