energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
3.51475738,1.42372556,0.03042119,0.19520836,0.24843916,0.23570367,0.04130540,0.33341637,0.63000435,0.63662171
3.52076038,1.44051524,0.03507428,0.18823696,0.24213419,0.23679115,0.04217421,0.33632214,0.64910247,0.65150862
3.52676338,1.46888941,0.04023885,0.18189821,0.23695185,0.23926655,0.04352024,0.34130305,0.67329139,0.67319258
3.53276638,1.50980892,0.04591687,0.17641396,0.23317418,0.24329567,0.04539255,0.34854758,0.70296090,0.70202381
3.53876938,1.56399799,0.05210011,0.17198528,0.23105562,0.24900560,0.04783252,0.35818852,0.73837115,0.73824173
3.54477239,1.63190999,0.05876892,0.16878746,0.23081671,0.25647933,0.05087241,0.37029591,0.77963624,0.78195963
3.55077539,1.71370076,0.06589141,0.16696593,0.23263876,0.26575164,0.05453401,0.38487198,0.82671195,0.83315240
3.55677839,1.80921026,0.07342282,0.16663301,0.23665973,0.27680661,0.05882754,0.40184828,0.87938835,0.89164795
3.56278139,1.91795366,0.08130538,0.16786560,0.24297125,0.28957658,0.06375071,0.42108525,0.93728769,0.95712278
3.56878439,2.03912196,0.08946852,0.17070383,0.25161686,0.30394286,0.06928810,0.44237420,0.99986790,1.02910183
3.57478739,2.17159268,0.09782959,0.17515067,0.26259140,0.31973800,0.07541084,0.46544161,1.06643188,1.10696298
3.58079040,2.31395012,0.10629505,0.18117235,0.27584159,0.33674957,0.08207665,0.48995577,1.13614232,1.18994608
3.58679340,2.46451477,0.11476210,0.18869970,0.29126757,0.35472542,0.08923016,0.51553540,1.20804177,1.27716632
3.59279640,2.62138099,0.12312082,0.19763012,0.30872550,0.37338006,0.09680379,0.54175989,1.28107740,1.36763167
3.59879940,2.78246168,0.13125659,0.20783036,0.32803087,0.39240209,0.10471877,0.56818099,1.35412961,1.46026379
3.60480240,2.94553840,0.13905291,0.21913979,0.34896268,0.41146237,0.11288676,0.59433531,1.42604337,1.55392175
3.61080540,3.10831534,0.14639438,0.23137418,0.37126804,0.43022255,0.12121162,0.61975716,1.49566133,1.64742778
3.61680840,3.26847504,0.15316976,0.24432987,0.39466735,0.44834391,0.12959157,0.64399145,1.56185724,1.73959405
3.62281141,3.42373413,0.15927508,0.25778828,0.41885966,0.46549586,0.13792149,0.66660592,1.62356838,1.82924966
3.62881441,3.57189691,0.16461647,0.27152056,0.44352833,0.48136419,0.14609544,0.68720235,1.67982576,1.91526670
3.63481741,3.71090503,0.16911286,0.28529232,0.46834666,0.49565853,0.15400917,0.70542647,1.72978070,1.99658456
3.64082041,3.83888162,0.17269815,0.29886847,0.49298353,0.50811894,0.16156257,0.72097606,1.77272683,2.07223157
3.64682341,3.95416842,0.17532299,0.31201779,0.51710880,0.51852140,0.16866203,0.73360707,1.80811658,2.14134332
3.65282641,4.05535490,0.17695602,0.32451747,0.54039857,0.52668212,0.17522253,0.74313772,1.83557147,2.20317709
3.65882941,4.14129875,0.17758437,0.33615722,0.56254005,0.53246049,0.18116939,0.74945034,1.85488605,2.25712202
3.66483242,4.21113748,0.17721375,0.34674312,0.58323615,0.53576077,0.18643967,0.75249124,1.86602526,2.30270491
3.67083542,4.26429123,0.17586775,0.35610097,0.60220957,0.53653252,0.19098311,0.75226855,1.86911580,2.33959184
3.67683842,4.30045759,0.17358669,0.36407917,0.61920657,0.53476973,0.19476259,0.74884841,1.86443186,2.36758578
3.68284142,4.31959910,0.17042594,0.37055102,0.63400023,0.53050897,0.19775417,0.74234972,1.85237636,2.38662070
3.68884442,4.32192484,0.16645386,0.37541645,0.64639332,0.52382652,0.19994663,0.73293783,1.83345859,2.39675294
3.69484742,4.30786740,0.16174941,0.37860314,0.65622071,0.51483483,0.20134067,0.72081754,1.80826965,2.39815035
3.70085043,4.27805676,0.15639962,0.38006710,0.66335131,0.50367827,0.20194771,0.70622575,1.77745686,2.39108024
3.70685343,4.23329266,0.15049695,0.37979255,0.66768967,0.49052862,0.20178858,0.68942410,1.74169862,2.37589665
3.71285643,4.17451682,0.14413675,0.37779135,0.66917701,0.47558025,0.20089188,0.67069191,1.70168072,2.35302791
3.71885943,4.10278635,0.13741480,0.37410185,0.66779195,0.45904524,0.19929247,0.65031973,1.65807535,2.32296492
3.72486243,4.01924924,0.13042514,0.36878735,0.66355065,0.44114867,0.19702984,0.62860362,1.61152354,2.28625078
3.73086543,3.92512296,0.12325814,0.36193411,0.65650663,0.42212400,0.19414675,0.60584023,1.56262166,2.24347198
3.73686843,3.82167622,0.11599899,0.35364908,0.64674998,0.40220883,0.19068794,0.58232292,1.51191224,2.19525142
3.74287144,3.71021442,0.10872646,0.34405736,0.63440615,0.38164095,0.18669921,0.55833866,1.45987931,2.14224308
3.74887444,3.59206823,0.10151212,0.33329951,0.61963418,0.36065483,0.18222667,0.53416586,1.40694772,2.08512831
3.75487744,3.46858512,0.09441985,0.32152868,0.60262444,0.33947851,0.17731633,0.51007275,1.35348636,2.02461321
3.76088044,3.34112309,0.08750568,0.30890781,0.58359586,0.31833091,0.17201394,0.48631644,1.29981420,1.96142686
3.76688344,3.21104565,0.08081797,0.29560672,0.56279257,0.29741955,0.16636509,0.46314217,1.24620873,1.89631966
3.77288644,3.07971746,0.07439771,0.28179932,0.54048017,0.27693860,0.16041537,0.44078280,1.19291559,1.83006136
3.77888944,2.94849941,0.06827912,0.26766087,0.51694149,0.25706736,0.15421081,0.41945823,1.14015884,1.76343823
3.78489245,2.81874258,0.06249023,0.25336539,0.49247197,0.23796901,0.14779818,0.39937463,1.08815061,1.69724882
3.79089545,2.69178021,0.05705365,0.23908313,0.46737480,0.21978960,0.14122538,0.38072334,1.03709984,1.63229798
3.79689845,2.56891735,0.05198727,0.22497828,0.44195580,0.20265737,0.13454162,0.36367941,0.98721908,1.56938892
3.80290145,2.45141779,0.04730496,0.21120677,0.41651818,0.18668224,0.12779753,0.34839968,0.93872921,1.50931310
3.80890445,2.34048833,0.04301721,0.19791424,0.39135737,0.17195551,0.12104500,0.33502048,0.89186161,1.45283823
3.81490745,2.23726064,0.03913169,0.18523416,0.36675596,0.15854969,0.11433684,0.32365502,0.84685794,1.40069435
3.82091046,2.14277111,0.03565365,0.17328620,0.34297884,0.14651854,0.10772615,0.31439053,0.80396732,1.35355860
3.82691346,2.05793961,0.03258633,0.16217466,0.32026876,0.13589725,0.10126555,0.30728542,0.76344157,1.31203919
3.83291646,1.98354782,0.02993107,0.15198723,0.29884238,0.12670265,0.09500618,0.30236654,0.72552858,1.27665914
3.83891946,1.92021827,0.02768746,0.14279388,0.27888686,0.11893373,0.08899655,0.29962686,0.69046445,1.24784058
3.84492246,1.86839522,0.02585329,0.13464599,0.26055716,0.11257210,0.08328137,0.29902364,0.65846505,1.22589043
3.85092546,1.82832838,0.02442445,0.12757585,0.24397403,0.10758271,0.07790034,0.30047745,0.62971735,1.21098811
3.85692846,1.80006049,0.02339470,0.12159635,0.22922288,0.10391466,0.07288700,0.30387206,0.60437123,1.20317614
3.86293147,1.78341980,0.02275543,0.11670103,0.21635334,0.10150215,0.06826771,0.30905547,0.58253231,1.20235409
3.86893447,1.77801799,0.02249533,0.11286452,0.20537978,0.10026559,0.06406085,0.31584208,0.56425604,1.20827653
3.87493747,1.78325417,0.02260009,0.11004332,0.19628254,0.10011287,0.06027621,0.32401603,0.54954357,1.22055523
3.88094047,1.79832511,0.02305210,0.10817693,0.18900993,0.10094081,0.05691473,0.33333572,0.53833955,1.23866579
3.88694347,1.82224173,0.02383013,0.10718945,0.18348101,0.10263676,0.05396846,0.34353940,0.53053194,1.26195864
3.89294647,1.85385146,0.02490919,0.10699144,0.17958888,0.10508033,0.05142092,0.35435159,0.52595387,1.28967419
3.89894947,1.89186593,0.02626038,0.10748219,0.17720450,0.10814539,0.04924768,0.36549023,0.52438743,1.32096176
3.90495248,1.93489310,0.02785088,0.10855226,0.17618096,0.11170206,0.04741728,0.37667418,0.52556922,1.35490155
3.91095548,1.98147281,0.02964412,0.11008621,0.17635791,0.11561892,0.04589236,0.38763086,0.52919736,1.39052905
3.91695848,2.03011449,0.03160005,0.11196555,0.17756614,0.11976528,0.04463098,0.39810362,0.53493965,1.42686092
3.92296148,2.07933565,0.03367559,0.11407175,0.17963211,0.12401343,0.04358805,0.40785867,0.54244254,1.46292151
3.92896448,2.12769995,0.03582520,0.11628915,0.18238231,0.12824097,0.04271690,0.41669107,0.55134050,1.49776888
3.93496748,2.17385319,0.03800167,0.11850783,0.18564733,0.13233296,0.04197080,0.42442971,0.56126547,1.53051963
3.94097049,2.21655626,0.04015697,0.12062628,0.18926545,0.13618400,0.04130440,0.43094095,0.57185593,1.56037131
3.94697349,2.25471366,0.04224328,0.12255366,0.19308579,0.13970016,0.04067512,0.43613088,0.58276542,1.58662197
3.95297649,2.28739685,0.04421397,0.12421176,0.19697080,0.14280053,0.04004434,0.43994596,0.59367009,1.60868594
3.95897949,2.31386153,0.04602478,0.12553653,0.20079817,0.14541859,0.03937838,0.44237230,0.60427513,1.62610543
3.96498249,2.33355874,0.04763486,0.12647903,0.20446213,0.14750319,0.03864924,0.44343336,0.61431993,1.63855777
3.97098549,2.34613931,0.04900782,0.12700594,0.20787409,0.14901909,0.03783514,0.44318653,0.62358180,1.64585799
3.97698849,2.35145212,0.05011264,0.12709954,0.21096275,0.14994722,0.03692071,0.44171858,0.63187834,1.64795709
3.98299150,2.34953643,0.05092451,0.12675721,0.21367378,0.15028446,0.03589702,0.43914040,0.63906839,1.64493612
3.98899450,2.34060905,0.05142537,0.12599044,0.21596905,0.15004303,0.03476132,0.43558120,0.64505173,1.63699662
3.99499750,2.32504716,0.05160441,0.12482357,0.21782564,0.14924957,0.03351662,0.43118263,0.64976763,1.62444808
4.00100050,2.30336789,0.05145819,0.12329214,0.21923474,0.14794391,0.03217109,0.42609299,0.65319241,1.60769297
4.00700350,2.27620564,0.05099060,0.12144103,0.22020044,0.14617751,0.03073728,0.42046191,0.65533636,1.58721033
4.01300650,2.24428822,0.05021263,0.11932258,0.22073865,0.14401175,0.02923137,0.41443572,0.65623999,1.56353844
4.01900950,2.20841290,0.04914183,0.11699455,0.22087609,0.14151610,0.02767229,0.40815359,0.65597005,1.53725741
4.02501251,2.16942319,0.04780165,0.11451823,0.22064954,0.13876615,0.02608083,0.40174474,0.65461536,1.50897240
4.03101551,2.12818702,0.04622062,0.11195659,0.22010518,0.13584167,0.02447890,0.39532656,0.65228265,1.47929773
4.03701851,2.08557696,0.04443134,0.10937266,0.21929822,0.13282465,0.02288869,0.38900376,0.64909260,1.44884262
4.04302151,2.04245259,0.04246946,0.10682802,0.21829251,0.12979747,0.02133210,0.38286834,0.64517594,1.41819843
4.04902451,1.99964519,0.04037263,0.10438159,0.21716029,0.12684110,0.01983010,0.37700030,0.64066991,1.38792769
4.05502751,1.95794462,0.03817935,0.10208852,0.21598180,0.12403347,0.01840235,0.37146883,0.63571485,1.35855490
4.06103052,1.91808812,0.03592803,0.09999941,0.21484472,0.12144792,0.01706685,0.36633374,0.63045101,1.33055879
4.06703352,1.88075060,0.03365596,0.09815951,0.21384332,0.11915177,0.01583970,0.36164701,0.62501544,1.30436596
4.07303652,1.84653613,0.03139849,0.09660819,0.21307709,0.11720509,0.01473496,0.35745409,0.61953893,1.28034558
4.07903952,1.81597020,0.02918831,0.09537842,0.21264905,0.11565949,0.01376463,0.35379489,0.61414305,1.25880498
4.08504252,1.78949245,0.02705486,0.09449633,0.21266337,0.11455707,0.01293861,0.35070420,0.60893707,1.23998597
4.09104552,1.76744987,0.02502386,0.09398083,0.21322252,0.11392954,0.01226477,0.34821165,0.60401497,1.22406169
4.09704852,1.75009032,0.02311705,0.09384324,0.21442393,0.11379737,0.01174899,0.34634097,0.59945254,1.21113411
4.10305153,1.73755672,0.02135198,0.09408695,0.21635624,0.11416920,0.01139523,0.34510883,0.59530466,1.20123232
4.10905453,1.72988218,0.01974196,0.09470716,0.21909535,0.11504141,0.01120560,0.34452324,0.59160291,1.19431169
4.11505753,1.72698676,0.01829614,0.09569072,0.22270040,0.11639788,0.01118041,0.34458176,0.58835377,1.19025437
4.12106053,1.72867624,0.01701966,0.09701603,0.22720992,0.11821004,0.01131818,0.34526967,0.58553746,1.18887133
4.12706353,1.73464371,0.01591388,0.09865322,0.23263847,0.12043724,0.01161565,0.34655842,0.58310778,1.18990634
4.13306653,1.74447446,0.01497661,0.10056448,0.23897388,0.12302745,0.01206783,0.34840452,0.58099296,1.19304220
4.13906953,1.75765472,0.01420252,0.10270466,0.24617542,0.12591832,0.01266792,0.35074909,0.57909772,1.19790929
4.14507254,1.77358433,0.01358345,0.10502219,0.25417308,0.12903860,0.01340736,0.35351823,0.57730648,1.20409666
4.15107554,1.79159360,0.01310880,0.10746024,0.26286808,0.13230996,0.01427587,0.35662434,0.57548789,1.21116533
4.15707854,1.81096384,0.01276589,0.10995829,0.27213471,0.13564911,0.01526147,0.35996838,0.57350025,1.21866364
4.16308154,1.83095111,0.01254043,0.11245380,0.28182346,0.13897022,0.01635063,0.36344300,0.57119792,1.22614407
4.16908454,1.85081225,0.01241683,0.11488423,0.29176543,0.14218754,0.01752842,0.36693655,0.56843815,1.23318078
4.17508754,1.86983221,0.01237864,0.11718912,0.30177785,0.14521807,0.01877875,0.37033752,0.56508822,1.23938719
4.18109055,1.88735104,0.01240892,0.11931226,0.31167042,0.14798429,0.02008468,0.37353940,0.56103231,1.24443242
4.18709355,1.90278953,0.01249059,0.12120371,0.32125225,0.15041672,0.02142876,0.37644556,0.55617778,1.24805597
4.19309655,1.91567170,0.01260683,0.12282179,0.33033899,0.15245623,0.02279352,0.37897376,0.55046043,1.25007934
4.19909955,1.92564300,0.01274136,0.12413466,0.33875989,0.15405594,0.02416190,0.38106013,0.54384843,1.25041409
4.20510255,1.93248301,0.01287886,0.12512160,0.34636427,0.15518272,0.02551774,0.38266218,0.53634464,1.24906552
4.21110555,1.93611171,0.01300515,0.12577383,0.35302717,0.15581801,0.02684637,0.38376076,0.52798707,1.24613158
4.21710855,1.93658890,0.01310756,0.12609473,0.35865383,0.15595815,0.02813504,0.38436063,0.51884748,1.24179695
4.22311156,1.93410651,0.01317513,0.12609963,0.36318277,0.15561397,0.02937343,0.38448976,0.50902823,1.23632236
4.22911456,1.92897427,0.01319884,0.12581495,0.36658723,0.15480983,0.03055402,0.38419720,0.49865735,1.23002961
4.23511756,1.92159933,0.01317172,0.12527688,0.36887504,0.15358204,0.03167242,0.38354971,0.48788229,1.22328315
4.24112056,1.91246103,0.01308908,0.12452954,0.37008684,0.15197680,0.03272757,0.38262734,0.47686275,1.21646899
4.24712356,1.90208223,0.01294847,0.12362281,0.37029280,0.15004777,0.03372181,0.38151824,0.46576273,1.20997226
4.25312656,1.89099884,0.01274985,0.12260993,0.36958812,0.14785342,0.03466087,0.38031296,0.45474272,1.20415473
4.25912956,1.87972934,0.01249550,0.12154488,0.36808739,0.14545422,0.03555365,0.37909866,0.44395206,1.19933337
4.26513257,1.86874619,0.01219001,0.12047985,0.36591851,0.14290993,0.03641194,0.37795366,0.43352229,1.19576150
4.27113557,1.85845062,0.01184024,0.11946282,0.36321614,0.14027710,0.03724998,0.37694249,0.42356168,1.19361348
4.27713857,1.84915250,0.01145523,0.11853540,0.36011534,0.13760686,0.03808397,0.37611203,0.41415129,1.19297390
4.28314157,1.84105636,0.01104607,0.11773106,0.35674565,0.13494316,0.03893142,0.37548875,0.40534285,1.19383194
4.28914457,1.83425429,0.01062580,0.11707381,0.35322597,0.13232161,0.03981056,0.37507738,0.39715848,1.19608130
4.29514757,1.82872616,0.01020935,0.11657742,0.34966043,0.12976876,0.04073958,0.37486102,0.38959229,1.19952562
4.30115058,1.82434707,0.00981337,0.11624520,0.34613545,0.12730208,0.04173606,0.37480273,0.38261371,1.20388914
4.30715358,1.82090131,0.00945622,0.11607026,0.34271820,0.12493045,0.04281622,0.37484841,0.37617227,1.20883201
4.31315658,1.81810204,0.00915787,0.11603637,0.33945628,0.12265512,0.04399438,0.37493084,0.37020357,1.21396923
4.31915958,1.81561533,0.00893986,0.11611918,0.33637860,0.12047118,0.04528239,0.37497459,0.36463600,1.21889223
4.32516258,1.81308683,0.00882533,0.11628783,0.33349743,0.11836921,0.04668918,0.37490143,0.35939775,1.22319172
4.33116558,1.81016967,0.00883898,0.11650681,0.33081119,0.11633724,0.04822037,0.37463595,0.35442376,1.22648055
4.33716858,1.80655142,0.00900706,0.11673790,0.32830789,0.11436266,0.04987799,0.37411090,0.34966198,1.22841521
4.34317159,1.80197874,0.00935740,0.11694222,0.32596879,0.11243409,0.05166026,0.37327204,0.34507885,1.22871475
4.34917459,1.79627800,0.00991934,0.11708205,0.32377217,0.11054308,0.05356146,0.37208208,0.34066327,1.22717608
4.35517759,1.78937057,0.01072365,0.11712255,0.32169672,0.10868546,0.05557191,0.37052350,0.33642920,1.22368480
4.36118059,1.78128204,0.01180237,0.11703318,0.31972451,0.10686232,0.05767795,0.36859999,0.33241648,1.21822092
4.36718359,1.77214453,0.01318852,0.11678869,0.31784327,0.10508058,0.05986205,0.36633661,0.32868983,1.21085943
4.37318659,1.76219227,0.01491579,0.11636989,0.31604779,0.10335307,0.06210301,0.36377839,0.32533629,1.20176538
4.37918959,1.75175039,0.01701794,0.11576387,0.31434059,0.10169814,0.06437612,0.36098776,0.32246091,1.19118426
4.38519260,1.74121789,0.01952813,0.11496394,0.31273156,0.10013889,0.06665351,0.35804070,0.32018122,1.17942790
4.39119560,1.73104550,0.02247811,0.11396923,0.31123693,0.09870192,0.06890452,0.35502208,0.31862057,1.16685695
4.39719860,1.72170994,0.02589716,0.11278398,0.30987749,0.09741592,0.07109615,0.35202029,0.31790083,1.15386088
4.40320160,1.71368574,0.02981091,0.11141665,0.30867631,0.09630990,0.07319361,0.34912164,0.31813468,1.14083662
4.40920460,1.70741644,0.03424000,0.10987889,0.30765608,0.09541142,0.07516096,0.34640474,0.31941809,1.12816692
4.41520760,1.70328652,0.03919867,0.10818445,0.30683629,0.09474474,0.07696183,0.34393534,0.32182315,1.11619975
4.42121061,1.70159565,0.04469322,0.10634812,0.30623055,0.09432907,0.07856022,0.34176168,0.32539179,1.10522952
4.42721361,1.70253645,0.05072051,0.10438475,0.30584395,0.09417700,0.07992135,0.33991092,0.33013062,1.09548129
4.43321661,1.70617702,0.05726653,0.10230841,0.30567100,0.09429324,0.08101257,0.33838655,0.33600710,1.08709844
4.43921961,1.71244903,0.06430508,0.10013178,0.30569390,0.09467356,0.08180426,0.33716714,0.34294743,1.08013459
4.44522261,1.72114183,0.07179667,0.09786566,0.30588156,0.09530427,0.08227075,0.33620628,0.35083597,1.07454977
4.45122561,1.73190293,0.07968781,0.09551876,0.30618915,0.09616197,0.08239111,0.33543387,0.35951652,1.07021115
4.45722861,1.74424484,0.08791060,0.09309767,0.30655845,0.09721378,0.08214992,0.33475860,0.36879526,1.06689797
4.46323162,1.75755776,0.09638283,0.09060699,0.30691876,0.09841800,0.08153788,0.33407138,0.37844528,1.06431046
4.46923462,1.77112767,0.10500860,0.08804965,0.30718847,0.09972506,0.08055220,0.33324974,0.38821252,1.06208218
4.47523762,1.78415898,0.11367954,0.08542735,0.30727720,0.10107893,0.07919687,0.33216280,0.39782292,1.05979507
4.48124062,1.79580070,0.12227651,0.08274098,0.30708838,0.10241874,0.07748268,0.33067656,0.40699046,1.05699653
4.48724362,1.80517515,0.13067201,0.07999117,0.30652212,0.10368061,0.07542702,0.32865942,0.41542578,1.05321768
4.49324662,1.81140792,0.13873297,0.07717880,0.30547845,0.10479970,0.07305346,0.32598744,0.42284509,1.04799205
4.49924962,1.81365794,0.14632408,0.07430543,0.30386058,0.10571226,0.07039110,0.32254928,0.42897899,1.04087384
4.50525263,1.81114656,0.15331140,0.07137371,0.30157814,0.10635771,0.06747384,0.31825062,0.43358089,1.03145500
4.51125563,1.80318444,0.15956624,0.06838768,0.29855041,0.10668059,0.06433935,0.31301772,0.43643465,1.01938064
4.51725863,1.78919538,0.16496902,0.06535293,0.29470922,0.10663241,0.06102808,0.30680023,0.43736130,1.00436198
4.52326163,1.76873613,0.16941315,0.06227676,0.29000151,0.10617316,0.05758213,0.29957297,0.43622446,0.98618671
4.52926463,1.74151170,0.17280848,0.05916812,0.28439156,0.10527269,0.05404413,0.29133679,0.43293431,0.96472616
4.53526763,1.70738547,0.17508451,0.05603753,0.27786258,0.10391159,0.05045619,0.28211843,0.42745008,0.93993942
4.54127064,1.66638398,0.17619284,0.05289693,0.27041783,0.10208183,0.04685885,0.27196951,0.41978083,0.91187422
4.54727364,1.61869633,0.17610907,0.04975939,0.26208107,0.09978697,0.04329025,0.26096460,0.40998468,0.88066466
4.55327664,1.56466823,0.17483380,0.04663890,0.25289640,0.09704196,0.03978533,0.24919871,0.39816643,0.84652619
4.55927964,1.50479118,0.17239286,0.04354999,0.24292744,0.09387264,0.03637530,0.23678410,0.38447375,0.80974789
4.56528264,1.43968713,0.16883666,0.04050742,0.23225593,0.09031483,0.03308716,0.22384671,0.36909221,0.77068274
4.57128564,1.37008958,0.16423864,0.03752588,0.22097978,0.08641321,0.02994353,0.21052232,0.35223915,0.72973610
4.57728864,1.29682153,0.15869306,0.03461962,0.20921057,0.08221983,0.02696252,0.19695259,0.33415689,0.68735308
4.58329165,1.22077160,0.15231202,0.03180223,0.19707074,0.07779258,0.02415780,0.18328116,0.31510543,0.64400520
4.58929465,1.14286891,0.14522202,0.02908633,0.18469046,0.07319342,0.02153882,0.16964990,0.29535490,0.60017688
4.59529765,1.06405789,0.13756012,0.02648336,0.17220431,0.06848665,0.01911114,0.15619550,0.27517815,0.55635235
4.60130065,0.98527380,0.12946982,0.02400344,0.15974802,0.06373711,0.01687675,0.14304640,0.25484369,0.51300327
4.60730365,0.90741991,0.12109698,0.02165520,0.14745516,0.05900858,0.01483459,0.13032025,0.23460919,0.47057752
4.61330665,0.83134691,0.11258584,0.01944574,0.13545419,0.05436219,0.01298099,0.11812187,0.21471578,0.42948949
4.61930965,0.75783530,0.10407525,0.01738061,0.12386574,0.04985507,0.01131019,0.10654172,0.19538327,0.39011208
4.62531266,0.68758110,0.09569534,0.01546383,0.11280031,0.04553926,0.00981485,0.09565503,0.17680645,0.35277051
4.63131566,0.62118511,0.08756465,0.01369798,0.10235649,0.04146078,0.00848647,0.08552134,0.15915241,0.31773806
4.63731866,0.55914594,0.07978789,0.01208430,0.09261965,0.03765903,0.00731590,0.07618464,0.14255905,0.28523373
4.64332166,0.50185665,0.07245416,0.01062291,0.08366121,0.03416637,0.00629373,0.06767392,0.12713455,0.25542163
4.64932466,0.44960479,0.06563595,0.00931297,0.07553847,0.03100802,0.00541065,0.06000409,0.11295790,0.22841209
4.65532766,0.40257562,0.05938858,0.00815295,0.06829484,0.02820215,0.00465777,0.05317725,0.10008018,0.20426414
4.66133067,0.36085799,0.05375028,0.00714087,0.06196067,0.02576017,0.00402692,0.04718419,0.08852664,0.18298925
4.66733367,0.32445247,0.04874274,0.00627455,0.05655434,0.02368719,0.00351086,0.04200605,0.07829935,0.16455602
4.67333667,0.29328116,0.04437204,0.00555191,0.05208378,0.02198264,0.00310349,0.03761610,0.06938018,0.14889557
4.67933967,0.26719869,0.04062998,0.00497122,0.04854808,0.02064095,0.00279996,0.03398147,0.06173408,0.13590733
4.68534267,0.24600393,0.03749563,0.00453132,0.04593930,0.01965236,0.00259679,0.03106496,0.05531243,0.12546509
4.69134567,0.22945180,0.03493705,0.00423181,0.04424433,0.01900365,0.00249193,0.02882666,0.05005638,0.11742300
4.69734867,0.21726498,0.03291317,0.00407323,0.04344655,0.01867900,0.00248472,0.02722551,0.04589999,0.11162140
4.70335168,0.20914486,0.03137566,0.00405714,0.04352748,0.01866073,0.00257590,0.02622061,0.04277310,0.10789219
4.70935468,0.20478164,0.03027079,0.00418613,0.04446811,0.01892999,0.00276749,0.02577238,0.04060387,0.10606384
4.71535768,0.20386324,0.02954126,0.00446376,0.04624988,0.01946741,0.00306262,0.02584346,0.03932093,0.10596566
4.72136068,0.20608277,0.02912792,0.00489447,0.04885539,0.02025363,0.00346536,0.02639942,0.03885506,0.10743142
4.72736368,0.21114458,0.02897133,0.00548331,0.05226858,0.02126969,0.00398047,0.02740913,0.03914040,0.11030229
4.73336668,0.21876858,0.02901324,0.00623562,0.05647460,0.02249737,0.00461305,0.02884496,0.04011528,0.11442891
4.73936968,0.22869306,0.02919781,0.00715670,0.06145912,0.02391929,0.00536821,0.03068264,0.04172248,0.11967274
4.74537269,0.24067586,0.02947275,0.00825128,0.06720727,0.02551902,0.00625066,0.03290095,0.04390923,0.12590657
4.75137569,0.25449398,0.02979021,0.00952304,0.07370221,0.02728089,0.00726428,0.03548118,0.04662671,0.13301438
4.75737869,0.26994187,0.03010748,0.01097402,0.08092335,0.02918987,0.00841168,0.03840628,0.04982940,0.14089041
4.76338169,0.28682847,0.03038757,0.01260405,0.08884432,0.03123117,0.00969371,0.04166000,0.05347406,0.14943766
4.76938469,0.30497327,0.03059950,0.01441021,0.09743086,0.03338991,0.01110905,0.04522579,0.05751871,0.15856592
4.77538769,0.32420169,0.03071846,0.01638626,0.10663871,0.03565058,0.01265382,0.04908564,0.06192146,0.16818931
4.78139070,0.34434006,0.03072584,0.01852221,0.11641155,0.03799662,0.01432124,0.05321895,0.06663943,0.17822373
4.78739370,0.36521062,0.03060898,0.02080397,0.12667937,0.04040991,0.01610140,0.05760136,0.07162785,0.18858409
4.79339670,0.38662682,0.03036085,0.02321316,0.13735723,0.04287035,0.01798112,0.06220378,0.07683936,0.19918181
4.79939970,0.40838938,0.02997961,0.02572706,0.14834455,0.04535551,0.01994399,0.06699153,0.08222369,0.20992246
4.80540270,0.43028348,0.02946804,0.02831878,0.15952526,0.04784042,0.02197053,0.07192378,0.08772768,0.22070403
4.81140570,0.45207730,0.02883289,0.03095760,0.17076861,0.05029750,0.02403853,0.07695322,0.09329593,0.23141577
4.81740870,0.47352232,0.02808417,0.03360961,0.18193097,0.05269667,0.02612358,0.08202618,0.09887178,0.24193787
4.82341171,0.49435542,0.02723447,0.03623844,0.19285852,0.05500567,0.02819970,0.08708311,0.10439899,0.25214200
4.82941471,0.51430301,0.02629824,0.03880630,0.20339072,0.05719060,0.03024025,0.09205937,0.10982383,0.26189289
4.83541771,0.53308703,0.02529114,0.04127514,0.21336470,0.05921658,0.03221882,0.09688660,0.11509765,0.27105080
4.84142071,0.55043275,0.02422941,0.04360794,0.22262015,0.06104870,0.03411037,0.10149436,0.12017985,0.27947502
4.84742371,0.56607810,0.02312936,0.04577012,0.23100479,0.06265304,0.03589236,0.10581211,0.12504112,0.28702808
4.85342671,0.57978410,0.02200692,0.04773095,0.23838004,0.06399779,0.03754585,0.10977146,0.12966667,0.29358069
4.85942971,0.59134600,0.02087727,0.04946495,0.24462662,0.06505449,0.03905666,0.11330868,0.13405957,0.29901712
4.86543272,0.60060447,0.01975465,0.05095321,0.24964991,0.06579918,0.04041636,0.11636715,0.13824363,0.30324071
4.87143572,0.60745635,0.01865214,0.05218449,0.25338475,0.06621355,0.04162317,0.11889987,0.14226598,0.30617941
4.87743872,0.61186435,0.01758162,0.05315617,0.25579934,0.06628592,0.04268256,0.12087181,0.14619884,0.30779082
4.88344172,0.61386500,0.01655378,0.05387494,0.25689817,0.06601207,0.04360771,0.12226194,0.15014048,0.30806669
4.88944472,0.61357452,0.01557810,0.05435707,0.25672356,0.06539582,0.04441958,0.12306494,0.15421516,0.30703648
4.89544772,0.61119199,0.01466299,0.05462847,0.25535595,0.06444934,0.04514675,0.12329240,0.15857185,0.30476977
4.90145073,0.60699963,0.01381588,0.05472425,0.25291259,0.06319316,0.04582479,0.12297354,0.16338169,0.30137742
