energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.63731866,1.21994631,0.00016976,0.13189270,1.07114909,0.46984301,0.00011766,0.51780257,0.19599258,0.11319742
-4.63131566,1.16247778,0.00014483,0.12623127,1.02354724,0.44965127,0.00011566,0.49143481,0.18445605,0.10755039
-4.62531266,1.10790882,0.00012487,0.12044541,0.97482486,0.43268616,0.00011834,0.46480851,0.17331138,0.10188776
-4.61930965,1.05675049,0.00010951,0.11462784,0.92569896,0.41899596,0.00012605,0.43823575,0.16262546,0.09628041
-4.61330665,1.00949145,0.00009846,0.10887565,0.87691343,0.40859181,0.00013924,0.41203545,0.15247080,0.09080058
-4.60730365,0.96658943,0.00009144,0.10328803,0.82922135,0.40144961,0.00015843,0.38652668,0.14292368,0.08552045
-4.60130065,0.92846291,0.00008824,0.09796385,0.78336685,0.39751239,0.00018422,0.36202173,0.13406191,0.08051067
-4.59529765,0.89548305,0.00008871,0.09299920,0.74006697,0.39669316,0.00021729,0.33881917,0.12596246,0.07583883
-4.58929465,0.86796624,0.00009272,0.08848500,0.69999405,0.39887814,0.00025840,0.31719716,0.11869899,0.07156807
-4.58329165,0.84616757,0.00010020,0.08450468,0.66375912,0.40393041,0.00030833,0.29740716,0.11233936,0.06775566
-4.57728864,0.83027514,0.00011110,0.08113204,0.63189674,0.41169378,0.00036792,0.27966810,0.10694316,0.06445169
-4.57128564,0.82040558,0.00012541,0.07842925,0.60485151,0.42199670,0.00043803,0.26416135,0.10255949,0.06169794
-4.56528264,0.81660053,0.00014311,0.07644517,0.58296683,0.43465620,0.00051947,0.25102645,0.09922484,0.05952683
-4.55927964,0.81882427,0.00016421,0.07521389,0.56647579,0.44948150,0.00061302,0.24035778,0.09696136,0.05796057
-4.55327664,0.82696233,0.00018869,0.07475364,0.55549479,0.46627716,0.00071935,0.23220216,0.09577534,0.05701047
-4.54727364,0.84082101,0.00021650,0.07506602,0.55001978,0.48484562,0.00083900,0.22655758,0.09565616,0.05667652
-4.54127064,0.86012772,0.00024758,0.07613556,0.54992523,0.50498882,0.00097234,0.22337294,0.09657557,0.05694707
-4.53526763,0.88453212,0.00028179,0.07792979,0.55496604,0.52650897,0.00111950,0.22254887,0.09848742,0.05779885
-4.52926463,0.91360799,0.00031894,0.08039955,0.56478229,0.54920821,0.00128035,0.22393967,0.10132781,0.05919713
-4.52326163,0.94685589,0.00035878,0.08347988,0.57890669,0.57288740,0.00145446,0.22735628,0.10501573,0.06109619
-4.51725863,0.98370657,0.00040098,0.08709116,0.59677485,0.59734387,0.00164106,0.23257025,0.10945405,0.06343999
-4.51125563,1.02352546,0.00044513,0.09114075,0.61773795,0.62236860,0.00183901,0.23931870,0.11453103,0.06616311
-4.50525263,1.06561813,0.00049074,0.09552492,0.64107774,0.64774289,0.00204681,0.24731008,0.12012220,0.06919192
-4.49924962,1.10923712,0.00053723,0.10013122,0.66602351,0.67323488,0.00226256,0.25623066,0.12609261,0.07244601
-4.49324662,1.15359020,0.00058398,0.10484098,0.69177056,0.69859639,0.00248401,0.26575176,0.13229939,0.07583979
-4.48724362,1.19785017,0.00063029,0.10953221,0.71749989,0.72356041,0.00270856,0.27553721,0.13859463,0.07928430
-4.48124062,1.24116642,0.00067542,0.11408246,0.74239842,0.74783959,0.00293332,0.28525127,0.14482844,0.08268913
-4.47523762,1.28267809,0.00071861,0.11837195,0.76567923,0.77112613,0.00315512,0.29456642,0.15085212,0.08596454
-4.46923462,1.32152880,0.00075909,0.12228649,0.78660126,0.79309334,0.00337066,0.30317116,0.15652142,0.08902347
-4.46323162,1.35688277,0.00079610,0.12572041,0.80448783,0.81339899,0.00357650,0.31077723,0.16169970,0.09178366
-4.45722861,1.38794191,0.00082894,0.12857918,0.81874327,0.83169059,0.00376920,0.31712636,0.16626099,0.09416964
-4.45122561,1.41396338,0.00085693,0.13078184,0.82886729,0.84761243,0.00394541,0.32199608,0.17009279,0.09611458
-4.44522261,1.43427721,0.00087951,0.13226290,0.83446641,0.86081425,0.00410196,0.32520455,0.17309853,0.09756188
-4.43921961,1.44830312,0.00089621,0.13297386,0.83526221,0.87096118,0.00423595,0.32661418,0.17519965,0.09846655
-4.43321661,1.45556605,0.00090667,0.13288423,0.83109593,0.87774449,0.00434483,0.32613391,0.17633720,0.09879623
-4.42721361,1.45570955,0.00091066,0.13198194,0.82192950,0.88089261,0.00442652,0.32372020,0.17647288,0.09853183
-4.42121061,1.44850652,0.00090811,0.13027319,0.80784281,0.88018193,0.00447942,0.31937647,0.17558958,0.09766776
-4.41520760,1.43386655,0.00089906,0.12778184,0.78902749,0.87544665,0.00450252,0.31315129,0.17369123,0.09621181
-4.40920460,1.41183967,0.00088371,0.12454813,0.76577741,0.86658723,0.00449538,0.30513521,0.17080221,0.09418459
-4.40320160,1.38261594,0.00086239,0.12062707,0.73847642,0.85357688,0.00445818,0.29545653,0.16696610,0.09161856
-4.39719860,1.34652093,0.00083554,0.11608637,0.70758377,0.83646565,0.00439170,0.28427601,0.16224403,0.08855680
-4.39119560,1.30400721,0.00080371,0.11100407,0.67361788,0.81538193,0.00429728,0.27178090,0.15671254,0.08505144
-4.38519260,1.25564194,0.00076755,0.10546601,0.63713908,0.79053109,0.00417680,0.25817849,0.15046107,0.08116189
-4.37918959,1.20209110,0.00072775,0.09956310,0.59873209,0.76219135,0.00403259,0.24368938,0.14358930,0.07695293
-4.37318659,1.14410109,0.00068506,0.09338870,0.55898876,0.73070705,0.00386739,0.22854075,0.13620418,0.07249269
-4.36718359,1.08247807,0.00064024,0.08703600,0.51849182,0.69647946,0.00368424,0.21295993,0.12841707,0.06785072
-4.36118059,1.01806629,0.00059406,0.08059567,0.47780004,0.65995578,0.00348638,0.19716838,0.12034076,0.06309605
-4.35517759,0.95172584,0.00054726,0.07415365,0.43743543,0.62161663,0.00327719,0.18137633,0.11208673,0.05829544
-4.34917459,0.88431094,0.00050052,0.06778943,0.39787255,0.58196266,0.00306004,0.16577826,0.10376260,0.05351185
-4.34317159,0.81664939,0.00045449,0.06157446,0.35953038,0.54150090,0.00283828,0.15054920,0.09546986,0.04880310
-4.33716858,0.74952405,0.00040973,0.05557117,0.32276663,0.50073140,0.00261508,0.13584203,0.08730196,0.04422083
-4.33116558,0.68365666,0.00036673,0.04983220,0.28787463,0.46013472,0.00239341,0.12178572,0.07934273,0.03980977
-4.32516258,0.61969478,0.00032589,0.04440008,0.25508251,0.42016063,0.00217597,0.10848449,0.07166529,0.03560727
-4.31915958,0.55820183,0.00028751,0.03930727,0.22455457,0.38121865,0.00196514,0.09601785,0.06433128,0.03164312
-4.31315658,0.49965057,0.00025185,0.03457646,0.19639449,0.34367038,0.00176293,0.08444141,0.05739055,0.02793963
-4.30715358,0.44441992,0.00021902,0.03022116,0.17065004,0.30782412,0.00157102,0.07378833,0.05088116,0.02451195
-4.30115058,0.39279487,0.00018912,0.02624650,0.14731894,0.27393155,0.00139069,0.06407131,0.04482979,0.02136858
-4.29514757,0.34496943,0.00016214,0.02265021,0.12635559,0.24218659,0.00122288,0.05528499,0.03925235,0.01851202
-4.28914457,0.30105194,0.00013803,0.01942363,0.10767815,0.21272630,0.00106816,0.04740857,0.03415493,0.01593957
-4.28314157,0.26107263,0.00011669,0.01655284,0.09117583,0.18563348,0.00092682,0.04040863,0.02953479,0.01364417
-4.27713857,0.22499264,0.00009797,0.01401981,0.07671597,0.16094082,0.00079883,0.03424189,0.02538165,0.01161529
-4.27113557,0.19271425,0.00008172,0.01180344,0.06415084,0.13863626,0.00068395,0.02885800,0.02167887,0.00983984
-4.26513257,0.16409176,0.00006775,0.00988060,0.05332377,0.11866920,0.00058171,0.02420209,0.01840483,0.00830304
-4.25912956,0.13894258,0.00005586,0.00822708,0.04407469,0.10095735,0.00049148,0.02021715,0.01553415,0.00698921
-4.25312656,0.11705814,0.00004587,0.00681837,0.03624488,0.08539369,0.00041254,0.01684619,0.01303892,0.00588258
-4.24712356,0.09821435,0.00003758,0.00563042,0.02968093,0.07185363,0.00034404,0.01403404,0.01088987,0.00496794
-4.24112056,0.08218131,0.00003083,0.00464020,0.02423792,0.06020179,0.00028510,0.01172895,0.00905734,0.00423123
-4.23511756,0.06873216,0.00002545,0.00382619,0.01978188,0.05029846,0.00023485,0.00988382,0.00751227,0.00366005
-4.22911456,0.05765084,0.00002131,0.00316874,0.01619154,0.04200549,0.00019238,0.00845725,0.00622692,0.00324409
-4.22311156,0.04873884,0.00001829,0.00265033,0.01335952,0.03519158,0.00015686,0.00741423,0.00517559,0.00297543
-4.21710855,0.04182076,0.00001632,0.00225576,0.01119294,0.02973692,0.00012748,0.00672669,0.00433517,0.00284880
-4.21110555,0.03674896,0.00001533,0.00197222,0.00961366,0.02553709,0.00010352,0.00637376,0.00368557,0.00286170
-4.20510255,0.03340711,0.00001530,0.00178935,0.00855817,0.02250641,0.00008434,0.00634189,0.00321011,0.00301452
-4.19909955,0.03171283,0.00001624,0.00169919,0.00797717,0.02058056,0.00006938,0.00662477,0.00289578,0.00331050
-4.19309655,0.03161954,0.00001818,0.00169618,0.00783508,0.01971870,0.00005818,0.00722313,0.00273349,0.00375567
-4.18709355,0.03311751,0.00002119,0.00177701,0.00810931,0.01990495,0.00005040,0.00814434,0.00271821,0.00435869
-4.18109055,0.03623428,0.00002537,0.00194056,0.00878954,0.02114952,0.00004578,0.00940200,0.00284918,0.00513062
-4.17508754,0.04103439,0.00003085,0.00218781,0.00987697,0.02348923,0.00004420,0.01101529,0.00312998,0.00608466
-4.16908454,0.04761857,0.00003780,0.00252168,0.01138356,0.02698764,0.00004565,0.01300834,0.00356868,0.00723572
-4.16308154,0.05612238,0.00004641,0.00294698,0.01333137,0.03173478,0.00005022,0.01540944,0.00417792,0.00860010
-4.15707854,0.06671434,0.00005690,0.00347029,0.01575190,0.03784634,0.00005816,0.01825024,0.00497505,0.01019490
-4.15107554,0.07959351,0.00006951,0.00409995,0.01868565,0.04546248,0.00006983,0.02156485,0.00598223,0.01203764
-4.14507254,0.09498659,0.00008449,0.00484593,0.02218160,0.05474608,0.00008573,0.02538898,0.00722646,0.01414558
-4.13906953,0.11314450,0.00010212,0.00571992,0.02629699,0.06588046,0.00010649,0.02975902,0.00873969,0.01653528
-4.13306653,0.13433853,0.00012268,0.00673526,0.03109713,0.07906666,0.00013289,0.03471120,0.01055884,0.01922197
-4.12706353,0.15885588,0.00014644,0.00790703,0.03665534,0.09451999,0.00016585,0.04028079,0.01272571,0.02221910
-4.12106053,0.18699494,0.00017367,0.00925210,0.04305300,0.11246612,0.00020645,0.04650142,0.01528694,0.02553782
-4.11505753,0.21906000,0.00020463,0.01078927,0.05037977,0.13313659,0.00025590,0.05340453,0.01829372,0.02918661
-4.10905453,0.25535569,0.00023952,0.01253931,0.05873378,0.15676378,0.00031553,0.06101891,0.02180149,0.03317100
-4.10305153,0.29618111,0.00027852,0.01452511,0.06822196,0.18357537,0.00038682,0.06937055,0.02586944,0.03749337
-4.09704852,0.34182369,0.00032175,0.01677180,0.07896020,0.21378847,0.00047134,0.07848247,0.03055983,0.04215287
-4.09104552,0.39255293,0.00036926,0.01930676,0.09107360,0.24760342,0.00057075,0.08837493,0.03593717,0.04714554
-4.08504252,0.44861392,0.00042103,0.02215966,0.10469631,0.28519739,0.00068676,0.09906562,0.04206716,0.05246444
-4.07903952,0.51022091,0.00047696,0.02536240,0.11997126,0.32671796,0.00082109,0.11057005,0.04901539,0.05809996
-4.07303652,0.57755076,0.00053686,0.02894890,0.13704930,0.37227676,0.00097544,0.12290195,0.05684590,0.06404023
-4.06703352,0.65073646,0.00060041,0.03295476,0.15608795,0.42194339,0.00115144,0.13607366,0.06561951,0.07027149
-4.06103052,0.72986065,0.00066724,0.03741683,0.17724933,0.47573968,0.00135055,0.15009640,0.07539193,0.07677860
-4.05502751,0.81494913,0.00073684,0.04237246,0.20069740,0.53363443,0.00157408,0.16498037,0.08621177,0.08354540
-4.04902451,0.90596452,0.00080862,0.04785864,0.22659423,0.59553888,0.00182304,0.18073459,0.09811846,0.09055510
-4.04302151,1.00279994,0.00088191,0.05391089,0.25509542,0.66130286,0.00209812,0.19736629,0.11114007,0.09779043
-4.03701851,1.10527280,0.00095593,0.06056194,0.28634446,0.73071179,0.00239964,0.21488003,0.12529113,0.10523375
-4.03101551,1.21311886,0.00102988,0.06784018,0.32046614,0.80348466,0.00272743,0.23327616,0.14057061,0.11286691
-4.02501251,1.32598656,0.00110287,0.07576798,0.35755923,0.87927298,0.00308085,0.25254901,0.15696000,0.12067089
-4.01900950,1.44343183,0.00117400,0.08435983,0.39768836,0.95766080,0.00345866,0.27268444,0.17442158,0.12862527
-4.01300650,1.56491370,0.00124235,0.09362045,0.44087552,1.03816592,0.00385907,0.29365715,0.19289709,0.13670751
-4.00700350,1.68979086,0.00130701,0.10354287,0.48709141,1.12024218,0.00427967,0.31542759,0.21230668,0.14489202
-4.00100050,1.81731953,0.00136712,0.11410662,0.53624708,1.20328309,0.00471742,0.33793880,0.23254837,0.15314922
-3.99499750,1.94665316,0.00142185,0.12527607,0.58818610,1.28662667,0.00516870,0.36111325,0.25349796,0.16144448
-3.98899450,2.07684414,0.00147046,0.13699905,0.64267799,1.36956163,0.00562932,0.38484993,0.27500945,0.16973717
-3.98299150,2.20684813,0.00151229,0.14920586,0.69941314,1.45133490,0.00609458,0.40902188,0.29691607,0.17797980
-3.97698849,2.33553122,0.00154679,0.16180874,0.75799978,1.53116054,0.00655933,0.43347442,0.31903178,0.18611743
-3.97098549,2.46168035,0.00157352,0.17470189,0.81796332,1.60822997,0.00701808,0.45802424,0.34115343,0.19408732
-3.96498249,2.58401715,0.00159219,0.18776212,0.87874859,1.68172351,0.00746509,0.48245959,0.36306335,0.20181908
-3.95897949,2.70121524,0.00160262,0.20085012,0.93972493,1.75082312,0.00789449,0.50654166,0.38453247,0.20923514
-3.95297649,2.81192111,0.00160478,0.21381243,1.00019457,1.81472622,0.00830040,0.53000734,0.40532392,0.21625176
-3.94697349,2.91477805,0.00159875,0.22648411,1.05940397,1.87266031,0.00867709,0.55257320,0.42519693,0.22278055
-3.94097049,3.00845304,0.00158475,0.23869197,1.11655827,1.92389818,0.00901908,0.57394095,0.44391108,0.22873036
-3.93496748,3.09166572,0.00156313,0.25025837,1.17083822,1.96777336,0.00932128,0.59380393,0.46123080,0.23400970
-3.92896448,3.16321877,0.00153432,0.26100547,1.22141944,2.00369536,0.00957914,0.61185474,0.47692989,0.23852940
-3.92296148,3.22202880,0.00149887,0.27075980,1.26749313,2.03116434,0.00978873,0.62779361,0.49079623,0.24220557
-3.91695848,3.26715654,0.00145739,0.27935690,1.30828773,2.04978461,0.00994684,0.64133716,0.50263626,0.24496259
-3.91095548,3.29783544,0.00141055,0.28664604,1.34309061,2.05927664,0.01005110,0.65222743,0.51227935,0.24673614
-3.90495248,3.31349722,0.00135909,0.29249470,1.37126910,2.05948684,0.01009998,0.66024057,0.51958188,0.24747605
-3.89894947,3.31379352,0.00130375,0.29679262,1.39228983,2.05039493,0.01009286,0.66519488,0.52443088,0.24714876
-3.89294647,3.29861245,0.00124530,0.29945540,1.40573575,2.03211827,0.01003004,0.66695797,0.52674709,0.24573942
-3.88694347,3.26808929,0.00118449,0.30042732,1.41132006,2.00491303,0.00991272,0.66545251,0.52648750,0.24325337
-3.88094047,3.22261051,0.00112208,0.29968337,1.40889633,1.96917177,0.00974296,0.66066040,0.52364701,0.23971701
-3.87493747,3.16281086,0.00105877,0.29723036,1.39846455,1.92541758,0.00952364,0.65262510,0.51825935,0.23517791
-3.86893447,3.08956313,0.00099522,0.29310703,1.38017266,1.87429459,0.00925836,0.64145201,0.51039705,0.22970417
-3.86293147,3.00396102,0.00093207,0.28738320,1.35431344,1.81655517,0.00895136,0.62730677,0.50017051,0.22338311
-3.85692846,2.90729519,0.00086985,0.28015790,1.32131700,1.75304408,0.00860739,0.61041161,0.48772604,0.21631919
-3.85092546,2.80102344,0.00080906,0.27155670,1.28173905,1.68467997,0.00823164,0.59103977,0.47324303,0.20863132
-3.84492246,2.68673592,0.00075013,0.26172810,1.23624535,1.61243482,0.00782955,0.56950823,0.45693017,0.20044966
-3.83891946,2.56611641,0.00069340,0.25083942,1.18559304,1.53731194,0.00740674,0.54616909,0.43902093,0.19191198
-3.83291646,2.44090118,0.00063914,0.23907205,1.13060961,1.46032324,0.00696885,0.52139977,0.41976830,0.18315981
-3.82691346,2.31283671,0.00058759,0.22661647,1.07217017,1.38246644,0.00652144,0.49559261,0.39943905,0.17433444
-3.82091046,2.18363790,0.00053887,0.21366716,1.01117411,1.30470310,0.00606987,0.46914411,0.37830766,0.16557297
-3.81490745,2.05494808,0.00049309,0.20041752,0.94852177,1.22793802,0.00561922,0.44244433,0.35665015,0.15700456
-3.80890445,1.92830234,0.00045027,0.18705504,0.88509223,1.15300087,0.00517418,0.41586678,0.33473790,0.14874705
-3.80290145,1.80509535,0.00041042,0.17375697,0.82172272,1.08063045,0.00473900,0.38975929,0.31283188,0.14090402
-3.79689845,1.68655475,0.00037349,0.16068647,0.75919062,1.01146227,0.00431745,0.36443600,0.29117731,0.13356244
-3.79089545,1.57372088,0.00033940,0.14798943,0.69819820,0.94601965,0.00391275,0.34017093,0.26999907,0.12679096
-3.78489245,1.46743351,0.00030806,0.13579211,0.63936092,0.88470866,0.00352760,0.31719326,0.24949787,0.12063899
-3.77888944,1.36832576,0.00027936,0.12419951,0.58319915,0.82781695,0.00316416,0.29568438,0.22984745,0.11513642
-3.77288644,1.27682522,0.00025318,0.11329459,0.53013363,0.77551651,0.00282405,0.27577685,0.21119275,0.11029416
-3.76688344,1.19316199,0.00022942,0.10313827,0.48048442,0.72787001,0.00250841,0.25755517,0.19364915,0.10610531
-3.76088044,1.11738302,0.00020796,0.09377009,0.43447323,0.68484047,0.00221791,0.24105832,0.17730277,0.10254708
-3.75487744,1.04937200,0.00018870,0.08520964,0.39222876,0.64630385,0.00195281,0.22628372,0.16221164,0.09958312
-3.74887444,0.98887380,0.00017157,0.07745845,0.35379447,0.61206383,0.00171303,0.21319264,0.14840784,0.09716641
-3.74287144,0.93552214,0.00015651,0.07050227,0.31913847,0.58186831,0.00149818,0.20171643,0.13590027,0.09524237
-3.73686843,0.88886939,0.00014347,0.06431376,0.28816480,0.55542679,0.00130762,0.19176355,0.12467795,0.09375224
-3.73086543,0.84841705,0.00013243,0.05885520,0.26072559,0.53242799,0.00114054,0.18322682,0.11471375,0.09263635
-3.72486243,0.81364556,0.00012340,0.05408139,0.23663351,0.51255685,0.00099599,0.17599077,0.10596816,0.09183737
-3.71885943,0.78404226,0.00011639,0.04994232,0.21567393,0.49551032,0.00087293,0.16993847,0.09839314,0.09130324
-3.71285643,0.75912613,0.00011145,0.04638574,0.19761642,0.48101122,0.00077031,0.16495779,0.09193567,0.09098964
-3.70685343,0.73846854,0.00010864,0.04335943,0.18222507,0.46881968,0.00068703,0.16094670,0.08654093,0.09086202
-3.70085043,0.72170903,0.00010802,0.04081308,0.16926733,0.45874153,0.00062205,0.15781742,0.08215499,0.09089696
-3.69484742,0.70856555,0.00010968,0.03869981,0.15852118,0.45063360,0.00057436,0.15549918,0.07872684,0.09108280
-3.68884442,0.69883903,0.00011372,0.03697726,0.14978050,0.44440556,0.00054299,0.15393971,0.07620976,0.09141966
-3.68284142,0.69241208,0.00012021,0.03560822,0.14285850,0.44001833,0.00052704,0.15310521,0.07456192,0.09191864
-3.67683842,0.68924216,0.00012924,0.03456087,0.13758941,0.43747938,0.00052566,0.15297900,0.07374639,0.09260041
-3.67083542,0.68934986,0.00014090,0.03380862,0.13382843,0.43683507,0.00053805,0.15355892,0.07373035,0.09349311
-3.66483242,0.69280294,0.00015525,0.03332960,0.13145024,0.43816059,0.00056343,0.15485371,0.07448383,0.09462989
-3.65882941,0.69969727,0.00017235,0.03310595,0.13034629,0.44154819,0.00060105,0.15687851,0.07597800,0.09604593
-3.65282641,0.71013589,0.00019222,0.03312283,0.13042113,0.44709434,0.00065014,0.15964994,0.07818311,0.09777530
-3.64682341,0.72420736,0.00021490,0.03336738,0.13158824,0.45488664,0.00070992,0.16318086,0.08106630,0.09984788
-3.64082041,0.74196505,0.00024038,0.03382759,0.13376552,0.46499137,0.00077958,0.16747523,0.08458945,0.10228619
-3.63481741,0.76340843,0.00026864,0.03449130,0.13687094,0.47744244,0.00085826,0.17252354,0.08870717,0.10510280
-3.62881441,0.78846786,0.00029965,0.03534519,0.14081855,0.49223259,0.00094504,0.17829873,0.09336525,0.10829797
-3.62281141,0.81699395,0.00033339,0.03637409,0.14551519,0.50930751,0.00103896,0.18475330,0.09849946,0.11185808
-3.61680840,0.84875236,0.00036983,0.03756042,0.15085805,0.52856338,0.00113902,0.19181750,0.10403509,0.11575469
-3.61080540,0.88342463,0.00040896,0.03888397,0.15673338,0.54984831,0.00124417,0.19939892,0.10988714,0.11994445
-3.60480240,0.92061540,0.00045079,0.04032193,0.16301628,0.57296773,0.00135337,0.20738341,0.11596122,0.12436982
-3.59879940,0.95986602,0.00049541,0.04184924,0.16957177,0.59769374,0.00146560,0.21563761,0.12215528,0.12896068
-3.59279640,1.00067386,0.00054294,0.04343919,0.17625696,0.62377817,0.00157991,0.22401257,0.12836200,0.13363660
-3.58679340,1.04251680,0.00059360,0.04506431,0.18292434,0.65096873,0.00169543,0.23234876,0.13447180,0.13830991
-3.58079040,1.08488159,0.00064769,0.04669744,0.18942597,0.67902752,0.00181147,0.24048195,0.14037639,0.14288920
-3.57478739,1.12729469,0.00070566,0.04831294,0.19561821,0.70775104,0.00192751,0.24824969,0.14597267,0.14728319
