energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
3.46673337,2.96345015,-2.96299839,0.01926505,-0.01925550,0.81108566,-0.81095589,1.55674390,-1.55660525,1.16137641,-1.16118384,0.50650518,-0.50644763,0.39729890,-0.39725700,0.00000000,-0.00000000
3.47273637,2.87931192,-2.87884204,0.01748071,-0.01747156,0.78312390,-0.78298986,1.53136038,-1.53120680,1.12420556,-1.12400601,0.49695093,-0.49688908,0.39074818,-0.39070212,0.00000000,-0.00000000
3.47873937,2.79164487,-2.79115823,0.01577622,-0.01576751,0.75445734,-0.75431975,1.50283739,-1.50266949,1.08605656,-1.08585075,0.48605730,-0.48599100,0.38323477,-0.38318472,0.00000000,-0.00000000
3.48474237,2.70060636,-2.70010457,0.01416145,-0.01415324,0.72520438,-0.72506393,1.47129072,-1.47110928,1.04698620,-1.04677492,0.47382098,-0.47375012,0.37479017,-0.37473638,0.00000000,-0.00000000
3.49074537,2.60640436,-2.60588927,0.01264392,-0.01263622,0.69548407,-0.69534146,1.43686529,-1.43667121,1.00706494,-1.00684904,0.46025631,-0.46018090,0.36546403,-0.36540684,0.00000000,-0.00000000
3.49674837,2.50930661,-2.50878035,0.01122880,-0.01122164,0.66541779,-0.66527373,1.39973941,-1.39953374,0.96638158,-0.96616200,0.44539827,-0.44531838,0.35532312,-0.35526295,0.00000000,-0.00000000
3.50275138,2.40964696,-2.40911190,0.00991914,-0.00991252,0.63513055,-0.63498576,1.36012778,-1.35991175,0.92504677,-0.92482452,0.42930449,-0.42922032,0.34444990,-0.34438723,0.00000000,-0.00000000
3.50875438,2.30782811,-2.30728688,0.00871594,-0.00870987,0.60475190,-0.60460710,1.31828288,-1.31805787,0.88319514,-0.88297131,0.41205640,-0.41196825,0.33294066,-0.33287601,0.00000000,-0.00000000
3.51475738,2.20432059,-2.20377604,0.00761846,-0.00761293,0.57441618,-0.57427210,1.27449438,-1.27426192,0.84098582,-0.84076156,0.39375926,-0.39366755,0.32090325,-0.32083719,0.00000000,-0.00000000
3.52076038,2.09965786,-2.09911300,0.00662439,-0.00661938,0.54426220,-0.54411955,1.22908659,-1.22884835,0.79860139,-0.79837789,0.37454112,-0.37444638,0.30845448,-0.30838760,0.00000000,-0.00000000
3.52676338,1.99442755,-1.99388552,0.00573011,-0.00572561,0.51443216,-0.51429167,1.18241391,-1.18217164,0.75624525,-0.75602374,0.35455070,-0.35445354,0.29571735,-0.29565023,0.00000000,-0.00000000
3.53276638,1.88925948,-1.88872346,0.00493099,-0.00492697,0.48507004,-0.48493241,1.13485442,-1.13460997,0.71413761,-0.71391932,0.33395429,-0.33385541,0.28281795,-0.28275118,0.00000000,-0.00000000
3.53876938,1.78481086,-1.78428402,0.00422157,-0.00421800,0.45631928,-0.45618519,1.08680200,-1.08655722,0.67251019,-0.67229634,0.31293187,-0.31283203,0.26988246,-0.26981660,0.00000000,-0.00000000
3.54477239,1.68174956,-1.68123498,0.00359580,-0.00359265,0.42832019,-0.42819028,1.03865721,-1.03841397,0.63160021,-0.63139196,0.29167255,-0.29157254,0.25703404,-0.25696963,0.00000000,-0.00000000
3.55077539,1.58073626,-1.58023686,0.00304730,-0.00304454,0.40120697,-0.40108182,0.99081757,-0.99057766,0.59164369,-0.59144215,0.27036965,-0.27027029,0.24438994,-0.24432746,0.00000000,-0.00000000
3.55677839,1.48240640,-1.48192487,0.00256949,-0.00256709,0.37510463,-0.37498477,0.94366747,-0.94343259,0.55286864,-0.55267481,0.24921562,-0.24911771,0.23205880,-0.23199868,0.00000000,-0.00000000
3.56278139,1.38735286,-1.38689159,0.00215579,-0.00215371,0.35012600,-0.35001190,0.89756854,-0.89734025,0.51548847,-0.51530324,0.22839699,-0.22830132,0.22013831,-0.22008092,0.00000000,-0.00000000
3.56878439,1.29611021,-1.29567122,0.00179973,-0.00179794,0.32636901,-0.32626104,0.85285061,-0.85263029,0.47969587,-0.47951999,0.20808970,-0.20799698,0.20871321,-0.20865884,0.00000000,-0.00000000
3.57478739,1.20914107,-1.20872603,0.00149508,-0.00149355,0.30391427,-0.30381272,0.80980390,-0.80959272,0.44565750,-0.44549156,0.18845485,-0.18836574,0.19785379,-0.19780268,0.00000000,-0.00000000
3.58079040,1.12682545,-1.12643558,0.00123592,-0.00123461,0.28282321,-0.28272827,0.76867264,-0.76847154,0.41350977,-0.41335421,0.16963522,-0.16955030,0.18761489,-0.18756718,0.00000000,-0.00000000
3.58679340,1.04945310,-1.04908919,0.00101671,-0.00101561,0.26313682,-0.26304860,0.72965040,-0.72946010,0.38335574,-0.38321082,0.15175252,-0.15167225,0.17803530,-0.17799108,0.00000000,-0.00000000
3.59279640,0.97721929,-0.97688171,0.00083234,-0.00083141,0.24487505,-0.24479356,0.69287730,-0.69269824,0.35526336,-0.35512918,0.13490547,-0.13483024,0.16913780,-0.16909707,0.00000000,-0.00000000
3.59879940,0.91022394,-0.90991261,0.00067812,-0.00067734,0.22803683,-0.22796197,0.65843900,-0.65827140,0.32926494,-0.32914144,0.11916889,-0.11909895,0.16092951,-0.16089222,0.00000000,-0.00000000
3.60480240,0.84847392,-0.84818839,0.00054983,-0.00054919,0.21260077,-0.21253237,0.62636760,-0.62621143,0.30535793,-0.30524488,0.10459351,-0.10452904,0.15340277,-0.15336881,0.00000000,-0.00000000
3.61080540,0.79188834,-0.79162777,0.00044369,-0.00044315,0.19852648,-0.19846430,0.59664415,-0.59649917,0.28350672,-0.28340378,0.09120670,-0.09114776,0.14653635,-0.14650555,0.00000000,-0.00000000
3.61680840,0.74030624,-0.74006950,0.00035633,-0.00035590,0.18575640,-0.18570011,0.56920277,-0.56906853,0.26364556,-0.26355226,0.07901382,-0.07896037,0.14029694,-0.14026908,0.00000000,-0.00000000
3.62281141,0.69349646,-0.69328215,0.00028482,-0.00028446,0.17421805,-0.17416728,0.54393588,-0.54381179,0.24568215,-0.24559791,0.06800019,-0.06795212,0.13464092,-0.13461576,0.00000000,-0.00000000
3.62881441,0.65116892,-0.65097542,0.00022659,-0.00022630,0.16382666,-0.16378097,0.52070063,-0.52058594,0.22950188,-0.22942605,0.05813351,-0.05809063,0.12951631,-0.12949357,0.00000000,-0.00000000
3.63481741,0.61298703,-0.61281257,0.00017941,-0.00017917,0.15448799,-0.15444694,0.49932597,-0.49921983,0.21497253,-0.21490439,0.04936656,-0.04932861,0.12486480,-0.12484417,0.00000000,-0.00000000
3.64082041,0.57858059,-0.57842331,0.00014138,-0.00014119,0.14610135,-0.14606448,0.47962025,-0.47952175,0.20194905,-0.20188787,0.04164005,-0.04160675,0.12062383,-0.12060503,0.00000000,-0.00000000
3.64682341,0.54755880,-0.54741679,0.00011089,-0.00011074,0.13856262,-0.13852944,0.46137913,-0.46128733,0.19027855,-0.19022356,0.03488556,-0.03485656,0.11672878,-0.11671148,0.00000000,-0.00000000
3.65282641,0.51952294,-0.51939431,0.00008656,-0.00008644,0.13176719,-0.13173722,0.44439352,-0.44430747,0.17980498,-0.17975544,0.02902830,-0.02900325,0.11311495,-0.11309887,0.00000000,-0.00000000
3.65882941,0.49407843,-0.49396138,0.00006726,-0.00006716,0.12561285,-0.12558564,0.42845731,-0.42837611,0.17037374,-0.17032892,0.02398974,-0.02396828,0.10971959,-0.10970445,0.00000000,-0.00000000
3.66483242,0.47084602,-0.47073881,0.00005201,-0.00005193,0.12000244,-0.11997758,0.41337485,-0.41329765,0.16183577,-0.16179499,0.01968998,-0.01967174,0.10648380,-0.10646933,0.00000000,-0.00000000
3.67083542,0.44947172,-0.44937281,0.00004002,-0.00003996,0.11484630,-0.11482340,0.39896790,-0.39889397,0.15405134,-0.15401396,0.01604982,-0.01603444,0.10335416,-0.10334014,0.00000000,-0.00000000
3.67683842,0.42963561,-0.42954360,0.00003066,-0.00003061,0.11006437,-0.11004310,0.38508196,-0.38501068,0.14689320,-0.14685867,0.01299242,-0.01297955,0.10028436,-0.10027060,0.00000000,-0.00000000
3.68284142,0.41105909,-0.41097281,0.00002337,-0.00002334,0.10558806,-0.10556814,0.37159184,-0.37152272,0.14024931,-0.14021715,0.01044469,-0.01043401,0.09723647,-0.09722282,0.00000000,-0.00000000
3.68884442,0.39351074,-0.39342924,0.00001774,-0.00001771,0.10136167,-0.10134288,0.35840636,-0.35833909,0.13402494,-0.13399475,0.00833833,-0.00832953,0.09418204,-0.09416840,0.00000000,-0.00000000
3.69484742,0.37681062,-0.37673321,0.00001341,-0.00001339,0.09734357,-0.09732576,0.34547208,-0.34540653,0.12814417,-0.12811565,0.00661048,-0.00660329,0.09110295,-0.09108925,0.00000000,-0.00000000
3.70085043,0.36083304,-0.36075925,0.00001011,-0.00001009,0.09350686,-0.09348994,0.33277602,-0.33271222,0.12255089,-0.12252381,0.00520416,-0.00519833,0.08799193,-0.08797817,0.00000000,-0.00000000
3.70685343,0.34550775,-0.34543738,0.00000761,-0.00000759,0.08983975,-0.08982370,0.32034717,-0.32028535,0.11720913,-0.11718338,0.00406843,-0.00406374,0.08485286,-0.08483909,0.00000000,-0.00000000
3.71285643,0.33081970,-0.33075278,0.00000574,-0.00000573,0.08634553,-0.08633039,0.30825689,-0.30819747,0.11210294,-0.11207849,0.00315833,-0.00315459,0.08170074,-0.08168704,0.00000000,-0.00000000
3.71885943,0.31680725,-0.31674407,0.00000436,-0.00000436,0.08304210,-0.08302799,0.29661808,-0.29656165,0.10723572,-0.10721260,0.00243467,-0.00243171,0.07856129,-0.07854780,0.00000000,-0.00000000
3.72486243,0.30355910,-0.30350012,0.00000339,-0.00000339,0.07996121,-0.07994830,0.28558313,-0.28553045,0.10262898,-0.10260733,0.00186371,-0.00186137,0.07547037,-0.07545726,0.00000000,-0.00000000
3.73086543,0.29120981,-0.29115573,0.00000275,-0.00000275,0.07714729,-0.07713580,0.27534065,-0.27529262,0.09832083,-0.09830083,0.00141669,-0.00141487,0.07247299,-0.07246049,0.00000000,-0.00000000
3.73686843,0.27993425,-0.27988591,0.00000239,-0.00000239,0.07465595,-0.07464615,0.26611110,-0.26606876,0.09436387,-0.09434578,0.00106943,-0.00106802,0.06962214,-0.06961049,0.00000000,-0.00000000
3.74287144,0.26994094,-0.26989930,0.00000230,-0.00000230,0.07255218,-0.07254438,0.25814129,-0.25810578,0.09082289,-0.09080703,0.00080177,-0.00080069,0.06697733,-0.06696681,0.00000000,-0.00000000
3.74887444,0.26146448,-0.26143062,0.00000247,-0.00000247,0.07090831,-0.07090283,0.25169795,-0.25167046,0.08777223,-0.08775891,0.00059710,-0.00059628,0.06460290,-0.06459380,0.00000000,-0.00000000
3.75487744,0.25475731,-0.25473237,0.00000293,-0.00000294,0.06980166,-0.06979887,0.24706042,-0.24704218,0.08529285,-0.08528244,0.00044189,-0.00044126,0.06256621,-0.06255884,0.00000000,-0.00000000
3.76088044,0.25008088,-0.25006601,0.00000375,-0.00000375,0.06931213,-0.06931238,0.24451267,-0.24450493,0.08346935,-0.08346221,0.00032520,-0.00032473,0.06093569,-0.06093035,0.00000000,-0.00000000
3.76688344,0.24769651,-0.24769283,0.00000499,-0.00000500,0.06951954,-0.06952318,0.24433488,-0.24433881,0.08238681,-0.08238330,0.00023833,-0.00023798,0.05977874,-0.05977573,0.00000000,-0.00000000
3.77288644,0.24785603,-0.24786460,0.00000679,-0.00000679,0.07050097,-0.07050833,0.24679457,-0.24681128,0.08212765,-0.08212812,0.00017439,-0.00017414,0.05915972,-0.05915930,0.00000000,-0.00000000
3.77888944,0.25079262,-0.25081440,0.00000930,-0.00000931,0.07232804,-0.07233942,0.25213780,-0.25216828,0.08276854,-0.08277328,0.00012805,-0.00012787,0.05913781,-0.05914024,0.00000000,-0.00000000
3.78489245,0.25671180,-0.25674760,0.00001275,-0.00001277,0.07506429,-0.07507995,0.26058038,-0.26062545,0.08437738,-0.08438665,0.00009519,-0.00009507,0.05976508,-0.05977058,0.00000000,-0.00000000
3.79089545,0.26578308,-0.26583351,0.00001743,-0.00001746,0.07876261,-0.07878275,0.27229955,-0.27235984,0.08701053,-0.08702453,0.00007273,-0.00007265,0.06108456,-0.06109329,0.00000000,-0.00000000
3.79689845,0.27813219,-0.27819767,0.00002371,-0.00002374,0.08346292,-0.08348769,0.28742620,-0.28750211,0.09071028,-0.09072913,0.00005841,-0.00005836,0.06312853,-0.06314061,0.00000000,-0.00000000
3.80290145,0.29383438,-0.29391507,0.00003205,-0.00003209,0.08919006,-0.08921952,0.30603805,-0.30612972,0.09550260,-0.09552636,0.00005063,-0.00005060,0.06591699,-0.06593248,0.00000000,-0.00000000
3.80890445,0.31290880,-0.31300461,0.00004303,-0.00004308,0.09595200,-0.09598614,0.32815381,-0.32826109,0.10139536,-0.10142399,0.00004835,-0.00004835,0.06945639,-0.06947528,0.00000000,-0.00000000
3.81490745,0.33531427,-0.33542481,0.00005738,-0.00005744,0.10373845,-0.10377718,0.35372879,-0.35385123,0.10837691,-0.10841028,0.00005099,-0.00005101,0.07373860,-0.07376082,0.00000000,-0.00000000
3.82091046,0.36094654,-0.36107113,0.00007598,-0.00007606,0.11251992,-0.11256304,0.38265196,-0.38278883,0.11641521,-0.11645309,0.00005834,-0.00005838,0.07874025,-0.07876565,0.00000000,-0.00000000
3.82691346,0.38963718,-0.38977486,0.00009989,-0.00010000,0.12224723,-0.12229446,0.41474480,-0.41489505,0.12545747,-0.12549956,0.00007055,-0.00007061,0.08442237,-0.08445074,0.00000000,-0.00000000
3.83291646,0.42115435,-0.42130387,0.00013041,-0.00013055,0.13285161,-0.13290259,0.44976194,-0.44992420,0.13543039,-0.13547628,0.00008805,-0.00008813,0.09073043,-0.09076148,0.00000000,-0.00000000
3.83891946,0.45520524,-0.45536507,0.00016904,-0.00016921,0.14424536,-0.14429963,0.48739373,-0.48756639,0.14624096,-0.14629015,0.00011157,-0.00011168,0.09759472,-0.09762811,0.00000000,-0.00000000
3.84492246,0.49144049,-0.49160888,0.00021757,-0.00021779,0.15632303,-0.15638006,0.52727088,-0.52745203,0.15777783,-0.15782975,0.00014211,-0.00014226,0.10493120,-0.10496651,0.00000000,-0.00000000
3.85092546,0.52946034,-0.52963531,0.00027805,-0.00027832,0.16896323,-0.16902242,0.56897086,-0.56915841,0.16991329,-0.16996731,0.00018096,-0.00018114,0.11264266,-0.11267942,0.00000000,-0.00000000
3.85692846,0.56882247,-0.56900188,0.00035284,-0.00035318,0.18203092,-0.18209163,0.61202626,-0.61221794,0.18250579,-0.18256121,0.00022965,-0.00022988,0.12062030,-0.12065799,0.00000000,-0.00000000
3.86293147,0.60905134,-0.60923291,0.00044461,-0.00044501,0.19538026,-0.19544179,0.65593471,-0.65612810,0.19540284,-0.19545894,0.00029004,-0.00029033,0.12874567,-0.12878373,0.00000000,-0.00000000
3.86893447,0.64964877,-0.64983017,0.00055631,-0.00055680,0.20885778,-0.20891940,0.70017010,-0.70036274,0.20844443,-0.20850046,0.00036428,-0.00036463,0.13689295,-0.13693081,0.00000000,-0.00000000
3.87493747,0.69010553,-0.69028441,0.00069122,-0.00069181,0.22230592,-0.22236690,0.74419494,-0.74438434,0.22146668,-0.22152188,0.00045483,-0.00045525,0.14493149,-0.14496854,0.00000000,-0.00000000
3.88094047,0.72991345,-0.73008749,0.00085287,-0.00085357,0.23556672,-0.23562635,0.78747320,-0.78765695,0.23430565,-0.23435927,0.00056448,-0.00056499,0.15272855,-0.15276420,0.00000000,-0.00000000
3.88694347,0.76857773,-0.76874470,0.00104504,-0.00104587,0.24848569,-0.24854326,0.82948348,-0.82965925,0.24680126,-0.24685260,0.00069637,-0.00069698,0.16015226,-0.16018591,0.00000000,-0.00000000
3.89294647,0.80562902,-0.80578685,0.00127169,-0.00127268,0.26091545,-0.26097032,0.86973173,-0.86989737,0.25880112,-0.25884951,0.00085399,-0.00085472,0.16707457,-0.16710566,0.00000000,-0.00000000
3.89894947,0.84063483,-0.84078165,0.00153692,-0.00153807,0.27271930,-0.27277086,0.90776333,-0.90791690,0.27016405,-0.27020889,0.00104121,-0.00104207,0.17337427,-0.17340228,0.00000000,-0.00000000
3.90495248,0.87320984,-0.87334403,0.00184485,-0.00184617,0.28377437,-0.28382211,0.94317386,-0.94331373,0.28076341,-0.28080418,0.00126230,-0.00126331,0.17893987,-0.17896432,0.00000000,-0.00000000
3.91095548,0.90302473,-0.90314495,0.00219955,-0.00220106,0.29397437,-0.29401783,0.97561834,-0.97574314,0.29048979,-0.29052605,0.00152194,-0.00152313,0.18367231,-0.18369278,0.00000000,-0.00000000
3.91695848,0.92981326,-0.92991845,0.00260494,-0.00260665,0.30323166,-0.30327052,1.00481834,-1.00492704,0.29925322,-0.29928464,0.00182527,-0.00182665,0.18748738,-0.18750354,0.00000000,-0.00000000
3.92296148,0.95337722,-0.95346669,0.00306466,-0.00306658,0.31147882,-0.31151281,1.03056693,-1.03065887,0.30698469,-0.30701104,0.00217788,-0.00217949,0.19031783,-0.19032941,0.00000000,-0.00000000
3.92896448,0.97358932,-0.97366269,0.00358197,-0.00358412,0.31866933,-0.31869831,1.05273123,-1.05280609,0.31363699,-0.31365813,0.00258594,-0.00258779,0.19211501,-0.19212186,0.00000000,-0.00000000
3.93496748,0.99039369,-0.99045091,0.00415966,-0.00416204,0.32477769,-0.32480160,1.07125246,-1.07131025,0.31918476,-0.31920066,0.00305614,-0.00305827,0.19285012,-0.19285214,0.00000000,-0.00000000
3.94097049,1.00380429,-1.00384562,0.00479991,-0.00480253,0.32979875,-0.32981763,1.08614357,-1.08618464,0.32362390,-0.32363464,0.00359588,-0.00359832,0.19251481,-0.19251203,0.00000000,-0.00000000
3.94697349,1.01390117,-1.01392718,0.00550423,-0.00550708,0.33374637,-0.33376035,1.09748475,-1.09750974,0.32697030,-0.32697604,0.00421324,-0.00421602,0.19112141,-0.19111392,0.00000000,-0.00000000
3.95297649,1.02082505,-1.02083656,0.00627342,-0.00627650,0.33665160,-0.33666088,1.10541693,-1.10542675,0.32925798,-0.32925896,0.00491714,-0.00492030,0.18870244,-0.18869044,0.00000000,-0.00000000
3.95897949,1.02477026,-1.02476833,0.00710750,-0.00711081,0.33856028,-0.33856514,1.11013380,-1.11012957,0.33053681,-0.33053333,0.00571739,-0.00572097,0.18530972,-0.18529349,0.00000000,-0.00000000
3.96498249,1.02597676,-1.02596261,0.00800575,-0.00800928,0.33953047,-0.33953121,1.11187269,-1.11185572,0.33086981,-0.33086224,0.00662479,-0.00662884,0.18101295,-0.18099284,0.00000000,-0.00000000
3.97098549,1.02472129,-1.02469632,0.00896675,-0.00897048,0.33962951,-0.33962649,1.11090483,-1.11087653,0.33033036,-0.33031911,0.00765120,-0.00765576,0.17589777,-0.17587419,0.00000000,-0.00000000
3.97698849,1.02130838,-1.02127408,0.00998844,-0.00999236,0.33893124,-0.33892484,1.10752546,-1.10748733,0.32899931,-0.32898480,0.00880957,-0.00881470,0.17006352,-0.17003695,0.00000000,-0.00000000
3.98299150,1.01606141,-1.01601934,0.01106825,-0.01107233,0.33751321,-0.33750383,1.10204421,-1.10199779,0.32696215,-0.32694483,0.01011399,-0.01011974,0.16362067,-0.16359162,0.00000000,-0.00000000
3.98899450,1.00931419,-1.00926591,0.01220320,-0.01220743,0.33545417,-0.33544221,1.09477625,-1.09472305,0.32430646,-0.32428677,0.01157957,-0.01158600,0.15668798,-0.15665700,0.00000000,-0.00000000
3.99499750,1.00140314,-1.00135024,0.01339014,-0.01339450,0.33283190,-0.33281772,1.08603434,-1.08597585,0.32111959,-0.32109797,0.01322238,-0.01322955,0.14938958,-0.14935723,0.00000000,-0.00000000
4.00100050,0.99266057,-0.99260458,0.01462583,-0.01463031,0.32972140,-0.32970539,1.07612219,-1.07605981,0.31748681,-0.31746370,0.01505919,-0.01506716,0.14185196,-0.14181879,0.00000000,-0.00000000
4.00700350,0.98340880,-0.98335119,0.01590717,-0.01591174,0.32619364,-0.32617613,1.06532913,-1.06526418,0.31348983,-0.31346562,0.01710715,-0.01711598,0.13420103,-0.13416759,0.00000000,-0.00000000
4.01300650,0.97395535,-0.97389751,0.01723130,-0.01723595,0.32231460,-0.32229592,1.05392602,-1.05385971,0.30920569,-0.30918076,0.01938336,-0.01939312,0.12655928,-0.12652612,0.00000000,-0.00000000
4.01900950,0.96458897,-0.96453220,0.01859572,-0.01860044,0.31814488,-0.31812530,1.04216250,-1.04209591,0.30470617,-0.30468085,0.02190430,-0.02191502,0.11904320,-0.11901081,0.00000000,-0.00000000
4.02501251,0.95557644,-0.95552193,0.01999836,-0.02000314,0.31373950,-0.31371929,1.03026507,-1.03019917,0.30005738,-0.30003200,0.02468507,-0.02469681,0.11176088,-0.11172971,0.00000000,-0.00000000
4.03101551,0.94715981,-0.94710862,0.02143754,-0.02144238,0.30914813,-0.30912752,1.01843607,-1.01837171,0.29531973,-0.29529457,0.02773865,-0.02775144,0.10480995,-0.10478041,0.00000000,-0.00000000
4.03701851,0.93955391,-0.93950700,0.02291192,-0.02291682,0.30441533,-0.30439454,1.00685298,-1.00679088,0.29054796,-0.29052327,0.03107495,-0.03108880,0.09827591,-0.09824835,0.00000000,-0.00000000
4.04302151,0.93294399,-0.93290217,0.02442031,-0.02442528,0.29958099,-0.29956018,0.99566793,-0.99560872,0.28579127,-0.28576727,0.03469979,-0.03471471,0.09223081,-0.09220552,0.00000000,-0.00000000
4.04902451,0.92748306,-0.92744700,0.02596149,-0.02596652,0.29468059,-0.29465992,0.98500714,-0.98495129,0.28109342,-0.28107030,0.03861396,-0.03862991,0.08673229,-0.08670948,0.00000000,-0.00000000
4.05502751,0.92328919,-0.92325943,0.02753382,-0.02753893,0.28974550,-0.28972510,0.97496996,-0.97491787,0.27649274,-0.27647067,0.04281219,-0.04282912,0.08182303,-0.08180288,0.00000000,-0.00000000
4.06103052,0.92044246,-0.92041934,0.02913498,-0.02914017,0.28480300,-0.28478298,0.96562771,-0.96557963,0.27202194,-0.27200104,0.04728227,-0.04730009,0.07753064,-0.07751323,0.00000000,-0.00000000
4.06703352,0.91898176,-0.91896549,0.03076148,-0.03076676,0.27987619,-0.27985664,0.95702198,-0.95697807,0.26770781,-0.26768818,0.05200432,-0.05202292,0.07386784,-0.07385321,0.00000000,-0.00000000
4.07303652,0.91890178,-0.91889235,0.03240836,-0.03241372,0.27498364,-0.27496463,0.94916281,-0.94912310,0.26357072,-0.26355243,0.05695033,-0.05696955,0.07083305,-0.07082117,0.00000000,-0.00000000
4.07903952,0.92015021,-0.92014746,0.03406868,-0.03407412,0.27013902,-0.27012058,0.94202679,-0.94199118,0.25962407,-0.25960716,0.06208392,-0.06210358,0.06841126,-0.06840206,0.00000000,-0.00000000
4.08504252,0.92262583,-0.92262938,0.03573331,-0.03573881,0.26535052,-0.26533267,0.93555548,-0.93552377,0.25587367,-0.25585813,0.06736056,-0.06738044,0.06657529,-0.06656864,0.00000000,-0.00000000
4.09104552,0.92617765,-0.92618695,0.03739058,-0.03739611,0.26062044,-0.26060318,0.92965448,-0.92962631,0.25231720,-0.25230301,0.07272820,-0.07274806,0.06528721,-0.06528294,0.00000000,-0.00000000
4.09704852,0.93060572,-0.93062001,0.03902617,-0.03903170,0.25594479,-0.25592808,0.92419346,-0.92416837,0.24894387,-0.24893094,0.07812836,-0.07814793,0.06450007,-0.06449800,0.00000000,-0.00000000
4.10305153,0.93566374,-0.93568212,0.04062312,-0.04062860,0.25131315,-0.25129693,0.91900768,-0.91898509,0.24573430,-0.24572254,0.08349770,-0.08351672,0.06415986,-0.06415977,0.00000000,-0.00000000
4.10905453,0.94106408,-0.94108550,0.04216191,-0.04216729,0.24670890,-0.24669311,0.91390108,-0.91388030,0.24266090,-0.24265017,0.08877017,-0.08878836,0.06420751,-0.06420918,0.00000000,-0.00000000
4.11505753,0.94648501,-0.94650830,0.04362083,-0.04362604,0.24210976,-0.24209430,0.90865128,-0.90863155,0.23968853,-0.23967868,0.09387959,-0.09389668,0.06458113,-0.06458433,0.00000000,-0.00000000
4.12106053,0.95158041,-0.95160436,0.04497640,-0.04498135,0.23748878,-0.23747355,0.90301644,-0.90299696,0.23677585,-0.23676671,0.09876261,-0.09877835,0.06521823,-0.06522276,0.00000000,-0.00000000
4.12706353,0.95599167,-0.95601507,0.04620396,-0.04620858,0.23281578,-0.23280067,0.89674398,-0.89672393,0.23387699,-0.23386838,0.10336210,-0.10337629,0.06605799,-0.06606365,0.00000000,-0.00000000
4.13306653,0.95936145,-0.95938312,0.04727846,-0.04728265,0.22805911,-0.22804404,0.88958081,-0.88955940,0.23094379,-0.23093555,0.10763075,-0.10764323,0.06704340,-0.06705002,0.00000000,-0.00000000
4.13906953,0.96134872,-0.96136760,0.04817526,-0.04817894,0.22318780,-0.22317268,0.88128477,-0.88126129,0.22792833,-0.22792031,0.11153478,-0.11154547,0.06812332,-0.06813078,0.00000000,-0.00000000
4.14507254,0.96164447,-0.96165969,0.04887104,-0.04887411,0.21817382,-0.21815859,0.87163659,-0.87161042,0.22478577,-0.22477784,0.11505764,-0.11506654,0.06925432,-0.06926255,0.00000000,-0.00000000
4.15107554,0.95998726,-0.95999819,0.04934469,-0.04934706,0.21299445,-0.21297912,0.86045190,-0.86042262,0.22147716,-0.22146926,0.11820352,-0.11821072,0.07040226,-0.07041122,0.00000000,-0.00000000
4.15707854,0.95617773,-0.95618402,0.04957820,-0.04957981,0.20763455,-0.20761913,0.84759250,-0.84755987,0.21797233,-0.21796441,0.12100048,-0.12100618,0.07154345,-0.07155317,0.00000000,-0.00000000
4.16308154,0.95009120,-0.95009285,0.04955748,-0.04955825,0.20208849,-0.20207306,0.83297622,-0.83294023,0.21425228,-0.21424440,0.12350311,-0.12350763,0.07266551,-0.07267607,0.00000000,-0.00000000
4.16908454,0.94168762,-0.94168497,0.04927300,-0.04927290,0.19636172,-0.19634642,0.81658469,-0.81654560,0.21031132,-0.21030358,0.12579449,-0.12579827,0.07376767,-0.07377919,0.00000000,-0.00000000
4.17508754,0.93101802,-0.93101180,0.04872038,-0.04871936,0.19047182,-0.19045683,0.79846846,-0.79842677,0.20615843,-0.20615100,0.12798726,-0.12799087,0.07486065,-0.07487332,0.00000000,-0.00000000
4.18109055,0.91822702,-0.91821832,0.04790062,-0.04789868,0.18444878,-0.18443433,0.77874904,-0.77870553,0.20181792,-0.20181105,0.13022380,-0.13022793,0.07596597,-0.07597999,0.00000000,-0.00000000
4.18709355,0.90355099,-0.90354121,0.04682034,-0.04681748,0.17833464,-0.17832102,0.75761764,-0.75757332,0.19732925,-0.19732323,0.13267526,-0.13268071,0.07711474,-0.07713037,0.00000000,-0.00000000
4.19309655,0.88731175,-0.88730259,0.04549161,-0.04548785,0.17218238,-0.17216990,0.73533040,-0.73528647,0.19274598,-0.19274115,0.13553946,-0.13554713,0.07834605,-0.07836353,0.00000000,-0.00000000
4.19909955,0.86990595,-0.86989931,0.04393168,-0.04392708,0.16605407,-0.16604308,0.71220034,-0.71215819,0.18813378,-0.18813050,0.13903749,-0.13904837,0.07970476,-0.07972437,0.00000000,-0.00000000
4.20510255,0.85179047,-0.85178838,0.04216250,-0.04215712,0.16001844,-0.16000926,0.68858636,-0.68854746,0.18356772,-0.18356639,0.14340913,-0.14342427,0.08123909,-0.08126107,0.00000000,-0.00000000
4.21110555,0.83346446,-0.83346897,0.04021001,-0.04020394,0.15414786,-0.15414081,0.66487962,-0.66484547,0.17912888,-0.17912986,0.14890703,-0.14892752,0.08299777,-0.08302233,0.00000000,-0.00000000
4.21710855,0.81544879,-0.81546185,0.03810339,-0.03809672,0.14851504,-0.14851042,0.64148817,-0.64146021,0.17490040,-0.17490402,0.15578965,-0.15581658,0.08502716,-0.08505445,0.00000000,-0.00000000
