energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
3.25662831,0.02750753,0.00000000,0.01976473,0.00013189,0.00144707,0.02169864,0.00592081,0.00000000,0.00456992
3.26263132,0.02216243,0.00000000,0.01592374,0.00010620,0.00116605,0.01748164,0.00477023,0.00000000,0.00368230
3.26863432,0.01772809,0.00000000,0.01273736,0.00008491,0.00093286,0.01398340,0.00381572,0.00000000,0.00294579
3.27463732,0.01407940,0.00000000,0.01011563,0.00006740,0.00074094,0.01110511,0.00303035,0.00000000,0.00233968
3.28064032,0.01110153,0.00000000,0.00797598,0.00005313,0.00058428,0.00875611,0.00238939,0.00000000,0.00184495
3.28664332,0.00869075,0.00000000,0.00624385,0.00004158,0.00045743,0.00685452,0.00187050,0.00000000,0.00144438
3.29264632,0.00675470,0.00000000,0.00485284,0.00003231,0.00035555,0.00532744,0.00145379,0.00000000,0.00112267
3.29864932,0.00521229,0.00000000,0.00374467,0.00002492,0.00027438,0.00411088,0.00112182,0.00000000,0.00086635
3.30465233,0.00399324,0.00000000,0.00286884,0.00001909,0.00021022,0.00314938,0.00085944,0.00000000,0.00066375
3.31065533,0.00303735,0.00000000,0.00218209,0.00001452,0.00015990,0.00239547,0.00065371,0.00000000,0.00050488
3.31665833,0.00229370,0.00000000,0.00164783,0.00001096,0.00012076,0.00180896,0.00049365,0.00000000,0.00038128
3.32266133,0.00171969,0.00000000,0.00123544,0.00000822,0.00009054,0.00135625,0.00037011,0.00000000,0.00028587
3.32866433,0.00128008,0.00000000,0.00091962,0.00000612,0.00006740,0.00100954,0.00027550,0.00000000,0.00021279
3.33466733,0.00094601,0.00000000,0.00067961,0.00000452,0.00004981,0.00074607,0.00020360,0.00000000,0.00015726
3.34067034,0.00069410,0.00000000,0.00049864,0.00000332,0.00003655,0.00054740,0.00014938,0.00000000,0.00011539
3.34667334,0.00050562,0.00000000,0.00036324,0.00000242,0.00002662,0.00039875,0.00010882,0.00000000,0.00008405
3.35267634,0.00036567,0.00000000,0.00026270,0.00000175,0.00001925,0.00028838,0.00007870,0.00000000,0.00006079
3.35867934,0.00026256,0.00000000,0.00018863,0.00000125,0.00001383,0.00020707,0.00005651,0.00000000,0.00004365
3.36468234,0.00018718,0.00000000,0.00013447,0.00000089,0.00000986,0.00014761,0.00004028,0.00000000,0.00003112
3.37068534,0.00013247,0.00000000,0.00009517,0.00000063,0.00000698,0.00010447,0.00002851,0.00000000,0.00002202
3.37668834,0.00009309,0.00000000,0.00006687,0.00000044,0.00000490,0.00007341,0.00002003,0.00000000,0.00001548
3.38269135,0.00006494,0.00000000,0.00004665,0.00000031,0.00000342,0.00005121,0.00001398,0.00000000,0.00001080
3.38869435,0.00004498,0.00000000,0.00003231,0.00000021,0.00000237,0.00003547,0.00000968,0.00000000,0.00000748
3.39469735,0.00003093,0.00000000,0.00002222,0.00000015,0.00000163,0.00002439,0.00000666,0.00000000,0.00000514
3.40070035,0.00002112,0.00000000,0.00001517,0.00000010,0.00000111,0.00001665,0.00000454,0.00000000,0.00000351
3.40670335,0.00001431,0.00000000,0.00001028,0.00000007,0.00000075,0.00001129,0.00000308,0.00000000,0.00000238
3.41270635,0.00000963,0.00000000,0.00000692,0.00000005,0.00000051,0.00000760,0.00000207,0.00000000,0.00000160
3.41870935,0.00000643,0.00000000,0.00000462,0.00000003,0.00000034,0.00000507,0.00000138,0.00000000,0.00000107
3.42471236,0.00000427,0.00000000,0.00000307,0.00000002,0.00000022,0.00000337,0.00000092,0.00000000,0.00000071
3.43071536,0.00000281,0.00000000,0.00000202,0.00000001,0.00000015,0.00000222,0.00000060,0.00000000,0.00000047
3.43671836,0.00000184,0.00000000,0.00000132,0.00000001,0.00000010,0.00000145,0.00000040,0.00000000,0.00000031
3.44272136,0.00000119,0.00000000,0.00000086,0.00000001,0.00000006,0.00000094,0.00000026,0.00000000,0.00000020
3.44872436,0.00000077,0.00000000,0.00000055,0.00000000,0.00000004,0.00000061,0.00000017,0.00000000,0.00000013
3.45472736,0.00000049,0.00000000,0.00000035,0.00000000,0.00000003,0.00000039,0.00000011,0.00000000,0.00000008
3.46073037,0.00000032,0.00000000,0.00000022,0.00000000,0.00000002,0.00000025,0.00000007,0.00000000,0.00000005
3.46673337,0.00000020,0.00000000,0.00000014,0.00000000,0.00000001,0.00000016,0.00000004,0.00000000,0.00000003
3.47273637,0.00000013,0.00000000,0.00000009,0.00000000,0.00000001,0.00000010,0.00000003,0.00000000,0.00000002
3.47873937,0.00000009,0.00000001,0.00000006,0.00000000,0.00000000,0.00000006,0.00000002,0.00000000,0.00000001
3.48474237,0.00000007,0.00000001,0.00000003,0.00000000,0.00000000,0.00000004,0.00000001,0.00000000,0.00000001
3.49074537,0.00000006,0.00000001,0.00000002,0.00000000,0.00000000,0.00000003,0.00000001,0.00000001,0.00000001
3.49674837,0.00000007,0.00000002,0.00000001,0.00000000,0.00000000,0.00000002,0.00000000,0.00000001,0.00000001
3.50275138,0.00000009,0.00000003,0.00000001,0.00000000,0.00000000,0.00000002,0.00000000,0.00000002,0.00000001
3.50875438,0.00000014,0.00000005,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000003,0.00000002
3.51475738,0.00000021,0.00000009,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000,0.00000005,0.00000003
3.52076038,0.00000032,0.00000013,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000,0.00000008,0.00000004
3.52676338,0.00000049,0.00000020,0.00000000,0.00000000,0.00000001,0.00000005,0.00000000,0.00000012,0.00000006
3.53276638,0.00000075,0.00000031,0.00000000,0.00000000,0.00000001,0.00000007,0.00000000,0.00000018,0.00000009
3.53876938,0.00000113,0.00000047,0.00000000,0.00000000,0.00000001,0.00000011,0.00000000,0.00000027,0.00000014
3.54477239,0.00000170,0.00000071,0.00000000,0.00000000,0.00000002,0.00000016,0.00000000,0.00000041,0.00000022
3.55077539,0.00000254,0.00000107,0.00000000,0.00000000,0.00000003,0.00000024,0.00000000,0.00000061,0.00000032
3.55677839,0.00000378,0.00000159,0.00000000,0.00000000,0.00000004,0.00000036,0.00000000,0.00000090,0.00000048
3.56278139,0.00000557,0.00000234,0.00000000,0.00000000,0.00000006,0.00000052,0.00000000,0.00000133,0.00000071
3.56878439,0.00000815,0.00000342,0.00000000,0.00000000,0.00000009,0.00000077,0.00000000,0.00000194,0.00000104
3.57478739,0.00001184,0.00000497,0.00000000,0.00000000,0.00000012,0.00000112,0.00000000,0.00000282,0.00000150
3.58079040,0.00001707,0.00000717,0.00000000,0.00000000,0.00000018,0.00000161,0.00000000,0.00000407,0.00000217
3.58679340,0.00002445,0.00001027,0.00000000,0.00000000,0.00000026,0.00000230,0.00000000,0.00000583,0.00000311
3.59279640,0.00003476,0.00001459,0.00000000,0.00000000,0.00000036,0.00000328,0.00000000,0.00000829,0.00000442
3.59879940,0.00004906,0.00002060,0.00000000,0.00000000,0.00000051,0.00000462,0.00000000,0.00001170,0.00000624
3.60480240,0.00006875,0.00002887,0.00000000,0.00000000,0.00000072,0.00000648,0.00000000,0.00001640,0.00000874
3.61080540,0.00009565,0.00004016,0.00000000,0.00000000,0.00000100,0.00000901,0.00000000,0.00002282,0.00001216
3.61680840,0.00013212,0.00005548,0.00000000,0.00000000,0.00000139,0.00001245,0.00000001,0.00003152,0.00001680
3.62281141,0.00018119,0.00007608,0.00000000,0.00000000,0.00000190,0.00001708,0.00000001,0.00004323,0.00002304
3.62881441,0.00024670,0.00010359,0.00000000,0.00000000,0.00000259,0.00002325,0.00000001,0.00005886,0.00003137
3.63481741,0.00033348,0.00014002,0.00000000,0.00000000,0.00000350,0.00003143,0.00000002,0.00007956,0.00004240
3.64082041,0.00044755,0.00018792,0.00000000,0.00000000,0.00000469,0.00004218,0.00000002,0.00010677,0.00005690
3.64682341,0.00059632,0.00025038,0.00000000,0.00000000,0.00000625,0.00005620,0.00000003,0.00014226,0.00007582
3.65282641,0.00078884,0.00033122,0.00000000,0.00000000,0.00000827,0.00007435,0.00000004,0.00018819,0.00010030
3.65882941,0.00103602,0.00043501,0.00000000,0.00000000,0.00001087,0.00009764,0.00000005,0.00024716,0.00013172
3.66483242,0.00135088,0.00056721,0.00000000,0.00000000,0.00001417,0.00012732,0.00000007,0.00032228,0.00017175
3.67083542,0.00174878,0.00073428,0.00000000,0.00000000,0.00001834,0.00016482,0.00000009,0.00041720,0.00022234
3.67683842,0.00224763,0.00094374,0.00000000,0.00000000,0.00002357,0.00021183,0.00000011,0.00053621,0.00028577
3.68284142,0.00286803,0.00120423,0.00000000,0.00000000,0.00003008,0.00027031,0.00000014,0.00068422,0.00036465
3.68884442,0.00363340,0.00152559,0.00000000,0.00000000,0.00003811,0.00034245,0.00000018,0.00086681,0.00046196
3.69484742,0.00456996,0.00191883,0.00000000,0.00000001,0.00004793,0.00043072,0.00000023,0.00109025,0.00058103
3.70085043,0.00570665,0.00239611,0.00000000,0.00000001,0.00005985,0.00053786,0.00000029,0.00136142,0.00072556
3.70685343,0.00707490,0.00297060,0.00000000,0.00000002,0.00007420,0.00066684,0.00000035,0.00168784,0.00089952
3.71285643,0.00870823,0.00365640,0.00000000,0.00000003,0.00009133,0.00082081,0.00000044,0.00207750,0.00110718
3.71885943,0.01064167,0.00446819,0.00000000,0.00000004,0.00011161,0.00100308,0.00000053,0.00253875,0.00135300
3.72486243,0.01291100,0.00542102,0.00000001,0.00000007,0.00013540,0.00121705,0.00000065,0.00308013,0.00164152
3.73086543,0.01555180,0.00652980,0.00000001,0.00000011,0.00016310,0.00146608,0.00000078,0.00371012,0.00197727
3.73686843,0.01859826,0.00780888,0.00000002,0.00000018,0.00019505,0.00175343,0.00000093,0.00443687,0.00236459
3.74287144,0.02208182,0.00927145,0.00000003,0.00000029,0.00023158,0.00208210,0.00000111,0.00526789,0.00280748
3.74887444,0.02602969,0.01092892,0.00000005,0.00000045,0.00027298,0.00245473,0.00000131,0.00620965,0.00330939
3.75487744,0.03046315,0.01279019,0.00000007,0.00000070,0.00031948,0.00287342,0.00000154,0.00726721,0.00387303
3.76088044,0.03539594,0.01486098,0.00000011,0.00000109,0.00037120,0.00333963,0.00000180,0.00844383,0.00450012
3.76688344,0.04083244,0.01714307,0.00000017,0.00000167,0.00042821,0.00385399,0.00000209,0.00974052,0.00519122
3.77288644,0.04676619,0.01963363,0.00000025,0.00000254,0.00049043,0.00441621,0.00000242,0.01115569,0.00594548
3.77888944,0.05317834,0.02232462,0.00000038,0.00000385,0.00055765,0.00502502,0.00000278,0.01268478,0.00676048
3.78489245,0.06003657,0.02520224,0.00000058,0.00000579,0.00062955,0.00567803,0.00000319,0.01431998,0.00763208
3.79089545,0.06729426,0.02824663,0.00000086,0.00000864,0.00070562,0.00637183,0.00000365,0.01605002,0.00855429
3.79689845,0.07489020,0.03143165,0.00000128,0.00001279,0.00078522,0.00710205,0.00000417,0.01786009,0.00951926
3.80290145,0.08274879,0.03472497,0.00000188,0.00001882,0.00086754,0.00786348,0.00000477,0.01973189,0.01051726
3.80890445,0.09078096,0.03808836,0.00000274,0.00002748,0.00095164,0.00865043,0.00000546,0.02164377,0.01153682
3.81490745,0.09888560,0.04147822,0.00000397,0.00003985,0.00103644,0.00945708,0.00000629,0.02357108,0.01256490
3.82091046,0.10695187,0.04484641,0.00000571,0.00005737,0.00112075,0.01027805,0.00000729,0.02548662,0.01358711
3.82691346,0.11486202,0.04814138,0.00000816,0.00008200,0.00120332,0.01110912,0.00000853,0.02736131,0.01458813
3.83291646,0.12249496,0.05130939,0.00001158,0.00011636,0.00128282,0.01194809,0.00001010,0.02916492,0.01555205
3.83891946,0.12973037,0.05429608,0.00001630,0.00016394,0.00135794,0.01279590,0.00001209,0.03086696,0.01646294
3.84492246,0.13645324,0.05704809,0.00002280,0.00022933,0.00142739,0.01365790,0.00001469,0.03243764,0.01730530
3.85092546,0.14255888,0.05951478,0.00003165,0.00031851,0.00149000,0.01454539,0.00001807,0.03384889,0.01806471
3.85692846,0.14795801,0.06165003,0.00004362,0.00043920,0.00154469,0.01547734,0.00002252,0.03507543,0.01872839
3.86293147,0.15258200,0.06341390,0.00005969,0.00060130,0.00159059,0.01648245,0.00002837,0.03609575,0.01928576
3.86893447,0.15638800,0.06477422,0.00008110,0.00081735,0.00162705,0.01760135,0.00003606,0.03689312,0.01972907
3.87493747,0.15936383,0.06570797,0.00010940,0.00110309,0.00165368,0.01888913,0.00004615,0.03745642,0.02005386
3.88094047,0.16153245,0.06620243,0.00014653,0.00147808,0.00167043,0.02041802,0.00005932,0.03778091,0.02025946
3.88694347,0.16295597,0.06625600,0.00019485,0.00196640,0.00167755,0.02228031,0.00007644,0.03786877,0.02034937
3.89294647,0.16373899,0.06587869,0.00025725,0.00259734,0.00167568,0.02459142,0.00009855,0.03772953,0.02033154
3.89894947,0.16403121,0.06509227,0.00033720,0.00340623,0.00166582,0.02749298,0.00012692,0.03738026,0.02021859
3.90495248,0.16402924,0.06393000,0.00043885,0.00443512,0.00164936,0.03115587,0.00016305,0.03684557,0.02002791
3.91095548,0.16397755,0.06243613,0.00056705,0.00573355,0.00162809,0.03578317,0.00020872,0.03615743,0.01978167
3.91695848,0.16416842,0.06066491,0.00072748,0.00735916,0.00160415,0.04161264,0.00026604,0.03535478,0.01950669
3.92296148,0.16494090,0.05867944,0.00092661,0.00937820,0.00158004,0.04891867,0.00033739,0.03448295,0.01923428
3.92896448,0.16667868,0.05655017,0.00117183,0.01186583,0.00155859,0.05801349,0.00042553,0.03359298,0.01899988
3.93496748,0.16980675,0.05435335,0.00147135,0.01490611,0.00154294,0.06924718,0.00053351,0.03274076,0.01884272
3.94097049,0.17478679,0.05216915,0.00183423,0.01859164,0.00153645,0.08300639,0.00066475,0.03198599,0.01880526
3.94697349,0.18211119,0.05007984,0.00227027,0.02302283,0.00154270,0.09971136,0.00082294,0.03139115,0.01893264
3.95297649,0.19229545,0.04816787,0.00278990,0.02830661,0.00156540,0.11981092,0.00101204,0.03102029,0.01927197
3.95897949,0.20586909,0.04651394,0.00340398,0.03455455,0.00160834,0.14377532,0.00123622,0.03093775,0.01987150
3.96498249,0.22336472,0.04519513,0.00412356,0.04188041,0.00167532,0.17208655,0.00149974,0.03120680,0.02077974
3.97098549,0.24530543,0.04428313,0.00495960,0.05039707,0.00177005,0.20522621,0.00180688,0.03188827,0.02204439
3.97698849,0.27219041,0.04384247,0.00592258,0.06021278,0.00189607,0.24366068,0.00216178,0.03303902,0.02371125
3.98299150,0.30447894,0.04392897,0.00702207,0.07142681,0.00205664,0.28782395,0.00256827,0.03471043,0.02582288
3.98899450,0.34257302,0.04458827,0.00826629,0.08412469,0.00225465,0.33809833,0.00302976,0.03694681,0.02841735
3.99499750,0.38679891,0.04585456,0.00966160,0.09837295,0.00249252,0.39479343,0.00354896,0.03978384,0.03152672
4.00100050,0.43738823,0.04774942,0.01121195,0.11421371,0.00277203,0.45812423,0.00412776,0.04324700,0.03517562
4.00700350,0.49445913,0.05028097,0.01291843,0.13165933,0.00309431,0.52818894,0.00476696,0.04735003,0.03937974
4.01300650,0.55799838,0.05344318,0.01477870,0.15068720,0.00345963,0.60494775,0.00546613,0.05209354,0.04414442
4.01900950,0.62784537,0.05721551,0.01678665,0.17123517,0.00386738,0.68820354,0.00622338,0.05746381,0.04946335
4.02501251,0.70367883,0.06156286,0.01893198,0.19319780,0.00431599,0.77758587,0.00703526,0.06343178,0.05531743
4.03101551,0.78500745,0.06643584,0.02120003,0.21642365,0.00480282,0.87253935,0.00789661,0.06995239,0.06167395
4.03701851,0.87116532,0.07177151,0.02357167,0.24071406,0.00532423,0.97231768,0.00880051,0.07696433,0.06848610
4.04302151,0.96131303,0.07749449,0.02602339,0.26582355,0.00587552,1.07598439,0.00973829,0.08439020,0.07569286
4.04902451,1.05444529,0.08351853,0.02852755,0.29146198,0.00645104,1.18242112,0.01069958,0.09213726,0.08321949
4.05502751,1.14940538,0.08974851,0.03105285,0.31729864,0.00704427,1.29034405,0.01167247,0.10009870,0.09097843
4.06103052,1.24490670,0.09608283,0.03356496,0.34296835,0.00764797,1.39832855,0.01264368,0.10815546,0.09887083
4.06703352,1.33956134,0.10241624,0.03602737,0.36807929,0.00825441,1.50484206,0.01359890,0.11617869,0.10678863
4.07303652,1.43191489,0.10864292,0.03840237,0.39222254,0.00885558,1.60828428,0.01452310,0.12403269,0.11461717
4.07903952,1.52048681,0.11465971,0.04065215,0.41498303,0.00944350,1.70703387,0.01540092,0.13157833,0.12223821
4.08504252,1.60381482,0.12036953,0.04274008,0.43595137,0.01001056,1.79949987,0.01621720,0.13867677,0.12953341
4.09104552,1.68050194,0.12568465,0.04463193,0.45473633,0.01054980,1.88417611,0.01695735,0.14519349,0.13638795
4.09704852,1.74926396,0.13052981,0.04629711,0.47097718,0.01105535,1.95969634,0.01760792,0.15100230,0.14269431
4.10305153,1.80897560,0.13484496,0.04770992,0.48435563,0.01152269,2.02488771,0.01815702,0.15598932,0.14835595
4.10905453,1.85871305,0.13858750,0.04885055,0.49460659,0.01194906,2.07882011,0.01859482,0.16005663,0.15329076
4.11505753,1.89779079,0.14173389,0.04970605,0.50152737,0.01233371,2.12084898,0.01891386,0.16312557,0.15743408
4.12106053,1.92579101,0.14428055,0.05027091,0.50498482,0.01267812,2.15064925,0.01910943,0.16513930,0.16074114
4.12706353,1.94258374,0.14624390,0.05054754,0.50492012,0.01298623,2.16823867,0.01917978,0.16606481,0.16318884
4.13306653,1.94833679,0.14765961,0.05054636,0.50135084,0.01326449,2.17398882,0.01912625,0.16589396,0.16477664
4.13906953,1.94351447,0.14858093,0.05028559,0.49437038,0.01352187,2.16862295,0.01895333,0.16464371,0.16552663
4.14507254,1.92886506,0.14907634,0.04979078,0.48414452,0.01376977,2.15320021,0.01866854,0.16235544,0.16548269
4.15107554,1.90539726,0.14922641,0.04909399,0.47090558,0.01402181,2.12908645,0.01828229,0.15909340,0.16470879
4.15707854,1.87434654,0.14912021,0.04823274,0.45494413,0.01429351,2.09791244,0.01780759,0.15494236,0.16328641
4.16308154,1.83713260,0.14885121,0.04724873,0.43659897,0.01460192,2.06152085,0.01725970,0.15000456,0.16131141
4.16908454,1.79530989,0.14851315,0.04618637,0.41624557,0.01496509,2.02190402,0.01665570,0.14439613,0.15889025
4.17508754,1.75051307,0.14819574,0.04509120,0.39428377,0.01540153,1.98113469,0.01601401,0.13824312,0.15613593
4.18109055,1.70439980,0.14798077,0.04400825,0.37112504,0.01592954,1.94129247,0.01535389,0.13167736,0.15316367
4.18709355,1.65859331,0.14793849,0.04298042,0.34718004,0.01656655,1.90438894,0.01469491,0.12483224,0.15008676
4.19309655,1.61462695,0.14812468,0.04204694,0.32284698,0.01732844,1.87229420,0.01405639,0.11783874,0.14701250
4.19909955,1.57389301,0.14857836,0.04124197,0.29850105,0.01822880,1.84666786,0.01345696,0.11082168,0.14403867
4.20510255,1.53759788,0.14932043,0.04059338,0.27448553,0.01927832,1.82889721,0.01291405,0.10389654,0.14125044
4.21110555,1.50672497,0.15035311,0.04012181,0.25110467,0.02048414,1.82004494,0.01244347,0.09716672,0.13871799
4.21710855,1.48200687,0.15166029,0.03983996,0.22861852,0.02184934,1.82080849,0.01205904,0.09072150,0.13649490
4.22311156,1.46390733,0.15320870,0.03975226,0.20723988,0.02337255,1.83149274,0.01177230,0.08463467,0.13461721
4.22911456,1.45261366,0.15494989,0.03985476,0.18713319,0.02504758,1.85199708,0.01159225,0.07896378,0.13310334
4.23511756,1.44803932,0.15682273,0.04013546,0.16841522,0.02686333,1.88181730,0.01152518,0.07375008,0.13195462
4.24112056,1.44983623,0.15875645,0.04057485,0.15115747,0.02880375,1.92006249,0.01157452,0.06901893,0.13115652
4.24712356,1.45741609,0.16067394,0.04114681,0.13538991,0.03084804,1.96548617,0.01174085,0.06478084,0.13068031
4.25312656,1.46997930,0.16249514,0.04181970,0.12110583,0.03297092,2.01653048,0.01202187,0.06103284,0.13048521
4.25912956,1.48655043,0.16414036,0.04255773,0.10826733,0.03514319,2.07138195,0.01241248,0.05776010,0.13052072
4.26513257,1.50601835,0.16553342,0.04332248,0.09681143,0.03733229,2.12803643,0.01290489,0.05493786,0.13072913
4.27113557,1.52717960,0.16660434,0.04407446,0.08665622,0.03950313,2.18437098,0.01348884,0.05253339,0.13104802
4.27713857,1.54878323,0.16729163,0.04477481,0.07770693,0.04161891,2.23821974,0.01415180,0.05050803,0.13141270
4.28314157,1.56957550,0.16754398,0.04538698,0.06986174,0.04364215,2.28745096,0.01487927,0.04881905,0.13175845
4.28914457,1.58834300,0.16732143,0.04587828,0.06301702,0.04553562,2.33004233,0.01565509,0.04742159,0.13202254
4.29514757,1.60395264,0.16659595,0.04622140,0.05707205,0.04726343,2.36415154,0.01646187,0.04627030,0.13214595
4.30115058,1.61538763,0.16535151,0.04639574,0.05193303,0.04879199,2.38817959,0.01728136,0.04532083,0.13207488
4.30715358,1.62177816,0.16358368,0.04638846,0.04751633,0.05009101,2.40082461,0.01809492,0.04453118,0.13176189
4.31315658,1.62242644,0.16129891,0.04619548,0.04375112,0.05113431,2.40112411,0.01888402,0.04386280,0.13116684
4.31915958,1.61682529,0.15851348,0.04582198,0.04058128,0.05190061,2.38848457,0.01963071,0.04328151,0.13025754
4.32516258,1.60467039,0.15525235,0.04528289,0.03796670,0.05237411,2.36269742,0.02031812,0.04275827,0.12901024
4.33116558,1.58586592,0.15154790,0.04460289,0.03588403,0.05254494,2.32394143,0.02093098,0.04226975,0.12740991
4.33716858,1.56052403,0.14743871,0.04381631,0.03432697,0.05240939,2.27277179,0.02145605,0.04179875,0.12545044
4.34317159,1.52895845,0.14296838,0.04296668,0.03330618,0.05197000,2.21009698,0.02188256,0.04133452,0.12313464
4.34917459,1.49167287,0.13818454,0.04210615,0.03284880,0.05123548,2.13714486,0.02220257,0.04087287,0.12047421
4.35517759,1.44934464,0.13313796,0.04129461,0.03299769,0.05022035,2.05541997,0.02241126,0.04041625,0.11748957
4.36118059,1.40280477,0.12788186,0.04059872,0.03381056,0.04894454,1.96665400,0.02250714,0.03997361,0.11420964
4.36718359,1.35301489,0.12247129,0.04009078,0.03535869,0.04743279,1.87275199,0.02249212,0.03956023,0.11067144
4.37318659,1.30104202,0.11696267,0.03984745,0.03772564,0.04571390,1.77573639,0.02237156,0.03919736,0.10691969
4.37918959,1.24803213,0.11141341,0.03994846,0.04100569,0.04381995,1.67769144,0.02215410,0.03891176,0.10300621
4.38519260,1.19518307,0.10588151,0.04047520,0.04530216,0.04178544,1.58070981,0.02185150,0.03873514,0.09898921
4.39119560,1.14371774,0.10042519,0.04150935,0.05072547,0.03964633,1.48684334,0.02147828,0.03870341,0.09493250
4.39719860,1.09485816,0.09510246,0.04313138,0.05739116,0.03743922,1.39805925,0.02105133,0.03885591,0.09090450
4.40320160,1.04980096,0.08997064,0.04541923,0.06541762,0.03520041,1.31620300,0.02058941,0.03923449,0.08697724
4.40920460,1.00969480,0.08508572,0.04844687,0.07492375,0.03296512,1.24296823,0.02011263,0.03988251,0.08322520
4.41520760,0.97562013,0.08050180,0.05228296,0.08602643,0.03076672,1.17987417,0.01964186,0.04084377,0.07972407
4.42121061,0.94857156,0.07627028,0.05698964,0.09883792,0.02863613,1.12825025,0.01919814,0.04216146,0.07654961
4.42721361,0.92944293,0.07243915,0.06262128,0.11346321,0.02660122,1.08922751,0.01880210,0.04387704,0.07377632
4.43321661,0.91901534,0.06905217,0.06922340,0.12999727,0.02468647,1.06373601,0.01847341,0.04602916,0.07147632
4.43921961,0.91794792,0.06614817,0.07683173,0.14852244,0.02291262,1.05250723,0.01823023,0.04865266,0.06971818
4.44522261,0.92677139,0.06376032,0.08547129,0.16910575,0.02129649,1.05608047,0.01808883,0.05177760,0.06856590
4.45122561,0.94588400,0.06191555,0.09515573,0.19179650,0.01985100,1.07481194,0.01806318,0.05542843,0.06807796
4.45722861,0.97554981,0.06063408,0.10588670,0.21662381,0.01858514,1.10888539,0.01816468,0.05962320,0.06830649
4.46323162,1.01589873,0.05992913,0.11765344,0.24359450,0.01750414,1.15832320,0.01840194,0.06437300,0.06929654
4.46923462,1.06692803,0.05980673,0.13043245,0.27269103,0.01660975,1.22299673,0.01878071,0.06968144,0.07108547
4.47523762,1.12850488,0.06026577,0.14418732,0.30386963,0.01590044,1.30263527,0.01930378,0.07554426,0.07370242
4.48124062,1.20036960,0.06129815,0.15886866,0.33705865,0.01537184,1.39683269,0.01997109,0.08194913,0.07716783
4.48724362,1.28213901,0.06288915,0.17441412,0.37215700,0.01501705,1.50505156,0.02077977,0.08887545,0.08149301
4.49324662,1.37330995,0.06501792,0.19074851,0.40903282,0.01482704,1.62662441,0.02172434,0.09629432,0.08667983
4.49924962,1.47326243,0.06765802,0.20778402,0.44752225,0.01479105,1.76075233,0.02279683,0.10416862,0.09272036
4.50525263,1.58126272,0.07077822,0.22542049,0.48742852,0.01489698,1.90650143,0.02398707,0.11245313,0.09959662
4.51125563,1.69646626,0.07434324,0.24354578,0.52852117,0.01513174,2.06279777,0.02528282,0.12109475,0.10728041
4.51725863,1.81792089,0.07831467,0.26203628,0.57053579,0.01548159,2.22842178,0.02667009,0.13003282,0.11573325
4.52326163,1.94457069,0.08265192,0.28075760,0.61317416,0.01593245,2.40200360,0.02813334,0.13919963,0.12490653
4.52926463,2.07526135,0.08731322,0.29956542,0.65610514,0.01647021,2.58202057,0.02965569,0.14852095,0.13474182
4.53526763,2.20874746,0.09225675,0.31830667,0.69896633,0.01708096,2.76679848,0.03121924,0.15791680,0.14517159
4.54127064,2.34370279,0.09744175,0.33682104,0.74136685,0.01775121,2.95451814,0.03280526,0.16730249,0.15612018
4.54727364,2.47873413,0.10282971,0.35494294,0.78289129,0.01846818,3.14322848,0.03439451,0.17658970,0.16750530
4.55327664,2.61239939,0.10838567,0.37250383,0.82310504,0.01921994,3.33086752,0.03596754,0.18568802,0.17923988
4.55927964,2.74323033,0.11407943,0.38933519,0.86156109,0.01999566,3.51529168,0.03750499,0.19450657,0.19123449
4.56528264,2.86976010,0.11988682,0.40527182,0.89780835,0.02078577,3.69431386,0.03898801,0.20295598,0.20340008
4.57128564,2.99055523,0.12579092,0.42015573,0.93140122,0.02158221,3.86574974,0.04039865,0.21095048,0.21565116
4.57728864,3.10425153,0.13178309,0.43384032,0.96191054,0.02237855,4.02747138,0.04172029,0.21841025,0.22790922
4.58329165,3.20959270,0.13786391,0.44619477,0.98893535,0.02317026,4.17746629,0.04293811,0.22526371,0.24010622
4.58929465,3.30547014,0.14404375,0.45710858,1.01211508,0.02395476,4.31389982,0.04403956,0.23144986,0.25218800
4.59529765,3.39096204,0.15034300,0.46649579,1.03114178,0.02473163,4.43517768,0.04501483,0.23692051,0.26411741
4.60130065,3.46536969,0.15679189,0.47429888,1.04577168,0.02550267,4.54000563,0.04585727,0.24164207,0.27587683
4.60730365,3.52824851,0.16342968,0.48049195,1.05583544,0.02627186,4.62744255,0.04656373,0.24559711,0.28746995
4.61330665,3.57943165,0.17030334,0.48508292,1.06124655,0.02704540,4.69694357,0.04713485,0.24878524,0.29892249
4.61930965,3.61904399,0.17746554,0.48811460,1.06200723,0.02783145,4.74838993,0.04757520,0.25122339,0.31028171
4.62531266,3.64750483,0.18497202,0.48966430,1.05821124,0.02863995,4.78210291,0.04789329,0.25294540,0.32161467
4.63131566,3.66551797,0.19287837,0.48984207,1.05004345,0.02948227,4.79883967,0.04810140,0.25400078,0.33300495
4.63731866,3.67404875,0.20123629,0.48878726,1.03777573,0.03037068,4.79977011,0.04821524,0.25445277,0.34454811
4.64332166,3.67428818,0.21008954,0.48666372,1.02175936,0.03131788,4.78643465,0.04825350,0.25437565,0.35634580
