energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
2.93846923,4.61735642,1.01211891,0.01056569,0.12088115,0.26691071,0.17034565,0.50910337,1.65326180,2.75593040
2.94447224,4.63553660,1.02277525,0.01048617,0.12232775,0.26434594,0.17160905,0.50738969,1.67436080,2.77137974
2.95047524,4.63214213,1.02847780,0.01036129,0.12312452,0.26059501,0.17213061,0.50310065,1.68645505,2.77507527
2.95647824,4.60725309,1.02909558,0.01019279,0.12325045,0.25570016,0.17190578,0.49633418,1.68926719,2.76697428
2.96248124,4.56130042,1.02457162,0.00998312,0.12269529,0.24971950,0.17093928,0.48723843,1.68269066,2.74721933
2.96848424,4.49506353,1.01492642,0.00973540,0.12146022,0.24272605,0.16924500,0.47600861,1.66679651,2.71614154
2.97448724,4.40965963,1.00025965,0.00945334,0.11955800,0.23480644,0.16684576,0.46288245,1.64183508,2.67425975
2.98049025,4.30652476,0.98074979,0.00914118,0.11701299,0.22605922,0.16377283,0.44813439,1.60823231,2.62227522
2.98649325,4.18738709,0.95665169,0.00880356,0.11386070,0.21659306,0.16006536,0.43206894,1.56658084,2.56106217
2.99249625,4.05423303,0.92829220,0.00844550,0.11014701,0.20652468,0.15576961,0.41501318,1.51762613,2.49165400
2.99849925,3.90926724,0.89606363,0.00807222,0.10592714,0.19597656,0.15093820,0.39730876,1.46224815,2.41522552
3.00450225,3.75486741,0.86041558,0.00768908,0.10126430,0.18507472,0.14562908,0.37930379,1.40143924,2.33307157
3.01050525,3.59353536,0.82184520,0.00730144,0.09622810,0.17394640,0.13990464,0.36134462,1.33627906,2.24658245
3.01650825,3.42784546,0.78088619,0.00691460,0.09089283,0.16271774,0.13383061,0.34376804,1.26790745,2.15721677
3.02251126,3.26039212,0.73809709,0.00653366,0.08533561,0.15151175,0.12747505,0.32689385,1.19749631,2.06647234
3.02851426,3.09373756,0.69404908,0.00616346,0.07963453,0.14044630,0.12090727,0.31101818,1.12622135,1.97585589
3.03451726,2.93036129,0.64931391,0.00580846,0.07386683,0.12963245,0.11419686,0.29640770,1.05523487,1.88685236
3.04052026,2.77261264,0.60445219,0.00547274,0.06810721,0.11917301,0.10741272,0.28329463,0.98564024,1.80089449
3.04652326,2.62266739,0.56000267,0.00515987,0.06242625,0.10916145,0.10062212,0.27187294,0.91846905,1.71933368
3.05252626,2.48248965,0.51647259,0.00487294,0.05688915,0.09968111,0.09388996,0.26229553,0.85466141,1.64341266
3.05852926,2.35379957,0.47432958,0.00461446,0.05155463,0.09080472,0.08727800,0.25467244,0.79505001,1.57424085
3.06453227,2.23804771,0.43399515,0.00438639,0.04647417,0.08259431,0.08084426,0.24907024,0.74034800,1.51277284
3.07053527,2.13639625,0.39584004,0.00419012,0.04169150,0.07510130,0.07464249,0.24551225,0.69114110,1.45979083
3.07653827,2.04970735,0.36018126,0.00402649,0.03724242,0.06836693,0.06872179,0.24397975,0.64788355,1.41589106
3.08254127,1.97853854,0.32728085,0.00389577,0.03315479,0.06242281,0.06312625,0.24441406,0.61089793,1.38147494
3.08854427,1.92314488,0.29734627,0.00379772,0.02944888,0.05729164,0.05789475,0.24671930,0.58037839,1.35674466
3.09454727,1.88348755,0.27053206,0.00373159,0.02613777,0.05298802,0.05306083,0.25076574,0.55639681,1.34170368
3.10055028,1.85924824,0.24694264,0.00369618,0.02322796,0.04951922,0.04865257,0.25639378,0.53891142,1.33616173
3.10655328,1.84984869,0.22663589,0.00368989,0.02072013,0.04688592,0.04469262,0.26341822,0.52777725,1.33974421
3.11255628,1.85447453,0.20962726,0.00371073,0.01860984,0.04508290,0.04119818,0.27163292,0.52275785,1.35190566
3.11855928,1.87210254,0.19589411,0.00375639,0.01688830,0.04409948,0.03818107,0.28081561,0.52353766,1.37194671
3.12456228,1.90153053,0.18537993,0.00382429,0.01554312,0.04391989,0.03564777,0.29073279,0.52973454,1.39903405
3.13056528,1.94140875,0.17799837,0.00391164,0.01455893,0.04452335,0.03359952,0.30114468,0.54091188,1.43222276
3.13656828,1.99027208,0.17363672,0.00401548,0.01391800,0.04588406,0.03203237,0.31180998,0.55659004,1.47048021
3.14257129,2.04657205,0.17215890,0.00413274,0.01360069,0.04797091,0.03093727,0.32249052,0.57625668,1.51271092
3.14857429,2.10870801,0.17340777,0.00426025,0.01358581,0.05074715,0.03030015,0.33295561,0.59937586,1.55778155
3.15457729,2.17505676,0.17720682,0.00439488,0.01385090,0.05416987,0.03010201,0.34298607,0.62539571,1.60454541
3.16058029,2.24400011,0.18336131,0.00453348,0.01437242,0.05818957,0.03031908,0.35237784,0.65375491,1.65186586
3.16658329,2.31395005,0.19165907,0.00467299,0.01512583,0.06274965,0.03092298,0.36094514,0.68388775,1.69863796
3.17258629,2.38337127,0.20187087,0.00481045,0.01608570,0.06778612,0.03188096,0.36852316,0.71522829,1.74380806
3.17858929,2.45080099,0.21375096,0.00494308,0.01722569,0.07322745,0.03315627,0.37497026,0.74721371,1.78639102
3.18459230,2.51486620,0.22703755,0.00506824,0.01851865,0.07899472,0.03470859,0.38016956,0.77928712,1.82548472
3.19059530,2.57429843,0.24145382,0.00518352,0.01993668,0.08500207,0.03649461,0.38403015,0.81090038,1.86028207
3.19659830,2.62794637,0.25670942,0.00528675,0.02145126,0.09115758,0.03846874,0.38648765,0.84151699,1.89008028
3.20260130,2.67478669,0.27250271,0.00537602,0.02303344,0.09736449,0.04058399,0.38750441,0.87061557,1.91428781
3.20860430,2.71393321,0.28852383,0.00544972,0.02465414,0.10352288,0.04279294,0.38706921,0.89769397,1.93242895
3.21460730,2.74464495,0.30445866,0.00550651,0.02628446,0.10953167,0.04504888,0.38519654,0.92227432,1.94414648
3.22061031,2.76633291,0.31999365,0.00554541,0.02789619,0.11529102,0.04730700,0.38192557,0.94390903,1.94920254
3.22661331,2.77856594,0.33482139,0.00556576,0.02946223,0.12070489,0.04952566,0.37731871,0.96218751,1.94747793
3.23261631,2.78107544,0.34864683,0.00556726,0.03095720,0.12568381,0.05166770,0.37145992,0.97674376,1.93897001
3.23861931,2.77375870,0.36119393,0.00554994,0.03235796,0.13014762,0.05370165,0.36445274,0.98726418,1.92378930
3.24462231,2.75668056,0.37221232,0.00551420,0.03364422,0.13402813,0.05560283,0.35641808,0.99349547,1.90215487
3.25062531,2.73007299,0.38148387,0.00546082,0.03479900,0.13727152,0.05735436,0.34749172,0.99525206,1.87438828
3.25662831,2.69433195,0.38882870,0.00539088,0.03580915,0.13984031,0.05894785,0.33782166,0.99242262,1.84090622
3.26263132,2.65001107,0.39411032,0.00530583,0.03666562,0.14171488,0.06038383,0.32756520,0.98497512,1.80221163
3.26863432,2.59781181,0.39723967,0.00520739,0.03736374,0.14289429,0.06167188,0.31688588,0.97296002,1.75888310
3.27463732,2.53856957,0.39817768,0.00509756,0.03790325,0.14339646,0.06283036,0.30595017,0.95651120,1.71156265
3.28064032,2.47323570,0.39693624,0.00497858,0.03828822,0.14325764,0.06388571,0.29492410,0.93584435,1.66094180
3.28664332,2.40285549,0.39357754,0.00485283,0.03852679,0.14253100,0.06487149,0.28396974,0.91125264,1.60774606
3.29264632,2.32854236,0.38821146,0.00472283,0.03863070,0.14128469,0.06582693,0.27324165,0.88309981,1.55271799
3.29864932,2.25144899,0.38099147,0.00459112,0.03861476,0.13959909,0.06679520,0.26288336,0.85181065,1.49659939
3.30465233,2.17273609,0.37210881,0.00446023,0.03849608,0.13756368,0.06782145,0.25302402,0.81785928,1.44011285
3.31065533,2.09353992,0.36178547,0.00433258,0.03829333,0.13527338,0.06895060,0.24377523,0.78175579,1.38394343
3.31665833,2.01493990,0.35026614,0.00421039,0.03802579,0.13282478,0.07022508,0.23522825,0.74403153,1.32872110
3.32266133,1.93792751,0.33780943,0.00409565,0.03771254,0.13031217,0.07168254,0.22745169,0.70522391,1.27500463
3.32866433,1.86337791,0.32467893,0.00399002,0.03737150,0.12782388,0.07335363,0.22048970,0.66586131,1.22326766
3.33466733,1.79202569,0.31113429,0.00389479,0.03701872,0.12543870,0.07526011,0.21436093,0.62644867,1.17388761
3.34067034,1.72444567,0.29742293,0.00381081,0.03666759,0.12322295,0.07741310,0.20905817,0.58745449,1.12713802
3.34667334,1.66103992,0.28377247,0.00373850,0.03632836,0.12122796,0.07981185,0.20454880,0.54929973,1.08318461
3.35267634,1.60203147,0.27038446,0.00367779,0.03600767,0.11948841,0.08244291,0.20077612,0.51234898,1.04208549
3.35867934,1.54746513,0.25742938,0.00362817,0.03570840,0.11802135,0.08527983,0.19766140,0.47690425,1.00379533
3.36468234,1.49721527,0.24504328,0.00358866,0.03542963,0.11682596,0.08828343,0.19510681,0.44320146,0.96817354
3.37068534,1.45100023,0.23332593,0.00355789,0.03516679,0.11588428,0.09140261,0.19299888,0.41140972,0.93499585
3.37668834,1.40840264,0.22234070,0.00353414,0.03491203,0.11516247,0.09457568,0.19121264,0.38163310,0.90396893
3.38269135,1.36889450,0.21211582,0.00351540,0.03465475,0.11461290,0.09773218,0.18961607,0.35391478,0.87474722
3.38869435,1.33186596,0.20264709,0.00349947,0.03438220,0.11417673,0.10079514,0.18807486,0.32824308,0.84695125
3.39469735,1.29665623,0.19390172,0.00348401,0.03408023,0.11378688,0.10368363,0.18645711,0.30455911,0.82018646
3.40070035,1.26258534,0.18582300,0.00346667,0.03373408,0.11337131,0.10631558,0.18463797,0.28276532,0.79406182
3.40670335,1.22898513,0.17833566,0.00344518,0.03332917,0.11285644,0.10861064,0.18250396,0.26273467,0.76820724
3.41270635,1.19522826,0.17135147,0.00341739,0.03285189,0.11217044,0.11049307,0.17995671,0.24431988,0.74228922
3.41870935,1.16075399,0.16477499,0.00338141,0.03229029,0.11124637,0.11189446,0.17691618,0.22736231,0.71602399
3.42471236,1.12508977,0.15850898,0.00333563,0.03163469,0.11002506,0.11275618,0.17332306,0.21170015,0.68918779
3.43071536,1.08786799,0.15245944,0.00327883,0.03087820,0.10845738,0.11303150,0.16914038,0.19717558,0.66162403
3.43671836,1.04883744,0.14654000,0.00321014,0.03001703,0.10650620,0.11268722,0.16435433,0.18364080,0.63324710
3.44272136,1.00786928,0.14067552,0.00312915,0.02905068,0.10414756,0.11170480,0.15897418,0.17096266,0.60404317
3.44872436,0.96495787,0.13480487,0.00303586,0.02798201,0.10137139,0.11008094,0.15303139,0.15902602,0.57406797
3.45472736,0.92021663,0.12888277,0.00293070,0.02681709,0.09818154,0.10782758,0.14657816,0.14773575,0.54344203
3.46073037,0.87386964,0.12288081,0.00281446,0.02556497,0.09459529,0.10497138,0.13968518,0.13701762,0.51234391
3.46673337,0.82623975,0.11678756,0.00268833,0.02423730,0.09064230,0.10155261,0.13243909,0.12681797,0.48100176
3.47273637,0.77773409,0.11060796,0.00255378,0.02284787,0.08636318,0.09762371,0.12493952,0.11710275,0.44968399
3.47873937,0.72882772,0.10436216,0.00241252,0.02141209,0.08180770,0.09324736,0.11729599,0.10785570,0.41868942
3.48474237,0.68004653,0.09808374,0.00226647,0.01994643,0.07703276,0.08849438,0.10962475,0.09907623,0.38833745
3.49074537,0.63195012,0.09181767,0.00211766,0.01846787,0.07210028,0.08344140,0.10204578,0.09077695,0.35895879
3.49674837,0.58511538,0.08561798,0.00196817,0.01699332,0.06707504,0.07816846,0.09467991,0.08298124,0.33088696
3.50275138,0.54012146,0.07954545,0.00182011,0.01553913,0.06202260,0.07275675,0.08764630,0.07572089,0.30445083
3.50875438,0.49753649,0.07366529,0.00167549,0.01412067,0.05700744,0.06728634,0.08106026,0.06903388,0.27996847
3.51475738,0.45790640,0.06804495,0.00153626,0.01275198,0.05209132,0.06183427,0.07503146,0.06296265,0.25774216
3.52076038,0.42174597,0.06275224,0.00140419,0.01144548,0.04733189,0.05647286,0.06966249,0.05755259,0.23805466
3.52676338,0.38953202,0.05785370,0.00128091,0.01021180,0.04278176,0.05126832,0.06504786,0.05285100,0.22116651
3.53276638,0.36169868,0.05341328,0.00116783,0.00905974,0.03848776,0.04627982,0.06127325,0.04890648,0.20731426
3.53876938,0.33863437,0.04949147,0.00106617,0.00799623,0.03449069,0.04155888,0.05841512,0.04576863,0.19670927
3.54477239,0.32068033,0.04614464,0.00097691,0.00702648,0.03082532,0.03714910,0.05654044,0.04348814,0.18953693
3.55077539,0.30813011,0.04342478,0.00090086,0.00615409,0.02752070,0.03308626,0.05570661,0.04211704,0.18595608
3.55677839,0.30122981,0.04137951,0.00083861,0.00538131,0.02460071,0.02939874,0.05596141,0.04170930,0.18609825
3.56278139,0.30017871,0.04005225,0.00079053,0.00470925,0.02208481,0.02610812,0.05734300,0.04232143,0.19006682
3.56878439,0.30512994,0.03948269,0.00075686,0.00413820,0.01998892,0.02323000,0.05987985,0.04401316,0.19793566
3.57478739,0.31619092,0.03970719,0.00073764,0.00366788,0.01832636,0.02077497,0.06359061,0.04684815,0.20974756
3.58079040,0.33342364,0.04075942,0.00073278,0.00329773,0.01710878,0.01874959,0.06848389,0.05089456,0.22551226
3.58679340,0.35684441,0.04267079,0.00074207,0.00302713,0.01634707,0.01715739,0.07455800,0.05622554,0.24520421
3.59279640,0.38642350,0.04547100,0.00076518,0.00285567,0.01605208,0.01599976,0.08180056,0.06291948,0.26876037
3.59879940,0.42208437,0.04918832,0.00080166,0.00278323,0.01623525,0.01527681,0.09018817,0.07106006,0.29607812
3.60480240,0.46370305,0.05384976,0.00085099,0.00281016,0.01690901,0.01498800,0.09968602,0.08073604,0.32701370
3.61080540,0.51110759,0.05948107,0.00091257,0.00293732,0.01808689,0.01513258,0.11024765,0.09204073,0.36138127
3.61680840,0.56407793,0.06610645,0.00098573,0.00316600,0.01978346,0.01570986,0.12181474,0.10507112,0.39895305
3.62281141,0.62234646,0.07374807,0.00106972,0.00349793,0.02201391,0.01671920,0.13431717,0.11992662,0.43946058
3.62881441,0.68559927,0.08242522,0.00116376,0.00393505,0.02479341,0.01815980,0.14767318,0.13670746,0.48259748
3.63481741,0.75347840,0.09215334,0.00126700,0.00447938,0.02813621,0.02003026,0.16178988,0.15551261,0.52802354
3.64082041,0.82558502,0.10294273,0.00137853,0.00513269,0.03205450,0.02232798,0.17656392,0.17643725,0.57537035
3.64682341,0.90148357,0.11479699,0.00149743,0.00589626,0.03655710,0.02504833,0.19188246,0.19956983,0.62424834
3.65282641,0.98070671,0.12771143,0.00162271,0.00677053,0.04164800,0.02818378,0.20762438,0.22498858,0.67425485
3.65882941,1.06276097,0.14167121,0.00175337,0.00775476,0.04732485,0.03172290,0.22366171,0.25275768,0.72498314
3.66483242,1.14713282,0.15664955,0.00188836,0.00884669,0.05357739,0.03564938,0.23986124,0.28292290,0.77603185
3.67083542,1.23329483,0.17260595,0.00202663,0.01004223,0.06038609,0.03994113,0.25608630,0.31550704,0.82701438
3.67683842,1.32071182,0.18948458,0.00216708,0.01133518,0.06772080,0.04456941,0.27219854,0.35050498,0.87756796
3.68284142,1.40884647,0.20721289,0.00230863,0.01271702,0.07553975,0.04949825,0.28805988,0.38787878,0.92736158
3.68884442,1.49716435,0.22570065,0.00245018,0.01417674,0.08378889,0.05468403,0.30353436,0.42755272,0.97610270
3.69484742,1.58513820,0.24483950,0.00259063,0.01570082,0.09240155,0.06007538,0.31848999,0.46940874,1.02354203
3.70085043,1.67225118,0.26450304,0.00272891,0.01727327,0.10129860,0.06561346,0.33280045,0.51328233,1.06947639
3.70685343,1.75799935,0.28454766,0.00286394,0.01887581,0.11038919,0.07123250,0.34634677,0.55895922,1.11374929
3.71285643,1.84189333,0.30481413,0.00299468,0.02048812,0.11957191,0.07686082,0.35901874,0.60617322,1.15624923
3.71885943,1.92345936,0.32513001,0.00312014,0.02208826,0.12873651,0.08242220,0.37071630,0.65460529,1.19690607
3.72486243,2.00224016,0.34531281,0.00323937,0.02365317,0.13776617,0.08783752,0.38135063,0.70388434,1.23568541
3.73086543,2.07779575,0.36517393,0.00335146,0.02515927,0.14654019,0.09302684,0.39084519,0.75358978,1.27258163
3.73686843,2.14970475,0.38452337,0.00345560,0.02658308,0.15493698,0.09791160,0.39913647,0.80325616,1.30761007
3.74287144,2.21756649,0.40317484,0.00355106,0.02790201,0.16283749,0.10241704,0.40617470,0.85237982,1.34079881
3.74887444,2.28100417,0.42095141,0.00363721,0.02909501,0.17012863,0.10647474,0.41192431,0.90042774,1.37218079
3.75487744,2.33966946,0.43769126,0.00371354,0.03014334,0.17670680,0.11002502,0.41636426,0.94684840,1.40178677
3.76088044,2.39324855,0.45325346,0.00377965,0.03103126,0.18248130,0.11301933,0.41948827,0.99108439,1.42963977
3.76688344,2.44146976,0.46752343,0.00383532,0.03174656,0.18737748,0.11542236,0.42130482,1.03258660,1.45575135
3.77288644,2.48411242,0.48041794,0.00388047,0.03228116,0.19133951,0.11721382,0.42183709,1.07082950,1.48012002
3.77888944,2.52101690,0.49188930,0.00391519,0.03263138,0.19433263,0.11838981,0.42112271,1.10532685,1.50273207
3.78489245,2.55209512,0.50192860,0.00393976,0.03279820,0.19634480,0.11896375,0.41921343,1.13564756,1.52356451
3.79089545,2.57734118,0.51056781,0.00395465,0.03278734,0.19738773,0.11896670,0.41617461,1.16143073,1.54259024
3.79689845,2.59684113,0.51788054,0.00396051,0.03260908,0.19749705,0.11844720,0.41208458,1.18239932,1.55978475
3.80290145,2.61078143,0.52398139,0.00395820,0.03227801,0.19673187,0.11747045,0.40703389,1.19837193,1.57513398
3.80890445,2.61945502,0.52902388,0.00394875,0.03181259,0.19517351,0.11611705,0.40112438,1.20927176,1.58864274
3.81490745,2.62326446,0.53319689,0.00393337,0.03123450,0.19292355,0.11448103,0.39446816,1.21513252,1.60034276
3.82091046,2.62272136,0.53671978,0.00391344,0.03056799,0.19010123,0.11266763,0.38718636,1.21610070,1.61029992
3.82691346,2.61844161,0.53983625,0.00389045,0.02983902,0.18684033,0.11079046,0.37940778,1.21243398,1.61861970
3.83291646,2.61113610,0.54280710,0.00386603,0.02907438,0.18328557,0.10896851,0.37126735,1.20449570,1.62545040
3.83891946,2.60159672,0.54590220,0.00384186,0.02830080,0.17958866,0.10732282,0.36290440,1.19274535,1.63098366
3.84492246,2.59067787,0.54939184,0.00381966,0.02754403,0.17590422,0.10597308,0.35446078,1.17772550,1.63545190
3.85092546,2.57927387,0.55353783,0.00380115,0.02682796,0.17238550,0.10503418,0.34607877,1.16004549,1.63912260
3.85692846,2.56829279,0.55858457,0.00378799,0.02617387,0.16918031,0.10461282,0.33789885,1.14036245,1.64228960
3.86293147,2.55862778,0.56475048,0.00378175,0.02559970,0.16642698,0.10480430,0.33005726,1.11936051,1.64526169
3.86893447,2.55112683,0.57222005,0.00378383,0.02511949,0.16425066,0.10568959,0.32268350,1.09772889,1.64834897
3.87493747,2.54656235,0.58113683,0.00379543,0.02474297,0.16276007,0.10733269,0.31589766,1.07613978,1.65184784
3.88094047,2.54560173,0.59159763,0.00381753,0.02447534,0.16204463,0.10977849,0.30980782,1.05522698,1.65602517
3.88694347,2.54878042,0.60364816,0.00385078,0.02431712,0.16217221,0.11305103,0.30450741,1.03556613,1.66110282
3.89294647,2.55647871,0.61728024,0.00389554,0.02426428,0.16318748,0.11715238,0.30007268,1.01765733,1.66724325
3.89894947,2.56890351,0.63243084,0.00395178,0.02430849,0.16511090,0.12206202,0.29656044,1.00191080,1.67453711
3.90495248,2.58607596,0.64898285,0.00401914,0.02443751,0.16793844,0.12773694,0.29400608,0.98863625,1.68299368
3.91095548,2.60782581,0.66676774,0.00409683,0.02463573,0.17164187,0.13411227,0.29242201,0.97803620,1.69253469
3.91695848,2.63379285,0.68556991,0.00418371,0.02488485,0.17616988,0.14110257,0.29179659,0.97020346,1.70299207
3.92296148,2.66343558,0.70513264,0.00427826,0.02516458,0.18144965,0.14860373,0.29209370,0.96512290,1.71410980
3.92896448,2.69604686,0.72516554,0.00437862,0.02545344,0.18738919,0.15649540,0.29325296,0.96267706,1.72554995
3.93496748,2.73077597,0.74535295,0.00448263,0.02572960,0.19388001,0.16464394,0.29519070,0.96265550,1.73690262
3.94097049,2.76665624,0.76536335,0.00458790,0.02597170,0.20080038,0.17290583,0.29780160,0.96476712,1.74769944
3.94697349,2.80263706,0.78485905,0.00469181,0.02615957,0.20801877,0.18113130,0.30096122,0.96865498,1.75742995
3.95297649,2.83761890,0.80350614,0.00479167,0.02627502,0.21539759,0.18916832,0.30452905,0.97391282,1.76556016
3.95897949,2.87048995,0.82098405,0.00488472,0.02630239,0.22279701,0.19686656,0.30835228,0.98010246,1.77155234
3.96498249,2.90016276,0.83699446,0.00496824,0.02622908,0.23007868,0.20408142,0.31227006,0.98677140,1.77488524
3.97098549,2.92560947,0.85126935,0.00503964,0.02604596,0.23710938,0.21067779,0.31611809,0.99346982,1.77507368
3.97698849,2.94589409,0.86357771,0.00509651,0.02574755,0.24376438,0.21653361,0.31973346,0.99976628,1.77168683
3.98299150,2.96020088,0.87373090,0.00513674,0.02533219,0.24993037,0.22154294,0.32295944,1.00526170,1.76436420
3.98899450,2.96785754,0.88158633,0.00515852,0.02480197,0.25550803,0.22561856,0.32565022,1.00960098,1.75282895
3.99499750,2.96835292,0.88704968,0.00516048,0.02416261,0.26041403,0.22869395,0.32767521,1.01248224,1.73689782
4.00100050,2.96134854,0.89007540,0.00514167,0.02342314,0.26458253,0.23072455,0.32892295,1.01366334,1.71648768
4.00700350,2.94668414,0.89066583,0.00510159,0.02259555,0.26796605,0.23168846,0.32930428,1.01296575,1.69161838
4.01300650,2.92437737,0.88886896,0.00504027,0.02169438,0.27053590,0.23158626,0.32875488,1.01027598,1.66241215
4.01900950,2.89461824,0.88477519,0.00495820,0.02073617,0.27228200,0.23044036,0.32723689,1.00554485,1.62908983
4.02501251,2.85775895,0.87851317,0.00485635,0.01973898,0.27321231,0.22829357,0.32473975,0.99878472,1.59196415
4.03101551,2.81430009,0.87024526,0.00473614,0.01872179,0.27335186,0.22520723,0.32128012,0.99006546,1.55143090
4.03701851,2.76487402,0.86016246,0.00459939,0.01770404,0.27274147,0.22125892,0.31690106,0.97950916,1.50795816
4.04302151,2.71022658,0.84847955,0.00444827,0.01670506,0.27143624,0.21653976,0.31167037,0.96728429,1.46207448
4.04902451,2.65119773,0.83543013,0.00428526,0.01574362,0.26950385,0.21115160,0.30567832,0.95359951,1.41435638
4.05502751,2.58870213,0.82126202,0.00411305,0.01483753,0.26702282,0.20520410,0.29903485,0.93869746,1.36541580
4.06103052,2.52371012,0.80623304,0.00393447,0.01400326,0.26408064,0.19881172,0.29186626,0.92284868,1.31588781
4.06703352,2.45722946,0.79060697,0.00375247,0.01325560,0.26077195,0.19209100,0.28431173,0.90634589,1.26641887
4.07303652,2.39028818,0.77464999,0.00356998,0.01260746,0.25719664,0.18515788,0.27651954,0.88949851,1.21765597
4.07903952,2.32391836,0.75862720,0.00338989,0.01206960,0.25345801,0.17812534,0.26864328,0.87262751,1.17023658
4.08504252,2.25914099,0.74279934,0.00321497,0.01165052,0.24966089,0.17110128,0.26083816,0.85606034,1.12477946
4.09104552,2.19695130,0.72741950,0.00304780,0.01135636,0.24590969,0.16418675,0.25325734,0.84012594,1.08187620
4.09704852,2.13830472,0.71272973,0.00289075,0.01119078,0.24230648,0.15747449,0.24604855,0.82514961,1.04208338
4.10305153,2.08410288,0.69895754,0.00274592,0.01115497,0.23894896,0.15104771,0.23935099,0.81144758,1.00591507
4.10905453,2.03517959,0.68631224,0.00261511,0.01124763,0.23592844,0.14497925,0.23329249,0.79932131,0.97383561
4.11505753,1.99228676,0.67498123,0.00249981,0.01146502,0.23332777,0.13933091,0.22798705,0.78905141,0.94625252
4.12106053,1.95608031,0.66512626,0.00240116,0.01180101,0.23121933,0.13415314,0.22353280,0.78089124,0.92350938
4.12706353,1.92710625,0.65687991,0.00231994,0.01224722,0.22966308,0.12948483,0.22001035,0.77506049,0.90587887
4.13306653,1.90578749,0.65034251,0.00225663,0.01279316,0.22870482,0.12535342,0.21748159,0.77173872,0.89355585
4.13906953,1.89241180,0.64557959,0.00221132,0.01342641,0.22837474,0.12177514,0.21598887,0.77105936,0.88665101
4.14507254,1.88712174,0.64262039,0.00218380,0.01413288,0.22868626,0.11875550,0.21555478,0.77310441,0.88518505
4.15107554,1.88990707,0.64145735,0.00217356,0.01489710,0.22963541,0.11628991,0.21618226,0.77790015,0.88908403
4.15707854,1.90060057,0.64204691,0.00217979,0.01570255,0.23120075,0.11436455,0.21785522,0.78541429,0.89817608
4.16308154,1.91887775,0.64431177,0.00220146,0.01653207,0.23334384,0.11295741,0.22053967,0.79555477,0.91219007
4.16908454,1.94426091,0.64814446,0.00223728,0.01736823,0.23601045,0.11203942,0.22418511,0.80817044,0.93075643
4.17508754,1.97612793,0.65341226,0.00228581,0.01819381,0.23913228,0.11157585,0.22872644,0.82305373,0.95341062
4.18109055,2.01372564,0.65996322,0.00234545,0.01899226,0.24262936,0.11152772,0.23408606,0.83994530,0.97959928
4.18709355,2.05618767,0.66763300,0.00241452,0.01974811,0.24641288,0.11185328,0.24017629,0.85854056,1.00868936
4.19309655,2.10255604,0.67625204,0.00249125,0.02044742,0.25038843,0.11250958,0.24690178,0.87849776,1.03997991
4.19909955,2.15180592,0.68565280,0.00257387,0.02107819,0.25445943,0.11345386,0.25416210,0.89944737,1.07271655
4.20510255,2.20287223,0.69567640,0.00266062,0.02163063,0.25853055,0.11464489,0.26185413,0.92100225,1.10610814
4.21110555,2.25467723,0.70617825,0.00274979,0.02209742,0.26251103,0.11604412,0.26987425,0.94276811,1.13934516
4.21710855,2.30615752,0.71703232,0.00283975,0.02247389,0.26631757,0.11761649,0.27812032,0.96435373,1.17161906
4.22311156,2.35628940,0.72813349,0.00292900,0.02275802,0.26987675,0.11933099,0.28649316,0.98538053,1.20214209
4.22911456,2.40411134,0.73939798,0.00301614,0.02295039,0.27312675,0.12116085,0.29489765,1.00549081,1.23016663
4.23511756,2.44874252,0.75076156,0.00309991,0.02305403,0.27601832,0.12308331,0.30324328,1.02435455,1.25500330
4.24112056,2.48939678,0.76217578,0.00317921,0.02307412,0.27851491,0.12507914,0.31144427,1.04167431,1.27603725
4.24712356,2.52539147,0.77360224,0.00325307,0.02301765,0.28059201,0.12713164,0.31941918,1.05718817,1.29274180
4.25312656,2.55615116,0.78500546,0.00332067,0.02289299,0.28223574,0.12922560,0.32709016,1.07067073,1.30468900
4.25912956,2.58120632,0.79634472,0.00338130,0.02270939,0.28344083,0.13134584,0.33438189,1.08193227,1.31155687
4.26513257,2.60018771,0.80756560,0.00343437,0.02247651,0.28420811,0.13347585,0.34122037,1.09081641,1.31313288
4.27113557,2.61281716,0.81859174,0.00347936,0.02220390,0.28454179,0.13559631,0.34753167,1.09719657,1.30931393
4.27713857,2.61889592,0.82931768,0.00351585,0.02190052,0.28444660,0.13768386,0.35324088,1.10097171,1.30010280
4.28314157,2.61829171,0.83960330,0.00354345,0.02157436,0.28392524,0.13971004,0.35827127,1.10206191,1.28560156
4.28914457,2.61092571,0.84927041,0.00356180,0.02123208,0.28297611,0.14164062,0.36254398,1.10040410,1.26600236
4.29514757,2.59676071,0.85810212,0.00357059,0.02087879,0.28159162,0.14343534,0.36597812,1.09594859,1.24157620
4.30115058,2.57579137,0.86584494,0.00356951,0.02051784,0.27975726,0.14504820,0.36849163,1.08865665,1.21266027
4.30715358,2.54803747,0.87221393,0.00355827,0.02015086,0.27745142,0.14642815,0.37000263,1.07849933,1.17964461
4.31315658,2.51354059,0.87690078,0.00353661,0.01977780,0.27464599,0.14752038,0.37043153,1.06545794,1.14295874
4.31915958,2.47236448,0.87958420,0.00350429,0.01939710,0.27130779,0.14826798,0.36970357,1.04952580,1.10305871
4.32516258,2.42459887,0.87994251,0.00346115,0.01900593,0.26740069,0.14861399,0.36775184,1.03071152,1.06041522
