energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
4.73336668,0.44664721,-0.59243256,0.13711983,-0.15382801,0.02337087,-0.05969439,0.01427970,-0.00464301,0.01458263,-0.02279916,0.02583695,-0.04408264,0.08913545,-0.18655374,0.48019774,-0.54332856,0.09519012,-0.12114914
4.73936968,0.42280411,-0.63908576,0.13350467,-0.16770824,0.02149253,-0.06458290,0.01406479,-0.00523336,0.01444297,-0.02409582,0.02375512,-0.04719065,0.08062632,-0.20094882,0.45249760,-0.59078275,0.08972414,-0.12952263
4.74537269,0.40218290,-0.68722507,0.13043518,-0.18181575,0.01975869,-0.06960979,0.01377051,-0.00587249,0.01451000,-0.02548866,0.02203961,-0.05035500,0.07321268,-0.21566464,0.42665212,-0.63949916,0.08504998,-0.13830728
4.75137569,0.38492240,-0.73602372,0.12795601,-0.19595941,0.01817475,-0.07469021,0.01340630,-0.00655649,0.01478229,-0.02694151,0.02068779,-0.05351267,0.06690304,-0.23043319,0.40281136,-0.68875566,0.08119500,-0.14732612
4.75737869,0.37112639,-0.78460779,0.12610873,-0.20993555,0.01674412,-0.07973437,0.01298354,-0.00728010,0.01525462,-0.02841725,0.01969162,-0.05659861,0.06169004,-0.24497378,0.38110785,-0.73777652,0.07817704,-0.15639337
4.76338169,0.36086828,-0.83207616,0.12493179,-0.22353270,0.01546859,-0.08464952,0.01251529,-0.00803668,0.01591812,-0.02987865,0.01903837,-0.05954751,0.05755301,-0.25899977,0.36165975,-0.78574936,0.07600566,-0.16531868
4.76938469,0.35419540,-0.87752258,0.12446010,-0.23653685,0.01434866,-0.08934212,0.01201590,-0.00881825,0.01676047,-0.03128930,0.01871138,-0.06229551,0.05446070,-0.27222593,0.34457312,-0.83184449,0.07468333,-0.17391176
4.77538769,0.35113262,-0.92005914,0.12472450,-0.24873727,0.01338387,-0.09372020,0.01150070,-0.00961553,0.01776618,-0.03261450,0.01869086,-0.06478205,0.05237369,-0.28437625,0.32994338,-0.87523590,0.07420647,-0.18198717
4.78139070,0.35168506,-0.95884038,0.12575111,-0.25993244,0.01257302,-0.09769579,0.01098556,-0.01041807,0.01891690,-0.03382219,0.01895456,-0.06695165,0.05124670,-0.29519165,0.31785578,-0.91512331,0.07456639,-0.18936921
4.78739370,0.35583996,-0.99308722,0.12756050,-0.26993608,0.01191437,-0.10118736,0.01048649,-0.01121446,0.02019179,-0.03488387,0.01947849,-0.06875561,0.05103056,-0.30443766,0.30838504,-0.95075453,0.07574996,-0.19589671
4.79339670,0.36356754,-1.02210971,0.13016686,-0.27858292,0.01140577,-0.10412216,0.01001923,-0.01199252,0.02156794,-0.03577535,0.02023744,-0.07015351,0.05167377,-0.31191148,0.30159406,-0.98144719,0.07774014,-0.20142753
4.79939970,0.37482081,-1.04532778,0.13357707,-0.28573401,0.01104470,-0.10643836,0.00959884,-0.01273958,0.02302087,-0.03647755,0.02120557,-0.07111445,0.05312374,-0.31744819,0.29753193,-1.00660904,0.08051618,-0.20584265
4.80540270,0.38953450,-1.06228898,0.13778989,-0.29128135,0.01082829,-0.10808689,0.00923934,-0.01344282,0.02452504,-0.03697698,0.02235682,-0.07161809,0.05532761,-0.32092598,0.29623129,-1.02575597,0.08405367,-0.20904959
4.81140570,0.40762298,-1.07268251,0.14279507,-0.29515165,0.01075326,-0.10903295,0.00895334,-0.01408962,0.02605434,-0.03726621,0.02366529,-0.07165524,0.05823266,-0.32226986,0.29770523,-1.03852691,0.08832435,-0.21098512
4.81740870,0.42897745,-1.07634890,0.14857258,-0.29730899,0.01081582,-0.10925697,0.00875173,-0.01466792,0.02758270,-0.03734407,0.02510550,-0.07122816,0.06178636,-0.32145397,0.30194376,-1.04469503,0.09329564,-0.21161704
4.82341171,0.45346235,-1.07328479,0.15509184,-0.29775630,0.01101151,-0.10875524,0.00864341,-0.01516658,0.02908462,-0.03721565,0.02665263,-0.07035040,0.06593611,-0.31850222,0.30891015,-1.04417476,0.09893011,-0.21094498
4.82941471,0.48091131,-1.06364267,0.16231109,-0.29653560,0.01133506,-0.10753985,0.00863502,-0.01557577,0.03053565,-0.03689210,0.02828262,-0.06904631,0.07062866,-0.31348719,0.31853719,-1.03702414,0.10518463,-0.20900019
4.83541771,0.51112276,-1.04772553,0.17017674,-0.29372690,0.01178023,-0.10563823,0.00873078,-0.01588728,0.03191293,-0.03639022,0.02997225,-0.06735016,0.07580933,-0.30652748,0.33072363,-1.02344262,0.11200962,-0.20584431
4.84142071,0.54385551,-1.02597655,0.17862291,-0.28944592,0.01233959,-0.10309216,0.00893237,-0.01609484,0.03319559,-0.03573183,0.03169913,-0.06530493,0.08142113,-0.29778349,0.34533089,-1.00376431,0.11934804,-0.20156714
4.84742371,0.57882453,-0.99896450,0.18757105,-0.28384056,0.01300438,-0.09995627,0.00923877,-0.01619435,0.03436510,-0.03494302,0.03344166,-0.06296083,0.08740375,-0.28745188,0.36218031,-0.97844689,0.12713460,-0.19628359
4.85342671,0.61569746,-0.96736520,0.19692969,-0.27708642,0.01376435,-0.09629629,0.00964630,-0.01618404,0.03540555,-0.03405313,0.03517895,-0.06037361,0.09369260,-0.27575901,0.38105112,-0.94805691,0.13529490,-0.19012980
4.85942971,0.65409191,-0.93194016,0.20659448,-0.26938145,0.01460768,-0.09218684,0.01014862,-0.01606461,0.03630382,-0.03309380,0.03689070,-0.05760271,0.10021800,-0.26295352,0.40167938,-0.91325194,0.14374490,-0.18325873
4.86543272,0.69357436,-0.89351308,0.21644846,-0.26094000,0.01552092,-0.08770913,0.01073680,-0.01583922,0.03704966,-0.03209776,0.03855709,-0.05470939,0.10690452,-0.24929856,0.42375803,-0.87476047,0.15239051,-0.17583539
4.87143572,0.73366054,-0.85294539,0.22636269,-0.25198651,0.01648899,-0.08294849,0.01139951,-0.01551346,0.03763570,-0.03109771,0.04015866,-0.05175482,0.11367065,-0.23506383,0.44693832,-0.83336037,0.16112769,-0.16803177
4.87743872,0.77381815,-0.81111177,0.23619729,-0.24274908,0.01749526,-0.07799198,0.01212319,-0.01509521,0.03805732,-0.03012520,0.04167628,-0.04879832,0.12042879,-0.22051792,0.47083277,-0.78985688,0.16984287,-0.16002192
4.88344172,0.81347168,-0.76887662,0.24580295,-0.23345316,0.01852172,-0.07292595,0.01289238,-0.01459444,0.03831250,-0.02920957,0.04309106,-0.04589575,0.12708567,-0.20592106,0.49501974,-0.74506097,0.17841389,-0.15197717
4.88944472,0.85200994,-0.72707245,0.25502300,-0.22431571,0.01954922,-0.06783395,0.01369002,-0.01402298,0.03840159,-0.02837695,0.04438443,-0.04309803,0.13354321,-0.19151880,0.51904968,-0.69976889,0.18671150,-0.14406178
4.89544772,0.88879598,-0.68648088,0.26369593,-0.21553987,0.02055775,-0.06279478,0.01449786,-0.01339418,0.03832705,-0.02764951,0.04553823,-0.04045007,0.13969984,-0.17753653,0.54245312,-0.65474362,0.19460139,-0.13642909
4.90145073,0.92317952,-0.64781683,0.27165855,-0.20731050,0.02152685,-0.05788089,0.01529694,-0.01272261,0.03809314,-0.02704476,0.04653486,-0.03798987,0.14545226,-0.16417527,0.56475011,-0.61069892,0.20194670,-0.12921845
4.90745373,0.95451157,-0.61171637,0.27874954,-0.19979060,0.02243606,-0.05315716,0.01606802,-0.01202367,0.03770565,-0.02657512,0.04735760,-0.03574797,0.15069761,-0.15160858,0.58546104,-0.56828620,0.20861108,-0.12255275
4.91345673,0.98216070,-0.57872840,0.28481341,-0.19311876,0.02326539,-0.04867998,0.01679214,-0.01131326,0.03717160,-0.02624773,0.04799087,-0.03374720,0.15533593,-0.13998079,0.60411849,-0.52808473,0.21446211,-0.11653691
4.91945973,1.00553058,-0.54931007,0.28970476,-0.18740769,0.02399585,-0.04449677,0.01745113,-0.01060739,0.03649900,-0.02606435,0.04842067,-0.03200277,0.15927287,-0.12940634,0.62027961,-0.49059495,0.21937488,-0.11125698
4.92546273,1.02407782,-0.52382583,0.29329259,-0.18274374,0.02461001,-0.04064580,0.01802808,-0.00992187,0.03569667,-0.02602158,0.04863499,-0.03052252,0.16242249,-0.11997030,0.63353875,-0.45623514,0.22323584,-0.10678012
4.93146573,1.03732966,-0.50254971,0.29546458,-0.17918740,0.02509244,-0.03715631,0.01850789,-0.00927199,0.03477402,-0.02611125,0.04862425,-0.02930752,0.16471008,-0.11172977,0.64353954,-0.42534089,0.22594649,-0.10315514
4.93746873,1.04490024,-0.48567018,0.29613104,-0.17677468,0.02543026,-0.03404895,0.01887765,-0.00867220,0.03374094,-0.02632092,0.04838175,-0.02835278,0.16607474,-0.10471603,0.64998616,-0.39816720,0.22742681,-0.10041364
4.94347174,1.04650507,-0.47329710,0.29522841,-0.17551908,0.02561352,-0.03133641,0.01912703,-0.00813594,0.03260775,-0.02663460,0.04790408,-0.02764812,0.16647167,-0.09893731,0.65265298,-0.37489259,0.22761836,-0.09857158
4.94947474,1.04197250,-0.46546999,0.29272204,-0.17541416,0.02563548,-0.02902411,0.01924857,-0.00767533,0.03138509,-0.02703351,0.04719141,-0.02717914,0.16587409,-0.09438186,0.65139229,-0.35562481,0.22648670,-0.09763098
4.95547774,1.03125183,-0.46216686,0.28860817,-0.17643630,0.02549293,-0.02711115,0.01923788,-0.00730109,0.03008392,-0.02749696,0.04624777,-0.02692821,0.16427449,-0.09102113,0.64613964,-0.34040745,0.22402310,-0.09758192
4.96148074,1.01441743,-0.46331284,0.28291483,-0.17854759,0.02518622,-0.02559110,0.01909372,-0.00702229,0.02871553,-0.02800322,0.04508114,-0.02687540,0.16168535,-0.08881293,0.63691632,-0.32922702,0.22024547,-0.09840437
4.96748374,0.99166846,-0.46878818,0.27570177,-0.18169851,0.02471927,-0.02445290,0.01881799,-0.00684630,0.02729142,-0.02853038,0.04370345,-0.02699946,0.15813911,-0.08770432,0.62382914,-0.32201979,0.21519827,-0.10006987
4.97348674,0.96332437,-0.47843484,0.26705920,-0.18583041,0.02409944,-0.02368166,0.01841561,-0.00677864,0.02582340,-0.02905716,0.04213045,-0.02727856,0.15368745,-0.08763415,0.60706708,-0.31867816,0.20895154,-0.10254296
4.97948974,0.92981599,-0.49206144,0.25710553,-0.19087733,0.02333730,-0.02325928,0.01789429,-0.00682293,0.02432341,-0.02956367,0.04038137,-0.02769101,0.14839987,-0.08853508,0.58689526,-0.31905606,0.20159904,-0.10578221
4.98549275,0.89167284,-0.50944627,0.24598404,-0.19676747,0.02244623,-0.02316508,0.01726424,-0.00698076,0.02280354,-0.03003196,0.03847851,-0.02821573,0.14236170,-0.09033517,0.56364624,-0.32297323,0.19325552,-0.10974085
4.99149575,0.84950704,-0.53033841,0.23385876,-0.20342378,0.02144198,-0.02337617,0.01653777,-0.00725169,0.02127588,-0.03044652,0.03644673,-0.02883271,0.13567152,-0.09295879,0.53770922,-0.33021825,0.18405330,-0.11436696
4.99749875,0.80399466,-0.55445699,0.22090964,-0.21076416,0.02034220,-0.02386780,0.01572881,-0.00763317,0.01975237,-0.03079462,0.03431277,-0.02952311,0.12843813,-0.09632714,0.50951754,-0.34055039,0.17413826,-0.11960334
5.00350175,0.75585533,-0.58148902,0.20732727,-0.21870094,0.01916580,-0.02461350,0.01485252,-0.00812053,0.01824470,-0.03106641,0.03210457,-0.03026938,0.12077734,-0.10035829,0.47953496,-0.35370039,0.16366549,-0.12538693
5.00950475,0.70583095,-0.61108616,0.19330742,-0.22713999,0.01793240,-0.02558521,0.01392470,-0.00870695,0.01676406,-0.03125497,0.02985052,-0.03105519,0.11280853,-0.10496686,0.44824163,-0.36937050,0.15279476,-0.13164808
5.01550775,0.65466464,-0.64286118,0.17904552,-0.23597949,0.01666179,-0.02675326,0.01296136,-0.00938353,0.01532103,-0.03135617,0.02757874,-0.03186520,0.10465127,-0.11006352,0.41611992,-0.38723416,0.14168594,-0.13830978
5.02151076,0.60308050,-0.67638458,0.16473147,-0.24510874,0.01537329,-0.02808646,0.01197821,-0.01013930,0.01392538,-0.03136838,0.02531634,-0.03268486,0.09642209,-0.11555444,0.38364117,-0.40693559,0.13049477,-0.14528677
5.02751376,0.55176535,-0.71118224,0.15054489,-0.25440695,0.01408534,-0.02955203,0.01099028,-0.01096137,0.01258588,-0.03129218,0.02308880,-0.03350011,0.08823153,-0.12134072,0.35125347,-0.42808996,0.11936884,-0.15248498
5.03351676,0.50135281,-0.74673466,0.13665094,-0.26374254,0.01281499,-0.03111574,0.01001152,-0.01183509,0.01131019,-0.03112985,0.02091943,-0.03429708,0.08018160,-0.12731820,0.31937118,-0.45028431,0.10844426,-0.15980125
5.03951976,0.45241041,-0.78247851,0.12319706,-0.27297283,0.01157760,-0.03274199,0.00905452,-0.01274422,0.01010473,-0.03088501,0.01882887,-0.03506187,0.07236373,-0.13337742,0.28836639,-0.47307983,0.09784285,-0.16712350
5.04552276,0.40543000,-0.81781075,0.11031037,-0.28194468,0.01038656,-0.03439411,0.00813027,-0.01367126,0.00897462,-0.03056210,0.01683478,-0.03578035,0.06485720,-0.13940419,0.25856260,-0.49601560,0.08767012,-0.17433148
5.05152576,0.36082165,-0.85209582,0.09809618,-0.29049575,0.00925314,-0.03603468,0.00724803,-0.01459777,0.00792366,-0.03016599,0.01495163,-0.03643809,0.05772816,-0.14528053,0.23023062,-0.51861411,0.07801391,-0.18129815
5.05752876,0.31891089,-0.88467582,0.08663722,-0.29845690,0.00818636,-0.03762606,0.00641521,-0.01550473,0.00695431,-0.02970158,0.01319066,-0.03702034,0.05102927,-0.15088623,0.20358679,-0.54038850,0.06894388,-0.18789165
5.06353177,0.27993934,-0.91488357,0.07599383,-0.30565529,0.00719309,-0.03913095,0.00563744,-0.01637300,0.00606781,-0.02917353,0.01155984,-0.03751220,0.04479971,-0.15610085,0.17879331,-0.56085154,0.06051156,-0.19397795
5.06953477,0.24406819,-0.94205827,0.06620485,-0.31191848,0.00627809,-0.04051315,0.00491855,-0.01718379,0.00526422,-0.02858603,0.01006412,-0.03789885,0.03906580,-0.16080618,0.15596049,-0.57952598,0.05275116,-0.19942401
5.07553777,0.21138416,-0.96556300,0.05728921,-0.31707914,0.00544416,-0.04173830,0.00426075,-0.01791916,0.00454262,-0.02794268,0.00870559,-0.03816588,0.03384197,-0.16488911,0.13515071,-0.59595602,0.04568085,-0.20410136
5.08154077,0.18190765,-0.98480342,0.04924799,-0.32098019,0.00469241,-0.04277474,0.00366471,-0.01856246,0.00390123,-0.02724651,0.00748387,-0.03829976,0.02913208,-0.16824466,0.11638369,-0.60971931,0.03930447,-0.20788992
5.08754377,0.15560220,-0.99924677,0.04206694,-0.32348023,0.00402251,-0.04359433,0.00312984,-0.01909885,0.00333768,-0.02649999,0.00639645,-0.03828827,0.02493094,-0.17077908,0.09964273,-0.62043906,0.03361359,-0.21068196
5.09354677,0.13238515,-1.00844009,0.03571918,-0.32445884,0.00343294,-0.04417323,0.00265440,-0.01951570,0.00284915,-0.02570518,0.00543913,-0.03812107,0.02122605,-0.17241288,0.08488171,-0.62779548,0.02858981,-0.21238585
5.09954977,0.11213866,-1.01202681,0.03016807,-0.32382150,0.00292133,-0.04449265,0.00223577,-0.01980300,0.00243264,-0.02486394,0.00460647,-0.03779012,0.01799941,-0.17308354,0.07203238,-0.63153604,0.02420707,-0.21292952
5.10555278,0.09472080,-1.00976063,0.02537002,-0.32150387,0.00248478,-0.04453936,0.00187066,-0.01995360,0.00208523,-0.02397814,0.00389218,-0.03729018,0.01522931,-0.17274786,0.06101166,-0.63148399,0.02043411,-0.21226340
5.11155578,0.07997636,-1.00151600,0.02127727,-0.31747509,0.00212015,-0.04430617,0.00155528,-0.01996344,0.00180424,-0.02304988,0.00328961,-0.03661918,0.01289208,-0.17138365,0.05172887,-0.62754455,0.01723671,-0.21036260
5.11755878,0.06774693,-0.98729449,0.01784044,-0.31173993,0.00182432,-0.04379214,0.00128556,-0.01983166,0.00158751,-0.02208170,0.00279211,-0.03577844,0.01096378,-0.16899074,0.04409236,-0.61970845,0.01457988,-0.20722828
5.12356178,0.05788003,-0.96722663,0.01501080,-0.30433969,0.00159450,-0.04300256,0.00105731,-0.01956060,0.00143359,-0.02107681,0.00239342,-0.03477285,0.00942167,-0.16559130,0.03801571,-0.60805254,0.01242980,-0.20288811
5.12956478,0.05023714,-0.94156899,0.01274228,-0.29535164,0.00142843,-0.04194884,0.00086635,-0.01915564,0.00134188,-0.02003918,0.00208794,-0.03361085,0.00824552,-0.16122926,0.03342311,-0.59273741,0.01075556,-0.19739567
5.13556778,0.04470049,-0.91069677,0.01099315,-0.28488715,0.00132460,-0.04064802,0.00070865,-0.01862502,0.00131288,-0.01897363,0.00187108,-0.03230425,0.00741876,-0.15596902,0.03025390,-0.57400200,0.00953057,-0.19082902
5.14157079,0.04117843,-0.87509190,0.00972733,-0.27308848,0.00128238,-0.03912224,0.00058041,-0.01797954,0.00134822,-0.01788588,0.00173938,-0.03086801,0.00692937,-0.14989337,0.02846626,-0.55215562,0.00873372,-0.18328822
5.14757379,0.03960943,-0.83532762,0.00891535,-0.26012443,0.00130216,-0.03739796,0.00047813,-0.01723213,0.00145082,-0.01678248,0.00169073,-0.02931976,0.00677052,-0.14310081,0.02803994,-0.52756744,0.00835026,-0.17489220
5.15357679,0.03996458,-0.79204987,0.00853498,-0.24618509,0.00138545,-0.03550507,0.00039866,-0.01639742,0.00162490,-0.01567067,0.00172446,-0.02767932,0.00694098,-0.13570237,0.02897795,-0.50065431,0.00837227,-0.16577490
5.15957979,0.04224873,-0.74595673,0.00857154,-0.23147586,0.00153485,-0.03347590,0.00033924,-0.01549126,0.00187603,-0.01455828,0.00184136,-0.02596808,0.00744532,-0.12781805,0.03130724,-0.47186717,0.00879897,-0.15608109
5.16558279,0.04650003,-0.69777663,0.00901779,-0.21621112,0.00175407,-0.03134424,0.00029748,-0.01453019,0.00221104,-0.01345346,0.00204366,-0.02420837,0.00829383,-0.11957306,0.03507841,-0.44167681,0.00963658,-0.14596178
5.17158579,0.05278804,-0.64824649,0.00987366,-0.20060781,0.00204785,-0.02914424,0.00027136,-0.01353096,0.00263791,-0.01236452,0.00233493,-0.02242279,0.00950214,-0.11109407,0.04036420,-0.41055971,0.01089796,-0.13556976
5.17758879,0.06121045,-0.59809069,0.01114552,-0.18487922,0.00242183,-0.02690952,0.00025924,-0.01251001,0.00316566,-0.01129961,0.00271996,-0.02063357,0.01109067,-0.10250561,0.04725705,-0.37898430,0.01260190,-0.12505521
5.18359180,0.07188820,-0.54800161,0.01284527,-0.16922917,0.00288235,-0.02467221,0.00025980,-0.01148308,0.00380406,-0.01026656,0.00320454,-0.01886193,0.01308374,-0.09392669,0.05586540,-0.34739848,0.01477215,-0.11456166
5.18959480,0.08495928,-0.49862275,0.01498915,-0.15384703,0.00343628,-0.02246219,0.00027200,-0.01046480,0.00456335,-0.00927259,0.00379514,-0.01712761,0.01550847,-0.08546796,0.06630908,-0.31621871,0.01743609,-0.10422250
5.19559780,0.10057121,-0.45053472,0.01759628,-0.13890345,0.00409064,-0.02030645,0.00029506,-0.00946836,0.00545387,-0.00832418,0.00449863,-0.01544836,0.01839343,-0.07722925,0.07871349,-0.28582096,0.02062321,-0.09415805
5.20160080,0.11887213,-0.40424458,0.02068697,-0.12454715,0.00485234,-0.01822859,0.00032840,-0.00850531,0.00648561,-0.00742687,0.00532187,-0.01383961,0.02176706,-0.06929778,0.09320296,-0.25653397,0.02436324,-0.08447336
5.20760380,0.14000097,-0.36017880,0.02428092,-0.11090280,0.00572775,-0.01624853,0.00037157,-0.00758540,0.00766774,-0.00658519,0.00627126,-0.01231427,0.02565587,-0.06174693,0.10989313,-0.22863466,0.02868413,-0.07525671
5.21360680,0.16407669,-0.31867965,0.02839516,-0.09806985,0.00672228,-0.01438231,0.00042426,-0.00671646,0.00900801,-0.00580258,0.00735227,-0.01088258,0.03008251,-0.05463567,0.12888268,-0.20234597,0.03360985,-0.06657889
5.21960980,0.19118693,-0.28000504,0.03304204,-0.08612243,0.00783998,-0.01264213,0.00048615,-0.00590444,0.01051225,-0.00508140,0.00856895,-0.00955210,0.03506372,-0.04800848,0.15024471,-0.17783673,0.03915803,-0.05849313
5.22561281,0.22137653,-0.24433139,0.03822709,-0.07511019,0.00908302,-0.01103647,0.00055697,-0.00515342,0.01218370,-0.00442296,0.00992340,-0.00832781,0.04060826,-0.04189590,0.17401774,-0.15522363,0.04533760,-0.05103570
5.23161581,0.25463625,-0.21175911,0.04394698,-0.06505985,0.01045129,-0.00957033,0.00063637,-0.00446579,0.01402245,-0.00382761,0.01141527,-0.00721226,0.04671485,-0.03631547,0.20019711,-0.13457478,0.05214646,-0.04422704
5.23761881,0.29089226,-0.18232026,0.05018763,-0.05597747,0.01194198,-0.00824564,0.00072392,-0.00384233,0.01602492,-0.00329487,0.01304131,-0.00620585,0.05337026,-0.03127307,0.22872675,-0.11591471,0.05956934,-0.03807337
5.24362181,0.32999685,-0.15598785,0.05692253,-0.04785114,0.01354918,-0.00706167,0.00081908,-0.00328246,0.01818333,-0.00282358,0.01479495,-0.00530711,0.06054764,-0.02676448,0.25949206,-0.09923047,0.06757588,-0.03256855
5.24962481,0.37172103,-0.13268615,0.06411141,-0.04065409,0.01526360,-0.00601551,0.00092112,-0.00278443,0.02048534,-0.00241208,0.01666594,-0.00451302,0.06820515,-0.02277725,0.29231413,-0.08447829,0.07611910,-0.02769630
5.25562781,0.41574948,-0.11230168,0.07169928,-0.03434782,0.01707240,-0.00510260,0.00102916,-0.00234555,0.02291377,-0.00205839,0.01864018,-0.00381941,0.07628508,-0.01929254,0.32694588,-0.07159081,0.08513435,-0.02343241
5.26163082,0.46167836,-0.09469426,0.07961607,-0.02888544,0.01895906,-0.00431724,0.00114212,-0.00196238,0.02544653,-0.00176044,0.02069958,-0.00322128,0.08471344,-0.01628707,0.36307038,-0.06048427,0.09453889,-0.01974706
5.26763382,0.50901641,-0.07970776,0.08777672,-0.02421473,0.02090345,-0.00365314,0.00125872,-0.00163100,0.02805666,-0.00151625,0.02282212,-0.00271320,0.09340017,-0.01373499,0.40030182,-0.05106553,0.10423209,-0.01660702
5.27363682,0.55718967,-0.06718025,0.09608201,-0.02028116,0.02288204,-0.00310385,0.00137750,-0.00134714,0.03071261,-0.00132412,0.02498208,-0.00228959,0.10224000,-0.01160967,0.43818916,-0.04323880,0.11409639,-0.01397778
5.27963982,0.60554989,-0.05695331,0.10441999,-0.01703057,0.02486824,-0.00266324,0.00149682,-0.00110640,0.03337871,-0.00118288,0.02715041,-0.00194508,0.11111404,-0.00988528,0.47622287,-0.03691176,0.12399903,-0.01182543
5.28564282,0.65338669,-0.04888022,0.11266802,-0.01441150,0.02683290,-0.00232591,0.00161491,-0.00090439,0.03601584,-0.00109197,0.02929525,-0.00167475,0.11989195,-0.00853829,0.51384448,-0.03200094,0.13379451,-0.01011839
5.29164582,0.69994319,-0.04283297,0.12069550,-0.01237723,0.02874495,-0.00208750,0.00172987,-0.00073684,0.03858232,-0.00105168,0.03138268,-0.00147439,0.12843488,-0.00754864,0.55045890,-0.02843646,0.14332786,-0.00882879
5.29764882,0.74443474,-0.03870793,0.12836706,-0.01088735,0.03057217,-0.00194499,0.00183976,-0.00059973,0.04103493,-0.00106324,0.03337752,-0.00134064,0.13659887,-0.00690081,0.58544915,-0.02616583,0.15243838,-0.00793374
5.30365183,0.78607012,-0.03643031,0.13554623,-0.00990905,0.03228207,-0.00189693,0.00194261,-0.00048933,0.04333005,-0.00112893,0.03524429,-0.00127120,0.14423874,-0.00658455,0.61819308,-0.02515690,0.16096405,-0.00741611
5.30965483,0.82407445,-0.03595715,0.14209933,-0.00941791,0.03384285,-0.00194357,0.00203650,-0.00040226,0.04542501,-0.00125215,0.03694826,-0.00126491,0.15121232,-0.00659548,0.64808135,-0.02539994,0.16874620,-0.00726527
5.31565783,0.85771287,-0.03727899,0.14789965,-0.00939840,0.03522433,-0.00208696,0.00211961,-0.00033554,0.04727928,-0.00143747,0.03845647,-0.00132178,0.15738476,-0.00693530,0.67453608,-0.02690874,0.17563434,-0.00747732
5.32166083,0.88631399,-0.04042017,0.15283137,-0.00984396,0.03639893,-0.00233095,0.00219028,-0.00028658,0.04885588,-0.00169061,0.03973882,-0.00144300,0.16263288,-0.00761190,0.69702933,-0.02972079,0.18149099,-0.00805526
5.32766383,0.90929212,-0.04543779,0.15679350,-0.01075677,0.03734261,-0.00268115,0.00224705,-0.00025318,0.05012252,-0.00201841,0.04076905,-0.00163094,0.16684920,-0.00863917,0.71510053,-0.03389650,0.18619622,-0.00900869
5.33366683,0.92616716,-0.05241926,0.15970323,-0.01214712,0.03803565,-0.00314474,0.00228875,-0.00023353,0.05105274,-0.00242867,0.04152564,-0.00188903,0.16994563,-0.01003648,0.72837217,-0.03951742,0.18965171,-0.01035338
5.33966983,0.93658127,-0.06147846,0.16149884,-0.01403247,0.03846337,-0.00373033,0.00231448,-0.00022614,0.05162683,-0.00293006,0.04199252,-0.00222162,0.17185649,-0.01182800,0.73656291,-0.04668343,0.19178418,-0.01211048
5.34567284,0.94031151,-0.07275065,0.16214186,-0.01643624,0.03861660,-0.00444757,0.00232369,-0.00022985,0.05183250,-0.00353187,0.04215971,-0.00263381,0.17254087,-0.01404175,0.73949753,-0.05550894,0.19254799,-0.01430550
5.35167584,0.93727776,-0.08638589,0.16161845,-0.01938619,0.03849207,-0.00530686,0.00231618,-0.00024377,0.05166533,-0.00424372,0.04202360,-0.00313119,0.17198406,-0.01670832,0.73711314,-0.06611811,0.19192670,-0.01696705
5.35767884,0.92754564,-0.10254130,0.15993990,-0.02291262,0.03809248,-0.00631882,0.00229213,-0.00026723,0.05112896,-0.00507520,0.04158712,-0.00371961,0.17019808,-0.01985942,0.72946156,-0.07863901,0.18993377,-0.02012522
5.36368184,0.91132418,-0.12137208,0.15714219,-0.02704621,0.03742642,-0.00749380,0.00225203,-0.00029975,0.05023492,-0.00603554,0.04085962,-0.00440482,0.16722127,-0.02352617,0.71670741,-0.09319694,0.18661197,-0.02380989
5.36968484,0.88895839,-0.14302156,0.15328475,-0.03181573,0.03650808,-0.00884128,0.00219674,-0.00034098,0.04900224,-0.00713305,0.03985656,-0.00519209,0.16311689,-0.02773721,0.69912238,-0.10990696,0.18203195,-0.02804868
5.37568784,0.86091720,-0.16761044,0.14844835,-0.03724551,0.03535672,-0.01036921,0.00212743,-0.00039064,0.04745679,-0.00837473,0.03859893,-0.00608590,0.15797094,-0.03251660,0.67707572,-0.12886575,0.17628970,-0.03286489
5.38169085,0.82777714,-0.19522549,0.14273229,-0.04335287,0.03399607,-0.01208334,0.00204550,-0.00044850,0.04563037,-0.00976566,0.03711254,-0.00708943,0.15188917,-0.03788171,0.65102147,-0.15014313,0.16950326,-0.03827524
5.38769385,0.79020283,-0.22590819,0.13625101,-0.05014549,0.03245343,-0.01398655,0.00195261,-0.00051430,0.04355966,-0.01130850,0.03542713,-0.00820425,0.14499343,-0.04384099,0.62148313,-0.17377340,0.16180869,-0.04428763
5.39369685,0.74892502,-0.25964363,0.12913032,-0.05761889,0.03075887,-0.01607814,0.00185055,-0.00058776,0.04128498,-0.01300294,0.03357541,-0.00942984,0.13741773,-0.05039186,0.58903650,-0.19974695,0.15335558,-0.05089897
5.39969985,0.70471728,-0.29635023,0.12150333,-0.06575405,0.02894421,-0.01835324,0.00174123,-0.00066849,0.03884903,-0.01484526,0.03159196,-0.01076327,0.12930386,-0.05751873,0.55429136,-0.22800246,0.14430228,-0.05809311
