energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.06303152,1.34228179,0.00297070,0.04855111,0.14390786,0.31922354,0.01221243,0.17533652,0.09677818,0.72533654
-0.05702851,1.36377593,0.00304927,0.04919559,0.14517606,0.31598377,0.01172857,0.17912102,0.09409533,0.74873105
-0.05102551,1.39289227,0.00315126,0.05003838,0.14706961,0.31528439,0.01135524,0.18433893,0.09177963,0.77516641
-0.04502251,1.43008826,0.00328130,0.05109401,0.14964393,0.31735642,0.01110266,0.19110418,0.08990381,0.80465914
-0.03901951,1.47567681,0.00344397,0.05237276,0.15294320,0.32238785,0.01097920,0.19950636,0.08853125,0.83715828
-0.03301651,1.52980528,0.00364362,0.05387986,0.15699765,0.33051601,0.01099105,0.20960609,0.08771440,0.87253960
-0.02701351,1.59243795,0.00388426,0.05561490,0.16182102,0.34182074,0.01114207,0.22143081,0.08749367,0.91060177
-0.02101051,1.66334263,0.00416932,0.05757118,0.16740838,0.35631878,0.01143357,0.23497122,0.08789662,0.95106481
-0.01500750,1.74208255,0.00450155,0.05973534,0.17373443,0.37395953,0.01186422,0.25017847,0.08893758,0.99357124
-0.00900450,1.82801409,0.00488277,0.06208708,0.18075222,0.39462238,0.01242999,0.26696231,0.09061759,1.03769019
-0.00300150,1.92029119,0.00531378,0.06459918,0.18839273,0.41811580,0.01312413,0.28519039,0.09292480,1.08292474
0.00300150,2.01787673,0.00579414,0.06723767,0.19656500,0.44417841,0.01393719,0.30468880,0.09583519,1.12872243
0.00900450,2.11956113,0.00632210,0.06996238,0.20515722,0.47248204,0.01485720,0.32524400,0.09931366,1.17448895
0.01500750,2.22398807,0.00689447,0.07272771,0.21403853,0.50263702,0.01586982,0.34660619,0.10331536,1.21960456
0.02101051,2.32968676,0.00750656,0.07548367,0.22306171,0.53419943,0.01695856,0.36849405,0.10778738,1.26344286
0.02701351,2.43511002,0.00815223,0.07817720,0.23206663,0.56668050,0.01810512,0.39060090,0.11267055,1.30539110
0.03301651,2.53867692,0.00882387,0.08075369,0.24088435,0.59955774,0.01928978,0.41260203,0.11790134,1.34487138
0.03901951,2.63881848,0.00951256,0.08315867,0.24934178,0.63228762,0.02049173,0.43416307,0.12341394,1.38136157
0.04502251,2.73402462,0.01020816,0.08533960,0.25726674,0.66431943,0.02168964,0.45494908,0.12914211,1.41441508
0.05102551,2.82289044,0.01089961,0.08724766,0.26449319,0.69510981,0.02286208,0.47463405,0.13502109,1.44367836
0.05702851,2.90415974,0.01157513,0.08883950,0.27086645,0.72413746,0.02398802,0.49291045,0.14098919,1.46890517
0.06303152,2.97676378,0.01222253,0.09007885,0.27624818,0.75091743,0.02504736,0.50949839,0.14698917,1.48996676
0.06903452,3.03985342,0.01282959,0.09093790,0.28052092,0.77501449,0.02602137,0.52415409,0.15296928,1.50685720
0.07503752,3.09282303,0.01338438,0.09139839,0.28359194,0.79605491,0.02689318,0.53667718,0.15888391,1.51969355
0.08104052,3.13532495,0.01387561,0.09145234,0.28539630,0.81373625,0.02764809,0.54691657,0.16469392,1.52871044
0.08704352,3.16727378,0.01429303,0.09110238,0.28589893,0.82783470,0.02827392,0.55477466,0.17036655,1.53424944
0.09304652,3.18884026,0.01462772,0.09036170,0.28509567,0.83820965,0.02876124,0.56020954,0.17587496,1.53674336
0.09904952,3.20043506,0.01487237,0.08925358,0.28301315,0.84480536,0.02910349,0.56323535,0.18119756,1.53669642
0.10505253,3.20268329,0.01502156,0.08781051,0.27970767,0.84764964,0.02929704,0.56392055,0.18631704,1.53466097
0.11105553,3.19639121,0.01507187,0.08607294,0.27526298,0.84684969,0.02934116,0.56238440,0.19121931,1.53121212
0.11705853,3.18250681,0.01502203,0.08408785,0.26978716,0.84258540,0.02923783,0.55879172,0.19589239,1.52692147
0.12306153,3.16207629,0.01487293,0.08190695,0.26340872,0.83510032,0.02899164,0.55334630,0.20032534,1.52233123
0.12906453,3.13619892,0.01462753,0.07958492,0.25627212,0.82469102,0.02860944,0.54628318,0.20450735,1.51793014
0.13506753,3.10598228,0.01429082,0.07717746,0.24853286,0.81169513,0.02810006,0.53786034,0.20842703,1.51413244
0.14107054,3.07250038,0.01386955,0.07473948,0.24035245,0.79647882,0.02747399,0.52835002,0.21207201,1.51126077
0.14707354,3.03675636,0.01337203,0.07232343,0.23189335,0.77942422,0.02674306,0.51803015,0.21542879,1.50953417
0.15307654,2.99965169,0.01280783,0.06997775,0.22331413,0.76091731,0.02592004,0.50717619,0.21848298,1.50906137
0.15907954,2.96196280,0.01218744,0.06774566,0.21476508,0.74133679,0.02501840,0.49605377,0.22121971,1.50983998
0.16508254,2.92432615,0.01152198,0.06566425,0.20638434,0.72104427,0.02405200,0.48491220,0.22362439,1.51176126
0.17108554,2.88723169,0.01082282,0.06376384,0.19829468,0.70037616,0.02303487,0.47397926,0.22568360,1.51462038
0.17708854,2.85102470,0.01010129,0.06206774,0.19060103,0.67963732,0.02198103,0.46345704,0.22738603,1.51813133
0.18309155,2.81591517,0.00936835,0.06059234,0.18338880,0.65909660,0.02090436,0.45351920,0.22872350,1.52194585
0.18909455,2.78199368,0.00863436,0.05934739,0.17672294,0.63898418,0.01981854,0.44430934,0.22969180,1.52567517
0.19509755,2.74925239,0.00790885,0.05833671,0.17064780,0.61949067,0.01873698,0.43594049,0.23029141,1.52891371
0.20110055,2.71760967,0.00720032,0.05755893,0.16518766,0.60076767,0.01767285,0.42849557,0.23052793,1.53126324
0.20710355,2.68693672,0.00651617,0.05700854,0.16034786,0.58292954,0.01663910,0.42202859,0.23041231,1.53235670
0.21310655,2.65708453,0.00586258,0.05667690,0.15611647,0.56605617,0.01564847,0.41656650,0.22996059,1.53188035
0.21910955,2.62790983,0.00524455,0.05655337,0.15246641,0.55019642,0.01471361,0.41211146,0.22919353,1.52959350
0.22511256,2.59929864,0.00466584,0.05662634,0.14935777,0.53537198,0.01384701,0.40864333,0.22813579,1.52534496
0.23111556,2.57118640,0.00412910,0.05688428,0.14674049,0.52158132,0.01306114,0.40612236,0.22681496,1.51908556
0.23711856,2.54357391,0.00363591,0.05731659,0.14455698,0.50880366,0.01236834,0.40449176,0.22526040,1.51087654
0.24312156,2.51653859,0.00318691,0.05791431,0.14274484,0.49700269,0.01178084,0.40368032,0.22350196,1.50089339
0.24912456,2.49024084,0.00278194,0.05867068,0.14123947,0.48613001,0.01131068,0.40360486,0.22156875,1.48942534
0.25512756,2.46492547,0.00242012,0.05958149,0.13997647,0.47612812,0.01096956,0.40417251,0.21948793,1.47687041
0.26113057,2.44091856,0.00210005,0.06064525,0.13889391,0.46693303,0.01076871,0.40528291,0.21728374,1.46372665
0.26713357,2.41862001,0.00181990,0.06186312,0.13793423,0.45847645,0.01071868,0.40683025,0.21497668,1.45057958
0.27313657,2.39849244,0.00157754,0.06323872,0.13704595,0.45068763,0.01082914,0.40870522,0.21258297,1.43808661
0.27913957,2.38104704,0.00137068,0.06477773,0.13618491,0.44349484,0.01110856,0.41079693,0.21011439,1.42695894
0.28514257,2.36682699,0.00119691,0.06648738,0.13531533,0.43682660,0.01156399,0.41299476,0.20757833,1.41794136
0.29114557,2.35638923,0.00105382,0.06837579,0.13441039,0.43061270,0.01220077,0.41519027,0.20497820,1.41179071
0.29714857,2.35028520,0.00093909,0.07045126,0.13345258,0.42478510,0.01302222,0.41727903,0.20231408,1.40925363
0.30315158,2.34904125,0.00085048,0.07272154,0.13243370,0.41927870,0.01402943,0.41916247,0.19958358,1.41104399
0.30915458,2.35313937,0.00078590,0.07519295,0.13135458,0.41403207,0.01522098,0.42074976,0.19678289,1.41782087
0.31515758,2.36299873,0.00074345,0.07786972,0.13022454,0.40898812,0.01659282,0.42195954,0.19390785,1.43016747
0.32116058,2.37895871,0.00072139,0.08075317,0.12906068,0.40409480,0.01813811,0.42272159,0.19095513,1.44857160
0.32716358,2.40126379,0.00071817,0.08384114,0.12788689,0.39930569,0.01984720,0.42297832,0.18792327,1.47340821
0.33316658,2.43005082,0.00073240,0.08712741,0.12673284,0.39458065,0.02170769,0.42268601,0.18481366,1.50492460
0.33916958,2.46533897,0.00076287,0.09060127,0.12563273,0.38988627,0.02370451,0.42181579,0.18163129,1.54322856
0.34517259,2.50702268,0.00080846,0.09424730,0.12462411,0.38519639,0.02582020,0.42035423,0.17838530,1.58828009
0.35117559,2.55486787,0.00086820,0.09804521,0.12374650,0.38049232,0.02803518,0.41830350,0.17508929,1.63988669
0.35717859,2.60851155,0.00094116,0.10196995,0.12304009,0.37576307,0.03032819,0.41568117,0.17176131,1.69770282
0.36318159,2.66746474,0.00102647,0.10599184,0.12254446,0.37100522,0.03267673,0.41251939,0.16842358,1.76123330
0.36918459,2.73111889,0.00112328,0.11007705,0.12229720,0.36622269,0.03505763,0.40886373,0.16510196,1.82984095
0.37518759,2.79875536,0.00123069,0.11418807,0.12233272,0.36142624,0.03744759,0.40477149,0.16182512,1.90275806
0.38119060,2.86955796,0.00134778,0.11828440,0.12268103,0.35663268,0.03982377,0.40030959,0.15862352,1.97910163
0.38719360,2.94262796,0.00147354,0.12232331,0.12336660,0.35186394,0.04216442,0.39555214,0.15552823,2.05789194
0.39319660,3.01700137,0.00160686,0.12626071,0.12440733,0.34714580,0.04444935,0.39057767,0.15256968,2.13807375
0.39919960,3.09166781,0.00174653,0.13005205,0.12581366,0.34250657,0.04666050,0.38546633,0.14977624,2.21853985
0.40520260,3.16559052,0.00189120,0.13365331,0.12758777,0.33797555,0.04878229,0.38029686,0.14717296,2.29815588
0.41120560,3.23772696,0.00203940,0.13702185,0.12972295,0.33358143,0.05080198,0.37514379,0.14478034,2.37578592
0.41720860,3.30704937,0.00218955,0.14011741,0.13220323,0.32935075,0.05270987,0.37007474,0.14261325,2.45031798
0.42321161,3.37256484,0.00233993,0.14290286,0.13500313,0.32530634,0.05449933,0.36514812,0.14068007,2.52068860
0.42921461,3.43333433,0.00248876,0.14534502,0.13808774,0.32146601,0.05616682,0.36041117,0.13898212,2.58590589
0.43521761,3.48849019,0.00263418,0.14741527,0.14141309,0.31784137,0.05771170,0.35589862,0.13751333,2.64507031
0.44122061,3.53725192,0.00277432,0.14909009,0.14492671,0.31443699,0.05913594,0.35163184,0.13626029,2.69739267
0.44722361,3.57893966,0.00290731,0.15035150,0.14856866,0.31124986,0.06044376,0.34761867,0.13520258,2.74220891
0.45322661,3.61298537,0.00303136,0.15118728,0.15227274,0.30826926,0.06164113,0.34385386,0.13431348,2.77899127
0.45922961,3.63894147,0.00314474,0.15159117,0.15596805,0.30547691,0.06273532,0.34032008,0.13356087,2.80735583
0.46523262,3.65648680,0.00324593,0.15156285,0.15958083,0.30284760,0.06373428,0.33698952,0.13290848,2.82706624
0.47123562,3.66542999,0.00333356,0.15110788,0.16303654,0.30035007,0.06464608,0.33382584,0.13231729,2.83803375
0.47723862,3.66571016,0.00340651,0.15023745,0.16626202,0.29794822,0.06547842,0.33078654,0.13174704,2.84031378
0.48324162,3.65739508,0.00346392,0.14896811,0.16918787,0.29560257,0.06623803,0.32782554,0.13115780,2.83409933
0.48924462,3.64067701,0.00350524,0.14732137,0.17175077,0.29327176,0.06693029,0.32489571,0.13051159,2.81971149
0.49524762,3.61586619,0.00353018,0.14532320,0.17389571,0.29091426,0.06755884,0.32195149,0.12977377,2.79758774
0.50125063,3.58338243,0.00353881,0.14300352,0.17557818,0.28848998,0.06812531,0.31895120,0.12891445,2.76826821
0.50725363,3.54374491,0.00353147,0.14039557,0.17676589,0.28596175,0.06862916,0.31585908,0.12790947,2.73238076
0.51325663,3.49756056,0.00350879,0.13753531,0.17744038,0.28329672,0.06906765,0.31264689,0.12674131,2.69062504
0.51925963,3.44551130,0.00347166,0.13446066,0.17759802,0.28046744,0.06943590,0.30929510,0.12539957,2.64375645
0.52526263,3.38834054,0.00342121,0.13121084,0.17725070,0.27745275,0.06972708,0.30579346,0.12388118,2.59257010
0.53126563,3.32683933,0.00335873,0.12782564,0.17642587,0.27423824,0.06993272,0.30214117,0.12219029,2.53788549
0.53726863,3.26183244,0.00328565,0.12434464,0.17516617,0.27081656,0.07004311,0.29834647,0.12033788,2.48053225
0.54327164,3.19416497,0.00320350,0.12080653,0.17352852,0.26718732,0.07004775,0.29442580,0.11834104,2.42133719
0.54927464,3.12468960,0.00311385,0.11724837,0.17158264,0.26335674,0.06993588,0.29040266,0.11622214,2.36111307
0.55527764,3.05425497,0.00301827,0.11370497,0.16940927,0.25933707,0.06969709,0.28630608,0.11400770,2.30064913
0.56128064,2.98369548,0.00291829,0.11020827,0.16709794,0.25514590,0.06932185,0.28216900,0.11172727,2.24070360
0.56728364,2.91382253,0.00281536,0.10678683,0.16474451,0.25080521,0.06880213,0.27802656,0.10941217,2.18199814
0.57328664,2.84541759,0.00271084,0.10346537,0.16244854,0.24634048,0.06813190,0.27391446,0.10709433,2.12521413
0.57928964,2.77922679,0.00260597,0.10026450,0.16031049,0.24177973,0.06730763,0.26986738,0.10480515,2.07099062
0.58529265,2.71595729,0.00250187,0.09720050,0.15842915,0.23715263,0.06632868,0.26591770,0.10257448,2.01992373
0.59129565,2.65627496,0.00239952,0.09428522,0.15689894,0.23248970,0.06519764,0.26209446,0.10042985,1.97256708
0.59729865,2.60080321,0.00229978,0.09152616,0.15580762,0.22782161,0.06392047,0.25842263,0.09839573,1.92943301
0.60330165,2.55012264,0.00220339,0.08892663,0.15523420,0.22317863,0.06250666,0.25492272,0.09649315,1.89099394
0.60930465,2.50477102,0.00211101,0.08648606,0.15524713,0.21859026,0.06096919,0.25161074,0.09473944,1.85768369
0.61530765,2.46524313,0.00202320,0.08420034,0.15590291,0.21408499,0.05932437,0.24849838,0.09314813,1.82989810
0.62131066,2.43199008,0.00194045,0.08206237,0.15724505,0.20969014,0.05759165,0.24559351,0.09172912,1.80799468
0.62731366,2.40541770,0.00186321,0.08006252,0.15930340,0.20543189,0.05579329,0.24290079,0.09048883,1.79229099
0.63331666,2.38588347,0.00179188,0.07818924,0.16209374,0.20133528,0.05395393,0.24042242,0.08943059,1.78306136
0.63931966,2.37369205,0.00172686,0.07642966,0.16561778,0.19742434,0.05210020,0.23815891,0.08855498,1.78053207
0.64532266,2.36908905,0.00166851,0.07477011,0.16986330,0.19372213,0.05026016,0.23610982,0.08786021,1.78487485
0.65132566,2.37225326,0.00161717,0.07319670,0.17480456,0.19025076,0.04846279,0.23427434,0.08734249,1.79619890
0.65732866,2.38328749,0.00157316,0.07169579,0.18040279,0.18703137,0.04673748,0.23265179,0.08699632,1.81454191
0.66333167,2.40220856,0.00153679,0.07025438,0.18660687,0.18408394,0.04511346,0.23124186,0.08681473,1.83986036
0.66933467,2.42893688,0.00150828,0.06886052,0.19335399,0.18142709,0.04361931,0.23004470,0.08678938,1.87201993
0.67533767,2.46328649,0.00148783,0.06750350,0.20057044,0.17907762,0.04228239,0.22906078,0.08691066,1.91078662
0.68134067,2.50495638,0.00147552,0.06617406,0.20817240,0.17705016,0.04112846,0.22829059,0.08716761,1.95581947
0.68734367,2.55352399,0.00147136,0.06486451,0.21606685,0.17535651,0.04018112,0.22773423,0.08754790,2.00666562
0.69334667,2.60844178,0.00147523,0.06356876,0.22415251,0.17400516,0.03946147,0.22739089,0.08803769,2.06275865
0.69934967,2.66903778,0.00148685,0.06228234,0.23232096,0.17300063,0.03898767,0.22725837,0.08862151,2.12342081
0.70535268,2.73452088,0.00150581,0.06100231,0.24045789,0.17234299,0.03877458,0.22733259,0.08928229,2.18786970
0.71135568,2.80399117,0.00153153,0.05972722,0.24844461,0.17202740,0.03883346,0.22760727,0.09000130,2.25522991
0.71735868,2.87645596,0.00156328,0.05845700,0.25615975,0.17204379,0.03917166,0.22807372,0.09075833,2.32454963
0.72336168,2.95085106,0.00160016,0.05719288,0.26348124,0.17237678,0.03979237,0.22872089,0.09153195,2.39482207
0.72936468,3.02606729,0.00164112,0.05593724,0.27028858,0.17300576,0.04069443,0.22953562,0.09229993,2.46501149
0.73536768,3.10098138,0.00168501,0.05469355,0.27646533,0.17390518,0.04187219,0.23050306,0.09303977,2.53408273
0.74137069,3.17449020,0.00173056,0.05346623,0.28190184,0.17504513,0.04331544,0.23160740,0.09372944,2.60103361
0.74737369,3.24554724,0.00177644,0.05226053,0.28649802,0.17639213,0.04500942,0.23283268,0.09434818,2.66492875
0.75337669,3.31319959,0.00182132,0.05108242,0.29016631,0.17791005,0.04693494,0.23416381,0.09487740,2.72493335
0.75937969,3.37662388,0.00186385,0.04993844,0.29283438,0.17956133,0.04906854,0.23558758,0.09530165,2.78034561
0.76538269,3.43515950,0.00190278,0.04883553,0.29444783,0.18130816,0.05138291,0.23709369,0.09560958,2.83062592
0.77138569,3.48833723,0.00193695,0.04778086,0.29497241,0.18311386,0.05384720,0.23867572,0.09579484,2.87542159
0.77738869,3.53590195,0.00196536,0.04678162,0.29439584,0.18494416,0.05642769,0.24033196,0.09585688,2.91458549
0.78339170,3.57782787,0.00198719,0.04584479,0.29272910,0.18676846,0.05908838,0.24206601,0.09580162,2.94818769
0.78939470,3.61432539,0.00200187,0.04497690,0.29000694,0.18856101,0.06179182,0.24388714,0.09564193,2.97651898
0.79539770,3.64583893,0.00200906,0.04418377,0.28628777,0.19030181,0.06449991,0.24581038,0.09539781,3.00008600
0.80140070,3.67303542,0.00200869,0.04347028,0.28165265,0.19197740,0.06717489,0.24785626,0.09509645,3.01959770
0.80740370,3.69678357,0.00200097,0.04284014,0.27620361,0.19358129,0.06978024,0.25005033,0.09477185,3.03594346
0.81340670,3.71812476,0.00198642,0.04229566,0.27006110,0.19511419,0.07228165,0.25242225,0.09446433,3.05016356
0.81940970,3.73823624,0.00196578,0.04183765,0.26336089,0.19658388,0.07464798,0.25500476,0.09421961,3.06341292
0.82541271,3.75838825,0.00194008,0.04146525,0.25625029,0.19800480,0.07685204,0.25783228,0.09408780,3.07691958
0.83141571,3.77989649,0.00191055,0.04117594,0.24888394,0.19939738,0.07887140,0.26093945,0.09412202,3.09193938
0.83741871,3.80407185,0.00187863,0.04096552,0.24141940,0.20078700,0.08068890,0.26435946,0.09437696,3.10970867
0.84342171,3.83216933,0.00184592,0.04082827,0.23401252,0.20220288,0.08229310,0.26812236,0.09490721,3.13139684
0.84942471,3.86533804,0.00181411,0.04075700,0.22681287,0.20367659,0.08367845,0.27225334,0.09576554,3.15806043
0.85542771,3.90457413,0.00178499,0.04074340,0.21995947,0.20524057,0.08484528,0.27677112,0.09700117,3.19060070
0.86143072,3.95067859,0.00176036,0.04077818,0.21357677,0.20692642,0.08579950,0.28168637,0.09865802,3.22972618
0.86743372,4.00422114,0.00174200,0.04085144,0.20777130,0.20876329,0.08655219,0.28700042,0.10077302,3.27592146
0.87343672,4.06551173,0.00173165,0.04095298,0.20262882,0.21077617,0.08711887,0.29270411,0.10337463,3.32942353
0.87943972,4.13458054,0.00173095,0.04107259,0.19821232,0.21298433,0.08751866,0.29877698,0.10648146,3.39020624
0.88544272,4.21116709,0.00174144,0.04120036,0.19456076,0.21539991,0.08777331,0.30518674,0.11010116,3.45797354
0.89144572,4.29471885,0.00176448,0.04132701,0.19168869,0.21802670,0.08790615,0.31188914,0.11422954,3.53216151
0.89744872,4.38439934,0.00180131,0.04144404,0.18958666,0.22085921,0.08794100,0.31882817,0.11885008,3.61194903
0.90345173,4.47910541,0.00185298,0.04154401,0.18822248,0.22388197,0.08790113,0.32593676,0.12393367,3.69627678
0.90945473,4.57749313,0.00192037,0.04162061,0.18754323,0.22706935,0.08780832,0.33313779,0.12943880,3.78387358
0.91545773,4.67801143,0.00200422,0.04166881,0.18747798,0.23038559,0.08768204,0.34034564,0.13531204,3.87328945
0.92146073,4.77894253,0.00210510,0.04168486,0.18794099,0.23378538,0.08753887,0.34746803,0.14148893,3.96293400
0.92746373,4.87844779,0.00222348,0.04166626,0.18883550,0.23721476,0.08739210,0.35440834,0.14789524,4.05111911
0.93346673,4.97461776,0.00235973,0.04161177,0.19005770,0.24061250,0.08725162,0.36106822,0.15444857,4.13610439
0.93946973,5.06552488,0.00251419,0.04152130,0.19150100,0.24391183,0.08712402,0.36735047,0.16106016,4.21614429
0.94547274,5.14927725,0.00268716,0.04139581,0.19306022,0.24704247,0.08701291,0.37316221,0.16763714,4.28953515
0.95147574,5.22407205,0.00287900,0.04123722,0.19463571,0.24993298,0.08691955,0.37841807,0.17408482,4.35466121
0.95747874,5.28824684,0.00309017,0.04104831,0.19613720,0.25251331,0.08684349,0.38304344,0.18030919,4.41003794
0.96348174,5.34032747,0.00332121,0.04083259,0.19748721,0.25471739,0.08678344,0.38697765,0.18621946,4.45435177
0.96948474,5.37907081,0.00357286,0.04059422,0.19862398,0.25648575,0.08673810,0.39017685,0.19173059,4.48649503
0.97548774,5.40350140,0.00384603,0.04033795,0.19950376,0.25776802,0.08670699,0.39261661,0.19676568,4.50559507
0.98149075,5.41294046,0.00414183,0.04006901,0.20010235,0.25852522,0.08669122,0.39429399,0.20125815,4.51103697
0.98749375,5.40702646,0.00446157,0.03979307,0.20041595,0.25873160,0.08669398,0.39522900,0.20515362,4.50247902
0.99349675,5.38572657,0.00480671,0.03951615,0.20046117,0.25837621,0.08672097,0.39546539,0.20841145,4.47986074
0.99949975,5.34933827,0.00517886,0.03924459,0.20027424,0.25746376,0.08678044,0.39507063,0.21100574,4.44340302
1.00550275,5.29848126,0.00557964,0.03898494,0.19990948,0.25601498,0.08688306,0.39413499,0.21292595,4.39360063
1.01150575,5.23407951,0.00601064,0.03874388,0.19943705,0.25406634,0.08704143,0.39276982,0.21417689,4.33120711
1.01750875,5.15733424,0.00647329,0.03852818,0.19894009,0.25166912,0.08726942,0.39110489,0.21477818,4.25721273
1.02351176,5.06968845,0.00696871,0.03834448,0.19851129,0.24888778,0.08758119,0.38928496,0.21476321,4.17281603
1.02951476,4.97278433,0.00749756,0.03819926,0.19824912,0.24579789,0.08799014,0.38746563,0.21417759,4.07939008
1.03551776,4.86841506,0.00805991,0.03809868,0.19825377,0.24248346,0.08850771,0.38580855,0.21307717,3.97844445
1.04152076,4.75847263,0.00865505,0.03804840,0.19862305,0.23903395,0.08914218,0.38447624,0.21152574,3.87158433
1.04752376,4.64489376,0.00928137,0.03805352,0.19944833,0.23554100,0.08989752,0.38362673,0.20959246,3.76046802
1.05352676,4.52960593,0.00993624,0.03811842,0.20081072,0.23209509,0.09077244,0.38340809,0.20734920,3.64676461
1.05952976,4.41447555,0.01061588,0.03824670,0.20277768,0.22878222,0.09175961,0.38395322,0.20486792,3.53211300
1.06553277,4.30126029,0.01131535,0.03844109,0.20540011,0.22568084,0.09284518,0.38537511,0.20221813,3.41808391
1.07153577,4.19156726,0.01202855,0.03870350,0.20871019,0.22285906,0.09400867,0.38776268,0.19946468,3.30614608
1.07753877,4.08681863,0.01274822,0.03903499,0.21271990,0.22037240,0.09522316,0.39117747,0.19666585,3.19763768
1.08354177,3.98822560,0.01346607,0.03943589,0.21742039,0.21826210,0.09645592,0.39565126,0.19387190,3.09374379
1.08954477,3.89677145,0.01417296,0.03990590,0.22278225,0.21655399,0.09766932,0.40118481,0.19112413,2.99548039
1.09554777,3.81320379,0.01485910,0.04044423,0.22875649,0.21525812,0.09882208,0.40774762,0.18845449,2.90368497
1.10155078,3.73803563,0.01551429,0.04104978,0.23527640,0.21436900,0.09987077,0.41527878,0.18588561,2.81901352
1.10755378,3.67155444,0.01612826,0.04172133,0.24226006,0.21386646,0.10077149,0.42368888,0.18343143,2.74194346
1.11355678,3.61383803,0.01669098,0.04245764,0.24961336,0.21371707,0.10148158,0.43286276,0.18109815,2.67278148
1.11955978,3.56477562,0.01719298,0.04325765,0.25723344,0.21387602,0.10196143,0.44266303,0.17888552,2.61167546
1.12556278,3.52409244,0.01762569,0.04412053,0.26501235,0.21428925,0.10217606,0.45293405,0.17678832,2.55862908
1.13156578,3.49137599,0.01798179,0.04504571,0.27284065,0.21489588,0.10209665,0.46350635,0.17479801,2.51351797
1.13756878,3.46610229,0.01825539,0.04603284,0.28061098,0.21563064,0.10170170,0.47420107,0.17290422,2.47610616
1.14357179,3.44766040,0.01844235,0.04708171,0.28822111,0.21642619,0.10097797,0.48483439,0.17109619,2.44606182
1.14957479,3.43537417,0.01854038,0.04819205,0.29557661,0.21721541,0.09992100,0.49522169,0.16936393,2.42297130
1.15557779,3.42852014,0.01854912,0.04936334,0.30259290,0.21793324,0.09853529,0.50518129,0.16769909,2.40635103
1.16158079,3.42634129,0.01847020,0.05059452,0.30919652,0.21851832,0.09683413,0.51453777,0.16609541,2.39565693
1.16758379,3.42805665,0.01830710,0.05188379,0.31532581,0.21891419,0.09483903,0.52312471,0.16454888,2.39029139
1.17358679,3.43286713,0.01806507,0.05322831,0.32093078,0.21907016,0.09257892,0.53078698,0.16305746,2.38960820
1.17958979,3.43995860,0.01775089,0.05462404,0.32597249,0.21894181,0.09008904,0.53738242,0.16162053,2.39291606
1.18559280,3.44850325,0.01737261,0.05606563,0.33042178,0.21849114,0.08740972,0.54278332,0.16023808,2.39948149
1.19159580,3.45766053,0.01693929,0.05754639,0.33425781,0.21768657,0.08458503,0.54687736,0.15890975,2.40853207
1.19759880,3.46657908,0.01646061,0.05905841,0.33746628,0.21650267,0.08166133,0.54956860,0.15763383,2.41926089
1.20360180,3.47440092,0.01594660,0.06059279,0.34003774,0.21491987,0.07868602,0.55077820,0.15640632,2.43083330
1.20960480,3.48026888,0.01540730,0.06214005,0.34196602,0.21292411,0.07570619,0.55044531,0.15522017,2.44239633
1.21560780,3.48333808,0.01485247,0.06369058,0.34324706,0.21050658,0.07276762,0.54852787,0.15406477,2.45309157
1.22161081,3.48279167,0.01429129,0.06523529,0.34387812,0.20766355,0.06991376,0.54500369,0.15292575,2.46207131
1.22761381,3.47786071,0.01373224,0.06676620,0.34385762,0.20439627,0.06718508,0.53987151,0.15178520,2.46851800
1.23361681,3.46784758,0.01318284,0.06827721,0.34318546,0.20071114,0.06461855,0.53315212,0.15062223,2.47166625
1.23961981,3.45215180,0.01264965,0.06976465,0.34186393,0.19661986,0.06224725,0.52488947,0.14941391,2.47082658
1.24562281,3.43029683,0.01213812,0.07122794,0.33989917,0.19213981,0.06010026,0.51515158,0.14813657,2.46540976
1.25162581,3.40195620,0.01165270,0.07266995,0.33730284,0.18729437,0.05820261,0.50403116,0.14676724,2.45495033
1.25762881,3.36697698,0.01119681,0.07409729,0.33409416,0.18211328,0.05657533,0.49164580,0.14528530,2.43912779
1.26363182,3.32539888,0.01077298,0.07552030,0.33030183,0.17663292,0.05523557,0.47813754,0.14367416,2.41778416
1.26963482,3.27746721,0.01038290,0.07695282,0.32596589,0.17089644,0.05419668,0.46367176,0.14192278,2.39093646
1.27563782,3.22363818,0.01002760,0.07841169,0.32113916,0.16495365,0.05346831,0.44843538,0.14002702,2.35878294
1.28164082,3.16457573,0.00970753,0.07991598,0.31588819,0.15886071,0.05305644,0.43263410,0.13799063,2.32170240
1.28764382,3.10113910,0.00942270,0.08148593,0.31029354,0.15267949,0.05296329,0.41648897,0.13582585,2.28024606
1.29364682,3.03436133,0.00917274,0.08314181,0.30444931,0.14647668,0.05318724,0.40023221,0.13355353,2.23512201
1.29964982,2.96541916,0.00895704,0.08490249,0.29846190,0.14032260,0.05372255,0.38410240,0.13120272,2.18717261
1.30565283,2.89559556,0.00877475,0.08678401,0.29244800,0.13428973,0.05455919,0.36833920,0.12880981,2.13734583
1.31165583,2.82623627,0.00862482,0.08879815,0.28653188,0.12845111,0.05568245,0.35317793,0.12641714,2.08666149
1.31765883,2.75870259,0.00850601,0.09095105,0.28084208,0.12287853,0.05707277,0.33884397,0.12407127,2.03617417
1.32366183,2.69432245,0.00841688,0.09324203,0.27550771,0.11764072,0.05870543,0.32554751,0.12182093,1.98693435
