energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
3.47873937,1.06444650,0.00173377,0.19949218,0.13505913,0.38376599,0.03210745,0.24171301,0.82671303,0.00664519
3.48474237,1.11269809,0.00201988,0.20830782,0.14427623,0.40020605,0.03424777,0.25385147,0.85893779,0.00703375
3.49074537,1.16253163,0.00236158,0.21710477,0.15497677,0.41684675,0.03647594,0.26597022,0.89273045,0.00744985
3.49674837,1.21369992,0.00276133,0.22582443,0.16722711,0.43357171,0.03879848,0.27800641,0.92791451,0.00789354
3.50275138,1.26603596,0.00322127,0.23442298,0.18109111,0.45029525,0.04122641,0.28991662,0.96437603,0.00836525
3.50875438,1.31945472,0.00374300,0.24287241,0.19662690,0.46696409,0.04377497,0.30167749,1.00206710,0.00886567
3.51475738,1.37394843,0.00432736,0.25116056,0.21388267,0.48355691,0.04646311,0.31328503,1.04100373,0.00939567
3.52076038,1.42957580,0.00497425,0.25928982,0.23289186,0.50008174,0.04931264,0.32475256,1.08125834,0.00995616
3.52676338,1.48644517,0.00568236,0.26727493,0.25366777,0.51657131,0.05234723,0.33610742,1.12294682,0.01054791
3.53276638,1.54469280,0.00644905,0.27513959,0.27619805,0.53307657,0.05559109,0.34738661,1.16621099,0.01117136
3.53876938,1.60445734,0.00727017,0.28291249,0.30043923,0.54965879,0.05906759,0.35863156,1.21119722,0.01182638
3.54477239,1.66585202,0.00813998,0.29062260,0.32631180,0.56638064,0.06279767,0.36988247,1.25803253,0.01251213
3.55077539,1.72893654,0.00905109,0.29829446,0.35369619,0.58329692,0.06679818,0.38117247,1.30679957,0.01322678
3.55677839,1.79369034,0.00999449,0.30594335,0.38243006,0.60044558,0.07108035,0.39252204,1.35751216,0.01396740
3.56278139,1.85998943,0.01095965,0.31357111,0.41230719,0.61783947,0.07564827,0.40393415,1.41009300,0.01472981
3.56878439,1.92758844,0.01193468,0.32116257,0.44307831,0.63545966,0.08049764,0.41539041,1.46435522,0.01550855
3.57478739,1.99610951,0.01290654,0.32868306,0.47445416,0.65325062,0.08561469,0.42684859,1.51998923,0.01629686
3.58079040,2.06503924,0.01386142,0.33607723,0.50611066,0.67111785,0.09097560,0.43824174,1.57655613,0.01708678
3.58679340,2.13373437,0.01478503,0.34326917,0.53769636,0.68892804,0.09654622,0.44947906,1.63348853,0.01786928
3.59279640,2.20143650,0.01566310,0.35016407,0.56884195,0.70651204,0.10228230,0.46044849,1.69009933,0.01863455
3.59879940,2.26729543,0.01648179,0.35665119,0.59917144,0.72367036,0.10813016,0.47102100,1.74559847,0.01937225
3.60480240,2.33040024,0.01722821,0.36260821,0.62831474,0.74018118,0.11402791,0.48105639,1.79911719,0.02007193
3.61080540,2.38981670,0.01789083,0.36790661,0.65592096,0.75581023,0.11990704,0.49041019,1.84973891,0.02072338
3.61680840,2.44462908,0.01846002,0.37241775,0.68167195,0.77032223,0.12569452,0.49894135,1.89653542,0.02131712
3.62281141,2.49398423,0.01892837,0.37601949,0.70529527,0.78349305,0.13131513,0.50652031,1.93860672,0.02184481
3.62881441,2.53713549,0.01929106,0.37860284,0.72657603,0.79512206,0.13669412,0.51303684,1.97512241,0.02229965
3.63481741,2.57348394,0.01954613,0.38007823,0.74536682,0.80504384,0.14175999,0.51840724,2.00536267,0.02267676
3.64082041,2.60261457,0.01969458,0.38038118,0.76159530,0.81313866,0.14644727,0.52258048,2.02875663,0.02297349
3.64682341,2.62432527,0.01974045,0.37947691,0.77526874,0.81934097,0.15069922,0.52554273,2.04491593,0.02318962
3.65282641,2.63864671,0.01969071,0.37736364,0.78647531,0.82364559,0.15447035,0.52732016,2.05366168,0.02332749
3.65882941,2.64585198,0.01955507,0.37407448,0.79538191,0.82611100,0.15772849,0.52797964,2.05504325,0.02339197
3.66483242,2.64645482,0.01934567,0.36967763,0.80222836,0.82685961,0.16045658,0.52762726,2.04934757,0.02339041
3.67083542,2.64119667,0.01907669,0.36427503,0.80731830,0.82607496,0.16265376,0.52640479,2.03709838,0.02333234
3.67683842,2.63102251,0.01876382,0.35799941,0.81100697,0.82399585,0.16433603,0.52448410,2.01904506,0.02322919
3.68284142,2.61704681,0.01842374,0.35100994,0.81368648,0.82090779,0.16553612,0.52205987,1.99614138,0.02309381
3.68884442,2.60051082,0.01807349,0.34348668,0.81576909,0.81713193,0.16630286,0.51934097,1.96951498,0.02294002
3.69484742,2.58273331,0.01772992,0.33562408,0.81766933,0.81301232,0.16669977,0.51654085,1.94042879,0.02278200
3.70085043,2.56505693,0.01740903,0.32762390,0.81978580,0.80890172,0.16680316,0.51386759,1.91023601,0.02263376
3.70685343,2.54879285,0.01712547,0.31968785,0.82248332,0.80514693,0.16669959,0.51151389,1.88033060,0.02250846
3.71285643,2.53516603,0.01689201,0.31201031,0.82607653,0.80207412,0.16648294,0.50964788,1.85209541,0.02241797
3.71885943,2.52526392,0.01671919,0.30477143,0.83081546,0.79997497,0.16625109,0.50840481,1.82685011,0.02237225
3.72486243,2.51999073,0.01661496,0.29813098,0.83687400,0.79909410,0.16610238,0.50788048,1.80580125,0.02237902
3.73086543,2.52002961,0.01658455,0.29222311,0.84434158,0.79961856,0.16613190,0.50812645,1.78999641,0.02244335
3.73686843,2.52581423,0.01663038,0.28715234,0.85321868,0.80166964,0.16642790,0.50914745,1.78028443,0.02256750
3.74287144,2.53751115,0.01675214,0.28299080,0.86341629,0.80529755,0.16706825,0.51090116,1.77728325,0.02275084
3.74887444,2.55501362,0.01694697,0.27977696,0.87475929,0.81047909,0.16811724,0.51330023,1.78135657,0.02298982
3.75487744,2.57794708,0.01720975,0.27751568,0.88699374,0.81711838,0.16962282,0.51621669,1.79260027,0.02327822
3.76088044,2.60568594,0.01753347,0.27617966,0.89979762,0.82505076,0.17161429,0.51948823,1.81083891,0.02360739
3.76688344,2.63738067,0.01790972,0.27571213,0.91279454,0.83404946,0.17410070,0.52292635,1.83563232,0.02396666
3.77288644,2.67199405,0.01832918,0.27603060,0.92556972,0.84383494,0.17706987,0.52632566,1.86629190,0.02434379
3.77888944,2.70834454,0.01878213,0.27703154,0.93768761,0.85408621,0.18048820,0.52947406,1.90190578,0.02472552
3.78489245,2.74515485,0.01925899,0.27859557,0.94871011,0.86445391,0.18430128,0.53216312,1.94137167,0.02509814
3.79089545,2.78110333,0.01975080,0.28059313,0.95821468,0.87457424,0.18843523,0.53419819,1.98343608,0.02544806
3.79689845,2.81487580,0.02024965,0.28289013,0.96581145,0.88408332,0.19279878,0.53540764,2.02673815,0.02576236
3.80290145,2.84521546,0.02074897,0.28535352,0.97115846,0.89263114,0.19728609,0.53565076,2.06985633,0.02602929
3.80890445,2.87096857,0.02124385,0.28785628,0.97397449,0.89989466,0.20178007,0.53482395,2.11135620,0.02623874
3.81490745,2.89112403,0.02173107,0.29028191,0.97404879,0.90558928,0.20615622,0.53286471,2.14983731,0.02638254
3.82091046,2.90484520,0.02220918,0.29252797,0.97124734,0.90947829,0.21028680,0.52975348,2.18397759,0.02645473
3.82691346,2.91149265,0.02267831,0.29450868,0.96551554,0.91137989,0.21404512,0.52551298,2.21257344,0.02645169
3.83291646,2.91063732,0.02313996,0.29615645,0.95687720,0.91117146,0.21730983,0.52020538,2.23457436,0.02637213
3.83891946,2.90206377,0.02359665,0.29742239,0.94543002,0.90879107,0.21996907,0.51392729,2.24911080,0.02621704
3.84492246,2.88576376,0.02405151,0.29827577,0.93133801,0.90423612,0.22192421,0.50680299,2.25551452,0.02598943
3.85092546,2.86192122,0.02450780,0.29870248,0.91482121,0.89755938,0.22309312,0.49897632,2.25333096,0.02569412
3.85692846,2.83088948,0.02496842,0.29870280,0.89614352,0.88886270,0.22341277,0.49060175,2.24232348,0.02533732
3.86293147,2.79316268,0.02543541,0.29828849,0.87559921,0.87828883,0.22284115,0.48183504,2.22246977,0.02492627
3.86893447,2.74934289,0.02590951,0.29747951,0.85349892,0.86601183,0.22135828,0.47282426,2.19395087,0.02446882
3.87493747,2.70010520,0.02638983,0.29630056,0.83015600,0.85222669,0.21896647,0.46370150,2.15713376,0.02397302
3.88094047,2.64616242,0.02687350,0.29477766,0.80587375,0.83713869,0.21568971,0.45457593,2.11254856,0.02344671
3.88694347,2.58823174,0.02735562,0.29293503,0.78093438,0.82095316,0.21157226,0.44552842,2.06086165,0.02289718
3.89294647,2.52700462,0.02782918,0.29079238,0.75558996,0.80386611,0.20667659,0.43660816,2.00284613,0.02233092
3.89894947,2.46312168,0.02828526,0.28836287,0.73005601,0.78605623,0.20108075,0.42783132,1.93935101,0.02175337
3.90495248,2.39715342,0.02871325,0.28565172,0.70450774,0.76767865,0.19487528,0.41918195,1.87127063,0.02116884
3.91095548,2.32958766,0.02910135,0.28265565,0.67907905,0.74886067,0.18815987,0.41061476,1.79951554,0.02058045
3.91695848,2.26082372,0.02943706,0.27936307,0.65386415,0.72969959,0.18103992,0.40205983,1.72498611,0.01999018
3.92296148,2.19117335,0.02970782,0.27575504,0.62892160,0.71026263,0.17362321,0.39342881,1.64854965,0.01939900
3.92896448,2.12086771,0.02990171,0.27180685,0.60428028,0.69058887,0.16601668,0.38462212,1.57102188,0.01880707
3.93496748,2.05006967,0.03000819,0.26749016,0.57994692,0.67069288,0.15832364,0.37553688,1.49315303,0.01821397
3.94097049,1.97889018,0.03001876,0.26277551,0.55591450,0.65056979,0.15064144,0.36607501,1.41561879,0.01761897
3.94697349,1.90740734,0.02992766,0.25763500,0.53217112,0.63020138,0.14305955,0.35615096,1.33901600,0.01702132
3.95297649,1.83568697,0.02973241,0.25204505,0.50870860,0.60956274,0.13565832,0.34569877,1.26386255,0.01642055
3.95897949,1.76380302,0.02943426,0.24598898,0.48553049,0.58862917,0.12850823,0.33467805,1.19060121,0.01581674
3.96498249,1.69185680,0.02903855,0.23945931,0.46265877,0.56738272,0.12166969,0.32307848,1.11960634,0.01521073
3.97098549,1.61999353,0.02855476,0.23245964,0.44013921,0.54581818,0.11519326,0.31092280,1.05119300,0.01460433
3.97698849,1.54841559,0.02799655,0.22500595,0.41804483,0.52394811,0.10912036,0.29826809,0.98562736,0.01400045
3.98299150,1.47739152,0.02738155,0.21712736,0.39647754,0.50180663,0.10348416,0.28520534,0.92313768,0.01340319
3.98899450,1.40726050,0.02673091,0.20886627,0.37556775,0.47945186,0.09831069,0.27185738,0.86392509,0.01281781
3.99499750,1.33843210,0.02606882,0.20027781,0.35547220,0.45696700,0.09362002,0.25837539,0.80817339,0.01225072
4.00100050,1.27138126,0.02542178,0.19142879,0.33637004,0.43445981,0.08942737,0.24493419,0.75605741,0.01170931
4.00700350,1.20663916,0.02481780,0.18239606,0.31845740,0.41206090,0.08574410,0.23172649,0.70774930,0.01120186
4.01300650,1.14478006,0.02428551,0.17326452,0.30194087,0.38992067,0.08257848,0.21895657,0.66342271,0.01073723
4.01900950,1.08640519,0.02385318,0.16412473,0.28703008,0.36820526,0.07993614,0.20683349,0.62325449,0.01032470
4.02501251,1.03212418,0.02354773,0.15507032,0.27392979,0.34709169,0.07782027,0.19556426,0.58742398,0.00997361
4.03101551,0.98253506,0.02339380,0.14619538,0.26283190,0.32676238,0.07623149,0.18534722,0.55611011,0.00969311
4.03701851,0.93820354,0.02341278,0.13759176,0.25390753,0.30739945,0.07516738,0.17636577,0.52948636,0.00949182
4.04302151,0.89964266,0.02362195,0.12934661,0.24729981,0.28917888,0.07462178,0.16878275,0.50771405,0.00937755
4.04902451,0.86729340,0.02403380,0.12154001,0.24311727,0.27226489,0.07458398,0.16273559,0.49093434,0.00935697
4.05502751,0.84150717,0.02465536,0.11424303,0.24142843,0.25680469,0.07503768,0.15833235,0.47925929,0.00943538
4.06103052,0.82253089,0.02548777,0.10751609,0.24225758,0.24292382,0.07596004,0.15564867,0.47276271,0.00961641
4.06703352,0.81049511,0.02652605,0.10140776,0.24558199,0.23072231,0.07732079,0.15472578,0.47147114,0.00990187
4.07303652,0.80540591,0.02775898,0.09595397,0.25133064,0.22027157,0.07908153,0.15556954,0.47535553,0.01029154
4.07903952,0.80714074,0.02916928,0.09117770,0.25938463,0.21161239,0.08119533,0.15815042,0.48432424,0.01078305
4.08504252,0.81544865,0.03073390,0.08708912,0.26957914,0.20475387,0.08360662,0.16240461,0.49821773,0.01137188
4.09104552,0.82995483,0.03242463,0.08368612,0.28170707,0.19967350,0.08625159,0.16823594,0.51680558,0.01205132
4.09704852,0.85016975,0.03420878,0.08095524,0.29552426,0.19631813,0.08905898,0.17551884,0.53978594,0.01281256
4.10305153,0.87550246,0.03605014,0.07887290,0.31075605,0.19460613,0.09195126,0.18410207,0.56678797,0.01364481
4.10905453,0.90527781,0.03791001,0.07740695,0.32710515,0.19443032,0.09484634,0.19381321,0.59737736,0.01453555
4.11505753,0.93875723,0.03974837,0.07651830,0.34426055,0.19566180,0.09765958,0.20446385,0.63106490,0.01547080
4.12106053,0.97516223,0.04152513,0.07616281,0.36190717,0.19815448,0.10030608,0.21585523,0.66731807,0.01643541
4.12706353,1.01369996,0.04320145,0.07629306,0.37973584,0.20175006,0.10270322,0.22778434,0.70557549,0.01741354
4.13306653,1.05358986,0.04474094,0.07686017,0.39745346,0.20628348,0.10477320,0.24005018,0.74526355,0.01838899
4.13906953,1.09409036,0.04611087,0.07781549,0.41479270,0.21158839,0.10644564,0.25246003,0.78581493,0.01934575
4.14507254,1.13452449,0.04728326,0.07911205,0.43152098,0.21750259,0.10765989,0.26483550,0.82668808,0.02026843
4.15107554,1.17430336,0.04823575,0.08070583,0.44744829,0.22387328,0.10836714,0.27701815,0.86738678,0.02114272
4.15707854,1.21294637,0.04895234,0.08255669,0.46243342,0.23056165,0.10853208,0.28887440,0.90747904,0.02195588
4.16308154,1.25009699,0.04942383,0.08462905,0.47638834,0.23744686,0.10813412,0.30029957,0.94661409,0.02269706
4.16908454,1.28553349,0.04964801,0.08689220,0.48928032,0.24442919,0.10716802,0.31122074,0.98453658,0.02335773
4.17508754,1.31917366,0.04962962,0.08932032,0.50113180,0.25143206,0.10564393,0.32159835,1.02109711,0.02393183
4.18109055,1.35107324,0.04937999,0.09189219,0.51201769,0.25840296,0.10358691,0.33142630,1.05625813,0.02441601
4.18709355,1.38141780,0.04891641,0.09459066,0.52206029,0.26531330,0.10103584,0.34073062,1.09009472,0.02480965
4.19309655,1.41050819,0.04826137,0.09740190,0.53142192,0.27215689,0.09804178,0.34956654,1.12278975,0.02511478
4.19909955,1.43874012,0.04744144,0.10031449,0.54029548,0.27894747,0.09466599,0.35801414,1.15462332,0.02533596
4.20510255,1.46657846,0.04648618,0.10331841,0.54889331,0.28571508,0.09097754,0.36617264,1.18595663,0.02548000
4.21110555,1.49452743,0.04542682,0.10640405,0.55743498,0.29250165,0.08705073,0.37415370,1.21721083,0.02555556
4.21710855,1.52309791,0.04429496,0.10956113,0.56613422,0.29935588,0.08296244,0.38207374,1.24884151,0.02557274
4.22311156,1.55277343,0.04312134,0.11277782,0.57518601,0.30632774,0.07878941,0.39004593,1.28130997,0.02554260
4.22911456,1.58397631,0.04193460,0.11603994,0.58475410,0.31346277,0.07460575,0.39817204,1.31505261,0.02547657
4.23511756,1.61703575,0.04076022,0.11933026,0.59495978,0.32079662,0.07048060,0.40653454,1.35044975,0.02538595
4.24112056,1.65215933,0.03961969,0.12262811,0.60587239,0.32834985,0.06647614,0.41518952,1.38779568,0.02528138
4.24712356,1.68940954,0.03852981,0.12590905,0.61750209,0.33612353,0.06264604,0.42416062,1.42727128,0.02517232
4.25312656,1.72868648,0.03750231,0.12914487,0.62979528,0.34409575,0.05903421,0.43343443,1.46892091,0.02506666
4.25912956,1.76971777,0.03654364,0.13230369,0.64263295,0.35221914,0.05567411,0.44295761,1.51263480,0.02497036
4.26513257,1.81205641,0.03565510,0.13535029,0.65583212,0.36041978,0.05258847,0.45263587,1.55813807,0.02488720
4.27113557,1.85508667,0.03483315,0.13824661,0.66915018,0.36859735,0.04978940,0.46233501,1.60498725,0.02481866
4.27713857,1.89803816,0.03406993,0.14095235,0.68229227,0.37662664,0.04727896,0.47188390,1.65257460,0.02476390
4.28314157,1.94000729,0.03335399,0.14342570,0.69492106,0.38436045,0.04504998,0.48107939,1.70014036,0.02471982
4.28914457,1.97998550,0.03267113,0.14562421,0.70666867,0.39163356,0.04308723,0.48969292,1.74679257,0.02468126
4.29514757,2.01689286,0.03200534,0.14750562,0.71715017,0.39826780,0.04136873,0.49747852,1.79153364,0.02464130
4.30115058,2.04961568,0.03133972,0.14902881,0.72597799,0.40407790,0.03986721,0.50418186,1.83329264,0.02459159
4.30715358,2.07704640,0.03065751,0.15015477,0.73277663,0.40887792,0.03855162,0.50954992,1.87096183,0.02452281
4.31315658,2.09812411,0.02994292,0.15084747,0.73719695,0.41248786,0.03738868,0.51334084,1.90343594,0.02442506
4.31915958,2.11187369,0.02918195,0.15107484,0.73892954,0.41474030,0.03634429,0.51533348,1.92965226,0.02428838
4.32516258,2.11744219,0.02836304,0.15080960,0.73771637,0.41548670,0.03538489,0.51533626,1.94862992,0.02410321
4.33116558,2.11413056,0.02747757,0.15003004,0.73336052,0.41460305,0.03447858,0.51319492,1.95950651,0.02386078
4.33716858,2.10141974,0.02652022,0.14872078,0.72573341,0.41199479,0.03359619,0.50879879,1.96157051,0.02355354
4.34317159,2.07898986,0.02548907,0.14687334,0.71477931,0.40760053,0.03271200,0.50208537,1.95428805,0.02317546
4.34917459,2.04673197,0.02438562,0.14448665,0.70051717,0.40139472,0.03180432,0.49304301,1.93732301,0.02272230
4.35517759,2.00475212,0.02321459,0.14156734,0.68303961,0.39338896,0.03085589,0.48171171,1.91054969,0.02219175
4.36118059,1.95336747,0.02198361,0.13812994,0.66250933,0.38363201,0.02985401,0.46818187,1.87405763,0.02158358
4.36718359,1.89309535,0.02070276,0.13419686,0.63915316,0.37220851,0.02879053,0.45259135,1.82814851,0.02089959
4.37318659,1.82463544,0.01938412,0.12979816,0.61325409,0.35923654,0.02766166,0.43512078,1.77332569,0.02014355
4.37918959,1.74884644,0.01804111,0.12497116,0.58514177,0.34486400,0.02646762,0.41598761,1.71027680,0.01932107
4.38519260,1.66671823,0.01668798,0.11975984,0.55518181,0.32926425,0.02521227,0.39543901,1.63985051,0.01843938
4.39119560,1.57934085,0.01533919,0.11421402,0.52376453,0.31263092,0.02390250,0.37374411,1.56302858,0.01750708
4.39719860,1.48787160,0.01400892,0.10838842,0.49129346,0.29517232,0.02254774,0.35118583,1.48089459,0.01653385
4.40320160,1.39350184,0.01271051,0.10234158,0.45817422,0.27710564,0.02115932,0.32805270,1.39460061,0.01553011
4.40920460,1.29742450,0.01145613,0.09613456,0.42480397,0.25865110,0.01974989,0.30463100,1.30533343,0.01450673
4.41520760,1.20080365,0.01025643,0.08982975,0.39156197,0.24002635,0.01833281,0.28119746,1.21428141,0.01347470
4.42121061,1.10474713,0.00912030,0.08348950,0.35880141,0.22144126,0.01692166,0.25801277,1.12260351,0.01244481
4.42721361,1.01028291,0.00805478,0.07717484,0.32684263,0.20309335,0.01552972,0.23531615,1.03140120,0.01142740
4.43321661,0.91833985,0.00706496,0.07094424,0.29596804,0.18516380,0.01416958,0.21332098,0.94169434,0.01043211
4.43921961,0.82973316,0.00615404,0.06485252,0.26641856,0.16781442,0.01285277,0.19221169,0.85440154,0.00946766
4.44522261,0.74515471,0.00532344,0.05894982,0.23839170,0.15118532,0.01158951,0.17214178,0.77032531,0.00854175
4.45122561,0.66516806,0.00457293,0.05328089,0.21204112,0.13539355,0.01038855,0.15323302,0.69014217,0.00766089
4.45722861,0.59020789,0.00390085,0.04788443,0.18747750,0.12053250,0.00925700,0.13557577,0.61439770,0.00683041
4.46323162,0.52058355,0.00330432,0.04279276,0.16477062,0.10667212,0.00820036,0.11923011,0.54350608,0.00605439
4.46923462,0.45648600,0.00277946,0.03803165,0.14395239,0.09385985,0.00722251,0.10422790,0.47775377,0.00533571
4.47523762,0.39799766,0.00232166,0.03362038,0.12502066,0.08212212,0.00632577,0.09057538,0.41730677,0.00467611
4.48124062,0.34510441,0.00192581,0.02957203,0.10794352,0.07146631,0.00551110,0.07825627,0.36222072,0.00407630
4.48724362,0.29770911,0.00158648,0.02589392,0.09266395,0.06188317,0.00477819,0.06723513,0.31245319,0.00353605
4.49324662,0.25564597,0.00129813,0.02258818,0.07910465,0.05334935,0.00412570,0.05746091,0.26787752,0.00305435
4.49924962,0.21869514,0.00105529,0.01965244,0.06717276,0.04583014,0.00355146,0.04887042,0.22829744,0.00262950
4.50525263,0.18659702,0.00085269,0.01708067,0.05676446,0.03928221,0.00305267,0.04139176,0.19346183,0.00225934
4.51125563,0.15906581,0.00068536,0.01486395,0.04776925,0.03365618,0.00262613,0.03494742,0.16307930,0.00194129
4.51725863,0.13580188,0.00054874,0.01299129,0.04007391,0.02889918,0.00226848,0.02945723,0.13683186,0.00167259
4.52326163,0.11650283,0.00043872,0.01145047,0.03356595,0.02495699,0.00197637,0.02484076,0.11438754,0.00145031
4.52926463,0.10087285,0.00035174,0.01022876,0.02813670,0.02177607,0.00174665,0.02101952,0.09541170,0.00127155
4.53526763,0.08863054,0.00028475,0.00931360,0.02368384,0.01930520,0.00157660,0.01791863,0.07957675,0.00113347
4.54127064,0.07951492,0.00023529,0.00869315,0.02011364,0.01749679,0.00146404,0.01546822,0.06657048,0.00103340
4.54727364,0.07328997,0.00020149,0.00835681,0.01734264,0.01630799,0.00140751,0.01360433,0.05610275,0.00096886
4.55327664,0.06974758,0.00018206,0.00829559,0.01529909,0.01570134,0.00140641,0.01226961,0.04791086,0.00093759
4.55927964,0.06870925,0.00017635,0.00850236,0.01392408,0.01564537,0.00146114,0.01141368,0.04176364,0.00093760
4.56528264,0.07002667,0.00018430,0.00897211,0.01317236,0.01611477,0.00157321,0.01099320,0.03746442,0.00096715
4.57128564,0.07358151,0.00020652,0.00970202,0.01301312,0.01709055,0.00174536,0.01097184,0.03485309,0.00102473
4.57728864,0.07928444,0.00024431,0.01069156,0.01343048,0.01855999,0.00198171,0.01132004,0.03380747,0.00110906
4.58329165,0.08707391,0.00029962,0.01194251,0.01442401,0.02051648,0.00228784,0.01201475,0.03424409,0.00121906
4.58929465,0.09691466,0.00037519,0.01345895,0.01600911,0.02295942,0.00267095,0.01303903,0.03611856,0.00135384
4.59529765,0.10879621,0.00047447,0.01524731,0.01821737,0.02589397,0.00313991,0.01438169,0.03942567,0.00151262
4.60130065,0.12273153,0.00060173,0.01731629,0.02109684,0.02933091,0.00370540,0.01603698,0.04419914,0.00169478
4.60730365,0.13875584,0.00076204,0.01967693,0.02471217,0.03328651,0.00437994,0.01800418,0.05051129,0.00189979
4.61330665,0.15692564,0.00096129,0.02234254,0.02914465,0.03778232,0.00517794,0.02028740,0.05847224,0.00212720
4.61930965,0.17731795,0.00120618,0.02532874,0.03449195,0.04284506,0.00611572,0.02289526,0.06822885,0.00237668
4.62531266,0.20002949,0.00150418,0.02865337,0.04086759,0.04850644,0.00721138,0.02584068,0.07996316,0.00264794
4.63131566,0.22517584,0.00186343,0.03233636,0.04839994,0.05480280,0.00848466,0.02914058,0.09389003,0.00294083
4.63731866,0.25289009,0.00229268,0.03639955,0.05723082,0.06177470,0.00995672,0.03281568,0.11025402,0.00325528
4.64332166,0.28332103,0.00280110,0.04086633,0.06751328,0.06946625,0.01164974,0.03689003,0.12932504,0.00359133
4.64932466,0.31663023,0.00339808,0.04576111,0.07940888,0.07792409,0.01358644,0.04139059,0.15139285,0.00394916
4.65532766,0.35298813,0.00409297,0.05110860,0.09308409,0.08719609,0.01578948,0.04634655,0.17675999,0.00432905
4.66133067,0.39256854,0.00489478,0.05693285,0.10870588,0.09732958,0.01828069,0.05178851,0.20573315,0.00473144
4.66733367,0.43554164,0.00581183,0.06325604,0.12643656,0.10836917,0.02108017,0.05774739,0.23861297,0.00515683
4.67333667,0.48206533,0.00685131,0.07009702,0.14642789,0.12035411,0.02420533,0.06425315,0.27568221,0.00560580
4.67933967,0.53227489,0.00801890,0.07746966,0.16881452,0.13331525,0.02766977,0.07133327,0.31719252,0.00607896
4.68534267,0.58627133,0.00931830,0.08538092,0.19370704,0.14727164,0.03148216,0.07901103,0.36335015,0.00657686
4.69134567,0.64410854,0.01075077,0.09382892,0.22118476,0.16222691,0.03564505,0.08730358,0.41430082,0.00709991
4.69734867,0.70577997,0.01231471,0.10280089,0.25128864,0.17816560,0.04015381,0.09622007,0.47011453,0.00764830
4.70335168,0.77120533,0.01400529,0.11227126,0.28401449,0.19504956,0.04499560,0.10575956,0.53077075,0.00822190
4.70935468,0.84021804,0.01581411,0.12219988,0.31930707,0.21281474,0.05014856,0.11590925,0.59614479,0.00882011
4.71535768,0.91255442,0.01772900,0.13253071,0.35705511,0.23136848,0.05558117,0.12664278,0.66599616,0.00944179
4.72136068,0.98784532,0.01973389,0.14319079,0.39708797,0.25058770,0.06125198,0.13791897,0.73995964,0.01008516
4.72736368,1.06561104,0.02180885,0.15409003,0.43917388,0.27031809,0.06710967,0.14968096,0.81753990,0.01074770
4.73336668,1.14526033,0.02393026,0.16512150,0.48302031,0.29037448,0.07309346,0.16185599,0.89811022,0.01142612
4.73936968,1.22609407,0.02607117,0.17616266,0.52827649,0.31054273,0.07913401,0.17435576,0.98091596,0.01211630
4.74537269,1.30731391,0.02820175,0.18707734,0.57453809,0.33058295,0.08515465,0.18707760,1.06508309,0.01281332
4.75137569,1.38803599,0.03028998,0.19771855,0.62135425,0.35023431,0.09107309,0.19990633,1.14963185,0.01351153
4.75737869,1.46730975,0.03230242,0.20793206,0.66823647,0.36922119,0.09680347,0.21271687,1.23349550,0.01420458
4.76338169,1.54414105,0.03420513,0.21756072,0.71466942,0.38726057,0.10225866,0.22537752,1.31554369,0.01488561
4.76938469,1.61751917,0.03596460,0.22644917,0.76012305,0.40407047,0.10735286,0.23775378,1.39460982,0.01554736
4.77538769,1.68644633,0.03754886,0.23444901,0.80406561,0.41937895,0.11200422,0.24971260,1.46952151,0.01618238
4.78139070,1.74996877,0.03892844,0.24142396,0.84597712,0.43293347,0.11613753,0.26112693,1.53913300,0.01678325
4.78739370,1.80720778,0.04007736,0.24725499,0.88536261,0.44451005,0.11968672,0.27188016,1.60235822,0.01734276
4.79339670,1.85738937,0.04097408,0.25184497,0.92176468,0.45392183,0.12259719,0.28187054,1.65820327,0.01785419
4.79939970,1.89987093,0.04160216,0.25512268,0.95477483,0.46102657,0.12482768,0.29101500,1.70579669,0.01831145
4.80540270,1.93416386,0.04195094,0.25704605,0.98404306,0.46573274,0.12635185,0.29925253,1.74441644,0.01870934
4.81140570,1.95995060,0.04201590,0.25760423,1.00928548,0.46800378,0.12715916,0.30654657,1.77351227,0.01904365
4.81740870,1.97709559,0.04179879,0.25681857,1.03028962,0.46786032,0.12725529,0.31288650,1.79272242,0.01931133
4.82341171,1.98564929,0.04130763,0.25474231,1.04691729,0.46538024,0.12666196,0.31828805,1.80188408,0.01951058
4.82941471,1.98584516,0.04055638,0.25145902,1.05910512,0.46069640,0.12541608,0.32279251,1.80103709,0.01964084
4.83541771,1.97808979,0.03956447,0.24707977,1.06686280,0.45399230,0.12356850,0.32646483,1.79042069,0.01970284
4.84142071,1.96294657,0.03835610,0.24173933,1.07026929,0.44549559,0.12118213,0.32939058,1.77046379,0.01969855
4.84742371,1.94111386,0.03695936,0.23559128,1.06946734,0.43547005,0.11832977,0.33167197,1.74176897,0.01963107
4.85342671,1.91339858,0.03540534,0.22880260,1.06465667,0.42420605,0.11509167,0.33342305,1.70509131,0.01950457
4.85942971,1.88068669,0.03372702,0.22154763,1.05608622,0.41201024,0.11155281,0.33476431,1.66131291,0.01932409
4.86543272,1.84391181,0.03195826,0.21400200,1.04404591,0.39919473,0.10780028,0.33581690,1.61141436,0.01909545
