energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
4.36718359,0.86044688,-0.40261243,0.00514951,-0.01304184,0.40437523,-0.11207535,0.75977937,-0.25026026,0.23645283,-0.13045316,0.00537319,-0.03340352,0.01127793,-0.00753377,0.07771305,-0.06076484
4.37318659,0.88662931,-0.40457900,0.00458896,-0.01179922,0.42400517,-0.10998246,0.78891718,-0.24667588,0.24678417,-0.12924961,0.00479572,-0.03240553,0.01004692,-0.00844668,0.08080524,-0.06491467
4.37918959,0.90948995,-0.40979136,0.00406078,-0.01067184,0.44154368,-0.10868303,0.81467132,-0.24518965,0.25597847,-0.12899685,0.00425527,-0.03161694,0.00888637,-0.00947394,0.08355761,-0.06945654
4.38519260,0.92846937,-0.41813146,0.00356861,-0.00966620,0.45665806,-0.10813676,0.83649247,-0.24574765,0.26385160,-0.12964559,0.00375681,-0.03103735,0.00780387,-0.01061687,0.08591154,-0.07433799
4.39119560,0.94306005,-0.42940113,0.00311496,-0.00878645,0.46905410,-0.10828266,0.85388914,-0.24825001,0.27023970,-0.13112188,0.00330468,-0.03065894,0.00680455,-0.01187487,0.08781431,-0.07949312
4.39719860,0.95282547,-0.44332454,0.00270136,-0.00803447,0.47848550,-0.10904038,0.86644494,-0.25255196,0.27500457,-0.13332851,0.00290285,-0.03046702,0.00589129,-0.01324521,0.08922089,-0.08484340
4.40320160,0.95741732,-0.45955349,0.00232842,-0.00740990,0.48476185,-0.11031229,0.87383368,-0.25846649,0.27803845,-0.13614735,0.00255522,-0.03044074,0.00506488,-0.01472281,0.09009546,-0.09029916
4.40920460,0.95658980,-0.47767519,0.00199602,-0.00691029,0.48775503,-0.11198634,0.87583167,-0.26576852,0.27926770,-0.13944256,0.00226606,-0.03055401,0.00432435,-0.01630003,0.09041278,-0.09576161
4.41520760,0.95021032,-0.49722243,0.00170341,-0.00653128,0.48740347,-0.11393951,0.87232656,-0.27420044,0.27865546,-0.14306444,0.00204044,-0.03077662,0.00366721,-0.01796657,0.09015913,-0.10112529
4.42121061,0.93826628,-0.51768556,0.00144935,-0.00626672,0.48371423,-0.11604172,0.86332228,-0.28347864,0.27620299,-0.14685395,0.00188486,-0.03107539,0.00308975,-0.01970941,0.08933283,-0.10628092
4.42721361,0.92086736,-0.53852602,0.00123231,-0.00610893,0.47676273,-0.11816004,0.84893997,-0.29330100,0.27194980,-0.15064755,0.00180783,-0.03141544,0.00258738,-0.02151278,0.08794447,-0.11111855
4.43321661,0.89824340,-0.55919081,0.00105058,-0.00604885,0.46669019,-0.12016299,0.82941471,-0.30335482,0.26597229,-0.15428225,0.00182070,-0.03176149,0.00215488,-0.02335832,0.08601659,-0.11553087
4.43921961,0.87073805,-0.57912749,0.00090238,-0.00607629,0.45369885,-0.12192485,0.80508840,-0.31332515,0.25838130,-0.15760067,0.00193843,-0.03207903,0.00178667,-0.02522519,0.08358303,-0.11941658
4.44522261,0.83879839,-0.59779911,0.00078605,-0.00618009,0.43804522,-0.12332973,0.77639894,-0.32290304,0.24931845,-0.16045583,0.00218061,-0.03233556,0.00147705,-0.02709040,0.08068791,-0.12268353
4.45122561,0.80296128,-0.61469868,0.00070007,-0.00634838,0.42003167,-0.12427527,0.74386647,-0.33179367,0.23895147,-0.16271568,0.00257246,-0.03250159,0.00122037,-0.02892913,0.07738422,-0.12525180
4.45722861,0.76383690,-0.62936258,0.00064320,-0.00656879,0.39999677,-0.12467580,0.70807714,-0.33972387,0.22746889,-0.16426692,0.00314597,-0.03255152,0.00101127,-0.03071521,0.07373225,-0.12705624
4.46323162,0.72209051,-0.64138257,0.00061450,-0.00682863,0.37830473,-0.12446498,0.66966529,-0.34644904,0.21507412,-0.16501828,0.00394113,-0.03246440,0.00084472,-0.03242166,0.06979780,-0.12804858
4.46923462,0.67842311,-0.65041613,0.00061341,-0.00711515,0.35533449,-0.12359762,0.62929472,-0.35175917,0.20197940,-0.16490291,0.00500719,-0.03222440,0.00071618,-0.03402127,0.06565030,-0.12819901
4.47523762,0.63355194,-0.65619457,0.00063973,-0.00741574,0.33146885,-0.12205089,0.58763989,-0.35548383,0.18839966,-0.16387997,0.00640393,-0.03182114,0.00062161,-0.03548728,0.06136092,-0.12749700
4.48124062,0.58819155,-0.65852913,0.00069364,-0.00771816,0.30708412,-0.11982466,0.54536787,-0.35749609,0.17454668,-0.16193527,0.00820291,-0.03124977,0.00055757,-0.03679407,0.05700076,-0.12595158
4.48724362,0.54303628,-0.65731456,0.00077564,-0.00801079,0.28254063,-0.11694120,0.50312156,-0.35771531,0.16062377,-0.15908113,0.01048857,-0.03051083,0.00052115,-0.03791787,0.05263916,-0.12359081
4.49324662,0.49874457,-0.65253052,0.00088657,-0.00828279,0.25817438,-0.11344417,0.46150484,-0.35610868,0.14682099,-0.15535534,0.01335923,-0.02961001,0.00051000,-0.03883740,0.04834219,-0.12046072
4.49924962,0.45592572,-0.64424062,0.00102746,-0.00852437,0.23429020,-0.10939709,0.42107003,-0.35269176,0.13331134,-0.15081942,0.01692772,-0.02855760,0.00052231,-0.03953457,0.04417142,-0.11662363
4.50525263,0.41512925,-0.63258949,0.00119949,-0.00872692,0.21115645,-0.10488125,0.38230795,-0.34752785,0.12024765,-0.14555627,0.02132167,-0.02736792,0.00055670,-0.03999503,0.04018289,-0.11215595
4.51125563,0.37683703,-0.61779788,0.00140391,-0.00888324,0.18900134,-0.09999336,0.34564073,-0.34072648,0.10776051,-0.13966735,0.02668324,-0.02605861,0.00061222,-0.04020861,0.03642641,-0.10714566
4.51725863,0.34145816,-0.60015628,0.00164187,-0.00898762,0.16801101,-0.09484301,0.31141726,-0.33244099,0.09595712,-0.13326951,0.03316828,-0.02464984,0.00068822,-0.04016976,0.03294503,-0.10168950
4.52326163,0.30932643,-0.58001726,0.00191432,-0.00903598,0.14832905,-0.08954995,0.27991131,-0.32286553,0.08492094,-0.12649164,0.04094461,-0.02316346,0.00078433,-0.03987768,0.02977488,-0.09589008
4.52926463,0.28070002,-0.55778683,0.00222191,-0.00902591,0.13005752,-0.08424154,0.25132195,-0.31223131,0.07471222,-0.11947136,0.05018955,-0.02162224,0.00090034,-0.03933647,0.02694514,-0.08985289
4.53526763,0.25576322,-0.53391531,0.00256478,-0.00895671,0.11325915,-0.07905030,0.22577600,-0.30080263,0.06536911,-0.11235171,0.06108641,-0.02004907,0.00103608,-0.03855503,0.02447815,-0.08368357
4.54127064,0.23462954,-0.50888779,0.00294253,-0.00882935,0.09796055,-0.07411168,0.20333219,-0.28887242,0.05690946,-0.10527819,0.07381993,-0.01846624,0.00119143,-0.03754680,0.02238979,-0.07748531
4.54727364,0.21734609,-0.48321468,0.00335400,-0.00864641,0.08415622,-0.06956214,0.18398660,-0.27675770,0.04933286,-0.09839597,0.08857072,-0.01689484,0.00136614,-0.03632942,0.02068977,-0.07135659
4.55327664,0.20389851,-0.45742235,0.00379723,-0.00841195,0.07181296,-0.06553751,0.16767901,-0.26479484,0.04262314,-0.09184757,0.10550869,-0.01535426,0.00155980,-0.03492425,0.01938212,-0.06538930
4.55927964,0.19421637,-0.43204424,0.00426937,-0.00813139,0.06087464,-0.06217165,0.15429984,-0.25333476,0.03675083,-0.08577084,0.12478553,-0.01386177,0.00177177,-0.03335567,0.01846557,-0.05966724
4.56528264,0.18817855,-0.40761236,0.00476660,-0.00781129,0.05126701,-0.05959536,0.14369729,-0.24273803,0.03167578,-0.08029736,0.14652649,-0.01243230,0.00200110,-0.03165047,0.01793397,-0.05426506
4.57128564,0.18561846,-0.38464941,0.00528414,-0.00745917,0.04290232,-0.05793541,0.13568458,-0.23336995,0.02734965,-0.07555115,0.17082165,-0.01107829,0.00224650,-0.02983705,0.01777664,-0.04924760
4.57728864,0.18632901,-0.36366133,0.00581626,-0.00708328,0.03568371,-0.05731369,0.13004684,-0.22559542,0.02371822,-0.07164762,0.19771704,-0.00980966,0.00250628,-0.02794465,0.01797870,-0.04466958
4.58329165,0.19006717,-0.34513036,0.00635631,-0.00669236,0.02950915,-0.05784632,0.12654779,-0.21977368,0.02072351,-0.06869274,0.22720594,-0.00863397,0.00277838,-0.02600257,0.01852124,-0.04057566
4.58929465,0.19655828,-0.32950848,0.00689690,-0.00629542,0.02427493,-0.05964258,0.12493589,-0.21625275,0.01830560,-0.06678230,0.25922088,-0.00755662,0.00306033,-0.02403944,0.01938162,-0.03700067
4.59529765,0.20550009,-0.31721116,0.00742997,-0.00590152,0.01987862,-0.06280368,0.12495005,-0.21536362,0.01640425,-0.06600116,0.29362674,-0.00658113,0.00334929,-0.02208256,0.02053355,-0.03397012
4.60130065,0.21656676,-0.30861119,0.00794700,-0.00551952,0.01622145,-0.06742110,0.12632487,-0.21741400,0.01496016,-0.06642243,0.33021551,-0.00570960,0.00364210,-0.02015727,0.02194732,-0.03150079
4.60730365,0.22941292,-0.30403271,0.00843926,-0.00515793,0.01321017,-0.07357461,0.12879540,-0.22268167,0.01391602,-0.06810647,0.36870308,-0.00494316,0.00393533,-0.01828650,0.02358995,-0.02960136
4.61330665,0.24367804,-0.30374515,0.00889800,-0.00482474,0.01075851,-0.08132989,0.13210155,-0.23140748,0.01321732,-0.07109977,0.40872864,-0.00428254,0.00422536,-0.01649036,0.02542548,-0.02827308
4.61930965,0.25899119,-0.30795728,0.00931480,-0.00452723,0.00878800,-0.09073570,0.13599204,-0.24378800,0.01281293,-0.07543356,0.44985692,-0.00372864,0.00450852,-0.01478590,0.02741527,-0.02751036
4.62531266,0.27497640,-0.31681131,0.00968175,-0.00427187,0.00722864,-0.10182078,0.14022808,-0.25996798,0.01265554,-0.08112223,0.49158357,-0.00328328,0.00478116,-0.01318694,0.02951850,-0.02730131
4.63131566,0.29125861,-0.33037711,0.00999181,-0.00406422,0.00601906,-0.11459042,0.14458675,-0.28003280,0.01270201,-0.08816162,0.53334373,-0.00294990,0.00503980,-0.01170407,0.03169266,-0.02762812
4.63731866,0.30747028,-0.34864687,0.01023902,-0.00390887,0.00510649,-0.12902309,0.14886402,-0.30400115,0.01291354,-0.09652725,0.57452387,-0.00273438,0.00528127,-0.01034470,0.03389436,-0.02846745
4.64332166,0.32325858,-0.37153041,0.01041875,-0.00380931,0.00444661,-0.14506703,0.15287753,-0.33181828,0.01325587,-0.10617257,0.61447652,-0.00264594,0.00550285,-0.00911320,0.03608010,-0.02979064
4.64932466,0.33829302,-0.39885141,0.01052789,-0.00376796,0.00400312,-0.16263724,0.15646900,-0.36335014,0.01369937,-0.11702740,0.65253761,-0.00269808,0.00570238,-0.00801117,0.03820724,-0.03156388
4.65532766,0.35227334,-0.43034492,0.01056506,-0.00378607,0.00374734,-0.18161303,0.15950624,-0.39837891,0.01421915,-0.12899672,0.68804585,-0.00290962,0.00587842,-0.00703765,0.04023512,-0.03374842
4.66133067,0.36493739,-0.46565666,0.01053065,-0.00386377,0.00365768,-0.20183631,0.16188480,-0.43660015,0.01479516,-0.14195989,0.72036339,-0.00330585,0.00603033,-0.00618950,0.04212614,-0.03630067
4.66733367,0.37606871,-0.50434423,0.01042693,-0.00400000,0.00371916,-0.22311089,0.16352907,-0.47762218,0.01541221,-0.15577056,0.74889709,-0.00391965,0.00615838,-0.00546171,0.04384693,-0.03917253
4.67333667,0.38550341,-0.54588085,0.01025802,-0.00419253,0.00392285,-0.24520306,0.16439284,-0.52096784,0.01606008,-0.17025732,0.77311930,-0.00479276,0.00626383,-0.00484772,0.04536947,-0.04231164
4.67933967,0.39313622,-0.58966161,0.01002989,-0.00443799,0.00426543,-0.26784348,0.16445934,-0.56607908,0.01673354,-0.18522523,0.79258754,-0.00597702,0.00634894,-0.00433980,0.04667217,-0.04566191
4.68534267,0.39892515,-0.63501266,0.00975021,-0.00473190,0.00474864,-0.29073055,0.16374062,-0.61232444,0.01743227,-0.20045829,0.80696184,-0.00753560,0.00641697,-0.00392931,0.04774079,-0.04916416
4.69134567,0.40289461,-0.68120311,0.00942826,-0.00506871,0.00537891,-0.31353525,0.16227631,-0.65900958,0.01816088,-0.21572294,0.81601932,-0.00954415,0.00647219,-0.00360703,0.04856919,-0.05275690
4.69734867,0.40513686,-0.72745977,0.00907469,-0.00544189,0.00616690,-0.33590752,0.16013179,-0.70539067,0.01892873,-0.23077236,0.81966499,-0.01209182,0.00651979,-0.00336342,0.04915993,-0.05637741
4.70335168,0.40581139,-0.77298425,0.00870142,-0.00584398,0.00712711,-0.35748380,0.15739580,-0.75069047,0.01974970,-0.24535180,0.81793851,-0.01528202,0.00656578,-0.00318880,0.04952452,-0.05996287
4.70935468,0.40514253,-0.81697218,0.00832133,-0.00626677,0.00827752,-0.37789582,0.15417753,-0.79411674,0.02064195,-0.25920451,0.81101641,-0.01923286,0.00661687,-0.00307364,0.04968353,-0.06345172
4.71535768,0.40341488,-0.85863383,0.00794807,-0.00670142,0.00963920,-0.39678014,0.15060328,-0.83488226,0.02162746,-0.27207823,0.79920980,-0.02407714,0.00668030,-0.00300862,0.04966636,-0.06678509
4.72136068,0.40096712,-0.89721539,0.00759584,-0.00713861,0.01123598,-0.41378812,0.14681282,-0.87222599,0.02273157,-0.28373197,0.78295763,-0.02996173,0.00676369,-0.00298486,0.04951076,-0.06990825
4.72736368,0.39818410,-0.93202026,0.00727912,-0.00756877,0.01309406,-0.42859607,0.14295550,-0.90543444,0.02398243,-0.29394280,0.76281581,-0.03704630,0.00687477,-0.00299397,0.04926211,-0.07277209
4.73336668,0.39548753,-0.96242928,0.00701249,-0.00798228,0.01524171,-0.44091497,0.13918637,-0.93386247,0.02541034,-0.30251243,0.73944278,-0.04550119,0.00702123,-0.00302816,0.04897253,-0.07533446
4.73936968,0.39332576,-0.98791909,0.00681040,-0.00836972,0.01770882,-0.45049943,0.13566226,-0.95695257,0.02704705,-0.30927317,0.71358215,-0.05550443,0.00721048,-0.00308031,0.04869976,-0.07756139
4.74537269,0.39216286,-1.00807774,0.00668696,-0.00872210,0.02052661,-0.45715552,0.13253803,-0.97425189,0.02892504,-0.31409309,0.68604322,-0.06723764,0.00744940,-0.00314403,0.04850595,-0.07942805
4.75137569,0.39246742,-1.02261676,0.00665572,-0.00903107,0.02372721,-0.46074701,0.12996313,-0.98542614,0.03107678,-0.31688017,0.65768024,-0.08088106,0.00774420,-0.00321368,0.04845641,-0.08091939
4.75737869,0.39470154,-1.03137911,0.00672955,-0.00928921,0.02734325,-0.46119984,0.12807854,-0.99026972,0.03353395,-0.31758505,0.62937132,-0.09660741,0.00810016,-0.00328436,0.04861826,-0.08203048
4.76338169,0.39931028,-1.03434244,0.00692037,-0.00949017,0.03140747,-0.45850444,0.12701405,-0.98871169,0.03632677,-0.31620251,0.60199780,-0.11457489,0.00852152,-0.00335199,0.04905923,-0.08276645
4.76938469,0.40671199,-1.03161755,0.00723902,-0.00962891,0.03595226,-0.45271602,0.12688615,-0.98081713,0.03948332,-0.31277135,0.57642482,-0.13491935,0.00901134,-0.00341322,0.04984646,-0.08314202
4.77538769,0.41728975,-1.02344195,0.00769504,-0.00970179,0.04100920,-0.44395257,0.12779638,-0.96678388,0.04302891,-0.30737281,0.55348386,-0.15774581,0.00957136,-0.00346545,0.05104544,-0.08318065
4.78139070,0.43138403,-1.01016881,0.00829653,-0.00970673,0.04660851,-0.43239081,0.12983012,-0.94693480,0.04698562,-0.30012759,0.53395762,-0.18311970,0.01020201,-0.00350680,0.05271914,-0.08291337
4.78739370,0.44928694,-0.99225177,0.00904992,-0.00964318,0.05277848,-0.41826024,0.13305597,-0.92170590,0.05137178,-0.29119148,0.51856777,-0.21105812,0.01090237,-0.00353601,0.05492725,-0.08237722
4.79339670,0.47123788,-0.97022623,0.00995981,-0.00951219,0.05954484,-0.40183556,0.13752548,-0.89163076,0.05620164,-0.28075001,0.50796556,-0.24152150,0.01167019,-0.00355245,0.05772563,-0.08161353
4.79939970,0.49742066,-0.94468817,0.01102882,-0.00931629,0.06692998,-0.38342777,0.14327325,-0.85732219,0.06148505,-0.26901217,0.50272552,-0.27440619,0.01250197,-0.00355599,0.06116594,-0.08066597
4.80540270,0.52796208,-0.91627121,0.01225746,-0.00905945,0.07495216,-0.36337442,0.15031738,-0.81945171,0.06722720,-0.25620354,0.50334196,-0.30953841,0.01339309,-0.00354694,0.06529534,-0.07957859
4.81140570,0.56293171,-0.88562325,0.01364399,-0.00874688,0.08362457,-0.34202938,0.15865996,-0.77872785,0.07342843,-0.24255920,0.51022807,-0.34667007,0.01433791,-0.00352599,0.07015640,-0.07839386
4.81740870,0.60234264,-0.85338364,0.01518439,-0.00838485,0.09295428,-0.31975258,0.16828784,-0.73587435,0.08008408,-0.22831669,0.52371727,-0.38547681,0.01533000,-0.00349408,0.07578701,-0.07715083
4.82341171,0.64615319,-0.82016192,0.01687233,-0.00798051,0.10294117,-0.29690006,0.17917330,-0.69160886,0.08718427,-0.21370916,0.54406620,-0.42555884,0.01636228,-0.00345235,0.08222039,-0.07588354
4.82941471,0.69426905,-0.78651902,0.01869924,-0.00754159,0.11357670,-0.27381489,0.19127470,-0.64662330,0.09471378,-0.19895926,0.57145899,-0.46644465,0.01742722,-0.00340201,0.08948499,-0.07461971
4.83541771,0.74654581,-0.75295184,0.02065442,-0.00707624,0.12484273,-0.25081901,0.20453708,-0.60156641,0.10265183,-0.18427374,0.60601212,-0.50759790,0.01851708,-0.00334435,0.09760437,-0.07337981
4.84142071,0.80279163,-0.71988165,0.02272525,-0.00659272,0.13671025,-0.22820645,0.21889252,-0.55702910,0.11097194,-0.16983903,0.64777933,-0.54842749,0.01962408,-0.00328057,0.10659700,-0.07217650
4.84742371,0.86276975,-0.68764666,0.02489746,-0.00609921,0.14913826,-0.20623798,0.23426049,-0.51353305,0.11964166,-0.15581789,0.69675609,-0.58830065,0.02074057,-0.00321184,0.11647581,-0.07101458
4.85342671,0.92620082,-0.65649904,0.02715546,-0.00560363,0.16207272,-0.18513738,0.25054795,-0.47152277,0.12862242,-0.14234723,0.75288312,-0.62655872,0.02185920,-0.00313917,0.12724766,-0.06989126
4.85942971,0.99276491,-0.62660612,0.02948276,-0.00511342,0.17544571,-0.16508918,0.26764947,-0.43136113,0.13786933,-0.12953701,0.81604859,-0.66253522,0.02297305,-0.00306344,0.13891250,-0.06879695
4.86543272,1.06210315,-0.59805553,0.03186242,-0.00463544,0.18917490,-0.14623798,0.28544723,-0.39332832,0.14733107,-0.11747028,0.88608878,-0.69557556,0.02407572,-0.00298542,0.15146241,-0.06771628
4.87143572,1.13381907,-0.57086374,0.03427751,-0.00417587,0.20316329,-0.12868913,0.30381115,-0.35762384,0.15694982,-0.10620407,0.96278688,-0.72505760,0.02516139,-0.00290573,0.16488044,-0.06662956
4.87743872,1.20747975,-0.54498741,0.03671162,-0.00374017,0.21729950,-0.11251058,0.32259915,-0.32437127,0.16666136,-0.09577126,1.04587026,-0.75041229,0.02622483,-0.00282492,0.17913927,-0.06551428
4.88344172,1.28261691,-0.52033671,0.03914929,-0.00333306,0.23145841,-0.09773582,0.34165764,-0.29362519,0.17639532,-0.08618299,1.13500604,-0.77114349,0.02726144,-0.00274347,0.19419983,-0.06434692
4.88944472,1.35872820,-0.49678986,0.04157650,-0.00295856,0.24550246,-0.08436747,0.36082234,-0.26537981,0.18607559,-0.07743163,1.22979553,-0.78684608,0.02826713,-0.00266188,0.21000993,-0.06310464
4.89544772,1.43527889,-0.47420801,0.04398102,-0.00262006,0.25928342,-0.07238151,0.37991959,-0.23957872,0.19562101,-0.06949404,1.32976789,-0.79722162,0.02923834,-0.00258071,0.22650290,-0.06176701
4.90145073,1.51170431,-0.45244981,0.04635266,-0.00232041,0.27264473,-0.06173180,0.39876802,-0.21612518,0.20494629,-0.06233496,1.43437374,-0.80209070,0.03017189,-0.00250066,0.24359656,-0.06031756
4.90745373,1.58741320,-0.43138480,0.04868357,-0.00206207,0.28542443,-0.05235465,0.41718088,-0.19489240,0.21396317,-0.05591042,1.54297933,-0.80140161,0.03106490,-0.00242260,0.26119234,-0.05874517
4.91345673,1.66179235,-0.41090526,0.05096827,-0.00184723,0.29745844,-0.04417334,0.43496884,-0.17573352,0.22258183,-0.05017087,1.65486209,-0.79523474,0.03191472,-0.00234766,0.27917503,-0.05704513
4.91945973,1.73421267,-0.39093589,0.05320366,-0.00167798,0.30858433,-0.03710241,0.45194325,-0.15849072,0.23071262,-0.04506422,1.76920849,-0.78380278,0.03271880,-0.00227729,0.29741286,-0.05521999
4.92546273,1.80403677,-0.37144117,0.05538895,-0.00155644,0.31864528,-0.03105154,0.46791996,-0.14300329,0.23826785,-0.04053837,1.88511478,-0.76744643,0.03347462,-0.00221326,0.31575835,-0.05328001
4.93146573,1.87062817,-0.35243015,0.05752543,-0.00148494,0.32749421,-0.02592903,0.48272336,-0.12911441,0.24516383,-0.03654339,2.00159147,-0.74662623,0.03417962,-0.00215775,0.33404984,-0.05124333
4.93746873,1.93336208,-0.33395886,0.05961623,-0.00146617,0.33499785,-0.02164474,0.49619074,-0.11667666,0.25132296,-0.03303328,2.11757188,-0.72191064,0.03483116,-0.00211332,0.35211362,-0.04913587
4.94347174,1.99163745,-0.31613026,0.06166593,-0.00150324,0.34104066,-0.01811253,0.50817665,-0.10555608,0.25667583,-0.02996729,2.23192529,-0.69396117,0.03542652,-0.00208297,0.36976698,-0.04699089
4.94947474,2.04489001,-0.29909214,0.06368022,-0.00159984,0.34552837,-0.01525215,0.51855711,-0.09563492,0.26116321,-0.02731078,2.34347438,-0.66351521,0.03596293,-0.00207009,0.38682171,-0.04484840
4.95547774,2.09260595,-0.28303322,0.06566548,-0.00176026,0.34839103,-0.01299062,0.52723355,-0.08681319,0.26473789,-0.02503575,2.45101706,-0.63136736,0.03643756,-0.00207844,0.40308838,-0.04275434
4.96148074,2.13433555,-0.26817782,0.06762836,-0.00198943,0.34958542,-0.01126323,0.53413618,-0.07900919,0.26736625,-0.02312102,2.55335178,-0.59835010,0.03684766,-0.00211215,0.41838088,-0.04075968
4.96748374,2.16970612,-0.25477956,0.06957536,-0.00229292,0.34909669,-0.01001402,0.53922666,-0.07215910,0.26902949,-0.02155213,2.64930564,-0.56531466,0.03719065,-0.00217563,0.43252134,-0.03891941
4.97348674,2.19843366,-0.24311442,0.07151244,-0.00267686,0.34693915,-0.00919599,0.54249992,-0.06621597,0.26972440,-0.02032103,2.73776403,-0.53311273,0.03746423,-0.00227351,0.44534502,-0.03729162
4.97948974,2.22033249,-0.23347351,0.07344468,-0.00314785,0.34315621,-0.00877101,0.54398489,-0.06114809,0.26946372,-0.01942555,2.81770055,-0.50257981,0.03766652,-0.00241057,0.45670503,-0.03593650
4.98549275,2.23532207,-0.22615599,0.07537593,-0.00371283,0.33781932,-0.00870947,0.54374419,-0.05693720,0.26827590,-0.01886890,2.88820560,-0.47452057,0.03779623,-0.00259167,0.46647665,-0.03491551
4.99149575,2.24343064,-0.22146226,0.07730850,-0.00437888,0.33102613,-0.00898978,0.54187257,-0.05357646,0.26620438,-0.01865894,2.94851211,-0.44969660,0.03785277,-0.00282159,0.47456097,-0.03429063
4.99749875,2.24479502,-0.21968775,0.07924288,-0.00515305,0.32289772,-0.00959774,0.53849424,-0.05106837,0.26330634,-0.01880756,2.99801712,-0.42881692,0.03783641,-0.00310502,0.48088765,-0.03412370
5.00350175,2.23965648,-0.22111742,0.08117754,-0.00604206,0.31357526,-0.01052584,0.53375906,-0.04942287,0.25965091,-0.01933003,3.03629769,-0.41253099,0.03774838,-0.00344634,0.48541670,-0.03447594
5.00950475,2.22835250,-0.22602097,0.08310863,-0.00705210,0.30321587,-0.01177251,0.52783777,-0.04865551,0.25531699,-0.02024433,3.06312026,-0.40142442,0.03759099,-0.00384962,0.48813902,-0.03540758
5.01550775,2.21130465,-0.23464893,0.08502984,-0.00818852,0.29198829,-0.01334133,0.52091636,-0.04878588,0.25039072,-0.02157066,3.07844283,-0.39601687,0.03736765,-0.00431844,0.48907588,-0.03697755
5.02151076,2.18900307,-0.24722951,0.08693220,-0.00945559,0.28006806,-0.01524027,0.51318989,-0.04983623,0.24496271,-0.02333084,3.08240963,-0.39676207,0.03708293,-0.00485584,0.48827703,-0.03924332
5.02751376,2.16198808,-0.26396614,0.08880395,-0.01085625,0.26763282,-0.01748094,0.50485592,-0.05183035,0.23912505,-0.02554794,3.07533860,-0.40404919,0.03674252,-0.00546422,0.48581791,-0.04226069
5.03351676,2.13082987,-0.28503562,0.09063039,-0.01239189,0.25485757,-0.02007789,0.49610790,-0.05479260,0.23296845,-0.02824581,3.05770231,-0.41820535,0.03635319,-0.00614528,0.48179570,-0.04608364
5.03951976,2.09610732,-0.31058675,0.09239393,-0.01406218,0.24191028,-0.02304787,0.48712883,-0.05874715,0.22657944,-0.03144871,3.03010336,-0.43949865,0.03592269,-0.00689996,0.47632484,-0.05076413
5.04552276,2.05838691,-0.34073923,0.09407405,-0.01586491,0.22894797,-0.02640918,0.47808539,-0.06371733,0.22003780,-0.03518097,2.99324581,-0.46814115,0.03545964,-0.00772845,0.46953188,-0.05635174
5.05152576,2.01820301,-0.37558278,0.09564749,-0.01779601,0.21611327,-0.03018101,0.46912287,-0.06972498,0.21341444,-0.03946659,2.94790419,-0.50429134,0.03497334,-0.00863015,0.46155027,-0.06289322
5.05752876,1.97604060,-0.41517610,0.09708850,-0.01984945,0.20353179,-0.03438274,0.46036117,-0.07678990,0.20676967,-0.04432883,2.89489203,-0.54805571,0.03447360,-0.00960373,0.45251518,-0.07043183
5.06353177,1.93232131,-0.45954572,0.09836920,-0.02201741,0.19131015,-0.03903333,0.45189195,-0.08492922,0.20015206,-0.04978975,2.83503160,-0.59948896,0.03397055,-0.01064715,0.44255873,-0.07900645
5.06953477,1.88739373,-0.50868445,0.09946015,-0.02429033,0.17953486,-0.04415062,0.44377719,-0.09415664,0.19359791,-0.05586968,2.76912664,-0.65859262,0.03347446,-0.01175772,0.43180585,-0.08865042
5.07553777,1.84152834,-0.56254932,0.10033102,-0.02665721,0.16827199,-0.04975059,0.43604903,-0.10448157,0.18713129,-0.06258650,2.69793958,-0.72531185,0.03299549,-0.01293221,0.42037098,-0.09939011
5.08154077,1.79491744,-0.62105893,0.10095138,-0.02910575,0.15756761,-0.05584666,0.42871108,-0.11590820,0.18076470,-0.06995492,2.62217412,-0.79953050,0.03254355,-0.01416687,0.40835580,-0.11124327
5.08754377,1.74767989,-0.68409020,0.10129166,-0.03162276,0.14744891,-0.06244893,0.42174099,-0.12843426,0.17450027,-0.07798558,2.54246418,-0.88106439,0.03212813,-0.01545756,0.39584798,-0.12421708
5.09354677,1.69987048,-0.75147444,0.10132412,-0.03419438,0.13792598,-0.06956334,0.41509411,-0.14204982,0.16833142,-0.08668401,2.45936922,-0.96965312,0.03175819,-0.01679983,0.38292107,-0.13830603
5.09954977,1.65149300,-0.82299300,0.10102394,-0.03680644,0.12899395,-0.07719089,0.40870811,-0.15673584,0.16224491,-0.09604951,2.37337571,-1.06495092,0.03144201,-0.01818891,0.36963535,-0.15348969
5.10555278,1.60251635,-0.89837257,0.10037026,-0.03944478,0.12063565,-0.08532688,0.40250823,-0.17246280,0.15622310,-0.10607400,2.28490428,-1.16651689,0.03118723,-0.01961979,0.35603957,-0.16973046
5.11155578,1.55289246,-0.97728049,0.09934718,-0.04209552,0.11282432,-0.09396014,0.39641297,-0.18918926,0.15024636,-0.11674078,2.19432127,-1.27380555,0.03100074,-0.02108724,0.34217340,-0.18697141
5.11755878,1.50257486,-1.05932043,0.09794466,-0.04474529,0.10552648,-0.10307236,0.39033973,-0.20686064,0.14429542,-0.12802335,2.10195359,-1.38615840,0.03088875,-0.02258572,0.32807030,-0.20513432
