energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
1.65982991,0.56476686,0.06322015,0.00430356,0.00824517,0.03806375,0.38351663,0.46250993,0.00807151,0.09853725
1.66583292,0.54855051,0.06030511,0.00427869,0.00845996,0.03933205,0.35993488,0.44378520,0.00869222,0.09419814
1.67183592,0.53589771,0.05757305,0.00429157,0.00868142,0.04100254,0.33833910,0.42729241,0.00940228,0.09074160
1.67783892,0.52662295,0.05501317,0.00433996,0.00890609,0.04304683,0.31867788,0.41294091,0.01019264,0.08813025
1.68384192,0.52047086,0.05261393,0.00442077,0.00913058,0.04542647,0.30086775,0.40059886,0.01105222,0.08630921
1.68984492,0.51712388,0.05036342,0.00453014,0.00935154,0.04809356,0.28479923,0.39009908,0.01196804,0.08520816
1.69584792,0.51621137,0.04824973,0.00466351,0.00956556,0.05099160,0.27034295,0.38124537,0.01292532,0.08474357
1.70185093,0.51731988,0.04626139,0.00481574,0.00976920,0.05405673,0.25735555,0.37381928,0.01390771,0.08482136
1.70785393,0.52000453,0.04438770,0.00498124,0.00995897,0.05721921,0.24568524,0.36758694,0.01489763,0.08533957
1.71385693,0.52380120,0.04261909,0.00515408,0.01013137,0.06040511,0.23517700,0.36230616,0.01587662,0.08619128
1.71985993,0.52823939,0.04094754,0.00532821,0.01028303,0.06353827,0.22567732,0.35773354,0.01682582,0.08726751
1.72586293,0.53285561,0.03936695,0.00549755,0.01041074,0.06654241,0.21703849,0.35363163,0.01772645,0.08846021
1.73186593,0.53720698,0.03787358,0.00565621,0.01051164,0.06934331,0.20912244,0.34977599,0.01856042,0.08966511
1.73786893,0.54088477,0.03646657,0.00579864,0.01058341,0.07187104,0.20180429,0.34596224,0.01931083,0.09078454
1.74387194,0.54352772,0.03514851,0.00591978,0.01062444,0.07406213,0.19497541,0.34201279,0.01996261,0.09173004
1.74987494,0.54483453,0.03392605,0.00601526,0.01063407,0.07586163,0.18854621,0.33778336,0.02050305,0.09242470
1.75587794,0.54457549,0.03281070,0.00608147,0.01061278,0.07722494,0.18244861,0.33316896,0.02092230,0.09280529
1.76188094,0.54260269,0.03181955,0.00611574,0.01056247,0.07811936,0.17663809,0.32810932,0.02121386,0.09282395
1.76788394,0.53885846,0.03097616,0.00611637,0.01048665,0.07852531,0.17109547,0.32259352,0.02137488,0.09244955
1.77388694,0.53338195,0.03031144,0.00608274,0.01039062,0.07843719,0.16582812,0.31666367,0.02140646,0.09166855
1.77988994,0.52631332,0.02986450,0.00601533,0.01028167,0.07786375,0.16087083,0.31041751,0.02131380,0.09048549
1.78589295,0.51789557,0.02968350,0.00591569,0.01016922,0.07682808,0.15628608,0.30400975,0.02110623,0.08892292
1.79189595,0.50847379,0.02982636,0.00578644,0.01006488,0.07536713,0.15216371,0.29765204,0.02079707,0.08702093
1.79789895,0.49849180,0.03036138,0.00563119,0.00998252,0.07353086,0.14862003,0.29161152,0.02040347,0.08483625
1.80390195,0.48848612,0.03136755,0.00545446,0.00993822,0.07138099,0.14579616,0.28620778,0.01994605,0.08244091
1.80990495,0.47907760,0.03293468,0.00526155,0.00995021,0.06898941,0.14385574,0.28180836,0.01944849,0.07992057
1.81590795,0.47096043,0.03516311,0.00505843,0.01003873,0.06643637,0.14298197,0.27882263,0.01893695,0.07737258
1.82191096,0.46488919,0.03816306,0.00485160,0.01022575,0.06380851,0.14337393,0.27769425,0.01843950,0.07490374
1.82791396,0.46166364,0.04205341,0.00464788,0.01053472,0.06119664,0.14524225,0.27889206,0.01798547,0.07262795
1.83391696,0.46211188,0.04696002,0.00445433,0.01099018,0.05869363,0.14880429,0.28289970,0.01760468,0.07066366
1.83991996,0.46707182,0.05301343,0.00427801,0.01161727,0.05639222,0.15427874,0.29020396,0.01732672,0.06913136
1.84592296,0.47737133,0.06034599,0.00412587,0.01244122,0.05438286,0.16187976,0.30128195,0.01718020,0.06815090
1.85192596,0.49380724,0.06908825,0.00400460,0.01348669,0.05275178,0.17181092,0.31658744,0.01719199,0.06783891
1.85792896,0.51712359,0.07936493,0.00392047,0.01477712,0.05157906,0.18425888,0.33653639,0.01738642,0.06830620
1.86393197,0.54798923,0.09129023,0.00387916,0.01633395,0.05093697,0.19938694,0.36149211,0.01778463,0.06965520
1.86993497,0.58697536,0.10496273,0.00388572,0.01817586,0.05088841,0.21732881,0.39175020,0.01840385,0.07197743
1.87593797,0.63453333,0.12046005,0.00394437,0.02031786,0.05148558,0.23818246,0.42752384,0.01925679,0.07535112
1.88194097,0.69097319,0.13783327,0.00405845,0.02277054,0.05276884,0.26200448,0.46892971,0.02035108,0.07983875
1.88794397,0.75644372,0.15710153,0.00423029,0.02553921,0.05476568,0.28880489,0.51597508,0.02168881,0.08548487
1.89394697,0.83091449,0.17824686,0.00446114,0.02862315,0.05748999,0.31854276,0.56854671,0.02326619,0.09231395
1.89994997,0.91416076,0.20120970,0.00475113,0.03201493,0.06094142,0.35112266,0.62640196,0.02507329,0.10032844
1.90595298,1.00575212,0.22588512,0.00509914,0.03569991,0.06510501,0.38639219,0.68916280,0.02709397,0.10950713
1.91195598,1.10504542,0.25212027,0.00550285,0.03965577,0.06995096,0.42414065,0.75631325,0.02930590,0.11980379
1.91795898,1.21118309,0.27971311,0.00595865,0.04385241,0.07543472,0.46409907,0.82720065,0.03168085,0.13114630
1.92396198,1.32309724,0.30841281,0.00646168,0.04825193,0.08149727,0.50594163,0.90104133,0.03418503,0.14343625
1.92996498,1.43952024,0.33792168,0.00700586,0.05280894,0.08806568,0.54928851,0.97693070,0.03677973,0.15654920
1.93596798,1.55900202,0.36789912,0.00758393,0.05747110,0.09505396,0.59371028,1.05385800,0.03942205,0.17033563
1.94197099,1.67993426,0.39796726,0.00818758,0.06217992,0.10236428,0.63873376,1.13072562,0.04206587,0.18462268
1.94797399,1.80058111,0.42771834,0.00880754,0.06687185,0.10988843,0.68384925,1.20637249,0.04466287,0.19921674
1.95397699,1.91911612,0.45672372,0.00943376,0.07147956,0.11750964,0.72851911,1.27960123,0.04716380,0.21390683
1.95997999,2.03366423,0.48454419,0.01005561,0.07593348,0.12510471,0.77218744,1.34920811,0.04951972,0.22846893
1.96598299,2.14234803,0.51074126,0.01066210,0.08016341,0.13254641,0.81429074,1.41401499,0.05168332,0.24267089
1.97198599,2.24333648,0.53488904,0.01124217,0.08410030,0.13970609,0.85426927,1.47290215,0.05361028,0.25627816
1.97798899,2.33489474,0.55658628,0.01178489,0.08767810,0.14645649,0.89157880,1.52484065,0.05526049,0.26905988
1.98399200,2.41543304,0.57546812,0.01227981,0.09083547,0.15267464,0.92570251,1.56892321,0.05659924,0.28079530
1.98999500,2.48355303,0.59121697,0.01271724,0.09351750,0.15824476,0.95616265,1.60439217,0.05759823,0.29128031
1.99599800,2.53808942,0.60357224,0.01308848,0.09567724,0.16306108,0.98253169,1.63066343,0.05823635,0.30033366
2.00200100,2.57814550,0.61233842,0.01338613,0.09727699,0.16703052,1.00444250,1.64734536,0.05850031,0.30780283
2.00800400,2.60312093,0.61739112,0.01360429,0.09828936,0.17007501,1.02159740,1.65425187,0.05838494,0.31356912
2.01400700,2.61273052,0.61868101,0.01373872,0.09869798,0.17213353,1.03377555,1.65140902,0.05789326,0.31755179
2.02001001,2.60701346,0.61623531,0.01378703,0.09849793,0.17316370,1.04083865,1.63905489,0.05703629,0.31971105
2.02601301,2.58633224,0.61015699,0.01374871,0.09769576,0.17314277,1.04273449,1.61763274,0.05583260,0.32004972
2.03201601,2.55136158,0.60062154,0.01362518,0.09630923,0.17206816,1.03949829,1.58777771,0.05430759,0.31861349
2.03801901,2.50306774,0.58787163,0.01341971,0.09436666,0.16995738,1.03125179,1.55029764,0.05249262,0.31548966
2.04402201,2.44267903,0.57220984,0.01313736,0.09190609,0.16684734,1.01819989,1.50614882,0.05042397,0.31080455
2.05002501,2.37164881,0.55398982,0.01278479,0.08897401,0.16279316,1.00062506,1.45640774,0.04814167,0.30471947
2.05602801,2.29161249,0.53360621,0.01237006,0.08562410,0.15786645,0.97887956,1.40223988,0.04568828,0.29742564
2.06203102,2.20434025,0.51148372,0.01190236,0.08191563,0.15215309,0.95337578,1.34486685,0.04310763,0.28913806
2.06803402,2.11168728,0.48806586,0.01139179,0.07791191,0.14575074,0.92457496,1.28553313,0.04044367,0.28008876
2.07403702,2.01554346,0.46380367,0.01084900,0.07367858,0.13876604,0.89297468,1.22547357,0.03773930,0.27051958
2.08004002,1.91778417,0.43914473,0.01028489,0.06928205,0.13131162,0.85909561,1.16588268,0.03503537,0.26067486
2.08604302,1.82022401,0.41452301,0.00971034,0.06478793,0.12350315,0.82346794,1.10788681,0.03236985,0.25079434
2.09204602,1.72457460,0.39034957,0.00913593,0.06025959,0.11545636,0.78661797,1.05251980,0.02977707,0.24110640
2.09804902,1.63240788,0.36700449,0.00857162,0.05575690,0.10728427,0.74905552,1.00070276,0.02728724,0.23182207
2.10405203,1.54512559,0.34483013,0.00802658,0.05133513,0.09909466,0.71126228,0.95322827,0.02492605,0.22312987
2.11005503,1.46393544,0.32412574,0.00750900,0.04704408,0.09098788,0.67368195,0.91074912,0.02271452,0.21519171
2.11605803,1.38983433,0.30514357,0.00702590,0.04292736,0.08305500,0.63671203,0.87377160,0.02066895,0.20813978
2.12206103,1.32359847,0.28808631,0.00658306,0.03902198,0.07537644,0.60069790,0.84265302,0.01880105,0.20207472
2.12806403,1.26578013,0.27310589,0.00618498,0.03535807,0.06802100,0.56592906,0.81760323,0.01711813,0.19706483
2.13406703,1.21671055,0.26030352,0.00583481,0.03195880,0.06104532,0.53263765,0.79868965,0.01562348,0.19314635
2.14007004,1.17650841,0.24973083,0.00553443,0.02884053,0.05449383,0.50099926,0.78584535,0.01431673,0.19032473
2.14607304,1.14509308,0.24139199,0.00528447,0.02601309,0.04839902,0.47113564,0.77887974,0.01319434,0.18857673
2.15207604,1.12220191,0.23524677,0.00508441,0.02348016,0.04278207,0.44311927,0.77749131,0.01225000,0.18785326
2.15807904,1.10741081,0.23121421,0.00493269,0.02123986,0.03765379,0.41697934,0.78128206,0.01147520,0.18808274
2.16408204,1.10015741,0.22917702,0.00482687,0.01928528,0.03301579,0.39270878,0.78977316,0.01085966,0.18917493
2.17008504,1.09976596,0.22898643,0.00476372,0.01760524,0.02886176,0.37027199,0.80242153,0.01039177,0.19102497
2.17608804,1.10547351,0.23046742,0.00473941,0.01618492,0.02517894,0.34961277,0.81863707,0.01005907,0.19351765
2.18209105,1.11645667,0.23342432,0.00474967,0.01500669,0.02194954,0.33066221,0.83780016,0.00984857,0.19653166
2.18809405,1.13185836,0.23764656,0.00478995,0.01405074,0.01915222,0.31334607,0.85927926,0.00974713,0.19994379
2.19409705,1.15081414,0.24291444,0.00485557,0.01329587,0.01676344,0.29759139,0.88244827,0.00974175,0.20363293
2.20010005,1.17247756,0.24900501,0.00494186,0.01272011,0.01475877,0.28333221,0.90670344,0.00981980,0.20748392
2.20610305,1.19604392,0.25569772,0.00504432,0.01230141,0.01311402,0.27051400,0.93147939,0.00996924,0.21139098
2.21210605,1.22077210,0.26277981,0.00515874,0.01201815,0.01180621,0.25909696,0.95626402,0.01017877,0.21526080
2.21810905,1.24600378,0.27005132,0.00528133,0.01184965,0.01081438,0.24905800,0.98061171,0.01043793,0.21901517
2.22411206,1.27117962,0.27732956,0.00540877,0.01177667,0.01012023,0.24039143,1.00415455,0.01073720,0.22259310
2.23011506,1.29585187,0.28445292,0.00553835,0.01178163,0.00970853,0.23310859,1.02661109,0.01106799,0.22595239
2.23611806,1.31969301,0.29128393,0.00566798,0.01184900,0.00956734,0.22723626,1.04779220,0.01142271,0.22907054
2.24212106,1.34249993,0.29771144,0.00579620,0.01196541,0.00968810,0.22281432,1.06760366,0.01179472,0.23194501
2.24812406,1.36419368,0.30365189,0.00592226,0.01211974,0.01006552,0.21989265,1.08604526,0.01217826,0.23459291
2.25412706,1.38481447,0.30904968,0.00604603,0.01230321,0.01069732,0.21852740,1.10320631,0.01256844,0.23704991
2.26013007,1.40451225,0.31387658,0.00616798,0.01250923,0.01158384,0.21877710,1.11925752,0.01296118,0.23936855
2.26613307,1.42353301,0.31813028,0.00628915,0.01273340,0.01272752,0.22069854,1.13443953,0.01335308,0.24161604
2.27213607,1.44220163,0.32183223,0.00641101,0.01297322,0.01413237,0.22434275,1.14904846,0.01374147,0.24387149
2.27813907,1.46090182,0.32502484,0.00653540,0.01322798,0.01580326,0.22975129,1.16341914,0.01412425,0.24622285
2.28414207,1.48005422,0.32776831,0.00666443,0.01349843,0.01774532,0.23695300,1.17790673,0.01449993,0.24876351
2.29014507,1.50009374,0.33013709,0.00680033,0.01378656,0.01996318,0.24596139,1.19286765,0.01486760,0.25158897
2.29614807,1.52144727,0.33221644,0.00694538,0.01409532,0.02246040,0.25677276,1.20864089,0.01522693,0.25479347
2.30215108,1.54451310,0.33409903,0.00710180,0.01442833,0.02523886,0.26936529,1.22553048,0.01557822,0.25846695
2.30815408,1.56964283,0.33588182,0.00727164,0.01478963,0.02829823,0.28369908,1.24379046,0.01592242,0.26269242
2.31415708,1.59712714,0.33766345,0.00745671,0.01518343,0.03163561,0.29971717,1.26361283,0.01626120,0.26754383
2.32016008,1.62718588,0.33954202,0.00765856,0.01561392,0.03524525,0.31734761,1.28511944,0.01659702,0.27308460
2.32616308,1.65996297,0.34161346,0.00787841,0.01608506,0.03911844,0.33650646,1.30835819,0.01693318,0.27936679
2.33216608,1.69552648,0.34397033,0.00811714,0.01660044,0.04324347,0.35710161,1.33330376,0.01727385,0.28643108
2.33816908,1.73387337,0.34670113,0.00837536,0.01716311,0.04760584,0.37903725,1.35986276,0.01762411,0.29430722
2.34417209,1.77493865,0.34988976,0.00865336,0.01777553,0.05218848,0.40221874,1.38788300,0.01798985,0.30301518
2.35017509,1.81860793,0.35361528,0.00895122,0.01843944,0.05697218,0.42655772,1.41716612,0.01837777,0.31256662
2.35617809,1.86473237,0.35795153,0.00926886,0.01915577,0.06193599,0.45197695,1.44748279,0.01879517,0.32296667
2.36218109,1.91314472,0.36296659,0.00960606,0.01992458,0.06705773,0.47841472,1.47858931,0.01924979,0.33421567
2.36818409,1.96367502,0.36872203,0.00996256,0.02074499,0.07231452,0.50582850,1.51024456,0.01974954,0.34631085
2.37418709,2.01616473,0.37527150,0.01033808,0.02161504,0.07768317,0.53419739,1.54222587,0.02030214,0.35924755
2.38019010,2.07047789,0.38265909,0.01073238,0.02253166,0.08314060,0.56352325,1.57434281,0.02091480,0.37301998
2.38619310,2.12650825,0.39091698,0.01114522,0.02349052,0.08866411,0.59383014,1.60644786,0.02159380,0.38762123
2.39219610,2.18418173,0.40006278,0.01157641,0.02448595,0.09423154,0.62516213,1.63844288,0.02234407,0.40304259
2.39819910,2.24345355,0.41009652,0.01202570,0.02551085,0.09982122,0.65757922,1.67028120,0.02316880,0.41927197
2.40420210,2.30430018,0.42099752,0.01249276,0.02655662,0.10541188,0.69115158,1.70196467,0.02406906,0.43629161
2.41020510,2.36670627,0.43272132,0.01297709,0.02761310,0.11098234,0.72595222,1.73353604,0.02504349,0.45407504
2.41620810,2.43064751,0.44519699,0.01347788,0.02866856,0.11651111,0.76204833,1.76506693,0.02608805,0.47258362
2.42221111,2.49607026,0.45832499,0.01399393,0.02970977,0.12197592,0.79949171,1.79664210,0.02719591,0.49176262
2.42821411,2.56286956,0.47197586,0.01452351,0.03072211,0.12735320,0.83830868,1.82834115,0.02835743,0.51153735
2.43421711,2.63086681,0.48599001,0.01506421,0.03168974,0.13261761,0.87849003,1.86021862,0.02956025,0.53180949
2.44022011,2.69978895,0.50017869,0.01561292,0.03259591,0.13774157,0.91998148,1.89228411,0.03078954,0.55245388
2.44622311,2.76925074,0.51432629,0.01616566,0.03342327,0.14269493,0.96267525,1.92448346,0.03202834,0.57331617
2.45222611,2.83874146,0.52819393,0.01671760,0.03415431,0.14744485,1.00640321,1.95668264,0.03325806,0.59421155
2.45822911,2.90761750,0.54152441,0.01726300,0.03477180,0.15195577,1.05093211,1.98865531,0.03445902,0.61492468
2.46423212,2.97510168,0.55404828,0.01779530,0.03525938,0.15618966,1.09596123,2.02007519,0.03561107,0.63521116
2.47023512,3.04028977,0.56549079,0.01830713,0.03560203,0.16010646,1.14112271,2.05051393,0.03669423,0.65480043
2.47623812,3.10216456,0.57557961,0.01879051,0.03578666,0.16366478,1.18598479,2.07944479,0.03768938,0.67340030
2.48224112,3.15961697,0.58405280,0.01923699,0.03580258,0.16682270,1.23005785,2.10625238,0.03857889,0.69070280
2.48824412,3.21147358,0.59066685,0.01963784,0.03564200,0.16953878,1.27280316,2.13024798,0.03934713,0.70639146
2.49424712,3.25652950,0.59520429,0.01998432,0.03530037,0.17177322,1.31364413,2.15068992,0.03998098,0.72014951
2.50025013,3.29358502,0.59748070,0.02026795,0.03477664,0.17348898,1.35197968,2.16680814,0.04047013,0.73166889
2.50625313,3.32148464,0.59735063,0.02048074,0.03407347,0.17465295,1.38719909,2.17783162,0.04080738,0.74065961
2.51225613,3.33915644,0.59471233,0.02061553,0.03319716,0.17523709,1.41869804,2.18301754,0.04098862,0.74685915
2.51825913,3.34565014,0.58951096,0.02066619,0.03215760,0.17521941,1.44589498,2.18168060,0.04101287,0.75004132
2.52426213,3.34017205,0.58174031,0.02062787,0.03096802,0.17458480,1.46824740,2.17322119,0.04088200,0.75002445
2.53026513,3.32211534,0.57144285,0.02049723,0.02964456,0.17332567,1.48526729,2.15715094,0.04060054,0.74667830
2.53626813,3.29108434,0.55870828,0.02027254,0.02820587,0.17144242,1.49653522,2.13311457,0.04017522,0.73992947
2.54227114,3.24691178,0.54367054,0.01995381,0.02667251,0.16894359,1.50171262,2.10090687,0.03961460,0.72976511
2.54827414,3.18966838,0.52650357,0.01954282,0.02506637,0.16584587,1.50055178,2.06048427,0.03892858,0.71623464
2.55427714,3.11966448,0.50741606,0.01904311,0.02341000,0.16217379,1.49290327,2.01197037,0.03812796,0.69944947
2.56028014,3.03744387,0.48664526,0.01845989,0.02172600,0.15795932,1.47872059,1.95565538,0.03722399,0.67958072
2.56628314,2.94377020,0.46445042,0.01779990,0.02003642,0.15324120,1.45806194,1.89198968,0.03622804,0.65685503
2.57228614,2.83960683,0.44110589,0.01707124,0.01836222,0.14806421,1.43108920,1.82157178,0.03515130,0.63154859
2.57828914,2.72609109,0.41689430,0.01628317,0.01672278,0.14247823,1.39806408,1.74513153,0.03400453,0.60397980
2.58429215,2.60450426,0.39210000,0.01544580,0.01513557,0.13653736,1.35934191,1.66350948,0.03279800,0.57450072
2.59029515,2.47623863,0.36700310,0.01456985,0.01361583,0.13029888,1.31536301,1.57763323,0.03154139,0.54348771
2.59629815,2.34276295,0.34187413,0.01366637,0.01217649,0.12382230,1.26664239,1.48849212,0.03024391,0.51133174
2.60230115,2.20558782,0.31696963,0.01274644,0.01082804,0.11716836,1.21375778,1.39711129,0.02891437,0.47842864
2.60830415,2.06623219,0.29252862,0.01182091,0.00957868,0.11039814,1.15733673,1.30452618,0.02756136,0.44516968
2.61430715,1.92619222,0.26877014,0.01090018,0.00843440,0.10357219,1.09804293,1.21175850,0.02619344,0.41193293
2.62031016,1.78691338,0.24589171,0.00999395,0.00739927,0.09674976,1.03656240,1.11979461,0.02481936,0.37907550
2.62631316,1.64976668,0.22406884,0.00911105,0.00647573,0.08998812,0.97358981,1.02956683,0.02344830,0.34692706
2.63231616,1.51602948,0.20345539,0.00825933,0.00566493,0.08334200,0.90981529,0.94193839,0.02209000,0.31578464
2.63831916,1.38687107,0.18418470,0.00744554,0.00496714,0.07686306,0.84591226,0.85769214,0.02075496,0.28590899
2.64432216,1.26334328,0.16637145,0.00667529,0.00438211,0.07059959,0.78252625,0.77752317,0.01945457,0.25752232
2.65032516,1.14637578,0.15011397,0.00595303,0.00390950,0.06459621,0.72026521,0.70203527,0.01820111,0.23080745
2.65632816,1.03677566,0.13549692,0.00528210,0.00354922,0.05889368,0.65969139,0.63174088,0.01700787,0.20590834
2.66233117,0.93523098,0.12259419,0.00466477,0.00330177,0.05352891,0.60131486,0.56706414,0.01588905,0.18293171
2.66833417,0.84231727,0.11147172,0.00410233,0.00316856,0.04853488,0.54558880,0.50834644,0.01485971,0.16194958
2.67433717,0.75850650,0.10219027,0.00359518,0.00315206,0.04394079,0.49290643,0.45585387,0.01393564,0.14300266
2.68034017,0.68417742,0.09480770,0.00314298,0.00325601,0.03977218,0.44359969,0.40978587,0.01313322,0.12610407
2.68634317,0.61962663,0.08938084,0.00274474,0.00348549,0.03605113,0.39793933,0.37028431,0.01246920,0.11124349
2.69234617,0.56507924,0.08596673,0.00239899,0.00384687,0.03279642,0.35613635,0.33744246,0.01196048,0.09839119
2.69834917,0.52069859,0.08462299,0.00210383,0.00434770,0.03002376,0.31834456,0.31131298,0.01162382,0.08750204
2.70435218,0.48659407,0.08540741,0.00185712,0.00499655,0.02774591,0.28466393,0.29191462,0.01147555,0.07851907
2.71035518,0.46282659,0.08837654,0.00165650,0.00580266,0.02597281,0.25514463,0.27923704,0.01153118,0.07137659
2.71635818,0.44941111,0.09358340,0.00149955,0.00677558,0.02471158,0.22979123,0.27324341,0.01180506,0.06600275
2.72236118,0.44631615,0.10107416,0.00138376,0.00792464,0.02396649,0.20856703,0.27387072,0.01230992,0.06232137
