energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
1.53376688,2.24165462,0.43672098,1.02150711,0.09238995,0.11526512,0.51990900,0.30891720,0.37390003,0.00000000
1.53976988,2.25761947,0.45138353,1.02876031,0.09291526,0.11748500,0.52678271,0.30443451,0.37588276,0.00000000
1.54577289,2.27615760,0.46671782,1.03755463,0.09369731,0.11948955,0.53421288,0.30014130,0.37814110,0.00000000
1.55177589,2.29646674,0.48247658,1.04739195,0.09471037,0.12124741,0.54200926,0.29607431,0.38061914,0.00000000
1.55777889,2.31763671,0.49838351,1.05772797,0.09591950,0.12272801,0.54995097,0.29225438,0.38323937,0.00000000
1.56378189,2.33866941,0.51413848,1.06798460,0.09728101,0.12390210,0.55779111,0.28868547,0.38590422,0.00000000
1.56978489,2.35850341,0.52942421,1.07756411,0.09874324,0.12474238,0.56526265,0.28535452,0.38849863,0.00000000
1.57578789,2.37604260,0.54391397,1.08586474,0.10024772,0.12522418,0.57208543,0.28223212,0.39089351,0.00000000
1.58179090,2.39018819,0.55728038,1.09229725,0.10173066,0.12532625,0.57797404,0.27927414,0.39295001,0.00000000
1.58779390,2.39987282,0.56920481,1.09630204,0.10312478,0.12503157,0.58264646,0.27642411,0.39452457,0.00000000
1.59379690,2.40409562,0.57938720,1.09736588,0.10436130,0.12432810,0.58583303,0.27361630,0.39547432,0.00000000
1.59979990,2.40195666,0.58755586,1.09503801,0.10537219,0.12320957,0.58728556,0.27077936,0.39566289,0.00000000
1.60580290,2.39268920,0.59347679,1.08894448,0.10609248,0.12167607,0.58678595,0.26784028,0.39496609,0.00000000
1.61180590,2.37568837,0.59696217,1.07880041,0.10646249,0.11973459,0.58415430,0.26472849,0.39327737,0.00000000
1.61780890,2.35053469,0.59787766,1.06441949,0.10643004,0.11739934,0.57925577,0.26137975,0.39051270,0.00000000
1.62381191,2.31701127,0.59614801,1.04572015,0.10595234,0.11469184,0.57200622,0.25773977,0.38661462,0.00000000
1.62981491,2.27511394,0.59176086,1.02272833,0.10499760,0.11164088,0.56237608,0.25376725,0.38155533,0.00000000
1.63581791,2.22505348,0.58476843,0.99557647,0.10354631,0.10828216,0.55039245,0.24943610,0.37533854,0.00000000
1.64182091,2.16725003,0.57528709,0.96449883,0.10159196,0.10465775,0.53613923,0.24473697,0.36800008,0.00000000
1.64782391,2.10231978,0.56349468,0.92982346,0.09914135,0.10081533,0.51975540,0.23967767,0.35960721,0.00000000
1.65382691,2.03105472,0.54962583,0.89196101,0.09621442,0.09680726,0.50143130,0.23428288,0.35025667,0.00000000
1.65982991,1.95439625,0.53396541,0.85139104,0.09284356,0.09268948,0.48140340,0.22859278,0.34007155,0.00000000
1.66583292,1.87340424,0.51684037,0.80864636,0.08907248,0.08852032,0.45994754,0.22266109,0.32919729,0.00000000
1.67183592,1.78922274,0.49861049,0.76429630,0.08495480,0.08435928,0.43737110,0.21655244,0.31779685,0.00000000
1.67783892,1.70304424,0.47965814,0.71892935,0.08055220,0.08026572,0.41400450,0.21033925,0.30604543,0.00000000
1.68384192,1.61607398,0.46037779,0.67313625,0.07593248,0.07629770,0.39019222,0.20409851,0.29412493,0.00000000
1.68984492,1.52949593,0.44116550,0.62749392,0.07116743,0.07251079,0.36628391,0.19790847,0.28221857,0.00000000
1.69584792,1.44444182,0.42240870,0.58255113,0.06633073,0.06895704,0.34262588,0.19184549,0.27050567,0.00000000
1.70185093,1.36196452,0.40447686,0.53881611,0.06149588,0.06568413,0.31955316,0.18598127,0.25915708,0.00000000
1.70785393,1.28301639,0.38771299,0.49674664,0.05673427,0.06273463,0.29738263,0.18038060,0.24833127,0.00000000
1.71385693,1.20843340,0.37242647,0.45674287,0.05211351,0.06014543,0.27640712,0.17509963,0.23817119,0.00000000
1.71985993,1.13892499,0.35888707,0.41914273,0.04769595,0.05794740,0.25689081,0.17018482,0.22880211,0.00000000
1.72586293,1.07506968,0.34732041,0.38422011,0.04353755,0.05616515,0.23906584,0.16567247,0.22033020,0.00000000
1.73186593,1.01731585,0.33790473,0.35218535,0.03968696,0.05481704,0.22313009,0.16158898,0.21284209,0.00000000
1.73786893,0.96598714,0.33076892,0.32318802,0.03618502,0.05391522,0.20924617,0.15795142,0.20640503,0.00000000
1.74387194,0.92129146,0.32599176,0.29732131,0.03306440,0.05346587,0.19754122,0.15476875,0.20106770,0.00000000
1.74987494,0.88333270,0.32360215,0.27462789,0.03034958,0.05346952,0.18810765,0.15204315,0.19686147,0.00000000
1.75587794,0.85212407,0.32358028,0.25510652,0.02805700,0.05392143,0.18100436,0.14977159,0.19380184,0.00000000
1.76188094,0.82760211,0.32585952,0.23871920,0.02619540,0.05481203,0.17625837,0.14794739,0.19189011,0.00000000
1.76788394,0.80964034,0.33032910,0.22539831,0.02476620,0.05612741,0.17386670,0.14656171,0.19111490,0.00000000
1.77388694,0.79806197,0.33683719,0.21505339,0.02376407,0.05784982,0.17379825,0.14560477,0.19145357,0.00000000
1.77988994,0.79265087,0.34519464,0.20757735,0.02317748,0.05995817,0.17599566,0.14506686,0.19287342,0.00000000
1.78589295,0.79316052,0.35517911,0.20285175,0.02298922,0.06242855,0.18037700,0.14493894,0.19533254,0.00000000
1.79189595,0.79932069,0.36653966,0.20075116,0.02317705,0.06523467,0.18683729,0.14521293,0.19878042,0.00000000
1.79789895,0.81084187,0.37900179,0.20114639,0.02371414,0.06834834,0.19524987,0.14588159,0.20315829,0.00000000
1.80390195,0.82741752,0.39227283,0.20390670,0.02456966,0.07173987,0.20546762,0.14693816,0.20839926,0.00000000
1.80990495,0.84872453,0.40604777,0.20890092,0.02570924,0.07537841,0.21732420,0.14837560,0.21442834,0.00000000
1.81590795,0.87442227,0.42001532,0.21599774,0.02709545,0.07923227,0.23063528,0.15018574,0.22116247,0.00000000
1.82191096,0.90415069,0.43386426,0.22506523,0.02868829,0.08326910,0.24519995,0.15235824,0.22851063,0.00000000
1.82791396,0.93752791,0.44728987,0.23596972,0.03044569,0.08745605,0.26080246,0.15487948,0.23637412,0.00000000
1.83391696,0.97414790,0.46000038,0.24857432,0.03232405,0.09175984,0.27721429,0.15773155,0.24464727,0.00000000
1.83991996,1.01357873,0.47172319,0.26273724,0.03427880,0.09614671,0.29419661,0.16089125,0.25321837,0.00000000
1.84592296,1.05536163,0.48221073,0.27831007,0.03626506,0.10058235,0.31150334,0.16432940,0.26197108,0.00000000
1.85192596,1.09901148,0.49124578,0.29513619,0.03823834,0.10503173,0.32888461,0.16801026,0.27078638,0.00000000
1.85792896,1.14401870,0.49864605,0.31304955,0.04015529,0.10945896,0.34609078,0.17189132,0.27954485,0.00000000
1.86393197,1.18985297,0.50426791,0.33187388,0.04197450,0.11382712,0.36287679,0.17592337,0.28812938,0.00000000
1.86993497,1.23596871,0.50800906,0.35142244,0.04365736,0.11809813,0.37900693,0.18005096,0.29642829,0.00000000
1.87593797,1.28181238,0.50981019,0.37149854,0.04516887,0.12223277,0.39425970,0.18421317,0.30433861,0.00000000
1.88194097,1.32683145,0.50965549,0.39189666,0.04647851,0.12619078,0.40843280,0.18834480,0.31176957,0.00000000
1.88794397,1.37048496,0.50757204,0.41240446,0.04756099,0.12993117,0.42134794,0.19237777,0.31864600,0.00000000
1.89394697,1.41225534,0.50362822,0.43280545,0.04839696,0.13341280,0.43285539,0.19624300,0.32491168,0.00000000
1.89994997,1.45166109,0.49793120,0.45288249,0.04897355,0.13659515,0.44283802,0.19987235,0.33053225,0.00000000
1.90595298,1.48827012,0.49062360,0.47242182,0.04928486,0.13943939,0.45121472,0.20320094,0.33549781,0.00000000
1.91195598,1.52171296,0.48187956,0.49121778,0.04933215,0.14190965,0.45794304,0.20616941,0.33982474,0.00000000
1.91795898,1.55169564,0.47190036,0.50907773,0.04912393,0.14397464,0.46302086,0.20872635,0.34355695,0.00000000
1.92396198,1.57801138,0.46090974,0.52582733,0.04867577,0.14560925,0.46648704,0.21083057,0.34676605,0.00000000
1.92996498,1.60055070,0.44914904,0.54131567,0.04800996,0.14679643,0.46842101,0.21245324,0.34955074,0.00000000
1.93596798,1.61930915,0.43687239,0.55542015,0.04715489,0.14752899,0.46894115,0.21357971,0.35203506,0.00000000
1.94197099,1.63439234,0.42434189,0.56805082,0.04614425,0.14781128,0.46820207,0.21421096,0.35436558,0.00000000
1.94797399,1.64601747,0.41182293,0.57915388,0.04501609,0.14766071,0.46639070,0.21436457,0.35670760,0.00000000
1.95397699,1.65451118,0.39957969,0.58871408,0.04381161,0.14710896,0.46372138,0.21407507,0.35924033,0.00000000
1.95997999,1.66030329,0.38787074,0.59675587,0.04257399,0.14620266,0.46042996,0.21339374,0.36215121,0.00000000
1.96598299,1.66391630,0.37694478,0.60334300,0.04134698,0.14500368,0.45676706,0.21238763,0.36562943,0.00000000
1.97198599,1.66595081,0.36703656,0.60857658,0.04017356,0.14358868,0.45299067,0.21113797,0.36985905,0.00000000
1.97798899,1.66706697,0.35836274,0.61259142,0.03909455,0.14204814,0.44935829,0.20973791,0.37501168,0.00000000
1.98399200,1.66796251,0.35111803,0.61555079,0.03814733,0.14048464,0.44611874,0.20828967,0.38123925,0.00000000
1.98999500,1.66934805,0.34547128,0.61763978,0.03736455,0.13901049,0.44350407,0.20690115,0.38866700,0.00000000
1.99599800,1.67192053,0.34156180,0.61905726,0.03677311,0.13774489,0.44172157,0.20568220,0.39738704,0.00000000
2.00200100,1.67633577,0.33949599,0.62000707,0.03639323,0.13681038,0.44094640,0.20474069,0.40745277,0.00000000
2.00800400,1.68318146,0.33934422,0.62068860,0.03623777,0.13632913,0.44131497,0.20417840,0.41887456,0.00000000
2.01400700,1.69295162,0.34113841,0.62128724,0.03631176,0.13641876,0.44291933,0.20408720,0.43161669,0.00000000
2.02001001,1.70602397,0.34487015,0.62196530,0.03661220,0.13718827,0.44580290,0.20454538,0.44559605,0.00000000
2.02601301,1.72264124,0.35048980,0.62285371,0.03712811,0.13873393,0.44995771,0.20561454,0.46068255,0.00000000
2.03201601,1.74289759,0.35790670,0.62404514,0.03784091,0.14113550,0.45532334,0.20733708,0.47670138,0.00000000
2.03801901,1.76673093,0.36699041,0.62558879,0.03872491,0.14445284,0.46178768,0.20973447,0.49343712,0.00000000
2.04402201,1.79392176,0.37757353,0.62748730,0.03974822,0.14872316,0.46918960,0.21280634,0.51063961,0.00000000
2.05002501,1.82409891,0.38945569,0.62969597,0.04087378,0.15395899,0.47732350,0.21653054,0.52803143,0.00000000
2.05602801,1.85675208,0.40240905,0.63212443,0.04206054,0.16014693,0.48594565,0.22086412,0.54531668,0.00000000
2.06203102,1.89125096,0.41618511,0.63464069,0.04326487,0.16724744,0.49478218,0.22574522,0.56219082,0.00000000
2.06803402,1.92687007,0.43052265,0.63707746,0.04444201,0.17519543,0.50353846,0.23109579,0.57835121,0.00000000
2.07403702,1.96281863,0.44515665,0.63924059,0.04554754,0.18390185,0.51190958,0.23682507,0.59350782,0.00000000
2.08004002,1.99827388,0.45982782,0.64091896,0.04653888,0.19325625,0.51959151,0.24283371,0.60739386,0.00000000
2.08604302,2.03241680,0.47429250,0.64189568,0.04737669,0.20312997,0.52629256,0.24901820,0.61977581,0.00000000
2.09204602,2.06446833,0.48833247,0.64195983,0.04802615,0.21338020,0.53174470,0.25527568,0.63046241,0.00000000
2.09804902,2.09372474,0.50176424,0.64091826,0.04845808,0.22385439,0.53571428,0.26150869,0.63931238,0.00000000
2.10405203,2.11959045,0.51444753,0.63860689,0.04864981,0.23439521,0.53801170,0.26762984,0.64624047,0.00000000
2.11005503,2.14160691,0.52629243,0.63490089,0.04858584,0.24484546,0.53849967,0.27356601,0.65122165,0.00000000
2.11605803,2.15947622,0.53726502,0.62972332,0.04825818,0.25505313,0.53709969,0.27926212,0.65429331,0.00000000
2.12206103,2.17307855,0.54739103,0.62305183,0.04766651,0.26487611,0.53379652,0.28468414,0.65555534,0.00000000
2.12806403,2.18248251,0.55675744,0.61492301,0.04681793,0.27418649,0.52864040,0.28982130,0.65516824,0.00000000
2.13406703,2.18794814,0.56551188,0.60543440,0.04572658,0.28287441,0.52174710,0.29468730,0.65334919,0.00000000
2.14007004,2.18992243,0.57385965,0.59474385,0.04441292,0.29085098,0.51329551,0.29932057,0.65036642,0.00000000
2.14607304,2.18902743,0.58205867,0.58306651,0.04290289,0.29805060,0.50352325,0.30378350,0.64653197,0.00000000
2.15207604,2.18604172,0.59041215,0.57066949,0.04122689,0.30443220,0.49272012,0.30816057,0.64219317,0.00000000
2.15807904,2.18187575,0.59925950,0.55786443,0.03941867,0.30997970,0.48121999,0.31255557,0.63772317,0.00000000
2.16408204,2.17754213,0.60896549,0.54499846,0.03751414,0.31470141,0.46939114,0.31708785,0.63351069,0.00000000
2.17008504,2.17412199,0.61990817,0.53244372,0.03555023,0.31862868,0.45762562,0.32188774,0.62994946,0.00000000
2.17608804,2.17272853,0.63246583,0.52058616,0.03356376,0.32181360,0.44632793,0.32709132,0.62742755,0.00000000
2.18209105,2.17446923,0.64700337,0.50981376,0.03159041,0.32432607,0.43590335,0.33283468,0.62631689,0.00000000
2.18809405,2.18040765,0.66385860,0.50050480,0.02966387,0.32625022,0.42674645,0.33924776,0.62696321,0.00000000
2.19409705,2.19152642,0.68332885,0.49301657,0.02781501,0.32768039,0.41922987,0.34644815,0.62967667,0.00000000
2.20010005,2.20869228,0.70565823,0.48767479,0.02607136,0.32871681,0.41369400,0.35453486,0.63472339,0.00000000
2.20610305,2.23262436,0.73102620,0.48476412,0.02445667,0.32946105,0.41043753,0.36358252,0.64231796,0.00000000
2.21210605,2.26386671,0.75953754,0.48452005,0.02299064,0.33001161,0.40970930,0.37363595,0.65261725,0.00000000
2.21810905,2.30276570,0.79121442,0.48712225,0.02168883,0.33045958,0.41170157,0.38470566,0.66571547,0.00000000
2.22411206,2.34945318,0.82599066,0.49268972,0.02056270,0.33088468,0.41654479,0.39676423,0.68164077,0.00000000
2.23011506,2.40383580,0.86370853,0.50127750,0.01961971,0.33135177,0.42430403,0.40974390,0.70035331,0.00000000
2.23611806,2.46559083,0.90411840,0.51287534,0.01886358,0.33190801,0.43497706,0.42353553,0.72174501,0.00000000
2.24212106,2.53416880,0.94688118,0.52740790,0.01829454,0.33258065,0.44849410,0.43798902,0.74564091,0.00000000
2.24812406,2.60880274,0.99157375,0.54473678,0.01790967,0.33337577,0.46471924,0.45291532,0.77180215,0.00000000
2.25412706,2.68852406,1.03769716,0.56466386,0.01770319,0.33427775,0.48345333,0.46808999,0.79993057,0.00000000
2.26013007,2.77218436,1.08468754,0.58693619,0.01766680,0.33524977,0.50443839,0.48325830,0.82967486,0.00000000
2.26613307,2.85848282,1.13192926,0.61125184,0.01778997,0.33623514,0.52736333,0.49814168,0.86063792,0.00000000
2.27213607,2.94599810,1.17876999,0.63726684,0.01806023,0.33715950,0.55187074,0.51244547,0.89238548,0.00000000
2.27813907,3.03322390,1.22453714,0.66460275,0.01846339,0.33793380,0.57756470,0.52586752,0.92445560,0.00000000
2.28414207,3.11860694,1.26855505,0.69285467,0.01898380,0.33845791,0.60401930,0.53810748,0.95636872,0.00000000
2.29014507,3.20058599,1.31016225,0.72159953,0.01960453,0.33862481,0.63078769,0.54887623,0.98763801,0.00000000
2.29614807,3.27763084,1.34872812,0.75040436,0.02030758,0.33832505,0.65741136,0.55790534,1.01777973,0.00000000
2.30215108,3.34827962,1.38366840,0.77883430,0.02107404,0.33745141,0.68342959,0.56495581,1.04632312,0.00000000
2.30815408,3.41117349,1.41445873,0.80646031,0.02188433,0.33590347,0.70838857,0.56982601,1.07281971,0.00000000
2.31415708,3.46508729,1.44064598,0.83286623,0.02271841,0.33359201,0.73185026,0.57235829,1.09685154,0.00000000
2.32016008,3.50895558,1.46185681,0.85765531,0.02355599,0.33044291,0.75340064,0.57244408,1.11803845,0.00000000
2.32616308,3.54189312,1.47780335,0.88045592,0.02437683,0.32640048,0.77265722,0.57002716,1.13604385,0.00000000
2.33216608,3.56320957,1.48828588,0.90092665,0.02516103,0.32143014,0.78927570,0.56510515,1.15057937,0.00000000
2.33816908,3.57241831,1.49319265,0.91876060,0.02588937,0.31552014,0.80295567,0.55772896,1.16140807,0.00000000
2.34417209,3.56923952,1.49249707,0.93368904,0.02654359,0.30868258,0.81344533,0.54800053,1.16834641,0.00000000
2.35017509,3.55359795,1.48625275,0.94548449,0.02710685,0.30095338,0.82054511,0.53606884,1.17126519,0.00000000
2.35617809,3.52561618,1.47458669,0.95396320,0.02756400,0.29239153,0.82411025,0.52212448,1.17008952,0.00000000
2.36218109,3.48560390,1.45769137,0.95898725,0.02790195,0.28307748,0.82405243,0.50639308,1.16479809,0.00000000
2.36818409,3.43404439,1.43581614,0.96046620,0.02810999,0.27311084,0.82034025,0.48912801,1.15542187,0.00000000
2.37418709,3.37157881,1.40925850,0.95835836,0.02818006,0.26260759,0.81299891,0.47060257,1.14204248,0.00000000
2.38019010,3.29898928,1.37835574,0.95267178,0.02810697,0.25169680,0.80210892,0.45110214,1.12479034,0.00000000
2.38619310,3.21718142,1.34347726,0.94346474,0.02788854,0.24051711,0.78780392,0.43091662,1.10384261,0.00000000
2.39219610,3.12716692,1.30501786,0.93084587,0.02752567,0.22921312,0.77026784,0.41033333,1.07942107,0.00000000
2.39819910,3.03004647,1.26339205,0.91497369,0.02702237,0.21793176,0.74973115,0.38963075,1.05178978,0.00000000
2.40420210,2.92699332,1.21902952,0.89605553,0.02638561,0.20681885,0.72646658,0.36907321,1.02125261,0.00000000
2.41020510,2.81923745,1.17237141,0.87434571,0.02562521,0.19601585,0.70078409,0.34890653,0.98815028,0.00000000
2.41620810,2.70805026,1.12386746,0.85014274,0.02475353,0.18565706,0.67302530,0.32935482,0.95285707,0.00000000
2.42221111,2.59472957,1.07397348,0.82378566,0.02378518,0.17586708,0.64355741,0.31061829,0.91577684,0.00000000
2.42821411,2.48058467,1.02314904,0.79564933,0.02273661,0.16675880,0.61276670,0.29287195,0.87733834,0.00000000
2.43421711,2.36692102,0.97185503,0.76613855,0.02162573,0.15843174,0.58105164,0.27626520,0.83798971,0.00000000
2.44022011,2.25502457,0.92055075,0.73568127,0.02047136,0.15097086,0.54881577,0.26092209,0.79819212,0.00000000
2.44622311,2.14614529,0.86969036,0.70472075,0.01929284,0.14444572,0.51646051,0.24694200,0.75841263,0.00000000
2.45222611,2.04148002,0.81971865,0.67370693,0.01810948,0.13891004,0.48437791,0.23440073,0.71911629,0.00000000
2.45822911,1.94215462,0.77106594,0.64308712,0.01694012,0.13440145,0.45294357,0.22335178,0.68075759,0.00000000
2.46423212,1.84920557,0.72414223,0.61329632,0.01580269,0.13094156,0.42250992,0.21382755,0.64377163,0.00000000
2.47023512,1.76356144,0.67933077,0.58474735,0.01471376,0.12853621,0.39339990,0.20584062,0.60856507,0.00000000
2.47623812,1.68602468,0.63698121,0.55782116,0.01368826,0.12717582,0.36590122,0.19938479,0.57550726,0.00000000
2.48224112,1.61725414,0.59740266,0.53285764,0.01273909,0.12683585,0.34026148,0.19443599,0.54492185,0.00000000
2.48824412,1.55774914,0.56085693,0.51014712,0.01187694,0.12747735,0.31668402,0.19095293,0.51707912,0.00000000
2.49424712,1.50783570,0.52755231,0.48992307,0.01111008,0.12904750,0.29532485,0.18887767,0.49218944,0.00000000
2.50025013,1.46765551,0.49763826,0.47235609,0.01044427,0.13148034,0.27629061,0.18813602,0.47039810,0.00000000
2.50625313,1.43715858,0.47120125,0.45754957,0.00988270,0.13469743,0.25963764,0.18863796,0.45178164,0.00000000
2.51225613,1.41609990,0.44826212,0.44553709,0.00942600,0.13860870,0.24537225,0.19027807,0.43634609,0.00000000
2.51825913,1.40404085,0.42877506,0.43628193,0.00907233,0.14311339,0.23345211,0.19293616,0.42402710,0.00000000
2.52426213,1.40035572,0.41262848,0.42967846,0.00881751,0.14810123,0.22378886,0.19647815,0.41469199,0.00000000
2.53026513,1.40424351,0.39964775,0.42555573,0.00865521,0.15345379,0.21625171,0.20075734,0.40814397,0.00000000
2.53626813,1.41474523,0.38959985,0.42368307,0.00857716,0.15904608,0.21067213,0.20561608,0.40412813,0.00000000
2.54227114,1.43076643,0.38219984,0.42377756,0.00857344,0.16474854,0.20684939,0.21088795,0.40233935,0.00000000
2.54827414,1.45110468,0.37711895,0.42551325,0.00863277,0.17042921,0.20455690,0.21640045,0.40243172,0.00000000
2.55427714,1.47448134,0.37399413,0.42853179,0.00874285,0.17595626,0.20354910,0.22197822,0.40402932,0.00000000
2.56028014,1.49957685,0.37243864,0.43245423,0.00889073,0.18120078,0.20356874,0.22744667,0.40673796,0.00000000
2.56628314,1.52506840,0.37205346,0.43689349,0.00906309,0.18603974,0.20435440,0.23263595,0.41015754,0.00000000
2.57228614,1.54966884,0.37243896,0.44146720,0.00924670,0.19035910,0.20564796,0.23738525,0.41389455,0.00000000
2.57828914,1.57216534,0.37320666,0.44581030,0.00942868,0.19405687,0.20720173,0.24154709,0.41757430,0.00000000
2.58429215,1.59145637,0.37399029,0.44958705,0.00959690,0.19704613,0.20878521,0.24499151,0.42085249,0.00000000
2.59029515,1.60658542,0.37445613,0.45250187,0.00974023,0.19925768,0.21019104,0.24760998,0.42342547,0.00000000
2.59629815,1.61677004,0.37431192,0.45430870,0.00984884,0.20064237,0.21124004,0.24931879,0.42503907,0.00000000
