energy_ev,total_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.05252626,1.92654927,0.70527568,0.22685797,0.71097660,0.78319898,0.01603158,0.17951079,0.48239532,0.00000000
3.05852926,1.97237991,0.69945590,0.22829900,0.72491972,0.80963508,0.01697286,0.19015770,0.47501710,0.00000000
3.06453227,2.01900720,0.69121501,0.22977640,0.73710024,0.83760221,0.01814948,0.20104024,0.46688802,0.00000000
3.07053527,2.06646678,0.68087836,0.23135129,0.74744361,0.86710651,0.01954791,0.21211261,0.45832874,0.00000000
3.07653827,2.11475007,0.66880585,0.23307782,0.75589633,0.89812013,0.02115003,0.22332678,0.44965714,0.00000000
3.08254127,2.16379559,0.65537885,0.23500058,0.76242646,0.93057687,0.02293324,0.23463227,0.44117758,0.00000000
3.08854427,2.21348179,0.64098661,0.23715226,0.76702380,0.96436852,0.02487059,0.24597599,0.43317072,0.00000000
3.09454727,2.26362171,0.62601298,0.23955178,0.76969990,0.99934224,0.02693106,0.25730210,0.42588429,0.00000000
3.10055028,2.31395969,0.61082371,0.24220282,0.77048767,1.03529907,0.02907995,0.26855182,0.41952519,0.00000000
3.10655328,2.36417037,0.59575524,0.24509287,0.76944069,1.07199370,0.03127939,0.27966334,0.41425326,0.00000000
3.11255628,2.41386010,0.58110515,0.24819295,0.76663205,1.10913558,0.03348900,0.29057178,0.41017684,0.00000000
3.11855928,2.46257076,0.56712473,0.25145776,0.76215279,1.14639151,0.03566671,0.30120925,0.40735042,0.00000000
3.12456228,2.50978608,0.55401383,0.25482665,0.75610985,1.18338955,0.03776962,0.31150496,0.40577433,0.00000000
3.13056528,2.55494028,0.54191816,0.25822498,0.74862359,1.21972446,0.03975506,0.32138550,0.40539645,0.00000000
3.13656828,2.59742892,0.53092886,0.26156619,0.73982486,1.25496434,0.04158162,0.33077524,0.40611587,0.00000000
3.14257129,2.63662167,0.52108436,0.26475428,0.72985179,1.28865862,0.04321028,0.33959687,0.40778826,0.00000000
3.14857429,2.67187674,0.51237414,0.26768675,0.71884630,1.32034694,0.04460548,0.34777208,0.41023266,0.00000000
3.15457729,2.70255657,0.50474419,0.27025779,0.70695043,1.34956891,0.04573614,0.35522245,0.41323943,0.00000000
3.16058029,2.72804430,0.49810365,0.27236177,0.69430282,1.37587443,0.04657662,0.36187041,0.41657901,0.00000000
3.16658329,2.74776060,0.49233240,0.27389670,0.68103528,1.39883420,0.04710745,0.36764045,0.42001097,0.00000000
3.17258629,2.76118025,0.48728906,0.27476770,0.66726972,1.41805023,0.04731593,0.37246032,0.42329318,0.00000000
3.17858929,2.76784800,0.48281910,0.27489028,0.65311560,1.43316582,0.04719651,0.37626250,0.42619060,0.00000000
3.18459230,2.76739307,0.47876267,0.27419325,0.63866802,1.44387496,0.04675093,0.37898562,0.42848338,0.00000000
3.19059530,2.75954179,0.47496182,0.27262126,0.62400650,1.44993050,0.04598809,0.38057593,0.42997403,0.00000000
3.19659830,2.74412803,0.47126701,0.27013677,0.60919458,1.45115108,0.04492373,0.38098885,0.43049339,0.00000000
3.20260130,2.72110066,0.46754248,0.26672142,0.59428025,1.44742641,0.04357984,0.38019040,0.42990523,0.00000000
3.20860430,2.69052812,0.46367067,0.26237677,0.57929717,1.43872073,0.04198393,0.37815856,0.42810944,0.00000000
3.21460730,2.65259955,0.45955539,0.25712429,0.56426658,1.42507435,0.04016808,0.37488447,0.42504366,0.00000000
3.22061031,2.60762249,0.45512384,0.25100477,0.54919987,1.40660325,0.03816790,0.37037347,0.42068353,0.00000000
3.22661331,2.55601722,0.45032755,0.24407699,0.53410153,1.38349657,0.03602147,0.36464587,0.41504152,0.00000000
3.23261631,2.49830777,0.44514229,0.23641590,0.51897249,1.35601225,0.03376814,0.35773746,0.40816453,0.00000000
3.23861931,2.43511002,0.43956705,0.22811026,0.50381338,1.32447097,0.03144753,0.34969971,0.40013044,0.00000000
3.24462231,2.36711719,0.43362231,0.21925996,0.48862791,1.28924842,0.02909843,0.34059959,0.39104383,0.00000000
3.25062531,2.29508324,0.42734765,0.20997301,0.47342573,1.25076639,0.02675794,0.33051912,0.38103106,0.00000000
3.25662831,2.21980496,0.42079891,0.20036245,0.45822507,1.20948287,0.02446071,0.31955442,0.37023499,0.00000000
3.26263132,2.14210313,0.41404515,0.19054327,0.44305467,1.16588154,0.02223832,0.30781462,0.35880954,0.00000000
3.26863432,2.06280377,0.40716537,0.18062941,0.42795511,1.12046108,0.02011882,0.29542021,0.34691429,0.00000000
3.27463732,1.98272000,0.40024540,0.17073101,0.41297953,1.07372451,0.01812657,0.28250133,0.33470949,0.00000000
3.28064032,1.90263524,0.39337484,0.16095202,0.39819356,1.02616917,0.01628204,0.26919568,0.32235135,0.00000000
3.28664332,1.82328847,0.38664435,0.15138814,0.38367473,0.97827747,0.01460194,0.25564628,0.30998817,0.00000000
3.29264632,1.74536198,0.38014341,0.14212530,0.36951125,0.93050881,0.01309937,0.24199923,0.29775699,0.00000000
3.29864932,1.66947209,0.37395841,0.13323852,0.35580042,0.88329287,0.01178411,0.22840126,0.28578125,0.00000000
3.30465233,1.59616312,0.36817138,0.12479136,0.34264669,0.83702452,0.01066299,0.21499750,0.27416920,0.00000000
3.31065533,1.52590473,0.36285919,0.11683572,0.33015954,0.79206037,0.00974021,0.20192923,0.26301323,0.00000000
3.31665833,1.45909254,0.35809328,0.10941214,0.31845134,0.74871707,0.00901782,0.18933183,0.25239008,0.00000000
3.32266133,1.39605188,0.35393988,0.10255044,0.30763523,0.70727122,0.00849601,0.17733301,0.24236177,0.00000000
3.32866433,1.33704427,0.35046052,0.09627066,0.29782311,0.66796086,0.00817346,0.16605125,0.23297733,0.00000000
3.33466733,1.28227615,0.34771294,0.09058420,0.28912394,0.63098827,0.00804765,0.15559448,0.22427505,0.00000000
3.34067034,1.23190920,0.34575201,0.08549517,0.28164218,0.59652387,0.00811498,0.14605916,0.21628517,0.00000000
3.34667334,1.18607162,0.34463074,0.08100170,0.27547653,0.56471087,0.00837091,0.13752960,0.20903293,0.00000000
3.35267634,1.14486963,0.34440115,0.07709734,0.27071891,0.53567034,0.00881000,0.13007752,0.20254167,0.00000000
3.35867934,1.10839852,0.34511487,0.07377237,0.26745365,0.50950640,0.00942584,0.12376195,0.19683598,0.00000000
3.36468234,1.07675242,0.34682340,0.07101493,0.26575680,0.48631117,0.01021096,0.11862925,0.19194459,0.00000000
3.37068534,1.05003247,0.34957791,0.06881204,0.26569566,0.46616905,0.01115670,0.11471341,0.18790296,0.00000000
3.37668834,1.02835265,0.35342862,0.06715044,0.26732830,0.44916024,0.01225297,0.11203637,0.18475535,0.00000000
3.38269135,1.01184307,0.35842363,0.06601718,0.27070312,0.43536313,0.01348813,0.11060856,0.18255634,0.00000000
3.38869435,1.00065055,0.36460733,0.06540002,0.27585843,0.42485541,0.01484878,0.11042936,0.18137162,0.00000000
3.39469735,0.99493623,0.37201852,0.06528768,0.28282200,0.41771385,0.01631967,0.11148772,0.18127800,0.00000000
3.40070035,0.99487060,0.38068807,0.06566982,0.29161056,0.41401271,0.01788359,0.11376266,0.18236275,0.00000000
3.40670335,1.00062587,0.39063665,0.06653693,0.30222924,0.41382073,0.01952142,0.11722378,0.18472195,0.00000000
3.41270635,1.01236623,0.40187225,0.06788007,0.31467094,0.41719697,0.02121219,0.12183170,0.18845820,0.00000000
3.41870935,1.03023631,0.41438791,0.06969044,0.32891563,0.42418554,0.02293326,0.12753845,0.19367750,0.00000000
3.42471236,1.05434828,0.42815969,0.07195892,0.34492962,0.43480950,0.02466066,0.13428772,0.20048544,0.00000000
3.43071536,1.08476829,0.44314485,0.07467556,0.36266471,0.44906418,0.02636938,0.14201511,0.20898285,0.00000000
3.43671836,1.12150250,0.45928062,0.07782888,0.38205719,0.46691027,0.02803391,0.15064822,0.21926092,0.00000000
3.44272136,1.16448359,0.47648328,0.08140532,0.40302690,0.48826695,0.02962868,0.16010669,0.23139594,0.00000000
3.44872436,1.21355800,0.49464779,0.08538848,0.42547600,0.51300543,0.03112869,0.17030222,0.24544392,0.00000000
3.45472736,1.26847461,0.51364789,0.08975850,0.44928783,0.54094333,0.03251005,0.18113846,0.26143511,0.00000000
3.46073037,1.32887524,0.53333662,0.09449131,0.47432558,0.57184004,0.03375062,0.19251103,0.27936871,0.00000000
3.46673337,1.39428758,0.55354731,0.09955801,0.50043109,0.60539368,0.03483054,0.20430748,0.29920794,0.00000000
3.47273637,1.46412086,0.57409492,0.10492419,0.52742359,0.64123964,0.03573273,0.21640733,0.32087569,0.00000000
3.47873937,1.53766473,0.59477766,0.11054943,0.55509879,0.67895121,0.03644340,0.22868239,0.34425096,0.00000000
3.48474237,1.61409166,0.61537907,0.11638682,0.58322827,0.71804231,0.03695236,0.24099710,0.36916633,0.00000000
3.49074537,1.69246325,0.63567022,0.12238267,0.61155932,0.75797250,0.03725331,0.25320926,0.39540669,0.00000000
3.49674837,1.77174042,0.65541241,0.12847640,0.63981559,0.79815442,0.03734402,0.26517106,0.42270930,0.00000000
3.50275138,1.85079780,0.67436003,0.13460068,0.66769855,0.83796331,0.03722634,0.27673042,0.45076552,0.00000000
3.50875438,1.92844209,0.69226390,0.14068185,0.69489008,0.87674882,0.03690622,0.28773277,0.47922414,0.00000000
3.51475738,2.00343430,0.70887498,0.14664061,0.72105619,0.91384853,0.03639353,0.29802322,0.50769650,0.00000000
3.52076038,2.07451547,0.72394847,0.15239315,0.74585206,0.94860303,0.03570186,0.30744910,0.53576329,0.00000000
3.52676338,2.14043526,0.73724841,0.15785247,0.76892843,0.98037197,0.03484826,0.31586286,0.56298299,0.00000000
3.53276638,2.19998282,0.74855268,0.16293022,0.78993926,1.00855072,0.03385289,0.32312525,0.58890171,0.00000000
3.53876938,2.25201895,0.75765840,0.16753867,0.80855049,1.03258681,0.03273866,0.32910870,0.61306433,0.00000000
3.54477239,2.29550854,0.76438763,0.17159307,0.82444975,1.05199579,0.03153088,0.33370067,0.63502635,0.00000000
3.55077539,2.32955227,0.76859324,0.17501414,0.83735672,1.06637564,0.03025685,0.33680705,0.65436632,0.00000000
3.55677839,2.35341612,0.77016479,0.17773059,0.84703362,1.07541941,0.02894554,0.33835523,0.67069823,0.00000000
3.56278139,2.36655789,0.76903425,0.17968179,0.85329566,1.07892519,0.02762717,0.33829686,0.68368341,0.00000000
3.56878439,2.36864913,0.76518117,0.18082014,0.85602063,1.07680331,0.02633294,0.33661003,0.69304145,0.00000000
3.57478739,2.35959183,0.75863728,0.18111331,0.85515740,1.06908016,0.02509466,0.33330081,0.69855976,0.00000000
3.58079040,2.33952872,0.74949001,0.18054606,0.85073285,1.05589850,0.02394448,0.32840401,0.70010110,0.00000000
3.58679340,2.30884674,0.73788487,0.17912169,0.84285656,1.03751425,0.02291460,0.32198313,0.69760900,0.00000000
3.59279640,2.26817306,0.72402632,0.17686282,0.83172320,1.01428966,0.02203693,0.31412938,0.69111054,0.00000000
3.59879940,2.21836378,0.70817702,0.17381167,0.81761214,0.98668323,0.02134279,0.30495983,0.68071650,0.00000000
3.60480240,2.16048521,0.69065530,0.17002960,0.80088419,0.95523667,0.02086259,0.29461471,0.66661872,0.00000000
3.61080540,2.09578847,0.67183073,0.16559611,0.78197547,0.92055933,0.02062542,0.28325399,0.64908474,0.00000000
3.61680840,2.02567791,0.65211787,0.16060704,0.76138834,0.88331075,0.02065862,0.27105324,0.62845008,0.00000000
3.62281141,1.95167447,0.63196815,0.15517232,0.73967977,0.84418192,0.02098733,0.25819910,0.60510814,0.00000000
3.62881441,1.87537517,0.61186012,0.14941312,0.71744740,0.80387589,0.02163394,0.24488436,0.57949852,0.00000000
3.63481741,1.79840986,0.59228831,0.14345861,0.69531357,0.76308848,0.02261751,0.23130289,0.55209388,0.00000000
3.64082041,1.72239695,0.57375082,0.13744237,0.67390808,0.72248975,0.02395319,0.21764472,0.52338616,0.00000000
3.64682341,1.64889933,0.55673618,0.13149871,0.65385004,0.68270686,0.02565152,0.20409125,0.49387251,0.00000000
3.65282641,1.57938201,0.54170978,0.12575883,0.63572950,0.64430875,0.02771787,0.19081093,0.46404160,0.00000000
3.65882941,1.51517282,0.52910028,0.12034714,0.62008943,0.60779335,0.03015175,0.17795551,0.43436082,0.00000000
3.66483242,1.45742750,0.51928650,0.11537775,0.60740881,0.57357748,0.03294632,0.16565692,0.40526474,0.00000000
3.67083542,1.40710011,0.51258524,0.11095131,0.59808717,0.54198970,0.03608784,0.15402497,0.37714540,0.00000000
3.67683842,1.36491984,0.50924042,0.10715228,0.59243138,0.51326645,0.03955543,0.14314584,0.35034450,0.00000000
3.68284142,1.33137469,0.50941403,0.10404671,0.59064503,0.48755118,0.04332075,0.13308146,0.32514788,0.00000000
3.68884442,1.30670280,0.51317924,0.10168063,0.59282086,0.46489667,0.04734813,0.12386968,0.30178227,0.00000000
3.69484742,1.29089121,0.52051596,0.10007904,0.59893643,0.44527013,0.05159465,0.11552530,0.28041434,0.00000000
3.70085043,1.28368251,0.53130915,0.09924558,0.60885348,0.42856094,0.05601069,0.10804172,0.26115187,0.00000000
3.70685343,1.28458865,0.54534995,0.09916289,0.62232076,0.41459050,0.06054053,0.10139333,0.24404695,0.00000000
3.71285643,1.29291183,0.56233983,0.09979356,0.63898060,0.40312393,0.06512329,0.09553832,0.22910086,0.00000000
3.71885943,1.30777145,0.58189754,0.10108175,0.65837889,0.39388294,0.06969407,0.09042193,0.21627029,0.00000000
3.72486243,1.32813636,0.60356891,0.10295529,0.67997822,0.38655956,0.07418532,0.08597996,0.20547461,0.00000000
3.73086543,1.35286135,0.62683902,0.10532839,0.70317397,0.38083000,0.07852829,0.08214231,0.19660378,0.00000000
3.73686843,1.38072654,0.65114659,0.10810453,0.72731259,0.37636833,0.08265468,0.07883667,0.18952645,0.00000000
3.74287144,1.41047851,0.67589992,0.11117986,0.75171179,0.37285937,0.08649833,0.07599190,0.18409800,0.00000000
3.74887444,1.44087164,0.70049407,0.11444661,0.77568177,0.37001032,0.08999690,0.07354129,0.18016812,0.00000000
3.75487744,1.47070835,0.72432842,0.11779661,0.79854685,0.36756094,0.09309351,0.07142542,0.17758759,0.00000000
3.76088044,1.49887684,0.74682422,0.12112476,0.81966686,0.36529174,0.09573820,0.06959460,0.17621419,0.00000000
3.76688344,1.52438512,0.76744135,0.12433221,0.83845732,0.36303013,0.09788933,0.06801086,0.17591727,0.00000000
3.77288644,1.54639001,0.78569368,0.12732939,0.85440801,0.36065436,0.09951460,0.06664939,0.17658125,0.00000000
3.77888944,1.56422050,0.80116255,0.13003846,0.86709901,0.35809514,0.10059189,0.06549940,0.17810756,0.00000000
3.78489245,1.57739431,0.81350780,0.13239535,0.87621374,0.35533510,0.10110976,0.06456448,0.18041547,0.00000000
3.79089545,1.58562763,0.82247605,0.13435125,0.88154865,0.35240613,0.10106767,0.06386237,0.18344153,0.00000000
3.79689845,1.58883753,0.82790596,0.13587344,0.88301912,0.34938492,0.10047580,0.06342427,0.18713796,0.00000000
3.80290145,1.58713738,0.82973033,0.13694552,0.88066138,0.34638682,0.09935460,0.06329355,0.19147010,0.00000000
3.80890445,1.58082550,0.82797525,0.13756708,0.87463060,0.34355853,0.09773410,0.06352417,0.19641319,0.00000000
3.81490745,1.57036799,0.82275622,0.13775271,0.86519511,0.34106982,0.09565287,0.06417859,0.20194863,0.00000000
3.82091046,1.55637630,0.81427188,0.13753057,0.85272722,0.33910476,0.09315685,0.06532548,0.20806014,0.00000000
3.82691346,1.53958097,0.80279548,0.13694057,0.83769090,0.33785278,0.09029804,0.06703710,0.21472990,0.00000000
3.83291646,1.52080257,0.78866485,0.13603218,0.82062689,0.33749991,0.08713301,0.06938657,0.22193509,0.00000000
3.83891946,1.50092118,0.77227127,0.13486209,0.80213600,0.33822058,0.08372147,0.07244496,0.22964501,0.00000000
3.84492246,1.48084572,0.75404784,0.13349177,0.78286101,0.34017020,0.08012480,0.07627846,0.23781886,0.00000000
3.85092546,1.46148444,0.73445798,0.13198508,0.76346802,0.34347877,0.07640464,0.08094553,0.24640456,0.00000000
3.85692846,1.44371746,0.71398446,0.13040606,0.74462785,0.34824575,0.07262163,0.08649421,0.25533842,0.00000000
3.86293147,1.42837252,0.69311932,0.12881690,0.72699812,0.35453620,0.06883426,0.09295962,0.26454596,0.00000000
3.86893447,1.41620457,0.67235514,0.12727629,0.71120654,0.36237833,0.06509785,0.10036172,0.27394362,0.00000000
3.87493747,1.40787954,0.65217764,0.12583808,0.69783579,0.37176242,0.06146377,0.10870347,0.28344141,0.00000000
3.88094047,1.40396278,0.63305974,0.12455036,0.68741058,0.38264106,0.05797881,0.11796933,0.29294633,0.00000000
3.88694347,1.40491183,0.61545693,0.12345488,0.68038677,0.39493066,0.05468470,0.12812425,0.30236628,0.00000000
3.89294647,1.41107349,0.59980385,0.12258685,0.67714304,0.40851401,0.05161782,0.13911319,0.31161438,0.00000000
3.89894947,1.42268468,0.58651159,0.12197506,0.67797490,0.42324386,0.04880907,0.15086115,0.32061327,0.00000000
3.90495248,1.43987637,0.57596562,0.12164218,0.68309106,0.43894724,0.04628382,0.16327379,0.32929937,0.00000000
3.91095548,1.46268002,0.56852369,0.12160532,0.69261200,0.45543042,0.04406194,0.17623863,0.33762658,0.00000000
3.91695848,1.49103576,0.56451363,0.12187656,0.70657058,0.47248426,0.04215801,0.18962677,0.34556945,0.00000000
3.92296148,1.52480147,0.56423043,0.12246362,0.72491436,0.48988993,0.04058144,0.20329523,0.35312556,0.00000000
3.92896448,1.56376218,0.56793263,0.12337039,0.74750948,0.50742464,0.03933672,0.21708971,0.36031680,0.00000000
3.93496748,1.60763917,0.57583774,0.12459737,0.77414571,0.52486742,0.03842362,0.23084779,0.36718984,0.00000000
3.94097049,1.65609836,0.58811671,0.12614197,0.80454252,0.54200472,0.03783742,0.24440246,0.37381540,0.00000000
3.94697349,1.70875764,0.60488765,0.12799867,0.83835595,0.55863577,0.03756912,0.25758597,0.38028655,0.00000000
3.95297649,1.76519317,0.62620897,0.13015897,0.87518598,0.57457757,0.03760571,0.27023368,0.38671613,0.00000000
3.95897949,1.82494454,0.65207240,0.13261121,0.91458448,0.58966945,0.03793029,0.28218800,0.39323333,0.00000000
3.96498249,1.88751909,0.68239640,0.13534030,0.95606340,0.60377712,0.03852240,0.29330225,0.39997965,0.00000000
3.97098549,1.95239566,0.71702039,0.13832738,0.99910336,0.61679606,0.03935820,0.30344418,0.40710440,0.00000000
3.97698849,2.01902818,0.75570054,0.14154945,1.04316248,0.62865430,0.04041086,0.31249922,0.41475994,0.00000000
3.98299150,2.08684942,0.79810752,0.14497913,1.08768548,0.63931442,0.04165081,0.32037324,0.42309682,0.00000000
3.98899450,2.15527535,0.84382680,0.14858447,1.13211304,0.64877464,0.04304630,0.32699473,0.43225898,0.00000000
3.99499750,2.22371041,0.89236188,0.15232893,1.17589135,0.65706913,0.04456382,0.33231635,0.44237918,0.00000000
4.00100050,2.29155383,0.94314057,0.15617163,1.21848190,0.66426713,0.04616877,0.33631582,0.45357472,0.00000000
4.00700350,2.35820707,0.99552450,0.16006773,1.25937117,0.67047116,0.04782615,0.33899599,0.46594349,0.00000000
4.01300650,2.42308225,1.04882160,0.16396910,1.29808031,0.67581399,0.04950133,0.34038428,0.47956048,0.00000000
4.01900950,2.48561133,1.10230130,0.16782517,1.33417439,0.68045451,0.05116086,0.34053126,0.49447462,0.00000000
4.02501251,2.54525555,1.15521182,0.17158394,1.36727099,0.68457240,0.05277338,0.33950866,0.51070611,0.00000000
4.03101551,2.60151465,1.20679882,0.17519312,1.39704782,0.68836174,0.05431040,0.33740668,0.52824404,0.00000000
4.03701851,2.65393519,1.25632479,0.17860135,1.42324899,0.69202362,0.05574717,0.33433074,0.54704438,0.00000000
4.04302151,2.70211737,1.30308791,0.18175932,1.44568952,0.69575788,0.05706335,0.33039786,0.56702838,0.00000000
4.04902451,2.74571979,1.34643991,0.18462092,1.46425790,0.69975430,0.05824359,0.32573264,0.58808126,0.00000000
4.05502751,2.78446159,1.38580163,0.18714415,1.47891617,0.70418340,0.05927795,0.32046311,0.61005141,0.00000000
4.06103052,2.81812175,1.42067584,0.18929188,1.48969758,0.70918737,0.06016203,0.31471655,0.63275006,0.00000000
4.06703352,2.84653542,1.45065663,0.19103239,1.49670163,0.71487131,0.06089695,0.30861537,0.65595159,0.00000000
4.07303652,2.86958732,1.47543487,0.19233958,1.50008656,0.72129541,0.06148905,0.30227328,0.67939463,0.00000000
4.07903952,2.88720273,1.49479979,0.19319302,1.50005946,0.72846826,0.06194931,0.29579191,0.70278404,0.00000000
4.08504252,2.89933660,1.50863663,0.19357775,1.49686452,0.73634199,0.06229253,0.28925791,0.72579394,0.00000000
4.09104552,2.90596159,1.51692073,0.19348380,1.49076974,0.74480932,0.06253641,0.28274070,0.74807202,0.00000000
4.09704852,2.90705601,1.51970867,0.19290572,1.48205284,0.75370305,0.06270034,0.27629106,0.76924494,0.00000000
4.10305153,2.90259265,1.51712700,0.19184195,1.47098705,0.76279803,0.06280413,0.26994039,0.78892520,0.00000000
4.10905453,2.89252950,1.50935962,0.19029415,1.45782751,0.77181583,0.06286681,0.26370088,0.80671907,0.00000000
4.11505753,2.87680332,1.49663453,0.18826669,1.44279906,0.78043201,0.06290528,0.25756654,0.82223574,0.00000000
4.12106053,2.85532670,1.47921081,0.18576616,1.42608619,0.78828580,0.06293325,0.25151488,0.83509728,0.00000000
4.12706353,2.82798912,1.45736674,0.18280104,1.40782553,0.79499195,0.06296020,0.24550944,0.84494918,0.00000000
4.13306653,2.79466224,1.43138960,0.17938158,1.38810163,0.80015418,0.06299074,0.23950277,0.85147112,0.00000000
4.13906953,2.75520917,1.40156763,0.17551986,1.36694598,0.80337989,0.06302405,0.23343990,0.85438746,0.00000000
4.14507254,2.70949736,1.36818456,0.17122996,1.34433959,0.80429518,0.06305383,0.22726209,0.85347702,0.00000000
4.15107554,2.65741425,1.33151656,0.16652830,1.32021886,0.80255981,0.06306841,0.22091059,0.84858173,0.00000000
4.15707854,2.59888484,1.29183171,0.16143411,1.29448440,0.79788121,0.06305124,0.21433039,0.83961364,0.00000000
4.16308154,2.53388971,1.24939141,0.15596986,1.26701227,0.79002689,0.06298173,0.20747364,0.82655990,0.00000000
4.16908454,2.46248257,1.20445351,0.15016172,1.23766701,0.77883474,0.06283616,0.20030261,0.80948543,0.00000000
4.17508754,2.38480578,1.15727637,0.14403992,1.20631556,0.76422057,0.06258900,0.19279212,0.78853310,0.00000000
4.18109055,2.30110292,1.10812340,0.13763896,1.17284141,0.74618272,0.06221417,0.18493129,0.76392128,0.00000000
4.18709355,2.21172727,1.05726737,0.13099770,1.13715796,0.72480333,0.06168642,0.17672451,0.73593883,0.00000000
4.19309655,2.11714559,1.00499408,0.12415916,1.09922047,0.70024646,0.06098272,0.16819165,0.70493774,0.00000000
4.19909955,2.01793677,0.95160470,0.11717017,1.05903585,0.67275296,0.06008345,0.15936759,0.67132370,0.00000000
4.20510255,1.91478525,0.89741675,0.11008076,1.01666975,0.64263256,0.05897354,0.15030100,0.63554494,0.00000000
4.21110555,1.80846955,0.84276331,0.10294341,0.97225076,0.61025353,0.05764328,0.14105257,0.59807999,0.00000000
4.21710855,1.69984634,0.78799065,0.09581212,0.92597129,0.57603052,0.05608893,0.13169271,0.55942466,0.00000000
4.22311156,1.58983113,0.73345418,0.08874133,0.87808551,0.54041104,0.05431306,0.12229906,0.52007903,0.00000000
4.22911456,1.47937628,0.67951321,0.08178489,0.82890423,0.50386148,0.05232451,0.11295367,0.48053483,0.00000000
4.23511756,1.36944782,0.62652470,0.07499497,0.77878737,0.46685308,0.05013819,0.10374029,0.44126377,0.00000000
4.24112056,1.26100208,0.57483653,0.06842102,0.72813441,0.42984866,0.04777449,0.09474171,0.40270730,0.00000000
4.24712356,1.15496337,0.52478066,0.06210893,0.67737343,0.39329047,0.04525858,0.08603738,0.36526804,0.00000000
4.25312656,1.05220380,0.47666666,0.05610032,0.62694942,0.35758983,0.04261944,0.07770138,0.32930325,0.00000000
4.25912956,0.95352612,0.43077610,0.05043199,0.57731254,0.32311864,0.03988883,0.06980084,0.29512035,0.00000000
4.26513257,0.85965028,0.38735795,0.04513570,0.52890688,0.29020322,0.03710016,0.06239479,0.26297463,0.00000000
4.27113557,0.77120413,0.34662548,0.04023807,0.48216032,0.25912035,0.03428741,0.05553359,0.23306899,0.00000000
4.27713857,0.68871857,0.30875459,0.03576081,0.43747601,0.23009555,0.03148399,0.04925872,0.20555559,0.00000000
4.28314157,0.61262689,0.27388392,0.03172109,0.39522564,0.20330354,0.02872181,0.04360313,0.18053907,0.00000000
4.28914457,0.54326826,0.24211633,0.02813214,0.35574486,0.17887046,0.02603038,0.03859185,0.15808121,0.00000000
4.29514757,0.48089465,0.21352202,0.02500393,0.31933077,0.15687762,0.02343617,0.03424299,0.13820649,0.00000000
4.30115058,0.42568074,0.18814276,0.02234405,0.28624154,0.13736654,0.02096202,0.03056886,0.12090827,0.00000000
4.30715358,0.37773584,0.16599719,0.02015852,0.25669779,0.12034464,0.01862690,0.02757726,0.10615532,0.00000000
4.31315658,0.33711723,0.14708669,0.01845268,0.23088565,0.10579147,0.01644565,0.02527274,0.09389819,0.00000000
4.31915958,0.30384378,0.13140171,0.01723197,0.20896088,0.09366487,0.01442908,0.02365776,0.08407519,0.00000000
4.32516258,0.27790928,0.11892794,0.01650263,0.19105377,0.08390696,0.01258409,0.02273373,0.07661780,0.00000000
4.33116558,0.25929445,0.10965224,0.01627222,0.17727432,0.07644947,0.01091397,0.02250179,0.07145515,0.00000000
4.33716858,0.24797716,0.10356788,0.01654998,0.16771721,0.07121832,0.00941876,0.02296331,0.06851748,0.00000000
4.34317159,0.24394011,0.10067880,0.01734695,0.16246607,0.06813728,0.00809574,0.02412007,0.06773856,0.00000000
4.34917459,0.24717557,0.10100267,0.01867584,0.16159679,0.06713051,0.00693988,0.02597411,0.06905687,0.00000000
4.35517759,0.25768704,0.10457265,0.02055061,0.16517933,0.06812407,0.00594435,0.02852731,0.07241574,0.00000000
4.36118059,0.27548739,0.11143751,0.02298592,0.17327802,0.07104634,0.00510100,0.03178057,0.07776241,0.00000000
4.36718359,0.30059394,0.12166025,0.02599617,0.18595001,0.07582752,0.00440081,0.03573284,0.08504615,0.00000000
4.37318659,0.33302022,0.13531496,0.02959441,0.20324189,0.08239819,0.00383427,0.04037996,0.09421569,0.00000000
4.37918959,0.37276515,0.15248223,0.03379110,0.22518459,0.09068731,0.00339176,0.04571329,0.10521599,0.00000000
4.38519260,0.41979988,0.17324301,0.03859263,0.25178671,0.10061961,0.00306373,0.05171844,0.11798478,0.00000000
4.39119560,0.47405311,0.19767113,0.04399982,0.28302650,0.11211285,0.00284096,0.05837399,0.13244891,0.00000000
4.39719860,0.53539538,0.22582480,0.05000643,0.31884295,0.12507492,0.00271466,0.06565037,0.14852088,0.00000000
4.40320160,0.60362343,0.25773732,0.05659764,0.35912653,0.13940125,0.00267652,0.07350898,0.16609575,0.00000000
4.40920460,0.67844525,0.29340738,0.06374872,0.40370986,0.15497247,0.00271869,0.08190167,0.18504861,0.00000000
4.41520760,0.75946683,0.33278929,0.07142396,0.45235912,0.17165283,0.00283376,0.09077054,0.20523286,0.00000000
4.42121061,0.84618144,0.37578370,0.07957574,0.50476673,0.18928923,0.00301465,0.10004819,0.22647939,0.00000000
4.42721361,0.93796222,0.42222915,0.08814409,0.56054579,0.20771120,0.00325451,0.10965847,0.24859689,0.00000000
4.43321661,1.03405874,0.47189504,0.09705664,0.61922685,0.22673178,0.00354659,0.11951757,0.27137314,0.00000000
4.43921961,1.13359820,0.52447632,0.10622895,0.68025752,0.24614938,0.00388410,0.12953563,0.29457754,0.00000000
