energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
0.15907954,6.52544437,1.25858253,0.69076389,0.06689467,0.89426322,1.27193898,2.76490881,0.08020059,1.88523777
0.16508254,6.29748503,1.21055913,0.66414396,0.06337334,0.86301407,1.24151060,2.66782647,0.07550232,1.83230030
0.17108554,6.07118531,1.16055939,0.63622617,0.05991536,0.82897450,1.21171642,2.57766918,0.07082973,1.77973769
0.17708854,5.84953721,1.10929387,0.60741753,0.05656204,0.79266974,1.18307236,2.49538623,0.06622699,1.72838290
0.18309155,5.63520848,1.05746128,0.57812030,0.05335209,0.75465358,1.15602751,2.42164308,0.06173424,1.67899630
0.18909455,5.43047408,1.00573023,0.54872175,0.05032067,0.71549268,1.13094942,2.35680827,0.05738711,1.63224109
0.19509755,5.23716698,0.95472323,0.51958512,0.04749883,0.67575135,1.10811320,2.30095307,0.05321637,1.58866316
0.20110055,5.05665053,0.90500368,0.49104219,0.04491328,0.63597752,1.08769514,2.25386371,0.04924783,1.54867638
0.20710355,4.88981342,0.85706622,0.46338771,0.04258662,0.59669025,1.06977120,2.21506585,0.04550239,1.51255415
0.21310655,4.73708709,0.81133079,0.43687593,0.04053781,0.55836951,1.05432060,2.18386002,0.04199632,1.48042757
0.21910955,4.59848459,0.76814051,0.41171904,0.03878293,0.52144825,1.04123437,2.15936652,0.03874158,1.45229053
0.22511256,4.47365831,0.72776318,0.38808778,0.03733625,0.48630714,1.03032839,2.14057772,0.03574640,1.42801129
0.23111556,4.36197340,0.69039623,0.36611380,0.03621131,0.45327189,1.02136047,2.12641509,0.03301586,1.40735009
0.23711856,4.26259266,0.65617453,0.34589361,0.03542221,0.42261300,1.01405022,2.11578842,0.03055262,1.38998175
0.24312156,4.17456801,0.62518051,0.32749383,0.03498479,0.39454773,1.00810105,2.10765434,0.02835765,1.37552195
0.24912456,4.09693343,0.59745577,0.31095724,0.03491775,0.36924394,1.00322266,2.10107110,0.02643100,1.36355591
0.25512756,4.02879403,0.57301347,0.29630922,0.03524365,0.34682520,0.99915307,2.09524716,0.02477257,1.35366761
0.26113057,3.96940628,0.55185066,0.28356426,0.03598959,0.32737692,0.99567874,2.08958101,0.02338278,1.34546802
0.26713357,3.91824481,0.53395979,0.27273189,0.03718761,0.31095280,0.99265155,2.08369031,0.02226327,1.33862068
0.27313657,3.87505204,0.51933868,0.26382191,0.03887481,0.29758123,0.99000179,2.07742889,0.02141740,1.33286316
0.27913957,3.83986777,0.50799848,0.25684834,0.04109294,0.28727123,0.98774610,2.07089079,0.02085075,1.32802307
0.28514257,3.81303726,0.49996913,0.25183211,0.04388774,0.28001756,0.98599006,2.06440110,0.02057143,1.32402788
0.29114557,3.79519723,0.49530216,0.24880212,0.04730773,0.27580476,0.98492485,2.05849426,0.02059029,1.32090783
0.29714857,3.78724075,0.49407071,0.24779487,0.05140275,0.27461004,0.98481843,2.05388071,0.02092100,1.31879185
0.30315158,3.79026297,0.49636698,0.24885241,0.05622201,0.27640496,0.98600128,2.05140391,0.02158002,1.31789675
0.30915458,3.80549096,0.50229741,0.25201916,0.06181196,0.28115588,0.98884763,2.05198972,0.02258641,1.31851035
0.31515758,3.83420157,0.51197596,0.25733743,0.06821388,0.28882352,0.99375298,2.05659090,0.02396160,1.32096957
0.32116058,3.87763206,0.52551611,0.26484225,0.07546134,0.29936171,1.00110920,2.06612955,0.02572902,1.32563482
0.32716358,3.93688849,0.54302213,0.27455576,0.08357764,0.31271557,1.01127844,2.08144035,0.02791368,1.33286211
0.33316658,4.01285720,0.56458043,0.28648151,0.09257328,0.32881957,1.02456728,2.10321763,0.03054167,1.34297466
0.33916958,4.10612409,0.59025131,0.30059910,0.10244366,0.34759554,1.04120257,2.13196876,0.03363961,1.35623560
0.34517259,4.21690641,0.62006203,0.31685950,0.11316705,0.36895101,1.06131020,2.16797630,0.03723409,1.37282338
0.35117559,4.34500075,0.65400134,0.33518144,0.12470292,0.39277809,1.08489807,2.21127067,0.04135109,1.39281120
0.35717859,4.48974997,0.69201604,0.35544907,0.13699079,0.41895293,1.11184421,2.26161464,0.04601530,1.41615177
0.36318159,4.65003099,0.73400964,0.37751101,0.14994965,0.44733593,1.14189068,2.31850032,0.05124952,1.44266819
0.36918459,4.82426397,0.77984311,0.40118113,0.16347797,0.47777263,1.17464381,2.38115861,0.05707396,1.47205131
0.37518759,5.01044231,0.82933767,0.42624077,0.17745441,0.51009529,1.20958076,2.44858055,0.06350557,1.50386389
0.38119060,5.20618187,0.88227921,0.45244254,0.19173916,0.54412485,1.24606216,2.51954937,0.07055733,1.53755115
0.38719360,5.40878669,0.93842404,0.47951539,0.20617600,0.57967330,1.28335036,2.59268143,0.07823746,1.57245716
0.39319660,5.61532763,0.99750520,0.50717076,0.22059490,0.61654602,1.32063235,2.66647406,0.08654867,1.60784604
0.39919960,5.82273004,1.05923903,0.53510947,0.23481526,0.65454405,1.35704638,2.73935779,0.09548737,1.64292703
0.40520260,6.02786568,1.12333112,0.56302904,0.24864952,0.69346581,1.39171096,2.80975039,0.10504278,1.67688178
0.41120560,6.22764452,1.18948121,0.59063092,0.26190722,0.73310839,1.42375493,2.87611020,0.11519610,1.70889282
0.41720860,6.41910192,1.25738645,0.61762749,0.27439922,0.77326794,1.45234715,2.93698631,0.12591974,1.73817142
0.42321161,6.59947717,1.32674270,0.64374824,0.28594205,0.81373927,1.47672457,2.99106328,0.13717643,1.76398376
0.42921461,6.76628004,1.39724363,0.66874497,0.29636223,0.85431464,1.49621730,3.03719863,0.14891857,1.78567413
0.43521761,6.91734272,1.46857750,0.69239578,0.30550038,0.89478171,1.51026968,3.07445173,0.16108760,1.80268413
0.44122061,7.05085565,1.54042199,0.71450764,0.31321508,0.93492092,1.51845655,3.10210323,0.17361354,1.81456727
0.44722361,7.16538646,1.61243718,0.73491752,0.31938624,0.97450255,1.52049400,3.11966450,0.18641478,1.82099842
0.45322661,7.25988251,1.68425752,0.75349216,0.32391803,1.01328368,1.51624455,3.12687758,0.19939808,1.82177802
0.45922961,7.33365822,1.75548325,0.77012649,0.32674112,1.05100543,1.50571651,3.12370599,0.21245889,1.81683126
0.46523262,7.38636948,1.82567228,0.78474106,0.32781431,1.08739098,1.48905800,3.11031782,0.22548200,1.80620253
0.47123562,7.41797772,1.89433337,0.79727863,0.32712547,1.12214459,1.46654614,3.08706224,0.23834260,1.79004589
0.47723862,7.42870697,1.96092133,0.80770036,0.32469170,1.15495196,1.43857216,3.05444150,0.25090766,1.76861226
0.48324162,7.41899729,2.02483540,0.81598178,0.32055889,1.18548240,1.40562338,3.01307990,0.26303772,1.74223438
0.48924462,7.38945801,2.08542104,0.82210904,0.31480051,1.21339271,1.36826306,2.96369181,0.27458914,1.71131045
0.49524762,7.34082382,2.14197602,0.82607571,0.30751590,1.23833311,1.32710932,2.90705045,0.28541655,1.67628740
0.50125063,7.27391658,2.19376075,0.82788027,0.29882788,1.25995500,1.28281399,2.84395888,0.29537572,1.63764472
0.50725363,7.18961484,2.24001302,0.82752467,0.28888003,1.27792046,1.23604252,2.77522465,0.30432662,1.59587961
0.51325663,7.08883242,2.27996667,0.82501398,0.27783356,1.29191318,1.18745563,2.70163894,0.31213661,1.55149414
0.51925963,6.97250670,2.31287367,0.82035713,0.26586385,1.30165030,1.13769349,2.62396075,0.31868370,1.50498465
0.52526263,6.84159633,2.33802879,0.81356873,0.25315693,1.30689483,1.08736275,2.54290643,0.32385979,1.45683386
0.53126563,6.69708741,2.35479561,0.80467179,0.23990584,1.30746783,1.03702674,2.45914435,0.32757373,1.40750553
0.53726863,6.54000644,2.36263281,0.79370112,0.22630702,1.30325988,0.98719877,2.37329409,0.32975406,1.35744159
0.54327164,6.37143802,2.36111923,0.78070716,0.21255680,1.29424111,0.93833842,2.28592962,0.33035148,1.30706130
0.54927464,6.19254459,2.34997655,0.76575976,0.19884816,1.28046921,0.89085052,2.19758521,0.32934071,1.25676218
0.55527764,6.00458576,2.32908811,0.74895187,0.18536762,1.26209486,0.84508622,2.10876335,0.32672185,1.20692186
0.56128064,5.80893457,2.29851292,0.73040243,0.17229253,1.23936417,0.80134569,2.01994315,0.32252110,1.15790059
0.56728364,5.60708816,2.25849387,0.71025850,0.15978862,1.21261780,0.75988190,1.93158857,0.31679073,1.11004351
0.57328664,5.40067112,2.20945949,0.68869610,0.14800795,1.18228657,0.72090474,1.84415515,0.30960840,1.06368238
0.57928964,5.19142989,2.15201908,0.66591980,0.13708716,1.14888374,0.68458519,1.75809483,0.30107568,1.01913618
0.58529265,4.98121755,2.08695108,0.64216077,0.12714608,1.11299384,0.65105892,1.67385803,0.29131593,0.97671040
0.59129565,4.77196880,2.01518517,0.61767344,0.11828664,1.07525871,0.62042896,1.59189282,0.28047155,0.93669462
0.59729865,4.56566587,1.93777874,0.59273073,0.11059208,1.03636103,0.59276755,1.51264122,0.26870068,0.89935865
0.60330165,4.36429653,1.85588875,0.56761807,0.10412641,0.99700604,0.56811666,1.43653270,0.25617338,0.86494715
0.60930465,4.16980611,1.77074011,0.54262645,0.09893413,0.95790217,0.54648773,1.36397546,0.24306761,0.83367310
0.61530765,3.98404584,1.68359203,0.51804484,0.09504012,0.91974128,0.52786044,1.29534599,0.22956500,0.80571053
0.62131066,3.80872026,1.59570367,0.49415225,0.09244975,0.88317941,0.51218106,1.23097786,0.21584652,0.78118706
0.62731366,3.64533629,1.50830071,0.47120995,0.09114911,0.84881872,0.49936056,1.17115031,0.20208840,0.76017668
0.63331666,3.49515699,1.42254405,0.44945406,0.09110551,0.81719139,0.48927307,1.11607776,0.18845820,0.74269354
0.63931966,3.35916241,1.33950204,0.42908906,0.09226803,0.78874616,0.48175482,1.06590082,0.17511142,0.72868717
0.64532266,3.23801990,1.26012716,0.41028238,0.09456839,0.76383794,0.47660419,1.02067963,0.16218851,0.71803962
0.65132566,3.13206548,1.18523802,0.39316045,0.09792191,0.74272096,0.47358288,0.98038999,0.14981255,0.71056504
0.65732866,3.04129757,1.11550717,0.37780635,0.10222878,0.72554556,0.47241870,0.94492267,0.13808764,0.70601173
0.66333167,2.96538357,1.05145502,0.36425915,0.10737550,0.71235890,0.47280973,0.91408612,0.12709794,0.70406706
0.66933467,2.90367895,0.99344957,0.35251500,0.11323661,0.70310922,0.47443016,0.88761236,0.11690746,0.70436488
0.67533767,2.85525821,0.94171195,0.34252983,0.11967666,0.69765354,0.47693743,0.86516602,0.10756053,0.70649546
0.68134067,2.81895608,0.89632681,0.33422362,0.12655244,0.69576842,0.47998051,0.84635587,0.09908290,0.71001740
0.68734367,2.79341710,0.85725708,0.32748584,0.13371533,0.69716307,0.48320904,0.83074844,0.09148336,0.71447115
0.69334667,2.77715106,0.82436183,0.32218195,0.14101401,0.70149441,0.48628281,0.81788298,0.08475581,0.71939340
0.69934967,2.76859171,0.79741644,0.31816044,0.14829708,0.70838318,0.48888125,0.80728691,0.07888164,0.72433184
0.70535268,2.76615593,0.77613383,0.31526020,0.15541593,0.71743053,0.49071237,0.79849119,0.07383229,0.72885941
0.71135568,2.76830070,0.76018563,0.31331782,0.16222746,0.72823425,0.49152085,0.79104474,0.06957187,0.73258753
0.71735868,2.77357515,0.74922235,0.31217435,0.16859681,0.74040397,0.49109469,0.78452736,0.06605968,0.73517765
0.72336168,2.78066565,0.74289154,0.31168143,0.17439987,0.75357484,0.48927042,0.77856053,0.06325254,0.73635050
0.72936468,2.78843196,0.74085324,0.31170628,0.17952551,0.76741883,0.48593624,0.77281573,0.06110680,0.73589288
0.73536768,2.79593321,0.74279201,0.31213551,0.18387760,0.78165364,0.48103336,0.76702012,0.05958005,0.73366146
0.74137069,2.80244305,0.74842521,0.31287758,0.18737652,0.79604850,0.47455526,0.76095936,0.05863222,0.72958374
0.74737369,2.80745351,0.75750724,0.31386380,0.18996038,0.81042704,0.46654512,0.75447776,0.05822643,0.72365599
0.75337669,2.81066832,0.76982985,0.31504789,0.19158567,0.82466699,0.45709142,0.74747585,0.05832914,0.71593868
0.75937969,2.81198623,0.78521858,0.31640426,0.19222757,0.83869697,0.44632229,0.73990583,0.05891006,0.70654935
0.76538269,2.81147597,0.80352586,0.31792512,0.19187974,0.85249053,0.43439856,0.73176523,0.05994147,0.69565373
0.77138569,2.80934434,0.82462120,0.31961658,0.19055370,0.86605790,0.42150623,0.72308924,0.06139735,0.68345538
0.77738869,2.80589957,0.84837924,0.32149409,0.18827784,0.87943596,0.40784851,0.71394222,0.06325223,0.67018455
0.78339170,2.80151193,0.87466644,0.32357747,0.18509612,0.89267689,0.39363792,0.70440901,0.06547985,0.65608675
0.78939470,2.79657398,0.90332734,0.32588582,0.18106641,0.90583629,0.37908882,0.69458628,0.06805188,0.64141166
0.79539770,2.79146243,0.93417118,0.32843258,0.17625873,0.91896132,0.36441057,0.68457453,0.07093668,0.62640289
0.80140070,2.78650365,0.96696002,0.33122122,0.17075324,0.93207961,0.34980174,0.67447111,0.07409823,0.61128894
0.80740370,2.78194469,1.00139897,0.33424150,0.16463821,0.94518954,0.33544543,0.66436430,0.07749544,0.59627588
0.81340670,2.77793097,1.03712951,0.33746688,0.15800794,0.95825248,0.32150580,0.65432902,0.08108170,0.58154183
0.81940970,2.77449202,1.07372638,0.34085294,0.15096068,0.97118753,0.30812602,0.64442394,0.08480493,0.56723346
0.82541271,2.77153564,1.11069865,0.34433712,0.14359667,0.98386899,0.29542734,0.63469018,0.08860808,0.55346461
0.83141571,2.76885073,1.14749506,0.34783971,0.13601623,0.99612702,0.28350945,0.62515155,0.09243000,0.54031673
0.83741871,2.76611853,1.18351387,0.35126609,0.12831805,1.00775131,0.27245180,0.61581613,0.09620680,0.52784122
0.84342171,2.76293149,1.21811671,0.35451013,0.12059760,1.01849784,0.26231576,0.60667905,0.09987355,0.51606317
0.84942471,2.75881864,1.25064628,0.35745851,0.11294575,1.02809837,0.25314741,0.59772617,0.10336622,0.50498640
0.85542771,2.75327595,1.28044697,0.35999584,0.10544752,1.03627223,0.24498068,0.58893843,0.10662382,0.49459913
0.86143072,2.74579993,1.30688757,0.36201021,0.09818109,1.04273981,0.23784064,0.58029654,0.10959059,0.48488020
0.86743372,2.73592245,1.32938503,0.36339891,0.09121696,1.04723716,0.23174668,0.57178573,0.11221814,0.47580515
0.87343672,2.72324483,1.34742808,0.36407400,0.08461729,1.04953069,0.22671535,0.56340013,0.11446732,0.46735199
0.87943972,2.70746913,1.36059950,0.36396741,0.07843547,1.04943137,0.22276280,0.55514666,0.11630989,0.45950609
0.88544272,2.68842478,1.36859580,0.36303528,0.07271576,1.04680746,0.21990643,0.54704810,0.11772967,0.45226415
0.89144572,2.66608911,1.37124326,0.36126134,0.06749317,1.04159512,0.21816601,0.53914513,0.11872330,0.44563686
0.89744872,2.64060036,1.36850948,0.35865901,0.06279348,1.03380622,0.21756386,0.53149732,0.11930044,0.43965021
0.90345173,2.61226258,1.36050964,0.35527226,0.05863334,1.02353277,0.21812439,0.52418284,0.11948337,0.43434534
0.90945473,2.58154212,1.34750702,0.35117509,0.05502053,1.01094788,0.21987288,0.51729716,0.11930614,0.42977715
0.91545773,2.54905580,1.32990788,0.34646963,0.05195437,0.99630292,0.22283375,0.51095062,0.11881321,0.42601163
0.92146073,2.51555173,1.30825064,0.34128308,0.04942616,0.97992117,0.22702828,0.50526516,0.11805765,0.42312230
0.92746373,2.48188376,1.28319001,0.33576353,0.04741982,0.96218818,0.23247222,0.50037043,0.11709911,0.42118595
0.93346673,2.44898118,1.25547680,0.33007502,0.04591253,0.94353943,0.23917325,0.49639946,0.11600153,0.42027805
0.93946973,2.41781545,1.22593436,0.32439199,0.04487553,0.92444589,0.24712856,0.49348427,0.11483083,0.42046817
0.94547274,2.38936584,1.19543281,0.31889354,0.04427498,0.90539833,0.25632289,0.49175165,0.11365257,0.42181572
0.95147574,2.36458578,1.16486229,0.31375766,0.04407288,0.88689111,0.26672690,0.49131925,0.11252989,0.42436630
0.95747874,2.34437180,1.13510629,0.30915575,0.04422812,0.86940633,0.27829633,0.49229239,0.11152163,0.42814897
0.96348174,2.32953630,1.10701643,0.30524776,0.04469746,0.85339906,0.29097171,0.49476149,0.11068074,0.43317444
0.96948474,2.32078531,1.08138933,0.30217792,0.04543665,0.83928433,0.30467889,0.49880023,0.11005312,0.43943444
0.97548774,2.31870192,1.05894672,0.30007140,0.04640150,0.82742637,0.31933024,0.50446450,0.10967680,0.44690205
0.98149075,2.32373536,1.04031900,0.29903182,0.04754894,0.81813035,0.33482635,0.51179186,0.10958154,0.45553311
0.98749375,2.33619563,1.02603268,0.29913965,0.04883800,0.81163687,0.35105833,0.52080150,0.10978864,0.46526825
0.99349675,2.35625288,1.01650185,0.30045139,0.05023080,0.80811912,0.36791023,0.53149425,0.11031118,0.47603554
0.99949975,2.38394071,1.01202323,0.30299952,0.05169329,0.80768241,0.38526160,0.54385274,0.11115429,0.48775330
1.00550275,2.41916214,1.01277470,0.30679294,0.05319597,0.81036590,0.40298992,0.55784106,0.11231568,0.50033294
1.01150575,2.46169706,1.01881672,0.31181790,0.05471439,0.81614595,0.42097265,0.57340415,0.11378617,0.51368136
1.01750875,2.51121017,1.03009604,0.31803910,0.05622949,0.82494070,0.43908887,0.59046651,0.11555019,0.52770290
1.02351176,2.56725843,1.04645126,0.32540103,0.05772773,0.83661542,0.45722027,0.60893032,0.11758624,0.54230057
1.02951476,2.62929744,1.06761971,0.33382923,0.05920106,0.85098811,0.47525162,0.62867305,0.11986731,0.55737650
1.03551776,2.69668654,1.09324516,0.34323163,0.06064669,0.86783522,0.49307055,0.64954470,0.12236117,0.57283169
1.04152076,2.76869281,1.12288617,0.35349987,0.06206669,0.88689698,0.51056693,0.67136499,0.12503056,0.58856518
1.04752376,2.84449445,1.15602497,0.36451053,0.06346749,0.90788250,0.52763188,0.69392085,0.12783352,0.60447279
1.05352676,2.92318446,1.19207678,0.37612662,0.06485921,0.93047446,0.54415675,0.71696462,0.13072350,0.62044573
1.05952976,3.00377556,1.23039969,0.38819910,0.06625494,0.95433360,0.56003215,0.74021333,0.13364983,0.63636945
1.06553277,3.08520765,1.27030536,0.40056882,0.06766997,0.97910318,0.57514748,0.76334965,0.13655814,0.65212297
1.07153577,3.16635860,1.31107073,0.41306882,0.06912102,1.00441360,0.58939095,0.78602462,0.13939111,0.66757889
1.07753877,3.24605961,1.35195082,0.42552712,0.07062541,1.02988742,0.60265057,0.80786252,0.14208946,0.68260460
1.08354177,3.32311527,1.39219291,0.43777004,0.07220037,1.05514498,0.61481599,0.82846806,0.14459318,0.69706442
1.08954477,3.39632885,1.43105198,0.44962602,0.07386230,1.07981082,0.62578136,0.84743565,0.14684310,0.71082309
1.09554777,3.46453211,1.46780727,0.46092991,0.07562611,1.10352065,0.63544912,0.86436065,0.14878268,0.72375027
1.10155078,3.52661901,1.50177970,0.47152755,0.07750464,1.12592916,0.64373461,0.87885225,0.15035994,0.73572595
1.10755378,3.58158181,1.53234958,0.48128054,0.07950810,1.14671810,0.65057122,0.89054725,0.15152962,0.74664648
1.11355678,3.62854803,1.55897403,0.49007080,0.08164359,1.16560451,0.65591580,0.89912440,0.15225524,0.75643080
1.11955978,3.66681604,1.58120338,0.49780497,0.08391463,1.18234867,0.65975398,0.90431824,0.15251106,0.76502647
1.12556278,3.69588743,1.59869568,0.50441800,0.08632077,1.19676129,0.66210496,0.90593198,0.15228389,0.77241491
1.13156578,3.71549383,1.61122865,0.50987610,0.08885721,1.20870947,0.66302540,0.90384840,0.15157449,0.77861561
1.13756878,3.72561658,1.61870820,0.51417843,0.09151452,1.21812113,0.66261203,0.89803840,0.15039851,0.78368875
1.14357179,3.72649750,1.62117302,0.51735777,0.09427838,1.22498737,0.66100273,0.88856645,0.14878699,0.78773597
1.14957479,3.71863994,1.61879488,0.51947968,0.09712949,1.22936277,0.65837580,0.87559262,0.14678618,0.79089911
1.15557779,3.70279954,1.61187428,0.52064048,0.10004354,1.23136333,0.65494722,0.85937098,0.14445685,0.79335687
1.16158079,3.67996490,1.60083171,0.52096394,0.10299132,1.23116230,0.65096614,0.84024436,0.14187290,0.79531941
1.16758379,3.65132892,1.58619468,0.52059677,0.10593908,1.22898396,0.64670837,0.81863566,0.13911956,0.79702112
1.17358679,3.61825208,1.56858122,0.51970332,0.10884903,1.22509577,0.64246835,0.79503602,0.13629100,0.79871187
1.17958979,3.58221943,1.54868044,0.51845957,0.11168006,1.21979941,0.63854973,0.76999038,0.13348759,0.80064721
1.18559280,3.54479335,1.52723115,0.51704678,0.11438870,1.21342104,0.63525505,0.74408105,0.13081296,0.80307791
1.19159580,3.50756431,1.50499953,0.51564511,0.11693025,1.20630165,0.63287481,0.71791001,0.12837084,0.80623938
1.19759880,3.47210183,1.48275674,0.51442754,0.11926010,1.19878765,0.63167664,0.69208063,0.12626195,0.81034160
1.20360180,3.43990786,1.46125761,0.51355428,0.12133518,1.19122260,0.63189469,0.66717960,0.12458102,0.81555980
1.20960480,3.41237442,1.44122115,0.51316801,0.12311544,1.18394010,0.63371998,0.64375971,0.12341399,0.82202659
1.21560780,3.39074690,1.42331359,0.51339005,0.12456535,1.17725837,0.63729203,0.62232409,0.12283562,0.82982567
1.22161081,3.37609443,1.40813450,0.51431754,0.12565531,1.17147648,0.64269200,0.60331247,0.12290744,0.83898743
1.22761381,3.36928759,1.39620636,0.51602183,0.12636290,1.16687231,0.64993785,0.58708983,0.12367625,0.84948667
1.23361681,3.37098403,1.38796743,0.51854781,0.12667385,1.16370196,0.65898148,0.57393778,0.12517301,0.86124232
1.23961981,3.38162167,1.38376819,0.52191437,0.12658277,1.16220053,0.66970824,0.56404866,0.12741234,0.87411925
1.24562281,3.40141894,1.38387060,0.52611559,0.12609345,1.16258367,0.68193861,0.55752275,0.13039239,0.88793195
1.25162581,3.43038141,1.38845016,0.53112274,0.12521884,1.16504960,0.69543223,0.55436815,0.13409529,0.90244997
1.25762881,3.46831373,1.39759991,0.53688674,0.12398057,1.16978117,0.70989402,0.55450347,0.13848794,0.91740468
1.26363182,3.51483586,1.41133595,0.54334101,0.12240816,1.17694738,0.72498231,0.55776310,0.14352309,0.93249731
1.26963482,3.56940258,1.42960382,0.55040435,0.12053785,1.18670418,0.74031871,0.56390457,0.14914087,0.94740773
1.27563782,3.63132510,1.45228509,0.55798396,0.11841118,1.19919400,0.75549939,0.57261799,0.15527038,0.96180378
1.28164082,3.69979392,1.47920380,0.56597818,0.11607339,1.21454399,0.77010744,0.58353702,0.16183154,0.97535076
1.28764382,3.77390210,1.51013221,0.57427907,0.11357168,1.23286281,0.78372591,0.59625096,0.16873702,0.98772085
1.29364682,3.85266816,1.54479567,0.58277451,0.11095347,1.25423593,0.79595109,0.61031779,0.17589417,0.99860204
1.29964982,3.93505803,1.58287640,0.59135010,0.10826479,1.27871975,0.80640552,0.62527750,0.18320702,1.00770642
1.30565283,4.02000583,1.62401620,0.59989055,0.10554879,1.30633465,0.81475043,0.64066544,0.19057816,1.01477759
1.31165583,4.10643275,1.66781820,0.60828080,0.10284451,1.33705742,0.82069691,0.65602528,0.19791062,1.01959687
1.31765883,4.19326426,1.71384793,0.61640674,0.10018595,1.37081356,0.82401557,0.67092117,0.20510951,1.02198826
1.32366183,4.27944518,1.76163387,0.62415581,0.09760141,1.40746982,0.82454428,0.68494871,0.21208370,1.02182207
1.32966483,4.36395267,1.81066815,0.63141735,0.09511328,1.44682765,0.82219357,0.69774453,0.21874718,1.01901695
1.33566783,4.44580712,1.86040749,0.63808292,0.09273799,1.48861796,0.81694959,0.70899411,0.22502034,1.01354052
1.34167084,4.52408101,1.91027501,0.64404667,0.09048637,1.53249779,0.80887433,0.71843759,0.23083109,1.00540849
1.34767384,4.59790569,1.95966327,0.64920571,0.08836418,1.57804918,0.79810327,0.72587362,0.23611565,0.99468242
1.35367684,4.66647629,2.00793870,0.65346073,0.08637284,1.62478066,0.78484028,0.73116102,0.24081932,0.98146623
1.35967984,4.72905483,2.05444772,0.65671674,0.08451020,1.67213149,0.76935018,0.73421828,0.24489690,0.96590155
1.36568284,4.78497172,2.09852469,0.65888414,0.08277143,1.71947877,0.75194908,0.73502115,0.24831294,0.94816235
1.37168584,4.83362583,2.13950148,0.65987984,0.08114980,1.76614731,0.73299300,0.73359835,0.25104177,0.92844873
1.37768884,4.87448331,2.17671858,0.65962872,0.07963739,1.81142207,0.71286511,0.73002572,0.25306733,0.90698054
1.38369185,4.90707537,2.20953740,0.65806516,0.07822573,1.85456269,0.69196218,0.72441918,0.25438272,0.88399065
1.38969485,4.93099534,2.23735329,0.65513460,0.07690615,1.89481977,0.67068075,0.71692670,0.25498967,0.85971851
1.39569785,4.94589529,2.25960883,0.65079512,0.07567009,1.93145227,0.64940357,0.70771992,0.25489769,0.83440392
1.40170085,4.95148232,2.27580672,0.64501885,0.07450919,1.96374520,0.62848683,0.69698556,0.25412320,0.80828140
1.40770385,4.94751515,2.28552176,0.63779318,0.07341522,1.99102723,0.60824872,0.68491721,0.25268843,0.78157524
1.41370685,4.93380096,2.28841133,0.62912166,0.07237997,2.01268715,0.58895968,0.67170776,0.25062038,0.75449536
1.41970985,4.91019309,2.28422386,0.61902447,0.07139501,2.02818894,0.57083481,0.65754276,0.24794963,0.72723410
1.42571286,4.87658972,2.27280493,0.60753845,0.07045146,2.03708449,0.55402850,0.64259512,0.24470928,0.69996395
1.43171586,4.83293394,2.25410076,0.59471676,0.06953983,2.03902389,0.53863176,0.62702115,0.24093390,0.67283625
1.43771886,4.77921522,2.22815891,0.58062791,0.06864986,2.03376270,0.52467196,0.61095814,0.23665871,0.64598083
1.44372186,4.71547270,2.19512624,0.56535449,0.06777056,2.02116626,0.51211523,0.59452352,0.23191886,0.61950647
1.44972486,4.64180010,2.15524446,0.54899154,0.06689033,2.00121080,0.50087114,0.57781549,0.22674900,0.59350222
1.45572786,4.55835230,2.10884333,0.53164455,0.06599723,1.97398175,0.49079962,0.56091503,0.22118301,0.56803938
1.46173087,4.46535339,2.05633209,0.51342740,0.06507944,1.93966925,0.48171960,0.54388905,0.21525405,0.54317400
1.46773387,4.36310572,1.99818956,0.49446014,0.06412578,1.89856140,0.47341909,0.52679446,0.20899484,0.51894990
1.47373687,4.25199954,1.93495332,0.47486689,0.06312643,1.85103559,0.46566624,0.50968277,0.20243807,0.49540186
1.47973987,4.13252260,1.86720860,0.45477382,0.06207355,1.79754845,0.45822081,0.49260510,0.19561707,0.47255903
1.48574287,4.00526880,1.79557710,0.43430741,0.06096207,1.73862473,0.45084565,0.47561694,0.18856650,0.45044824
1.49174587,3.87094522,1.72070631,0.41359288,0.05979033,1.67484578,0.44331761,0.45878263,0.18132309,0.42909712
1.49774887,3.73037663,1.64325944,0.39275303,0.05856061,1.60683786,0.43543749,0.44217907,0.17392638,0.40853696
1.50375188,3.58450666,1.56390618,0.37190729,0.05727961,1.53526065,0.42703853,0.42589845,0.16641922,0.38880495
1.50975488,3.43439485,1.48331441,0.35117107,0.05595855,1.46079632,0.41799323,0.41004978,0.15884819,0.36994592
1.51575788,3.28120918,1.40214277,0.33065536,0.05461325,1.38413918,0.40821807,0.39475907,0.15126371,0.35201331
1.52176088,3.12621368,1.32103404,0.31046644,0.05326377,1.30598626,0.39767610,0.38016808,0.14371985,0.33506936
1.52776388,2.97075097,1.24060920,0.29070574,0.05193390,1.22702862,0.38637732,0.36643164,0.13627384,0.31918452
1.53376688,2.81622019,1.16146208,0.27146971,0.05065039,1.14794372,0.37437686,0.35371368,0.12898531,0.30443602
1.53976988,2.66405068,1.08415447,0.25284965,0.04944190,1.06938856,0.36177116,0.34218201,0.12191511,0.29090567
1.54577289,2.51567236,1.00921152,0.23493155,0.04833785,0.99199380,0.34869234,0.33200221,0.11512404,0.27867712
