energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.26713357,2.33184475,0.03085900,0.75055849,1.74600810,0.71541783,0.05341625,0.20646866,0.08402170,0.36412346
0.27313657,2.30471169,0.02793807,0.74978102,1.67373182,0.71219068,0.05667693,0.20699518,0.08764060,0.34932091
0.27913957,2.29253958,0.02522425,0.75313697,1.61125622,0.71413988,0.06053267,0.20890964,0.09202560,0.33677482
0.28514257,2.29663283,0.02274832,0.76103176,1.55969656,0.72168647,0.06500771,0.21237359,0.09723932,0.32664478
0.29114557,2.31786448,0.02053698,0.77374623,1.51982267,0.73511132,0.07011467,0.21751779,0.10332992,0.31901669
0.29714857,2.35665547,0.01861336,0.79142677,1.49205014,0.75454702,0.07585315,0.22443920,0.11032923,0.31390407
0.30315158,2.41296817,0.01699755,0.81408008,1.47644265,0.77997427,0.08220871,0.23319898,0.11825128,0.31125155
0.30915458,2.48631443,0.01570728,0.84157269,1.47272535,0.81122284,0.08915215,0.24382170,0.12709153,0.31094029
0.31515758,2.57577781,0.01475861,0.87363556,1.48030841,0.84797725,0.09663928,0.25629583,0.13682660,0.31279527
0.32116058,2.68004953,0.01416657,0.90987348,1.49831989,0.88978694,0.10461119,0.27057538,0.14741476,0.31659394
0.32716358,2.79747685,0.01394585,0.94977907,1.52564677,0.93608074,0.11299493,0.28658261,0.15879700,0.32207597
0.33316658,2.92612246,0.01411121,0.99275111,1.56098282,0.98618534,0.12170489,0.30421185,0.17089875,0.32895390
0.33916958,3.06383304,0.01467792,1.03811637,1.60288169,1.03934698,0.13064454,0.32333411,0.18363217,0.33692404
0.34517259,3.20831452,0.01566189,1.08515445,1.64981365,1.09475602,0.13970870,0.34380232,0.19689881,0.34567757
0.35117559,3.35721161,0.01707968,1.13312450,1.70022408,1.15157326,0.14878628,0.36545700,0.21059266,0.35491122
0.35717859,3.50818872,0.01894825,1.18129301,1.75259200,1.20895732,0.15776325,0.38813197,0.22460331,0.36433739
0.36318159,3.65900918,0.02128449,1.22896150,1.80548659,1.26609202,0.16652589,0.41166004,0.23881910,0.37369320
0.36918459,3.80760978,0.02410458,1.27549298,1.85761982,1.32221264,0.17496411,0.43587807,0.25313009,0.38274844
0.37518759,3.95216770,0.02742308,1.32033603,1.90789355,1.37663014,0.18297473,0.46063140,0.26743065,0.39131187
0.38119060,4.09115691,0.03125188,1.36304558,1.95543908,1.42875226,0.19046452,0.48577735,0.28162153,0.39923598
0.38719360,4.22339174,0.03559907,1.40329925,1.99964793,1.47810062,0.19735293,0.51118739,0.29561136,0.40641984
0.39319660,4.34805570,0.04046761,1.44090847,2.04019242,1.52432297,0.20357436,0.53674821,0.30931740,0.41281013
0.39919960,4.46471413,0.04585410,1.47582399,2.07703525,1.56720022,0.20907983,0.56236129,0.32266557,0.41840030
0.40520260,4.57331020,0.05174751,1.50813509,2.11042737,1.60664772,0.21383799,0.58794127,0.33558979,0.42322789
0.41120560,4.67414430,0.05812803,1.53806275,2.14089425,1.64271079,0.21783540,0.61341306,0.34803069,0.42737026
0.41720860,4.76783788,0.06496618,1.56594680,2.16921068,1.67555475,0.22107609,0.63870796,0.35993385,0.43093882
0.42321161,4.85528338,0.07222204,1.59222763,2.19636499,1.70544993,0.22358048,0.66375918,0.37124775,0.43407208
0.42921461,4.93758278,0.07984491,1.61742323,2.22351396,1.73275228,0.22538352,0.68849686,0.38192157,0.43692790
0.43521761,5.01597772,0.08777330,1.64210261,2.25193004,1.75788075,0.22653246,0.71284325,0.39190315,0.43967516
0.44122061,5.09177470,0.09593528,1.66685686,2.28294284,1.78129238,0.22708410,0.73670819,0.40113728,0.44248526
0.44722361,5.16626903,0.10424935,1.69226913,2.31787736,1.80345650,0.22710179,0.75998550,0.40956453,0.44552384
0.45322661,5.24067121,0.11262569,1.71888492,2.35799115,1.82482919,0.22665238,0.78255043,0.41712077,0.44894307
0.45922961,5.31603949,0.12096782,1.74718427,2.40441319,1.84582932,0.22580316,0.80425856,0.42373753,0.45287475
0.46523262,5.39322154,0.12917470,1.77755682,2.45808677,1.86681727,0.22461906,0.82494630,0.42934318,0.45742453
0.47123562,5.47280796,0.13714309,1.81028117,2.51971890,1.88807725,0.22316016,0.84443302,0.43386499,0.46266745
0.47723862,5.55509958,0.14477019,1.84550919,2.58973805,1.90980404,0.22147963,0.86252485,0.43723191,0.46864494
0.48324162,5.64008949,0.15195641,1.88325604,2.66826224,1.93209450,0.21962229,0.87901988,0.43937792,0.47536325
0.48924462,5.72746018,0.15860819,1.92339613,2.75507847,1.95494402,0.21762356,0.89371466,0.44024583,0.48279345
0.49524762,5.81659501,0.16464075,1.96566496,2.84963449,1.97824793,0.21550915,0.90641147,0.43979111,0.49087270
0.50125063,5.90660282,0.16998061,2.00966664,2.95104301,2.00180728,0.21329519,0.91692597,0.43798562,0.49950682
0.50725363,5.99635351,0.17456784,2.05488629,3.05809828,2.02533862,0.21098882,0.92509490,0.43482091,0.50857390
0.51325663,6.08452211,0.17835786,2.10070673,3.16930414,2.04848676,0.20858925,0.93078319,0.43031078,0.51792862
0.51925963,6.16963849,0.18132276,2.14642825,3.28291247,2.07083981,0.20608904,0.93389010,0.42449303,0.52740717
0.52526263,6.25013986,0.18345201,2.19129055,3.39697040,2.09194547,0.20347560,0.93435401,0.41742999,0.53683242
0.53126563,6.32442312,0.18475262,2.23449561,3.50937445,2.11132758,0.20073277,0.93215554,0.40920806,0.54601906
0.53726863,6.39089462,0.18524858,2.27523057,3.61792953,2.12850228,0.19784234,0.92731883,0.39993589,0.55477866
0.54327164,6.44801519,0.18497972,2.31268963,3.72041058,2.14299285,0.19478554,0.91991082,0.38974161,0.56292425
0.54927464,6.49433883,0.18400001,2.34609422,3.81462476,2.15434286,0.19154430,0.91003871,0.37876888,0.57027444
0.55527764,6.52854425,0.18237526,2.37471084,3.89847198,2.16212713,0.18810230,0.89784560,0.36717234,0.57665701
0.56128064,6.54945883,0.18018055,2.39786635,3.97000198,2.16596050,0.18444583,0.88350475,0.35511236,0.58191183
0.56728364,6.55607531,0.17749719,2.41496037,4.02746616,2.16550434,0.18056437,0.86721272,0.34274963,0.58589323
0.57328664,6.54756198,0.17440966,2.42547512,4.06936283,2.16047105,0.17645096,0.84918178,0.33023977,0.58847186
0.57928964,6.52326761,0.17100248,2.42898265,4.09447481,2.15062683,0.17210239,0.82963222,0.31772826,0.58953609
0.58529265,6.48272237,0.16735712,2.42514998,4.10189860,2.13579319,0.16751926,0.80878479,0.30534602,0.58899310
0.59129565,6.42563647,0.16354933,2.41374252,4.09106485,2.11584764,0.16270588,0.78685387,0.29320576,0.58676975
0.59729865,6.35189771,0.15964673,2.39462607,4.06174990,2.09072392,0.15767020,0.76404170,0.28139947,0.58281334
0.60330165,6.26156944,0.15570697,2.36776794,4.01407876,2.06041230,0.15242358,0.74053390,0.26999693,0.57709226
0.60930465,6.15488966,0.15177647,2.33323737,3.94851989,2.02496001,0.14698070,0.71649659,0.25904543,0.56959673
0.61530765,6.03227203,0.14788975,2.29120550,3.86587258,1.98447229,0.14135945,0.69207508,0.24857069,0.56033951
0.62131066,5.89430871,0.14406957,2.24194494,3.76724771,1.93911376,0.13558076,0.66739424,0.23857881,0.54935667
0.62731366,5.74177495,0.14032757,2.18582897,3.65404286,1.88911036,0.12966864,0.64256033,0.22905912,0.53670823
0.63331666,5.57563472,0.13666563,2.12333014,3.52791282,1.83475139,0.12365001,0.61766411,0.21998781,0.52247879
0.63931966,5.39704633,0.13307779,2.05501810,3.39073655,1.77639155,0.11755474,0.59278497,0.21133205,0.50677791
0.64532266,5.20736702,0.12955260,1.98155630,3.24458159,1.71445255,0.11141549,0.56799575,0.20305434,0.48974015
0.65132566,5.00815514,0.12607579,1.90369744,3.09166694,1.64942391,0.10526761,0.54336778,0.19511695,0.47152476
0.65732866,4.80116873,0.12263320,1.82227715,2.93432531,1.58186253,0.09914886,0.51897593,0.18748605,0.45231486
0.66333167,4.58835937,0.11921376,1.73820582,2.77496542,1.51239076,0.09309916,0.49490307,0.18013545,0.43231603
0.66933467,4.37186029,0.11581233,1.65245848,2.61603520,1.44169259,0.08716012,0.47124395,0.17304976,0.41175428
0.67533767,4.15396825,0.11243245,1.56606249,2.45998619,1.37050789,0.08137451,0.44810786,0.16622668,0.39087350
0.68134067,3.93711878,0.10908864,1.48008325,2.30923970,1.29962441,0.07578561,0.42562018,0.15967853,0.36993214
0.68734367,3.72385493,0.10580829,1.39560813,2.16615477,1.22986778,0.07043651,0.40392249,0.15343279,0.34919952
0.69334667,3.51678981,0.10263308,1.31372871,2.03299822,1.16208944,0.06536926,0.38317134,0.14753175,0.32895153
0.69934967,3.31856375,0.09961974,1.23552189,1.91191657,1.09715279,0.06062404,0.36353558,0.14203129,0.30946606
0.70535268,3.13179707,0.09684013,1.16203015,1.80490974,1.03591796,0.05623825,0.34519257,0.13699876,0.29101809
0.71135568,2.95903949,0.09438082,1.09424152,1.71380639,0.97922537,0.05224570,0.32832315,0.13251029,0.27387472
0.71735868,2.80271784,0.09234186,1.03306969,1.64024058,0.92787867,0.04867572,0.31310590,0.12864744,0.25829017
0.72336168,2.66508309,0.09083499,0.97933486,1.58562959,0.88262743,0.04555244,0.29971083,0.12549347,0.24450085
0.72936468,2.54815856,0.08998128,0.93374563,1.55115259,0.84415013,0.04289410,0.28829271,0.12312941,0.23272072
0.73536768,2.45369046,0.08990823,0.89688259,1.53773028,0.81303769,0.04071255,0.27898457,0.12162998,0.22313694
0.74137069,2.38310215,0.09074633,0.86918389,1.54600539,0.78977830,0.03901285,0.27189151,0.12105972,0.21590584
0.74737369,2.33745359,0.09262534,0.85093321,1.57632433,0.77474367,0.03779297,0.26708519,0.12146930,0.21114950
0.75337669,2.31740687,0.09567020,0.84225045,1.62872039,0.76817727,0.03704379,0.26459918,0.12289231,0.20895271
0.75937969,2.32319900,0.09999674,0.84308548,1.70289908,0.77018480,0.03674913,0.26442560,0.12534254,0.20936056
0.76538269,2.35462289,0.10570731,0.85321505,1.79822638,0.78072727,0.03688604,0.26651296,0.12881197,0.21237667
0.77138569,2.41101713,0.11288639,0.87224325,1.91372078,0.79961689,0.03742524,0.27076551,0.13326949,0.21796200
0.77738869,2.49126530,0.12159645,0.89960547,2.04805018,0.82651602,0.03833168,0.27704413,0.13866035,0.22603442
0.78339170,2.59380518,0.13187389,0.93457608,2.19953465,0.86093935,0.03956532,0.28516871,0.14490653,0.23646895
0.78939470,2.71664808,0.14372565,0.97627975,2.36615607,0.90225935,0.04108194,0.29492198,0.15190783,0.24909884
0.79539770,2.85740840,0.15712614,1.02370638,2.54557560,0.94971510,0.04283417,0.30605466,0.15954385,0.26371742
0.80140070,3.01334304,0.17201507,1.07572948,2.73515954,1.00242436,0.04477251,0.31829175,0.16767654,0.28008080
0.80740370,3.18140032,0.18829602,1.13112774,2.93201409,1.05939884,0.04684643,0.33133973,0.17615351,0.29791143
0.81340670,3.35827752,0.20583599,1.18860941,3.13302913,1.11956234,0.04900556,0.34489435,0.18481177,0.31690260
0.81940970,3.54048606,0.22446603,1.24683897,3.33493044,1.18177147,0.05120075,0.35864878,0.19348190,0.33672363
0.82541271,3.72442277,0.24398300,1.30446558,3.53433985,1.24483857,0.05338517,0.37230171,0.20199238,0.35702606
0.83141571,3.90644575,0.26415248,1.36015258,3.72784192,1.30755613,0.05551529,0.38556514,0.21017404,0.37745034
0.83741871,4.08295275,0.28471277,1.41260716,3.91205561,1.36872232,0.05755176,0.39817159,0.21786439,0.39763328
0.84342171,4.25046012,0.30538007,1.46060953,4.08370892,1.42716674,0.05946018,0.40988037,0.22491173,0.41721583
0.84942471,4.40567985,0.32585450,1.50304068,4.23971413,1.48177578,0.06121163,0.42048276,0.23117885,0.43585115
0.85542771,4.54559272,0.34582698,1.53890770,4.37724142,1.53151685,0.06278312,0.42980589,0.23654616,0.45321265
0.86143072,4.66751502,0.36498666,1.56736619,4.49378793,1.57546069,0.06415780,0.43771534,0.24091437,0.46900182
0.86743372,4.76915710,0.38302867,1.58773865,4.58724021,1.61280107,0.06532498,0.44411621,0.24420628,0.48295565
0.87343672,4.84867167,0.39966193,1.59952862,4.65592737,1.64287141,0.06628008,0.44895296,0.24636804,0.49485313
0.87943972,4.90469054,0.41461677,1.60242982,4.69866324,1.66515766,0.06702430,0.45220796,0.24736955,0.50452099
0.88544272,4.93634880,0.42765195,1.59633023,4.71477570,1.67930725,0.06756427,0.45389898,0.24720425,0.51183800
0.89144572,4.94329561,0.43856100,1.58131097,4.70412231,1.68513369,0.06791153,0.45407584,0.24588826,0.51673806
0.89744872,4.92569188,0.44717748,1.55764008,4.66709159,1.68261705,0.06808205,0.45281642,0.24345892,0.51921165
0.90345173,4.88419489,0.45337905,1.52576158,4.60459002,1.67190018,0.06809562,0.45022237,0.23997300,0.51930567
0.90945473,4.81993098,0.45709024,1.48628027,4.51801543,1.65328108,0.06797529,0.44641467,0.23550447,0.51712166
0.91545773,4.73445736,0.45828375,1.43994291,4.40921789,1.62720178,0.06774687,0.44152934,0.23014210,0.51281240
0.92146073,4.62971491,0.45698032,1.38761660,4.28044977,1.59423417,0.06743841,0.43571341,0.22398702,0.50657696
0.92746373,4.50797349,0.45324723,1.33026506,4.13430687,1.55506347,0.06707981,0.42912145,0.21715025,0.49865450
0.93346673,4.37177202,0.44719548,1.26892382,3.97366301,1.51046988,0.06670245,0.42191253,0.20975034,0.48931684
0.93946973,4.22385521,0.43897586,1.20467506,3.80160013,1.46130901,0.06633893,0.41424781,0.20191127,0.47886019
0.94547274,4.06710894,0.42877402,1.13862286,3.62133659,1.40849184,0.06602278,0.40628870,0.19376050,0.46759626
0.95147574,3.90449601,0.41680483,1.07186966,3.43615563,1.35296460,0.06578831,0.39819548,0.18542735,0.45584315
0.95747874,3.73899405,0.40330617,1.00549439,3.24933607,1.29568921,0.06567035,0.39012628,0.17704158,0.44391618
0.96348174,3.57353670,0.38853254,0.94053277,3.06408700,1.23762457,0.06570409,0.38223632,0.16873232,0.43211913
0.96948474,3.41095925,0.37274852,0.87796003,2.88348769,1.17970913,0.06592478,0.37467724,0.16062707,0.42073601
0.97548774,3.25394940,0.35622235,0.81867621,2.71043384,1.12284486,0.06636742,0.36759643,0.15285092,0.41002383
0.98149075,3.10500371,0.33921995,0.76349409,2.54759063,1.06788282,0.06706636,0.36113607,0.14552591,0.40020638
0.98749375,2.96638985,0.32199930,0.71312954,2.39735302,1.01561041,0.06805478,0.35543206,0.13877033,0.39146930
0.99349675,2.84011486,0.30480549,0.66819434,2.26181315,0.96674027,0.06936409,0.35061251,0.13269802,0.38395660
0.99949975,2.72789923,0.28786635,0.62919103,2.14273489,0.92190091,0.07102326,0.34679596,0.12741769,0.37776856
1.00550275,2.63115665,0.27138891,0.59650964,2.04153500,0.88162889,0.07305802,0.34408922,0.12303197,0.37296124
1.01150575,2.55097936,0.25555654,0.57042613,1.95927072,0.84636270,0.07549005,0.34258504,0.11963656,0.36954728
1.01750875,2.48812891,0.24052685,0.55110223,1.89663350,0.81643813,0.07833614,0.34235957,0.11731907,0.36749824
1.02351176,2.44303221,0.22643030,0.53858673,1.85394851,0.79208534,0.08160732,0.34346988,0.11615792,0.36674798
1.02951476,2.41578293,0.21336948,0.53281788,1.83117986,0.77342751,0.08530814,0.34595160,0.11622116,0.36719730
1.03551776,2.40614830,0.20141908,0.53362720,1.82794158,0.76048120,0.08943594,0.34981685,0.11756525,0.36871932
1.04152076,2.41358140,0.19062630,0.54074456,1.84351429,0.75315849,0.09398042,0.35505275,0.12023402,0.37116556
1.04752376,2.43723908,0.18101187,0.55380466,1.87686772,0.75127094,0.09892320,0.36162043,0.12425772,0.37437255
1.05352676,2.47600565,0.17257148,0.57235513,1.92668921,0.75453551,0.10423781,0.36945491,0.12965232,0.37816854
1.05952976,2.52852230,0.16527753,0.59586618,1.99141815,0.76258240,0.10988982,0.37846578,0.13641912,0.38238035
1.06553277,2.59322215,0.15908131,0.62374210,2.06928607,0.77496484,0.11583726,0.38853880,0.14454466,0.38683997
1.07153577,2.66837064,0.15391533,0.65533433,2.15836225,0.79117071,0.12203133,0.39953844,0.15400108,0.39139083
1.07753877,2.75211062,0.14969593,0.68995632,2.25660379,0.81063588,0.12841741,0.41131129,0.16474681,0.39589362
1.08354177,2.84251149,0.14632606,0.72689968,2.36190944,0.83275899,0.13493628,0.42369034,0.17672768,0.40023145
1.08954477,2.93762108,0.14369818,0.76545154,2.47217553,0.85691732,0.14152559,0.43649988,0.18987837,0.40431436
1.09554777,3.03551920,0.14169725,0.80491252,2.58535264,0.88248338,0.14812144,0.44956100,0.20412414,0.40808304
1.10155078,3.13437111,0.14020377,0.84461486,2.69950077,0.90884168,0.15466016,0.46269738,0.21938277,0.41151179
1.10755378,3.23247924,0.13909678,0.88394010,2.81284131,0.93540517,0.16108007,0.47574127,0.23556660,0.41461063
1.11355678,3.32833146,0.13825695,0.92233554,2.92380342,0.96163081,0.16732317,0.48853926,0.25258453,0.41742670
1.11955978,3.42064403,0.13756941,0.95932896,3.03106305,0.98703359,0.17333683,0.50095777,0.27034401,0.42004477
1.12556278,3.50839759,0.13692661,0.99454088,3.13357274,1.01119868,0.17907519,0.51288794,0.28875267,0.42258709
1.13156578,3.59086477,0.13623083,1.02769373,3.23058092,1.03379107,0.18450042,0.52424972,0.30771975,0.42521242
1.13756878,3.66762821,0.13539656,1.05861774,3.32163968,1.05456238,0.18958360,0.53499496,0.32715708,0.42811439
1.14357179,3.73858826,0.13435255,1.08725299,3.40660091,1.07335473,0.19430529,0.54510943,0.34697973,0.43151919
1.14957479,3.80396010,0.13304340,1.11364762,3.48560082,1.09010136,0.19865581,0.55461354,0.36710615,0.43568253
1.15557779,3.86426019,0.13143091,1.13795244,3.55903402,1.10482425,0.20263510,0.56356187,0.38745798,0.44088602
1.16158079,3.92028294,0.12949478,1.16041185,3.62751843,1.11762869,0.20625224,0.57204142,0.40795952,0.44743285
1.16758379,3.97306839,0.12723302,1.18135184,3.69185308,1.12869537,0.20952476,0.58016865,0.42853693,0.45564293
1.17358679,4.02386234,0.12466166,1.20116541,3.75297105,1.13827025,0.21247754,0.58808545,0.44911732,0.46584736
1.17958979,4.07407071,0.12181410,1.22029619,3.81189010,1.14665266,0.21514168,0.59595421,0.46962784,0.47838243
1.18559280,4.12520971,0.11873986,1.23922092,3.86966355,1.15418239,0.21755312,0.60395210,0.48999476,0.49358306
1.19159580,4.17885400,0.11550291,1.25843158,3.92733373,1.16122617,0.21975126,0.61226488,0.51014290,0.51177590
1.19759880,4.23658451,0.11217952,1.27841775,3.98589020,1.16816403,0.22177750,0.62108037,0.52999518,0.53327200
1.20360180,4.29993769,0.10885581,1.29965007,4.04623441,1.17537625,0.22367392,0.63058182,0.54947264,0.55835938
1.20960480,4.37035770,0.10562492,1.32256498,4.10915192,1.18323106,0.22548196,0.64094148,0.56849467,0.58729546
1.21560780,4.44915276,0.10258402,1.34755152,4.17529284,1.19207358,0.22724121,0.65231439,0.58697969,0.62029965
1.22161081,4.53745650,0.09983116,1.37494009,4.24516042,1.20221608,0.22898841,0.66483272,0.60484598,0.65754625
1.22761381,4.63619509,0.09746212,1.40499356,4.31910743,1.21392974,0.23075642,0.67860073,0.62201272,0.69915779
1.23361681,4.74606025,0.09556727,1.43790062,4.39733913,1.22743793,0.23257345,0.69369046,0.63840116,0.74519923
1.23961981,4.86748847,0.09422867,1.47377130,4.47992174,1.24291090,0.23446226,0.71013823,0.65393565,0.79567301
1.24562281,5.00064616,0.09351732,1.51263451,4.56679476,1.26046185,0.23643950,0.72794203,0.66854454,0.85051533
1.25162581,5.14542066,0.09349078,1.55443735,4.65778554,1.28014412,0.23851507,0.74705983,0.68216087,0.90959375
1.25762881,5.30141678,0.09419119,1.59904605,4.75262465,1.30194961,0.24069157,0.76740881,0.69472267,0.97270632
1.26363182,5.46795865,0.09564370,1.64624823,4.85096060,1.32580801,0.24296373,0.78886554,0.70617293,1.03958231
1.26963482,5.64409654,0.09785542,1.69575633,4.95237289,1.35158704,0.24531802,0.81126714,0.71645925,1.10988461
1.27563782,5.82861854,0.10081489,1.74721217,5.05638250,1.37909354,0.24773225,0.83441330,0.72553315,1.18321373
1.28164082,6.02006688,0.10449202,1.80019228,5.16245951,1.40807542,0.25017535,0.85806925,0.73334921,1.25911331
1.28764382,6.21675859,0.10883865,1.85421417,5.27002762,1.43822453,0.25260741,0.88196962,0.73986410,1.33707701
1.29364682,6.41681052,0.11378954,1.90874341,5.37846586,1.46918058,0.25497983,0.90582301,0.74503565,1.41655647
1.29964982,6.61816815,0.11926388,1.96320141,5.48710780,1.50053608,0.25723589,0.92931743,0.74882210,1.49697005
1.30565283,6.81863814,0.12516723,2.01697397,5.59523894,1.53184240,0.25931156,0.95212630,0.75118171,1.57771199
1.31165583,7.01592371,0.13139379,2.06942045,5.70209294,1.56261698,0.26113675,0.97391493,0.75207267,1.65816162
1.31765883,7.20766263,0.13782899,2.11988354,5.80684739,1.59235165,0.26263685,0.99434748,0.75145360,1.73769227
1.32366183,7.39146662,0.14435230,2.16769945,5.90861991,1.62052191,0.26373465,1.01309395,0.74928449,1.81567948
1.32966483,7.56496156,0.15084016,2.21220842,6.00646514,1.64659706,0.26435258,1.02983733,0.74552812,1.89150829
1.33566783,7.72582735,0.15716894,2.25276528,6.09937342,1.67005091,0.26441512,1.04428037,0.74015195,1.96457937
1.34167084,7.87183655,0.16321783,2.28874991,6.18627148,1.69037283,0.26385141,1.05615206,0.73313021,2.03431388
1.34767384,8.00089084,0.16887160,2.31957745,6.26602570,1.70707879,0.26259782,1.06521347,0.72444627,2.10015717
1.35367684,8.11105452,0.17402315,2.34470788,6.33744837,1.71972198,0.26060050,1.07126276,0.71409495,2.16158133
1.35967984,8.20058442,0.17857573,2.36365497,6.39930725,1.72790283,0.25781766,1.07413933,0.70208467,2.21808693
1.36568284,8.26795582,0.18244484,2.37599436,6.45033870,1.73127798,0.25422154,1.07372694,0.68843932,2.26920429
1.37168584,8.31188423,0.18555970,2.38137074,6.48926453,1.72956801,0.24979994,1.06995567,0.67319967,2.31449461
1.37768884,8.33134310,0.18786435,2.37950395,6.51481279,1.72256369,0.24455726,1.06280292,0.65642424,2.35355153
1.38369185,8.32557760,0.18931829,2.37019411,6.52574237,1.71013062,0.23851496,1.05229326,0.63818952,2.38600335
1.38969485,8.29411502,0.18989676,2.35332574,6.52087117,1.69221223,0.23171139,1.03849737,0.61858964,2.41151650
1.39569785,8.23677209,0.18959052,2.32887085,6.49910747,1.66883112,0.22420114,1.02153011,0.59773535,2.42980034
1.40170085,8.15365974,0.18840547,2.29689104,6.45948382,1.64008874,0.21605374,1.00154788,0.57575249,2.44061345
1.40770385,8.04518556,0.18636179,2.25753869,6.40119243,1.60616367,0.20735195,0.97874539,0.55277997,2.44377143
1.41370685,7.91205421,0.18349293,2.21105712,6.32362098,1.56730845,0.19818963,0.95335203,0.52896742,2.43915598
1.41970985,7.75526571,0.17984442,2.15777969,6.22638726,1.52384529,0.18866933,0.92562789,0.50447263,2.42672473
1.42571286,7.57611146,0.17547252,2.09812785,6.10937114,1.47616065,0.17889972,0.89585968,0.47945876,2.40652146
1.43171586,7.37616741,0.17044283,2.03260791,5.97274214,1.42469902,0.16899292,0.86435647,0.45409174,2.37868592
1.43771886,7.15728397,0.16482880,1.96180649,5.81698090,1.36995585,0.15906187,0.83144538,0.42853760,2.34346252
1.44372186,6.92157182,0.15871042,1.88638449,5.64289292,1.31246992,0.14921787,0.79746733,0.40296012,2.30120703
1.44972486,6.67138307,0.15217276,1.80706957,5.45161344,1.25281509,0.13956825,0.76277269,0.37751862,2.25239077
1.45572786,6.40928703,0.14530477,1.72464696,5.24460225,1.19159168,0.13021443,0.72771693,0.35236613,2.19760140
1.46173087,6.13804048,0.13819803,1.63994875,5.02362821,1.12941744,0.12125011,0.69265626,0.32764777,2.13753997
1.46773387,5.86055201,0.13094571,1.55384171,4.79074328,1.06691835,0.11275994,0.65794319,0.30349949,2.07301395
1.47373687,5.57984099,0.12364156,1.46721384,4.54824688,1.00471923,0.10481840,0.62392209,0.28004704,2.00492615
1.47973987,5.29899159,0.11637907,1.38095995,4.29864151,0.94343441,0.09748903,0.59092468,0.25740526,1.93425973
1.48574287,5.02110300,0.10925065,1.29596667,4.04458134,0.88365852,0.09082398,0.55926557,0.23567752,1.86205985
1.49174587,4.74923716,0.10234692,1.21309726,3.78881597,0.82595770,0.08486371,0.52923791,0.21495545,1.78941239
1.49774887,4.48636561,0.09575614,1.13317685,3.53413134,0.77086134,0.07963700,0.50110918,0.19531876,1.71742080
1.50375188,4.23531724,0.08956352,1.05697853,3.28329062,0.71885452,0.07516112,0.47511730,0.17683530,1.64718186
1.50975488,3.99872891,0.08385073,0.98521080,3.03897725,0.67037152,0.07144211,0.45146720,0.15956117,1.57976135
1.51575788,3.77900044,0.07869532,0.91850693,2.80374256,0.62579035,0.06847524,0.43032785,0.14354101,1.51617068
1.52176088,3.57825575,0.07417008,0.85741647,2.57995984,0.58542861,0.06624556,0.41182993,0.12880836,1.45734517
1.52776388,3.39831126,0.07034249,0.80239931,2.36978647,0.54954071,0.06472853,0.39606430,0.11538615,1.40412497
1.53376688,3.24065229,0.06727395,0.75382240,2.17513504,0.51831650,0.06389072,0.38308114,0.10328721,1.35723888
1.53976988,3.10641799,0.06501902,0.71195903,1.99765396,0.49188128,0.06369066,0.37288997,0.09251486,1.31729164
1.54577289,2.99639457,0.06362451,0.67699073,1.83871738,0.47029714,0.06407961,0.36546042,0.08306355,1.28475474
1.55177589,2.91101623,0.06312847,0.64901136,1.69942384,0.45356546,0.06500257,0.36072372,0.07491950,1.25996059
1.55777889,2.85037296,0.06355910,0.62803303,1.58060235,0.44163032,0.06639917,0.35857486,0.06806133,1.24309993
1.56378189,2.81422402,0.06493353,0.61399346,1.48282463,0.43438278,0.06820476,0.35887527,0.06246062,1.23422204
1.56978489,2.80201553,0.06725658,0.60676407,1.40642146,0.43166546,0.07035141,0.36145590,0.05808244,1.23323731
1.57578789,2.81290098,0.07051950,0.60615848,1.35150155,0.43327757,0.07276899,0.36612063,0.05488582,1.23992165
1.58179090,2.84576324,0.07469879,0.61194058,1.31797086,0.43897970,0.07538626,0.37264982,0.05282407,1.25392243
1.58779390,2.89923696,0.07975513,0.62383191,1.30555090,0.44849859,0.07813190,0.38080390,0.05184504,1.27476542
1.59379690,2.97173062,0.08563261,0.64151789,1.31379438,0.46153142,0.08093553,0.39032703,0.05189131,1.30186271
1.59979990,3.06144780,0.09225817,0.66465252,1.34209741,0.47774968,0.08372868,0.40095064,0.05290029,1.33452135
1.60580290,3.16640759,0.09954162,0.69286155,1.38970754,0.49680256,0.08644569,0.41239700,0.05480429,1.37195283
1.61180590,3.28446463,0.10737603,0.72574400,1.45572753,0.51831989,0.08902453,0.42438269,0.05753062,1.41328364
1.61780890,3.41332938,0.11563885,0.76287235,1.53911533,0.54191476,0.09140753,0.43662215,0.06100173,1.45756700
1.62381191,3.55058960,0.12419358,0.80379145,1.63868106,0.56718595,0.09354204,0.44883134,0.06513543,1.50379638
1.62981491,3.69373416,0.13289222,0.84801691,1.75308221,0.59372042,0.09538101,0.46073154,0.06984536,1.55092079
1.63581791,3.84018017,0.14157824,0.89503317,1.88081854,0.62109607,0.09688347,0.47205342,0.07504155,1.59786237
1.64182091,3.98730451,0.15009039,0.94429207,2.02022857,0.64888493,0.09801492,0.48254144,0.08063129,1.64353629
1.64782391,4.13248041,0.15826687,0.99521234,2.16948915,0.67665701,0.09874772,0.49195848,0.08652026,1.68687294
1.65382691,4.27311929,0.16595002,1.04718068,2.32662012,0.70398504,0.09906131,0.50009080,0.09261392,1.72684221
