energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down
3.52676338,0.55420336,-0.29493513,0.30382391,-0.12420875,0.14660987,-0.07618378,0.00605107,-0.00169688,0.22146669,-0.09217588,0.15438478,-0.09225956,0.00110744,-0.00034178
3.53276638,0.61015432,-0.31989535,0.34257681,-0.14103399,0.16220876,-0.08326774,0.00709064,-0.00205164,0.25175025,-0.10254929,0.16725299,-0.09807108,0.00127854,-0.00041200
3.53876938,0.67105885,-0.34855417,0.38479764,-0.16043280,0.17920641,-0.09139473,0.00826064,-0.00247696,0.28519717,-0.11533572,0.18122646,-0.10473263,0.00146638,-0.00049410
3.54477239,0.73685590,-0.38117380,0.43039499,-0.18262630,0.19758991,-0.10064119,0.00956721,-0.00298114,0.32171758,-0.13073841,0.19630522,-0.11228592,0.00167076,-0.00058918
3.55077539,0.80738340,-0.41801728,0.47919398,-0.20782283,0.21731783,-0.11108425,0.01101495,-0.00357293,0.36115031,-0.14894298,0.21247236,-0.12077715,0.00189108,-0.00069830
3.55677839,0.88236607,-0.45933652,0.53092960,-0.23620850,0.23831674,-0.12279818,0.01260657,-0.00426132,0.40325853,-0.17010974,0.22969105,-0.13025481,0.00212637,-0.00082240
3.56278139,0.96140633,-0.50535825,0.58524261,-0.26793683,0.26047852,-0.13585039,0.01434253,-0.00505539,0.44772755,-0.19436550,0.24790196,-0.14076686,0.00237522,-0.00096232
3.56878439,1.04397895,-0.55626836,0.64167846,-0.30311762,0.28365880,-0.15029686,0.01622076,-0.00596400,0.49416498,-0.22179497,0.26702156,-0.15235759,0.00263579,-0.00111869
3.57478739,1.12943046,-0.61219528,0.69968973,-0.34180570,0.30767663,-0.16617733,0.01823636,-0.00699552,0.54210372,-0.25243222,0.28694117,-0.16506401,0.00290582,-0.00129190
3.58079040,1.21698363,-0.67319282,0.75864222,-0.38398977,0.33231562,-0.18351039,0.02038142,-0.00815757,0.59100784,-0.28625239,0.30752712,-0.17891205,0.00318263,-0.00148208
3.58679340,1.30574748,-0.73922349,0.81782494,-0.42958218,0.35732669,-0.20228867,0.02264486,-0.00945659,0.64028152,-0.32316427,0.32862203,-0.19391279,0.00346318,-0.00168900
3.59279640,1.39473293,-0.81014319,0.87646387,-0.47841003,0.38243231,-0.22247437,0.02501244,-0.01089757,0.68928087,-0.36300397,0.35004727,-0.21005873,0.00374409,-0.00191208
3.59879940,1.48287371,-0.88568806,0.93373921,-0.53020825,0.40733233,-0.24399548,0.02746680,-0.01248365,0.73732842,-0.40553040,0.37160659,-0.22732054,0.00402172,-0.00215033
3.60480240,1.56905221,-0.96546469,0.98880566,-0.58461535,0.43171115,-0.26674290,0.02998765,-0.01421581,0.78372990,-0.45042279,0.39309073,-0.24564430,0.00429228,-0.00240231
3.61080540,1.65212921,-1.04894434,1.04081505,-0.64117225,0.45524605,-0.29056872,0.03255208,-0.01609252,0.82779266,-0.49728081,0.41428308,-0.26494956,0.00455187,-0.00266618
3.61680840,1.73097647,-1.13546223,1.08894052,-0.69932470,0.47761636,-0.31528591,0.03513496,-0.01810950,0.86884521,-0.54562741,0.43496585,-0.28512842,0.00479662,-0.00293963
3.62281141,1.80451091,-1.22422211,1.13240112,-0.75842955,0.49851310,-0.34066950,0.03770948,-0.02025948,0.90625693,-0.59491488,0.45492679,-0.30604560,0.00502279,-0.00321995
3.62881441,1.87172869,-1.31430682,1.17048609,-0.81776490,0.51764868,-0.36645954,0.04024774,-0.02253207,0.93945724,-0.64453381,0.47396589,-0.32753988,0.00522687,-0.00350405
3.63481741,1.93173775,-1.40469470,1.20257740,-0.87654427,0.53476614,-0.39236560,0.04272144,-0.02491373,0.96795328,-0.69382526,0.49190189,-0.34942659,0.00540568,-0.00378852
3.64082041,1.98378713,-1.49428154,1.22816979,-0.93393426,0.54964761,-0.41807299,0.04510258,-0.02738778,0.99134544,-0.74209562,0.50857816,-0.37150151,0.00555647,-0.00406966
3.64682341,2.02729165,-1.58190774,1.24688715,-0.98907535,0.56212144,-0.44325036,0.04736424,-0.02993461,1.00933975,-0.78863385,0.52386760,-0.39354569,0.00567702,-0.00434364
3.65282641,2.06185054,-1.66638947,1.25849460,-1.04110511,0.57206774,-0.46755859,0.04948125,-0.03253191,1.02175680,-0.83273058,0.53767635,-0.41533135,0.00576568,-0.00460650
3.65882941,2.08725909,-1.74655291,1.26290561,-1.08918302,0.57942186,-0.49066047,0.05143086,-0.03515504,1.02853654,-0.87369819,0.54994600,-0.43662839,0.00582144,-0.00485434
3.66483242,2.10351257,-1.82126994,1.26018378,-1.13251568,0.58417585,-0.51223093,0.05319335,-0.03777759,1.02973874,-0.91089138,0.56065411,-0.45721136,0.00584395,-0.00508335
3.67083542,2.11080217,-1.88949395,1.25053923,-1.17038170,0.58637753,-0.53196723,0.05475243,-0.04037185,1.02553914,-0.94372697,0.56981304,-0.47686646,0.00583353,-0.00528999
3.67683842,2.10950300,-1.95029376,1.23431969,-1.20215479,0.58612743,-0.54959883,0.05609563,-0.04290952,1.01622139,-0.97170241,0.57746701,-0.49539832,0.00579114,-0.00547103
3.68284142,2.10015473,-2.00288436,1.21199681,-1.22732427,0.58357354,-0.56489620,0.05721440,-0.04536237,1.00216517,-0.99441187,0.58368762,-0.51263608,0.00571834,-0.00562371
3.68884442,2.08343585,-2.04665269,1.18414831,-1.24551179,0.57890427,-0.57767841,0.05810418,-0.04770295,0.98383101,-1.01155931,0.58856792,-0.52843860,0.00561725,-0.00574576
3.69484742,2.06013277,-2.08117714,1.15143677,-1.25648371,0.57233989,-0.58781887,0.05876420,-0.04990525,0.96174268,-1.02296776,0.59221544,-0.54269832,0.00549045,-0.00583552
3.70085043,2.03110533,-2.10623981,1.11458619,-1.26015824,0.56412290,-0.59524910,0.05919721,-0.05194538,0.93646781,-1.02858445,0.59474449,-0.55534362,0.00534090,-0.00589196
3.70685343,1.99725048,-2.12183074,1.07435727,-1.25660720,0.55450782,-0.59996015,0.05940903,-0.05380212,0.90859771,-1.02848139,0.59626824,-0.56633959,0.00517182,-0.00591473
3.71285643,1.95946605,-2.12814385,1.03152269,-1.24605220,0.54375094,-0.60200172,0.05940806,-0.05545738,0.87872743,-1.02285139,0.59689091,-0.57568696,0.00498662,-0.00590412
3.71885943,1.91861620,-2.12556472,0.98684335,-1.22885542,0.53210048,-0.60147892,0.05920462,-0.05689654,0.84743677,-1.01199974,0.59670075,-0.58341940,0.00478875,-0.00586110
3.72486243,1.87550058,-2.11465081,0.94104655,-1.20550546,0.51978772,-0.59854683,0.05881042,-0.05810870,0.81527317,-0.99633184,0.59576398,-0.58959921,0.00458162,-0.00578724
3.73086543,1.83082833,-2.09610498,0.89480718,-1.17659896,0.50701947,-0.59340313,0.05823789,-0.05908667,0.78273717,-0.97633740,0.59412027,-0.59431161,0.00436853,-0.00568467
3.73686843,1.78519840,-2.07074386,0.84873225,-1.14281877,0.49397223,-0.58627922,0.05749963,-0.05982695,0.75027084,-0.95257199,0.59178001,-0.59765804,0.00415254,-0.00555597
3.74287144,1.73908664,-2.03946246,0.80334947,-1.10490988,0.48078832,-0.57743018,0.05660797,-0.06032948,0.71824977,-0.92563675,0.58872345,-0.59974870,0.00393644,-0.00540412
3.74887444,1.69284041,-2.00319697,0.75910002,-1.06365411,0.46757399,-0.56712419,0.05557454,-0.06059735,0.68697848,-0.89615732,0.58490199,-0.60069497,0.00372267,-0.00523237
3.75487744,1.64668032,-1.96288748,0.71633550,-1.01984469,0.45439959,-0.55563183,0.05441010,-0.06063633,0.65668945,-0.86476280,0.58024134,-0.60060187,0.00351335,-0.00504413
3.76088044,1.60070893,-1.91944267,0.67531878,-0.97426201,0.44130176,-0.54321592,0.05312436,-0.06045442,0.62754535,-0.83206581,0.57464658,-0.59956128,0.00331017,-0.00484291
3.76688344,1.55492527,-1.87370800,0.63622850,-0.92765132,0.42828721,-0.53012226,0.05172600,-0.06006136,0.59964431,-0.79864444,0.56800871,-0.59764616,0.00311450,-0.00463215
3.77288644,1.50924435,-1.82643893,0.59916651,-0.88070346,0.41533792,-0.51657180,0.05022285,-0.05946807,0.57302738,-0.76502684,0.56021235,-0.59490620,0.00292731,-0.00441518
3.77888944,1.46352005,-1.77828042,0.56416765,-0.83403917,0.40241745,-0.50275450,0.04862209,-0.05868625,0.54768794,-0.73167898,0.55114415,-0.59136514,0.00274928,-0.00419512
3.78489245,1.41756991,-1.72975338,0.53121114,-0.78819740,0.38947768,-0.48882523,0.04693055,-0.05772794,0.52358209,-0.69899595,0.54070145,-0.58701991,0.00258078,-0.00397483
3.79089545,1.37120034,-1.68124848,0.50023278,-0.74362796,0.37646582,-0.47490173,0.04515506,-0.05660519,0.50063952,-0.66729694,0.52880057,-0.58184173,0.00242197,-0.00375682
3.79689845,1.32423074,-1.63302725,0.47113731,-0.70068842,0.36333115,-0.46106457,0.04330281,-0.05532985,0.47877411,-0.63682399,0.51538442,-0.57577899,0.00227279,-0.00354326
3.80290145,1.27651507,-1.58523003,0.44381022,-0.65964502,0.35003104,-0.44735924,0.04138168,-0.05391348,0.45789380,-0.60774408,0.50042893,-0.56876186,0.00213309,-0.00333596
3.80890445,1.22795992,-1.53788986,0.41812844,-0.62067717,0.33653607,-0.43379981,0.03940055,-0.05236725,0.43790910,-0.58015427,0.48394789,-0.56070822,0.00200260,-0.00313636
3.81490745,1.17853817,-1.49095130,0.39396959,-0.58388504,0.32283399,-0.42037409,0.03736946,-0.05070210,0.41874004,-0.55408943,0.46599611,-0.55153070,0.00188101,-0.00294553
3.82091046,1.12829778,-1.44429261,0.37121936,-0.54929945,0.30893217,-0.40704982,0.03529979,-0.04892880,0.40032117,-0.52953176,0.44667069,-0.54114428,0.00176804,-0.00276425
3.82691346,1.07736551,-1.39775002,0.34977695,-0.51689342,0.29485888,-0.39378147,0.03320429,-0.04705819,0.38260476,-0.50642155,0.42611034,-0.52947408,0.00166342,-0.00259301
3.83291646,1.02594591,-1.35114244,0.32955859,-0.48659456,0.28066303,-0.38051717,0.03109697,-0.04510138,0.36556194,-0.48466850,0.40449304,-0.51646288,0.00156695,-0.00243204
3.83891946,0.97431581,-1.30429520,0.31049917,-0.45829758,0.26641276,-0.36720550,0.02899301,-0.04306997,0.34918225,-0.46416282,0.38203200,-0.50207784,0.00147852,-0.00228142
3.84492246,0.92281532,-1.25706155,0.29255229,-0.43187636,0.25219301,-0.35380161,0.02690852,-0.04097621,0.33347173,-0.44478562,0.35897044,-0.48631626,0.00139810,-0.00214108
3.85092546,0.87183603,-1.20934081,0.27568893,-0.40719493,0.23810225,-0.34027243,0.02486022,-0.03883320,0.31844981,-0.42641816,0.33557548,-0.46920983,0.00132578,-0.00201086
3.85692846,0.82180757,-1.16109248,0.25989524,-0.38411691,0.22424876,-0.32660073,0.02286518,-0.03665496,0.30414562,-0.40894942,0.31213136,-0.45082739,0.00126175,-0.00189057
3.86293147,0.77318345,-1.11234570,0.24516960,-0.36251334,0.21074665,-0.31278794,0.02094048,-0.03445642,0.29059388,-0.39228194,0.28893272,-0.43127598,0.00120632,-0.00178001
3.86893447,0.72642729,-1.06320410,0.23151950,-0.34226849,0.19771199,-0.29885554,0.01910284,-0.03225344,0.27783091,-0.37633573,0.26627793,-0.41070018,0.00115990,-0.00167905
3.87493747,0.68200018,-1.01384607,0.21895846,-0.32328382,0.18525917,-0.28484525,0.01736841,-0.03006262,0.26589104,-0.36105031,0.24446312,-0.38927998,0.00112304,-0.00158760
3.88094047,0.64034997,-0.96452092,0.20750323,-0.30548015,0.17349787,-0.27081797,0.01575246,-0.02790118,0.25480371,-0.34638511,0.22377694,-0.36722722,0.00109636,-0.00150567
3.88694347,0.60190284,-0.91554172,0.19717161,-0.28879818,0.16253061,-0.25685172,0.01426921,-0.02578669,0.24459138,-0.33231839,0.20449630,-0.34478095,0.00108062,-0.00143340
3.89294647,0.56705751,-0.86727539,0.18798077,-0.27319781,0.15245104,-0.24303888,0.01293170,-0.02373686,0.23526852,-0.31884500,0.18688322,-0.32220205,0.00107668,-0.00137103
3.89894947,0.53618194,-0.82013120,0.17994633,-0.25865632,0.14334302,-0.22948284,0.01175168,-0.02176923,0.22684149,-0.30597343,0.17118270,-0.29976736,0.00108550,-0.00131893
3.90495248,0.50961235,-0.77454847,0.17308201,-0.24516603,0.13528035,-0.21629446,0.01073962,-0.01990093,0.21930935,-0.29372245,0.15762155,-0.27776374,0.00110814,-0.00127763
3.91095548,0.48765410,-0.73098425,0.16739978,-0.23273146,0.12832712,-0.20358856,0.00990469,-0.01814841,0.21266544,-0.28211769,0.14640799,-0.25648229,0.00114574,-0.00124777
3.91695848,0.47058383,-0.68990190,0.16291038,-0.22136657,0.12253850,-0.19148053,0.00925484,-0.01652725,0.20689945,-0.27118842,0.13773190,-0.23621313,0.00119953,-0.00123012
3.92296148,0.45865211,-0.65176091,0.15962400,-0.21109203,0.11796176,-0.18008351,0.00879682,-0.01505194,0.20199976,-0.26096497,0.13176527,-0.21724068,0.00127077,-0.00122560
3.92896448,0.45208594,-0.61700854,0.15755080,-0.20193283,0.11463742,-0.16950592,0.00853627,-0.01373574,0.19795580,-0.25147659,0.12866272,-0.19983987,0.00136075,-0.00123519
3.93496748,0.45109039,-0.58607316,0.15670129,-0.19391637,0.11260027,-0.15984972,0.00847775,-0.01259063,0.19476011,-0.24275023,0.12856178,-0.18427302,0.00147078,-0.00126002
3.94097049,0.45584868,-0.55935952,0.15708616,-0.18707089,0.11188005,-0.15120917,0.00862477,-0.01162719,0.19240984,-0.23480992,0.13158270,-0.17078764,0.00160205,-0.00130126
3.94697349,0.46652028,-0.53724543,0.15871560,-0.18142425,0.11250176,-0.14367013,0.00897975,-0.01085461,0.19090760,-0.22767683,0.13782750,-0.15961477,0.00175569,-0.00136014
3.95297649,0.48323681,-0.52007960,0.16159788,-0.17700310,0.11448543,-0.13730986,0.00954402,-0.01028063,0.19026138,-0.22136983,0.14737836,-0.15096789,0.00193264,-0.00143791
3.95897949,0.50609547,-0.50818009,0.16573730,-0.17383210,0.11784526,-0.13219698,0.01031768,-0.00991159,0.19048356,-0.21590629,0.16029500,-0.14504213,0.00213358,-0.00153581
3.96498249,0.53515040,-0.50183278,0.17113153,-0.17193321,0.12258829,-0.12839171,0.01129950,-0.00975240,0.19158904,-0.21130307,0.17661142,-0.14201353,0.00235890,-0.00165500
3.97098549,0.57040210,-0.50128941,0.17776838,-0.17132477,0.12871246,-0.12594601,0.01248683,-0.00980652,0.19359244,-0.20757725,0.19633187,-0.14203816,0.00260862,-0.00179652
3.97698849,0.61178572,-0.50676457,0.18562227,-0.17202045,0.13620430,-0.12490360,0.01387537,-0.01007596,0.19650476,-0.20474658,0.21942634,-0.14525091,0.00288231,-0.00196126
3.98299150,0.65915881,-0.51843143,0.19465065,-0.17402769,0.14503642,-0.12529965,0.01545915,-0.01056121,0.20032949,-0.20282944,0.24582598,-0.15176379,0.00317905,-0.00214985
3.98899450,0.71228958,-0.53641597,0.20479049,-0.17734585,0.15516491,-0.12716014,0.01723032,-0.01126118,0.20505858,-0.20184410,0.27541851,-0.16166358,0.00349738,-0.00236263
3.99499750,0.77084644,-0.56078968,0.21595529,-0.18196401,0.16652688,-0.13050078,0.01917915,-0.01217315,0.21066846,-0.20180742,0.30804428,-0.17500894,0.00383530,-0.00259957
4.00100050,0.83439001,-0.59156095,0.22803275,-0.18785838,0.17903845,-0.13532557,0.02129401,-0.01329267,0.21711657,-0.20273276,0.34349318,-0.19182691,0.00419024,-0.00286023
4.00700350,0.90236826,-0.62866561,0.24088347,-0.19498959,0.19259318,-0.14162499,0.02356146,-0.01461347,0.22433846,-0.20462745,0.38150275,-0.21210902,0.00455909,-0.00314369
4.01300650,0.97411570,-0.67195707,0.25434073,-0.20330000,0.20706143,-0.14937395,0.02596636,-0.01612748,0.23224590,-0.20748976,0.42175788,-0.23580714,0.00493826,-0.00344853
4.01900950,1.04885712,-0.72119695,0.26821168,-0.21271117,0.22229052,-0.15852969,0.02849208,-0.01782475,0.24072611,-0.21130568,0.46389237,-0.26282941,0.00532374,-0.00377278
4.02501251,1.12571619,-0.77604684,0.28227983,-0.22312178,0.23810588,-0.16902975,0.03112084,-0.01969353,0.24964226,-0.21604574,0.50749229,-0.29303660,0.00571117,-0.00411394
4.03101551,1.20372896,-0.83606214,0.29630898,-0.23440625,0.25431326,-0.18079024,0.03383402,-0.02172035,0.25883532,-0.22166208,0.55210147,-0.32623906,0.00609600,-0.00446899
4.03701851,1.28186203,-0.90068875,0.31004834,-0.24641418,0.27070200,-0.19370458,0.03661253,-0.02389019,0.26812715,-0.22808610,0.59722884,-0.36219487,0.00647359,-0.00483444
4.04302151,1.35903477,-0.96926325,0.32323888,-0.25897085,0.28704907,-0.20764291,0.03943724,-0.02618671,0.27732490,-0.23522689,0.64235744,-0.40060925,0.00683934,-0.00520638
4.04902451,1.43414487,-1.04101724,0.33562039,-0.27187886,0.30312404,-0.22245229,0.04228931,-0.02859258,0.28622632,-0.24297057,0.68695494,-0.44113568,0.00718888,-0.00558057
4.05502751,1.50609600,-1.11508603,0.34693914,-0.28492108,0.31869447,-0.23795782,0.04515061,-0.03108977,0.29462596,-0.25118084,0.73048510,-0.48337875,0.00751815,-0.00595255
4.06103052,1.57382662,-1.19052182,0.35695575,-0.29786460,0.33353174,-0.25396473,0.04800393,-0.03366003,0.30232176,-0.25970066,0.77241980,-0.52689896,0.00782357,-0.00631778
4.06703352,1.63633838,-1.26631118,0.36545279,-0.31046600,0.34741690,-0.27026142,0.05083317,-0.03628522,0.30912187,-0.26835520,0.81225104,-0.57121938,0.00810211,-0.00667176
4.07303652,1.69272298,-1.34139625,0.37224194,-0.32247733,0.36014632,-0.28662344,0.05362348,-0.03894776,0.31485132,-0.27695580,0.84950257,-0.61583404,0.00835143,-0.00701015
4.07903952,1.74218623,-1.41469906,0.37717010,-0.33365290,0.37153690,-0.30281814,0.05636112,-0.04163099,0.31935812,-0.28530503,0.88374035,-0.66021777,0.00856986,-0.00732897
4.08504252,1.78406813,-1.48514785,0.38012447,-0.34375642,0.38143063,-0.31861003,0.05903340,-0.04431945,0.32251864,-0.29320238,0.91458170,-0.70383714,0.00875649,-0.00762465
4.09104552,1.81785823,-1.55170443,0.38103608,-0.35256815,0.38969823,-0.33376638,0.06162836,-0.04699910,0.32424193,-0.30045057,0.94170258,-0.74616220,0.00891111,-0.00789420
4.09704852,1.84320571,-1.61339117,0.37988181,-0.35989181,0.39624182,-0.34806306,0.06413446,-0.04965739,0.32447284,-0.30686192,0.96484288,-0.78667823,0.00903419,-0.00813529
4.10305153,1.85992379,-1.66931658,0.37668472,-0.36556084,0.40099650,-0.36129013,0.06654015,-0.05228325,0.32319378,-0.31226472,0.98380955,-0.82489736,0.00912677,-0.00834627
4.10905453,1.86798859,-1.71869812,0.37151281,-0.36944378,0.40393088,-0.37325705,0.06883349,-0.05486692,0.32042505,-0.31650906,0.99847752,-0.86036920,0.00919041,-0.00852626
4.11505753,1.86753289,-1.76088133,0.36447624,-0.37144833,0.40504648,-0.38379733,0.07100175,-0.05739962,0.31622397,-0.31947202,1.00878878,-0.89269030,0.00922703,-0.00867508
4.12106053,1.85883525,-1.79535442,0.35572318,-0.37152419,0.40437629,-0.39277223,0.07303111,-0.05987318,0.31068256,-0.32106181,1.01474953,-0.92151193,0.00923882,-0.00879326
4.12706353,1.84230546,-1.82175774,0.34543463,-0.36966423,0.40198248,-0.40007357,0.07490641,-0.06227951,0.30392429,-0.32122087,1.01642612,-0.94654587,0.00922807,-0.00888195
4.13306653,1.81846732,-1.83988792,0.33381838,-0.36590427,0.39795350,-0.40562543,0.07661119,-0.06461009,0.29609984,-0.31992757,1.01393984,-0.96756819,0.00919709,-0.00894279
4.13906953,1.78793970,-1.84969668,0.32110248,-0.36032123,0.39240079,-0.40938478,0.07812772,-0.06685543,0.28738227,-0.31719670,1.00746122,-0.98442089,0.00914811,-0.00897784
4.14507254,1.75141714,-1.85128469,0.30752852,-0.35303002,0.38545521,-0.41134108,0.07943740,-0.06900455,0.27796174,-0.31307859,0.99720413,-0.99701153,0.00908315,-0.00898945
4.15107554,1.70965075,-1.84489114,0.29334497,-0.34417921,0.37726351,-0.41151492,0.08052121,-0.07104457,0.26804007,-0.30765706,0.98342013,-1.00531111,0.00900406,-0.00898005
4.15707854,1.66343044,-1.83087977,0.27880092,-0.33394578,0.36798484,-0.40995584,0.08136045,-0.07296049,0.25782534,-0.30104631,0.96639321,-1.00935050,0.00891239,-0.00895210
4.16308154,1.61356895,-1.80972244,0.26414031,-0.32252923,0.35778754,-0.40673959,0.08193760,-0.07473508,0.24752679,-0.29338701,0.94643538,-1.00921575,0.00880951,-0.00890796
4.16908454,1.56088814,-1.78198121,0.24959697,-0.31014541,0.34684626,-0.40196490,0.08223722,-0.07634902,0.23734998,-0.28484163,0.92388282,-1.00504284,0.00869655,-0.00884974
4.17508754,1.50620772,-1.74829003,0.23539037,-0.29702016,0.33533935,-0.39575011,0.08224701,-0.07778127,0.22749259,-0.27558951,0.89909301,-0.99701215,0.00857456,-0.00877930
4.18109055,1.45033630,-1.70933701,0.22172225,-0.28338334,0.32344668,-0.38822972,0.08195880,-0.07900965,0.21814066,-0.26582171,0.87244227,-0.98534312,0.00844450,-0.00869816
4.18709355,1.39406442,-1.66584802,0.20877418,-0.26946320,0.31134770,-0.37955112,0.08136950,-0.08001162,0.20946549,-0.25573593,0.84432387,-0.97028935,0.00830741,-0.00860754
4.19309655,1.33815923,-1.61857230,0.19670574,-0.25548143,0.29921975,-0.36987153,0.08048188,-0.08076530,0.20162096,-0.24553167,0.81514614,-0.95213439,0.00816446,-0.00850835
4.19909955,1.28336015,-1.56827035,0.18565346,-0.24164895,0.28723644,-0.35935537,0.07930516,-0.08125053,0.19474149,-0.23540578,0.78533042,-0.93118836,0.00801703,-0.00840129
4.20510255,1.23037495,-1.51570438,0.17573036,-0.22816256,0.27556611,-0.34817192,0.07785536,-0.08145009,0.18894034,-0.22554848,0.75530853,-0.90778531,0.00786683,-0.00828689
4.21110555,1.17987568,-1.46163097,0.16702581,-0.21520237,0.26437021,-0.33649342,0.07615540,-0.08135086,0.18430829,-0.21613991,0.72551938,-0.88228128,0.00771589,-0.00816566
4.21710855,1.13249388,-1.40679588,0.15960587,-0.20293008,0.25380150,-0.32449342,0.07423477,-0.08094493,0.18091268,-0.20734729,0.69640455,-0.85505280,0.00756664,-0.00803815
4.22311156,1.08881483,-1.35193025,0.15351369,-0.19148788,0.24400211,-0.31234539,0.07212905,-0.08023058,0.17879659,-0.19932245,0.66840272,-0.82649559,0.00742183,-0.00790511
4.22911456,1.04937044,-1.29774774,0.14877014,-0.18099799,0.23510131,-0.30022142,0.06987896,-0.07921303,0.17797841,-0.19220000,0.64194288,-0.79702312,0.00728453,-0.00776756
4.23511756,1.01463102,-1.24494197,0.14537448,-0.17156264,0.22721318,-0.28829091,0.06752929,-0.07790493,0.17845142,-0.18609574,0.61743637,-0.76706459,0.00715805,-0.00762690
4.24112056,0.98499584,-1.19418349,0.14330510,-0.16326431,0.22043406,-0.27671919,0.06512753,-0.07632658,0.18018382,-0.18110543,0.59526803,-0.73706222,0.00704579,-0.00748492
4.24712356,0.96078305,-1.14611584,0.14252029,-0.15616622,0.21484002,-0.26566584,0.06272234,-0.07450573,0.18311886,-0.17730382,0.57578670,-0.70746744,0.00695115,-0.00734390
4.25312656,0.94221951,-1.10135026,0.14295909,-0.15031282,0.21048437,-0.25528281,0.06036196,-0.07247708,0.18717542,-0.17474385,0.55929550,-0.67873576,0.00687736,-0.00720654
4.25912956,0.92943100,-1.06045878,0.14454232,-0.14573037,0.20739545,-0.24571221,0.05809258,-0.07028153,0.19224892,-0.17345596,0.54604234,-0.65132039,0.00682731,-0.00707595
4.26513257,0.92243379,-1.02396568,0.14717376,-0.14242729,0.20557470,-0.23708378,0.05595686,-0.06796497,0.19821275,-0.17344756,0.53621125,-0.62566463,0.00680341,-0.00695554
4.27113557,0.92112816,-0.99233744,0.15074153,-0.14039466,0.20499542,-0.22951214,0.05399242,-0.06557695,0.20492019,-0.17470271,0.52991496,-0.60219298,0.00680744,-0.00684897
4.27713857,0.92529468,-0.96597156,0.15511988,-0.13960645,0.20560206,-0.22309391,0.05223075,-0.06316910,0.21220690,-0.17718189,0.52718929,-0.58130154,0.00684041,-0.00675992
4.28314157,0.93459381,-0.94518482,0.16017124,-0.14001987,0.20731044,-0.21790474,0.05069617,-0.06079348,0.21989401,-0.18082214,0.52798978,-0.56334786,0.00690248,-0.00669201
4.28914457,0.94856938,-0.93020162,0.16574867,-0.14157571,0.21000876,-0.21399656,0.04940530,-0.05850079,0.22779172,-0.18553744,0.53219087,-0.54864074,0.00699290,-0.00664861
4.29514757,0.96665616,-0.92114314,0.17169866,-0.14419883,0.21355969,-0.21139510,0.04836667,-0.05633878,0.23570344,-0.19121964,0.53958794,-0.53743055,0.00710996,-0.00663263
4.30115058,0.98819157,-0.91801818,0.17786425,-0.14779883,0.21780326,-0.21009784,0.04758080,-0.05435062,0.24343036,-0.19773974,0.54990219,-0.52990043,0.00725106,-0.00664642
4.30715358,1.01243144,-0.92071633,0.18408837,-0.15227104,0.22256073,-0.21007271,0.04704053,-0.05257356,0.25077625,-0.20494979,0.56278827,-0.52615909,0.00741272,-0.00669158
4.31315658,1.03856931,-0.92900435,0.19021744,-0.15749779,0.22763930,-0.21125749,0.04673169,-0.05103781,0.25755247,-0.21268543,0.57784464,-0.52623535,0.00759073,-0.00676885
4.31915958,1.06575862,-0.94252606,0.19610486,-0.16335017,0.23283732,-0.21356017,0.04663400,-0.04976567,0.26358281,-0.22076888,0.59462591,-0.53007517,0.00778027,-0.00687805
4.32516258,1.09313700,-0.96080635,0.20161459,-0.16969004,0.23795014,-0.21686023,0.04672217,-0.04877106,0.26870826,-0.22901262,0.61265701,-0.53754113,0.00797608,-0.00701800
4.33116558,1.11985160,-0.98325929,0.20662428,-0.17637255,0.24277609,-0.22101103,0.04696719,-0.04805931,0.27279119,-0.23722344,0.63144829,-0.54841460,0.00817265,-0.00718652
4.33716858,1.14508431,-1.00920040,0.21102824,-0.18324893,0.24712248,-0.22584304,0.04733762,-0.04762730,0.27571902,-0.24520698,0.65051100,-0.56240066,0.00836441,-0.00738051
4.34317159,1.16807587,-1.03786274,0.21473967,-0.19016950,0.25081132,-0.23116812,0.04780093,-0.04746393,0.27740707,-0.25277236,0.66937231,-0.57913564,0.00854595,-0.00759595
4.34917459,1.18814759,-1.06841621,0.21769243,-0.19698692,0.25368463,-0.23678443,0.04832476,-0.04755084,0.27780053,-0.25973703,0.68758925,-0.59819682,0.00871221,-0.00782809
4.35517759,1.20471972,-1.09998957,0.21984197,-0.20355936,0.25560888,-0.24248207,0.04887809,-0.04786336,0.27687538,-0.26593137,0.70476078,-0.61911415,0.00885862,-0.00807155
4.36118059,1.21732577,-1.13169399,0.22116546,-0.20975367,0.25647867,-0.24804900,0.04943218,-0.04837162,0.27463833,-0.27120309,0.72053757,-0.64138335,0.00898127,-0.00832053
4.36718359,1.22562182,-1.16264746,0.22166124,-0.21544826,0.25621916,-0.25327722,0.04996131,-0.04904180,0.27112565,-0.27542110,0.73462890,-0.66447978,0.00907702,-0.00856896
4.37318659,1.22939085,-1.19199880,0.22134733,-0.22053560,0.25478747,-0.25796879,0.05044336,-0.04983739,0.26640108,-0.27847870,0.74680657,-0.68787267,0.00914352,-0.00881071
4.37918959,1.22854168,-1.21895036,0.22025933,-0.22492427,0.25217281,-0.26194149,0.05086003,-0.05072050,0.26055279,-0.28029605,0.75690561,-0.71103884,0.00917933,-0.00903980
