energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
2.95647824,1.18441120,0.77810604,0.00000000,0.05559815,0.04187801,0.45873085,0.34801641,0.07121880,0.00000000
2.96248124,1.18572849,0.75960875,0.00000000,0.05565751,0.04397372,0.47089174,0.34457578,0.07074305,0.00000000
2.96848424,1.19056754,0.74413931,0.00000000,0.05594925,0.04624195,0.48527142,0.34262531,0.07072789,0.00000000
2.97448724,1.19897822,0.73184510,0.00000000,0.05646760,0.04867990,0.50190459,0.34219098,0.07120691,0.00000000
2.98049025,1.21089735,0.72277663,0.00000000,0.05719839,0.05128487,0.52076603,0.34325683,0.07220669,0.00000000
2.98649325,1.22616144,0.71689825,0.00000000,0.05811993,0.05405510,0.54177119,0.34576967,0.07374742,0.00000000
2.99249625,1.24452261,0.71410167,0.00000000,0.05920415,0.05699066,0.56477850,0.34964492,0.07584350,0.00000000
2.99849925,1.26566701,0.71422148,0.00000000,0.06041787,0.06009435,0.58959353,0.35477325,0.07850420,0.00000000
3.00450225,1.28923468,0.71705176,0.00000000,0.06172432,0.06337262,0.61597471,0.36102757,0.08173424,0.00000000
3.01050525,1.31483967,0.72236281,0.00000000,0.06308470,0.06683640,0.64364051,0.36827021,0.08553423,0.00000000
3.01650825,1.34208967,0.72991714,0.00000000,0.06445968,0.07050181,0.67227784,0.37635978,0.08990096,0.00000000
3.02251126,1.37060416,0.73948392,0.00000000,0.06581093,0.07439072,0.70155147,0.38515756,0.09482750,0.00000000
3.02851426,1.40003033,0.75085120,0.00000000,0.06710252,0.07853108,0.73111409,0.39453315,0.10030297,0.00000000
3.03451726,1.43005611,0.76383534,0.00000000,0.06830207,0.08295700,0.76061678,0.40436909,0.10631224,0.00000000
3.04052026,1.46041997,0.77828739,0.00000000,0.06938173,0.08770846,0.78971941,0.41456441,0.11283534,0.00000000
3.04652326,1.49091700,0.79409604,0.00000000,0.07031899,0.09283070,0.81810067,0.42503698,0.11984673,0.00000000
3.05252626,1.52140119,0.81118723,0.00000000,0.07109707,0.09837316,0.84546728,0.43572453,0.12731449,0.00000000
3.05852926,1.55178400,0.82952061,0.00000000,0.07170513,0.10438806,0.87156193,0.44658439,0.13519941,0.00000000
3.06453227,1.58202925,0.84908302,0.00000000,0.07213827,0.11092846,0.89616967,0.45759197,0.14345420,0.00000000
3.07053527,1.61214458,0.86987949,0.00000000,0.07239713,0.11804594,0.91912232,0.46873814,0.15202267,0.00000000
3.07653827,1.64217015,0.89192237,0.00000000,0.07248741,0.12578789,0.94030070,0.48002542,0.16083926,0.00000000
3.08254127,1.67216477,0.91521914,0.00000000,0.07241914,0.13419447,0.95963444,0.49146341,0.16982866,0.00000000
3.08854427,1.70219047,0.93975961,0.00000000,0.07220581,0.14329529,0.97709931,0.50306346,0.17890587,0.00000000
3.09454727,1.73229585,0.96550329,0.00000000,0.07186344,0.15310606,0.99271228,0.51483300,0.18797657,0.00000000
3.10055028,1.76249938,0.99236761,0.00000000,0.07140959,0.16362518,1.00652425,0.52676959,0.19693787,0.00000000
3.10655328,1.79277326,1.02021768,0.00000000,0.07086230,0.17483059,1.01861109,0.53885525,0.20567957,0.00000000
3.11255628,1.82302870,1.04885815,0.00000000,0.07023923,0.18667700,1.02906324,0.55105111,0.21408577,0.00000000
3.11855928,1.85310363,1.07802785,0.00000000,0.06955668,0.19909369,1.03797454,0.56329291,0.22203688,0.00000000
3.12456228,1.88275338,1.10739742,0.00000000,0.06882894,0.21198304,1.04543096,0.57548754,0.22941200,0.00000000
3.13056528,1.91164523,1.13657042,0.00000000,0.06806759,0.22522014,1.05149988,0.58751089,0.23609163,0.00000000
3.13656828,1.93935726,1.16508781,0.00000000,0.06728112,0.23865329,1.05622071,0.59920724,0.24196043,0.00000000
3.14257129,1.96538188,1.19243603,0.00000000,0.06647462,0.25210582,1.05959729,0.61039032,0.24691031,0.00000000
3.14857429,1.98913427,1.21805823,0.00000000,0.06564973,0.26537906,1.06159291,0.62084623,0.25084327,0.00000000
3.15457729,2.00996556,1.24136850,0.00000000,0.06480466,0.27825656,1.06212808,0.63033798,0.25367429,0.00000000
3.16058029,2.02718055,1.26176851,0.00000000,0.06393452,0.29050940,1.06108149,0.63861176,0.25533395,0.00000000
3.16658329,2.04005933,1.27866597,0.00000000,0.06303170,0.30190242,1.05829410,0.64540463,0.25577061,0.00000000
3.17258629,2.04788204,1.29149410,0.00000000,0.06208634,0.31220131,1.05357631,0.65045333,0.25495229,0.00000000
3.17858929,2.04995573,1.29973153,0.00000000,0.06108706,0.32118003,1.04671771,0.65350390,0.25286793,0.00000000
3.18459230,2.04564229,1.30292157,0.00000000,0.06002158,0.32862850,1.03749912,0.65432159,0.24952812,0.00000000
3.19059530,2.03438597,1.30069020,0.00000000,0.05887748,0.33436006,1.02570602,0.65270071,0.24496519,0.00000000
3.19659830,2.01573954,1.29276195,0.00000000,0.05764296,0.33821837,1.01114278,0.64847382,0.23923269,0.00000000
3.20260130,1.98938749,1.27897299,0.00000000,0.05630754,0.34008353,0.99364679,0.64151993,0.23240428,0.00000000
3.20860430,1.95516542,1.25928094,0.00000000,0.05486273,0.33987699,0.97310172,0.63177110,0.22457207,0.00000000
3.21460730,1.91307452,1.23377092,0.00000000,0.05330256,0.33756503,0.94944907,0.61921740,0.21584440,0.00000000
3.22061031,1.86329048,1.20265764,0.00000000,0.05162415,0.33316075,0.92269744,0.60390961,0.20634330,0.00000000
3.22661331,1.80616632,1.16628354,0.00000000,0.04982796,0.32672437,0.89292901,0.58595986,0.19620163,0.00000000
3.23261631,1.74222916,1.12511304,0.00000000,0.04791807,0.31836175,0.86030276,0.56553992,0.18555995,0.00000000
3.23861931,1.67217084,1.07972332,0.00000000,0.04590224,0.30822146,0.82505443,0.54287741,0.17456340,0.00000000
3.24462231,1.59683316,1.03079203,0.00000000,0.04379184,0.29649029,0.78749320,0.51824998,0.16335861,0.00000000
3.25062531,1.51718821,0.97908258,0.00000000,0.04160168,0.28338759,0.74799525,0.49197787,0.15209063,0.00000000
3.25662831,1.43431485,0.92542769,0.00000000,0.03934971,0.26915860,0.70699469,0.46441521,0.14090024,0.00000000
3.26263132,1.34937240,0.87071192,0.00000000,0.03705661,0.25406719,0.66497235,0.43594032,0.12992149,0.00000000
3.26863432,1.26357270,0.81585394,0.00000000,0.03474533,0.23838828,0.62244292,0.40694575,0.11927956,0.00000000
3.27463732,1.17815171,0.76178918,0.00000000,0.03244053,0.22240024,0.57994132,0.37782826,0.10908912,0.00000000
3.28064032,1.09434175,0.70945346,0.00000000,0.03016806,0.20637767,0.53800866,0.34897922,0.09945302,0.00000000
3.28664332,1.01334539,0.65976814,0.00000000,0.02795439,0.19058465,0.49717866,0.32077592,0.09046143,0.00000000
3.29264632,0.93631180,0.61362695,0.00000000,0.02582604,0.17526892,0.45796497,0.29357391,0.08219136,0.00000000
3.29864932,0.86431610,0.57188482,0.00000000,0.02380911,0.16065690,0.42084977,0.26770071,0.07470657,0.00000000
3.30465233,0.79834225,0.53534857,0.00000000,0.02192876,0.14694983,0.38627412,0.24345095,0.06805769,0.00000000
3.31065533,0.73926946,0.50476940,0.00000000,0.02020885,0.13432091,0.35463014,0.22108310,0.06228274,0.00000000
3.31665833,0.68786216,0.48083676,0.00000000,0.01867157,0.12291361,0.32625518,0.20081748,0.05740766,0.00000000
3.32266133,0.64476328,0.46417338,0.00000000,0.01733712,0.11284085,0.30142790,0.18283578,0.05344715,0.00000000
3.32866433,0.61049044,0.45533077,0.00000000,0.01622348,0.10418516,0.28036615,0.16728161,0.05040547,0.00000000
3.33466733,0.58543463,0.45478498,0.00000000,0.01534620,0.09699949,0.26322648,0.15426198,0.04827729,0.00000000
3.34067034,0.56986075,0.46293199,0.00000000,0.01471818,0.09130871,0.25010500,0.14384953,0.04704858,0.00000000
3.34667334,0.56390969,0.48008246,0.00000000,0.01434954,0.08711149,0.24103929,0.13608506,0.04669745,0.00000000
3.35267634,0.56760121,0.50645559,0.00000000,0.01424746,0.08438257,0.23601119,0.13098036,0.04719486,0.00000000
3.35867934,0.58083757,0.54217203,0.00000000,0.01441594,0.08307511,0.23495011,0.12852090,0.04850542,0.00000000
3.36468234,0.60340734,0.58724583,0.00000000,0.01485570,0.08312321,0.23773679,0.12866837,0.05058798,0.00000000
3.37068534,0.63498950,0.64157582,0.00000000,0.01556396,0.08444444,0.24420713,0.13136284,0.05339635,0.00000000
3.37668834,0.67515755,0.70493679,0.00000000,0.01653424,0.08694224,0.25415630,0.13652455,0.05687983,0.00000000
3.38269135,0.72338402,0.77697103,0.00000000,0.01775617,0.09050835,0.26734269,0.14405518,0.06098388,0.00000000
3.38869435,0.77904530,0.85718101,0.00000000,0.01921538,0.09502511,0.28349206,0.15383883,0.06565070,0.00000000
3.39469735,0.84142719,0.94492395,0.00000000,0.02089332,0.10036766,0.30230166,0.16574251,0.07081992,0.00000000
3.40070035,0.90973148,1.03940911,0.00000000,0.02276726,0.10640611,0.32344441,0.17961657,0.07642926,0.00000000
3.40670335,0.98308371,1.13969859,0.00000000,0.02481031,0.11300768,0.34657331,0.19529487,0.08241530,0.00000000
3.41270635,1.06054249,1.24471221,0.00000000,0.02699156,0.12003879,0.37132598,0.21259512,0.08871419,0.00000000
3.41870935,1.14111050,1.35323721,0.00000000,0.02927639,0.12736716,0.39732951,0.23131937,0.09526250,0.00000000
3.42471236,1.22374722,1.46394285,0.00000000,0.03162687,0.13486387,0.42420547,0.25125486,0.10199794,0.00000000
3.43071536,1.30738348,1.57540014,0.00000000,0.03400231,0.14240543,0.45157525,0.27217530,0.10886012,0.00000000
3.43671836,1.39093756,1.68610642,0.00000000,0.03636004,0.14987584,0.47906551,0.29384274,0.11579127,0.00000000
3.44272136,1.47333266,1.79451436,0.00000000,0.03865621,0.15716850,0.50631381,0.31601010,0.12273678,0.00000000
3.44872436,1.55351530,1.89906457,0.00000000,0.04084677,0.16418814,0.53297417,0.33842421,0.12964576,0.00000000
3.45472736,1.63047435,1.99822089,0.00000000,0.04288854,0.17085246,0.55872254,0.36082957,0.13647132,0.00000000
3.46073037,1.70325993,2.09050703,0.00000000,0.04474029,0.17709367,0.58326204,0.38297263,0.14317084,0.00000000
3.46673337,1.77100178,2.17454348,0.00000000,0.04636386,0.18285974,0.60632775,0.40460645,0.14970600,0.00000000
3.47273637,1.83292650,2.24908295,0.00000000,0.04772522,0.18811530,0.62769095,0.42549576,0.15604279,0.00000000
3.47873937,1.88837304,2.31304328,0.00000000,0.04879546,0.19284228,0.64716272,0.44542198,0.16215123,0.00000000
3.48474237,1.93680593,2.36553627,0.00000000,0.04955159,0.19704003,0.66459675,0.46418837,0.16800525,0.00000000
3.49074537,1.97782577,2.40589133,0.00000000,0.04997727,0.20072515,0.67989129,0.48162466,0.17358228,0.00000000
3.49674837,2.01117674,2.43367315,0.00000000,0.05006322,0.20393074,0.69299021,0.49759144,0.17886301,0.00000000
3.50275138,2.03675060,2.44869248,0.00000000,0.04980747,0.20670533,0.70388305,0.51198358,0.18383108,0.00000000
3.50875438,2.05458723,2.45100981,0.00000000,0.04921533,0.20911123,0.71260414,0.52473301,0.18847286,0.00000000
3.51475738,2.06487150,2.44093178,0.00000000,0.04829919,0.21122256,0.71923083,0.53581022,0.19277729,0.00000000
3.52076038,2.06792656,2.41900060,0.00000000,0.04707793,0.21312279,0.72388065,0.54522475,0.19673582,0.00000000
3.52676338,2.06420365,2.38597689,0.00000000,0.04557635,0.21490195,0.72670776,0.55302433,0.20034246,0.00000000
3.53276638,2.05426868,2.34281672,0.00000000,0.04382417,0.21665359,0.72789844,0.55929267,0.20359381,0.00000000
3.53876938,2.03878586,2.29064378,0.00000000,0.04185513,0.21847140,0.72766585,0.56414611,0.20648928,0.00000000
3.54477239,2.01849885,2.23071768,0.00000000,0.03970582,0.22044575,0.72624416,0.56772885,0.20903118,0.00000000
3.55077539,1.99420973,2.16439948,0.00000000,0.03741458,0.22266020,0.72388202,0.57020728,0.21122484,0.00000000
3.55677839,1.96675657,2.09311565,0.00000000,0.03502033,0.22518800,0.72083555,0.57176332,0.21307865,0.00000000
3.56278139,1.93698991,2.01832158,0.00000000,0.03256154,0.22808884,0.71736103,0.57258704,0.21460395,0.00000000
3.56878439,1.90574897,1.94146557,0.00000000,0.03007519,0.23140578,0.71370727,0.57286901,0.21581477,0.00000000
3.57478739,1.87383821,1.86395440,0.00000000,0.02759592,0.23516274,0.71010810,0.57279238,0.21672743,0.00000000
3.58079040,1.84200483,1.78712121,0.00000000,0.02515531,0.23936242,0.70677489,0.57252535,0.21735986,0.00000000
3.58679340,1.81091803,1.71219636,0.00000000,0.02278132,0.24398492,0.70388952,0.57221399,0.21773088,0.00000000
3.59279640,1.78115064,1.64028203,0.00000000,0.02049793,0.24898705,0.70159803,0.57197609,0.21785921,0.00000000
3.59879940,1.75316366,1.57233082,0.00000000,0.01832490,0.25430254,0.70000507,0.57189597,0.21776252,0.00000000
3.60480240,1.72729446,1.50912880,0.00000000,0.01627771,0.25984298,0.69916952,0.57202079,0.21745631,0.00000000
3.61080540,1.70374894,1.45128320,0.00000000,0.01436770,0.26549973,0.69910142,0.57235837,0.21695300,0.00000000
3.61680840,1.68259815,1.39921499,0.00000000,0.01260224,0.27114661,0.69976054,0.57287669,0.21626102,0.00000000
3.62281141,1.66377940,1.35315631,0.00000000,0.01098505,0.27664336,0.70105649,0.57350518,0.21538420,0.00000000
3.62881441,1.64710220,1.31315272,0.00000000,0.00951663,0.28183978,0.70285079,0.57413770,0.21432142,0.00000000
3.63481741,1.63225863,1.27907024,0.00000000,0.00819467,0.28658036,0.70496054,0.57463715,0.21306659,0.00000000
3.64082041,1.61883805,1.25060691,0.00000000,0.00701454,0.29070933,0.70716402,0.57484155,0.21160904,0.00000000
3.64682341,1.60634564,1.22730860,0.00000000,0.00596976,0.29407578,0.70920776,0.57457139,0.20993433,0.00000000
3.65282641,1.59422411,1.20858862,0.00000000,0.00505247,0.29653879,0.71081502,0.57363779,0.20802546,0.00000000
3.65882941,1.58187790,1.19375063,0.00000000,0.00425387,0.29797232,0.71169536,0.57185138,0.20586442,0.00000000
3.66483242,1.56869888,1.18201427,0.00000000,0.00356462,0.29826960,0.71155499,0.56903136,0.20343409,0.00000000
3.67083542,1.55409276,1.17254271,0.00000000,0.00297519,0.29734693,0.71010733,0.56501442,0.20072040,0.00000000
3.67683842,1.53750506,1.16447140,0.00000000,0.00247616,0.29514667,0.70708367,0.55966319,0.19771457,0.00000000
3.68284142,1.51844576,1.15693705,0.00000000,0.00205849,0.29163930,0.70224318,0.55287383,0.19441543,0.00000000
3.68884442,1.49651165,1.14910600,0.00000000,0.00171369,0.28682459,0.69538210,0.54458247,0.19083166,0.00000000
3.69484742,1.47140549,1.14020103,0.00000000,0.00143398,0.28073167,0.68634164,0.53477027,0.18698377,0.00000000
3.70085043,1.44295133,1.12952571,0.00000000,0.00121242,0.27341813,0.67501425,0.52346685,0.18290579,0.00000000
3.70685343,1.41110529,1.11648547,0.00000000,0.00104292,0.26496824,0.66134817,0.51075201,0.17864649,0.00000000
3.71285643,1.37596150,1.10060471,0.00000000,0.00092030,0.25549030,0.64534989,0.49675558,0.17427014,0.00000000
3.71885943,1.33775282,1.08153933,0.00000000,0.00084029,0.24511325,0.62708459,0.48165549,0.16985655,0.00000000
3.72486243,1.29684647,1.05908436,0.00000000,0.00079945,0.23398279,0.60667461,0.46567414,0.16550052,0.00000000
3.73086543,1.25373456,1.03317636,0.00000000,0.00079520,0.22225711,0.58429585,0.44907300,0.16131054,0.00000000
3.73686843,1.20901998,1.00389076,0.00000000,0.00082564,0.21010240,0.56017257,0.43214582,0.15740686,0.00000000
3.74287144,1.16339803,0.97143424,0.00000000,0.00088953,0.19768828,0.53457054,0.41521058,0.15391874,0.00000000
3.74887444,1.11763451,0.93613258,0.00000000,0.00098618,0.18518344,0.50778912,0.39860044,0.15098118,0.00000000
3.75487744,1.07254097,0.89841464,0.00000000,0.00111529,0.17275151,0.48015239,0.38265387,0.14873100,0.00000000
3.76088044,1.02894810,0.85879320,0.00000000,0.00127688,0.16054725,0.45199984,0.36770445,0.14730252,0.00000000
3.76688344,0.98767795,0.81784342,0.00000000,0.00147112,0.14871333,0.42367691,0.35407053,0.14682282,0.00000000
3.77288644,0.94951618,0.77618006,0.00000000,0.00169820,0.13737760,0.39552578,0.34204504,0.14740688,0.00000000
3.77888944,0.91518521,0.73443430,0.00000000,0.00195826,0.12665095,0.36787674,0.33188585,0.14915268,0.00000000
3.78489245,0.88531920,0.69323108,0.00000000,0.00225118,0.11662580,0.34104038,0.32380697,0.15213645,0.00000000
3.79089545,0.86044176,0.65316806,0.00000000,0.00257651,0.10737523,0.31530091,0.31797089,0.15640828,0.00000000
3.79689845,0.84094735,0.61479682,0.00000000,0.00293339,0.09895266,0.29091082,0.31448223,0.16198835,0.00000000
3.80290145,0.82708690,0.57860705,0.00000000,0.00332044,0.09139216,0.26808690,0.31338319,0.16886389,0.00000000
3.80890445,0.81895847,0.54501431,0.00000000,0.00373571,0.08470919,0.24700779,0.31465075,0.17698709,0.00000000
3.81490745,0.81650314,0.51435168,0.00000000,0.00417665,0.07890186,0.22781300,0.31819597,0.18627415,0.00000000
3.82091046,0.81950672,0.48686543,0.00000000,0.00464015,0.07395260,0.21060341,0.32386534,0.19660558,0.00000000
3.82691346,0.82760706,0.46271490,0.00000000,0.00512256,0.06983018,0.19544300,0.33144443,0.20782785,0.00000000
3.83291646,0.84030709,0.44197618,0.00000000,0.00561979,0.06649190,0.18236186,0.34066360,0.21975639,0.00000000
3.83891946,0.85699299,0.42464949,0.00000000,0.00612742,0.06388613,0.17136008,0.35120577,0.23218003,0.00000000
3.84492246,0.87695724,0.41066965,0.00000000,0.00664089,0.06195486,0.16241239,0.36271605,0.24486659,0.00000000
3.85092546,0.89942545,0.39991912,0.00000000,0.00715570,0.06063636,0.15547333,0.37481293,0.25756970,0.00000000
3.85692846,0.92358636,0.39224302,0.00000000,0.00766762,0.05986782,0.15048260,0.38710068,0.27003651,0.00000000
3.86293147,0.94862355,0.38746522,0.00000000,0.00817299,0.05958791,0.14737045,0.39918255,0.28201601,0.00000000
3.86893447,0.97374797,0.38540499,0.00000000,0.00866895,0.05973914,0.14606282,0.41067430,0.29326766,0.00000000
3.87493747,0.99822969,0.38589333,0.00000000,0.00915376,0.06027001,0.14648598,0.42121747,0.30357004,0.00000000
3.88094047,1.02142778,0.38878822,0.00000000,0.00962704,0.06113692,0.14857060,0.43049206,0.31272904,0.00000000
3.88694347,1.04281693,0.39398841,0.00000000,0.01009010,0.06230567,0.15225499,0.43822778,0.32058527,0.00000000
3.89294647,1.06200965,0.40144481,0.00000000,0.01054606,0.06375255,0.15748753,0.44421374,0.32702043,0.00000000
3.89894947,1.07877313,0.41116936,0.00000000,0.01100014,0.06546509,0.16422811,0.44830593,0.33196207,0.00000000
3.90495248,1.09303989,0.42324087,0.00000000,0.01145977,0.06744226,0.17244873,0.45043221,0.33538690,0.00000000
3.91095548,1.10491177,0.43780762,0.00000000,0.01193463,0.06969425,0.18213314,0.45059460,0.33732199,0.00000000
3.91695848,1.11465704,0.45508676,0.00000000,0.01243671,0.07224181,0.19327573,0.44886879,0.33784425,0.00000000
3.92296148,1.12270062,0.47536038,0.00000000,0.01298022,0.07511509,0.20587976,0.44540080,0.33707778,0.00000000
3.92896448,1.12960794,0.49896858,0.00000000,0.01358142,0.07835215,0.21995496,0.44040097,0.33518947,0.00000000
3.93496748,1.13606300,0.52629974,0.00000000,0.01425840,0.08199711,0.23551485,0.43413550,0.33238286,0.00000000
3.94097049,1.14284156,0.55777835,0.00000000,0.01503075,0.08609798,0.25257376,0.42691601,0.32889059,0.00000000
3.94697349,1.15078069,0.59385083,0.00000000,0.01591914,0.09070435,0.27114381,0.41908745,0.32496574,0.00000000
3.95297649,1.16074573,0.63496986,0.00000000,0.01694483,0.09586494,0.29123196,0.41101483,0.32087243,0.00000000
3.95897949,1.17359630,0.68157764,0.00000000,0.01812908,0.10162505,0.31283725,0.40306957,0.31687604,0.00000000
3.96498249,1.19015245,0.73408866,0.00000000,0.01949254,0.10802420,0.33594834,0.39561571,0.31323347,0.00000000
3.97098549,1.21116239,0.79287235,0.00000000,0.02105451,0.11509379,0.36054131,0.38899675,0.31018390,0.00000000
3.97698849,1.23727310,0.85823621,0.00000000,0.02283225,0.12285506,0.38657798,0.38352358,0.30794025,0.00000000
3.98299150,1.26900459,0.93040962,0.00000000,0.02484015,0.13131729,0.41400439,0.37946383,0.30668180,0.00000000
3.98899450,1.30672898,1.00952896,0.00000000,0.02708899,0.14047641,0.44274983,0.37703322,0.30654820,0.00000000
3.99499750,1.35065484,1.09562406,0.00000000,0.02958521,0.15031399,0.47272599,0.37638899,0.30763495,0.00000000
4.00100050,1.40081725,1.18860657,0.00000000,0.03233017,0.16079673,0.50382645,0.37762570,0.30999063,0.00000000
4.00700350,1.45707374,1.28826024,0.00000000,0.03531950,0.17187632,0.53592632,0.38077344,0.31361589,0.00000000
4.01300650,1.51910611,1.39423358,0.00000000,0.03854264,0.18348994,0.56888210,0.38579850,0.31846407,0.00000000
4.01900950,1.58642782,1.50603502,0.00000000,0.04198237,0.19556110,0.60253158,0.39260629,0.32444356,0.00000000
4.02501251,1.65839652,1.62303086,0.00000000,0.04561461,0.20800098,0.63669396,0.40104643,0.33142159,0.00000000
4.03101551,1.73423119,1.74444625,0.00000000,0.04940835,0.22071026,0.67117016,0.41091969,0.33922943,0.00000000
4.03701851,1.81303312,1.86936939,0.00000000,0.05332588,0.23358121,0.70574328,0.42198643,0.34766857,0.00000000
4.04302151,1.89381007,1.99675929,0.00000000,0.05732307,0.24650014,0.74017946,0.43397628,0.35651789,0.00000000
4.04902451,1.97550255,2.12545717,0.00000000,0.06135010,0.25935006,0.77422908,0.44659855,0.36554125,0.00000000
4.05502751,2.05701154,2.25420161,0.00000000,0.06535223,0.27201341,0.80762847,0.45955303,0.37449546,0.00000000
4.06103052,2.13722668,2.38164756,0.00000000,0.06927094,0.28437490,0.84010228,0.47254066,0.38313821,0.00000000
4.06703352,2.21505403,2.50638902,0.00000000,0.07304514,0.29632418,0.87136630,0.48527384,0.39123567,0.00000000
4.07303652,2.28944257,2.62698504,0.00000000,0.07661267,0.30775835,0.90113118,0.49748575,0.39856965,0.00000000
4.07903952,2.35940870,2.74198878,0.00000000,0.07991181,0.31858416,0.92910664,0.50893853,0.40494378,0.00000000
4.08504252,2.42405798,2.84997876,0.00000000,0.08288297,0.32871982,0.95500631,0.51942995,0.41018894,0.00000000
4.09104552,2.48260342,2.94959151,0.00000000,0.08547029,0.33809632,0.97855310,0.52879834,0.41416731,0.00000000
4.09704852,2.53437997,3.03955466,0.00000000,0.08762327,0.34665827,0.99948485,0.53692558,0.41677532,0.00000000
4.10305153,2.57885470,3.11871908,0.00000000,0.08929827,0.35436407,1.01756007,0.54373814,0.41794517,0.00000000
4.10905453,2.61563245,3.18608909,0.00000000,0.09045986,0.36118563,1.03256357,0.54920615,0.41764508,0.00000000
4.11505753,2.64445687,3.24084904,0.00000000,0.09108187,0.36710744,1.04431177,0.55334055,0.41587819,0.00000000
4.12106053,2.66520708,3.28238540,0.00000000,0.09114827,0.37212522,1.05265728,0.55618861,0.41268034,0.00000000
4.12706353,2.67788994,3.31030295,0.00000000,0.09065368,0.37624413,1.05749273,0.55782788,0.40811673,0.00000000
4.13306653,2.68262867,3.32443429,0.00000000,0.08960356,0.37947667,1.05875350,0.55835912,0.40227780,0.00000000
4.13906953,2.67964825,3.32484200,0.00000000,0.08801406,0.38184041,1.05641923,0.55789844,0.39527440,0.00000000
4.14507254,2.66925836,3.31181320,0.00000000,0.08591154,0.38335573,1.05051415,0.55656907,0.38723260,0.00000000
4.15107554,2.65183476,3.28584666,0.00000000,0.08333174,0.38404355,1.04110601,0.55449324,0.37828837,0.00000000
4.15707854,2.62779997,3.24763282,0.00000000,0.08031873,0.38392346,1.02830391,0.55178452,0.36858231,0.00000000
4.16308154,2.59760424,3.19802780,0.00000000,0.07692358,0.38301201,1.01225495,0.54854112,0.35825475,0.00000000
4.16908454,2.56170774,3.13802255,0.00000000,0.07320280,0.38132167,0.99314001,0.54484029,0.34744136,0.00000000
4.17508754,2.52056469,3.06870857,0.00000000,0.06921681,0.37886014,0.97116883,0.54073434,0.33626946,0.00000000
4.18109055,2.47461040,2.99124203,0.00000000,0.06502816,0.37563032,0.94657467,0.53624822,0.32485520,0.00000000
4.18709355,2.42425149,2.90680796,0.00000000,0.06069994,0.37163080,0.91960884,0.53137901,0.31330160,0.00000000
4.19309655,2.36985990,2.81658627,0.00000000,0.05629412,0.36685696,0.89053532,0.52609704,0.30169750,0.00000000
4.19909955,2.31177067,2.72172119,0.00000000,0.05187012,0.36130241,0.85962566,0.52034883,0.29011754,0.00000000
4.20510255,2.25028345,2.62329539,0.00000000,0.04748348,0.35496089,0.82715445,0.51406146,0.27862281,0.00000000
4.21110555,2.18566749,2.52231001,0.00000000,0.04318477,0.34782840,0.79339543,0.50714815,0.26726242,0.00000000
4.21710855,2.11816947,2.41967088,0.00000000,0.03901878,0.33990542,0.75861829,0.49951480,0.25607550,0.00000000
4.22311156,2.04802361,2.31618150,0.00000000,0.03502384,0.33119912,0.72308630,0.49106709,0.24509374,0.00000000
4.22911456,1.97546315,2.21254232,0.00000000,0.03123156,0.32172539,0.68705452,0.48171760,0.23434415,0.00000000
4.23511756,1.90073236,2.10935579,0.00000000,0.02766662,0.31151056,0.65076878,0.47139283,0.22385190,0.00000000
4.24112056,1.82409818,2.00713633,0.00000000,0.02434695,0.30059278,0.61446504,0.46003950,0.21364302,0.00000000
4.24712356,1.74586056,1.90632393,0.00000000,0.02128399,0.28902280,0.57836918,0.44762992,0.20374688,0.00000000
4.25312656,1.66636077,1.80730008,0.00000000,0.01848320,0.27686428,0.54269698,0.43416613,0.19419820,0.00000000
4.25912956,1.58598710,1.71040464,0.00000000,0.01594463,0.26419347,0.50765413,0.41968260,0.18503858,0.00000000
4.26513257,1.50517728,1.61595222,0.00000000,0.01366362,0.25109836,0.47343624,0.40424743,0.17631736,0.00000000
4.27113557,1.42441765,1.52424693,0.00000000,0.01163155,0.23767720,0.44022854,0.38796180,0.16809182,0.00000000
4.27713857,1.34423869,1.43559427,0.00000000,0.00983662,0.22403669,0.40820549,0.37095808,0.16042669,0.00000000
4.28314157,1.26520734,1.35030969,0.00000000,0.00826458,0.21028960,0.37752996,0.35339629,0.15339290,0.00000000
4.28914457,1.18791634,1.26872294,0.00000000,0.00689953,0.19655225,0.34835227,0.33545950,0.14706579,0.00000000
4.29514757,1.11297098,1.19117853,0.00000000,0.00572454,0.18294168,0.32080885,0.31734806,0.14152261,0.00000000
4.30115058,1.04097421,1.11803198,0.00000000,0.00472228,0.16957293,0.29502091,0.29927324,0.13683966,0.00000000
4.30715358,0.97251057,1.04964273,0.00000000,0.00387557,0.15655619,0.27109289,0.28145034,0.13308899,0.00000000
4.31315658,0.90812986,0.98636409,0.00000000,0.00316783,0.14399428,0.24911106,0.26409182,0.13033490,0.00000000
4.31915958,0.84833138,0.92853121,0.00000000,0.00258343,0.13198032,0.22914230,0.24740052,0.12863037,0.00000000
4.32516258,0.79354944,0.87644808,0.00000000,0.00210802,0.12059582,0.21123311,0.23156347,0.12801363,0.00000000
4.33116558,0.74414099,0.83037452,0.00000000,0.00172871,0.10990909,0.19540910,0.21674635,0.12850496,0.00000000
4.33716858,0.70037572,0.79051417,0.00000000,0.00143427,0.09997423,0.18167493,0.20308899,0.13010387,0.00000000
4.34317159,0.66242945,0.75700442,0.00000000,0.00121516,0.09083052,0.17001489,0.19070191,0.13278698,0.00000000
