energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
2.87243622,1.57990100,0.66484790,0.26523562,0.06876258,0.11592509,0.73189531,0.14757830,0.59261885,0.00000000
2.87843922,1.60836249,0.68578847,0.26568263,0.07065660,0.12376871,0.74528465,0.15050103,0.58184552,0.00000000
2.88444222,1.63340648,0.70489680,0.26546754,0.07234392,0.13169521,0.75637772,0.15323710,0.56913859,0.00000000
2.89044522,1.65492812,0.72195851,0.26464584,0.07380874,0.13959896,0.76510248,0.15574364,0.55479264,0.00000000
2.89644822,1.67286241,0.73679214,0.26327830,0.07503764,0.14737307,0.77141495,0.15798046,0.53912684,0.00000000
2.90245123,1.68718609,0.74925543,0.26142946,0.07602009,0.15491147,0.77530202,0.15991104,0.52247610,0.00000000
2.90845423,1.69791917,0.75925101,0.25916602,0.07674900,0.16211101,0.77678395,0.16150342,0.50518226,0.00000000
2.91445723,1.70512595,0.76673077,0.25655543,0.07722112,0.16887353,0.77591621,0.16273110,0.48758550,0.00000000
2.92046023,1.70891528,0.77169892,0.25366465,0.07743745,0.17510772,0.77279060,0.16357382,0.47001622,0.00000000
2.92646323,1.70943982,0.77421318,0.25055897,0.07740341,0.18073084,0.76753531,0.16401819,0.45278794,0.00000000
2.93246623,1.70689415,0.77438403,0.24730109,0.07712891,0.18567024,0.76031371,0.16405820,0.43619106,0.00000000
2.93846923,1.70151136,0.77237186,0.24395031,0.07662826,0.18986457,0.75132191,0.16369544,0.42048789,0.00000000
2.94447224,1.69355818,0.76838193,0.24056185,0.07591976,0.19326471,0.74078485,0.16293920,0.40590883,0.00000000
2.95047524,1.68332862,0.76265731,0.23718632,0.07502524,0.19583442,0.72895106,0.16180629,0.39264972,0.00000000
2.95647824,1.67113596,0.75546996,0.23386927,0.07396931,0.19755065,0.71608613,0.16032055,0.38087037,0.00000000
2.96248124,1.65730363,0.74711034,0.23065078,0.07277852,0.19840354,0.70246520,0.15851226,0.37069399,0.00000000
2.96848424,1.64215490,0.73787590,0.22756514,0.07148038,0.19839618,0.68836458,0.15641716,0.36220745,0.00000000
2.97448724,1.62600210,0.72805916,0.22464049,0.07010231,0.19754399,0.67405310,0.15407538,0.35546214,0.00000000
2.98049025,1.60913554,0.71793570,0.22189853,0.06867061,0.19587400,0.65978334,0.15153015,0.35047524,0.00000000
2.98649325,1.59181286,0.70775295,0.21935417,0.06720948,0.19342377,0.64578337,0.14882640,0.34723129,0.00000000
2.99249625,1.57424927,0.69772016,0.21701526,0.06574013,0.19024024,0.63224932,0.14600926,0.34568382,0.00000000
2.99849925,1.55660909,0.68800016,0.21488231,0.06428007,0.18637840,0.61933920,0.14312260,0.34575697,0.00000000
3.00450225,1.53899937,0.67870342,0.21294827,0.06284261,0.18189983,0.60716838,0.14020753,0.34734714,0.00000000
3.01050525,1.52146567,0.66988463,0.21119839,0.06143662,0.17687120,0.59580690,0.13730103,0.35032450,0.00000000
3.01650825,1.50399056,0.66154208,0.20961028,0.06006648,0.17136275,0.58527883,0.13443476,0.35453463,0.00000000
3.02251126,1.48649486,0.65361984,0.20815401,0.05873236,0.16544673,0.57556380,0.13163405,0.35980017,0.00000000
3.02851426,1.46884182,0.64601269,0.20679256,0.05743074,0.15919594,0.56660051,0.12891712,0.36592270,0.00000000
3.03451726,1.45084403,0.63857346,0.20548239,0.05615503,0.15268224,0.55829222,0.12629462,0.37268502,0.00000000
3.04052026,1.43227284,0.63112243,0.20417435,0.05489653,0.14597534,0.55051374,0.12376948,0.37985389,0.00000000
3.04652326,1.41287003,0.62345830,0.20281481,0.05364535,0.13914156,0.54311983,0.12133709,0.38718336,0.00000000
3.05252626,1.39236103,0.61537015,0.20134705,0.05239147,0.13224284,0.53595432,0.11898578,0.39441874,0.00000000
3.05852926,1.37046933,0.60664972,0.19971294,0.05112575,0.12533594,0.52885959,0.11669762,0.40130132,0.00000000
3.06453227,1.34693125,0.59710341,0.19785473,0.04984084,0.11847184,0.52168597,0.11444951,0.40757364,0.00000000
3.07053527,1.32151049,0.58656338,0.19571705,0.04853204,0.11169535,0.51430041,0.11221451,0.41298535,0.00000000
3.07653827,1.29401167,0.57489724,0.19324891,0.04719791,0.10504489,0.50659415,0.10996329,0.41729944,0.00000000
3.08254127,1.26429236,0.56201578,0.19040568,0.04584064,0.09855261,0.49848890,0.10766576,0.42029861,0.00000000
3.08854427,1.23227281,0.54787852,0.18715097,0.04446625,0.09224456,0.48994115,0.10529266,0.42179149,0.00000000
3.09454727,1.19794313,0.53249675,0.18345829,0.04308452,0.08614109,0.48094461,0.10281715,0.42161849,0.00000000
3.10055028,1.16136736,0.51593399,0.17931237,0.04170861,0.08025744,0.47153047,0.10021626,0.41965695,0.00000000
3.10655328,1.12268440,0.49830405,0.17471017,0.04035456,0.07460435,0.46176557,0.09747215,0.41582529,0.00000000
3.11255628,1.08210570,0.47976663,0.16966136,0.03904050,0.06918878,0.45174869,0.09457309,0.41008597,0.00000000
3.11855928,1.03990975,0.46052098,0.16418840,0.03778579,0.06401466,0.44160498,0.09151417,0.40244699,0.00000000
3.12456228,0.99643385,0.44079785,0.15832614,0.03661000,0.05908367,0.43147911,0.08829763,0.39296195,0.00000000
3.13056528,0.95206346,0.42085025,0.15212085,0.03553192,0.05439590,0.42152726,0.08493292,0.38172848,0.00000000
3.13656828,0.90721967,0.40094351,0.14562893,0.03456849,0.04995054,0.41190870,0.08143634,0.36888527,0.00000000
3.14257129,0.86234558,0.38134506,0.13891522,0.03373391,0.04574646,0.40277710,0.07783039,0.35460762,0.00000000
3.14857429,0.81789220,0.36231463,0.13205101,0.03303875,0.04178268,0.39427239,0.07414288,0.33910196,0.00000000
3.15457729,0.77430459,0.34409508,0.12511189,0.03248936,0.03805879,0.38651333,0.07040578,0.32259938,0.00000000
3.16058029,0.73200902,0.32690448,0.11817559,0.03208733,0.03457527,0.37959145,0.06665400,0.30534866,0.00000000
3.16658329,0.69140177,0.31092971,0.11131978,0.03182930,0.03133376,0.37356649,0.06292398,0.28760905,0.00000000
3.17258629,0.65284008,0.29632174,0.10462014,0.03170691,0.02833725,0.36846375,0.05925241,0.26964313,0.00000000
3.17858929,0.61663578,0.28319297,0.09814860,0.03170703,0.02559025,0.36427346,0.05567494,0.25171007,0.00000000
3.18459230,0.58305173,0.27161640,0.09197200,0.03181222,0.02309891,0.36095223,0.05222509,0.23405966,0.00000000
3.19059530,0.55230128,0.26162690,0.08615108,0.03200132,0.02087122,0.35842641,0.04893329,0.21692706,0.00000000
3.19659830,0.52455070,0.25322416,0.08073993,0.03225030,0.01891711,0.35659740,0.04582625,0.20052884,0.00000000
3.20260130,0.49992420,0.24637735,0.07578587,0.03253319,0.01724865,0.35534842,0.04292646,0.18505988,0.00000000
3.20860430,0.47851132,0.24103105,0.07132972,0.03282305,0.01588019,0.35455257,0.04025203,0.17069163,0.00000000
3.21460730,0.46037604,0.23711212,0.06740639,0.03309311,0.01482860,0.35408157,0.03781680,0.15757128,0.00000000
3.22061031,0.44556703,0.23453720,0.06404581,0.03331774,0.01411338,0.35381483,0.03563057,0.14582192,0.00000000
3.22661331,0.43412832,0.23322038,0.06127396,0.03347349,0.01375681,0.35364837,0.03369961,0.13554351,0.00000000
3.23261631,0.42610962,0.23308063,0.05911403,0.03353997,0.01378402,0.35350291,0.03202729,0.12681438,0.00000000
3.23861931,0.42157557,0.23404856,0.05758752,0.03350058,0.01422295,0.35333097,0.03061474,0.11969312,0.00000000
3.24462231,0.42061337,0.23607225,0.05671526,0.03334313,0.01510418,0.35312218,0.02946158,0.11422068,0.00000000
3.25062531,0.42333788,0.23912179,0.05651809,0.03306020,0.01646061,0.35290686,0.02856666,0.11042240,0.00000000
3.25662831,0.42989409,0.24319226,0.05701737,0.03264936,0.01832691,0.35275730,0.02792868,0.10830995,0.00000000
3.26263132,0.44045637,0.24830503,0.05823497,0.03211311,0.02073878,0.35278674,0.02754670,0.10788296,0.00000000
3.26863432,0.45522447,0.25450733,0.06019301,0.03145871,0.02373201,0.35314604,0.02742056,0.10913035,0.00000000
3.27463732,0.47441635,0.26187010,0.06291307,0.03069770,0.02734124,0.35401807,0.02755113,0.11203134,0.00000000
3.28064032,0.49825791,0.27048417,0.06641505,0.02984542,0.03159860,0.35561001,0.02794037,0.11655623,0.00000000
3.28664332,0.52697034,0.28045512,0.07071573,0.02892022,0.03653209,0.35814394,0.02859133,0.12266689,0.00000000
3.29264632,0.56075528,0.29189687,0.07582702,0.02794269,0.04216392,0.36184606,0.02950787,0.13031722,0.00000000
3.29864932,0.59977896,0.30492458,0.08175409,0.02693478,0.04850873,0.36693507,0.03069447,0.13945371,0.00000000
3.30465233,0.64415575,0.31964701,0.08849341,0.02591893,0.05557184,0.37361013,0.03215580,0.15001606,0.00000000
3.31065533,0.69393241,0.33615891,0.09603094,0.02491713,0.06334762,0.38203919,0.03389631,0.16193822,0.00000000
3.31665833,0.74907355,0.35453371,0.10434046,0.02395018,0.07181808,0.39234790,0.03591991,0.17514976,0.00000000
3.32266133,0.80944959,0.37481687,0.11338231,0.02303686,0.08095171,0.40461003,0.03822949,0.18957771,0.00000000
3.32866433,0.87482766,0.39702040,0.12310249,0.02219334,0.09070275,0.41883957,0.04082670,0.20514879,0.00000000
3.33466733,0.94486628,0.42111848,0.13343241,0.02143268,0.10101093,0.43498506,0.04371165,0.22179214,0.00000000
3.34067034,1.01911424,0.44704467,0.14428914,0.02076447,0.11180171,0.45292654,0.04688282,0.23944217,0.00000000
3.34667334,1.09701382,0.47469061,0.15557632,0.02019461,0.12298713,0.47247508,0.05033692,0.25804161,0.00000000
3.35267634,1.17790849,0.50390628,0.16718572,0.01972526,0.13446715,0.49337524,0.05406896,0.27754438,0.00000000
3.35867934,1.26105472,0.53450176,0.17899933,0.01935497,0.14613159,0.51531022,0.05807228,0.29791802,0.00000000
3.36468234,1.34563748,0.56625022,0.19089196,0.01907886,0.15786253,0.53790960,0.06233861,0.31914555,0.00000000
3.37068534,1.43078865,0.59889210,0.20273420,0.01888899,0.16953711,0.56075937,0.06685816,0.34122625,0.00000000
3.37668834,1.51560754,0.63214002,0.21439561,0.01877481,0.18103053,0.58341381,0.07161962,0.36417537,0.00000000
3.38269135,1.59918240,0.66568425,0.22574801,0.01872362,0.19221923,0.60540871,0.07661010,0.38802233,0.00000000
3.38869435,1.68061202,0.69919844,0.23666866,0.01872121,0.20298404,0.62627550,0.08181493,0.41280753,0.00000000
3.39469735,1.75902622,0.73234533,0.24704312,0.01875234,0.21321307,0.64555550,0.08721741,0.43857752,0.00000000
3.40070035,1.83360435,0.76478216,0.25676784,0.01880139,0.22280436,0.66281390,0.09279833,0.46537881,0.00000000
3.40670335,1.90359097,0.79616576,0.26575206,0.01885288,0.23166793,0.67765277,0.09853545,0.49325033,0.00000000
3.41270635,1.96830811,0.82615705,0.27391922,0.01889196,0.23972736,0.68972261,0.10440285,0.52221503,0.00000000
3.41870935,2.02716369,0.85442502,0.28120763,0.01890489,0.24692072,0.69873212,0.11037027,0.55227082,0.00000000
3.42471236,2.07965609,0.88065025,0.28757049,0.01887939,0.25320076,0.70445562,0.11640236,0.58338159,0.00000000
3.43071536,2.12537490,0.90452791,0.29297528,0.01880493,0.25853456,0.70673821,0.12245817,0.61546863,0.00000000
3.43671836,2.16399842,0.92577058,0.29740261,0.01867299,0.26290256,0.70549821,0.12849059,0.64840316,0.00000000
3.44272136,2.19528836,0.94411080,0.30084463,0.01847711,0.26629715,0.70072725,0.13444619,0.68200059,0.00000000
3.44872436,2.21908271,0.95930372,0.30330316,0.01821302,0.26872087,0.69248789,0.14026520,0.71601681,0.00000000
3.45472736,2.23528739,0.97112986,0.30478768,0.01787856,0.27018453,0.68090900,0.14588197,0.75014724,0.00000000
3.46073037,2.24386784,0.97939803,0.30531342,0.01747365,0.27070526,0.66617946,0.15122567,0.78402869,0.00000000
3.46673337,2.24484109,0.98394859,0.30489951,0.01700008,0.27030472,0.64854014,0.15622155,0.81724442,0.00000000
3.47273637,2.23826928,0.98465687,0.30356763,0.01646137,0.26900758,0.62827499,0.16079243,0.84933218,0.00000000
3.47873937,2.22425483,0.98143675,0.30134086,0.01586254,0.26684043,0.60570132,0.16486072,0.87979528,0.00000000
3.48474237,2.20293792,0.97424422,0.29824323,0.01520985,0.26383114,0.58115985,0.16835056,0.90811609,0.00000000
3.49074537,2.17449602,0.96308068,0.29429958,0.01451056,0.26000870,0.55500491,0.17119035,0.93377169,0.00000000
3.49674837,2.13914548,0.94799580,0.28953604,0.01377267,0.25540354,0.52759506,0.17331524,0.95625087,0.00000000
3.50275138,2.09714480,0.92908962,0.28398076,0.01300464,0.25004831,0.49928446,0.17466969,0.97507178,0.00000000
3.50875438,2.04879892,0.90651369,0.27766512,0.01221518,0.24397893,0.47041523,0.17520984,0.98979941,0.00000000
3.51475738,1.99446399,0.88047096,0.27062494,0.01141300,0.23723584,0.44131089,0.17490566,1.00006210,0.00000000
3.52076038,1.93455176,0.85121438,0.26290193,0.01060660,0.22986534,0.41227109,0.17374268,1.00556627,0.00000000
3.52676338,1.86953296,0.81904391,0.25454483,0.00980411,0.22192075,0.38356752,0.17172320,1.00610869,0.00000000
3.53276638,1.79993902,0.78430216,0.24561052,0.00901313,0.21346345,0.35544113,0.16886698,1.00158568,0.00000000
3.53876938,1.72636147,0.74736845,0.23616463,0.00824059,0.20456340,0.32810050,0.16521132,0.99199878,0.00000000
3.54477239,1.64944884,0.70865175,0.22628177,0.00749268,0.19529937,0.30172127,0.16081044,0.97745673,0.00000000
3.55077539,1.56990067,0.66858240,0.21604529,0.00677477,0.18575849,0.27644661,0.15573428,0.95817357,0.00000000
3.55677839,1.48845890,0.62760318,0.20554652,0.00609134,0.17603540,0.25238841,0.15006676,0.93446302,0.00000000
3.56278139,1.40589665,0.58615989,0.19488340,0.00544604,0.16623074,0.22962923,0.14390342,0.90672943,0.00000000
3.56878439,1.32300491,0.54469189,0.18415887,0.00484163,0.15644932,0.20822473,0.13734884,0.87545582,0.00000000
3.57478739,1.24057772,0.50362297,0.17347866,0.00428005,0.14679779,0.18820657,0.13051359,0.84118936,0.00000000
3.58079040,1.15939642,0.46335282,0.16294902,0.00376247,0.13738213,0.16958542,0.12351114,0.80452522,0.00000000
3.58679340,1.08021381,0.42424957,0.15267412,0.00328936,0.12830499,0.15235428,0.11645477,0.76608934,0.00000000
3.59279640,1.00373886,0.38664353,0.14275360,0.00286058,0.11966308,0.13649172,0.10945447,0.72652088,0.00000000
3.59879940,0.93062278,0.35082235,0.13328010,0.00247547,0.11154469,0.12196507,0.10261422,0.68645511,0.00000000
3.60480240,0.86144699,0.31702788,0.12433708,0.00213297,0.10402747,0.10873360,0.09602946,0.64650732,0.00000000
3.61080540,0.79671363,0.28545451,0.11599696,0.00183174,0.09717675,0.09675136,0.08978512,0.60725843,0.00000000
3.61680840,0.73683890,0.25624924,0.10831969,0.00157023,0.09104416,0.08596992,0.08395402,0.56924261,0.00000000
3.62281141,0.68214950,0.22951318,0.10135176,0.00134688,0.08566695,0.07634083,0.07859583,0.53293739,0.00000000
3.62881441,0.63288232,0.20530447,0.09512579,0.00116016,0.08106785,0.06781779,0.07375653,0.49875642,0.00000000
3.63481741,0.58918718,0.18364234,0.08966057,0.00100872,0.07725549,0.06035857,0.06946846,0.46704486,0.00000000
3.64082041,0.55113245,0.16451211,0.08496164,0.00089150,0.07422535,0.05392661,0.06575072,0.43807748,0.00000000
3.64682341,0.51871318,0.14787076,0.08102233,0.00080780,0.07196124,0.04849237,0.06261006,0.41205922,0.00000000
3.65282641,0.49186122,0.13365303,0.07782514,0.00075740,0.07043717,0.04403432,0.06004214,0.38912795,0.00000000
3.65882941,0.47045677,0.12177751,0.07534352,0.00074059,0.06961949,0.04053971,0.05803294,0.36935900,0.00000000
3.66483242,0.45434073,0.11215257,0.07354377,0.00075828,0.06946920,0.03800491,0.05656050,0.35277114,0.00000000
3.67083542,0.44332707,0.10468196,0.07238709,0.00081200,0.06994436,0.03643551,0.05559659,0.33933346,0.00000000
3.67683842,0.43721474,0.09926974,0.07183160,0.00090392,0.07100240,0.03584599,0.05510842,0.32897277,0.00000000
3.68284142,0.43579828,0.09582433,0.07183429,0.00103686,0.07260217,0.03625908,0.05506031,0.32158097,0.00000000
3.68884442,0.43887662,0.09426172,0.07235271,0.00121425,0.07470578,0.03770462,0.05541507,0.31702202,0.00000000
3.69484742,0.44625961,0.09450750,0.07334637,0.00144005,0.07727994,0.04021813,0.05613526,0.31513816,0.00000000
3.70085043,0.45777187,0.09649781,0.07477782,0.00171869,0.08029684,0.04383884,0.05718408,0.31575517,0.00000000
3.70685343,0.47325372,0.10017908,0.07661324,0.00205491,0.08373448,0.04860737,0.05852604,0.31868636,0.00000000
3.71285643,0.49255914,0.10550667,0.07882263,0.00245360,0.08757641,0.05456293,0.06012721,0.32373528,0.00000000
3.71885943,0.51555088,0.11244246,0.08137953,0.00291962,0.09181093,0.06174023,0.06195531,0.33069728,0.00000000
3.72486243,0.54209289,0.12095147,0.08426037,0.00345754,0.09642978,0.07016605,0.06397938,0.33935985,0.00000000
3.73086543,0.57204069,0.13099775,0.08744336,0.00407143,0.10142627,0.07985557,0.06616938,0.34950211,0.00000000
3.73686843,0.60523011,0.14253968,0.09090720,0.00476454,0.10679318,0.09080865,0.06849549,0.36089371,0.00000000
3.74287144,0.64146517,0.15552502,0.09462953,0.00553903,0.11252033,0.10300613,0.07092744,0.37329344,0.00000000
3.74887444,0.68050595,0.16988580,0.09858528,0.00639568,0.11859209,0.11640637,0.07343378,0.38644792,0.00000000
3.75487744,0.72205732,0.18553363,0.10274509,0.00733360,0.12498497,0.13094213,0.07598119,0.40009082,0.00000000
3.76088044,0.76575930,0.20235543,0.10707388,0.00834999,0.13166537,0.14651808,0.07853400,0.41394278,0.00000000
3.76688344,0.81118001,0.22021004,0.11152965,0.00943991,0.13858778,0.16300905,0.08105386,0.42771249,0.00000000
3.77288644,0.85781183,0.23892599,0.11606272,0.01059612,0.14569346,0.18025927,0.08349969,0.44109894,0.00000000
3.77888944,0.90507142,0.25830059,0.12061533,0.01180900,0.15290977,0.19808264,0.08582793,0.45379512,0.00000000
3.78489245,0.95230396,0.27810053,0.12512185,0.01306653,0.16015024,0.21626425,0.08799304,0.46549297,0.00000000
3.79089545,0.99879177,0.29806416,0.12950948,0.01435437,0.16731542,0.23456319,0.08994834,0.47588964,0.00000000
3.79689845,1.04376725,0.31790548,0.13369948,0.01565606,0.17429449,0.25271660,0.09164706,0.48469462,0.00000000
3.80290145,1.08642983,0.33731974,0.13760893,0.01695328,0.18096775,0.27044499,0.09304368,0.49163767,0.00000000
3.80890445,1.12596636,0.35599058,0.14115293,0.01822621,0.18720962,0.28745863,0.09409531,0.49647689,0.00000000
3.81490745,1.16157414,0.37359856,0.14424715,0.01945406,0.19289239,0.30346487,0.09476320,0.49900677,0.00000000
3.82091046,1.19248564,0.38983056,0.14681051,0.02061554,0.19789024,0.31817616,0.09501424,0.49906548,0.00000000
3.82691346,1.21799382,0.40439001,0.14876812,0.02168950,0.20208356,0.33131841,0.09482232,0.49654127,0.00000000
3.83291646,1.23747691,0.41700728,0.15005402,0.02265556,0.20536333,0.34263936,0.09416952,0.49137731,0.00000000
3.83891946,1.25042139,0.42744992,0.15061380,0.02349471,0.20763525,0.35191671,0.09304705,0.48357485,0.00000000
3.84492246,1.25644223,0.43553226,0.15040686,0.02418998,0.20882355,0.35896547,0.09145590,0.47319447,0.00000000
3.85092546,1.25529918,0.44112394,0.14940826,0.02472697,0.20887423,0.36364433,0.08940711,0.46035515,0.00000000
3.85692846,1.24690848,0.44415693,0.14760999,0.02509438,0.20775755,0.36586077,0.08692167,0.44523138,0.00000000
3.86293147,1.23134932,0.44463073,0.14502168,0.02528436,0.20546974,0.36557446,0.08403007,0.42804829,0.00000000
3.86893447,1.20886469,0.44261551,0.14167061,0.02529284,0.20203369,0.36279906,0.08077152,0.40907506,0.00000000
3.87493747,1.17985662,0.43825286,0.13760117,0.02511964,0.19749874,0.35760209,0.07719282,0.38861695,0.00000000
3.88094047,1.14487595,0.43175419,0.13287357,0.02476847,0.19193952,0.35010299,0.07334700,0.36700624,0.00000000
3.88694347,1.10460706,0.42339673,0.12756214,0.02424685,0.18545384,0.34046940,0.06929176,0.34459259,0.00000000
3.89294647,1.05984831,0.41351723,0.12175308,0.02356576,0.17815983,0.32891189,0.06508786,0.32173322,0.00000000
3.89894947,1.01148893,0.40250353,0.11554187,0.02273936,0.17019240,0.31567729,0.06079736,0.29878320,0.00000000
3.90495248,0.96048338,0.39078426,0.10903041,0.02178438,0.16169915,0.30104095,0.05648196,0.27608640,0.00000000
3.91095548,0.90782420,0.37881706,0.10232409,0.02071968,0.15283599,0.28529832,0.05220144,0.25396738,0.00000000
3.91695848,0.85451440,0.36707560,0.09552880,0.01956554,0.14376263,0.26875617,0.04801223,0.23272428,0.00000000
3.92296148,0.80154043,0.35603580,0.08874811,0.01834306,0.13463802,0.25172372,0.04396618,0.21262319,0.00000000
3.92896448,0.74984658,0.34616187,0.08208065,0.01707354,0.12561603,0.23450424,0.04010957,0.19389384,0.00000000
3.93496748,0.70031170,0.33789221,0.07561775,0.01577784,0.11684149,0.21738720,0.03648236,0.17672673,0.00000000
3.94097049,0.65372894,0.33162606,0.06944155,0.01447589,0.10844667,0.20064143,0.03311769,0.16127168,0.00000000
3.94697349,0.61078880,0.32771084,0.06362344,0.01318613,0.10054834,0.18450931,0.03004167,0.14763762,0.00000000
3.95297649,0.57206617,0.32643090,0.05822296,0.01192521,0.09324543,0.16920231,0.02727329,0.13589351,0.00000000
3.95897949,0.53801117,0.32799781,0.05328720,0.01070765,0.08661743,0.15489781,0.02482470,0.12607025,0.00000000
3.96498249,0.50894411,0.33254262,0.04885054,0.00954564,0.08072335,0.14173732,0.02270148,0.11816329,0.00000000
3.97098549,0.48505431,0.34011020,0.04493485,0.00844898,0.07560148,0.12982600,0.02090324,0.11213590,0.00000000
3.97698849,0.46640255,0.35065607,0.04155001,0.00742506,0.07126962,0.11923337,0.01942413,0.10792276,0.00000000
3.98299150,0.45292700,0.36404567,0.03869476,0.00647892,0.06772597,0.10999511,0.01825362,0.10543387,0.00000000
3.98899450,0.44445202,0.38005639,0.03635774,0.00561343,0.06495049,0.10211582,0.01737715,0.10455847,0.00000000
3.99499750,0.44069962,0.39838212,0.03451876,0.00482948,0.06290664,0.09557238,0.01677692,0.10516903,0.00000000
4.00100050,0.44130293,0.41864055,0.03315017,0.00412622,0.06154348,0.09031800,0.01643258,0.10712508,0.00000000
4.00700350,0.44582133,0.44038286,0.03221829,0.00350134,0.06079799,0.08628642,0.01632194,0.11027686,0.00000000
4.01300650,0.45375664,0.46310570,0.03168487,0.00295130,0.06059760,0.08339638,0.01642159,0.11446878,0.00000000
4.01900950,0.46456991,0.48626511,0.03150847,0.00247170,0.06086270,0.08155596,0.01670752,0.11954254,0.00000000
4.02501251,0.47769822,0.50929197,0.03164579,0.00205744,0.06150925,0.08066673,0.01715557,0.12533999,0.00000000
4.03101551,0.49257109,0.53160851,0.03205291,0.00170304,0.06245125,0.08062758,0.01774190,0.13170561,0.00000000
4.03701851,0.50862596,0.55264525,0.03268631,0.00140281,0.06360311,0.08133801,0.01844331,0.13848872,0.00000000
4.04302151,0.52532231,0.57185789,0.03350378,0.00115104,0.06488183,0.08270093,0.01923753,0.14554518,0.00000000
4.04902451,0.54215397,0.58874346,0.03446520,0.00094216,0.06620885,0.08462484,0.02010336,0.15273888,0.00000000
4.05502751,0.55865938,0.60285504,0.03553299,0.00077085,0.06751176,0.08702528,0.02102085,0.15994270,0.00000000
4.06103052,0.57442946,0.61381468,0.03667258,0.00063215,0.06872557,0.08982569,0.02197129,0.16703923,0.00000000
4.06703352,0.58911295,0.62132370,0.03785252,0.00052147,0.06979374,0.09295763,0.02293721,0.17392102,0.00000000
4.07303652,0.60241922,0.62517031,0.03904454,0.00043464,0.07066876,0.09636039,0.02390236,0.18049066,0.00000000
4.07903952,0.61411846,0.62523401,0.04022347,0.00036795,0.07131256,0.09998007,0.02485156,0.18666045,0.00000000
4.08504252,0.62403960,0.62148668,0.04136703,0.00031810,0.07169646,0.10376833,0.02577063,0.19235196,0.00000000
4.09104552,0.63206611,0.61399051,0.04245551,0.00028221,0.07180087,0.10768072,0.02664629,0.19749546,0.00000000
4.09704852,0.63813008,0.60289278,0.04347146,0.00025777,0.07161483,0.11167500,0.02746601,0.20202927,0.00000000
4.10305153,0.64220512,0.58841782,0.04439931,0.00024261,0.07113523,0.11570927,0.02821798,0.20589919,0.00000000
4.10905453,0.64429849,0.57085670,0.04522508,0.00023489,0.07036594,0.11974035,0.02889107,0.20905798,0.00000000
4.11505753,0.64444295,0.55055506,0.04593607,0.00023300,0.06931685,0.12372234,0.02947480,0.21146511,0.00000000
4.12106053,0.64268903,0.52789975,0.04652060,0.00023561,0.06800283,0.12760553,0.02995944,0.21308665,0.00000000
4.12706353,0.63909800,0.50330487,0.04696796,0.00024153,0.06644274,0.13133582,0.03033610,0.21389554,0.00000000
4.13306653,0.63373602,0.47719790,0.04726833,0.00024980,0.06465846,0.13485459,0.03059691,0.21387204,0.00000000
4.13906953,0.62666978,0.45000646,0.04741282,0.00025954,0.06267402,0.13809922,0.03073520,0.21300444,0.00000000
4.14507254,0.61796373,0.42214621,0.04739372,0.00027005,0.06051485,0.14100406,0.03074578,0.21129005,0.00000000
4.15107554,0.60767909,0.39401035,0.04720468,0.00028071,0.05820717,0.14350198,0.03062516,0.20873626,0.00000000
4.15707854,0.59587440,0.36596099,0.04684104,0.00029099,0.05577747,0.14552631,0.03037183,0.20536164,0.00000000
4.16308154,0.58260753,0.33832266,0.04630017,0.00030047,0.05325220,0.14701316,0.02998649,0.20119704,0.00000000
4.16908454,0.56793888,0.31137783,0.04558183,0.00030879,0.05065751,0.14790393,0.02947227,0.19628649,0.00000000
4.17508754,0.55193528,0.28536471,0.04468850,0.00031570,0.04801916,0.14814781,0.02883485,0.19068787,0.00000000
4.18109055,0.53467436,0.26047683,0.04362565,0.00032102,0.04536246,0.14770429,0.02808259,0.18447320,0.00000000
4.18709355,0.51624879,0.23686444,0.04240195,0.00032465,0.04271231,0.14654534,0.02722649,0.17772854,0.00000000
4.19309655,0.49677015,0.21463738,0.04102933,0.00032660,0.04009321,0.14465731,0.02628015,0.17055342,0.00000000
4.19909955,0.47637201,0.19386899,0.03952305,0.00032696,0.03752941,0.14204225,0.02525958,0.16305974,0.00000000
4.20510255,0.45521188,0.17460089,0.03790146,0.00032592,0.03504487,0.13871873,0.02418295,0.15537018,0.00000000
4.21110555,0.43347202,0.15684824,0.03618582,0.00032380,0.03266339,0.13472203,0.02307027,0.14761620,0.00000000
4.21710855,0.41135877,0.14060518,0.03439992,0.00032100,0.03040856,0.13010374,0.02194298,0.13993556,0.00000000
4.22311156,0.38910059,0.12585022,0.03256958,0.00031807,0.02830375,0.12493071,0.02082351,0.13246955,0.00000000
4.22911456,0.36694486,0.11255133,0.03072217,0.00031565,0.02637205,0.11928352,0.01973477,0.12535990,0.00000000
4.23511756,0.34515354,0.10067069,0.02888593,0.00031455,0.02463616,0.11325445,0.01869965,0.11874558,0.00000000
4.24112056,0.32399799,0.09016880,0.02708942,0.00031570,0.02311826,0.10694522,0.01774050,0.11275953,0.00000000
4.24712356,0.30375316,0.08100806,0.02536085,0.00032017,0.02183986,0.10046438,0.01687861,0.10752543,0.00000000
4.25312656,0.28469156,0.07315567,0.02372750,0.00032922,0.02082163,0.09392467,0.01613374,0.10315452,0.00000000
4.25912956,0.26707710,0.06658589,0.02221513,0.00034422,0.02008322,0.08744044,0.01552369,0.09974278,0.00000000
