energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.20860430,1.58159203,0.71029964,0.01455004,0.69206347,0.30629993,0.05844673,0.07970889,0.60439732,0.00000000
3.21460730,1.49480848,0.68442220,0.01367274,0.65102505,0.28902262,0.05619954,0.07257419,0.57535225,0.00000000
3.22061031,1.40854748,0.65759622,0.01280934,0.60924244,0.27187209,0.05398720,0.06570527,0.54652839,0.00000000
3.22661331,1.32383011,0.63016703,0.01196834,0.56737609,0.25502590,0.05182662,0.05914688,0.51818961,0.00000000
3.23261631,1.24157370,0.60244882,0.01115741,0.52604208,0.23864492,0.04973141,0.05293599,0.49056924,0.00000000
3.23861931,1.16257444,0.57471983,0.01038323,0.48579804,0.22287007,0.04771203,0.04710151,0.46386681,0.00000000
3.24462231,1.08749521,0.54721957,0.00965138,0.44713176,0.20782009,0.04577586,0.04166438,0.43824659,0.00000000
3.25062531,1.01685903,0.52014789,0.00896626,0.41045289,0.19359023,0.04392746,0.03663774,0.41383795,0.00000000
3.25662831,0.95104757,0.49366576,0.00833108,0.37608778,0.18025195,0.04216876,0.03202740,0.39073722,0.00000000
3.26263132,0.89030450,0.46789753,0.00774785,0.34427743,0.16785348,0.04049937,0.02783237,0.36901071,0.00000000
3.26863432,0.83474298,0.44293420,0.00721746,0.31517831,0.15642109,0.03891692,0.02404561,0.34869856,0.00000000
3.27463732,0.78435654,0.41883752,0.00673974,0.28886591,0.14596102,0.03741728,0.02065483,0.32981907,0.00000000
3.28064032,0.73903263,0.39564454,0.00631356,0.26534055,0.13646176,0.03599496,0.01764335,0.31237311,0.00000000
3.28664332,0.69856785,0.37337226,0.00593700,0.24453515,0.12789668,0.03464336,0.01499097,0.29634825,0.00000000
3.29264632,0.66268432,0.35202225,0.00560745,0.22632436,0.12022676,0.03335504,0.01267491,0.28172237,0.00000000
3.29864932,0.63104621,0.33158491,0.00532174,0.21053476,0.11340328,0.03212205,0.01067068,0.26846652,0.00000000
3.30465233,0.60327599,0.31204335,0.00507631,0.19695560,0.10737038,0.03093613,0.00895283,0.25654694,0.00000000
3.31065533,0.57896979,0.29337672,0.00486731,0.18534967,0.10206742,0.02978901,0.00749576,0.24592610,0.00000000
3.31665833,0.55771158,0.27556310,0.00469073,0.17546393,0.09743100,0.02867257,0.00627434,0.23656297,0.00000000
3.32266133,0.53908576,0.25858179,0.00454251,0.16703967,0.09339674,0.02757912,0.00526454,0.22841243,0.00000000
3.32866433,0.52268821,0.24241524,0.00441862,0.15982172,0.08990067,0.02650158,0.00444387,0.22142414,0.00000000
3.33466733,0.50813561,0.22705060,0.00431516,0.15356677,0.08688037,0.02543365,0.00379183,0.21554111,0.00000000
3.34067034,0.49507316,0.21248103,0.00422838,0.14805048,0.08427582,0.02436999,0.00329024,0.21069803,0.00000000
3.34667334,0.48318074,0.19870683,0.00415476,0.14307331,0.08203005,0.02330637,0.00292353,0.20681984,0.00000000
3.35267634,0.47217774,0.18573644,0.00409104,0.13846516,0.08008964,0.02223979,0.00267891,0.20382057,0.00000000
3.35867934,0.46182670,0.17358753,0.00403426,0.13408866,0.07840511,0.02116853,0.00254659,0.20160278,0.00000000
3.36468234,0.45193590,0.16228796,0.00398174,0.12984135,0.07693122,0.02009225,0.00251990,0.20005775,0.00000000
3.37068534,0.44236118,0.15187690,0.00393112,0.12565668,0.07562734,0.01901198,0.00259539,0.19906631,0.00000000
3.37668834,0.43300703,0.14240591,0.00388038,0.12150406,0.07445778,0.01793008,0.00277290,0.19850071,0.00000000
3.38269135,0.42382713,0.13393997,0.00382782,0.11738805,0.07339217,0.01685017,0.00305565,0.19822710,0.00000000
3.38869435,0.41482443,0.12655855,0.00377208,0.11334682,0.07240590,0.01577703,0.00345024,0.19810885,0.00000000
3.39469735,0.40605079,0.12035636,0.00371214,0.10945010,0.07148057,0.01471647,0.00396664,0.19801026,0.00000000
3.40070035,0.39760610,0.11544406,0.00364731,0.10579658,0.07060442,0.01367514,0.00461815,0.19780082,0.00000000
3.40670335,0.38963702,0.11194844,0.00357723,0.10251116,0.06977281,0.01266032,0.00542129,0.19735940,0.00000000
3.41270635,0.38233506,0.11001223,0.00350188,0.09974180,0.06898852,0.01167976,0.00639563,0.19657850,0.00000000
3.41870935,0.37593401,0.10979331,0.00342156,0.09765637,0.06826199,0.01074143,0.00756346,0.19536804,0.00000000
3.42471236,0.37070656,0.11146325,0.00333689,0.09643931,0.06761138,0.00985331,0.00894950,0.19365868,0.00000000
3.43071536,0.36695993,0.11520504,0.00324876,0.09628823,0.06706242,0.00902324,0.01058030,0.19140430,0.00000000
3.43671836,0.36503051,0.12120998,0.00315836,0.09741039,0.06664797,0.00825868,0.01248369,0.18858364,0.00000000
3.44272136,0.36527721,0.12967355,0.00306709,0.10001905,0.06640736,0.00756658,0.01468791,0.18520093,0.00000000
3.44872436,0.36807362,0.14079047,0.00297657,0.10432963,0.06638534,0.00695324,0.01722077,0.18128546,0.00000000
3.45472736,0.37379891,0.15474872,0.00288859,0.11055565,0.06663085,0.00642420,0.02010853,0.17689011,0.00000000
3.46073037,0.38282740,0.17172263,0.00280503,0.11890431,0.06719537,0.00598414,0.02337473,0.17208894,0.00000000
3.46673337,0.39551715,0.19186538,0.00272784,0.12957180,0.06813112,0.00563681,0.02703893,0.16697391,0.00000000
3.47273637,0.41219752,0.21530074,0.00265895,0.14273822,0.06948903,0.00538498,0.03111533,0.16165095,0.00000000
3.47873937,0.43315622,0.24211455,0.00260026,0.15856223,0.07131650,0.00523040,0.03561142,0.15623549,0.00000000
3.48474237,0.45862598,0.27234614,0.00255351,0.17717534,0.07365518,0.00517378,0.04052669,0.15084769,0.00000000
3.49074537,0.48877153,0.30598002,0.00252026,0.19867614,0.07653871,0.00521475,0.04585136,0.14560768,0.00000000
3.49674837,0.52367718,0.34293826,0.00250183,0.22312445,0.07999059,0.00535188,0.05156535,0.14063083,0.00000000
3.50275138,0.56333576,0.38307397,0.00249926,0.25053570,0.08402227,0.00558261,0.05763740,0.13602349,0.00000000
3.50875438,0.60763923,0.42616629,0.00251323,0.28087571,0.08863150,0.00590334,0.06402463,0.13187912,0.00000000
3.51475738,0.65637178,0.47191728,0.00254406,0.31405619,0.09380107,0.00630937,0.07067224,0.12827513,0.00000000
3.52076038,0.70920575,0.51995109,0.00259168,0.34993115,0.09949808,0.00679496,0.07751385,0.12527053,0.00000000
3.52676338,0.76570083,0.56981577,0.00265563,0.38829466,0.10567366,0.00735337,0.08447207,0.12290428,0.00000000
3.53276638,0.82530700,0.62098774,0.00273503,0.42887994,0.11226325,0.00797694,0.09145968,0.12119458,0.00000000
3.53876938,0.88737120,0.67287921,0.00282864,0.47136036,0.11918755,0.00865717,0.09838118,0.12013893,0.00000000
3.54477239,0.95114797,0.72484849,0.00293487,0.51535213,0.12635394,0.00938486,0.10513477,0.11971498,0.00000000
3.55077539,1.01581374,0.77621282,0.00305182,0.56041907,0.13365852,0.01015029,0.11161479,0.11988207,0.00000000
3.55677839,1.08048464,0.82626366,0.00317735,0.60607930,0.14098861,0.01094337,0.11771433,0.12058334,0.00000000
3.56278139,1.14423719,0.87428388,0.00330910,0.65181383,0.14822569,0.01175394,0.12332821,0.12174828,0.00000000
3.56878439,1.20613133,0.91956618,0.00344461,0.69707686,0.15524861,0.01257194,0.12835594,0.12329566,0.00000000
3.57478739,1.26523493,0.96143228,0.00358136,0.74130746,0.16193698,0.01338774,0.13270476,0.12513664,0.00000000
3.58079040,1.32064895,0.99925194,0.00371685,0.78394236,0.16817470,0.01419237,0.13629251,0.12717789,0.00000000
3.58679340,1.37153222,1.03246119,0.00384868,0.82442943,0.17385333,0.01497784,0.13905026,0.12932474,0.00000000
3.59279640,1.41712490,1.06057886,0.00397460,0.86224125,0.17887528,0.01573734,0.14092455,0.13148414,0.00000000
3.59879940,1.45676978,1.08322090,0.00409259,0.89688846,0.18315665,0.01646548,0.14187917,0.13356730,0.00000000
3.60480240,1.48993026,1.10011160,0.00420089,0.92793214,0.18662962,0.01715846,0.14189642,0.13549210,0.00000000
3.61080540,1.51620461,1.11109151,0.00429806,0.95499503,0.18924430,0.01781417,0.14097764,0.13718505,0.00000000
3.61680840,1.53533570,1.11612139,0.00438300,0.97777086,0.19096990,0.01843223,0.13914326,0.13858286,0.00000000
3.62281141,1.54721579,1.11528228,0.00445497,0.99603160,0.19179532,0.01901394,0.13643210,0.13963351,0.00000000
3.62881441,1.55188640,1.10877151,0.00451359,1.00963226,0.19172896,0.01956216,0.13290005,0.14029699,0.00000000
3.63481741,1.54953310,1.09689498,0.00455881,1.01851307,0.19079791,0.02008109,0.12861829,0.14054544,0.00000000
3.64082041,1.54047557,1.08005588,0.00459091,1.02269904,0.18904652,0.02057601,0.12367096,0.14036308,0.00000000
3.64682341,1.52515343,1.05874056,0.00461045,1.02229675,0.18653442,0.02105289,0.11815251,0.13974557,0.00000000
3.65282641,1.50410843,1.03350211,0.00461822,1.01748872,0.18333401,0.02151801,0.11216476,0.13869921,0.00000000
3.65882941,1.47796389,1.00494226,0.00461519,1.00852556,0.17952774,0.02197749,0.10581392,0.13723981,0.00000000
3.66483242,1.44740224,0.97369262,0.00460245,0.99571622,0.17520502,0.02243686,0.09920755,0.13539130,0.00000000
3.67083542,1.41314172,0.94039585,0.00458115,0.97941679,0.17045919,0.02290060,0.09245166,0.13318427,0.00000000
3.67683842,1.37591312,0.90568760,0.00455242,0.96001834,0.16538444,0.02337172,0.08564806,0.13065439,0.00000000
3.68284142,1.33643767,0.87017992,0.00451732,0.93793436,0.16007291,0.02385141,0.07889202,0.12784087,0.00000000
3.68884442,1.29540679,0.83444675,0.00447680,0.91358833,0.15461215,0.02433878,0.07227036,0.12478482,0.00000000
3.69484742,1.25346466,0.79901191,0.00443165,0.88740176,0.14908284,0.02483064,0.06585991,0.12152790,0.00000000
3.70085043,1.21119396,0.76433999,0.00438247,0.85978344,0.14355707,0.02532150,0.05972653,0.11811099,0.00000000
3.70685343,1.16910541,0.73083017,0.00432963,0.83112005,0.13809706,0.02580357,0.05392449,0.11457307,0.00000000
3.71285643,1.12763119,0.69881317,0.00427328,0.80176858,0.13275438,0.02626698,0.04849638,0.11095041,0.00000000
3.71885943,1.08712230,0.66855099,0.00421336,0.77205066,0.12756977,0.02670003,0.04347334,0.10727586,0.00000000
3.72486243,1.04784960,0.64023935,0.00414961,0.74224902,0.12257335,0.02708967,0.03887574,0.10357852,0.00000000
3.73086543,1.01000822,0.61401220,0.00408162,0.71260588,0.11778530,0.02742193,0.03471402,0.09988359,0.00000000
3.73686843,0.97372479,0.58994800,0.00400884,0.68332331,0.11321690,0.02768252,0.03098979,0.09621248,0.00000000
3.74287144,0.93906678,0.56807720,0.00393065,0.65456530,0.10887184,0.02785741,0.02769712,0.09258304,0.00000000
3.74887444,0.90605327,0.54839021,0.00384641,0.62646112,0.10474769,0.02793348,0.02482378,0.08901007,0.00000000
3.75487744,0.87466634,0.53084552,0.00375552,0.59910977,0.10083745,0.02789906,0.02235260,0.08550582,0.00000000
3.76088044,0.84486238,0.51537726,0.00365745,0.57258500,0.09713113,0.02774453,0.02026263,0.08208061,0.00000000
3.76688344,0.81658256,0.50190190,0.00355183,0.54694058,0.09361713,0.02746275,0.01853035,0.07874349,0.00000000
3.77288644,0.78976196,0.49032376,0.00343844,0.52221541,0.09028350,0.02704942,0.01713063,0.07550271,0.00000000
3.77888944,0.76433675,0.48053898,0.00331728,0.49843813,0.08711896,0.02650334,0.01603758,0.07236632,0.00000000
3.78489245,0.74024930,0.47243810,0.00318857,0.47563092,0.08411364,0.02582653,0.01522519,0.06934245,0.00000000
3.79089545,0.71745101,0.46590703,0.00305278,0.45381244,0.08125948,0.02502418,0.01466787,0.06643953,0.00000000
3.79689845,0.69590286,0.46082678,0.00291059,0.43299957,0.07855038,0.02410455,0.01434074,0.06366639,0.00000000
3.80290145,0.67557401,0.45707214,0.00276291,0.41320824,0.07598209,0.02307864,0.01421982,0.06103210,0.00000000
3.80890445,0.65643868,0.45450960,0.00261084,0.39445313,0.07355184,0.02195986,0.01428216,0.05854575,0.00000000
3.81490745,0.63847184,0.45299505,0.00245563,0.37674664,0.07125782,0.02076355,0.01450574,0.05621604,0.00000000
3.82091046,0.62164428,0.45237148,0.00229862,0.36009715,0.06909848,0.01950645,0.01486943,0.05405084,0.00000000
3.82691346,0.60591748,0.45246735,0.00214126,0.34450699,0.06707196,0.01820620,0.01535287,0.05205666,0.00000000
3.83291646,0.59123896,0.45309564,0.00198497,0.32997028,0.06517530,0.01688071,0.01593633,0.05023812,0.00000000
3.83891946,0.57753860,0.45405426,0.00183118,0.31647096,0.06340395,0.01554770,0.01660063,0.04859746,0.00000000
3.84492246,0.56472620,0.45512761,0.00168122,0.30398124,0.06175129,0.01422415,0.01732705,0.04713414,0.00000000
3.85092546,0.55269074,0.45608967,0.00153633,0.29246071,0.06020839,0.01292590,0.01809736,0.04584456,0.00000000
3.85692846,0.54130145,0.45670845,0.00139760,0.28185622,0.05876393,0.01166730,0.01889386,0.04472185,0.00000000
3.86293147,0.53041058,0.45675160,0.00126598,0.27210267,0.05740435,0.01046095,0.01969950,0.04375596,0.00000000
3.86893447,0.51985800,0.45599307,0.00114221,0.26312465,0.05611422,0.00931751,0.02049817,0.04293381,0.00000000
3.87493747,0.50947724,0.45422033,0.00102689,0.25483902,0.05487679,0.00824568,0.02127493,0.04223967,0.00000000
3.88094047,0.49910261,0.45124184,0.00092041,0.24715820,0.05367466,0.00725216,0.02201636,0.04165571,0.00000000
3.88694347,0.48857717,0.44689435,0.00082302,0.23999414,0.05249064,0.00634179,0.02271106,0.04116266,0.00000000
3.89294647,0.47776100,0.44104963,0.00073481,0.23326263,0.05130858,0.00551768,0.02335003,0.04074066,0.00000000
3.89894947,0.46653925,0.43362009,0.00065575,0.22688798,0.05011434,0.00478149,0.02392719,0.04037013,0.00000000
3.90495248,0.45482977,0.42456326,0.00058574,0.22080760,0.04889659,0.00413366,0.02443988,0.04003278,0.00000000
3.91095548,0.44258974,0.41388456,0.00052457,0.21497645,0.04764771,0.00357371,0.02488938,0.03971259,0.00000000
3.91695848,0.42982102,0.40163843,0.00047203,0.20937108,0.04636440,0.00310058,0.02528133,0.03939675,0.00000000
3.92296148,0.41657413,0.38792773,0.00042788,0.20399311,0.04504831,0.00271291,0.02562617,0.03907663,0.00000000
3.92896448,0.40295045,0.37290130,0.00039193,0.19887196,0.04370638,0.00240935,0.02593951,0.03874858,0.00000000
3.93496748,0.38910284,0.35675012,0.00036400,0.19406675,0.04235107,0.00218882,0.02624235,0.03841463,0.00000000
3.94097049,0.37523446,0.33970194,0.00034400,0.18966724,0.04100041,0.00205076,0.02656125,0.03808309,0.00000000
3.94697349,0.36159596,0.32201492,0.00033192,0.18579380,0.03967779,0.00199532,0.02692833,0.03776887,0.00000000
3.95297649,0.34848116,0.30397047,0.00032784,0.18259623,0.03841169,0.00202347,0.02738113,0.03749368,0.00000000
3.95897949,0.33622127,0.28586561,0.00033192,0.18025159,0.03723507,0.00213710,0.02796229,0.03728597,0.00000000
3.96498249,0.32517785,0.26800519,0.00034444,0.17896092,0.03618480,0.00233906,0.02871903,0.03718067,0.00000000
3.97098549,0.31573470,0.25069424,0.00036575,0.17894485,0.03530073,0.00263304,0.02970240,0.03721863,0.00000000
3.97698849,0.30828881,0.23423068,0.00039630,0.18043825,0.03462482,0.00302354,0.03096633,0.03744585,0.00000000
3.98299150,0.30324045,0.21889863,0.00043655,0.18368383,0.03420003,0.00351559,0.03256645,0.03791247,0.00000000
3.98899450,0.30098266,0.20496233,0.00048702,0.18892487,0.03406913,0.00411460,0.03455867,0.03867149,0.00000000
3.99499750,0.30189018,0.19266086,0.00054823,0.19639722,0.03427347,0.00482596,0.03699753,0.03977728,0.00000000
4.00100050,0.30630807,0.18220363,0.00062064,0.20632055,0.03485165,0.00565473,0.03993439,0.04128389,0.00000000
4.00700350,0.31454008,0.17376663,0.00070466,0.21888923,0.03583817,0.00660521,0.04341542,0.04324315,0.00000000
4.01300650,0.32683708,0.16748933,0.00080055,0.23426293,0.03726203,0.00768050,0.04747953,0.04570268,0.00000000
4.01900950,0.34338572,0.16347233,0.00090845,0.25255730,0.03914542,0.00888205,0.05215619,0.04870381,0.00000000
4.02501251,0.36429769,0.16177552,0.00102828,0.27383492,0.04150241,0.01020922,0.05746334,0.05227945,0.00000000
4.03101551,0.38959984,0.16241678,0.00115974,0.29809711,0.04433774,0.01165885,0.06340535,0.05645200,0.00000000
4.03701851,0.41922568,0.16537126,0.00130224,0.32527664,0.04764582,0.01322487,0.06997126,0.06123146,0.00000000
4.04302151,0.45300854,0.17057113,0.00145493,0.35523209,0.05140985,0.01489802,0.07713331,0.06661367,0.00000000
4.04902451,0.49067695,0.17790589,0.00161663,0.38774395,0.05560128,0.01666562,0.08484583,0.07257887,0.00000000
4.05502751,0.53185268,0.18722336,0.00178583,0.42251308,0.06017949,0.01851150,0.09304471,0.07909068,0.00000000
4.06103052,0.57605174,0.19833128,0.00196076,0.45916162,0.06509188,0.02041602,0.10164742,0.08609550,0.00000000
4.06703352,0.62268883,0.21099985,0.00213929,0.49723676,0.07027430,0.02235627,0.11055370,0.09352251,0.00000000
4.07303652,0.67108532,0.22496503,0.00231909,0.53621742,0.07565195,0.02430638,0.11964693,0.10128421,0.00000000
4.07903952,0.72048103,0.23993295,0.00249757,0.57552393,0.08114066,0.02623807,0.12879626,0.10927763,0.00000000
4.08504252,0.77004957,0.25558522,0.00267201,0.61453052,0.08664858,0.02812124,0.13785932,0.11738623,0.00000000
4.09104552,0.81891720,0.27158540,0.00283957,0.65258053,0.09207827,0.02992476,0.14668570,0.12548235,0.00000000
4.09704852,0.86618463,0.28758636,0.00299742,0.68900378,0.09732916,0.03161736,0.15512088,0.13343034,0.00000000
4.10305153,0.91095134,0.30323859,0.00314280,0.72313568,0.10230021,0.03316856,0.16301060,0.14109015,0.00000000
4.10905453,0.95234152,0.31819917,0.00327309,0.75433749,0.10689281,0.03454968,0.17020554,0.14832138,0.00000000
4.11505753,0.98953078,0.33214131,0.00338593,0.78201689,0.11101376,0.03573483,0.17656603,0.15498758,0.00000000
4.12106053,1.02177273,0.34476400,0.00347930,0.80564816,0.11457818,0.03670191,0.18196670,0.16096070,0.00000000
4.12706353,1.04842428,0.35580165,0.00355157,0.82479117,0.11751234,0.03743342,0.18630087,0.16612547,0.00000000
4.13306653,1.06896864,0.36503326,0.00360160,0.83910832,0.11975616,0.03791727,0.18948444,0.17038361,0.00000000
4.13906953,1.08303515,0.37229078,0.00362879,0.84837881,0.12126539,0.03814736,0.19145911,0.17365762,0.00000000
4.14507254,1.09041493,0.37746646,0.00363310,0.85250945,0.12201331,0.03812404,0.19219487,0.17589398,0.00000000
4.15107554,1.09107173,0.38051868,0.00361508,0.85154176,0.12199187,0.03785431,0.19169155,0.17706573,0.00000000
4.15707854,1.08514741,0.38147620,0.00357589,0.84565462,0.12121228,0.03735186,0.18997939,0.17717415,0.00000000
4.16308154,1.07296184,0.38044060,0.00351726,0.83516275,0.11970490,0.03663690,0.18711863,0.17624957,0.00000000
4.16908454,1.05500709,0.37758670,0.00344147,0.82051058,0.11751855,0.03573577,0.18319812,0.17435118,0.00000000
4.17508754,1.03193609,0.37316109,0.00335131,0.80226199,0.11471920,0.03468042,0.17833289,0.17156595,0.00000000
4.18109055,1.00454629,0.36747866,0.00325000,0.78108608,0.11138811,0.03350770,0.17266108,0.16800650,0.00000000
4.18709355,0.97375874,0.36091736,0.00314110,0.75773948,0.10761946,0.03225856,0.16633997,0.16380822,0.00000000
4.19309655,0.94059355,0.35391124,0.00302847,0.73304582,0.10351764,0.03097714,0.15954154,0.15912549,0.00000000
4.19909955,0.90614245,0.34694217,0.00291612,0.70787299,0.09919415,0.02970981,0.15244771,0.15412742,0.00000000
4.20510255,0.87153948,0.34053023,0.00280816,0.68310890,0.09476445,0.02850421,0.14524526,0.14899293,0.00000000
4.21110555,0.83793088,0.33522332,0.00270869,0.65963657,0.09034464,0.02740827,0.13812079,0.14390566,0.00000000
4.21710855,0.80644493,0.33158606,0.00262170,0.63830925,0.08604825,0.02646928,0.13125582,0.13904867,0.00000000
4.22311156,0.77816285,0.33018829,0.00255098,0.61992623,0.08198314,0.02573298,0.12482217,0.13459917,0.00000000
4.22911456,0.75409151,0.33159350,0.00250006,0.60521020,0.07824865,0.02524274,0.11897774,0.13072344,0.00000000
4.23511756,0.73513862,0.33634719,0.00247210,0.59478658,0.07493313,0.02503876,0.11386284,0.12757218,0.00000000
4.24112056,0.72209109,0.34496561,0.00246986,0.58916558,0.07211177,0.02515737,0.10959714,0.12527621,0.00000000
4.24712356,0.71559692,0.35792476,0.00249565,0.58872732,0.06984496,0.02563040,0.10627719,0.12394294,0.00000000
4.25312656,0.71615110,0.37564998,0.00255125,0.59371048,0.06817702,0.02648450,0.10397474,0.12365342,0.00000000
4.25912956,0.72408563,0.39850614,0.00263794,0.60420485,0.06713552,0.02774067,0.10273565,0.12446023,0.00000000
4.26513257,0.73956379,0.42678851,0.00275643,0.62014793,0.06673100,0.02941367,0.10257960,0.12638619,0.00000000
4.27113557,0.76257872,0.46071447,0.00290688,0.64132584,0.06695725,0.03151159,0.10350030,0.12942396,0.00000000
4.27713857,0.79295625,0.50041614,0.00308889,0.66737841,0.06779201,0.03403538,0.10546648,0.13353642,0.00000000
4.28314157,0.83036158,0.54593407,0.00330155,0.69780862,0.06919804,0.03697847,0.10842338,0.13865797,0.00000000
4.28914457,0.87430989,0.59721202,0.00354342,0.73199596,0.07112469,0.04032646,0.11229473,0.14469661,0.00000000
4.29514757,0.92418022,0.65409318,0.00381258,0.76921354,0.07350971,0.04405687,0.11698525,0.15153668,0.00000000
4.30115058,0.97923243,0.71631782,0.00410666,0.80864850,0.07628133,0.04813898,0.12238350,0.15904233,0.00000000
4.30715358,1.03862650,0.78352265,0.00442292,0.84942503,0.07936058,0.05253386,0.12836505,0.16706145,0.00000000
4.31315658,1.10144387,0.85524198,0.00475824,0.89062942,0.08266374,0.05719451,0.13479583,0.17543005,0.00000000
4.31915958,1.16670998,0.93091091,0.00510921,0.93133625,0.08610478,0.06206620,0.14153570,0.18397687,0.00000000
4.32516258,1.23341749,1.00987064,0.00547220,0.97063483,0.08959783,0.06708703,0.14844199,0.19252808,0.00000000
4.33116558,1.30054932,1.09137593,0.00584334,1.00765504,0.09305954,0.07218867,0.15537301,0.20091200,0.00000000
4.33716858,1.36710099,1.17460477,0.00621867,1.04159147,0.09641123,0.07729746,0.16219140,0.20896354,0.00000000
4.34317159,1.43210155,1.25867017,0.00659410,1.07172508,0.09958079,0.08233556,0.16876727,0.21652830,0.00000000
4.34917459,1.49463237,1.34263399,0.00696553,1.09744151,0.10250429,0.08722248,0.17498092,0.22346623,0.00000000
4.35517759,1.55384343,1.42552240,0.00732884,1.11824532,0.10512723,0.09187674,0.18072522,0.22965458,0.00000000
4.36118059,1.60896663,1.50634288,0.00767998,1.13376970,0.10740533,0.09621764,0.18590747,0.23499025,0.00000000
4.36718359,1.65932578,1.58410226,0.00801498,1.14378135,0.10930501,0.10016725,0.19045071,0.23939132,0.00000000
4.37318659,1.70434330,1.65782523,0.00833000,1.14818040,0.11080337,0.10365232,0.19429451,0.24279784,0.00000000
4.37918959,1.74354348,1.72657306,0.00862135,1.14699552,0.11188782,0.10660624,0.19739514,0.24517182,0.00000000
4.38519260,1.77655262,1.78946176,0.00888558,1.14037474,0.11255539,0.10897087,0.19972523,0.24649651,0.00000000
4.39119560,1.80309627,1.84567928,0.00911943,1.12857241,0.11281165,0.11069821,0.20127291,0.24677504,0.00000000
4.39719860,1.82299411,1.89450116,0.00931996,1.11193315,0.11266950,0.11175179,0.20204049,0.24602851,0.00000000
4.40320160,1.83615289,1.93530419,0.00948453,1.09087370,0.11214773,0.11210783,0.20204286,0.24429368,0.00000000
4.40920460,1.84255807,1.96757775,0.00961085,1.06586354,0.11126954,0.11175589,0.20130550,0.24162036,0.00000000
4.41520760,1.84226475,1.99093234,0.00969703,1.03740534,0.11006105,0.11069931,0.19986248,0.23806869,0.00000000
4.42121061,1.83538848,2.00510530,0.00974161,1.00601611,0.10854989,0.10895507,0.19775429,0.23370640,0.00000000
4.42721361,1.82209640,2.00996351,0.00974361,0.97220991,0.10676392,0.10655328,0.19502582,0.22860621,0.00000000
4.43321661,1.80259920,2.00550308,0.00970254,0.93648273,0.10473021,0.10353631,0.19172448,0.22284344,0.00000000
4.43921961,1.77714418,1.99184625,0.00961843,0.89930012,0.10247415,0.09995745,0.18789848,0.21649399,0.00000000
4.44522261,1.74600967,1.96923567,0.00949188,0.86108791,0.10001890,0.09587933,0.18359554,0.20963264,0.00000000
4.45122561,1.70950074,1.93802630,0.00932401,0.82222597,0.09738510,0.09137204,0.17886185,0.20233174,0.00000000
4.45722861,1.66794628,1.89867545,0.00911652,0.78304516,0.09459079,0.08651109,0.17374136,0.19466037,0.00000000
4.46323162,1.62169721,1.85173118,0.00887162,0.74382701,0.09165159,0.08137530,0.16827548,0.18668379,0.00000000
4.46923462,1.57112556,1.79781964,0.00859204,0.70480595,0.08858107,0.07604459,0.16250310,0.17846330,0.00000000
4.47523762,1.51662411,1.73763158,0.00828097,0.66617341,0.08539121,0.07059794,0.15646077,0.17005628,0.00000000
4.48124062,1.45860626,1.67190865,0.00794198,0.62808341,0.08209302,0.06511143,0.15018321,0.16151654,0.00000000
4.48724362,1.39750579,1.60142954,0.00757900,0.59065898,0.07869712,0.05965657,0.14370387,0.15289467,0.00000000
4.49324662,1.33377609,1.52699650,0.00719621,0.55399888,0.07521440,0.05429878,0.13705559,0.14423852,0.00000000
4.49924962,1.26788873,1.44942240,0.00679796,0.51818424,0.07165649,0.04909624,0.13027122,0.13559367,0.00000000
4.50525263,1.20033112,1.36951849,0.00638869,0.48328451,0.06803623,0.04409912,0.12338417,0.12700378,0.00000000
4.51125563,1.13160309,1.28808310,0.00597282,0.44936266,0.06436796,0.03934900,0.11642884,0.11851085,0.00000000
4.51725863,1.06221255,1.20589130,0.00555471,0.41647922,0.06066771,0.03487870,0.10944086,0.11015540,0.00000000
4.52326163,0.99267013,1.12368571,0.00513849,0.38469527,0.05695315,0.03071243,0.10245715,0.10197642,0.00000000
4.52926463,0.92348318,1.04216847,0.00472807,0.35407420,0.05324352,0.02686611,0.09551577,0.09401125,0.00000000
4.53526763,0.85514913,0.96199447,0.00432705,0.32468251,0.04955930,0.02334800,0.08865560,0.08629534,0.00000000
4.54127064,0.78814886,0.88376580,0.00393863,0.29658971,0.04592188,0.02015945,0.08191586,0.07886189,0.00000000
4.54727364,0.72294004,0.80802762,0.00356561,0.26986766,0.04235307,0.01729580,0.07533550,0.07174146,0.00000000
4.55327664,0.65995105,0.73526538,0.00321035,0.24458944,0.03887465,0.01474740,0.06895250,0.06496162,0.00000000
4.55927964,0.59957578,0.66590338,0.00287478,0.22082817,0.03550778,0.01250054,0.06280321,0.05854653,0.00000000
4.56528264,0.54216944,0.60030485,0.00256035,0.19865587,0.03227260,0.01053854,0.05692162,0.05251667,0.00000000
4.57128564,0.48804579,0.53877338,0.00226809,0.17814272,0.02918771,0.00884265,0.05133880,0.04688863,0.00000000
4.57728864,0.43747584,0.48155574,0.00199864,0.15935670,0.02626981,0.00739300,0.04608238,0.04167505,0.00000000
4.58329165,0.39068811,0.42884594,0.00175223,0.14236383,0.02353346,0.00616934,0.04117626,0.03688464,0.00000000
4.58929465,0.34787049,0.38079050,0.00152879,0.12722905,0.02099084,0.00515180,0.03664038,0.03252238,0.00000000
4.59529765,0.30917338,0.33749464,0.00132794,0.11401762,0.01865169,0.00432141,0.03249074,0.02858984,0.00000000
