energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.33366683,1.83877787,-2.07611189,0.83741555,-1.44921761,0.32525531,-0.45090168,0.00093676,-0.00614295,0.20760099,-0.58295298,0.01343138,-0.00789797,0.97209860,-0.75357122,0.31975357,-0.25300864,0.20693630,-0.18573985
-5.32766383,1.87536846,-2.06692445,0.83612577,-1.42470867,0.32987139,-0.44456035,0.00079851,-0.00554406,0.20297734,-0.56979031,0.01451485,-0.00821759,1.00281567,-0.76404580,0.33282505,-0.25431851,0.21247130,-0.18564620
-5.32166083,1.91783915,-2.05996687,0.83745349,-1.40226136,0.33593930,-0.43929269,0.00068713,-0.00496942,0.19914042,-0.55829554,0.01566771,-0.00857140,1.03651060,-0.77404048,0.34735105,-0.25567899,0.21868621,-0.18564544
-5.31565783,1.96660091,-2.05451114,0.84171636,-1.38118510,0.34349745,-0.43487021,0.00059916,-0.00442443,0.19613799,-0.54812829,0.01688331,-0.00896392,1.07342297,-0.78341616,0.36341048,-0.25706598,0.22560809,-0.18573253
-5.30965483,2.02191033,-2.04987497,0.84920222,-1.36080858,0.35255441,-0.43106294,0.00053139,-0.00391332,0.19401080,-0.53894109,0.01815234,-0.00939999,1.11369794,-0.79207947,0.38104582,-0.25846570,0.23324452,-0.18590529
-5.30365183,2.08383475,-2.04546106,0.86015184,-1.34051066,0.36308366,-0.42765004,0.00048080,-0.00343918,0.19278937,-0.53039291,0.01946275,-0.00988467,1.15736647,-0.79999485,0.40025608,-0.25987854,0.24158005,-0.18616676
-5.29764882,2.15222451,-2.04079281,0.87474325,-1.31974915,0.37501956,-0.42442971,0.00044464,-0.00300400,0.19249111,-0.52216189,0.02079981,-0.01042311,1.20432956,-0.80719471,0.42099124,-0.26132268,0.25057345,-0.18652749
-5.29164582,2.22669390,-2.03554439,0.89307832,-1.29808621,0.38825482,-0.42122802,0.00042041,-0.00260875,0.19311799,-0.51395698,0.02214621,-0.01102036,1.25434788,-0.81378711,0.44314848,-0.26283709,0.26015605,-0.18700724
-5.28564282,2.30661240,-2.02956362,0.91517229,-1.27520915,0.40263974,-0.41790617,0.00040587,-0.00225350,0.19465479,-0.50552768,0.02348244,-0.01168111,1.30703728,-0.81996011,0.46657060,-0.26448385,0.27023138,-0.18763618
-5.27963982,2.39110703,-2.02288618,0.94094670,-1.25094581,0.41798325,-0.41436597,0.00039899,-0.00193753,0.19706822,-0.49667196,0.02478712,-0.01240946,1.36187080,-0.82598249,0.49104659,-0.26634947,0.28067603,-0.18845544
-5.27363682,2.47907587,-2.01574053,0.97022599,-1.22527365,0.43405589,-0.41055335,0.00039800,-0.00165944,0.20030673,-0.48724170,0.02603760,-0.01320856,1.41818727,-0.83220038,0.51631459,-0.26854497,0.29134187,-0.18951678
-5.26763382,2.56921250,-2.00854288,1.00273792,-1.19832244,0.45059462,-0.40645965,0.00040133,-0.00141732,0.20430117,-0.47714582,0.02721058,-0.01408032,1.47520621,-0.83902979,0.54206711,-0.27120477,0.30205959,-0.19088156
-5.26163082,2.66004028,-2.00188251,1.03811751,-1.17037027,0.46730916,-0.40212075,0.00040762,-0.00120883,0.20896611,-0.46635092,0.02828278,-0.01502503,1.53204849,-0.84694506,0.56795834,-0.27448415,0.31264334,-0.19261885
-5.25562781,2.74995495,-1.99649785,1.07591441,-1.14183334,0.48388976,-0.39761424,0.00041570,-0.00103138,0.21420195,-0.45487953,0.02923177,-0.01604106,1.58776184,-0.85646359,0.59361320,-0.27855540,0.32289624,-0.19480284
-5.24962481,2.83727362,-1.99324449,1.11560316,-1.11324984,0.50001597,-0.39305450,0.00042456,-0.00088218,0.21989744,-0.44280624,0.03003666,-0.01712457,1.64135010,-0.86812735,0.61863786,-0.28360269,0.33261669,-0.19750969
-5.24362181,2.92028788,-1.99305641,1.15659595,-1.08525885,0.51536600,-0.38858627,0.00043339,-0.00075836,0.22593269,-0.43025193,0.03067891,-0.01826927,1.69180481,-0.88248175,0.64263127,-0.28981574,0.34160498,-0.20081379
-5.23761881,2.99731858,-1.99690225,1.19825724,-1.05857512,0.52962635,-0.38437678,0.00044151,-0.00065707,0.23218255,-0.41737638,0.03114301,-0.01946624,1.73813777,-0.90005284,0.66519707,-0.29738256,0.34966999,-0.20478388
-5.23161581,3.06677000,-2.00573840,1.23991966,-1.03396080,0.54250118,-0.38060695,0.00044842,-0.00057551,0.23852000,-0.40436978,0.03141704,-0.02070393,1.77941310,-0.92132354,0.68595562,-0.30648151,0.35663572,-0.20947895
-5.22561281,3.12718081,-2.02046126,1.28090073,-1.01219531,0.55372121,-0.37746197,0.00045374,-0.00051103,0.24481975,-0.39144344,0.03149321,-0.02196815,1.81477742,-0.94671012,0.70455549,-0.31727289,0.36234718,-0.21494428
-5.21960980,3.17727010,-2.04186040,1.32051984,-0.99404452,0.56305159,-0.37512174,0.00045726,-0.00046110,0.25096165,-0.37882018,0.03136816,-0.02324226,1.84348690,-0.97653972,0.72068396,-0.32989055,0.36667565,-0.22120781
-5.21360680,3.21597645,-2.07057506,1.35811501,-0.98023039,0.57029862,-0.37375151,0.00045888,-0.00042342,0.25683399,-0.36672473,0.03104313,-0.02450749,1.86493014,-1.01103000,0.73407633,-0.34443366,0.36952286,-0.22827697
-5.20760380,3.24248898,-2.10705551,1.39305898,-0.97140221,0.57531505,-0.37349321,0.00045865,-0.00039589,0.26233655,-0.35537464,0.03052403,-0.02574331,1.87864611,-1.05027183,0.74452341,-0.36095931,0.37082400,-0.23613617
-5.20160080,3.25626934,-2.15153125,1.42477450,-0.96811043,0.57800377,-0.37445772,0.00045674,-0.00037660,0.26738334,-0.34497187,0.02982124,-0.02692801,1.88433658,-1.09421575,0.75187731,-0.37947597,0.37054967,-0.24474508
-5.19559780,3.25706436,-2.20398725,1.45274828,-0.97078390,0.57832000,-0.37671845,0.00045345,-0.00036389,0.27190491,-0.33569550,0.02894928,-0.02803928,1.88187295,-1.14266298,0.75605511,-0.39993843,0.36870636,-0.25403783
-5.18959480,3.24490944,-2.26414931,1.47654351,-0.97971132,0.57627171,-0.38030652,0.00044917,-0.00035631,0.27585035,-0.32769563,0.02792643,-0.02905491,1.87129733,-1.19526148,0.75704054,-0.42224434,0.36533596,-0.26392312
-5.18359180,3.22012305,-2.33147936,1.49581066,-0.99502756,0.57191864,-0.38520766,0.00044439,-0.00035263,0.27918874,-0.32108876,0.02677410,-0.02995356,1.85281840,-1.25150724,0.75488366,-0.44623275,0.36051395,-0.27428538
-5.17758879,3.18329310,-2.40518080,1.51029637,-1.01670504,0.56536980,-0.39136099,0.00043971,-0.00035182,0.28191013,-0.31595467,0.02551619,-0.03071546,1.82680233,-1.31075123,0.74969858,-0.47168464,0.35434678,-0.28498680
-5.17158579,3.13525631,-2.48421387,1.51985028,-1.04455063,0.55677986,-0.39865977,0.00043577,-0.00035304,0.28402604,-0.31233485,0.02417836,-0.03132314,1.79375965,-1.37221158,0.74165953,-0.49832574,0.34696832,-0.29587036
-5.16558279,3.07707154,-2.56732061,1.52442936,-1.07820804,0.54634431,-0.40695393,0.00043330,-0.00035566,0.28556933,-0.31023244,0.02278734,-0.03176212,1.75432860,-1.43499095,0.73099540,-0.52583149,0.33853579,-0.30676357
-5.15957979,3.00998852,-2.65305839,1.52409986,-1.11716561,0.53429394,-0.41605450,0.00043304,-0.00035921,0.28659352,-0.30961368,0.02137010,-0.03202147,1.70925600,-1.49809850,0.71798292,-0.55383417,0.32922516,-0.31748296
-5.15357679,2.93541295,-2.73984089,1.51903642,-1.16076919,0.52088854,-0.42573955,0.00043579,-0.00036336,0.28717152,-0.31041058,0.01995323,-0.03209423,1.65937621,-1.56047573,0.70293900,-0.58193187,0.31922639,-0.32783904
-5.14757379,2.85486940,-2.82598504,1.50951823,-1.20823981,0.50641018,-0.43576155,0.00044232,-0.00036798,0.28739365,-0.31252484,0.01856225,-0.03197779,1.60558911,-1.62102543,0.68621207,-0.60969917,0.30873857,-0.33764161
-5.14157079,2.76996276,-2.90976202,1.49592226,-1.25869528,0.49115625,-0.44585566,0.00045340,-0.00037304,0.28736514,-0.31583257,0.01722105,-0.03167395,1.54883777,-1.67864265,0.66817315,-0.63669906,0.29796509,-0.34670524
-5.13556778,2.68233945,-2.98945056,1.47871334,-1.31117530,0.47543232,-0.45574889,0.00046977,-0.00037862,0.28720293,-0.32018982,0.01595143,-0.03118900,1.49008623,-1.73224661,0.64920638,-0.66249564,0.28710904,-0.35485468
-5.12956478,2.59364898,-3.06339039,1.45843130,-1.36466886,0.45954501,-0.46516942,0.00049210,-0.00038494,0.28703194,-0.32543850,0.01477272,-0.03053350,1.43029815,-1.78081245,0.62969970,-0.68666717,0.27636890,-0.36193007
-5.12356178,2.50550662,-3.13003377,1.43567528,-1.41814330,0.44379507,-0.47385593,0.00052099,-0.00039229,0.28698083,-0.33141243,0.01370153,-0.02972195,1.37041642,-1.82340158,0.61003549,-0.70881893,0.26593453,-0.36779165
-5.11755878,2.41945779,-3.18799326,1.41108561,-1.47057373,0.42847065,-0.48156648,0.00055695,-0.00040102,0.28717736,-0.33794332,0.01275155,-0.02877233,1.31134425,-1.85918948,0.59058159,-0.72859528,0.25598355,-0.37232402
-5.11155578,2.33694470,-3.23608367,1.38532376,-1.52097180,0.41384096,-0.48808649,0.00060038,-0.00041155,0.28774347,-0.34486643,0.01193352,-0.02770552,1.25392787,-1.88749003,0.57168281,-0.74569054,0.24667820,-0.37543949
-5.10555278,2.25927557,-3.27335681,1.35905085,-1.56841288,0.40015039,-0.49323569,0.00065155,-0.00042432,0.28879023,-0.35202560,0.01125524,-0.02654461,1.19894107,-1.90777533,0.55365303,-0.75985805,0.23816244,-0.37708076
-5.09954977,2.18759721,-3.29912763,1.33290569,-1.61206044,0.38761314,-0.49687350,0.00071057,-0.00043977,0.29041291,-0.35927752,0.01072163,-0.02531420,1.14707158,-1.91969032,0.53676819,-0.77091724,0.23055968,-0.37722255
-5.09354677,2.12287111,-3.31299084,1.30748296,-1.65118692,0.37640861,-0.49890291,0.00077742,-0.00045834,0.29268625,-0.36649507,0.01033488,-0.02403960,1.09890964,-1.92306172,0.52126012,-0.77875823,0.22397071,-0.37587229
-5.08754377,2.06585372,-3.31482764,1.28331263,-1.68519020,0.36667744,-0.49927257,0.00085191,-0.00048045,0.29566023,-0.37356965,0.01009466,-0.02274615,1.05493871,-1.91790103,0.50731162,-0.78334390,0.21847219,-0.37306987
-5.08154077,2.01708140,-3.30480230,1.26084137,-1.71360524,0.35851851,-0.49797709,0.00093369,-0.00050644,0.29935658,-0.38041243,0.00999828,-0.02145848,1.01552850,-1.90440143,0.49505270,-0.78470935,0.21411551,-0.36888638
-5.07553777,1.97686042,-3.28334920,1.24041698,-1.73611043,0.35198683,-0.49505558,0.00102223,-0.00053662,0.30376613,-0.38695454,0.01004096,-0.02019988,0.98093043,-1.88292909,0.48455824,-0.78295877,0.21092604,-0.36342202
-5.06953477,1.94526251,-3.25115104,1.22227648,-1.75252870,0.34709258,-0.49058867,0.00111685,-0.00057118,0.30884723,-0.39314631,0.01021600,-0.01899178,0.95127566,-1.85400904,0.47584719,-0.77826003,0.20890294,-0.35680316
-5.06353177,1.92212631,-3.20910938,1.20653858,-1.76282350,0.34380119,-0.48469402,0.00121672,-0.00061023,0.31452544,-0.39895561,0.01051506,-0.01785330,0.92657580,-1.81830653,0.46888325,-0.77083718,0.20801934,-0.34917878
-5.05752876,1.90706495,-3.15830912,1.19320096,-1.76709001,0.34203470,-0.47752079,0.00132085,-0.00065379,0.32069445,-0.40436551,0.01092836,-0.01680090,0.90672623,-1.77660463,0.46357730,-0.76096130,0.20822307,-0.34071639
-5.05152576,1.89947981,-3.09997855,1.18214269,-1.76554226,0.34167433,-0.46924317,0.00142814,-0.00070176,0.32721847,-0.40937152,0.01144484,-0.01584827,0.89151226,-1.72977913,0.45979139,-0.74894015,0.20943795,-0.33159754
-5.04552276,1.89858044,-3.03544677,1.17313168,-1.75849705,0.34256419,-0.46005347,0.00153737,-0.00075394,0.33393586,-0.41397843,0.01205240,-0.01500617,0.88061794,-1.67877171,0.45734433,-0.73510719,0.21156557,-0.32201319
-5.03951976,1.90341024,-2.96610050,1.16583699,-1.74635533,0.34451627,-0.45015502,0.00164726,-0.00081002,0.34066411,-0.41819721,0.01273807,-0.01428249,0.87363736,-1.62456251,0.45601874,-0.71981028,0.21448763,-0.31215892
-5.03351676,1.91287751,-2.89334181,1.15984564,-1.72958237,0.34731644,-0.43975514,0.00175646,-0.00086961,0.34720597,-0.42204196,0.01348814,-0.01368240,0.87008845,-1.56814320,0.45556945,-0.70340077,0.21806879,-0.30223037
-5.02751376,1.92579094,-2.81854855,1.15468301,-1.70868744,0.35073136,-0.42905859,0.00186360,-0.00093224,0.35335645,-0.42552729,0.01428840,-0.01320855,0.86942872,-1.51049132,0.45573293,-0.68622321,0.22216010,-0.29241880
-5.02151076,1.94089880,-2.74303867,1.14983629,-1.68420412,0.35451622,-0.41826161,0.00196730,-0.00099737,0.35891059,-0.42866602,0.01512425,-0.01286135,0.87107274,-1.45254687,0.45623760,-0.66860622,0.22660272,-0.28290699
-5.01550775,1.95693048,-2.66803947,1.14477968,-1.65667199,0.35842297,-0.40754681,0.00206624,-0.00106445,0.36367159,-0.43146754,0.01598089,-0.01263926,0.87441092,-1.39519170,0.45681456,-0.65085464,0.23123221,-0.27386556
-5.00950475,1.97263929,-2.59466241,1.13900054,-1.62662040,0.36220879,-0.39707895,0.00215916,-0.00113288,0.36745912,-0.43393674,0.01684351,-0.01253916,0.87882891,-1.33923212,0.45720851,-0.63324320,0.23588288,-0.26544977
-5.00350175,1.98684507,-2.52388389,1.13202512,-1.59455485,0.36564466,-0.38700175,0.00224489,-0.00120209,0.37011725,-0.43607347,0.01769751,-0.01255664,0.88372730,-1.28538509,0.45718842,-0.61601190,0.24039253,-0.25779673
-4.99749875,1.99847515,-2.45653169,1.12344307,-1.56094614,0.36852357,-0.37743558,0.00232238,-0.00127151,0.37152194,-0.43787254,0.01852868,-0.01268634,0.88854079,-1.23426793,0.45655755,-0.59936285,0.24460703,-0.25102314
-4.99149575,2.00660242,-2.39327714,1.11292937,-1.52622266,0.37066814,-0.36847621,0.00239075,-0.00134064,0.37158754,-0.43932419,0.01932345,-0.01292218,0.89275648,-1.18639152,0.45516249,-0.58345877,0.24838497,-0.24522355
-4.98549275,2.01047904,-2.33463205,1.10026314,-1.49076542,0.37193748,-0.36019421,0.00244927,-0.00140903,0.37027217,-0.44041486,0.02006913,-0.01325761,0.89593047,-1.14215682,0.45290088,-0.56842282,0.25160195,-0.24046896
-4.97948974,2.00956467,-2.28095011,1.08534228,-1.45490584,0.37223283,-0.35263522,0.00249744,-0.00147631,0.36758165,-0.44112808,0.02075421,-0.01368574,0.89770247,-1.10185425,0.44972744,-0.55433961,0.25415462,-0.23680596
-4.97348674,2.00354828,-2.23243173,1.06819356,-1.41892580,0.37150193,-0.34582074,0.00253495,-0.00154218,0.36357182,-0.44144559,0.02136855,-0.01419943,0.89780773,-1.06566568,0.44565810,-0.54125727,0.25596410,-0.23425621
-4.96748374,1.99236264,-2.18913180,1.04897771,-1.38305966,0.36974183,-0.33974936,0.00256171,-0.00160643,0.35834913,-0.44134828,0.02190374,-0.01479133,0.89608608,-1.03366857,0.44077206,-0.52919024,0.25697888,-0.23281631
-4.96148074,1.97619091,-2.15096951,1.02798935,-1.34749776,0.36700012,-0.33439845,0.00257789,-0.00166893,0.35206941,-0.44081719,0.02235331,-0.01545387,0.89248765,-1.00584189,0.43521159,-0.51812277,0.25717691,-0.23245808
-4.95547774,1.95546521,-2.11774001,1.00565181,-1.31239101,0.36337441,-0.32972609,0.00258388,-0.00172959,0.34493492,-0.43983425,0.02271295,-0.01617915,0.88707505,-0.98207354,0.42917957,-0.50801275,0.25656689,-0.23312922
-4.94947474,1.93085693,-2.08912730,0.98250704,-1.27785621,0.35901007,-0.32567327,0.00258032,-0.00178840,0.33718959,-0.43838302,0.02298080,-0.01695888,0.88002203,-0.96216895,0.42293482,-0.49879598,0.25518875,-0.23475434
-4.94347174,1.90325908,-2.06471836,0.95920095,-1.24398185,0.35409633,-0.32216627,0.00256808,-0.00184536,0.32911281,-0.43644932,0.02315754,-0.01778422,0.87160845,-0.94586075,0.41678527,-0.49039063,0.25311306,-0.23723648
-4.93746873,1.87376117,-2.04401836,0.93646481,-1.21083425,0.34886080,-0.31911935,0.00254827,-0.00190048,0.32101177,-0.43402181,0.02324656,-0.01864573,0.86221176,-0.93281925,0.41107915,-0.48270191,0.25043966,-0.24045909
-4.93146573,1.84361723,-2.02646720,0.91509314,-1.17846377,0.34356259,-0.31643752,0.00252220,-0.00195378,0.31321269,-0.43109273,0.02325397,-0.01953322,0.85229518,-0.92266387,0.40619451,-0.47562693,0.24729532,-0.24428847
-4.92546273,1.81420797,-2.01145732,0.89591902,-1.14691119,0.33848413,-0.31401970,0.00249137,-0.00200522,0.30605123,-0.42765879,0.02318859,-0.02043578,0.84239285,-0.91497523,0.40252729,-0.46905966,0.24383042,-0.24857684
-4.91945973,1.78699791,-1.99835306,0.87978742,-1.11621427,0.33392220,-0.31176201,0.00245746,-0.00205474,0.29986232,-0.42372228,0.02306184,-0.02134172,0.83309236,-0.90930809,0.40047830,-0.46289614,0.24021503,-0.25316583
-4.91345673,1.76348901,-1.98651151,0.86752747,-1.08641439,0.33017806,-0.30956135,0.00242226,-0.00210219,0.29496972,-0.41929260,0.02288750,-0.02223871,0.82501512,-0.90520492,0.40043951,-0.45703972,0.23663408,-0.25789054
-4.90745373,1.74517177,-1.97530482,0.85992439,-1.05756329,0.32754735,-0.30731913,0.00238765,-0.00214738,0.29167577,-0.41438799,0.02268146,-0.02311391,0.81879514,-0.90220998,0.40278004,-0.45140633,0.23328201,-0.26258406
-4.90145073,1.73347544,-1.96414362,0.85769195,-1.02972992,0.32630983,-0.30494526,0.00235558,-0.00219004,0.29025137,-0.40903768,0.02246127,-0.02395421,0.81505678,-0.89988389,0.40783230,-0.44592983,0.23035704,-0.26708230
-4.89544772,1.72971863,-1.95250108,0.86144627,-1.00300720,0.32671937,-0.30236198,0.00232798,-0.00222985,0.29092680,-0.40328419,0.02224570,-0.02474657,0.81439212,-0.89781812,0.41587865,-0.44056701,0.22805497,-0.27122911
-4.88944472,1.73506196,-1.93993689,0.87168172,-0.97751845,0.32899451,-0.29950775,0.00230673,-0.00226645,0.29388344,-0.39718579,0.02205417,-0.02547835,0.81733879,-0.89564926,0.42713912,-0.43530234,0.22656299,-0.27488142
-4.88344172,1.75046399,-1.92612018,0.88874964,-0.95342324,0.33330989,-0.29634084,0.00229358,-0.00229946,0.29924670,-0.39081885,0.02190611,-0.02613777,0.82435870,-0.89307249,0.44176051,-0.43015202,0.22605347,-0.27791430
-4.87743872,1.77664210,-1.91085033,0.91284055,-0.93092221,0.33978877,-0.29284244,0.00229012,-0.00232850,0.30708046,-0.38427982,0.02182032,-0.02671433,0.83581861,-0.88985371,0.45980733,-0.42516725,0.22667800,-0.28022567
-4.87143572,1.81403946,-1.89407448,0.94397055,-0.91026048,0.34849707,-0.28901919,0.00229770,-0.00235323,0.31738305,-0.37768682,0.02181428,-0.02719927,0.85197320,-0.88583992,0.48125490,-0.42043636,0.22856188,-0.28174044
-4.86543272,1.86279947,-1.87590049,0.98197234,-0.89172905,0.35943896,-0.28490492,0.00231740,-0.00237339,0.33008516,-0.37118036,0.02190346,-0.02758602,0.87295114,-0.88096697,0.50598496,-0.41608555,0.23179921,-0.28241389
-4.85942971,1.92274869,-1.85660436,1.02649144,-0.87566395,0.37255427,-0.28056136,0.00234993,-0.00238882,0.34504953,-0.36492307,0.02210066,-0.02787052,0.89874494,-0.87526456,0.53378399,-0.41227813,0.23644880,-0.28223411
-4.85342671,1.99338901,-1.83663093,1.07698779,-0.86244251,0.38771792,-0.27607785,0.00239566,-0.00239947,0.36207262,-0.35909830,0.02241542,-0.02805159,0.92920496,-0.86885767,0.56434453,-0.40921191,0.24253101,-0.28122325
-4.84742371,2.07389993,-1.81658739,1.13274299,-0.85247655,0.40474136,-0.27156978,0.00245452,-0.00240545,0.38088832,-0.35390740,0.02285351,-0.02813109,0.96403797,-0.86196435,0.59726942,-0.40711484,0.25002573,-0.27943758
-4.84142071,2.16315097,-1.79722909,1.19287328,-0.84620247,0.42337598,-0.26717588,0.00252600,-0.00240704,0.40117345,-0.34956558,0.02341651,-0.02811403,1.00281053,-0.85488959,0.63207913,-0.40623872,0.25887155,-0.27696619
-4.83541771,2.25972448,-1.77943763,1.25634794,-0.84406797,0.44331862,-0.26305433,0.00260917,-0.00240465,0.42255517,-0.34629653,0.02410155,-0.02800852,1.04495721,-0.84801534,0.66822197,-0.40685119,0.26896628,-0.27392835
-4.82941471,2.36194823,-1.76419177,1.32201286,-0.84651588,0.46421891,-0.25937770,0.00270263,-0.00239890,0.44461996,-0.34432564,0.02490119,-0.02782561,1.08979366,-0.84178673,0.70508699,-0.40922606,0.28016873,-0.27046970
-4.82341171,2.46793729,-1.75253192,1.38861874,-0.85396543,0.48568822,-0.25632707,0.00280459,-0.00239050,0.46692402,-0.34387228,0.02580346,-0.02757899,1.13653406,-0.83669518,0.74201922,-0.41363244,0.29230187,-0.26675713
-4.81740870,2.57564385,-1.74551932,1.45485305,-0.86679155,0.50731011,-0.25408530,0.00291288,-0.00238032,0.48900480,-0.34514123,0.02679205,-0.02728459,1.18431271,-0.83325865,0.77833681,-0.42032283,0.30515726,-0.26297292
-4.81140570,2.68291371,-1.74419174,1.51937498,-0.88530313,0.52865184,-0.25282990,0.00302501,-0.00236929,0.51039327,-0.34831362,0.02784674,-0.02696002,1.23220892,-0.83199999,0.81334967,-0.42952082,0.31850057,-0.25930792
-4.80540270,2.78754759,-1.74951726,1.58085208,-0.90972104,0.54927658,-0.25272562,0.00313823,-0.00235838,0.53062654,-0.35353789,0.02894389,-0.02662401,1.27927451,-0.83342427,0.84637871,-0.44140883,0.33207819,-0.25595448
-4.79939970,2.88736511,-1.76234832,1.63799748,-0.94015719,0.56875597,-0.25391720,0.00324962,-0.00234857,0.54926055,-0.36092100,0.03005712,-0.02629571,1.32456291,-0.83799584,0.87677533,-0.45611642,0.34562461,-0.25309911
-4.79339670,2.98026944,-1.78337810,1.68960635,-0.97659559,0.58668248,-0.25652253,0.00335619,-0.00234075,0.56588221,-0.37052051,0.03115818,-0.02599401,1.36715889,-0.84611639,0.90394025,-0.47370977,0.35887028,-0.25091534
-4.78739370,3.06431006,-1.81310120,1.73459027,-1.01887660,0.60268132,-0.26062644,0.00345495,-0.00233576,0.58012067,-0.38233781,0.03221778,-0.02573687,1.40620774,-0.85810477,0.92734106,-0.49418291,0.37154988,-0.24955704
-4.78139070,3.13774151,-1.85178077,1.77200818,-1.06668541,0.61642127,-0.26627564,0.00354304,-0.00233423,0.59165734,-0.39631306,0.03320659,-0.02554062,1.44094287,-0.87417971,0.94652784,-0.51745114,0.38341047,-0.24915247
-4.77538769,3.19907577,-1.89942349,1.80109279,-1.11954569,0.62762415,-0.27347475,0.00361779,-0.00233666,0.60023424,-0.41232196,0.03409619,-0.02541941,1.47071065,-0.89444601,0.96114621,-0.54334701,0.39421939,-0.24979935
