energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
3.04652326,0.46257527,0.39505233,0.02533578,0.00186096,0.02436462,0.23582479,0.02379032,0.01051620,0.14957110
3.05252626,0.47165418,0.39532634,0.02558338,0.00221590,0.02427427,0.24545385,0.02307513,0.01121355,0.15096776
3.05852926,0.48611243,0.40132838,0.02610797,0.00262122,0.02469034,0.25766711,0.02268542,0.01201174,0.15430496
3.06453227,0.50571631,0.41292951,0.02689421,0.00307981,0.02561788,0.27235142,0.02260870,0.01290552,0.15951870
3.07053527,0.53015085,0.42992030,0.02792254,0.00359381,0.02705528,0.28935281,0.02282807,0.01388793,0.16651687
3.07653827,0.55902640,0.45201473,0.02916977,0.00416443,0.02899401,0.30847871,0.02332274,0.01495034,0.17518103
3.08254127,0.59188505,0.47885375,0.03060947,0.00479180,0.03141825,0.32950014,0.02406857,0.01608252,0.18536830
3.08854427,0.62820682,0.51000844,0.03221256,0.00547473,0.03430451,0.35215404,0.02503856,0.01727274,0.19691301
3.09454727,0.66741591,0.54498311,0.03394770,0.00621060,0.03762132,0.37614578,0.02620329,0.01850783,0.20962838
3.10055028,0.70888689,0.58321856,0.03578179,0.00699521,0.04132899,0.40115178,0.02753128,0.01977332,0.22330820
3.10655328,0.75195127,0.62409596,0.03768036,0.00782271,0.04537947,0.42682265,0.02898941,0.02105359,0.23772870
3.11255628,0.79590457,0.66694169,0.03960800,0.00868554,0.04971644,0.45278665,0.03054328,0.02233199,0.25265060
3.11855928,0.84001421,0.71103356,0.04152883,0.00957450,0.05427570,0.47865392,0.03215754,0.02359105,0.26782161
3.12456228,0.88352838,0.75560877,0.04340691,0.01047881,0.05898573,0.50402131,0.03379631,0.02481275,0.28297934
3.13056528,0.92568624,0.79987379,0.04520671,0.01138630,0.06376870,0.52847811,0.03542360,0.02597873,0.29785475
3.13656828,0.96572930,0.84301639,0.04689363,0.01228364,0.06854172,0.55161252,0.03700375,0.02707064,0.31217626
3.14257129,1.00291414,0.88421963,0.04843449,0.01315661,0.07321848,0.57301898,0.03850197,0.02807046,0.32567431
3.14857429,1.03652624,0.92267778,0.04979810,0.01399048,0.07771111,0.59230613,0.03988490,0.02896090,0.33808651
3.15457729,1.06589468,0.95761367,0.05095585,0.01477041,0.08193235,0.60910531,0.04112118,0.02972574,0.34916320
3.16058029,1.09040728,0.98829697,0.05188223,0.01548187,0.08579784,0.62307929,0.04218207,0.03035029,0.35867320
3.16658329,1.10952567,1.01406282,0.05255543,0.01611108,0.08922850,0.63393099,0.04304212,0.03082176,0.36640969
3.17258629,1.12279973,1.03432993,0.05295788,0.01664549,0.09215289,0.64141179,0.04367969,0.03112965,0.37219578
3.17858929,1.12988072,1.04861742,0.05307663,0.01707414,0.09450949,0.64532907,0.04407759,0.03126608,0.37588978
3.18459230,1.13053247,1.05655959,0.05290385,0.01738806,0.09624868,0.64555262,0.04422349,0.03122608,0.37738968
3.19059530,1.12463995,1.05791774,0.05243701,0.01758061,0.09733447,0.64201958,0.04411031,0.03100785,0.37663674
3.19659830,1.11221485,1.05258855,0.05167906,0.01764765,0.09774580,0.63473755,0.04373651,0.03061282,0.37361796
3.20260130,1.09339747,1.04060838,0.05063847,0.01758774,0.09747735,0.62378570,0.04310611,0.03004580,0.36836720
3.20860430,1.06845504,1.02215314,0.04932901,0.01740219,0.09653987,0.60931368,0.04222872,0.02931481,0.36096495
3.21460730,1.03777596,0.99753382,0.04776949,0.01709496,0.09495998,0.59153837,0.04111929,0.02843104,0.35153664
3.22061031,1.00186045,0.96718751,0.04598333,0.01667261,0.09277944,0.57073842,0.03979772,0.02740850,0.34024952
3.22661331,0.96130763,0.93166446,0.04399789,0.01614397,0.09005389,0.54724687,0.03828837,0.02626374,0.32730829
3.23261631,0.91679965,0.89161162,0.04184382,0.01551991,0.08685126,0.52144205,0.03661938,0.02501540,0.31294952
3.23861931,0.86908341,0.84775342,0.03955424,0.01481296,0.08324967,0.49373713,0.03482195,0.02368375,0.29743517
3.24462231,0.81895066,0.80087056,0.03716386,0.01403685,0.07933522,0.46456884,0.03292947,0.02229014,0.28104549
3.25062531,0.76721723,0.75177779,0.03470810,0.01320613,0.07519946,0.43438567,0.03097664,0.02085650,0.26407147
3.25662831,0.71470221,0.70130162,0.03222223,0.01233570,0.07093686,0.40363614,0.02899864,0.01940474,0.24680726
3.26263132,0.66220792,0.65025885,0.02974046,0.01144040,0.06664226,0.37275757,0.02703019,0.01795631,0.22954273
3.26863432,0.61050138,0.59943677,0.02729523,0.01053459,0.06240849,0.34216579,0.02510476,0.01653163,0.21255652
3.27463732,0.56029785,0.54957573,0.02491653,0.00963184,0.05832403,0.31224610,0.02325384,0.01514977,0.19610978
3.28064032,0.51224709,0.50135478,0.02263133,0.00874458,0.05447109,0.28334586,0.02150628,0.01382804,0.18044073
3.28664332,0.46692250,0.45538060,0.02046315,0.00788394,0.05092383,0.25576874,0.01988774,0.01258177,0.16576019
3.29264632,0.42481347,0.41218007,0.01843183,0.00705957,0.04774697,0.22977097,0.01842028,0.01142411,0.15224824
3.29864932,0.38632100,0.37219651,0.01655337,0.00627954,0.04499472,0.20555939,0.01712208,0.01036594,0.14005190
3.30465233,0.35175639,0.33578953,0.01483991,0.00555038,0.04271006,0.18329131,0.01600728,0.00941593,0.12928388
3.31065533,0.32134293,0.30323812,0.01329991,0.00487708,0.04092432,0.16307601,0.01508588,0.00858054,0.12002240
3.31665833,0.29522022,0.27474679,0.01193836,0.00426322,0.03965707,0.14497784,0.01436389,0.00786425,0.11231187
3.32266133,0.27345083,0.25045413,0.01075716,0.00371113,0.03891639,0.12902031,0.01384340,0.00726975,0.10616443
3.32866433,0.25602881,0.23044351,0.00975546,0.00322208,0.03869928,0.11519138,0.01352296,0.00679821,0.10156226
3.33466733,0.24288977,0.21475512,0.00893020,0.00279647,0.03899243,0.10344924,0.01339781,0.00644962,0.09846040
3.34067034,0.23392204,0.20339903,0.00827657,0.00243410,0.03977319,0.09372865,0.01346042,0.00622308,0.09679021
3.34667334,0.22897850,0.19636861,0.00778858,0.00213435,0.04101074,0.08594733,0.01370090,0.00611722,0.09646308
3.35267634,0.22788876,0.19365375,0.00745949,0.00189643,0.04266745,0.08001238,0.01410757,0.00613054,0.09737462
3.35867934,0.23047133,0.19525348,0.00728241,0.00171955,0.04470044,0.07582638,0.01466758,0.00626171,0.09940893
3.36468234,0.23654535,0.20118739,0.00725069,0.00160315,0.04706323,0.07329305,0.01536749,0.00651000,0.10244310
3.37068534,0.24594165,0.21150546,0.00735836,0.00154701,0.04970755,0.07232238,0.01619396,0.00687546,0.10635173
3.37668834,0.25851281,0.22629585,0.00760051,0.00155134,0.05258519,0.07283494,0.01713435,0.00735928,0.11101139
3.38269135,0.27414176,0.24569022,0.00797357,0.00161691,0.05564986,0.07476548,0.01817738,0.00796389,0.11630496
3.38869435,0.29274882,0.26986622,0.00847551,0.00174502,0.05885905,0.07806558,0.01931373,0.00869314,0.12212574
3.39469735,0.31429662,0.29904685,0.00910598,0.00193753,0.06217575,0.08270531,0.02053657,0.00955232,0.12838107
3.40070035,0.33879279,0.33349641,0.00986633,0.00219676,0.06556999,0.08867393,0.02184196,0.01054811,0.13499554
3.40670335,0.36628998,0.37351283,0.01075956,0.00252542,0.06902014,0.09597940,0.02322924,0.01168845,0.14191343
3.41270635,0.39688306,0.41941630,0.01179011,0.00292645,0.07251387,0.10464695,0.02470116,0.01298222,0.14910047
3.41870935,0.43070336,0.47153436,0.01296359,0.00340284,0.07604867,0.11471639,0.02626391,0.01443897,0.15654451
3.42471236,0.46790984,0.53018344,0.01428641,0.00395743,0.07963191,0.12623850,0.02792691,0.01606833,0.16425523
3.43071536,0.50867718,0.59564747,0.01576525,0.00459265,0.08328040,0.13927029,0.02970244,0.01787953,0.17226274
3.43671836,0.55318122,0.66815397,0.01740651,0.00531028,0.08701936,0.15386950,0.03160502,0.01988069,0.18061497
3.44272136,0.60158188,0.74784842,0.01921562,0.00611114,0.09088087,0.17008820,0.03365062,0.02207807,0.18937391
3.44872436,0.65400422,0.83476794,0.02119637,0.00699491,0.09490174,0.18796593,0.03585560,0.02447532,0.19861089
3.45472736,0.71051842,0.92881539,0.02335016,0.00795977,0.09912106,0.20752259,0.03823560,0.02707267,0.20840086
3.46073037,0.77111935,1.02973504,0.02567527,0.00900224,0.10357719,0.22875121,0.04080424,0.02986618,0.21881594
3.46673337,0.83570696,1.13709140,0.02816617,0.01011696,0.10830469,0.25161113,0.04357172,0.03284699,0.22991864
3.47273637,0.90406839,1.25025231,0.03081287,0.01129657,0.11333104,0.27602189,0.04654353,0.03600079,0.24175488
3.47873937,0.97586298,1.36837794,0.03360050,0.01253160,0.11867348,0.30185812,0.04971911,0.03930732,0.25434720
3.48474237,1.05061123,1.49041649,0.03650890,0.01381045,0.12433608,0.32894592,0.05309071,0.04274011,0.26768869
3.49074537,1.12768879,1.61510797,0.03951248,0.01511951,0.13030722,0.35706094,0.05664250,0.04626651,0.28173778
3.49674837,1.20632613,1.74099649,0.04258024,0.01644326,0.13655770,0.38592859,0.06034986,0.04984781,0.29641438
3.50275138,1.28561463,1.86645136,0.04567611,0.01776456,0.14303955,0.41522638,0.06417911,0.05343980,0.31159769
3.50875438,1.36451936,1.98969709,0.04875943,0.01906492,0.14968569,0.44458869,0.06808760,0.05699351,0.32712576
3.51475738,1.44189852,2.10885159,0.05178570,0.02032492,0.15641050,0.47361392,0.07202424,0.06045619,0.34279715
3.52076038,1.51652914,2.22197150,0.05470761,0.02152472,0.16311142,0.50187380,0.07593040,0.06377262,0.35837458
3.52676338,1.58713849,2.32710347,0.05747618,0.02264449,0.16967137,0.52892480,0.07974127,0.06688652,0.37359065
3.53276638,1.65243991,2.42233930,0.06004212,0.02366503,0.17596210,0.55432110,0.08338762,0.06974218,0.38815526
3.53876938,1.71117195,2.50587293,0.06235727,0.02456832,0.18184828,0.57762875,0.08679782,0.07228615,0.40176479
3.54477239,1.76213910,2.57605705,0.06437611,0.02533807,0.18719215,0.59844049,0.08990014,0.07446897,0.41411226
3.55077539,1.80425234,2.63145669,0.06605727,0.02596021,0.19185850,0.61639045,0.09262517,0.07624681,0.42489839
3.55677839,1.83656792,2.67089767,0.06736492,0.02642342,0.19571988,0.63116820,0.09490829,0.07758300,0.43384288
3.56278139,1.85832231,2.69350754,0.06827008,0.02671946,0.19866165,0.64253147,0.09669208,0.07844940,0.44069537
3.56878439,1.86896192,2.69874721,0.06875169,0.02684351,0.20058669,0.65031682,0.09792849,0.07882742,0.44524565
3.57478739,1.86816595,2.68643178,0.06879744,0.02679431,0.20141958,0.65444776,0.09858074,0.07870878,0.44733260
3.58079040,1.85586154,2.65673948,0.06840434,0.02657425,0.20110998,0.65493996,0.09862492,0.07809594,0.44685136
3.58679340,1.83223015,2.61020848,0.06757893,0.02618931,0.19963513,0.65190294,0.09805095,0.07700206,0.44375851
3.59279640,1.79770509,2.54772153,0.06633721,0.02564888,0.19700123,0.64553842,0.09686326,0.07545068,0.43807487
3.59879940,1.75296016,2.47047922,0.06470424,0.02496544,0.19324382,0.63613502,0.09508069,0.07347497,0.42988589
3.60480240,1.69889000,2.37996308,0.06271335,0.02415420,0.18842693,0.62405966,0.09273611,0.07111666,0.41933966
3.61080540,1.63658291,2.27789020,0.06040523,0.02323258,0.18264128,0.60974581,0.08987533,0.06842468,0.40664246
3.61680840,1.56728754,2.16616133,0.05782669,0.02221965,0.17600142,0.59367921,0.08655565,0.06545357,0.39205234
3.62281141,1.49237477,2.04680487,0.05502922,0.02113559,0.16864211,0.57638149,0.08284407,0.06226177,0.37587078
3.62881441,1.41329649,1.92191883,0.05206757,0.02000102,0.16071399,0.55839243,0.07881506,0.05890976,0.35843303
3.63481741,1.33154298,1.79361335,0.04899808,0.01883641,0.15237883,0.54025162,0.07454832,0.05545821,0.34009745
3.64082041,1.24860060,1.66395574,0.04587723,0.01766152,0.14380450,0.52248014,0.07012629,0.05196628,0.32123429
3.64682341,1.16591132,1.53492013,0.04276005,0.01649484,0.13515993,0.50556315,0.06563171,0.04848992,0.30221453
3.65282641,1.08483554,1.40834306,0.03969882,0.01535317,0.12661016,0.48993398,0.06114535,0.04508046,0.28339899
3.65882941,1.00661936,1.28588649,0.03674180,0.01425125,0.11831176,0.47596032,0.05674379,0.04178343,0.26512827
3.66483242,0.93236723,1.16900873,0.03393218,0.01320142,0.11040868,0.46393315,0.05249756,0.03863761,0.24771374
3.67083542,0.86302046,1.05894377,0.03130730,0.01221353,0.10302874,0.45405856,0.04846953,0.03567442,0.23142994
3.67683842,0.79934208,0.95668893,0.02889798,0.01129480,0.09628071,0.44645299,0.04471364,0.03291759,0.21650847
3.68284142,0.74190790,0.86300032,0.02672817,0.01044985,0.09025216,0.44114176,0.04127397,0.03038311,0.20313352
3.68884442,0.69110366,0.77839557,0.02481476,0.00968083,0.08500803,0.43806100,0.03818420,0.02807948,0.19143908
3.69484742,0.64712784,0.70316280,0.02316760,0.00898759,0.08058990,0.43706274,0.03546737,0.02600817,0.18150777
3.70085043,0.60999944,0.63737481,0.02178970,0.00836794,0.07701601,0.43792298,0.03313600,0.02416430,0.17337127
3.70685343,0.57957023,0.58090737,0.02067762,0.00781794,0.07428184,0.44035215,0.03119244,0.02253747,0.16701209
3.71285643,0.55554052,0.53346060,0.01982193,0.00733226,0.07236135,0.44400777,0.02962948,0.02111270,0.16236671
3.71885943,0.53747779,0.49458222,0.01920784,0.00690452,0.07120867,0.44850847,0.02843124,0.01987147,0.15932970
3.72486243,0.52483736,0.46369191,0.01881589,0.00652769,0.07076021,0.45344904,0.02757408,0.01879272,0.15775887
3.73086543,0.51698442,0.44010597,0.01862270,0.00619437,0.07093718,0.45841585,0.02702776,0.01785389,0.15748098
3.73686843,0.51321670,0.42306145,0.01860179,0.00589722,0.07164835,0.46300191,0.02675663,0.01703184,0.15829811
3.74287144,0.51278719,0.41173954,0.01872435,0.00562917,0.07279297,0.46682140,0.02672087,0.01630377,0.15999421
3.74887444,0.51492639,0.40528761,0.01896014,0.00538372,0.07426384,0.46952271,0.02687774,0.01564794,0.16234191
3.75487744,0.51886359,0.40283978,0.01927823,0.00515516,0.07595043,0.47080004,0.02718284,0.01504429,0.16510923
3.76088044,0.52384675,0.40353584,0.01964785,0.00493870,0.07774193,0.47040288,0.02759134,0.01447496,0.16806613
3.76688344,0.52916074,0.40653837,0.02003911,0.00473061,0.07953026,0.46814327,0.02805911,0.01392463,0.17099070
3.77288644,0.53414345,0.41104812,0.02042367,0.00452825,0.08121276,0.46390076,0.02854382,0.01338072,0.17367486
3.77888944,0.53819964,0.41631741,0.02077543,0.00433014,0.08269483,0.45762488,0.02900587,0.01283348,0.17592941
3.78489245,0.54081237,0.42166178,0.02107101,0.00413589,0.08389211,0.44933523,0.02940930,0.01227593,0.17758838
3.79089545,0.54155164,0.42646958,0.02129025,0.00394616,0.08473233,0.43911937,0.02972247,0.01170377,0.17851251
3.79689845,0.54008039,0.43020962,0.02141655,0.00376257,0.08515681,0.42712855,0.02991865,0.01111510,0.17859182
3.80290145,0.53615762,0.43243677,0.02143711,0.00358758,0.08512144,0.41357170,0.02997643,0.01051015,0.17774723
3.80890445,0.52963876,0.43279542,0.02134306,0.00342437,0.08459720,0.39870793,0.02987997,0.00989097,0.17593115
3.81490745,0.52047331,0.43102085,0.02112951,0.00327668,0.08357028,0.38283770,0.02961911,0.00926102,0.17312715
3.82091046,0.50869999,0.42693844,0.02079542,0.00314869,0.08204160,0.36629328,0.02918924,0.00862488,0.16934864
3.82691346,0.49443949,0.42046083,0.02034339,0.00304483,0.08002604,0.34942851,0.02859112,0.00798780,0.16463676
3.83291646,0.47788535,0.41158305,0.01977939,0.00296963,0.07755114,0.33260849,0.02783046,0.00735545,0.15905742
3.83891946,0.45929307,0.40037585,0.01911234,0.00292761,0.07465559,0.31619914,0.02691742,0.00673356,0.15269783
3.84492246,0.43896804,0.38697745,0.01835367,0.00292306,0.07138735,0.30055720,0.02586600,0.00612766,0.14566245
3.85092546,0.41725270,0.37158396,0.01751679,0.00295996,0.06780161,0.28602072,0.02469336,0.00554293,0.13806873
3.85692846,0.39451334,0.35443882,0.01661656,0.00304179,0.06395871,0.27290020,0.02341904,0.00498394,0.13004261
3.86293147,0.37112699,0.33582168,0.01566873,0.00317142,0.05992194,0.26147068,0.02206423,0.00445461,0.12171419
3.86893447,0.34746893,0.31603696,0.01468938,0.00335097,0.05575551,0.25196480,0.02065097,0.00395810,0.11321344
3.87493747,0.32390111,0.29540272,0.01369444,0.00358171,0.05152255,0.24456696,0.01920145,0.00349682,0.10466632
3.88094047,0.30076189,0.27424002,0.01269915,0.00386395,0.04728335,0.23940871,0.01773730,0.00307241,0.09619142
3.88694347,0.27835732,0.25286310,0.01171772,0.00419693,0.04309393,0.23656546,0.01627902,0.00268583,0.08789695
3.89294647,0.25695422,0.23157091,0.01076293,0.00457878,0.03900475,0.23605444,0.01484547,0.00233739,0.07987858
3.89894947,0.23677517,0.21063986,0.00984588,0.00500647,0.03505985,0.23783427,0.01345345,0.00202692,0.07221770
3.90495248,0.21799540,0.19031823,0.00897583,0.00547577,0.03129623,0.24180585,0.01211744,0.00175384,0.06498047
3.91095548,0.20074164,0.17082221,0.00816005,0.00598131,0.02774356,0.24781482,0.01084938,0.00151731,0.05821741
3.91695848,0.18509275,0.15233354,0.00740383,0.00651660,0.02442416,0.25565564,0.00965862,0.00131636,0.05196358
3.92296148,0.17108203,0.13499870,0.00671051,0.00707417,0.02135324,0.26507703,0.00855194,0.00115004,0.04623929
3.92896448,0.15870100,0.11892961,0.00608158,0.00764565,0.01853935,0.27578896,0.00753365,0.00101759,0.04105115
3.93496748,0.14790427,0.10420557,0.00551685,0.00822203,0.01598494,0.28747096,0.00660577,0.00091854,0.03639353
3.94097049,0.13861554,0.09087618,0.00501468,0.00879384,0.01368717,0.29978158,0.00576827,0.00085284,0.03225023
3.94697349,0.13073404,0.07896523,0.00457215,0.00935140,0.01163864,0.31236882,0.00501932,0.00082105,0.02859630
3.95297649,0.12414152,0.06847500,0.00418537,0.00988515,0.00982826,0.32488122,0.00435563,0.00082438,0.02539985
3.95897949,0.11870922,0.05939099,0.00384969,0.01038594,0.00824207,0.33697928,0.00377272,0.00086485,0.02262400
3.96498249,0.11430470,0.05168671,0.00355999,0.01084533,0.00686408,0.34834678,0.00326526,0.00094533,0.02022858
3.97098549,0.11079826,0.04532833,0.00331090,0.01125596,0.00567693,0.35870166,0.00282731,0.00106967,0.01817180
3.97698849,0.10806875,0.04027904,0.00309702,0.01161174,0.00466262,0.36780599,0.00245263,0.00124266,0.01641168
3.98299150,0.10600860,0.03650293,0.00291311,0.01190821,0.00380305,0.37547452,0.00213491,0.00147011,0.01490734
3.98899450,0.10452782,0.03396824,0.00275429,0.01214270,0.00308048,0.38158159,0.00186794,0.00175880,0.01362000
3.99499750,0.10355712,0.03264994,0.00261612,0.01231449,0.00247794,0.38606585,0.00164579,0.00211641,0.01251379
4.00100050,0.10304973,0.03253151,0.00249474,0.01242490,0.00197946,0.38893269,0.00146296,0.00255141,0.01155634
4.00700350,0.10298225,0.03360599,0.00238692,0.01247732,0.00157032,0.39025400,0.00131442,0.00307293,0.01071915
4.01300650,0.10335431,0.03587609,0.00229011,0.01247708,0.00123712,0.39016540,0.00119569,0.00369051,0.00997778
4.01900950,0.10418713,0.03935364,0.00220243,0.01243138,0.00096787,0.38886078,0.00110288,0.00441383,0.00931185
4.02501251,0.10552118,0.04405826,0.00212267,0.01234903,0.00075198,0.38658440,0.00103264,0.00525242,0.00870496
4.03101551,0.10741291,0.05001525,0.00205025,0.01224014,0.00058020,0.38362084,0.00098218,0.00621525,0.00814439
4.03701851,0.10993080,0.05725308,0.00198516,0.01211583,0.00044456,0.38028308,0.00094921,0.00731030,0.00762082
4.04302151,0.11315086,0.06580026,0.00192787,0.01198778,0.00033827,0.37689926,0.00093188,0.00854414,0.00712794
4.04902451,0.11715176,0.07568197,0.00187930,0.01186787,0.00025561,0.37379866,0.00092870,0.00992143,0.00666203
4.05502751,0.12200983,0.08691640,0.00184071,0.01176772,0.00019181,0.37129744,0.00093852,0.01144444,0.00622149
4.06103052,0.12779410,0.09951112,0.00181361,0.01169829,0.00014294,0.36968475,0.00096040,0.01311256,0.00580645
4.06703352,0.13456158,0.11345961,0.00179967,0.01166948,0.00010578,0.36920988,0.00099357,0.01492196,0.00541833
4.07303652,0.14235300,0.12873795,0.00180067,0.01168976,0.00007774,0.37007095,0.00103737,0.01686514,0.00505947
4.07903952,0.15118915,0.14530206,0.00181840,0.01176590,0.00005673,0.37240560,0.00109117,0.01893075,0.00473277
4.08504252,0.16106796,0.16308553,0.00185459,0.01190276,0.00004112,0.37628420,0.00115433,0.02110336,0.00444139
4.09104552,0.17196246,0.18199803,0.00191086,0.01210304,0.00002959,0.38170586,0.00122619,0.02336353,0.00418849
4.09704852,0.18381966,0.20192470,0.00198862,0.01236732,0.00002115,0.38859726,0.00130598,0.02568788,0.00397701
4.10305153,0.19656041,0.22272620,0.00208908,0.01269396,0.00001501,0.39681462,0.00139283,0.02804941,0.00380951
4.10905453,0.21008018,0.24423976,0.00221315,0.01307923,0.00001058,0.40614852,0.00148579,0.03041794,0.00368802
4.11505753,0.22425077,0.26628103,0.00236140,0.01351743,0.00000740,0.41633137,0.00158376,0.03276076,0.00361397
4.12106053,0.23892280,0.28864666,0.00253406,0.01400114,0.00000515,0.42704733,0.00168555,0.03504332,0.00358808
4.12706353,0.25392889,0.31111766,0.00273092,0.01452141,0.00000355,0.43794409,0.00178988,0.03723014,0.00361033
4.13306653,0.26908736,0.33346317,0.00295137,0.01506813,0.00000243,0.44864603,0.00189539,0.03928574,0.00367993
4.13906953,0.28420630,0.35544476,0.00319431,0.01563029,0.00000166,0.45876824,0.00200067,0.04117568,0.00379531
4.14507254,0.29908785,0.37682083,0.00345815,0.01619635,0.00000112,0.46793062,0.00210428,0.04286752,0.00395414
4.15107554,0.31353249,0.39735114,0.00374081,0.01675457,0.00000075,0.47577170,0.00220478,0.04433183,0.00415330
4.15707854,0.32734320,0.41680121,0.00403969,0.01729328,0.00000050,0.48196135,0.00230078,0.04554310,0.00438893
4.16308154,0.34032936,0.43494644,0.00435166,0.01780123,0.00000033,0.48621195,0.00239092,0.04648049,0.00465646
4.16908454,0.35231031,0.45157591,0.00467313,0.01826779,0.00000022,0.48828774,0.00247392,0.04712848,0.00495068
4.17508754,0.36311847,0.46649575,0.00500002,0.01868321,0.00000014,0.48801169,0.00254861,0.04747730,0.00526575
4.18109055,0.37260197,0.47953195,0.00532786,0.01903876,0.00000009,0.48527002,0.00261393,0.04752321,0.00559535
4.18709355,0.38062682,0.49053274,0.00565180,0.01932690,0.00000006,0.48001404,0.00266894,0.04726847,0.00593273
4.19309655,0.38707861,0.49937046,0.00596675,0.01954134,0.00000004,0.47225953,0.00271287,0.04672123,0.00627082
4.19909955,0.39186376,0.50594295,0.00626745,0.01967713,0.00000002,0.46208365,0.00274507,0.04589514,0.00660239
4.20510255,0.39491048,0.51017461,0.00654858,0.01973063,0.00000002,0.44961983,0.00276505,0.04480879,0.00692017
4.21110555,0.39616930,0.51201705,0.00680491,0.01969959,0.00000001,0.43505086,0.00277251,0.04348505,0.00721706
4.21710855,0.39561340,0.51144950,0.00703143,0.01958303,0.00000001,0.41860061,0.00276726,0.04195026,0.00748621
4.22311156,0.39323867,0.50847894,0.00722349,0.01938126,0.00000000,0.40052488,0.00274932,0.04023334,0.00772126
4.22911456,0.38906363,0.50313998,0.00737694,0.01909580,0.00000000,0.38110185,0.00271882,0.03836493,0.00791651
4.23511756,0.38312904,0.49549458,0.00748826,0.01872931,0.00000000,0.36062244,0.00267608,0.03637646,0.00806701
4.24112056,0.37549741,0.48563141,0.00755467,0.01828552,0.00000000,0.33938115,0.00262155,0.03429933,0.00816878
4.24712356,0.36625219,0.47366499,0.00757425,0.01776914,0.00000000,0.31766759,0.00255585,0.03216412,0.00821887
4.25312656,0.35549673,0.45973442,0.00754600,0.01718578,0.00000000,0.29575906,0.00247970,0.02999988,0.00821544
4.25912956,0.34335290,0.44400176,0.00746987,0.01654182,0.00000000,0.27391433,0.00239397,0.02783363,0.00815787
4.26513257,0.32995942,0.42664991,0.00734681,0.01584434,0.00000000,0.25236870,0.00229964,0.02568987,0.00804672
4.27113557,0.31546973,0.40788006,0.00717871,0.01510098,0.00000000,0.23133048,0.00219778,0.02359026,0.00788369
4.27713857,0.30004958,0.38790862,0.00696833,0.01431984,0.00000000,0.21097874,0.00208957,0.02155350,0.00767161
4.28314157,0.28387422,0.36696368,0.00671931,0.01350930,0.00000000,0.19146232,0.00197621,0.01959517,0.00741432
4.28914457,0.26712526,0.34528107,0.00643593,0.01267792,0.00000000,0.17289993,0.00185898,0.01772782,0.00711650
4.29514757,0.24998737,0.32310016,0.00612308,0.01183428,0.00000000,0.15538114,0.00173915,0.01596104,0.00678356
4.30115058,0.23264473,0.30065933,0.00578605,0.01098680,0.00000000,0.13896821,0.00161800,0.01430169,0.00642143
4.30715358,0.21527751,0.27819153,0.00543040,0.01014364,0.00000000,0.12369831,0.00149679,0.01275409,0.00603639
4.31315658,0.19805841,0.25591985,0.00506179,0.00931252,0.00000000,0.10958631,0.00137670,0.01132030,0.00563488
4.31915958,0.18114943,0.23405335,0.00468582,0.00850060,0.00000000,0.09662763,0.00125885,0.01000042,0.00522330
4.32516258,0.16469891,0.21278339,0.00430787,0.00771437,0.00000000,0.08480117,0.00114427,0.00879287,0.00480783
4.33116558,0.14883908,0.19228040,0.00393301,0.00695952,0.00000000,0.07407230,0.00103385,0.00769466,0.00439432
4.33716858,0.13368409,0.17269139,0.00356584,0.00624091,0.00000000,0.06439556,0.00092840,0.00670168,0.00398809
4.34317159,0.11932861,0.15413822,0.00321043,0.00556250,0.00000000,0.05571727,0.00082855,0.00580896,0.00359387
4.34917459,0.10584710,0.13671663,0.00287026,0.00492732,0.00000000,0.04797778,0.00073482,0.00501086,0.00321574
4.35517759,0.09329364,0.12049604,0.00254816,0.00433745,0.00000000,0.04111355,0.00064756,0.00430132,0.00285703
4.36118059,0.08170239,0.10552018,0.00224633,0.00379413,0.00000000,0.03505890,0.00056702,0.00367398,0.00252034
4.36718359,0.07108860,0.09180837,0.00196633,0.00329771,0.00000000,0.02974747,0.00049330,0.00312238,0.00220754
4.37318659,0.06145003,0.07935741,0.00170909,0.00284778,0.00000000,0.02511351,0.00042636,0.00264006,0.00191984
4.37918959,0.05276884,0.06814395,0.00147502,0.00244326,0.00000000,0.02109281,0.00036609,0.00222066,0.00165775
4.38519260,0.04501364,0.05812724,0.00126401,0.00208246,0.00000000,0.01762353,0.00031225,0.00185804,0.00142125
4.39119560,0.03814183,0.04925201,0.00107551,0.00176322,0.00000000,0.01464682,0.00026456,0.00154628,0.00120981
4.39719860,0.03210190,0.04145159,0.00090863,0.00148298,0.00000000,0.01210724,0.00022264,0.00127980,0.00102249
4.40320160,0.02683578,0.03465085,0.00076220,0.00123892,0.00000000,0.00995306,0.00018611,0.00105335,0.00085800
4.40920460,0.02228107,0.02876906,0.00063482,0.00102805,0.00000000,0.00813647,0.00015451,0.00086207,0.00071484
4.41520760,0.01837305,0.02372257,0.00052497,0.00084729,0.00000000,0.00661366,0.00012740,0.00070147,0.00059131
4.42121061,0.01504653,0.01942713,0.00043104,0.00069355,0.00000000,0.00534483,0.00010433,0.00056746,0.00048563
4.42721361,0.01223738,0.01579987,0.00035139,0.00056382,0.00000000,0.00429410,0.00008485,0.00045632,0.00039598
4.43321661,0.00988387,0.01276100,0.00028441,0.00045520,0.00000000,0.00342940,0.00006852,0.00036475,0.00032058
