energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
0.04502251,3.85026584,0.59713803,2.71880246,0.00240556,0.02817449,0.03504603,0.31158684,0.34879998,0.58005837
0.05102551,3.79703563,0.59160274,2.67710322,0.00241673,0.02795420,0.03530821,0.31127396,0.33946144,0.57297684
0.05702851,3.73423111,0.58413844,2.62862922,0.00242461,0.02765763,0.03540494,0.31011842,0.32952015,0.56462813
0.06303152,3.66220157,0.57479667,2.57365080,0.00242771,0.02728241,0.03533023,0.30806449,0.31906840,0.55509666
0.06903452,3.58144528,0.56366897,2.51254521,0.00242460,0.02682796,0.03508133,0.30507284,0.30820409,0.54448128
0.07503752,3.49261557,0.55088582,2.44579943,0.00241398,0.02629556,0.03465894,0.30112329,0.29702980,0.53289669
0.08104052,3.39652262,0.53661444,2.37401004,0.00239474,0.02568828,0.03406716,0.29621679,0.28565195,0.52047441
0.08704352,3.29412977,0.52105543,2.29787918,0.00236600,0.02501102,0.03331355,0.29037683,0.27417981,0.50736304
0.09304652,3.18654345,0.50443829,2.21820623,0.00232718,0.02427028,0.03240887,0.28364971,0.26272446,0.49372769
0.09904952,3.07499620,0.48701587,2.13587484,0.00227797,0.02347412,0.03136683,0.27610405,0.25139746,0.47974832
0.10505253,2.96082273,0.46905779,2.05183537,0.00221841,0.02263185,0.03020373,0.26782910,0.24030931,0.46561697
0.11105553,2.84542962,0.45084314,1.96708322,0.00214884,0.02175383,0.02893793,0.25893228,0.22956761,0.45153376
0.11705853,2.73025944,0.43265262,1.88263368,0.00206989,0.02085114,0.02758939,0.24953577,0.21927504,0.43770199
0.12306153,2.61675097,0.41476048,1.79949428,0.00198248,0.01993529,0.02617902,0.23977248,0.20952707,0.42432227
0.12906453,2.50629710,0.39742660,1.71863611,0.00188776,0.01901783,0.02472816,0.22978156,0.20040962,0.41158614
0.13506753,2.40020263,0.38088898,1.64096512,0.00178706,0.01811004,0.02325791,0.21970363,0.19199674,0.39966940
0.14107054,2.29964398,0.36535711,1.56729527,0.00168186,0.01722261,0.02178865,0.20967608,0.18434839,0.38872563
0.14707354,2.20563316,0.35100642,1.49832459,0.00157372,0.01636533,0.02033951,0.19982861,0.17750855,0.37888018
0.15307654,2.11898768,0.33797415,1.43461571,0.00146423,0.01554683,0.01892793,0.19027921,0.17150364,0.37022502
0.15907954,2.04030841,0.32635675,1.37658166,0.00135496,0.01477440,0.01756935,0.18113094,0.16634156,0.36281486
0.16508254,1.96996629,0.31620905,1.32447794,0.00124743,0.01405385,0.01627696,0.17246939,0.16201124,0.35666477
0.17108554,1.90809885,0.30754509,1.27840118,0.00114303,0.01338946,0.01506154,0.16436123,0.15848293,0.35174938
0.17708854,1.85461663,0.30034069,1.23829434,0.00104301,0.01278397,0.01393148,0.15685363,0.15570908,0.34800398
0.18309155,1.80921915,0.29453741,1.20395831,0.00094846,0.01223867,0.01289277,0.14997467,0.15362598,0.34532730
0.18909455,1.77141946,0.29004791,1.17506910,0.00086029,0.01175352,0.01194916,0.14373465,0.15215595,0.34358593
0.19509755,1.74057589,0.28676219,1.15119965,0.00077921,0.01132734,0.01110240,0.13812815,0.15121009,0.34262025
0.20110055,1.71592919,0.28455444,1.13184497,0.00070573,0.01095804,0.01035244,0.13313668,0.15069136,0.34225145
0.20710355,1.69664309,0.28329020,1.11644932,0.00064018,0.01064284,0.00969772,0.12873181,0.15049804,0.34228940
0.21310655,1.68184586,0.28283322,1.10443380,0.00058269,0.01037855,0.00913551,0.12487841,0.15052718,0.34254090
0.21910955,1.67067091,0.28305197,1.09522297,0.00053326,0.01016176,0.00866213,0.12153796,0.15067807,0.34281799
0.22511256,1.66229413,0.28382512,1.08826908,0.00049171,0.00998910,0.00827328,0.11867168,0.15085548,0.34294574
0.23111556,1.65596634,0.28504600,1.08307279,0.00045775,0.00985741,0.00796421,0.11624322,0.15097261,0.34276943
0.23711856,1.65103923,0.28662573,1.07919935,0.00043097,0.00976386,0.00772997,0.11422092,0.15095349,0.34216052
0.24312156,1.64698386,0.28849481,1.07628979,0.00041089,0.00970602,0.00756548,0.11257943,0.15073498,0.34102131
0.24912456,1.64340109,0.29060342,1.07406665,0.00039696,0.00968195,0.00746565,0.11130064,0.15026806,0.33928807
0.25512756,1.64002406,0.29292025,1.07233442,0.00038856,0.00969012,0.00742542,0.11037395,0.14951856,0.33693262
0.26113057,1.63671292,0.29543012,1.07097508,0.00038509,0.00972941,0.00743971,0.10979592,0.14846729,0.33396218
0.26713357,1.63344291,0.29813066,1.06993933,0.00038587,0.00979892,0.00750343,0.10956929,0.14710962,0.33041781
0.27313657,1.63028686,0.30102830,1.06923443,0.00039026,0.00989796,0.00761137,0.10970152,0.14545450,0.32637140
0.27913957,1.62739375,0.30413386,1.06890985,0.00039761,0.01002580,0.00775812,0.11020303,0.14352317,0.32192150
0.28514257,1.62496479,0.30745819,1.06904158,0.00040728,0.01018160,0.00793802,0.11108517,0.14134744,0.31718824
0.29114557,1.62322888,0.31100803,1.06971664,0.00041865,0.01036423,0.00814506,0.11235816,0.13896788,0.31230759
0.29714857,1.62241898,0.31478256,1.07101848,0.00043115,0.01057221,0.00837287,0.11402909,0.13643186,0.30742534
0.30315158,1.62275074,0.31877071,1.07301454,0.00044420,0.01080357,0.00861468,0.11610017,0.13379151,0.30269094
0.30915458,1.62440475,0.32294960,1.07574647,0.00045730,0.01105581,0.00886336,0.11856724,0.13110193,0.29825159
0.31515758,1.62751305,0.32728394,1.07922361,0.00046995,0.01132593,0.00911148,0.12141874,0.12841935,0.29424670
0.32116058,1.63215043,0.33172670,1.08341987,0.00048172,0.01161043,0.00935143,0.12463510,0.12579967,0.29080305
0.32716358,1.63833071,0.33622070,1.08827414,0.00049221,0.01190537,0.00957555,0.12818861,0.12329710,0.28803063
0.33316658,1.64600763,0.34070120,1.09369364,0.00050110,0.01220648,0.00977632,0.13204384,0.12096310,0.28601934
0.33916958,1.65507981,0.34509908,1.09955999,0.00050808,0.01250927,0.00994654,0.13615833,0.11884558,0.28483659
0.34517259,1.66539908,0.34934452,1.10573716,0.00051293,0.01280918,0.01007956,0.14048383,0.11698824,0.28452579
0.35117559,1.67678100,0.35337074,1.11208054,0.00051547,0.01310170,0.01016946,0.14496774,0.11543019,0.28510570
0.35717859,1.68901681,0.35711764,1.11844634,0.00051558,0.01338250,0.01021126,0.14955474,0.11420568,0.28657056
0.36318159,1.70188544,0.36053508,1.12470058,0.00051322,0.01364757,0.01020107,0.15418857,0.11334392,0.28889096
0.36918459,1.71516496,0.36358537,1.13072681,0.00050837,0.01389330,0.01013627,0.15881375,0.11286904,0.29201535
0.37518759,1.72864247,0.36624513,1.13643220,0.00050109,0.01411656,0.01001553,0.16337734,0.11280005,0.29587202
0.38119060,1.74212187,0.36850611,1.14175148,0.00049150,0.01431474,0.00983893,0.16783038,0.11315082,0.30037160
0.38719360,1.75542934,0.37037508,1.14664864,0.00047975,0.01448578,0.00960789,0.17212920,0.11393010,0.30540981
0.39319660,1.76841618,0.37187290,1.15111623,0.00046602,0.01462815,0.00932516,0.17623649,0.11514151,0.31087054
0.39919960,1.78095942,0.37303265,1.15517271,0.00045056,0.01474082,0.00899469,0.18012199,0.11678353,0.31662905
0.40520260,1.79296030,0.37389722,1.15885800,0.00043361,0.01482323,0.00862147,0.18376296,0.11884950,0.32255534
0.41120560,1.80434122,0.37451637,1.16222770,0.00041545,0.01487522,0.00821140,0.18714432,0.12132765,0.32851745
0.41720860,1.81504176,0.37494367,1.16534670,0.00039637,0.01489698,0.00777102,0.19025857,0.12420116,0.33438487
0.42321161,1.82501421,0.37523331,1.16828253,0.00037664,0.01488903,0.00730735,0.19310538,0.12744830,0.34003177
0.42921461,1.83421933,0.37543722,1.17109908,0.00035655,0.01485212,0.00682762,0.19569112,0.13104256,0.34534011
0.43521761,1.84262274,0.37560255,1.17385108,0.00033637,0.01478726,0.00633908,0.19802811,0.13495298,0.35020254
0.44122061,1.85019219,0.37576967,1.17657978,0.00031633,0.01469568,0.00584878,0.20013381,0.13914446,0.35452500
0.44722361,1.85689616,0.37597084,1.17930996,0.00029666,0.01457884,0.00536343,0.20202990,0.14357826,0.35822904
0.45322661,1.86270350,0.37622952,1.18204835,0.00027755,0.01443846,0.00488921,0.20374131,0.14821244,0.36125364
0.45922961,1.86758430,0.37656036,1.18478353,0.00025917,0.01427652,0.00443169,0.20529522,0.15300251,0.36355664
0.46523262,1.87151158,0.37696980,1.18748696,0.00024164,0.01409533,0.00399576,0.20672002,0.15790206,0.36511568
0.47123562,1.87446355,0.37745718,1.19011513,0.00022508,0.01389755,0.00358556,0.20804432,0.16286338,0.36592852
0.47723862,1.87642612,0.37801625,1.19261231,0.00020956,0.01368622,0.00320454,0.20929591,0.16783819,0.36601288
0.48324162,1.87739528,0.37863696,1.19491373,0.00019512,0.01346478,0.00285544,0.21050080,0.17277826,0.36540576
0.48924462,1.87737899,0.37930737,1.19694890,0.00018181,0.01323710,0.00254038,0.21168232,0.17763607,0.36416215
0.49524762,1.87639851,0.38001561,1.19864463,0.00016965,0.01300747,0.00226094,0.21286025,0.18236541,0.36235336
0.50125063,1.87448882,0.38075169,1.19992787,0.00015866,0.01278055,0.00201826,0.21405009,0.18692195,0.36006495
0.50725363,1.87169838,0.38150913,1.20072792,0.00014884,0.01256138,0.00181314,0.21526247,0.19126372,0.35739434
0.51325663,1.86808801,0.38228638,1.20097826,0.00014023,0.01235531,0.00164618,0.21650266,0.19535163,0.35444819
0.51925963,1.86372936,0.38308784,1.20061786,0.00013286,0.01216792,0.00151784,0.21777037,0.19914992,0.35133977
0.52526263,1.85870298,0.38392468,1.19959214,0.00012680,0.01200497,0.00142858,0.21905970,0.20262658,0.34818627
0.53126563,1.85309642,0.38481520,1.19785372,0.00012212,0.01187231,0.00137892,0.22035937,0.20575376,0.34510619
0.53726863,1.84700251,0.38578493,1.19536309,0.00011897,0.01177581,0.00136950,0.22165322,0.20850820,0.34221700
0.54327164,1.84051804,0.38686632,1.19208929,0.00011750,0.01172123,0.00140114,0.22292093,0.21087162,0.33963301
0.54927464,1.83374306,0.38809818,1.18801086,0.00011793,0.01171419,0.00147486,0.22413904,0.21283110,0.33746343
0.55527764,1.82678076,0.38952474,1.18311679,0.00012051,0.01176000,0.00159182,0.22528207,0.21437946,0.33581088
0.56128064,1.81973781,0.39119434,1.17740789,0.00012557,0.01186368,0.00175336,0.22632394,0.21551555,0.33477005
0.56728364,1.81272522,0.39315787,1.17089804,0.00013346,0.01202976,0.00196088,0.22723933,0.21624452,0.33442663
0.57328664,1.80585913,0.39546686,1.16361559,0.00014462,0.01226224,0.00221577,0.22800520,0.21657790,0.33485640
0.57928964,1.79926155,0.39817122,1.15560438,0.00015949,0.01256450,0.00251933,0.22860210,0.21653362,0.33612449
0.58529265,1.79306048,0.40131680,1.14692451,0.00017859,0.01293917,0.00287262,0.22901544,0.21613587,0.33828455
0.59129565,1.78738923,0.40494266,1.13765241,0.00020247,0.01338803,0.00327635,0.22923652,0.21541467,0.34137803
0.59729865,1.78238468,0.40907827,1.12788013,0.00023167,0.01391193,0.00373077,0.22926326,0.21440537,0.34543328
0.60330165,1.77818425,0.41374064,1.11771386,0.00026678,0.01451069,0.00423546,0.22910062,0.21314786,0.35046458
0.60930465,1.77492161,0.41893163,1.10727140,0.00030835,0.01518296,0.00478930,0.22876070,0.21168561,0.35647109
0.61530765,1.77272134,0.42463548,1.09667883,0.00035690,0.01592621,0.00539031,0.22826249,0.21006455,0.36343570
0.62131066,1.77169262,0.43081685,1.08606646,0.00041291,0.01673664,0.00603555,0.22763128,0.20833182,0.37132391
0.62731366,1.77192245,0.43741943,1.07556409,0.00047677,0.01760913,0.00672112,0.22689789,0.20653446,0.38008280
0.63331666,1.77346895,0.44436533,1.06529619,0.00054875,0.01853731,0.00744207,0.22609766,0.20471808,0.38964019
0.63931966,1.77635518,0.45155547,1.05537703,0.00062901,0.01951355,0.00819245,0.22526931,0.20292561,0.39990425
0.64532266,1.78056411,0.45887083,1.04590616,0.00071754,0.02052912,0.00896537,0.22445388,0.20119614,0.41076350
0.65132566,1.78603530,0.46617486,1.03696468,0.00081413,0.02157425,0.00975305,0.22369359,0.19956402,0.42208754
0.65732866,1.79266370,0.47331685,1.02861249,0.00091839,0.02263842,0.01054698,0.22303095,0.19805812,0.43372845
0.66333167,1.80030092,0.48013620,1.02088664,0.00102969,0.02371048,0.01133805,0.22250802,0.19670145,0.44552307
0.66933467,1.80875898,0.48646744,1.01380112,0.00114718,0.02477903,0.01211680,0.22216588,0.19551102,0.45729607
0.67533767,1.81781674,0.49214583,1.00734790,0.00126976,0.02583263,0.01287357,0.22204431,0.19449802,0.46886390
0.68134067,1.82722844,0.49701313,1.00149925,0.00139612,0.02686011,0.01359879,0.22218175,0.19366829,0.48003950
0.68734367,1.83673420,0.50092338,0.99621111,0.00152473,0.02785092,0.01428317,0.22261533,0.19302301,0.49063755
0.69334667,1.84607163,0.50374826,0.99142727,0.00165387,0.02879537,0.01491796,0.22338105,0.19255953,0.50048027
0.69934967,1.85498807,0.50538181,0.98708395,0.00178166,0.02968490,0.01549518,0.22451397,0.19227236,0.50940330
0.70535268,1.86325253,0.50574420,0.98311456,0.00190612,0.03051229,0.01600782,0.22604830,0.19215418,0.51726161
0.71135568,1.87066658,0.50478434,0.97945412,0.00202520,0.03127184,0.01644999,0.22801736,0.19219675,0.52393501
0.71735868,1.87707365,0.50248120,0.97604314,0.00213685,0.03195948,0.01681710,0.23045330,0.19239178,0.52933305
0.72336168,1.88236580,0.49884376,0.97283061,0.00223905,0.03257281,0.01710597,0.23338649,0.19273156,0.53339903
0.72936468,1.88648792,0.49390969,0.96977595,0.00232991,0.03311108,0.01731486,0.23684469,0.19320943,0.53611288
0.73536768,1.88943879,0.48774273,0.96684979,0.00240772,0.03357519,0.01744355,0.24085177,0.19381997,0.53749270
0.74137069,1.89126916,0.48042919,0.96403366,0.00247098,0.03396752,0.01749329,0.24542628,0.19455896,0.53759492
0.74737369,1.89207693,0.47207358,0.96131862,0.00251847,0.03429183,0.01746679,0.25057970,0.19542312,0.53651290
0.75337669,1.89199979,0.46279385,0.95870298,0.00254932,0.03455307,0.01736814,0.25631464,0.19640965,0.53437413
0.75937969,1.89120588,0.45271649,0.95618957,0.00256298,0.03475726,0.01720274,0.26262296,0.19751569,0.53133604
0.76538269,1.88988311,0.44197179,0.95378258,0.00255931,0.03491123,0.01697714,0.26948409,0.19873757,0.52758052
0.77138569,1.88822779,0.43068957,0.95148450,0.00253852,0.03502252,0.01669897,0.27686354,0.20007025,0.52330761
0.77738869,1.88643335,0.41899560,0.94929335,0.00250124,0.03509920,0.01637677,0.28471182,0.20150658,0.51872831
0.78339170,1.88467986,0.40700888,0.94720050,0.00244846,0.03514972,0.01601988,0.29296393,0.20303689,0.51405713
0.78939470,1.88312486,0.39483986,0.94518923,0.00238150,0.03518280,0.01563830,0.30153930,0.20464864,0.50950447
0.79539770,1.88189613,0.38258969,0.94323429,0.00230199,0.03520733,0.01524252,0.31034256,0.20632625,0.50526924
0.80140070,1.88108664,0.37035032,0.94130235,0.00221186,0.03523224,0.01484339,0.31926486,0.20805121,0.50153213
0.80740370,1.88075193,0.35820540,0.93935346,0.00211322,0.03526645,0.01445202,0.32818593,0.20980245,0.49844957
0.81340670,1.88090991,0.34623188,0.93734333,0.00200837,0.03531874,0.01407956,0.33697674,0.21155682,0.49614887
0.81940970,1.88154311,0.33450191,0.93522633,0.00189971,0.03539768,0.01373708,0.34550269,0.21328984,0.49472449
0.82541271,1.88260284,0.32308502,0.93295898,0.00178973,0.03551145,0.01343541,0.35362719,0.21497665,0.49423574
0.83141571,1.88401530,0.31205019,0.93050373,0.00168090,0.03566777,0.01318495,0.36121557,0.21659294,0.49470588
0.83741871,1.88568894,0.30146776,0.92783273,0.00157569,0.03587367,0.01299550,0.36813897,0.21811607,0.49612255
0.84342171,1.88752269,0.29141088,0.92493147,0.00147648,0.03613537,0.01287605,0.37427831,0.21952613,0.49843962
0.84942471,1.88941465,0.28195645,0.92180196,0.00138554,0.03645809,0.01283463,0.37952789,0.22080698,0.50158021
0.85542771,1.89127076,0.27318551,0.91846541,0.00130502,0.03684582,0.01287804,0.38379873,0.22194719,0.50544080
0.86143072,1.89301300,0.26518296,0.91496410,0.00123689,0.03730118,0.01301173,0.38702129,0.22294086,0.50989613
0.86743372,1.89458676,0.25803670,0.91136255,0.00118294,0.03782529,0.01323959,0.38914760,0.22378825,0.51480482
0.87343672,1.89596712,0.25183627,0.90774776,0.00114473,0.03841758,0.01356377,0.39015271,0.22449624,0.52001536
0.87943972,1.89716368,0.24667103,0.90422857,0.00112363,0.03907581,0.01398463,0.39003528,0.22507855,0.52537223
0.88544272,1.89822390,0.24262804,0.90093418,0.00112073,0.03979600,0.01450056,0.38881750,0.22555575,0.53072197
0.89144572,1.89923463,0.23978978,0.89801177,0.00113687,0.04057249,0.01510804,0.38654422,0.22595498,0.53591894
0.89744872,1.90032183,0.23823177,0.89562339,0.00117262,0.04139811,0.01580155,0.38328133,0.22630944,0.54083054
0.90345173,1.90164841,0.23802019,0.89394196,0.00122822,0.04226429,0.01657372,0.37911354,0.22665765,0.54534173
0.90945473,1.90341019,0.23920972,0.89314672,0.00130361,0.04316138,0.01741543,0.37414160,0.22704241,0.54935864
0.91545773,1.90582993,0.24184151,0.89341801,0.00139840,0.04407886,0.01831597,0.36847910,0.22750956,0.55281119
0.92146073,1.90914952,0.24594138,0.89493141,0.00151182,0.04500574,0.01926329,0.36224891,0.22810648,0.55565459
0.92746373,1.91362054,0.25151830,0.89785160,0.00164275,0.04593082,0.02024429,0.35557947,0.22888038,0.55786966
0.93346673,1.91949322,0.25856314,0.90232571,0.00178969,0.04684304,0.02124511,0.34860096,0.22987647,0.55946198
0.93946973,1.92700405,0.26704760,0.90847654,0.00195078,0.04773176,0.02225144,0.34144155,0.23113587,0.56045987
0.94547274,1.93636256,0.27692343,0.91639576,0.00212376,0.04858700,0.02324892,0.33422379,0.23269360,0.56091127
0.95147574,1.94773735,0.28812184,0.92613717,0.00230605,0.04939963,0.02422341,0.32706126,0.23457641,0.56087969
0.95747874,1.96124211,0.30055309,0.93771039,0.00249476,0.05016146,0.02516134,0.32005559,0.23680077,0.56043936
0.96348174,1.97692216,0.31410633,0.95107523,0.00268673,0.05086526,0.02604997,0.31329387,0.23937096,0.55966978
0.96948474,1.99474194,0.32864961,0.96613693,0.00287857,0.05150471,0.02687768,0.30684664,0.24227743,0.55865000
0.97548774,2.01457447,0.34403024,0.98274263,0.00306676,0.05207428,0.02763411,0.30076633,0.24549551,0.55745280
0.98149075,2.03619319,0.36007536,1.00067939,0.00324774,0.05256906,0.02831033,0.29508640,0.24898456,0.55613916
0.98749375,2.05926695,0.37659298,1.01967403,0.00341795,0.05298455,0.02889894,0.28982099,0.25268773,0.55475332
0.99349675,2.08335889,0.39337346,1.03939498,0.00357396,0.05331641,0.02939408,0.28496528,0.25653221,0.55331864
0.99949975,2.10792952,0.41019145,1.05945641,0.00371256,0.05356032,0.02979143,0.28049645,0.26043035,0.55183460
1.00550275,2.13234458,0.42680851,1.07942472,0.00383083,0.05371176,0.03008817,0.27637524,0.26428136,0.55027521
1.01150575,2.15588769,0.44297630,1.09882739,0.00392628,0.05376595,0.03028289,0.27254804,0.26797378,0.54858888
1.01750875,2.17777793,0.45844047,1.11716409,0.00399684,0.05371782,0.03037548,0.26894960,0.27138870,0.54669992
1.02351176,2.19719193,0.47294516,1.13391995,0.00404102,0.05356215,0.03036703,0.26550605,0.27440349,0.54451168
1.02951476,2.21329007,0.48623813,1.14858055,0.00405788,0.05329373,0.03025975,0.26213840,0.27689619,0.54191128
1.03551776,2.22524601,0.49807636,1.16064829,0.00404709,0.05290771,0.03005682,0.25876627,0.27875014,0.53877566
1.04152076,2.23227849,0.50823205,1.16965952,0.00400893,0.05239996,0.02976238,0.25531173,0.27985887,0.53497893
1.04752376,2.23368438,0.51649883,1.17520196,0.00394429,0.05176762,0.02938143,0.25170329,0.28013107,0.53040046
1.05352676,2.22887151,0.52269796,1.17693161,0.00385462,0.05100959,0.02891985,0.24787968,0.27949527,0.52493350
1.05952976,2.21739006,0.52668434,1.17458857,0.00374188,0.05012713,0.02838439,0.24379351,0.27790414,0.51849390
1.06553277,2.19896097,0.52835199,1.16801097,0.00360848,0.04912437,0.02778269,0.23941452,0.27533827,0.51102846
1.07153577,2.17350009,0.52763891,1.15714651,0.00345722,0.04800888,0.02712333,0.23473245,0.27180903,0.50252247
1.07753877,2.14113682,0.52453091,1.14206085,0.00329115,0.04679203,0.02641591,0.22975920,0.26736064,0.49300615
1.08354177,2.10222623,0.51906431,1.12294261,0.00311354,0.04548932,0.02567106,0.22453044,0.26207103,0.48255950
1.08954477,2.05735375,0.51132733,1.10010436,0.00292774,0.04412056,0.02490051,0.21910641,0.25605165,0.47131526
1.09554777,2.00733203,0.50145989,1.07397956,0.00273712,0.04270982,0.02411707,0.21357182,0.24944609,0.45945998
1.10155078,1.95318953,0.48965196,1.04511538,0.00254495,0.04128529,0.02333459,0.20803503,0.24242742,0.44723266
1.10755378,1.89615115,0.47614026,1.01416139,0.00235438,0.03987889,0.02256789,0.20262623,0.23519456,0.43492138
1.11355678,1.83761103,0.46120337,0.98185445,0.00216830,0.03852573,0.02183264,0.19749483,0.22796746,0.42285751
1.11955978,1.77909842,0.44515545,0.94900023,0.00198936,0.03726336,0.02114507,0.19280602,0.22098147,0.41140796
1.12556278,1.72223731,0.42833863,0.91645177,0.00181986,0.03613091,0.02052177,0.18873652,0.21448093,0.40096555
1.13156578,1.66870127,0.41111425,0.88508578,0.00166179,0.03516805,0.01997929,0.18546978,0.20871221,0.39193769
1.13756878,1.62016460,0.39385343,0.85577742,0.00151675,0.03441393,0.01953377,0.18319053,0.20391631,0.38473386
1.14357179,1.57825140,0.37692689,0.82937429,0.00138599,0.03390594,0.01920043,0.18207905,0.20032147,0.37975221
1.14957479,1.54448423,0.36069475,0.80667046,0.00127040,0.03367851,0.01899312,0.18230511,0.19813570,0.37736566
1.15557779,1.52023381,0.34549628,0.78838145,0.00117048,0.03376193,0.01892375,0.18402188,0.19753970,0.37790804
1.16158079,1.50667155,0.33164023,0.77512082,0.00108645,0.03418114,0.01900179,0.18736003,0.19868024,0.38166062
1.16758379,1.50472649,0.31939578,0.76737931,0.00101816,0.03495471,0.01923376,0.19242209,0.20166435,0.38883966
1.17358679,1.51504807,0.30898473,0.76550713,0.00096522,0.03609386,0.01962274,0.19927738,0.20655438,0.39958530
1.17958979,1.53797619,0.30057485,0.76970010,0.00092696,0.03760168,0.02016805,0.20795764,0.21336417,0.41395218
1.18559280,1.57351970,0.29427489,0.77999012,0.00090246,0.03947253,0.02086485,0.21845356,0.22205654,0.43190247
1.19159580,1.62134433,0.29013134,0.79624048,0.00089062,0.04169173,0.02170403,0.23071240,0.23254216,0.45330132
1.19759880,1.68077069,0.28812700,0.81814613,0.00089016,0.04423535,0.02267216,0.24463677,0.24467996,0.47791519
1.20360180,1.75078290,0.28818153,0.84523912,0.00089967,0.04707046,0.02375153,0.26008476,0.25827904,0.50541335
1.20960480,1.83004773,0.29015396,0.87689919,0.00091761,0.05015552,0.02492046,0.27687134,0.27310227,0.53537242
1.21560780,1.91694414,0.29384702,0.91236914,0.00094236,0.05344107,0.02615370,0.29477126,0.28887133,0.56728419
1.22161081,2.00960246,0.29901331,0.95077474,0.00097227,0.05687076,0.02742297,0.31352316,0.30527325,0.60056643
1.22761381,2.10595216,0.30536294,0.99114851,0.00100566,0.06038253,0.02869768,0.33283505,0.32196822,0.63457654
1.23361681,2.20377696,0.31257265,1.03245666,0.00104085,0.06391010,0.02994576,0.35239080,0.33859852,0.66862774
1.23961981,2.30077540,0.32029578,1.07362834,0.00107622,0.06738458,0.03113456,0.37185767,0.35479818,0.70200705
1.24562281,2.39462503,0.32817312,1.11358623,0.00111024,0.07073624,0.03223181,0.39089450,0.37020324,0.73399483
1.25162581,2.48304786,0.33584391,1.15127736,0.00114147,0.07389631,0.03320664,0.40916034,0.38446209,0.76388497
1.25762881,2.56387510,0.34295691,1.18570322,0.00116861,0.07679889,0.03403051,0.42632333,0.39724564,0.79100500
1.26363182,2.63510852,0.34918094,1.21594802,0.00119052,0.07938267,0.03467812,0.44206936,0.40825692,0.81473555
1.26963482,2.69497653,0.35421464,1.24120408,0.00120626,0.08159266,0.03512825,0.45611045,0.41723972,0.83452823
1.27563782,2.74198287,0.35779501,1.26079358,0.00121508,0.08338161,0.03536438,0.46819237,0.42398593,0.84992135
1.28164082,2.77494612,0.35970452,1.27418591,0.00121643,0.08471133,0.03537522,0.47810136,0.42834149,0.86055280
1.28764382,2.79302896,0.35977649,1.28101003,0.00121000,0.08555361,0.03515504,0.48566973,0.43021037,0.86616969
1.29364682,2.79575597,0.35789864,1.28106160,0.00119570,0.08589089,0.03470374,0.49078012,0.42955685,0.86663435
1.29964982,2.78301986,0.35401462,1.27430473,0.00117363,0.08571658,0.03402681,0.49336834,0.42640573,0.86192644
1.30565283,2.75507599,0.34812366,1.26086849,0.00114412,0.08503500,0.03313500,0.49342473,0.42084069,0.85214135
1.31165583,2.71252591,0.34027831,1.24103842,0.00110764,0.08386106,0.03204388,0.49099399,0.41300073,0.83748477
1.31765883,2.65629076,0.33058048,1.21524370,0.00106486,0.08221955,0.03077324,0.48617349,0.40307509,0.81826400
1.32366183,2.58757590,0.31917601,1.18404045,0.00101656,0.08014416,0.02934629,0.47911027,0.39129666,0.79487625
1.32966483,2.50782847,0.30624804,1.14809205,0.00096360,0.07767634,0.02778885,0.46999663,0.37793429,0.76779458
1.33566783,2.41868959,0.29200952,1.10814723,0.00090694,0.07486389,0.02612846,0.45906473,0.36328437,0.73755207
1.34167084,2.32194312,0.27669516,1.06501681,0.00084755,0.07175944,0.02439351,0.44658008,0.34766181,0.70472491
1.34767384,2.21946288,0.26055323,1.01954987,0.00078641,0.06841891,0.02261231,0.43283439,0.33139103,0.66991505
1.35367684,2.11316012,0.24383751,0.97261021,0.00072449,0.06489991,0.02081232,0.41813784,0.31479694,0.63373310
1.35967984,2.00493290,0.22679965,0.92505369,0.00066269,0.06126018,0.01901943,0.40281094,0.29819651,0.59678198
1.36568284,1.89661879,0.20968226,0.87770712,0.00060184,0.05755621,0.01725736,0.38717642,0.28189094,0.55964200
1.37168584,1.78995206,0.19271295,0.83134914,0.00054268,0.05384185,0.01554717,0.37155105,0.26615871,0.52285752
1.37768884,1.68652630,0.17609932,0.78669350,0.00048587,0.05016724,0.01390692,0.35623784,0.25124965,0.48692578
1.38369185,1.58776318,0.16002521,0.74437498,0.00043193,0.04657780,0.01235150,0.34151877,0.23738015,0.45228787
1.38969485,1.49488762,0.14464808,0.70493808,0.00038129,0.04311354,0.01089254,0.32764810,0.22472945,0.41932205
1.39569785,1.40890972,0.13009744,0.66882866,0.00033426,0.03980851,0.00953848,0.31484661,0.21343721,0.38833940
1.40170085,1.33061328,0.11647450,0.63638840,0.00029106,0.03669053,0.00829473,0.30329679,0.20360215,0.35958170
1.40770385,1.26055087,0.10385270,0.60785216,0.00025179,0.03378102,0.00716393,0.29313918,0.19528182,0.33322143
1.41370685,1.19904507,0.09227900,0.58334809,0.00021650,0.03109518,0.00614626,0.28446991,0.18849339,0.30936356
1.41970985,1.14619551,0.08177600,0.56290029,0.00018516,0.02864221,0.00523982,0.27733956,0.18321546,0.28804915
1.42571286,1.10189121,0.07234442,0.54643395,0.00015769,0.02642575,0.00444103,0.27175336,0.17939062,0.26926025
1.43171586,1.06582764,0.06396601,0.53378278,0.00013396,0.02444446,0.00374502,0.26767269,0.17692889,0.25292594
