energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
3.17258629,1.21294516,0.02635189,0.10800761,0.21526431,0.18617113,0.01698531,0.00000000,0.25523893,0.84845760
3.17858929,1.20530411,0.02762586,0.10324229,0.21436243,0.18490370,0.01692942,0.00000000,0.26332261,0.84064952
3.18459230,1.19612231,0.02886050,0.09849303,0.21344209,0.18348126,0.01689867,0.00000000,0.27232611,0.83143876
3.19059530,1.18607002,0.03006605,0.09384418,0.21261312,0.18200784,0.01691910,0.00000000,0.28235847,0.82130785
3.19659830,1.17585869,0.03125930,0.08937823,0.21199781,0.18059828,0.01702015,0.00000000,0.29351380,0.81075430
3.20260130,1.16622454,0.03246399,0.08517372,0.21172944,0.17937596,0.01723443,0.00000000,0.30586781,0.80027663
3.20860430,1.15791293,0.03371098,0.08130347,0.21195069,0.17847056,0.01759740,0.00000000,0.31947531,0.79036175
3.21460730,1.15166437,0.03503812,0.07783310,0.21281183,0.17801584,0.01814705,0.00000000,0.33436907,0.78147426
3.22061031,1.14820202,0.03648983,0.07481996,0.21446876,0.17814729,0.01892333,0.00000000,0.35055975,0.77404787
3.22661331,1.14822106,0.03811633,0.07231231,0.21708072,0.17899982,0.01996769,0.00000000,0.36803700,0.76847928
3.23261631,1.15237961,0.03997255,0.07034895,0.22080777,0.18070542,0.02132232,0.00000000,0.38677153,0.76512426
3.23861931,1.16129098,0.04211671,0.06895903,0.22580784,0.18339065,0.02302936,0.00000000,0.40671788,0.76429593
3.24462231,1.17551689,0.04460859,0.06816215,0.23223333,0.18717403,0.02512994,0.00000000,0.42781769,0.76626477
3.25062531,1.19556101,0.04750745,0.06796862,0.24022735,0.19216334,0.02766312,0.00000000,0.45000305,0.77125990
3.25662831,1.22186255,0.05086984,0.06837981,0.24991941,0.19845262,0.03066467,0.00000000,0.47319974,0.77947111
3.26263132,1.25478908,0.05474715,0.06938849,0.26142068,0.20611911,0.03416575,0.00000000,0.49732982,0.79105106
3.26863432,1.29462856,0.05918307,0.07097924,0.27481891,0.21522001,0.03819151,0.00000000,0.52231359,0.80611695
3.27463732,1.34157995,0.06421115,0.07312874,0.29017312,0.22578914,0.04275966,0.00000000,0.54807038,0.82475135
3.28064032,1.39574272,0.06985232,0.07580602,0.30750822,0.23783371,0.04787902,0.00000000,0.57451828,0.84700166
3.28664332,1.45710511,0.07611272,0.07897261,0.32680973,0.25133118,0.05354812,0.00000000,0.60157260,0.87287795
3.29264632,1.52553184,0.08298184,0.08258263,0.34801900,0.26622648,0.05975400,0.00000000,0.62914330,0.90234926
3.29864932,1.60075170,0.09043100,0.08658293,0.37102903,0.28242976,0.06647113,0.00000000,0.65713140,0.93533831
3.30465233,1.68234602,0.09841243,0.09091314,0.39568138,0.29981481,0.07366064,0.00000000,0.68542472,0.97171509
3.31065533,1.76973900,0.10685891,0.09550596,0.42176435,0.31821840,0.08126986,0.00000000,0.71389333,1.01128982
3.31665833,1.86219102,0.11568404,0.10028745,0.44901272,0.33744075,0.08923236,0.00000000,0.74238519,1.05380585
3.32266133,1.95879611,0.12478328,0.10517768,0.47710933,0.35724720,0.09746830,0.00000000,0.77072227,1.09893346
3.32866433,2.05848463,0.13403566,0.11009155,0.50568864,0.37737124,0.10588544,0.00000000,0.79869785,1.14626518
3.33466733,2.16003213,0.14330613,0.11493995,0.53434233,0.39751893,0.11438054,0.00000000,0.82607525,1.19531359
3.34067034,2.26207503,0.15244869,0.11963119,0.56262702,0.41737477,0.12284132,0.00000000,0.85258853,1.24551239
3.34667334,2.36313349,0.16130990,0.12407286,0.59007387,0.43660875,0.13114892,0.00000000,0.87794525,1.29622119
3.35267634,2.46164153,0.16973303,0.12817376,0.61619989,0.45488468,0.13918074,0.00000000,0.90183158,1.34673464
3.35867934,2.55598385,0.17756236,0.13184626,0.64052072,0.47186926,0.14681369,0.00000000,0.92391979,1.39629598
3.36468234,2.64453854,0.18464770,0.13500862,0.66256430,0.48724182,0.15392760,0.00000000,0.94387776,1.44411492
3.37068534,2.72572440,0.19084895,0.13758747,0.68188504,0.50070425,0.16040886,0.00000000,0.96138043,1.48938955
3.37668834,2.79805116,0.19604030,0.13952012,0.69807789,0.51199080,0.16615399,0.00000000,0.97612269,1.53133147
3.38269135,2.86017060,0.20011426,0.14075677,0.71079180,0.52087716,0.17107306,0.00000000,0.98783297,1.56919337
3.38869435,2.91092645,0.20298500,0.14126232,0.71974192,0.52718873,0.17509288,0.00000000,0.99628710,1.60229767
3.39469735,2.94940069,0.20459107,0.14101787,0.72472001,0.53080731,0.17815972,0.00000000,1.00132153,1.63006509
3.40070035,2.97495401,0.20489737,0.14002164,0.72560272,0.53167618,0.18024151,0.00000000,1.00284525,1.65204148
3.40670335,2.98725829,0.20389621,0.13828939,0.72235714,0.52980321,0.18132939,0.00000000,1.00084969,1.66792165
3.41270635,2.98631923,0.20160747,0.13585418,0.71504355,0.52526167,0.18143856,0.00000000,0.99541587,1.67756860
3.41870935,2.97248764,0.19807785,0.13276560,0.70381517,0.51818894,0.18060832,0.00000000,0.98671844,1.68102702
3.42471236,2.94645850,0.19337931,0.12908837,0.68891479,0.50878286,0.17890137,0.00000000,0.97502599,1.67853002
3.43071536,2.90925717,0.18760660,0.12490032,0.67066860,0.49729602,0.17640230,0.00000000,0.96069770,1.67049835
3.43671836,2.86221302,0.18087428,0.12029011,0.64947727,0.48402802,0.17321541,0.00000000,0.94417599,1.65753174
3.44272136,2.80692115,0.17331305,0.11535433,0.62580478,0.46931625,0.16946182,0.00000000,0.92597568,1.64039253
3.44872436,2.74519352,0.16506576,0.11019458,0.60016529,0.45352531,0.16527610,0.00000000,0.90666972,1.61998176
3.45472736,2.67900129,0.15628321,0.10491427,0.57310876,0.43703558,0.16080244,0.00000000,0.88687223,1.59730876
3.46073037,2.61041051,0.14711990,0.09961549,0.54520555,0.42023146,0.15619056,0.00000000,0.86721944,1.57345539
3.46673337,2.54151389,0.13772982,0.09439594,0.51703089,0.40348961,0.15159148,0.00000000,0.84834932,1.54953624
3.47273637,2.47436117,0.12826263,0.08934623,0.48914947,0.38716774,0.14715330,0.00000000,0.83088080,1.52665664
3.47873937,2.41089106,0.11886007,0.08454733,0.46210079,0.37159433,0.14301714,0.00000000,0.81539341,1.50587023
3.48474237,2.35286739,0.10965300,0.08006862,0.43638568,0.35705962,0.13931332,0.00000000,0.80240818,1.48813798
3.49074537,2.30182202,0.10075887,0.07596631,0.41245435,0.34380823,0.13615804,0.00000000,0.79237064,1.47429053
3.49674837,2.25900677,0.09227994,0.07228243,0.39069628,0.33203359,0.13365044,0.00000000,0.78563655,1.46499542
3.50275138,2.22535611,0.08430193,0.06904437,0.37143216,0.32187435,0.13187028,0.00000000,0.78246092,1.46073080
3.50875438,2.20146205,0.07689346,0.06626493,0.35490803,0.31341285,0.13087625,0.00000000,0.78299073,1.46176668
3.51475738,2.18756197,0.07010595,0.06394292,0.34129168,0.30667558,0.13070491,0.00000000,0.78726146,1.46815465
3.52076038,2.18353957,0.06397404,0.06206418,0.33067135,0.30163561,0.13137025,0.00000000,0.79519754,1.47972627
3.52676338,2.18893882,0.05851651,0.06060310,0.32305657,0.29821673,0.13286395,0.00000000,0.80661661,1.49610051
3.53276638,2.20298998,0.05373754,0.05952437,0.31838119,0.29629917,0.13515614,0.00000000,0.82123721,1.51669945
3.53876938,2.22464639,0.04962822,0.05878510,0.31650832,0.29572656,0.13819685,0.00000000,0.83868949,1.54077185
3.54477239,2.25263049,0.04616828,0.05833708,0.31723701,0.29631381,0.14191782,0.00000000,0.85852851,1.56742333
3.55077539,2.28548694,0.04332803,0.05812912,0.32031051,0.29785574,0.14623480,0.00000000,0.88024943,1.59565183
3.55677839,2.32164074,0.04107017,0.05810945,0.32542584,0.30013582,0.15105028,0.00000000,0.90330404,1.62438688
3.56278139,2.35945804,0.03935177,0.05822800,0.33224433,0.30293507,0.15625631,0.00000000,0.92711801,1.65253100
3.56878439,2.39730726,0.03812606,0.05843855,0.34040297,0.30604051,0.16173778,0.00000000,0.95110815,1.67900137
3.57478739,2.43361827,0.03734420,0.05870066,0.34952608,0.30925301,0.16737557,0.00000000,0.97469931,1.70277039
3.58079040,2.46693758,0.03695680,0.05898130,0.35923723,0.31239429,0.17304996,0.00000000,0.99734027,1.72290316
3.58679340,2.49597762,0.03691542,0.05925616,0.36917075,0.31531287,0.17864391,0.00000000,1.01851829,1.73859088
3.59279640,2.51965848,0.03717376,0.05951053,0.37898279,0.31788876,0.18404623,0.00000000,1.03777204,1.74917865
3.59879940,2.53714097,0.03768873,0.05973985,0.38836144,0.32003678,0.18915463,0.00000000,1.05470245,1.75418695
3.60480240,2.54784996,0.03842133,0.05994973,0.39703559,0.32170857,0.19387841,0.00000000,1.06898154,1.75332606
3.61080540,2.55148755,0.03933727,0.06015561,0.40478227,0.32289306,0.19814093,0.00000000,1.08035895,1.74650317
3.61680840,2.54803585,0.04040746,0.06038197,0.41143231,0.32361556,0.20188156,0.00000000,1.08866614,1.73382205
3.62281141,2.53774961,0.04160829,0.06066115,0.41687387,0.32393557,0.20505720,0.00000000,1.09381821,1.71557558
3.62881441,2.52113913,0.04292167,0.06103175,0.42105397,0.32394325,0.20764324,0.00000000,1.09581339,1.69223167
3.63481741,2.49894442,0.04433498,0.06153682,0.42397783,0.32375481,0.20963390,0.00000000,1.09473018,1.66441318
3.64082041,2.47210153,0.04584074,0.06222173,0.42570600,0.32350703,0.21104197,0.00000000,1.09072233,1.63287294
3.64682341,2.44170259,0.04743617,0.06313185,0.42634949,0.32335089,0.21189789,0.00000000,1.08401158,1.59846472
3.65282641,2.40895080,0.04912261,0.06431020,0.42606294,0.32344479,0.21224816,0.00000000,1.07487863,1.56211148
3.65882941,2.37511233,0.05090475,0.06579505,0.42503630,0.32394741,0.21215317,0.00000000,1.06365222,1.52477202
3.66483242,2.34146661,0.05278982,0.06761765,0.42348514,0.32501054,0.21168447,0.00000000,1.05069685,1.48740720
3.67083542,2.30925693,0.05478664,0.06980006,0.42164010,0.32677205,0.21092165,0.00000000,1.03639943,1.45094710
3.67683842,2.27964304,0.05690462,0.07235339,0.41973595,0.32934944,0.20994871,0.00000000,1.02115515,1.41626003
3.68284142,2.25365745,0.05915280,0.07527629,0.41800059,0.33283392,0.20885047,0.00000000,1.00535321,1.38412457
3.68884442,2.23216703,0.06153883,0.07855393,0.41664460,0.33728554,0.20770870,0.00000000,0.98936280,1.35520540
3.69484742,2.21584115,0.06406809,0.08215748,0.41585163,0.34272938,0.20659853,0.00000000,0.97351985,1.33003386
3.70085043,2.20512766,0.06674278,0.08604413,0.41577015,0.34915301,0.20558509,0.00000000,0.95811523,1.30899354
3.70685343,2.20023742,0.06956127,0.09015768,0.41650686,0.35650539,0.20472056,0.00000000,0.94338470,1.29231150
3.71285643,2.20113789,0.07251752,0.09442968,0.41812197,0.36469718,0.20404193,0.00000000,0.92950120,1.28005520
3.71885943,2.20755613,0.07560061,0.09878113,0.42062656,0.37360256,0.20356928,0.00000000,0.91656983,1.27213504
3.72486243,2.21899081,0.07879461,0.10312468,0.42398215,0.38306241,0.20330506,0.00000000,0.90462569,1.26831245
3.73086543,2.23473276,0.08207849,0.10736722,0.42810238,0.39288882,0.20323404,0.00000000,0.89363477,1.26821292
3.73686843,2.25389321,0.08542623,0.11141278,0.43285673,0.40287075,0.20332426,0.00000000,0.88349783,1.27134347
3.74287144,2.27543843,0.08880721,0.11516571,0.43807602,0.41278052,0.20352861,0.00000000,0.87405709,1.27711378
3.74887444,2.29822937,0.09218663,0.11853381,0.44355955,0.42238101,0.20378737,0.00000000,0.86510542,1.28486007
3.75487744,2.32106459,0.09552614,0.12143156,0.44908336,0.43143322,0.20403116,0.00000000,0.85639756,1.29387081
3.76088044,2.34272485,0.09878455,0.12378299,0.45440940,0.43970384,0.20418454,0.00000000,0.84766283,1.30341320
3.76688344,2.36201746,0.10191868,0.12552438,0.45929512,0.44697268,0.20416983,0.00000000,0.83861876,1.31275944
3.77288644,2.37781871,0.10488426,0.12660645,0.46350301,0.45303949,0.20391115,0.00000000,0.82898490,1.32121182
3.77888944,2.38911284,0.10763683,0.12699603,0.46680994,0.45773020,0.20333840,0.00000000,0.81849622,1.32812578
3.78489245,2.39502620,0.11013278,0.12667719,0.46901562,0.46090200,0.20239103,0.00000000,0.80691555,1.33293010
3.79089545,2.39485548,0.11233027,0.12565162,0.46995020,0.46244756,0.20102156,0.00000000,0.79404444,1.33514369
3.79689845,2.38808923,0.11419029,0.12393853,0.46948044,0.46229792,0.19919853,0.00000000,0.77973211,1.33438858
3.80290145,2.37442228,0.11567755,0.12157378,0.46751457,0.46042425,0.19690892,0.00000000,0.76388211,1.33039881
3.80890445,2.35376298,0.11676146,0.11860851,0.46400547,0.45683835,0.19415996,0.00000000,0.74645665,1.32302517
3.81490745,2.32623333,0.11741695,0.11510728,0.45895223,0.45159211,0.19098021,0.00000000,0.72747843,1.31223601
3.82091046,2.29216268,0.11762531,0.11114578,0.45240016,0.44477590,0.18742001,0.00000000,0.70703022,1.29811434
3.82691346,2.25207554,0.11737483,0.10680823,0.44443912,0.43651607,0.18355120,0.00000000,0.68525224,1.28085164
3.83291646,2.20667446,0.11666144,0.10218473,0.43520057,0.42697171,0.17946627,0.00000000,0.66233775,1.26073889
3.83891946,2.15681893,0.11548906,0.09736839,0.42485320,0.41633087,0.17527687,0.00000000,0.63852711,1.23815549
3.84492246,2.10350121,0.11386995,0.09245269,0.41359759,0.40480628,0.17111186,0.00000000,0.61410081,1.21355649
3.85092546,2.04782024,0.11182470,0.08752890,0.40165997,0.39263083,0.16711487,0.00000000,0.58937169,1.18745882
3.85692846,1.99095425,0.10938213,0.08268387,0.38928532,0.38005278,0.16344150,0.00000000,0.56467678,1.16042699
3.86293147,1.93413313,0.10657893,0.07799800,0.37673014,0.36733099,0.16025619,0.00000000,0.54036918,1.13305870
3.86893447,1.87861087,0.10345906,0.07354380,0.36425502,0.35473007,0.15772882,0.00000000,0.51681002,1.10597065
3.87493747,1.82563885,0.10007297,0.06938462,0.35211731,0.34251557,0.15603112,0.00000000,0.49436087,1.07978489
3.88094047,1.77644011,0.09647652,0.06557398,0.34056406,0.33094930,0.15533287,0.00000000,0.47337664,1.05511575
3.88694347,1.73218480,0.09272987,0.06215519,0.32982552,0.32028472,0.15579801,0.00000000,0.45419899,1.03255740
3.89294647,1.69396712,0.08889606,0.05916132,0.32010922,0.31076246,0.15758058,0.00000000,0.43715042,1.01267209
3.89894947,1.66278361,0.08503959,0.05661555,0.31159493,0.30260603,0.16082074,0.00000000,0.42252868,0.99597902
3.90495248,1.63951286,0.08122492,0.05453168,0.30443061,0.29601766,0.16564062,0.00000000,0.41060182,0.98294364
3.91095548,1.62489677,0.07751495,0.05291489,0.29872936,0.29117441,0.17214040,0.00000000,0.40160341,0.97396745
3.91695848,1.61952346,0.07396953,0.05176265,0.29456745,0.28822447,0.18039438,0.00000000,0.39572822,0.96937835
3.92296148,1.62381186,0.07064414,0.05106562,0.29198352,0.28728387,0.19044738,0.00000000,0.39312802,0.96942137
3.92896448,1.63799837,0.06758861,0.05080864,0.29097887,0.28843349,0.20231145,0.00000000,0.39390770,0.97425018
3.93496748,1.66212600,0.06484612,0.05097164,0.29151879,0.29171660,0.21596303,0.00000000,0.39812157,0.98391946
3.94097049,1.69603619,0.06245233,0.05153058,0.29353484,0.29713694,0.23134067,0.00000000,0.40577013,0.99837846
3.94697349,1.73936405,0.06043477,0.05245812,0.29692796,0.30465743,0.24834358,0.00000000,0.41679723,1.01746621
3.95297649,1.79153734,0.05881244,0.05372436,0.30157224,0.31419964,0.26683090,0.00000000,0.43108793,1.04090871
3.95897949,1.85177979,0.05759565,0.05529737,0.30731928,0.32564398,0.28662208,0.00000000,0.44846722,1.06831855
3.96498249,1.91911914,0.05678606,0.05714355,0.31400271,0.33883086,0.30749820,0.00000000,0.46869981,1.09919749
3.97098549,1.99240028,0.05637694,0.05922802,0.32144304,0.35356260,0.32920458,0.00000000,0.49149118,1.13294216
3.97698849,2.07030355,0.05635351,0.06151476,0.32945231,0.36960637,0.35145440,0.00000000,0.51649013,1.16885326
3.98299150,2.15136836,0.05669355,0.06396678,0.33783865,0.38669792,0.37393363,0.00000000,0.54329293,1.20614838
3.98899450,2.23402160,0.05736802,0.06654613,0.34641044,0.40454620,0.39630690,0.00000000,0.57144921,1.24397821
3.99499750,2.31661071,0.05834178,0.06921400,0.35498006,0.42283870,0.41822445,0.00000000,0.60046948,1.28144608
4.00100050,2.39744037,0.05957446,0.07193072,0.36336713,0.44124747,0.43932980,0.00000000,0.62983441,1.31763027
4.00700350,2.47481203,0.06102124,0.07465580,0.37140117,0.45943567,0.45926799,0.00000000,0.65900548,1.35160845
4.01300650,2.54706513,0.06263377,0.07734808,0.37892378,0.47706444,0.47769424,0.00000000,0.68743693,1.38248345
4.01900950,2.61261850,0.06436107,0.07996585,0.38579026,0.49380000,0.49428248,0.00000000,0.71458851,1.40940952
4.02501251,2.67001090,0.06615047,0.08246714,0.39187077,0.50932076,0.50873374,0.00000000,0.73993881,1.43161782
4.03101551,2.71793879,0.06794852,0.08481009,0.39705116,0.52332418,0.52078394,0.00000000,0.76299848,1.44844027
4.03701851,2.75529038,0.06970192,0.08695338,0.40123344,0.53553332,0.53021074,0.00000000,0.78332302,1.45933068
4.04302151,2.78117422,0.07135853,0.08885685,0.40433611,0.54570280,0.53683939,0.00000000,0.80052455,1.46388200
4.04902451,2.79494160,0.07286822,0.09048214,0.40629428,0.55362399,0.54054716,0.00000000,0.81428205,1.46183914
4.05502751,2.79620154,0.07418387,0.09179347,0.40705972,0.55912936,0.54126627,0.00000000,0.82434977,1.45310653
4.06103052,2.78482796,0.07526224,0.09275841,0.40660091,0.56209579,0.53898525,0.00000000,0.83056325,1.43775003
4.06703352,2.76095862,0.07606483,0.09334874,0.40490295,0.56244681,0.53374862,0.00000000,0.83284282,1.41599312
4.07303652,2.72498605,0.07655867,0.09354125,0.40196753,0.56015363,0.52565497,0.00000000,0.83119437,1.38820739
4.07903952,2.67754066,0.07671698,0.09331852,0.39781271,0.55523500,0.51485357,0.00000000,0.82570736,1.35489789
4.08504252,2.61946684,0.07651982,0.09266959,0.39247260,0.54775593,0.50153953,0.00000000,0.81655015,1.31668372
4.09104552,2.55179316,0.07595445,0.09159051,0.38599690,0.53782525,0.48594790,0.00000000,0.80396284,1.27427502
4.09704852,2.47569770,0.07501566,0.09008470,0.37845009,0.52559212,0.46834688,0.00000000,0.78824801,1.22844717
4.10305153,2.39247013,0.07370585,0.08816318,0.36991043,0.51124170,0.44903029,0.00000000,0.76975964,1.18001347
4.10905453,2.30347193,0.07203492,0.08584453,0.36046855,0.49498996,0.42830984,0.00000000,0.74889087,1.12979745
4.11505753,2.21009647,0.07001996,0.08315462,0.35022576,0.47707802,0.40650727,0.00000000,0.72606096,1.07860600
4.12106053,2.11373033,0.06768478,0.08012622,0.33929203,0.45776592,0.38394670,0.00000000,0.70170211,1.02720452
4.12706353,2.01571733,0.06505921,0.07679827,0.32778371,0.43732642,0.36094745,0.00000000,0.67624669,0.97629493
4.13306653,1.91732665,0.06217827,0.07321511,0.31582100,0.41603862,0.33781752,0.00000000,0.65011525,0.92649755
4.13906953,1.81972583,0.05908117,0.06942545,0.30352541,0.39418192,0.31484793,0.00000000,0.62370594,0.87833731
4.14507254,1.72395961,0.05581026,0.06548134,0.29101716,0.37203034,0.29230787,0.00000000,0.59738553,0.83223476
4.15107554,1.63093499,0.05240987,0.06143702,0.27841268,0.34984743,0.27044108,0.00000000,0.57148239,0.78850192
4.15707854,1.54141272,0.04892514,0.05734781,0.26582243,0.32788193,0.24946303,0.00000000,0.54628154,0.74734302
4.16308154,1.45600501,0.04540092,0.05326904,0.25334895,0.30636417,0.22955930,0.00000000,0.52202178,0.70885966
4.16908454,1.37517914,0.04188062,0.04925507,0.24108545,0.28550350,0.21088485,0.00000000,0.49889491,0.67305989
4.17508754,1.29926631,0.03840534,0.04535845,0.22911480,0.26548652,0.19356411,0.00000000,0.47704676,0.63987067
4.18109055,1.22847486,0.03501294,0.04162923,0.21750906,0.24647631,0.17769195,0.00000000,0.45657995,0.60915271
4.18709355,1.16290681,0.03173736,0.03811447,0.20632957,0.22861244,0.16333519,0.00000000,0.43755784,0.58071700
4.19309655,1.10257681,0.02860813,0.03485789,0.19562749,0.21201179,0.15053461,0.00000000,0.42000955,0.55434208
4.19909955,1.04743220,0.02565000,0.03189979,0.18544475,0.19677002,0.13930743,0.00000000,0.40393557,0.52979121
4.20510255,0.99737318,0.02288276,0.02927702,0.17581545,0.18296344,0.12964986,0.00000000,0.38931358,0.50682860
4.21110555,0.95227217,0.02032126,0.02702315,0.16676738,0.17065131,0.12153990,0.00000000,0.37610429,0.48523416
4.21710855,0.91199134,0.01797552,0.02516871,0.15832383,0.15987826,0.11494011,0.00000000,0.36425682,0.46481603
4.22311156,0.87639770,0.01585103,0.02374151,0.15050534,0.15067663,0.10980030,0.00000000,0.35371365,0.44542064
4.22911456,0.84537531,0.01394911,0.02276692,0.14333145,0.14306874,0.10606008,0.00000000,0.34441474,0.42693992
4.23511756,0.81883405,0.01226739,0.02226815,0.13682229,0.13706878,0.10365128,0.00000000,0.33630093,0.40931569
4.24112056,0.79671515,0.01080031,0.02226642,0.13099994,0.13268435,0.10250007,0.00000000,0.32931657,0.39254117
4.24712356,0.77899330,0.00953963,0.02278104,0.12588959,0.12991743,0.10252894,0.00000000,0.32341129,0.37665988
4.25312656,0.76567569,0.00847503,0.02382930,0.12152026,0.12876490,0.10365839,0.00000000,0.31854129,0.36176213
4.25912956,0.75679839,0.00759457,0.02542628,0.11792532,0.12921848,0.10580842,0.00000000,0.31466995,0.34797956
4.26513257,0.75242038,0.00688522,0.02758435,0.11514263,0.13126420,0.10889978,0.00000000,0.31176820,0.33547812
4.27113557,0.75261601,0.00633324,0.03031267,0.11321435,0.13488140,0.11285505,0.00000000,0.30981459,0.32444993
4.27713857,0.75746623,0.00592464,0.03361645,0.11218650,0.14004147,0.11759950,0.00000000,0.30879532,0.31510444
4.28314157,0.76704929,0.00564540,0.03749609,0.11210818,0.14670633,0.12306177,0.00000000,0.30870427,0.30765951
4.28914457,0.78143143,0.00548179,0.04194636,0.11303063,0.15482682,0.12917439,0.00000000,0.30954310,0.30233248
4.29514757,0.80065795,0.00542054,0.04695545,0.11500601,0.16434127,0.13587413,0.00000000,0.31132153,0.29933184
4.30115058,0.82474520,0.00544897,0.05250415,0.11808604,0.17517419,0.14310220,0.00000000,0.31405768,0.29884970
4.30715358,0.85367370,0.00555506,0.05856509,0.12232047,0.18723538,0.15080429,0.00000000,0.31777844,0.30105513
4.31315658,0.88738270,0.00572752,0.06510218,0.12775543,0.20041953,0.15893047,0.00000000,0.32251985,0.30608869
4.31915958,0.92576626,0.00595579,0.07207027,0.13443166,0.21460636,0.16743493,0.00000000,0.32832728,0.31405808
4.32516258,0.96867104,0.00623000,0.07941510,0.14238275,0.22966146,0.17627568,0.00000000,0.33525540,0.32503508
4.33116558,1.01589573,0.00654096,0.08707349,0.15163330,0.24543777,0.18541404,0.00000000,0.34336771,0.33905351
4.33716858,1.06719196,0.00688012,0.09497397,0.16219708,0.26177775,0.19481415,0.00000000,0.35273553,0.35610846
4.34317159,1.12226691,0.00723952,0.10303764,0.17407541,0.27851609,0.20444237,0.00000000,0.36343644,0.37615646
4.34917459,1.18078699,0.00761173,0.11117949,0.18725549,0.29548304,0.21426666,0.00000000,0.37555200,0.39911654
4.35517759,1.24238283,0.00798986,0.11930988,0.20170907,0.31250803,0.22425596,0.00000000,0.38916482,0.42487218
4.36118059,1.30665513,0.00836750,0.12733635,0.21739133,0.32942360,0.23437964,0.00000000,0.40435490,0.45327390
4.36718359,1.37318113,0.00873873,0.13516566,0.23424010,0.34606929,0.24460693,0.00000000,0.42119540,0.48414242
4.37318659,1.44152158,0.00909811,0.14270588,0.25217545,0.36229546,0.25490649,0.00000000,0.43974783,0.51727230
4.37918959,1.51122786,0.00944071,0.14986855,0.27109973,0.37796683,0.26524598,0.00000000,0.46005703,0.55243589
4.38519260,1.58184896,0.00976213,0.15657080,0.29089806,0.39296540,0.27559179,0.00000000,0.48214579,0.58938760
4.39119560,1.65293826,0.01005854,0.16273737,0.31143926,0.40719282,0.28590880,0.00000000,0.50600969,0.62786819
4.39719860,1.72405977,0.01032672,0.16830240,0.33257734,0.42057199,0.29616030,0.00000000,0.53161220,0.66760918
4.40320160,1.79479358,0.01056412,0.17321089,0.35415329,0.43304778,0.30630787,0.00000000,0.55888027,0.70833712
4.40920460,1.86474061,0.01076889,0.17741997,0.37599737,0.44458693,0.31631142,0.00000000,0.58770083,0.74977777
4.41520760,1.93352638,0.01093992,0.18089960,0.39793165,0.45517708,0.32612928,0.00000000,0.61791835,0.79165995
4.42121061,2.00080373,0.01107688,0.18363305,0.41977279,0.46482500,0.33571831,0.00000000,0.64933362,0.83371906
4.42721361,2.06625460,0.01118024,0.18561685,0.44133498,0.47355419,0.34503407,0.00000000,0.68170407,0.87570012
4.43321661,2.12959084,0.01125129,0.18686039,0.46243288,0.48140195,0.35403105,0.00000000,0.71474564,0.91736039
4.43921961,2.19055398,0.01129206,0.18738515,0.48288452,0.48841600,0.36266298,0.00000000,0.74813631,0.95847125
4.44522261,2.24891431,0.01130536,0.18722362,0.50251404,0.49465107,0.37088314,0.00000000,0.78152127,0.99881961
4.45122561,2.30446910,0.01129465,0.18641793,0.52115417,0.50016536,0.37864478,0.00000000,0.81451965,1.03820845
4.45722861,2.35704017,0.01126398,0.18501826,0.53864849,0.50501720,0.38590160,0.00000000,0.84673254,1.07645682
4.46323162,2.40647100,0.01121785,0.18308117,0.55485319,0.50926209,0.39260826,0.00000000,0.87775215,1.11339900
4.46923462,2.45262336,0.01116108,0.18066784,0.56963866,0.51295008,0.39872102,0.00000000,0.90717176,1.14888308
4.47523762,2.49537355,0.01109864,0.17784224,0.58289047,0.51612377,0.40419833,0.00000000,0.93459595,1.18276883
4.48124062,2.53460853,0.01103549,0.17466949,0.59451021,0.51881678,0.40900151,0.00000000,0.95965089,1.21492507
4.48724362,2.57022181,0.01097634,0.17121424,0.60441575,0.52105287,0.41309545,0.00000000,0.98199404,1.24522657
4.49324662,2.60210942,0.01092551,0.16753923,0.61254143,0.52284563,0.41644918,0.00000000,1.00132298,1.27355076
4.49924962,2.63016594,0.01088670,0.16370404,0.61883776,0.52419859,0.41903657,0.00000000,1.01738300,1.29977427
4.50525263,2.65428092,0.01086286,0.15976412,0.62327112,0.52510591,0.42083673,0.00000000,1.02997293,1.32376959
4.51125563,2.67433577,0.01085597,0.15576995,0.62582314,0.52555334,0.42183452,0.00000000,1.03894923,1.34540218
4.51725863,2.69020138,0.01086699,0.15176652,0.62649009,0.52551952,0.42202084,0.00000000,1.04422805,1.36452812
4.52326163,2.70173683,0.01089573,0.14779302,0.62528218,0.52497749,0.42139284,0.00000000,1.04578529,1.38099269
4.52926463,2.70878930,0.01094081,0.14388273,0.62222287,0.52389638,0.41995406,0.00000000,1.04365472,1.39462998
4.53526763,2.71119548,0.01099972,0.14006321,0.61734819,0.52224318,0.41771446,0.00000000,1.03792442,1.40526388
4.54127064,2.70878481,0.01106882,0.13635655,0.61070616,0.51998455,0.41469046,0.00000000,1.02873171,1.41271050
4.54727364,2.70138447,0.01114348,0.13277985,0.60235627,0.51708868,0.41090490,0.00000000,1.01625706,1.41678210
4.55327664,2.68882635,0.01121823,0.12934587,0.59236903,0.51352711,0.40638704,0.00000000,1.00071722,1.41729261
4.55927964,2.67095579,0.01128698,0.12606366,0.58082560,0.50927652,0.40117263,0.00000000,0.98235813,1.41406450
