energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
4.40320160,1.08711899,-1.08711899,0.32928360,-0.32928360,0.00000000,-0.00000000,1.21136415,-1.21136415,0.01954676,-0.01954676,0.00031135,-0.00031135,0.13420136,-0.13420136
4.40920460,1.13838650,-1.13838650,0.36150860,-0.36150860,0.00000000,-0.00000000,1.26218038,-1.26218038,0.02096415,-0.02096415,0.00040207,-0.00040207,0.13779815,-0.13779815
4.41520760,1.18711671,-1.18711671,0.39483621,-0.39483621,0.00000000,-0.00000000,1.30863668,-1.30863668,0.02240865,-0.02240865,0.00051549,-0.00051549,0.14088592,-0.14088592
4.42121061,1.23245430,-1.23245430,0.42894304,-0.42894304,0.00000000,-0.00000000,1.34978389,-1.34978389,0.02386256,-0.02386256,0.00065616,-0.00065616,0.14336331,-0.14336331
4.42721361,1.27361048,-1.27361048,0.46346094,-0.46346094,0.00000000,-0.00000000,1.38478271,-1.38478271,0.02530710,-0.02530710,0.00082921,-0.00082921,0.14514517,-0.14514517
4.43321661,1.30988259,-1.30988259,0.49798129,-0.49798129,0.00000000,-0.00000000,1.41292579,-1.41292579,0.02672265,-0.02672265,0.00104039,-0.00104039,0.14616527,-0.14616527
4.43921961,1.34067068,-1.34067068,0.53206107,-0.53206107,0.00000000,-0.00000000,1.43365536,-1.43365536,0.02808918,-0.02808918,0.00129596,-0.00129596,0.14637825,-0.14637825
4.44522261,1.36549059,-1.36549059,0.56523057,-0.56523057,0.00000000,-0.00000000,1.44657568,-1.44657568,0.02938654,-0.02938654,0.00160273,-0.00160273,0.14576084,-0.14576084
4.45122561,1.38398311,-1.38398311,0.59700272,-0.59700272,0.00000000,-0.00000000,1.45145993,-1.45145993,0.03059490,-0.03059490,0.00196789,-0.00196789,0.14431214,-0.14431214
4.45722861,1.39591915,-1.39591915,0.62688381,-0.62688381,0.00000000,-0.00000000,1.44825160,-1.44825160,0.03169515,-0.03169515,0.00239888,-0.00239888,0.14205315,-0.14205315
4.46323162,1.40120076,-1.40120076,0.65438528,-0.65438528,0.00000000,-0.00000000,1.43706035,-1.43706035,0.03266928,-0.03266928,0.00290327,-0.00290327,0.13902545,-0.13902545
4.46923462,1.39985824,-1.39985824,0.67903629,-0.67903629,0.00000000,-0.00000000,1.41815269,-1.41815269,0.03350086,-0.03350086,0.00348847,-0.00348847,0.13528917,-0.13528917
4.47523762,1.39204366,-1.39204366,0.70039653,-0.70039653,0.00000000,-0.00000000,1.39193826,-1.39193826,0.03417535,-0.03417535,0.00416154,-0.00416154,0.13092035,-0.13092035
4.48124062,1.37802106,-1.37802106,0.71806892,-0.71806892,0.00000000,-0.00000000,1.35895218,-1.35895218,0.03468055,-0.03468055,0.00492881,-0.00492881,0.12600784,-0.12600784
4.48724362,1.35815399,-1.35815399,0.73171156,-0.73171156,0.00000000,-0.00000000,1.31983457,-1.31983457,0.03500683,-0.03500683,0.00579563,-0.00579563,0.12064985,-0.12064986
4.49324662,1.33289091,-1.33289091,0.74104854,-0.74104854,0.00000000,-0.00000000,1.27530808,-1.27530808,0.03514750,-0.03514750,0.00676596,-0.00676596,0.11495034,-0.11495034
4.49924962,1.30274903,-1.30274903,0.74587900,-0.74587900,0.00000000,-0.00000000,1.22615435,-1.22615435,0.03509892,-0.03509892,0.00784202,-0.00784202,0.10901535,-0.10901535
4.50525263,1.26829725,-1.26829725,0.74608420,-0.74608420,0.00000000,-0.00000000,1.17319051,-1.17319051,0.03486067,-0.03486067,0.00902394,-0.00902394,0.10294956,-0.10294956
4.51125563,1.23013889,-1.23013889,0.74163200,-0.74163200,0.00000000,-0.00000000,1.11724635,-1.11724635,0.03443558,-0.03443558,0.01030944,-0.01030944,0.09685306,-0.09685306
4.51725863,1.18889462,-1.18889462,0.73257878,-0.73257878,0.00000000,-0.00000000,1.05914313,-1.05914313,0.03382967,-0.03382967,0.01169349,-0.01169349,0.09081848,-0.09081848
4.52326163,1.14518625,-1.14518625,0.71906844,-0.71906844,0.00000000,-0.00000000,0.99967451,-0.99967451,0.03305202,-0.03305202,0.01316810,-0.01316810,0.08492869,-0.08492869
4.52926463,1.09962182,-1.09962182,0.70132867,-0.70132867,0.00000000,-0.00000000,0.93959015,-0.93959015,0.03211455,-0.03211455,0.01472220,-0.01472220,0.07925499,-0.07925499
4.53526763,1.05278233,-1.05278233,0.67966448,-0.67966448,0.00000000,-0.00000000,0.87958222,-0.87958222,0.03103168,-0.03103168,0.01634154,-0.01634154,0.07385581,-0.07385581
4.54127064,1.00521040,-1.00521040,0.65444936,-0.65444936,0.00000000,-0.00000000,0.82027505,-0.82027505,0.02981997,-0.02981997,0.01800876,-0.01800876,0.06877613,-0.06877613
4.54727364,0.95740115,-0.95740115,0.62611431,-0.62611431,0.00000000,-0.00000000,0.76221799,-0.76221799,0.02849767,-0.02849767,0.01970362,-0.01970362,0.06404734,-0.06404734
4.55327664,0.90979542,-0.90979542,0.59513542,-0.59513542,0.00000000,-0.00000000,0.70588119,-0.70588119,0.02708426,-0.02708426,0.02140323,-0.02140323,0.05968767,-0.05968767
4.55927964,0.86277534,-0.86277534,0.56202023,-0.56202023,0.00000000,-0.00000000,0.65165432,-0.65165432,0.02559996,-0.02559996,0.02308260,-0.02308260,0.05570305,-0.05570305
4.56528264,0.81666224,-0.81666225,0.52729371,-0.52729371,0.00000000,-0.00000000,0.59984787,-0.59984787,0.02406518,-0.02406518,0.02471514,-0.02471514,0.05208841,-0.05208841
4.57128564,0.77171698,-0.77171698,0.49148428,-0.49148428,0.00000000,-0.00000000,0.55069668,-0.55069668,0.02250007,-0.02250007,0.02627332,-0.02627332,0.04882917,-0.04882917
4.57728864,0.72814221,-0.72814221,0.45511040,-0.45511040,0.00000000,-0.00000000,0.50436538,-0.50436538,0.02092406,-0.02092406,0.02772949,-0.02772949,0.04590311,-0.04590311
4.58329165,0.68608672,-0.68608672,0.41866835,-0.41866835,0.00000000,-0.00000000,0.46095539,-0.46095539,0.01935546,-0.01935546,0.02905666,-0.02905666,0.04328219,-0.04328219
4.58929465,0.64565139,-0.64565139,0.38262148,-0.38262148,0.00000000,-0.00000000,0.42051308,-0.42051308,0.01781108,-0.01781108,0.03022936,-0.03022936,0.04093455,-0.04093455
4.59529765,0.60689650,-0.60689650,0.34739141,-0.34739141,0.00000000,-0.00000000,0.38303880,-0.38303880,0.01630602,-0.01630602,0.03122446,-0.03122446,0.03882646,-0.03882646
4.60130065,0.56985011,-0.56985011,0.31335124,-0.31335124,0.00000000,-0.00000000,0.34849646,-0.34849646,0.01485343,-0.01485343,0.03202197,-0.03202197,0.03692415,-0.03692415
4.60730365,0.53451713,-0.53451713,0.28082100,-0.28082100,0.00000000,-0.00000000,0.31682336,-0.31682336,0.01346439,-0.01346439,0.03260579,-0.03260579,0.03519552,-0.03519552
4.61330665,0.50088878,-0.50088878,0.25006539,-0.25006539,0.00000000,-0.00000000,0.28794001,-0.28794001,0.01214793,-0.01214793,0.03296426,-0.03296426,0.03361174,-0.03361174
4.61930965,0.46895208,-0.46895208,0.22129358,-0.22129358,0.00000000,-0.00000000,0.26175989,-0.26175989,0.01091100,-0.01091100,0.03309063,-0.03309063,0.03214851,-0.03214851
4.62531266,0.43869905,-0.43869905,0.19466102,-0.19466102,0.00000000,-0.00000000,0.23819872,-0.23819872,0.00975862,-0.00975862,0.03298341,-0.03298341,0.03078726,-0.03078726
4.63131566,0.41013544,-0.41013544,0.17027300,-0.17027300,0.00000000,-0.00000000,0.21718341,-0.21718341,0.00869399,-0.00869399,0.03264643,-0.03264643,0.02951602,-0.02951602
4.63731866,0.38328865,-0.38328865,0.14818963,-0.14818963,0.00000000,-0.00000000,0.19866025,-0.19866025,0.00771876,-0.00771876,0.03208882,-0.03208882,0.02833015,-0.02833015
4.64332166,0.35821469,-0.35821469,0.12843190,-0.12843190,0.00000000,-0.00000000,0.18260255,-0.18260255,0.00683320,-0.00683320,0.03132481,-0.03132481,0.02723278,-0.02723278
4.64932466,0.33500411,-0.33500411,0.11098854,-0.11098854,0.00000000,-0.00000000,0.16901741,-0.16901741,0.00603649,-0.00603649,0.03037329,-0.03037329,0.02623515,-0.02623515
4.65532766,0.31378663,-0.31378663,0.09582328,-0.09582328,0.00000000,-0.00000000,0.15795160,-0.15795160,0.00532696,-0.00532696,0.02925730,-0.02925730,0.02535674,-0.02535674
4.66133067,0.29473461,-0.29473461,0.08288220,-0.08288220,0.00000000,-0.00000000,0.14949648,-0.14949648,0.00470237,-0.00470237,0.02800339,-0.02800339,0.02462523,-0.02462523
4.66733367,0.27806506,-0.27806506,0.07210082,-0.07210082,0.00000000,-0.00000000,0.14379176,-0.14379176,0.00416011,-0.00416011,0.02664091,-0.02664091,0.02407635,-0.02407635
4.67333667,0.26404042,-0.26404042,0.06341075,-0.06341075,0.00000000,-0.00000000,0.14102800,-0.14102800,0.00369748,-0.00369748,0.02520117,-0.02520117,0.02375355,-0.02375355
4.67933967,0.25296776,-0.25296776,0.05674553,-0.05674553,0.00000000,-0.00000000,0.14144761,-0.14144761,0.00331184,-0.00331184,0.02371669,-0.02371669,0.02370764,-0.02370764
4.68534267,0.24519665,-0.24519665,0.05204561,-0.05204561,0.00000000,-0.00000000,0.14534424,-0.14534424,0.00300079,-0.00300079,0.02222042,-0.02222042,0.02399619,-0.02399619
4.69134567,0.24111535,-0.24111535,0.04926218,-0.04926218,0.00000000,-0.00000000,0.15306026,-0.15306026,0.00276225,-0.00276225,0.02074492,-0.02074492,0.02468284,-0.02468284
4.69734867,0.24114550,-0.24114550,0.04835987,-0.04835987,0.00000000,-0.00000000,0.16498210,-0.16498210,0.00259459,-0.00259459,0.01932176,-0.01932176,0.02583646,-0.02583646
4.70335168,0.24573492,-0.24573492,0.04931812,-0.04931812,0.00000000,-0.00000000,0.18153325,-0.18153325,0.00249666,-0.00249666,0.01798087,-0.01798087,0.02753009,-0.02753009
4.70935468,0.25534876,-0.25534876,0.05213131,-0.05213131,0.00000000,-0.00000000,0.20316480,-0.20316480,0.00246774,-0.00246774,0.01675004,-0.01675004,0.02983971,-0.02983971
4.71535768,0.27045859,-0.27045859,0.05680757,-0.05680757,0.00000000,-0.00000000,0.23034319,-0.23034319,0.00250757,-0.00250757,0.01565448,-0.01565448,0.03284278,-0.03284278
4.72136068,0.29152970,-0.29152970,0.06336637,-0.06336637,0.00000000,-0.00000000,0.26353540,-0.26353540,0.00261619,-0.00261619,0.01471650,-0.01471650,0.03661650,-0.03661650
4.72736368,0.31900644,-0.31900644,0.07183497,-0.07183497,0.00000000,-0.00000000,0.30319138,-0.30319138,0.00279389,-0.00279389,0.01395529,-0.01395529,0.04123590,-0.04123590
4.73336668,0.35329580,-0.35329580,0.08224381,-0.08224381,0.00000000,-0.00000000,0.34972416,-0.34972416,0.00304105,-0.00304105,0.01338670,-0.01338670,0.04677160,-0.04677160
4.73936968,0.39474954,-0.39474954,0.09462109,-0.09462109,0.00000000,-0.00000000,0.40348785,-0.40348784,0.00335794,-0.00335794,0.01302319,-0.01302319,0.05328738,-0.05328738
4.74537269,0.44364516,-0.44364516,0.10898670,-0.10898670,0.00000000,-0.00000000,0.46475424,-0.46475424,0.00374457,-0.00374457,0.01287372,-0.01287372,0.06083762,-0.06083762
4.75137569,0.50016631,-0.50016631,0.12534568,-0.12534568,0.00000000,-0.00000000,0.53368867,-0.53368867,0.00420048,-0.00420048,0.01294376,-0.01294376,0.06946453,-0.06946453
4.75737869,0.56438327,-0.56438327,0.14368164,-0.14368164,0.00000000,-0.00000000,0.61032610,-0.61032610,0.00472454,-0.00472454,0.01323527,-0.01323527,0.07919545,-0.07919545
4.76338169,0.63623440,-0.63623440,0.16395030,-0.16395030,0.00000000,-0.00000000,0.69454855,-0.69454854,0.00531476,-0.00531476,0.01374676,-0.01374676,0.09004015,-0.09004015
4.76938469,0.71550935,-0.71550935,0.18607350,-0.18607350,0.00000000,-0.00000000,0.78606496,-0.78606496,0.00596810,-0.00596810,0.01447329,-0.01447329,0.10198839,-0.10198839
4.77538769,0.80183520,-0.80183520,0.20993412,-0.20993412,0.00000000,-0.00000000,0.88439496,-0.88439495,0.00668036,-0.00668036,0.01540654,-0.01540654,0.11500773,-0.11500773
4.78139070,0.89466631,-0.89466631,0.23537199,-0.23537199,0.00000000,-0.00000000,0.98885753,-0.98885753,0.00744601,-0.00744601,0.01653487,-0.01653487,0.12904192,-0.12904192
4.78739370,0.99327908,-0.99327908,0.26218143,-0.26218143,0.00000000,-0.00000000,1.09856595,-1.09856595,0.00825818,-0.00825818,0.01784344,-0.01784344,0.14400977,-0.14400977
4.79339670,1.09677225,-1.09677225,0.29011024,-0.29011024,0.00000000,-0.00000000,1.21242989,-1.21242989,0.00910862,-0.00910862,0.01931428,-0.01931428,0.15980481,-0.15980481
4.79939970,1.20407355,-1.20407355,0.31886079,-0.31886079,0.00000000,-0.00000000,1.32916539,-1.32916539,0.00998771,-0.00998771,0.02092653,-0.02092653,0.17629577,-0.17629577
4.80540270,1.31395305,-1.31395305,0.34809290,-0.34809290,0.00000000,-0.00000000,1.44731325,-1.44731325,0.01088464,-0.01088464,0.02265659,-0.02265659,0.19332792,-0.19332792
4.81140570,1.42504325,-1.42504325,0.37742890,-0.37742890,0.00000000,-0.00000000,1.56526565,-1.56526565,0.01178750,-0.01178750,0.02447844,-0.02447844,0.21072530,-0.21072530
4.81740870,1.53586584,-1.53586583,0.40646055,-0.40646055,0.00000000,-0.00000000,1.68130076,-1.68130076,0.01268353,-0.01268353,0.02636397,-0.02636397,0.22829394,-0.22829394
4.82341171,1.64486433,-1.64486433,0.43475774,-0.43475774,0.00000000,-0.00000000,1.79362435,-1.79362435,0.01355943,-0.01355943,0.02828337,-0.02828337,0.24582578,-0.24582578
4.82941471,1.75044179,-1.75044179,0.46187875,-0.46187875,0.00000000,-0.00000000,1.90041711,-1.90041711,0.01440162,-0.01440162,0.03020563,-0.03020563,0.26310341,-0.26310341
4.83541771,1.85100223,-1.85100223,0.48738160,-0.48738159,0.00000000,-0.00000000,1.99988603,-1.99988603,0.01519666,-0.01519666,0.03209905,-0.03209905,0.27990539,-0.27990539
4.84142071,1.94499415,-1.94499415,0.51083614,-0.51083614,0.00000000,-0.00000000,2.09031764,-2.09031764,0.01593157,-0.01593157,0.03393184,-0.03393184,0.29601182,-0.29601182
4.84742371,2.03095451,-2.03095451,0.53183640,-0.53183640,0.00000000,-0.00000000,2.17013111,-2.17013110,0.01659422,-0.01659422,0.03567272,-0.03567272,0.31121023,-0.31121023
4.85342671,2.10755111,-2.10755111,0.55001251,-0.55001251,0.00000000,-0.00000000,2.23792849,-2.23792849,0.01717370,-0.01717370,0.03729156,-0.03729156,0.32530122,-0.32530122
4.85942971,2.17362166,-2.17362166,0.56504196,-0.56504196,0.00000000,-0.00000000,2.29254013,-2.29254013,0.01766064,-0.01766064,0.03876003,-0.03876003,0.33810388,-0.33810388
4.86543272,2.22820760,-2.22820760,0.57665939,-0.57665939,0.00000000,-0.00000000,2.33306284,-2.33306284,0.01804750,-0.01804750,0.04005219,-0.04005219,0.34946058,-0.34946058
4.87143572,2.27058118,-2.27058118,0.58466469,-0.58466469,0.00000000,-0.00000000,2.35888897,-2.35888897,0.01832879,-0.01832879,0.04114511,-0.04114511,0.35924094,-0.35924094
4.87743872,2.30026458,-2.30026458,0.58892897,-0.58892897,0.00000000,-0.00000000,2.36972511,-2.36972511,0.01850120,-0.01850120,0.04201931,-0.04201931,0.36734494,-0.36734494
4.88344172,2.31703998,-2.31703998,0.58939805,-0.58939805,0.00000000,-0.00000000,2.36559930,-2.36559930,0.01856371,-0.01856371,0.04265923,-0.04265923,0.37370478,-0.37370478
4.88944472,2.32095049,-2.32095049,0.58609355,-0.58609355,0.00000000,-0.00000000,2.34685644,-2.34685644,0.01851756,-0.01851756,0.04305357,-0.04305357,0.37828574,-0.37828574
4.89544772,2.31229162,-2.31229162,0.57911131,-0.57911131,0.00000000,-0.00000000,2.31414225,-2.31414225,0.01836617,-0.01836617,0.04319548,-0.04319548,0.38108570,-0.38108570
4.90145073,2.29159410,-2.29159410,0.56861739,-0.56861740,0.00000000,-0.00000000,2.26837643,-2.26837643,0.01811497,-0.01811497,0.04308269,-0.04308269,0.38213360,-0.38213360
4.90745373,2.25959878,-2.25959878,0.55484185,-0.55484185,0.00000000,-0.00000000,2.21071652,-2.21071652,0.01777117,-0.01777117,0.04271748,-0.04271748,0.38148685,-0.38148685
4.91345673,2.21722504,-2.21722504,0.53807055,-0.53807055,0.00000000,-0.00000000,2.14251425,-2.14251425,0.01734346,-0.01734346,0.04210656,-0.04210656,0.37922785,-0.37922785
4.91945973,2.16553432,-2.16553433,0.51863549,-0.51863549,0.00000000,-0.00000000,2.06526647,-2.06526647,0.01684171,-0.01684171,0.04126082,-0.04126082,0.37545979,-0.37545980
4.92546273,2.10569062,-2.10569062,0.49690405,-0.49690405,0.00000000,-0.00000000,1.98056311,-1.98056312,0.01627661,-0.01627661,0.04019496,-0.04019496,0.37030208,-0.37030208
4.93146573,2.03891965,-2.03891965,0.47326757,-0.47326757,0.00000000,-0.00000000,1.89003462,-1.89003462,0.01565928,-0.01565928,0.03892711,-0.03892711,0.36388541,-0.36388541
4.93746873,1.96646892,-1.96646892,0.44812995,-0.44812995,0.00000000,-0.00000000,1.79530104,-1.79530104,0.01500095,-0.01500095,0.03747822,-0.03747822,0.35634700,-0.35634700
4.94347174,1.88957001,-1.88957001,0.42189646,-0.42189646,0.00000000,-0.00000000,1.69792517,-1.69792517,0.01431262,-0.01431262,0.03587160,-0.03587160,0.34782593,-0.34782593
4.94947474,1.80940497,-1.80940497,0.39496338,-0.39496338,0.00000000,-0.00000000,1.59937136,-1.59937136,0.01360475,-0.01360475,0.03413222,-0.03413222,0.33845907,-0.33845907
4.95547774,1.72707778,-1.72707778,0.36770870,-0.36770870,0.00000000,-0.00000000,1.50097151,-1.50097151,0.01288703,-0.01288703,0.03228616,-0.03228616,0.32837749,-0.32837749
4.96148074,1.64359186,-1.64359186,0.34048425,-0.34048425,0.00000000,-0.00000000,1.40389923,-1.40389923,0.01216819,-0.01216819,0.03035993,-0.03035993,0.31770372,-0.31770372
4.96748374,1.55983408,-1.55983408,0.31360930,-0.31360930,0.00000000,-0.00000000,1.30915258,-1.30915258,0.01145584,-0.01145584,0.02837989,-0.02837989,0.30654973,-0.30654973
4.97348674,1.47656538,-1.47656538,0.28736584,-0.28736584,0.00000000,-0.00000000,1.21754532,-1.21754532,0.01075642,-0.01075642,0.02637171,-0.02637171,0.29501576,-0.29501576
4.97948974,1.39441777,-1.39441777,0.26199551,-0.26199551,0.00000000,-0.00000000,1.12970646,-1.12970646,0.01007515,-0.01007515,0.02435983,-0.02435983,0.28318996,-0.28318996
4.98549275,1.31389704,-1.31389704,0.23769816,-0.23769816,0.00000000,-0.00000000,1.04608696,-1.04608696,0.00941608,-0.00941608,0.02236702,-0.02236702,0.27114871,-0.27114871
4.99149575,1.23539053,-1.23539053,0.21463182,-0.21463182,0.00000000,-0.00000000,0.96697271,-0.96697271,0.00878214,-0.00878214,0.02041401,-0.02041401,0.25895759,-0.25895759
4.99749875,1.15917875,-1.15917875,0.19291399,-0.19291399,0.00000000,-0.00000000,0.89250234,-0.89250234,0.00817527,-0.00817527,0.01851923,-0.01851923,0.24667276,-0.24667276
5.00350175,1.08544991,-1.08544991,0.17262399,-0.17262399,0.00000000,-0.00000000,0.82268849,-0.82268849,0.00759654,-0.00759654,0.01669853,-0.01669853,0.23434275,-0.23434275
5.00950475,1.01431604,-1.01431604,0.15380621,-0.15380621,0.00000000,-0.00000000,0.75744090,-0.75744090,0.00704628,-0.00704628,0.01496513,-0.01496513,0.22201024,-0.22201024
5.01550775,0.94582974,-0.94582974,0.13647391,-0.13647391,0.00000000,-0.00000000,0.69659028,-0.69659028,0.00652427,-0.00652427,0.01332954,-0.01332954,0.20971403,-0.20971403
5.02151076,0.88000050,-0.88000050,0.12061341,-0.12061342,0.00000000,-0.00000000,0.63991131,-0.63991131,0.00602986,-0.00602986,0.01179960,-0.01179960,0.19749072,-0.19749072
5.02751376,0.81680961,-0.81680961,0.10618853,-0.10618853,0.00000000,-0.00000000,0.58714407,-0.58714407,0.00556211,-0.00556211,0.01038057,-0.01038057,0.18537624,-0.18537624
5.03351676,0.75622327,-0.75622327,0.09314487,-0.09314487,0.00000000,-0.00000000,0.53801289,-0.53801289,0.00511994,-0.00511994,0.00907531,-0.00907531,0.17340693,-0.17340693
5.03951976,0.69820311,-0.69820311,0.08141405,-0.08141405,0.00000000,-0.00000000,0.49224211,-0.49224211,0.00470218,-0.00470218,0.00788446,-0.00788446,0.16162030,-0.16162031
5.04552276,0.64271417,-0.64271417,0.07091760,-0.07091760,0.00000000,-0.00000000,0.44956850,-0.44956850,0.00430772,-0.00430772,0.00680670,-0.00680670,0.15005541,-0.15005541
5.05152576,0.58973011,-0.58973011,0.06157043,-0.06157043,0.00000000,-0.00000000,0.40975018,-0.40975018,0.00393553,-0.00393553,0.00583902,-0.00583902,0.13875270,-0.13875270
5.05752876,0.53923582,-0.53923582,0.05328391,-0.05328391,0.00000000,-0.00000000,0.37257226,-0.37257226,0.00358467,-0.00358467,0.00497698,-0.00497698,0.12775359,-0.12775359
5.06353177,0.49122774,-0.49122775,0.04596848,-0.04596848,0.00000000,-0.00000000,0.33784945,-0.33784945,0.00325436,-0.00325436,0.00421502,-0.00421502,0.11709974,-0.11709974
5.06953477,0.44571235,-0.44571235,0.03953574,-0.03953574,0.00000000,-0.00000000,0.30542613,-0.30542613,0.00294395,-0.00294395,0.00354671,-0.00354671,0.10683204,-0.10683204
5.07553777,0.40270305,-0.40270305,0.03390011,-0.03390011,0.00000000,-0.00000000,0.27517432,-0.27517432,0.00265289,-0.00265289,0.00296506,-0.00296506,0.09698948,-0.09698948
5.08154077,0.36221625,-0.36221625,0.02898009,-0.02898009,0.00000000,-0.00000000,0.24699014,-0.24699014,0.00238076,-0.00238076,0.00246268,-0.00246268,0.08760806,-0.08760806
5.08754377,0.32426689,-0.32426689,0.02469912,-0.02469912,0.00000000,-0.00000000,0.22078929,-0.22078929,0.00212717,-0.00212717,0.00203210,-0.00203210,0.07871958,-0.07871958
5.09354677,0.28886395,-0.28886395,0.02098612,-0.02098612,0.00000000,-0.00000000,0.19650211,-0.19650211,0.00189177,-0.00189177,0.00166588,-0.00166588,0.07035069,-0.07035069
5.09954977,0.25600637,-0.25600637,0.01777573,-0.01777573,0.00000000,-0.00000000,0.17406857,-0.17406857,0.00167422,-0.00167422,0.00135680,-0.00135680,0.06252207,-0.06252207
5.10555278,0.22567957,-0.22567957,0.01500844,-0.01500844,0.00000000,-0.00000000,0.15343360,-0.15343360,0.00147414,-0.00147414,0.00109797,-0.00109797,0.05524780,-0.05524780
5.11155578,0.19785288,-0.19785288,0.01263039,-0.01263039,0.00000000,-0.00000000,0.13454305,-0.13454305,0.00129108,-0.00129108,0.00088296,-0.00088296,0.04853506,-0.04853506
5.11755878,0.17247799,-0.17247799,0.01059321,-0.01059321,0.00000000,-0.00000000,0.11734047,-0.11734047,0.00112456,-0.00112456,0.00070585,-0.00070585,0.04238404,-0.04238404
5.12356178,0.14948842,-0.14948842,0.00885367,-0.00885367,0.00000000,-0.00000000,0.10176473,-0.10176473,0.00097400,-0.00097400,0.00056127,-0.00056127,0.03678813,-0.03678813
5.12956478,0.12880002,-0.12880002,0.00737333,-0.00737333,0.00000000,-0.00000000,0.08774860,-0.08774860,0.00083871,-0.00083871,0.00044446,-0.00044446,0.03173434,-0.03173434
5.13556778,0.11031236,-0.11031236,0.00611819,-0.00611819,0.00000000,-0.00000000,0.07521820,-0.07521820,0.00071796,-0.00071796,0.00035125,-0.00035125,0.02720390,-0.02720390
5.14157079,0.09391096,-0.09391096,0.00505827,-0.00505827,0.00000000,-0.00000000,0.06409319,-0.06409319,0.00061094,-0.00061094,0.00027809,-0.00027809,0.02317309,-0.02317309
5.14757379,0.07947007,-0.07947007,0.00416726,-0.00416726,0.00000000,-0.00000000,0.05428767,-0.05428767,0.00051677,-0.00051677,0.00022202,-0.00022202,0.01961407,-0.01961407
5.15357679,0.06685589,-0.06685589,0.00342224,-0.00342224,0.00000000,-0.00000000,0.04571156,-0.04571156,0.00043452,-0.00043452,0.00018068,-0.00018068,0.01649592,-0.01649592
5.15957979,0.05593009,-0.05593009,0.00280331,-0.00280331,0.00000000,-0.00000000,0.03827237,-0.03827237,0.00036328,-0.00036328,0.00015231,-0.00015231,0.01378555,-0.01378555
5.16558279,0.04655339,-0.04655339,0.00229336,-0.00229336,0.00000000,-0.00000000,0.03187721,-0.03187721,0.00030209,-0.00030209,0.00013575,-0.00013575,0.01144871,-0.01144871
5.17158579,0.03858911,-0.03858911,0.00187788,-0.00187788,0.00000000,-0.00000000,0.02643489,-0.02643489,0.00025004,-0.00025004,0.00013041,-0.00013041,0.00945087,-0.00945087
5.17758879,0.03190665,-0.03190665,0.00154476,-0.00154476,0.00000000,-0.00000000,0.02185805,-0.02185805,0.00020625,-0.00020625,0.00013635,-0.00013635,0.00775808,-0.00775808
5.18359180,0.02638462,-0.02638462,0.00128414,-0.00128414,0.00000000,-0.00000000,0.01806527,-0.01806527,0.00016989,-0.00016989,0.00015427,-0.00015427,0.00633771,-0.00633771
5.18959480,0.02191382,-0.02191382,0.00108837,-0.00108837,0.00000000,-0.00000000,0.01498301,-0.01498301,0.00014021,-0.00014021,0.00018558,-0.00018558,0.00515906,-0.00515906
5.19559780,0.01839997,-0.01839997,0.00095193,-0.00095193,0.00000000,-0.00000000,0.01254751,-0.01254751,0.00011654,-0.00011654,0.00023246,-0.00023246,0.00419393,-0.00419393
5.20160080,0.01576605,-0.01576605,0.00087142,-0.00087142,0.00000000,-0.00000000,0.01070647,-0.01070647,0.00009833,-0.00009833,0.00029793,-0.00029793,0.00341699,-0.00341699
5.20760380,0.01395457,-0.01395457,0.00084563,-0.00084563,0.00000000,-0.00000000,0.00942066,-0.00942066,0.00008511,-0.00008511,0.00038596,-0.00038596,0.00280619,-0.00280619
5.21360680,0.01292953,-0.01292953,0.00087561,-0.00087561,0.00000000,-0.00000000,0.00866546,-0.00866546,0.00007655,-0.00007655,0.00050156,-0.00050156,0.00234294,-0.00234294
5.21960980,0.01267827,-0.01267827,0.00096476,-0.00096476,0.00000000,-0.00000000,0.00843235,-0.00843235,0.00007245,-0.00007245,0.00065092,-0.00065092,0.00201235,-0.00201235
5.22561281,0.01321316,-0.01321316,0.00111901,-0.00111901,0.00000000,-0.00000000,0.00873025,-0.00873025,0.00007274,-0.00007274,0.00084152,-0.00084152,0.00180337,-0.00180337
5.23161581,0.01457322,-0.01457322,0.00134704,-0.00134704,0.00000000,-0.00000000,0.00958703,-0.00958703,0.00007749,-0.00007749,0.00108224,-0.00108224,0.00170887,-0.00170887
5.23761881,0.01682562,-0.01682562,0.00166045,-0.00166045,0.00000000,-0.00000000,0.01105091,-0.01105091,0.00008691,-0.00008691,0.00138348,-0.00138348,0.00172576,-0.00172576
5.24362181,0.02006703,-0.02006703,0.00207405,-0.00207405,0.00000000,-0.00000000,0.01319188,-0.01319188,0.00010138,-0.00010138,0.00175726,-0.00175726,0.00185503,-0.00185503
5.24962481,0.02442479,-0.02442479,0.00260612,-0.00260612,0.00000000,-0.00000000,0.01610317,-0.01610317,0.00012140,-0.00012140,0.00221724,-0.00221724,0.00210186,-0.00210186
5.25562781,0.03005785,-0.03005785,0.00327868,-0.00327868,0.00000000,-0.00000000,0.01990255,-0.01990255,0.00014766,-0.00014766,0.00277879,-0.00277879,0.00247564,-0.00247564
