energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
0.28514257,1.78215144,-1.78215158,0.01277935,-0.01277935,0.13319992,-0.13319985,0.17446151,-0.17446160,0.37473795,-0.37473797,0.03854310,-0.03854311,0.14130168,-0.14130172,0.61712553,-0.61712557,0.93822061,-0.93822086
0.29114557,1.80898841,-1.80898849,0.01294061,-0.01294062,0.13787067,-0.13787060,0.17674491,-0.17674500,0.37758583,-0.37758585,0.03906791,-0.03906792,0.14570671,-0.14570673,0.60409437,-0.60409440,0.95402956,-0.95402975
0.29714857,1.83443086,-1.83443089,0.01302991,-0.01302991,0.14231269,-0.14231261,0.17873202,-0.17873211,0.38069908,-0.38069911,0.03955991,-0.03955992,0.14992866,-0.14992868,0.59162729,-0.59162731,0.96844624,-0.96844637
0.30315158,1.85759520,-1.85759518,0.01304453,-0.01304453,0.14644901,-0.14644894,0.18034791,-0.18034799,0.38380362,-0.38380366,0.03999874,-0.03999875,0.15387977,-0.15387979,0.57967260,-0.57967262,0.98107822,-0.98107829
0.30915458,1.87768464,-1.87768458,0.01298337,-0.01298337,0.15021027,-0.15021020,0.18152825,-0.18152833,0.38664723,-0.38664728,0.04036701,-0.04036702,0.15748116,-0.15748117,0.56819378,-0.56819381,0.99157704,-0.99157705
0.31515758,1.89400148,-1.89400139,0.01284696,-0.01284696,0.15353621,-0.15353614,0.18222020,-0.18222027,0.38900344,-0.38900351,0.04065056,-0.04065057,0.16066396,-0.16066397,0.55716778,-0.55716781,0.99964382,-0.99964378
0.32116058,1.90595672,-1.90595661,0.01263738,-0.01263738,0.15637711,-0.15637705,0.18238278,-0.18238285,0.39067473,-0.39067482,0.04083875,-0.04083876,0.16337025,-0.16337026,0.54658252,-0.54658256,1.00503336,-1.00503327
0.32716358,1.91307675,-1.91307663,0.01235817,-0.01235817,0.15869485,-0.15869479,0.18198715,-0.18198721,0.39149517,-0.39149528,0.04092452,-0.04092454,0.16555362,-0.16555363,0.53643384,-0.53643388,1.00755663,-1.00755648
0.33316658,1.91500726,-1.91500714,0.01201419,-0.01201419,0.16046380,-0.16046375,0.18101643,-0.18101649,0.39133229,-0.39133242,0.04090448,-0.04090450,0.16717951,-0.16717952,0.52672210,-0.52672216,1.00708173,-1.00708154
0.33916958,1.91151437,-1.91151424,0.01161147,-0.01161147,0.16167131,-0.16167126,0.17946541,-0.17946546,0.39008838,-0.39008853,0.04077878,-0.04077881,0.16822530,-0.16822531,0.51744867,-0.51744873,1.00353340,-1.00353317
0.34517259,1.90248317,-1.90248305,0.01115704,-0.01115705,0.16231792,-0.16231788,0.17733998,-0.17734003,0.38770104,-0.38770122,0.04055104,-0.04055107,0.16868004,-0.16868005,0.50861250,-0.50861258,0.99689121,-0.99689095
0.35117559,1.88791400,-1.88791388,0.01065874,-0.01065874,0.16241725,-0.16241722,0.17465644,-0.17465648,0.38414308,-0.38414328,0.04022804,-0.04022807,0.16854399,-0.16854400,0.50020715,-0.50020723,0.98718663,-0.98718633
0.35717859,1.86791668,-1.86791657,0.01012499,-0.01012499,0.16199551,-0.16199548,0.17144067,-0.17144070,0.37942175,-0.37942197,0.03981947,-0.03981951,0.16782794,-0.16782796,0.49221826,-0.49221835,0.97449930,-0.97449898
0.36318159,1.84270325,-1.84270315,0.00956467,-0.00956467,0.16109068,-0.16109066,0.16772730,-0.16772733,0.37357736,-0.37357760,0.03933755,-0.03933758,0.16655237,-0.16655239,0.48462198,-0.48462208,0.95895279,-0.95895244
0.36918459,1.81257943,-1.81257933,0.00898692,-0.00898692,0.15975148,-0.15975147,0.16355886,-0.16355888,0.36668136,-0.36668161,0.03879658,-0.03879661,0.16474641,-0.16474643,0.47738419,-0.47738428,0.94070994,-0.94070958
0.37518759,1.77793545,-1.77793536,0.00840099,-0.00840100,0.15803603,-0.15803602,0.15898493,-0.15898494,0.35883387,-0.35883413,0.03821252,-0.03821256,0.16244685,-0.16244687,0.47046078,-0.47046087,0.91996839,-0.91996801
0.38119060,1.73923651,-1.73923642,0.00781616,-0.00781616,0.15601027,-0.15601027,0.15406149,-0.15406150,0.35016083,-0.35016110,0.03760252,-0.03760256,0.15969700,-0.15969703,0.46379906,-0.46379915,0.89695621,-0.89695582
0.38719360,1.69701335,-1.69701325,0.00724161,-0.00724161,0.15374631,-0.15374631,0.14885031,-0.14885031,0.34081084,-0.34081110,0.03698435,-0.03698439,0.15654566,-0.15654569,0.45734016,-0.45734024,0.87192807,-0.87192767
0.39319660,1.65185326,-1.65185315,0.00668641,-0.00668641,0.15132062,-0.15132062,0.14341854,-0.14341853,0.33095172,-0.33095198,0.03637598,-0.03637602,0.15304611,-0.15304613,0.45102236,-0.45102243,0.84516206,-0.84516166
0.39919960,1.60439182,-1.60439169,0.00615952,-0.00615953,0.14881220,-0.14881220,0.13783848,-0.13783847,0.32076705,-0.32076730,0.03579503,-0.03579506,0.14925521,-0.14925523,0.44478537,-0.44478542,0.81695720,-0.81695679
0.40520260,1.55530560,-1.55530545,0.00566982,-0.00566982,0.14630081,-0.14630081,0.13218754,-0.13218753,0.31045266,-0.31045289,0.03525832,-0.03525835,0.14523266,-0.14523268,0.43857506,-0.43857510,0.78763174,-0.78763133
0.41120560,1.50530588,-1.50530570,0.00522616,-0.00522617,0.14386522,-0.14386522,0.12654835,-0.12654833,0.30021326,-0.30021347,0.03478148,-0.03478150,0.14104033,-0.14104035,0.43234877,-0.43234879,0.75752225,-0.75752185
0.41720860,1.45513359,-1.45513337,0.00483752,-0.00483752,0.14158164,-0.14158163,0.12100905,-0.12100903,0.29025929,-0.29025948,0.03437847,-0.03437849,0.13674183,-0.13674184,0.42608063,-0.42608062,0.72698333,-0.72698293
0.42321161,1.40555518,-1.40555492,0.00451309,-0.00451309,0.13952232,-0.13952231,0.11566374,-0.11566372,0.28080405,-0.28080421,0.03406133,-0.03406135,0.13240211,-0.13240211,0.41976678,-0.41976675,0.69638787,-0.69638747
0.42921461,1.35735961,-1.35735931,0.00426248,-0.00426249,0.13775440,-0.13775438,0.11061295,-0.11061292,0.27206121,-0.27206134,0.03383984,-0.03383986,0.12808728,-0.12808728,0.41343023,-0.41343017,0.66612761,-0.66612722
0.43521761,1.31135592,-1.31135556,0.00409586,-0.00409586,0.13633896,-0.13633894,0.10596416,-0.10596413,0.26424273,-0.26424283,0.03372136,-0.03372138,0.12386451,-0.12386451,0.40712497,-0.40712488,0.63661388,-0.63661350
0.44122061,1.26837135,-1.26837094,0.00402412,-0.00402412,0.13533043,-0.13533040,0.10183234,-0.10183230,0.25755718,-0.25755724,0.03371069,-0.03371070,0.11980194,-0.11980193,0.40093925,-0.40093913,0.60827807,-0.60827770
0.44722361,1.22924958,-1.22924912,0.00405906,-0.00405906,0.13477619,-0.13477615,0.09834023,-0.09834019,0.25220848,-0.25220851,0.03381001,-0.03381001,0.11596872,-0.11596870,0.39499769,-0.39499755,0.58157171,-0.58157135
0.45322661,1.19484869,-1.19484818,0.00421349,-0.00421349,0.13471656,-0.13471651,0.09561857,-0.09561853,0.24839497,-0.24839497,0.03401894,-0.03401894,0.11243500,-0.11243497,0.38946222,-0.38946205,0.55696583,-0.55696547
0.45922961,1.16603849,-1.16603794,0.00450133,-0.00450132,0.13518500,-0.13518495,0.09380590,-0.09380586,0.24630885,-0.24630881,0.03433469,-0.03433468,0.10927190,-0.10927186,0.38453157,-0.38453138,0.53494922,-0.53494888
0.46523262,1.14369676,-1.14369616,0.00493761,-0.00493761,0.13620860,-0.13620854,0.09304804,-0.09304799,0.24613569,-0.24613561,0.03475228,-0.03475227,0.10655146,-0.10655142,0.38043939,-0.38043919,0.51602559,-0.51602527
0.47123562,1.12870402,-1.12870338,0.00553848,-0.00553848,0.13780874,-0.13780867,0.09349703,-0.09349698,0.24805414,-0.24805403,0.03526486,-0.03526485,0.10434644,-0.10434639,0.37745097,-0.37745076,0.50070907,-0.50070876
0.47723862,1.12193642,-1.12193575,0.00632104,-0.00632104,0.14000198,-0.14000190,0.09530960,-0.09530955,0.25223558,-0.25223544,0.03586416,-0.03586415,0.10273003,-0.10272997,0.37585848,-0.37585825,0.48951815,-0.48951787
0.48324162,1.12425655,-1.12425586,0.00730311,-0.00730311,0.14280100,-0.14280092,0.09864492,-0.09864487,0.25884350,-0.25884332,0.03654094,-0.03654092,0.10177546,-0.10177540,0.37597494,-0.37597471,0.48296792,-0.48296766
0.48924462,1.13650172,-1.13650101,0.00850292,-0.00850291,0.14621569,-0.14621560,0.10366177,-0.10366171,0.26803272,-0.26803251,0.03728555,-0.03728553,0.10155542,-0.10155535,0.37812700,-0.37812676,0.48156037,-0.48156014
0.49524762,1.15946979,-1.15946907,0.00993863,-0.00993862,0.15025407,-0.15025398,0.11051495,-0.11051489,0.27994809,-0.27994786,0.03808856,-0.03808854,0.10214134,-0.10214127,0.38264657,-0.38264634,0.48577316,-0.48577296
0.50125063,1.19390247,-1.19390176,0.01162782,-0.01162781,0.15492331,-0.15492320,0.11935115,-0.11935109,0.29472276,-0.29472250,0.03894139,-0.03894136,0.10360255,-0.10360247,0.38986162,-0.38986141,0.49604669,-0.49604652
0.50725363,1.24046621,-1.24046550,0.01358677,-0.01358676,0.16023041,-0.16023031,0.13030416,-0.13030410,0.31247578,-0.31247551,0.03983691,-0.03983689,0.10600523,-0.10600515,0.40008623,-0.40008603,0.51276993,-0.51276979
0.51325663,1.29973104,-1.29973035,0.01582977,-0.01582975,0.16618287,-0.16618276,0.14348960,-0.14348954,0.33330925,-0.33330895,0.04077012,-0.04077009,0.10941134,-0.10941126,0.41361010,-0.41360992,0.53626537,-0.53626527
0.51925963,1.37214800,-1.37214731,0.01836825,-0.01836823,0.17278891,-0.17278880,0.15899936,-0.15899930,0.35730474,-0.35730443,0.04173861,-0.04173858,0.11387734,-0.11387726,0.43068788,-0.43068773,0.56677344,-0.56677337
0.52526263,1.45802555,-1.45802488,0.02120994,-0.02120991,0.18005753,-0.18005741,0.17689585,-0.17689579,0.38451941,-0.38451907,0.04274315,-0.04274311,0.11945290,-0.11945282,0.45152845,-0.45152832,0.60443715,-0.60443712
0.53126563,1.55750625,-1.55750560,0.02435797,-0.02435795,0.18799820,-0.18799808,0.19720637,-0.19720631,0.41498159,-0.41498123,0.04378794,-0.04378791,0.12617959,-0.12617950,0.47628448,-0.47628439,0.64928746,-0.64928747
0.53726863,1.67054434,-1.67054370,0.02781007,-0.02781004,0.19662029,-0.19662015,0.21991783,-0.21991777,0.44868632,-0.44868594,0.04488093,-0.04488089,0.13408949,-0.13408941,0.50504266,-0.50504260,0.70123023,-0.70123028
0.54327164,1.79688566,-1.79688503,0.03155773,-0.03155770,0.20593214,-0.20593200,0.24497204,-0.24497198,0.48559087,-0.48559047,0.04603380,-0.04603376,0.14320397,-0.14320388,0.53781483,-0.53781481,0.76003532,-0.76003540
0.54927464,1.93605093,-1.93605030,0.03558558,-0.03558555,0.21593998,-0.21593982,0.27226198,-0.27226192,0.52561056,-0.52561014,0.04726190,-0.04726186,0.15353246,-0.15353237,0.57453041,-0.57453042,0.82532876,-0.82532888
0.55527764,2.08732361,-2.08732298,0.03987091,-0.03987088,0.22664657,-0.22664641,0.30162921,-0.30162916,0.56861516,-0.56861471,0.04858391,-0.04858387,0.16507142,-0.16507131,0.61503045,-0.61503051,0.89658857,-0.89658871
0.56128064,2.24974358,-2.24974292,0.04438335,-0.04438332,0.23804983,-0.23804965,0.33286274,-0.33286270,0.61442609,-0.61442561,0.05002137,-0.05002133,0.17780346,-0.17780335,0.65906378,-0.65906387,0.97314480,-0.97314497
0.56728364,2.42210730,-2.42210662,0.04908485,-0.04908481,0.25014131,-0.25014111,0.36569949,-0.36569946,0.66281478,-0.66281427,0.05159796,-0.05159790,0.19169673,-0.19169661,0.70628530,-0.70628543,1.05418436,-1.05418454
0.57328664,2.60297554,-2.60297480,0.05392989,-0.05392985,0.26290478,-0.26290456,0.39982659,-0.39982656,0.71350221,-0.71350166,0.05333863,-0.05333857,0.20670447,-0.20670434,0.75625699,-0.75625715,1.13876071,-1.13876090
0.57928964,2.79068868,-2.79068788,0.05886603,-0.05886599,0.27631494,-0.27631470,0.43488549,-0.43488546,0.76616000,-0.76615941,0.05526864,-0.05526857,0.22276488,-0.22276473,0.80845166,-0.80845186,1.22580870,-1.22580890
0.58529265,2.98338992,-2.98338904,0.06383472,-0.06383468,0.29033628,-0.29033601,0.47047789,-0.47047787,0.82041302,-0.82041239,0.05741233,-0.05741226,0.23980121,-0.23980106,0.86225957,-0.86225981,1.31416415,-1.31416435
0.59129565,3.17905589,-3.17905492,0.06877241,-0.06877237,0.30492216,-0.30492187,0.50617344,-0.50617344,0.87584349,-0.87584282,0.05979199,-0.05979191,0.25772216,-0.25772199,0.91699799,-0.91699825,1.40258790,-1.40258809
0.59729865,3.37553384,-3.37553275,0.07361190,-0.07361186,0.32001425,-0.32001393,0.54151889,-0.54151890,0.93199656,-0.93199585,0.06242647,-0.06242638,0.27642242,-0.27642223,0.97192353,-0.97192382,1.48979352,-1.48979369
0.60330165,3.57058434,-3.57058314,0.07828397,-0.07828393,0.33554214,-0.33554179,0.57604849,-0.57604851,0.98838722,-0.98838646,0.06533000,-0.06532990,0.29578347,-0.29578325,1.02624706,-1.02624737,1.57447783,-1.57447797
0.60930465,3.76192798,-3.76192664,0.08271911,-0.08271908,0.35142335,-0.35142297,0.60929520,-0.60929523,1.04450816,-1.04450735,0.06851091,-0.06851080,0.31567452,-0.31567428,1.07915075,-1.07915109,1.65535313,-1.65535323
0.61530765,3.94729409,-3.94729261,0.08684942,-0.08684939,0.36756357,-0.36756316,0.64080237,-0.64080242,1.09983840,-1.09983754,0.07197049,-0.07197037,0.33595358,-0.33595332,1.12980691,-1.12980725,1.73117984,-1.73117990
0.62131066,4.12446983,-4.12446820,0.09061047,-0.09061044,0.38385712,-0.38385667,0.67013531,-0.67013537,1.15385230,-1.15385141,0.07570207,-0.07570194,0.35646858,-0.35646829,1.17739775,-1.17739812,1.80079833,-1.80079834
0.62731366,4.29134742,-4.29134565,0.09394316,-0.09394314,0.40018766,-0.40018718,0.69689234,-0.69689242,1.20602859,-1.20602765,0.07969020,-0.07969006,0.37705857,-0.37705826,1.22113577,-1.22113614,1.86315850,-1.86315845
0.63331666,4.44596765,-4.44596574,0.09679544,-0.09679542,0.41642908,-0.41642857,0.72071486,-0.72071495,1.25585895,-1.25585798,0.08391016,-0.08391001,0.39755493,-0.39755459,1.26028363,-1.26028401,1.91734598,-1.91734587
0.63931966,4.58655799,-4.58655595,0.09912381,-0.09912380,0.43244650,-0.43244596,0.74129594,-0.74129605,1.30285606,-1.30285507,0.08832769,-0.08832754,0.41778258,-0.41778222,1.29417310,-1.29417349,1.96260381,-1.96260365
0.64532266,4.71156382,-4.71156166,0.10089454,-0.10089453,0.44809744,-0.44809687,0.75838725,-0.75838738,1.34656059,-1.34655959,0.09289908,-0.09289892,0.43756123,-0.43756085,1.32222217,-1.32222255,1.99834873,-1.99834850
0.65132566,4.81967182,-4.81966956,0.10208461,-0.10208461,0.46323302,-0.46323244,0.77180380,-0.77180394,1.38654708,-1.38654607,0.09757159,-0.09757142,0.45670668,-0.45670628,1.34394972,-1.34395010,2.02418142,-2.02418113
0.65732866,4.90982484,-4.90982250,0.10268220,-0.10268221,0.47769938,-0.47769878,0.78142661,-0.78142677,1.42242862,-1.42242762,0.10228417,-0.10228400,0.47503219,-0.47503178,1.35898726,-1.35898764,2.03989049,-2.03989014
0.66333167,4.98122840,-4.98122602,0.10268689,-0.10268690,0.49133910,-0.49133849,0.78720310,-0.78720327,1.45386026,-1.45385929,0.10696858,-0.10696842,0.49234996,-0.49234954,1.36708718,-1.36708755,2.04545015,-2.04544974
0.66933467,5.03334903,-5.03334664,0.10210937,-0.10210938,0.50399290,-0.50399230,0.78914530,-0.78914548,1.48054129,-1.48054036,0.11155082,-0.11155066,0.50847284,-0.50847242,1.36812731,-1.36812767,2.04101192,-2.04101145
0.67533767,5.06590541,-5.06590303,0.10097086,-0.10097089,0.51550144,-0.51550083,0.78732611,-0.78732630,1.50221648,-1.50221561,0.11595274,-0.11595259,0.52321622,-0.52321580,1.36211177,-1.36211212,2.02689095,-2.02689044
0.68134067,5.07885348,-5.07885115,0.09930219,-0.09930221,0.52570734,-0.52570675,0.78187382,-0.78187403,1.51867656,-1.51867576,0.12009408,-0.12009394,0.53640023,-0.53639982,1.34916795,-1.34916829,2.00354798,-2.00354743
0.68734367,5.07236704,-5.07236481,0.09714249,-0.09714252,0.53445752,-0.53445695,0.77296529,-0.77296550,1.52975818,-1.52975746,0.12389450,-0.12389437,0.54785222,-0.54785182,1.32954008,-1.32954040,1.97156771,-1.97156713
0.69334667,5.04681543,-5.04681332,0.09453785,-0.09453789,0.54160572,-0.54160517,0.76081812,-0.76081834,1.53534356,-1.53534294,0.12727583,-0.12727572,0.55740957,-0.55740919,1.30357957,-1.30357987,1.93163508,-1.93163447
0.69934967,5.00273984,-5.00273791,0.09153965,-0.09153969,0.54701529,-0.54701478,0.74568238,-0.74568261,1.53536016,-1.53535966,0.13016435,-0.13016425,0.56492274,-0.56492239,1.27173278,-1.27173307,1.88451038,-1.88450975
0.70535268,4.94082992,-4.94082818,0.08820296,-0.08820300,0.55056224,-0.55056177,0.72783208,-0.72783231,1.52978046,-1.52978009,0.13249292,-0.13249285,0.57025860,-0.57025828,1.23452669,-1.23452696,1.83100455,-1.83100392
0.71135568,4.86190177,-4.86190028,0.08458483,-0.08458487,0.55213840,-0.55213798,0.70755699,-0.70755722,1.51862207,-1.51862184,0.13420311,-0.13420306,0.57330384,-0.57330356,1.19255314,-1.19255340,1.77195571,-1.77195508
0.71735868,4.76687856,-4.76687733,0.08074278,-0.08074283,0.55165464,-0.55165428,0.68515504,-0.68515528,1.50194813,-1.50194805,0.13524699,-0.13524696,0.57396846,-0.57396821,1.14645236,-1.14645261,1.70820772,-1.70820710
0.72336168,4.65677416,-4.65677323,0.07673332,-0.07673337,0.54904412,-0.54904382,0.66092559,-0.66092583,1.47986809,-1.47986817,0.13558870,-0.13558870,0.57218906,-0.57218886,1.09689638,-1.09689662,1.64059166,-1.64059107
0.72936468,4.53268026,-4.53267963,0.07261070,-0.07261075,0.54426528,-0.54426504,0.63516369,-0.63516393,1.45253867,-1.45253891,0.13520566,-0.13520569,0.56793195,-0.56793179,1.04457295,-1.04457318,1.56991054,-1.56990998
0.73536768,4.39575670,-4.39575639,0.06842590,-0.06842595,0.53730453,-0.53730436,0.60815557,-0.60815581,1.42016479,-1.42016519,0.13408932,-0.13408937,0.56119568,-0.56119558,0.99017052,-0.99017074,1.49692761,-1.49692709
0.74137069,4.24722468,-4.24722471,0.06422581,-0.06422585,0.52817854,-0.52817843,0.58017525,-0.58017549,1.38300038,-1.38300094,0.13224553,-0.13224560,0.55201312,-0.55201306,0.93436466,-0.93436487,1.42235813,-1.42235766
0.74737369,4.08836216,-4.08836252,0.06005271,-0.06005275,0.51693577,-0.51693572,0.55148230,-0.55148254,1.34134864,-1.34134935,0.12969444,-0.12969453,0.54045258,-0.54045257,0.87780637,-0.87780658,1.34686459,-1.34686417
0.75337669,3.92050044,-3.92050113,0.05594395,-0.05594399,0.50365741,-0.50365743,0.52232058,-0.52232081,1.29556160,-1.29556246,0.12646996,-0.12647008,0.52661821,-0.52661826,0.82111234,-0.82111255,1.27105478,-1.27105441
0.75937969,3.74502118,-3.74502219,0.05193186,-0.05193190,0.48845740,-0.48845749,0.49291778,-0.49291801,1.24603867,-1.24603966,0.12261881,-0.12261895,0.51064935,-0.51064945,0.76485736,-0.76485757,1.19548243,-1.19548212
0.76538269,3.56335273,-3.56335403,0.04804386,-0.04804390,0.47148160,-0.47148175,0.46348573,-0.46348596,1.19322400,-1.19322512,0.11819916,-0.11819931,0.49271883,-0.49271898,0.70956888,-0.70956909,1.12064971,-1.12064946
0.77138569,3.37696501,-3.37696659,0.04430271,-0.04430275,0.45290601,-0.45290622,0.43422100,-0.43422123,1.13760258,-1.13760381,0.11327901,-0.11327918,0.47303029,-0.47303048,0.65572354,-0.65572376,1.04701096,-1.04701077
0.77738869,3.18736238,-3.18736421,0.04072688,-0.04072692,0.43293418,-0.43293444,0.40530588,-0.40530610,1.07969487,-1.07969620,0.10793430,-0.10793448,0.45181455,-0.45181478,0.60374563,-0.60374585,0.97497719,-0.97497706
0.78339170,2.99607390,-2.99607594,0.03733100,-0.03733103,0.41179376,-0.41179406,0.37690933,-0.37690955,1.02005021,-1.02005162,0.10224683,-0.10224702,0.42932507,-0.42932533,0.55400701,-0.55400724,0.90492066,-0.90492059
0.78939470,2.80464091,-2.80464314,0.03412633,-0.03412635,0.38973241,-0.38973275,0.34918799,-0.34918819,0.95923901,-0.95924047,0.09630216,-0.09630235,0.40583272,-0.40583301,0.50682850,-0.50682874,0.83717928,-0.83717926
0.79539770,2.61460213,-2.61460451,0.03112125,-0.03112127,0.36701314,-0.36701351,0.32228688,-0.32228708,0.89784389,-0.89784539,0.09018742,-0.09018763,0.38162003,-0.38162034,0.46248218,-0.46248242,0.77206019,-0.77206023
0.80140070,2.42747637,-2.42747886,0.02832174,-0.02832177,0.34390936,-0.34390976,0.29634003,-0.29634022,0.83645025,-0.83645179,0.08398933,-0.08398953,0.35697507,-0.35697539,0.42119438,-0.42119463,0.70984267,-0.70984275
0.80740370,2.24474374,-2.24474632,0.02573180,-0.02573182,0.32069971,-0.32070013,0.27147067,-0.27147085,0.77563644,-0.77563798,0.07779221,-0.07779241,0.33218527,-0.33218561,0.38314916,-0.38314942,0.65077987,-0.65078000
0.81340670,2.06782579,-2.06782841,0.02335375,-0.02335377,0.29766296,-0.29766338,0.24779134,-0.24779151,0.71596387,-0.71596539,0.07167631,-0.07167651,0.30753136,-0.30753171,0.34849181,-0.34849208,0.59509968,-0.59509984
0.81940970,1.89806556,-1.89806818,0.02118857,-0.02118859,0.27507311,-0.27507353,0.22540370,-0.22540387,0.65796759,-0.65796908,0.06571636,-0.06571656,0.28328158,-0.28328193,0.31733226,-0.31733254,0.54300457,-0.54300476
0.82541271,1.73670824,-1.73671085,0.01923608,-0.01923610,0.25319492,-0.25319534,0.20439826,-0.20439842,0.60214753,-0.60214899,0.05998036,-0.05998054,0.25968651,-0.25968686,0.28974816,-0.28974845,0.49467068,-0.49467090
0.83141571,1.58488341,-1.58488597,0.01749508,-0.01749510,0.23227989,-0.23228030,0.18485393,-0.18485408,0.54896079,-0.54896219,0.05452869,-0.05452887,0.23697453,-0.23697487,0.26578748,-0.26578778,0.45024634,-0.45024659
0.83741871,1.44358930,-1.44359179,0.01596342,-0.01596343,0.21256290,-0.21256330,0.16683768,-0.16683782,0.49881511,-0.49881644,0.04941355,-0.04941372,0.21534808,-0.21534841,0.24547051,-0.24547082,0.40985019,-0.40985045
0.84342171,1.31367987,-1.31368226,0.01463797,-0.01463798,0.19425949,-0.19425987,0.15040420,-0.15040433,0.45206384,-0.45206510,0.04467857,-0.04467873,0.19498087,-0.19498119,0.22879122,-0.22879155,0.37356914,-0.37356942
0.84942471,1.19585489,-1.19585717,0.01351466,-0.01351467,0.17756377,-0.17756413,0.13559566,-0.13559578,0.40900237,-0.40900354,0.04035881,-0.04035896,0.17601597,-0.17601628,0.21571802,-0.21571836,0.34145655,-0.34145684
0.85542771,1.09065341,-1.09065556,0.01258834,-0.01258836,0.16264696,-0.16264730,0.12244165,-0.12244176,0.36986605,-0.36986714,0.03648082,-0.03648096,0.15856487,-0.15856516,0.20619385,-0.20619420,0.31353055,-0.31353084
0.86143072,0.99845053,-0.99845254,0.01185277,-0.01185278,0.14965655,-0.14965685,0.11095923,-0.11095933,0.33482962,-0.33483061,0.03306303,-0.03306316,0.14270736,-0.14270764,0.20013591,-0.20013627,0.28977296,-0.28977326
0.86743372,0.91945747,-0.91945934,0.01130046,-0.01130047,0.13871573,-0.13871601,0.10115325,-0.10115333,0.30400787,-0.30400876,0.03011616,-0.03011627,0.12849233,-0.12849258,0.19743489,-0.19743526,0.27012884,-0.27012914
0.87343672,0.85372462,-0.85372635,0.01092265,-0.01092266,0.12992334,-0.12992359,0.09301666,-0.09301674,0.27745749,-0.27745830,0.02764375,-0.02764386,0.11593914,-0.11593938,0.19795416,-0.19795454,0.25450676,-0.25450706
0.87943972,0.80114736,-0.80114893,0.01070925,-0.01070926,0.12335385,-0.12335406,0.08653116,-0.08653123,0.25517987,-0.25518059,0.02564281,-0.02564290,0.10503977,-0.10503999,0.20152888,-0.20152928,0.24277998,-0.24278028
0.88544272,0.76147420,-0.76147563,0.01064881,-0.01064882,0.11905748,-0.11905766,0.08166774,-0.08166780,0.23712454,-0.23712516,0.02410435,-0.02410443,0.09576126,-0.09576147,0.20796543,-0.20796583,0.23478855,-0.23478885
0.89144572,0.73431701,-0.73431829,0.01072855,-0.01072857,0.11706030,-0.11706045,0.07838749,-0.07838754,0.22319318,-0.22319371,0.02301400,-0.02301408,0.08804864,-0.08804883,0.21704117,-0.21704158,0.23034232,-0.23034261
0.89744872,0.71916287,-0.71916401,0.01093447,-0.01093449,0.11736420,-0.11736432,0.07664232,-0.07664237,0.21324392,-0.21324436,0.02235259,-0.02235266,0.08182798,-0.08182815,0.22850500,-0.22850543,0.22922498,-0.22922527
0.90345173,0.71538735,-0.71538835,0.01125145,-0.01125146,0.11994672,-0.11994681,0.07637584,-0.07637588,0.20709580,-0.20709616,0.02209662,-0.02209668,0.07700965,-0.07700980,0.24207868,-0.24207911,0.23119903,-0.23119931
0.90945473,0.72226897,-0.72226985,0.01166345,-0.01166346,0.12476074,-0.12476080,0.07752418,-0.07752421,0.20453330,-0.20453359,0.02221872,-0.02221878,0.07349152,-0.07349166,0.25745913,-0.25745957,0.23601166,-0.23601194
0.91545773,0.73900467,-0.73900542,0.01215379,-0.01215380,0.13173410,-0.13173413,0.08001691,-0.08001694,0.20531080,-0.20531102,0.02268808,-0.02268813,0.07116215,-0.07116228,0.27432191,-0.27432235,0.24340143,-0.24340171
0.92146073,0.76472612,-0.76472676,0.01270545,-0.01270546,0.14076916,-0.14076917,0.08377803,-0.08377805,0.20915703,-0.20915718,0.02347081,-0.02347085,0.06990383,-0.06990394,0.29232573,-0.29232618,0.25310572,-0.25310599
0.92746373,0.79851687,-0.79851741,0.01330144,-0.01330145,0.15174256,-0.15174255,0.08872699,-0.08872700,0.21577948,-0.21577957,0.02453027,-0.02453031,0.06959543,-0.06959554,0.31111821,-0.31111866,0.26486862,-0.26486889
0.93346673,0.83943019,-0.83943064,0.01392517,-0.01392518,0.16450515,-0.16450511,0.09477985,-0.09477985,0.22486882,-0.22486885,0.02582749,-0.02582752,0.07011510,-0.07011519,0.33034254,-0.33034298,0.27844930,-0.27844957
0.93946973,0.88650750,-0.88650787,0.01456095,-0.01456096,0.17888236,-0.17888231,0.10185057,-0.10185057,0.23610338,-0.23610336,0.02732145,-0.02732148,0.07134264,-0.07134273,0.34964504,-0.34964548,0.29363035,-0.29363062
0.94547274,0.93879721,-0.93879750,0.01519435,-0.01519435,0.19467520,-0.19467513,0.10985242,-0.10985241,0.24915377,-0.24915371,0.02896956,-0.02896959,0.07316173,-0.07316180,0.36868339,-0.36868382,0.31022598,-0.31022626
0.95147574,0.99537375,-0.99537398,0.01581269,-0.01581270,0.21166185,-0.21166176,0.11869953,-0.11869952,0.26368767,-0.26368757,0.03072811,-0.03072814,0.07546179,-0.07546185,0.38713511,-0.38713553,0.32808966,-0.32808994
