energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
3.53276638,1.92154653,1.37034817,0.04277298,0.01253244,0.40052756,0.52487275,0.52640755,0.02431272,0.72332925
3.53876938,1.96671041,1.41009992,0.04402529,0.01299817,0.40815468,0.54500585,0.53421201,0.02522759,0.73693432
3.54477239,2.00967437,1.44917721,0.04523590,0.01339744,0.41560812,0.56516303,0.54131733,0.02619428,0.74869462
3.55077539,2.05039080,1.48789044,0.04640349,0.01372543,0.42283161,0.58523168,0.54770186,0.02723167,0.75852379
3.55677839,2.08886150,1.52660076,0.04752839,0.01397901,0.42976307,0.60509336,0.55335153,0.02835884,0.76637045
3.56278139,2.12512880,1.56569918,0.04861241,0.01415688,0.43633440,0.62462307,0.55825840,0.02959403,0.77221801
3.56878439,2.15926324,1.60558157,0.04965854,0.01425955,0.44247135,0.64368841,0.56241864,0.03095377,0.77608296
3.57478739,2.19134857,1.64662072,0.05067058,0.01428933,0.44809361,0.66214854,0.56583026,0.03245177,0.77801170
3.58079040,2.22146466,1.68913660,0.05165262,0.01425019,0.45311509,0.67985336,0.56849071,0.03409796,0.77807604
3.58679340,2.24966961,1.73336641,0.05260845,0.01414756,0.45744465,0.69664293,0.57039444,0.03589755,0.77636781
3.59279640,2.27598197,1.77943607,0.05354103,0.01398811,0.46098710,0.71234734,0.57153073,0.03785023,0.77299271
3.59879940,2.30036433,1.82733477,0.05445181,0.01377937,0.46364466,0.72678718,0.57188186,0.03994947,0.76806386
3.60480240,2.32270947,1.87689433,0.05534025,0.01352950,0.46531894,0.73977484,0.57142186,0.04218212,0.76169547
3.61080540,2.34283007,1.92777471,0.05620328,0.01324683,0.46591316,0.75111664,0.57011587,0.04452818,0.75399690
3.61680840,2.36045293,1.97945711,0.05703499,0.01293961,0.46533483,0.76061578,0.56792024,0.04696086,0.74506754
3.62281141,2.37521844,2.03124540,0.05782638,0.01261560,0.46349872,0.76807636,0.56478347,0.04944696,0.73499276
3.62881441,2.38668550,2.08227654,0.05856533,0.01228185,0.46032986,0.77330801,0.56064785,0.05194748,0.72384116
3.63481741,2.39434222,2.13153980,0.05923679,0.01194440,0.45576672,0.77613133,0.55545187,0.05441858,0.71166330
3.64082041,2.39762199,2.17790462,0.05982305,0.01160817,0.44976413,0.77638379,0.54913327,0.05681274,0.69849191
3.64682341,2.39592428,2.22015595,0.06030431,0.01127679,0.44229611,0.77392578,0.54163249,0.05908015,0.68434351
3.65282641,2.38863952,2.25703570,0.06065935,0.01095259,0.43335808,0.76864671,0.53289653,0.06117027,0.66922142
3.65882941,2.37517654,2.28728861,0.06086636,0.01063667,0.42296876,0.76047066,0.52288284,0.06303346,0.65311983
3.66483242,2.35499158,2.30971039,0.06090384,0.01032892,0.41117122,0.74936149,0.51156314,0.06462272,0.63602867
3.67083542,2.32761713,2.32319587,0.06075156,0.01002824,0.39803335,0.73532685,0.49892694,0.06589527,0.61793904
3.67683842,2.29268917,2.32678483,0.06039154,0.00973271,0.38364746,0.71842111,0.48498450,0.06681409,0.59884871
3.68284142,2.24997147,2.31970335,0.05980896,0.00943982,0.36812909,0.69874684,0.46976920,0.06734929,0.57876747
3.68884442,2.19937540,2.30139848,0.05899297,0.00914673,0.35161507,0.67645472,0.45333896,0.06747914,0.55772190
3.69484742,2.14097440,2.27156470,0.05793734,0.00885049,0.33426089,0.65174185,0.43577688,0.06719091,0.53575933
3.70085043,2.07501219,2.23016077,0.05664097,0.00854827,0.31623738,0.62484849,0.41719076,0.06648131,0.51295073
3.70685343,2.00190419,2.17741627,0.05510816,0.00823761,0.29772692,0.59605327,0.39771182,0.06535661,0.48939234
3.71285643,1.92223220,2.11382751,0.05334871,0.00791653,0.27891940,0.56566711,0.37749230,0.06383240,0.46520599
3.71885943,1.83673239,2.04014321,0.05137771,0.00758372,0.26000780,0.53402594,0.35670243,0.06193300,0.44053810
3.72486243,1.74627731,1.95734060,0.04921519,0.00723858,0.24118391,0.50148275,0.33552653,0.05969058,0.41555734
3.73086543,1.65185264,1.86659346,0.04688556,0.00688128,0.22263407,0.46839905,0.31415866,0.05714404,0.39045121
3.73686843,1.55452999,1.76923349,0.04441685,0.00651273,0.20453526,0.43513624,0.29279795,0.05433765,0.36542159
3.74287144,1.45543671,1.66670709,0.04183991,0.00613457,0.18705150,0.40204709,0.27164368,0.05131958,0.34067958
3.74887444,1.35572431,1.56052949,0.03918738,0.00574902,0.17033088,0.36946783,0.25089045,0.04814033,0.31643983
3.75487744,1.25653678,1.45223834,0.03649279,0.00535884,0.15450298,0.33771096,0.23072356,0.04485122,0.29291469
3.76088044,1.15897997,1.34334876,0.03378953,0.00496712,0.13967713,0.30705904,0.21131478,0.04150286,0.27030830
3.76688344,1.06409340,1.23531163,0.03110991,0.00457720,0.12594107,0.27775978,0.19281863,0.03814381,0.24881102
3.77288644,0.97282534,1.12947655,0.02848436,0.00419250,0.11336042,0.25002235,0.17536927,0.03481939,0.22859429
3.77888944,0.88601195,1.02706077,0.02594062,0.00381637,0.10197861,0.22401504,0.15907811,0.03157065,0.20980621
3.78489245,0.80436107,0.92912480,0.02350319,0.00345199,0.09181739,0.19986431,0.14403215,0.02843362,0.19256783
3.79089545,0.72844091,0.83655513,0.02119286,0.00310225,0.08287778,0.17765505,0.13029308,0.02543880,0.17697039
3.79689845,0.65867363,0.75005416,0.01902639,0.00276964,0.07514135,0.15743201,0.11789708,0.02261085,0.16307344
3.80290145,0.59533378,0.67013703,0.01701640,0.00245624,0.06857195,0.13920222,0.10685529,0.01996851,0.15090393
3.80890445,0.53855120,0.59713475,0.01517136,0.00216364,0.06311746,0.12293826,0.09715496,0.01752477,0.14045628
3.81490745,0.48831785,0.53120299,0.01349572,0.00189294,0.05871191,0.10858210,0.08876107,0.01528715,0.13169324
3.82091046,0.44449816,0.47233541,0.01199017,0.00164476,0.05527753,0.09604946,0.08161840,0.01325819,0.12454767
3.82691346,0.40684207,0.42038071,0.01065199,0.00141927,0.05272698,0.08523434,0.07565402,0.01143599,0.11892492
3.83291646,0.37500030,0.37506223,0.00947545,0.00121621,0.05096551,0.07601376,0.07077997,0.00981482,0.11470602
3.83891946,0.34854101,0.33599915,0.00845231,0.00103497,0.04989317,0.06825233,0.06689622,0.00838587,0.11175124
3.84492246,0.32696741,0.30272836,0.00757225,0.00087463,0.04940695,0.06180675,0.06389365,0.00713786,0.10990417
3.85092546,0.30973566,0.27472619,0.00682342,0.00073401,0.04940287,0.05653000,0.06165712,0.00605771,0.10899610
3.85692846,0.29627252,0.25142922,0.00619291,0.00061177,0.04977807,0.05227521,0.06006849,0.00513118,0.10885054
3.86293147,0.28599245,0.23225379,0.00566720,0.00050646,0.05043272,0.04889914,0.05900953,0.00434344,0.10928791
3.86893447,0.27831364,0.21661350,0.00523260,0.00041655,0.05127195,0.04626530,0.05836475,0.00367953,0.11013014
3.87493747,0.27267275,0.20393478,0.00487563,0.00034050,0.05220758,0.04424661,0.05802395,0.00312479,0.11120516
3.88094047,0.26853807,0.19366998,0.00458331,0.00027681,0.05315980,0.04272767,0.05788459,0.00266523,0.11235110
3.88694347,0.26542099,0.18530820,0.00434350,0.00022405,0.05405862,0.04160669,0.05785385,0.00228774,0.11342014
3.89294647,0.26288545,0.17838362,0.00414505,0.00018089,0.05484519,0.04079691,0.05785044,0.00198037,0.11428195
3.89894947,0.26055558,0.17248168,0.00397801,0.00014612,0.05547286,0.04022783,0.05780598,0.00173237,0.11482646
3.90495248,0.25812112,0.16724297,0.00383370,0.00011866,0.05590798,0.03984594,0.05766608,0.00153436,0.11496616
3.91095548,0.25534091,0.16236516,0.00370484,0.00009758,0.05613046,0.03961524,0.05739100,0.00137827,0.11463755
3.91695848,0.25204434,0.15760317,0.00358547,0.00008210,0.05613398,0.03951741,0.05695597,0.00125743,0.11380200
3.92296148,0.24813080,0.15276764,0.00347103,0.00007162,0.05592590,0.03955166,0.05635105,0.00116646,0.11244577
3.92896448,0.24356737,0.14772220,0.00335823,0.00006565,0.05552678,0.03973433,0.05558062,0.00110125,0.11057939
3.93496748,0.23838475,0.14237949,0.00324498,0.00006390,0.05496961,0.04009815,0.05466257,0.00105887,0.10823625
3.94097049,0.23267177,0.13669636,0.00313033,0.00006620,0.05429871,0.04069129,0.05362701,0.00103749,0.10547065
3.94697349,0.22656856,0.13066847,0.00301427,0.00007254,0.05356826,0.04157605,0.05251484,0.00103630,0.10235518
3.95297649,0.22025864,0.12432445,0.00289765,0.00008306,0.05284061,0.04282729,0.05137590,0.00105540,0.09897771
3.95897949,0.21396023,0.11771985,0.00278198,0.00009802,0.05218431,0.04453058,0.05026701,0.00109572,0.09543800
3.96498249,0.20791710,0.11093122,0.00266935,0.00011786,0.05167194,0.04678005,0.04924980,0.00115890,0.09184408
3.97098549,0.20238900,0.10405035,0.00256220,0.00014313,0.05137781,0.04967597,0.04838845,0.00124725,0.08830849
3.97698849,0.19764219,0.09717888,0.00246324,0.00017454,0.05137554,0.05332211,0.04774740,0.00136360,0.08494454
3.98299150,0.19394021,0.09042353,0.00237529,0.00021294,0.05173565,0.05782280,0.04738903,0.00151125,0.08186272
3.98899450,0.19153504,0.08389184,0.00230117,0.00025933,0.05252312,0.06327989,0.04737149,0.00169389,0.07916727
3.99499750,0.19065906,0.07768874,0.00224358,0.00031486,0.05379515,0.06978948,0.04774662,0.00191547,0.07695314
4.00100050,0.19151778,0.07191374,0.00220499,0.00038084,0.05559897,0.07743870,0.04855801,0.00218020,0.07530334
4.00700350,0.19428371,0.06665900,0.00218761,0.00045873,0.05796998,0.08630239,0.04983945,0.00249237,0.07428667
4.01300650,0.19909135,0.06200800,0.00219330,0.00055017,0.06093008,0.09644002,0.05161348,0.00285637,0.07395611
4.01900950,0.20603342,0.05803490,0.00222352,0.00065694,0.06448650,0.10789273,0.05389042,0.00327653,0.07434762
4.02501251,0.21515855,0.05480454,0.00227936,0.00078099,0.06863087,0.12068080,0.05666770,0.00375711,0.07547957
4.03101551,0.22647023,0.05237278,0.00236145,0.00092445,0.07333885,0.13480157,0.05992954,0.00430219,0.07735267
4.03701851,0.23992724,0.05078732,0.00247004,0.00108956,0.07857020,0.15022788,0.06364716,0.00491564,0.07995052
4.04302151,0.25544537,0.05008860,0.00260500,0.00127871,0.08426940,0.16690727,0.06777924,0.00560099,0.08324056
4.04902451,0.27290041,0.05031087,0.00276583,0.00149442,0.09036670,0.18476187,0.07227294,0.00636142,0.08717557
4.05502751,0.29213232,0.05148315,0.00295173,0.00173924,0.09677974,0.20368912,0.07706519,0.00719968,0.09169550
4.06103052,0.31295026,0.05363007,0.00316166,0.00201579,0.10341560,0.22356329,0.08208442,0.00811798,0.09672967
4.06703352,0.33513854,0.05677235,0.00339433,0.00232664,0.11017321,0.24423779,0.08725248,0.00911796,0.10219919
4.07303652,0.35846287,0.06092696,0.00364833,0.00267427,0.11694617,0.26554820,0.09248693,0.01020057,0.10801952
4.07903952,0.38267702,0.06610686,0.00392212,0.00306098,0.12362572,0.28731584,0.09770334,0.01136599,0.11410307
4.08504252,0.40752929,0.07232022,0.00421410,0.00348881,0.13010386,0.30935192,0.10281774,0.01261352,0.12036175
4.09104552,0.43276867,0.07956926,0.00452265,0.00395938,0.13627641,0.33146177,0.10774902,0.01394141,0.12670937
4.09704852,0.45815033,0.08784859,0.00484611,0.00447384,0.14204602,0.35344935,0.11242118,0.01534681,0.13306372
4.10305153,0.48344019,0.09714327,0.00518284,0.00503270,0.14732480,0.37512151,0.11676535,0.01682552,0.13934833
4.10905453,0.50841846,0.10742659,0.00553120,0.00563573,0.15203666,0.39629197,0.12072150,0.01837194,0.14549383
4.11505753,0.53288192,0.11865779,0.00588954,0.00628183,0.15611907,0.41678482,0.12423977,0.01997881,0.15143883
4.12106053,0.55664488,0.13077979,0.00625613,0.00696890,0.15952436,0.43643743,0.12728138,0.02163714,0.15713026
4.12706353,0.57953901,0.14371722,0.00662921,0.00769381,0.16222031,0.45510264,0.12981901,0.02333608,0.16252334
4.13306653,0.60141205,0.15737487,0.00700687,0.00845228,0.16419016,0.47265023,0.13183678,0.02506280,0.16758100
4.13906953,0.62212559,0.17163676,0.00738706,0.00923886,0.16543203,0.48896770,0.13332976,0.02680248,0.17227301
4.14507254,0.64155238,0.18636601,0.00776753,0.01004698,0.16595773,0.50396039,0.13430305,0.02853832,0.17657480
4.15107554,0.65957329,0.20140566,0.00814582,0.01086897,0.16579118,0.51755112,0.13477060,0.03025166,0.18046610
4.15707854,0.67607455,0.21658054,0.00851924,0.01169617,0.16496639,0.52967939,0.13475372,0.03192215,0.18392959
4.16308154,0.69094531,0.23170020,0.00888489,0.01251909,0.16352528,0.54030046,0.13427954,0.03352804,0.18694957
4.16908454,0.70407624,0.24656298,0.00923966,0.01332763,0.16151533,0.54938430,0.13337936,0.03504656,0.18951091
4.17508754,0.71535900,0.26096099,0.00958034,0.01411129,0.15898737,0.55691465,0.13208711,0.03645440,0.19159827
4.18109055,0.72468718,0.27468607,0.00990363,0.01485946,0.15599340,0.56288830,0.13043798,0.03772822,0.19319567
4.18709355,0.73195843,0.28753627,0.01020628,0.01556177,0.15258486,0.56731453,0.12846724,0.03884533,0.19428662
4.19309655,0.73707794,0.29932279,0.01048523,0.01620833,0.14881108,0.57021494,0.12620941,0.03978429,0.19485461
4.19909955,0.73996296,0.30987695,0.01073766,0.01679009,0.14471828,0.57162333,0.12369766,0.04052566,0.19488401
4.20510255,0.74054822,0.31905685,0.01096123,0.01729915,0.14034892,0.57158586,0.12096366,0.04105262,0.19436147
4.21110555,0.73879168,0.32675347,0.01115410,0.01772897,0.13574154,0.57016105,0.11803756,0.04135160,0.19327741
4.21710855,0.73468041,0.33289568,0.01131515,0.01807462,0.13093092,0.56741974,0.11494836,0.04141289,0.19162786
4.22311156,0.72823589,0.33745411,0.01144402,0.01833293,0.12594868,0.56344464,0.11172437,0.04123102,0.18941618
4.22911456,0.71951853,0.34044342,0.01154117,0.01850257,0.12082397,0.55832947,0.10839387,0.04080512,0.18665477
4.23511756,0.70863079,0.34192289,0.01160796,0.01858408,0.11558444,0.55217755,0.10498573,0.04013909,0.18336648
4.24112056,0.69571878,0.34199529,0.01164664,0.01857980,0.11025728,0.54509977,0.10153007,0.03924157,0.17958572
4.24712356,0.68097198,0.34080393,0.01166024,0.01849375,0.10487008,0.53721195,0.09805873,0.03812586,0.17535915
4.25312656,0.66462111,0.33852822,0.01165258,0.01833144,0.09945180,0.52863171,0.09460572,0.03680950,0.17074577
4.25912956,0.64693420,0.33537768,0.01162809,0.01809965,0.09403339,0.51947499,0.09120734,0.03531391,0.16581666
4.26513257,0.62821102,0.33158495,0.01159166,0.01780613,0.08864833,0.50985235,0.08790227,0.03366371,0.16065416
4.27113557,0.60877623,0.32739805,0.01154850,0.01745932,0.08333287,0.49986539,0.08473129,0.03188610,0.15535060
4.27713857,0.58897168,0.32307235,0.01150392,0.01706806,0.07812605,0.48960348,0.08173703,0.03001004,0.15000676
4.28314157,0.56914829,0.31886269,0.01146319,0.01664133,0.07306955,0.47914110,0.07896345,0.02806552,0.14473006
4.28914457,0.54965804,0.31501599,0.01143134,0.01618795,0.06820729,0.46853600,0.07645535,0.02608275,0.13963261
4.29514757,0.53084654,0.31176499,0.01141303,0.01571644,0.06358500,0.45782837,0.07425781,0.02409138,0.13482937
4.30115058,0.51304657,0.30932309,0.01141243,0.01523482,0.05924956,0.44704116,0.07241565,0.02211989,0.13043626
4.30715358,0.49657300,0.30788091,0.01143318,0.01475055,0.05524843,0.43618154,0.07097306,0.02019490,0.12656864
4.31315658,0.48171917,0.30760436,0.01147831,0.01427045,0.05162894,0.42524350,0.06997317,0.01834080,0.12333993
4.31915958,0.46875491,0.30863452,0.01155027,0.01380076,0.04843771,0.41421138,0.06945789,0.01657927,0.12086053
4.32516258,0.45792602,0.31108900,0.01165104,0.01334715,0.04572002,0.40306419,0.06946773,0.01492910,0.11923698
4.33116558,0.44945510,0.31506476,0.01178214,0.01291488,0.04351926,0.39178043,0.07004177,0.01340606,0.11857140
4.33716858,0.44354324,0.32064182,0.01194479,0.01250884,0.04187641,0.38034295,0.07121755,0.01202287,0.11896091
4.34317159,0.44037227,0.32788773,0.01214004,0.01213373,0.04082946,0.36874372,0.07303101,0.01078926,0.12049713
4.34917459,0.44010702,0.33686203,0.01236888,0.01179415,0.04041286,0.35698802,0.07551624,0.00971213,0.12326551
4.35517759,0.44289697,0.34762044,0.01263236,0.01149470,0.04065693,0.34509773,0.07870508,0.00879578,0.12734439
4.36118059,0.44887707,0.36021819,0.01293169,0.01123998,0.04158710,0.33311356,0.08262643,0.00804209,0.13280372
4.36718359,0.45816693,0.37471197,0.01326823,0.01103467,0.04322309,0.32109600,0.08730524,0.00745084,0.13970323
4.37318659,0.47086849,0.39116031,0.01364357,0.01088343,0.04557798,0.30912485,0.09276123,0.00701987,0.14809012
4.37918959,0.48706162,0.40962196,0.01405936,0.01079084,0.04865712,0.29729735,0.09900714,0.00674538,0.15799625
4.38519260,0.50679801,0.43015235,0.01451730,0.01076120,0.05245696,0.28572499,0.10604684,0.00662205,0.16943477
4.39119560,0.53009324,0.45279788,0.01501887,0.01079838,0.05696380,0.27452923,0.11387304,0.00664326,0.18239651
4.39719860,0.55691762,0.47758863,0.01556515,0.01090556,0.06215259,0.26383622,0.12246500,0.00680115,0.19684608
4.40320160,0.58718623,0.50452944,0.01615658,0.01108502,0.06798575,0.25377101,0.13178617,0.00708671,0.21271812
4.40920460,0.62074882,0.53359019,0.01679264,0.01133782,0.07441223,0.24445140,0.14178201,0.00748988,0.22991385
4.41520760,0.65738045,0.56469575,0.01747159,0.01166359,0.08136677,0.23598190,0.15237820,0.00799947,0.24829817
4.42121061,0.69677355,0.59771622,0.01819021,0.01206032,0.08876960,0.22844814,0.16347930,0.00860328,0.26769782
4.42721361,0.73853229,0.63245847,0.01894360,0.01252417,0.09652652,0.22191189,0.17496819,0.00928809,0.28790060
4.43321661,0.78216999,0.66865939,0.01972497,0.01304934,0.10452961,0.21640723,0.18670630,0.01003966,0.30865618
4.43921961,0.82711021,0.70598181,0.02052562,0.01362805,0.11265846,0.21193780,0.19853483,0.01084285,0.32967842
4.44522261,0.87269192,0.74401345,0.02133491,0.01425059,0.12078203,0.20847544,0.21027695,0.01168171,0.35064953
4.45122561,0.91817900,0.78226945,0.02214039,0.01490538,0.12876113,0.20596032,0.22174110,0.01253964,0.37122592
4.45722861,0.96277402,0.82019868,0.02292802,0.01557923,0.13645145,0.20430234,0.23272523,0.01339957,0.39104574
4.46323162,1.00563612,0.85719376,0.02368247,0.01625763,0.14370707,0.20338401,0.24302190,0.01424424,0.40973785
4.46923462,1.04590228,0.89260479,0.02438755,0.01692507,0.15038433,0.20306446,0.25242407,0.01505647,0.42693195
4.47523762,1.08271138,0.92575612,0.02502665,0.01756546,0.15634590,0.20318439,0.26073141,0.01581953,0.44226945
4.48124062,1.11522989,0.95596576,0.02558332,0.01816265,0.16146489,0.20357188,0.26775665,0.01651746,0.45541470
4.48724362,1.14267824,0.98256639,0.02604182,0.01870085,0.16562883,0.20404859,0.27333200,0.01713544,0.46606592
4.49324662,1.16435654,1.00492734,0.02638768,0.01916514,0.16874332,0.20443618,0.27731503,0.01766019,0.47396553
4.49924962,1.17966848,1.02247619,0.02660826,0.01954196,0.17073516,0.20456264,0.27959387,0.01808028,0.47890915
4.50525263,1.18814226,1.03471921,0.02669324,0.01981953,0.17155481,0.20426823,0.28009148,0.01838643,0.48075297
4.51125563,1.18944743,1.04125960,0.02663500,0.01998823,0.17117813,0.20341081,0.27876865,0.01857177,0.47941912
4.51725863,1.18340696,1.04181249,0.02642900,0.02004089,0.16960712,0.20187033,0.27562570,0.01863200,0.47489862
4.52326163,1.17000380,1.03621620,0.02607391,0.01997304,0.16686984,0.19955234,0.27070273,0.01856554,0.46725190
4.52926463,1.14938170,1.02443900,0.02557177,0.01978302,0.16301937,0.19639042,0.26407833,0.01837349,0.45660683
4.53526763,1.12184021,1.00658123,0.02492785,0.01947196,0.15813190,0.19234739,0.25586702,0.01805959,0.44315428
4.54127064,1.08782422,0.98287250,0.02415057,0.01904380,0.15230403,0.18741543,0.24621530,0.01763008,0.42714151
4.54727364,1.04790844,0.95366438,0.02325114,0.01850500,0.14564941,0.18161505,0.23529667,0.01709345,0.40886369
4.55327664,1.00277778,0.91941873,0.02224323,0.01786438,0.13829496,0.17499308,0.22330585,0.01646015,0.38865401
4.55927964,0.95320439,0.88069243,0.02114249,0.01713276,0.13037664,0.16761979,0.21045238,0.01574225,0.36687267
4.56528264,0.90002262,0.83811917,0.01996604,0.01632257,0.12203526,0.15958529,0.19695403,0.01495304,0.34389560
4.57128564,0.84410293,0.79238926,0.01873192,0.01544742,0.11341220,0.15099550,0.18303024,0.01410659,0.32010301
4.57728864,0.78632591,0.74422821,0.01745851,0.01452170,0.10464546,0.14196772,0.16889580,0.01321740,0.29586858
4.58329165,0.72755749,0.69437523,0.01616407,0.01356009,0.09586606,0.13262617,0.15475524,0.01229991,0.27154948
4.58929465,0.66862628,0.64356242,0.01486617,0.01257717,0.08719494,0.12309761,0.14079781,0.01136817,0.24747776
4.59529765,0.61030379,0.59249543,0.01358128,0.01158701,0.07874044,0.11350719,0.12719353,0.01043551,0.22395318
4.60130065,0.55328810,0.54183638,0.01232441,0.01060286,0.07059650,0.10397476,0.11409013,0.00951418,0.20123782
4.60730365,0.49819146,0.49218945,0.01110880,0.00963678,0.06284142,0.09461167,0.10161112,0.00861519,0.17955246
4.61330665,0.44553179,0.44408962,0.00994575,0.00869951,0.05553736,0.08551814,0.08985477,0.00774810,0.15907469
4.61930965,0.39572816,0.39799456,0.00884447,0.00780024,0.04873040,0.07678134,0.07889421,0.00692090,0.13993867
4.62531266,0.34910011,0.35427996,0.00781207,0.00694654,0.04245115,0.06847409,0.06877823,0.00613999,0.12223646
4.63131566,0.30587015,0.31323788,0.00685356,0.00614431,0.03671580,0.06065421,0.05953287,0.00541017,0.10602050
4.63731866,0.26616928,0.27507811,0.00597200,0.00539783,0.03152753,0.05336445,0.05116361,0.00473471,0.09130720
4.64332166,0.23004482,0.23993192,0.00516862,0.00470983,0.02687819,0.04663295,0.04365791,0.00411542,0.07808123
4.64932466,0.19746985,0.20785802,0.00444302,0.00408159,0.02275006,0.04047415,0.03698803,0.00355283,0.06630025
4.65532766,0.16835393,0.17885005,0.00379341,0.00351308,0.01911777,0.03489004,0.03111395,0.00304630,0.05589993
4.66133067,0.14255429,0.15284521,0.00321682,0.00300317,0.01595012,0.02987168,0.02598631,0.00259424,0.04679893
4.66733367,0.11988708,0.12973352,0.00270939,0.00254978,0.01321180,0.02540085,0.02154910,0.00219425,0.03890364
4.67333667,0.10013828,0.10936729,0.00226652,0.00215008,0.01086505,0.02145178,0.01774225,0.00184332,0.03211259
4.67933967,0.08307381,0.09157036,0.00188318,0.00180067,0.00887100,0.01799292,0.01450384,0.00153799,0.02632040
4.68534267,0.06844866,0.07614686,0.00155407,0.00149775,0.00719092,0.01498855,0.01177207,0.00127451,0.02142118
4.69134567,0.05601485,0.06288921,0.00127377,0.00123728,0.00578718,0.01240036,0.00948676,0.00104898,0.01731128
4.69734867,0.04552808,0.05158517,0.00103694,0.00101511,0.00462403,0.01018880,0.00759065,0.00085749,0.01389159
4.70335168,0.03675310,0.04202383,0.00083842,0.00082715,0.00366813,0.00831423,0.00603027,0.00069618,0.01106913
4.70935468,0.02946778,0.03400055,0.00067330,0.00066937,0.00288894,0.00673797,0.00475654,0.00056137,0.00875820
4.71535768,0.02346605,0.02732080,0.00053703,0.00053798,0.00225893,0.00542303,0.00372514,0.00044958,0.00688112
4.72136068,0.01855975,0.02180296,0.00042543,0.00042941,0.00175363,0.00433467,0.00289663,0.00035760,0.00536843
4.72736368,0.01457954,0.01728023,0.00033474,0.00034040,0.00135159,0.00344089,0.00223636,0.00028250,0.00415893
4.73336668,0.01137510,0.01360170,0.00026159,0.00026799,0.00103424,0.00271258,0.00171431,0.00022165,0.00319937
4.73936968,0.00881467,0.01063271,0.00020303,0.00020953,0.00078572,0.00212368,0.00130479,0.00017272,0.00244399
4.74537269,0.00678417,0.00825466,0.00015652,0.00016270,0.00059263,0.00165115,0.00098603,0.00013367,0.00185390
4.75137569,0.00518593,0.00636438,0.00011984,0.00012546,0.00044378,0.00127489,0.00073985,0.00010274,0.00139645
4.75737869,0.00393727,0.00487319,0.00009113,0.00009608,0.00032993,0.00097756,0.00055119,0.00007843,0.00104454
4.76338169,0.00296894,0.00370567,0.00006883,0.00007308,0.00024353,0.00074439,0.00040772,0.00005946,0.00077586
4.76938469,0.00222355,0.00279843,0.00005163,0.00005519,0.00017846,0.00056291,0.00029946,0.00004477,0.00057227
4.77538769,0.00165397,0.00209871,0.00003846,0.00004140,0.00012984,0.00042272,0.00021838,0.00003348,0.00041917
4.78139070,0.00122193,0.00156308,0.00002846,0.00003084,0.00009379,0.00031524,0.00015812,0.00002487,0.00030489
4.78739370,0.00089661,0.00115610,0.00002092,0.00002281,0.00006726,0.00023346,0.00011368,0.00001834,0.00022022
4.79339670,0.00065342,0.00084917,0.00001527,0.00001676,0.00004789,0.00017169,0.00008115,0.00001344,0.00015796
4.79939970,0.00047296,0.00061941,0.00001107,0.00001223,0.00003385,0.00012539,0.00005752,0.00000978,0.00011252
4.80540270,0.00034001,0.00044869,0.00000797,0.00000886,0.00002376,0.00009093,0.00004048,0.00000708,0.00007959
4.81140570,0.00024278,0.00032277,0.00000570,0.00000638,0.00001655,0.00006549,0.00002829,0.00000509,0.00005591
4.81740870,0.00017220,0.00023058,0.00000405,0.00000456,0.00001145,0.00004683,0.00001963,0.00000365,0.00003901
4.82341171,0.00012134,0.00016359,0.00000285,0.00000324,0.00000786,0.00003326,0.00001353,0.00000262,0.00002703
4.82941471,0.00008496,0.00011528,0.00000200,0.00000229,0.00000536,0.00002345,0.00000925,0.00000190,0.00001860
4.83541771,0.00005917,0.00008070,0.00000139,0.00000161,0.00000363,0.00001643,0.00000629,0.00000141,0.00001272
4.84142071,0.00004105,0.00005614,0.00000096,0.00000114,0.00000244,0.00001142,0.00000425,0.00000111,0.00000864
4.84742371,0.00002846,0.00003886,0.00000066,0.00000082,0.00000163,0.00000789,0.00000286,0.00000096,0.00000584
4.85342671,0.00001988,0.00002681,0.00000045,0.00000060,0.00000108,0.00000541,0.00000191,0.00000095,0.00000394
4.85942971,0.00001419,0.00001853,0.00000031,0.00000047,0.00000071,0.00000369,0.00000129,0.00000108,0.00000266
4.86543272,0.00001064,0.00001295,0.00000021,0.00000041,0.00000046,0.00000250,0.00000088,0.00000138,0.00000182
4.87143572,0.00000874,0.00000932,0.00000014,0.00000042,0.00000030,0.00000169,0.00000062,0.00000189,0.00000129
4.87743872,0.00000820,0.00000714,0.00000010,0.00000048,0.00000019,0.00000114,0.00000047,0.00000266,0.00000098
4.88344172,0.00000888,0.00000607,0.00000007,0.00000061,0.00000012,0.00000078,0.00000041,0.00000379,0.00000084
4.88944472,0.00001083,0.00000593,0.00000005,0.00000082,0.00000008,0.00000054,0.00000041,0.00000541,0.00000083
4.89544772,0.00001421,0.00000664,0.00000004,0.00000114,0.00000005,0.00000040,0.00000047,0.00000771,0.00000095
4.90145073,0.00001935,0.00000824,0.00000004,0.00000160,0.00000003,0.00000032,0.00000060,0.00001093,0.00000120
4.90745373,0.00002675,0.00001084,0.00000005,0.00000223,0.00000002,0.00000030,0.00000079,0.00001539,0.00000159
4.91345673,0.00003710,0.00001469,0.00000006,0.00000312,0.00000001,0.00000031,0.00000108,0.00002153,0.00000217
4.91945973,0.00005133,0.00002009,0.00000008,0.00000432,0.00000001,0.00000037,0.00000149,0.00002991,0.00000298
