energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
2.94447224,0.95356675,0.21744423,0.00178800,0.02331317,0.01265122,0.11753598,0.00000000,0.10399232,0.67464603
2.95047524,0.97886165,0.22224004,0.00182423,0.02413845,0.01394022,0.11900163,0.00000000,0.10768131,0.69713944
2.95647824,1.00836288,0.22863865,0.00186337,0.02514882,0.01533389,0.12044044,0.00000000,0.11249521,0.72301856
2.96248124,1.04219709,0.23667855,0.00190543,0.02634749,0.01683686,0.12187150,0.00000000,0.11846359,0.75236707
2.96848424,1.08048245,0.24638499,0.00195047,0.02773591,0.01845346,0.12332295,0.00000000,0.12560905,0.78525330
2.97448724,1.12331966,0.25776599,0.00199861,0.02931326,0.02018743,0.12483120,0.00000000,0.13394532,0.82172364
2.98049025,1.17078071,0.27080806,0.00205000,0.03107585,0.02204173,0.12643966,0.00000000,0.14347517,0.86179470
2.98649325,1.22289597,0.28547177,0.00210483,0.03301658,0.02401831,0.12819705,0.00000000,0.15418829,0.90544431
2.99249625,1.27964035,0.30168753,0.00216328,0.03512446,0.02611783,0.13015532,0.00000000,0.16605951,0.95260227
2.99849925,1.34091971,0.31935197,0.00222558,0.03738414,0.02833949,0.13236721,0.00000000,0.17904726,1.00314117
3.00450225,1.40655831,0.33832521,0.00229190,0.03977569,0.03068087,0.13488375,0.00000000,0.19309270,1.05686817
3.01050525,1.47628876,0.35842944,0.00236239,0.04227445,0.03313774,0.13775161,0.00000000,0.20811957,1.11351848
3.01650825,1.54974521,0.37944905,0.00243716,0.04485118,0.03570405,0.14101068,0.00000000,0.22403502,1.17275125
3.02251126,1.62646102,0.40113258,0.00251625,0.04747238,0.03837190,0.14469175,0.00000000,0.24073152,1.23414853
3.02851426,1.70587144,0.42319659,0.00259965,0.05010087,0.04113162,0.14881471,0.00000000,0.25808982,1.29721786
3.03451726,1.78732181,0.44533148,0.00268727,0.05269660,0.04397195,0.15338704,0.00000000,0.27598313,1.36139877
3.04052026,1.87008148,0.46720920,0.00277895,0.05521772,0.04688027,0.15840305,0.00000000,0.29428233,1.42607333
3.04652326,1.95336302,0.48849251,0.00287451,0.05762176,0.04984292,0.16384361,0.00000000,0.31286199,1.49058067
3.05252626,2.03634632,0.50884566,0.00297369,0.05986701,0.05284562,0.16967651,0.00000000,0.33160713,1.55423495
3.05852926,2.11820629,0.52794582,0.00307624,0.06191396,0.05587387,0.17585750,0.00000000,0.35042018,1.61634613
3.06453227,2.19814311,0.54549484,0.00318191,0.06372671,0.05891345,0.18233186,0.00000000,0.36922785,1.67624268
3.07053527,2.27541322,0.56123075,0.00329048,0.06527443,0.06195088,0.18903641,0.00000000,0.38798751,1.73329511
3.07653827,2.34935939,0.57493843,0.00340178,0.06653253,0.06497384,0.19590195,0.00000000,0.40669241,1.78693902
3.08254127,2.41943799,0.58645876,0.00351571,0.06748375,0.06797159,0.20285586,0.00000000,0.42537556,1.83669632
3.08854427,2.48524168,0.59569578,0.00363228,0.06811896,0.07093523,0.20982483,0.00000000,0.44411157,1.88219354
3.09454727,2.54651588,0.60262143,0.00375158,0.06843762,0.07385786,0.21673748,0.00000000,0.46301628,1.92317570
3.10055028,2.60316768,0.60727747,0.00387381,0.06844790,0.07673465,0.22352669,0.00000000,0.48224377,1.95951502
3.10655328,2.65526626,0.60977442,0.00399926,0.06816647,0.07956270,0.23013166,0.00000000,0.50198075,1.99121359
3.11255628,2.70303429,0.61028750,0.00412828,0.06761789,0.08234073,0.23649937,0.00000000,0.52243823,2.01839958
3.11855928,2.74683042,0.60904963,0.00426125,0.06683374,0.08506868,0.24258553,0.00000000,0.54384074,2.04131692
3.12456228,2.78712339,0.60634186,0.00439857,0.06585134,0.08774710,0.24835484,0.00000000,0.56641331,2.06030889
3.13056528,2.82445895,0.60248158,0.00454054,0.06471230,0.09037649,0.25378070,0.00000000,0.59036692,2.07579622
3.13656828,2.85942125,0.59780916,0.00468737,0.06346093,0.09295651,0.25884425,0.00000000,0.61588280,2.08825080
3.14257129,2.89259065,0.59267349,0.00483910,0.06214248,0.09548523,0.26353295,0.00000000,0.64309668,2.09816644
3.14857429,2.92450053,0.58741745,0.00499551,0.06080142,0.09795833,0.26783875,0.00000000,0.67208350,2.10602827
3.15457729,2.95559529,0.58236363,0.00515612,0.05947978,0.10036846,0.27175606,0.00000000,0.70284371,2.11228241
3.16058029,2.98619246,0.57780139,0.00532009,0.05821559,0.10270469,0.27527956,0.00000000,0.73529203,2.11730784
3.16658329,3.01645103,0.57397564,0.00548625,0.05704167,0.10495214,0.27840222,0.00000000,0.76924929,2.12139204
3.17258629,3.04634824,0.57107806,0.00565304,0.05598454,0.10709193,0.28111354,0.00000000,0.80443827,2.12471189
3.17858929,3.07566652,0.56924103,0.00581851,0.05506374,0.10910126,0.28339823,0.00000000,0.84048392,2.12732115
3.18459230,3.10399155,0.56853466,0.00598040,0.05429152,0.11095388,0.28523546,0.00000000,0.87691837,2.12914521
3.19059530,3.13072216,0.56896697,0.00613611,0.05367278,0.11262076,0.28659879,0.00000000,0.91319072,2.12998364
3.19659830,3.15509165,0.57048708,0.00628283,0.05320542,0.11407110,0.28745670,0.00000000,0.94868145,2.12952044
3.20260130,3.17619978,0.57299132,0.00641761,0.05288103,0.11527343,0.28777393,0.00000000,0.98272107,2.12734157
3.20860430,3.19305392,0.57633163,0.00653742,0.05268572,0.11619707,0.28751337,0.00000000,1.01461225,2.12295875
3.21460730,3.20461725,0.58032596,0.00663930,0.05260132,0.11681349,0.28663844,0.00000000,1.04365450,2.11583834
3.22061031,3.20986158,0.58476987,0.00672048,0.05260657,0.11709785,0.28511595,0.00000000,1.06917043,2.10543359
3.22661331,3.20782187,0.58944874,0.00677846,0.05267846,0.11703041,0.28291905,0.00000000,1.09053225,2.09121861
3.23261631,3.19764976,0.59414982,0.00681113,0.05279357,0.11659783,0.28003023,0.00000000,1.10718741,2.07272209
3.23861931,3.17866300,0.59867351,0.00681689,0.05292927,0.11579429,0.27644413,0.00000000,1.11868200,2.04955895
3.24462231,3.15038833,0.60284314,0.00679469,0.05306482,0.11462226,0.27216992,0.00000000,1.12468089,2.02145818
3.25062531,3.11259542,0.60651297,0.00674413,0.05318230,0.11309304,0.26723316,0.00000000,1.12498351,1.98828547
3.25662831,3.06532020,0.60957368,0.00666545,0.05326726,0.11122683,0.26167697,0.00000000,1.11953465,1.95005931
3.26263132,3.00887635,0.61195550,0.00655956,0.05330915,0.10905253,0.25556232,0.00000000,1.10842947,1.90696002
3.26863432,2.94385443,0.61362863,0.00642802,0.05330146,0.10660708,0.24896763,0.00000000,1.09191285,1.85933106
3.27463732,2.87110893,0.61460122,0.00627297,0.05324161,0.10393451,0.24198745,0.00000000,1.07037280,1.80767293
3.28064032,2.79173390,0.61491511,0.00609711,0.05313065,0.10108465,0.23473039,0.00000000,1.04432837,1.75263001
3.28664332,2.70702859,0.61463969,0.00590354,0.05297268,0.09811159,0.22731642,0.00000000,1.01441277,1.69497114
3.29264632,2.61845509,0.61386450,0.00569574,0.05277420,0.09507203,0.21987363,0.00000000,0.98135236,1.63556522
3.29864932,2.52759001,0.61269098,0.00547737,0.05254333,0.09202346,0.21253458,0.00000000,0.94594255,1.57535297
3.30465233,2.43607268,0.61122408,0.00525224,0.05228896,0.08902238,0.20543260,0.00000000,0.90902178,1.51531658
3.31065533,2.34555248,0.60956426,0.00502410,0.05202001,0.08612259,0.19869799,0.00000000,0.87144468,1.45644858
3.31665833,2.25763756,0.60780041,0.00479662,0.05174464,0.08337359,0.19245442,0.00000000,0.83405564,1.39972143
3.32266133,2.17384722,0.60600419,0.00457325,0.05146966,0.08081924,0.18681577,0.00000000,0.79766374,1.34605930
3.32866433,2.09556990,0.60422601,0.00435713,0.05120005,0.07849663,0.18188334,0.00000000,0.76302023,1.29631297
3.33466733,2.02402813,0.60249297,0.00415105,0.05093866,0.07643530,0.17774366,0.00000000,0.73079916,1.25123887
3.34067034,1.96025160,0.60080869,0.00395738,0.05068611,0.07465675,0.17446701,0.00000000,0.70158192,1.21148283
3.34667334,1.90505885,0.59915510,0.00377808,0.05044079,0.07317424,0.17210647,0.00000000,0.67584603,1.17756883
3.35267634,1.85904769,0.59749580,0.00361467,0.05019916,0.07199296,0.17069769,0.00000000,0.65395842,1.14989267
3.35867934,1.82259396,0.59578081,0.00346822,0.04995602,0.07111039,0.17025924,0.00000000,0.63617313,1.12872058
3.36468234,1.79585799,0.59395224,0.00333944,0.04970505,0.07051701,0.17079341,0.00000000,0.62263325,1.11419192
3.37068534,1.77879764,0.59195044,0.00322866,0.04943931,0.07019712,0.17228748,0.00000000,0.61337672,1.10632573
3.37668834,1.77118674,0.58972021,0.00313587,0.04915180,0.07012983,0.17471526,0.00000000,0.60834534,1.10503004
3.38269135,1.77263754,0.58721655,0.00306084,0.04883600,0.07029017,0.17803883,0.00000000,0.60739652,1.11011330
3.38869435,1.78262565,0.58440956,0.00300308,0.04848638,0.07065022,0.18221033,0.00000000,0.61031680,1.12129708
3.39469735,1.80051626,0.58128823,0.00296197,0.04809882,0.07118022,0.18717373,0.00000000,0.61683662,1.13822910
3.40070035,1.82559002,0.57786281,0.00293676,0.04767089,0.07184969,0.19286650,0.00000000,0.62664525,1.16049618
3.40670335,1.85706784,0.57416563,0.00292660,0.04720206,0.07262837,0.19922110,0.00000000,0.63940547,1.18763621
3.41270635,1.89413323,0.57025033,0.00293061,0.04669373,0.07348711,0.20616618,0.00000000,0.65476698,1.21914889
3.41870935,1.93595186,0.56618960,0.00294786,0.04614912,0.07439861,0.21362762,0.00000000,0.67237821,1.25450489
3.42471236,1.98168758,0.56207160,0.00297743,0.04557311,0.07533796,0.22152925,0.00000000,0.69189587,1.29315333
3.43071536,2.03051480,0.55799519,0.00301836,0.04497189,0.07628310,0.22979335,0.00000000,0.71299201,1.33452753
3.43671836,2.08162732,0.55406438,0.00306968,0.04435252,0.07721497,0.23834099,0.00000000,0.73535840,1.37804926
3.44272136,2.13424370,0.55038235,0.00313042,0.04372253,0.07811766,0.24709220,0.00000000,0.75870819,1.42313170
3.44872436,2.18760967,0.54704522,0.00319953,0.04308937,0.07897831,0.25596606,0.00000000,0.78277506,1.46918145
3.45472736,2.24099818,0.54413613,0.00327595,0.04245990,0.07978685,0.26488075,0.00000000,0.80731007,1.51560014
3.46073037,2.29370777,0.54171983,0.00335854,0.04183997,0.08053575,0.27375376,0.00000000,0.83207685,1.56178578
3.46673337,2.34505991,0.53983806,0.00344607,0.04123396,0.08121953,0.28250206,0.00000000,0.85684544,1.60713460
3.47273637,2.39439622,0.53850608,0.00353725,0.04064448,0.08183431,0.29104253,0.00000000,0.88138569,1.65104347
3.47873937,2.44107619,0.53771036,0.00363070,0.04007212,0.08237731,0.29929259,0.00000000,0.90546069,1.69291347
3.48474237,2.48447604,0.53740765,0.00372493,0.03951534,0.08284627,0.30717098,0.00000000,0.92882099,1.73215456
3.49074537,2.52398936,0.53752552,0.00381842,0.03897049,0.08323900,0.31459883,0.00000000,0.95120027,1.76819169
3.49674837,2.55902965,0.53796416,0.00390957,0.03843196,0.08355294,0.32150086,0.00000000,0.97231289,1.80047217
3.50275138,2.58903527,0.53859964,0.00399674,0.03789240,0.08378475,0.32780685,0.00000000,0.99185382,1.82847434
3.50875438,2.61347652,0.53928821,0.00407834,0.03734310,0.08393010,0.33345308,0.00000000,1.00950109,1.85171709
3.51475738,2.63186476,0.53987172,0.00415278,0.03677447,0.08398349,0.33838399,0.00000000,1.02492085,1.86977001
3.52076038,2.64376332,0.54018369,0.00421856,0.03617656,0.08393827,0.34255366,0.00000000,1.03777490,1.88226373
3.52676338,2.64879934,0.54005609,0.00427431,0.03553961,0.08378675,0.34592731,0.00000000,1.04773034,1.88889990
3.53276638,2.64667631,0.53932622,0.00431884,0.03485469,0.08352051,0.34848255,0.00000000,1.05447086,1.88946027
3.53876938,2.63718617,0.53784381,0.00435115,0.03411426,0.08313072,0.35021047,0.00000000,1.05770905,1.88381446
3.54477239,2.62022049,0.53547769,0.00437051,0.03331274,0.08260872,0.35111636,0.00000000,1.05719892,1.87192573
3.55077539,2.59577983,0.53212214,0.00437644,0.03244697,0.08194658,0.35122010,0.00000000,1.05274805,1.85385459
3.55677839,2.56398057,0.52770249,0.00436879,0.03151668,0.08113778,0.35055619,0.00000000,1.04422846,1.82975967
3.56278139,2.52505882,0.52217976,0.00434773,0.03052473,0.08017788,0.34917337,0.00000000,1.03158552,1.79989582
3.56878439,2.47937070,0.51555436,0.00431376,0.02947737,0.07906516,0.34713381,0.00000000,1.01484441,1.76460935
3.57478739,2.42738899,0.50786852,0.00426770,0.02838425,0.07780134,0.34451203,0.00000000,0.99411362,1.72433036
3.58079040,2.36969597,0.49920747,0.00421071,0.02725844,0.07639203,0.34139330,0.00000000,0.96958525,1.67956257
3.58679340,2.30697261,0.48969929,0.00414422,0.02611619,0.07484720,0.33787191,0.00000000,0.94153206,1.63087086
3.59279640,2.23998449,0.47951345,0.00406995,0.02497670,0.07318148,0.33404900,0.00000000,0.91030132,1.57886706
3.59879940,2.16956490,0.46885796,0.00398985,0.02386167,0.07141422,0.33003036,0.00000000,0.87630595,1.52419450
3.60480240,2.09659582,0.45797531,0.00390603,0.02279485,0.06956946,0.32592392,0.00000000,0.84001314,1.46751205
3.61080540,2.02198750,0.44713719,0.00382074,0.02180147,0.06767560,0.32183725,0.00000000,0.80193132,1.40947817
3.61680840,1.94665751,0.43663811,0.00373632,0.02090759,0.06576499,0.31787501,0.00000000,0.76259595,1.35073570
3.62281141,1.87150998,0.42678813,0.00365512,0.02013946,0.06387322,0.31413643,0.00000000,0.72255492,1.29189806
3.62881441,1.79741593,0.41790471,0.00357943,0.01952278,0.06203833,0.31071289,0.00000000,0.68235417,1.23353718
3.63481741,1.72519540,0.41030405,0.00351146,0.01908199,0.06029984,0.30768565,0.00000000,0.64252436,1.17617395
3.64082041,1.65560193,0.40429193,0.00345325,0.01883957,0.05869763,0.30512387,0.00000000,0.60356883,1.12027105
3.64682341,1.58930993,0.40015447,0.00340663,0.01881530,0.05727084,0.30308280,0.00000000,0.56595358,1.06622882
3.65282641,1.52690525,0.39814884,0.00337319,0.01902560,0.05605668,0.30160244,0.00000000,0.53009932,1.01438376
3.65882941,1.46887917,0.39849442,0.00335417,0.01948291,0.05508925,0.30070655,0.00000000,0.49637593,0.96500985
3.66483242,1.41562562,0.40136443,0.00335053,0.02019509,0.05439848,0.30040210,0.00000000,0.46509910,0.91832231
3.67083542,1.36744175,0.40687860,0.00336282,0.02116495,0.05400907,0.30067928,0.00000000,0.43652927,0.87448345
3.67683842,1.32453135,0.41509687,0.00339125,0.02238978,0.05393972,0.30151196,0.00000000,0.41087238,0.83361012
3.68284142,1.28701077,0.42601470,0.00343562,0.02386116,0.05420239,0.30285877,0.00000000,0.38828223,0.79578227
3.68884442,1.25491685,0.43955994,0.00349535,0.02556468,0.05480187,0.30466461,0.00000000,0.36886408,0.76105203
3.69484742,1.22821641,0.45559182,0.00356951,0.02747999,0.05573557,0.30686278,0.00000000,0.35267891,0.72945273
3.70085043,1.20681647,0.47390188,0.00365682,0.02958093,0.05699347,0.30937740,0.00000000,0.33974812,0.70100727
3.70685343,1.19057497,0.49421724,0.00375568,0.03183579,0.05855844,0.31212633,0.00000000,0.33005813,0.67573542
3.71285643,1.17931112,0.51620609,0.00386424,0.03420786,0.06040670,0.31502425,0.00000000,0.32356469,0.65365957
3.71885943,1.17281522,0.53948530,0.00398045,0.03665604,0.06250850,0.31798589,0.00000000,0.32019646,0.63480863
3.72486243,1.17085720,0.56363012,0.00410207,0.03913572,0.06482904,0.32092934,0.00000000,0.31985796,0.61921990
3.73086543,1.17319396,0.58818556,0.00422681,0.04159975,0.06732951,0.32377908,0.00000000,0.32243154,0.60693887
3.73686843,1.17957497,0.61267916,0.00435233,0.04399952,0.06996820,0.32646889,0.00000000,0.32777856,0.59801688
3.74287144,1.18974622,0.63663471,0.00447630,0.04628628,0.07270169,0.32894419,0.00000000,0.33573981,0.59250700
3.74887444,1.20345248,0.65958628,0.00459653,0.04841230,0.07548608,0.33116402,0.00000000,0.34613543,0.59045839
3.75487744,1.22043808,0.68109215,0.00471094,0.05033228,0.07827812,0.33310225,0.00000000,0.35876437,0.59190934
3.76088044,1.24044623,0.70074795,0.00481769,0.05200453,0.08103622,0.33474825,0.00000000,0.37340387,0.59687983
3.76688344,1.26321744,0.71819845,0.00491515,0.05339220,0.08372141,0.33610680,0.00000000,0.38980911,0.60536377
3.77288644,1.28848719,0.73314752,0.00500197,0.05446429,0.08629804,0.33719728,0.00000000,0.40771339,0.61732171
3.77888944,1.31598345,0.74536582,0.00507711,0.05519655,0.08873437,0.33805226,0.00000000,0.42682899,0.63267447
3.78489245,1.34542431,0.75469587,0.00513982,0.05557214,0.09100287,0.33871551,0.00000000,0.44684905,0.65129818
3.79089545,1.37651635,0.76105427,0.00518964,0.05558204,0.09308042,0.33923951,0.00000000,0.46745059,0.67302125
3.79689845,1.40895393,0.76443111,0.00522644,0.05522520,0.09494830,0.33968265,0.00000000,0.48829863,0.69762349
3.80290145,1.44241991,0.76488665,0.00525033,0.05450845,0.09659201,0.34010617,0.00000000,0.50905163,0.72483771
3.80890445,1.47658794,0.76254536,0.00526168,0.05344613,0.09800101,0.34057113,0.00000000,0.52936800,0.75435391
3.81490745,1.51112646,0.75758794,0.00526108,0.05205950,0.09916842,0.34113533,0.00000000,0.54891357,0.78582583
3.82091046,1.54570448,0.75024155,0.00524930,0.05037594,0.10009063,0.34185062,0.00000000,0.56736975,0.81887992
3.82691346,1.57999888,0.74076893,0.00522727,0.04842794,0.10076701,0.34276037,0.00000000,0.58444214,0.85312614
3.83291646,1.61370300,0.72945698,0.00519602,0.04625204,0.10119959,0.34389756,0.00000000,0.59986908,0.88817028
3.83891946,1.64653619,0.71660525,0.00515669,0.04388760,0.10139292,0.34528327,0.00000000,0.61342990,0.92362714
3.84492246,1.67825359,0.70251508,0.00511047,0.04137567,0.10135388,0.34692577,0.00000000,0.62495231,0.95913380
3.85092546,1.70865574,0.68747972,0.00505858,0.03875774,0.10109174,0.34882024,0.00000000,0.63431863,0.99436248
3.85692846,1.73759718,0.67177587,0.00500227,0.03607466,0.10061817,0.35094902,0.00000000,0.64147044,1.02903205
3.86293147,1.76499356,0.65565694,0.00494282,0.03336562,0.09994738,0.35328249,0.00000000,0.64641129,1.06291759
3.86893447,1.79082641,0.63934813,0.00488148,0.03066731,0.09909622,0.35578040,0.00000000,0.64920738,1.09585743
3.87493747,1.81514533,0.62304349,0.00481951,0.02801316,0.09808431,0.35839366,0.00000000,0.64998596,1.12775705
3.88094047,1.83806700,0.60690479,0.00475814,0.02543281,0.09693408,0.36106652,0.00000000,0.64893142,1.15858973
3.88694347,1.85977086,0.59106208,0.00469859,0.02295178,0.09567070,0.36373898,0.00000000,0.64627925,1.18839355
3.89294647,1.88049152,0.57561570,0.00464207,0.02059125,0.09432193,0.36634941,0.00000000,0.64230801,1.21726505
3.89894947,1.90050812,0.56063954,0.00458972,0.01836801,0.09291772,0.36883722,0.00000000,0.63732962,1.24534961
3.90495248,1.92013092,0.54618504,0.00454265,0.01629459,0.09148974,0.37114554,0.00000000,0.63167844,1.27282919
3.91095548,1.93968600,0.53228585,0.00450192,0.01437952,0.09007074,0.37322370,0.00000000,0.62569952,1.29990795
3.91695848,1.95949857,0.51896259,0.00446849,0.01262762,0.08869373,0.37502966,0.00000000,0.61973663,1.32679664
3.92296148,1.97987609,0.50622766,0.00444322,0.01104043,0.08739111,0.37653197,0.00000000,0.61412061,1.35369651
3.92896448,2.00109191,0.49408968,0.00442686,0.00961667,0.08619375,0.37771150,0.00000000,0.60915851,1.38078380
3.93496748,2.02337059,0.48255752,0.00442000,0.00835275,0.08513009,0.37856269,0.00000000,0.60512405,1.40819559
3.94097049,2.04687564,0.47164365,0.00442310,0.00724322,0.08422525,0.37909436,0.00000000,0.60224990,1.43601800
3.94697349,2.07170044,0.46136681,0.00443641,0.00628129,0.08350033,0.37932995,0.00000000,0.60072194,1.46427722
3.95297649,2.09786305,0.45175398,0.00446001,0.00545929,0.08297185,0.37930729,0.00000000,0.60067583,1.49293408
3.95897949,2.12530496,0.44284153,0.00449379,0.00476905,0.08265142,0.37907774,0.00000000,0.60219601,1.52188246
3.96498249,2.15389406,0.43467574,0.00453746,0.00420231,0.08254560,0.37870487,0.00000000,0.60531699,1.55095140
3.97098549,2.18343153,0.42731261,0.00459052,0.00375101,0.08265609,0.37826258,0.00000000,0.61002678,1.57991113
3.97698849,2.21366205,0.42081704,0.00465232,0.00340757,0.08298004,0.37783264,0.00000000,0.61627225,1.60848213
3.98299150,2.24428688,0.41526150,0.00472208,0.00316509,0.08351070,0.37750199,0.00000000,0.62396599,1.63634716
3.98899450,2.27497870,0.41072422,0.00479887,0.00301744,0.08423813,0.37735949,0.00000000,0.63299419,1.66316496
3.99499750,2.30539727,0.40728696,0.00488170,0.00295942,0.08515006,0.37749252,0.00000000,0.64322507,1.68858521
4.00100050,2.33520494,0.40503239,0.00496950,0.00298674,0.08623287,0.37798334,0.00000000,0.65451737,1.71226347
4.00700350,2.36408091,0.40404120,0.00506118,0.00309601,0.08747242,0.37890549,0.00000000,0.66672836,1.73387545
4.01300650,2.39173336,0.40438895,0.00515565,0.00328465,0.08885497,0.38032022,0.00000000,0.67972088,1.75312956
4.01900950,2.41790873,0.40614276,0.00525185,0.00355080,0.09036783,0.38227310,0.00000000,0.69336914,1.76977727
4.02501251,2.44239763,0.40935780,0.00534876,0.00389317,0.09199995,0.38479115,0.00000000,0.70756288,1.78362051
4.03101551,2.46503708,0.41407389,0.00544543,0.00431080,0.09374220,0.38788028,0.00000000,0.72220973,1.79451606
4.03701851,2.48570913,0.42031204,0.00554099,0.00480292,0.09558752,0.39152353,0.00000000,0.73723569,1.80237663
4.04302151,2.50433614,0.42807124,0.00563461,0.00536866,0.09753075,0.39567993,0.00000000,0.75258381,1.80716882
4.04902451,2.52087321,0.43732549,0.00572557,0.00600681,0.09956831,0.40028425,0.00000000,0.76821117,1.80890846
4.05502751,2.53529846,0.44802136,0.00581317,0.00671560,0.10169763,0.40524760,0.00000000,0.78408439,1.80765357
4.06103052,2.54760196,0.46007599,0.00589678,0.00749242,0.10391649,0.41045898,0.00000000,0.80017409,1.80349576
4.06703352,2.55777440,0.47337597,0.00597580,0.00833363,0.10622221,0.41578768,0.00000000,0.81644858,1.79655077
4.07303652,2.56579612,0.48777689,0.00604965,0.00923432,0.10861082,0.42108652,0.00000000,0.83286730,1.78694875
4.07903952,2.57162769,0.50310402,0.00611774,0.01018819,0.11107617,0.42619586,0.00000000,0.84937435,1.77482515
4.08504252,2.57520255,0.51915386,0.00617946,0.01118740,0.11360927,0.43094814,0.00000000,0.86589271,1.76031271
4.09104552,2.57642237,0.53569696,0.00623420,0.01222255,0.11619750,0.43517292,0.00000000,0.88231940,1.74353505
4.09704852,2.57515557,0.55248172,0.00628131,0.01328266,0.11882425,0.43870215,0.00000000,0.89852203,1.72460232
4.10305153,2.57123915,0.56923936,0.00632011,0.01435528,0.12146857,0.44137543,0.00000000,0.91433702,1.70360899
4.10905453,2.56448383,0.58568984,0.00634990,0.01542662,0.12410514,0.44304516,0.00000000,0.92956973,1.68063393
4.11505753,2.55468232,0.60154873,0.00636999,0.01648178,0.12670451,0.44358124,0.00000000,0.94399657,1.65574254
4.12106053,2.54162029,0.61653474,0.00637966,0.01750506,0.12923358,0.44287529,0.00000000,0.95736921,1.62899085
4.12706353,2.52508964,0.63037778,0.00637825,0.01848031,0.13165637,0.44084407,0.00000000,0.96942070,1.60043123
4.13306653,2.50490337,0.64282723,0.00636514,0.01939133,0.13393498,0.43743216,0.00000000,0.97987352,1.57011914
4.13906953,2.48091140,0.65366026,0.00633981,0.02022230,0.13603089,0.43261367,0.00000000,0.98844904,1.53812074
4.14507254,2.45301665,0.66268971,0.00630183,0.02095830,0.13790638,0.42639299,0.00000000,0.99487829,1.50452072
4.15107554,2.42119057,0.66977143,0.00625096,0.02158568,0.13952608,0.41880473,0.00000000,0.99891344,1.46942989
4.15707854,2.38548752,0.67481055,0.00618711,0.02209261,0.14085863,0.40991261,0.00000000,1.00033954,1.43299218
4.16308154,2.34605717,0.67776662,0.00611041,0.02246939,0.14187843,0.39980774,0.00000000,0.99898604,1.39539064
4.16908454,2.30315432,0.67865709,0.00602126,0.02270885,0.14256719,0.38860608,0.00000000,0.99473740,1.35685198
4.17508754,2.25714564,0.67755908,0.00592028,0.02280664,0.14291550,0.37644541,0.00000000,0.98754242,1.31764951
4.18109055,2.20851259,0.67460923,0.00580842,0.02276136,0.14292405,0.36348186,0.00000000,0.97742162,1.27810407
4.18709355,2.15785028,0.67000141,0.00568689,0.02257472,0.14260469,0.34988611,0.00000000,0.96447219,1.23858284
4.19309655,2.10586184,0.66398233,0.00555719,0.02225151,0.14198099,0.33583946,0.00000000,0.94887030,1.19949592
4.19909955,2.05334811,0.65684505,0.00542111,0.02179949,0.14108849,0.32152979,0.00000000,0.93087028,1.16129055
4.20510255,2.00119260,0.64892053,0.00528070,0.02122922,0.13997437,0.30714754,0.00000000,0.91080070,1.12444297
4.21110555,1.95034186,0.64056740,0.00513822,0.02055376,0.13869664,0.29288178,0.00000000,0.88905718,1.08944806
4.21710855,1.90178153,0.63216034,0.00499611,0.01978834,0.13732287,0.27891640,0.00000000,0.86609225,1.05680698
4.22311156,1.85650873,0.62407730,0.00485694,0.01894993,0.13592832,0.26542652,0.00000000,0.84240238,1.02701290
4.22911456,1.81550138,0.61668617,0.00472333,0.01805683,0.13459367,0.25257506,0.00000000,0.81851279,1.00053549
4.23511756,1.77968556,0.61033142,0.00459788,0.01712818,0.13340232,0.24050966,0.00000000,0.79496041,0.97780447
4.24112056,1.74990207,0.60532114,0.00448310,0.01618352,0.13243750,0.22935976,0.00000000,0.77227589,0.95919278
4.24712356,1.72687339,0.60191515,0.00438134,0.01524237,0.13177906,0.21923416,0.00000000,0.75096517,0.94500027
4.25312656,1.71117269,0.60031481,0.00429466,0.01432375,0.13150034,0.21021885,0.00000000,0.73149160,0.93543843
4.25912956,1.70319622,0.60065487,0.00422483,0.01344589,0.13166512,0.20237529,0.00000000,0.71425924,0.93061698
4.26513257,1.70314052,0.60299789,0.00417321,0.01262590,0.13232480,0.19573925,0.00000000,0.69959823,0.93053316
4.27113557,1.71098593,0.60733166,0.00414072,0.01187948,0.13351603,0.19032017,0.00000000,0.68775268,0.93506426
4.27713857,1.72648735,0.61356963,0.00412778,0.01122077,0.13525884,0.18610107,0.00000000,0.67887196,0.94396418
4.28314157,1.74917328,0.62155465,0.00413432,0.01066219,0.13755547,0.18303923,0.00000000,0.67300547,0.95686427
4.28914457,1.77835342,0.63106567,0.00415977,0.01021431,0.14038982,0.18106750,0.00000000,0.67010131,0.97327890
4.29514757,1.81313515,0.64182742,0.00420302,0.00988589,0.14372783,0.18009628,0.00000000,0.67000896,0.99261574
4.30115058,1.85244840,0.65352253,0.00426256,0.00968374,0.14751845,0.18001620,0.00000000,0.67248568,1.01419054
4.30715358,1.89507820,0.66580549,0.00433643,0.00961283,0.15169553,0.18070145,0.00000000,0.67720645,1.03724612
4.31315658,1.93970367,0.67831804,0.00442234,0.00967622,0.15618027,0.18201358,0.00000000,0.68377698,1.06097480
4.31915958,1.98494197,0.69070502,0.00451776,0.00987512,0.16088424,0.18380577,0.00000000,0.69174910,1.08454349
4.32516258,2.02939524,0.70263008,0.00461997,0.01020889,0.16571288,0.18592736,0.00000000,0.70063798,1.10712048
4.33116558,2.07169861,0.71379053,0.00472618,0.01067504,0.17056920,0.18822848,0.00000000,0.70994019,1.12790264
