energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
0.13506753,3.96633191,0.00098623,0.06072750,0.43017024,2.75871212,0.02234300,0.24227384,0.28628395,0.60587868
0.14107054,3.88460909,0.00098694,0.05897187,0.41875811,2.70014785,0.02176072,0.23630062,0.28311845,0.59426639
0.14707354,3.79347771,0.00098453,0.05706890,0.40656757,2.63532199,0.02115672,0.22991140,0.27936053,0.58073270
0.15307654,3.69427634,0.00097913,0.05504349,0.39378282,2.56520593,0.02054176,0.22318382,0.27504358,0.56545419
0.15907954,3.58848394,0.00097091,0.05292320,0.38060072,2.49084055,0.01992650,0.21620038,0.27020811,0.54865998
0.16508254,3.47768993,0.00096004,0.05073767,0.36722784,2.41331425,0.01932131,0.20904713,0.26490122,0.53062749
0.17108554,3.36356165,0.00094670,0.04851783,0.35387730,2.33374066,0.01873605,0.20181239,0.25917585,0.51167652
0.17708854,3.24781072,0.00093107,0.04629529,0.34076551,2.25323687,0.01817997,0.19458531,0.25308985,0.49216175
0.18309155,3.13215938,0.00091335,0.04410150,0.32810890,2.17290299,0.01766154,0.18745446,0.24670497,0.47246410
0.18909455,3.01830802,0.00089374,0.04196711,0.31612064,2.09380366,0.01718838,0.18050641,0.24008572,0.45298109
0.19509755,2.90790470,0.00087244,0.03992132,0.30500749,2.01695189,0.01676724,0.17382442,0.23329825,0.43411675
0.20110055,2.80251740,0.00084967,0.03799125,0.29496673,1.94329553,0.01640397,0.16748713,0.22640914,0.41627120
0.20710355,2.70360939,0.00082566,0.03620156,0.28618320,1.87370634,0.01610360,0.16156740,0.21948438,0.39983051
0.21310655,2.61251804,0.00080065,0.03457395,0.27882653,1.80897163,0.01587033,0.15613130,0.21258829,0.38515687
0.21910955,2.53043684,0.00077490,0.03312698,0.27304842,1.74978805,0.01570764,0.15123714,0.20578254,0.37257952
0.22511256,2.45840071,0.00074869,0.03187586,0.26898007,1.69675724,0.01561834,0.14693469,0.19912531,0.36238661
0.23111556,2.39727412,0.00072234,0.03083234,0.26672972,1.65038285,0.01560466,0.14326450,0.19267046,0.35481823
0.23711856,2.34774179,0.00069615,0.03000478,0.26638029,1.61106846,0.01566826,0.14025731,0.18646687,0.35006062
0.24312156,2.31030161,0.00067048,0.02939812,0.26798722,1.57911619,0.01581029,0.13793369,0.18055778,0.34824183
0.24912456,2.28525958,0.00064569,0.02901409,0.27157647,1.55472539,0.01603136,0.13630367,0.17498029,0.34942881
0.25512756,2.27272659,0.00062215,0.02885129,0.27714274,1.53799159,0.01633148,0.13536659,0.16976489,0.35362593
0.26113057,2.27261699,0.00060024,0.02890541,0.28464814,1.52890543,0.01671004,0.13511114,0.16493518,0.36077503
0.26713357,2.28464920,0.00058033,0.02916937,0.29402122,1.52735179,0.01716565,0.13551546,0.16050757,0.37075684
0.27313657,2.30834841,0.00056280,0.02963356,0.30515653,1.53310938,0.01769607,0.13654752,0.15649121,0.38339391
0.27913957,2.34305189,0.00054798,0.03028601,0.31791492,1.54585104,0.01829801,0.13816565,0.15288800,0.39845471
0.28514257,2.38791703,0.00053621,0.03111253,0.33212443,1.56514525,0.01896706,0.14031932,0.14969275,0.41565907
0.29114557,2.44193271,0.00052775,0.03209699,0.34758214,1.59045923,0.01969752,0.14295012,0.14689352,0.43468460
0.29714857,2.50393396,0.00052284,0.03322141,0.36405676,1.62116399,0.02048232,0.14599293,0.14447209,0.45517404
0.30315158,2.57262036,0.00052164,0.03446625,0.38129215,1.65654162,0.02131296,0.14937732,0.14240460,0.47674340
0.30915458,2.64657790,0.00052427,0.03581057,0.39901168,1.69579520,0.02217948,0.15302909,0.14066229,0.49899054
0.31515758,2.72430417,0.00053075,0.03723228,0.41692329,1.73806110,0.02307052,0.15687196,0.13921244,0.52150405
0.32116058,2.80423654,0.00054104,0.03870841,0.43472535,1.78242379,0.02397341,0.16082929,0.13801933,0.54387219
0.32716358,2.88478248,0.00055501,0.04021542,0.45211289,1.82793278,0.02487435,0.16482580,0.13704527,0.56569158
0.33316658,2.96435142,0.00057247,0.04172948,0.46878423,1.87362127,0.02575867,0.16878933,0.13625165,0.58657552
0.33916958,3.04138711,0.00059313,0.04322685,0.48444780,1.91852601,0.02661105,0.17265232,0.13559999,0.60616150
0.34517259,3.11439945,0.00061663,0.04468424,0.49882871,1.96170761,0.02741594,0.17635321,0.13505286,0.62411795
0.35117559,3.18199474,0.00064255,0.04607920,0.51167516,2.00227058,0.02815788,0.17983760,0.13457475,0.64014991
0.35717859,3.24290340,0.00067040,0.04739049,0.52276418,2.03938254,0.02882193,0.18305906,0.13413280,0.65400351
0.36318159,3.29600412,0.00069964,0.04859850,0.53190671,2.07229158,0.02939405,0.18597965,0.13369733,0.66546922
0.36918459,3.34034378,0.00072972,0.04968559,0.53895166,2.10034133,0.02986152,0.18857017,0.13324224,0.67438390
0.37518759,3.37515248,0.00076002,0.05063646,0.54378899,2.12298325,0.03021326,0.19081002,0.13274522,0.68063157
0.38119060,3.39985332,0.00078994,0.05143841,0.54635155,2.13978549,0.03044021,0.19268678,0.13218784,0.68414305
0.38719360,3.41406685,0.00081888,0.05208166,0.54661571,2.15043832,0.03053552,0.19419558,0.13155541,0.68489457
0.39319660,3.41761014,0.00084624,0.05255946,0.54460078,2.15475593,0.03049478,0.19533820,0.13083678,0.68290548
0.39919960,3.41049087,0.00087146,0.05286828,0.54036718,2.15267466,0.03031615,0.19612203,0.13002405,0.67823518
0.40520260,3.39289682,0.00089403,0.05300778,0.53401360,2.14424790,0.03000033,0.19655895,0.12911217,0.67097957
0.41120560,3.36518145,0.00091350,0.05298085,0.52567310,2.12963810,0.02955055,0.19666415,0.12809857,0.66126698
0.41720860,3.32784620,0.00092948,0.05279340,0.51550848,2.10910616,0.02897244,0.19645502,0.12698272,0.64925394
0.42321161,3.28152036,0.00094166,0.05245421,0.50370697,2.08299895,0.02827380,0.19595009,0.12576580,0.63512071
0.42921461,3.22693931,0.00094982,0.05197461,0.49047455,2.05173536,0.02746435,0.19516805,0.12445032,0.61906694
0.43521761,3.16492181,0.00095381,0.05136812,0.47603005,2.01579156,0.02655542,0.19412699,0.12303986,0.60130723
0.44122061,3.09634735,0.00095360,0.05065003,0.46059932,1.97568610,0.02555960,0.19284380,0.12153892,0.58206699
0.44722361,3.02213392,0.00094926,0.04983689,0.44440951,1.93196521,0.02449034,0.19133375,0.11995273,0.56157841
0.45322661,2.94321708,0.00094092,0.04894603,0.42768385,1.88518899,0.02336166,0.18961025,0.11828725,0.54007664
0.45922961,2.86053066,0.00092883,0.04799500,0.41063691,1.83591874,0.02218770,0.18768485,0.11654917,0.51779624
0.46523262,2.77498961,0.00091331,0.04700104,0.39347053,1.78470579,0.02098244,0.18556740,0.11474603,0.49496795
0.47123562,2.68747516,0.00089479,0.04598059,0.37637049,1.73208209,0.01975937,0.18326633,0.11288630,0.47181560
0.47723862,2.59882263,0.00087373,0.04494877,0.35950404,1.67855255,0.01853124,0.18078915,0.11097964,0.44855346
0.48324162,2.50981189,0.00085067,0.04391904,0.34301814,1.62458935,0.01730984,0.17814300,0.10903704,0.42538383
0.48924462,2.42116041,0.00082620,0.04290280,0.32703858,1.57062806,0.01610587,0.17533530,0.10707106,0.40249495
0.49524762,2.33351904,0.00080093,0.04190925,0.31166977,1.51706544,0.01492878,0.17237451,0.10509608,0.38005933
0.50125063,2.24747005,0.00077549,0.04094517,0.29699524,1.46425878,0.01378675,0.16927084,0.10312849,0.35823239
0.50725363,2.16352751,0.00075053,0.04001500,0.28307869,1.41252665,0.01268666,0.16603701,0.10118687,0.33715149
0.51325663,2.08213951,0.00072668,0.03912090,0.26996551,1.36215061,0.01163412,0.16268892,0.09929212,0.31693541
0.51925963,2.00369203,0.00070452,0.03826301,0.25768469,1.31337784,0.01063352,0.15924633,0.09746758,0.29768417
0.52526263,1.92851410,0.00068461,0.03743973,0.24625088,1.26642431,0.00968814,0.15573336,0.09573902,0.27947920
0.53126563,1.85688387,0.00066746,0.03664822,0.23566676,1.22147832,0.00880025,0.15217889,0.09413460,0.26238390
0.53726863,1.78903534,0.00065347,0.03588480,0.22592525,1.17870412,0.00797121,0.14861686,0.09268471,0.24644450
0.54327164,1.72516524,0.00064300,0.03514556,0.21701187,1.13824555,0.00720165,0.14508628,0.09142170,0.23169114
0.54927464,1.66544004,0.00063631,0.03442685,0.20890688,1.10022942,0.00649155,0.14163120,0.09037959,0.21813920
0.55527764,1.61000250,0.00063353,0.03372588,0.20158729,1.06476864,0.00584043,0.13830035,0.08959351,0.20579074
0.56128064,1.55897773,0.00063475,0.03304119,0.19502872,1.03196498,0.00524742,0.13514663,0.08909921,0.19463598
0.56728364,1.51247858,0.00063991,0.03237309,0.18920699,1.00191137,0.00471144,0.13222645,0.08893231,0.18465494
0.57328664,1.47061006,0.00064888,0.03172402,0.18409951,0.97469386,0.00423127,0.12959875,0.08912755,0.17581888
0.57928964,1.43347275,0.00066146,0.03109877,0.17968639,0.95039307,0.00380568,0.12732401,0.08971792,0.16809181
0.58529265,1.40116520,0.00067734,0.03050455,0.17595134,0.92908524,0.00343351,0.12546292,0.09073367,0.16143180
0.59129565,1.37378516,0.00069618,0.02995097,0.17288238,0.91084285,0.00311375,0.12407509,0.09220133,0.15579228
0.59729865,1.35142958,0.00071761,0.02944983,0.17047217,0.89573482,0.00284561,0.12321749,0.09414264,0.15112311
0.60330165,1.33419353,0.00074121,0.02901481,0.16871824,0.88382623,0.00262859,0.12294300,0.09657350,0.14737153
0.60930465,1.32216791,0.00076658,0.02866094,0.16762294,0.87517755,0.00246246,0.12329874,0.09950291,0.14448310
0.61530765,1.31543607,0.00079334,0.02840407,0.16719308,0.86984338,0.00234736,0.12432453,0.10293202,0.14240240
0.62131066,1.31406934,0.00082116,0.02826015,0.16743938,0.86787060,0.00228375,0.12605139,0.10685317,0.14107371
0.62731366,1.31812164,0.00084976,0.02824451,0.16837567,0.86929594,0.00227241,0.12850007,0.11124918,0.14044167
0.63331666,1.32762332,0.00087895,0.02837107,0.17001782,0.87414297,0.00231441,0.13167979,0.11609268,0.14045185
0.63931966,1.34257437,0.00090863,0.02865155,0.17238244,0.88241851,0.00241109,0.13558712,0.12134579,0.14105136
0.64532266,1.36293725,0.00093877,0.02909480,0.17548536,0.89410855,0.00256395,0.14020520,0.12695993,0.14218946
0.65132566,1.38862982,0.00096949,0.02970607,0.17933993,0.90917382,0.00277461,0.14550317,0.13287603,0.14381826
0.65732866,1.41951844,0.00100098,0.03048653,0.18395525,0.92754514,0.00304469,0.15143601,0.13902501,0.14589340
0.66333167,1.45541203,0.00103351,0.03143284,0.18933427,0.94911882,0.00337571,0.15794474,0.14532864,0.14837489
0.66933467,1.49605719,0.00106745,0.03253693,0.19547194,0.97375252,0.00376900,0.16495714,0.15170077,0.15122792
0.67533767,1.54113505,0.00110322,0.03378594,0.20235358,1.00126162,0.00422556,0.17238881,0.15804896,0.15442383
0.68134067,1.59026023,0.00114128,0.03516235,0.20995328,1.03141671,0.00474596,0.18014481,0.16427644,0.15794099
0.68734367,1.64298226,0.00118212,0.03664431,0.21823286,1.06394248,0.00533024,0.18812170,0.17028437,0.16176578
0.69334667,1.69878967,0.00122620,0.03820619,0.22714109,1.09851817,0.00597783,0.19620996,0.17597447,0.16589341
0.69934967,1.75711706,0.00127398,0.03981921,0.23661349,1.13477999,0.00668746,0.20429688,0.18125173,0.17032867
0.70535268,1.81735493,0.00132583,0.04145229,0.24657272,1.17232564,0.00745710,0.21226959,0.18602731,0.17508649
0.71135568,1.87886225,0.00138208,0.04307299,0.25692953,1.21072077,0.00828399,0.22001831,0.19022137,0.18019219
0.71735868,1.94098125,0.00144296,0.04464848,0.26758437,1.24950759,0.00916455,0.22743969,0.19376581,0.18568135
0.72336168,2.00305392,0.00150861,0.04614661,0.27842956,1.28821513,0.01009450,0.23443989,0.19660680,0.19159931
0.72936468,2.06443943,0.00157904,0.04753685,0.28935190,1.32637084,0.01106885,0.24093754,0.19870687,0.19800008
0.73536768,2.12453167,0.00165419,0.04879133,0.30023574,1.36351310,0.01208199,0.24686621,0.20004653,0.20494476
0.74137069,2.18277587,0.00173387,0.04988561,0.31096621,1.39920394,0.01312779,0.25217637,0.20062540,0.21249931
0.74737369,2.23868331,0.00181781,0.05079943,0.32143253,1.43304130,0.01419967,0.25683665,0.20046255,0.22073178
0.75337669,2.29184333,0.00190566,0.05151721,0.33153116,1.46467021,0.01529073,0.26083437,0.19959624,0.22970901
0.75937969,2.34193161,0.00199702,0.05202846,0.34116867,1.49379214,0.01639384,0.26417529,0.19808293,0.23949285
0.76538269,2.38871425,0.00209142,0.05232786,0.35026405,1.52017194,0.01750173,0.26688253,0.19599550,0.25013607
0.77138569,2.43204721,0.00218839,0.05241525,0.35875038,1.54364192,0.01860708,0.26899466,0.19342095,0.26167809
0.77738869,2.47187100,0.00228744,0.05229540,0.36657575,1.56410278,0.01970257,0.27056326,0.19045748,0.27414080
0.78339170,2.50820081,0.00238811,0.05197753,0.37370330,1.58152122,0.02078093,0.27164970,0.18721111,0.28752458
0.78939470,2.54111278,0.00248995,0.05147486,0.38011043,1.59592444,0.02183501,0.27232171,0.18379200,0.30180483
0.79539770,2.57072696,0.00259259,0.05080386,0.38578727,1.60739167,0.02285771,0.27264962,0.18031070,0.31692931
0.80140070,2.59718838,0.00269566,0.04998358,0.39073436,1.61604355,0.02384210,0.27270258,0.17687432,0.33281636
0.80740370,2.62064718,0.00279891,0.04903492,0.39495990,1.62202969,0.02478134,0.27254502,0.17358290,0.34935432
0.81340670,2.64123952,0.00290209,0.04797986,0.39847667,1.62551559,0.02566874,0.27223343,0.17052625,0.36640223
0.81940970,2.65907034,0.00300506,0.04684086,0.40129887,1.62666954,0.02649779,0.27181378,0.16778106,0.38379198
0.82541271,2.67419950,0.00310769,0.04564024,0.40343917,1.62565057,0.02726221,0.27131952,0.16540882,0.40133176
0.83141571,2.68663231,0.00320991,0.04439982,0.40490611,1.62259827,0.02795604,0.27077047,0.16345433,0.41881102
0.83741871,2.69631534,0.00331166,0.04314057,0.40570223,1.61762510,0.02857375,0.27017251,0.16194493,0.43600647
0.84342171,2.70313790,0.00341287,0.04188249,0.40582298,1.61081189,0.02911039,0.26951812,0.16089062,0.45268925
0.84942471,2.70693946,0.00351348,0.04064464,0.40525658,1.60220679,0.02956177,0.26878774,0.16028476,0.46863274
0.85542771,2.70752264,0.00361336,0.03944524,0.40398484,1.59182778,0.02992467,0.26795179,0.16010563,0.48362084
0.86143072,2.70467099,0.00371233,0.03830198,0.40198498,1.57966848,0.03019705,0.26697329,0.16031847,0.49745626
0.86743372,2.69817077,0.00381013,0.03723236,0.39923236,1.56570707,0.03037825,0.26581083,0.16087811,0.50996859
0.87343672,2.68783512,0.00390635,0.03625405,0.39570388,1.54991751,0.03046923,0.26442185,0.16173190,0.52102157
0.87943972,2.67352938,0.00400050,0.03538536,0.39138186,1.53228229,0.03047272,0.26276583,0.16282292,0.53051946
0.88544272,2.65519573,0.00409192,0.03464557,0.38625826,1.51280593,0.03039332,0.26080738,0.16409320,0.53841201
0.89144572,2.63287568,0.00417982,0.03405530,0.38033877,1.49152812,0.03023760,0.25851900,0.16548694,0.54469792
0.89744872,2.60672880,0.00426324,0.03363663,0.37364657,1.46853565,0.03001409,0.25588333,0.16695337,0.54942659
0.90345173,2.57704648,0.00434108,0.03341324,0.36622552,1.44397219,0.02973314,0.25289484,0.16844939,0.55269798
0.90945473,2.54425963,0.00441212,0.03341027,0.35814251,1.41804530,0.02940676,0.24956085,0.16994164,0.55466079
0.91545773,2.50893962,0.00447503,0.03365404,0.34948866,1.39102993,0.02904836,0.24590182,0.17140808,0.55550868
0.92146073,2.47179222,0.00452840,0.03417158,0.34037948,1.36326822,0.02867235,0.24195105,0.17283887,0.55547504
0.92746373,2.43364443,0.00457079,0.03499000,0.33095369,1.33516537,0.02829376,0.23775355,0.17423663,0.55482614
0.93346673,2.39542479,0.00460077,0.03613561,0.32137083,1.30718173,0.02792771,0.23336454,0.17561602,0.55385318
0.93946973,2.35813772,0.00461697,0.03763301,0.31180768,1.27982142,0.02758888,0.22884733,0.17700270,0.55286326
0.94547274,2.32283305,0.00461813,0.03950393,0.30245367,1.25361785,0.02729102,0.22427087,0.17843163,0.55216976
0.95147574,2.29057185,0.00460317,0.04176613,0.29350547,1.22911697,0.02704638,0.21970710,0.17994487,0.55208223
0.95747874,2.26239002,0.00457123,0.04443218,0.28516089,1.20685883,0.02686522,0.21522812,0.18158896,0.55289626
0.96348174,2.23926099,0.00452170,0.04750828,0.27761253,1.18735837,0.02675539,0.21090346,0.18341194,0.55488347
0.96948474,2.22205907,0.00445430,0.05099318,0.27104124,1.17108616,0.02672197,0.20679738,0.18546019,0.55828197
0.97548774,2.21152484,0.00436905,0.05487722,0.26560986,1.15845003,0.02676701,0.20296653,0.18777522,0.56328759
0.98149075,2.20823392,0.00426635,0.05914159,0.26145734,1.14977821,0.02688940,0.19945779,0.19039052,0.57004601
0.98749375,2.21257032,0.00414694,0.06375775,0.25869354,1.14530478,0.02708486,0.19630664,0.19332867,0.57864623
0.99349675,2.22470534,0.00401188,0.06868719,0.25739497,1.14515790,0.02734602,0.19353588,0.19659880,0.58911538
0.99949975,2.24458304,0.00386259,0.07388149,0.25760147,1.14935137,0.02766269,0.19115488,0.20019453,0.60141524
1.00550275,2.27191266,0.00370072,0.07928275,0.25931416,1.15777981,0.02802214,0.18915929,0.20409259,0.61544059
1.01150575,2.30616870,0.00352820,0.08482424,0.26249454,1.17021762,0.02840961,0.18753129,0.20825206,0.63101953
1.01750875,2.34659866,0.00334711,0.09043157,0.26706494,1.18632200,0.02880875,0.18624031,0.21261443,0.64791590
1.02351176,2.39223844,0.00315966,0.09602406,0.27291021,1.20563973,0.02920226,0.18524418,0.21710448,0.66583380
1.02951476,2.44193519,0.00296811,0.10151646,0.27988060,1.22761781,0.02957248,0.18449072,0.22163191,0.68442425
1.03551776,2.49437704,0.00277471,0.10682091,0.28779588,1.25161751,0.02990198,0.18391969,0.22609374,0.70329387
1.04152076,2.54812890,0.00258164,0.11184908,0.29645032,1.27693158,0.03017421,0.18346500,0.23037746,0.72201542
1.04752376,2.60167342,0.00239096,0.11651447,0.30561870,1.30280402,0.03037401,0.18305721,0.23436467,0.74013991
1.05352676,2.65345580,0.00220456,0.12073469,0.31506284,1.32845201,0.03048816,0.18262604,0.23793519,0.75720993
1.05952976,2.70193110,0.00202412,0.12443381,0.32453867,1.35308909,0.03050577,0.18210311,0.24097147,0.77277389
1.06553277,2.74561243,0.00185107,0.12754445,0.33380353,1.37594910,0.03041860,0.18142442,0.24336298,0.78640050
1.07153577,2.78311834,0.00168661,0.13000978,0.34262343,1.39630991,0.03022132,0.18053286,0.24501055,0.79769309
1.07753877,2.81321762,0.00153166,0.13178519,0.35078002,1.41351614,0.02991160,0.17938036,0.24583037,0.80630317
1.08354177,2.83486988,0.00138690,0.13283958,0.35807709,1.42700012,0.02949010,0.17792979,0.24575743,0.81194266
1.08954477,2.84726016,0.00125274,0.13315629,0.36434625,1.43630011,0.02896042,0.17615642,0.24474834,0.81439426
1.09554777,2.84982612,0.00112940,0.13273356,0.36945164,1.44107519,0.02832886,0.17404890,0.24278328,0.81351950
1.10155078,2.84227655,0.00101687,0.13158451,0.37329352,1.44111598,0.02760414,0.17160971,0.23986704,0.80926413
1.10755378,2.82460040,0.00091497,0.12973666,0.37581041,1.43635087,0.02679709,0.16885512,0.23602906,0.80166048
1.11355678,2.79706551,0.00082338,0.12723098,0.37697994,1.42684715,0.02592019,0.16581453,0.23132258,0.79082673
1.11955978,2.76020732,0.00074166,0.12412054,0.37681819,1.41280712,0.02498717,0.16252929,0.22582266,0.77696305
1.12556278,2.71480742,0.00066929,0.12046876,0.37537757,1.39455908,0.02401252,0.15905099,0.21962351,0.76034473
1.13156578,2.66186313,0.00060567,0.11634743,0.37274344,1.37254351,0.02301102,0.15543941,0.21283499,0.74131259
1.13756878,2.60254906,0.00055020,0.11183442,0.36902944,1.34729507,0.02199734,0.15176004,0.20557855,0.72026105
1.14357179,2.53817231,0.00050223,0.10701132,0.36437200,1.31942094,0.02098559,0.14808137,0.19798279,0.69762436
1.14957479,2.47012324,0.00046114,0.10196107,0.35892401,1.28957667,0.01998894,0.14447209,0.19017883,0.67386160
1.15557779,2.39982398,0.00042631,0.09676561,0.35284817,1.25844036,0.01901938,0.14099829,0.18229573,0.64944099
1.16158079,2.32867684,0.00039717,0.09150366,0.34631028,1.22668650,0.01808740,0.13772079,0.17445616,0.62482431
1.16758379,2.25801503,0.00037319,0.08624882,0.33947272,1.19496066,0.01720188,0.13469273,0.16677242,0.60045194
1.17358679,2.18905774,0.00035388,0.08106785,0.33248856,1.16385604,0.01636997,0.13195756,0.15934316,0.57672919
1.17958979,2.12287176,0.00033881,0.07601938,0.32549647,1.13389320,0.01559711,0.12954749,0.15225076,0.55401451
1.18559280,2.06034095,0.00032763,0.07115299,0.31861678,1.10550368,0.01488704,0.12748252,0.14555953,0.53260990
1.19159580,2.00214524,0.00032005,0.06650864,0.31194868,1.07901846,0.01424193,0.12577007,0.13931486,0.51275398
1.19759880,1.94874958,0.00031584,0.06211657,0.30556888,1.05466154,0.01366259,0.12440524,0.13354316,0.49461789
1.20360180,1.90040325,0.00031486,0.05799753,0.29953154,1.03254894,0.01314867,0.12337172,0.12825274,0.47830414
1.20960480,1.85714944,0.00031704,0.05416337,0.29386954,1.01269315,0.01269890,0.12264326,0.12343539,0.46384829
1.21560780,1.81884399,0.00032241,0.05061792,0.28859689,0.99501243,0.01231138,0.12218566,0.11906874,0.45122346
1.22161081,1.78518248,0.00033105,0.04735810,0.28371207,0.97934460,0.01198386,0.12195915,0.11511906,0.44034719
1.22761381,1.75573376,0.00034316,0.04437520,0.27920208,0.96546427,0.01171396,0.12192113,0.11154452,0.43109049
1.23361681,1.72997816,0.00035900,0.04165625,0.27504685,0.95310263,0.01149948,0.12202902,0.10829866,0.42328837
1.23961981,1.70734823,0.00037891,0.03918546,0.27122375,0.94196853,0.01133854,0.12224310,0.10533386,0.41675161
1.24562281,1.68726984,0.00040333,0.03694553,0.26771183,0.93176985,0.01122973,0.12252924,0.10260477,0.41127895
1.25162581,1.66920143,0.00043274,0.03491894,0.26449558,0.92223372,0.01117225,0.12286135,0.10007136,0.40666933
1.25762881,1.65266940,0.00046768,0.03308902,0.26156782,0.91312482,0.01116589,0.12322338,0.09770169,0.40273346
1.26363182,1.63729797,0.00050874,0.03144090,0.25893177,0.90426046,0.01121102,0.12361082,0.09547398,0.39930432
1.26963482,1.62283183,0.00055653,0.02996215,0.25660191,0.89552203,0.01130852,0.12403154,0.09337822,0.39624603
1.27563782,1.60915083,0.00061166,0.02864322,0.25460374,0.88686204,0.01145957,0.12450603,0.09141698,0.39346073
1.28164082,1.59627588,0.00067470,0.02747763,0.25297248,0.87830659,0.01166550,0.12506680,0.08960557,0.39089319
1.28764382,1.58436602,0.00074620,0.02646191,0.25175070,0.86995318,0.01192756,0.12575724,0.08797148,0.38853291
1.29364682,1.57370701,0.00082663,0.02559533,0.25098516,0.86196417,0.01224663,0.12662973,0.08655315,0.38641363
1.29964982,1.56469204,0.00091631,0.02487942,0.25072297,0.85455633,0.01262297,0.12774315,0.08539813,0.38461033
1.30565283,1.55779588,0.00101547,0.02431738,0.25100744,0.84798702,0.01305598,0.12916003,0.08456069,0.38323381
1.31165583,1.55354367,0.00112414,0.02391331,0.25187381,0.84253795,0.01354396,0.13094322,0.08409900,0.38242316
1.31765883,1.55247620,0.00124217,0.02367141,0.25334512,0.83849739,0.01408391,0.13315238,0.08407210,0.38233642
1.32366183,1.55511330,0.00136916,0.02359515,0.25542863,0.83614165,0.01467141,0.13584049,0.08453652,0.38313997
1.32966483,1.56191738,0.00150451,0.02368650,0.25811276,0.83571705,0.01530052,0.13905034,0.08554303,0.38499701
1.33566783,1.57325873,0.00164734,0.02394515,0.26136507,0.83742298,0.01596382,0.14281138,0.08713337,0.38805588
1.34167084,1.58938444,0.00179650,0.02436789,0.26513108,0.84139720,0.01665244,0.14713694,0.08933729,0.39243856
1.34767384,1.61039237,0.00195059,0.02494815,0.26933425,0.84770372,0.01735625,0.15202195,0.09216987,0.39823012
1.35367684,1.63621147,0.00210797,0.02567562,0.27387709,0.85632419,0.01806406,0.15744142,0.09562943,0.40546957
1.35967984,1.66658943,0.00226674,0.02653618,0.27864316,0.86715286,0.01876390,0.16334959,0.09969593,0.41414255
1.36568284,1.70108821,0.00242485,0.02751190,0.28350023,0.87999550,0.01944338,0.16967989,0.10433007,0.42417635
1.37168584,1.73908794,0.00258002,0.02858131,0.28830406,0.89457230,0.02009009,0.17634579,0.10947309,0.43543748
1.37768884,1.77979881,0.00272992,0.02971985,0.29290291,0.91052451,0.02069196,0.18324246,0.11504738,0.44773203
1.38369185,1.82228087,0.00287212,0.03090050,0.29714247,0.92742457,0.02123770,0.19024921,0.12095779,0.46080884
1.38969485,1.86547069,0.00300421,0.03209451,0.30087090,0.94478939,0.02171722,0.19723267,0.12709373,0.47436547
1.39569785,1.90821400,0.00312381,0.03327230,0.30394393,0.96209602,0.02212198,0.20405061,0.13333189,0.48805668
1.40170085,1.94930292,0.00322873,0.03440442,0.30622973,0.97879919,0.02244532,0.21055617,0.13953962,0.50150514
1.40770385,1.98751621,0.00331691,0.03546255,0.30761324,0.99434988,0.02268273,0.21660254,0.14557872,0.51431394
1.41370685,2.02166097,0.00338660,0.03642050,0.30799999,1.00821431,0.02283203,0.22204764,0.15130962,0.52608036
1.41970985,2.05061396,0.00343632,0.03725516,0.30731915,1.01989232,0.02289346,0.22675883,0.15659570,0.53641028
1.42571286,2.07336076,0.00346498,0.03794736,0.30552567,1.02893455,0.02286972,0.23061741,0.16130760,0.54493261
1.43171586,2.08903120,0.00347188,0.03848258,0.30260154,1.03495768,0.02276585,0.23352259,0.16532739,0.55131310
1.43771886,2.09692946,0.00345672,0.03885155,0.29855612,1.03765695,0.02258907,0.23539495,0.16855236,0.55526697
1.44372186,2.09655757,0.00341967,0.03905065,0.29342545,1.03681565,0.02234850,0.23617914,0.17089827,0.55656969
1.44972486,2.08763135,0.00336130,0.03908205,0.28727073,1.03231103,0.02205481,0.23584562,0.17230196,0.55506555
1.45572786,2.07008807,0.00328260,0.03895375,0.28017592,1.02411643,0.02171981,0.23439159,0.17272321,0.55067360
1.46173087,2.04408572,0.00318495,0.03867932,0.27224472,1.01229967,0.02135602,0.23184084,0.17214569,0.54339074
1.46773387,2.00999388,0.00307007,0.03827755,0.26359686,0.99701767,0.02097614,0.22824270,0.17057705,0.53329193
1.47373687,1.96837676,0.00293998,0.03777180,0.25436406,0.97850775,0.02059256,0.22366999,0.16804817,0.52052748
1.47973987,1.91996947,0.00279691,0.03718939,0.24468571,0.95707601,0.02021690,0.21821631,0.16461155,0.50531760
1.48574287,1.86564855,0.00264328,0.03656071,0.23470441,0.93308336,0.01985955,0.21199252,0.16033896,0.48794464
1.49174587,1.80639836,0.00248158,0.03591838,0.22456171,0.90692998,0.01952929,0.20512287,0.15531850,0.46874329
1.49774887,1.74327499,0.00231436,0.03529634,0.21439399,0.87903905,0.01923294,0.19774068,0.14965122,0.44808921
1.50375188,1.67736938,0.00214410,0.03472892,0.20432883,0.84984043,0.01897514,0.18998408,0.14344749,0.42638677
1.50975488,1.60977139,0.00197322,0.03424995,0.19448188,0.81975523,0.01875824,0.18199175,0.13682316,0.40405619
1.51575788,1.54153635,0.00180398,0.03389198,0.18495432,0.78918190,0.01858223,0.17389900,0.12989597,0.38152084
1.52176088,1.47365555,0.00163843,0.03368553,0.17583109,0.75848460,0.01844484,0.16583428,0.12278210,0.35919502
