energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
3.18459230,1.46327746,0.44391722,0.05568471,0.19509112,0.10785274,0.16797044,0.66599547,0.69285343
3.19059530,1.45526987,0.44031713,0.05423891,0.19130909,0.10876052,0.16510682,0.66800774,0.69172790
3.19659830,1.45002282,0.43510934,0.05270144,0.18808914,0.10978285,0.16297605,0.67072527,0.69253378
3.20260130,1.44825729,0.42844885,0.05108470,0.18555011,0.11094305,0.16166280,0.67449157,0.69560993
3.20860430,1.45064131,0.42052239,0.04940412,0.18380164,0.11225966,0.16123129,0.67964696,0.70125671
3.21460730,1.45776858,0.41154321,0.04767803,0.18294131,0.11374499,0.16172332,0.68651728,0.70972506
3.22061031,1.47013749,0.40174484,0.04592735,0.18305174,0.11540379,0.16315693,0.69540205,0.72120627
3.22661331,1.48813130,0.39137395,0.04417514,0.18419784,0.11723214,0.16552576,0.70656238,0.73582274
3.23261631,1.51200023,0.38068276,0.04244588,0.18642425,0.11921660,0.16879900,0.72020926,0.75362021
3.23861931,1.54184623,0.36992124,0.04076479,0.18975301,0.12133377,0.17292208,0.73649248,0.77456169
3.24462231,1.57761106,0.35932935,0.03915686,0.19418169,0.12355019,0.17781796,0.75549092,0.79852346
3.25062531,1.61906837,0.34912974,0.03764599,0.19968196,0.12582276,0.18338911,0.77720442,0.82529350
3.25662831,1.66582034,0.33952113,0.03625403,0.20619877,0.12809955,0.18951992,0.80154784,0.85457228
3.26263132,1.71729908,0.33067263,0.03499989,0.21365017,0.13032111,0.19607970,0.82834746,0.88597619
3.26863432,1.77277312,0.32271914,0.03389874,0.22192788,0.13242213,0.20292594,0.85734016,0.91904364
3.27463732,1.83135892,0.31575806,0.03296130,0.23089859,0.13433352,0.20990791,0.88817538,0.95324349
3.28064032,1.89203728,0.30984730,0.03219337,0.24040600,0.13598467,0.21687037,0.92041999,0.98798588
3.28664332,1.95367423,0.30500466,0.03159544,0.25027367,0.13730593,0.22365732,0.95356602,1.02263499
3.29264632,2.01504585,0.30120850,0.03116259,0.26030852,0.13823107,0.23011566,0.98704097,1.05652348
3.29864932,2.07486646,0.29839965,0.03088460,0.27030497,0.13869978,0.23609862,1.02022062,1.08896811
3.30465233,2.13181918,0.29648451,0.03074620,0.28004963,0.13865985,0.24146898,1.05244381,1.11928609
3.31065533,2.18458816,0.29533898,0.03072762,0.28932632,0.13806917,0.24610188,1.08302889,1.14681173
3.31665833,2.23189139,0.29481338,0.03080524,0.29792145,0.13689730,0.24988720,1.11129120,1.17091280
3.32266133,2.27251320,0.29473780,0.03095244,0.30562941,0.13512657,0.25273145,1.13656121,1.19100619
3.32866433,2.30533547,0.29492810,0.03114054,0.31225789,0.13275277,0.25455930,1.15820266,1.20657239
3.33466733,2.32936661,0.29519193,0.03133983,0.31763300,0.12978526,0.25531449,1.17563014,1.21716838
3.34067034,2.34376742,0.29533505,0.03152061,0.32160394,0.12624658,0.25496035,1.18832553,1.22243860
3.34667334,2.34787321,0.29516736,0.03165422,0.32404707,0.12217161,0.25347991,1.19585285,1.22212365
3.35267634,2.34121135,0.29450871,0.03171408,0.32486930,0.11760633,0.25087554,1.19787097,1.21606658
3.35867934,2.32351383,0.29319432,0.03167649,0.32401064,0.11260622,0.24716834,1.19414374,1.20421661
3.36468234,2.29472448,0.29107951,0.03152145,0.32144581,0.10723436,0.24239712,1.18454729,1.18663010
3.37068534,2.25500054,0.28804375,0.03123321,0.31718485,0.10155941,0.23661722,1.16907413,1.16346892
3.37668834,2.20470869,0.28399393,0.03080071,0.31127280,0.09565355,0.22989907,1.14783403,1.13499623
3.38269135,2.14441547,0.27886661,0.03021780,0.30378828,0.08959032,0.22232651,1.12105150,1.10156973
3.38869435,2.07487259,0.27262935,0.02948322,0.29484125,0.08344265,0.21399504,1.08906011,1.06363282
3.39469735,1.99699743,0.26528102,0.02860053,0.28456985,0.07728105,0.20500994,1.05229366,1.02170360
3.40070035,1.91184950,0.25685111,0.02757768,0.27313651,0.07117198,0.19548416,1.01127467,0.97636242
3.40670335,1.82060345,0.24739802,0.02642662,0.26072355,0.06517650,0.18553632,0.96660050,0.92823797
3.41270635,1.72451969,0.23700657,0.02516261,0.24752823,0.05934923,0.17528848,0.91892752,0.87799267
3.41870935,1.62491337,0.22578458,0.02380362,0.23375767,0.05373757,0.16486401,0.86895409,0.82630750
3.42471236,1.52312289,0.21385899,0.02236950,0.21962362,0.04838126,0.15438536,0.81740271,0.77386686
3.43071536,1.42047882,0.20137132,0.02088128,0.20533738,0.04331216,0.14397193,0.76500202,0.72134387
3.43671836,1.31827429,0.18847301,0.01936038,0.19110502,0.03855436,0.13373801,0.71246942,0.66938649
3.44272136,1.21773764,0.17532053,0.01782794,0.17712295,0.03412438,0.12379083,0.66049457,0.61860490
3.44872436,1.12000828,0.16207066,0.01630412,0.16357414,0.03003175,0.11422879,0.60972454,0.56956039
3.45472736,1.02611623,0.14887600,0.01480763,0.15062492,0.02627951,0.10513988,0.56075094,0.52275610
3.46073037,0.93696605,0.13588089,0.01335524,0.13842263,0.02286501,0.09660040,0.51409939,0.47862983
3.46673337,0.85332527,0.12321796,0.01196146,0.12709389,0.01978063,0.08867393,0.47022150,0.43754899
3.47273637,0.77581766,0.11100521,0.01063833,0.11674383,0.01701463,0.08141067,0.42948966,0.39980781
3.47873937,0.70492112,0.09934396,0.00939532,0.10745599,0.01455196,0.07484706,0.39219447,0.36562677
3.48474237,0.64097011,0.08831742,0.00823935,0.09929296,0.01237507,0.06900579,0.35854489,0.33515415
3.49074537,0.58416225,0.07799006,0.00717484,0.09229775,0.01046461,0.06389619,0.32867083,0.30846961
3.49674837,0.53456850,0.06840767,0.00620391,0.08649561,0.00880022,0.05951492,0.30262795,0.28558939
3.50275138,0.49214645,0.05959803,0.00532659,0.08189645,0.00736106,0.05584693,0.28040448,0.26647321
3.50875438,0.45675590,0.05157214,0.00454111,0.07849750,0.00612642,0.05286677,0.26192939,0.25103214
3.51475738,0.42817617,0.04432584,0.00384417,0.07628615,0.00507621,0.05054010,0.24708190,0.23913748
3.52076038,0.40612424,0.03784180,0.00323125,0.07524302,0.00419130,0.04882531,0.23570157,0.23063003
3.52676338,0.39027310,0.03209168,0.00269692,0.07534470,0.00345392,0.04767537,0.22759871,0.22532957
3.53276638,0.38026951,0.02703841,0.00223511,0.07656656,0.00284790,0.04703961,0.22256472,0.22304406
3.53876938,0.37575053,0.02263843,0.00183939,0.07888499,0.00235884,0.04686556,0.22038186,0.22357832
3.54477239,0.37635831,0.01884391,0.00150318,0.08227932,0.00197432,0.04710066,0.22083219,0.22674183
3.55077539,0.38175245,0.01560476,0.00121994,0.08673313,0.00168399,0.04769390,0.22370539,0.23235535
3.55677839,0.39161986,0.01287048,0.00098336,0.09223494,0.00147961,0.04859716,0.22880505,0.24025621
3.56278139,0.40568140,0.01059175,0.00078747,0.09877826,0.00135515,0.04976642,0.23595350,0.25030204
3.56878439,0.42369561,0.00872180,0.00062671,0.10636081,0.00130673,0.05116262,0.24499484,0.26237277
3.57478739,0.44545918,0.00721746,0.00049603,0.11498322,0.00133265,0.05275224,0.25579626,0.27637104
3.58079040,0.47080438,0.00604002,0.00039092,0.12464694,0.00143330,0.05450759,0.26824758,0.29222087
3.58679340,0.49959385,0.00515585,0.00030741,0.13535169,0.00161114,0.05640672,0.28225925,0.30986473
3.59279640,0.53171283,0.00453676,0.00024207,0.14709241,0.00187057,0.05843315,0.29775890,0.32925937
3.59879940,0.56705966,0.00416017,0.00019203,0.15985601,0.00221775,0.06057521,0.31468670,0.35037036
3.60480240,0.60553487,0.00400918,0.00015492,0.17361794,0.00266051,0.06282525,0.33298989,0.37316590
3.61080540,0.64702965,0.00407239,0.00012889,0.18833895,0.00320802,0.06517864,0.35261677,0.39761012
3.61680840,0.69141434,0.00434367,0.00011254,0.20396204,0.00387058,0.06763260,0.37351054,0.42365629
3.62281141,0.73852766,0.00482175,0.00010494,0.22041004,0.00465927,0.07018513,0.39560345,0.45124024
3.62881441,0.78816721,0.00550975,0.00010558,0.23758380,0.00558551,0.07283376,0.41881143,0.48027448
3.63481741,0.84008202,0.00641460,0.00011439,0.25536125,0.00666067,0.07557451,0.44302976,0.51064318
3.64082041,0.89396732,0.00754641,0.00013171,0.27359743,0.00789552,0.07840092,0.46812987,0.54219846
3.64682341,0.94946216,0.00891770,0.00015832,0.29212549,0.00929965,0.08130326,0.49395756,0.57475799
3.65282641,1.00614975,0.01054262,0.00019539,0.31075884,0.01088094,0.08426794,0.52033274,0.60810420
3.65882941,1.06356082,0.01243610,0.00024457,0.32929414,0.01264489,0.08727714,0.54705067,0.64198501
3.66483242,1.12117955,0.01461294,0.00030794,0.34751531,0.01459404,0.09030870,0.57388466,0.67611608
3.67083542,1.17845204,0.01708690,0.00038806,0.36519814,0.01672739,0.09333623,0.60059017,0.71018441
3.67683842,1.23479665,0.01986977,0.00048798,0.38211551,0.01903985,0.09632939,0.62690987,0.74385320
3.68284142,1.28961587,0.02297044,0.00061126,0.39804287,0.02152183,0.09925448,0.65257960,0.77676762
3.68884442,1.34230912,0.02639411,0.00076194,0.41276380,0.02415894,0.10207503,0.67733477,0.80856121
3.69484742,1.39228573,0.03014146,0.00094460,0.42607533,0.02693175,0.10475265,0.70091694,0.83886283
3.70085043,1.43897781,0.03420802,0.00116427,0.43779286,0.02981586,0.10724790,0.72308021,0.86730367
3.70685343,1.48185229,0.03858373,0.00142646,0.44775451,0.03278203,0.10952118,0.74359722,0.89352423
3.71285643,1.52042178,0.04325257,0.00173706,0.45582464,0.03579661,0.11153376,0.76226433,0.91718104
3.71885943,1.55425404,0.04819251,0.00210230,0.46189650,0.03882209,0.11324865,0.77890605,0.93795295
3.72486243,1.58297968,0.05337567,0.00252864,0.46589399,0.04181792,0.11463152,0.79337835,0.95554701
3.73086543,1.60629820,0.05876872,0.00302264,0.46777244,0.04474144,0.11565158,0.80557108,0.96970370
3.73686843,1.62398231,0.06433352,0.00359085,0.46751859,0.04754899,0.11628233,0.81540915,0.98020166
3.74287144,1.63588059,0.07002800,0.00423962,0.46514967,0.05019717,0.11650233,0.82285300,0.98686181
3.74887444,1.64191874,0.07580732,0.00497496,0.46071194,0.05264408,0.11629580,0.82789804,0.98955096
3.75487744,1.64209959,0.08162509,0.00580231,0.45427863,0.05485064,0.11565319,0.83057355,0.98818478
3.76088044,1.63650204,0.08743482,0.00672638,0.44594759,0.05678185,0.11457171,0.83094098,0.98273029
3.76688344,1.62527914,0.09319135,0.00775096,0.43583859,0.05840795,0.11305567,0.82909195,0.97320769
3.77288644,1.60865550,0.09885241,0.00887872,0.42409067,0.05970545,0.11111684,0.82514603,0.95969150
3.77888944,1.58692405,0.10437994,0.01011102,0.41085940,0.06065795,0.10877463,0.81924842,0.94231104
3.78489245,1.56044230,0.10974142,0.01144784,0.39631424,0.06125677,0.10605622,0.81156766,0.92124993
3.79089545,1.52962809,0.11491092,0.01288756,0.38063607,0.06150130,0.10299656,0.80229344,0.89674477
3.79689845,1.49495475,0.11986990,0.01442697,0.36401482,0.06139909,0.09963827,0.79163448,0.86908267
3.80290145,1.45694581,0.12460767,0.01606115,0.34664733,0.06096573,0.09603142,0.77981652,0.83859775
3.80890445,1.41616900,0.12912156,0.01778349,0.32873524,0.06022435,0.09223315,0.76708038,0.80566648
3.81490745,1.37322967,0.13341665,0.01958572,0.31048306,0.05920507,0.08830728,0.75368002,0.77070184
3.82091046,1.32876355,0.13750514,0.02145796,0.29209628,0.05794411,0.08432368,0.73988056,0.73414655
3.82691346,1.28342886,0.14140542,0.02338882,0.27377945,0.05648279,0.08035760,0.72595622,0.69646530
3.83291646,1.23789788,0.14514074,0.02536551,0.25573432,0.05486646,0.07648892,0.71218797,0.65813625
3.83891946,1.19284794,0.14873767,0.02737402,0.23815790,0.05314326,0.07280128,0.69886102,0.61964215
3.84492246,1.14895216,0.15222432,0.02939921,0.22124049,0.05136293,0.06938113,0.68626193,0.58146106
3.85092546,1.10686977,0.15562847,0.03142505,0.20516366,0.04957560,0.06631676,0.67467533,0.54405730
3.85692846,1.06723648,0.15897560,0.03343475,0.19009814,0.04783061,0.06369723,0.66438030,0.50787263
3.86293147,1.03065484,0.16228710,0.03541097,0.17620183,0.04617541,0.06161129,0.65564624,0.47331813
3.86893447,0.99768479,0.16557845,0.03733598,0.16361763,0.04465453,0.06014620,0.64872838,0.44076691
3.87493747,0.96883467,0.16885781,0.03919185,0.15247148,0.04330864,0.05938659,0.64386290,0.41054790
3.88094047,0.94455262,0.17212477,0.04096065,0.14287038,0.04217378,0.05941318,0.64126166,0.38294082
3.88694347,0.92521871,0.17536955,0.04262464,0.13490056,0.04128058,0.06030154,0.64110681,0.35817254
3.89294647,0.91113782,0.17857260,0.04416653,0.12862582,0.04065370,0.06212075,0.64354516,0.33641467
3.89894947,0.90253333,0.18170465,0.04556962,0.12408609,0.04031127,0.06493201,0.64868267,0.31778256
3.90495248,0.89954193,0.18472720,0.04681813,0.12129620,0.04026457,0.06878729,0.65657919,0.30233556
3.91095548,0.90220952,0.18759345,0.04789746,0.12024503,0.04051769,0.07372791,0.66724360,0.29007838
3.91695848,0.91048843,0.19024966,0.04879440,0.12089506,0.04106736,0.07978307,0.68062972,0.28096359
3.92296148,0.92423610,0.19263683,0.04949754,0.12318222,0.04190295,0.08696856,0.69663318,0.27489496
3.92896448,0.94321534,0.19469266,0.04999746,0.12701646,0.04300647,0.09528542,0.71508949,0.27173163
3.93496748,0.96709643,0.19635377,0.05028710,0.13228268,0.04435291,0.10471876,0.73577370,0.27129288
3.94097049,0.99546111,0.19755793,0.05036200,0.13884239,0.04591055,0.11523677,0.75840162,0.27336346
3.94697349,1.02780861,0.19824642,0.05022057,0.14653604,0.04764156,0.12678995,0.78263314,0.27769933
3.95297649,1.06356387,0.19836618,0.04986424,0.15518590,0.04950274,0.13931061,0.80807737,0.28403363
3.95897949,1.10208777,0.19787191,0.04929767,0.16459978,0.05144644,0.15271274,0.83429999,0.29208296
3.96498249,1.14268960,0.19672785,0.04852876,0.17457521,0.05342164,0.16689224,0.86083250,0.30155375
3.97098549,1.18464131,0.19490930,0.04756868,0.18490428,0.05537522,0.18172756,0.88718335,0.31214863
3.97698849,1.22719356,0.19240374,0.04643177,0.19537881,0.05725330,0.19708086,0.91285074,0.32357281
3.98299150,1.26959297,0.18921161,0.04513544,0.20579592,0.05900275,0.21279957,0.93733654,0.33554024
3.98899450,1.31110044,0.18534663,0.04369987,0.21596360,0.06057266,0.22871842,0.96016114,0.34777956
3.99499750,1.35100974,0.18083585,0.04214780,0.22570615,0.06191590,0.24466200,0.98087853,0.36003961
4.00100050,1.38866599,0.17571920,0.04050418,0.23486936,0.06299057,0.26044763,0.99909120,0.37209447
4.00700350,1.42348331,0.17004877,0.03879588,0.24332496,0.06376130,0.27588865,1.01446414,0.38374780
4.01300650,1.45496112,0.16388787,0.03705130,0.25097439,0.06420051,0.29079801,1.02673745,0.39483641
4.01900950,1.48269836,0.15730975,0.03530008,0.25775145,0.06428927,0.30499208,1.03573702,0.40523288
4.02501251,1.50640529,0.15039622,0.03357283,0.26362377,0.06401807,0.31829455,1.04138271,0.41484724
4.03101551,1.52591207,0.14323611,0.03190088,0.26859302,0.06338715,0.33054037,1.04369378,0.42362743
4.03701851,1.54117415,0.13592372,0.03031611,0.27269364,0.06240663,0.34157964,1.04279110,0.43155870
4.04302151,1.55227377,0.12855715,0.02885083,0.27599033,0.06109621,0.35128119,1.03889614,0.43866177
4.04902451,1.55941787,0.12123675,0.02753770,0.27857414,0.05948465,0.35953596,1.03232662,0.44498992
4.05502751,1.56293197,0.11406349,0.02640970,0.28055749,0.05760887,0.36625983,1.02348887,0.45062500
4.06103052,1.56325054,0.10713745,0.02550014,0.28206817,0.05551287,0.37139594,1.01286728,0.45567252
4.06703352,1.56090381,0.10055638,0.02484259,0.28324276,0.05324638,0.37491636,1.00101095,0.46025595
4.07303652,1.55650149,0.09441425,0.02447084,0.28421958,0.05086333,0.37682306,0.98851810,0.46451047
4.07903952,1.55071393,0.08879986,0.02441879,0.28513165,0.04842029,0.37714796,0.97601869,0.46857643
4.08504252,1.54425106,0.08379557,0.02472015,0.28609989,0.04597475,0.37595235,0.96415583,0.47259259
4.09104552,1.53783981,0.07947593,0.02540812,0.28722694,0.04358348,0.37332522,0.95356637,0.47668962
4.09704852,1.53220070,0.07590644,0.02651486,0.28859186,0.04130093,0.36938099,0.94486157,0.48098392
4.10305153,1.52802407,0.07314225,0.02807074,0.29024595,0.03917771,0.36425631,0.93860798,0.48557206
4.10905453,1.52594682,0.07122692,0.03010349,0.29220995,0.03725925,0.35810622,0.93530949,0.49052608
4.11505753,1.52653012,0.07019126,0.03263715,0.29447265,0.03558460,0.35109975,0.93539069,0.49588969
4.12106053,1.53023899,0.07005212,0.03569083,0.29699105,0.03418550,0.34341502,0.93918223,0.50167561
4.12706353,1.53742409,0.07081144,0.03927743,0.29969198,0.03308556,0.33523412,0.94690849,0.50786419
4.13306653,1.54830658,0.07245531,0.04340220,0.30247514,0.03229982,0.32673785,0.95867783,0.51440310
4.13906953,1.56296637,0.07495335,0.04806138,0.30521743,0.03183445,0.31810054,0.97447590,0.52120834
4.14507254,1.58133437,0.07825834,0.05324085,0.30777823,0.03168669,0.30948510,0.99416208,0.52816643
4.15107554,1.60318906,0.08230614,0.05891497,0.31000554,0.03184512,0.30103863,1.01746932,0.53513763
4.15707854,1.62815773,0.08701608,0.06504560,0.31174258,0.03229005,0.29288845,1.04400743,0.54196005
4.16308154,1.65572243,0.09229184,0.07158153,0.31283459,0.03299422,0.28513903,1.07326995,0.54845468
4.16908454,1.68523087,0.09802270,0.07845819,0.31313553,0.03392362,0.27786968,1.10464444,0.55443089
4.17508754,1.71591196,0.10408548,0.08559788,0.31251438,0.03503861,0.27113321,1.13742613,0.55969241
4.18109055,1.74689579,0.11034690,0.09291050,0.31086074,0.03629506,0.26495552,1.17083469,0.56404344
4.18709355,1.77723761,0.11666649,0.10029480,0.30808962,0.03764577,0.25933616,1.20403374,0.56729487
4.19309655,1.80594517,0.12289996,0.10764014,0.30414510,0.03904191,0.25424987,1.23615266,0.56927020
4.19909955,1.83200864,0.12890289,0.11482881,0.29900286,0.04043451,0.24964892,1.26631018,0.56981114
4.20510255,1.85443213,0.13453471,0.12173868,0.29267141,0.04177611,0.24546619,1.29363899,0.56878268
4.21110555,1.87226585,0.13966288,0.12824638,0.28519213,0.04302221,0.24161897,1.31731070,0.56607745
4.21710855,1.88463779,0.14416693,0.13423056,0.27663803,0.04413283,0.23801308,1.33656036,0.56161933
4.22311156,1.89078364,0.14794247,0.13957544,0.26711143,0.04507389,0.23454743,1.35070961,0.55536615
4.22911456,1.89007397,0.15090476,0.14417422,0.25674067,0.04581841,0.23111856,1.35918772,0.54731138
4.23511756,1.88203749,0.15299194,0.14793240,0.24567599,0.04634760,0.22762521,1.36154965,0.53748497
4.24112056,1.86637956,0.15416753,0.15077079,0.23408476,0.04665167,0.22397262,1.35749047,0.52595303
4.24712356,1.84299497,0.15442234,0.15262809,0.22214639,0.04673038,0.22007638,1.34685552,0.51281660
4.25312656,1.81197470,0.15377550,0.15346284,0.21004689,0.04659334,0.21586583,1.32964593,0.49820947
4.25912956,1.77360611,0.15227474,0.15325485,0.19797355,0.04626000,0.21128672,1.30601917,0.48229506
4.26513257,1.72836666,0.14999577,0.15200578,0.18610973,0.04575935,0.20630314,1.27628461,0.46526249
4.27113557,1.67691128,0.14704082,0.14973906,0.17462998,0.04512930,0.20089865,1.24089431,0.44732207
4.27713857,1.62005403,0.14353656,0.14649904,0.16369563,0.04441583,0.19507663,1.20042927,0.42870005
4.28314157,1.55874456,0.13963113,0.14234943,0.15345104,0.04367185,0.18885979,1.15558186,0.40963310
4.28914457,1.49404052,0.13549082,0.13737114,0.14402040,0.04295589,0.18228889,1.10713496,0.39036245
4.29514757,1.42707693,0.13129615,0.13165958,0.13550533,0.04233050,0.17542094,1.05593881,0.37112803
4.30115058,1.35903365,0.12723773,0.12532156,0.12798317,0.04186064,0.16832670,1.00288635,0.35216269
4.30715358,1.29110228,0.12351188,0.11847191,0.12150604,0.04161184,0.16108784,0.94888815,0.33368668
4.31315658,1.22445370,0.12031625,0.11123007,0.11610058,0.04164842,0.15379385,0.89484766,0.31590266
4.31915958,1.16020741,0.11784543,0.10371658,0.11176840,0.04203159,0.14653876,0.84163798,0.29899136
4.32516258,1.09940362,0.11628671,0.09604982,0.10848715,0.04281766,0.13941796,0.79008055,0.28310790
4.33116558,1.04297912,0.11581611,0.08834303,0.10621213,0.04405632,0.13252517,0.74092671,0.26837917
4.33716858,0.99174741,0.11659459,0.08070170,0.10487842,0.04578899,0.12594966,0.69484254,0.25490202
4.34317159,0.94638368,0.11876469,0.07322140,0.10440339,0.04804743,0.11977393,0.65239718,0.24274260
4.34917459,0.90741489,0.12244735,0.06598619,0.10468961,0.05085247,0.11407182,0.61405499,0.23193662
4.35517759,0.87521479,0.12773921,0.05906745,0.10562790,0.05421308,0.10890712,0.58017135,0.22249062
4.36118059,0.85000392,0.13471018,0.05252336,0.10710066,0.05812561,0.10433272,0.55099201,0.21438415
4.36718359,0.83185410,0.14340142,0.04639878,0.10898522,0.06257352,0.10039023,0.52665570,0.20757276
4.37318659,0.82069689,0.15382365,0.04072567,0.11115717,0.06752725,0.09711014,0.50719954,0.20199155
4.37918959,0.81633551,0.16595586,0.03552378,0.11349364,0.07294464,0.09451233,0.49256686,0.19755932
4.38519260,0.81845945,0.17974440,0.03080181,0.11587639,0.07877155,0.09260691,0.48261681,0.19418292
4.39119560,0.82666105,0.19510258,0.02655868,0.11819466,0.08494299,0.09139539,0.47713527,0.19176178
4.39719860,0.84045337,0.21191065,0.02278506,0.12034772,0.09138449,0.09087190,0.47584665,0.19019235
4.40320160,0.85928857,0.23001641,0.01946491,0.12224698,0.09801380,0.09102464,0.47842586,0.18937234
4.40920460,0.88257625,0.24923631,0.01657710,0.12381780,0.10474287,0.09183724,0.48451032,0.18920452
4.41520760,0.90970106,0.26935725,0.01409695,0.12500069,0.11148005,0.09329007,0.49371143,0.18960010
4.42121061,0.94003920,0.29013902,0.01199770,0.12575214,0.11813232,0.09536155,0.50562533,0.19048141
4.42721361,0.97297329,0.31131745,0.01025185,0.12604492,0.12460771,0.09802922,0.51984268,0.19178402
4.43321661,1.00790541,0.33260827,0.00883230,0.12586787,0.13081752,0.10127063,0.53595736,0.19345803
4.43921961,1.04426809,0.35371165,0.00771335,0.12522523,0.13667859,0.10506418,0.55357406,0.19546879
4.44522261,1.08153310,0.37431745,0.00687149,0.12413563,0.14211519,0.10938959,0.57231456,0.19779677
4.45122561,1.11921799,0.39411103,0.00628597,0.12263057,0.14706076,0.11422835,0.59182294,0.20043691
4.45722861,1.15689059,0.41277948,0.00593922,0.12075268,0.15145923,0.11956382,0.61176965,0.20339728
4.46323162,1.19417128,0.43001829,0.00581702,0.11855375,0.15526603,0.12538126,0.63185442,0.20669730
4.46923462,1.23073351,0.44553810,0.00590856,0.11609250,0.15844857,0.13166760,0.65180835,0.21036543
4.47523762,1.26630249,0.45907146,0.00620622,0.11343240,0.16098644,0.13841105,0.67139493,0.21443657
4.48124062,1.30065241,0.47037937,0.00670530,0.11063934,0.16287115,0.14560050,0.69041033,0.21894917
4.48724362,1.33360234,0.47925727,0.00740357,0.10777947,0.16410547,0.15322470,0.70868283,0.22394214
4.49324662,1.36501104,0.48554043,0.00830066,0.10491709,0.16470251,0.16127133,0.72607162,0.22945170
4.49924962,1.39477093,0.48910838,0.00939740,0.10211279,0.16468453,0.16972575,0.74246476,0.23550823
4.50525263,1.42280144,0.48988824,0.01069505,0.09942172,0.16408154,0.17856975,0.75777671,0.24213319
4.51125563,1.44904190,0.48785685,0.01219446,0.09689229,0.16292980,0.18778004,0.77194512,0.24933622
4.51725863,1.47344437,0.48304147,0.01389525,0.09456496,0.16127029,0.19732669,0.78492722,0.25711255
4.52326163,1.49596635,0.47551909,0.01579494,0.09247147,0.15914714,0.20717161,0.79669569,0.26544073
4.52926463,1.51656399,0.46541432,0.01788812,0.09063434,0.15660625,0.21726706,0.80723438,0.27428083
4.53526763,1.53518570,0.45289590,0.02016575,0.08906667,0.15369390,0.22755427,0.81653371,0.28357325
4.54127064,1.55176670,0.43817192,0.02261451,0.08777222,0.15045563,0.23796243,0.82458623,0.29323804
4.54727364,1.56622462,0.42148402,0.02521631,0.08674576,0.14693529,0.24840802,0.83138234,0.30317510
4.55327664,1.57845648,0.40310068,0.02794796,0.08597374,0.14317418,0.25879458,0.83690646,0.31326506
4.55927964,1.58833728,0.38330987,0.03078113,0.08543508,0.13921057,0.26901315,0.84113392,0.32337100
4.56528264,1.59572044,0.36241143,0.03368239,0.08510226,0.13507924,0.27894334,0.84402871,0.33334102
4.57128564,1.60044015,0.34070933,0.03661366,0.08494252,0.13081135,0.28845505,0.84554234,0.34301162
4.57728864,1.60231584,0.31850416,0.03953272,0.08491925,0.12643432,0.29741105,0.84561396,0.35221189
4.58329165,1.60115862,0.29608620,0.04239416,0.08499340,0.12197204,0.30567005,0.84417176,0.36076824
4.58929465,1.59677953,0.27372908,0.04515034,0.08512503,0.11744499,0.31309058,0.84113582,0.36850979
4.59529765,1.58899947,0.25168445,0.04775266,0.08527484,0.11287067,0.31953520,0.83642213,0.37527396
4.60130065,1.57766020,0.23017766,0.05015292,0.08540570,0.10826393,0.32487511,0.82994777,0.38091229
4.60730365,1.56263610,0.20940458,0.05230475,0.08548398,0.10363744,0.32899488,0.82163700,0.38529601
4.61330665,1.54384584,0.18952958,0.05416507,0.08548097,0.09900220,0.33179701,0.81142778,0.38832128
4.61930965,1.52126346,0.17068470,0.05569549,0.08537383,0.09436804,0.33320624,0.79927854,0.38991376
4.62531266,1.49492807,0.15296980,0.05686362,0.08514659,0.08974407,0.33317319,0.78517458,0.39003223
4.63131566,1.46495144,0.13645377,0.05764418,0.08479061,0.08513914,0.33167722,0.76913373,0.38867109
4.63731866,1.43152280,0.12117649,0.05801987,0.08430493,0.08056228,0.32872836,0.75121095,0.38586151
4.64332166,1.39491055,0.10715145,0.05798204,0.08369616,0.07602297,0.32436801,0.73150125,0.38167117
4.64932466,1.35546017,0.09436890,0.05753092,0.08297804,0.07153146,0.31866844,0.71014093,0.37620245
4.65532766,1.31358851,0.08279920,0.05667570,0.08217068,0.06709888,0.31173107,0.68730667,0.36958913
4.66133067,1.26977422,0.07239642,0.05543412,0.08129947,0.06273734,0.30368348,0.66321267,0.36199178
4.66733367,1.22454486,0.06310183,0.05383191,0.08039370,0.05845987,0.29467538,0.63810567,0.35359187
4.67333667,1.17846098,0.05484729,0.05190185,0.07948498,0.05428033,0.28487360,0.61225817,0.34458491
4.67933967,1.13209800,0.04755835,0.04968261,0.07860547,0.05021315,0.27445639,0.58596020,0.33517300
4.68534267,1.08602679,0.04115708,0.04721753,0.07778612,0.04627311,0.26360729,0.55950993,0.32555702
4.69134567,1.04079376,0.03556449,0.04455312,0.07705487,0.04247497,0.25250884,0.53320370,0.31592891
4.69734867,0.99690173,0.03070252,0.04173766,0.07643503,0.03883315,0.24133647,0.50732604,0.30646435
4.70335168,0.95479238,0.02649569,0.03881971,0.07594388,0.03536135,0.23025279,0.48214010,0.29731634
4.70935468,0.91483146,0.02287230,0.03584678,0.07559153,0.03207221,0.21940260,0.45787917,0.28860976
4.71535768,0.87729732,0.01976534,0.03286404,0.07538016,0.02897701,0.20890886,0.43473960,0.28043744
4.72136068,0.84237360,0.01711306,0.02991330,0.07530377,0.02608546,0.19886972,0.41287562,0.27285767
4.72736368,0.81014633,0.01485926,0.02703211,0.07534825,0.02340549,0.18935676,0.39239620,0.26589351
