energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.63731866,0.77735407,0.00007607,0.06960448,0.12912005,0.26509730,0.30213189,0.22541307,0.00006607,0.31096232
-4.63131566,0.81996833,0.00008220,0.07243988,0.13648808,0.27676579,0.31601734,0.24226891,0.00007264,0.32543494
-4.62531266,0.86431914,0.00008827,0.07506912,0.14382730,0.28859932,0.32907586,0.26099443,0.00008110,0.33987233
-4.61930965,0.91006669,0.00009420,0.07747116,0.15107991,0.30046314,0.34119277,0.28150431,0.00009141,0.35411535
-4.61330665,0.95692794,0.00009990,0.07963234,0.15819699,0.31224643,0.35228212,0.30372092,0.00010356,0.36803227
-4.60730365,1.00468710,0.00010529,0.08154699,0.16514036,0.32386693,0.36229038,0.32757611,0.00011757,0.38152433
-4.60130065,1.05320269,0.00011029,0.08321790,0.17188392,0.33527454,0.37119933,0.35301179,0.00013348,0.39453022
-4.59529765,1.10241069,0.00011484,0.08465638,0.17841450,0.34645365,0.37902761,0.37997893,0.00015131,0.40702909
-4.58929465,1.15232312,0.00011888,0.08588211,0.18473210,0.35742397,0.38583116,0.40843503,0.00017110,0.41904205
-4.58329165,1.20302207,0.00012234,0.08692258,0.19084940,0.36823983,0.39170203,0.43833991,0.00019285,0.43063164
-4.57728864,1.25464889,0.00012521,0.08781233,0.19679065,0.37898780,0.39676590,0.46965007,0.00021654,0.44189957
-4.57128564,1.30738876,0.00012746,0.08859174,0.20258979,0.38978265,0.40117802,0.50231171,0.00024213,0.45298226
-4.56528264,1.36145131,0.00012907,0.08930568,0.20828801,0.40076161,0.40511776,0.53625274,0.00026951,0.46404455
-4.55927964,1.41704764,0.00013005,0.09000183,0.21393069,0.41207728,0.40878198,0.57137422,0.00029853,0.47527156
-4.55327664,1.47436513,0.00013042,0.09072886,0.21956391,0.42388918,0.41237719,0.60754173,0.00032900,0.48685896
-4.54727364,1.53354094,0.00013021,0.09153449,0.22523071,0.43635442,0.41611112,0.64457730,0.00036066,0.49900205
-4.54127064,1.59463565,0.00012945,0.09246349,0.23096727,0.44961775,0.42018361,0.68225243,0.00039320,0.51188407
-4.53526763,1.65760872,0.00012819,0.09355573,0.23679915,0.46380150,0.42477760,0.72028290,0.00042623,0.52566422
-4.52926463,1.72229689,0.00012648,0.09484428,0.24273793,0.47899585,0.43005024,0.75832588,0.00045935,0.54046601
-4.52326163,1.78839736,0.00012436,0.09635382,0.24877834,0.49524985,0.43612481,0.79597990,0.00049209,0.55636651
-4.51725863,1.85545674,0.00012190,0.09809918,0.25489612,0.51256383,0.44308364,0.83278797,0.00052394,0.57338705
-4.51125563,1.92286693,0.00011915,0.10008433,0.26104679,0.53088347,0.45096253,0.86824404,0.00055438,0.59148602
-4.50525263,1.98986856,0.00011615,0.10230167,0.26716533,0.55009598,0.45974682,0.90180285,0.00058288,0.61055411
-4.49924962,2.05556233,0.00011294,0.10473181,0.27316704,0.57002875,0.46936948,0.93289296,0.00060891,0.63041246
-4.49324662,2.11892818,0.00010957,0.10734373,0.27894936,0.59045049,0.47971131,0.96093238,0.00063197,0.65081391
-4.48724362,2.17885156,0.00010607,0.11009548,0.28439476,0.61107506,0.49060329,0.98534653,0.00065158,0.67144743
-4.48124062,2.23415609,0.00010246,0.11293521,0.28937449,0.63156790,0.50183097,1.00558733,0.00066733,0.69194564
-4.47523762,2.28364100,0.00009875,0.11580268,0.29375312,0.65155479,0.51314090,1.02115298,0.00067888,0.71189529
-4.46923462,2.32612189,0.00009498,0.11863104,0.29739356,0.67063271,0.52424873,1.03160705,0.00068596,0.73085008
-4.46323162,2.36047281,0.00009114,0.12134895,0.30016241,0.68838225,0.53484862,1.03659622,0.00068840,0.74834553
-4.45722861,2.38566783,0.00008725,0.12388283,0.30193532,0.70438129,0.54462376,1.03586563,0.00068611,0.76391508
-4.45122561,2.40082006,0.00008331,0.12615923,0.30260215,0.71821901,0.55325725,1.02927097,0.00067912,0.77710679
-4.44522261,2.40521630,0.00007932,0.12810723,0.30207166,0.72951005,0.56044322,1.01678678,0.00066755,0.78749990
-4.43921961,2.39834575,0.00007530,0.12966071,0.30027549,0.73790784,0.56589748,0.99851043,0.00065161,0.79472045
-4.43321661,2.37992154,0.00007125,0.13076047,0.29717127,0.74311682,0.56936736,0.97466159,0.00063162,0.79845532
-4.42721361,2.34989409,0.00006717,0.13135616,0.29274473,0.74490286,0.57064041,0.94557719,0.00060796,0.79846407
-4.42121061,2.30845595,0.00006309,0.13140778,0.28701079,0.74310161,0.56955155,0.91170212,0.00058109,0.79458811
-4.41520760,2.25603794,0.00005901,0.13088693,0.28001340,0.73762432,0.56598845,0.87357620,0.00055149,0.78675675
-4.40920460,2.19329720,0.00005495,0.12977760,0.27182449,0.72846113,0.55989503,0.83181799,0.00051971,0.77499012
-4.40320160,2.12109765,0.00005093,0.12807660,0.26254177,0.71568151,0.55127300,0.78710626,0.00048631,0.75939874
-4.39719860,2.04048416,0.00004698,0.12579355,0.25228584,0.69943221,0.54018138,0.74016006,0.00045184,0.74017997
-4.39119560,1.95265161,0.00004311,0.12295049,0.24119645,0.67993261,0.52673425,0.69171817,0.00041683,0.71761155
-4.38519260,1.85891044,0.00003935,0.11958110,0.22942838,0.65746787,0.51109674,0.64251894,0.00038182,0.69204262
-4.37918959,1.76065001,0.00003571,0.11572965,0.21714693,0.63238022,0.49347957,0.59328125,0.00034727,0.66388270
-4.37318659,1.65930153,0.00003223,0.11144965,0.20452337,0.60505877,0.47413248,0.54468729,0.00031361,0.63358905
-4.36718359,1.55630165,0.00002892,0.10680225,0.19173036,0.57592822,0.45333661,0.49736779,0.00028121,0.60165312
-4.36118059,1.45305825,0.00002579,0.10185456,0.17893771,0.54543700,0.43139641,0.45188994,0.00025039,0.56858655
-4.35517759,1.35091911,0.00002285,0.09667779,0.16630837,0.51404523,0.40863112,0.40874832,0.00022138,0.53490716
-4.34917459,1.25114452,0.00002013,0.09134544,0.15399504,0.48221292,0.38536636,0.36835886,0.00019438,0.50112559
-4.34317159,1.15488411,0.00001761,0.08593139,0.14213717,0.45038873,0.36192581,0.33105574,0.00016951,0.46773283
-4.33716858,1.06315836,0.00001531,0.08050822,0.13085866,0.41899973,0.33862348,0.29709084,0.00014685,0.43518901
-4.33116558,0.97684472,0.00001322,0.07514545,0.12026609,0.38844221,0.31575651,0.26663573,0.00012643,0.40391371
-4.32516258,0.89666826,0.00001134,0.06990813,0.11044752,0.35907400,0.29359888,0.23978542,0.00010824,0.37427794
-4.31915958,0.82319668,0.00000966,0.06485547,0.10147188,0.33120812,0.27239598,0.21656376,0.00009223,0.34659787
-4.31315658,0.75683911,0.00000818,0.06003977,0.09338887,0.30510810,0.25236017,0.19692988,0.00007835,0.32113033
-4.30715358,0.69784853,0.00000687,0.05550554,0.08622923,0.28098489,0.23366747,0.18078532,0.00006651,0.29807005
-4.30115058,0.64632719,0.00000574,0.05128885,0.08000553,0.25899520,0.21645527,0.16798155,0.00005665,0.27754854
-4.29514757,0.60223466,0.00000476,0.04741700,0.07471319,0.23924146,0.20082109,0.15832756,0.00004869,0.25963458
-4.28914457,0.56539813,0.00000392,0.04390837,0.07033186,0.22177312,0.18682244,0.15159726,0.00004258,0.24433610
-4.28314157,0.53552462,0.00000320,0.04077251,0.06682701,0.20658916,0.17447764,0.14753663,0.00003829,0.23160330
-4.27713857,0.51221472,0.00000260,0.03801051,0.06415177,0.19364184,0.16376759,0.14587056,0.00003583,0.22133305
-4.27113557,0.49497766,0.00000209,0.03561554,0.06224886,0.18284130,0.15463837,0.14630923,0.00003524,0.21337415
-4.26513257,0.48324741,0.00000168,0.03357356,0.06105271,0.17406109,0.14700461,0.14855415,0.00003661,0.20753354
-4.25912956,0.47639966,0.00000133,0.03186426,0.06049170,0.16714422,0.14075352,0.15230396,0.00004009,0.20358313
-4.25312656,0.47376930,0.00000105,0.03046207,0.06049039,0.16190974,0.13574941,0.15725983,0.00004588,0.20126723
-4.24712356,0.47466825,0.00000082,0.02933728,0.06097186,0.15815960,0.13183867,0.16313073,0.00005425,0.20031029
-4.24112056,0.47840330,0.00000064,0.02845721,0.06185997,0.15568554,0.12885491,0.16963838,0.00006554,0.20042496
-4.23511756,0.48429363,0.00000050,0.02778744,0.06308154,0.15427594,0.12662433,0.17652204,0.00008013,0.20132001
-4.22911456,0.49168750,0.00000038,0.02729300,0.06456848,0.15372235,0.12497097,0.18354296,0.00009850,0.20270819
-4.22311156,0.49997791,0.00000029,0.02693948,0.06625958,0.15382553,0.12372177,0.19048842,0.00012116,0.20431370
-4.21710855,0.50861652,0.00000022,0.02669408,0.06810221,0.15440091,0.12271137,0.19717532,0.00014871,0.20587906
-4.21110555,0.51712560,0.00000017,0.02652656,0.07005348,0.15528316,0.12178633,0.20345308,0.00018177,0.20717126
-4.20510255,0.52510744,0.00000013,0.02640996,0.07208120,0.15632990,0.12080885,0.20920575,0.00022099,0.20798694
-4.19909955,0.53225089,0.00000011,0.02632123,0.07416420,0.15742428,0.11965978,0.21435326,0.00026706,0.20815652
-4.19309655,0.53833472,0.00000009,0.02624161,0.07629233,0.15847650,0.11824082,0.21885149,0.00032064,0.20754709
-4.18709355,0.54322774,0.00000009,0.02615685,0.07846578,0.15942413,0.11647599,0.22269133,0.00038239,0.20606405
-4.18109055,0.54688547,0.00000009,0.02605719,0.08069401,0.16023128,0.11431214,0.22589650,0.00045288,0.20365140
-4.17508754,0.54934358,0.00000010,0.02593716,0.08299412,0.16088670,0.11171883,0.22852031,0.00053263,0.20029074
-4.16908454,0.55070841,0.00000013,0.02579526,0.08538884,0.16140088,0.10868727,0.23064132,0.00062203,0.19599909
-4.16308154,0.55114484,0.00000016,0.02563339,0.08790410,0.16180234,0.10522869,0.23235817,0.00072131,0.19082553
-4.15707854,0.55086231,0.00000022,0.02545625,0.09056647,0.16213322,0.10137206,0.23378374,0.00083055,0.18484700
-4.15107554,0.55009952,0.00000029,0.02527058,0.09340033,0.16244459,0.09716142,0.23503892,0.00094959,0.17816331
-4.14507254,0.54910865,0.00000040,0.02508446,0.09642523,0.16279147,0.09265285,0.23624640,0.00107807,0.17089167
-4.13906953,0.54813994,0.00000053,0.02490648,0.09965333,0.16322804,0.08791127,0.23752468,0.00121536,0.16316107
-4.13306653,0.54742745,0.00000072,0.02474509,0.10308718,0.16380319,0.08300723,0.23898275,0.00136059,0.15510651
-4.12706353,0.54717676,0.00000096,0.02460791,0.10671803,0.16455669,0.07801384,0.24071565,0.00151263,0.14686369
-4.12106053,0.54755540,0.00000128,0.02450124,0.11052469,0.16551613,0.07300390,0.24280142,0.00167012,0.13856400
-4.11505753,0.54868634,0.00000168,0.02442968,0.11447308,0.16669495,0.06804741,0.24529928,0.00183146,0.13033026
-4.10905453,0.55064517,0.00000220,0.02439589,0.11851661,0.16809148,0.06320952,0.24824965,0.00199489,0.12227328
-4.10305153,0.55346100,0.00000287,0.02440059,0.12259727,0.16968917,0.05854892,0.25167557,0.00215852,0.11448922
-4.09704852,0.55712099,0.00000370,0.02444267,0.12664755,0.17145798,0.05411679,0.25558593,0.00232038,0.10705801
-4.09104552,0.56157836,0.00000475,0.02451945,0.13059307,0.17335682,0.04995624,0.25997995,0.00247852,0.10004259
-4.08504252,0.56676337,0.00000605,0.02462719,0.13435581,0.17533693,0.04610220,0.26485298,0.00263106,0.09348907
-4.07903952,0.57259651,0.00000764,0.02476157,0.13785780,0.17734601,0.04258183,0.27020304,0.00277630,0.08742770
-4.07303652,0.57900316,0.00000959,0.02491836,0.14102522,0.17933278,0.03941517,0.27603787,0.00291277,0.08187445
-4.06703352,0.58592887,0.00001195,0.02509407,0.14379245,0.18125184,0.03661619,0.28238185,0.00303936,0.07683307
-4.06103052,0.59335402,0.00001479,0.02528664,0.14610624,0.18306840,0.03419394,0.28928250,0.00315535,0.07229753
-4.05502751,0.60130713,0.00001817,0.02549603,0.14792936,0.18476267,0.03215387,0.29681582,0.00326048,0.06825462
-4.04902451,0.60987571,0.00002216,0.02572480,0.14924397,0.18633358,0.03049907,0.30509027,0.00335502,0.06468647
-4.04302151,0.61921389,0.00002683,0.02597846,0.15005414,0.18780160,0.02923149,0.31424878,0.00343979,0.06157305
-4.03701851,0.62954610,0.00003226,0.02626575,0.15038764,0.18921054,0.02835302,0.32446855,0.00351612,0.05889426
-4.03101551,0.64116635,0.00003851,0.02659870,0.15029676,0.19062796,0.02786628,0.33595848,0.00358593,0.05663175
-4.02501251,0.65443287,0.00004564,0.02699252,0.14985805,0.19214439,0.02777522,0.34895402,0.00365159,0.05477018
-4.01900950,0.66975802,0.00005372,0.02746522,0.14917111,0.19387116,0.02808535,0.36370961,0.00371590,0.05329808
-4.01300650,0.68759389,0.00006277,0.02803713,0.14835620,0.19593685,0.02880372,0.38048880,0.00378201,0.05220817
-4.00700350,0.70841383,0.00007283,0.02873015,0.14755094,0.19848272,0.02993859,0.39955247,0.00385329,0.05149715
-4.00100050,0.73269094,0.00008390,0.02956691,0.14690613,0.20165708,0.03149880,0.42114558,0.00393323,0.05116512
-3.99499750,0.76087426,0.00009597,0.03056978,0.14658074,0.20560893,0.03349284,0.44548295,0.00402525,0.05121461
-3.98899450,0.79336372,0.00010900,0.03175976,0.14673640,0.21048117,0.03592785,0.47273489,0.00413264,0.05164928
-3.98299150,0.83048529,0.00012292,0.03315541,0.14753145,0.21640366,0.03880835,0.50301322,0.00425832,0.05247249
-3.97698849,0.87246723,0.00013764,0.03477173,0.14911481,0.22348650,0.04213494,0.53635861,0.00440479,0.05368568
-3.97098549,0.91941902,0.00015305,0.03661910,0.15161993,0.23181385,0.04590301,0.57272976,0.00457393,0.05528693
-3.96498249,0.97131392,0.00016898,0.03870242,0.15515898,0.24143856,0.05010153,0.61199527,0.00476693,0.05726941
-3.95897949,1.02797634,0.00018526,0.04102028,0.15981759,0.25237802,0.05471194,0.65392873,0.00498421,0.05962026
-3.95297649,1.08907476,0.00020169,0.04356447,0.16565020,0.26461136,0.05970733,0.69820741,0.00522532,0.06231957
-3.94697349,1.15412107,0.00021806,0.04631960,0.17267649,0.27807825,0.06505187,0.74441501,0.00548895,0.06533983
-3.94097049,1.22247642,0.00023412,0.04926313,0.18087874,0.29267949,0.07070057,0.79204841,0.00577289,0.06864572
-3.93496748,1.29336397,0.00024964,0.05236558,0.19020052,0.30827938,0.07659951,0.84052856,0.00607415,0.07219437
-3.92896448,1.36588807,0.00026436,0.05559106,0.20054670,0.32470989,0.08268640,0.88921504,0.00638893,0.07593598
-3.92296148,1.43905964,0.00027807,0.05889814,0.21178485,0.34177660,0.08889164,0.93742404,0.00671284,0.07981498
-3.91695848,1.51182664,0.00029053,0.06224097,0.22374813,0.35926614,0.09513978,0.98444895,0.00704094,0.08377146
-3.91095548,1.58310882,0.00030155,0.06557059,0.23623951,0.37695507,0.10135139,1.02958293,0.00736799,0.08774307
-3.90495248,1.65183536,0.00031098,0.06883652,0.24903738,0.39461968,0.10744527,1.07214242,0.00768857,0.09166704
-3.89894947,1.71698389,0.00031868,0.07198843,0.26190223,0.41204657,0.11334095,1.11149080,0.00799734,0.09548257
-3.89294647,1.77761937,0.00032460,0.07497797,0.27458442,0.42904348,0.11896134,1.14706092,0.00828919,0.09913314
-3.88694347,1.83293124,0.00032870,0.07776050,0.28683254,0.44544985,0.12423557,1.17837586,0.00855951,0.10256892
-3.88094047,1.88226706,0.00033103,0.08029685,0.29840233,0.46114691,0.12910161,1.20506659,0.00880431,0.10574904
-3.87493747,1.92516128,0.00033170,0.08255489,0.30906558,0.47606651,0.13350897,1.22688608,0.00902048,0.10864354
-3.86893447,1.96135772,0.00033085,0.08451089,0.31861883,0.49019847,0.13742085,1.24371886,0.00920585,0.11123514
-3.86293147,1.99082449,0.00032873,0.08615057,0.32689147,0.50359599,0.14081614,1.25558582,0.00935938,0.11352040
-3.85692846,2.01376077,0.00032561,0.08746981,0.33375279,0.51637862,0.14369068,1.26264374,0.00948117,0.11551045
-3.85092546,2.03059452,0.00032183,0.08847494,0.33911784,0.52873275,0.14605805,1.26517957,0.00957253,0.11723115
-3.84492246,2.04197129,0.00031778,0.08918262,0.34295167,0.54090920,0.14794962,1.26359970,0.00963593,0.11872258
-3.83891946,2.04873411,0.00031391,0.08961927,0.34527179,0.55321793,0.14941389,1.25841445,0.00967492,0.12003788
-3.83291646,2.05189506,0.00031067,0.08981999,0.34614865,0.56601999,0.15051508,1.25021851,0.00969404,0.12124150
-3.82691346,2.05259958,0.00030857,0.08982716,0.34570426,0.57971659,0.15133105,1.23966800,0.00969860,0.12240684
-3.82091046,2.05208459,0.00030811,0.08968862,0.34410865,0.59473594,0.15195057,1.22745516,0.00969452,0.12361336
-3.81490745,2.05163217,0.00030982,0.08945556,0.34157466,0.61151795,0.15247000,1.21428161,0.00968805,0.12494334
-3.80890445,2.05252047,0.00031420,0.08918023,0.33835094,0.63049748,0.15298960,1.20083139,0.00968553,0.12647824
-3.80290145,2.05597387,0.00032176,0.08891350,0.33471360,0.65208668,0.15360958,1.18774474,0.00969312,0.12829501
-3.79689845,2.06311439,0.00033297,0.08870250,0.33095690,0.67665716,0.15442600,1.17559385,0.00971649,0.13046236
-3.79089545,2.07491635,0.00034826,0.08858830,0.32738317,0.70452265,0.15552680,1.16486148,0.00976059,0.13303724
-3.78489245,2.09216627,0.00036804,0.08860386,0.32429255,0.73592294,0.15698805,1.15592337,0.00982940,0.13606159
-3.77888944,2.11542967,0.00039264,0.08877234,0.32197290,0.77100986,0.15887067,1.14903518,0.00992576,0.13955970
-3.77288644,2.14502620,0.00042233,0.08910580,0.32069030,0.80983586,0.16121772,1.14432441,0.01005114,0.14353605
-3.76688344,2.18101440,0.00045731,0.08960440,0.32068047,0.85234594,0.16405245,1.14178773,0.01020562,0.14797408
-3.76088044,2.22318660,0.00049770,0.09025617,0.32214159,0.89837324,0.16737706,1.14129363,0.01038781,0.15283559
-3.75487744,2.27107439,0.00054354,0.09103734,0.32522856,0.94763877,0.17117249,1.14259042,0.01059488,0.15806120
-3.74887444,2.32396451,0.00059476,0.09191318,0.33004912,0.99975535,0.17539901,1.14531906,0.01082262,0.16357161
-3.74287144,2.38092446,0.00065121,0.09283945,0.33666186,1.05423578,0.17999767,1.14903026,0.01106563,0.16926967
-3.73686843,2.44083694,0.00071264,0.09376423,0.34507614,1.11050509,0.18489267,1.15320502,0.01131747,0.17504339
-3.73086543,2.50244168,0.00077867,0.09463015,0.35525395,1.16791648,0.18999435,1.15727788,0.01157093,0.18076945
-3.72486243,2.56438285,0.00084884,0.09537689,0.36711361,1.22577050,0.19520280,1.16066150,0.01181829,0.18631738
-3.71885943,2.62526043,0.00092259,0.09594387,0.38053512,1.28333672,0.20041195,1.16277192,0.01205162,0.19155406
-3.71285643,2.68368316,0.00099926,0.09627284,0.39536693,1.33987731,0.20551386,1.16305302,0.01226309,0.19634842
-3.70685343,2.73832123,0.00107808,0.09631056,0.41143390,1.39467145,0.21040316,1.16099949,0.01244527,0.20057611
-3.70085043,2.78795660,0.00115823,0.09601102,0.42854614,1.44704001,0.21498139,1.15617720,0.01259141,0.20412409
-3.69484742,2.83152909,0.00123879,0.09533760,0.44650834,1.49636935,0.21916107,1.14824032,0.01269568,0.20689469
-3.68884442,2.86817657,0.00131880,0.09426456,0.46512933,1.54213352,0.22286942,1.13694452,0.01275340,0.20880929
-3.68284142,2.89726800,0.00139724,0.09277829,0.48423140,1.58391410,0.22605150,1.12215591,0.01276120,0.20981120
-3.67683842,2.91842810,0.00147310,0.09087782,0.50365914,1.62141683,0.22867276,1.10385564,0.01271709,0.20986792
-3.67083542,2.93155313,0.00154533,0.08857499,0.52328728,1.65448459,0.23072082,1.08213999,0.01262058,0.20897240
-3.66483242,2.93681730,0.00161292,0.08589399,0.54302734,1.68310603,0.23220655,1.05721641,0.01247260,0.20714350
-3.65882941,2.93466987,0.00167491,0.08287049,0.56283274,1.70741969,0.23316427,1.02939571,0.01227547,0.20442559
-3.65282641,2.92582313,0.00173041,0.07955028,0.58270201,1.72771320,0.23365121,0.99908112,0.01203279,0.20088720
-3.64682341,2.91123193,0.00177860,0.07598764,0.60267991,1.74441754,0.23374616,0.96675467,0.01174925,0.19661904
-3.64082041,2.89206533,0.00181879,0.07224338,0.62285640,1.75809636,0.23354735,0.93296160,0.01143048,0.19173114
-3.63481741,2.86967143,0.00185042,0.06838282,0.64336315,1.76943050,0.23316971,0.89829365,0.01108279,0.18634958
-3.62881441,2.84553637,0.00187309,0.06447354,0.66436774,1.77919812,0.23274136,0.86337156,0.01071294,0.18061263
-3.62281141,2.82123870,0.00188655,0.06058329,0.68606554,1.78825067,0.23239971,0.82882765,0.01032794,0.17466664
-3.61680840,2.79840031,0.00189073,0.05677792,0.70866948,1.79748553,0.23228695,0.79528894,0.00993475,0.16866166
-3.61080540,2.77863522,0.00188575,0.05311948,0.73239798,1.80781579,0.23254532,0.76336103,0.00954011,0.16274709
-3.60480240,2.76349761,0.00187189,0.04966454,0.75746145,1.82013823,0.23331205,0.73361345,0.00915030,0.15706731
-3.59879940,2.75443045,0.00184959,0.04646278,0.78404777,1.83530027,0.23471426,0.70656628,0.00877101,0.15175762
-3.59279640,2.75271613,0.00181947,0.04355589,0.81230751,1.85406706,0.23686389,0.68267863,0.00840715,0.14694032
-3.58679340,2.75943060,0.00178227,0.04097671,0.84233932,1.87708991,0.23985281,0.66233876,0.00806276,0.14272136
-3.58079040,2.77540238,0.00173886,0.03874871,0.87417635,1.90487706,0.24374835,0.64585611,0.00774096,0.13918744
-3.57478739,2.80117795,0.00169019,0.03688580,0.90777439,1.93776828,0.24858936,0.63345519,0.00744389,0.13640357
