energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-0.15307654,5.50365596,0.01278614,0.19507218,0.46674192,2.10937504,0.39099189,1.30943139,0.28749700,1.59286475
-0.14707354,5.74915680,0.01367434,0.20745170,0.49634142,2.19732173,0.39605311,1.38890544,0.30767885,1.61768229
-0.14107054,6.00222225,0.01467771,0.22005234,0.52707300,2.28757110,0.40177412,1.47001225,0.32791359,1.64646403
-0.13506753,6.25743383,0.01578939,0.23266340,0.55838434,2.37800081,0.40786210,1.55130101,0.34787321,1.67801394
-0.12906453,6.50922938,0.01700297,0.24506719,0.58970460,2.46644713,0.41400801,1.63128950,0.36722914,1.71105700
-0.12306153,6.75205312,0.01831250,0.25704457,0.62045643,2.55076816,0.41989783,1.70849744,0.38565928,1.74428158
-0.11705853,6.98050841,0.01971239,0.26838077,0.65006868,2.62890710,0.42522392,1.78148106,0.40285522,1.77638243
-0.11105553,7.18950719,0.02119733,0.27887129,0.67798943,2.69895323,0.42969589,1.84886806,0.41852936,1.80610261
-0.10505253,7.37441077,0.02276211,0.28832741,0.70369907,2.75919795,0.43305070,1.90939149,0.43242188,1.83227274
-0.09904952,7.53115624,0.02440144,0.29658152,0.72672277,2.80818390,0.43506138,1.96192141,0.44430703,1.85384608
-0.09304652,7.65636376,0.02610972,0.30349165,0.74664203,2.84474502,0.43554432,2.00549306,0.45399865,1.86992816
-0.08704352,7.74742044,0.02788077,0.30894523,0.76310470,2.86803606,0.43436459,2.03933032,0.46135466,1.87980006
-0.08104052,7.80253794,0.02970759,0.31286196,0.77583329,2.87755050,0.43143939,2.06286368,0.46628019,1.88293457
-0.07503752,7.82078174,0.03158209,0.31519549,0.78463100,2.87312634,0.42673942,2.07574184,0.46872945,1.87900493
-0.06903452,7.80207177,0.03349486,0.31593407,0.78938536,2.85493996,0.42028828,2.07783654,0.46870600,1.86788625
-0.06303152,7.74715517,0.03543500,0.31509999,0.79006938,2.82348854,0.41216009,2.06924053,0.46626164,1.84964996
-0.05702851,7.65755351,0.03738995,0.31274799,0.78674012,2.77956247,0.40247543,2.05025893,0.46149382,1.82455195
-0.05102551,7.53548780,0.03934550,0.30896261,0.77953485,2.72420929,0.39139608,2.02139429,0.45454178,1.79301553
-0.04502251,7.38378581,0.04128581,0.30385483,0.76866501,2.65869136,0.37911872,1.98332646,0.44558163,1.75561017
-0.03901951,7.20577660,0.04319366,0.29755790,0.75440838,2.58443939,0.36586812,1.93688799,0.43482055,1.71302761
-0.03301651,7.00517804,0.04505068,0.29022293,0.73709972,2.50300442,0.35189006,1.88303650,0.42249038,1.66605648
-0.02701351,6.78598247,0.04683792,0.28201408,0.71712056,2.41601042,0.33744441,1.82282516,0.40884101,1.61555683
-0.02101051,6.55234596,0.04853631,0.27310390,0.69488843,2.32510972,0.32279862,1.75737272,0.39413366,1.56243574
-0.01500750,6.30848560,0.05012749,0.26366883,0.67084610,2.23194306,0.30822194,1.68783421,0.37863450,1.50762505
-0.00900450,6.05858843,0.05159452,0.25388512,0.64545127,2.13810570,0.29398042,1.61537342,0.36260870,1.45206188
-0.00300150,5.80673472,0.05292278,0.24392522,0.61916704,2.04512039,0.28033291,1.54113819,0.34631514,1.39667234
0.00300150,5.55683675,0.05410089,0.23395486,0.59245343,1.95441755,0.26752792,1.46623895,0.33000200,1.34235882
0.00900450,5.31259339,0.05512154,0.22413072,0.56576019,1.86732255,0.25580140,1.39173110,0.31390308,1.28999032
0.01500750,5.07745927,0.05598232,0.21459876,0.53952082,1.78504940,0.24537521,1.31860119,0.29823502,1.24039579
0.02101051,4.85462673,0.05668636,0.20549313,0.51414792,1.70869960,0.23645610,1.24775684,0.28319533,1.19435962
0.02701351,4.64701743,0.05724289,0.19693555,0.49002966,1.63926507,0.22923499,1.18001997,0.26896112,1.15261851
0.03301651,4.45728061,0.05766745,0.18903509,0.46752708,1.57763322,0.22388634,1.11612292,0.25568838,1.11585903
0.03901951,4.28779427,0.05798197,0.18188814,0.44697212,1.52459274,0.22056723,1.05670666,0.24351163,1.08471482
0.04502251,4.14066596,0.05821445,0.17557848,0.42866600,1.48083854,0.21941612,1.00232056,0.23254398,1.05976282
0.05102551,4.01773032,0.05839846,0.17017733,0.41287764,1.44697432,0.22055110,0.95342295,0.22287712,1.04151783
0.05702851,3.92054090,0.05857217,0.16574328,0.39984200,1.42351194,0.22406742,0.91038188,0.21458149,1.03042514
0.06303152,3.85035499,0.05877729,0.16232198,0.38975799,1.41086676,0.23003445,0.87347575,0.20770626,1.02685095
0.06903452,3.80811114,0.05905761,0.15994568,0.38278600,1.40934885,0.23849206,0.84289332,0.20227927,1.03107080
0.07503752,3.79439978,0.05945739,0.15863248,0.37904490,1.41915043,0.24944658,0.81873320,0.19830675,1.04325658
0.08104052,3.80942892,0.06001961,0.15838552,0.37860870,1.44033000,0.26286663,0.80100272,0.19577315,1.06346249
0.08704352,3.85298729,0.06078411,0.15919201,0.38150284,1.47279465,0.27867900,0.78961654,0.19464079,1.09161121
0.09304652,3.92440828,0.06178580,0.16102243,0.38770068,1.51628170,0.29676503,0.78439541,0.19484980,1.12748114
0.09904952,4.02253844,0.06305289,0.16382987,0.39712011,1.57034160,0.31695784,0.78506543,0.19631820,1.17069580
0.10505253,4.14571445,0.06460533,0.16754974,0.40962096,1.63432373,0.33904063,0.79125861,0.19894247,1.22071680
0.11105553,4.29175236,0.06645350,0.17209998,0.42500336,1.70736699,0.36274663,0.80251506,0.20259857,1.27684116
0.11705853,4.45795249,0.06859719,0.17738184,0.44300753,1.78839666,0.38776072,0.81828743,0.20714362,1.33820401
0.12306153,4.64112266,0.07102501,0.18328142,0.46331525,1.87612907,0.41372305,0.83794806,0.21241823,1.40378740
0.12906453,4.83762161,0.07371416,0.18967188,0.48555327,1.96908482,0.44023480,0.86079891,0.21824964,1.47243543
0.13506753,5.04342302,0.07663070,0.19641641,0.50929882,2.06561127,0.46686595,0.88608459,0.22445543,1.54287586
0.14107054,5.25419979,0.07973024,0.20337188,0.53408723,2.16391407,0.49316495,0.91300815,0.23084798,1.61374779
0.14707354,5.46542663,0.08295910,0.21039306,0.55942165,2.26209729,0.51867020,0.94074954,0.23723938,1.68363473
0.15307654,5.67249796,0.08625581,0.21733728,0.58478461,2.35821106,0.54292265,0.96848604,0.24344668,1.75110210
0.15907954,5.87085705,0.08955302,0.22406921,0.60965113,2.45030499,0.56547945,0.99541408,0.24929736,1.81473766
0.16508254,6.05613135,0.09277966,0.23046581,0.63350290,2.53648549,0.58592774,1.02077158,0.25463461,1.87319351
0.17108554,6.22426860,0.09586329,0.23642087,0.65584316,2.61497460,0.60389825,1.04386001,0.25932240,1.92522778
0.17708854,6.37166766,0.09873255,0.24184926,0.67621148,2.68416786,0.61907800,1.06406510,0.26324999,1.96974435
0.18309155,6.49529825,0.10131962,0.24669032,0.69419804,2.74268861,0.63122143,1.08087525,0.26633557,2.00582879
0.18909455,6.59280417,0.10356254,0.25091050,0.70945665,2.78943620,0.64015959,1.09389693,0.26852910,2.03277890
0.19509755,6.66258483,0.10540733,0.25450490,0.72171603,2.82362599,0.64580684,1.10286615,0.26981393,2.05012857
0.20110055,6.70385146,0.10680986,0.25749772,0.73078873,2.84481908,0.64816458,1.10765547,0.27020725,2.05766363
0.20710355,6.71665491,0.10773729,0.25994150,0.73657743,2.85294035,0.64732204,1.10827627,0.26975927,2.05542921
0.21310655,6.70188368,0.10816912,0.26191521,0.73907812,2.84828391,0.64345384,1.10487591,0.26855117,2.04372802
0.21910955,6.66123199,0.10809775,0.26352133,0.73838016,2.83150558,0.63681444,1.09773006,0.26669188,2.02310980
0.22511256,6.59713917,0.10752854,0.26488196,0.73466316,2.80360263,0.62772973,1.08723040,0.26431377,1.99435223
0.23111556,6.51270301,0.10647946,0.26613410,0.72819076,2.76588163,0.61658608,1.07386826,0.26156753,1.95843433
0.23711856,6.41157059,0.10498017,0.26742457,0.71930168,2.71991562,0.60381722,1.05821488,0.25861631,1.91650335
0.24312156,6.29781162,0.10307077,0.26890446,0.70839824,2.66749256,0.58988965,1.04089926,0.25562950,1.86983673
0.24912456,6.17577929,0.10080022,0.27072364,0.69593317,2.61055699,0.57528711,1.02258439,0.25277626,1.81980068
0.25512756,6.04996469,0.09822444,0.27302540,0.68239492,2.55114735,0.56049463,1.00394310,0.25021922,1.76780710
0.26113057,5.92485044,0.09540429,0.27594158,0.66829234,2.49133135,0.54598303,0.98563438,0.24810839,1.71527056
0.26713357,5.80476928,0.09240342,0.27958820,0.65413918,2.43314186,0.53219422,0.96828121,0.24657576,1.66356698
0.27313657,5.69377272,0.08928617,0.28406188,0.64043906,2.37851553,0.51952803,0.95245068,0.24573053,1.61399549
0.27913957,5.59551425,0.08611554,0.28943705,0.62767150,2.32923630,0.50833088,0.93863728,0.24565533,1.56774464
0.28514257,5.51315046,0.08295136,0.29576410,0.61627925,2.28688544,0.49888665,0.92724957,0.24640342,1.52586403
0.29114557,5.44926291,0.07984868,0.30306830,0.60665753,2.25279964,0.49141011,0.91860083,0.24799698,1.48924185
0.29714857,5.40580187,0.07685644,0.31134961,0.59914514,2.22803790,0.48604285,0.91290373,0.25042654,1.45858880
0.30315158,5.38405259,0.07401644,0.32058317,0.59401777,2.21335812,0.48285182,0.91026874,0.25365150,1.43442834
0.30915458,5.38462348,0.07136267,0.33072044,0.59148343,2.20920319,0.48183042,0.91070631,0.25760161,1.41709302
0.31515758,5.40745477,0.06892094,0.34169075,0.59167984,2.21569679,0.48290177,0.91413217,0.26217953,1.40672639
0.32116058,5.45184566,0.06670880,0.35340331,0.59467376,2.23264813,0.48592415,0.92037524,0.26726400,1.40328979
0.32716358,5.51649743,0.06473573,0.36574936,0.60046191,2.25956503,0.49069801,0.92918758,0.27271386,1.40657331
0.33316658,5.59956962,0.06300360,0.37860449,0.60897332,2.29567447,0.49697445,0.94025578,0.27837244,1.41620994
0.33916958,5.69874651,0.06150726,0.39183099,0.62007279,2.33994955,0.50446462,0.95321299,0.28407235,1.43169223
0.34517259,5.81131089,0.06023532,0.40528016,0.63356524,2.39114174,0.51284969,0.96765122,0.28964042,1.45239053
0.35117559,5.93422280,0.05917097,0.41879465,0.64920082,2.44781736,0.52179111,0.98313327,0.29490265,1.47757221
0.35717859,6.06420070,0.05829296,0.43221073,0.66668046,2.50839728,0.53094073,0.99920401,0.29968906,1.50642132
0.36318159,6.19780334,0.05757645,0.44536055,0.68566195,2.57119870,0.53995058,1.01540077,0.30383821,1.53805824
0.36918459,6.33151079,0.05699404,0.45807445,0.70576637,2.63447817,0.54848198,1.03126266,0.30720143,1.57155918
0.37518759,6.46180343,0.05651661,0.47018337,0.72658495,2.69647481,0.55621382,1.04633883,0.30964647,1.60597516
0.38119060,6.58523814,0.05611428,0.48152140,0.74768628,2.75545314,0.56284989,1.06019582,0.31106070,1.64035072
0.38719360,6.69852093,0.05575717,0.49192847,0.76862404,2.80974441,0.56812512,1.07242407,0.31135363,1.67374219
0.39319660,6.79857554,0.05541628,0.50125326,0.78894520,2.85778604,0.57181063,1.08264386,0.31045883,1.70523559
0.39919960,6.88260745,0.05506420,0.50935621,0.80819870,2.89815814,0.57371770,1.09051074,0.30833510,1.73396428
0.40520260,6.94816270,0.05467580,0.51611274,0.82594458,2.92961665,0.57370057,1.09572081,0.30496709,1.75912619
0.41120560,6.99318082,0.05422894,0.52141644,0.84176349,2.95112230,0.57165802,1.09801580,0.30036515,1.78000062
0.41720860,7.01604091,0.05370500,0.52518224,0.85526633,2.96186479,0.56753409,1.09718794,0.29456462,1.79596424
0.42321161,7.01559980,0.05308940,0.52734938,0.86610388,2.96128160,0.56131761,1.09308479,0.28762448,1.80650610
0.42921461,6.99122119,0.05237211,0.52788405,0.87397607,2.94907082,0.55304094,1.08561362,0.27962546,1.81124113
0.43521761,6.94279440,0.05154788,0.52678149,0.87864049,2.92519770,0.54277782,1.07474527,0.27066772,1.80992149
0.44122061,6.87074156,0.05061653,0.52406755,0.87991994,2.88989437,0.53064050,1.06051717,0.26086807,1.80244541
0.44722361,6.77601216,0.04958299,0.51979933,0.87770840,2.84365283,0.51677617,1.04303522,0.25035691,1.78886278
0.45322661,6.66006416,0.04845727,0.51406509,0.87197527,2.78721098,0.50136287,1.02247415,0.23927489,1.76937692
0.45922961,6.52483111,0.04725417,0.50698304,0.86276745,2.72153192,0.48460484,0.99907616,0.22776947,1.74434220
0.46523262,6.37267549,0.04599290,0.49869922,0.85020908,2.64777717,0.46672751,0.97314754,0.21599138,1.71425710
0.47123562,6.20632863,0.04469652,0.48938430,0.83449878,2.56727406,0.44797216,0.94505320,0.20409115,1.67975261
0.47723862,6.02881855,0.04339115,0.47922951,0.81590445,2.48147850,0.42859035,0.91520894,0.19221574,1.64157604
0.48324162,5.84338739,0.04210514,0.46844160,0.79475557,2.39193393,0.40883825,0.88407175,0.18050542,1.60057043
0.48924462,5.65340074,0.04086803,0.45723725,0.77143349,2.30022778,0.38897094,0.85212825,0.16909082,1.55765033
0.49524762,5.46225175,0.03970947,0.44583676,0.74635975,2.20794680,0.36923679,0.81988152,0.15809045,1.51377446
0.50125063,5.27326323,0.03865805,0.43445763,0.71998316,2.11663256,0.34987208,0.78783703,0.14760851,1.46991628
0.50725363,5.08959118,0.03774020,0.42330792,0.69276602,2.02773872,0.33109593,0.75648796,0.13773319,1.42703363
0.51325663,4.91413334,0.03697901,0.41257982,0.66517004,1.94259144,0.31310568,0.72630067,0.12853538,1.38603854
0.51925963,4.74944628,0.03639327,0.40244374,0.63764266,1.86235425,0.29607288,0.69770084,0.12006789,1.34776858
0.52526263,4.59767440,0.03599652,0.39304297,0.61060429,1.78799866,0.28013988,0.67106098,0.11236510,1.31296089
0.53126563,4.46049360,0.03579639,0.38448930,0.58443700,1.72028149,0.26541733,0.64668988,0.10544314,1.28223005
0.53726863,4.33907206,0.03579401,0.37685973,0.55947514,1.65972966,0.25198247,0.62482437,0.09930043,1.25605097
0.54327164,4.23404988,0.03598381,0.37019444,0.53599833,1.60663308,0.23987834,0.60562396,0.09391871,1.23474733
0.54927464,4.14553829,0.03635344,0.36449614,0.51422682,1.56104572,0.22911410,0.58916850,0.08926437,1.21848639
0.55527764,4.07313875,0.03688403,0.35973083,0.49431969,1.52279484,0.21966618,0.57545892,0.08529021,1.20728034
0.56128064,4.01598104,0.03755066,0.35582996,0.47637556,1.49149791,0.21148050,0.56442123,0.08193737,1.20099407
0.56728364,3.97277880,0.03832312,0.35269401,0.46043578,1.46658656,0.20447552,0.55591330,0.07913759,1.19935924
0.57328664,3.94190002,0.03916684,0.35019721,0.44648990,1.44733655,0.19854617,0.54973434,0.07681551,1.20199374
0.57928964,3.92144968,0.04004403,0.34819343,0.43448287,1.43290243,0.19356834,0.54563640,0.07489119,1.20842575
0.58529265,3.90936062,0.04091496,0.34652275,0.42432367,1.42235564,0.18940398,0.54333754,0.07328253,1.21812126
0.59129565,3.90348889,0.04173929,0.34501872,0.41589481,1.41472431,0.18590647,0.54253585,0.07190778,1.23051352
0.59729865,3.90170938,0.04247750,0.34351573,0.40906217,1.40903328,0.18292609,0.54292374,0.07068786,1.24503324
0.60330165,3.90200747,0.04309222,0.34185639,0.40368458,1.40434260,0.18031548,0.54420185,0.06954850,1.26113777
0.60930465,3.90256280,0.04354955,0.33989850,0.39962286,1.39978321,0.17793472,0.54609180,0.06842220,1.27833804
0.61530765,3.90182178,0.04382024,0.33752133,0.39674768,1.39458813,0.17565599,0.54834735,0.06724992,1.29622181
0.62131066,3.89855571,0.04388061,0.33463091,0.39494602,1.38811831,0.17336757,0.55076345,0.06598239,1.31447222
0.62731366,3.89190245,0.04371341,0.33116418,0.39412592,1.37988212,0.17097705,0.55318268,0.06458113,1.33288075
0.63331666,3.88139042,0.04330831,0.32709176,0.39421953,1.36954800,0.16841362,0.55549911,0.06301906,1.35135408
0.63931966,3.86694423,0.04266218,0.32241932,0.39518426,1.35695001,0.16562956,0.55765926,0.06128078,1.36991468
0.64532266,3.84887285,0.04177913,0.31718747,0.39700224,1.34208648,0.16260060,0.55966048,0.05936245,1.38869526
0.65132566,3.82784136,0.04067027,0.31147022,0.39967831,1.32511222,0.15932554,0.56154668,0.05727132,1.40792765
0.65732866,3.80482863,0.03935322,0.30537215,0.40323671,1.30632488,0.15582496,0.56340208,0.05502502,1.42792676
0.66333167,3.78107354,0.03785152,0.29902449,0.40771685,1.28614671,0.15213923,0.56534320,0.05265048,1.44907082
0.66933467,3.75801300,0.03619368,0.29258018,0.41316856,1.26510254,0.14832592,0.56750966,0.05018268,1.47177899
0.67533767,3.73721511,0.03441233,0.28620839,0.41964712,1.24379546,0.14445683,0.57005441,0.04766328,1.49648758
0.68134067,3.72031081,0.03254310,0.28008852,0.42720842,1.22288126,0.14061466,0.57313384,0.04513904,1.52362622
0.68734367,3.70892708,0.03062361,0.27440413,0.43590455,1.20304284,0.13688969,0.57689835,0.04266025,1.55359519
0.69334667,3.70462459,0.02869234,0.26933683,0.44578007,1.18496567,0.13337633,0.58148384,0.04027913,1.58674472
0.69934967,3.70884179,0.02678770,0.26506060,0.45686902,1.16931503,0.13016992,0.58700435,0.03804828,1.62335741
0.70535268,3.72284715,0.02494702,0.26173646,0.46919277,1.15671572,0.12736373,0.59354631,0.03601920,1.66363393
0.71135568,3.74770023,0.02320582,0.25950772,0.48275873,1.14773465,0.12504623,0.60116432,0.03424088,1.70768252
0.71735868,3.78422192,0.02159707,0.25849595,0.49755965,1.14286636,0.12329874,0.60987859,0.03275855,1.75551228
0.72336168,3.83297343,0.02015068,0.25879758,0.51357351,1.14252151,0.12219341,0.61967402,0.03161257,1.80702984
0.72936468,3.89424319,0.01889310,0.26048118,0.53076369,1.14701817,0.12179152,0.63050051,0.03083744,1.86203924
0.73536768,3.96804055,0.01784707,0.26358549,0.54907926,1.15657544,0.12214208,0.64227454,0.03046097,1.92024431
0.74137069,4.05409495,0.01703153,0.26811804,0.56845509,1.17130926,0.12328080,0.65488164,0.03050361,1.98125297
0.74737369,4.15185952,0.01646161,0.27405434,0.58881180,1.19122988,0.12522919,0.66817931,0.03097792,2.04458309
0.75337669,4.26051795,0.01614875,0.28133767,0.61005523,1.21624082,0.12799398,0.68200050,0.03188820,2.10966902
0.75937969,4.37899394,0.01610091,0.28987947,0.63207566,1.24613918,0.13156670,0.69615703,0.03323025,2.17586889
0.76538269,4.50596306,0.01632284,0.29956015,0.65474657,1.28061710,0.13592349,0.71044314,0.03499137,2.24247211
0.77138569,4.63986703,0.01681644,0.31023059,0.67792341,1.31926468,0.14102515,0.72463876,0.03715042,2.30870725
0.77738869,4.77893096,0.01758109,0.32171410,0.70144228,1.36157443,0.14681741,0.73851279,0.03967815,2.37375036
0.78339170,4.92118430,0.01861407,0.33380917,0.72511910,1.40694755,0.15323157,0.75182621,0.04253764,2.43673407
0.78939470,5.06448651,0.01991094,0.34629270,0.74874930,1.45470249,0.16018538,0.76433512,0.04568503,2.49675777
0.79539770,5.20655845,0.02146596,0.35892402,0.77210857,1.50408603,0.16758436,0.77579403,0.04907034,2.55289926
0.80140070,5.34502011,0.02327244,0.37144960,0.79495479,1.55428710,0.17532349,0.78595922,0.05263854,2.60422833
0.80740370,5.47743545,0.02532308,0.38360833,0.81703135,1.60445351,0.18328930,0.79459258,0.05633079,2.64982238
0.81340670,5.60136414,0.02761031,0.39513742,0.83807203,1.65371152,0.19136239,0.80146581,0.06008579,2.68878430
0.81940970,5.71441971,0.03012652,0.40577880,0.85780740,1.70118792,0.19942023,0.80636510,0.06384131,2.72026245
0.82541271,5.81433300,0.03286425,0.41528565,0.87597251,1.74603403,0.20734030,0.80909624,0.06753574,2.74347241
0.83141571,5.89901909,0.03581635,0.42342923,0.89231585,1.78745108,0.21500331,0.80949014,0.07110968,2.75772000
0.83741871,5.96664534,0.03897600,0.43000534,0.90660889,1.82471579,0.22229659,0.80740838,0.07450752,2.76242477
0.84342171,6.01569784,0.04233673,0.43484051,0.91865606,1.85720525,0.22911728,0.80274890,0.07767884,2.75714304
0.84942471,6.04504309,0.04589229,0.43779740,0.92830438,1.88441982,0.23537532,0.79545125,0.08057977,2.74158940
0.85542771,6.05398195,0.04963652,0.43877938,0.93545233,1.90600293,0.24099609,0.78550130,0.08317406,2.71565560
0.86143072,6.04229273,0.05356309,0.43773380,0.94005740,1.92175674,0.24592250,0.77293510,0.08543388,2.67942575
0.86743372,6.01026070,0.05766527,0.43465402,0.94214176,1.93165260,0.25011641,0.75784150,0.08734035,2.63318683
0.87343672,5.95869195,0.06193560,0.42957992,0.94179568,1.93583571,0.25355947,0.74036344,0.08888375,2.57743357
0.87943972,5.88891005,0.06636554,0.42259689,0.93917835,1.93462341,0.25625306,0.72069760,0.09006339,2.51286731
0.88544272,5.80273465,0.07094522,0.41383325,0.93451596,1.92849707,0.25821761,0.69909239,0.09088714,2.44038831
0.89144572,5.70244224,0.07566306,0.40345629,0.92809694,1.91808760,0.25949107,0.67584415,0.09137069,2.36108145
0.89744872,5.59070990,0.08050557,0.39166699,0.92026452,1.90415521,0.26012687,0.65129170,0.09153658,2.27619574
0.90345173,5.47054359,0.08545715,0.37869363,0.91140676,1.88756394,0.26019119,0.62580927,0.09141292,2.18711787
0.90945473,5.34519353,0.09049988,0.36478465,0.90194449,1.86925212,0.25975994,0.59979807,0.09103210,2.09534083
0.91545773,5.21805935,0.09561351,0.35020093,0.89231754,1.85019973,0.25891538,0.57367673,0.09042934,2.00242845
0.92146073,5.09258841,0.10077539,0.33520790,0.88296979,1.83139405,0.25774267,0.54787095,0.08964123,1.90997701
0.92746373,4.97217082,0.10596053,0.32006766,0.87433364,1.81379479,0.25632638,0.52280261,0.08870432,1.81957524
0.93346673,4.86003469,0.11114165,0.30503161,0.86681441,1.79829990,0.25474723,0.49887884,0.08765383,1.73276396
0.93946973,4.75914543,0.11628932,0.29033364,0.86077536,1.78571353,0.25307907,0.47648127,0.08652250,1.65099671
0.94547274,4.67211222,0.12137201,0.27618426,0.85652372,1.77671701,0.25138629,0.45595593,0.08533957,1.57560260
0.95147574,4.60110504,0.12635627,0.26276579,0.85429840,1.77184387,0.24972160,0.43760405,0.08413009,1.50775261
0.95747874,4.54778489,0.13120682,0.25022873,0.85425976,1.77145993,0.24812442,0.42167406,0.08291431,1.44843023
0.96348174,4.51324972,0.13588663,0.23868945,0.85648179,1.77574881,0.24661980,0.40835512,0.08170738,1.39840761
0.96948474,4.49799776,0.14035711,0.22822920,0.86094707,1.78470366,0.24521786,0.39777229,0.08051928,1.35822760
0.97548774,4.50190998,0.14457818,0.21889438,0.86754475,1.79812524,0.24391381,0.38998358,0.07935488,1.32819258
0.98149075,4.52425219,0.14850849,0.21069811,0.87607165,1.81562664,0.24268852,0.38497894,0.07821426,1.30836008
0.98749375,4.56369739,0.15210565,0.20362293,0.88623657,1.83664449,0.24150958,0.38268122,0.07709318,1.29854565
0.99349675,4.61836787,0.15532664,0.19762453,0.89766773,1.86045657,0.24033286,0.38294914,0.07598365,1.29833267
0.99949975,4.68589628,0.15812822,0.19263638,0.90992327,1.88620543,0.23910442,0.38558221,0.07487469,1.30708907
1.00550275,4.76350410,0.16046766,0.18857508,0.92250451,1.91292729,0.23776287,0.39032734,0.07375315,1.32399027
1.01150575,4.84809523,0.16230349,0.18534625,0.93487159,1.93958558,0.23624195,0.39688714,0.07260453,1.34804788
1.01750875,4.93636206,0.16359650,0.18285082,0.94646111,1.96510814,0.23447341,0.40492949,0.07141400,1.37814318
1.02351176,5.02490049,0.16431088,0.18099141,0.95670512,1.98842671,0.23238997,0.41409823,0.07016726,1.41306430
1.02951476,5.11033008,0.16441547,0.17967874,0.96505086,2.00851763,0.22992840,0.42402442,0.06885155,1.45154608
1.03551776,5.18941506,0.16388508,0.17883779,0.97098057,2.02444205,0.22703244,0.43433806,0.06745651,1.49231105
1.04152076,5.25918159,0.16270187,0.17841353,0.97403054,2.03538424,0.22365573,0.44467957,0.06597504,1.53411028
1.04752376,5.31702683,0.16085660,0.17837598,0.97380875,2.04068640,0.21976434,0.45471083,0.06440406,1.57576251
1.05352676,5.36081526,0.15834985,0.17872458,0.97001021,2.03987837,0.21533901,0.46412527,0.06274515,1.61619030
1.05952976,5.38895816,0.15519286,0.17949148,0.96242957,2.03270100,0.21037689,0.47265660,0.06100506,1.65445150
1.06553277,5.40047289,0.15140830,0.18074374,0.95097020,2.01912194,0.20489275,0.48008593,0.05919604,1.68976524
1.07153577,5.39501904,0.14703049,0.18258435,0.93564948,1.99934289,0.19891961,0.48624687,0.05733600,1.72153103
1.07753877,5.37290981,0.14210537,0.18515179,0.91660001,1.97379793,0.19250858,0.49102858,0.05544851,1.74934049
1.08354177,5.33509782,0.13668994,0.18861832,0.89406659,1.94314264,0.18572818,0.49437650,0.05356249,1.77298112
1.08954477,5.28313585,0.13085140,0.19318677,0.86839919,1.90823436,0.17866288,0.49629085,0.05171181,1.79243207
1.09554777,5.21911391,0.12466577,0.19908593,0.84004208,1.87010424,0.17141104,0.49682299,0.04993462,1.80785219
1.10155078,5.14557551,0.11821624,0.20656463,0.80951975,1.82992204,0.16408230,0.49606977,0.04827250,1.81956097
1.10755378,5.06541646,0.11159120,0.21588459,0.77742001,1.78895528,0.15679452,0.49416629,0.04676946,1.82801323
1.11355678,4.98177083,0.10488209,0.22731222,0.74437528,1.74852426,0.14967032,0.49127732,0.04547075,1.83376899
1.11955978,4.89788881,0.09818110,0.24110954,0.71104254,1.70995482,0.14283345,0.48758779,0.04442164,1.83745979
1.12556278,4.81701178,0.09157889,0.25752448,0.67808302,1.67453087,0.13640510,0.48329301,0.04366603,1.83975315
1.13156578,4.74224990,0.08516239,0.27678093,0.64614233,1.64344862,0.13050018,0.47858881,0.04324509,1.84131690
1.13756878,4.67646720,0.07901274,0.29906875,0.61583172,1.61777434,0.12522393,0.47366230,0.04319590,1.84278490
1.14357179,4.62217883,0.07320357,0.32453409,0.58771131,1.59840741,0.12066875,0.46868352,0.04355010,1.84472573
1.14957479,4.58146442,0.06779949,0.35327052,0.56227558,1.58605000,0.11691148,0.46379840,0.04433268,1.84761581
1.15557779,4.55590055,0.06285499,0.38531111,0.53994178,1.58118456,0.11401123,0.45912329,0.04556085,1.85181786
1.16158079,4.54651464,0.05841374,0.42062202,0.52104134,1.58405990,0.11200776,0.45474132,0.04724314,1.85756568
1.16758379,4.55376131,0.05450829,0.45909776,0.50581444,1.59468613,0.11092044,0.45070052,0.04937863,1.86495553
1.17358679,4.57752148,0.05116004,0.50055852,0.49440778,1.61283864,0.11074791,0.44701393,0.05195644,1.87394443
1.17958979,4.61712340,0.04837969,0.54474972,0.48687529,1.63807059,0.11146827,0.44366133,0.05495547,1.88435506
1.18559280,4.67138382,0.04616795,0.59134394,0.48318162,1.66973336,0.11303996,0.44059273,0.05834440,1.89588678
1.19159580,4.73866725,0.04451640,0.63994541,0.48320801,1.70700389,0.11540310,0.43773303,0.06208196,1.90813205
1.19759880,4.81695990,0.04340869,0.69009690,0.48676027,1.74891776,0.11848137,0.43498784,0.06611747,1.92059725
1.20360180,4.90395521,0.04282181,0.74128901,0.49357827,1.79440652,0.12218428,0.43224992,0.07039168,1.93272680
1.20960480,4.99714713,0.04272735,0.79297160,0.50334671,1.84233782,0.12640975,0.42940609,0.07483785,1.94392939
1.21560780,5.09392730,0.04309292,0.84456710,0.51570661,1.89155675,0.13104705,0.42634397,0.07938306,1.95360518
1.22161081,5.19168242,0.04388346,0.89548525,0.53026723,1.94092680,0.13597973,0.42295860,0.08394973,1.96117260
1.22761381,5.28788831,0.04506243,0.94513883,0.54661795,1.98936892,0.14108883,0.41915832,0.08845736,1.96609393
