energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
3.41870935,6.92549922,1.47715706,0.54986390,0.15595892,0.55971260,2.93813186,2.43412636,0.30345598,1.55391361
3.42471236,7.00418094,1.48323481,0.55836358,0.15623881,0.55708158,2.99282512,2.46425256,0.30644801,1.58121339
3.43071536,7.05990671,1.48391487,0.56493639,0.15603990,0.55237342,3.03863533,2.48668685,0.30841674,1.60292545
3.43671836,7.09296960,1.47925456,0.56950937,0.15539622,0.54571931,3.07565117,2.50157557,0.30939765,1.61896585
3.44272136,7.10408503,1.46940753,0.57204928,0.15435000,0.53728767,3.10413307,2.50921165,0.30944411,1.62935776
3.44872436,7.09436372,1.45461678,0.57256326,0.15295059,0.52727917,3.12450163,2.51002363,0.30862584,1.63422910
3.45472736,7.06527495,1.43520617,0.57109825,0.15125322,0.51592101,3.13732134,2.50456112,0.30702704,1.63380720
3.46073037,7.01860158,1.41157072,0.56773951,0.14931757,0.50346064,3.14328022,2.49347726,0.30474422,1.62841060
3.46673337,6.95638831,1.38416622,0.56260800,0.14720616,0.49015926,3.14316613,2.47750872,0.30188377,1.61843828
3.47273637,6.88088489,1.35349836,0.55585683,0.14498274,0.47628503,3.13784075,2.45745401,0.29855940,1.60435677
3.47873937,6.79448614,1.32011182,0.54766694,0.14271068,0.46210659,3.12821213,2.43415071,0.29488942,1.58668573
3.48474237,6.69967083,1.28457952,0.53824198,0.14045131,0.44788675,3.11520688,2.40845257,0.29099397,1.56598240
3.49074537,6.59894116,1.24749214,0.52780279,0.13826240,0.43387674,3.09974321,2.38120706,0.28699230,1.54282572
3.49674837,6.49476474,1.20944830,0.51658149,0.13619688,0.42031107,3.08270563,2.35323424,0.28300007,1.51780057
3.50275138,6.38952064,1.17104514,0.50481547,0.13430159,0.40740326,3.06492235,2.32530747,0.27912683,1.49148289
3.50875438,6.28545084,1.13286961,0.49274151,0.13261642,0.39534229,3.04714604,2.29813653,0.27547364,1.46442603
3.51475738,6.18461829,1.09549027,0.48059007,0.13117361,0.38429015,3.03003860,2.27235364,0.27213094,1.43714895
3.52076038,6.08887219,1.05944967,0.46858013,0.12999735,0.37438019,3.01416015,2.24850256,0.26917678,1.41012645
3.52676338,5.99982111,1.02525724,0.45691455,0.12910363,0.36571644,2.99996260,2.22703092,0.26667527,1.38378178
3.53276638,5.91881389,0.99338258,0.44577615,0.12850033,0.35837379,2.98778744,2.20828594,0.26467543,1.35848163
3.53876938,5.84692826,0.96424926,0.43532457,0.12818754,0.35239889,2.97786773,2.19251314,0.26321046,1.33453352
3.54477239,5.78496675,0.93822895,0.42569392,0.12815800,0.34781172,2.97033360,2.17985815,0.26229732,1.31218543
3.55077539,5.73345914,0.91563611,0.41699130,0.12839776,0.34460765,2.96522087,2.17037092,0.26193681,1.29162748
3.55677839,5.69267075,0.89672317,0.40929608,0.12888680,0.34275985,2.96248192,2.16401232,0.26211388,1.27299517
3.56278139,5.66261565,0.88167633,0.40265993,0.12959981,0.34222196,2.96199818,2.16066240,0.26279851,1.25637402
3.56878439,5.64307381,0.87061213,0.39710757,0.13050691,0.34293078,2.96359347,2.16013001,0.26394676,1.24180508
3.57478739,5.63361141,0.86357498,0.39263802,0.13157442,0.34480893,2.96704739,2.16216331,0.26550223,1.22929090
3.58079040,5.63360328,0.86053568,0.38922649,0.13276546,0.34776739,2.97210821,2.16646078,0.26739775,1.21880163
3.58679340,5.64225699,0.86139131,0.38682647,0.13404071,0.35170774,2.97850477,2.17268229,0.26955734,1.21028091
3.59279640,5.65863767,0.86596635,0.38537234,0.13535894,0.35652412,2.98595675,2.18046001,0.27189825,1.20365122
3.59879940,5.68169329,0.87401541,0.38478201,0.13667763,0.36210497,2.99418340,2.18940880,0.27433323,1.19881858
3.60480240,5.71028003,0.88522749,0.38495978,0.13795356,0.36833427,3.00291021,2.19913604,0.27677281,1.19567640
3.61080540,5.74318729,0.89923189,0.38579932,0.13914343,0.37509267,3.01187387,2.20925056,0.27912753,1.19410846
3.61680840,5.77916247,0.91560562,0.38718655,0.14020442,0.38225830,3.02082547,2.21937083,0.28131026,1.19399113
3.62281141,5.81693521,0.93388240,0.38900254,0.14109493,0.38970737,3.02953223,2.22913213,0.28323827,1.19519478
3.62881441,5.85524116,0.95356295,0.39112636,0.14177530,0.39731478,3.03777803,2.23819300,0.28483525,1.19758475
3.63481741,5.89284521,0.97412635,0.39343778,0.14220858,0.40495468,3.04536332,2.24624068,0.28603311,1.20102185
3.64082041,5.92856413,0.99504238,0.39581987,0.14236136,0.41250106,3.05210446,2.25299591,0.28677354,1.20536274
3.64682341,5.96128848,1.01578426,0.39816144,0.14220463,0.41982858,3.05783323,2.25821691,0.28700931,1.21046044
3.65282641,5.99000366,1.03584165,0.40035923,0.14171461,0.42681358,3.06239654,2.26170268,0.28670528,1.21616503
3.65882941,6.01380977,1.05473328,0.40232005,0.14087351,0.43333535,3.06565684,2.26329569,0.28583914,1.22232482
3.66483242,6.03194000,1.07201906,0.40396248,0.13967023,0.43927770,3.06749327,2.26288389,0.28440176,1.22878804
3.67083542,6.04377703,1.08731101,0.40521848,0.13810092,0.44453077,3.06780368,2.26040208,0.28239727,1.23540518
3.67683842,6.04886692,1.10028276,0.40603458,0.13616930,0.44899314,3.06650741,2.25583257,0.27984280,1.24203189
3.68284142,6.04692998,1.11067715,0.40637278,0.13388684,0.45257405,3.06354872,2.24920515,0.27676788,1.24853239
3.68884442,6.03786779,1.11831173,0.40621108,0.13127265,0.45519571,3.05890060,2.24059610,0.27321356,1.25478323
3.69484742,6.02176601,1.12308176,0.40554359,0.12835310,0.45679561,3.05256852,2.23012630,0.26923122,1.26067723
3.70085043,5.99889216,1.12496064,0.40438018,0.12516124,0.45732862,3.04459376,2.21795836,0.26488109,1.26612724
3.70685343,5.96968809,1.12399771,0.40274575,0.12173590,0.45676886,3.03505579,2.20429248,0.26023060,1.27106953
3.71285643,5.93475669,1.12031337,0.40067897,0.11812059,0.45511104,3.02407334,2.18936119,0.25535243,1.27546641
3.71885943,5.89484283,1.11409173,0.39823056,0.11436228,0.45237138,3.01180357,2.17342289,0.25032247,1.27930793
3.72486243,5.85080859,1.10557104,0.39546125,0.11050999,0.44858773,2.99843929,2.15675412,0.24521768,1.28261219
3.73086543,5.80360332,1.09503228,0.39243925,0.10661328,0.44381910,2.98420366,2.13964085,0.24011379,1.28542432
3.73686843,5.75422917,1.08278633,0.38923744,0.10272081,0.43814430,2.96934266,2.12236883,0.23508314,1.28781374
3.74287144,5.70370314,1.06916030,0.38593040,0.09887889,0.43165994,2.95411524,2.10521330,0.23019254,1.28987002
3.74887444,5.65301703,1.05448361,0.38259127,0.09513018,0.42447768,2.93878146,2.08842838,0.22550123,1.29169703
3.75487744,5.60309678,1.03907447,0.37928864,0.09151249,0.41672080,2.92358919,2.07223659,0.22105917,1.29340600
3.76088044,5.55476297,1.02322727,0.37608360,0.08805786,0.40852044,2.90875985,2.05681882,0.21690550,1.29510743
3.76688344,5.50869424,1.00720165,0.37302708,0.08479187,0.40001137,2.89447400,2.04230535,0.21306749,1.29690248
3.77288644,5.46539541,0.99121353,0.37015760,0.08173318,0.39132770,2.88085753,2.02876821,0.20955977,1.29887417
3.77888944,5.42517199,0.97542874,0.36749954,0.07889335,0.38259867,2.86796939,2.01621546,0.20638410,1.30107899
3.78489245,5.38811255,0.95995928,0.36506212,0.07627702,0.37394468,2.85579148,2.00458771,0.20352958,1.30353930
3.79089545,5.35407987,0.94486255,0.36283896,0.07388221,0.36547370,2.84422158,1.99375707,0.20097332,1.30623710
3.79689845,5.32271179,0.93014342,0.36080848,0.07170100,0.35727837,2.83306984,1.98352881,0.19868162,1.30910959
3.80290145,5.29343180,0.91575897,0.35893497,0.06972027,0.34943377,2.82205919,1.97364584,0.19661150,1.31204684
3.80890445,5.26546913,0.90162559,0.35717033,0.06792273,0.34199596,2.81082997,1.96379570,0.19471264,1.31489170
3.81490745,5.23788763,0.88762793,0.35545641,0.06628794,0.33500140,2.79894863,1.95362015,0.19292950,1.31744233
3.82091046,5.20962213,0.87362924,0.35372782,0.06479347,0.32846712,2.78592034,1.94272679,0.19120373,1.31945693
3.82691346,5.17952058,0.85948243,0.35191494,0.06341603,0.32239171,2.77120502,1.93070238,0.18947651,1.32066085
3.83291646,5.14639020,0.84504109,0.34994718,0.06213259,0.31675692,2.75423603,1.91712738,0.18769094,1.32075555
3.83891946,5.10904532,0.83017012,0.34775614,0.06092136,0.31152980,2.73444087,1.90159096,0.18579418,1.31942908
3.84492246,5.06635471,0.81475502,0.34527848,0.05976272,0.30666526,2.71126281,1.88370604,0.18373937,1.31636763
3.85092546,5.01728638,0.79870973,0.34245850,0.05863994,0.30210883,2.68418254,1.86312360,0.18148725,1.31126750
3.85692846,4.96094765,0.78198226,0.33925015,0.05753974,0.29779946,2.65273881,1.83954573,0.17900723,1.30384695
3.86293147,4.89661886,0.76455824,0.33561842,0.05645269,0.29367238,2.61654725,1.81273690,0.17627812,1.29385743
3.86893447,4.82377938,0.74646197,0.33154014,0.05537334,0.28966160,2.57531628,1.78253291,0.17328839,1.28109354
3.87493747,4.74212499,0.72775521,0.32700403,0.05430024,0.28570228,2.52885974,1.74884736,0.17003590,1.26540140
3.88094047,4.65157611,0.70853389,0.32201020,0.05323571,0.28173262,2.47710543,1.71167512,0.16652729,1.24668496
3.88694347,4.55227690,0.68892288,0.31656903,0.05218548,0.27769545,2.42009947,1.67109299,0.16277698,1.22491004
3.89294647,4.44458575,0.66906941,0.31069974,0.05115813,0.27353938,2.35800617,1.62725741,0.15880590,1.20010600
3.89894947,4.32905790,0.64913545,0.30442850,0.05016453,0.26921955,2.29110366,1.58039938,0.15464007,1.17236497
3.90495248,4.20642136,0.62928962,0.29778648,0.04921705,0.26469808,2.21977549,1.53081688,0.15030898,1.14183883
3.91095548,4.07754771,0.60969900,0.29080794,0.04832880,0.25994419,2.14449869,1.47886518,0.14584414,1.10873405
3.91695848,3.94341905,0.59052137,0.28352827,0.04751284,0.25493414,2.06582885,1.42494538,0.14127751,1.07330479
3.92296148,3.80509308,0.57189833,0.27598249,0.04678139,0.24965096,1.98438296,1.36949177,0.13664028,1.03584461
3.92896448,3.66366760,0.55394939,0.26820388,0.04614510,0.24408407,1.90082086,1.31295852,0.13196172,0.99667713
3.93496748,3.52024621,0.53676748,0.26022316,0.04561235,0.23822891,1.81582597,1.25580615,0.12726835,0.95614619
3.94097049,3.37590630,0.52041591,0.25206792,0.04518868,0.23208647,1.73008619,1.19848846,0.12258337,0.91460591
3.94697349,3.23167067,0.50492683,0.24376256,0.04487637,0.22566292,1.64427571,1.14144029,0.11792632,0.87241094
3.95297649,3.08848347,0.49030116,0.23532855,0.04467410,0.21896916,1.55903838,1.08506653,0.11331308,0.82990748
3.95897949,2.94719119,0.47650991,0.22678491,0.04457676,0.21202051,1.47497316,1.02973285,0.10875599,0.78742521
3.96498249,2.80852890,0.46349662,0.21814899,0.04457551,0.20483633,1.39262219,0.97575829,0.10426421,0.74527037
3.97098549,2.67311196,0.45118094,0.20943728,0.04465785,0.19743969,1.31246161,0.92341002,0.09984420,0.70372035
3.97698849,2.54143286,0.43946281,0.20066631,0.04480801,0.18985706,1.23489541,0.87290023,0.09550031,0.66301956
3.98299150,2.41386302,0.42822730,0.19185347,0.04500733,0.18211790,1.16025230,0.82438524,0.09123534,0.62337693
3.98899450,2.29065879,0.41734972,0.18301766,0.04523487,0.17425431,1.08878535,0.77796665,0.08705117,0.58496480
3.99499750,2.17197121,0.40670080,0.17417984,0.04546812,0.16630055,1.02067431,0.73369443,0.08294930,0.54791911
4.00100050,2.05785863,0.39615182,0.16536326,0.04568373,0.15829258,0.95603023,0.69157162,0.07893133,0.51234084
4.00700350,1.94830140,0.38557935,0.15659362,0.04585833,0.15026754,0.89490190,0.65156038,0.07499935,0.47829842
4.01300650,1.84321797,0.37486973,0.14789881,0.04596939,0.14226321,0.83728370,0.61358905,0.07115622,0.44583098
4.01900950,1.74248133,0.36392287,0.13930864,0.04599600,0.13431745,0.78312442,0.57755981,0.06740574,0.41495216
4.02501251,1.64593534,0.35265549,0.13085429,0.04591964,0.12646760,0.73233644,0.54335663,0.06375276,0.38565430
4.03101551,1.55340999,0.34100366,0.12256769,0.04572483,0.11875003,0.68480501,0.51085311,0.06020311,0.35791283
4.03701851,1.46473533,0.32892454,0.11448081,0.04539966,0.11119956,0.64039696,0.47991990,0.05676358,0.33169062
4.04302151,1.37975324,0.31639741,0.10662495,0.04493622,0.10384906,0.59896873,0.45043148,0.05344166,0.30694210
4.04902451,1.29832702,0.30342395,0.09903002,0.04433079,0.09672910,0.56037330,0.42227188,0.05024545,0.28361714
4.05502751,1.22034836,0.29002768,0.09172391,0.04358391,0.08986757,0.52446590,0.39533941,0.04718334,0.26166442
4.06103052,1.14574183,0.27625278,0.08473191,0.04270023,0.08328953,0.49110831,0.36955019,0.04426379,0.24103433
4.06703352,1.07446669,0.26216229,0.07807631,0.04168824,0.07701704,0.46017185,0.34484032,0.04149510,0.22168131
4.07303652,1.00651644,0.24783562,0.07177603,0.04055983,0.07106908,0.43153903,0.32116699,0.03888516,0.20356561
4.07903952,0.94191627,0.23336581,0.06584644,0.03932966,0.06546153,0.40510401,0.29850832,0.03644126,0.18665454
4.08504252,0.88071882,0.21885625,0.06029933,0.03801457,0.06020727,0.38077212,0.27686229,0.03416990,0.17092315
4.09104552,0.82299869,0.20441737,0.05514292,0.03663275,0.05531624,0.35845853,0.25624477,0.03207665,0.15635446
4.09704852,0.76884613,0.19016313,0.05038202,0.03520307,0.05079563,0.33808650,0.23668694,0.03016611,0.14293935
4.10305153,0.71836041,0.17620770,0.04601831,0.03374429,0.04665004,0.31958526,0.21823226,0.02844181,0.13067600
4.10905453,0.67164335,0.16266217,0.04205066,0.03227440,0.04288169,0.30288794,0.20093317,0.02690627,0.11956919
4.11505753,0.62879322,0.14963176,0.03847552,0.03080998,0.03949062,0.28792962,0.18484776,0.02556098,0.10962936
4.12106053,0.58989952,0.13721327,0.03528733,0.02936578,0.03647498,0.27464567,0.17003652,0.02440654,0.10087149
4.12706353,0.55503868,0.12549314,0.03247898,0.02795426,0.03383119,0.26297063,0.15655936,0.02344274,0.09331401
4.13306653,0.52427085,0.11454588,0.03004226,0.02658548,0.03155419,0.25283742,0.14447288,0.02266865,0.08697749
4.13906953,0.49763772,0.10443323,0.02796830,0.02526691,0.02963763,0.24417709,0.13382809,0.02208281,0.08188345
4.14507254,0.47516128,0.09520365,0.02624797,0.02400356,0.02807401,0.23691896,0.12466851,0.02168327,0.07805308
4.15107554,0.45684338,0.08689245,0.02487225,0.02279809,0.02685487,0.23099106,0.11702864,0.02146768,0.07550591
4.15707854,0.44266573,0.07952225,0.02383248,0.02165113,0.02597081,0.22632067,0.11093277,0.02143338,0.07425849
4.16308154,0.43259021,0.07310388,0.02312061,0.02056156,0.02541157,0.22283498,0.10639415,0.02157731,0.07432305
4.16908454,0.42655909,0.06763740,0.02272932,0.01952695,0.02516600,0.22046154,0.10341427,0.02189602,0.07570609
4.17508754,0.42449507,0.06311348,0.02265203,0.01854392,0.02522202,0.21912849,0.10198246,0.02238546,0.07840695
4.18109055,0.42630079,0.05951467,0.02288282,0.01760854,0.02556645,0.21876447,0.10207545,0.02304084,0.08241640
4.18709355,0.43185790,0.05681677,0.02341632,0.01671672,0.02618496,0.21929812,0.10365713,0.02385636,0.08771520
4.19309655,0.44102556,0.05499009,0.02424735,0.01586448,0.02706182,0.22065720,0.10667834,0.02482494,0.09427276
4.19909955,0.45363846,0.05400051,0.02537067,0.01504827,0.02817976,0.22276737,0.11107665,0.02593790,0.10204588
4.20510255,0.46950468,0.05381046,0.02678052,0.01426508,0.02951979,0.22555079,0.11677637,0.02718473,0.11097770
4.21110555,0.48840349,0.05437954,0.02847018,0.01351259,0.03106108,0.22892454,0.12368859,0.02855273,0.12099690
4.21710855,0.51008353,0.05566508,0.03043151,0.01278921,0.03278087,0.23279921,0.13171149,0.03002694,0.13201723
4.22311156,0.53426159,0.05762234,0.03265446,0.01209406,0.03465446,0.23707771,0.14073087,0.03158997,0.14393741
4.22911456,0.56062255,0.06020467,0.03512669,0.01142690,0.03665531,0.24165453,0.15062105,0.03322203,0.15664157
4.23511756,0.58882048,0.06336338,0.03783317,0.01078803,0.03875520,0.24641564,0.16124614,0.03490113,0.17000013
4.24112056,0.61848151,0.06704764,0.04075593,0.01017817,0.04092454,0.25123908,0.17246175,0.03660342,0.18387129
4.24712356,0.64920827,0.07120426,0.04387387,0.00959832,0.04313280,0.25599641,0.18411717,0.03830361,0.19810296
4.25312656,0.68058618,0.07577745,0.04716280,0.00904961,0.04534898,0.26055496,0.19605793,0.03997569,0.21253536
4.25912956,0.71219139,0.08070871,0.05059544,0.00853322,0.04754223,0.26478088,0.20812879,0.04159366,0.22700390
4.26513257,0.74360019,0.08593670,0.05414179,0.00805026,0.04968253,0.26854290,0.22017700,0.04313247,0.24134263
4.27113557,0.77439952,0.09139737,0.05776945,0.00760173,0.05174137,0.27171654,0.23205583,0.04456897,0.25538777
4.27713857,0.80419815,0.09702416,0.06144417,0.00718842,0.05369251,0.27418865,0.24362806,0.04588291,0.26898153
4.28314157,0.83263805,0.10274838,0.06513049,0.00681097,0.05551263,0.27586203,0.25476944,0.04705793,0.28197586
4.28914457,0.85940519,0.10849984,0.06879247,0.00646982,0.05718198,0.27665974,0.26537192,0.04808249,0.29423601
4.29514757,0.88423947,0.11420756,0.07239444,0.00616527,0.05868494,0.27652896,0.27534633,0.04895060,0.30564384
4.30115058,0.90694286,0.11980078,0.07590182,0.00589750,0.06001041,0.27544409,0.28462460,0.04966244,0.31610063
4.30715358,0.92738549,0.12520994,0.07928192,0.00566660,0.06115209,0.27340887,0.29316118,0.05022473,0.32552931
4.31315658,0.94550916,0.13036787,0.08250460,0.00547260,0.06210858,0.27045737,0.30093365,0.05065081,0.33387597
4.31915958,0.96132792,0.13521104,0.08554297,0.00531553,0.06288329,0.26665369,0.30794236,0.05096043,0.34111061
4.32516258,0.97492562,0.13968069,0.08837384,0.00519535,0.06348419,0.26209048,0.31420925,0.05117933,0.34722706
4.33116558,0.98645046,0.14372404,0.09097813,0.00511201,0.06392342,0.25688617,0.31977558,0.05133837,0.35224205
4.33716858,0.99610656,0.14729531,0.09334099,0.00506536,0.06421664,0.25118103,0.32469899,0.05147257,0.35619348
4.34317159,1.00414303,0.15035663,0.09545187,0.00505514,0.06438238,0.24513245,0.32904967,0.05161977,0.35913794
4.34917459,1.01084095,0.15287866,0.09730430,0.00508087,0.06444119,0.23890930,0.33290605,0.05181919,0.36114764
4.35517759,1.01649883,0.15484105,0.09889558,0.00514179,0.06441481,0.23268606,0.33635007,0.05210988,0.36230678
4.36118059,1.02141726,0.15623264,0.10022624,0.00523679,0.06432521,0.22663659,0.33946237,0.05252905,0.36270759
4.36718359,1.02588363,0.15705129,0.10129951,0.00536432,0.06419378,0.22092822,0.34231747,0.05311055,0.36244627
4.37318659,1.03015743,0.15730359,0.10212056,0.00552232,0.06404044,0.21571616,0.34497938,0.05388331,0.36161887
4.37918959,1.03445724,0.15700417,0.10269584,0.00570817,0.06388297,0.21113859,0.34749778,0.05487011,0.36031746
4.38519260,1.03894970,0.15617493,0.10303233,0.00591870,0.06373639,0.20731264,0.34990493,0.05608647,0.35862661
4.39119560,1.04374148,0.15484403,0.10313696,0.00615015,0.06361247,0.20433143,0.35221365,0.05753992,0.35662054
4.39719860,1.04887427,0.15304482,0.10301600,0.00639824,0.06351955,0.20226217,0.35441631,0.05922958,0.35436082
4.40320160,1.05432340,0.15081472,0.10267475,0.00665829,0.06346232,0.20114548,0.35648500,0.06114609,0.35189497
4.40920460,1.05999998,0.14819407,0.10211726,0.00692524,0.06344202,0.20099574,0.35837295,0.06327192,0.34925576
4.41520760,1.06575647,0.14522513,0.10134633,0.00719390,0.06345661,0.20180255,0.36001698,0.06558205,0.34646150
4.42121061,1.07139551,0.14195112,0.10036366,0.00745907,0.06350121,0.20353300,0.36134100,0.06804489,0.34351697
4.42721361,1.07668126,0.13841552,0.09917021,0.00771572,0.06356861,0.20613471,0.36226029,0.07062355,0.34041519
4.43321661,1.08135294,0.13466143,0.09776668,0.00795925,0.06364993,0.20953925,0.36268640,0.07327725,0.33713974
4.43921961,1.08513951,0.13073120,0.09615414,0.00818561,0.06373522,0.21366600,0.36253241,0.07596287,0.33366749
4.44522261,1.08777489,0.12666621,0.09433473,0.00839156,0.06381423,0.21842593,0.36171812,0.07863655,0.32997167
4.45122561,1.08901269,0.12250680,0.09231238,0.00857480,0.06387703,0.22372530,0.36017514,0.08125521,0.32602497
4.45722861,1.08863989,0.11829232,0.09009351,0.00873409,0.06391462,0.22946910,0.35785137,0.08377798,0.32180257
4.46323162,1.08648839,0.11406121,0.08768760,0.00886936,0.06391946,0.23556396,0.35471473,0.08616747,0.31728487
4.46923462,1.08244421,0.10985119,0.08510770,0.00898174,0.06388585,0.24192060,0.35075595,0.08839069,0.31245983
4.47523762,1.07645359,0.10569936,0.08237072,0.00907356,0.06381023,0.24845563,0.34599025,0.09041981,0.30732480
4.48124062,1.06852590,0.10164225,0.07949750,0.00914826,0.06369127,0.25509284,0.34045784,0.09223252,0.30188764
4.48724362,1.05873331,0.09771577,0.07651272,0.00921028,0.06352988,0.26176382,0.33422326,0.09381211,0.29616734
4.49324662,1.04720730,0.09395507,0.07344454,0.00926489,0.06332905,0.26840824,0.32737355,0.09514726,0.29019387
4.49924962,1.03413240,0.09039424,0.07032410,0.00931802,0.06309362,0.27497358,0.32001547,0.09623164,0.28400754
4.50525263,1.01973768,0.08706591,0.06718473,0.00937594,0.06282989,0.28141473,0.31227187,0.09706319,0.27765783
4.51125563,1.00428650,0.08400074,0.06406120,0.00944511,0.06254529,0.28769335,0.30427750,0.09764334,0.27120179
4.51725863,0.98806533,0.08122688,0.06098872,0.00953181,0.06224787,0.29377723,0.29617437,0.09797622,0.26470228
4.52326163,0.97137228,0.07876932,0.05800199,0.00964195,0.06194591,0.29963970,0.28810714,0.09806772,0.25822592
4.52926463,0.95450605,0.07664938,0.05513424,0.00978084,0.06164755,0.30525924,0.28021853,0.09792478,0.25184121
4.53526763,0.93775583,0.07488416,0.05241639,0.00995294,0.06136038,0.31061922,0.27264513,0.09755471,0.24561665
4.54127064,0.92139287,0.07348611,0.04987622,0.01016172,0.06109121,0.31570798,0.26551380,0.09696469,0.23961912
4.54727364,0.90566377,0.07246282,0.04753778,0.01040955,0.06084589,0.32051906,0.25893868,0.09616153,0.23391249
4.55327664,0.89078596,0.07181687,0.04542096,0.01069764,0.06062922,0.32505162,0.25301899,0.09515151,0.22855661
4.55927964,0.87694529,0.07154592,0.04354116,0.01102602,0.06044494,0.32931106,0.24783770,0.09394059,0.22360654
4.56528264,0.86429552,0.07164299,0.04190928,0.01139361,0.06029581,0.33330959,0.24346089,0.09253459,0.21911212
4.57128564,0.85295967,0.07209680,0.04053177,0.01179830,0.06018380,0.33706675,0.23993784,0.09093972,0.21511776
4.57728864,0.84303262,0.07289237,0.03941088,0.01223709,0.06011022,0.34060978,0.23730174,0.08916300,0.21166239
4.58329165,0.83458464,0.07401160,0.03854500,0.01270628,0.06007600,0.34397365,0.23557080,0.08721283,0.20877952
4.58929465,0.82766531,0.07543399,0.03792916,0.01320162,0.06008188,0.34720070,0.23474970,0.08509952,0.20649727
4.59529765,0.82230731,0.07713726,0.03755546,0.01371855,0.06012859,0.35033987,0.23483114,0.08283570,0.20483836
4.60130065,0.81852971,0.07909800,0.03741359,0.01425236,0.06021703,0.35344530,0.23579729,0.08043663,0.20381992
4.60730365,0.81634032,0.08129213,0.03749134,0.01479835,0.06034832,0.35657453,0.23762115,0.07792036,0.20345316
4.61330665,0.81573685,0.08369534,0.03777497,0.01535200,0.06052378,0.35978610,0.24026762,0.07530768,0.20374277
4.61930965,0.81670670,0.08628325,0.03824958,0.01590906,0.06074490,0.36313670,0.24369413,0.07262191,0.20468618
4.62531266,0.81922550,0.08903148,0.03889937,0.01646564,0.06101312,0.36667808,0.24785103,0.06988848,0.20627258
4.63131566,0.82325438,0.09191551,0.03970780,0.01701817,0.06132958,0.37045363,0.25268148,0.06713435,0.20848188
4.63731866,0.82873630,0.09491043,0.04065764,0.01756344,0.06169486,0.37449503,0.25812112,0.06438731,0.21128365
4.64332166,0.83559181,0.09799056,0.04173102,0.01809851,0.06210854,0.37881900,0.26409752,0.06167516,0.21463608
4.64932466,0.84371456,0.10112896,0.04290932,0.01862065,0.06256891,0.38342442,0.27052952,0.05902485,0.21848513
4.65532766,0.85296718,0.10429702,0.04417311,0.01912717,0.06307254,0.38828999,0.27732661,0.05646162,0.22276402
4.66133067,0.86317783,0.10746398,0.04550208,0.01961537,0.06361399,0.39337259,0.28438850,0.05400821,0.22739305
4.66733367,0.87413803,0.11059665,0.04687491,0.02008239,0.06418553,0.39860653,0.29160504,0.05168410,0.23227992
4.67333667,0.88560195,0.11365916,0.04826927,0.02052509,0.06477698,0.40390370,0.29885651,0.04950492,0.23732057
4.67933967,0.89728756,0.11661304,0.04966189,0.02093999,0.06537563,0.40915488,0.30601450,0.04748202,0.24240060
4.68534267,0.90887974,0.11941736,0.05102864,0.02132323,0.06596632,0.41423190,0.31294332,0.04562217,0.24739723
4.69134567,0.92003537,0.12202924,0.05234475,0.02167054,0.06653160,0.41899092,0.31950196,0.04392749,0.25218179
4.69734867,0.93039028,0.12440447,0.05358514,0.02197727,0.06705209,0.42327649,0.32554669,0.04239550,0.25662265
4.70335168,0.93956785,0.12649838,0.05472477,0.02223846,0.06750689,0.42692633,0.33093404,0.04101942,0.26058852
4.70935468,0.94718884,0.12826693,0.05573910,0.02244899,0.06787411,0.42977660,0.33552415,0.03978853,0.26395192
4.71535768,0.95288215,0.12966783,0.05660465,0.02260366,0.06813153,0.43166748,0.33918435,0.03868875,0.26659271
4.72136068,0.95629582,0.13066177,0.05729945,0.02269740,0.06825724,0.43244870,0.34179282,0.03770322,0.26840161
4.72736368,0.95710798,0.13121371,0.05780367,0.02272545,0.06823035,0.43198489,0.34324205,0.03681302,0.26928335
4.73336668,0.95503703,0.13129397,0.05810009,0.02268353,0.06803168,0.43016044,0.34344209,0.03599791,0.26915956
4.73936968,0.94985073,0.13087937,0.05817458,0.02256806,0.06764444,0.42688364,0.34232332,0.03523706,0.26797101
4.74537269,0.94137375,0.12995406,0.05801650,0.02237631,0.06705475,0.42209006,0.33983866,0.03450973,0.26567939
4.75137569,0.92949334,0.12851021,0.05761904,0.02210656,0.06625221,0.41574485,0.33596508,0.03379601,0.26226829
4.75737869,0.91416295,0.12654846,0.05697937,0.02175818,0.06523022,0.40784405,0.33070446,0.03307736,0.25774351
4.76338169,0.89540366,0.12407805,0.05609881,0.02133178,0.06398627,0.39841479,0.32408353,0.03233712,0.25213268
4.76938469,0.87330343,0.12111671,0.05498274,0.02082919,0.06252208,0.38751440,0.31615321,0.03156097,0.24548418
4.77538769,0.84801430,0.11769031,0.05364050,0.02025350,0.06084356,0.37522869,0.30698716,0.03073720,0.23786546
4.78139070,0.81974771,0.11383225,0.05208517,0.01960898,0.05896072,0.36166918,0.29667970,0.02985696,0.22936088
4.78739370,0.78876812,0.10958263,0.05033320,0.01890104,0.05688735,0.34696978,0.28534319,0.02891432,0.22006902
4.79339670,0.75538541,0.10498727,0.04840397,0.01813611,0.05464073,0.33128286,0.27310501,0.02790629,0.21009986
4.79939970,0.71994621,0.10009657,0.04631938,0.01732146,0.05224114,0.31477492,0.26010424,0.02683274,0.19957166
4.80540270,0.68282466,0.09496431,0.04410326,0.01646508,0.04971133,0.29762218,0.24648814,0.02569623,0.18860782
