energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Na_s_up,Se_s_up,Se_p_up
3.08854427,2.76661936,0.14340645,0.64882001,0.66074497,0.75513045,0.61305074,0.22050169,0.44545898
3.09454727,2.70263409,0.14190638,0.63037235,0.64126847,0.73494502,0.56439783,0.22510685,0.43176441
3.10055028,2.64169403,0.14111036,0.61132579,0.62199560,0.71548614,0.51877136,0.23053472,0.41806445
3.10655328,2.58541655,0.14103169,0.59210993,0.60344125,0.69717589,0.47664584,0.23682001,0.40472411
3.11255628,2.53532542,0.14166176,0.57316200,0.58611691,0.68040872,0.43845345,0.24397547,0.39211168
3.11855928,2.49281813,0.14297076,0.55491519,0.57051978,0.66554275,0.40458861,0.25199031,0.38059083
3.12456228,2.45913586,0.14490894,0.53778659,0.55712195,0.65289163,0.37541264,0.26082933,0.37051266
3.13056528,2.43533714,0.14740855,0.52216504,0.54636012,0.64271742,0.35125795,0.27043277,0.36220776
3.13656828,2.42227599,0.15038642,0.50839959,0.53862596,0.63522460,0.33243135,0.28071700,0.35597872
3.14257129,2.42058544,0.15374690,0.49678884,0.53425749,0.63055554,0.31921593,0.29157594,0.35209313
3.14857429,2.43066647,0.15738534,0.48757185,0.53353167,0.62878754,0.31187139,0.30288345,0.35077730
3.15457729,2.45268294,0.16119173,0.48092081,0.53665827,0.62993155,0.31063244,0.31449632,0.35221095
3.16058029,2.48656184,0.16505449,0.47693596,0.54377514,0.63393252,0.31570515,0.32625798,0.35652270
3.16658329,2.53199883,0.16886428,0.47564289,0.55494495,0.64067149,0.32726125,0.33800270,0.36378675
3.17258629,2.58846810,0.17251751,0.47699222,0.57015334,0.64996904,0.34543056,0.34956009,0.37402057
3.17858929,2.65523591,0.17591958,0.48086186,0.58930834,0.66159006,0.37029164,0.36075966,0.38718361
3.18459230,2.73137681,0.17898760,0.48706152,0.61224118,0.67524964,0.40186103,0.37143544,0.40317708
3.19059530,2.81579174,0.18165254,0.49533931,0.63870822,0.69061969,0.44008172,0.38143006,0.42184478
3.19659830,2.90722714,0.18386060,0.50539015,0.66839400,0.70733618,0.48481115,0.39059858,0.44297475
3.20260130,3.00429450,0.18557395,0.51686554,0.70091528,0.72500663,0.53580971,0.39881152,0.46630199
3.20860430,3.10548988,0.18677060,0.52938431,0.73582614,0.74321777,0.59273025,0.40595717,0.49151191
3.21460730,3.20921324,0.18744367,0.54254387,0.77262397,0.76154317,0.65510945,0.41194312,0.51824469
3.22061031,3.31378758,0.18759992,0.55593160,0.81075638,0.77955063,0.72236192,0.41669689,0.54610047
3.22661331,3.41747818,0.18725775,0.56913581,0.84962907,0.79680939,0.79377752,0.42016583,0.57464532
3.23261631,3.51851232,0.18644480,0.58175617,0.88861464,0.81289708,0.86852280,0.42231627,0.60341794
3.23861931,3.61509997,0.18519532,0.59341300,0.92706232,0.82740639,0.94564683,0.42313211,0.63193722
3.24462231,3.70545596,0.18354743,0.60375541,0.96430859,0.83995144,1.02409188,0.42261299,0.65971038
3.25062531,3.78782401,0.18154039,0.61246816,0.99968860,0.85017401,1.10270891,0.42077218,0.68624186
3.25662831,3.86050291,0.17921224,0.61927688,1.03254832,0.85774940,1.18027791,0.41763448,0.71104260
3.26263132,3.92187487,0.17659761,0.62395207,1.06225718,0.86239216,1.25553252,0.41323407,0.73363979
3.26863432,3.97043576,0.17372621,0.62631150,1.08822099,0.86386137,1.32718831,0.40761273,0.75358677
3.27463732,4.00482670,0.17062164,0.62622149,1.10989486,0.86196559,1.39397403,0.40081830,0.77047281
3.28064032,4.02386617,0.16730091,0.62359692,1.12679565,0.85656726,1.45466441,0.39290362,0.78393269
3.28664332,4.02658143,0.16377449,0.61840032,1.13851374,0.84758628,1.50811360,0.38392581,0.79365555
3.29264632,4.01223811,0.16004685,0.61064012,1.14472353,0.83500287,1.55328771,0.37394612,0.79939284
3.29864932,3.98036634,0.15611748,0.60036823,1.14519236,0.81885922,1.58929521,0.36302998,0.80096507
3.30465233,3.93078219,0.15198224,0.58767714,1.13978745,0.79926000,1.61541379,0.35124750,0.79826700
3.31065533,3.86360289,0.14763503,0.57269666,1.12848045,0.77637144,1.63111253,0.33867402,0.79127107
3.31665833,3.77925482,0.14306946,0.55559032,1.11134945,0.75041901,1.63606846,0.32539082,0.78002891
3.32266133,3.67847340,0.13828063,0.53655169,1.08857822,0.72168363,1.63017656,0.31148576,0.76467069
3.32866433,3.56229432,0.13326670,0.51580054,1.06045260,0.69049643,1.61355290,0.29705373,0.74540245
3.33466733,3.43203619,0.12803032,0.49357888,1.02735416,0.65723230,1.58653076,0.28219692,0.72250128
3.34067034,3.28927490,0.12257966,0.47014709,0.98975127,0.62230223,1.54964976,0.26702469,0.69630868
3.34667334,3.13581047,0.11692919,0.44577994,0.94818789,0.58614496,1.50363867,0.25165321,0.66722211
3.35267634,2.97362775,0.11110000,0.42076271,0.90327049,0.54921797,1.44939256,0.23620463,0.63568522
3.35867934,2.80485227,0.10511971,0.39538736,0.85565355,0.51198840,1.38794537,0.22080603,0.60217708
3.36468234,2.63170308,0.09902201,0.36994875,0.80602413,0.47492401,1.32043903,0.20558793,0.56720067
3.37068534,2.45644440,0.09284592,0.34474111,0.75508621,0.43848470,1.24809050,0.19068276,0.53127130
3.37668834,2.28133779,0.08663471,0.32005457,0.70354518,0.40311472,1.17215807,0.17622306,0.49490506
3.38269135,2.10859675,0.08043456,0.29617199,0.65209308,0.36923592,1.09390813,0.16233963,0.45860804
3.38869435,1.94034499,0.07429324,0.27336602,0.60139508,0.33724210,1.01458381,0.14915975,0.42286634
3.39469735,1.77857972,0.06825859,0.25189636,0.55207744,0.30749461,0.93537631,0.13680543,0.38813730
3.40070035,1.62514077,0.06237712,0.23200740,0.50471744,0.28031911,0.85739996,0.12539175,0.35484215
3.40670335,1.48168583,0.05669263,0.21392599,0.45983515,0.25600350,0.78167151,0.11502547,0.32336011
3.41270635,1.34967213,0.05124508,0.19785951,0.41788746,0.23479677,0.70909403,0.10580373,0.29402408
3.41870935,1.23034397,0.04606956,0.18399404,0.37926392,0.21690859,0.64044556,0.09781288,0.26711771
3.42471236,1.12472575,0.04119556,0.17249265,0.34428457,0.20250935,0.57637239,0.09112757,0.24287388
3.43071536,1.03361953,0.03664645,0.16349372,0.31319942,0.19173049,0.51738663,0.08580982,0.22147438
3.43671836,0.95760621,0.03243925,0.15710919,0.28618925,0.18466474,0.46386761,0.08190820,0.20305050
3.44272136,0.89704934,0.02858455,0.15342269,0.26336759,0.18136609,0.41606660,0.07945707,0.18768441
3.44872436,0.85210064,0.02508673,0.15248764,0.24478345,0.18184938,0.37411404,0.07847573,0.17541108
3.45472736,0.82270640,0.02194436,0.15432507,0.23042461,0.18608936,0.33802878,0.07896763,0.16622044
3.46073037,0.80861418,0.01915063,0.15892145,0.22022121,0.19401924,0.30772857,0.08091952,0.16005983
3.46673337,0.80937956,0.01669408,0.16622653,0.21404956,0.20552883,0.28304129,0.08430063,0.15683640
3.47273637,0.82437275,0.01455920,0.17615119,0.21173584,0.22046238,0.26371641,0.08906193,0.15641950
3.47873937,0.85278548,0.01272726,0.18856573,0.21306000,0.23861651,0.24943626,0.09513549,0.15864310
3.48474237,0.89363853,0.01117694,0.20329856,0.21775960,0.25973838,0.23982686,0.10243419,0.16330820
3.49074537,0.94579067,0.00988515,0.22013563,0.22553379,0.28352457,0.23446829,0.11085164,0.17018530
3.49674837,1.00794972,0.00882764,0.23882086,0.23604766,0.30962100,0.23290426,0.12026268,0.17901720
3.50275138,1.07868669,0.00797960,0.25905769,0.24893693,0.33762429,0.23465118,0.13052438,0.18952204
3.50875438,1.15645356,0.00731626,0.28051196,0.26381325,0.36708476,0.23920670,0.14147771,0.20139697
3.51475738,1.23960551,0.00681331,0.30281632,0.28027021,0.39751138,0.24605783,0.15294990,0.21432225
3.52076038,1.32642775,0.00644732,0.32557611,0.29789005,0.42837883,0.25468880,0.16475754,0.22796617
3.52676338,1.41516692,0.00619607,0.34837675,0.31625128,0.45913655,0.26458876,0.17671034,0.24199058
3.53276638,1.50406679,0.00603879,0.37079247,0.33493684,0.48921973,0.27525936,0.18861555,0.25605712
3.53876938,1.59140736,0.00595639,0.39239621,0.35354290,0.51806194,0.28622228,0.20028283,0.26983392
3.54477239,1.67554613,0.00593160,0.41277031,0.37168795,0.54510902,0.29702665,0.21152943,0.28300280
3.55077539,1.75496005,0.00594905,0.43151766,0.38902185,0.56983365,0.30725612,0.22218546,0.29526649
3.55677839,1.82828637,0.00599538,0.44827276,0.40523451,0.59175007,0.31653570,0.23209902,0.30635583
3.56278139,1.89436031,0.00605919,0.46271237,0.42006369,0.61042820,0.32453782,0.24114090,0.31603644
3.56878439,1.95224768,0.00613107,0.47456500,0.43330166,0.62550660,0.33098765,0.24920857,0.32411473
3.57478739,2.00127038,0.00620356,0.48361910,0.44480018,0.63670347,0.33566727,0.25622926,0.33044275
3.58079040,2.04102337,0.00627104,0.48972914,0.45447345,0.64382524,0.33841852,0.26216194,0.33492178
3.58679340,2.07138152,0.00632961,0.49281968,0.46229888,0.64677229,0.33914431,0.26699791,0.33750433
3.59279640,2.09249584,0.00637697,0.49288684,0.46831541,0.64554131,0.33780836,0.27076009,0.33819441
3.59879940,2.10477856,0.00641224,0.48999728,0.47261937,0.64022439,0.33443308,0.27350089,0.33704607
3.60480240,2.10887772,0.00643575,0.48428472,0.47535800,0.63100459,0.32909588,0.27529869,0.33416015
3.61080540,2.10564198,0.00644885,0.47594406,0.47672086,0.61814843,0.32192378,0.27625320,0.32967944
3.61680840,2.09607736,0.00645363,0.46522351,0.47692952,0.60199546,0.31308665,0.27647975,0.32378239
3.62281141,2.08129801,0.00645271,0.45241509,0.47622592,0.58294563,0.30278932,0.27610300,0.31667578
3.62881441,2.06247324,0.00644899,0.43784399,0.47486011,0.56144483,0.29126274,0.27525019,0.30858648
3.63481741,2.04077370,0.00644539,0.42185733,0.47307790,0.53796955,0.27875481,0.27404437,0.29975297
3.64082041,2.01731935,0.00644464,0.40481279,0.47110903,0.51301122,0.26552101,0.27259806,0.29041682
3.64682341,1.99313198,0.00644909,0.38706786,0.46915661,0.48706097,0.25181542,0.27100749,0.28081459
3.65282641,1.96909454,0.00646050,0.36896990,0.46738821,0.46059561,0.23788229,0.26934794,0.27117056
3.65882941,1.94591957,0.00647994,0.35084766,0.46592925,0.43406519,0.22394865,0.26767027,0.26169055
3.66483242,1.92412791,0.00650773,0.33300446,0.46485889,0.40788275,0.21021819,0.26599885,0.25255715
3.67083542,1.90403890,0.00654333,0.31571326,0.46420862,0.38241648,0.19686648,0.26433110,0.24392638
3.67683842,1.88577203,0.00658542,0.29921362,0.46396376,0.35798455,0.18403777,0.26263846,0.23592605
3.68284142,1.86925987,0.00663192,0.28371063,0.46406749,0.33485247,0.17184335,0.26086889,0.22865561
3.68884442,1.85427102,0.00668014,0.26937561,0.46442739,0.31323299,0.16036144,0.25895058,0.22218752
3.69484742,1.84044164,0.00672688,0.25634830,0.46492386,0.29328821,0.14963843,0.25679672,0.21656989
3.70085043,1.82731341,0.00676866,0.24474030,0.46542017,0.27513361,0.13969137,0.25431110,0.21183016
3.70685343,1.81437570,0.00680195,0.23463942,0.46577329,0.25884342,0.13051145,0.25139402,0.20797959
3.71285643,1.80110940,0.00682336,0.22611447,0.46584511,0.24445717,0.12206825,0.24794841,0.20501812
3.71885943,1.78702984,0.00682994,0.21922030,0.46551327,0.23198668,0.11431438,0.24388562,0.20293945
3.72486243,1.77172673,0.00681942,0.21400260,0.46468111,0.22142316,0.10719044,0.23913072,0.20173592
3.73086543,1.75489864,0.00679048,0.21050227,0.46328623,0.21274413,0.10062988,0.23362691,0.20140297
3.73686843,1.73638081,0.00674298,0.20875910,0.46130716,0.20591957,0.09456365,0.22733901,0.20194294
3.74287144,1.71616468,0.00667822,0.20881460,0.45876791,0.20091739,0.08892441,0.22025566,0.20336806
3.74887444,1.69440871,0.00659919,0.21071391,0.45574023,0.19770772,0.08365016,0.21239036,0.20570252
3.75487744,1.67144019,0.00651071,0.21450671,0.45234350,0.19626613,0.07868726,0.20378127,0.20898347
3.76088044,1.64774836,0.00641972,0.22024721,0.44874231,0.19657573,0.07399275,0.19448980,0.21326116
3.76688344,1.62396962,0.00633538,0.22799326,0.44514202,0.19862808,0.06953594,0.18459823,0.21859799
3.77288644,1.60086589,0.00626930,0.23780467,0.44178243,0.20242316,0.06529934,0.17420641,0.22506686
3.77888944,1.57929763,0.00623564,0.24974094,0.43893007,0.20796839,0.06127908,0.16342787,0.23274870
3.78489245,1.56019282,0.00625132,0.26385845,0.43686944,0.21527694,0.05748467,0.15238550,0.24172941
3.79089545,1.54451377,0.00633607,0.28020726,0.43589351,0.22436548,0.05393851,0.14120707,0.25209647
3.79689845,1.53322320,0.00651259,0.29882774,0.43629414,0.23525145,0.05067491,0.13002083,0.26393516
3.80290145,1.52725100,0.00680659,0.31974704,0.43835252,0.24795012,0.04773901,0.11895128,0.27732475
3.80890445,1.52746312,0.00724681,0.34297559,0.44233023,0.26247144,0.04518555,0.10811556,0.29233465
3.81490745,1.53463350,0.00786498,0.36850366,0.44846101,0.27881698,0.04307748,0.09762021,0.30902070
3.82091046,1.54941987,0.00869571,0.39629823,0.45694359,0.29697684,0.04148463,0.08755876,0.32742181
3.82691346,1.57234418,0.00977622,0.42630004,0.46793579,0.31692680,0.04048236,0.07800998,0.34755688
3.83291646,1.60377773,0.01114603,0.45842119,0.48154988,0.33862581,0.04015020,0.06903682,0.36942223
3.83891946,1.64393134,0.01284641,0.49254319,0.49784942,0.36201365,0.04057057,0.06068611,0.39298957
3.84492246,1.69285054,0.01491971,0.52851570,0.51684751,0.38700923,0.04182736,0.05298888,0.41820467
3.85092546,1.75041546,0.01740851,0.56615603,0.53850655,0.41350924,0.04400465,0.04596121,0.44498667
3.85692846,1.81634532,0.02035456,0.60524959,0.56273939,0.44138744,0.04718525,0.03960557,0.47322825
3.86293147,1.89020724,0.02379755,0.64555132,0.58941192,0.47049467,0.05144921,0.03391243,0.50279662
3.86893447,1.97142880,0.02777369,0.68678828,0.61834698,0.50065949,0.05687229,0.02886220,0.53353545
3.87493747,2.05931418,0.03231421,0.72866347,0.64932947,0.53168968,0.06352429,0.02442722,0.56526763
3.88094047,2.15306330,0.03744371,0.77086074,0.68211270,0.56337451,0.07146745,0.02057376,0.59779907
3.88694347,2.25179367,0.04317847,0.81305107,0.71642568,0.59548787,0.08075467,0.01726404,0.63092317
3.89294647,2.35456417,0.04952488,0.85489976,0.75198128,0.62779215,0.09142803,0.01445801,0.66442629
3.89894947,2.46040054,0.05647791,0.89607464,0.78848507,0.66004291,0.10351718,0.01211502,0.69809358
3.90495248,2.56832165,0.06401979,0.93625493,0.82564455,0.69199403,0.11703815,0.01019523,0.73171549
3.91095548,2.67736606,0.07211909,0.97514042,0.86317856,0.72340347,0.13199230,0.00866080,0.76509425
3.91695848,2.78661799,0.08073000,1.01246069,0.90082645,0.75403915,0.14836567,0.00747678,0.79805046
3.92296148,2.89523185,0.08979226,1.04798386,0.93835683,0.78368491,0.16612872,0.00661179,0.83042912
3.92896448,3.00245459,0.09923145,1.08152456,0.97557536,0.81214626,0.18523647,0.00603842,0.86210510
3.93496748,3.10764483,0.10895995,1.11295055,1.01233138,0.83925554,0.20562903,0.00573341,0.89298737
3.94097049,3.21028810,0.11887836,1.14218768,1.04852285,0.86487646,0.22723254,0.00567768,0.92302213
3.94697349,3.31000719,0.12887751,1.16922282,1.08409943,0.88890749,0.24996035,0.00585607,0.95219405
3.95297649,3.40656732,0.13884097,1.19410448,1.11906332,0.91128412,0.27371440,0.00625704,0.98052596
3.95897949,3.49987529,0.14864794,1.21694094,1.15346777,0.93197974,0.29838663,0.00687222,1.00807634
3.96498249,3.58997271,0.15817643,1.23789577,1.18741302,0.95100494,0.32386028,0.00769582,1.03493505
3.97098549,3.67702316,0.16730667,1.25718094,1.22103980,0.96840542,0.35001096,0.00872403,1.06121696
3.97698849,3.76129364,0.17592444,1.27504753,1.25452043,0.98425824,0.37670738,0.00995438,1.08705398
3.98299150,3.84313100,0.18392438,1.29177440,1.28804785,0.99866684,0.40381145,0.01138512,1.11258553
3.98899450,3.92293413,0.19121295,1.30765534,1.32182291,1.01175474,0.43117808,0.01301455,1.13794801
3.99499750,4.00112332,0.19771108,1.32298502,1.35604038,1.02365838,0.45865424,0.01484046,1.16326364
4.00100050,4.07810796,0.20335617,1.33804443,1.39087441,1.03451923,0.48607768,0.01685970,1.18862928
4.00700350,4.15425436,0.20810366,1.35308648,1.42646399,1.04447576,0.51327533,0.01906772,1.21410572
4.01300650,4.22985529,0.21192784,1.36832231,1.46289917,1.05365533,0.54006152,0.02145831,1.23970823
4.01900950,4.30510297,0.21482208,1.38390896,1.50020883,1.06216676,0.56623635,0.02402353,1.26539866
4.02501251,4.38006707,0.21679845,1.39993912,1.53835069,1.07009364,0.59158455,0.02675362,1.29107996
4.03101551,4.45467920,0.21788680,1.41643330,1.57720411,1.07748898,0.61587492,0.02963719,1.31659331
4.03701851,4.52872495,0.21813336,1.43333498,1.61656642,1.08437128,0.63886088,0.03266151,1.34171824
4.04302151,4.60184440,0.21759905,1.45050905,1.65615301,1.09072253,0.66028216,0.03581285,1.36617612
4.04902451,4.67354122,0.21635754,1.46774366,1.69560141,1.09648801,0.67986799,0.03907701,1.38963673
4.05502751,4.74320039,0.21449324,1.48475548,1.73447947,1.10157814,0.69734168,0.04243983,1.41172809
4.06103052,4.81011382,0.21209926,1.50119838,1.77229737,1.10587228,0.71242673,0.04588774,1.43204898
4.06703352,4.87351272,0.20927558,1.51667506,1.80852308,1.10922435,0.72485422,0.04940832,1.45018388
4.07303652,4.93260510,0.20612723,1.53075135,1.84260058,1.11146996,0.73437127,0.05299075,1.46571952
4.07903952,4.98661644,0.20276274,1.54297253,1.87397021,1.11243487,0.74075025,0.05662614,1.47826245
4.08504252,5.03483125,0.19929282,1.55288100,1.90208998,1.11194417,0.74379815,0.06030777,1.48745663
4.09104552,5.07663299,0.19582905,1.56003460,1.92645699,1.10983192,0.74336583,0.06403104,1.49300038
4.09704852,5.11154014,0.19248281,1.56402468,1.94662784,1.10595060,0.73935643,0.06779334,1.49466155
4.10305153,5.13923572,0.18936410,1.56449324,1.96223691,1.10017990,0.73173258,0.07159358,1.49229038
4.10905453,5.15958861,0.18658030,1.56114815,1.97301157,1.09243443,0.72052188,0.07543162,1.48582902
4.11505753,5.17266477,0.18423488,1.55377594,1.97878356,1.08266984,0.70582030,0.07930746,1.47531749
4.12106053,5.17872749,0.18242569,1.54225139,1.97949575,1.07088702,0.68779329,0.08322029,1.46089528
4.12706353,5.17822600,0.18124318,1.52654351,1.97520401,1.05713410,0.66667443,0.08716751,1.44279880
4.13306653,5.17177301,0.18076819,1.50671759,1.96607407,1.04150614,0.64276173,0.09114361,1.42135446
4.13906953,5.16011177,0.18106961,1.48293320,1.95237333,1.02414246,0.61641162,0.09513923,1.39696766
4.14507254,5.14407457,0.18220173,1.45543822,1.93445829,1.00522169,0.58803110,0.09914026,1.37010840
4.15107554,5.12453468,0.18420165,1.42455919,1.91275811,0.98495483,0.55806826,0.10312714,1.34129384
4.15707854,5.10235454,0.18708663,1.39068849,1.88775523,0.96357673,0.52700187,0.10707448,1.31106899
4.16308154,5.07833312,0.19085176,1.35426886,1.85996416,0.94133626,0.49533030,0.11095090,1.27998625
4.16908454,5.05315566,0.19546798,1.31577624,1.82990957,0.91848590,0.46356057,0.11471931,1.24858493
4.17508754,5.02734882,0.20088070,1.27570162,1.79810485,0.89527122,0.43219774,0.11833747,1.21737174
4.18109055,5.00124418,0.20700916,1.23453287,1.76503233,0.87192087,0.40173526,0.12175904,1.18680321
4.18709355,4.97495243,0.21374669,1.19273754,1.73112623,0.84863757,0.37264651,0.12493479,1.15727100
4.19309655,4.94835020,0.22096199,1.15074728,1.69675915,0.82559068,0.34537774,0.12781428,1.12909058
4.19909955,4.92108048,0.22850138,1.10894488,1.66223274,0.80291076,0.32034252,0.13034762,1.10249403
4.20510255,4.89256713,0.23619214,1.06765420,1.62777299,0.78068626,0.29791762,0.13248747,1.07762709
4.21110555,4.86204288,0.24384684,1.02713377,1.59353015,0.75896275,0.27844029,0.13419103,1.05455051
4.21710855,4.82858940,0.25126849,0.98757383,1.55958316,0.73774446,0.26220654,0.13542199,1.03324553
4.22311156,4.79118751,0.25825635,0.94909723,1.52594805,0.71699814,0.24947027,0.13615242,1.01362296
4.22911456,4.74877474,0.26461218,0.91176359,1.49258961,0.69665896,0.24044292,0.13636431,0.99553534
4.23511756,4.70030706,0.27014672,0.87557657,1.45943558,0.67663805,0.23529321,0.13605092,0.97879131
4.24112056,4.64482147,0.27468597,0.84049358,1.42639218,0.65683120,0.23414681,0.13521769,0.96317131
4.24712356,4.58149590,0.27807713,0.80643719,1.39336004,0.63712826,0.23708570,0.13388285,0.94844369
4.25312656,4.50970319,0.28019381,0.77330767,1.36024958,0.61742265,0.24414707,0.13207752,0.93438030
4.25912956,4.42905626,0.28094042,0.74099570,1.32699469,0.59762042,0.25532167,0.12984545,0.92077080
4.26513257,4.33944214,0.28025526,0.70939456,1.29356425,0.57764842,0.27055191,0.12724242,0.90743480
4.27113557,4.24104319,0.27811250,0.67841127,1.25997062,0.55746115,0.28972964,0.12433523,0.89423153
4.27713857,4.13434479,0.27452273,0.64797591,1.22627495,0.53704597,0.31269413,0.12120051,0.88106644
4.28314157,4.02012931,0.26953214,0.61804888,1.19258918,0.51642647,0.33923047,0.11792324,0.86789490
4.28914457,3.89945728,0.26322044,0.58862577,1.15907479,0.49566388,0.36906885,0.11459521,0.85472271
4.29514757,3.77363717,0.25569760,0.55973976,1.12593876,0.47485660,0.40188523,0.11131343,0.84160406
4.30115058,3.64418584,0.24709956,0.53146161,1.09342716,0.45413800,0.43730361,0.10817847,0.82863708
4.30715358,3.51278224,0.23758323,0.50389746,1.06181705,0.43367258,0.47490038,0.10529302,0.81595761
4.31315658,3.38121683,0.22732099,0.47718463,1.03140745,0.41365101,0.51421093,0.10276040,0.80373182
4.31915958,3.25133971,0.21649488,0.45148599,1.00250991,0.39428411,0.55473853,0.10068335,0.79214824
4.32516258,3.12500980,0.20529094,0.42698318,0.97543948,0.37579632,0.59596551,0.09916280,0.78140973
4.33116558,3.00404729,0.19389367,0.40386913,0.95050652,0.35841887,0.63736640,0.09829692,0.77172593
4.33716858,2.89019121,0.18248114,0.38234034,0.92800961,0.34238302,0.67842270,0.09818009,0.76330655
4.34317159,2.78506320,0.17122064,0.36258933,0.90823002,0.32791350,0.71863857,0.09890204,0.75635558
4.34917459,2.69013799,0.16026515,0.34479736,0.89142744,0.31522243,0.75755690,0.10054684,0.75106675
4.35517759,2.60672083,0.14975067,0.32912800,0.87783708,0.30450381,0.79477480,0.10319193,0.74761989
4.36118059,2.53593121,0.13979437,0.31572135,0.86766768,0.29592865,0.82995784,0.10690690,0.74617822
4.36718359,2.47869209,0.13049360,0.30468926,0.86110015,0.28964068,0.86285202,0.11175219,0.74688623
4.37318659,2.43572347,0.12192561,0.29611147,0.85828637,0.28575275,0.89329293,0.11777758,0.74986777
4.37918959,2.40753920,0.11414803,0.29003270,0.85934778,0.28434374,0.92121126,0.12502038,0.75522421
4.38519260,2.39444577,0.10719976,0.28646060,0.86437336,0.28545604,0.94663438,0.13350367,0.76303228
4.39119560,2.39654220,0.10110233,0.28536460,0.87341683,0.28909351,0.96968360,0.14323426,0.77334141
4.39719860,2.41372031,0.09586156,0.28667553,0.88649291,0.29521988,0.99056724,0.15420070,0.78617052
4.40320160,2.44566520,0.09146939,0.29028600,0.90357277,0.30375779,1.00956962,0.16637149,0.80150440
4.40920460,2.49185593,0.08790571,0.29605162,0.92457890,0.31458825,1.02703651,0.17969337,0.81928965
4.41520760,2.55156696,0.08514032,0.30379289,0.94937980,0.32755087,1.04335771,0.19409013,0.83943065
4.42121061,2.62387131,0.08313474,0.31329791,0.97778500,0.34244485,1.05894761,0.20946191,0.86178583
4.42721361,2.70764617,0.08184403,0.32432601,1.00954103,0.35903090,1.07422470,0.22568511,0.88616479
4.43321661,2.80158249,0.08121846,0.33661204,1.04432904,0.37703413,1.08959106,0.24261316,0.91232650
4.43921961,2.90419930,0.08120527,0.34987169,1.08176456,0.39614814,1.10541282,0.26007810,0.93997928
4.44522261,3.01386389,0.08175019,0.36380752,1.12139992,0.41604029,1.12200255,0.27789301,0.96878265
4.45122561,3.12881839,0.08279917,0.37811580,1.16272986,0.43635810,1.13960448,0.29585539,0.99835146
4.45722861,3.24721281,0.08429995,0.39249400,1.20520029,0.45673684,1.15838303,0.31375132,1.02826227
4.46323162,3.36714440,0.08620376,0.40664872,1.24822019,0.47680802,1.17841527,0.33136030,1.05806196
4.46923462,3.48670234,0.08846695,0.42030390,1.29117656,0.49620871,1.19968735,0.34846066,1.08727835
4.47523762,3.60401648,0.09105273,0.43320896,1.33345157,0.51459123,1.22209509,0.36483527,1.11543244
4.48124062,3.71730836,0.09393269,0.44514670,1.37444153,0.53163303,1.24544832,0.38027739,1.14205172
4.48724362,3.82494233,0.09708836,0.45594044,1.41357654,0.54704623,1.26947868,0.39459632,1.16668402
4.49324662,3.92547438,0.10051244,0.46546023,1.45033993,0.56058648,1.29385031,0.40762269,1.18891113
4.49924962,4.01769637,0.10420982,0.47362779,1.48428649,0.57206076,1.31817276,0.41921305,1.20836167
4.50525263,4.10067310,0.10819812,0.48041977,1.51505831,0.58133356,1.34201543,0.42925366,1.22472240
4.51125563,4.17377028,0.11250781,0.48586927,1.54239744,0.58833139,1.36492277,0.43766319,1.23774752
4.51725863,4.23667141,0.11718168,0.49006541,1.56615448,0.59304507,1.38642963,0.44439423,1.24726551
4.52326163,4.28938255,0.12227362,0.49315073,1.58629252,0.59552982,1.40607613,0.44943364,1.25318312
4.52926463,4.33222393,0.12784679,0.49531662,1.60288611,0.59590295,1.42342135,0.45280158,1.25548640
4.53526763,4.36580862,0.13397092,0.49679676,1.61611509,0.59433931,1.43805574,0.45454935,1.25423878
4.54127064,4.39100855,0.14071902,0.49785868,1.62625353,0.59106444,1.44961155,0.45475618,1.24957625
4.54727364,4.40890921,0.14816342,0.49879382,1.63365415,0.58634588,1.45777138,0.45352503,1.24170005
4.55327664,4.42075463,0.15637122,0.49990637,1.63872904,0.58048274,1.46227460,0.45097771,1.23086707
4.55927964,4.42788499,0.16539951,0.50150112,1.64192735,0.57379414,1.46292164,0.44724948,1.21737866
4.56528264,4.43166944,0.17529028,0.50387106,1.64371118,0.56660683,1.45957627,0.44248341,1.20156813
4.57128564,4.43343701,0.18606555,0.50728479,1.64453086,0.55924251,1.45216595,0.43682471,1.18378770
4.57728864,4.43440880,0.19772266,0.51197458,1.64480057,0.55200544,1.44068049,0.43041536,1.16439532
4.58329165,4.43563438,0.21023029,0.51812528,1.64487586,0.54517078,1.42516913,0.42338916,1.14374196
4.58929465,4.43793552,0.22352532,0.52586470,1.64503384,0.53897409,1.40573644,0.41586751,1.12215985
4.59529765,4.44185982,0.23751073,0.53525575,1.64545738,0.53360256,1.38253713,0.40795591,1.09995206
4.60130065,4.44764676,0.25205493,0.54629084,1.64622385,0.52918825,1.35577020,0.39974154,1.07738384
4.60730365,4.45520784,0.26699255,0.55888870,1.64729925,0.52580355,1.32567259,0.39129173,1.05467600
4.61330665,4.46412210,0.28212681,0.57289401,1.64853798,0.52345926,1.29251263,0.38265355,1.03200048
4.61930965,4.47364775,0.29723357,0.58807975,1.64968846,0.52210518,1.25658361,0.37385431,1.00947827
4.62531266,4.48274949,0.31206688,0.60415249,1.65040429,0.52163329,1.21819762,0.36490311,0.98717976
4.63131566,4.49014089,0.32636608,0.62076040,1.65026069,0.52188337,1.17767995,0.35579310,0.96512729
