energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
3.37668834,0.72443735,0.34625057,0.00319867,0.02478550,0.10677013,0.30532888,0.28145979,0.02454895,0.14937500
3.38269135,0.76090172,0.34894830,0.00341741,0.02280252,0.11590294,0.32450264,0.29770639,0.02472958,0.16061687
3.38869435,0.79892397,0.35325532,0.00364380,0.02094228,0.12531806,0.34411950,0.31464195,0.02502858,0.17195476
3.39469735,0.83780191,0.35887802,0.00387483,0.01921688,0.13486999,0.36388410,0.33194424,0.02541458,0.18321919
3.40070035,0.87679145,0.36549622,0.00410726,0.01763412,0.14440384,0.38348688,0.34927368,0.02585731,0.19423435
3.40670335,0.91512683,0.37277241,0.00433770,0.01619789,0.15375850,0.40261256,0.36628147,0.02632844,0.20482240
3.41270635,0.95204221,0.38036161,0.00456268,0.01490870,0.16277028,0.42094924,0.38261839,0.02680232,0.21480817
3.41870935,0.98679379,0.38792154,0.00477879,0.01376423,0.17127689,0.43819758,0.39794383,0.02725654,0.22402383
3.42471236,1.01868156,0.39512268,0.00498271,0.01275994,0.17912158,0.45407985,0.41193482,0.02767244,0.23231360
3.43071536,1.04706995,0.40165786,0.00517138,0.01188967,0.18615736,0.46834833,0.42429483,0.02803537,0.23953802
3.43671836,1.07140625,0.40725107,0.00534201,0.01114619,0.19225111,0.48079283,0.43476179,0.02833488,0.24557788
3.44272136,1.09123643,0.41166513,0.00549222,0.01052179,0.19728747,0.49124686,0.44311527,0.02856468,0.25033752
3.44872436,1.10621747,0.41470793,0.00562006,0.01000866,0.20117229,0.49959239,0.44918233,0.02872251,0.25374730
3.45472736,1.11612585,0.41623714,0.00572410,0.00959929,0.20383556,0.50576285,0.45284199,0.02880976,0.25576534
3.46073037,1.12086202,0.41616316,0.00580345,0.00928680,0.20523369,0.50974439,0.45402807,0.02883109,0.25637826
3.46673337,1.12045058,0.41445026,0.00585776,0.00906508,0.20535105,0.51157532,0.45273034,0.02879379,0.25560108
3.47273637,1.11503660,0.41111609,0.00588726,0.00892893,0.20420068,0.51134393,0.44899400,0.02870722,0.25347620
3.47873937,1.10487811,0.40622947,0.00589271,0.00887413,0.20182421,0.50918476,0.44291748,0.02858208,0.25007157
3.48474237,1.09033548,0.39990683,0.00587538,0.00889740,0.19829099,0.50527355,0.43464881,0.02842972,0.24547819
3.49074537,1.07185807,0.39230740,0.00583702,0.00899634,0.19369636,0.49982120,0.42438059,0.02826148,0.23980694
3.49674837,1.04996913,0.38362742,0.00577978,0.00916930,0.18815940,0.49306708,0.41234399,0.02808809,0.23318513
3.50275138,1.02524930,0.37409381,0.00570616,0.00941527,0.18181990,0.48527184,0.39880183,0.02791908,0.22575269
3.50875438,0.99831974,0.36395733,0.00561894,0.00973369,0.17483496,0.47671027,0.38404125,0.02776243,0.21765831
3.51475738,0.96982541,0.35348569,0.00552108,0.01012433,0.16737525,0.46766422,0.36836605,0.02762422,0.20905561
3.52076038,0.94041907,0.34295681,0.00541568,0.01058703,0.15962095,0.45841595,0.35208905,0.02750846,0.20009956
3.52676338,0.91074646,0.33265236,0.00530588,0.01112161,0.15175765,0.44924215,0.33552479,0.02741710,0.19094318
3.53276638,0.88143307,0.32285167,0.00519478,0.01172766,0.14397222,0.44040847,0.31898254,0.02735003,0.18173464
3.53876938,0.85307259,0.31382632,0.00508541,0.01240437,0.13644878,0.43216488,0.30276005,0.02730535,0.17261481
3.54477239,0.82621723,0.30583517,0.00498060,0.01315040,0.12936487,0.42474171,0.28713792,0.02727960,0.16371530
3.55077539,0.80136976,0.29911999,0.00488299,0.01396371,0.12288779,0.41834637,0.27237480,0.02726811,0.15515697
3.55677839,0.77897719,0.29390163,0.00479493,0.01484143,0.11717131,0.41316061,0.25870338,0.02726538,0.14704889
3.56278139,0.75942598,0.29037664,0.00471844,0.01577973,0.11235266,0.40933828,0.24632711,0.02726547,0.13948768
3.56878439,0.74303839,0.28871424,0.00465520,0.01677375,0.10854984,0.40700354,0.23541779,0.02726237,0.13255719
3.57478739,0.73006992,0.28905366,0.00460648,0.01781750,0.10585929,0.40624928,0.22611377,0.02725035,0.12632849
3.58079040,0.72070760,0.29150172,0.00457315,0.01890379,0.10435398,0.40713593,0.21851879,0.02722423,0.12085998
3.58679340,0.71506887,0.29613070,0.00455562,0.02002426,0.10408184,0.40969039,0.21270148,0.02717961,0.11619765
3.59279640,0.71320113,0.30297644,0.00455389,0.02116939,0.10506457,0.41390532,0.20869529,0.02711301,0.11237548
3.59879940,0.71508184,0.31203673,0.00456748,0.02232857,0.10729697,0.41973867,0.20649893,0.02702199,0.10941573
3.60480240,0.72061919,0.32327005,0.00459552,0.02349024,0.11074660,0.42711365,0.20607732,0.02690511,0.10732927
3.61080540,0.72965347,0.33659481,0.00463669,0.02464204,0.11535404,0.43591912,0.20736286,0.02676191,0.10611594
3.61680840,0.74195919,0.35188907,0.00468931,0.02577107,0.12103366,0.44601067,0.21025722,0.02659281,0.10576472
3.62281141,0.75724820,0.36899100,0.00475135,0.02686410,0.12767488,0.45721227,0.21463347,0.02639897,0.10625396
3.62881441,0.77517374,0.38770000,0.00482048,0.02790792,0.13514412,0.46931874,0.22033869,0.02618212,0.10755158
3.63481741,0.79533571,0.40777878,0.00489415,0.02888963,0.14328722,0.48209900,0.22719696,0.02594443,0.10961522
3.64082041,0.81728705,0.42895624,0.00496963,0.02979696,0.15193260,0.49530013,0.23501273,0.02568827,0.11239245
3.64682341,0.84054132,0.45093134,0.00504410,0.03061859,0.16089480,0.50865215,0.24357462,0.02541609,0.11582106
3.65282641,0.86458136,0.47337775,0.00511470,0.03134444,0.16997864,0.52187348,0.25265947,0.02513028,0.11982946
3.65882941,0.88886884,0.49594945,0.00517863,0.03196590,0.17898373,0.53467688,0.26203673,0.02483298,0.12433715
3.66483242,0.91285460,0.51828692,0.00523323,0.03247605,0.18770928,0.54677579,0.27147298,0.02452601,0.12925540
3.67083542,0.93598945,0.54002393,0.00527602,0.03286976,0.19595903,0.55789074,0.28073654,0.02421078,0.13448817
3.67683842,0.95773510,0.56079474,0.00530479,0.03314376,0.20354626,0.56775572,0.28960215,0.02388821,0.13993308
3.68284142,0.97757508,0.58024136,0.00531765,0.03329662,0.21029853,0.57612421,0.29785538,0.02355868,0.14548277
3.68884442,0.99502509,0.59802091,0.00531305,0.03332867,0.21606216,0.58277477,0.30529692,0.02322204,0.15102637
3.69484742,1.00964278,0.61381266,0.00528986,0.03324184,0.22070621,0.58751592,0.31174646,0.02287756,0.15645118
3.70085043,1.02103651,0.62732461,0.00524734,0.03303948,0.22412572,0.59019018,0.31704611,0.02252398,0.16164457
3.70685343,1.02887291,0.63829955,0.00518518,0.03272612,0.22624436,0.59067725,0.32106333,0.02215954,0.16649604
3.71285643,1.03288322,0.64652022,0.00510348,0.03230723,0.22701607,0.58889621,0.32369324,0.02178205,0.17089938
3.71885943,1.03286812,0.65181366,0.00500273,0.03178894,0.22642594,0.58480670,0.32486029,0.02138895,0.17475493
3.72486243,1.02870123,0.65405459,0.00488379,0.03117786,0.22449003,0.57840925,0.32451930,0.02097743,0.17797183
3.73086543,1.02033100,0.65316765,0.00474785,0.03048080,0.22125451,0.56974467,0.32265576,0.02054451,0.18047026
3.73686843,1.00778135,0.64912868,0.00459637,0.02970469,0.21679382,0.55889268,0.31928568,0.02008726,0.18218358
3.74287144,0.99115080,0.64196484,0.00443108,0.02885638,0.21120818,0.54596983,0.31445463,0.01960282,0.18306020
3.74887444,0.97061045,0.63175373,0.00425389,0.02794261,0.20462061,0.53112695,0.30823639,0.01908869,0.18306530
3.75487744,0.94640069,0.61862151,0.00406684,0.02696999,0.19717334,0.51454602,0.30073108,0.01854277,0.18218213
3.76088044,0.91882686,0.60274001,0.00387208,0.02594500,0.18902408,0.49643677,0.29206285,0.01796356,0.18041296
3.76688344,0.88825388,0.58432310,0.00367182,0.02487403,0.18034205,0.47703295,0.28237723,0.01735030,0.17777959
3.77288644,0.85509993,0.56362218,0.00346827,0.02376347,0.17130410,0.45658843,0.27183820,0.01670304,0.17432325
3.77888944,0.81982935,0.54092111,0.00326362,0.02261978,0.16209082,0.43537311,0.26062500,0.01602277,0.17010415
3.78489245,0.78294474,0.51653053,0.00306000,0.02144955,0.15288301,0.41366871,0.24892885,0.01531141,0.16520039
3.79089545,0.74497833,0.49078189,0.00285948,0.02025956,0.14385830,0.39176450,0.23694941,0.01457185,0.15970632
3.79689845,0.70648287,0.46402114,0.00266400,0.01905680,0.13518817,0.36995283,0.22489126,0.01380789,0.15373054
3.80290145,0.66802202,0.43660239,0.00247537,0.01784848,0.12703532,0.34852474,0.21296033,0.01302420,0.14739338
3.80890445,0.63016036,0.40888164,0.00229527,0.01664199,0.11955131,0.32776544,0.20136026,0.01222617,0.14082405
3.81490745,0.59345333,0.38121076,0.00212523,0.01544483,0.11287459,0.30794975,0.19028892,0.01141979,0.13415748
3.82091046,0.55843706,0.35393182,0.00196658,0.01426450,0.10712872,0.28933763,0.17993486,0.01061147,0.12753112
3.82691346,0.52561847,0.32737207,0.00182051,0.01310837,0.10242094,0.27216974,0.17047402,0.00980785,0.12108147
3.83291646,0.49546576,0.30183953,0.00168798,0.01198356,0.09884075,0.25666317,0.16206651,0.00901564,0.11494088
3.83891946,0.46839952,0.27761935,0.00156976,0.01089677,0.09645888,0.24300742,0.15485370,0.00824140,0.10923428
3.84492246,0.44478467,0.25497111,0.00146644,0.00985413,0.09532617,0.23136065,0.14895548,0.00749136,0.10407634
3.85092546,0.42492355,0.23412701,0.00137834,0.00886110,0.09547275,0.22184646,0.14446798,0.00677129,0.09956886
3.85692846,0.40905017,0.21529091,0.00130562,0.00792233,0.09690728,0.21455114,0.14146159,0.00608639,0.09579860
3.86293147,0.39732603,0.19863831,0.00124819,0.00704156,0.09961643,0.20952170,0.13997952,0.00544113,0.09283555
3.86893447,0.38983748,0.18431708,0.00120574,0.00622164,0.10356457,0.20676455,0.14003682,0.00483926,0.09073179
3.87493747,0.38659489,0.17244892,0.00117777,0.00546445,0.10869377,0.20624514,0.14162002,0.00428374,0.08952078
3.88094047,0.38753356,0.16313129,0.00116353,0.00477095,0.11492414,0.20788860,0.14468737,0.00377679,0.08921724
3.88694347,0.39251653,0.15643979,0.00116214,0.00414125,0.12215465,0.21158130,0.14916972,0.00331990,0.08981755
3.89294647,0.40133913,0.15243069,0.00117248,0.00357471,0.13026445,0.21717357,0.15497205,0.00291395,0.09130058
3.89894947,0.41373535,0.15114353,0.00119334,0.00307005,0.13911467,0.22448341,0.16197571,0.00255930,0.09362906
3.90495248,0.42938575,0.15260357,0.00122335,0.00262551,0.14855089,0.23330128,0.17004117,0.00225591,0.09675121
3.91095548,0.44792672,0.15682397,0.00126105,0.00223904,0.15840608,0.24339577,0.17901139,0.00200350,0.10060276
3.91695848,0.46896099,0.16380762,0.00130493,0.00190848,0.16850411,0.25452021,0.18871564,0.00180171,0.10510919
3.92296148,0.49206894,0.17354855,0.00135348,0.00163174,0.17866371,0.26641982,0.19897373,0.00165028,0.11018810
3.92896448,0.51682046,0.18603288,0.00140518,0.00140706,0.18870281,0.27883952,0.20960039,0.00154923,0.11575165
3.93496748,0.54278709,0.20123943,0.00145861,0.00123317,0.19844303,0.29153193,0.22040983,0.00149903,0.12170900
3.94097049,0.56955398,0.21913997,0.00151246,0.00110952,0.20771436,0.30426548,0.23122024,0.00150082,0.12796870
3.94697349,0.59673140,0.23969935,0.00156557,0.00103652,0.21635964,0.31683233,0.24185810,0.00155659,0.13444088
3.95297649,0.62396552,0.26287566,0.00161696,0.00101568,0.22423881,0.32905589,0.25216216,0.00166934,0.14103930
3.95897949,0.65094812,0.28862050,0.00166592,0.00104984,0.23123278,0.34079766,0.26198698,0.00184333,0.14768312
3.96498249,0.67742502,0.31687980,0.00171196,0.00114335,0.23724668,0.35196322,0.27120594,0.00208419,0.15429847
3.97098549,0.70320307,0.34759502,0.00175493,0.00130220,0.24221234,0.36250712,0.27971361,0.00239917,0.16081973
3.97698849,0.72815552,0.38070514,0.00179495,0.00153415,0.24609012,0.37243657,0.28742747,0.00279721,0.16719054
3.98299150,0.75222568,0.41614939,0.00183247,0.00184883,0.24886974,0.38181367,0.29428896,0.00328911,0.17336459
3.98899450,0.77542887,0.45387064,0.00186828,0.00225778,0.25057029,0.39075620,0.30026385,0.00388763,0.17930618
3.99499750,0.79785258,0.49381941,0.00190346,0.00277446,0.25123936,0.39943679,0.30534200,0.00460747,0.18499054
4.00100050,0.81965478,0.53595825,0.00193940,0.00341412,0.25095137,0.40808045,0.30953658,0.00546529,0.19040402
4.00700350,0.84106054,0.58026608,0.00197777,0.00419367,0.24980514,0.41696046,0.31288272,0.00647959,0.19554402
4.01300650,0.86235675,0.62674222,0.00202046,0.00513144,0.24792087,0.42639257,0.31543585,0.00767051,0.20041889
4.01900950,0.88388514,0.67540942,0.00206955,0.00624680,0.24543654,0.43672754,0.31726959,0.00905949,0.20504750
4.02501251,0.90603340,0.72631555,0.00212729,0.00755968,0.24250401,0.44834212,0.31847338,0.01066890,0.20945874
4.03101551,0.92922456,0.77953326,0.00219596,0.00909003,0.23928475,0.46162849,0.31914993,0.01252144,0.21369073
4.03701851,0.95390457,0.83515739,0.00227787,0.01085709,0.23594554,0.47698234,0.31941241,0.01463947,0.21778989
4.04302151,0.98052823,0.89329947,0.00237525,0.01287862,0.23265406,0.49478975,0.31938153,0.01704423,0.22180958
4.04902451,1.00954355,0.95407948,0.00249019,0.01517001,0.22957450,0.51541311,0.31918240,0.01975492,0.22580863
4.05502751,1.04137484,1.01761465,0.00262453,0.01774333,0.22686346,0.53917638,0.31894142,0.02278773,0.22984948
4.06103052,1.07640497,1.08400568,0.00277982,0.02060637,0.22466590,0.56635014,0.31878292,0.02615481,0.23399600
4.06703352,1.11495715,1.15332100,0.00295719,0.02376166,0.22311152,0.59713683,0.31882585,0.02986323,0.23831121
4.07303652,1.15727710,1.22557963,0.00315732,0.02720554,0.22231139,0.63165682,0.31918051,0.03391404,0.24285468
4.07903952,1.20351617,1.30073401,0.00338033,0.03092741,0.22235510,0.66993582,0.31994525,0.03830135,0.24767997
4.08504252,1.25371651,1.37865361,0.00362581,0.03490904,0.22330830,0.71189438,0.32120351,0.04301162,0.25283208
4.09104552,1.30779913,1.45911104,0.00389267,0.03912413,0.22521092,0.75734012,0.32302111,0.04802324,0.25834517
4.09704852,1.36555575,1.54177162,0.00417925,0.04353819,0.22807589,0.80596335,0.32544405,0.05330626,0.26424062
4.10305153,1.42664548,1.62618794,0.00448321,0.04810864,0.23188868,0.85733659,0.32849688,0.05882258,0.27052568
4.10905453,1.49059703,1.71180032,0.00480168,0.05278528,0.23660760,0.91091856,0.33218192,0.06452639,0.27719286
4.11505753,1.55681692,1.79794395,0.00513122,0.05751114,0.24216482,0.96606285,0.33647930,0.07036508,0.28422013
4.12106053,1.62460400,1.88386315,0.00546795,0.06222364,0.24846840,1.02203134,0.34134807,0.07628046,0.29157212
4.12706353,1.69317029,1.96873261,0.00580766,0.06685613,0.25540505,1.07801232,0.34672825,0.08221037,0.29920225
4.13306653,1.76166738,2.05168501,0.00614595,0.07133966,0.26284379,1.13314273,0.35254404,0.08809056,0.30705589
4.13906953,1.82921787,2.13184406,0.00647834,0.07560504,0.27064031,1.18653403,0.35870783,0.09385677,0.31507429
4.14507254,1.89495032,2.20836127,0.00680046,0.07958503,0.27864202,1.23730059,0.36512518,0.09944704,0.32319929
4.15107554,1.95803623,2.28045464,0.00710818,0.08321665,0.28669346,1.28458956,0.37170028,0.10480388,0.33137842
4.15707854,2.01772715,2.34744696,0.00739781,0.08644335,0.29464210,1.32761087,0.37834179,0.10987652,0.33957014
4.16308154,2.07338997,2.40880136,0.00766623,0.08921715,0.30234410,1.36566593,0.38496871,0.11462275,0.34774897
4.16908454,2.12453815,2.46415174,0.00791100,0.09150046,0.30966985,1.39817369,0.39151586,0.11901059,0.35590996
4.17508754,2.17085713,2.51332593,0.00813047,0.09326761,0.31650909,1.42469258,0.39793873,0.12301939,0.36407239
4.18109055,2.21222198,2.55635964,0.00832387,0.09450588,0.32277519,1.44493718,0.40421728,0.12664046,0.37228204
4.18709355,2.24870595,2.59349978,0.00849130,0.09521611,0.32840854,1.45878873,0.41035836,0.12987710,0.38061211
4.19309655,2.28057898,2.62519650,0.00863376,0.09541271,0.33337873,1.46629861,0.41639670,0.13274401,0.38916227
4.19909955,2.30829574,2.65208370,0.00875304,0.09512315,0.33768542,1.46768477,0.42239399,0.13526609,0.39805583
4.20510255,2.33247340,2.67494863,0.00885170,0.09438685,0.34135778,1.46332088,0.42843631,0.13747673,0.40743513
4.21110555,2.35385992,2.69469192,0.00893288,0.09325368,0.34445256,1.45371884,0.43462975,0.13941558,0.41745500
4.21710855,2.37329420,2.71227994,0.00900015,0.09178185,0.34705074,1.43950548,0.44109440,0.14112598,0.42827474
4.22311156,2.39166009,2.72869187,0.00905734,0.09003566,0.34925291,1.42139442,0.44795703,0.14265221,0.44004879
4.22911456,2.40983639,2.74486446,0.00910832,0.08808282,0.35117375,1.40015473,0.45534268,0.14403663,0.45291658
4.23511756,2.42864554,2.76163734,0.00915682,0.08599180,0.35293553,1.37657771,0.46336573,0.14531698,0.46699208
4.24112056,2.44880376,2.77970207,0.00920621,0.08382912,0.35466125,1.35144368,0.47212071,0.14652388,0.48235348
4.24712356,2.47087514,2.79955774,0.00925931,0.08165679,0.35646755,1.32549015,0.48167362,0.14767877,0.49903373
4.25312656,2.49523243,2.82147565,0.00931828,0.07953003,0.35845787,1.29938313,0.49205395,0.14879238,0.51701234
4.25912956,2.52202654,2.84547518,0.00938442,0.07749536,0.36071606,1.27369274,0.50324813,0.14986380,0.53620910
4.26513257,2.55116652,2.87131209,0.00945818,0.07558908,0.36330084,1.24887429,0.51519465,0.15088021,0.55648007
4.27113557,2.58231124,2.89848019,0.00953904,0.07383632,0.36624144,1.22525542,0.52778126,0.15181733,0.57761619
4.27713857,2.61487331,2.92622611,0.00962554,0.07225058,0.36953452,1.20302991,0.54084451,0.15264046,0.59934480
4.28314157,2.64803506,2.95357657,0.00971538,0.07083385,0.37314258,1.18225796,0.55417161,0.15330615,0.62133404
4.28914457,2.68077599,2.97937678,0.00980543,0.06957724,0.37699406,1.16287286,0.56750482,0.15376437,0.64320017
4.29514757,2.71191032,3.00233780,0.00989191,0.06846206,0.38098493,1.14469322,0.58054802,0.15396099,0.66451755
4.30115058,2.74013283,3.02109078,0.00997055,0.06746136,0.38498185,1.12744006,0.59297538,0.15384054,0.68483092
4.30715358,2.76407080,3.03424507,0.01003676,0.06654170,0.38882681,1.11075765,0.60444171,0.15334901,0.70366950
4.31315658,2.78233961,3.04044764,0.01008584,0.06566521,0.39234283,1.09423682,0.61459402,0.15243658,0.72056241
4.31915958,2.79359936,3.03844094,0.01011316,0.06479176,0.39534070,1.07743962,0.62308390,0.15106012,0.73505462
4.32516258,2.79660995,3.02711657,0.01011439,0.06388110,0.39762628,1.05992399,0.62957999,0.14918539,0.74672295
4.33116558,2.79028215,3.00556256,0.01008566,0.06289491,0.39900818,1.04126739,0.63378019,0.14678876,0.75519121
4.33716858,2.77372252,2.97310238,0.01002372,0.06179868,0.39930532,1.02108824,0.63542292,0.14385845,0.76014397
4.34317159,2.74627027,2.92932414,0.00992611,0.06056330,0.39835418,0.99906450,0.63429699,0.14039523,0.76133838
4.34917459,2.70752481,2.87409935,0.00979125,0.05916640,0.39601535,0.97494852,0.63024971,0.13641253,0.75861340
4.35517759,2.65736296,2.80759068,0.00961848,0.05759317,0.39217914,0.94857800,0.62319282,0.13193612,0.75189626
4.36118059,2.59594549,2.73024898,0.00940815,0.05583694,0.38677002,0.91988258,0.61310604,0.12700316,0.74120574
4.36718359,2.52371309,2.64280017,0.00916160,0.05389933,0.37974969,0.88888633,0.60003815,0.12166099,0.72665222
4.37318659,2.44137235,2.54622300,0.00888109,0.05178994,0.37111875,0.85570612,0.58410567,0.11596548,0.70843470
4.37918959,2.34987269,2.44171895,0.00856978,0.04952586,0.36091683,0.82054630,0.56548901,0.10997921,0.68683462
4.38519260,2.25037552,2.33067588,0.00823163,0.04713075,0.34922138,0.78369026,0.54442668,0.10376948,0.66220725
4.39119560,2.14421728,2.21462702,0.00787123,0.04463379,0.33614498,0.74548923,0.52120750,0.09740625,0.63497060
4.39719860,2.03286797,2.09520698,0.00749373,0.04206839,0.32183158,0.70634911,0.49616149,0.09096018,0.60559273
4.40320160,1.91788704,1.97410658,0.00710465,0.03947084,0.30645167,0.66671598,0.46964959,0.08450073,0.57457771
4.40920460,1.80087828,1.85302776,0.00670975,0.03687893,0.29019669,0.62706077,0.44205295,0.07809448,0.54245101
4.41520760,1.68344551,1.73364031,0.00631484,0.03433055,0.27327298,0.58786379,0.41376192,0.07180363,0.50974471
4.42121061,1.56715048,1.61754135,0.00592565,0.03186244,0.25589540,0.54959976,0.38516546,0.06568480,0.47698315
4.42721361,1.45347427,1.50621867,0.00554768,0.02950898,0.23828105,0.51272356,0.35664112,0.05978812,0.44466950
4.43321661,1.34378329,1.40101872,0.00518607,0.02730119,0.22064320,0.47765732,0.32854611,0.05415651,0.41327359
4.43921961,1.23930062,1.30311969,0.00484546,0.02526593,0.20318570,0.44477913,0.30120948,0.04882537,0.38322135
4.44522261,1.14108323,1.21351023,0.00452992,0.02342518,0.18609804,0.41441348,0.27492592,0.04382240,0.35488620
4.45122561,1.05000539,1.13297384,0.00424284,0.02179570,0.16955123,0.38682377,0.24995094,0.03916775,0.32858231
4.45722861,0.96674817,1.06207910,0.00398689,0.02038870,0.15369454,0.36220685,0.22649772,0.03487432,0.30456005
4.46323162,0.89179509,1.00117558,0.00376395,0.01920985,0.13865319,0.34068973,0.20473547,0.03094823,0.28300344
4.46923462,0.82543338,0.95039535,0.00357513,0.01825936,0.12452705,0.32232842,0.18478926,0.02738949,0.26402961
4.47523762,0.76776052,0.90965976,0.00342074,0.01753227,0.11139016,0.30710877,0.16674107,0.02419268,0.24769014
4.48124062,0.71869543,0.87869128,0.00330035,0.01701884,0.09929117,0.29494939,0.15063203,0.02134778,0.23397399
4.48724362,0.67799380,0.85702988,0.00321277,0.01670511,0.08825458,0.28570630,0.13646558,0.01884106,0.22281207
4.49324662,0.64526665,0.84405372,0.00315617,0.01657351,0.07828251,0.27917939,0.12421125,0.01665589,0.21408286
4.49924962,0.62000177,0.83900350,0.00312811,0.01660355,0.06935709,0.27512029,0.11380898,0.01477368,0.20761924
4.50525263,0.60158705,0.84101001,0.00312565,0.01677259,0.06144320,0.27324156,0.10517375,0.01317471,0.20321597
4.51125563,0.58933518,0.84912424,0.00314543,0.01705663,0.05449145,0.27322695,0.09820021,0.01183896,0.20063774
4.51725863,0.58250907,0.86234926,0.00318379,0.01743114,0.04844129,0.27474232,0.09276737,0.01074690,0.19962755
4.52326163,0.58034722,0.87967331,0.00323686,0.01787188,0.04322409,0.27744709,0.08874306,0.00988019,0.19991517
4.52926463,0.58208853,0.90010294,0.00330068,0.01835566,0.03876621,0.28100579,0.08598806,0.00922235,0.20122543
4.53526763,0.58699596,0.92269559,0.00337133,0.01886114,0.03499173,0.28509935,0.08435997,0.00875929,0.20328626
4.54127064,0.59437841,0.94659033,0.00344500,0.01936952,0.03182504,0.28943575,0.08371664,0.00847981,0.20583615
4.54727364,0.60361032,0.97103612,0.00351812,0.01986515,0.02919309,0.29375984,0.08391922,0.00837597,0.20863103
4.55327664,0.61414859,0.99541625,0.00358742,0.02033603,0.02702722,0.29786168,0.08483478,0.00844330,0.21145031
4.55927964,0.62554628,1.01926830,0.00365006,0.02077425,0.02526470,0.30158334,0.08633858,0.00868098,0.21410196
4.56528264,0.63746277,1.04229876,0.00370363,0.02117621,0.02384983,0.30482378,0.08831601,0.00909184,0.21642664
4.57128564,0.64967024,1.06439140,0.00374626,0.02154278,0.02273472,0.30754151,0.09066412,0.00968217,0.21830073
4.57728864,0.66205603,1.08560923,0.00377662,0.02187916,0.02187966,0.30975502,0.09329298,0.01046147,0.21963823
4.58329165,0.67462106,1.10618936,0.00379394,0.02219475,0.02125319,0.31154080,0.09612668,0.01144200,0.22039161
4.58929465,0.68747414,1.12653106,0.00379802,0.02250273,0.02083183,0.31302897,0.09910412,0.01263815,0.22055146
4.59529765,0.70082250,1.14717693,0.00378920,0.02281949,0.02059964,0.31439670,0.10217962,0.01406576,0.22014521
4.60130065,0.71495864,1.16878781,0.00376835,0.02316399,0.02054743,0.31585955,0.10532317,0.01574115,0.21923484
4.60730365,0.73024398,1.19211217,0.00373681,0.02355689,0.02067184,0.31766109,0.10852056,0.01768021,0.21791367
4.61330665,0.74708989,1.21795086,0.00369634,0.02401970,0.02097436,0.32006106,0.11177315,0.01989720,0.21630254
4.61930965,0.76593650,1.24711855,0.00364904,0.02457372,0.02146008,0.32332271,0.11509736,0.02240367,0.21454522
4.62531266,0.78723017,1.28040319,0.00359730,0.02523910,0.02213657,0.32769964,0.11852382,0.02520725,0.21280340
4.63131566,0.81140026,1.31852505,0.00354369,0.02603380,0.02301260,0.33342271,0.12209614,0.02831045,0.21125126
4.63731866,0.83883602,1.36209690,0.00349092,0.02697259,0.02409696,0.34068765,0.12586929,0.03170961,0.21006990
4.64332166,0.86986443,1.41158699,0.00344170,0.02806628,0.02539734,0.34964382,0.12990750,0.03539392,0.20944150
4.64932466,0.90472969,1.46728636,0.00339871,0.02932085,0.02691925,0.36038453,0.13428183,0.03934467,0.20954362
4.65532766,0.94357526,1.52928188,0.00336450,0.03073698,0.02866508,0.37293953,0.13906718,0.04353465,0.21054348
4.66133067,0.98642897,1.59743632,0.00334138,0.03230956,0.03063337,0.38726990,0.14433904,0.04792795,0.21259252
4.66733367,1.03319181,1.67137635,0.00333142,0.03402753,0.03281810,0.40326554,0.15016985,0.05247999,0.21582125
4.67333667,1.08363096,1.75048916,0.00333631,0.03587393,0.03520827,0.42074556,0.15662512,0.05713795,0.22033441
4.67933967,1.13737726,1.83392813,0.00335736,0.03782613,0.03778763,0.43946143,0.16375950,0.06184151,0.22620673
4.68534267,1.19392727,1.92062734,0.00339542,0.03985632,0.04053459,0.45910291,0.17161272,0.06652401,0.23347915
4.69134567,1.25265004,2.00932467,0.00345085,0.04193216,0.04342232,0.47930643,0.18020586,0.07111391,0.24215585
4.69734867,1.31279828,2.09859262,0.00352351,0.04401770,0.04641899,0.49966570,0.18953784,0.07553649,0.25220190
4.70335168,1.37352369,2.18687585,0.00361274,0.04607431,0.04948828,0.51974407,0.19958250,0.07971588,0.26354198
4.70935468,1.43389597,2.27253394,0.00371732,0.04806189,0.05258995,0.53908813,0.21028629,0.08357721,0.27605989
4.71535768,1.49292482,2.35388780,0.00383555,0.04994000,0.05568060,0.55724204,0.22156689,0.08704876,0.28959929
4.72136068,1.54958438,2.42926810,0.00396523,0.05166906,0.05871451,0.57376199,0.23331279,0.09006424,0.30396553
4.72736368,1.60283918,2.49706360,0.00410370,0.05321161,0.06164463,0.58823021,0.24538394,0.09256484,0.31892860
4.73336668,1.65167085,2.55576795,0.00424793,0.05453336,0.06442358,0.60026801,0.25761362,0.09450112,0.33422740
4.73936968,1.69510473,2.60402289,0.00439456,0.05560420,0.06700472,0.60954733,0.26981143,0.09583459,0.34957515
4.74537269,1.73223556,2.64065658,0.00453999,0.05639912,0.06934322,0.61580045,0.28176748,0.09653899,0.36466582
4.75137569,1.76225142,2.66471564,0.00468047,0.05689887,0.07139714,0.61882739,0.29325761,0.09660111,0.37918167
4.75737869,1.78445532,2.67548997,0.00481221,0.05709043,0.07312843,0.61850107,0.30404949,0.09602113,0.39280147
4.76338169,1.79828372,2.67252966,0.00493147,0.05696737,0.07450387,0.61476984,0.31390943,0.09481258,0.40520934
