energy_ev,total_up,Ag_p_up,Ag_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.19659830,1.56906651,0.73185690,0.02978278,0.31221406,0.08692782,0.09653707,0.09749131,0.25776035
3.20260130,1.50738137,0.70300430,0.02839016,0.30327403,0.08673726,0.09772910,0.09528146,0.24275194
3.20860430,1.44044317,0.67187487,0.02692092,0.29301738,0.08608680,0.09831221,0.09263870,0.22712433
3.21460730,1.36923435,0.63889105,0.02539482,0.28160448,0.08497705,0.09826996,0.08960263,0.21112145
3.22061031,1.29474780,0.60448067,0.02383135,0.26920536,0.08341672,0.09759806,0.08621713,0.19497770
3.22661331,1.21796559,0.56906833,0.02224937,0.25599600,0.08142260,0.09630475,0.08252945,0.17891253
3.23261631,1.13984005,0.53306767,0.02066673,0.24215467,0.07901935,0.09441068,0.07858940,0.16312602
3.23861931,1.06127732,0.49687465,0.01910003,0.22785852,0.07623891,0.09194845,0.07444837,0.14779550
3.24462231,0.98312399,0.46086183,0.01756435,0.21328049,0.07311981,0.08896167,0.07015848,0.13307324
3.25062531,0.90615654,0.42537399,0.01607317,0.19858655,0.06970614,0.08550373,0.06577176,0.11908523
3.25662831,0.83107396,0.39072472,0.01463823,0.18393327,0.06604639,0.08163625,0.06133934,0.10593100
3.26263132,0.75849311,0.35719433,0.01326954,0.16946588,0.06219219,0.07742720,0.05691071,0.09368433
3.26863432,0.68894680,0.32502867,0.01197540,0.15531666,0.05819692,0.07294902,0.05253307,0.08239473
3.27463732,0.62288416,0.29443905,0.01076244,0.14160372,0.05411430,0.06827657,0.04825077,0.07208966
3.28064032,0.56067314,0.26560286,0.00963580,0.12843023,0.04999707,0.06348509,0.04410481,0.06277705
3.28664332,0.50260459,0.23866502,0.00859924,0.11588398,0.04589572,0.05864829,0.04013251,0.05444827
3.29264632,0.44889774,0.21373999,0.00765526,0.10403731,0.04185731,0.05383663,0.03636718,0.04708119
3.29864932,0.39970653,0.19091415,0.00680535,0.09294735,0.03792453,0.04911576,0.03283801,0.04064316
3.30465233,0.35512664,0.17024850,0.00605008,0.08265657,0.03413495,0.04454529,0.02956998,0.03509401
3.31065533,0.31520269,0.15178155,0.00538935,0.07319355,0.03052046,0.04017781,0.02658391,0.03038867
3.31665833,0.27993545,0.13553216,0.00482245,0.06457397,0.02710693,0.03605829,0.02389654,0.02647957
3.32266133,0.24928868,0.12150227,0.00434829,0.05680179,0.02391414,0.03222367,0.02152073,0.02331859
3.32866433,0.22319543,0.10967942,0.00396543,0.04987049,0.02095583,0.02870285,0.01946563,0.02085867
3.33466733,0.20156355,0.10003890,0.00367222,0.04376440,0.01824007,0.02551684,0.01773697,0.01905493
3.34067034,0.18428020,0.09254548,0.00346680,0.03846003,0.01576958,0.02267916,0.01633726,0.01786543
3.34667334,0.17121537,0.08715466,0.00334720,0.03392739,0.01354240,0.02019639,0.01526601,0.01725146
3.35267634,0.16222423,0.08381337,0.00331124,0.03013121,0.01155246,0.01806881,0.01451993,0.01717756
3.35867934,0.15714836,0.08246021,0.00335658,0.02703208,0.00979030,0.01629113,0.01409308,0.01761115
3.36468234,0.15581594,0.08302507,0.00348058,0.02458741,0.00824382,0.01485324,0.01397691,0.01852194
3.37068534,0.15804101,0.08542848,0.00368029,0.02275236,0.00689892,0.01374094,0.01416034,0.01988112
3.37668834,0.16362193,0.08958047,0.00395232,0.02148047,0.00574023,0.01293661,0.01462972,0.02166048
3.38269135,0.17233947,0.09537936,0.00429273,0.02072431,0.00475174,0.01241987,0.01536877,0.02383141
3.38869435,0.18395462,0.10271046,0.00469695,0.02043588,0.00391728,0.01216813,0.01635852,0.02636398
3.39469735,0.19820653,0.11144489,0.00515968,0.02056701,0.00322112,0.01215707,0.01757722,0.02922610
3.40070035,0.21481105,0.12143879,0.00567486,0.02106967,0.00264827,0.01236112,0.01900031,0.03238280
3.40670335,0.23346002,0.13253300,0.00623556,0.02189620,0.00218486,0.01275380,0.02060045,0.03579582
3.41270635,0.25382174,0.14455348,0.00683407,0.02299966,0.00181838,0.01330813,0.02234757,0.03942342
3.41870935,0.27554294,0.15731252,0.00746189,0.02433416,0.00153783,0.01399691,0.02420909,0.04322052
3.42471236,0.29825230,0.17061092,0.00810983,0.02585524,0.00133391,0.01479315,0.02615026,0.04713921
3.43071536,0.32156581,0.18424117,0.00876821,0.02752043,0.00119899,0.01567036,0.02813460,0.05112961
3.43671836,0.34509383,0.19799157,0.00942699,0.02928988,0.00112719,0.01660302,0.03012449,0.05514103
3.44272136,0.36844982,0.21165133,0.01007609,0.03112710,0.00111433,0.01756697,0.03208189,0.05912354
3.44872436,0.39126049,0.22501634,0.01070563,0.03299980,0.00115787,0.01853989,0.03396918,0.06302973
3.45472736,0.41317693,0.23789558,0.01130630,0.03488087,0.00125681,0.01950184,0.03575010,0.06681666
3.46073037,0.43388644,0.25011776,0.01186965,0.03674931,0.00141155,0.02043569,0.03739072,0.07044799
3.46673337,0.45312431,0.26153790,0.01238847,0.03859118,0.00162379,0.02132771,0.03886042,0.07389600
3.47273637,0.47068510,0.27204361,0.01285710,0.04040056,0.00189630,0.02216797,0.04013284,0.07714362
3.47873937,0.48643262,0.28156052,0.01327177,0.04218027,0.00223273,0.02295078,0.04118681,0.08018611
3.48474237,0.50030819,0.29005665,0.01363077,0.04394244,0.00263738,0.02367502,0.04200703,0.08303247
3.49074537,0.51233628,0.29754535,0.01393470,0.04570886,0.00311493,0.02434430,0.04258467,0.08570631
3.49674837,0.52262738,0.30408650,0.01418652,0.04751087,0.00367015,0.02496703,0.04291778,0.08824625
3.50275138,0.53137730,0.30978580,0.01439161,0.04938907,0.00430762,0.02555629,0.04301134,0.09070558
3.50875438,0.53886301,0.31479199,0.01455762,0.05139237,0.00503134,0.02612952,0.04287717,0.09315124
3.51475738,0.54543459,0.31929203,0.01469430,0.05357683,0.00584442,0.02670801,0.04253355,0.09566214
3.52076038,0.55150365,0.32350428,0.01481320,0.05600386,0.00674876,0.02731621,0.04200456,0.09832667
3.52676338,0.55752824,0.32766985,0.01492725,0.05873810,0.00774464,0.02798084,0.04131923,0.10123958
3.53276638,0.56399491,0.33204239,0.01505031,0.06184487,0.00883046,0.02872980,0.04051040,0.10449830
3.53876938,0.57139838,0.33687689,0.01519661,0.06538733,0.01000245,0.02959105,0.03961356,0.10819870
3.54477239,0.58021965,0.34241757,0.01538011,0.06942333,0.01125441,0.03059127,0.03866546,0.11243061
3.55077539,0.59090346,0.34888583,0.01561393,0.07400223,0.01257758,0.03175453,0.03770275,0.11727313
3.55677839,0.60383601,0.35646839,0.01590971,0.07916166,0.01396054,0.03310100,0.03676053,0.12279000
3.56278139,0.61932392,0.36530646,0.01627697,0.08492444,0.01538925,0.03464562,0.03587111,0.12902527
3.56878439,0.63757550,0.37548637,0.01672265,0.09129582,0.01684711,0.03639702,0.03506276,0.13599935
3.57478739,0.65868518,0.38703208,0.01725057,0.09826116,0.01831529,0.03835650,0.03435870,0.14370583
3.58079040,0.68262197,0.39990012,0.01786113,0.10578417,0.01977296,0.04051734,0.03377626,0.15210911
3.58679340,0.70922264,0.41397719,0.01855107,0.11380590,0.02119780,0.04286430,0.03332639,0.16114306
3.59279640,0.73819007,0.42908060,0.01931336,0.12224454,0.02256651,0.04537353,0.03301327,0.17071090
3.59879940,0.76909709,0.44496173,0.02013729,0.13099613,0.02385545,0.04801276,0.03283436,0.18068622
3.60480240,0.80139580,0.46131230,0.02100869,0.13993617,0.02504125,0.05074186,0.03278063,0.19091533
3.61080540,0.83443226,0.47777343,0.02191026,0.14892223,0.02610158,0.05351376,0.03283706,0.20122085
3.61680840,0.86746591,0.49394694,0.02282213,0.15779731,0.02701578,0.05627572,0.03298342,0.21140637
3.62281141,0.89969321,0.50940870,0.02372243,0.16639412,0.02776557,0.05897081,0.03319518,0.22126214
3.62881441,0.93027449,0.52372327,0.02458808,0.17453989,0.02833563,0.06153971,0.03344460,0.23057158
3.63481741,0.95836286,0.53645934,0.02539552,0.18206167,0.02871416,0.06392265,0.03370196,0.23911825
3.64082041,0.98313418,0.54720524,0.02612159,0.18879189,0.02889323,0.06606143,0.03393677,0.24669313
3.64682341,1.00381662,0.55558390,0.02674437,0.19457391,0.02886908,0.06790144,0.03411902,0.25310181
3.65282641,1.01971862,0.56126661,0.02724395,0.19926733,0.02864225,0.06939364,0.03422039,0.25817131
3.65882941,1.03025409,0.56398498,0.02760317,0.20275286,0.02821757,0.07049636,0.03421528,0.26175631
3.66483242,1.03496364,0.56354050,0.02780829,0.20493649,0.02760396,0.07117679,0.03408179,0.26374431
3.67083542,1.03353111,0.55981152,0.02784946,0.20575274,0.02681413,0.07141228,0.03380241,0.26405973
3.67683842,1.02579455,0.55275720,0.02772110,0.20516696,0.02586413,0.07119116,0.03336463,0.26266662
3.68284142,1.01175138,0.54241837,0.02742209,0.20317640,0.02477282,0.07051322,0.03276121,0.25956986
3.68884442,0.99155752,0.52891532,0.02695582,0.19981020,0.02356123,0.06938974,0.03199029,0.25481497
3.69484742,0.96552068,0.51244279,0.02633002,0.19512813,0.02225192,0.06784314,0.03105528,0.24848635
3.70085043,0.93408828,0.49326225,0.02555651,0.18921833,0.02086824,0.06590619,0.02996452,0.24070414
3.70685343,0.89783052,0.47169216,0.02465072,0.18219397,0.01943367,0.06362085,0.02873077,0.23161997
3.71285643,0.85741973,0.44809640,0.02363116,0.17418922,0.01797119,0.06103691,0.02737058,0.22141162
3.71885943,0.81360665,0.42287174,0.02251879,0.16535454,0.01650265,0.05821027,0.02590355,0.21027694
3.72486243,0.76719514,0.39643465,0.02133628,0.15585163,0.01504830,0.05520111,0.02435145,0.19842739
3.73086543,0.71901610,0.36920820,0.02010729,0.14584822,0.01362639,0.05207202,0.02273745,0.18608128
3.73686843,0.66990187,0.34160959,0.01885570,0.13551293,0.01225282,0.04888607,0.02108520,0.17345722
3.74287144,0.62066206,0.31403854,0.01760495,0.12501046,0.01094095,0.04570497,0.01941810,0.16076786
3.74887444,0.57206159,0.28686731,0.01637731,0.11449722,0.00970154,0.04258734,0.01775855,0.14821423
3.75487744,0.52480181,0.26043232,0.01519335,0.10411757,0.00854270,0.03958719,0.01612733,0.13598082
3.76088044,0.47950492,0.23502766,0.01407142,0.09400079,0.00747000,0.03675265,0.01454312,0.12423158
3.76688344,0.43670229,0.21090070,0.01302721,0.08425892,0.00648665,0.03412487,0.01302211,0.11310687
3.77288644,0.39682650,0.18824953,0.01207353,0.07498524,0.00559366,0.03173731,0.01157776,0.10272137
3.77888944,0.36020730,0.16722238,0.01122007,0.06625370,0.00479017,0.02961520,0.01022066,0.09316307
3.78489245,0.32707103,0.14791871,0.01047334,0.05811900,0.00407369,0.02777537,0.00895857,0.08449308
3.79089545,0.29754333,0.13039167,0.00983669,0.05061731,0.00344039,0.02622622,0.00779648,0.07674632
3.79689845,0.27165459,0.11465191,0.00931041,0.04376757,0.00288546,0.02496804,0.00673680,0.06993297
3.80290145,0.24934779,0.10067214,0.00889192,0.03757318,0.00240333,0.02399345,0.00577965,0.06404049
3.80890445,0.23048805,0.08839246,0.00857601,0.03202398,0.00198794,0.02328808,0.00492310,0.05903607
3.81490745,0.21487350,0.07772591,0.00835517,0.02709845,0.00163302,0.02283137,0.00416354,0.05486951
3.82091046,0.20224704,0.06856418,0.00821993,0.02276595,0.00133224,0.02259746,0.00349601,0.05147619
3.82691346,0.19230835,0.06078322,0.00815923,0.01898890,0.00107941,0.02255622,0.00291451,0.04878025
3.83291646,0.18472600,0.05424850,0.00816081,0.01572491,0.00086859,0.02267429,0.00241235,0.04669771
3.83891946,0.17914914,0.04881990,0.00821164,0.01292866,0.00069421,0.02291617,0.00198243,0.04513946
3.84492246,0.17521863,0.04435605,0.00829830,0.01055361,0.00055113,0.02324531,0.00161747,0.04401414
3.85092546,0.17257730,0.04071808,0.00840737,0.00855345,0.00043470,0.02362516,0.00131025,0.04323081
3.85692846,0.17087919,0.03777277,0.00852580,0.00688321,0.00034073,0.02402017,0.00105379,0.04270127
3.86293147,0.16979770,0.03539507,0.00864126,0.00550027,0.00026558,0.02439673,0.00084147,0.04234216
3.86893447,0.16903246,0.03347008,0.00874244,0.00436495,0.00020607,0.02472400,0.00066713,0.04207671
3.87493747,0.16831491,0.03189442,0.00881927,0.00344100,0.00015948,0.02497465,0.00052514,0.04183616
3.88094047,0.16741262,0.03057713,0.00886318,0.00269587,0.00012355,0.02512540,0.00041045,0.04156081
3.88694347,0.16613222,0.02944012,0.00886724,0.00210077,0.00009642,0.02515751,0.00031855,0.04120076
3.89294647,0.16432109,0.02841825,0.00882624,0.00163066,0.00007661,0.02505706,0.00024552,0.04071632
3.89894947,0.16186779,0.02745903,0.00873677,0.00126415,0.00006299,0.02481503,0.00018797,0.04007810
3.90495248,0.15870138,0.02652215,0.00859718,0.00098327,0.00005476,0.02442734,0.00014301,0.03926676
3.91095548,0.15478959,0.02557868,0.00840750,0.00077326,0.00005141,0.02389461,0.00010820,0.03827256
3.91695848,0.15013621,0.02461022,0.00816937,0.00062236,0.00005274,0.02322187,0.00008151,0.03709463
3.92296148,0.14477761,0.02360791,0.00788586,0.00052150,0.00005883,0.02241810,0.00006129,0.03574007
3.92896448,0.13877869,0.02257137,0.00756123,0.00046414,0.00007006,0.02149568,0.00004619,0.03422287
3.93496748,0.13222846,0.02150764,0.00720079,0.00044600,0.00008709,0.02046976,0.00003514,0.03256272
3.94097049,0.12523533,0.02043012,0.00681059,0.00046497,0.00011089,0.01935760,0.00002728,0.03078383
3.94697349,0.11792236,0.01935760,0.00639722,0.00052091,0.00014277,0.01817787,0.00002197,0.02891363
3.95297649,0.11042272,0.01831333,0.00596753,0.00061553,0.00018438,0.01694992,0.00001872,0.02698157
3.95897949,0.10287525,0.01732417,0.00552843,0.00075238,0.00023776,0.01569320,0.00001718,0.02501798
3.96498249,0.09542061,0.01641988,0.00508666,0.00093670,0.00030533,0.01442656,0.00001712,0.02305301
3.97098549,0.08819778,0.01563246,0.00464860,0.00117543,0.00038993,0.01316779,0.00001838,0.02111575
3.97698849,0.08134114,0.01499561,0.00422012,0.00147712,0.00049485,0.01193316,0.00002089,0.01923343
3.98299150,0.07497813,0.01454425,0.00380648,0.00185188,0.00062378,0.01073704,0.00002464,0.01743086
3.98899450,0.06922746,0.01431406,0.00341219,0.00231127,0.00078086,0.00959174,0.00002969,0.01572996
3.99499750,0.06419774,0.01434110,0.00304101,0.00286817,0.00097062,0.00850726,0.00003612,0.01414949
4.00100050,0.05998665,0.01466139,0.00269592,0.00353660,0.00119791,0.00749135,0.00004405,0.01270491
4.00700350,0.05668028,0.01531040,0.00237910,0.00433143,0.00146787,0.00654947,0.00005361,0.01140837
4.01300650,0.05435284,0.01632254,0.00209199,0.00526811,0.00178579,0.00568496,0.00006499,0.01026880
4.01900950,0.05306630,0.01773048,0.00183536,0.00636219,0.00215698,0.00489916,0.00007834,0.00929207
4.02501251,0.05287019,0.01956441,0.00160934,0.00762889,0.00258665,0.00419169,0.00009384,0.00848121
4.03101551,0.05380119,0.02185112,0.00141351,0.00908246,0.00307964,0.00356065,0.00011166,0.00783666
4.03701851,0.05588259,0.02461293,0.00124700,0.01073559,0.00364026,0.00300291,0.00013195,0.00735652
4.04302151,0.05912364,0.02786657,0.00110856,0.01259863,0.00427205,0.00251437,0.00015483,0.00703681
4.04902451,0.06351856,0.03162191,0.00099662,0.01467892,0.00497748,0.00209022,0.00018039,0.00687170
4.05502751,0.06904560,0.03588069,0.00090938,0.01697997,0.00575776,0.00172518,0.00020868,0.00685367
4.06103052,0.07566579,0.04063524,0.00084490,0.01950074,0.00661254,0.00141372,0.00023968,0.00697373
4.06703352,0.08332192,0.04586731,0.00080108,0.02223496,0.00753969,0.00115025,0.00027333,0.00722148
4.07303652,0.09193747,0.05154708,0.00077577,0.02517055,0.00853512,0.00092929,0.00030948,0.00758530
4.07903952,0.10141601,0.05763236,0.00076679,0.02828918,0.00959260,0.00074557,0.00034793,0.00805237
4.08504252,0.11164084,0.06406819,0.00077195,0.03156602,0.01070372,0.00059416,0.00038838,0.00860880
4.09104552,0.12247529,0.07078682,0.00078907,0.03496967,0.01185781,0.00047051,0.00043049,0.00923971
4.09704852,0.13376372,0.07770817,0.00081601,0.03846239,0.01304208,0.00037054,0.00047384,0.00992936
4.10305153,0.14533318,0.08474076,0.00085070,0.04200056,0.01424171,0.00029062,0.00051793,0.01066127
4.10905453,0.15699603,0.09178327,0.00089110,0.04553542,0.01544017,0.00022760,0.00056226,0.01141844
4.11505753,0.16855328,0.09872651,0.00093527,0.04901409,0.01661948,0.00017885,0.00060628,0.01218357
4.12106053,0.17979878,0.10545595,0.00098137,0.05238084,0.01776073,0.00014220,0.00064945,0.01293931
4.12706353,0.19052410,0.11185471,0.00102767,0.05557854,0.01884449,0.00011595,0.00069127,0.01366865
4.13306653,0.20052394,0.11780684,0.00107254,0.05855037,0.01985145,0.00009889,0.00073131,0.01435518
4.13906953,0.20960197,0.12320080,0.00111456,0.06124154,0.02076294,0.00009029,0.00076924,0.01498358
4.14507254,0.21757675,0.12793310,0.00115242,0.06360111,0.02156159,0.00008989,0.00080489,0.01553993
4.15107554,0.22428762,0.13191189,0.00118506,0.06558377,0.02223192,0.00009795,0.00083831,0.01601218
4.15707854,0.22960025,0.13506022,0.00121159,0.06715153,0.02276086,0.00011528,0.00086978,0.01639048
4.16308154,0.23341156,0.13731914,0.00123139,0.06827521,0.02313831,0.00014326,0.00089993,0.01666755
4.16908454,0.23565394,0.13865015,0.00124409,0.06893573,0.02335753,0.00018395,0.00092974,0.01683898
4.17508754,0.23629837,0.13903718,0.00124958,0.06912500,0.02341544,0.00024016,0.00096065,0.01690347
4.18109055,0.23535651,0.13848784,0.00124804,0.06884665,0.02331287,0.00031551,0.00099458,0.01686298
4.18709355,0.23288151,0.13703393,0.00123992,0.06811623,0.02305456,0.00041459,0.00103405,0.01672286
4.19309655,0.22896761,0.13473128,0.00122597,0.06696111,0.02264919,0.00054305,0.00108218,0.01649178
4.19909955,0.22374851,0.13165878,0.00120722,0.06542002,0.02210917,0.00070773,0.00114281,0.01618174
4.20510255,0.21739458,0.12791679,0.00118497,0.06354227,0.02145032,0.00091678,0.00122051,0.01580784
4.21110555,0.21010908,0.12362492,0.00116076,0.06138659,0.02069157,0.00117978,0.00132064,0.01538807
4.21710855,0.20212349,0.11891932,0.00113639,0.05901983,0.01985438,0.00150783,0.00144937,0.01494303
4.22311156,0.19369218,0.11394950,0.00111384,0.05651535,0.01896229,0.00191359,0.00161372,0.01449555
4.22911456,0.18508663,0.10887497,0.00109530,0.05395135,0.01804032,0.00241133,0.00182151,0.01407026
4.23511756,0.17658925,0.10386165,0.00108305,0.05140911,0.01711432,0.00301688,0.00208137,0.01369320
4.24112056,0.16848720,0.09907812,0.00107953,0.04897111,0.01621045,0.00374749,0.00240261,0.01339127
4.24712356,0.16106608,0.09469204,0.00108721,0.04671931,0.01535451,0.00462170,0.00279515,0.01319174
4.25312656,0.15460394,0.09086654,0.00110857,0.04473334,0.01457143,0.00565898,0.00326935,0.01312172
4.25912956,0.14936533,0.08775675,0.00114606,0.04308885,0.01388469,0.00687937,0.00383576,0.01320756
4.26513257,0.14559576,0.08550652,0.00120203,0.04185592,0.01331591,0.00830295,0.00450493,0.01347430
4.27113557,0.14351643,0.08424534,0.00127868,0.04109759,0.01288431,0.00994926,0.00528702,0.01394505
4.27713857,0.14331931,0.08408542,0.00137798,0.04086850,0.01260641,0.01183649,0.00619147,0.01464035
4.28314157,0.14516257,0.08511901,0.00150162,0.04121359,0.01249563,0.01398073,0.00722661,0.01557756
4.28914457,0.14916643,0.08741590,0.00165093,0.04216704,0.01256201,0.01639504,0.00839915,0.01677024
4.29514757,0.15540934,0.09102124,0.00182680,0.04375120,0.01281198,0.01908849,0.00971379,0.01822749
4.30115058,0.16392472,0.09595352,0.00202963,0.04597577,0.01324812,0.02206522,0.01117268,0.01995342
4.30715358,0.17469827,0.10220299,0.00225929,0.04883707,0.01386902,0.02532352,0.01277504,0.02194654
4.31315658,0.18766588,0.10973039,0.00251499,0.05231757,0.01466922,0.02885496,0.01451668,0.02419940
4.31915958,0.20271248,0.11846625,0.00279532,0.05638557,0.01563913,0.03264368,0.01638971,0.02669815
4.32516258,0.21967181,0.12831068,0.00309816,0.06099526,0.01676511,0.03666591,0.01838228,0.02942241
4.33116558,0.23832739,0.13913386,0.00342070,0.06608702,0.01802956,0.04088961,0.02047842,0.03234521
4.33716858,0.25841472,0.15077735,0.00375947,0.07158807,0.01941117,0.04527450,0.02265807,0.03543314
4.34317159,0.27962502,0.16305615,0.00411032,0.07741357,0.02088522,0.04977234,0.02489725,0.03864674
4.34917459,0.30161042,0.17576173,0.00446853,0.08346810,0.02242399,0.05432758,0.02716833,0.04194115
4.35517759,0.32399065,0.18866589,0.00482886,0.08964749,0.02399731,0.05887832,0.02944060,0.04526690
4.36118059,0.34636121,0.20152556,0.00518572,0.09584118,0.02557318,0.06335764,0.03168090,0.04857105
4.36718359,0.36830293,0.21408835,0.00553324,0.10193479,0.02711848,0.06769520,0.03385438,0.05179842
4.37318659,0.38939245,0.22609877,0.00586546,0.10781303,0.02859979,0.07181910,0.03592551,0.05489306
4.37918959,0.40921358,0.23730492,0.00617648,0.11336284,0.02998423,0.07565795,0.03785904,0.05779984
4.38519260,0.42736899,0.24746548,0.00646067,0.11847655,0.03124036,0.07914303,0.03962112,0.06046602
4.39119560,0.44349178,0.25635662,0.00671280,0.12305501,0.03233904,0.08221048,0.04118034,0.06284294
4.39719860,0.45725650,0.26377870,0.00692823,0.12701059,0.03325428,0.08480340,0.04250880,0.06488750
4.40320160,0.46838917,0.26956241,0.00710307,0.13026985,0.03396400,0.08687379,0.04358304,0.06656365
4.40920460,0.47667567,0.27357402,0.00723430,0.13277571,0.03445071,0.08838421,0.04438485,0.06784346
4.41520760,0.48196833,0.27571965,0.00731987,0.13448921,0.03470205,0.08930910,0.04490192,0.06870815
4.42121061,0.48419021,0.27594825,0.00735877,0.13539049,0.03471110,0.08963568,0.04512828,0.06914860
4.42721361,0.48333700,0.27425313,0.00735106,0.13547922,0.03447664,0.08936445,0.04506444,0.06916565
4.43321661,0.47947633,0.27067217,0.00729787,0.13477421,0.03400315,0.08850906,0.04471744,0.06876998
4.43921961,0.47274460,0.26528644,0.00720132,0.13331241,0.03330062,0.08709590,0.04410048,0.06798162
4.44522261,0.46334155,0.25821759,0.00706451,0.13114726,0.03238420,0.08516310,0.04323250,0.06682920
4.45122561,0.45152273,0.24962393,0.00689132,0.12834641,0.03127376,0.08275919,0.04213745,0.06534887
4.45722861,0.43759044,0.23969562,0.00668634,0.12498916,0.02999320,0.07994145,0.04084344,0.06358299
4.46323162,0.42188350,0.22864904,0.00645467,0.12116346,0.02856980,0.07677399,0.03938182,0.06157875
4.46923462,0.40476646,0.21672082,0.00620180,0.11696289,0.02703342,0.07332572,0.03778616,0.05938657
4.47523762,0.38661879,0.20416165,0.00593342,0.11248355,0.02541572,0.06966826,0.03609118,0.05705869
4.48124062,0.36782448,0.19123038,0.00565525,0.10782124,0.02374938,0.06587397,0.03433184,0.05464768
4.48724362,0.34876277,0.17818843,0.00537293,0.10306881,0.02206743,0.06201408,0.03254239,0.05220520
4.49324662,0.32980013,0.16529501,0.00509189,0.09831410,0.02040257,0.05815706,0.03075563,0.04978091
4.49924962,0.31128399,0.15280311,0.00481725,0.09363819,0.01878668,0.05436731,0.02900231,0.04742166
4.50525263,0.29353833,0.14095648,0.00455375,0.08911436,0.01725042,0.05070419,0.02731064,0.04517096
4.51125563,0.27686119,0.12998762,0.00430573,0.08480749,0.01582294,0.04722135,0.02570608,0.04306863
4.51725863,0.26152390,0.12011673,0.00407710,0.08077410,0.01453173,0.04396645,0.02421124,0.04115080
4.52326163,0.24777212,0.11155154,0.00387136,0.07706279,0.01340261,0.04098120,0.02284590,0.03945008
4.52926463,0.23582803,0.10448782,0.00369166,0.07371509,0.01245975,0.03830162,0.02162728,0.03799594
4.53526763,0.22589356,0.09911041,0.00354081,0.07076657,0.01172582,0.03595861,0.02057026,0.03681510
4.54127064,0.21815407,0.09559443,0.00342136,0.06824819,0.01122211,0.03397854,0.01968780,0.03593208
4.54727364,0.21278205,0.09410647,0.00333564,0.06618753,0.01096877,0.03238406,0.01899125,0.03536969
4.55327664,0.20994042,0.09480555,0.00328585,0.06461004,0.01098489,0.03119475,0.01849074,0.03514937
4.55927964,0.20978494,0.09784332,0.00327404,0.06354003,0.01128860,0.03042782,0.01819545,0.03529150
4.56528264,0.21246538,0.10336366,0.00330220,0.06300126,0.01189708,0.03009860,0.01811383,0.03581539
4.57128564,0.21812527,0.11150114,0.00337218,0.06301730,0.01282642,0.03022088,0.01825365,0.03673919
4.57728864,0.22689995,0.12237852,0.00348576,0.06361128,0.01409145,0.03080701,0.01862202,0.03807948
4.58329165,0.23891297,0.13610302,0.00364452,0.06480528,0.01570530,0.03186779,0.01922517,0.03985067
4.58929465,0.25427085,0.15276158,0.00384983,0.06661927,0.01767901,0.03341211,0.02006817,0.04206422
4.59529765,0.27305653,0.17241520,0.00410274,0.06906968,0.02002087,0.03544637,0.02115453,0.04472769
4.60130065,0.29532178,0.19509247,0.00440390,0.07216761,0.02273583,0.03797376,0.02248569,0.04784377
4.60730365,0.32107898,0.22078285,0.00475342,0.07591694,0.02582472,0.04099343,0.02406049,0.05140926
4.61330665,0.35029289,0.24942976,0.00515084,0.08031227,0.02928357,0.04449951,0.02587461,0.05541415
4.61930965,0.38287293,0.28092424,0.00559495,0.08533705,0.03310289,0.04848031,0.02792006,0.05984084
4.62531266,0.41866660,0.31509928,0.00608381,0.09096184,0.03726714,0.05291743,0.03018470,0.06466367
4.63131566,0.45745452,0.35172569,0.00661464,0.09714293,0.04175421,0.05778521,0.03265193,0.06984874
4.63731866,0.49894784,0.39050955,0.00718382,0.10382149,0.04653518,0.06305025,0.03530050,0.07535408
4.64332166,0.54278814,0.43109196,0.00778695,0.11092328,0.05157428,0.06867136,0.03810452,0.08113033
4.64932466,0.58855051,0.47305117,0.00841889,0.11835905,0.05682909,0.07459972,0.04103367,0.08712176
4.65532766,0.63574960,0.51590745,0.00907385,0.12602562,0.06225105,0.08077947,0.04405363,0.09326779
4.66133067,0.68384889,0.55913070,0.00974561,0.13380770,0.06778618,0.08714860,0.04712668,0.09950488
4.66733367,0.73227288,0.60215066,0.01042762,0.14158046,0.07337612,0.09364017,0.05021258,0.10576866
4.67333667,0.78042181,0.64436969,0.01111328,0.14921266,0.07895942,0.10018379,0.05326956,0.11199641
4.67933967,0.82768847,0.68517755,0.01179615,0.15657031,0.08447291,0.10670738,0.05625541,0.11812954
4.68534267,0.87347627,0.72396783,0.01247020,0.16352078,0.08985335,0.11313898,0.05912872,0.12411612
4.69134567,0.91721783,0.76015522,0.01313004,0.16993706,0.09503903,0.11940865,0.06185010,0.12991320
4.69734867,0.95839332,0.79319318,0.01377114,0.17570209,0.09997139,0.12545028,0.06438334,0.13548888
4.70335168,0.99654750,0.82259100,0.01439003,0.18071297,0.10459657,0.13120329,0.06669655,0.14082398
4.70935468,1.03130473,0.84792963,0.01498446,0.18488480,0.10886677,0.13661403,0.06876302,0.14591309
4.71535768,1.06238119,0.86887560,0.01555348,0.18815410,0.11274142,0.14163693,0.07056205,0.15076517
4.72136068,1.08959364,0.88519232,0.01609749,0.19048151,0.11618801,0.14623521,0.07207935,0.15540332
4.72736368,1.11286437,0.89674829,0.01661821,0.19185378,0.11918270,0.15038123,0.07330733,0.15986403
4.73336668,1.13222207,0.90352190,0.01711860,0.19228495,0.12171053,0.15405641,0.07424504,0.16419565
4.73936968,1.14779860,0.90560268,0.01760270,0.19181666,0.12376537,0.15725081,0.07489786,0.16845629
