energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,In_p_up,In_p_down,In_d_up,In_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
3.43071536,1.63672676,-1.63672722,1.09254314,-1.09254349,0.37489596,-0.37489605,1.01978713,-1.01978744,0.00000355,-0.00000355,0.04663624,-0.04663626,0.52772141,-0.52772152
3.43671836,1.71005649,-1.71005693,1.14080961,-1.14080993,0.39111658,-0.39111666,1.06704923,-1.06704952,0.00000361,-0.00000361,0.05071478,-0.05071480,0.54165837,-0.54165845
3.44272136,1.78160871,-1.78160911,1.18611090,-1.18611119,0.40679833,-0.40679840,1.11319958,-1.11319986,0.00000366,-0.00000366,0.05540754,-0.05540757,0.55343684,-0.55343690
3.44872436,1.85074716,-1.85074753,1.22797723,-1.22797748,0.42175071,-0.42175077,1.15795656,-1.15795681,0.00000372,-0.00000372,0.06066550,-0.06066553,0.56295802,-0.56295806
3.45472736,1.91690778,-1.91690810,1.26602198,-1.26602219,0.43579978,-0.43579983,1.20108755,-1.20108778,0.00000377,-0.00000377,0.06642652,-0.06642655,0.57016635,-0.57016637
3.46073037,1.97960599,-1.97960627,1.29995067,-1.29995083,0.44879135,-0.44879139,1.24240959,-1.24240979,0.00000383,-0.00000383,0.07261568,-0.07261572,0.57504869,-0.57504869
3.46673337,2.03844028,-2.03844051,1.32956642,-1.32956655,0.46059336,-0.46059338,1.28178744,-1.28178761,0.00000388,-0.00000388,0.07914597,-0.07914601,0.57763202,-0.57763200
3.47273637,2.09309205,-2.09309224,1.35477163,-1.35477171,0.47109734,-0.47109735,1.31912933,-1.31912948,0.00000392,-0.00000392,0.08591939,-0.08591943,0.57798007,-0.57798002
3.47873937,2.14332224,-2.14332238,1.37556586,-1.37556590,0.48021916,-0.48021916,1.35438080,-1.35438091,0.00000396,-0.00000396,0.09282849,-0.09282853,0.57618894,-0.57618887
3.48474237,2.18896512,-2.18896521,1.39204021,-1.39204021,0.48789891,-0.48789890,1.38751686,-1.38751695,0.00000399,-0.00000399,0.09975835,-0.09975839,0.57238218,-0.57238210
3.49074537,2.22992007,-2.22992011,1.40436849,-1.40436845,0.49410022,-0.49410020,1.41853336,-1.41853343,0.00000401,-0.00000401,0.10658900,-0.10658904,0.56670544,-0.56670534
3.49674837,2.26614195,-2.26614194,1.41279573,-1.41279565,0.49880899,-0.49880895,1.44743790,-1.44743793,0.00000402,-0.00000402,0.11319819,-0.11319823,0.55932111,-0.55932100
3.50275138,2.29763092,-2.29763087,1.41762474,-1.41762464,0.50203172,-0.50203167,1.47424093,-1.47424094,0.00000402,-0.00000402,0.11946442,-0.11946445,0.55040311,-0.55040299
3.50875438,2.32442240,-2.32442231,1.41920138,-1.41920125,0.50379363,-0.50379357,1.49894784,-1.49894783,0.00000401,-0.00000401,0.12527022,-0.12527025,0.54013217,-0.54013203
3.51475738,2.34657789,-2.34657776,1.41789932,-1.41789916,0.50413658,-0.50413651,1.52155221,-1.52155219,0.00000399,-0.00000399,0.13050543,-0.13050546,0.52869157,-0.52869143
3.52076038,2.36417708,-2.36417692,1.41410502,-1.41410484,0.50311697,-0.50311689,1.54203096,-1.54203091,0.00000396,-0.00000396,0.13507046,-0.13507048,0.51626371,-0.51626357
3.52676338,2.37731172,-2.37731154,1.40820370,-1.40820351,0.50080369,-0.50080360,1.56034136,-1.56034130,0.00000392,-0.00000392,0.13887925,-0.13887927,0.50302724,-0.50302709
3.53276638,2.38608136,-2.38608115,1.40056664,-1.40056644,0.49727616,-0.49727606,1.57642039,-1.57642032,0.00000387,-0.00000387,0.14186194,-0.14186195,0.48915493,-0.48915478
3.53876938,2.39059096,-2.39059072,1.39154052,-1.39154032,0.49262254,-0.49262244,1.59018602,-1.59018594,0.00000381,-0.00000381,0.14396703,-0.14396704,0.47481222,-0.47481208
3.54477239,2.39095023,-2.39094998,1.38143884,-1.38143863,0.48693801,-0.48693790,1.60154058,-1.60154048,0.00000374,-0.00000374,0.14516290,-0.14516290,0.46015618,-0.46015603
3.55077539,2.38727439,-2.38727412,1.37053568,-1.37053548,0.48032316,-0.48032305,1.61037565,-1.61037555,0.00000366,-0.00000366,0.14543867,-0.14543867,0.44533483,-0.44533468
3.55677839,2.37968574,-2.37968546,1.35906176,-1.35906157,0.47288248,-0.47288238,1.61657825,-1.61657814,0.00000357,-0.00000357,0.14480434,-0.14480433,0.43048674,-0.43048660
3.56278139,2.36831578,-2.36831549,1.34720254,-1.34720236,0.46472288,-0.46472277,1.62003762,-1.62003750,0.00000348,-0.00000348,0.14329010,-0.14329009,0.41574065,-0.41574051
3.56878439,2.35330714,-2.35330685,1.33509819,-1.33509802,0.45595210,-0.45595199,1.62065222,-1.62065210,0.00000338,-0.00000338,0.14094504,-0.14094502,0.40121502,-0.40121489
3.57478739,2.33481500,-2.33481471,1.32284508,-1.32284492,0.44667714,-0.44667703,1.61833640,-1.61833627,0.00000327,-0.00000327,0.13783506,-0.13783504,0.38701751,-0.38701738
3.58079040,2.31300743,-2.31300714,1.31049835,-1.31049821,0.43700262,-0.43700251,1.61302611,-1.61302598,0.00000316,-0.00000316,0.13404029,-0.13404026,0.37324417,-0.37324405
3.58679340,2.28806457,-2.28806429,1.29807527,-1.29807514,0.42702903,-0.42702893,1.60468349,-1.60468336,0.00000305,-0.00000305,0.12965204,-0.12965201,0.35997854,-0.35997843
3.59279640,2.26017642,-2.26017614,1.28555903,-1.28555892,0.41685094,-0.41685084,1.59329984,-1.59329970,0.00000293,-0.00000293,0.12476946,-0.12476943,0.34729055,-0.34729045
3.59879940,2.22953928,-2.22953901,1.27290271,-1.27290261,0.40655524,-0.40655514,1.57889697,-1.57889683,0.00000281,-0.00000281,0.11949606,-0.11949602,0.33523531,-0.33523522
3.60480240,2.19635114,-2.19635088,1.26003322,-1.26003314,0.39621948,-0.39621939,1.56152689,-1.56152675,0.00000268,-0.00000268,0.11393616,-0.11393612,0.32385205,-0.32385197
3.61080540,2.16080633,-2.16080607,1.24685523,-1.24685516,0.38591034,-0.38591025,1.54126989,-1.54126975,0.00000256,-0.00000256,0.10819166,-0.10819162,0.31316311,-0.31316303
3.61680840,2.12308990,-2.12308966,1.23325488,-1.23325483,0.37568242,-0.37568234,1.51823143,-1.51823129,0.00000243,-0.00000243,0.10235897,-0.10235893,0.30317328,-0.30317321
3.62281141,2.08337234,-2.08337211,1.21910362,-1.21910357,0.36557737,-0.36557729,1.49253805,-1.49253790,0.00000230,-0.00000230,0.09652647,-0.09652643,0.29386962,-0.29386956
3.62881441,2.04180511,-2.04180488,1.20426202,-1.20426199,0.35562349,-0.35562342,1.46433276,-1.46433261,0.00000218,-0.00000218,0.09077237,-0.09077233,0.28522175,-0.28522169
3.63481741,1.99851752,-1.99851730,1.18858391,-1.18858388,0.34583588,-0.34583581,1.43377042,-1.43377027,0.00000206,-0.00000206,0.08516327,-0.08516324,0.27718277,-0.27718273
3.64082041,1.95361548,-1.95361526,1.17192081,-1.17192079,0.33621711,-0.33621704,1.40101346,-1.40101331,0.00000193,-0.00000193,0.07975322,-0.07975319,0.26969092,-0.26969087
3.64682341,1.90718227,-1.90718206,1.15412684,-1.15412681,0.32675847,-0.32675841,1.36622829,-1.36622813,0.00000182,-0.00000182,0.07458340,-0.07458337,0.26267174,-0.26267170
3.65282641,1.85928152,-1.85928130,1.13506410,-1.13506408,0.31744179,-0.31744173,1.32958277,-1.32958260,0.00000170,-0.00000170,0.06968235,-0.06968232,0.25604096,-0.25604093
3.65882941,1.80996226,-1.80996204,1.11460847,-1.11460843,0.30824168,-0.30824162,1.29124479,-1.29124462,0.00000159,-0.00000159,0.06506675,-0.06506672,0.24970781,-0.24970777
3.66483242,1.75926589,-1.75926567,1.09265561,-1.09265558,0.29912813,-0.29912807,1.25138212,-1.25138194,0.00000148,-0.00000148,0.06074249,-0.06074246,0.24357864,-0.24357861
3.67083542,1.70723445,-1.70723422,1.06912712,-1.06912707,0.29006934,-0.29006929,1.21016330,-1.21016311,0.00000138,-0.00000138,0.05670621,-0.05670619,0.23756080,-0.23756077
3.67683842,1.65391964,-1.65391940,1.04397623,-1.04397617,0.28103460,-0.28103455,1.16775947,-1.16775927,0.00000128,-0.00000128,0.05294696,-0.05294694,0.23156644,-0.23156641
3.68284142,1.59939200,-1.59939175,1.01719305,-1.01719297,0.27199704,-0.27199699,1.12434678,-1.12434657,0.00000119,-0.00000119,0.04944799,-0.04944797,0.22551606,-0.22551603
3.68884442,1.54374934,-1.54374908,0.98880865,-0.98880857,0.26293613,-0.26293607,1.08010899,-1.08010877,0.00000110,-0.00000110,0.04618859,-0.04618857,0.21934177,-0.21934174
3.69484742,1.48712379,-1.48712351,0.95889791,-0.95889781,0.25383972,-0.25383967,1.03523988,-1.03523966,0.00000101,-0.00000101,0.04314582,-0.04314580,0.21298982,-0.21298979
3.70085043,1.42968678,-1.42968649,0.92758051,-0.92758039,0.24470555,-0.24470550,0.98994512,-0.98994489,0.00000093,-0.00000093,0.04029614,-0.04029612,0.20642253,-0.20642249
3.70685343,1.37165148,-1.37165117,0.89502020,-0.89502007,0.23554208,-0.23554202,0.94444311,-0.94444287,0.00000086,-0.00000086,0.03761678,-0.03761676,0.19961935,-0.19961932
3.71285643,1.31327234,-1.31327203,0.86142194,-0.86142180,0.22636860,-0.22636854,0.89896471,-0.89896446,0.00000079,-0.00000079,0.03508690,-0.03508689,0.19257713,-0.19257709
3.71885943,1.25484164,-1.25484132,0.82702704,-0.82702689,0.21721473,-0.21721467,0.85375156,-0.85375131,0.00000072,-0.00000072,0.03268851,-0.03268849,0.18530943,-0.18530939
3.72486243,1.19668311,-1.19668278,0.79210648,-0.79210631,0.20811913,-0.20811907,0.80905308,-0.80905282,0.00000066,-0.00000066,0.03040702,-0.03040701,0.17784517,-0.17784513
3.73086543,1.13914302,-1.13914268,0.75695263,-0.75695246,0.19912771,-0.19912765,0.76512208,-0.76512182,0.00000060,-0.00000060,0.02823165,-0.02823164,0.17022651,-0.17022646
3.73686843,1.08257921,-1.08257887,0.72186984,-0.72186966,0.19029141,-0.19029134,0.72220943,-0.72220917,0.00000054,-0.00000054,0.02615554,-0.02615553,0.16250615,-0.16250610
3.74287144,1.02734882,-1.02734847,0.68716432,-0.68716413,0.18166361,-0.18166355,0.68055787,-0.68055762,0.00000049,-0.00000049,0.02417562,-0.02417560,0.15474433,-0.15474429
3.74887444,0.97379537,-0.97379503,0.65313387,-0.65313368,0.17329753,-0.17329747,0.64039555,-0.64039530,0.00000044,-0.00000044,0.02229240,-0.02229239,0.14700560,-0.14700555
3.75487744,0.92223625,-0.92223592,0.62005815,-0.62005797,0.16524354,-0.16524348,0.60192957,-0.60192933,0.00000040,-0.00000040,0.02050957,-0.02050956,0.13935551,-0.13935546
3.76088044,0.87295116,-0.87295083,0.58818985,-0.58818967,0.15754681,-0.15754675,0.56534020,-0.56533997,0.00000035,-0.00000035,0.01883356,-0.01883355,0.13185755,-0.13185750
3.76688344,0.82617250,-0.82617219,0.55774734,-0.55774716,0.15024532,-0.15024526,0.53077587,-0.53077564,0.00000032,-0.00000032,0.01727300,-0.01727299,0.12457041,-0.12457036
3.77288644,0.78207819,-0.78207789,0.52890920,-0.52890903,0.14336829,-0.14336824,0.49834958,-0.49834936,0.00000028,-0.00000028,0.01583823,-0.01583822,0.11754568,-0.11754563
3.77888944,0.74078729,-0.74078701,0.50181089,-0.50181073,0.13693526,-0.13693520,0.46813683,-0.46813663,0.00000025,-0.00000025,0.01454082,-0.01454081,0.11082609,-0.11082605
3.78489245,0.70235889,-0.70235863,0.47654360,-0.47654345,0.13095575,-0.13095570,0.44017525,-0.44017506,0.00000022,-0.00000022,0.01339307,-0.01339306,0.10444446,-0.10444442
3.79089545,0.66679398,-0.66679373,0.45315537,-0.45315523,0.12542958,-0.12542953,0.41446593,-0.41446576,0.00000019,-0.00000019,0.01240762,-0.01240762,0.09842318,-0.09842314
3.79689845,0.63404037,-0.63404014,0.43165422,-0.43165409,0.12034769,-0.12034765,0.39097648,-0.39097632,0.00000017,-0.00000017,0.01159709,-0.01159708,0.09277439,-0.09277435
3.80290145,0.60400020,-0.60399999,0.41201308,-0.41201296,0.11569356,-0.11569352,0.36964538,-0.36964524,0.00000015,-0.00000015,0.01097374,-0.01097374,0.08750067,-0.08750064
3.80890445,0.57653944,-0.57653925,0.39417604,-0.39417594,0.11144491,-0.11144487,0.35038764,-0.35038752,0.00000013,-0.00000013,0.01054926,-0.01054925,0.08259630,-0.08259627
3.81490745,0.55149887,-0.55149870,0.37806558,-0.37806549,0.10757574,-0.10757571,0.33310114,-0.33310103,0.00000011,-0.00000011,0.01033443,-0.01033443,0.07804875,-0.07804872
3.82091046,0.52870580,-0.52870565,0.36359011,-0.36359003,0.10405847,-0.10405845,0.31767340,-0.31767331,0.00000009,-0.00000009,0.01033902,-0.01033902,0.07384057,-0.07384054
3.82691346,0.50798582,-0.50798570,0.35065152,-0.35065146,0.10086608,-0.10086606,0.30398840,-0.30398832,0.00000008,-0.00000008,0.01057147,-0.01057147,0.06995137,-0.06995135
3.83291646,0.48917401,-0.48917390,0.33915219,-0.33915214,0.09797405,-0.09797403,0.29193297,-0.29193291,0.00000007,-0.00000007,0.01103876,-0.01103876,0.06635979,-0.06635977
3.83891946,0.47212489,-0.47212480,0.32900103,-0.32900099,0.09536218,-0.09536216,0.28140257,-0.28140252,0.00000007,-0.00000007,0.01174615,-0.01174616,0.06304544,-0.06304543
3.84492246,0.45672091,-0.45672084,0.32011839,-0.32011837,0.09301594,-0.09301593,0.27230607,-0.27230603,0.00000006,-0.00000006,0.01269699,-0.01269700,0.05999069,-0.05999068
3.85092546,0.44287905,-0.44287900,0.31243959,-0.31243958,0.09092760,-0.09092759,0.26456955,-0.26456953,0.00000006,-0.00000006,0.01389251,-0.01389252,0.05718217,-0.05718216
3.85692846,0.43055535,-0.43055531,0.30591692,-0.30591692,0.08909683,-0.08909683,0.25813890,-0.25813889,0.00000006,-0.00000006,0.01533158,-0.01533160,0.05461205,-0.05461204
3.86293147,0.41974757,-0.41974755,0.30052041,-0.30052042,0.08753102,-0.08753102,0.25298127,-0.25298127,0.00000006,-0.00000006,0.01701061,-0.01701062,0.05227904,-0.05227903
3.86893447,0.41049597,-0.41049596,0.29623721,-0.29623723,0.08624521,-0.08624521,0.24908559,-0.24908561,0.00000007,-0.00000007,0.01892336,-0.01892338,0.05018907,-0.05018906
3.87493747,0.40288254,-0.40288255,0.29307005,-0.29307008,0.08526176,-0.08526176,0.24646222,-0.24646224,0.00000008,-0.00000008,0.02106094,-0.02106096,0.04835569,-0.04835569
3.88094047,0.39702908,-0.39702911,0.29103500,-0.29103504,0.08460984,-0.08460984,0.24514193,-0.24514196,0.00000009,-0.00000009,0.02341183,-0.02341185,0.04680030,-0.04680030
3.88694347,0.39309429,-0.39309433,0.29015873,-0.29015878,0.08432473,-0.08432474,0.24517452,-0.24517457,0.00000012,-0.00000012,0.02596202,-0.02596204,0.04555207,-0.04555207
3.89294647,0.39127049,-0.39127054,0.29047582,-0.29047588,0.08444714,-0.08444715,0.24662730,-0.24662735,0.00000014,-0.00000014,0.02869532,-0.02869534,0.04464774,-0.04464774
3.89894947,0.39178001,-0.39178009,0.29202618,-0.29202625,0.08502250,-0.08502252,0.24958345,-0.24958351,0.00000018,-0.00000018,0.03159371,-0.03159373,0.04413128,-0.04413129
3.90495248,0.39487174,-0.39487183,0.29485290,-0.29485298,0.08610032,-0.08610034,0.25414064,-0.25414072,0.00000022,-0.00000022,0.03463792,-0.03463794,0.04405340,-0.04405341
3.91095548,0.40081761,-0.40081772,0.29900067,-0.29900076,0.08773361,-0.08773363,0.26040980,-0.26040988,0.00000028,-0.00000028,0.03780805,-0.03780807,0.04447096,-0.04447097
3.91695848,0.40990938,-0.40990951,0.30451484,-0.30451493,0.08997843,-0.08997845,0.26851403,-0.26851413,0.00000034,-0.00000034,0.04108432,-0.04108434,0.04544622,-0.04544624
3.92296148,0.42245527,-0.42245543,0.31144100,-0.31144110,0.09289337,-0.09289340,0.27858769,-0.27858780,0.00000042,-0.00000042,0.04444785,-0.04444788,0.04704602,-0.04704604
3.92896448,0.43877641,-0.43877658,0.31982510,-0.31982521,0.09653914,-0.09653917,0.29077533,-0.29077545,0.00000052,-0.00000052,0.04788152,-0.04788155,0.04934072,-0.04934075
3.93496748,0.45920267,-0.45920286,0.32971372,-0.32971383,0.10097797,-0.10097801,0.30523040,-0.30523053,0.00000063,-0.00000063,0.05137072,-0.05137074,0.05240300,-0.05240303
3.94097049,0.48406760,-0.48406783,0.34115435,-0.34115447,0.10627288,-0.10627292,0.32211336,-0.32211351,0.00000077,-0.00000077,0.05490406,-0.05490408,0.05630633,-0.05630636
3.94697349,0.51370209,-0.51370234,0.35419545,-0.35419558,0.11248664,-0.11248669,0.34158905,-0.34158921,0.00000092,-0.00000092,0.05847395,-0.05847397,0.06112329,-0.06112333
3.95297649,0.54842633,-0.54842661,0.36888581,-0.36888594,0.11968049,-0.11968054,0.36382298,-0.36382316,0.00000110,-0.00000110,0.06207699,-0.06207701,0.06692347,-0.06692352
3.95897949,0.58854001,-0.58854033,0.38527312,-0.38527326,0.12791229,-0.12791235,0.38897653,-0.38897673,0.00000131,-0.00000131,0.06571411,-0.06571413,0.07377115,-0.07377120
3.96498249,0.63431067,-0.63431102,0.40340160,-0.40340174,0.13723443,-0.13723450,0.41720074,-0.41720095,0.00000154,-0.00000154,0.06939049,-0.06939052,0.08172262,-0.08172268
3.97098549,0.68596011,-0.68596049,0.42330835,-0.42330851,0.14769119,-0.14769126,0.44862896,-0.44862919,0.00000180,-0.00000180,0.07311520,-0.07311523,0.09082332,-0.09082339
3.97698849,0.74364939,-0.74364980,0.44501883,-0.44501899,0.15931573,-0.15931581,0.48336833,-0.48336859,0.00000210,-0.00000210,0.07690056,-0.07690058,0.10110481,-0.10110489
3.98299150,0.80746286,-0.80746331,0.46854114,-0.46854131,0.17212695,-0.17212703,0.52149050,-0.52149077,0.00000243,-0.00000243,0.08076125,-0.08076128,0.11258158,-0.11258166
3.98899450,0.87739181,-0.87739230,0.49385984,-0.49386002,0.18612598,-0.18612607,0.56302179,-0.56302209,0.00000279,-0.00000279,0.08471330,-0.08471332,0.12524805,-0.12524815
3.99499750,0.95331880,-0.95331932,0.52092923,-0.52092941,0.20129296,-0.20129306,0.60793358,-0.60793389,0.00000318,-0.00000318,0.08877279,-0.08877281,0.13907573,-0.13907583
4.00100050,1.03500346,-1.03500402,0.54966687,-0.54966706,0.21758387,-0.21758398,0.65613321,-0.65613354,0.00000360,-0.00000360,0.09295462,-0.09295464,0.15401073,-0.15401084
4.00700350,1.12207100,-1.12207158,0.57994770,-0.57994789,0.23492795,-0.23492806,0.70745627,-0.70745662,0.00000406,-0.00000406,0.09727116,-0.09727118,0.16997194,-0.16997205
4.01300650,1.21400427,-1.21400488,0.61159924,-0.61159944,0.25322570,-0.25322582,0.76166070,-0.76166106,0.00000454,-0.00000454,0.10173108,-0.10173111,0.18684981,-0.18684993
4.01900950,1.31014044,-1.31014108,0.64439852,-0.64439872,0.27234792,-0.27234804,0.81842340,-0.81842377,0.00000505,-0.00000505,0.10633828,-0.10633830,0.20450613,-0.20450626
4.02501251,1.40967300,-1.40967365,0.67807104,-0.67807125,0.29213560,-0.29213572,0.87733975,-0.87734014,0.00000559,-0.00000559,0.11109104,-0.11109107,0.22277476,-0.22277489
4.03101551,1.51165951,-1.51166017,0.71229216,-0.71229236,0.31240121,-0.31240133,0.93792639,-0.93792678,0.00000614,-0.00000614,0.11598152,-0.11598154,0.24146339,-0.24146353
4.03701851,1.61503543,-1.61503610,0.74669102,-0.74669122,0.33293106,-0.33293118,0.99962734,-0.99962774,0.00000671,-0.00000671,0.12099546,-0.12099549,0.26035653,-0.26035666
4.04302151,1.71863381,-1.71863447,0.78085719,-0.78085738,0.35348901,-0.35348914,1.06182359,-1.06182398,0.00000730,-0.00000730,0.12611237,-0.12611239,0.27921939,-0.27921953
4.04902451,1.82121029,-1.82121093,0.81434967,-0.81434985,0.37382129,-0.37382141,1.12384560,-1.12384599,0.00000789,-0.00000789,0.13130585,-0.13130587,0.29780295,-0.29780309
4.05502751,1.92147265,-1.92147327,0.84670808,-0.84670825,0.39366230,-0.39366242,1.18498861,-1.18498899,0.00000848,-0.00000848,0.13654435,-0.13654437,0.31584969,-0.31584982
4.06103052,2.01811368,-2.01811426,0.87746552,-0.87746567,0.41274124,-0.41274135,1.24452977,-1.24453013,0.00000908,-0.00000908,0.14179204,-0.14179206,0.33310003,-0.33310016
4.06703352,2.10984605,-2.10984659,0.90616244,-0.90616257,0.43078924,-0.43078934,1.30174662,-1.30174695,0.00000966,-0.00000966,0.14700997,-0.14700998,0.34929917,-0.34929929
4.07303652,2.19543750,-2.19543798,0.93236087,-0.93236098,0.44754666,-0.44754675,1.35593580,-1.35593611,0.00001024,-0.00001024,0.15215715,-0.15215716,0.36420397,-0.36420408
4.07903952,2.27374488,-2.27374530,0.95565829,-0.95565837,0.46277029,-0.46277037,1.40643140,-1.40643167,0.00001080,-0.00001080,0.15719179,-0.15719180,0.37758975,-0.37758985
4.08504252,2.34374538,-2.34374574,0.97570027,-0.97570033,0.47624008,-0.47624014,1.45262175,-1.45262199,0.00001134,-0.00001134,0.16207240,-0.16207240,0.38925654,-0.38925662
4.09104552,2.40456359,-2.40456387,0.99219150,-0.99219153,0.48776511,-0.48776516,1.49396423,-1.49396443,0.00001187,-0.00001187,0.16675870,-0.16675870,0.39903465,-0.39903473
4.09704852,2.45549317,-2.45549338,1.00490429,-1.00490430,0.49718860,-0.49718863,1.52999728,-1.52999743,0.00001236,-0.00001236,0.17121247,-0.17121247,0.40678931,-0.40678936
4.10305153,2.49601240,-2.49601253,1.01368446,-1.01368444,0.50439157,-0.50439158,1.56034923,-1.56034934,0.00001284,-0.00001284,0.17539810,-0.17539810,0.41242405,-0.41242409
4.10905453,2.52579293,-2.52579297,1.01845418,-1.01845412,0.50929532,-0.50929532,1.58474385,-1.58474391,0.00001328,-0.00001328,0.17928295,-0.17928295,0.41588298,-0.41588301
4.11505753,2.54470187,-2.54470184,1.01921178,-1.01921169,0.51186240,-0.51186238,1.60300242,-1.60300244,0.00001369,-0.00001369,0.18283750,-0.18283750,0.41715166,-0.41715167
4.12106053,2.55279740,-2.55279728,1.01602871,-1.01602860,0.51209624,-0.51209620,1.61504276,-1.61504273,0.00001408,-0.00001408,0.18603535,-0.18603534,0.41625661,-0.41625660
4.12706353,2.55031840,-2.55031820,1.00904391,-1.00904378,0.51003952,-0.51003946,1.62087543,-1.62087535,0.00001443,-0.00001443,0.18885310,-0.18885309,0.41326372,-0.41326370
4.13306653,2.53766930,-2.53766904,0.99845601,-0.99845585,0.50577141,-0.50577133,1.62059775,-1.62059762,0.00001476,-0.00001476,0.19127016,-0.19127015,0.40827542,-0.40827538
4.13906953,2.51540100,-2.51540067,0.98451393,-0.98451376,0.49940391,-0.49940382,1.61438613,-1.61438596,0.00001505,-0.00001505,0.19326857,-0.19326856,0.40142696,-0.40142691
4.14507254,2.48418909,-2.48418869,0.96750660,-0.96750641,0.49107749,-0.49107739,1.60248746,-1.60248726,0.00001531,-0.00001531,0.19483286,-0.19483284,0.39288195,-0.39288188
4.15107554,2.44481071,-2.44481026,0.94775213,-0.94775193,0.48095632,-0.48095621,1.58521008,-1.58520984,0.00001555,-0.00001555,0.19595000,-0.19594998,0.38282736,-0.38282728
4.15707854,2.39812105,-2.39812056,0.92558729,-0.92558707,0.46922330,-0.46922317,1.56291479,-1.56291452,0.00001575,-0.00001575,0.19660949,-0.19660947,0.37146824,-0.37146815
4.16308154,2.34503048,-2.34502995,0.90135759,-0.90135737,0.45607507,-0.45607493,1.53600649,-1.53600619,0.00001593,-0.00001593,0.19680356,-0.19680354,0.35902229,-0.35902219
4.16908454,2.28648307,-2.28648251,0.87540849,-0.87540827,0.44171729,-0.44171714,1.50492643,-1.50492612,0.00001607,-0.00001607,0.19652747,-0.19652745,0.34571461,-0.34571450
4.17508754,2.22343708,-2.22343650,0.84807785,-0.84807763,0.42636021,-0.42636006,1.47014541,-1.47014508,0.00001620,-0.00001620,0.19577992,-0.19577989,0.33177262,-0.33177251
4.18109055,2.15684759,-2.15684700,0.81968994,-0.81968972,0.41021470,-0.41021454,1.43215765,-1.43215731,0.00001629,-0.00001629,0.19456344,-0.19456342,0.31742141,-0.31742130
4.18709355,2.08765143,-2.08765083,0.79055085,-0.79055063,0.39348873,-0.39348858,1.39147535,-1.39147500,0.00001637,-0.00001637,0.19288485,-0.19288482,0.30287952,-0.30287940
4.19309655,2.01675419,-2.01675359,0.76094532,-0.76094511,0.37638441,-0.37638426,1.34862351,-1.34862316,0.00001641,-0.00001641,0.19075549,-0.19075547,0.28835524,-0.28835512
4.19909955,1.94501917,-1.94501859,0.73113478,-0.73113458,0.35909542,-0.35909526,1.30413483,-1.30413448,0.00001644,-0.00001644,0.18819148,-0.18819146,0.27404346,-0.27404334
4.20510255,1.87325787,-1.87325731,0.70135638,-0.70135619,0.34180489,-0.34180474,1.25854430,-1.25854396,0.00001645,-0.00001645,0.18521365,-0.18521363,0.26012306,-0.26012295
4.21110555,1.80222170,-1.80222116,0.67182271,-0.67182253,0.32468372,-0.32468357,1.21238330,-1.21238296,0.00001644,-0.00001644,0.18184731,-0.18184728,0.24675481,-0.24675469
4.21710855,1.73259468,-1.73259416,0.64272206,-0.64272190,0.30788911,-0.30788897,1.16617297,-1.16617264,0.00001640,-0.00001640,0.17812178,-0.17812176,0.23407975,-0.23407964
4.22311156,1.66498698,-1.66498649,0.61421894,-0.61421878,0.29156339,-0.29156326,1.12041693,-1.12041662,0.00001636,-0.00001636,0.17406976,-0.17406974,0.22221810,-0.22221799
4.22911456,1.59992917,-1.59992871,0.58645467,-0.58645453,0.27583313,-0.27583300,1.07559335,-1.07559306,0.00001629,-0.00001629,0.16972637,-0.16972635,0.21126853,-0.21126843
4.23511756,1.53786732,-1.53786690,0.55954808,-0.55954795,0.26080833,-0.26080821,1.03214657,-1.03214630,0.00001621,-0.00001621,0.16512819,-0.16512817,0.20130791,-0.20130782
4.24112056,1.47915913,-1.47915874,0.53359606,-0.53359594,0.24658196,-0.24658186,0.99047877,-0.99047852,0.00001610,-0.00001610,0.16031215,-0.16031213,0.19239141,-0.19239133
4.24712356,1.42407131,-1.42407096,0.50867421,-0.50867410,0.23322962,-0.23322952,0.95094190,-0.95094167,0.00001599,-0.00001599,0.15531445,-0.15531444,0.18455302,-0.18455295
4.25312656,1.37277866,-1.37277835,0.48483744,-0.48483734,0.22080944,-0.22080935,0.91383054,-0.91383034,0.00001585,-0.00001585,0.15016956,-0.15016954,0.17780643,-0.17780637
4.25912956,1.32536496,-1.32536469,0.46212075,-0.46212066,0.20936229,-0.20936221,0.87937604,-0.87937586,0.00001569,-0.00001569,0.14490929,-0.14490928,0.17214623,-0.17214618
4.26513257,1.28182617,-1.28182593,0.44054022,-0.44054014,0.19891224,-0.19891217,0.84774244,-0.84774228,0.00001552,-0.00001552,0.13956221,-0.13956220,0.16754951,-0.16754947
4.27113557,1.24207584,-1.24207563,0.42009430,-0.42009424,0.18946736,-0.18946730,0.81902446,-0.81902433,0.00001531,-0.00001531,0.13415316,-0.13415314,0.16397770,-0.16397767
4.27713857,1.20595294,-1.20595277,0.40076548,-0.40076543,0.18102075,-0.18102070,0.79324789,-0.79324778,0.00001509,-0.00001509,0.12870312,-0.12870311,0.16137870,-0.16137867
4.28314157,1.17323190,-1.17323176,0.38252235,-0.38252230,0.17355194,-0.17355190,0.77037233,-0.77037224,0.00001484,-0.00001484,0.12322939,-0.12322937,0.15968914,-0.15968912
