energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
0.14707354,5.89641797,0.01366507,0.17079463,0.46679740,3.53146687,0.05943122,0.34854462,0.79467653,2.09490231
0.15307654,5.93505522,0.01400895,0.17917734,0.48156405,3.45999766,0.06127356,0.35750483,0.81337217,2.17951382
0.15907954,5.99093936,0.01437294,0.18870928,0.49824161,3.39645522,0.06343661,0.36753258,0.83430388,2.27164691
0.16508254,6.06325477,0.01475842,0.19938055,0.51670637,3.34049794,0.06591670,0.37848305,0.85737878,2.37099522
0.17108554,6.15102277,0.01516693,0.21117030,0.53681666,3.29173605,0.06870767,0.39019813,0.88247889,2.47716089
0.17708854,6.25310725,0.01560016,0.22404629,0.55841359,3.24973455,0.07180077,0.40250887,0.90946062,2.58965421
0.18309155,6.36822055,0.01606005,0.23796449,0.58132169,3.21401476,0.07518464,0.41523823,0.93815462,2.70789441
0.18909455,6.49493051,0.01654875,0.25286866,0.60534979,3.18405515,0.07884519,0.42820401,0.96836612,2.83121172
0.19509755,6.63166906,0.01706876,0.26869007,0.63029210,3.15929233,0.08276554,0.44122207,0.99987586,2.95885058
0.20110055,6.77674276,0.01762292,0.28534719,0.65592963,3.13912267,0.08692595,0.45410962,1.03244161,3.08997389
0.20710355,6.92834539,0.01821451,0.30274560,0.68203203,3.12290501,0.09130373,0.46668860,1.06580012,3.22366823
0.21310655,7.08457243,0.01884727,0.32077788,0.70835975,3.10996482,0.09587322,0.47878897,1.09966968,3.35894964
0.21910955,7.24343704,0.01952543,0.33932382,0.73466657,3.09959966,0.10060572,0.49025179,1.13375282,3.49477006
0.22511256,7.40288742,0.02025367,0.35825059,0.76070242,3.09108609,0.10546956,0.50093202,1.16773938,3.63002419
0.23111556,7.56082481,0.02103713,0.37741325,0.78621646,3.08368759,0.11043014,0.51070085,1.20130953,3.76355664
0.23711856,7.71512213,0.02188128,0.39665547,0.81096011,3.07666339,0.11545003,0.51944749,1.23413678,3.89416979
0.24312156,7.86364282,0.02279182,0.41581044,0.83469025,3.06927769,0.12048913,0.52708035,1.26589088,4.02063208
0.24912456,8.00425995,0.02377446,0.43470214,0.85717221,3.06080919,0.12550498,0.53352759,1.29624055,4.14168748
0.25512756,8.13487576,0.02483471,0.45314699,0.87818257,3.05056046,0.13045303,0.53873701,1.32485611,4.25606613
0.26113057,8.25344171,0.02597757,0.47095575,0.89751169,3.03786710,0.13528710,0.54267532,1.35141200,4.36249664
0.26713357,8.35797968,0.02720721,0.48793592,0.91496593,3.02210653,0.13995986,0.54532691,1.37558941,4.45972044
0.27313657,8.44660438,0.02852661,0.50389440,0.93036952,3.00270639,0.14442342,0.54669216,1.39707900,4.54650826
0.27913957,8.51754749,0.02993715,0.51864064,0.94356599,2.97915252,0.14863002,0.54678547,1.41558404,4.62167897
0.28514257,8.56918358,0.03143821,0.53198994,0.95441939,2.95099661,0.15253277,0.54563311,1.43082384,4.68412049
0.29114557,8.60005772,0.03302683,0.54376715,0.96281504,2.91786348,0.15608638,0.54327107,1.44253784,4.73281274
0.29714857,8.60891443,0.03469730,0.55381032,0.96866017,2.87945806,0.15924805,0.53974298,1.45049021,4.76685173
0.30315158,8.59472737,0.03644093,0.56197453,0.97188421,2.83557193,0.16197824,0.53509834,1.45447492,4.78547431
0.30915458,8.55672881,0.03824578,0.56813547,0.97243899,2.78608931,0.16424146,0.52939095,1.45432138,4.78808261
0.31515758,8.49443772,0.04009658,0.57219287,0.97029884,2.73099233,0.16600706,0.52267785,1.44990025,4.77426691
0.32116058,8.40768515,0.04197471,0.57407339,0.96546064,2.67036529,0.16724986,0.51501860,1.44112938,4.74382623
0.32716358,8.29663562,0.04385838,0.57373310,0.95794380,2.60439753,0.16795076,0.50647502,1.42797948,4.69678516
0.33316658,8.16180301,0.04572290,0.57115919,0.94779034,2.53338474,0.16809722,0.49711130,1.41047925,4.63340633
0.33916958,8.00406000,0.04754108,0.56637103,0.93506501,2.45772824,0.16768363,0.48699451,1.38871977,4.55419743
0.34517259,7.82463981,0.04928390,0.55942033,0.91985540,2.37793202,0.16671152,0.47619530,1.36285761,4.45991247
0.35117559,7.62512987,0.05092112,0.55039060,0.90227217,2.29459746,0.16518974,0.46478889,1.33311660,4.35154678
0.35717859,7.40745693,0.05242221,0.53939565,0.88244924,2.20841542,0.16313441,0.45285603,1.29978800,4.23032589
0.36318159,7.17386376,0.05375720,0.52657751,0.86054396,2.12015593,0.16056884,0.44048403,1.26322879,4.09768841
0.36918459,6.92687782,0.05489771,0.51210353,0.83673722,2.03065546,0.15752336,0.42776763,1.22385817,3.95526349
0.37518759,6.66927271,0.05581785,0.49616303,0.81123336,1.94080220,0.15403497,0.41480966,1.18215227,3.80484359
0.38119060,6.40402321,0.05649528,0.47896346,0.78425984,1.85151943,0.15014700,0.40172144,1.13863696,3.64835327
0.38719360,6.13425527,0.05691197,0.46072631,0.75606652,1.76374770,0.14590867,0.38862271,1.09387918,3.48781504
0.39319660,5.86319207,0.05705505,0.44168279,0.72692457,1.67842602,0.14137454,0.37564127,1.04847685,3.32531326
0.39919960,5.59409739,0.05691734,0.42206959,0.69712471,1.59647280,0.13660392,0.36291203,1.00304766,3.16295679
0.40520260,5.33021775,0.05649776,0.40212462,0.66697494,1.51876681,0.13166017,0.35057570,0.95821707,3.00284161
0.41120560,5.07472425,0.05580153,0.38208298,0.63679747,1.44612886,0.12660998,0.33877685,0.91460580,2.84701373
0.41720860,4.83065541,0.05484009,0.36217321,0.60692501,1.37930444,0.12152248,0.32766169,0.87281717,2.69743345
0.42321161,4.60086187,0.05363081,0.34261378,0.57769620,1.31894787,0.11646829,0.31737532,0.83342462,2.55594121
0.42921461,4.38795389,0.05219650,0.32361001,0.54945050,1.26560825,0.11151849,0.30805866,0.79695965,2.42422563
0.43521761,4.19425253,0.05056462,0.30535130,0.52252233,1.21971755,0.10674349,0.29984516,0.76390055,2.30379409
0.44122061,4.02174527,0.04876648,0.28800872,0.49723481,1.18158096,0.10221180,0.29285733,0.73466214,2.19594619
0.44722361,3.87204690,0.04683609,0.27173303,0.47389313,1.15136998,0.09798872,0.28720321,0.70958671,2.10175041
0.45322661,3.74636652,0.04480914,0.25665295,0.45277789,1.12911816,0.09413503,0.28297301,0.68893648,2.02202435
0.45922961,3.64548147,0.04272177,0.24287384,0.43413844,1.11471985,0.09070565,0.28023591,0.67288761,1.95731897
0.46523262,3.56971902,0.04060946,0.23047675,0.41818682,1.10793200,0.08774828,0.27903728,0.66152606,1.90790709
0.47123562,3.51894684,0.03850598,0.21951768,0.40509214,1.10837913,0.08530215,0.27939643,0.65484531,1.87377684
0.47723862,3.49257287,0.03644237,0.21002735,0.39497610,1.11556151,0.08339685,0.28130500,0.65274615,1.85463025
0.48324162,3.48955542,0.03444615,0.20201119,0.38790954,1.12886663,0.08205137,0.28472614,0.65503851,1.84988759
0.48924462,3.50842405,0.03254072,0.19544979,0.38391051,1.14758380,0.08127328,0.28959460,0.66144540,1.85869774
0.49524762,3.54731148,0.03074487,0.19029970,0.38294379,1.17092175,0.08105820,0.29581771,0.67160905,1.87995482
0.50125063,3.60399641,0.02907258,0.18649468,0.38492218,1.19802898,0.08138958,0.30327743,0.68509901,1.91232121
0.50725363,3.67595706,0.02753300,0.18394738,0.38970946,1.22801657,0.08223877,0.31183332,0.70142230,1.95425677
0.51325663,3.76043432,0.02613061,0.18255142,0.39712501,1.25998270,0.08356546,0.32132650,0.72003536,2.00405401
0.51925963,3.85450334,0.02486557,0.18218394,0.40695003,1.29303851,0.08531851,0.33158447,0.74035753,2.05987845
0.52526263,3.95515168,0.02373420,0.18270857,0.41893507,1.32633436,0.08743705,0.34242656,0.76178582,2.11981340
0.53126563,4.05936183,0.02272958,0.18397869,0.43280864,1.35908570,0.08985207,0.35367000,0.78371068,2.18190799
0.53726863,4.16419551,0.02184224,0.18584106,0.44828659,1.39059756,0.09248812,0.36513623,0.80553211,2.24422701
0.54327164,4.26687669,0.02106086,0.18813966,0.46508180,1.42028681,0.09526547,0.37665731,0.82667591,2.30490106
0.54927464,4.36487045,0.02037296,0.19071963,0.48291371,1.44770099,0.09810232,0.38808198,0.84660932,2.36217527
0.55527764,4.45595455,0.01976563,0.19343120,0.50151739,1.47253311,0.10091722,0.39928137,0.86485571,2.41445489
0.56128064,4.53828054,0.01922610,0.19613348,0.52065153,1.49463132,0.10363143,0.41015372,0.88100754,2.46034597
0.56728364,4.61042201,0.01874229,0.19869806,0.54010501,1.51400307,0.10617137,0.42062820,0.89473736,2.49868965
0.57328664,4.67140759,0.01830325,0.20101209,0.55970171,1.53081324,0.10847077,0.43066735,0.90580610,2.52858847
0.57928964,4.72073706,0.01789946,0.20298091,0.57930327,1.54537608,0.11047270,0.44026812,0.91406850,2.54942393
0.58529265,4.75837970,0.01752303,0.20453004,0.59880960,1.55814106,0.11213119,0.44946134,0.91947532,2.56086414
0.59129565,4.78475468,0.01716778,0.20560637,0.61815711,1.56967312,0.11341255,0.45830959,0.92207203,2.56286167
0.59729865,4.80069417,0.01682922,0.20617865,0.63731479,1.58062788,0.11429614,0.46690361,0.92199430,2.55564132
0.60330165,4.80739067,0.01650444,0.20623709,0.65627823,1.59172279,0.11477474,0.47535726,0.91946000,2.53967868
0.60930465,4.80633083,0.01619188,0.20579220,0.67506202,1.60370538,0.11485437,0.48380130,0.91475838,2.51567019
0.61530765,4.79921864,0.01589110,0.20487286,0.69369096,1.61731992,0.11455366,0.49237626,0.90823657,2.48449631
0.62131066,4.78789148,0.01560250,0.20352369,0.71219060,1.63327382,0.11390268,0.50122479,0.90028413,2.44717934
0.62731366,4.77423280,0.01532697,0.20180196,0.73057766,1.65220536,0.11294147,0.51048369,0.89131610,2.40483775
0.63331666,4.76008530,0.01506562,0.19977399,0.74885109,1.67465395,0.11171817,0.52027620,0.88175556,2.35863934
0.63931966,4.74716872,0.01481949,0.19751139,0.76698422,1.70103439,0.11028689,0.53070481,0.87201608,2.30975497
0.64532266,4.73700558,0.01458927,0.19508723,0.78491865,1.73161601,0.10870551,0.54184489,0.86248520,2.25931510
0.65132566,4.73085830,0.01437517,0.19257237,0.80256038,1.76650783,0.10703335,0.55373968,0.85350934,2.20837090
0.65732866,4.72968023,0.01417674,0.19003205,0.81977834,1.80565002,0.10532899,0.56639654,0.84538098,2.15786141
0.66333167,4.73408236,0.01399277,0.18752298,0.83640577,1.84881223,0.10364818,0.57978498,0.83832854,2.10858799
0.66933467,4.74431696,0.01382133,0.18509103,0.85224425,1.89559859,0.10204208,0.59383626,0.83250941,2.06119690
0.67533767,4.76027826,0.01365980,0.18276959,0.86707043,1.94545927,0.10055578,0.60844480,0.82800636,2.01617023
0.68134067,4.78151962,0.01350491,0.18057869,0.88064495,1.99770782,0.09922723,0.62347117,0.82482741,1.97382531
0.68734367,4.80728592,0.01335298,0.17852488,0.89272334,2.05154377,0.09808659,0.63874663,0.82290910,1.93432193
0.69334667,4.83655921,0.01320000,0.17660187,0.90306815,2.10607930,0.09715598,0.65407893,0.82212288,1.89767661
0.69934967,4.86811502,0.01304189,0.17479188,0.91146170,2.16036907,0.09644977,0.66925913,0.82228431,1.86378288
0.70535268,4.90058657,0.01287466,0.17306748,0.91771882,2.21344185,0.09597510,0.68406922,0.82316452,1.83243595
0.71135568,4.93253382,0.01269463,0.17139404,0.92169877,2.26433302,0.09573289,0.69829018,0.82450333,1.80336049
0.71735868,4.96251401,0.01249862,0.16973240,0.92331575,2.31211648,0.09571903,0.71171014,0.82602345,1.77623981
0.72336168,4.98915092,0.01228410,0.16804178,0.92254735,2.35593511,0.09592583,0.72413239,0.82744497,1.75074500
0.72936468,5.01119960,0.01204931,0.16628270,0.91944048,2.39502856,0.09634356,0.73538302,0.82849961,1.72656244
0.73536768,5.02760443,0.01179339,0.16441974,0.91411444,2.42875757,0.09696202,0.74531771,0.82894389,1.70341865
0.74137069,5.03754793,0.01151643,0.16242417,0.90676083,2.45662407,0.09777203,0.75382772,0.82857088,1.68110112
0.74737369,5.04048887,0.01121946,0.16027604,0.89764037,2.47828628,0.09876672,0.76084469,0.82721980,1.65947462
0.75337669,5.03618829,0.01090447,0.15796597,0.88707665,2.49356853,0.09994271,0.76634413,0.82478326,1.63849226
0.75937969,5.02472278,0.01057434,0.15549632,0.87544706,2.50246530,0.10130084,0.77034760,0.82121179,1.61820120
0.76538269,5.00648472,0.01023277,0.15288185,0.86317126,2.50513954,0.10284666,0.77292327,0.81651559,1.59874287
0.77138569,4.98216966,0.00988416,0.15014981,0.85069775,2.50191510,0.10459049,0.77418509,0.81076334,1.58034818
0.77738869,4.95275182,0.00953349,0.14733947,0.83848902,2.49326365,0.10654706,0.77429036,0.80407847,1.56332803
0.78339170,4.91944851,0.00918620,0.14450116,0.82700581,2.47978643,0.10873488,0.77343592,0.79663286,1.54805993
0.78939470,4.88367536,0.00884805,0.14169488,0.81669142,2.46219148,0.11117512,0.77185288,0.78863851,1.53497152
0.79539770,4.84699395,0.00852495,0.13898851,0.80795631,2.44126701,0.11389031,0.76980028,0.78033753,1.52452186
0.80140070,4.81105426,0.00822283,0.13645578,0.80116391,2.41785212,0.11690275,0.76755758,0.77199108,1.51718157
0.80740370,4.77753417,0.00794753,0.13417400,0.79661808,2.39280562,0.12023278,0.76541652,0.76386771,1.51341278
0.81340670,4.74807852,0.00770468,0.13222173,0.79455269,2.36697444,0.12389706,0.76367243,0.75623177,1.51364977
0.81940970,4.72424020,0.00749956,0.13067643,0.79512381,2.34116282,0.12790679,0.76261527,0.74933240,1.51828135
0.82541271,4.70742574,0.00733706,0.12961216,0.79840464,2.31610345,0.13226619,0.76252093,0.74339373,1.52763551
0.83141571,4.69884748,0.00722155,0.12909745,0.80438363,2.29243190,0.13697120,0.76364288,0.73860672,1.54196727
0.83741871,4.69948437,0.00715687,0.12919333,0.81296549,2.27066543,0.14200840,0.76620455,0.73512290,1.56144980
0.84342171,4.71005262,0.00714626,0.12995162,0.82397539,2.25118697,0.14735445,0.77039282,0.73305056,1.58616944
0.84942471,4.73098747,0.00719235,0.13141351,0.83716590,2.23423514,0.15297589,0.77635268,0.73245320,1.61612437
0.85542771,4.76243631,0.00729712,0.13360840,0.85222639,2.21990053,0.15882940,0.78418331,0.73335054,1.65122699
0.86143072,4.80426311,0.00746193,0.13655310,0.86879467,2.20812840,0.16486248,0.79393576,0.73572173,1.69130955
0.86743372,4.85606358,0.00768751,0.14025124,0.88647011,2.19872757,0.17101458,0.80561213,0.73951066,1.73613262
0.87343672,4.91718974,0.00797396,0.14469307,0.90482784,2.19138491,0.17721858,0.81916632,0.74463291,1.78539576
0.87943972,4.98678242,0.00832080,0.14985546,0.92343346,2.18568467,0.18340256,0.83450625,0.75098396,1.83874966
0.88544272,5.06380982,0.00872699,0.15570220,0.94185748,2.18113153,0.18949177,0.85149734,0.75844800,1.89580906
0.89144572,5.14710985,0.00919094,0.16218455,0.95968912,2.17717633,0.19541070,0.86996714,0.76690700,1.95616572
0.89744872,5.23543440,0.00971059,0.16924197,0.97654881,2.17324295,0.20108527,0.88971078,0.77624925,2.01940060
0.90345173,5.32749309,0.01028336,0.17680309,0.99209900,2.16875534,0.20644477,0.91049719,0.78637708,2.08509498
0.90945473,5.42199491,0.01090628,0.18478684,1.00605282,2.16316325,0.21142383,0.93207559,0.79721317,2.15283969
0.91545773,5.51768596,0.01157590,0.19310383,1.01818057,2.15596573,0.21596402,0.95418226,0.80870510,2.22224236
0.92146073,5.61338209,0.01228840,0.20165777,1.02831367,2.14673132,0.22001522,0.97654721,0.82082812,2.29293249
0.92746373,5.70799553,0.01303959,0.21034719,1.03634629,2.13511450,0.22353671,0.99890073,0.83358562,2.36456426
0.93346673,5.80055515,0.01382484,0.21906713,1.04223456,2.12086772,0.22649779,1.02097944,0.84700776,2.43681717
0.93946973,5.89022002,0.01463920,0.22771107,1.04599385,2.10384888,0.22887818,1.04253195,0.86114805,2.50939491
0.94547274,5.97628679,0.01547731,0.23617288,1.04769419,2.08402435,0.23066799,1.06332389,0.87607829,2.58202256
0.95147574,6.05819115,0.01633342,0.24434880,1.04745429,2.06146771,0.23186745,1.08314226,0.89188217,2.65444264
0.95747874,6.13550422,0.01720139,0.25213947,1.04543461,2.03635444,0.23248628,1.10179910,0.90864786,2.72641036
0.96348174,6.20792449,0.01807467,0.25945186,1.04182973,2.00895339,0.23254290,1.11913442,0.92646013,2.79768841
0.96948474,6.27526647,0.01894634,0.26620116,1.03686065,1.97961525,0.23206340,1.13501837,0.94539242,2.86804176
0.97548774,6.33744663,0.01980906,0.27231242,1.03076713,1.94875890,0.23108039,1.14935271,0.96549920,2.93723264
0.98149075,6.39446766,0.02065512,0.27772209,1.02380062,1.91685613,0.22963179,1.16207152,0.98680922,3.00501615
0.98749375,6.44640181,0.02147652,0.28237920,1.01621783,1.88441548,0.22775947,1.17314131,1.00931988,3.07113660
0.99349675,6.49337394,0.02226496,0.28624624,1.00827537,1.85196557,0.22550801,1.18256042,1.03299302,3.13532480
0.99949975,6.53554508,0.02301199,0.28929977,1.00022529,1.82003874,0.22292342,1.19035794,1.05775243,3.19729646
1.00550275,6.57309696,0.02370910,0.29153055,0.99231186,1.78915522,0.22005197,1.19659210,1.08348314,3.25675183
1.01150575,6.60621809,0.02434788,0.29294337,0.98476940,1.75980839,0.21693907,1.20134822,1.11003261,3.31337665
1.01750875,6.63509179,0.02492018,0.29355649,0.97782110,1.73245149,0.21362835,1.20473642,1.13721369,3.36684443
1.02351176,6.65988664,0.02541829,0.29340076,0.97167876,1.70748606,0.21016084,1.20688891,1.16480930,3.41682025
1.02951476,6.68074954,0.02583521,0.29251842,0.96654318,1.68525233,0.20657432,1.20795720,1.19257865,3.46296584
1.03551776,6.69780156,0.02616482,0.29096171,0.96260509,1.66602186,0.20290292,1.20810909,1.22026463,3.50494610
1.04152076,6.71113672,0.02640214,0.28879123,0.96004617,1.64999234,0.19917678,1.20752542,1.24760216,3.54243686
1.04752376,6.72082347,0.02654355,0.28607427,0.95904009,1.63728484,0.19542201,1.20639683,1.27432701,3.57513360
1.05352676,6.72690865,0.02658696,0.28288307,0.95975313,1.62794322,0.19166075,1.20492012,1.30018478,3.60276093
1.05952976,6.72942341,0.02653199,0.27929308,0.96234420,1.62193584,0.18791138,1.20329448,1.32493951,3.62508249
1.06553277,6.72839054,0.02638013,0.27538136,0.96696394,1.61915910,0.18418891,1.20171742,1.34838151,3.64191062
1.07153577,6.72383240,0.02613471,0.27122502,0.97375276,1.61944282,0.18050539,1.20038032,1.37033408,3.65311545
1.07753877,6.71577860,0.02580098,0.26689991,0.98283762,1.62255696,0.17687043,1.19946355,1.39065863,3.65863279
1.08354177,6.70427261,0.02538603,0.26247940,0.99432765,1.62821937,0.17329169,1.19913132,1.40925793,3.65847012
1.08954477,6.68937639,0.02489860,0.25803336,1.00830842,1.63610425,0.16977537,1.19952603,1.42607733,3.65271033
1.09554777,6.67117242,0.02434893,0.25362729,1.02483527,1.64585081,0.16632666,1.20076253,1.44110375,3.64151263
1.10155078,6.64976268,0.02374844,0.24932159,1.04392583,1.65707203,0.16295006,1.20292223,1.45436247,3.62511040
1.10755378,6.62526419,0.02310945,0.24517091,1.06555212,1.66936291,0.15964961,1.20604732,1.46591188,3.60380570
1.11355678,6.59780134,0.02244476,0.24122363,1.08963285,1.68230825,0.15642900,1.21013551,1.47583636,3.57796071
1.11955978,6.56749538,0.02176730,0.23752134,1.11602621,1.69548972,0.15329156,1.21513552,1.48423777,3.54798605
1.12556278,6.53445176,0.02108970,0.23409839,1.14452402,1.70849211,0.15024012,1.22094365,1.49122591,3.51432684
1.13156578,6.49874630,0.02042393,0.23098142,1.17484769,1.72090892,0.14727680,1.22740188,1.49690863,3.47744680
1.13756878,6.46041145,0.01978090,0.22818894,1.20664646,1.73234720,0.14440273,1.23429778,1.50138202,3.43781140
1.14357179,6.41942392,0.01917014,0.22573097,1.23949868,1.74243196,0.14161773,1.24136647,1.50472147,3.39587103
1.14957479,6.37569498,0.01859960,0.22360866,1.27291604,1.75081026,0.13892008,1.24829491,1.50697409,3.35204492
1.15557779,6.32906461,0.01807535,0.22181409,1.30635142,1.75715507,0.13630621,1.25472843,1.50815294,3.30670699
1.16158079,6.27930060,0.01760157,0.22033016,1.33920986,1.76116920,0.13377065,1.26027969,1.50823365,3.26017431
1.16758379,6.22610314,0.01718041,0.21913065,1.37086287,1.76258928,0.13130595,1.26453959,1.50715351,3.21269897
1.17358679,6.16911530,0.01681213,0.21818053,1.40066533,1.76118993,0.12890286,1.26709003,1.50481331,3.16446375
1.17958979,6.10793920,0.01649512,0.21743653,1.42797451,1.75678798,0.12655057,1.26751795,1.50108178,3.11558190
1.18559280,6.04215739,0.01622612,0.21684792,1.45217052,1.74924675,0.12423718,1.26543014,1.49580247,3.06610106
1.19159580,5.97135842,0.01600045,0.21635772,1.47267704,1.73848011,0.12195027,1.26046812,1.48880268,3.01601098
1.19759880,5.89516537,0.01581226,0.21590408,1.48898167,1.72445617,0.11967753,1.25232245,1.47990398,2.96525464
1.20360180,5.81326571,0.01565485,0.21542197,1.50065465,1.70720024,0.11740753,1.24074587,1.46893378,2.91374210
1.20960480,5.72544097,0.01552095,0.21484513,1.50736525,1.68679695,0.11513051,1.22556442,1.45573709,2.86136616
1.21560780,5.63159430,0.01540302,0.21410815,1.50889479,1.66339101,0.11283909,1.20668631,1.44018821,2.80801905
1.22161081,5.53177441,0.01529357,0.21314870,1.50514580,1.63718669,0.11052901,1.18410771,1.42220126,2.75360915
1.22761381,5.42619450,0.01518540,0.21190968,1.49614677,1.60844568,0.10819966,1.15791556,1.40173935,2.69807682
1.23361681,5.31524484,0.01507181,0.21034145,1.48205215,1.57748320,0.10585453,1.12828694,1.37882170,2.64140851
1.23961981,5.19949837,0.01494684,0.20840375,1.46313778,1.54466262,0.10350149,1.09548521,1.35352846,2.58364845
1.24562281,5.07970880,0.01480536,0.20606746,1.43979173,1.51038842,0.10115281,1.05985306,1.32600294,2.52490744
1.25162581,4.95680106,0.01464323,0.20331600,1.41250116,1.47509781,0.09882500,1.02180272,1.29645126,2.46536813
1.25762881,4.83185471,0.01445731,0.20014633,1.38183568,1.43925127,0.09653849,0.98180394,1.26513936,2.40528692
1.26363182,4.70608067,0.01424556,0.19656949,1.34842800,1.40332219,0.09431705,0.94037012,1.23238767,2.34499219
1.26963482,4.58079246,0.01400697,0.19261073,1.31295278,1.36778613,0.09218705,0.89804331,1.19856371,2.28487907
1.27563782,4.45737303,0.01374155,0.18830902,1.27610447,1.33310995,0.09017665,0.85537865,1.16407288,2.22540121
1.28164082,4.33723860,0.01345030,0.18371623,1.23857510,1.29974113,0.08831474,0.81292893,1.12934804,2.16705971
1.28764382,4.22180086,0.01313512,0.17889578,1.20103292,1.26809771,0.08662999,0.77122973,1.09483832,2.11038993
1.29364682,4.11242916,0.01279872,0.17392091,1.16410265,1.23855920,0.08514971,0.73078587,1.06099751,2.05594673
1.29964982,4.01041387,0.01244457,0.16887266,1.12834801,1.21145848,0.08389886,0.69205935,1.02827263,2.00428870
1.30565283,3.91693254,0.01207673,0.16383763,1.09425708,1.18707525,0.08289904,0.65545934,0.99709311,1.95596215
1.31165583,3.83301982,0.01169982,0.15890557,1.06223103,1.16563093,0.08216761,0.62133430,0.96786085,1.91148543
1.31765883,3.75954229,0.01131888,0.15416697,1.03257630,1.14728529,0.08171693,0.58996644,0.94094161,1.87133424
1.32366183,3.69717899,0.01093926,0.14971069,1.00550051,1.13213471,0.08155375,0.56156853,0.91665785,1.83592853
1.32966483,3.64640828,0.01056651,0.14562175,0.98111202,1.12021235,0.08167884,0.53628292,0.89528332,1.80562142
1.33566783,3.60750127,0.01020629,0.14197939,0.95942300,1.11148984,0.08208672,0.51418279,0.87703934,1.78069054
1.34167084,3.58052199,0.00986424,0.13885534,0.94035576,1.10588076,0.08276563,0.49527522,0.86209294,1.76133221
1.34767384,3.56533398,0.00954584,0.13631254,0.92375190,1.10324542,0.08369777,0.47950594,0.85055662,1.74765841
1.35367684,3.56161293,0.00925635,0.13440415,0.90938400,1.10339705,0.08485959,0.46676550,0.84248974,1.73969674
1.35967984,3.56886453,0.00900066,0.13317296,0.89696907,1.10610893,0.08622240,0.45689637,0.83790123,1.73739321
1.36568284,3.58644656,0.00878317,0.13265117,0.88618342,1.11112226,0.08775307,0.44970078,0.83675344,1.74061748
1.37168584,3.61359414,0.00860773,0.13286043,0.87667820,1.11815453,0.08941484,0.44494897,0.83896679,1.74917039
1.37768884,3.64944662,0.00847749,0.13381221,0.86809509,1.12690779,0.09116827,0.44238744,0.84442485,1.76279309
1.38369185,3.69307501,0.00839485,0.13550828,0.86008147,1.13707683,0.09297226,0.44174699,0.85297972,1.78117727
1.38969485,3.74350837,0.00836134,0.13794136,0.85230459,1.14835652,0.09478508,0.44275030,0.86445708,1.80397595
1.39569785,3.79975791,0.00837761,0.14109584,0.84446419,1.16044841,0.09656534,0.44511882,0.87866093,1.83081406
1.40170085,3.86083786,0.00844333,0.14494844,0.83630319,1.17306596,0.09827306,0.44857875,0.89537763,1.86129836
1.40770385,3.92578213,0.00855720,0.14946879,0.82761620,1.18593856,0.09987050,0.45286614,0.91437903,1.89502616
1.41370685,3.99365631,0.00871690,0.15461992,0.81825548,1.19881396,0.10132300,0.45773095,0.93542476,1.93159236
1.41970985,4.06356494,0.00891914,0.16035867,0.80813451,1.21145944,0.10259965,0.46294003,0.95826352,1.97059476
1.42571286,4.13465423,0.00915966,0.16663582,0.79722903,1.22366151,0.10367382,0.46827928,0.98263361,2.01163744
1.43171586,4.20611095,0.00943332,0.17339630,0.78557582,1.23522473,0.10452358,0.47355483,1.00826272,2.05433235
1.43771886,4.27715840,0.00973413,0.18057921,0.77326939,1.24596964,0.10513196,0.47859356,1.03486745,2.09829937
1.44372186,4.34705082,0.01005541,0.18811789,0.76045704,1.25573052,0.10548706,0.48324313,1.06215268,2.14316539
1.44972486,4.41506748,0.01038989,0.19594005,0.74733261,1.26435304,0.10558205,0.48737161,1.08981130,2.18856277
1.45572786,4.48050814,0.01072984,0.20396809,0.73412931,1.27169263,0.10541508,0.49086699,1.11752465,2.23412788
1.46173087,4.54269102,0.01106729,0.21211956,0.72111220,1.27761357,0.10498912,0.49363670,1.14496391,2.27950035
1.46773387,4.60095463,0.01139418,0.22030805,0.70857048,1.28198939,0.10431169,0.49560737,1.17179289,2.32432348
1.47373687,4.65466422,0.01170259,0.22844428,0.69681019,1.28470465,0.10339462,0.49672490,1.19767233,2.36824639
1.47973987,4.70322324,0.01198493,0.23643762,0.68614730,1.28565820,0.10225372,0.49695491,1.22226579,2.41092806
1.48574287,4.74608985,0.01223419,0.24419803,0.67690153,1.28476789,0.10090853,0.49628362,1.24524715,2.45204350
1.49174587,4.78279772,0.01244414,0.25163818,0.66939093,1.28197639,0.09938200,0.49471912,1.26630945,2.49129173
1.49774887,4.81298023,0.01260955,0.25867596,0.66392714,1.27725787,0.09770020,0.49229295,1.28517488,2.52840545
1.50375188,4.83639640,0.01272638,0.26523706,0.66081120,1.27062501,0.09589204,0.48906184,1.30160526,2.56316161
1.50975488,4.85295683,0.01279194,0.27125765,0.66032998,1.26213579,0.09398902,0.48510938,1.31541264,2.59539236
1.51575788,4.86274743,0.01280505,0.27668686,0.66275266,1.25189939,0.09202487,0.48054753,1.32646927,2.62499544
1.52176088,4.86604912,0.01276614,0.28148909,0.66832744,1.24008075,0.09003529,0.47551763,1.33471628,2.65194304
1.52776388,4.86335120,0.01267728,0.28564583,0.67727811,1.22690305,0.08805752,0.47019084,1.34017048,2.67628850
1.53376688,4.85535695,0.01254222,0.28915697,0.68980044,1.21264790,0.08613000,0.46476754,1.34292861,2.69816984
