energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
4.23511756,0.38399256,-1.03456719,0.19238568,-0.50913121,0.11096451,-0.40593648,0.16680301,-0.47880437,0.00001365,-0.00001758,0.01050342,-0.02150433,0.13635801,-0.22568524
4.24112056,0.39728124,-0.97260998,0.18233620,-0.49035729,0.11175082,-0.38496342,0.18714500,-0.43631459,0.00001536,-0.00001599,0.01189982,-0.01963439,0.13331537,-0.22007752
4.24712356,0.41390429,-0.91312837,0.17423377,-0.47234394,0.11357656,-0.36455304,0.20902743,-0.39600251,0.00001720,-0.00001449,0.01338735,-0.01785128,0.13126215,-0.21457582
4.25312656,0.43345340,-0.85662794,0.16779732,-0.45540301,0.11631524,-0.34489858,0.23232269,-0.35803622,0.00001916,-0.00001309,0.01495536,-0.01616322,0.13002273,-0.20934278
4.25912956,0.45549429,-0.80362259,0.16275061,-0.43988325,0.11983672,-0.32620666,0.25686859,-0.32255079,0.00002123,-0.00001179,0.01659035,-0.01457703,0.12942676,-0.20456283
4.26513257,0.47957667,-0.75462511,0.15883048,-0.42616103,0.12401052,-0.30869260,0.28247008,-0.28964905,0.00002338,-0.00001062,0.01827603,-0.01309821,0.12931450,-0.20043746
4.27113557,0.50524392,-0.71013698,0.15579359,-0.41462941,0.12870876,-0.29257517,0.30890230,-0.25940323,0.00002559,-0.00000958,0.01999362,-0.01173104,0.12954125,-0.19717932
4.27713857,0.53204273,-0.67063764,0.15342168,-0.40568577,0.13380875,-0.27807070,0.33591511,-0.23185740,0.00002785,-0.00000867,0.02172214,-0.01047868,0.12998086,-0.19500571
4.28314157,0.55953214,-0.63657320,0.15152530,-0.39971838,0.13919517,-0.26538694,0.36323893,-0.20703058,0.00003012,-0.00000790,0.02343892,-0.00934336,0.13052835,-0.19413130
4.28914457,0.58729230,-0.60834517,0.14994611,-0.39709218,0.14476184,-0.25471673,0.39059178,-0.18492021,0.00003239,-0.00000728,0.02512015,-0.00832655,0.13110151,-0.19476053
4.29514757,0.61493236,-0.58629910,0.14855769,-0.39813423,0.15041314,-0.24623162,0.41768721,-0.16550598,0.00003462,-0.00000681,0.02674162,-0.00742914,0.13164146,-0.19707976
4.30115058,0.64209761,-0.57071365,0.14726510,-0.40311923,0.15606487,-0.24007580,0.44424287,-0.14875363,0.00003679,-0.00000649,0.02827936,-0.00665169,0.13211242,-0.20124955
4.30715358,0.66847547,-0.56179032,0.14600329,-0.41225572,0.16164486,-0.23636031,0.46998922,-0.13461874,0.00003887,-0.00000632,0.02971049,-0.00599458,0.13250047,-0.20739718
4.31315658,0.69380014,-0.55964415,0.14473448,-0.42567327,0.16709306,-0.23515796,0.49467811,-0.12305012,0.00004086,-0.00000631,0.03101393,-0.00545818,0.13281159,-0.21560989
4.31915958,0.71785579,-0.56429575,0.14344478,-0.44341134,0.17236124,-0.23649898,0.51809053,-0.11399287,0.00004273,-0.00000646,0.03217115,-0.00504303,0.13306897,-0.22592886
4.32516258,0.74047793,-0.57566510,0.14214021,-0.46541025,0.17741238,-0.24036764,0.54004335,-0.10739083,0.00004446,-0.00000677,0.03316682,-0.00474990,0.13330980,-0.23834446
4.33116558,0.76155302,-0.59356727,0.14084223,-0.49150477,0.18221963,-0.24670004,0.56039441,-0.10318844,0.00004605,-0.00000724,0.03398932,-0.00457990,0.13358157,-0.25279277
4.33716858,0.78101610,-0.61771060,0.13958317,-0.52142066,0.18676498,-0.25538315,0.57904585,-0.10133180,0.00004750,-0.00000789,0.03463116,-0.00453445,0.13393813,-0.26915375
4.34317159,0.79884648,-0.64769737,0.13840156,-0.55477464,0.19103771,-0.26625517,0.59594512,-0.10176917,0.00004880,-0.00000870,0.03508920,-0.00461525,0.13443555,-0.28725117
4.34917459,0.81506174,-0.68302733,0.13733771,-0.59107798,0.19503256,-0.27910745,0.61108390,-0.10445052,0.00004997,-0.00000968,0.03536471,-0.00482420,0.13512809,-0.30685436
4.35517759,0.82971001,-0.72310414,0.13642952,-0.62974379,0.19874785,-0.29368770,0.62449462,-0.10932660,0.00005100,-0.00001084,0.03546319,-0.00516325,0.13606432,-0.32768197
4.36118059,0.84286116,-0.76724457,0.13570890,-0.67009811,0.20218350,-0.30970473,0.63624494,-0.11634716,0.00005192,-0.00001218,0.03539411,-0.00563416,0.13728354,-0.34940752
4.36718359,0.85459698,-0.81469063,0.13519876,-0.71139441,0.20533914,-0.32683450,0.64643032,-0.12545884,0.00005274,-0.00001370,0.03517037,-0.00623827,0.13881275,-0.37166682
4.37318659,0.86500112,-0.86462408,0.13491062,-0.75283143,0.20821230,-0.34472731,0.65516516,-0.13660244,0.00005347,-0.00001539,0.03480770,-0.00697623,0.14066419,-0.39406694
4.37918959,0.87414915,-0.91618315,0.13484316,-0.79357359,0.21079692,-0.36301595,0.66257301,-0.14971010,0.00005413,-0.00001725,0.03432390,-0.00784768,0.14283360,-0.41619652
4.38519260,0.88209945,-0.96848095,0.13498146,-0.83277345,0.21308210,-0.38132467,0.66877640,-0.16470226,0.00005473,-0.00001929,0.03373808,-0.00885090,0.14529926,-0.43763705
4.39119560,0.88888524,-1.02062499,0.13529710,-0.86959539,0.21505130,-0.39927842,0.67388689,-0.18148479,0.00005529,-0.00002148,0.03306975,-0.00998254,0.14802194,-0.45797471
4.39719860,0.89450861,-1.07173715,0.13574899,-0.90323959,0.21668196,-0.41651236,0.67799604,-0.19994643,0.00005583,-0.00002383,0.03233806,-0.01123731,0.15094561,-0.47681238
4.40320160,0.89893657,-1.12097349,0.13628506,-0.93296540,0.21794561,-0.43268103,0.68116782,-0.21995669,0.00005633,-0.00002632,0.03156102,-0.01260773,0.15399904,-0.49378120
4.40920460,0.90209973,-1.16754316,0.13684434,-0.95811309,0.21880856,-0.44746696,0.68343291,-0.24136449,0.00005681,-0.00002894,0.03075483,-0.01408399,0.15709822,-0.50855138
4.41520760,0.90389363,-1.21072575,0.13735981,-0.97812310,0.21923298,-0.46058848,0.68478536,-0.26399768,0.00005726,-0.00003167,0.02993338,-0.01565379,0.16014939,-0.52084169
4.42121061,0.90418272,-1.24988655,0.13776141,-0.99255200,0.21917844,-0.47180624,0.68518185,-0.28766350,0.00005768,-0.00003448,0.02910784,-0.01730240,0.16305268,-0.53042728
4.42721361,0.90280696,-1.28448914,0.13797939,-1.00108438,0.21860396,-0.48092840,0.68454351,-0.31215021,0.00005804,-0.00003736,0.02828645,-0.01901272,0.16570614,-0.53714552
4.43321661,0.89959052,-1.31410494,0.13794768,-1.00354030,0.21747011,-0.48781424,0.68276044,-0.33722978,0.00005833,-0.00004028,0.02747450,-0.02076550,0.16801003,-0.54089958
4.43921961,0.89435238,-1.33841947,0.13760714,-0.99987792,0.21574152,-0.49237611,0.67969842,-0.36266166,0.00005853,-0.00004321,0.02667447,-0.02253971,0.16987111,-0.54165972
4.44522261,0.88691808,-1.35723526,0.13690862,-0.99019134,0.21338927,-0.49457957,0.67520769,-0.38819752,0.00005863,-0.00004614,0.02588625,-0.02431290,0.17120678,-0.53946213
4.45122561,0.87713200,-1.37047124,0.13581552,-0.97470379,0.21039325,-0.49444206,0.66913314,-0.41358675,0.00005858,-0.00004902,0.02510762,-0.02606179,0.17194894,-0.53440562
4.45722861,0.86486961,-1.37815900,0.13430596,-0.95375657,0.20674428,-0.49202985,0.66132530,-0.43858246,0.00005838,-0.00005185,0.02433469,-0.02776280,0.17204723,-0.52664625
4.46323162,0.85004874,-1.38043604,0.13237419,-0.92779443,0.20244591,-0.48745378,0.65165163,-0.46294774,0.00005799,-0.00005458,0.02356249,-0.02939275,0.17147161,-0.51639015
4.46923462,0.83263954,-1.37753641,0.13003147,-0.89734799,0.19751573,-0.48086376,0.64000734,-0.48646174,0.00005740,-0.00005720,0.02278556,-0.03092945,0.17021418,-0.50388510
4.47523762,0.81267220,-1.36977913,0.12730609,-0.86301423,0.19198610,-0.47244252,0.62632516,-0.50892532,0.00005660,-0.00005970,0.02199856,-0.03235239,0.16829007,-0.48941107
4.48124062,0.79024232,-1.35755502,0.12424279,-0.82543592,0.18590441,-0.46239869,0.61058355,-0.53016580,0.00005557,-0.00006204,0.02119676,-0.03364334,0.16573731,-0.47327037
4.48724362,0.76551334,-1.34131223,0.12090142,-0.78528083,0.17933253,-0.45095966,0.59281291,-0.55004060,0.00005431,-0.00006423,0.02037659,-0.03478681,0.16261590,-0.45577767
4.49324662,0.73871606,-1.32154116,0.11735498,-0.74322180,0.17234581,-0.43836437,0.57309944,-0.56843949,0.00005283,-0.00006624,0.01953599,-0.03577049,0.15900584,-0.43725045
4.49924962,0.71014514,-1.29875918,0.11368716,-0.69991815,0.16503137,-0.42485645,0.55158651,-0.58528523,0.00005113,-0.00006807,0.01867472,-0.03658555,0.15500435,-0.41800017
4.50525263,0.68015287,-1.27349564,0.10998942,-0.65599942,0.15748598,-0.41067766,0.52847360,-0.60053254,0.00004923,-0.00006973,0.01779453,-0.03722673,0.15072252,-0.39832448
4.51125563,0.64914045,-1.24627749,0.10635779,-0.61205165,0.14981341,-0.39606216,0.50401274,-0.61416554,0.00004715,-0.00007120,0.01689926,-0.03769237,0.14628118,-0.37850068
4.51725863,0.61754720,-1.21761614,0.10288947,-0.56860660,0.14212159,-0.38123144,0.47850292,-0.62619364,0.00004491,-0.00007250,0.01599476,-0.03798422,0.14180663,-0.35878066
4.52326163,0.58583841,-1.18799552,0.09967947,-0.52613414,0.13451956,-0.36639016,0.45228260,-0.63664628,0.00004256,-0.00007362,0.01508882,-0.03810717,0.13742606,-0.33938717
4.52926463,0.55449215,-1.15786199,0.09681733,-0.48503754,0.12711434,-0.35172295,0.42572095,-0.64556683,0.00004013,-0.00007457,0.01419088,-0.03806879,0.13326299,-0.32051166
4.53526763,0.52398595,-1.12761596,0.09438409,-0.44565180,0.12000793,-0.33739208,0.39920806,-0.65300601,0.00003765,-0.00007535,0.01331183,-0.03787889,0.12943298,-0.30231343
4.54127064,0.49478372,-1.09760570,0.09244966,-0.40824432,0.11329460,-0.32353606,0.37314476,-0.65901541,0.00003517,-0.00007598,0.01246362,-0.03754892,0.12603971,-0.28491999
4.54727364,0.46732354,-1.06812311,0.09107061,-0.37301794,0.10705839,-0.31026911,0.34793239,-0.66364141,0.00003273,-0.00007644,0.01165896,-0.03709138,0.12317160,-0.26842850
4.55327664,0.44200675,-1.03940175,0.09028854,-0.34011549,0.10137114,-0.29768137,0.32396293,-0.66692014,0.00003037,-0.00007675,0.01091090,-0.03651927,0.12089910,-0.25290795
4.55927964,0.41918881,-1.01161692,0.09012900,-0.30962572,0.09629096,-0.28583971,0.30160980,-0.66887369,0.00002812,-0.00007690,0.01023250,-0.03584555,0.11927282,-0.23840209
4.56528264,0.39917198,-0.98488771,0.09060104,-0.28158992,0.09186127,-0.27478923,0.28121967,-0.66950785,0.00002602,-0.00007688,0.00963647,-0.03508267,0.11832243,-0.22493259
4.57128564,0.38220006,-0.95928085,0.09169739,-0.25600886,0.08811033,-0.26455503,0.26310524,-0.66881169,0.00002411,-0.00007670,0.00913481,-0.03424222,0.11805646,-0.21250252
4.57728864,0.36845526,-0.93481614,0.09339518,-0.23284971,0.08505140,-0.25514441,0.24753925,-0.66675890,0.00002241,-0.00007635,0.00873852,-0.03333471,0.11846292,-0.20109976
4.58329165,0.35805688,-0.91147303,0.09565719,-0.21205259,0.08268325,-0.24654914,0.23474964,-0.66331078,0.00002095,-0.00007581,0.00845729,-0.03236937,0.11951072,-0.19070022
4.58929465,0.35106192,-0.88919818,0.09843360,-0.19353653,0.08099130,-0.23874792,0.22491583,-0.65842080,0.00001976,-0.00007507,0.00829929,-0.03135421,0.12115178,-0.18127090
4.59529765,0.34746709,-0.86791343,0.10166405,-0.17720460,0.07994891,-0.23170870,0.21816593,-0.65204022,0.00001883,-0.00007414,0.00827086,-0.03029605,0.12332372,-0.17277243
4.60130065,0.34721207,-0.84752393,0.10528001,-0.16294835,0.07951912,-0.22539094,0.21457499,-0.64412460,0.00001819,-0.00007299,0.00837638,-0.02920078,0.12595296,-0.16516126
4.60730365,0.35018379,-0.82792598,0.10920725,-0.15065122,0.07965650,-0.21974766,0.21416392,-0.63464050,0.00001784,-0.00007163,0.00861806,-0.02807354,0.12895817,-0.15839137
4.61330665,0.35622121,-0.80901424,0.11336841,-0.14019125,0.08030905,-0.21472725,0.21689920,-0.62357215,0.00001778,-0.00007005,0.00899580,-0.02691912,0.13225372,-0.15241554
4.61930965,0.36512064,-0.79068812,0.11768548,-0.13144302,0.08142021,-0.21027503,0.22269327,-0.61092748,0.00001800,-0.00006825,0.00950706,-0.02574219,0.13575324,-0.14718616
4.62531266,0.37664111,-0.77285696,0.12208214,-0.12427897,0.08293071,-0.20633444,0.23140556,-0.59674318,0.00001849,-0.00006624,0.01014678,-0.02454772,0.13937283,-0.14265567
4.63131566,0.39050983,-0.75544409,0.12648580,-0.11857032,0.08478031,-0.20284812,0.24284420,-0.58108852,0.00001924,-0.00006404,0.01090737,-0.02334120,0.14303401,-0.13877676
4.63731866,0.40642762,-0.73838959,0.13082938,-0.11418757,0.08690931,-0.19975861,0.25676857,-0.56406762,0.00002023,-0.00006165,0.01177870,-0.02212894,0.14666620,-0.13550224
4.64332166,0.42407411,-0.72165187,0.13505271,-0.11100089,0.08925992,-0.19700901,0.27289270,-0.54582013,0.00002143,-0.00005910,0.01274818,-0.02091826,0.15020867,-0.13278489
4.64932466,0.44311303,-0.70520818,0.13910353,-0.10888052,0.09177724,-0.19454339,0.29088968,-0.52652035,0.00002281,-0.00005642,0.01380088,-0.01971755,0.15361181,-0.13057721
4.65532766,0.46319737,-0.68905425,0.14293803,-0.10769713,0.09441012,-0.19230724,0.31039720,-0.50637481,0.00002435,-0.00005363,0.01491980,-0.01853637,0.15683779,-0.12883119
4.66133067,0.48397463,-0.67320332,0.14652114,-0.10732246,0.09711171,-0.19024792,0.33102422,-0.48561844,0.00002602,-0.00005077,0.01608610,-0.01738538,0.15986068,-0.12749830
4.66733367,0.50509220,-0.65768476,0.14982629,-0.10763015,0.09983978,-0.18831513,0.35235893,-0.46450979,0.00002777,-0.00004789,0.01727952,-0.01627623,0.16266579,-0.12652955
4.67333667,0.52620292,-0.64254246,0.15283498,-0.10849682,0.10255686,-0.18646153,0.37397778,-0.44332529,0.00002957,-0.00004500,0.01847881,-0.01522138,0.16524865,-0.12587587
4.67933967,0.54697089,-0.62783336,0.15553606,-0.10980341,0.10523026,-0.18464346,0.39545565,-0.42235308,0.00003138,-0.00004217,0.01966224,-0.01423386,0.16761342,-0.12548870
4.68534267,0.56707745,-0.61362595,0.15792482,-0.11143674,0.10783193,-0.18282181,0.41637671,-0.40188645,0.00003318,-0.00003942,0.02080821,-0.01332703,0.16977105,-0.12532079
4.69134567,0.58622725,-0.59999915,0.16000195,-0.11329128,0.11033825,-0.18096289,0.43634590,-0.38221743,0.00003492,-0.00003681,0.02189583,-0.01251421,0.17173717,-0.12532729
4.69734867,0.60415433,-0.58704118,0.16177246,-0.11527088,0.11272976,-0.17903951,0.45500039,-0.36363034,0.00003658,-0.00003435,0.02290557,-0.01180841,0.17352989,-0.12546691
4.70335168,0.62062792,-0.57484870,0.16324466,-0.11729059,0.11499089,-0.17703184,0.47202082,-0.34639587,0.00003812,-0.00003209,0.02381984,-0.01122197,0.17516770,-0.12570318
4.70935468,0.63545779,-0.56352574,0.16442912,-0.11927827,0.11710969,-0.17492830,0.48714150,-0.33076540,0.00003953,-0.00003005,0.02462364,-0.01076619,0.17666740,-0.12600579
4.71535768,0.64849882,-0.55318246,0.16533780,-0.12117594,0.11907752,-0.17272617,0.50015938,-0.31696590,0.00004078,-0.00002827,0.02530499,-0.01045106,0.17804237,-0.12635167
4.72136068,0.65965454,-0.54393349,0.16598327,-0.12294083,0.12088878,-0.17043198,0.51094098,-0.30519522,0.00004187,-0.00002676,0.02585541,-0.01028485,0.17930117,-0.12672594
4.72736368,0.66887928,-0.53589556,0.16637814,-0.12454586,0.12254068,-0.16806145,0.51942704,-0.29561790,0.00004279,-0.00002554,0.02627019,-0.01027390,0.18044645,-0.12712260
4.73336668,0.67617882,-0.52918443,0.16653457,-0.12597968,0.12403289,-0.16563908,0.52563439,-0.28836137,0.00004353,-0.00002462,0.02654855,-0.01042226,0.18147439,-0.12754469
4.73936968,0.68160916,-0.52391094,0.16646398,-0.12724607,0.12536734,-0.16319726,0.52965489,-0.28351265,0.00004410,-0.00002401,0.02669367,-0.01073146,0.18237454,-0.12800409
4.74537269,0.68527355,-0.52017622,0.16617687,-0.12836276,0.12654781,-0.16077488,0.53165120,-0.28111545,0.00004452,-0.00002369,0.02671252,-0.01120029,0.18313003,-0.12852083
4.75137569,0.68731744,-0.51806614,0.16568270,-0.12935963,0.12757963,-0.15841559,0.53184953,-0.28116786,0.00004480,-0.00002367,0.02661553,-0.01182463,0.18371828,-0.12912183
4.75737869,0.68792181,-0.51764529,0.16498990,-0.13027643,0.12846920,-0.15616560,0.53052956,-0.28362058,0.00004496,-0.00002394,0.02641621,-0.01259732,0.18411196,-0.12983926
4.76338169,0.68729470,-0.51895059,0.16410591,-0.13115999,0.12922354,-0.15407132,0.52801176,-0.28837591,0.00004502,-0.00002447,0.02613046,-0.01350807,0.18428025,-0.13070841
4.76938469,0.68566155,-0.52198517,0.16303719,-0.13206114,0.12984978,-0.15217671,0.52464286,-0.29528756,0.00004502,-0.00002524,0.02577598,-0.01454350,0.18419030,-0.13176530
4.77538769,0.68325456,-0.52671267,0.16178932,-0.13303140,0.13035454,-0.15052078,0.52077989,-0.30416163,0.00004498,-0.00002624,0.02537142,-0.01568718,0.18380876,-0.13304406
4.78139070,0.68030153,-0.53305263,0.16036700,-0.13411963,0.13074335,-0.14913504,0.51677362,-0.31475864,0.00004493,-0.00002741,0.02493563,-0.01691986,0.18310333,-0.13457424
4.78739370,0.67701485,-0.54087723,0.15877406,-0.13536882,0.13102008,-0.14804140,0.51295213,-0.32679699,0.00004489,-0.00002874,0.02448685,-0.01821971,0.18204428,-0.13637823
4.79339670,0.67358100,-0.55000991,0.15701340,-0.13681312,0.13118634,-0.14725037,0.50960541,-0.33995783,0.00004488,-0.00003017,0.02404190,-0.01956268,0.18060576,-0.13846887
4.79939970,0.67015114,-0.56022602,0.15508704,-0.13847530,0.13124098,-0.14675982,0.50697158,-0.35389146,0.00004493,-0.00003168,0.02361554,-0.02092301,0.17876698,-0.14084747
4.80540270,0.66683337,-0.57125594,0.15299596,-0.14036478,0.13117973,-0.14655441,0.50522559,-0.36822511,0.00004503,-0.00003322,0.02321984,-0.02227375,0.17651305,-0.14350231
4.81140570,0.66368701,-0.58279041,0.15074014,-0.14247631,0.13099492,-0.14660565,0.50447081,-0.38257204,0.00004521,-0.00003475,0.02286377,-0.02358743,0.17383569,-0.14640774
4.81740870,0.66071912,-0.59448839,0.14831849,-0.14478939,0.13067537,-0.14687264,0.50473409,-0.39654187,0.00004545,-0.00003623,0.02255284,-0.02483677,0.17073349,-0.14952401
4.82341171,0.65788378,-0.60598690,0.14572894,-0.14726843,0.13020655,-0.14730354,0.50596446,-0.40975159,0.00004576,-0.00003762,0.02228902,-0.02599544,0.16721199,-0.15279770
4.82941471,0.65508386,-0.61691273,0.14296851,-0.14986377,0.12957082,-0.14783766,0.50803550,-0.42183711,0.00004612,-0.00003888,0.02207076,-0.02703881,0.16328347,-0.15616301
4.83541771,0.65217551,-0.62689544,0.14003349,-0.15251327,0.12874804,-0.14840798,0.51075141,-0.43246484,0.00004650,-0.00003998,0.02189317,-0.02794472,0.15896654,-0.15954363
4.84142071,0.64897501,-0.63558110,0.13691977,-0.15514474,0.12771623,-0.14894421,0.51385625,-0.44134276,0.00004690,-0.00004090,0.02174841,-0.02869419,0.15428551,-0.16285531
4.84742371,0.64526774,-0.64264624,0.13362317,-0.15767880,0.12645254,-0.14937598,0.51704616,-0.44823064,0.00004728,-0.00004161,0.02162614,-0.02927209,0.14926967,-0.16600883
4.85342671,0.64081884,-0.64781117,0.13013989,-0.16003222,0.12493429,-0.14963625,0.51998366,-0.45294881,0.00004761,-0.00004210,0.02151412,-0.02966763,0.14395244,-0.16891350
4.85942971,0.63538506,-0.65085226,0.12646707,-0.16212147,0.12314018,-0.14966454,0.52231348,-0.45538512,0.00004787,-0.00004235,0.02139888,-0.02987477,0.13837052,-0.17148073
4.86543272,0.62872708,-0.65161237,0.12260332,-0.16386645,0.12105151,-0.14941001,0.52367922,-0.45549974,0.00004801,-0.00004238,0.02126639,-0.02989250,0.13256308,-0.17362779
4.87143572,0.62062194,-0.65000900,0.11854935,-0.16519408,0.11865339,-0.14883416,0.52373970,-0.45332745,0.00004802,-0.00004219,0.02110279,-0.02972490,0.12657093,-0.17528144
4.87743872,0.61087475,-0.64603972,0.11430849,-0.16604173,0.11593597,-0.14791301,0.52218467,-0.44897733,0.00004787,-0.00004179,0.02089503,-0.02938102,0.12043577,-0.17638122
4.88344172,0.59932921,-0.63978458,0.10988723,-0.16636017,0.11289540,-0.14663866,0.51874873,-0.44262975,0.00004753,-0.00004120,0.02063149,-0.02887468,0.11419963,-0.17688240
4.88944472,0.58587645,-0.63140527,0.10529563,-0.16611611,0.10953473,-0.14502018,0.51322318,-0.43453069,0.00004698,-0.00004046,0.02030249,-0.02822394,0.10790426,-0.17675837
4.89544772,0.57046176,-0.62114116,0.10054759,-0.16529397,0.10586450,-0.14308377,0.50546509,-0.42498371,0.00004622,-0.00003959,0.01990070,-0.02745057,0.10159074,-0.17600228
4.90145073,0.55308887,-0.60930210,0.09566104,-0.16389708,0.10190306,-0.14087218,0.49540332,-0.41433958,0.00004525,-0.00003864,0.01942142,-0.02657932,0.09529907,-0.17462800
4.90745373,0.53382179,-0.59625850,0.09065784,-0.16194797,0.09767667,-0.13844338,0.48304142,-0.40298429,0.00004405,-0.00003764,0.01886271,-0.02563707,0.08906794,-0.17267022
4.91345673,0.51278394,-0.58242880,0.08556364,-0.15948794,0.09321915,-0.13586860,0.46845724,-0.39132557,0.00004264,-0.00003665,0.01822544,-0.02465199,0.08293446,-0.17018377
4.91945973,0.49015491,-0.56826505,0.08040740,-0.15657585,0.08857138,-0.13322968,0.45179950,-0.37977861,0.00004103,-0.00003569,0.01751315,-0.02365253,0.07693394,-0.16724209
4.92546273,0.46616493,-0.55423689,0.07522093,-0.15328617,0.08378044,-0.13061606,0.43328162,-0.36875144,0.00003925,-0.00003482,0.01673188,-0.02266657,0.07109977,-0.16393494
4.93146573,0.44108741,-0.54081476,0.07003809,-0.14970634,0.07889850,-0.12812130,0.41317321,-0.35863055,0.00003730,-0.00003406,0.01588977,-0.02172048,0.06546319,-0.16036549
4.93746873,0.41522998,-0.52845284,0.06489403,-0.14593372,0.07398156,-0.12583934,0.39178975,-0.34976718,0.00003523,-0.00003347,0.01499676,-0.02083831,0.06005315,-0.15664679
4.94347174,0.38892450,-0.51757236,0.05982431,-0.14207195,0.06908803,-0.12386079,0.36948089,-0.34246488,0.00003305,-0.00003306,0.01406409,-0.02004104,0.05489608,-0.15289781
4.94947474,0.36251650,-0.50854596,0.05486394,-0.13822717,0.06427724,-0.12226912,0.34661816,-0.33696873,0.00003080,-0.00003286,0.01310387,-0.01934596,0.05001575,-0.14923920
4.95547774,0.33635447,-0.50168360,0.05004652,-0.13450408,0.05960788,-0.12113713,0.32358248,-0.33345659,0.00002851,-0.00003289,0.01212860,-0.01876623,0.04543301,-0.14578900
4.96148074,0.31077957,-0.49722065,0.04540339,-0.13100204,0.05513654,-0.12052380,0.30075204,-0.33203268,0.00002622,-0.00003315,0.01115071,-0.01831049,0.04116564,-0.14265825
4.96748374,0.28611605,-0.49530840,0.04096287,-0.12781138,0.05091632,-0.12047145,0.27849106,-0.33272375,0.00002394,-0.00003365,0.01018217,-0.01798273,0.03722813,-0.13994696
4.97348674,0.26266274,-0.49600765,0.03674969,-0.12501001,0.04699552,-0.12100367,0.25713966,-0.33547794,0.00002171,-0.00003437,0.00923415,-0.01778228,0.03363154,-0.13774032
4.97948974,0.24068589,-0.49928525,0.03278451,-0.12266060,0.04341657,-0.12212371,0.23700535,-0.34016637,0.00001955,-0.00003529,0.00831667,-0.01770394,0.03038335,-0.13610550
4.98549275,0.22041346,-0.50501413,0.02908372,-0.12080820,0.04021509,-0.12381378,0.21835605,-0.34658742,0.00001749,-0.00003641,0.00743845,-0.01773831,0.02748738,-0.13508902
4.99149575,0.20203098,-0.51297645,0.02565932,-0.11947867,0.03741919,-0.12603499,0.20141496,-0.35447351,0.00001554,-0.00003767,0.00660673,-0.01787215,0.02494373,-0.13471489
4.99749875,0.18567904,-0.52287011,0.02251905,-0.11867772,0.03504898,-0.12872809,0.18635713,-0.36350022,0.00001371,-0.00003905,0.00582719,-0.01808901,0.02274881,-0.13498351
5.00350175,0.17145227,-0.53431815,0.01966677,-0.11839076,0.03311628,-0.13181503,0.17330780,-0.37329736,0.00001201,-0.00004051,0.00510400,-0.01836981,0.02089539,-0.13587143
5.00950475,0.15939978,-0.54688084,0.01710292,-0.11858350,0.03162452,-0.13520113,0.16234230,-0.38346158,0.00001046,-0.00004199,0.00443979,-0.01869358,0.01937276,-0.13733192
5.01550775,0.14952690,-0.56007002,0.01482518,-0.11920323,0.03056888,-0.13877794,0.15348740,-0.39357015,0.00000905,-0.00004346,0.00383586,-0.01903822,0.01816689,-0.13929641
5.02151076,0.14179818,-0.57336507,0.01282935,-0.12018081,0.02993660,-0.14242661,0.14672391,-0.40319534,0.00000779,-0.00004485,0.00329227,-0.01938127,0.01726069,-0.14167671
5.02751376,0.13614123,-0.58623005,0.01111026,-0.12143324,0.02970746,-0.14602163,0.14199045,-0.41191883,0.00000667,-0.00004613,0.00280801,-0.01970066,0.01663435,-0.14436783
5.03351676,0.13245164,-0.59813126,0.00966288,-0.12286660,0.02985441,-0.14943489,0.13918805,-0.41934570,0.00000570,-0.00004725,0.00238127,-0.01997549,0.01626570,-0.14725150
5.03951976,0.13059846,-0.60855459,0.00848349,-0.12437949,0.03034438,-0.15253976,0.13818554,-0.42511742,0.00000487,-0.00004817,0.00200960,-0.02018664,0.01613065,-0.15020006
5.04552276,0.13043035,-0.61702211,0.00757099,-0.12586659,0.03113924,-0.15521515,0.13882560,-0.42892332,0.00000418,-0.00004886,0.00169014,-0.02031740,0.01620367,-0.15308072
5.05152576,0.13178225,-0.62310704,0.00692822,-0.12722232,0.03219684,-0.15734944,0.14093118,-0.43051019,0.00000362,-0.00004928,0.00141982,-0.02035393,0.01645838,-0.15575989
5.05752876,0.13448227,-0.62644685,0.00656340,-0.12834444,0.03347219,-0.15884389,0.14431231,-0.42968961,0.00000319,-0.00004941,0.00119559,-0.02028563,0.01686812,-0.15810762
5.06353177,0.13835904,-0.62675377,0.00649162,-0.12913747,0.03491881,-0.15961571,0.14877310,-0.42634276,0.00000290,-0.00004924,0.00101459,-0.02010536,0.01740659,-0.16000176
5.06953477,0.14324897,-0.62382252,0.00673636,-0.12951573,0.03649003,-0.15960047,0.15411879,-0.42042260,0.00000274,-0.00004877,0.00087429,-0.01980956,0.01804857,-0.16133183
5.07553777,0.14900367,-0.61753492,0.00733100,-0.12940607,0.03814040,-0.15875384,0.16016279,-0.41195343,0.00000273,-0.00004799,0.00077267,-0.01939820,0.01877057,-0.16200247
5.08154077,0.15549713,-0.60786144,0.00832039,-0.12874995,0.03982718,-0.15705261,0.16673343,-0.40102781,0.00000286,-0.00004691,0.00070836,-0.01887464,0.01955160,-0.16193627
5.08754377,0.16263257,-0.59485955,0.00976228,-0.12750504,0.04151172,-0.15449498,0.17368038,-0.38780130,0.00000316,-0.00004555,0.00068068,-0.01824535,0.02037383,-0.16107591
