energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.01500750,1.51518048,0.00391351,0.11822636,0.47530993,0.04495163,0.22284647,0.28569175,0.79152138
-0.00900450,1.48920057,0.00430373,0.10791046,0.46912802,0.04351826,0.21011517,0.28247793,0.77521022
-0.00300150,1.46558855,0.00475366,0.09806803,0.46217322,0.04202742,0.19774927,0.27995083,0.76102518
0.00300150,1.44467419,0.00526926,0.08879035,0.45475693,0.04051596,0.18586531,0.27814333,0.74904740
0.00900450,1.42666900,0.00585636,0.08015399,0.44718624,0.03901923,0.17456052,0.27706398,0.73927402
0.01500750,1.41166056,0.00652048,0.07222055,0.43975418,0.03757000,0.16391163,0.27669664,0.73161885
0.02101051,1.39961171,0.00726675,0.06503684,0.43273090,0.03619758,0.15397454,0.27700100,0.72591621
0.02701351,1.39036459,0.00809961,0.05863531,0.42635596,0.03492711,0.14478454,0.27791391,0.72192777
0.03301651,1.38364953,0.00902270,0.05303485,0.42083214,0.03377895,0.13635722,0.27935157,0.71935213
0.03901951,1.37909822,0.01003859,0.04824165,0.41632076,0.03276831,0.12868994,0.28121240,0.71783689
0.04502251,1.37626047,0.01114854,0.04425023,0.41293856,0.03190503,0.12176375,0.28338058,0.71699252
0.05102551,1.37462393,0.01235225,0.04104454,0.41075628,0.03119357,0.11554573,0.28572992,0.71640765
0.05702851,1.37363555,0.01364766,0.03859899,0.40979859,0.03063317,0.10999143,0.28812823,0.71566493
0.06303152,1.37272389,0.01503066,0.03687950,0.41004540,0.03021809,0.10504762,0.29044157,0.71435691
0.06903452,1.37132111,0.01649494,0.03584444,0.41143433,0.02993816,0.10065492,0.29253861,0.71210104
0.07503752,1.36888377,0.01803178,0.03544551,0.41386408,0.02977921,0.09675036,0.29429457,0.70855340
0.08104052,1.36491147,0.01962998,0.03562854,0.41719855,0.02972380,0.09326980,0.29559492,0.70342044
0.08704352,1.35896265,0.02127578,0.03633424,0.42127155,0.02975189,0.09015003,0.29633841,0.69646829
0.09304652,1.35066715,0.02295292,0.03749891,0.42589182,0.02984155,0.08733060,0.29643953,0.68752943
0.09904952,1.33973509,0.02464276,0.03905516,0.43084842,0.02996976,0.08475530,0.29583039,0.67650654
0.10505253,1.32596227,0.02632449,0.04093269,0.43591615,0.03011308,0.08237330,0.29446177,0.66337349
0.11105553,1.30923215,0.02797549,0.04305905,0.44086119,0.03024845,0.08014000,0.29230373,0.64817373
0.11705853,1.28951483,0.02957172,0.04536061,0.44544665,0.03035377,0.07801751,0.28934550,0.63101630
0.12306153,1.26686353,0.03108829,0.04776354,0.44943819,0.03040856,0.07597492,0.28559501,0.61206990
0.12906453,1.24140919,0.03250000,0.05019493,0.45260955,0.03039443,0.07398835,0.28107799,0.59155542
0.13506753,1.21335388,0.03378208,0.05258402,0.45474795,0.03029561,0.07204085,0.27583681,0.56973759
0.14107054,1.18296344,0.03491082,0.05486349,0.45565941,0.03009922,0.07012213,0.26992923,0.54691605
0.14707354,1.15056007,0.03586436,0.05697078,0.45517364,0.02979559,0.06822831,0.26342696,0.52341642
0.15307654,1.11651515,0.03662335,0.05884941,0.45314875,0.02937839,0.06636150,0.25641431,0.49958180
0.15907954,1.08124246,0.03717161,0.06045024,0.44947527,0.02884470,0.06452951,0.24898678,0.47576485
0.16508254,1.04519210,0.03749673,0.06173258,0.44407964,0.02819499,0.06274540,0.24124973,0.45232085
0.17108554,1.00884478,0.03759051,0.06266519,0.43692680,0.02743300,0.06102707,0.23331701,0.42960169
0.17708854,0.97270649,0.03744933,0.06322693,0.42802191,0.02656551,0.05939684,0.22530955,0.40795086
0.18309155,0.93730307,0.03707433,0.06340722,0.41741094,0.02560206,0.05788091,0.21735389,0.38769926
0.18909455,0.90317448,0.03647142,0.06320620,0.40518015,0.02455462,0.05650883,0.20958050,0.36916182
0.19509755,0.87086824,0.03565119,0.06263444,0.39145431,0.02343719,0.05531274,0.20212187,0.35263447
0.20110055,0.84093181,0.03462856,0.06171245,0.37639377,0.02226532,0.05432662,0.19511039,0.33839149
0.20710355,0.81390368,0.03342239,0.06046979,0.36019037,0.02105570,0.05358531,0.18867582,0.32668278
0.21310655,0.79030291,0.03205486,0.05894390,0.34306236,0.01982563,0.05312339,0.18294253,0.31773105
0.21910955,0.77061731,0.03055079,0.05717874,0.32524845,0.01859258,0.05297404,0.17802647,0.31172860
0.22511256,0.75529035,0.02893695,0.05522320,0.30700122,0.01737376,0.05316762,0.17403189,0.30883381
0.23111556,0.74470719,0.02724116,0.05312940,0.28858017,0.01618566,0.05373032,0.17104799,0.30916724
0.23711856,0.73918039,0.02549157,0.05095099,0.27024459,0.01504370,0.05468273,0.16914559,0.31280745
0.24312156,0.73893586,0.02371583,0.04874151,0.25224661,0.01396190,0.05603846,0.16837400,0.31978680
0.24912456,0.74409990,0.02194038,0.04655274,0.23482464,0.01295263,0.05780288,0.16875821,0.33008743
0.25512756,0.75468807,0.02018981,0.04443342,0.21819746,0.01202640,0.05997201,0.17029667,0.34363777
0.26113057,0.77059668,0.01848632,0.04242803,0.20255905,0.01119174,0.06253169,0.17295974,0.36030987
0.26713357,0.79159766,0.01684926,0.04057594,0.18807453,0.01045511,0.06545708,0.17668895,0.37991798
0.27313657,0.81733744,0.01529488,0.03891086,0.17487711,0.00982092,0.06871245,0.18139734,0.40221864
0.27913957,0.84734020,0.01383617,0.03746047,0.16306623,0.00929158,0.07225153,0.18697074,0.42691258
0.28514257,0.88101595,0.01248274,0.03624655,0.15270685,0.00886760,0.07601810,0.19327020,0.45364867
0.29114557,0.91767328,0.01124099,0.03528517,0.14382982,0.00854772,0.07994721,0.20013543,0.48202995
0.29714857,0.95653664,0.01011423,0.03458719,0.13643338,0.00832914,0.08396666,0.20738922,0.51162181
0.30315158,0.99676767,0.00910297,0.03415901,0.13048547,0.00820772,0.08799896,0.21484274,0.54196213
0.30915458,1.03748994,0.00820526,0.03400325,0.12592692,0.00817818,0.09196351,0.22230136,0.57257313
0.31515758,1.07781601,0.00741702,0.03411963,0.12267519,0.00823436,0.09577907,0.22957100,0.60297461
0.32116058,1.11687588,0.00673255,0.03450575,0.12062862,0.00836948,0.09936627,0.23646457,0.63269806
0.32716358,1.15384566,0.00614485,0.03515780,0.11967092,0.00857634,0.10265026,0.24280825,0.66130110
0.33316658,1.18797500,0.00564611,0.03607117,0.11967580,0.00884754,0.10556312,0.24844732,0.68838161
0.33916958,1.21861233,0.00522808,0.03724078,0.12051153,0.00917569,0.10804609,0.25325139,0.71359106
0.34517259,1.24522655,0.00488241,0.03866131,0.12204532,0.00955353,0.11005160,0.25711857,0.73664621
0.35117559,1.26742430,0.00460103,0.04032713,0.12414740,0.00997415,0.11154471,0.25997853,0.75733891
0.35717859,1.28496207,0.00437636,0.04223205,0.12669462,0.01043097,0.11250418,0.26179434,0.77554325
0.36318159,1.29775245,0.00420158,0.04436880,0.12957357,0.01091792,0.11292304,0.26256284,0.79121995
0.36918459,1.30586452,0.00407076,0.04672845,0.13268310,0.01142939,0.11280856,0.26231374,0.80441756
0.37518759,1.30951821,0.00397899,0.04929961,0.13593616,0.01196027,0.11218169,0.26110736,0.81527060
0.38119060,1.30907311,0.00392243,0.05206764,0.13926103,0.01250593,0.11107604,0.25903118,0.82399454
0.38719360,1.30501233,0.00389833,0.05501390,0.14260189,0.01306211,0.10953643,0.25619549,0.83087789
0.39319660,1.29792215,0.00390495,0.05811498,0.14591871,0.01362494,0.10761701,0.25272815,0.83627184
0.39919960,1.28846850,0.00394154,0.06134227,0.14918653,0.01419080,0.10537922,0.24876898,0.84057772
0.40520260,1.27737147,0.00400817,0.06466158,0.15239424,0.01475624,0.10288952,0.24446383,0.84423303
0.41120560,1.26537884,0.00410561,0.06803318,0.15554284,0.01531796,0.10021708,0.23995875,0.84769642
0.41720860,1.25323994,0.00423514,0.07141204,0.15864330,0.01587266,0.09743161,0.23539454,0.85143239
0.42321161,1.24168079,0.00439838,0.07474853,0.16171418,0.01641706,0.09460120,0.23090169,0.85589622
0.42921461,1.23138146,0.00459704,0.07798935,0.16477893,0.01694781,0.09179058,0.22659623,0.86151966
0.43521761,1.22295655,0.00483278,0.08107877,0.16786327,0.01746150,0.08905949,0.22257631,0.86869796
0.44122061,1.21693917,0.00510693,0.08396024,0.17099240,0.01795468,0.08646159,0.21891981,0.87777864
0.44722361,1.21376900,0.00542032,0.08657804,0.17418845,0.01842384,0.08404361,0.21568289,0.88905218
0.45322661,1.21378443,0.00577311,0.08887915,0.17746810,0.01886552,0.08184493,0.21289960,0.90274509
0.45922961,1.21721888,0.00616459,0.09081517,0.18084051,0.01927634,0.07989754,0.21058224,0.91901531
0.46523262,1.22420107,0.00659306,0.09234403,0.18430561,0.01965307,0.07822628,0.20872270,0.93795008
0.47123562,1.23475894,0.00705576,0.09343176,0.18785285,0.01999275,0.07684945,0.20729438,0.95956618
0.47723862,1.24882672,0.00754875,0.09405382,0.19146047,0.02029273,0.07577954,0.20625473,0.98381243
0.48324162,1.26625472,0.00806697,0.09419624,0.19509530,0.02055082,0.07502422,0.20554818,1.01057430
0.48924462,1.28682121,0.00860422,0.09385635,0.19871304,0.02076532,0.07458739,0.20510939,1.03968027
0.49524762,1.31024583,0.00915328,0.09304314,0.20225918,0.02093514,0.07447029,0.20486656,1.07090978
0.50125063,1.33620383,0.00970605,0.09177715,0.20567039,0.02105983,0.07467252,0.20474493,1.10400225
0.50725363,1.36434076,0.01025369,0.09009001,0.20887636,0.02113964,0.07519313,0.20467006,1.13866695
0.51325663,1.39428674,0.01078690,0.08802360,0.21180210,0.02117556,0.07603140,0.20457104,1.17459319
0.51925963,1.42567010,0.01129616,0.08562884,0.21437048,0.02116934,0.07718765,0.20438349,1.21146043
0.52526263,1.45812960,0.01177199,0.08296424,0.21650507,0.02112350,0.07866369,0.20405217,1.24894793
0.53126563,1.49132508,0.01220526,0.08009426,0.21813299,0.02104128,0.08046321,0.20353333,1.28674351
0.53726863,1.52494602,0.01258747,0.07708752,0.21918776,0.02092663,0.08259185,0.20279668,1.32455102
0.54327164,1.55871771,0.01291105,0.07401499,0.21961202,0.02078416,0.08505707,0.20182681,1.36209631
0.54927464,1.59240501,0.01316959,0.07094816,0.21935989,0.02061907,0.08786785,0.20062420,1.39913132
0.55527764,1.62581356,0.01335804,0.06795734,0.21839897,0.02043704,0.09103416,0.19920576,1.43543636
0.56128064,1.65878836,0.01347291,0.06511002,0.21671183,0.02024412,0.09456623,0.19760464,1.47082031
0.56728364,1.69121016,0.01351235,0.06246949,0.21429689,0.02004663,0.09847369,0.19586968,1.50511911
0.57328664,1.72298966,0.01347618,0.06009353,0.21116871,0.01985097,0.10276461,0.19406406,1.53819249
0.57928964,1.75406014,0.01336590,0.05803341,0.20735756,0.01966348,0.10744441,0.19226351,1.56991948
0.58529265,1.78436888,0.01318459,0.05633299,0.20290845,0.01949026,0.11251476,0.19055386,1.60019291
0.59129565,1.81386797,0.01293676,0.05502811,0.19787946,0.01933698,0.11797246,0.18902813,1.62891356
0.59729865,1.84250511,0.01262818,0.05414599,0.19233968,0.01920869,0.12380839,0.18778307,1.65598431
0.60330165,1.87021497,0.01226564,0.05370498,0.18636667,0.01910963,0.13000653,0.18691549,1.68130481
0.60930465,1.89691164,0.01185668,0.05371426,0.18004366,0.01904306,0.13654307,0.18651821,1.70476719
0.61530765,1.92248270,0.01140937,0.05417382,0.17345666,0.01901109,0.14338581,0.18667599,1.72625304
0.62131066,1.94678522,0.01093197,0.05507440,0.16669149,0.01901456,0.15049362,0.18746149,1.74563203
0.62731366,1.96964397,0.01043273,0.05639763,0.15983107,0.01905292,0.15781626,0.18893152,1.76276216
0.63331666,1.99085192,0.00991963,0.05811630,0.15295287,0.01912421,0.16529441,0.19112359,1.77749174
0.63931966,2.01017293,0.00940022,0.06019466,0.14612683,0.01922501,0.17285997,0.19405317,1.78966283
0.64532266,2.02734660,0.00888143,0.06258897,0.13941366,0.01935050,0.18043674,0.19771158,1.79911590
0.65132566,2.04209479,0.00836948,0.06524809,0.13286375,0.01949456,0.18794128,0.20206476,1.80569544
0.65732866,2.05412952,0.00786981,0.06811438,0.12651654,0.01964991,0.19528417,0.20705308,1.80925587
0.66333167,2.06316192,0.00738710,0.07112466,0.12040048,0.01980833,0.20237150,0.21259207,1.80966757
0.66933467,2.06891156,0.00692527,0.07421147,0.11453348,0.01996089,0.20910660,0.21857429,1.80682242
0.67533767,2.07111592,0.00648756,0.07730450,0.10892378,0.02009825,0.21539201,0.22487216,1.80063863
0.68134067,2.06953953,0.00607660,0.08033218,0.10357130,0.02021099,0.22113163,0.23134179,1.79106449
0.68734367,2.06398252,0.00569459,0.08322349,0.09846915,0.02028997,0.22623294,0.23782757,1.77808100
0.69334667,2.05428833,0.00534335,0.08590989,0.09360541,0.02032665,0.23060933,0.24416743,1.76170333
0.69934967,2.04035039,0.00502450,0.08832730,0.08896504,0.02031349,0.23418241,0.25019859,1.74198113
0.70535268,2.02211789,0.00473959,0.09041815,0.08453169,0.02024428,0.23688420,0.25576340,1.71899799
0.71135568,1.99960040,0.00449016,0.09213336,0.08028960,0.02011447,0.23865922,0.26071527,1.69287029
0.71735868,1.97287162,0.00427791,0.09343423,0.07622514,0.01992142,0.23946631,0.26492420,1.66374567
0.72336168,1.94207221,0.00410471,0.09429406,0.07232838,0.01966471,0.23928019,0.26828179,1.63180160
0.72936468,1.90741185,0.00397270,0.09469961,0.06859421,0.01934623,0.23809262,0.27070551,1.59724422
0.73536768,1.86917051,0.00388429,0.09465210,0.06502329,0.01897039,0.23591317,0.27214195,1.56030767
0.74137069,1.82769908,0.00384218,0.09416793,0.06162268,0.01854411,0.23276959,0.27256902,1.52125415
0.74737369,1.78341920,0.00384931,0.09327886,0.05840613,0.01807686,0.22870763,0.27199691,1.48037468
0.75337669,1.73682235,0.00390888,0.09203177,0.05539414,0.01758051,0.22379045,0.27046788,1.43799050
0.75937969,1.68846800,0.00402423,0.09048796,0.05261369,0.01706922,0.21809754,0.26805479,1.39445499
0.76538269,1.63898074,0.00419882,0.08872187,0.05009772,0.01655922,0.21172320,0.26485863,1.35015570
0.77138569,1.58904621,0.00443608,0.08681950,0.04788436,0.01606846,0.20477467,0.26100504,1.30551639
0.77738869,1.53940567,0.00473940,0.08487634,0.04601598,0.01561634,0.19736989,0.25664002,1.26099853
0.78339170,1.49084912,0.00511196,0.08299493,0.04453805,0.01522325,0.18963503,0.25192523,1.21710195
0.78939470,1.44420689,0.00555663,0.08128218,0.04349779,0.01491012,0.18170185,0.24703284,1.17436433
0.79539770,1.40033957,0.00607586,0.07984655,0.04294272,0.01469798,0.17370493,0.24214043,1.13335916
0.80140070,1.36012652,0.00667156,0.07879499,0.04291916,0.01460739,0.16577892,0.23742600,1.09469208
0.80740370,1.32445286,0.00734495,0.07823000,0.04347058,0.01465793,0.15805585,0.23306332,1.05899527
0.81340670,1.29419527,0.00809645,0.07824666,0.04463596,0.01486763,0.15066255,0.22921792,1.02692013
0.81940970,1.27020681,0.00892555,0.07892988,0.04644814,0.01525246,0.14371829,0.22604365,0.99912811
0.82541271,1.25330113,0.00983066,0.08035192,0.04893220,0.01582575,0.13733263,0.22368001,0.97627997
0.83141571,1.24423628,0.01080901,0.08257012,0.05210396,0.01659771,0.13160359,0.22225025,0.95902373
0.83741871,1.24369870,0.01185653,0.08562522,0.05596859,0.01757498,0.12661610,0.22186019,0.94798155
0.84342171,1.25228763,0.01296778,0.08953994,0.06051944,0.01876020,0.12244074,0.22259764,0.94373601
0.84942471,1.27050039,0.01413585,0.09431817,0.06573711,0.02015169,0.11913281,0.22453251,0.94681608
0.85542771,1.29871884,0.01535235,0.09994466,0.07158875,0.02174325,0.11673175,0.22771715,0.95768316
0.86143072,1.33719736,0.01660741,0.10638525,0.07802787,0.02352395,0.11526078,0.23218707,0.97671756
0.86743372,1.38605256,0.01788973,0.11358759,0.08499436,0.02547821,0.11472686,0.23796175,1.00420580
0.87343672,1.44525492,0.01918665,0.12148240,0.09241502,0.02758582,0.11512093,0.24504535,1.04032885
0.87943972,1.51462254,0.02048435,0.12998520,0.10020450,0.02982227,0.11641835,0.25342729,1.08515170
0.88544272,1.59381700,0.02176800,0.13899834,0.10826668,0.03215910,0.11857957,0.26308257,1.13861440
0.89144572,1.68234147,0.02302204,0.14841343,0.11649636,0.03456441,0.12155106,0.27397175,1.20052470
0.89744872,1.77954095,0.02423049,0.15811398,0.12478147,0.03700353,0.12526640,0.28604059,1.27055252
0.90345173,1.88460485,0.02537728,0.16797806,0.13300536,0.03943972,0.12964752,0.29921933,1.34822635
0.90945473,1.99657164,0.02644660,0.17788105,0.14104949,0.04183508,0.13460621,0.31342177,1.43293176
0.91545773,2.11433595,0.02742332,0.18769829,0.14879611,0.04415136,0.14004570,0.32854417,1.52391218
0.92146073,2.23665783,0.02829335,0.19730750,0.15613102,0.04635095,0.14586247,0.34446410,1.62027229
0.92746373,2.36217459,0.02904402,0.20659092,0.16294623,0.04839775,0.15194818,0.36103947,1.72098402
0.93346673,2.48941517,0.02966444,0.21543717,0.16914240,0.05025808,0.15819172,0.37810791,1.82489567
0.93946973,2.61681726,0.03014577,0.22374274,0.17463104,0.05190151,0.16448137,0.39548655,1.93074429
0.94547274,2.74274732,0.03048149,0.23141303,0.17933639,0.05330152,0.17070712,0.41297264,2.03717142
0.95147574,2.86552367,0.03066757,0.23836310,0.18319679,0.05443617,0.17676293,0.43034481,2.14274263
0.95747874,2.98344262,0.03070256,0.24451811,0.18616569,0.05528847,0.18254910,0.44736542,2.24597060
0.96348174,3.09480757,0.03058768,0.24981343,0.18821222,0.05584675,0.18797463,0.46378385,2.34534179
0.96948474,3.19796093,0.03032668,0.25419465,0.18932124,0.05610475,0.19295942,0.47934082,2.43934645
0.97548774,3.29131829,0.02992583,0.25761740,0.18949307,0.05606161,0.19743639,0.49377367,2.52651134
0.98149075,3.37340432,0.02939371,0.26004721,0.18874284,0.05572172,0.20135348,0.50682254,2.60543450
0.98749375,3.44288936,0.02874100,0.26145941,0.18709953,0.05509440,0.20467520,0.51823718,2.67482118
0.99349675,3.49862567,0.02798022,0.26183903,0.18460484,0.05419348,0.20738405,0.52778423,2.73351955
0.99949975,3.53968195,0.02712548,0.26118096,0.18131185,0.05303681,0.20948137,0.53525460,2.78055510
1.00550275,3.56537469,0.02619220,0.25949017,0.17728367,0.05164568,0.21098779,0.54047074,2.81516204
1.01150575,3.57529479,0.02519682,0.25678199,0.17259202,0.05004424,0.21194310,0.54329330,2.83681035
1.01750875,3.56932790,0.02415653,0.25308255,0.16731587,0.04825884,0.21240555,0.54362695,2.84522688
1.02351176,3.54766704,0.02308906,0.24842916,0.16154010,0.04631740,0.21245050,0.54142503,2.84040926
1.02951476,3.51081636,0.02201244,0.24287058,0.15535425,0.04424887,0.21216845,0.53669261,2.82263151
1.03551776,3.45958510,0.02094477,0.23646717,0.14885133,0.04208264,0.21166234,0.52948797,2.79244050
1.04152076,3.39507129,0.01990411,0.22929079,0.14212670,0.03984798,0.21104444,0.51992206,2.75064296
1.04752376,3.31863524,0.01890823,0.22142425,0.13527699,0.03757367,0.21043247,0.50815622,2.69828313
1.05352676,3.23186323,0.01797453,0.21296057,0.12839900,0.03528749,0.20994552,0.49439787,2.63661140
1.05952976,3.13652264,0.01711983,0.20400165,0.12158859,0.03301595,0.20969950,0.47889456,2.56704526
1.06553277,3.03450975,0.01636023,0.19465663,0.11493958,0.03078392,0.20980253,0.46192644,2.49112370
1.07153577,2.92779243,0.01571088,0.18503981,0.10854253,0.02861436,0.21035040,0.44379762,2.41045707
1.07753877,2.81834993,0.01518582,0.17526834,0.10248345,0.02652816,0.21142212,0.42482664,2.32667447
1.08354177,2.70811215,0.01479768,0.16545952,0.09684254,0.02454389,0.21307608,0.40533650,2.24137085
1.08954477,2.59890118,0.01455745,0.15572817,0.09169274,0.02267766,0.21534666,0.38564484,2.15605619
1.09554777,2.49237741,0.01447417,0.14618380,0.08709842,0.02094300,0.21824180,0.36605444,2.07210905
1.10155078,2.38999275,0.01455462,0.13692808,0.08311400,0.01935077,0.22174138,0.34684468,1.99073633
1.10755378,2.29295267,0.01480298,0.12805241,0.07978263,0.01790910,0.22579674,0.32826415,1.91294111
1.11355678,2.20218885,0.01522053,0.11963596,0.07713516,0.01662333,0.23033135,0.31052482,1.83949970
1.11955978,2.11834326,0.01580537,0.11174410,0.07518911,0.01549605,0.23524264,0.29379788,1.77094882
1.12556278,2.04176426,0.01655215,0.10442737,0.07394809,0.01452717,0.24040490,0.27821135,1.70758309
1.13156578,1.97251447,0.01745194,0.09772105,0.07340143,0.01371394,0.24567329,0.26384965,1.64946267
1.13756878,1.91038976,0.01849206,0.09164527,0.07352423,0.01305117,0.25088879,0.25075485,1.59643034
1.14357179,1.85494823,0.01965616,0.08620572,0.07427788,0.01253140,0.25588372,0.23892958,1.54813676
1.14957479,1.80554747,0.02092432,0.08139489,0.07561093,0.01214512,0.26048796,0.22834137,1.50407255
1.15557779,1.76138811,0.02227331,0.07719374,0.07746052,0.01188111,0.26453524,0.21892816,1.46360530
1.16158079,1.72156173,0.02367698,0.07357381,0.07975420,0.01172677,0.26786949,0.21060461,1.42601965
1.16758379,1.68510052,0.02510676,0.07049956,0.08241215,0.01166853,0.27035090,0.20326896,1.39055848
1.17358679,1.65102679,0.02653237,0.06793087,0.08534980,0.01169226,0.27186143,0.19681004,1.35646320
1.17958979,1.61840004,0.02792251,0.06582562,0.08848070,0.01178371,0.27230946,0.19111425,1.32301154
1.18559280,1.58635968,0.02924574,0.06414222,0.09171957,0.01192905,0.27163357,0.18607192,1.28955115
1.19159580,1.55416189,0.03047136,0.06284193,0.09498542,0.01211528,0.26980511,0.18158321,1.25552786
1.19759880,1.52120937,0.03157032,0.06189095,0.09820464,0.01233069,0.26682952,0.17756290,1.22050768
1.20360180,1.48707291,0.03251616,0.06126214,0.10131379,0.01256533,0.26274642,0.17394426,1.18419198
1.20960480,1.45150463,0.03328583,0.06093632,0.10426223,0.01281137,0.25762838,0.17068160,1.14642563
1.21560780,1.41444246,0.03386046,0.06090309,0.10701412,0.01306339,0.25157843,0.16775173,1.10719822
1.22161081,1.37600630,0.03422602,0.06116116,0.10954997,0.01331866,0.24472654,0.16515404,1.06663883
1.22761381,1.33648637,0.03437375,0.06171813,0.11186747,0.01357724,0.23722506,0.16290941,1.02500499
1.23361681,1.29632471,0.03430053,0.06258977,0.11398159,0.01384209,0.22924349,0.16105805,0.98266665
1.23961981,1.25609071,0.03400894,0.06379879,0.11592395,0.01411892,0.22096259,0.15965631,0.94008624
1.24562281,1.21645208,0.03350719,0.06537322,0.11774136,0.01441610,0.21256824,0.15877267,0.89779597
1.25162581,1.17814263,0.03280885,0.06734428,0.11949368,0.01474428,0.20424517,0.15848312,0.85637326
1.25762881,1.14192814,0.03193238,0.06974414,0.12125097,0.01511608,0.19617089,0.15886614,0.81641571
1.26363182,1.10857177,0.03090051,0.07260326,0.12309015,0.01554552,0.18850991,0.15999745,0.77851635
1.26963482,1.07880057,0.02973948,0.07594780,0.12509120,0.01604749,0.18140861,0.16194490,0.74324038
1.27563782,1.05327400,0.02847823,0.07979696,0.12733311,0.01663709,0.17499075,0.16476354,0.71110399
1.28164082,1.03255601,0.02714746,0.08416048,0.12988978,0.01732893,0.16935401,0.16849132,0.68255613
1.28764382,1.01709140,0.02577876,0.08903638,0.13282605,0.01813647,0.16456739,0.17314537,0.65796356
1.29364682,1.00718739,0.02440370,0.09440907,0.13619402,0.01907128,0.16066975,0.17871933,0.63759980
1.29964982,1.00300105,0.02305302,0.10024796,0.14002989,0.02014242,0.15766944,0.18518153,0.62163799
1.30565283,1.00453282,0.02175591,0.10650657,0.14435145,0.02135586,0.15554502,0.19247445,0.61014785
1.31165583,1.01162652,0.02053943,0.11312236,0.14915633,0.02271397,0.15424706,0.20051528,0.60309670
1.31765883,1.02397559,0.01942804,0.12001711,0.15442120,0.02421519,0.15370085,0.20919769,0.60035428
1.32366183,1.04113541,0.01844335,0.12709812,0.16010185,0.02585381,0.15381005,0.21839470,0.60170114
1.32966483,1.06254103,0.01760395,0.13425999,0.16613431,0.02761990,0.15446096,0.22796264,0.60684028
1.33566783,1.08752984,0.01692551,0.14138707,0.17243687,0.02949949,0.15552745,0.23774588,0.61541132
1.34167084,1.11536809,0.01642090,0.14835646,0.17891298,0.03147484,0.15687615,0.24758233,0.62700696
1.34767384,1.14528037,0.01610059,0.15504149,0.18545487,0.03352498,0.15837184,0.25730934,0.64119092
1.35367684,1.17648086,0.01597300,0.16131553,0.19194782,0.03562633,0.15988286,0.26676981,0.65751677
1.35967984,1.20820513,0.01604508,0.16705594,0.19827485,0.03775355,0.16128620,0.27581818,0.67554702
1.36568284,1.23974142,0.01632280,0.17214813,0.20432158,0.03988046,0.16247225,0.28432619,0.69487179
1.37168584,1.27046001,0.01681173,0.17648941,0.20998115,0.04198111,0.16334894,0.29218791,0.71512631
1.37768884,1.29983971,0.01751761,0.17999267,0.21515893,0.04403077,0.16384518,0.29932412,0.73600687
1.38369185,1.32749035,0.01844675,0.18258948,0.21977673,0.04600708,0.16391346,0.30568552,0.75728431
1.38969485,1.35317054,0.01960645,0.18423273,0.22377658,0.04789102,0.16353160,0.31125501,0.77881490
1.39569785,1.37679987,0.02100525,0.18489854,0.22712351,0.04966784,0.16270354,0.31604858,0.80054790
1.40170085,1.39846521,0.02265298,0.18458742,0.22980768,0.05132780,0.16145920,0.32011508,0.82252973
1.40770385,1.41842078,0.02456076,0.18332460,0.23184528,0.05286679,0.15985355,0.32353472,0.84490437
1.41370685,1.43708203,0.02674069,0.18115957,0.23327863,0.05428661,0.15796472,0.32641647,0.86791000
1.41970985,1.45501342,0.02920544,0.17816474,0.23417507,0.05559509,0.15589155,0.32889443,0.89187188
1.42571286,1.47291062,0.03196767,0.17443342,0.23462499,0.05680590,0.15375042,0.33112338,0.91719165
1.43171586,1.49157760,0.03503924,0.17007702,0.23473889,0.05793805,0.15167167,0.33327362,0.94433327
1.43771886,1.51189937,0.03843033,0.16522178,0.23464368,0.05901519,0.14979568,0.33552546,0.97380606
1.44372186,1.53481130,0.04214844,0.16000491,0.23447840,0.06006462,0.14826871,0.33806329,1.00614521
1.44972486,1.56126584,0.04619738,0.15457053,0.23438940,0.06111611,0.14723866,0.34106977,1.04189042
1.45572786,1.59219767,0.05057619,0.14906535,0.23452532,0.06220054,0.14685084,0.34471997,1.08156310
1.46173087,1.62848838,0.05527812,0.14363438,0.23503195,0.06334846,0.14724385,0.34917592,1.12564307
1.46773387,1.67093152,0.06028971,0.13841668,0.23604713,0.06458859,0.14854561,0.35458143,1.17454516
1.47373687,1.72019927,0.06559006,0.13354143,0.23769598,0.06594634,0.15086971,0.36105754,1.22859659
1.47973987,1.77681131,0.07115018,0.12912432,0.24008648,0.06744237,0.15431191,0.36869844,1.28801576
1.48574287,1.84110720,0.07693269,0.12526438,0.24330556,0.06909140,0.15894708,0.37756805,1.35289321
1.49174587,1.91322270,0.08289175,0.12204147,0.24741580,0.07090109,0.16482641,0.38769730,1.42317527
1.49774887,1.99307103,0.08897323,0.11951424,0.25245287,0.07287124,0.17197503,0.39908206,1.49865121
1.50375188,2.08032968,0.09511528,0.11771884,0.25842368,0.07499330,0.18039005,0.41168177,1.57894424
1.50975488,2.17443324,0.10124913,0.11666836,0.26530528,0.07725013,0.19003903,0.42541889,1.66350699
1.51575788,2.27457284,0.10730026,0.11635282,0.27304454,0.07961610,0.20085901,0.44017905,1.75162191
1.52176088,2.37970254,0.11318974,0.11674001,0.28155873,0.08205758,0.21275605,0.45581206,1.84240667
1.52776388,2.48855279,0.11883589,0.11777687,0.29073669,0.08453367,0.22560543,0.47213371,1.93482502
