energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
3.19659830,8.63270327,2.21877570,4.43431398,0.25040050,0.37243845,1.18375335,0.23818625,2.01922445
3.20260130,8.55496761,2.16291087,4.40631378,0.25624044,0.36361449,1.22951500,0.23397229,1.99375533
3.20860430,8.45820673,2.10230617,4.36910262,0.26097097,0.35433085,1.27254661,0.22890869,1.96510350
3.21460730,8.34435889,2.03781280,4.32356311,0.26450595,0.34467997,1.31232082,0.22304912,1.93410433
3.22061031,8.21537632,1.97026751,4.27057070,0.26677551,0.33474465,1.34833797,0.21645696,1.90154978
3.22661331,8.07318559,1.90047690,4.21097730,0.26772775,0.32459851,1.38013951,0.20920391,1.86816573
3.23261631,7.91965824,1.82920495,4.14560131,0.26733014,0.31430716,1.40732067,0.20136859,1.83459363
3.23861931,7.75659152,1.75716380,4.07522403,0.26557070,0.30393021,1.42954168,0.19303506,1.80137703
3.24462231,7.58569894,1.68500763,4.00059162,0.26245873,0.29352356,1.44653724,0.18429128,1.76895327
3.25062531,7.40860931,1.61332946,3.92242183,0.25802517,0.28314210,1.45812354,0.17522763,1.73765029
3.25662831,7.22687301,1.54266035,3.84141423,0.25232239,0.27284239,1.46420276,0.16593542,1.70768855
3.26263132,7.04197332,1.47347071,3.75826255,0.24542350,0.26268514,1.46476477,0.15650549,1.67918742
3.26863432,6.85534102,1.40617309,3.67366757,0.23742106,0.25273735,1.45988607,0.14702683,1.65217552
3.27463732,6.66836988,1.34112610,3.58834910,0.22842531,0.24307389,1.44972598,0.13758542,1.62660425
3.28064032,6.48243107,1.27863873,3.50305563,0.21856179,0.23377837,1.43452054,0.12826303,1.60236346
3.28664332,6.29888429,1.21897483,3.41857025,0.20796855,0.22494324,1.41457433,0.11913628,1.57929848
3.29264632,6.11908422,1.16235728,3.33571196,0.19679307,0.21666908,1.39025064,0.11027578,1.55722734
3.29864932,5.94438056,1.10897151,3.25533150,0.18518872,0.20906292,1.36196068,0.10174541,1.53595731
3.30465233,5.77611098,1.05896814,3.17830135,0.17331127,0.20223592,1.33015206,0.09360174,1.51529993
3.31065533,5.61558646,1.01246464,3.10549985,0.16131520,0.19630014,1.29529723,0.08589360,1.49508365
3.31665833,5.46406895,0.96954602,3.03778982,0.14935024,0.19136483,1.25788219,0.07866178,1.47516357
3.32266133,5.32274209,0.93026443,2.97599226,0.13755804,0.18753219,1.21839590,0.07193882,1.45542786
3.32866433,5.19267595,0.89463802,2.92085634,0.12606921,0.18489283,1.17732054,0.06574899,1.43580064
3.33466733,5.07478743,0.86264905,2.87302694,0.11500078,0.18352118,1.13512291,0.06010828,1.41624140
3.34067034,4.96979823,0.83424173,2.83301136,0.10445420,0.18347096,1.09224702,0.05502457,1.39674102
3.34667334,4.87819269,0.80931987,2.80114694,0.09451382,0.18477106,1.04910779,0.05049789,1.37731509
3.35267634,4.80017809,0.78774484,2.77757160,0.08524597,0.18742186,1.00608594,0.04652072,1.35799484
3.35867934,4.73564994,0.76933411,2.76219894,0.07669868,0.19139234,0.96352395,0.04307840,1.33881666
3.36468234,4.68416497,0.75386063,2.75469985,0.06890184,0.19661812,0.92172293,0.04014968,1.31981092
3.37068534,4.64492404,0.74105346,2.75449211,0.06186795,0.20300051,0.88094037,0.03770723,1.30099094
3.37668834,4.61676726,0.73059976,2.76073923,0.05559326,0.21040675,0.84138871,0.03571832,1.28234309
3.38269135,4.59818273,0.72214843,2.77235945,0.05005931,0.21867152,0.80323465,0.03414556,1.26381874
3.38869435,4.58732989,0.71531539,2.78804519,0.04523476,0.22759973,0.76659918,0.03294767,1.24532867
3.39469735,4.58207782,0.70969052,2.80629300,0.04107739,0.23697049,0.73155844,0.03208033,1.22674062
3.40070035,4.58005791,0.70484619,2.82544315,0.03753625,0.24654231,0.69814531,0.03149713,1.20788004
3.40670335,4.57872946,0.70034718,2.84372777,0.03455386,0.25605928,0.66635193,0.03115046,1.18853439
3.41270635,4.57545634,0.69576162,2.85932590,0.03206834,0.26525806,0.63613298,0.03099258,1.16846059
3.41870935,4.56759159,0.69067262,2.87042305,0.03001553,0.27387554,0.60741000,0.03097652,1.14739538
3.42471236,4.55256685,0.68469013,2.87527312,0.02833082,0.28165667,0.58007640,0.03105716,1.12506805
3.43071536,4.52798255,0.67746257,2.87225977,0.02695099,0.28836249,0.55400333,0.03119213,1.10121462
3.43671836,4.49169509,0.66868766,2.85995450,0.02581565,0.29377768,0.52904606,0.03134273,1.07559284
3.44272136,4.44189686,0.65812195,2.83716904,0.02486855,0.29771762,0.50505089,0.03147474,1.04799700
3.44872436,4.37718541,0.64558863,2.80299927,0.02405865,0.30003449,0.48186207,0.03155911,1.01827163
3.45472736,4.29661864,0.63098328,2.75685897,0.02334084,0.30062227,0.45932876,0.03157257,0.98632335
3.46073037,4.19975317,0.61427709,2.69850176,0.02267650,0.29942034,0.43731143,0.03149797,0.95213008
3.46673337,4.08666448,0.59551754,2.62803028,0.02203382,0.29641564,0.41568771,0.03132457,0.91574713
3.47273637,3.95794764,0.57482640,2.54589241,0.02138785,0.29164318,0.39435717,0.03104804,0.87730973
3.47873937,3.81469905,0.55239515,2.45286492,0.02072040,0.28518506,0.37324501,0.03067032,0.83703200
3.48474237,3.65848003,0.52847796,2.35002541,0.02001973,0.27716795,0.35230443,0.03019923,0.79520227
3.49074537,3.49126437,0.50338255,2.23871427,0.01928013,0.26775926,0.33151759,0.02964799,0.75217520
3.49674837,3.31537237,0.47745941,2.12048848,0.01850132,0.25716200,0.31089517,0.02903447,0.70836094
3.50275138,3.13339459,0.45108969,1.99706964,0.01768783,0.24560892,0.29047466,0.02838030,0.66421217
3.50875438,2.94810882,0.42467241,1.87028860,0.01684830,0.23335577,0.27031746,0.02770996,0.62020950
3.51475738,2.76239393,0.39861142,1.74202924,0.01599469,0.22067428,0.25050497,0.02704966,0.57684606
3.52076038,2.57914411,0.37330261,1.61417361,0.01514151,0.20784499,0.23113404,0.02642628,0.53461199
3.52676338,2.40118673,0.34912194,1.48855069,0.01430515,0.19515018,0.21231189,0.02586619,0.49397948
3.53276638,2.23120670,0.32641453,1.36689027,0.01350306,0.18286715,0.19415093,0.02539421,0.45538909
3.53876938,2.07167951,0.30548529,1.25078344,0.01275313,0.17126196,0.17676363,0.02503257,0.41923768
3.54477239,1.92481451,0.28659129,1.14165044,0.01207308,0.16058387,0.16025769,0.02480001,0.38586840
3.55077539,1.79250963,0.26993586,1.04071626,0.01147984,0.15106045,0.14473183,0.02471099,0.35556305
3.55677839,1.67631755,0.25566486,0.94899402,0.01098909,0.14289343,0.13027215,0.02477512,0.32853674
3.56278139,1.57742348,0.24386470,0.86727560,0.01061483,0.13625528,0.11694934,0.02499668,0.30493502
3.56878439,1.49663359,0.23456229,0.79612892,0.01036897,0.13128651,0.10481667,0.02537445,0.28483322
3.57478739,1.43437342,0.22772673,0.73590100,0.01026105,0.12809361,0.09390888,0.02590168,0.26823787
3.58079040,1.39069482,0.22327249,0.68672564,0.01029794,0.12674756,0.08424171,0.02656627,0.25508992
3.58679340,1.36529038,0.22106399,0.64853489,0.01048368,0.12728291,0.07581233,0.02735120,0.24526946
3.59279640,1.35751403,0.22092125,0.62107325,0.01081926,0.12969734,0.06860021,0.02823508,0.23860166
3.59879940,1.36640671,0.22262645,0.60391377,0.01130257,0.13395170,0.06256863,0.02919292,0.23486365
3.60480240,1.39072627,0.22593113,0.59647550,0.01192829,0.13997056,0.05766653,0.03019702,0.23379201
3.61080540,1.42898069,0.23056387,0.59804168,0.01268793,0.14764326,0.05383068,0.03121799,0.23509070
3.61680840,1.47946434,0.23623819,0.60777855,0.01356986,0.15682557,0.05098801,0.03222577,0.23843928
3.62281141,1.54029671,0.24266051,0.62475450,0.01455948,0.16734197,0.04905814,0.03319081,0.24350105
3.62881441,1.60946355,0.24953803,0.64795980,0.01563937,0.17898861,0.04795588,0.03408516,0.24993134
3.63481741,1.68486005,0.25658628,0.67632676,0.01678963,0.19153709,0.04759377,0.03488349,0.25738546
3.64082041,1.76433608,0.26353636,0.70875071,0.01798822,0.20473901,0.04788458,0.03556418,0.26552652
3.64682341,1.84574295,0.27014150,0.74411160,0.01921139,0.21833128,0.04874371,0.03611011,0.27403297
3.65282641,1.92698139,0.27618314,0.78129650,0.02043429,0.23204224,0.05009151,0.03650944,0.28260567
3.65882941,2.00605000,0.28147615,0.81922268,0.02163147,0.24559839,0.05185542,0.03675615,0.29097458
3.66483242,2.08109327,0.28587320,0.85686108,0.02277763,0.25873158,0.05397200,0.03685047,0.29890487
3.67083542,2.15044804,0.28926827,0.89325968,0.02384830,0.27118656,0.05638864,0.03679899,0.30620235
3.67683842,2.21268708,0.29159910,0.92756622,0.02482055,0.28272845,0.05906515,0.03661466,0.31271813
3.68284142,2.26665826,0.29284865,0.95904949,0.02567375,0.29315008,0.06197488,0.03631657,0.31835235
3.68884442,2.31151776,0.29304545,0.98711842,0.02639027,0.30227863,0.06510558,0.03592947,0.32305682
3.69484742,2.34675578,0.29226287,1.01133803,0.02695610,0.30998142,0.06845974,0.03548319,0.32683650
3.70085043,2.37221344,0.29061729,1.03144150,0.02736142,0.31617054,0.07205444,0.03501180,0.32974963
3.70685343,2.38808949,0.28826529,1.04733752,0.02760112,0.32080593,0.07592071,0.03455270,0.33190646
3.71285643,2.39493615,0.28539971,1.05911241,0.02767505,0.32389696,0.08010221,0.03414553,0.33346652
3.71885943,2.39364361,0.28224494,1.06702648,0.02758831,0.32550203,0.08465341,0.03383106,0.33463445
3.72486243,2.38541318,0.27905131,1.07150465,0.02735126,0.32572646,0.08963710,0.03364993,0.33565433
3.73086543,2.37171971,0.27608886,1.07312133,0.02697947,0.32471855,0.09512142,0.03364145,0.33680276
3.73686843,2.35426428,0.27364051,1.07257993,0.02649346,0.32266396,0.10117645,0.03384237,0.33838076
3.74287144,2.33491879,0.27199494,1.07068780,0.02591835,0.31977872,0.10787036,0.03428572,0.34070466
3.74887444,2.31566428,0.27143926,1.06832743,0.02528337,0.31630103,0.11526546,0.03499969,0.34409637
3.75487744,2.29852545,0.27225162,1.06642500,0.02462128,0.31248243,0.12341419,0.03600669,0.34887323
3.76088044,2.28550371,0.27469414,1.06591759,0.02396768,0.30857849,0.13235518,0.03732255,0.35533780
3.76688344,2.27851145,0.27900602,1.06772032,0.02336027,0.30483970,0.14210978,0.03895584,0.36376790
3.77288644,2.27931001,0.28539733,1.07269477,0.02283807,0.30150281,0.15267910,0.04090753,0.37440727
3.77888944,2.28945377,0.29404339,1.08161987,0.02244058,0.29878308,0.16404168,0.04317076,0.38745711
3.78489245,2.31024226,0.30507998,1.09516637,0.02220697,0.29686775,0.17615222,0.04573094,0.40306887
3.79089545,2.34268199,0.31859937,1.11387583,0.02217520,0.29591103,0.18894116,0.04856607,0.42133836
3.79689845,2.38745913,0.33464743,1.13814466,0.02238125,0.29603072,0.20231540,0.05164733,0.44230146
3.80290145,2.44492359,0.35322162,1.16821369,0.02285829,0.29730656,0.21616009,0.05493991,0.46593158
3.80890445,2.51508444,0.37427009,1.20416331,0.02363584,0.29978036,0.23034146,0.05840407,0.49213867
3.81490745,2.59761630,0.39769162,1.24591400,0.02473911,0.30345765,0.24471057,0.06199633,0.52077004
3.82091046,2.69187572,0.42333674,1.29323181,0.02618821,0.30831068,0.25910782,0.06567082,0.55161269
3.82691346,2.79692601,0.45100956,1.34573824,0.02799753,0.31428263,0.27336800,0.06938077,0.58439708
3.83291646,2.91156915,0.48047059,1.40292365,0.03017511,0.32129249,0.28732562,0.07307990,0.61880219
3.83891946,3.03438276,0.51144032,1.46416344,0.03272215,0.32924038,0.30082031,0.07672387,0.65446155
3.84492246,3.16376049,0.54360363,1.52873604,0.03563258,0.33801298,0.31370189,0.08027157,0.69097022
3.85092546,3.29795401,0.57661486,1.59584200,0.03889279,0.34748863,0.32583496,0.08368627,0.72789231
3.85692846,3.43511518,0.61010365,1.66462333,0.04248150,0.35754195,0.33710271,0.08693658,0.76476901
3.86293147,3.57333710,0.64368148,1.73418257,0.04636982,0.36804769,0.34740988,0.08999714,0.80112683
3.86893447,3.71069330,0.67694884,1.80360122,0.05052152,0.37888367,0.35668456,0.09284909,0.83648608
3.87493747,3.84527444,0.70950315,1.87195712,0.05489356,0.38993288,0.36487904,0.09548024,0.87036930
3.88094047,3.97522248,0.74094733,1.93834102,0.05943688,0.40108466,0.37196959,0.09788509,0.90230975
3.88694347,4.09876252,0.77089891,2.00187203,0.06409741,0.41223516,0.37795528,0.10006456,0.93185980
3.89294647,4.21423262,0.79899977,2.06171258,0.06881746,0.42328732,0.38285618,0.10202560,0.95859912
3.89894947,4.32011219,0.82492623,2.11708282,0.07353725,0.43415049,0.38671095,0.10378073,0.98214285
3.90495248,4.41504957,0.84839940,2.16727486,0.07819677,0.44474012,0.38957432,0.10534750,1.00214947
3.91095548,4.49788912,0.86919546,2.21166714,0.08273778,0.45497765,0.39151458,0.10674804,1.01832834
3.91695848,4.56769817,0.88715575,2.24973885,0.08710593,0.46479095,0.39261132,0.10800862,1.03044691
3.92296148,4.62379372,0.90219601,2.28108448,0.09125300,0.47411534,0.39295390,0.10915941,1.03833731
3.92896448,4.66576848,0.91431463,2.30542829,0.09513906,0.48289543,0.39264040,0.11023433,1.04190218
3.93496748,4.69351539,0.92359929,2.32263806,0.09873456,0.49108772,0.39177760,0.11127109,1.04111952
3.94097049,4.70724947,0.93023159,2.33273778,0.10202210,0.49866376,0.39048158,0.11231134,1.03604632
3.94697349,4.70752538,0.93448912,2.33591826,0.10499802,0.50561390,0.38887913,0.11340093,1.02682070
3.95297649,4.69524907,0.93674469,2.33254478,0.10767349,0.51195101,0.38710971,0.11459016,1.01366223
3.95897949,4.67168149,0.93746215,2.32316095,0.11007509,0.51771416,0.38532755,0.11593401,0.99687040
3.96498249,4.63843263,0.93718876,2.30848767,0.11224484,0.52297159,0.38370387,0.11749218,0.97682086
3.97098549,4.59744431,0.93654384,2.28941645,0.11423959,0.52782263,0.38242856,0.11932893,0.95395945
3.97698849,4.55096035,0.93620376,2.26699643,0.11612981,0.53239825,0.38171110,0.12151258,0.92879405
3.98299150,4.50148361,0.93688348,2.24241463,0.11799758,0.53685983,0.38178037,0.12411457,0.90188409
3.98899450,4.45171966,0.93931509,2.21696954,0.11993413,0.54139594,0.38288298,0.12720810,0.87382827
3.99499750,4.40450798,0.94422382,2.19203815,0.12203667,0.54621701,0.38527998,0.13086629,0.84525048
4.00100050,4.36274198,0.95230231,2.16903734,0.12440481,0.55154798,0.38924169,0.13515987,0.81678443
4.00700350,4.32928029,0.96418418,2.14938058,0.12713662,0.55761902,0.39504080,0.14015447,0.78905752
4.01300650,4.30685223,0.98041776,2.13443142,0.13032441,0.56465469,0.40294375,0.14590760,0.76267435
4.01900950,4.29796102,1.00144117,2.12545560,0.13405057,0.57286211,0.41320064,0.15246539,0.73820066
4.02501251,4.30478883,1.02756005,2.12357371,0.13838338,0.58241856,0.42603416,0.15985934,0.71614799
4.03101551,4.32910789,1.05892880,2.12971637,0.14337329,0.59345931,0.44162785,0.16810318,0.69696005
4.03701851,4.37220178,1.09553665,2.14458430,0.14904953,0.60606633,0.46011442,0.17719006,0.68100088
4.04302151,4.43480116,1.13719919,2.16861491,0.15541749,0.62025864,0.48156464,0.18709023,0.66854568
4.04902451,4.51703712,1.18355636,2.20195747,0.16245681,0.63598491,0.50597750,0.19774942,0.65977435
4.05502751,4.61841520,1.23407692,2.24445802,0.17012044,0.65311892,0.53327226,0.20908802,0.65476813
4.06103052,4.73781175,1.28806992,2.29565514,0.17833470,0.67145825,0.56328289,0.22100117,0.65350948
4.06703352,4.87349368,1.34470265,2.35478695,0.18700035,0.69072648,0.59575550,0.23335994,0.65588503
4.07303652,5.02316112,1.40302477,2.42080932,0.19599470,0.71057906,0.63034894,0.24601341,0.66169153
4.07903952,5.18401172,1.46199761,2.49242472,0.20517476,0.73061257,0.66663892,0.25879178,0.67064452
4.08504252,5.35282405,1.52052750,2.56812043,0.21438123,0.75037713,0.70412551,0.27151030,0.68238918
4.09104552,5.52605665,1.57750196,2.64621474,0.22344319,0.76939140,0.74224399,0.28397403,0.69651304
4.09704852,5.69995860,1.63182687,2.72490899,0.23218348,0.78715965,0.78037861,0.29598300,0.71255977
4.10305153,5.87068669,1.68246329,2.80234336,0.24042426,0.80318989,0.81787884,0.30733783,0.73004366
4.10905453,6.03442441,1.72846215,2.87665401,0.24799281,0.81701242,0.85407738,0.31784533,0.74846398
4.11505753,6.18749755,1.76899533,2.94602921,0.25472714,0.82819782,0.88830932,0.32732401,0.76731893
4.12106053,6.32648171,1.80338169,3.00876220,0.26048123,0.83637358,0.91993144,0.33560916,0.78611834
4.12706353,6.44829771,1.83110718,3.06329883,0.26512972,0.84123861,0.94834108,0.34255739,0.80439499
4.13306653,6.55029126,1.85183794,3.10827832,0.26857175,0.84257499,0.97299361,0.34805035,0.82171414
4.13906953,6.63029450,1.86542626,3.14256581,0.27073391,0.84025644,0.99341777,0.35199755,0.83768098
4.14507254,6.68666797,1.87190927,3.16527606,0.27157214,0.83425323,1.00922842,0.35433824,0.85194615
4.15107554,6.71832253,1.87150061,3.17578785,0.27107248,0.82463341,1.02013608,0.35504222,0.86420923
4.15707854,6.72472184,1.86457595,3.17374931,0.26925075,0.81156032,1.02595308,0.35410972,0.87422031
4.16308154,6.70586695,1.85165321,3.15907471,0.26615116,0.79528682,1.02659606,0.35157033,0.88178009
4.16908454,6.66226510,1.83336871,3.13193362,0.26184397,0.77614630,1.02208506,0.34748111,0.88673863
4.17508754,6.59488574,1.81045059,3.09273349,0.25642232,0.75454130,1.01253926,0.34192402,0.88899310
4.18109055,6.50510668,1.78369086,3.04209711,0.24999846,0.73093011,0.99816980,0.33500290,0.88848500
4.18709355,6.39465374,1.75391756,2.98083623,0.24269947,0.70581202,0.97927023,0.32683999,0.88519703
4.19309655,6.26553688,1.72196798,2.90992262,0.23466284,0.67971194,0.95620493,0.31757234,0.87914993
4.19909955,6.11998584,1.68866431,2.83045801,0.22603192,0.65316492,0.92939641,0.30734818,0.87039951
4.20510255,5.96038738,1.65479232,2.74364375,0.21695162,0.62670118,0.89931178,0.29632330,0.85903398
4.21110555,5.78922630,1.62108368,2.65075123,0.20756439,0.60083213,0.86644918,0.28465774,0.84517166
4.21710855,5.60903131,1.58820220,2.55309372,0.19800667,0.57603776,0.83132454,0.27251262,0.82895900
4.22311156,5.42232653,1.55673405,2.45199996,0.18840590,0.55275575,0.79445922,0.26004741,0.81056877
4.22911456,5.23158897,1.52718166,2.34878992,0.17887820,0.53137248,0.75636866,0.24741741,0.79019848
4.23511756,5.03921159,1.49996102,2.24475275,0.16952664,0.51221593,0.71755255,0.23477168,0.76806851
4.24112056,4.84747165,1.47540169,2.14112682,0.16044017,0.49555072,0.67848632,0.22225123,0.74442016
4.24712356,4.65850354,1.45374906,2.03908198,0.15169314,0.48157501,0.63961428,0.20998742,0.71951307
4.25312656,4.47427534,1.43516811,1.93970368,0.14334539,0.47041924,0.60134414,0.19810077,0.69362212
4.25912956,4.29656844,1.41974817,1.84397900,0.13544270,0.46214654,0.56404293,0.18669982,0.66703362
4.26513257,4.12695971,1.40750800,1.75278440,0.12801760,0.45675467,0.52803418,0.17588020,0.64004076
4.27113557,3.96680565,1.39840092,1.66687530,0.12109054,0.45417912,0.49359614,0.16572392,0.61293838
4.27713857,3.81722856,1.39231951,1.58687730,0.11467104,0.45429740,0.46096085,0.15629871,0.58601713
4.28314157,3.67910471,1.38909990,1.51327941,0.10875902,0.45693408,0.43031411,0.14765749,0.55955725
4.28914457,3.55305484,1.38852538,1.44642917,0.10334614,0.46186653,0.40179586,0.13983800,0.53382213
4.29514757,3.43943745,1.39032964,1.38653005,0.09841703,0.46883119,0.37550131,0.13286261,0.50905193
4.30115058,3.33834540,1.39419959,1.33364110,0.09395042,0.47753009,0.35148230,0.12673824,0.48545759
4.30715358,3.24960662,1.39977813,1.28767922,0.08992024,0.48763760,0.32974927,0.12145653,0.46321547
4.31315658,3.17278937,1.40666714,1.24842405,0.08629651,0.49880729,0.31027341,0.11699420,0.44246284
4.31915958,3.10721266,1.41443092,1.21552559,0.08304618,0.51067874,0.29298940,0.11331377,0.42329462
4.32516258,3.05196225,1.42260044,1.18851463,0.08013378,0.52288431,0.27779840,0.11036443,0.40576139
4.33116558,3.00591241,1.43067862,1.16681577,0.07752211,0.53505576,0.26457152,0.10808333,0.38986893
4.33716858,2.96775332,1.43814674,1.14976311,0.07517279,0.54683067,0.25315369,0.10639707,0.37557919
4.34317159,2.93602405,1.44447232,1.13661801,0.07304681,0.55785876,0.24336790,0.10522355,0.36281296
4.34917459,2.90915028,1.44911814,1.12658896,0.07110501,0.56780782,0.23501979,0.10447403,0.35145381
4.35517759,2.88548620,1.45155264,1.11885278,0.06930866,0.57636951,0.22790260,0.10405544,0.34135344
4.36118059,2.86335939,1.45126132,1.11257682,0.06761999,0.58326473,0.22180229,0.10387284,0.33233808
4.36718359,2.84111747,1.44775893,1.10694152,0.06600270,0.58824868,0.21650273,0.10383200,0.32421574
4.37318659,2.81717513,1.44060208,1.10116267,0.06442259,0.59111540,0.21179097,0.10384195,0.31678394
4.37918959,2.79005985,1.42940175,1.09451272,0.06284803,0.59170186,0.20746225,0.10381752,0.30983771
4.38519260,2.75845489,1.41383537,1.08634043,0.06125058,0.58989126,0.20332477,0.10368170,0.30317743
4.39119560,2.72123781,1.39365772,1.07608824,0.05960544,0.58561567,0.19920393,0.10336777,0.29661628
4.39719860,2.67751311,1.36871032,1.06330667,0.05789191,0.57885769,0.19494606,0.10282107,0.28998684
4.40320160,2.62663769,1.33892871,1.04766533,0.05609374,0.56965111,0.19042136,0.10200048,0.28314684
4.40920460,2.56823794,1.30434718,1.02895999,0.05419936,0.55808041,0.18552606,0.10087926,0.27598357
4.41520760,2.50221775,1.26510070,1.00711550,0.05220205,0.54427909,0.18018368,0.09944557,0.26841698
4.42121061,2.42875703,1.22142368,0.98218429,0.05009993,0.52842665,0.17434542,0.09770235,0.26040127
4.42721361,2.34830062,1.17364558,0.95434067,0.04789578,0.51074438,0.16798957,0.09566669,0.25192508
4.43321661,2.26153802,1.12218342,0.92387087,0.04559681,0.49148986,0.16112015,0.09336873,0.24301007
4.43921961,2.16937465,1.06753131,0.89115936,0.04321423,0.47095038,0.15376473,0.09085003,0.23370833
4.44522261,2.07289583,1.01024750,0.85667194,0.04076273,0.44943539,0.14597161,0.08816158,0.22409849
4.45122561,1.97332488,0.95093925,0.82093614,0.03825986,0.42726821,0.13780643,0.08536143,0.21428090
4.45722861,1.87197705,0.89024628,0.78451992,0.03572531,0.40477730,0.12934850,0.08251217,0.20437205
4.46323162,1.77021127,0.82882342,0.74800927,0.03318024,0.38228726,0.12068688,0.07967817,0.19449861
4.46923462,1.66938150,0.76732306,0.71198580,0.03064645,0.36011003,0.11191639,0.07692293,0.18479120
4.47523762,1.57078978,0.70637821,0.67700508,0.02814572,0.33853655,0.10313383,0.07430638,0.17537833
4.48124062,1.47564279,0.64658679,0.64357664,0.02569905,0.31782916,0.09443441,0.07188250,0.16638068
4.48724362,1.38501351,0.58849773,0.61214635,0.02332613,0.29821501,0.08590860,0.06969717,0.15790595
4.49324662,1.29980939,0.53259934,0.58308182,0.02104472,0.27988080,0.07763941,0.06778640,0.15004455
4.49924962,1.22074805,0.47931033,0.55666132,0.01887029,0.26296898,0.06970030,0.06617499,0.14286620
4.50525263,1.14834127,0.42897360,0.53306658,0.01681568,0.24757548,0.06215358,0.06487571,0.13641757
4.51125563,1.08288736,0.38185305,0.51237957,0.01489092,0.23374915,0.05504946,0.06388895,0.13072103
4.51725863,1.02447212,0.33813308,0.49458333,0.01310317,0.22149279,0.04842562,0.06320288,0.12577447
4.52326163,0.97297764,0.29792077,0.47956652,0.01145671,0.21076563,0.04230730,0.06279411,0.12155216
4.52926463,0.92809832,0.26125041,0.46713153,0.00995311,0.20148735,0.03670784,0.06262880,0.11800659
4.53526763,0.88936316,0.22808990,0.45700559,0.00859144,0.19354313,0.03162958,0.06266413,0.11507107
4.54127064,0.85616282,0.19834863,0.44885418,0.00736850,0.18678974,0.02706507,0.06285013,0.11266308
4.54727364,0.82778030,0.17188645,0.44229636,0.00627918,0.18106222,0.02299839,0.06313173,0.11068803
4.55327664,0.80342378,0.14852318,0.43692109,0.00531678,0.17618102,0.01940671,0.06345093,0.10904332
4.55927964,0.78225994,0.12804820,0.43230388,0.00447338,0.17195913,0.01626178,0.06374901,0.10762260
4.56528264,0.76344673,0.11022988,0.42802315,0.00374018,0.16820910,0.01353140,0.06396881,0.10631986
4.57128564,0.74616404,0.09482437,0.42367559,0.00310784,0.16474958,0.01118084,0.06405670,0.10503333
4.57728864,0.72964128,0.08158353,0.41888999,0.00256674,0.16141116,0.00917412,0.06396450,0.10366898
4.58329165,0.71318111,0.07026189,0.41333899,0.00210731,0.15804140,0.00747506,0.06365102,0.10214353
4.58929465,0.69617841,0.06062244,0.40674853,0.00172017,0.15450880,0.00604825,0.06308331,0.10038682
4.59529765,0.67813429,0.05244120,0.39890460,0.00139640,0.15070578,0.00485980,0.06223756,0.09834357
4.60130065,0.65866489,0.04551066,0.38965730,0.00112761,0.14655043,0.00387783,0.06109959,0.09597439
4.60730365,0.63750499,0.03964208,0.37892218,0.00090605,0.14198722,0.00307296,0.05966492,0.09325618
4.61330665,0.61450677,0.03466675,0.36667892,0.00072469,0.13698663,0.00241845,0.05793855,0.09018179
4.61930965,0.58963420,0.03043646,0.35296775,0.00057722,0.13154387,0.00189041,0.05593430,0.08675918
4.62531266,0.56295352,0.02682309,0.33788369,0.00045807,0.12567670,0.00146770,0.05367397,0.08300997
4.63131566,0.53462082,0.02371768,0.32156927,0.00036238,0.11942265,0.00113192,0.05118614,0.07896766
4.63731866,0.50486713,0.02102910,0.30420589,0.00028595,0.11283572,0.00086723,0.04850487,0.07467546
4.64332166,0.47398225,0.01868230,0.28600451,0.00022522,0.10598278,0.00066015,0.04566825,0.07018405
4.64932466,0.44229781,0.01661651,0.26719597,0.00017717,0.09893978,0.00049935,0.04271694,0.06554910
4.65532766,0.41017051,0.01478324,0.24802139,0.00013931,0.09178809,0.00037540,0.03969267,0.06082897
4.66133067,0.37796614,0.01314444,0.22872307,0.00010955,0.08461089,0.00028055,0.03663690,0.05608239
4.66733367,0.34604496,0.01167062,0.20953629,0.00008623,0.07748999,0.00020847,0.03358952,0.05136648
4.67333667,0.31474899,0.01033921,0.19068204,0.00006796,0.07050296,0.00015407,0.03058777,0.04673492
4.67933967,0.28439140,0.00913302,0.17236112,0.00005366,0.06372081,0.00011329,0.02766536,0.04223652
4.68534267,0.25524822,0.00803902,0.15474961,0.00004247,0.05720614,0.00008292,0.02485176,0.03791407
4.69134567,0.22755256,0.00704717,0.13799569,0.00003368,0.05101184,0.00006044,0.02217179,0.03380356
4.69734867,0.20149111,0.00614954,0.12221789,0.00002677,0.04518037,0.00004389,0.01964530,0.02993375
4.70335168,0.17720286,0.00533964,0.10750461,0.00002133,0.03974342,0.00003177,0.01728718,0.02632605
4.70935468,0.15477979,0.00461184,0.09391475,0.00001702,0.03472209,0.00002294,0.01510744,0.02299466
4.71535768,0.13426925,0.00396099,0.08147940,0.00001359,0.03012744,0.00001654,0.01311156,0.01994701
4.72136068,0.11567761,0.00338220,0.07020418,0.00001087,0.02596130,0.00001191,0.01130083,0.01718429
4.72736368,0.09897500,0.00287060,0.06007228,0.00000868,0.02221732,0.00000857,0.00967285,0.01470222
4.73336668,0.08410063,0.00242132,0.05104777,0.00000693,0.01888219,0.00000618,0.00822212,0.01249186
4.73936968,0.07096847,0.00202947,0.04307913,0.00000553,0.01593689,0.00000445,0.00694057,0.01054048
