energy_ev,total_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,0.13167121,0.03018985,0.01560349,0.04372979,0.02756891,0.00000224,0.00382933,0.00059819,0.10855402
-4.63131566,0.11624833,0.02629117,0.01379926,0.03865108,0.02435639,0.00000178,0.00305849,0.00047426,0.09644383
-4.62531266,0.10238006,0.02288595,0.01216874,0.03407403,0.02146473,0.00000140,0.00244922,0.00037331,0.08541010
-4.61930965,0.09003541,0.01994032,0.01070989,0.02999173,0.01888821,0.00000109,0.00197809,0.00029175,0.07546944
-4.61330665,0.07918669,0.01742572,0.00942072,0.02639784,0.01662178,0.00000085,0.00162530,0.00022638,0.06663498
-4.60730365,0.06980991,0.01531874,0.00829939,0.02328674,0.01466112,0.00000066,0.00137454,0.00017439,0.05891707
-4.60130065,0.06188543,0.01360097,0.00734425,0.02065383,0.01300275,0.00000050,0.00121280,0.00013338,0.05232418
-4.59529765,0.05539883,0.01225881,0.00655399,0.01849586,0.01164421,0.00000038,0.00113015,0.00010129,0.04686413
-4.58929465,0.05034186,0.01128336,0.00592774,0.01681133,0.01058427,0.00000029,0.00111949,0.00007636,0.04254540
-4.58329165,0.04671334,0.01067019,0.00546522,0.01560079,0.00982309,0.00000022,0.00117627,0.00005716,0.03937839
-4.57728864,0.04451984,0.01041913,0.00516684,0.01486715,0.00936239,0.00000016,0.00129821,0.00004248,0.03737659
-4.57128564,0.04377612,0.01053398,0.00503376,0.01461589,0.00920556,0.00000012,0.00148499,0.00003134,0.03655744
-4.56528264,0.04450508,0.01102216,0.00506796,0.01485501,0.00935762,0.00000009,0.00173796,0.00002296,0.03694280
-4.55927964,0.04673711,0.01189417,0.00527214,0.01559491,0.00982509,0.00000006,0.00205985,0.00001670,0.03855884
-4.55327664,0.05050879,0.01316295,0.00564967,0.01684796,0.01061579,0.00000005,0.00245441,0.00001206,0.04143544
-4.54727364,0.05586087,0.01484312,0.00620430,0.01862785,0.01173835,0.00000003,0.00292612,0.00000865,0.04560490
-4.54127064,0.06283554,0.01695000,0.00693993,0.02094868,0.01320167,0.00000002,0.00347983,0.00000615,0.05109995
-4.53526763,0.07147288,0.01949851,0.00786026,0.02382384,0.01501418,0.00000002,0.00412043,0.00000435,0.05795121
-4.52926463,0.08180680,0.02250194,0.00896825,0.02726462,0.01718300,0.00000001,0.00485246,0.00000305,0.06618406
-4.52326163,0.09386042,0.02597061,0.01026570,0.03127871,0.01971297,0.00000001,0.00567980,0.00000213,0.07581505
-4.51725863,0.10764112,0.02991049,0.01175267,0.03586854,0.02260558,0.00000001,0.00660528,0.00000147,0.08684800
-4.51125563,0.12313553,0.03432186,0.01342689,0.04102964,0.02585797,0.00000000,0.00763041,0.00000101,0.09927009
-4.50525263,0.14030473,0.03919801,0.01528324,0.04674900,0.02946189,0.00000000,0.00875500,0.00000069,0.11304791
-4.49924962,0.15907984,0.04452413,0.01731325,0.05300366,0.03340278,0.00000000,0.00997700,0.00000047,0.12812405
-4.49324662,0.17935850,0.05027648,0.01950462,0.05975949,0.03765902,0.00000000,0.01129227,0.00000031,0.14441413
-4.48724362,0.20100238,0.05642186,0.02184095,0.06697040,0.04220144,0.00000000,0.01269450,0.00000021,0.16180484
-4.48124062,0.22383612,0.06291750,0.02430157,0.07457794,0.04699304,0.00000000,0.01417522,0.00000014,0.18015302
-4.47523762,0.24764786,0.06971147,0.02686151,0.08251156,0.05198915,0.00000000,0.01572392,0.00000009,0.19928602
-4.46923462,0.27219166,0.07674355,0.02949171,0.09068930,0.05713792,0.00000000,0.01732827,0.00000006,0.21900359
-4.46323162,0.29719177,0.08394674,0.03215944,0.09901933,0.06238122,0.00000000,0.01897451,0.00000004,0.23908125
-4.45722861,0.32234888,0.09124926,0.03482885,0.10740198,0.06765596,0.00000000,0.02064796,0.00000002,0.25927523
-4.45122561,0.34734823,0.09857706,0.03746183,0.11573246,0.07289581,0.00000000,0.02233357,0.00000002,0.27932894
-4.44522261,0.37186935,0.10585684,0.04001898,0.12390409,0.07803323,0.00000000,0.02401668,0.00000001,0.29898071
-4.43921961,0.39559708,0.11301931,0.04246074,0.13181204,0.08300187,0.00000000,0.02568379,0.00000001,0.31797259
-4.43321661,0.41823351,0.12000271,0.04474865,0.13935731,0.08773906,0.00000000,0.02732334,0.00000000,0.33605993
-4.42721361,0.43951032,0.12675636,0.04684663,0.14645084,0.09218847,0.00000000,0.02892658,0.00000000,0.35302121
-4.42121061,0.45920092,0.13324402,0.04872231,0.15301762,0.09630273,0.00000000,0.03048828,0.00000000,0.36866780
-4.41520760,0.47713174,0.13944693,0.05034830,0.15900054,0.10004584,0.00000000,0.03200748,0.00000000,0.38285303
-4.40920460,0.49319212,0.14536628,0.05170326,0.16436367,0.10339537,0.00000000,0.03348796,0.00000000,0.39548016
-4.40320160,0.50734216,0.15102490,0.05277291,0.16909504,0.10634423,0.00000000,0.03493861,0.00000000,0.40650875
-4.39719860,0.51961809,0.15646807,0.05355071,0.17320846,0.10890188,0.00000000,0.03637356,0.00000000,0.41595904
-4.39119560,0.53013454,0.16176329,0.05403839,0.17674448,0.11109503,0.00000000,0.03781204,0.00000000,0.42391398
-4.38519260,0.53908370,0.16699882,0.05424604,0.17977014,0.11296754,0.00000000,0.03927793,0.00000000,0.43051864
-4.37918959,0.54673103,0.17228114,0.05419200,0.18237781,0.11457975,0.00000000,0.04079906,0.00000000,0.43597704
-4.37318659,0.55340756,0.17773118,0.05390241,0.18468270,0.11600708,0.00000000,0.04240620,0.00000000,0.44054624
-4.36718359,0.55949912,0.18347947,0.05341046,0.18681953,0.11733785,0.00000000,0.04413180,0.00000000,0.44452796
-4.36118059,0.56543278,0.18966042,0.05275538,0.18893814,0.11867071,0.00000000,0.04600847,0.00000000,0.44825806
-4.35517759,0.57166092,0.19640583,0.05198122,0.19119841,0.12011140,0.00000000,0.04806734,0.00000000,0.45209413
-4.34917459,0.57864386,0.20383798,0.05113545,0.19376459,0.12176922,0.00000000,0.05033628,0.00000000,0.45640191
-4.34317159,0.58683145,0.21206255,0.05026746,0.19679933,0.12375325,0.00000000,0.05283808,0.00000000,0.46154096
-4.33716858,0.59664476,0.22116178,0.04942705,0.20045766,0.12616848,0.00000000,0.05558871,0.00000000,0.46785026
-4.33116558,0.60845832,0.23118810,0.04866288,0.20488106,0.12911204,0.00000000,0.05859575,0.00000000,0.47563443
-4.32516258,0.62258405,0.24215865,0.04802102,0.21019206,0.13266959,0.00000000,0.06185701,0.00000000,0.48515100
-4.31915958,0.63925729,0.25405105,0.04754363,0.21648939,0.13691213,0.00000000,0.06535947,0.00000000,0.49659953
-4.31315658,0.65862566,0.26680053,0.04726782,0.22384396,0.14189322,0.00000000,0.06907871,0.00000000,0.51011276
-4.30715358,0.68074121,0.28029880,0.04722468,0.23229586,0.14764679,0.00000000,0.07297861,0.00000000,0.52575038
-4.30115058,0.70555610,0.29439474,0.04743850,0.24185227,0.15418551,0.00000000,0.07701175,0.00000000,0.54349540
-4.29514757,0.73292192,0.30889685,0.04792631,0.25248656,0.16149991,0.00000000,0.08112012,0.00000000,0.56325349
-4.28914457,0.76259267,0.32357768,0.04869749,0.26413840,0.16955800,0.00000000,0.08523648,0.00000000,0.58485489
-4.28314157,0.79423111,0.33817978,0.04975372,0.27671489,0.17830564,0.00000000,0.08928604,0.00000000,0.60805907
-4.27713857,0.82741811,0.35242325,0.05108900,0.29009258,0.18766747,0.00000000,0.09318869,0.00000000,0.63256159
-4.27113557,0.86166456,0.36601443,0.05268995,0.30412033,0.19754825,0.00000000,0.09686140,0.00000000,0.65800289
-4.26513257,0.89642532,0.37865537,0.05453613,0.31862274,0.20783485,0.00000000,0.10022097,0.00000000,0.68397868
-4.25912956,0.93111437,0.39005377,0.05660056,0.33340415,0.21839840,0.00000000,0.10318677,0.00000000,0.71005118
-4.25312656,0.96512089,0.39993284,0.05885027,0.34825294,0.22909691,0.00000000,0.10568357,0.00000000,0.73576110
-4.24712356,0.99782529,0.40804072,0.06124703,0.36294602,0.23977802,0.00000000,0.10764418,0.00000000,0.76063959
-4.24112056,1.02861490,0.41415907,0.06374802,0.37725349,0.25028193,0.00000000,0.10901179,0.00000000,0.78422001
-4.23511756,1.05689877,0.41811035,0.06630665,0.39094320,0.26044449,0.00000000,0.10974203,0.00000000,0.80604892
-4.22911456,1.08212109,0.41976361,0.06887340,0.40378528,0.27010032,0.00000000,0.10980451,0.00000000,0.82569630
-4.22311156,1.10377313,0.41903845,0.07139677,0.41555649,0.27908593,0.00000000,0.10918389,0.00000000,0.84276459
-4.21710855,1.12140336,0.41590714,0.07382419,0.42604441,0.28724291,0.00000000,0.10788031,0.00000000,0.85689643
-4.21110555,1.13462581,0.41039475,0.07610309,0.43505144,0.29442102,0.00000000,0.10590932,0.00000000,0.86778126
-4.20510255,1.14312649,0.40257738,0.07818192,0.44239849,0.30048126,0.00000000,0.10330125,0.00000000,0.87516051
-4.19909955,1.14666808,0.39257866,0.08001131,0.44792853,0.30529880,0.00000000,0.10009994,0.00000000,0.87883160
-4.19309655,1.14509286,0.38056469,0.08154513,0.45150971,0.30876573,0.00000000,0.09636120,0.00000000,0.87865069
-4.18709355,1.13832417,0.36673779,0.08274164,0.45303827,0.31079370,0.00000000,0.09215073,0.00000000,0.87453443
-4.18109055,1.12636625,0.35132927,0.08356452,0.45244097,0.31131612,0.00000000,0.08754193,0.00000000,0.86646053
-4.17508754,1.10930288,0.33459168,0.08398392,0.44967713,0.31029013,0.00000000,0.08261339,0.00000000,0.85446747
-4.16908454,1.08729467,0.31679081,0.08397729,0.44474007,0.30769804,0.00000000,0.07744647,0.00000000,0.83865319
-4.16308154,1.06057530,0.29819782,0.08353010,0.43765798,0.30354838,0.00000000,0.07212286,0.00000000,0.81917291
-4.15707854,1.02944652,0.27908188,0.08263640,0.42849405,0.29787622,0.00000000,0.06672233,0.00000000,0.79623604
-4.15107554,0.99427231,0.25970335,0.08129911,0.41734591,0.29074298,0.00000000,0.06132068,0.00000000,0.77010225
-4.14507254,0.95547189,0.24030804,0.07953004,0.40434420,0.28223552,0.00000000,0.05598807,0.00000000,0.74107666
-4.13906953,0.91351203,0.22112234,0.07734973,0.38965040,0.27246463,0.00000000,0.05078757,0.00000000,0.70950423
-4.13306653,0.86889846,0.20234961,0.07478694,0.37345383,0.26156280,0.00000000,0.04577425,0.00000000,0.67576340
-4.12706353,0.82216674,0.18416762,0.07187792,0.35596795,0.24968150,0.00000000,0.04099452,0.00000000,0.64025915
-4.12106053,0.77387269,0.16672719,0.06866549,0.33742608,0.23698792,0.00000001,0.03648587,0.00000000,0.60341543
-4.11505753,0.72458252,0.15015175,0.06519788,0.31807661,0.22366136,0.00000001,0.03227702,0.00000001,0.56566744
-4.10905453,0.67486312,0.13453795,0.06152743,0.29817786,0.20988939,0.00000001,0.02838827,0.00000001,0.52745369
-4.10305153,0.62527256,0.11995696,0.05770926,0.27799296,0.19586389,0.00000002,0.02483218,0.00000001,0.48920815
-4.09704852,0.57635123,0.10645643,0.05379985,0.25778463,0.18177721,0.00000003,0.02161437,0.00000002,0.45135290
-4.09104552,0.52861381,0.09406292,0.04985568,0.23781037,0.16781853,0.00000004,0.01873454,0.00000003,0.41429118
-4.08504252,0.48254236,0.08278467,0.04593195,0.21831799,0.15417051,0.00000006,0.01618751,0.00000004,0.37840145
-4.07903952,0.43858066,0.07261445,0.04208142,0.19954178,0.14100649,0.00000009,0.01396430,0.00000006,0.34403224
-4.07303652,0.39713002,0.06353254,0.03835348,0.18169934,0.12848818,0.00000012,0.01205318,0.00000009,0.31149824
-4.06703352,0.35854651,0.05550958,0.03479334,0.16498919,0.11676392,0.00000017,0.01044070,0.00000012,0.28107748
-4.06103052,0.32313963,0.04850921,0.03144150,0.14958912,0.10596755,0.00000024,0.00911253,0.00000017,0.25300976
-4.05502751,0.29117233,0.04249052,0.02833346,0.13565526,0.09621785,0.00000032,0.00805428,0.00000023,0.22749608
-4.04902451,0.26286217,0.03741015,0.02549960,0.12332184,0.08761840,0.00000044,0.00725208,0.00000031,0.20469911
-4.04302151,0.23838335,0.03322404,0.02296528,0.11270144,0.08025795,0.00000060,0.00669308,0.00000043,0.18474450
-4.03701851,0.21786937,0.02988884,0.02075111,0.10388563,0.07421093,0.00000081,0.00636572,0.00000057,0.16772266
-4.03101551,0.20141598,0.02736289,0.01887340,0.09694584,0.06953822,0.00000108,0.00625992,0.00000077,0.15369099
-4.02501251,0.18908408,0.02560691,0.01734464,0.09193429,0.06628791,0.00000143,0.00636701,0.00000101,0.14267613
-4.01900950,0.18090234,0.02458420,0.01617408,0.08888478,0.06449590,0.00000188,0.00667963,0.00000134,0.13467617
-4.01300650,0.17686912,0.02426070,0.01536836,0.08781331,0.06418635,0.00000246,0.00719143,0.00000175,0.12966245
-4.00700350,0.17695380,0.02460458,0.01493205,0.08871830,0.06537180,0.00000320,0.00789668,0.00000227,0.12758096
-4.00100050,0.18109704,0.02558570,0.01486822,0.09158050,0.06805296,0.00000412,0.00878980,0.00000292,0.12835314
-3.99499750,0.18921031,0.02717479,0.01517888,0.09636240,0.07221810,0.00000527,0.00986484,0.00000374,0.13187613
-3.98899450,0.20117443,0.02934259,0.01586534,0.10300738,0.07784216,0.00000669,0.01111492,0.00000475,0.13802250
-3.98299150,0.21683758,0.03205881,0.01692848,0.11143857,0.08488555,0.00000844,0.01253167,0.00000599,0.14663954
-3.97698849,0.23601276,0.03529111,0.01836887,0.12155752,0.09329275,0.00001057,0.01410467,0.00000750,0.15754836
-3.97098549,0.25847522,0.03900415,0.02018674,0.13324297,0.10299093,0.00001314,0.01582103,0.00000932,0.17054292
-3.96498249,0.28396005,0.04315869,0.02238193,0.14634982,0.11388856,0.00001621,0.01766494,0.00001150,0.18538933
-3.95897949,0.31216036,0.04771091,0.02495357,0.16070852,0.12587442,0.00001986,0.01961748,0.00001409,0.20182571
-3.95297649,0.34272645,0.05261188,0.02789977,0.17612503,0.13881688,0.00002416,0.02165639,0.00001715,0.21956267
-3.94697349,0.37526616,0.05780733,0.03121717,0.19238163,0.15256384,0.00002918,0.02375621,0.00002071,0.23828492
-3.94097049,0.40934687,0.06323763,0.03490036,0.20923859,0.16694330,0.00003499,0.02588839,0.00002483,0.25765395
-3.93496748,0.44449909,0.06883816,0.03894132,0.22643684,0.18176477,0.00004165,0.02802166,0.00002956,0.27731198
-3.92896448,0.48022193,0.07453985,0.04332869,0.24370172,0.19682148,0.00004923,0.03012263,0.00003493,0.29688723
-3.92296148,0.51599026,0.08027005,0.04804717,0.26074763,0.21189339,0.00005777,0.03215640,0.00004099,0.31600038
-3.91695848,0.55126359,0.08595366,0.05307675,0.27728364,0.22675111,0.00006730,0.03408742,0.00004775,0.33427213
-3.91095548,0.58549621,0.09151442,0.05839210,0.29301979,0.24116036,0.00007784,0.03588041,0.00005523,0.35133161
-3.90495248,0.61814841,0.09687630,0.06396194,0.30767392,0.25488711,0.00008938,0.03750132,0.00006343,0.36682529
-3.89894947,0.64869829,0.10196510,0.06974857,0.32097864,0.26770304,0.00010190,0.03891838,0.00007231,0.38042608
-3.89294647,0.67665369,0.10670988,0.07570749,0.33268836,0.27939116,0.00011534,0.04010302,0.00008184,0.39184219
-3.88694347,0.70156373,0.11104455,0.08178723,0.34258587,0.28975133,0.00012961,0.04103086,0.00009197,0.40082533
-3.88094047,0.72302947,0.11490914,0.08792937,0.35048827,0.29860553,0.00014460,0.04168248,0.00010261,0.40717784
-3.87493747,0.74071324,0.11825107,0.09406885,0.35625194,0.30580250,0.00016017,0.04204405,0.00011366,0.41075840
-3.86893447,0.75434627,0.12102609,0.10013450,0.35977631,0.31122176,0.00017614,0.04210785,0.00012499,0.41148608
-3.86293147,0.76373425,0.12319909,0.10604997,0.36100636,0.31477653,0.00019231,0.04187248,0.00013647,0.40934231
-3.85692846,0.76876065,0.12474456,0.11173486,0.35993348,0.31641579,0.00020846,0.04134296,0.00014793,0.40437091
-3.85092546,0.76938774,0.12564686,0.11710621,0.35659500,0.31612512,0.00022434,0.04053048,0.00015920,0.39667597
-3.84492246,0.76565532,0.12590017,0.12208025,0.35107208,0.31392638,0.00023970,0.03945204,0.00017010,0.38641774
-3.83891946,0.75767718,0.12550828,0.12657438,0.34348640,0.30987632,0.00025427,0.03812985,0.00018044,0.37380670
-3.83291646,0.74563571,0.12448411,0.13050932,0.33399552,0.30406419,0.00026779,0.03659056,0.00019003,0.35909609
-3.82691346,0.72977482,0.12284912,0.13381138,0.32278733,0.29660836,0.00028000,0.03486436,0.00019870,0.34257328
-3.82091046,0.71039154,0.12063251,0.13641467,0.31007383,0.28765229,0.00029067,0.03298401,0.00020628,0.32455025
-3.81490745,0.68782672,0.11787039,0.13826333,0.29608444,0.27735994,0.00029958,0.03098382,0.00021261,0.30535380
-3.80890445,0.66245525,0.11460485,0.13931345,0.28105917,0.26591081,0.00030654,0.02889859,0.00021756,0.28531567
-3.80290145,0.63467605,0.11088297,0.13953478,0.26524199,0.25349486,0.00031141,0.02676265,0.00022103,0.26476323
-3.79689845,0.60490238,0.10675589,0.13891207,0.24887452,0.24030751,0.00031409,0.02460894,0.00022295,0.24401084
-3.79089545,0.57355253,0.10227781,0.13744590,0.23219039,0.22654487,0.00031452,0.02246822,0.00022329,0.22335234
-3.78489245,0.54104139,0.09750504,0.13515304,0.21541034,0.21239934,0.00031269,0.02036842,0.00022203,0.20305483
-3.77888944,0.50777286,0.09249515,0.13206630,0.19873821,0.19805580,0.00030864,0.01833410,0.00021922,0.18335391
-3.77288644,0.47413342,0.08730606,0.12823382,0.18235793,0.18368831,0.00030246,0.01638614,0.00021492,0.16445040
-3.76688344,0.44048672,0.08199522,0.12371780,0.16643145,0.16945761,0.00029427,0.01454154,0.00020924,0.14650856
-3.76088044,0.40716947,0.07661890,0.11859288,0.15109767,0.15550918,0.00028426,0.01281336,0.00020231,0.12965574
-3.75487744,0.37448844,0.07123150,0.11294401,0.13647227,0.14197214,0.00027263,0.01121084,0.00019430,0.11398324
-3.74887444,0.34271859,0.06588490,0.10686408,0.12264835,0.12895875,0.00025961,0.00973960,0.00018539,0.09954838
-3.74287144,0.31210225,0.06062796,0.10045141,0.10969783,0.11656455,0.00024545,0.00840197,0.00017580,0.08637732
-3.73686843,0.28284935,0.05550609,0.09380709,0.09767342,0.10486915,0.00023042,0.00719733,0.00016576,0.07446865
-3.73086543,0.25513855,0.05056094,0.08703243,0.08661109,0.09393748,0.00021479,0.00612259,0.00015550,0.06379734
-3.72486243,0.22911922,0.04583017,0.08022655,0.07653298,0.08382158,0.00019882,0.00517261,0.00014528,0.05431898
-3.71885943,0.20491423,0.04134746,0.07348421,0.06745049,0.07456270,0.00018278,0.00434066,0.00013537,0.04597400
-3.71285643,0.18262341,0.03714251,0.06689406,0.05936769,0.06619383,0.00016690,0.00361887,0.00012604,0.03869181
-3.70685343,0.16232766,0.03324138,0.06053717,0.05228471,0.05874244,0.00015141,0.00299863,0.00011759,0.03239463
-3.70085043,0.14409364,0.02966680,0.05448616,0.04620129,0.05223346,0.00013651,0.00247102,0.00011031,0.02700107
-3.69484742,0.12797887,0.02643878,0.04880468,0.04112026,0.04669243,0.00012236,0.00202706,0.00010452,0.02242913
-3.68884442,0.11403727,0.02357525,0.04354732,0.03705100,0.04214876,0.00010911,0.00165806,0.00010055,0.01859892
-3.68284142,0.10232491,0.02109290,0.03876007,0.03401275,0.03863903,0.00009689,0.00135585,0.00009878,0.01543478
-3.67683842,0.09290595,0.01900808,0.03448098,0.03203790,0.03621023,0.00008578,0.00111291,0.00009961,0.01286703
-3.67083542,0.08585857,0.01733778,0.03074123,0.03117493,0.03492305,0.00007586,0.00092259,0.00010347,0.01083327
-3.66483242,0.08128071,0.01610065,0.02756635,0.03149126,0.03485485,0.00006717,0.00077916,0.00011087,0.00927930
-3.65882941,0.07929552,0.01531803,0.02497763,0.03307571,0.03610255,0.00005974,0.00067790,0.00012235,0.00815974
-3.65282641,0.08005622,0.01501492,0.02299350,0.03604061,0.03878502,0.00005360,0.00061516,0.00013853,0.00743829
-3.64682341,0.08375023,0.01522086,0.02163091,0.04052344,0.04304518,0.00004874,0.00058833,0.00016009,0.00708780
-3.64082041,0.09060231,0.01597073,0.02090656,0.04668788,0.04905139,0.00004515,0.00059591,0.00018778,0.00709012
-3.63481741,0.10087649,0.01730530,0.02083793,0.05472422,0.05699826,0.00004282,0.00063743,0.00022243,0.00743578
-3.62881441,0.11487659,0.01927162,0.02144405,0.06484890,0.06710654,0.00004174,0.00071348,0.00026494,0.00812350
-3.62281141,0.13294499,0.02192311,0.02274591,0.07730317,0.07962208,0.00004189,0.00082565,0.00031628,0.00915962
-3.61680840,0.15545958,0.02531938,0.02476655,0.09235072,0.09481371,0.00004323,0.00097647,0.00037748,0.01055733
-3.61080540,0.18282874,0.02952571,0.02753075,0.11027410,0.11296992,0.00004576,0.00116941,0.00044962,0.01233587
-3.60480240,0.21548402,0.03461219,0.03106436,0.13136994,0.13439414,0.00004943,0.00140874,0.00053380,0.01451953
-3.59879940,0.25387071,0.04065247,0.03539322,0.15594292,0.15939881,0.00005424,0.00169951,0.00063114,0.01713661
-3.59279640,0.29843613,0.04772214,0.04054178,0.18429839,0.18829793,0.00006013,0.00204742,0.00074274,0.02021822
-3.58679340,0.34961580,0.05589679,0.04653137,0.21673372,0.22139832,0.00006709,0.00245870,0.00086968,0.02379694
-3.58079040,0.40781765,0.06524965,0.05337829,0.25352858,0.25898956,0.00007508,0.00293998,0.00101293,0.02790543
-3.57478739,0.47340458,0.07584903,0.06109170,0.29493407,0.30133287,0.00008404,0.00349808,0.00117340,0.03257481
