energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
3.11855928,0.83002189,0.03319987,0.11259523,0.24336105,0.36828563,0.13994819,0.40218792,0.00000000
3.12456228,0.81195744,0.03197870,0.10527354,0.24625139,0.36674498,0.13418301,0.39689831,0.00000000
3.13056528,0.79357487,0.03078247,0.09802797,0.24887733,0.36494308,0.12842679,0.39123196,0.00000000
3.13656828,0.77486407,0.02961791,0.09091877,0.25113323,0.36278872,0.12271290,0.38514800,0.00000000
3.14257129,0.75578041,0.02848825,0.08400048,0.25290276,0.36017585,0.11706836,0.37859605,0.00000000
3.14857429,0.73625076,0.02739360,0.07732081,0.25406435,0.35698913,0.11151374,0.37151920,0.00000000
3.15457729,0.71618147,0.02633147,0.07091983,0.25449705,0.35311028,0.10606337,0.36385769,0.00000000
3.16058029,0.69546760,0.02529731,0.06482949,0.25408667,0.34842474,0.10072600,0.35555313,0.00000000
3.16658329,0.67400295,0.02428522,0.05907354,0.25273158,0.34282833,0.09550561,0.34655292,0.00000000
3.17258629,0.65169019,0.02328855,0.05366772,0.25034804,0.33623350,0.09040245,0.33681470,0.00000000
3.17858929,0.62845043,0.02230054,0.04862029,0.24687475,0.32857481,0.08541422,0.32631037,0.00000000
3.18459230,0.60423176,0.02131493,0.04393277,0.24227637,0.31981344,0.08053728,0.31502961,0.00000000
3.19059530,0.57901603,0.02032638,0.03960079,0.23654578,0.30994032,0.07576774,0.30298255,0.00000000
3.19659830,0.55282377,0.01933091,0.03561517,0.22970510,0.29897785,0.07110252,0.29020142,0.00000000
3.20260130,0.52571676,0.01832610,0.03196295,0.22180537,0.28698011,0.06654013,0.27674114,0.00000000
3.20860430,0.49779830,0.01731127,0.02862843,0.21292492,0.27403159,0.06208138,0.26267880,0.00000000
3.21460730,0.46921122,0.01628747,0.02559419,0.20316666,0.26024456,0.05772963,0.24811198,0.00000000
3.22061031,0.44013382,0.01525740,0.02284200,0.19265431,0.24575518,0.05349104,0.23315619,0.00000000
3.22661331,0.41077401,0.01422522,0.02035357,0.18152800,0.23071872,0.04937441,0.21794143,0.00000000
3.23261631,0.38136225,0.01319628,0.01811124,0.16993924,0.21530412,0.04539088,0.20260819,0.00000000
3.23861931,0.35214348,0.01217687,0.01609849,0.15804573,0.19968813,0.04155355,0.18730307,0.00000000
3.24462231,0.32336878,0.01117380,0.01430033,0.14600619,0.18404944,0.03787684,0.17217427,0.00000000
3.25062531,0.29528712,0.01019414,0.01270358,0.13397544,0.16856306,0.03437593,0.15736728,0.00000000
3.25662831,0.26813758,0.00924484,0.01129701,0.12209993,0.15339513,0.03106612,0.14302077,0.00000000
3.26263132,0.24214259,0.00833243,0.01007145,0.11051393,0.13869847,0.02796223,0.12926315,0.00000000
3.26863432,0.21750222,0.00746283,0.00901976,0.09933649,0.12460895,0.02507810,0.11620966,0.00000000
3.27463732,0.19438992,0.00664108,0.00813680,0.08866917,0.11124287,0.02242613,0.10396024,0.00000000
3.28064032,0.17294963,0.00587121,0.00741931,0.07859467,0.09869519,0.02001698,0.09259816,0.00000000
3.28664332,0.15329433,0.00515620,0.00686580,0.06917625,0.08703882,0.01785935,0.08218943,0.00000000
3.29264632,0.13550593,0.00449789,0.00647637,0.06045794,0.07632474,0.01595989,0.07278282,0.00000000
3.29864932,0.11963626,0.00389702,0.00625252,0.05246534,0.06658291,0.01432319,0.06441055,0.00000000
3.30465233,0.10570903,0.00335334,0.00619695,0.04520708,0.05782380,0.01295185,0.05708940,0.00000000
3.31065533,0.09372245,0.00286562,0.00631327,0.03867661,0.05004044,0.01184659,0.05082221,0.00000000
3.31665833,0.08365226,0.00243186,0.00660572,0.03285432,0.04321074,0.01100640,0.04559953,0.00000000
3.32266133,0.07545498,0.00204937,0.00707885,0.02770983,0.03730000,0.01042868,0.04140134,0.00000000
3.32866433,0.06907109,0.00171494,0.00773715,0.02320430,0.03226350,0.01010936,0.03819881,0.00000000
3.33466733,0.06442793,0.00142500,0.00858463,0.01929267,0.02804894,0.01004298,0.03595576,0.00000000
3.34067034,0.06144232,0.00117572,0.00962437,0.01592587,0.02459870,0.01022272,0.03463006,0.00000000
3.34667334,0.06002263,0.00096320,0.01085811,0.01305262,0.02185190,0.01064039,0.03417466,0.00000000
3.35267634,0.06007044,0.00078349,0.01228570,0.01062121,0.01974608,0.01128639,0.03453842,0.00000000
3.35867934,0.06148168,0.00063279,0.01390471,0.00858086,0.01821862,0.01214955,0.03566667,0.00000000
3.36468234,0.06414736,0.00050743,0.01571000,0.00688281,0.01720784,0.01321704,0.03750150,0.00000000
3.37068534,0.06795402,0.00040401,0.01769330,0.00548123,0.01665379,0.01447426,0.03998200,0.00000000
3.37668834,0.07278394,0.00031938,0.01984302,0.00433377,0.01649879,0.01590469,0.04304433,0.00000000
3.38269135,0.07851531,0.00025067,0.02214404,0.00340196,0.01668778,0.01748986,0.04662178,0.00000000
3.38869435,0.08502249,0.00019533,0.02457768,0.00265135,0.01716850,0.01920936,0.05064495,0.00000000
3.39469735,0.09217641,0.00015113,0.02712186,0.00205154,0.01789154,0.02104094,0.05504201,0.00000000
3.40070035,0.09984532,0.00011609,0.02975138,0.00157603,0.01881041,0.02296067,0.05973917,0.00000000
3.40670335,0.10789587,0.00008853,0.03243836,0.00120205,0.01988147,0.02494331,0.06466137,0.00000000
3.41270635,0.11619458,0.00006704,0.03515288,0.00091023,0.02106400,0.02696270,0.06973320,0.00000000
3.41870935,0.12460969,0.00005039,0.03786377,0.00068431,0.02232021,0.02899226,0.07488009,0.00000000
3.42471236,0.13301339,0.00003761,0.04053940,0.00051077,0.02361534,0.03100564,0.08002957,0.00000000
3.43071536,0.14128419,0.00002787,0.04314873,0.00037850,0.02491781,0.03297732,0.08511282,0.00000000
3.43671836,0.14930953,0.00002050,0.04566221,0.00027848,0.02619936,0.03488333,0.09006616,0.00000000
3.44272136,0.15698823,0.00001498,0.04805277,0.00020341,0.02743524,0.03670193,0.09483252,0.00000000
3.44872436,0.16423282,0.00001086,0.05029671,0.00014752,0.02860439,0.03841418,0.09936285,0.00000000
3.45472736,0.17097151,0.00000782,0.05237442,0.00010622,0.02968961,0.04000450,0.10361718,0.00000000
3.46073037,0.17714958,0.00000559,0.05427101,0.00007593,0.03067760,0.04146103,0.10756543,0.00000000
3.46673337,0.18273021,0.00000397,0.05597661,0.00005390,0.03155896,0.04277590,0.11118781,0.00000000
3.47273637,0.18769448,0.00000279,0.05748652,0.00003800,0.03232815,0.04394525,0.11447470,0.00000000
3.47873937,0.19204063,0.00000196,0.05880105,0.00002661,0.03298318,0.04496909,0.11742618,0.00000000
3.48474237,0.19578251,0.00000136,0.05992515,0.00001853,0.03352537,0.04585099,0.12005091,0.00000000
3.49074537,0.19894735,0.00000094,0.06086773,0.00001285,0.03395884,0.04659754,0.12236473,0.00000000
3.49674837,0.20157276,0.00000064,0.06164083,0.00000891,0.03428996,0.04721772,0.12438879,0.00000000
3.50275138,0.20370345,0.00000044,0.06225861,0.00000622,0.03452678,0.04772206,0.12614745,0.00000000
3.50875438,0.20538747,0.00000029,0.06273629,0.00000445,0.03467831,0.04812188,0.12766606,0.00000000
3.51475738,0.20667254,0.00000020,0.06308896,0.00000335,0.03475388,0.04842835,0.12896865,0.00000000
3.52076038,0.20760247,0.00000013,0.06333051,0.00000277,0.03476243,0.04865169,0.13007584,0.00000000
3.52676338,0.20821396,0.00000009,0.06347268,0.00000262,0.03471197,0.04880043,0.13100299,0.00000000
3.53276638,0.20853408,0.00000006,0.06352423,0.00000286,0.03460904,0.04888081,0.13175871,0.00000000
3.53876938,0.20857840,0.00000004,0.06349036,0.00000351,0.03445834,0.04889636,0.13234395,0.00000000
3.54477239,0.20835013,0.00000002,0.06337241,0.00000462,0.03426251,0.04884768,0.13275156,0.00000000
3.55077539,0.20784015,0.00000002,0.06316784,0.00000629,0.03402204,0.04873244,0.13296658,0.00000000
3.55677839,0.20702809,0.00000001,0.06287050,0.00000869,0.03373533,0.04854567,0.13296702,0.00000000
3.56278139,0.20588424,0.00000001,0.06247115,0.00001203,0.03339897,0.04828014,0.13272530,0.00000000
3.56878439,0.20437238,0.00000000,0.06195827,0.00001661,0.03300805,0.04792708,0.13221017,0.00000000
3.57478739,0.20245323,0.00000000,0.06131901,0.00002282,0.03255666,0.04747691,0.13138894,0.00000000
3.58079040,0.20008834,0.00000000,0.06054034,0.00003116,0.03203847,0.04692021,0.13023010,0.00000000
3.58679340,0.19724430,0.00000000,0.05961019,0.00004226,0.03144725,0.04624863,0.12870593,0.00000000
3.59279640,0.19389688,0.00000000,0.05851865,0.00005691,0.03077752,0.04545589,0.12679514,0.00000000
3.59879940,0.19003506,0.00000000,0.05725905,0.00007609,0.03002508,0.04453866,0.12448534,0.00000000
3.60480240,0.18566452,0.00000000,0.05582894,0.00010102,0.02918752,0.04349738,0.12177514,0.00000000
3.61080540,0.18081060,0.00000000,0.05423087,0.00013315,0.02826460,0.04233694,0.11867586,0.00000000
3.61680840,0.17552051,0.00000000,0.05247292,0.00017425,0.02725853,0.04106712,0.11521271,0.00000000
3.62281141,0.16986465,0.00000000,0.05056902,0.00022640,0.02617413,0.03970294,0.11142545,0.00000000
3.62881441,0.16393707,0.00000001,0.04853895,0.00029204,0.02501885,0.03826469,0.10736839,0.00000000
3.63481741,0.15785497,0.00000001,0.04640814,0.00037401,0.02380259,0.03677782,0.10310984,0.00000000
3.64082041,0.15175732,0.00000001,0.04420717,0.00047555,0.02253757,0.03527259,0.09873101,0.00000000
3.64682341,0.14580266,0.00000002,0.04197110,0.00060032,0.02123788,0.03378355,0.09432443,0.00000000
3.65282641,0.14016614,0.00000004,0.03973859,0.00075241,0.01991912,0.03234884,0.08999188,0.00000000
3.65882941,0.13503586,0.00000006,0.03755088,0.00093628,0.01859790,0.03100936,0.08584204,0.00000000
3.66483242,0.13060875,0.00000009,0.03545072,0.00115674,0.01729132,0.02980781,0.08198783,0.00000000
3.67083542,0.12708586,0.00000013,0.03348119,0.00141890,0.01601648,0.02878769,0.07854360,0.00000000
3.67683842,0.12466743,0.00000020,0.03168454,0.00172805,0.01478995,0.02799215,0.07562222,0.00000000
3.68284142,0.12354765,0.00000031,0.03010105,0.00208956,0.01362734,0.02746288,0.07333208,0.00000000
3.68884442,0.12390924,0.00000047,0.02876796,0.00250872,0.01254288,0.02723897,0.07177419,0.00000000
3.69484742,0.12591796,0.00000070,0.02771841,0.00299060,0.01154913,0.02735571,0.07103932,0.00000000
3.70085043,0.12971720,0.00000104,0.02698057,0.00353981,0.01065669,0.02784352,0.07120528,0.00000000
3.70685343,0.13542261,0.00000154,0.02657676,0.00416036,0.00987405,0.02872682,0.07233436,0.00000000
3.71285643,0.14311701,0.00000226,0.02652285,0.00485541,0.00920755,0.03002303,0.07447100,0.00000000
3.71885943,0.15284566,0.00000329,0.02682760,0.00562709,0.00866134,0.03174164,0.07763974,0.00000000
3.72486243,0.16461208,0.00000475,0.02749228,0.00647632,0.00823753,0.03388336,0.08184343,0.00000000
3.73086543,0.17837452,0.00000682,0.02851037,0.00740270,0.00793637,0.03643950,0.08706188,0.00000000
3.73686843,0.19404342,0.00000972,0.02986744,0.00840438,0.00775650,0.03939144,0.09325094,0.00000000
3.74287144,0.21147987,0.00001376,0.03154115,0.00947812,0.00769536,0.04271039,0.10034206,0.00000000
3.74887444,0.23049540,0.00001933,0.03350153,0.01061933,0.00774961,0.04635735,0.10824245,0.00000000
3.75487744,0.25085332,0.00002697,0.03571131,0.01182233,0.00791567,0.05028340,0.11683596,0.00000000
3.76088044,0.27227156,0.00003735,0.03812660,0.01308067,0.00819037,0.05443029,0.12598448,0.00000000
3.76688344,0.29442733,0.00005137,0.04069764,0.01438762,0.00857167,0.05873130,0.13553030,0.00000000
3.77288644,0.31696350,0.00007014,0.04336984,0.01573678,0.00905950,0.06311255,0.14529899,0.00000000
3.77888944,0.33949667,0.00009509,0.04608496,0.01712293,0.00965669,0.06749452,0.15510314,0.00000000
3.78489245,0.36162688,0.00012799,0.04878251,0.01854291,0.01036999,0.07179390,0.16474665,0.00000000
3.79089545,0.38294860,0.00017106,0.05140121,0.01999675,0.01121120,0.07592576,0.17402963,0.00000000
3.79689845,0.40306281,0.00022700,0.05388069,0.02148883,0.01219833,0.07980578,0.18275365,0.00000000
3.80290145,0.42158965,0.00029910,0.05616304,0.02302914,0.01335687,0.08335271,0.19072727,0.00000000
3.80890445,0.43818131,0.00039131,0.05819459,0.02463466,0.01472107,0.08649079,0.19777152,0.00000000
3.81490745,0.45253454,0.00050833,0.05992742,0.02633059,0.01633510,0.08915209,0.20372535,0.00000000
3.82091046,0.46440228,0.00065570,0.06132088,0.02815167,0.01825429,0.09127876,0.20845048,0.00000000
3.82691346,0.47360392,0.00083984,0.06234283,0.03014324,0.02054615,0.09282488,0.21183581,0.00000000
3.83291646,0.48003369,0.00106817,0.06297072,0.03236224,0.02329114,0.09375809,0.21380089,0.00000000
3.83891946,0.48366668,0.00134906,0.06319224,0.03487780,0.02658330,0.09406069,0.21429849,0.00000000
3.84492246,0.48456231,0.00169196,0.06300581,0.03777160,0.03053033,0.09373031,0.21331601,0.00000000
3.85092546,0.48286493,0.00210728,0.06242059,0.04113780,0.03525344,0.09278004,0.21087579,0.00000000
3.85692846,0.47880148,0.00260639,0.06145615,0.04508251,0.04088647,0.09123803,0.20703420,0.00000000
3.86293147,0.47267624,0.00320154,0.06014187,0.04972272,0.04757460,0.08914660,0.20187960,0.00000000
3.86893447,0.46486292,0.00390565,0.05851593,0.05518476,0.05547234,0.08656087,0.19552923,0.00000000
3.87493747,0.45579430,0.00473217,0.05662409,0.06160217,0.06474090,0.08354699,0.18812533,0.00000000
3.88094047,0.44594989,0.00569479,0.05451820,0.06911303,0.07554491,0.08018008,0.17983040,0.00000000
3.88694347,0.43584208,0.00680720,0.05225462,0.07785686,0.08804853,0.07654185,0.17082209,0.00000000
3.89294647,0.42600135,0.00808264,0.04989252,0.08797100,0.10241110,0.07271823,0.16128783,0.00000000
3.89894947,0.41696117,0.00953364,0.04749212,0.09958678,0.11878230,0.06879691,0.15141938,0.00000000
3.90495248,0.40924309,0.01117152,0.04511307,0.11282541,0.13729716,0.06486493,0.14140768,0.00000000
3.91095548,0.40334272,0.01300603,0.04281293,0.12779380,0.15807102,0.06100651,0.13143803,0.00000000
3.91695848,0.39971703,0.01504492,0.04064576,0.14458059,0.18119464,0.05730113,0.12168589,0.00000000
3.92296148,0.39877341,0.01729358,0.03866103,0.16325236,0.20672988,0.05382186,0.11231335,0.00000000
3.92896448,0.40086092,0.01975468,0.03690268,0.18385033,0.23470597,0.05063407,0.10346643,0.00000000
3.93496748,0.40626385,0.02242791,0.03540850,0.20638776,0.26511676,0.04779454,0.09527309,0.00000000
3.94097049,0.41519778,0.02530983,0.03420976,0.23084794,0.29791919,0.04535088,0.08784212,0.00000000
3.94697349,0.42780813,0.02839373,0.03333109,0.25718323,0.33303303,0.04334130,0.08126275,0.00000000
3.95297649,0.44417102,0.03166966,0.03279057,0.28531491,0.37034207,0.04179470,0.07560484,0.00000000
3.95897949,0.46429620,0.03512457,0.03260006,0.31513400,0.40969676,0.04073103,0.07091970,0.00000000
3.96498249,0.48813183,0.03874250,0.03276560,0.34650296,0.45091819,0.04016177,0.06724124,0.00000000
3.97098549,0.51557047,0.04250491,0.03328801,0.37925818,0.49380336,0.04009062,0.06458738,0.00000000
3.97698849,0.54645602,0.04639106,0.03416347,0.41321312,0.53813126,0.04051421,0.06296162,0.00000000
3.98299150,0.58059101,0.05037845,0.03538415,0.44816183,0.58366970,0.04142282,0.06235454,0.00000000
3.98899450,0.61774374,0.05444325,0.03693879,0.48388270,0.63018220,0.04280107,0.06274526,0.00000000
3.99499750,0.65765486,0.05856077,0.03881321,0.52014217,0.67743462,0.04462849,0.06410264,0.00000000
4.00100050,0.70004289,0.06270587,0.04099073,0.55669815,0.72520118,0.04688000,0.06638628,0.00000000
4.00700350,0.74460859,0.06685330,0.04345246,0.59330299,0.77326910,0.04952627,0.06954720,0.00000000
4.01300650,0.79103766,0.07097796,0.04617746,0.62970579,0.82144183,0.05253391,0.07352830,0.00000000
4.01900950,0.83900209,0.07505507,0.04914279,0.66565405,0.86954035,0.05586559,0.07826458,0.00000000
4.02501251,0.88815986,0.07906020,0.05232344,0.70089448,0.91740240,0.05948005,0.08368319,0.00000000
4.03101551,0.93815354,0.08296927,0.05569218,0.73517329,0.96487974,0.06333213,0.08970335,0.00000000
4.03701851,0.98860787,0.08675838,0.05921934,0.76823589,1.01183334,0.06737269,0.09623638,0.00000000
4.04302151,1.03912694,0.09040364,0.06287261,0.79982629,1.05812702,0.07154870,0.10318571,0.00000000
4.04902451,1.08929134,0.09388092,0.06661681,0.82968654,1.10361971,0.07580338,0.11044716,0.00000000
4.05502751,1.13865599,0.09716568,0.07041380,0.85755645,1.14815717,0.08007650,0.11790945,0.00000000
4.06103052,1.18674904,0.10023274,0.07422245,0.88317390,1.19156349,0.08430491,0.12545512,0.00000000
4.06703352,1.23307251,0.10305625,0.07799876,0.90627605,1.23363339,0.08842317,0.13296173,0.00000000
4.07303652,1.27710489,0.10560966,0.08169618,0.92660162,1.27412567,0.09236457,0.14030356,0.00000000
4.07903952,1.31830613,0.10786595,0.08526610,0.94389447,1.31275881,0.09606220,0.14735364,0.00000000
4.08504252,1.35612514,0.10979794,0.08865850,0.95790847,1.34920893,0.09945036,0.15398614,0.00000000
4.09104552,1.39000969,0.11137875,0.09182287,0.96841358,1.38311083,0.10246601,0.16007901,0.00000000
4.09704852,1.41941847,0.11258252,0.09470923,0.97520300,1.41406213,0.10505035,0.16551686,0.00000000
4.10305153,1.44383509,0.11338513,0.09726928,0.97810108,1.44163076,0.10715050,0.17019381,0.00000000
4.10905453,1.46278332,0.11376508,0.09945768,0.97697163,1.46536548,0.10872104,0.17401636,0.00000000
4.11505753,1.47584290,0.11370445,0.10123337,0.97172626,1.48480924,0.10972550,0.17690598,0.00000000
4.12106053,1.48266538,0.11318978,0.10256083,0.96233211,1.49951477,0.11013763,0.17880152,0.00000000
4.12706353,1.48298900,0.11221296,0.10341131,0.94881873,1.50906175,0.10994241,0.17966100,0.00000000
4.13306653,1.47665204,0.11077200,0.10376393,0.93128356,1.51307478,0.10913682,0.17946306,0.00000000
4.13906953,1.46360378,0.10887164,0.10360656,0.90989571,1.51124126,0.10773012,0.17820768,0.00000000
4.14507254,1.44391274,0.10652373,0.10293656,0.88489767,1.50332830,0.10574389,0.17591631,0.00000000
4.15107554,1.41777146,0.10374746,0.10176117,0.85660503,1.48919789,0.10321161,0.17263141,0.00000000
4.15707854,1.38549775,0.10056929,0.10009765,0.82540389,1.46881938,0.10017792,0.16841524,0.00000000
4.16308154,1.34753226,0.09702264,0.09797319,0.79174632,1.44227874,0.09669748,0.16334821,0.00000000
4.16908454,1.30443229,0.09314734,0.09542440,0.75614380,1.40978417,0.09283362,0.15752665,0.00000000
4.17508754,1.25686225,0.08898889,0.09249663,0.71915917,1.37166741,0.08865672,0.15106019,0.00000000
4.18109055,1.20558098,0.08459751,0.08924298,0.68139714,1.32838105,0.08424242,0.14406886,0.00000000
4.18709355,1.15142642,0.08002702,0.08572311,0.64349396,1.28049149,0.07966970,0.13667999,0.00000000
4.19309655,1.09529821,0.07533370,0.08200180,0.60610643,1.22866807,0.07501905,0.12902509,0.00000000
4.19909955,1.03813870,0.07057501,0.07814746,0.56990072,1.17366854,0.07037055,0.12123668,0.00000000
4.20510255,0.98091310,0.06580836,0.07423046,0.53554114,1.11632168,0.06580206,0.11344537,0.00000000
4.21110555,0.92458916,0.06108988,0.07032147,0.50367909,1.05750732,0.06138764,0.10577709,0.00000000
4.21710855,0.87011699,0.05647335,0.06648974,0.47494246,0.99813495,0.05719606,0.09835061,0.00000000
4.22311156,0.81840954,0.05200912,0.06280150,0.44992535,0.93912119,0.05328950,0.09127538,0.00000000
4.22911456,0.77032395,0.04774326,0.05931836,0.42917819,0.88136725,0.04972252,0.08464980,0.00000000
4.23511756,0.72664425,0.04371684,0.05609591,0.41319827,0.82573686,0.04654122,0.07855968,0.00000000
4.24112056,0.68806553,0.03996532,0.05318240,0.40242049,0.77303537,0.04378260,0.07307722,0.00000000
4.24712356,0.65517994,0.03651817,0.05061769,0.39720835,0.72399074,0.04147412,0.06826022,0.00000000
4.25312656,0.62846446,0.03339856,0.04843236,0.39784515,0.67923670,0.03963347,0.06415159,0.00000000
4.25912956,0.60827075,0.03062328,0.04664703,0.40452541,0.63929866,0.03826849,0.06077918,0.00000000
4.26513257,0.59481717,0.02820267,0.04527197,0.41734664,0.60458249,0.03737727,0.05815583,0.00000000
4.27113557,0.58818301,0.02614082,0.04430695,0.43630168,0.57536660,0.03694839,0.05627959,0.00000000
4.27713857,0.58830525,0.02443567,0.04374137,0.46127187,0.55179724,0.03696131,0.05513424,0.00000000
4.28314157,0.59497781,0.02307937,0.04355457,0.49202159,0.53388708,0.03738689,0.05468986,0.00000000
4.28914457,0.60785360,0.02205860,0.04371653,0.52819442,0.52151718,0.03818806,0.05490369,0.00000000
4.29514757,0.62644950,0.02135498,0.04418868,0.56931170,0.51444211,0.03932058,0.05572112,0.00000000
4.30115058,0.65015431,0.02094557,0.04492505,0.61477375,0.51229808,0.04073401,0.05707679,0.00000000
4.30715358,0.67823995,0.02080334,0.04587353,0.66386449,0.51461395,0.04237276,0.05889596,0.00000000
4.31315658,0.70987563,0.02089779,0.04697739,0.71575964,0.52082478,0.04417724,0.06109601,0.00000000
4.31915958,0.74414528,0.02119554,0.04817685,0.76953888,0.53028763,0.04608517,0.06358811,0.00000000
4.32516258,0.78006763,0.02166097,0.04941079,0.82420202,0.54229926,0.04803293,0.06627906,0.00000000
4.33116558,0.81661891,0.02225696,0.05061847,0.87868912,0.55611527,0.04995705,0.06907324,0.00000000
4.33716858,0.85275752,0.02294557,0.05174126,0.93190411,0.57097023,0.05179564,0.07187474,0.00000000
4.34317159,0.88745014,0.02368884,0.05272428,0.98274145,0.58609829,0.05348987,0.07458949,0.00000000
4.34917459,0.91969840,0.02444956,0.05351791,1.03011494,0.60075363,0.05498539,0.07712739,0.00000000
4.35517759,0.94856546,0.02519201,0.05407913,1.07298780,0.61423035,0.05623364,0.07940450,0.00000000
4.36118059,0.97320138,0.02588273,0.05437262,1.11040277,0.62588101,0.05719303,0.08134499,0.00000000
4.36718359,0.99286654,0.02649122,0.05437165,1.14151114,0.63513336,0.05782995,0.08288299,0.00000000
4.37318659,1.00695212,0.02699060,0.05405860,1.16559947,0.64150474,0.05811951,0.08396418,0.00000000
4.37918959,1.01499683,0.02735814,0.05342523,1.18211269,0.64461367,0.05804603,0.08454703,0.00000000
4.38519260,1.01669928,0.02757573,0.05247265,1.19067274,0.64418831,0.05760335,0.08460375,0.00000000
4.39119560,1.01192537,0.02763019,0.05121097,1.19109179,0.64007141,0.05679469,0.08412079,0.00000000
4.39719860,1.00071063,0.02751349,0.04965870,1.18337947,0.63222183,0.05563239,0.08309898,0.00000000
4.40320160,0.98325715,0.02722274,0.04784191,1.16774377,0.62071250,0.05413728,0.08155321,0.00000000
4.40920460,0.95992549,0.02676013,0.04579321,1.14458573,0.60572504,0.05233786,0.07951173,0.00000000
4.41520760,0.93122199,0.02613264,0.04355059,1.11448802,0.58754139,0.05026925,0.07701515,0.00000000
4.42121061,0.89778186,0.02535171,0.04115622,1.07819832,0.56653272,0.04797208,0.07411503,0.00000000
4.42721361,0.86034910,0.02443270,0.03865518,1.03660803,0.54314630,0.04549113,0.07087236,0.00000000
4.43321661,0.81975395,0.02339430,0.03609428,0.99072751,0.51789090,0.04287406,0.06735578,0.00000000
4.43921961,0.77688893,0.02225793,0.03352095,0.94165910,0.49132112,0.04017012,0.06363978,0.00000000
4.44522261,0.73268445,0.02104697,0.03098223,0.89056887,0.46402166,0.03742883,0.05980287,0.00000000
4.45122561,0.68808486,0.01978613,0.02852400,0.83865851,0.43659172,0.03469893,0.05592583,0.00000000
4.45722861,0.64402588,0.01850070,0.02619026,0.78713835,0.40963032,0.03202731,0.05209012,0.00000000
4.46323162,0.60141396,0.01721596,0.02402275,0.73720237,0.38372283,0.02945818,0.04837643,0.00000000
4.46923462,0.56110835,0.01595656,0.02206059,0.69000594,0.35942920,0.02703245,0.04486344,0.00000000
4.47523762,0.52390597,0.01474604,0.02034018,0.64664683,0.33727379,0.02478721,0.04162687,0.00000000
4.48124062,0.49052941,0.01360638,0.01889520,0.60814946,0.31773730,0.02275545,0.03873869,0.00000000
4.48724362,0.46161796,0.01255769,0.01775663,0.57545260,0.30125034,0.02096589,0.03626651,0.00000000
4.49324662,0.43772150,0.01161797,0.01695291,0.54940000,0.28818886,0.01944297,0.03427318,0.00000000
4.49924962,0.41929696,0.01080291,0.01651005,0.53073369,0.27887094,0.01820693,0.03281647,0.00000000
4.50525263,0.40670679,0.01012584,0.01645167,0.52008920,0.27355491,0.01727395,0.03194875,0.00000000
4.51125563,0.40021911,0.00959765,0.01679895,0.51799206,0.27243824,0.01665634,0.03171677,0.00000000
4.51725863,0.40000896,0.00922681,0.01757055,0.52485496,0.27565714,0.01636270,0.03216121,0.00000000
4.52326163,0.40616013,0.00901938,0.01878219,0.54097490,0.28328636,0.01639808,0.03331627,0.00000000
4.52926463,0.41866727,0.00897903,0.02044628,0.56652981,0.29533909,0.01676405,0.03520896,0.00000000
4.53526763,0.43743779,0.00910708,0.02257126,0.60157437,0.31176680,0.01745874,0.03785838,0.00000000
4.54127064,0.46229358,0.00940253,0.02516080,0.64603487,0.33245879,0.01847681,0.04127468,0.00000000
4.54727364,0.49297219,0.00986201,0.02821296,0.69970312,0.35724168,0.01980932,0.04545797,0.00000000
4.55327664,0.52912778,0.01047983,0.03171923,0.76222995,0.38587875,0.02144354,0.05039713,0.00000000
4.55927964,0.57033188,0.01124792,0.03566359,0.83311866,0.41806943,0.02336277,0.05606859,0.00000000
4.56528264,0.61607434,0.01215581,0.04002157,0.91171927,0.45344916,0.02554614,0.06243518,0.00000000
4.57128564,0.66576478,0.01319065,0.04475955,0.99722441,0.49158996,0.02796836,0.06944512,0.00000000
4.57728864,0.71873510,0.01433719,0.04983420,1.08866790,0.53200203,0.03059964,0.07703136,0.00000000
4.58329165,0.77424335,0.01557788,0.05519214,1.18492683,0.57413681,0.03340565,0.08511118,0.00000000
4.58929465,0.83147961,0.01689294,0.06077011,1.28472820,0.61739161,0.03634760,0.09358642,0.00000000
4.59529765,0.88957408,0.01826059,0.06649536,1.38666084,0.66111638,0.03938249,0.10234410,0.00000000
4.60130065,0.94760766,0.01965729,0.07228653,1.48919298,0.70462245,0.04246357,0.11125781,0.00000000
4.60730365,1.00462535,0.02105811,0.07805502,1.59069598,0.74719353,0.04554098,0.12018960,0.00000000
4.61330665,1.05965220,0.02243712,0.08370668,1.68947374,0.78809880,0.04856251,0.12899260,0.00000000
4.61930965,1.11171171,0.02376798,0.08914395,1.78379766,0.82660780,0.05147469,0.13751419,0.00000000
4.62531266,1.15984635,0.02502445,0.09426829,1.87194606,0.86200691,0.05422388,0.14559969,0.00000000
4.63131566,1.20313945,0.02618106,0.09898287,1.95224691,0.89361678,0.05675759,0.15309636,0.00000000
4.63731866,1.24073799,0.02721376,0.10319533,2.02312236,0.92081013,0.05902583,0.15985776,0.00000000
4.64332166,1.27187512,0.02810057,0.10682064,2.08313331,0.94302935,0.06098250,0.16574804,0.00000000
4.64932466,1.29589178,0.02882223,0.10978375,2.13102214,0.95980295,0.06258670,0.17064619,0.00000000
4.65532766,1.31225624,0.02936281,0.11202209,2.16575163,0.97076034,0.06380402,0.17444994,0.00000000
4.66133067,1.32058083,0.02971013,0.11348760,2.18653832,0.97564403,0.06460756,0.17707916,0.00000000
