energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-0.32116058,6.22799404,0.18491199,1.59523977,1.12163086,2.01892888,1.86144451,0.17966946,1.75039670,0.00000000
-0.31515758,6.62034811,0.19638670,1.70920463,1.20218990,2.13223604,1.99208456,0.18995454,1.87093464,0.00000000
-0.30915458,7.00605842,0.20742304,1.82106859,1.28415391,2.24509927,2.12116003,0.19987381,1.99066111,0.00000000
-0.30315158,7.37904651,0.21780147,1.92930821,1.36637867,2.35539296,2.24688517,0.20927064,2.10790175,0.00000000
-0.29714857,7.73332474,0.22730966,2.03239435,1.44769422,2.46102227,2.36746345,0.21799538,2.22098831,0.00000000
-0.29114557,8.06313746,0.23574839,2.12883032,1.52692958,2.55996778,2.48112924,0.22590896,2.32829824,0.00000000
-0.28514257,8.36310053,0.24293708,2.21719105,1.60293843,2.65032937,2.58619070,0.23288627,2.42829440,0.00000000
-0.27913957,8.62833436,0.24871907,2.29616188,1.67462479,2.73036793,2.68107254,0.23881923,2.51956352,0.00000000
-0.27313657,8.85458565,0.25296612,2.36457541,1.74096803,2.79854384,2.76435685,0.24361934,2.60085194,0.00000000
-0.26713357,9.03833294,0.25558223,2.42144490,1.80104603,2.85355071,2.83482058,0.24721972,2.67109715,0.00000000
-0.26113057,9.17687213,0.25650636,2.46599259,1.85405603,2.89434360,2.89146804,0.24957650,2.72945381,0.00000000
-0.25512756,9.26837837,0.25571405,2.49767199,1.89933193,2.92016039,2.93355705,0.25066958,2.77531324,0.00000000
-0.24912456,9.31194194,0.25321788,2.51618283,1.93635779,2.93053591,2.96061771,0.25050256,2.80831544,0.00000000
-0.24312156,9.30757680,0.24906669,2.52147816,1.96477679,2.92530811,2.97246294,0.24910206,2.82835325,0.00000000
-0.23711856,9.25620156,0.24334360,2.51376329,1.98439542,2.90461623,2.96919042,0.24651636,2.83556845,0.00000000
-0.23111556,9.15959398,0.23616301,2.49348656,1.99518295,2.86889104,2.95117582,0.24281339,2.83034017,0.00000000
-0.22511256,9.02032119,0.22766656,2.46132245,1.99726615,2.81883756,2.91905784,0.23807829,2.81326609,0.00000000
-0.21910955,8.84164886,0.21801837,2.41814787,1.99091975,2.75541104,2.87371563,0.23241048,2.78513746,0.00000000
-0.21310655,8.62743336,0.20739975,2.36501281,1.97655324,2.67978710,2.81623980,0.22592051,2.74690925,0.00000000
-0.20710355,8.38200166,0.19600352,2.30310654,1.95469455,2.59332714,2.74789827,0.21872682,2.69966673,0.00000000
-0.20110055,8.11002405,0.18402828,2.23372117,1.92597168,2.49754041,2.67009855,0.21095237,2.64459009,0.00000000
-0.19509755,7.81638466,0.17167279,2.15821392,1.89109290,2.39404404,2.58434800,0.20272152,2.58291873,0.00000000
-0.18909455,7.50605478,0.15913075,2.07796986,1.85082650,2.28452231,2.49221365,0.19415710,2.51591652,0.00000000
-0.18309155,7.18397335,0.14658604,1.99436641,1.80598092,2.17068663,2.39528322,0.18537774,2.44483962,0.00000000
-0.17708854,6.85493837,0.13420868,1.90874099,1.75738582,2.05423724,2.29512845,0.17649574,2.37090767,0.00000000
-0.17108554,6.52351207,0.12215154,1.82236266,1.70587480,1.93682774,2.19327199,0.16761520,2.29527934,0.00000000
-0.16508254,6.19394182,0.11054788,1.73640864,1.65226990,1.82003321,2.09115861,0.15883079,2.21903265,0.00000000
-0.15907954,5.87009771,0.09950978,1.65194582,1.59736832,1.70532260,1.99013115,0.15022679,2.14315017,0.00000000
-0.15307654,5.55542695,0.08912739,1.56991759,1.54193126,1.59403567,1.89141146,0.14187672,2.06850902,0.00000000
-0.14707354,5.25292414,0.07946885,1.49113554,1.48667470,1.48736471,1.79608626,0.13384316,1.99587515,0.00000000
-0.14107054,4.96511625,0.07058107,1.41627579,1.43226203,1.38634098,1.70509751,0.12617803,1.92590138,0.00000000
-0.13506753,4.69406005,0.06249095,1.34587913,1.37929804,1.29182571,1.61923690,0.11892298,1.85912835,0.00000000
-0.12906453,4.44135009,0.05520714,1.28035440,1.32832410,1.20450542,1.53914381,0.11211004,1.79598760,0.00000000
-0.12306153,4.20813483,0.04872208,1.21998423,1.27981409,1.12489103,1.46530605,0.10576231,1.73680599,0.00000000
-0.11705853,3.99513879,0.04301434,1.16493259,1.23417086,1.05332048,1.39806292,0.09989469,1.68181074,0.00000000
-0.11105553,3.80268883,0.03805100,1.11525322,1.19172309,0.98996442,1.33760989,0.09451461,1.63113465,0.00000000
-0.10505253,3.63074322,0.03379011,1.07089881,1.15272243,0.93483452,1.28400460,0.08962272,1.58482094,0.00000000
-0.09904952,3.47892227,0.03018304,1.03173023,1.11734110,0.88779408,1.23717390,0.08521351,1.54282789,0.00000000
-0.09304652,3.34654020,0.02717675,0.99752590,1.08567007,0.84857066,1.19692179,0.08127588,1.50503299,0.00000000
-0.08704352,3.23263800,0.02471584,0.96799104,1.05771810,0.81677049,1.16293832,0.07779366,1.47123716,0.00000000
-0.08104052,3.13601752,0.02274444,0.94276709,1.03341211,0.79189445,1.13480953,0.07474609,1.44116925,0.00000000
-0.07503752,3.05527732,0.02120785,0.92144128,1.01259913,0.77335542,1.11202869,0.07210830,1.41449135,0.00000000
-0.06903452,2.98885084,0.02005402,0.90355679,0.99505029,0.76049692,1.09400902,0.06985189,1.39080537,0.00000000
-0.06303152,2.93504723,0.01923476,0.88862351,0.98046709,0.75261277,1.08009802,0.06794547,1.36966135,0.00000000
-0.05702851,2.89209542,0.01870675,0.87612963,0.96849009,0.74896756,1.06959361,0.06635535,1.35056778,0.00000000
-0.05102551,2.85819110,0.01843236,0.86555430,0.95871022,0.74881769,1.06176197,0.06504637,1.33300413,0.00000000
-0.04502251,2.83154640,0.01838033,0.85638102,0.95068231,0.75143244,1.05585692,0.06398277,1.31643547,0.00000000
-0.03901951,2.81044142,0.01852620,0.84811179,0.94394075,0.75611482,1.05114051,0.06312922,1.30032896,0.00000000
-0.03301651,2.79327611,0.01885262,0.84028173,0.93801663,0.76222146,1.04690431,0.06245185,1.28417169,0.00000000
-0.02701351,2.77862102,0.01934944,0.83247360,0.93245578,0.76918101,1.04249077,0.06191942,1.26748923,0.00000000
-0.02101051,2.76526472,0.02001367,0.82433174,0.92683686,0.77651033,1.03731385,0.06150442,1.24986403,0.00000000
-0.01500750,2.75225584,0.02084922,0.81557492,0.92078873,0.78382792,1.03087812,0.06118412,1.23095273,0.00000000
-0.00900450,2.73893733,0.02186645,0.80600739,0.91400615,0.79086377,1.02279549,0.06094154,1.21050153,0.00000000
-0.00300150,2.72497102,0.02308153,0.79552756,0.90626296,0.79746524,1.01279881,0.06076615,1.18835854,0.00000000
0.00300150,2.71035044,0.02451558,0.78413375,0.89742205,0.80359838,1.00075152,0.06065448,1.16448251,0.00000000
0.00900450,2.69540080,0.02619363,0.77192671,0.88744150,0.80934457,0.98665294,0.06061031,1.13894722,0.00000000
0.01500750,2.68076508,0.02814333,0.75910847,0.87637639,0.81489224,0.97063878,0.06064467,1.11194112,0.00000000
0.02101051,2.66737631,0.03039359,0.74597747,0.86437628,0.82052397,0.95297664,0.06077540,1.08376219,0.00000000
0.02701351,2.65641653,0.03297295,0.73292008,0.85167819,0.82659917,0.93405676,0.06102652,1.05480804,0.00000000
0.03301651,2.64926387,0.03590794,0.72039864,0.83859556,0.83353317,0.91437809,0.06142714,1.02556173,0.00000000
0.03901951,2.64742969,0.03922137,0.70893642,0.82550374,0.84177339,0.89453045,0.06201020,0.99657403,0.00000000
0.04502251,2.65248853,0.04293063,0.69910015,0.81282250,0.85177373,0.87517332,0.06281095,0.96844277,0.00000000
0.05102551,2.66600394,0.04704610,0.69148060,0.80099686,0.86396821,0.85701215,0.06386527,0.94179060,0.00000000
0.05702851,2.68945360,0.05156968,0.68667213,0.79047685,0.87874536,0.84077330,0.06520789,0.91724201,0.00000000
0.06303152,2.72415742,0.05649368,0.68525183,0.78169756,0.89642437,0.82717836,0.06687070,0.89540091,0.00000000
0.06903452,2.77121210,0.06179994,0.68775916,0.77506037,0.91723449,0.81691916,0.06888099,0.87682973,0.00000000
0.07503752,2.83143539,0.06745939,0.69467680,0.77091629,0.94129865,0.81063425,0.07126003,0.86203114,0.00000000
0.08104052,2.90532295,0.07343207,0.70641342,0.76955245,0.96862222,0.80888782,0.07402176,0.85143312,0.00000000
0.08704352,2.99301993,0.07966764,0.72328906,0.77118208,0.99908777,0.81215187,0.07717188,0.84537801,0.00000000
0.09304652,3.09430891,0.08610642,0.74552351,0.77593872,1.03245606,0.82079208,0.08070726,0.84411585,0.00000000
0.09904952,3.20861469,0.09268088,0.77322821,0.78387457,1.06837336,0.83505799,0.08461569,0.84780215,0.00000000
0.10505253,3.33502582,0.09931764,0.80640176,0.79496314,1.10638488,0.85507766,0.08887615,0.85650001,0.00000000
0.11105553,3.47233165,0.10593988,0.84492935,0.80910572,1.14595363,0.88085686,0.09345936,0.87018597,0.00000000
0.11705853,3.61907318,0.11246998,0.88858583,0.82614126,1.18648388,0.91228262,0.09832873,0.88875929,0.00000000
0.12306153,3.77360482,0.11883244,0.93704246,0.84585891,1.22734784,0.94913102,0.10344161,0.91205370,0.00000000
0.12906453,3.93416399,0.12495675,0.98987689,0.86801233,1.26791440,0.99107854,0.10875081,0.93985078,0.00000000
0.13506753,4.09894502,0.13078030,1.04658598,0.89233499,1.30757823,1.03771656,0.11420627,0.97189419,0.00000000
0.14107054,4.26617330,0.13625094,1.10660096,0.91855537,1.34578773,1.08856832,0.11975685,1.00790363,0.00000000
0.14707354,4.43417608,0.14132918,1.16930431,0.94641120,1.38207044,1.14310744,0.12535203,1.04758790,0.00000000
0.15307654,4.60144629,0.14598995,1.23404771,0.97566201,1.41605429,1.20077744,0.13094363,1.09065618,0.00000000
0.15907954,4.76669616,0.15022366,1.30017024,1.00609924,1.44748388,1.26101119,0.13648730,1.13682701,0.00000000
0.16508254,4.92889815,0.15403664,1.36701637,1.03755339,1.47623064,1.32324969,0.14194379,1.18583453,0.00000000
0.17108554,5.08731129,0.15745078,1.43395272,1.06989803,1.50229657,1.38695933,0.14727988,1.23743185,0.00000000
0.17708854,5.24149182,0.16050253,1.50038323,1.10305051,1.52581135,1.45164695,0.15246907,1.29139153,0.00000000
0.18309155,5.39128813,0.16324114,1.56576201,1.13696939,1.54702299,1.51687214,0.15749178,1.34750323,0.00000000
0.18909455,5.53682031,0.16572630,1.62960333,1.17164916,1.56628270,1.58225624,0.16233529,1.40556911,0.00000000
0.19509755,5.67844599,0.16802532,1.69148864,1.20711233,1.58402486,1.64748777,0.16699329,1.46539724,0.00000000
0.20110055,5.81671432,0.17020988,1.75107004,1.24339985,1.60074307,1.71232412,0.17146512,1.52679376,0.00000000
0.20710355,5.95231067,0.17235258,1.80807049,1.28056009,1.61696374,1.77658931,0.17575475,1.58955424,0.00000000
0.21310655,6.08599506,0.17452353,1.86228052,1.31863743,1.63321858,1.84016813,0.17986950,1.65345507,0.00000000
0.21910955,6.21853725,0.17678690,1.91355201,1.35766074,1.65001719,1.90299680,0.18381871,1.71824521,0.00000000
0.22511256,6.35065168,0.17919787,1.96178908,1.39763258,1.66782127,1.96505068,0.18761229,1.78363906,0.00000000
0.23111556,6.48293515,0.18179993,2.00693688,1.43851952,1.68702137,2.02632944,0.19125921,1.84931072,0.00000000
0.23711856,6.61580989,0.18462273,2.04896883,1.48024392,1.70791729,2.08684054,0.19476619,1.91488990,0.00000000
0.24312156,6.74947433,0.18768045,2.08787296,1.52267754,1.73070261,2.14658163,0.19813644,1.97995986,0.00000000
0.24912456,6.88386328,0.19097095,2.12363817,1.56563708,1.75545395,2.20552272,0.20136856,2.04405730,0.00000000
0.25512756,7.01861890,0.19447544,2.15624115,1.60888175,1.78212493,2.26358909,0.20445578,2.10667418,0.00000000
0.26113057,7.15307330,0.19815892,2.18563472,1.65211281,1.81054492,2.32064562,0.20738541,2.16726152,0.00000000
0.26713357,7.28624321,0.20197113,2.21173824,1.69497511,1.84042225,2.37648347,0.21013850,2.22523488,0.00000000
0.27313657,7.41683651,0.20584810,2.23443066,1.73706041,1.87135135,2.43080991,0.21268995,2.27998142,0.00000000
0.27913957,7.54327052,0.20971414,2.25354669,1.77791249,1.90282347,2.48324177,0.21500884,2.33086841,0.00000000
0.28514257,7.66370125,0.21348416,2.26887639,1.81703385,1.93424027,2.53330336,0.21705897,2.37725288,0.00000000
0.29114557,7.77606280,0.21706630,2.28016827,1.85389394,1.96492979,2.58042895,0.21879982,2.41849234,0.00000000
0.29714857,7.87811579,0.22036469,2.28713587,1.88793887,1.99416414,2.62397015,0.22018762,2.45395645,0.00000000
0.30315158,7.96750381,0.22328227,2.28946772,1.91860245,2.02117849,2.66320821,0.22117666,2.48303936,0.00000000
0.30915458,8.04181623,0.22572366,2.28684010,1.94531853,2.04519087,2.69737104,0.22172076,2.50517274,0.00000000
0.31515758,8.09865620,0.22759780,2.27893223,1.96753449,2.06542238,2.72565438,0.22177489,2.51983921,0.00000000
0.32116058,8.13571190,0.22882057,2.26544314,1.98472567,2.08111745,2.74724672,0.22129675,2.52658601,0.00000000
0.32716358,8.15082935,0.22931711,2.24610946,1.99641055,2.09156380,2.76135686,0.22024850,2.52503862,0.00000000
0.33316658,8.14208474,0.22902386,2.22072335,2.00216629,2.09611184,2.76724332,0.21859831,2.51491401,0.00000000
0.33916958,8.10785405,0.22789032,2.18914953,2.00164416,2.09419301,2.76424428,0.21632191,2.49603312,0.00000000
0.34517259,8.04687777,0.22588046,2.15134082,1.99458444,2.08533686,2.75180681,0.21340397,2.46833209,0.00000000
0.35117559,7.95831820,0.22297377,2.10735102,1.98083001,2.06918630,2.72951412,0.20983920,2.43187173,0.00000000
0.35717859,7.84180718,0.21916586,2.05734471,1.96033815,2.04551057,2.69710949,0.20563328,2.38684469,0.00000000
0.36318159,7.69748185,0.21446879,2.00160320,1.93318968,2.01421565,2.65451577,0.20080343,2.33357976,0.00000000
0.36918459,7.52600668,0.20891083,1.94052613,1.89959496,1.97535135,2.60184923,0.19537866,2.27254297,0.00000000
0.37518759,7.32858007,0.20253595,1.87462866,1.85989610,1.92911493,2.53942719,0.18939964,2.20433494,0.00000000
0.38119060,7.10692467,0.19540284,1.80453397,1.81456496,1.87585081,2.46776864,0.18291818,2.12968428,0.00000000
0.38719360,6.86326087,0.18758360,1.73096137,1.76419663,1.81604619,2.38758776,0.17599634,2.04943707,0.00000000
0.39319660,6.60026404,0.17916209,1.65471035,1.70949846,1.75032246,2.29978048,0.16870518,1.96454238,0.00000000
0.39919960,6.32100639,0.17023198,1.57664107,1.65127471,1.67942271,2.20540437,0.16112317,1.87603426,0.00000000
0.40520260,6.02888550,0.16089462,1.49765219,1.59040730,1.60419544,2.10565285,0.15333429,1.78501067,0.00000000
0.41120560,5.72754208,0.15125665,1.41865679,1.52783333,1.52557515,2.00182467,0.14542597,1.69261005,0.00000000
0.41720860,5.42077000,0.14142764,1.34055744,1.46452014,1.44456044,1.89528999,0.13748686,1.59998645,0.00000000
0.42321161,5.11242234,0.13151768,1.26422151,1.40143918,1.36219040,1.78745464,0.12960453,1.50828404,0.00000000
0.42921461,4.80631714,0.12163497,1.19045764,1.33953946,1.27952028,1.67972399,0.12186326,1.41861218,0.00000000
0.43521761,4.50614680,0.11188369,1.11999457,1.27972215,1.19759739,1.57346804,0.11434188,1.33202199,0.00000000
0.44122061,4.21539470,0.10236200,1.05346300,1.22281711,1.11743809,1.46998920,0.10711193,1.24948522,0.00000000
0.44722361,3.93726230,0.09316033,0.99138144,1.16956268,1.04000681,1.37049403,0.10023602,1.17187644,0.00000000
0.45322661,3.67460931,0.08436000,0.93414645,1.12058936,0.96619789,1.27606992,0.09376659,1.09995896,0.00000000
0.45922961,3.42990876,0.07603218,0.88202762,1.07640819,0.89682059,1.18766747,0.08774505,1.03437503,0.00000000
0.46523262,3.20521802,0.06823725,0.83516753,1.03740410,0.83258780,1.10608888,0.08220138,0.97564034,0.00000000
0.47123562,3.00216575,0.06102441,0.79358637,1.00383435,0.77410855,1.03198249,0.07715414,0.92414277,0.00000000
0.47723862,2.82195402,0.05443174,0.75719088,0.97583179,0.72188408,0.96584300,0.07261085,0.88014510,0.00000000
0.48324162,2.66537403,0.04848643,0.72578721,0.95341256,0.67630734,0.90801687,0.06856879,0.84379096,0.00000000
0.48924462,2.53283301,0.04320540,0.69909660,0.93648738,0.63766523,0.85871197,0.06501613,0.81511353,0.00000000
0.49524762,2.42438968,0.03859595,0.67677341,0.92487563,0.60614316,0.81801041,0.06193322,0.79404597,0.00000000
0.50125063,2.33979497,0.03465664,0.65842413,0.91832103,0.58183112,0.78588344,0.05929417,0.78043273,0.00000000
0.50725363,2.27853504,0.03137824,0.64362670,0.91650806,0.56473052,0.76220707,0.05706837,0.77404097,0.00000000
0.51325663,2.23987352,0.02874466,0.63194892,0.91907781,0.55476126,0.74677750,0.05522214,0.77457124,0.00000000
0.51925963,2.22289026,0.02673387,0.62296531,0.92564257,0.55176830,0.73932521,0.05372016,0.78166670,0.00000000
0.52526263,2.22651467,0.02531880,0.61627144,0.93579811,0.55552753,0.73952680,0.05252691,0.79492064,0.00000000
0.53126563,2.24955206,0.02446809,0.61149537,0.94913334,0.56575032,0.74701436,0.05160771,0.81388182,0.00000000
0.53726863,2.29070241,0.02414683,0.60830557,0.96523690,0.58208718,0.76138165,0.05092968,0.83805786,0.00000000
0.54327164,2.34857164,0.02431716,0.60641542,0.98370057,0.60413013,0.78218750,0.05046237,0.86691673,0.00000000
0.54927464,2.42167624,0.02493878,0.60558418,1.00412004,0.63141456,0.80895635,0.05017805,0.89988691,0.00000000
0.55527764,2.50844283,0.02596944,0.60561464,1.02609306,0.66342068,0.84117682,0.05005186,0.93635674,0.00000000
0.56128064,2.60720450,0.02736541,0.60634808,1.04921608,0.69957531,0.87829869,0.05006166,0.97567383,0.00000000
0.56728364,2.71619640,0.02908190,0.60765695,1.07307985,0.73925454,0.91972937,0.05018771,1.01714511,0.00000000
0.57328664,2.83355302,0.03107354,0.60943609,1.09726501,0.78178780,0.96483076,0.05041223,1.06003843,0.00000000
0.57928964,2.95730944,0.03329490,0.61159320,1.12133856,0.82646391,1.01291735,0.05071889,1.10358638,0.00000000
0.58529265,3.08540854,0.03570104,0.61403930,1.14485185,0.87253943,1.06325642,0.05109223,1.14699276,0.00000000
0.59129565,3.21571596,0.03824819,0.61668002,1.16734089,0.91924950,1.11507104,0.05151720,1.18944208,0.00000000
0.59729865,3.34604341,0.04089444,0.61940825,1.18832933,0.96582121,1.16754630,0.05197875,1.23011216,0.00000000
0.60330165,3.47418065,0.04360048,0.62209874,1.20733437,1.01148907,1.21983902,0.05246147,1.26818961,0.00000000
0.60930465,3.59793554,0.04633037,0.62460504,1.22387548,1.05551230,1.27109081,0.05294952,1.30288774,0.00000000
0.61530765,3.71518065,0.04905229,0.62675888,1.23748567,1.09719317,1.32044418,0.05342659,1.33346625,0.00000000
0.62131066,3.82390452,0.05173917,0.62837212,1.24772483,1.13589538,1.36706114,0.05387606,1.35925174,0.00000000
0.62731366,3.92226478,0.05436930,0.62924108,1.25419431,1.17106178,1.41014329,0.05428132,1.37965804,0.00000000
0.63331666,4.00864036,0.05692666,0.62915292,1.25655187,1.20223020,1.44895269,0.05462618,1.39420528,0.00000000
0.63931966,4.08167952,0.05940118,0.62789360,1.25452618,1.22904647,1.48283211,0.05489535,1.40253651,0.00000000
0.64532266,4.14034079,0.06178859,0.62525705,1.24792981,1.25127372,1.51122383,0.05507498,1.40443100,0.00000000
0.65132566,4.18392394,0.06409019,0.62105473,1.23666984,1.26879732,1.53368572,0.05515315,1.39981319,0.00000000
0.65732866,4.21208902,0.06631218,0.61512513,1.22075541,1.28162489,1.54990381,0.05512043,1.38875680,0.00000000
0.66333167,4.22486174,0.06846484,0.60734261,1.20030163,1.28988121,1.55970059,0.05497017,1.37148359,0.00000000
0.66933467,4.22262451,0.07056143,0.59762498,1.17552937,1.29379822,1.56303856,0.05469887,1.34835678,0.00000000
0.67533767,4.20609349,0.07261693,0.58593945,1.14676108,1.29370034,1.56001870,0.05430628,1.31986931,0.00000000
0.68134067,4.17628236,0.07464658,0.57230661,1.11441251,1.28998604,1.55087421,0.05379545,1.28662735,0.00000000
0.68734367,4.13445494,0.07666448,0.55680220,1.07898093,1.28310642,1.53595956,0.05317253,1.24932999,0.00000000
0.69334667,4.08206895,0.07868208,0.53955666,1.04103026,1.27354211,1.51573572,0.05244657,1.20874586,0.00000000
0.69934967,4.02071407,0.08070691,0.52075246,1.00117389,1.26177957,1.49075212,0.05162906,1.16568797,0.00000000
0.70535268,3.95204747,0.08274139,0.50061938,0.96005604,1.24828831,1.46162659,0.05073351,1.12098774,0.00000000
0.71135568,3.87773041,0.08478199,0.47942808,0.91833254,1.23350009,1.42902399,0.04977485,1.07546958,0.00000000
0.71735868,3.79936901,0.08681863,0.45748214,0.87665180,1.21779131,1.39363483,0.04876891,1.02992701,0.00000000
0.72336168,3.71846214,0.08883456,0.43510916,0.83563695,1.20146959,1.35615466,0.04773180,0.98510130,0.00000000
0.72936468,3.63635892,0.09080648,0.41265110,0.79586963,1.18476503,1.31726521,0.04667941,0.94166348,0.00000000
0.73536768,3.55422738,0.09270521,0.39045450,0.75787615,1.16782671,1.27761791,0.04562689,0.90020025,0.00000000
0.74137069,3.47303544,0.09449658,0.36886078,0.72211639,1.15072436,1.23782031,0.04458832,0.86120420,0.00000000
0.74737369,3.39354426,0.09614272,0.34819705,0.68897561,1.13345503,1.19842563,0.04357631,0.82506830,0.00000000
0.75337669,3.31631354,0.09760361,0.32876775,0.65875921,1.11595412,1.15992562,0.04260188,0.79208477,0.00000000
0.75937969,3.24171742,0.09883874,0.31084736,0.63169046,1.09811015,1.12274647,0.04167425,0.76244777,0.00000000
0.76538269,3.16996939,0.09980889,0.29467420,0.60791085,1.07978211,1.08724766,0.04080090,0.73625955,0.00000000
0.77138569,3.10115385,0.10047790,0.28044579,0.58748286,1.06081845,1.05372321,0.03998757,0.71353943,0.00000000
0.77738869,3.03526208,0.10081431,0.26831540,0.57039468,1.04107647,1.02240493,0.03923839,0.69423489,0.00000000
0.78339170,2.97223006,0.10079285,0.25839019,0.55656650,1.02044107,0.99346718,0.03855605,0.67823403,0.00000000
0.78939470,2.91197580,0.10039561,0.25073066,0.54585797,0.99884172,0.96703265,0.03794198,0.66537875,0.00000000
0.79539770,2.85443417,0.09961292,0.24535154,0.53807654,0.97626689,0.94317864,0.03739657,0.65547792,0.00000000
0.80140070,2.79958720,0.09844392,0.24222380,0.53298608,0.95277511,0.92194372,0.03691937,0.64831997,0.00000000
0.80740370,2.74748882,0.09689662,0.24127800,0.53031590,0.92850232,0.90333411,0.03650931,0.64368452,0.00000000
0.81340670,2.69828295,0.09498780,0.24240849,0.52976952,0.90366504,0.88733000,0.03616489,0.64135250,0.00000000
0.81940970,2.65221453,0.09274240,0.24547858,0.53103342,0.87855954,0.87389140,0.03588432,0.64111465,0.00000000
0.82541271,2.60963355,0.09019269,0.25032643,0.53378536,0.85355703,0.86296365,0.03566570,0.64277824,0.00000000
0.83141571,2.57099243,0.08737725,0.25677146,0.53770237,0.82909521,0.85448252,0.03550713,0.64617182,0.00000000
0.83741871,2.53683728,0.08433966,0.26462108,0.54246827,0.80566681,0.84837889,0.03540685,0.65114831,0.00000000
0.84342171,2.50779401,0.08112720,0.27367759,0.54778069,0.78380551,0.84458311,0.03536332,0.65758623,0.00000000
0.84942471,2.48455019,0.07778947,0.28374502,0.55335749,0.76407008,0.84302889,0.03537532,0.66538938,0.00000000
0.85542771,2.46783360,0.07437702,0.29463562,0.55894255,0.74702726,0.84365685,0.03544199,0.67448520,0.00000000
0.86143072,2.45838851,0.07094008,0.30617589,0.56431081,0.73323424,0.84641742,0.03556299,0.68482190,0.00000000
0.86743372,2.45695064,0.06752742,0.31821186,0.56927248,0.72322111,0.85127310,0.03573844,0.69636463,0.00000000
0.87343672,2.46422152,0.06418534,0.33061344,0.57367616,0.71747421,0.85819991,0.03596905,0.70909096,0.00000000
0.87943972,2.48084307,0.06095683,0.34327777,0.57741099,0.71642056,0.86718778,0.03625614,0.72298589,0.00000000
0.88544272,2.50737314,0.05788093,0.35613132,0.58040748,0.72041403,0.87823980,0.03660160,0.73803661,0.00000000
0.89144572,2.54426245,0.05499220,0.36913081,0.58263718,0.72972355,0.89137021,0.03700794,0.75422735,0.00000000
0.89744872,2.59183371,0.05232043,0.38226284,0.58411092,0.74452360,0.90660107,0.03747822,0.77153442,0.00000000
0.90345173,2.65026330,0.04989038,0.39554233,0.58487589,0.76488731,0.92395759,0.03801599,0.78992188,0.00000000
0.90945473,2.71956620,0.04772176,0.40900982,0.58501152,0.79078218,0.94346237,0.03862521,0.80933789,0.00000000
0.91545773,2.79958453,0.04582915,0.42272786,0.58462425,0.82206860,0.96512856,0.03931014,0.82971216,0.00000000
0.92146073,2.88998035,0.04422220,0.43677657,0.58384165,0.85850117,0.98895252,0.04007520,0.85095441,0.00000000
0.92746373,2.99023290,0.04290569,0.45124866,0.58280585,0.89973276,1.01490602,0.04092483,0.87295424,0.00000000
0.93346673,3.09964091,0.04187979,0.46624408,0.58166683,0.94532122,1.04292874,0.04186329,0.89558225,0.00000000
0.93946973,3.21732986,0.04114028,0.48186461,0.58057562,0.99473846,1.07292125,0.04289453,0.91869245,0.00000000
0.94547274,3.34226432,0.04067891,0.49820849,0.57967796,1.04738190,1.10473907,0.04402196,0.94212595,0.00000000
0.95147574,3.47326517,0.04048372,0.51536528,0.57910842,1.10258761,1.13818817,0.04524829,0.96571551,0.00000000
0.95747874,3.60903114,0.04053945,0.53341126,0.57898547,1.15964516,1.17302224,0.04657531,0.98929086,0.00000000
0.96348174,3.74816412,0.04082803,0.55240519,0.57940733,1.21781340,1.20894198,0.04800373,1.01268436,0.00000000
0.96948474,3.88919730,0.04132907,0.57238474,0.58044899,1.27633689,1.24559661,0.04953298,1.03573650,0.00000000
0.97548774,4.03062497,0.04202044,0.59336349,0.58216017,1.33446248,1.28258757,0.05116101,1.05830101,0.00000000
0.98149075,4.17093306,0.04287887,0.61532849,0.58456434,1.39145533,1.31947434,0.05288410,1.08024898,0.00000000
0.98749375,4.30862886,0.04388056,0.63823843,0.58765859,1.44661408,1.35578221,0.05469671,1.10147177,0.00000000
0.99349675,4.44226898,0.04500180,0.66202230,0.59141427,1.49928454,1.39101177,0.05659127,1.12188228,0.00000000
0.99949975,4.57048436,0.04621957,0.68657859,0.59577822,1.54887160,1.42464960,0.05855808,1.14141462,0.00000000
1.00550275,4.69200139,0.04751207,0.71177490,0.60067443,1.59484880,1.45617993,0.06058512,1.16002189,0.00000000
1.01150575,4.80565848,0.04885918,0.73744809,0.60600603,1.63676557,1.48509671,0.06265802,1.17767239,0.00000000
1.01750875,4.91041776,0.05024279,0.76340500,0.61165746,1.67425174,1.51091569,0.06475999,1.19434445,0.00000000
1.02351176,5.00537173,0.05164699,0.78942360,0.61749686,1.70701940,1.53318605,0.06687184,1.21002016,0.00000000
1.02951476,5.08974522,0.05305819,0.81525497,0.62337849,1.73486218,1.55150129,0.06897211,1.22467876,0.00000000
1.03551776,5.16289308,0.05446496,0.84062592,0.62914550,1.75765205,1.56550883,0.07103722,1.23828997,0.00000000
1.04152076,5.22429448,0.05585780,0.86524251,0.63463279,1.77533399,1.57491832,0.07304177,1.25080806,0.00000000
1.04752376,5.27354479,0.05722875,0.88879447,0.63967036,1.78791890,1.57950823,0.07495895,1.26216728,0.00000000
1.05352676,5.31034607,0.05857087,0.91096065,0.64408701,1.79547510,1.57913071,0.07676100,1.27227908,0.00000000
1.05952976,5.33449753,0.05987767,0.93141538,0.64771461,1.79811911,1.57371473,0.07841982,1.28103161,0.00000000
