energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
4.08504252,2.10484746,-1.26548139,0.71968924,-0.47557326,0.04389408,-0.03732277,0.05398395,-0.04952638,0.08413780,-0.04881900,0.14069527,-0.09779131,0.36359849,-0.22583041,1.71019459,-0.99829978,0.02950245,-0.01846126
4.09104552,2.10583579,-1.35127783,0.71129911,-0.51092975,0.04407405,-0.03977395,0.05212317,-0.05276146,0.08281618,-0.05255979,0.13734845,-0.10492944,0.36531134,-0.24072164,1.74450372,-1.05826254,0.02943413,-0.01962726
4.09704852,2.10944887,-1.43360466,0.70327822,-0.54526490,0.04427040,-0.04212534,0.05034359,-0.05581622,0.08155497,-0.05621401,0.13415351,-0.11182168,0.36748918,-0.25495477,1.78307538,-1.11487352,0.02938013,-0.02073591
4.10305153,2.11599836,-1.51131569,0.69582420,-0.57806979,0.04448768,-0.04434828,0.04867830,-0.05863754,0.08037627,-0.05973114,0.13117633,-0.11836151,0.37018269,-0.26833510,1.82579989,-1.16741829,0.02934330,-0.02177253
4.10905453,2.12556049,-1.58334398,0.68907099,-0.60884596,0.04472669,-0.04641723,0.04715321,-0.06117490,0.07929383,-0.06306209,0.12846923,-0.12444562,0.37340515,-0.28068445,1.87230507,-1.21528325,0.02932344,-0.02272395
4.11505753,2.13797513,-1.64874076,0.68308647,-0.63712131,0.04498448,-0.04831079,0.04578646,-0.06338199,0.07831300,-0.06616082,0.12607027,-0.12997733,0.37713273,-0.29184786,1.92195985,-1.25798218,0.02931739,-0.02357901
4.12106053,2.15285574,-1.70671184,0.67787288,-0.66246583,0.04525457,-0.05001264,0.04458823,-0.06521835,0.07743090,-0.06898606,0.12400319,-0.13486998,0.38130660,-0.30169974,1.97388964,-1.29517899,0.02931921,-0.02432899
4.12706353,2.16960943,-1.75664980,0.67336995,-0.68450665,0.04552738,-0.05151230,0.04356085,-0.06665079,0.07663717,-0.07150280,0.12227781,-0.13905008,0.38583656,-0.31014923,2.02700289,-1.32670567,0.02932050,-0.02496801
4.13306653,2.18746605,-1.79816025,0.66946045,-0.70294160,0.04579073,-0.05280564,0.04269918,-0.06765471,0.07591479,-0.07368372,0.12089094,-0.14246007,0.39060616,-0.31714434,2.08002785,-1.35257417,0.02931090,-0.02549321
4.13906953,2.20551489,-1.83108068,0.66597790,-0.71755064,0.04603058,-0.05389522,0.04199131,-0.06821502,0.07524128,-0.07551028,0.11982767,-0.14506071,0.39547888,-0.32267465,2.13155805,-1.37298149,0.02927862,-0.02590498
4.14507254,2.22274703,-1.85549085,0.66271600,-0.72820465,0.04623178,-0.05479032,0.04141944,-0.06832688,0.07459008,-0.07697358,0.11906290,-0.14683266,0.40030501,-0.32677261,2.18010423,-1.38830750,0.02921106,-0.02620689
4.15107554,2.23810114,-1.87171395,0.65943933,-0.73487098,0.04637884,-0.05550666,0.04096098,-0.06799601,0.07393196,-0.07807477,0.11856308,-0.14777757,0.40492895,-0.32951297,2.22415072,-1.39910522,0.02909546,-0.02640560
4.15707854,2.25051061,-1.88030832,0.65589481,-0.73761560,0.04645680,-0.05606590,0.04058979,-0.06723868,0.07323654,-0.07882515,0.11828809,-0.14791818,0.40919639,-0.33101068,2.26221329,-1.40608389,0.02891954,-0.02651060
4.16308154,2.25894956,-1.88204970,0.65182349,-0.73660152,0.04645196,-0.05649486,0.04027742,-0.06608133,0.07247378,-0.07924585,0.11819308,-0.14729784,0.41296110,-0.33141709,2.29289618,-1.41008528,0.02867215,-0.02653383
4.16908454,2.26247573,-1.87790495,0.64697196,-0.73208363,0.04635255,-0.05682448,0.03999446,-0.06455977,0.07161532,-0.07936709,0.11823025,-0.14597907,0.41609091,-0.33091475,2.31494538,-1.41205416,0.02834375,-0.02648919
4.17508754,2.26026810,-1.86899801,0.64110319,-0.72440007,0.04614930,-0.05708868,0.03971181,-0.06271816,0.07063573,-0.07922709,0.11835049,-0.14404156,0.41847260,-0.32971084,2.32729601,-1.41300418,0.02792694,-0.02639201
4.18109055,2.25165790,-1.85656969,0.63400613,-0.71396045,0.04583580,-0.05732299,0.03940180,-0.06060763,0.06951353,-0.07887070,0.11850488,-0.14157941,0.42001549,-0.32802979,2.32911150,-1.41398046,0.02741677,-0.02625837
4.18709355,2.23615151,-1.84193296,0.62550382,-0.70123158,0.04540878,-0.05756318,0.03903927,-0.05828469,0.06823199,-0.07834767,0.11864595,-0.13869794,0.42065363,-0.32610517,2.31981303,-1.41602046,0.02681098,-0.02610450
4.19309655,2.21344470,-1.82642565,0.61545980,-0.68672106,0.04486814,-0.05784388,0.03860242,-0.05580952,0.06677963,-0.07771086,0.11872868,-0.13551009,0.42034647,-0.32417128,2.29909811,-1.42011486,0.02611006,-0.02594610
4.19909955,2.18342788,-1.81136256,0.60378251,-0.67095964,0.04421685,-0.05819718,0.03807348,-0.05324410,0.06515057,-0.07701426,0.11871133,-0.13213258,0.41907813,-0.32245492,2.26694764,-1.42716985,0.02531728,-0.02579774
4.20510255,2.14618260,-1.79798894,0.59042765,-0.65448309,0.04346064,-0.05865148,0.03743913,-0.05065038,0.06334449,-0.07631099,0.11855603,-0.12868207,0.41685534,-0.32116751,2.22362151,-1.43797256,0.02443847,-0.02567229
4.21110555,2.10196993,-1.78743716,0.57539859,-0.63781412,0.04260765,-0.05923035,0.03669076,-0.04808846,0.06136646,-0.07565138,0.11822915,-0.12527135,0.41370437,-0.32049799,2.16964344,-1.45316081,0.02348181,-0.02558046
4.21710855,2.05121189,-1.78068833,0.55874480,-0.62144533,0.04166790,-0.05995171,0.03582448,-0.04561485,0.05922653,-0.07508118,0.11770153,-0.12200579,0.40966711,-0.32060674,2.10577596,-1.47319832,0.02245744,-0.02553040
4.22311156,1.99446722,-1.77854013,0.54055856,-0.60582369,0.04065271,-0.06082721,0.03484088,-0.04328098,0.05693914,-0.07463996,0.11694858,-0.11898021,0.40479662,-0.32162075,2.03298738,-1.49835638,0.02137704,-0.02552746
4.22911456,1.93240312,-1.78158191,0.52097027,-0.59133714,0.03957409,-0.06186183,0.03374477,-0.04113186,0.05452240,-0.07435978,0.11595028,-0.11627615,0.39915260,-0.32363016,1.95241229,-1.52870224,0.02025342,-0.02557409
4.23511756,1.86576476,-1.79017776,0.50014250,-0.57830378,0.03844418,-0.06305377,0.03254459,-0.03920495,0.05199731,-0.07426413,0.11469107,-0.11395978,0.39279692,-0.32668626,1.86530814,-1.56409483,0.01909995,-0.02566974
4.24112056,1.79534412,-1.80445796,0.47826330,-0.56696399,0.03727465,-0.06439463,0.03125182,-0.03752942,0.04938692,-0.07436724,0.11315978,-0.11208033,0.38578964,-0.33080092,1.77300966,-1.60418753,0.01793019,-0.02581106
4.24712356,1.72195000,-1.82431853,0.45553900,-0.55747552,0.03607628,-0.06586970,0.02988033,-0.03612558,0.04671548,-0.07467367,0.11134945,-0.11066928,0.37818572,-0.33594749,1.67688368,-1.64843773,0.01675735,-0.02599206
4.25312656,1.64638042,-1.84942888,0.43218696,-0.54991184,0.03485853,-0.06745864,0.02844564,-0.03500467,0.04400767,-0.07517831,0.10925726,-0.10974005,0.37003263,-0.34206292,1.57828607,-1.69612274,0.01559396,-0.02620446
4.25912956,1.56939874,-1.87924662,0.40842850,-0.54426344,0.03362934,-0.06913613,0.02696421,-0.03416891,0.04128780,-0.07586666,0.10688437,-0.10928839,0.36136886,-0.34905103,1.47852274,-1.74636129,0.01445151,-0.02643805
4.26513257,1.49171431,-1.91303890,0.38448230,-0.54044201,0.03239496,-0.07087283,0.02545280,-0.03361181,0.03857924,-0.07671543,0.10423583,-0.10929331,0.35222363,-0.35678670,1.37881599,-1.79813964,0.01334018,-0.02668111
4.27113557,1.41396812,-1.94990914,0.36055865,-0.53828716,0.03115997,-0.07263630,0.02392784,-0.03331880,0.03590384,-0.07769339,0.10132046,-0.10971847,0.34261741,-0.36512074,1.28027736,-1.85034145,0.01226869,-0.02692093
4.27713857,1.33672374,-1.98882810,0.33685454,-0.53757537,0.02992735,-0.07439205,0.02240493,-0.03326795,0.03328152,-0.07876254,0.09815076,-0.11051405,0.33256347,-0.37388528,1.18388741,-1.90178025,0.01124414,-0.02714429
4.28314157,1.26046329,-2.02866797,0.31354978,-0.53803063,0.02869875,-0.07610460,0.02089840,-0.03343101,0.03072996,-0.07987939,0.09474281,-0.11161887,0.32207007,-0.38289932,1.09048273,-1.95123357,0.01027202,-0.02733791
4.28914457,1.18558801,-2.06823837,0.29080428,-0.53933641,0.02747475,-0.07773845,0.01942106,-0.03377454,0.02826442,-0.08099640,0.09111611,-0.11296282,0.31114318,-0.39197436,1.00075005,-1.99747752,0.00935626,-0.02748892
4.29514757,1.11242291,-2.10632305,0.26875631,-0.54114844,0.02625517,-0.07925907,0.01798394,-0.03426111,0.02589766,-0.08206358,0.08729337,-0.11446943,0.29978945,-0.40091982,0.91522666,-2.03932081,0.00849926,-0.02758529
4.30115058,1.04122439,-2.14171598,0.24752185,-0.54310779,0.02503951,-0.08063378,0.01659625,-0.03485064,0.02363997,-0.08303008,0.08330032,-0.11605841,0.28801925,-0.40954814,0.83430662,-2.07563735,0.00770213,-0.02761616
4.30715358,0.97219027,-2.17325595,0.22719477,-0.54485380,0.02382727,-0.08183247,0.01526533,-0.03550173,0.02149922,-0.08384582,0.07916538,-0.11764833,0.27584944,-0.41767926,0.75825157,-2.10539637,0.00696479,-0.02757218
4.31315658,0.90547100,-2.19985853,0.20784788,-0.54603646,0.02261831,-0.08282832,0.01399678,-0.03617297,0.01948106,-0.08446307,0.07491931,-0.11915901,0.26330573,-0.42514469,0.68720510,-2.12768935,0.00628620,-0.02744574
4.31915958,0.84118129,-2.22054462,0.18953445,-0.54632775,0.02141318,-0.08359826,0.01279454,-0.03682420,0.01758910,-0.08483790,0.07059477,-0.12051385,0.25042451,-0.43179066,0.62120953,-2.14175298,0.00566461,-0.02723112
4.32516258,0.77941135,-2.23446480,0.17229029,-0.54543171,0.02021333,-0.08412337,0.01166115,-0.03741764,0.01582516,-0.08493155,0.06622582,-0.12164188,0.23725385,-0.43748072,0.56022400,-2.14698765,0.00509770,-0.02692461
4.33116558,0.72023719,-2.24091895,0.15613610,-0.54309292,0.01902127,-0.08438913,0.01059787,-0.03791892,0.01418952,-0.08471159,0.06184743,-0.12247953,0.22385383,-0.44209746,0.50414280,-2.14297093,0.00458283,-0.02652453
4.33716858,0.66372928,-2.23937063,0.14107991,-0.53910312,0.01784073,-0.08438549,0.00960499,-0.03829798,0.01268117,-0.08415283,0.05749485,-0.12297207,0.21029604,-0.44554358,0.45281314,-2.12946575,0.00411724,-0.02603122
4.34317159,0.60995950,-2.22945610,0.12711955,-0.53330595,0.01667660,-0.08410691,0.00868199,-0.03852969,0.01129807,-0.08323813,0.05320310,-0.12307468,0.19666239,-0.44774229,0.40605164,-2.10642323,0.00369813,-0.02544696
4.34917459,0.55900607,-2.21098781,0.11424508,-0.52559965,0.01553495,-0.08355215,0.00782776,-0.03859435,0.01003742,-0.08195872,0.04900635,-0.12275315,0.18304320,-0.44863702,0.36365900,-2.07398000,0.00332292,-0.02477582
4.35517759,0.51095667,-2.18395257,0.10244093,-0.51593777,0.01442284,-0.08272408,0.00704081,-0.03847801,0.00889582,-0.08031447,0.04493739,-0.12198426,0.16953490,-0.44819070,0.32543245,-2.03245041,0.00298925,-0.02402349
4.36118059,0.46590966,-2.14850464,0.09168789,-0.50432802,0.01334823,-0.08162935,0.00631940,-0.03817246,0.00786956,-0.07831372,0.04102712,-0.12075576,0.15623725,-0.44638464,0.29117596,-1.98231382,0.00269511,-0.02319707
4.36718359,0.42397386,-2.10495427,0.08196480,-0.49082932,0.01231972,-0.08027797,0.00566167,-0.03767515,0.00695475,-0.07597293,0.03730416,-0.11906603,0.14325052,-0.44321700,0.26070806,-1.92419768,0.00243890,-0.02230486
4.37318659,0.38526703,-2.05375238,0.07324992,-0.47554737,0.01134637,-0.07868293,0.00506577,-0.03698888,0.00614747,-0.07331604,0.03379446,-0.11692344,0.13067256,-0.43870127,0.23386734,-1.85885688,0.00221945,-0.02135609
4.37918959,0.34991346,-1.99547198,0.06552209,-0.45862887,0.01043746,-0.07685967,0.00452987,-0.03612131,0.00544395,-0.07037359,0.03052103,-0.11434548,0.11859604,-0.43286452,0.21051584,-1.78715041,0.00203604,-0.02036063
4.38519260,0.31804090,-1.93078738,0.05876149,-0.44025491,0.00960223,-0.07482564,0.00405227,-0.03508439,0.00484062,-0.06718173,0.02750380,-0.11135770,0.10710599,-0.42574578,0.19054061,-1.71001606,0.00188837,-0.01932880
4.39119560,0.28977708,-1.86045193,0.05295025,-0.42063353,0.00884972,-0.07259985,0.00363136,-0.03389368,0.00433426,-0.06378097,0.02475949,-0.10799246,0.09627772,-0.41739454,0.17385352,-1.62844412,0.00177656,-0.01827105
4.39719860,0.26524614,-1.78527533,0.04807275,-0.39999209,0.00818852,-0.07020242,0.00326565,-0.03256754,0.00392198,-0.06021492,0.02230160,-0.10428765,0.08617520,-0.40786938,0.16038971,-1.54345115,0.00170110,-0.01719775
4.40320160,0.24456493,-1.70610129,0.04411568,-0.37856955,0.00762660,-0.06765419,0.00295378,-0.03112642,0.00360131,-0.05652900,0.02014048,-0.10028534,0.07684995,-0.39723691,0.15010481,-1.45605467,0.00166279,-0.01611896
4.40920460,0.22783942,-1.62378627,0.04106796,-0.35660909,0.00717118,-0.06497637,0.00269446,-0.02959206,0.00337019,-0.05276909,0.01828344,-0.09603047,0.06834041,-0.38557085,0.14297122,-1.36724956,0.00166268,-0.01504426
4.41520760,0.21516111,-1.53918015,0.03892043,-0.33435119,0.00682856,-0.06219027,0.00248644,-0.02798672,0.00322693,-0.04898028,0.01673485,-0.09156962,0.06067185,-0.37295142,0.13897359,-1.27798696,0.00170201,-0.01398254
4.42121061,0.20660352,-1.45310912,0.03766538,-0.31202758,0.00660404,-0.05931703,0.00232849,-0.02633256,0.00317023,-0.04520576,0.01549634,-0.08694981,0.05385663,-0.35946484,0.13810362,-1.18915629,0.00178211,-0.01294189
4.42721361,0.20221870,-1.36636135,0.03729592,-0.28985599,0.00650176,-0.05637744,0.00221937,-0.02465101,0.00319904,-0.04148579,0.01456693,-0.08221755,0.04789492,-0.34520300,0.14035444,-1.10157065,0.00190431,-0.01192953
4.43321661,0.20203371,-1.27967547,0.03780528,-0.26803597,0.00652466,-0.05339184,0.00215776,-0.02296226,0.00331254,-0.03785689,0.01394316,-0.07741791,0.04277566,-0.33026317,0.14571463,-1.01595592,0.00206983,-0.01095169
4.43921961,0.20604703,-1.19373200,0.03918599,-0.24674577,0.00667434,-0.05037996,0.00214224,-0.02128490,0.00351002,-0.03435117,0.01361923,-0.07259384,0.03847770,-0.31474768,0.15416207,-0.93294364,0.00227974,-0.01001361
4.44522261,0.21422502,-1.10914752,0.04142898,-0.22614030,0.00695104,-0.04736091,0.00217125,-0.01963559,0.00379079,-0.03099592,0.01358704,-0.06778561,0.03497116,-0.29876351,0.16565786,-0.85306743,0.00253477,-0.00911953
4.45122561,0.22649853,-1.02647151,0.04452275,-0.20635006,0.00735352,-0.04435306,0.00224305,-0.01802891,0.00415404,-0.02781336,0.01383627,-0.06303037,0.03221874,-0.28242175,0.18014044,-0.77676277,0.00283527,-0.00827273
4.45722861,0.24275962,-0.94618533,0.04845251,-0.18748103,0.00787901,-0.04137406,0.00235573,-0.01647723,0.00459876,-0.02482059,0.01435440,-0.05836193,0.03017711,-0.26583678,0.19752026,-0.70436979,0.00318107,-0.00747556
4.46323162,0.26285887,-0.86870321,0.05319946,-0.16961530,0.00852317,-0.03844075,0.00250715,-0.01499075,0.00512366,-0.02202969,0.01512668,-0.05381054,0.02879826,-0.24912526,0.21767515,-0.63613843,0.00357144,-0.00672955
4.46923462,0.28660341,-0.79437461,0.05874026,-0.15281245,0.00928006,-0.03556915,0.00269496,-0.01357751,0.00572706,-0.01944801,0.01613614,-0.04940290,0.02803069,-0.23240487,0.24044688,-0.57223572,0.00400496,-0.00603544
4.47523762,0.31375586,-0.72348785,0.06504665,-0.13711135,0.01014216,-0.03277435,0.00291663,-0.01224356,0.00640692,-0.01707857,0.01736363,-0.04516216,0.02782064,-0.21579284,0.26563905,-0.51275442,0.00447952,-0.00539331
4.48124062,0.34403480,-0.65627442,0.07208541,-0.12253244,0.01110040,-0.03007051,0.00316944,-0.01099310,0.00716078,-0.01492048,0.01878781,-0.04110801,0.02811315,-0.19940423,0.29301673,-0.45772264,0.00499224,-0.00480271
4.48724362,0.37711671,-0.59291383,0.07981866,-0.10908012,0.01214423,-0.02747074,0.00345058,-0.00982868,0.00798591,-0.01296956,0.02038528,-0.03725683,0.02885307,-0.18335017,0.32230805,-0.40711390,0.00553950,-0.00426270
4.49324662,0.41263986,-0.53353866,0.08820447,-0.09674537,0.01326181,-0.02498702,0.00375718,-0.00875141,0.00887938,-0.01121884,0.02213074,-0.03362189,0.02998602,-0.16773601,0.35320805,-0.36085731,0.00611695,-0.00377202
4.49924962,0.45021027,-0.47823978,0.09719784,-0.08550828,0.01444017,-0.02263018,0.00408640,-0.00776118,0.00983827,-0.00965920,0.02399722,-0.03021356,0.03145931,-0.15265954,0.38538476,-0.31884743,0.00671959,-0.00332915
4.50525263,0.48940976,-0.42707145,0.10675210,-0.07534058,0.01566548,-0.02040978,0.00443558,-0.00685687,0.01085995,-0.00827994,0.02595642,-0.02703948,0.03322283,-0.13820933,0.41848769,-0.28095355,0.00734185,-0.00293244
4.51125563,0.52980598,-0.38005634,0.11682053,-0.06620792,0.01692335,-0.01833411,0.00480234,-0.00603653,0.01194240,-0.00706924,0.02797915,-0.02410492,0.03522995,-0.12446329,0.45215856,-0.24702831,0.00797774,-0.00258017
4.51725863,0.57096437,-0.33719043,0.12735826,-0.05807207,0.01819919,-0.01641016,0.00518475,-0.00529763,0.01308461,-0.00601477,0.03003583,-0.02141291,0.03743839,-0.11148753,0.48604395,-0.21691535,0.00862099,-0.00227063
4.52326163,0.61246148,-0.29844769,0.13832435,-0.05089285,0.01947859,-0.01464361,0.00558145,-0.00463714,0.01428697,-0.00510401,0.03209709,-0.01896461,0.03981112,-0.09933555,0.51980961,-0.19045609,0.00926524,-0.00200221
4.52926463,0.65389931,-0.26378467,0.14968380,-0.04462974,0.02074775,-0.01303887,0.00599187,-0.00405177,0.01555178,-0.00432471,0.03413439,-0.01675952,0.04231719,-0.08804782,0.55315573,-0.16749543,0.00990427,-0.00177347
4.53526763,0.69491988,-0.23314477,0.16140954,-0.03924339,0.02199385,-0.01159919,0.00641634,-0.00353801,0.01688366,-0.00366513,0.03612072,-0.01479577,0.04493255,-0.07765177,0.58583266,-0.14788649,0.01053215,-0.00158314
4.54127064,0.73521948,-0.20646240,0.17348411,-0.03469673,0.02320549,-0.01032668,0.00685625,-0.00309231,0.01828997,-0.00311436,0.03803122,-0.01307040,0.04764074,-0.06816210,0.61765616,-0.13149441,0.01114349,-0.00143021
4.54727364,0.77456155,-0.18366672,0.18590091,-0.03095592,0.02437298,-0.00922249,0.00731419,-0.00271113,0.01978122,-0.00266245,0.03984382,-0.01157961,0.05043345,-0.05958150,0.64852148,-0.11819902,0.01173362,-0.00131394
4.55327664,0.81278772,-0.16468505,0.19866493,-0.02799098,0.02548869,-0.00828689,0.00779403,-0.00239101,0.02137127,-0.00230058,0.04153979,-0.01031901,0.05331094,-0.05190166,0.67841521,-0.10789673,0.01229873,-0.00123386
4.55927964,0.84982582,-0.14944574,0.21179278,-0.02577623,0.02654721,-0.00751941,0.00830097,-0.00212864,0.02307751,-0.00202112,0.04310417,-0.00928383,0.05628217,-0.04510453,0.70742426,-0.10050135,0.01283604,-0.00118980
4.56528264,0.88569461,-0.13788047,0.22531202,-0.02429045,0.02754549,-0.00691898,0.00884154,-0.00192089,0.02492079,-0.00181772,0.04452607,-0.00846913,0.05936465,-0.03916368,0.73574101,-0.09594403,0.01334385,-0.00118187
4.57128564,0.92050435,-0.12992578,0.23925962,-0.02351679,0.02848283,-0.00648399,0.00942354,-0.00176480,0.02692522,-0.00168524,0.04579881,-0.00786992,0.06258401,-0.03404584,0.76366400,-0.09417233,0.01382161,-0.00121045
4.57728864,0.95445302,-0.12552371,0.25367964,-0.02344250,0.02936079,-0.00621242,0.01005595,-0.00165763,0.02911772,-0.00161982,0.04691986,-0.00748125,0.06597314,-0.02971243,0.79159370,-0.09514839,0.01426986,-0.00127610
4.58329165,0.98781800,-0.12462163,0.26862019,-0.02405834,0.03018297,-0.00610184,0.01074868,-0.00159684,0.03152733,-0.00161875,0.04789069,-0.00729829,0.06957103,-0.02612102,0.82002309,-0.09884631,0.01469018,-0.00137960
4.58929465,1.02094330,-0.12717094,0.28412965,-0.02535789,0.03095468,-0.00614945,0.01151238,-0.00158008,0.03418428,-0.00168046,0.04871634,-0.00731623,0.07342121,-0.02322670,0.84952278,-0.10524880,0.01508507,-0.00152180
4.59529765,1.05422271,-0.13312497,0.30025245,-0.02733659,0.03168258,-0.00635199,0.01235804,-0.00160515,0.03711888,-0.00180440,0.04940493,-0.00753025,0.07756980,-0.02098332,0.88072122,-0.11434322,0.01545776,-0.00170359
4.60130065,1.08807941,-0.14243588,0.31702448,-0.02999071,0.03237418,-0.00670575,0.01329669,-0.00167000,0.04036016,-0.00199098,0.04996696,-0.00793537,0.08206338,-0.01934452,0.91428019,-0.12611713,0.01581200,-0.00192579
4.60730365,1.12294287,-0.15505083,0.33446836,-0.03331613,0.03303734,-0.00720637,0.01433887,-0.00177271,0.04393435,-0.00224147,0.05041460,-0.00852619,0.08694648,-0.01826462,0.95086641,-0.14055366,0.01615183,-0.00218909
4.61330665,1.15922402,-0.17090768,0.35258890,-0.03730715,0.03367974,-0.00784876,0.01549423,-0.00191144,0.04786322,-0.00255791,0.05076087,-0.00929674,0.09225896,-0.01769923,0.99112037,-0.15762673,0.01648130,-0.00249388
4.61930965,1.19728984,-0.18993027,0.37136885,-0.04195529,0.03430838,-0.00862694,0.01677098,-0.00208444,0.05216244,-0.00294301,0.05101887,-0.01024012,0.09803339,-0.01760577,1.03562341,-0.17729666,0.01680422,-0.00284021
4.62531266,1.23743854,-0.21202392,0.39076525,-0.04724818,0.03492910,-0.00953387,0.01817538,-0.00229001,0.05683987,-0.00340012,0.05120094,-0.01134827,0.10429241,-0.01794383,1.08486463,-0.19950625,0.01712390,-0.00322766
4.63131566,1.27987653,-0.23707118,0.41070663,-0.05316865,0.03554617,-0.01056136,0.01971127,-0.00252657,0.06189400,-0.00393317,0.05131803,-0.01261169,0.11104626,-0.01867532,1.13920888,-0.22417774,0.01744295,-0.00365525
4.63731866,1.32469841,-0.26492849,0.43109117,-0.05969404,0.03616198,-0.01169993,0.02137957,-0.00279261,0.06731258,-0.00454666,0.05137907,-0.01401918,0.11829061,-0.01976469,1.19886765,-0.25121100,0.01776305,-0.00412138
4.64332166,1.37187105,-0.29542398,0.45178599,-0.06679591,0.03677682,-0.01293877,0.02317787,-0.00308678,0.07307152,-0.00524567,0.05139055,-0.01555768,0.12600484,-0.02117899,1.26387405,-0.28048315,0.01808482,-0.00462375
4.64932466,1.42122254,-0.32835675,0.47262761,-0.07444012,0.03738877,-0.01426578,0.02510012,-0.00340797,0.07913414,-0.00603589,0.05135622,-0.01721213,0.13415077,-0.02288798,1.33406353,-0.31184989,0.01840774,-0.00515935
4.65532766,1.47243689,-0.36349808,0.49342377,-0.08258734,0.03799372,-0.01566762,0.02713639,-0.00375533,0.08545083,-0.00692376,0.05127699,-0.01896547,0.14267203,-0.02486429,1.40906135,-0.34514872,0.01873008,-0.00572445
4.66133067,1.52505470,-0.40059454,0.51395630,-0.09119419,0.03858550,-0.01712995,0.02927271,-0.00412845,0.09195927,-0.00791653,0.05115098,-0.02079871,0.15149408,-0.02708362,1.48827783,-0.38020398,0.01904895,-0.00631465
4.66733367,1.57848007,-0.43937332,0.53398533,-0.10021470,0.03915613,-0.01863762,0.03149113,-0.00452743,0.09858507,-0.00902248,0.05097373,-0.02269117,0.16052497,-0.02952502,1.57091198,-0.41683383,0.01936036,-0.00692496
4.67333667,1.63199358,-0.47954955,0.55325433,-0.10960242,0.03969611,-0.02017511,0.03376981,-0.00495302,0.10524305,-0.01025102,0.05073859,-0.02462075,0.16965680,-0.03217121,1.65596371,-0.45485884,0.01965934,-0.00754987
4.67933967,1.68477084,-0.52083556,0.57149608,-0.11931278,0.04019485,-0.02172687,0.03608336,-0.00540676,0.11183893,-0.01161294,0.05043717,-0.02656443,0.17876790,-0.03500905,1.74225455,-0.49411180,0.01994014,-0.00818356
4.68534267,1.73590596,-0.56295165,0.58843928,-0.12930592,0.04064109,-0.02327792,0.03840325,-0.00589112,0.11827157,-0.01312051,0.05005994,-0.02849880,0.18772567,-0.03802996,1.82845630,-0.53444844,0.02019642,-0.00882005
4.69134567,1.78443901,-0.60563784,0.60381548,-0.13954957,0.04102336,-0.02481429,0.04069835,-0.00640956,0.12443564,-0.01478770,0.04959684,-0.03040070,0.19638992,-0.04123034,1.91312660,-0.57575823,0.02042147,-0.00945339
4.69734867,1.82938631,-0.64866612,0.61736619,-0.15002196,0.04133047,-0.02632364,0.04293568,-0.00696665,0.13022453,-0.01663019,0.04903793,-0.03224789,0.20461673,-0.04461199,1.99475024,-0.61797466,0.02060849,-0.01007791
4.70335168,1.86977218,-0.69185216,0.62884990,-0.16071461,0.04155194,-0.02779580,0.04508111,-0.00756809,0.13553352,-0.01866537,0.04837400,-0.03401983,0.21226250,-0.04818235,2.07178441,-0.66108419,0.02075083,-0.01068844
4.70935468,1.90466108,-0.73506600,0.63804874,-0.17163460,0.04167841,-0.02922323,0.04710032,-0.00822069,0.14026300,-0.02091225,0.04759718,-0.03569833,0.21918827,-0.05195462,2.14270624,-0.70513292,0.02084223,-0.01128051
4.71535768,1.93318843,-0.77824061,0.64477446,-0.18280631,0.04170195,-0.03060145,0.04895962,-0.00893230,0.14432164,-0.02339116,0.04670142,-0.03726829,0.22526381,-0.05594757,2.20606054,-0.75023036,0.02087705,-0.01185058
4.72136068,1.95458918,-0.82137751,0.64887380,-0.19427224,0.04161635,-0.03192934,0.05062695,-0.00971162,0.14762935,-0.02612330,0.04568292,-0.03871822,0.23037171,-0.06018509,2.26050574,-0.79654944,0.02085048,-0.01239621
4.72736368,1.96822270,-0.86454898,0.65023269,-0.20609296,0.04141731,-0.03320931,0.05207271,-0.01056802,0.15011988,-0.02913016,0.04454044,-0.04004070,0.23441087,-0.06469542,2.30485609,-0.84432218,0.02075872,-0.01291615
4.73336668,1.97359321,-0.90789589,0.64877957,-0.21834568,0.04110252,-0.03444729,0.05327065,-0.01151121,0.15174298,-0.03243263,0.04327544,-0.04123269,0.23729966,-0.06950995,2.33811842,-0.89383076,0.02059909,-0.01341046
4.73936968,1.97036488,-0.95162107,0.64448734,-0.23112180,0.04067169,-0.03565249,0.05419863,-0.01255081,0.15246600,-0.03605008,0.04189220,-0.04229563,0.23897823,-0.07466168,2.35952184,-0.94539373,0.02037014,-0.01388046
4.74537269,1.95837121,-0.99597798,0.63737424,-0.24452302,0.04012651,-0.03683711,0.05483924,-0.01369597,0.15227484,-0.03999908,0.04039772,-0.04323528,0.23941025,-0.08018333,2.36853944,-0.99934772,0.02007168,-0.01432872
4.75137569,1.93761847,-1.04125481,0.62750343,-0.25865628,0.03947052,-0.03801568,0.05518032,-0.01495481,0.15117430,-0.04429216,0.03880156,-0.04406147,0.23858372,-0.08610509,2.36490101,-1.05602489,0.01970482,-0.01475888
