energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.11105553,2.92162750,0.02508468,0.16410660,0.64136688,1.65532585,0.64404714,0.96052492,0.20221857,0.00000000
-0.10505253,2.87903981,0.02495814,0.15917108,0.61455235,1.63456670,0.63615069,0.96011931,0.19968233,0.00000000
-0.09904952,2.84014122,0.02493142,0.15391394,0.58902428,1.61445684,0.63070022,0.96178841,0.19722098,0.00000000
-0.09304652,2.80438259,0.02500474,0.14840477,0.56485810,1.59464507,0.62750458,0.96515907,0.19481713,0.00000000
-0.08704352,2.77120051,0.02517659,0.14271722,0.54210243,1.57477772,0.62635158,0.96986525,0.19245888,0.00000000
-0.08104052,2.74004338,0.02544404,0.13692819,0.52078345,1.55451334,0.62701650,0.97555768,0.19014118,0.00000000
-0.07503752,2.71039583,0.02580311,0.13111684,0.50090946,1.53353646,0.62927036,0.98191283,0.18786693,0.00000000
-0.06903452,2.68180069,0.02624909,0.12536365,0.48247566,1.51157004,0.63288789,0.98864060,0.18564772,0.00000000
-0.06303152,2.65387784,0.02677700,0.11974929,0.46546866,1.48838618,0.63765477,0.99549080,0.18350403,0.00000000
-0.05702851,2.62633909,0.02738193,0.11435343,0.44987068,1.46381477,0.64337398,1.00225798,0.18146513,0.00000000
-0.05102551,2.59899863,0.02805943,0.10925349,0.43566329,1.43774987,0.64987099,1.00878473,0.17956842,0.00000000
-0.04502251,2.57177868,0.02880577,0.10452330,0.42283035,1.41015353,0.65699757,1.01496306,0.17785840,0.00000000
-0.03901951,2.54470990,0.02961822,0.10023174,0.41136029,1.38105699,0.66463426,1.02073412,0.17638517,0.00000000
-0.03301651,2.51792679,0.03049513,0.09644137,0.40124750,1.35055911,0.67269118,1.02608601,0.17520263,0.00000000
-0.02701351,2.49165797,0.03143597,0.09320710,0.39249280,1.31882222,0.68110739,1.03104997,0.17436634,0.00000000
-0.02101051,2.46621188,0.03244122,0.09057493,0.38510315,1.28606545,0.68984885,1.03569485,0.17393119,0.00000000
-0.01500750,2.44195842,0.03351212,0.08858081,0.37909044,1.25255588,0.69890488,1.04012026,0.17394894,0.00000000
-0.00900450,2.41930733,0.03465040,0.08724966,0.37446970,1.21859785,0.70828370,1.04444842,0.17446580,0.00000000
-0.00300150,2.39868414,0.03585779,0.08659465,0.37125666,1.18452080,0.71800682,1.04881521,0.17552005,0.00000000
0.00300150,2.38050494,0.03713556,0.08661670,0.36946493,1.15066632,0.72810301,1.05336046,0.17713992,0.00000000
0.00900450,2.36515094,0.03848392,0.08730431,0.36910293,1.11737481,0.73860184,1.05821815,0.17934173,0.00000000
0.01500750,2.35294407,0.03990154,0.08863370,0.37017072,1.08497238,0.74952720,1.06350666,0.18212854,0.00000000
0.02101051,2.34412478,0.04138492,0.09056927,0.37265701,1.05375858,0.76089116,1.06931956,0.18548914,0.00000000
0.02701351,2.33883310,0.04292800,0.09306448,0.37653638,1.02399538,0.77268846,1.07571735,0.18939771,0.00000000
0.03301651,2.33709387,0.04452174,0.09606295,0.38176695,0.99589801,0.78489176,1.08272047,0.19381394,0.00000000
0.03901951,2.33880684,0.04615391,0.09949996,0.38828862,0.96962782,0.79744807,1.09030399,0.19868379,0.00000000
0.04502251,2.34374226,0.04780898,0.10330410,0.39602187,0.94528760,0.81027635,1.09839410,0.20394074,0.00000000
0.05102551,2.35154205,0.04946823,0.10739924,0.40486734,0.92291939,0.82326644,1.10686685,0.20950750,0.00000000
0.05702851,2.36172662,0.05111006,0.11170649,0.41470601,0.90250481,0.83627936,1.11554902,0.21529815,0.00000000
0.06303152,2.37370704,0.05271042,0.11614627,0.42540021,0.88396787,0.84914896,1.12422122,0.22122058,0.00000000
0.06903452,2.38680189,0.05424344,0.12064040,0.43679511,0.86717997,0.86168469,1.13262325,0.22717908,0.00000000
0.07503752,2.40025814,0.05568227,0.12511390,0.44872091,0.85196683,0.87367559,1.14046128,0.23307699,0.00000000
0.08104052,2.41327499,0.05699996,0.12949679,0.46099544,0.83811693,0.88489507,1.14741684,0.23881929,0.00000000
0.08704352,2.42502964,0.05817040,0.13372549,0.47342713,0.82539114,0.89510641,1.15315701,0.24431502,0.00000000
0.09304652,2.43470379,0.05916940,0.13774391,0.48581833,0.81353290,0.90406870,1.15734556,0.24947942,0.00000000
0.09904952,2.44150988,0.05997561,0.14150429,0.49796864,0.80227868,0.91154304,1.15965441,0.25423569,0.00000000
0.10505253,2.44471570,0.06057146,0.14496756,0.50967844,0.79136815,0.91729868,1.15977514,0.25851639,0.00000000
0.11105553,2.44366677,0.06094395,0.14810339,0.52075234,0.78055377,0.92111903,1.15742975,0.26226432,0.00000000
0.11705853,2.43780543,0.06108528,0.15088990,0.53100252,0.76960938,0.92280732,1.15238061,0.26543310,0.00000000
0.12306153,2.42668621,0.06099331,0.15331313,0.54025193,0.75833754,0.92219170,1.14443896,0.26798722,0.00000000
0.12906453,2.40998706,0.06067173,0.15536617,0.54833733,0.74657547,0.91912986,1.13347172,0.26990180,0.00000000
0.13506753,2.38751622,0.06013013,0.15704829,0.55511205,0.73419939,0.91351287,1.11940660,0.27116209,0.00000000
0.14107054,2.35921494,0.05938371,0.15836387,0.56044855,0.72112728,0.90526837,1.10223511,0.27176273,0.00000000
0.14707354,2.32515609,0.05845284,0.15932137,0.56424066,0.70731995,0.89436302,1.08201373,0.27170687,0.00000000
0.15307654,2.28553921,0.05736244,0.15993240,0.56640560,0.69278067,0.88080417,1.05886318,0.27100531,0.00000000
0.15907954,2.24068231,0.05614113,0.16021087,0.56688556,0.67755327,0.86464083,1.03296606,0.26967560,0.00000000
0.16508254,2.19101112,0.05482027,0.16017233,0.56564904,0.66171893,0.84596385,1.00456295,0.26774119,0.00000000
0.17108554,2.13704626,0.05343297,0.15983352,0.56269167,0.64539192,0.82490541,0.97394734,0.26523076,0.00000000
0.17708854,2.07938895,0.05201293,0.15921204,0.55803666,0.62871433,0.80163772,0.94145968,0.26217759,0.00000000
0.18309155,2.01870569,0.05059342,0.15832634,0.55173469,0.61185004,0.77637103,0.90748069,0.25861905,0.00000000
0.18909455,1.95571258,0.04920613,0.15719576,0.54386328,0.59497822,0.74935098,0.87242434,0.25459620,0.00000000
0.19509755,1.89115941,0.04788025,0.15584069,0.53452558,0.57828646,0.72085510,0.83673060,0.25015338,0.00000000
0.20110055,1.82581416,0.04664150,0.15428293,0.52384852,0.56196383,0.69118879,0.80085821,0.24533786,0.00000000
0.20710355,1.76044800,0.04551147,0.15254591,0.51198038,0.54619404,0.66068060,0.76527758,0.24019942,0.00000000
0.21310655,1.69582102,0.04450692,0.15065502,0.49908782,0.53114898,0.62967689,0.73046390,0.23478988,0.00000000
0.21910955,1.63266908,0.04363936,0.14863779,0.48535237,0.51698278,0.59853608,0.69689048,0.22916257,0.00000000
0.22511256,1.57169169,0.04291482,0.14652407,0.47096656,0.50382665,0.56762243,0.66502239,0.22337160,0.00000000
0.23111556,1.51354134,0.04233371,0.14434608,0.45612968,0.49178475,0.53729953,0.63531032,0.21747117,0.00000000
0.23711856,1.45881419,0.04189095,0.14213827,0.44104349,0.48093108,0.50792371,0.60818469,0.21151471,0.00000000
0.24312156,1.40804240,0.04157625,0.13993727,0.42590795,0.47130770,0.47983738,0.58404991,0.20555404,0.00000000
0.24912456,1.36168818,0.04137450,0.13778156,0.41091704,0.46292432,0.45336260,0.56327886,0.19963854,0.00000000
0.25512756,1.32013963,0.04126639,0.13571128,0.39625506,0.45575927,0.42879493,0.54620752,0.19381439,0.00000000
0.26113057,1.28370843,0.04122913,0.13376786,0.38209336,0.44976187,0.40639779,0.53312978,0.18812390,0.00000000
0.26713357,1.25262940,0.04123726,0.13199373,0.36858775,0.44485604,0.38639751,0.52429255,0.18260508,0.00000000
0.27313657,1.22706193,0.04126360,0.13043205,0.35587659,0.44094522,0.36897908,0.51989117,0.17729133,0.00000000
0.27913957,1.20709303,0.04128018,0.12912641,0.34407965,0.43791808,0.35428289,0.52006528,0.17221141,0.00000000
0.28514257,1.19274199,0.04125923,0.12812055,0.33329780,0.43565500,0.34240242,0.52489524,0.16738961,0.00000000
0.29114557,1.18396626,0.04117421,0.12745811,0.32361339,0.43403495,0.33338302,0.53439937,0.16284609,0.00000000
0.29714857,1.18066839,0.04100066,0.12718230,0.31509125,0.43294234,0.32722181,0.54853197,0.15859740,0.00000000
0.30315158,1.18270353,0.04071711,0.12733551,0.30778034,0.43227362,0.32386863,0.56718254,0.15465710,0.00000000
0.30915458,1.18988728,0.04030578,0.12795874,0.30171569,0.43194321,0.32322820,0.59017609,0.15103638,0.00000000
0.31515758,1.20200339,0.03975317,0.12909098,0.29692061,0.43188840,0.32516323,0.61727484,0.14774469,0.00000000
0.32116058,1.21881112,0.03905050,0.13076827,0.29340896,0.43207311,0.32949855,0.64818134,0.14479019,0.00000000
0.32716358,1.24005174,0.03819393,0.13302260,0.29118732,0.43249012,0.33602604,0.68254299,0.14218007,0.00000000
0.33316658,1.26545415,0.03718464,0.13588060,0.29025693,0.43316171,0.34451040,0.71995810,0.13992066,0.00000000
0.33916958,1.29473935,0.03602866,0.13936199,0.29061519,0.43413878,0.35469533,0.75998323,0.13801721,0.00000000
0.34517259,1.32762360,0.03473662,0.14347793,0.29225677,0.43549822,0.36631022,0.80214176,0.13647355,0.00000000
0.35117559,1.36382040,0.03332318,0.14822922,0.29517411,0.43733898,0.37907699,0.84593352,0.13529135,0.00000000
0.35717859,1.40304128,0.03180652,0.15360457,0.29935744,0.43977674,0.39271691,0.89084513,0.13446934,0.00000000
0.36318159,1.44499561,0.03020756,0.15957900,0.30479420,0.44293772,0.40695728,0.93636071,0.13400230,0.00000000
0.36918459,1.48938950,0.02854920,0.16611238,0.31146798,0.44695168,0.42153759,0.98197277,0.13388007,0.00000000
0.37518759,1.53592416,0.02685549,0.17314851,0.31935707,0.45194472,0.43621523,1.02719265,0.13408654,0.00000000
0.38119060,1.58429395,0.02515084,0.18061452,0.32843265,0.45803199,0.45077023,1.07156029,0.13459882,0.00000000
0.38719360,1.63418426,0.02345922,0.18842097,0.33865677,0.46531082,0.46500932,1.11465297,0.13538663,0.00000000
0.39319660,1.68526963,0.02180351,0.19646255,0.34998029,0.47385451,0.47876876,1.15609249,0.13641198,0.00000000
0.39919960,1.73721225,0.02020485,0.20461959,0.36234085,0.48370712,0.49191619,1.19555077,0.13762922,0.00000000
0.40520260,1.78966098,0.01868219,0.21276017,0.37566100,0.49487936,0.50435135,1.23275345,0.13898549,0.00000000
0.41120560,1.84225117,0.01725196,0.22074299,0.38984670,0.50734589,0.51600570,1.26748157,0.14042158,0.00000000
0.41720860,1.89460527,0.01592782,0.22842089,0.40478619,0.52104405,0.52684098,1.29957117,0.14187320,0.00000000
0.42321161,1.94633435,0.01472067,0.23564475,0.42034946,0.53587401,0.53684693,1.32891097,0.14327255,0.00000000
0.42921461,1.99704066,0.01363864,0.24226785,0.43638821,0.55170042,0.54603820,1.35543835,0.14455031,0.00000000
0.43521761,2.04632103,0.01268731,0.24815031,0.45273669,0.56835540,0.55445069,1.37913395,0.14563766,0.00000000
0.44122061,2.09377131,0.01186999,0.25316356,0.46921306,0.58564278,0.56213753,1.40001510,0.14646857,0.00000000
0.44722361,2.13899165,0.01118804,0.25719451,0.48562168,0.60334343,0.56916487,1.41812869,0.14698196,0.00000000
0.45322661,2.18159259,0.01064135,0.26014938,0.50175600,0.62122139,0.57560767,1.43354380,0.14712388,0.00000000
0.45922961,2.22120189,0.01022868,0.26195679,0.51740223,0.63903078,0.58154580,1.44634454,0.14684941,0.00000000
0.46523262,2.25747184,0.00994818,0.26257023,0.53234361,0.65652303,0.58706037,1.45662350,0.14612427,0.00000000
0.47123562,2.29008700,0.00979781,0.26196959,0.54636523,0.67345439,0.59223074,1.46447620,0.14492611,0.00000000
0.47723862,2.31877211,0.00977570,0.26016173,0.55925918,0.68959339,0.59713193,1.46999673,0.14324536,0.00000000
0.48324162,2.34329990,0.00988053,0.25718016,0.57083002,0.70472796,0.60183286,1.47327474,0.14108567,0.00000000
0.48924462,2.36349857,0.01011180,0.25308374,0.58090020,0.71867219,0.60639506,1.47439393,0.13846388,0.00000000
0.49524762,2.37925864,0.01047007,0.24795452,0.58931543,0.73127229,0.61087215,1.47343186,0.13540960,0.00000000
0.50125063,2.39053895,0.01095706,0.24189493,0.59594956,0.74241171,0.61530970,1.47046112,0.13196440,0.00000000
0.50725363,2.39737140,0.01157579,0.23502424,0.60070901,0.75201529,0.61974576,1.46555146,0.12818063,0.00000000
0.51325663,2.39986432,0.01233049,0.22747473,0.60353635,0.76005217,0.62421158,1.45877274,0.12412004,0.00000000
0.51925963,2.39820421,0.01322661,0.21938756,0.60441301,0.76653748,0.62873275,1.45019840,0.11985217,0.00000000
0.52526263,2.39265576,0.01427060,0.21090864,0.60336085,0.77153281,0.63333044,1.43990905,0.11545262,0.00000000
0.53126563,2.38356000,0.01546980,0.20218458,0.60044269,0.77514520,0.63802281,1.42799609,0.11100128,0.00000000
0.53726863,2.37133074,0.01683212,0.19335901,0.59576153,0.77752508,0.64282647,1.41456492,0.10658059,0.00000000
0.54327164,2.35644930,0.01836581,0.18456933,0.58945865,0.77886276,0.64775793,1.39973774,0.10227384,0.00000000
0.54927464,2.33945778,0.02007912,0.17594391,0.58171065,0.77938408,0.65283499,1.38365569,0.09816360,0.00000000
0.55527764,2.32095110,0.02197997,0.16760004,0.57272538,0.77934492,0.65807821,1.36648046,0.09433031,0.00000000
0.56128064,2.30156806,0.02407559,0.15964244,0.56273719,0.77902509,0.66351221,1.34839514,0.09085098,0.00000000
0.56728364,2.28198180,0.02637215,0.15216239,0.55200140,0.77872158,0.66916697,1.32960463,0.08779812,0.00000000
0.57328664,2.26288994,0.02887441,0.14523751,0.54078844,0.77874146,0.67507899,1.31033555,0.08523877,0.00000000
0.57928964,2.24500462,0.03158534,0.13893203,0.52937777,0.77939468,0.68129238,1.29083568,0.08323372,0.00000000
0.58529265,2.22904267,0.03450578,0.13329749,0.51805180,0.78098690,0.68785976,1.27137325,0.08183684,0.00000000
0.59129565,2.21571617,0.03763413,0.12837379,0.50709000,0.78381245,0.69484283,1.25223588,0.08109449,0.00000000
0.59729865,2.20572327,0.04096601,0.12419038,0.49676343,0.78814783,0.70231274,1.23372933,0.08104512,0.00000000
0.60330165,2.19973945,0.04449401,0.12076762,0.48732971,0.79424563,0.71034992,1.21617598,0.08171878,0.00000000
0.60930465,2.19840902,0.04820748,0.11811805,0.47902866,0.80232905,0.71904346,1.19991301,0.08313688,0.00000000
0.61530765,2.20233686,0.05209237,0.11624760,0.47207854,0.81258714,0.72848989,1.18529017,0.08531183,0.00000000
0.62131066,2.21208015,0.05613110,0.11515651,0.46667299,0.82517076,0.73879129,1.17266687,0.08824686,0.00000000
0.62731366,2.22814001,0.06030259,0.11484011,0.46297857,0.84018926,0.75005274,1.16240869,0.09193587,0.00000000
0.63331666,2.25095304,0.06458226,0.11528928,0.46113293,0.85770792,0.76237912,1.15488298,0.09636332,0.00000000
0.63931966,2.28088244,0.06894219,0.11649057,0.46124356,0.87774614,0.77587135,1.15045355,0.10150429,0.00000000
0.64532266,2.31820907,0.07335138,0.11842620,0.46338696,0.90027631,0.79062202,1.14947435,0.10732460,0.00000000
0.65132566,2.36312231,0.07777605,0.12107372,0.46760823,0.92522342,0.80671083,1.15228222,0.11378107,0.00000000
0.65732866,2.41571091,0.08218005,0.12440559,0.47392101,0.95246528,0.82419976,1.15918864,0.12082198,0.00000000
0.66333167,2.47595433,0.08652535,0.12838869,0.48230770,0.98183343,0.84312834,1.17047086,0.12838759,0.00000000
0.66933467,2.54371452,0.09077263,0.13298383,0.49271990,1.01311464,0.86350914,1.18636236,0.13641096,0.00000000
0.67533767,2.61872886,0.09488183,0.13814526,0.50507913,1.04605305,0.88532375,1.20704308,0.14481875,0.00000000
0.68134067,2.70060443,0.09881284,0.14382049,0.51927768,1.08035279,0.90851944,1.23262966,0.15353233,0.00000000
0.68734367,2.78881407,0.10252615,0.14995012,0.53517965,1.11568122,0.93300662,1.26316611,0.16246883,0.00000000
0.69334667,2.88269450,0.10598350,0.15646807,0.55262229,1.15167269,0.95865725,1.29861512,0.17154239,0.00000000
0.69934967,2.98144699,0.10914851,0.16330196,0.57141738,1.18793270,0.98530423,1.33885055,0.18066538,0.00000000
0.70535268,3.08414055,0.11198729,0.17037381,0.59135299,1.22404259,1.01274191,1.38365133,0.18974956,0.00000000
0.71135568,3.18971806,0.11446899,0.17760091,0.61219538,1.25956462,1.04072759,1.43269705,0.19870727,0.00000000
0.71735868,3.29700520,0.11656621,0.18489692,0.63369110,1.29404734,1.06898390,1.48556569,0.20745244,0.00000000
0.72336168,3.40472236,0.11825548,0.19217309,0.65556943,1.32703141,1.09720221,1.54173357,0.21590150,0.00000000
0.72936468,3.51149944,0.11951748,0.19933955,0.67754503,1.35805558,1.12504668,1.60057772,0.22397409,0.00000000
0.73536768,3.61589327,0.12033737,0.20630662,0.69932078,1.38666299,1.15215903,1.66138099,0.23159367,0.00000000
0.74137069,3.71640778,0.12070489,0.21298607,0.72059103,1.41240761,1.17816389,1.72333969,0.23868788,0.00000000
0.74737369,3.81151633,0.12061446,0.21929230,0.74104499,1.43486083,1.20267454,1.78557406,0.24518885,0.00000000
0.75337669,3.89968619,0.12006521,0.22514336,0.76037049,1.45361815,1.22529909,1.84714136,0.25103330,0.00000000
0.75937969,3.97940479,0.11906093,0.23046183,0.77825795,1.46830590,1.24564694,1.90705143,0.25616265,0.00000000
0.76538269,4.04920718,0.11761003,0.23517561,0.79440474,1.47858785,1.26333551,1.96428469,0.26052310,0.00000000
0.77138569,4.10770451,0.11572536,0.23921848,0.80851965,1.48417173,1.27799718,2.01781209,0.26406573,0.00000000
0.77738869,4.15361277,0.11342407,0.24253061,0.82032771,1.48481547,1.28928639,2.06661673,0.26674668,0.00000000
0.78339170,4.18578131,0.11072740,0.24505901,0.82957515,1.48033301,1.29688676,2.10971659,0.26852750,0.00000000
0.78939470,4.20322044,0.10766041,0.24675788,0.83603443,1.47059956,1.30051833,2.14618790,0.26937560,0.00000000
0.79539770,4.20512722,0.10425173,0.24758901,0.83950924,1.45555612,1.29994445,2.17518834,0.26926494,0.00000000
0.80140070,4.19090883,0.10053323,0.24752224,0.83983940,1.43521310,1.29497858,2.19597951,0.26817677,0.00000000
0.80740370,4.16020250,0.09653958,0.24653589,0.83690540,1.40965274,1.28549033,2.20794771,0.26610061,0.00000000
0.81340670,4.11289117,0.09230790,0.24461730,0.83063242,1.37903032,1.27141099,2.21062244,0.26303520,0.00000000
0.81940970,4.04911416,0.08787726,0.24176341,0.82099369,1.34357377,1.25273781,2.20369167,0.25898955,0.00000000
0.82541271,3.96927205,0.08328813,0.23798126,0.80801294,1.30358178,1.22953718,2.18701334,0.25398387,0.00000000
0.83141571,3.87402521,0.07858187,0.23328858,0.79176577,1.25942012,1.20194622,2.16062242,0.24805032,0.00000000
0.83741871,3.76428570,0.07380009,0.22771414,0.77237975,1.21151620,1.17017259,2.12473302,0.24123363,0.00000000
0.84342171,3.64120220,0.06898406,0.22129807,0.75003327,1.16035206,1.13449251,2.07973542,0.23359126,0.00000000
0.84942471,3.50613833,0.06417407,0.21409179,0.72495283,1.10645554,1.09524670,2.02618778,0.22519331,0.00000000
0.85542771,3.36064462,0.05940884,0.20615786,0.69740904,1.05039028,1.05283440,1.96480279,0.21612194,0.00000000
0.86143072,3.20642485,0.05472490,0.19756930,0.66771121,0.99274432,1.00770543,1.89642950,0.20647035,0.00000000
0.86743372,3.04529772,0.05015607,0.18840877,0.63620067,0.93411808,0.96035058,1.82203106,0.19634135,0.00000000
0.87343672,2.87915518,0.04573299,0.17876720,0.60324316,0.87511168,0.91129062,1.74265894,0.18584550,0.00000000
0.87943972,2.70991857,0.04148269,0.16874229,0.56922036,0.81631233,0.86106415,1.65942474,0.17509893,0.00000000
0.88544272,2.53949428,0.03742830,0.15843657,0.53452099,0.75828205,0.81021494,1.57347052,0.16422082,0.00000000
0.89144572,2.36973043,0.03358885,0.14795534,0.49953172,0.70154615,0.75927901,1.48593873,0.15333083,0.00000000
0.89744872,2.20237602,0.02997913,0.13740444,0.46462831,0.64658291,0.70877214,1.39794299,0.14254629,0.00000000
0.90345173,2.03904415,0.02660974,0.12688798,0.43016725,0.59381484,0.65917814,1.31054067,0.13197965,0.00000000
0.90945473,1.88118034,0.02348715,0.11650613,0.39647826,0.54360171,0.61093845,1.22470834,0.12173587,0.00000000
0.91545773,1.73003721,0.02061393,0.10635304,0.36385784,0.49623562,0.56444336,1.14132086,0.11191023,0.00000000
0.92146073,1.58665611,0.01798903,0.09651502,0.33256418,0.45193835,0.52002527,1.06113488,0.10258641,0.00000000
0.92746373,1.45185615,0.01560811,0.08706901,0.30281354,0.41086073,0.47795408,0.98477719,0.09383500,0.00000000
0.93346673,1.32623087,0.01346398,0.07808145,0.27477815,0.37308439,0.43843500,0.91273809,0.08571253,0.00000000
0.93946973,1.21015227,0.01154703,0.06960753,0.24858573,0.33862539,0.40160862,0.84536993,0.07826091,0.00000000
0.94547274,1.10378165,0.00984571,0.06169082,0.22432041,0.30743971,0.36755325,0.78289059,0.07150750,0.00000000
0.95147574,1.00708682,0.00834699,0.05436344,0.20202516,0.27943034,0.33628938,0.72539153,0.06546554,0.00000000
0.95747874,0.91986438,0.00703685,0.04764648,0.18170536,0.25445554,0.30778594,0.67284981,0.06013514,0.00000000
0.96348174,0.84176629,0.00590074,0.04155085,0.16333335,0.23233809,0.28196801,0.62514351,0.05550464,0.00000000
0.96948474,0.77232939,0.00492396,0.03607838,0.14685383,0.21287496,0.25872574,0.58206969,0.05155232,0.00000000
0.97548774,0.71100677,0.00409208,0.03122319,0.13218968,0.19584729,0.23792400,0.54336417,0.04824833,0.00000000
0.98149075,0.65719971,0.00339129,0.02697315,0.11924813,0.18103020,0.21941239,0.50872205,0.04555693,0.00000000
0.98749375,0.61028918,0.00280869,0.02331144,0.10792682,0.16820210,0.20303525,0.47781853,0.04343868,0.00000000
0.99349675,0.56966575,0.00233253,0.02021816,0.09811979,0.15715342,0.18864135,0.45032886,0.04185282,0.00000000
0.99949975,0.53475722,0.00195248,0.01767180,0.08972296,0.14769441,0.17609288,0.42594703,0.04075945,0.00000000
1.00550275,0.50505309,0.00165979,0.01565062,0.08263908,0.13966183,0.16527358,0.40440247,0.04012167,0.00000000
1.01150575,0.48012535,0.00144741,0.01413395,0.07678195,0.13292460,0.15609574,0.38547430,0.03990750,0.00000000
1.01750875,0.45964532,0.00131018,0.01310309,0.07207988,0.12738813,0.14850589,0.36900282,0.04009157,0.00000000
1.02351176,0.44339603,0.00124487,0.01254218,0.06847823,0.12299753,0.14248924,0.35489796,0.04065645,0.00000000
1.02951476,0.43128038,0.00125024,0.01243868,0.06594109,0.11973953,0.13807250,0.34314451,0.04159371,0.00000000
1.03551776,0.42332475,0.00132716,0.01278366,0.06445210,0.11764326,0.13532545,0.33380424,0.04290459,0.00000000
1.04152076,0.41967846,0.00147856,0.01357177,0.06401424,0.11678001,0.13436087,0.32701475,0.04460029,0.00000000
1.04752376,0.42060907,0.00170948,0.01480104,0.06464897,0.11726182,0.13533313,0.32298545,0.04670186,0.00000000
1.05352676,0.42649386,0.00202699,0.01647239,0.06639441,0.11923925,0.13843539,0.32199056,0.04923974,0.00000000
1.05952976,0.43780777,0.00244019,0.01858896,0.06930290,0.12289819,0.14389542,0.32435965,0.05225295,0.00000000
1.06553277,0.45510810,0.00296003,0.02115528,0.07343788,0.12845582,0.15197014,0.33046573,0.05578794,0.00000000
1.07153577,0.47901633,0.00359921,0.02417628,0.07887020,0.13615590,0.16293896,0.34071149,0.05989716,0.00000000
1.07753877,0.51019750,0.00437191,0.02765621,0.08567403,0.14626314,0.17709600,0.35551377,0.06463739,0.00000000
1.08354177,0.54933733,0.00529354,0.03159757,0.09392236,0.15905700,0.19474128,0.37528682,0.07006785,0.00000000
1.08954477,0.59711782,0.00638032,0.03599994,0.10368237,0.17482471,0.21617096,0.40042471,0.07624823,0.00000000
1.09554777,0.65419148,0.00764890,0.04085890,0.11501064,0.19385363,0.24166690,0.43128331,0.08323658,0.00000000
1.10155078,0.72115500,0.00911575,0.04616508,0.12794845,0.21642305,0.27148561,0.46816234,0.09108721,0.00000000
1.10755378,0.79852261,0.01079662,0.05190323,0.14251735,0.24279535,0.30584692,0.51128800,0.09984857,0.00000000
1.11355678,0.88669996,0.01270579,0.05805160,0.15871496,0.27320670,0.34492250,0.56079675,0.10956121,0.00000000
1.11955978,0.98595912,0.01485533,0.06458139,0.17651144,0.30785749,0.38882479,0.61672073,0.12025588,0.00000000
1.12556278,1.09641529,0.01725434,0.07145648,0.19584657,0.34690248,0.43759633,0.67897546,0.13195170,0.00000000
1.13156578,1.21800608,0.01990809,0.07863345,0.21662761,0.39044103,0.49120022,0.74735019,0.14465451,0.00000000
1.13756878,1.35047396,0.02281724,0.08606174,0.23872814,0.43850767,0.54951190,0.82150161,0.15835546,0.00000000
1.14357179,1.49335260,0.02597707,0.09368417,0.26198795,0.49106312,0.61231256,0.90095109,0.17302972,0.00000000
1.14957479,1.64595782,0.02937681,0.10143757,0.28621395,0.54798637,0.67928482,0.98508599,0.18863545,0.00000000
1.15557779,1.80738351,0.03299910,0.10925375,0.31118224,0.60906793,0.75001067,1.07316502,0.20511299,0.00000000
1.16158079,1.97650324,0.03681960,0.11706053,0.33664127,0.67400476,0.82397215,1.16432782,0.22238431,0.00000000
1.16758379,2.15197762,0.04080681,0.12478297,0.36231603,0.74239720,0.90055489,1.25760860,0.24035273,0.00000000
1.17358679,2.33226770,0.04492216,0.13234469,0.38791316,0.81374817,0.97905455,1.35195356,0.25890288,0.00000000
1.17958979,2.51565435,0.04912026,0.13966924,0.41312677,0.88746511,1.05868622,1.44624161,0.27790108,0.00000000
1.18559280,2.70026336,0.05334959,0.14668143,0.43764502,0.96286463,1.13859664,1.53930781,0.29719600,0.00000000
1.19159580,2.88409591,0.05755330,0.15330875,0.46115686,1.03918030,1.21787899,1.62996883,0.31661973,0.00000000
1.19759880,3.06506379,0.06167043,0.15948255,0.48335911,1.11557334,1.29558990,1.71704958,0.33598930,0.00000000
1.20360180,3.24102864,0.06563721,0.16513930,0.50396338,1.19114643,1.37076841,1.79941013,0.35510862,0.00000000
1.20960480,3.40984423,0.06938874,0.17022159,0.52270267,1.26496024,1.44245614,1.87597207,0.37377095,0.00000000
1.21560780,3.56940091,0.07286069,0.17467911,0.53933750,1.33605241,1.50971832,1.94574340,0.39176177,0.00000000
1.22161081,3.71767092,0.07599114,0.17846939,0.55366134,1.40345859,1.57166502,2.00784122,0.40886221,0.00000000
1.22761381,3.85275348,0.07872247,0.18155851,0.56550514,1.46623502,1.62747192,2.06151151,0.42485289,0.00000000
1.23361681,3.97291852,0.08100310,0.18392161,0.57474093,1.52348181,1.67640003,2.10614543,0.43951808,0.00000000
1.23961981,4.07664764,0.08278918,0.18554332,0.58128437,1.57436637,1.71781384,2.14129176,0.45265029,0.00000000
1.24562281,4.16267129,0.08404606,0.18641801,0.58509617,1.61814607,1.75119721,2.16666525,0.46405489,0.00000000
1.25162581,4.23000102,0.08474940,0.18655009,0.58618251,1.65418941,1.77616668,2.18215071,0.47355491,0.00000000
1.25762881,4.27795569,0.08488606,0.18595403,0.58459433,1.68199480,1.79248159,2.18780297,0.48099567,0.00000000
1.26363182,4.30618087,0.08445455,0.18465442,0.58042566,1.70120619,1.80005080,2.18384279,0.48624918,0.00000000
1.26963482,4.31466062,0.08346511,0.18268585,0.57381101,1.71162500,1.79893578,2.17064907,0.48921806,0.00000000
