energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
0.03301651,8.68452259,0.11595534,0.99489777,0.72079134,5.05793382,4.53577921,1.32019410,0.10164602,1.00725187
0.03901951,8.58463069,0.11486894,1.00050090,0.71813553,4.97346153,4.54332365,1.31188364,0.10038190,0.98622757
0.04502251,8.48233883,0.11440014,1.00716734,0.71640131,4.88049482,4.55957793,1.30597839,0.09930293,0.96653233
0.05102551,8.37884541,0.11456787,1.01499505,0.71561218,4.77984320,4.58552610,1.30257669,0.09840587,0.94840443
0.05702851,8.27534890,0.11538083,1.02405427,0.71578501,4.67246912,4.62195550,1.30172424,0.09768192,0.93202289
0.06303152,8.17301272,0.11683712,1.03438419,0.71693037,4.55945662,4.66942468,1.30341332,0.09711719,0.91750770
0.06903452,8.07293129,0.11892407,1.04599018,0.71905309,4.44197761,4.72823532,1.30758288,0.09669346,0.90492250
0.07503752,7.97609873,0.12161813,1.05884163,0.72215289,4.32125728,4.79840885,1.31411954,0.09638896,0.89427953
0.08104052,7.88338149,0.12488496,1.07287050,0.72622547,4.19854013,4.87966899,1.32285935,0.09617930,0.88554658
0.08704352,7.79549604,0.12867963,1.08797063,0.73126369,4.07505815,4.97143135,1.33359057,0.09603841,0.87865543
0.09304652,7.71299267,0.13294703,1.10399796,0.73725917,3.95200199,5.07280096,1.34605709,0.09593956,0.87351138
0.09904952,7.63624608,0.13762242,1.12077172,0.74420411,3.83049639,5.18257880,1.35996296,0.09585627,0.87000344
0.10505253,7.56545314,0.14263232,1.13807679,0.75209332,3.71158023,5.29927787,1.37497765,0.09576325,0.86801459
0.11105553,7.50063803,0.14789546,1.15566713,0.76092645,3.59619155,5.42114926,1.39074234,0.09563718,0.86743170
0.11705853,7.44166433,0.15332416,1.17327049,0.77071016,3.48515775,5.54621815,1.40687708,0.09545744,0.86815466
0.12306153,7.38825363,0.15882583,1.19059429,0.78146027,3.37919042,5.67232929,1.42298877,0.09520670,0.87010416
0.12906453,7.34000939,0.16430476,1.20733260,0.79320346,3.27888448,5.79720085,1.43867984,0.09487133,0.87322801
0.13506753,7.29644497,0.16966411,1.22317406,0.80597860,3.18472093,5.91848525,1.45355756,0.09444174,0.87750543
0.14107054,7.25701413,0.17480804,1.23781057,0.81983723,3.09707222,6.03383486,1.46724350,0.09391253,0.88294935
0.14707354,7.22114233,0.17964399,1.25094636,0.83484314,3.01620952,6.14097019,1.47938318,0.09328249,0.88960636
0.15307654,7.18825688,0.18408488,1.26230716,0.85107084,2.94231084,6.23774779,1.48965518,0.09255445,0.89755450
0.15907954,7.15781444,0.18805140,1.27164909,0.86860276,2.87546925,6.32222501,1.49777971,0.09173510,0.90689885
0.16508254,7.12932403,0.19147402,1.27876676,0.88752520,2.81570040,6.39271857,1.50352599,0.09083455,0.91776511
0.17108554,7.10236436,0.19429479,1.28350034,0.90792286,2.76294893,6.44785451,1.50671824,0.08986593,0.93029156
0.17708854,7.07659462,0.19646890,1.28574110,0.92987238,2.71709325,6.48660681,1.50723994,0.08884485,0.94461957
0.18309155,7.05175817,0.19796572,1.28543524,0.95343480,2.67794878,6.50832314,1.50503610,0.08778882,0.96088342
0.18909455,7.02767932,0.19876950,1.28258570,0.97864750,2.64526956,6.51273658,1.50011350,0.08671663,0.97919968
0.19509755,7.00425378,0.19887951,1.27725204,1.00551589,2.61874876,6.49996272,1.49253884,0.08564778,0.99965691
0.20110055,6.98143386,0.19830976,1.26954822,1.03400547,2.59801842,6.47048285,1.48243486,0.08460185,1.02230611
0.20710355,6.95920989,0.19708824,1.25963853,1.06403471,2.58264914,6.42511425,1.46997481,0.08359800,1.04715273
0.21310655,6.93758985,0.19525568,1.24773194,1.09546934,2.57215041,6.36496959,1.45537540,0.08265446,1.07415037
0.21910955,6.91657898,0.19286401,1.23407518,1.12811864,2.56597216,6.29140779,1.43888880,0.08178816,1.10319708
0.22511256,6.89616148,0.18997456,1.21894488,1.16173404,2.56350837,6.20597941,1.42079407,0.08101443,1.13413414
0.23111556,6.87628602,0.18665598,1.20263936,1.19601061,2.56410296,6.11036944,1.40138845,0.08034679,1.16674779
0.23711856,6.85685656,0.18298213,1.18547040,1.23059145,2.56705856,6.00634059,1.38097906,0.07979687,1.20077379
0.24312156,6.83772949,0.17902998,1.16775536,1.26507512,2.57164803,5.89567988,1.35987524,0.07937444,1.23590478
0.24912456,6.81871747,0.17487750,1.14981009,1.29902600,2.57712873,5.78015088,1.33838201,0.07908747,1.27179993
0.25512756,6.79959982,0.17060182,1.13194278,1.33198714,2.58275904,5.66145343,1.31679469,0.07894234,1.30809667
0.26113057,6.78013872,0.16627747,1.11444899,1.36349522,2.58781666,5.54119192,1.29539474,0.07894402,1.34442370
0.26713357,6.76009985,0.16197494,1.09760778,1.39309683,2.59161770,5.42085268,1.27444700,0.07909634,1.38041461
0.27313657,6.73927567,0.15775945,1.08167902,1.42036538,2.59353587,5.30179012,1.25419785,0.07940223,1.41572153
0.27913957,6.71750947,0.15368997,1.06690170,1.44491771,2.59302053,5.18522094,1.23487435,0.07986393,1.45002781
0.28514257,6.69471779,0.14981848,1.05349298,1.46642956,2.58961290,5.07222502,1.21668386,0.08048315,1.48305909
0.29114557,6.67090937,0.14618941,1.04164785,1.48464905,2.58295924,4.96375145,1.19981402,0.08126114,1.51459230
0.29714857,6.64619868,0.14283932,1.03153907,1.49940743,2.57282051,4.86062789,1.18443266,0.08219876,1.54446175
0.30315158,6.62081271,0.13979664,1.02331724,1.51062645,2.55907785,4.76357161,1.17068743,0.08329638,1.57256228
0.30915458,6.59509009,0.13708160,1.01711074,1.51832208,2.54173360,4.67320044,1.15870505,0.08455369,1.59884912
0.31515758,6.56947244,0.13470626,1.01302546,1.52260414,2.52090790,4.59004266,1.14858999,0.08596957,1.62333455
0.32116058,6.54448811,0.13267455,1.01114429,1.52367209,2.49683102,4.51454466,1.14042268,0.08754172,1.64608167
0.32716358,6.52072952,0.13098254,1.01152624,1.52180708,2.46983201,4.44707593,1.13425730,0.08926644,1.66719551
0.33316658,6.49882540,0.12961866,1.01420539,1.51736076,2.44032429,4.38793135,1.13011938,0.09113824,1.68681227
0.33916958,6.47940984,0.12856415,1.01918978,1.51074146,2.40878906,4.33733099,1.12800339,0.09314966,1.70508710
0.34517259,6.46309019,0.12779360,1.02646019,1.50239850,2.37575740,4.29541792,1.12787072,0.09529096,1.72218134
0.35117559,6.45041591,0.12727556,1.03596927,1.49280538,2.34179204,4.26225481,1.12964822,0.09754998,1.73824994
0.35717859,6.44185027,0.12697345,1.04764087,1.48244279,2.30746961,4.23782003,1.13322757,0.09991213,1.75342958
0.36318159,6.43774677,0.12684649,1.06136988,1.47178219,2.27336429,4.22200420,1.13846577,0.10236035,1.76782844
0.36918459,6.43833129,0.12685083,1.07702262,1.46127074,2.24003322,4.21460772,1.14518682,0.10487530,1.78151792
0.37518759,6.44369111,0.12694084,1.09443776,1.45131815,2.20800434,4.21533980,1.15318459,0.10743563,1.79452669
0.38119060,6.45377086,0.12707040,1.11342788,1.44228591,2.17776671,4.22381948,1.16222697,0.11001828,1.80683750
0.38719360,6.46837535,0.12719436,1.13378156,1.43447933,2.14976339,4.23957855,1.17206098,0.11259894,1.81838662
0.39319660,6.48717862,0.12726984,1.15526591,1.42814227,2.12438680,4.26206640,1.18241888,0.11515257,1.82906595
0.39919960,6.50973825,0.12725765,1.17762949,1.42345481,2.10197607,4.29065663,1.19302472,0.11765386,1.83872750
0.40520260,6.53551363,0.12712341,1.20060557,1.42053347,2.08281623,4.32465485,1.20360128,0.12007789,1.84719003
0.41120560,6.56388690,0.12683859,1.22391550,1.41943373,2.06713862,4.36330765,1.21387692,0.12240060,1.85424729
0.41720860,6.59418519,0.12638132,1.24727220,1.42015452,2.05512208,4.40581203,1.22359216,0.12459938,1.85967748
0.42321161,6.62570275,0.12573685,1.27038377,1.42264422,2.04689468,4.45132518,1.23250562,0.12665356,1.86325340
0.42921461,6.65772215,0.12489782,1.29295707,1.42680763,2.04253541,4.49897438,1.24039912,0.12854486,1.86475284
0.43521761,6.68953337,0.12386412,1.31470132,1.43251355,2.04207575,4.54786679,1.24708184,0.13025781,1.86396869
0.44122061,6.72045052,0.12264256,1.33533175,1.43960259,2.04550096,4.59709923,1.25239341,0.13178001,1.86071841
0.44722361,6.74982568,0.12124618,1.35457338,1.44789475,2.05275098,4.64576797,1.25620585,0.13310245,1.85485253
0.45322661,6.77705993,0.11969337,1.37216472,1.45719659,2.06372117,4.69297861,1.25842445,0.13421964,1.84626191
0.45922961,6.80161166,0.11800682,1.38786179,1.46730782,2.07826282,4.73785626,1.25898770,0.13512970,1.83488353
0.46523262,6.82300254,0.11621229,1.40144200,1.47802713,2.09618377,4.77955611,1.25786628,0.13583438,1.82070482
0.47123562,6.84082144,0.11433737,1.41270828,1.48915719,2.11724938,4.81727438,1.25506133,0.13633892,1.80376637
0.47723862,6.85472677,0.11241026,1.42149304,1.50050897,2.14118385,4.85025973,1.25060218,0.13665194,1.78416311
0.48324162,6.86444762,0.11045852,1.42766209,1.51190526,2.16767228,4.87782493,1.24454357,0.13678508,1.76204402
0.48924462,6.86978398,0.10850802,1.43111826,1.52318368,2.19636348,4.89935863,1.23696266,0.13675271,1.73761049
0.49524762,6.87060626,0.10658204,1.43180462,1.53419903,2.22687363,4.91433686,1.22795577,0.13657144,1.71111337
0.50125063,6.86685427,0.10470051,1.42970716,1.54482531,2.25879070,4.92233394,1.21763517,0.13625957,1.68284901
0.50725363,6.85853577,0.10287953,1.42485669,1.55495739,2.29167978,4.92303238,1.20612582,0.13583653,1.65315437
0.51325663,6.84572448,0.10113105,1.41732993,1.56451240,2.32508892,4.91623132,1.19356224,0.13532220,1.62240132
0.51925963,6.82855772,0.09946281,1.40724964,1.57343097,2.35855571,4.90185322,1.18008559,0.13473625,1.59099038
0.52526263,6.80723346,0.09787852,1.39478370,1.58167827,2.39161410,4.87994841,1.16584086,0.13409746,1.55934405
0.53126563,6.78200707,0.09637809,1.38014319,1.58924490,2.42380159,4.85069728,1.15097446,0.13342308,1.52789979
0.53726863,6.75318760,0.09495822,1.36357946,1.59614760,2.45466656,4.81440998,1.13563205,0.13272822,1.49710291
0.54327164,6.72113388,0.09361296,1.34538021,1.60242979,2.48377560,4.77152360,1.11995670,0.13202542,1.46739942
0.54927464,6.68625048,0.09233441,1.32586487,1.60816180,2.51072085,4.72259681,1.10408746,0.13132425,1.43922897
0.55527764,6.64898373,0.09111353,1.30537919,1.61344076,2.53512724,4.66830205,1.08815831,0.13063112,1.41301798
0.56128064,6.60981792,0.08994086,1.28428936,1.61839006,2.55665950,4.60941553,1.07229750,0.12994923,1.38917297
0.56728364,6.56927176,0.08880736,1.26297573,1.62315823,2.57502902,4.54680507,1.05662724,0.12927870,1.36807424
0.57328664,6.52789496,0.08770506,1.24182630,1.62791720,2.59000030,4.48141600,1.04126376,0.12861688,1.35006977
0.57928964,6.48626493,0.08662777,1.22123011,1.63285971,2.60139702,4.41425529,1.02631759,0.12795880,1.33546943
0.58529265,6.44498323,0.08557156,1.20157053,1.63819582,2.60910741,4.34637414,1.01189398,0.12729777,1.32453953
0.59129565,6.40467141,0.08453520,1.18321869,1.64414845,2.61308874,4.27884898,0.99809343,0.12662604,1.31749750
0.59729865,6.36596568,0.08352041,1.16652692,1.65094779,2.61337071,4.21276123,0.98501203,0.12593556,1.31450692
0.60330165,6.32951012,0.08253197,1.15182233,1.65882469,2.61005743,4.14917595,0.97274166,0.12521871,1.31567271
0.60930465,6.29594765,0.08157767,1.13940054,1.66800291,2.60332763,4.08911958,0.96136981,0.12446899,1.32103663
0.61530765,6.26590867,0.08066807,1.12951954,1.67869054,2.59343286,4.03355711,0.95097893,0.12368165,1.33057309
0.62131066,6.23999696,0.07981617,1.12239389,1.69107065,2.58069355,3.98336923,0.94164527,0.12285413,1.34418548
0.62731366,6.21877303,0.07903687,1.11818910,1.70529150,2.56549263,3.93932982,0.93343722,0.12198640,1.36170317
0.63331666,6.20273514,0.07834639,1.11701664,1.72145681,2.54826684,3.90208466,0.92641308,0.12108111,1.38287932
0.63931966,6.19229867,0.07776156,1.11892946,1.73961636,2.52949580,3.87213203,0.92061850,0.12014347,1.40738998
0.64532266,6.18777481,0.07729908,1.12391846,1.75975765,2.50968906,3.84980607,0.91608358,0.11918111,1.43483461
0.65132566,6.18934968,0.07697480,1.13191001,1.78179898,2.48937158,3.83526384,0.91281999,0.11820358,1.46473840
0.65732866,6.19706526,0.07680297,1.14276485,1.80558466,2.46906814,3.82847686,0.91081819,0.11722189,1.49655671
0.66333167,6.21080365,0.07679561,1.15627858,1.83088277,2.44928736,3.82922790,0.91004510,0.11624785,1.52968174
0.66933467,6.23027590,0.07696197,1.17218389,1.85738578,2.43050583,3.83711361,0.91044240,0.11529341,1.56345173
0.67533767,6.25501676,0.07730811,1.19015481,1.88471450,2.41315330,3.85155320,0.91192570,0.11436998,1.59716255
0.68134067,6.28438622,0.07783663,1.20981289,1.91242527,2.39759933,3.87180337,0.91438474,0.11348779,1.63008172
0.68734367,6.31757833,0.07854656,1.23073530,1.94002041,2.38414207,3.89697898,0.91768469,0.11265532,1.66146445
0.69334667,6.35363744,0.07943340,1.25246472,1.96696161,2.37299973,3.92607890,0.92166865,0.11187888,1.69057138
0.69934967,6.39148133,0.08048929,1.27452069,1.99268567,2.36430474,3.95801604,0.92616115,0.11116224,1.71668739
0.70535268,6.42993029,0.08170336,1.29641212,2.01662216,2.35810104,3.99165026,0.93097263,0.11050651,1.73914085
0.71135568,6.46774081,0.08306207,1.31765028,2.03821188,2.35434425,4.02582269,0.93590464,0.10990999,1.75732245
0.71735868,6.50364211,0.08454976,1.33776199,2.05692549,2.35290464,4.05938987,0.94075549,0.10936834,1.77070290
0.72336168,6.53637363,0.08614911,1.35630223,2.07228117,2.35357247,4.09125605,0.94532595,0.10887467,1.77884859
0.72936468,6.56472132,0.08784164,1.37286570,2.08386056,2.35606541,4.12040224,0.94942488,0.10841982,1.78143455
0.73536768,6.58755117,0.08960825,1.38709684,2.09132205,2.36003751,4.14591065,0.95287426,0.10799264,1.77825394
0.74137069,6.60383794,0.09142962,1.39869779,2.09441087,2.36508920,4.16698357,0.95551359,0.10758033,1.76922377
0.74737369,6.61268819,0.09328663,1.40743407,2.09296545,2.37077803,4.18295614,0.95720321,0.10716873,1.75438643
0.75337669,6.61335657,0.09516069,1.41313777,2.08691981,2.37662958,4.19330278,0.95782671,0.10674266,1.73390695
0.75937969,6.60525538,0.09703400,1.41570824,2.07630211,2.38214847,4.19763755,0.95729212,0.10628619,1.70806629
0.76538269,6.58795739,0.09888982,1.41511042,2.06122955,2.38682909,4.19570920,0.95553218,0.10578292,1.67725072
0.77138569,6.56119290,0.10071266,1.41137102,2.04190001,2.39016605,4.18739168,0.95250360,0.10521620,1.64193824
0.77738869,6.52484207,0.10248847,1.40457299,2.01858134,2.39166429,4.17267155,0.94818573,0.10456943,1.60268232
0.78339170,6.47892392,0.10420485,1.39484871,1.99159877,2.39084893,4.15163343,0.94257866,0.10382627,1.56009404
0.78939470,6.42358351,0.10585126,1.38237241,1.96132154,2.38727478,4.12444503,0.93570114,0.10297094,1.51482342
0.79539770,6.35907874,0.10741920,1.36735228,1.92814940,2.38053571,4.09134282,0.92758850,0.10198855,1.46754065
0.80140070,6.28576818,0.10890250,1.35002283,1.89249988,2.37027375,4.05261940,0.91829079,0.10086546,1.41891816
0.80740370,6.20410072,0.11029746,1.33063777,1.85479693,2.35618794,4.00861336,0.90787130,0.09958970,1.36961424
0.81340670,6.11460787,0.11160312,1.30946386,1.81546145,2.33804272,3.95970188,0.89640553,0.09815143,1.32025852
0.81940970,6.01789876,0.11282132,1.28677580,1.77490395,2.31567572,3.90629618,0.88398059,0.09654346,1.27144005
0.82541271,5.91465781,0.11395676,1.26285235,1.73351964,2.28900465,3.84883944,0.87069510,0.09476176,1.22369788
0.83141571,5.80564427,0.11501692,1.23797362,1.69168568,2.25803293,3.78780663,0.85665937,0.09280593,1.17751445
0.83741871,5.69169309,0.11601184,1.21241928,1.64976050,2.22285369,3.72370551,0.84199566,0.09067970,1.13331148
0.84342171,5.57371575,0.11695370,1.18646782,1.60808480,2.18365197,3.65707773,0.82683851,0.08839128,1.09144834
0.84942471,5.45270031,0.11785625,1.16039622,1.56698372,2.14070451,3.58849943,0.81133480,0.08595361,1.05222238
0.85542771,5.32970938,0.11873411,1.13448006,1.52676977,2.09437728,3.51858033,0.79564338,0.08338452,1.01587107
0.86143072,5.20587527,0.11960190,1.10899372,1.48774592,2.04512031,3.44796078,0.77993426,0.08070670,0.98257526
0.86743372,5.08239180,0.12047325,1.08421037,1.45020851,1.99346002,3.37730651,0.76438710,0.07794746,0.95246342
0.87343672,4.96050224,0.12135983,1.06040164,1.41444943,1.93998909,3.30730090,0.74918907,0.07513835,0.92561634
0.87943972,4.84148362,0.12227035,1.03783685,1.38075735,1.88535411,3.23863499,0.73453212,0.07231462,0.90207197
0.88544272,4.72662755,0.12320966,1.01678159,1.34941782,1.83024145,3.17199574,0.72060965,0.06951449,0.88183021
0.89144572,4.61721829,0.12417803,0.99749574,1.32071208,1.77536169,3.10805300,0.70761282,0.06677827,0.86485741
0.89744872,4.51450872,0.12517063,0.98023093,1.29491456,1.72143312,3.04744606,0.69572653,0.06414741,0.85109046
0.90345173,4.41969518,0.12617727,0.96522735,1.27228927,1.66916496,2.99077055,0.68512538,0.06166347,0.84044047
0.90945473,4.33389202,0.12718247,0.95271019,1.25308509,1.61924067,2.93856612,0.67596963,0.05936703,0.83279588
0.91545773,4.25810687,0.12816585,0.94288551,1.23753026,1.57230191,2.89130589,0.66840145,0.05729661,0.82802523
0.92146073,4.19321724,0.12910282,0.93593592,1.22582628,1.52893368,2.84938759,0.66254144,0.05548769,0.82597940
0.92746373,4.13994921,0.12996556,0.93201585,1.21814143,1.48965082,2.81312698,0.65848562,0.05397170,0.82649361
0.93346673,4.09885851,0.13072423,0.93124668,1.21460417,1.45488635,2.78275328,0.65630295,0.05277521,0.82938900
0.93946973,4.07031453,0.13134833,0.93371174,1.21529676,1.42498177,2.75840638,0.65603322,0.05191917,0.83447402
0.94547274,4.05448721,0.13180818,0.93945132,1.22024912,1.40017949,2.74013574,0.65768555,0.05141836,0.84154559
0.95147574,4.05133707,0.13207635,0.94845773,1.22943341,1.38061753,2.72790030,0.66123727,0.05128099,0.85039009
0.95747874,4.06060847,0.13212899,0.96067067,1.24275940,1.36632651,2.72156916,0.66663331,0.05150838,0.86078422
0.96348174,4.08182619,0.13194701,0.97597308,1.26007086,1.35722886,2.72092263,0.67378590,0.05209497,0.87249579
0.96948474,4.11429559,0.13151696,0.99418773,1.28114333,1.35314052,2.72565357,0.68257488,0.05302833,0.88528449
0.97548774,4.15710660,0.13083167,1.01507482,1.30568331,1.35377479,2.73536883,0.69284827,0.05428952,0.89890274
0.98149075,4.20914204,0.12989043,1.03833100,1.33332931,1.35874865,2.74959118,0.70442349,0.05585343,0.91309669
0.98749375,4.26909061,0.12869896,1.06358998,1.36365475,1.36759125,2.76776192,0.71708916,0.05768942,0.92760754
0.99349675,4.33546520,0.12726895,1.09042531,1.39617307,1.37975475,2.78924480,0.73060762,0.05976206,0.94217321
0.99949975,4.40662677,0.12561733,1.11835532,1.43034505,1.39462727,2.81333178,0.74471815,0.06203199,0.95653056
1.00550275,4.48081426,0.12376527,1.14685054,1.46558837,1.41154791,2.83925122,0.75914128,0.06445689,0.97041825
1.01150575,4.55618038,0.12173707,1.17534378,1.50128953,1.42982359,2.86617910,0.77358382,0.06699257,0.98358025
1.01750875,4.63083322,0.11955888,1.20324255,1.53681765,1.44874735,2.89325350,0.78774501,0.06959411,0.99577013
1.02351176,4.70288277,0.11725749,1.22994383,1.57154012,1.46761785,2.91959252,0.80132344,0.07221703,1.00675606
1.02951476,4.77049149,0.11485908,1.25485066,1.60483953,1.48575935,2.94431551,0.81402469,0.07481845,1.01632641
1.03551776,4.83192718,0.11238822,1.27739002,1.63613128,1.50254174,2.96656687,0.82556962,0.07735826,1.02429578
1.04152076,4.88561650,0.10986698,1.29703136,1.66488132,1.51739984,2.98554191,0.83570270,0.07980009,1.03051131
1.04752376,4.93019661,0.10731434,1.31330484,1.69062303,1.52985120,3.00051326,0.84420036,0.08211230,1.03485884
1.05352676,4.96456276,0.10474581,1.32581856,1.71297271,1.53951171,3.01085682,0.85087873,0.08426869,1.03726872
1.05952976,4.98790925,0.10217337,1.33427373,1.73164265,1.54610823,3.01607558,0.85560046,0.08624905,1.03772072
1.06553277,4.99976135,0.09960558,1.33847700,1.74645104,1.54948762,3.01581978,0.85828027,0.08803953,1.03624784
1.07153577,4.99999616,0.09704799,1.33834920,1.75732825,1.54962153,3.00990216,0.85888867,0.08963264,1.03293852
1.07753877,4.98885071,0.09450371,1.33392989,1.76431871,1.54660666,2.99830701,0.85745380,0.09102713,1.02793701
1.08354177,4.96691627,0.09197407,1.32537722,1.76757830,1.54066028,2.98119211,0.85406099,0.09222752,1.02144167
1.08954477,4.93511834,0.08945937,1.31296318,1.76736709,1.53211103,2.95888321,0.84885008,0.09324347,1.01370097
1.09554777,4.89468286,0.08695967,1.29706398,1.76403756,1.52138515,2.93186089,0.84201043,0.09408888,1.00500734
1.10155078,4.84708952,0.08447548,1.27814626,1.75801877,1.50898882,2.90074039,0.83377387,0.09478088,0.99568881
1.10755378,4.79401414,0.08200840,1.25674944,1.74979708,1.49548715,2.86624520,0.82440582,0.09533869,0.98609872
1.11355678,4.73726245,0.07956163,1.23346520,1.73989430,1.48148072,2.82917568,0.81419492,0.09578240,0.97660392
1.11955978,4.67869825,0.07714027,1.20891490,1.72884426,1.46758063,2.79037452,0.80344179,0.09613184,0.96757175
1.12556278,4.62016920,0.07475152,1.18372608,1.71716881,1.45438320,2.75069065,0.79244728,0.09640543,0.95935652
1.13156578,4.56343361,0.07240464,1.15850914,1.70535458,1.44244536,2.71094363,0.78150085,0.09661922,0.95228587
1.13756878,4.51009162,0.07011075,1.13383530,1.69383144,1.43226176,2.67189039,0.77086961,0.09678604,0.94664773
1.14357179,4.46152386,0.06788253,1.11021674,1.68295374,1.42424463,2.63419613,0.76078862,0.09691499,0.94267848
1.14957479,4.41884039,0.06573374,1.08809004,1.67298524,1.41870714,2.59841075,0.75145265,0.09701098,0.94055274
1.15557779,4.38284199,0.06367865,1.06780326,1.66408840,1.41585106,2.56495199,0.74301012,0.09707474,0.94037538
1.16158079,4.35399538,0.06173146,1.04960746,1.65631847,1.41575892,2.53409609,0.73555907,0.09710291,0.94217608
1.16758379,4.33242320,0.05990570,1.03365273,1.64962260,1.41839117,2.50597609,0.72914563,0.09708847,0.94590670
1.17358679,4.31790885,0.05821359,1.01998875,1.64384392,1.42358816,2.48058777,0.72376482,0.09702133,0.95144156
1.17958979,4.30991558,0.05666560,1.00856973,1.63873033,1.43107686,2.45780248,0.71936353,0.09688911,0.95858081
1.18559280,4.30761845,0.05526991,0.99926322,1.63394743,1.44048186,2.43738602,0.71584567,0.09667804,0.96705650
1.19159580,4.30994760,0.05403218,0.99186226,1.62909495,1.45134009,2.41902217,0.71307892,0.09637389,0.97654139
1.19759880,4.31564022,0.05295529,0.98610007,1.62372582,1.46311864,2.40233950,0.71090290,0.09596300,0.98665991
1.20360180,4.32329895,0.05203932,0.98166650,1.61736688,1.47523486,2.38693966,0.70913825,0.09543319,0.99700101
1.20960480,4.33145378,0.05128161,0.97822537,1.60954040,1.48707782,2.37242570,0.70759608,0.09477461,1.00713228
1.21560780,4.33862465,0.05067694,0.97543181,1.59978524,1.49803041,2.35842857,0.70608757,0.09398050,1.01661479
1.22161081,4.34338209,0.05021784,0.97294880,1.58767692,1.50749113,2.34463067,0.70443292,0.09304772,1.02501813
1.22761381,4.34440345,0.04989496,0.97046222,1.57284557,1.51489480,2.33078496,0.70246956,0.09197716,1.03193497
1.23361681,4.34052237,0.04969753,0.96769370,1.55499126,1.51973140,2.31672895,0.70005919,0.09077392,1.03699461
1.23961981,4.33076991,0.04961375,0.96441095,1.53389605,1.52156260,2.30239292,0.69709321,0.08944734,1.03987508
1.24562281,4.31440592,0.04963127,0.96043517,1.50943237,1.52003518,2.28780217,0.69349669,0.08801077,1.04031318
1.25162581,4.29093984,0.04973756,0.95564542,1.48156763,1.51489121,2.27307363,0.68923042,0.08648125,1.03811231
1.25762881,4.26014073,0.04992028,0.94998007,1.45036496,1.50597471,2.25840719,0.68429137,0.08487902,1.03314766
1.26363182,4.22203673,0.05016751,0.94343538,1.41598030,1.49323456,2.24407286,0.67871138,0.08322693,1.02536871
1.26963482,4.17690463,0.05046791,0.93606171,1.37865614,1.47672392,2.23039477,0.67255448,0.08154976,1.01479906
1.27563782,4.12525084,0.05081075,0.92795765,1.33871232,1.45659627,2.21773339,0.66591291,0.07987356,1.00153361
1.28164082,4.06778516,0.05118594,0.91926276,1.29653449,1.43309834,2.20646756,0.65890226,0.07822496,0.98573333
1.28764382,4.00538915,0.05158386,0.91014935,1.25256087,1.40656058,2.19697774,0.65165595,0.07663051,0.96761800
1.29364682,3.93908117,0.05199520,0.90081399,1.20726792,1.37738536,2.18963183,0.64431955,0.07511614,0.94745734
1.29964982,3.86997987,0.05241077,0.89146927,1.16115567,1.34603385,2.18477506,0.63704516,0.07370667,0.92556084
1.30565283,3.79926826,0.05282127,0.88233634,1.11473329,1.31301189,2.18272464,0.62998619,0.07242543,0.90226703
1.31165583,3.72815994,0.05321713,0.87363860,1.06850554,1.27885561,2.18377002,0.62329292,0.07129404,0.87793255
1.31765883,3.65786898,0.05358837,0.86559690,1.02296062,1.24411724,2.18817886,0.61710888,0.07033224,0.85292158
1.32366183,3.58958460,0.05392458,0.85842636,0.97855971,1.20935177,2.19620850,0.61156834,0.06955787,0.82759600
1.32966483,3.52445121,0.05421497,0.85233477,0.93572858,1.17510461,2.20812228,0.60679483,0.06898693,0.80230679
1.33566783,3.46355406,0.05444857,0.84752263,0.89485138,1.14190078,2.22420956,0.60290079,0.06863365,0.77738679
1.34167084,3.40791027,0.05461451,0.84418440,0.85626657,1.11023566,2.24480787,0.59998810,0.06851063,0.75314510
1.34767384,3.35846456,0.05470247,0.84251058,0.82026489,1.08056738,2.27032541,0.59814933,0.06862903,0.72986312
1.35367684,3.31608873,0.05470314,0.84269041,0.78708918,1.05331084,2.30126189,0.59746962,0.06899859,0.70779225
1.35967984,3.28158362,0.05460880,0.84491440,0.75693567,1.02883323,2.33822542,0.59802859,0.06962772,0.68715298
1.36568284,3.25568215,0.05441397,0.84937633,0.72995641,1.00745075,2.38194367,0.59990229,0.07052348,0.66813529
1.37168584,3.23905210,0.05411596,0.85627429,0.70626248,0.98942645,2.43326719,0.60316477,0.07169140,0.65089999
1.37768884,3.23229730,0.05371543,0.86581022,0.68592746,0.97496883,2.49316347,0.60788890,0.07313532,0.63558071
1.38369185,3.23595626,0.05321692,0.87818774,0.66899096,0.96423104,2.56270083,0.61414654,0.07485702,0.62228623
1.38969485,3.25049728,0.05262916,0.89360804,0.65546178,0.95731043,2.64302149,0.62200755,0.07685588,0.61110279
1.39569785,3.27631000,0.05196529,0.91226387,0.64532053,0.95424848,2.73530411,0.63153794,0.07912841,0.60209625
1.40170085,3.31369314,0.05124293,0.93433157,0.63852156,0.95503090,2.84071674,0.64279693,0.08166781,0.59531376
1.40770385,3.36283912,0.05048403,0.95996172,0.63499417,0.95958802,2.96036158,0.65583325,0.08446353,0.59078491
1.41370685,3.42381632,0.04971455,0.98926854,0.63464312,0.96779555,3.09521394,0.67068073,0.08750092,0.58852222
1.41970985,3.49655026,0.04896396,1.02231870,0.63734853,0.97947585,3.24605783,0.68735353,0.09076095,0.58852108
