energy_ev,total_up,Ir_p_up,Ir_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.48724362,1.65142047,0.29367849,0.81441829,0.19465794,0.00391544,0.12997398,0.01066772,0.46415609
-4.48124062,1.67996612,0.29998648,0.82917499,0.20020723,0.00399153,0.13099513,0.01046309,0.46927255
-4.47523762,1.70542000,0.30697660,0.84094153,0.20556189,0.00405065,0.13231341,0.01023394,0.47425390
-4.46923462,1.72737864,0.31450446,0.84954425,0.21066814,0.00409214,0.13389800,0.00998389,0.47901675
-4.46323162,1.74544589,0.32240330,0.85484776,0.21546557,0.00411562,0.13570596,0.00971644,0.48345971
-4.45722861,1.75923680,0.33048554,0.85675705,0.21988740,0.00412103,0.13768230,0.00943488,0.48746370
-4.45122561,1.76838299,0.33854548,0.85521895,0.22386127,0.00410857,0.13976067,0.00914221,0.49089346
-4.44522261,1.77253948,0.34636317,0.85022295,0.22731053,0.00407870,0.14186464,0.00884110,0.49360035
-4.43921961,1.77139288,0.35370925,0.84180136,0.23015604,0.00403210,0.14390966,0.00853382,0.49542622
-4.43321661,1.76467082,0.36035078,0.83002890,0.23231838,0.00396964,0.14580544,0.00822227,0.49620850
-4.42721361,1.75215206,0.36605769,0.81502162,0.23372055,0.00389235,0.14745889,0.00790799,0.49578595
-4.42121061,1.73367710,0.37060974,0.79693544,0.23429079,0.00380141,0.14877725,0.00759219,0.49400512
-4.41520760,1.70915848,0.37380356,0.77596397,0.23396558,0.00369808,0.14967147,0.00727582,0.49072694
-4.40920460,1.67859034,0.37545954,0.75233607,0.23269263,0.00358370,0.15005946,0.00695964,0.48583335
-4.40320160,1.64205667,0.37542809,0.72631282,0.23043360,0.00345970,0.14986934,0.00664427,0.47923333
-4.39719860,1.59973747,0.37359518,0.69818417,0.22716654,0.00332753,0.14904215,0.00633030,0.47086834
-4.39119560,1.55191262,0.36988666,0.66826520,0.22288769,0.00318869,0.14753426,0.00601836,0.46071657
-4.38519260,1.49896281,0.36427122,0.63689209,0.21761285,0.00304470,0.14531911,0.00570915,0.44879596
-4.37918959,1.44136738,0.35676193,0.60441777,0.21137784,0.00289711,0.14238831,0.00540358,0.43516570
-4.37318659,1.37969896,0.34741607,0.57120741,0.20423832,0.00274750,0.13875199,0.00510272,0.41992622
-4.36718359,1.31461496,0.33633348,0.53763369,0.19626882,0.00259746,0.13443848,0.00480789,0.40321759
-4.36118059,1.24684607,0.32365333,0.50407199,0.18756100,0.00244858,0.12949327,0.00452065,0.38521640
-4.35517759,1.17718224,0.30954960,0.47089555,0.17822131,0.00230249,0.12397733,0.00424281,0.36613129
-4.34917459,1.10645655,0.29422541,0.43847069,0.16836803,0.00216079,0.11796495,0.00397638,0.34619741
-4.34317159,1.03552759,0.27790658,0.40715208,0.15812799,0.00202509,0.11154110,0.00372357,0.32566994
-4.33716858,0.96526111,0.26083461,0.37727828,0.14763293,0.00189694,0.10479860,0.00348669,0.30481708
-4.33116558,0.89651141,0.24325950,0.34916749,0.13701586,0.00177788,0.09783515,0.00326815,0.28391286
-4.32516258,0.83010349,0.22543276,0.32311364,0.12640740,0.00166935,0.09075029,0.00307035,0.26322995
-4.31915958,0.76681619,0.20760079,0.29938290,0.11593244,0.00157270,0.08364268,0.00289561,0.24303292
-4.31315658,0.70736728,0.18999902,0.27821055,0.10570705,0.00148918,0.07660748,0.00274610,0.22357213
-4.30715358,0.65240069,0.17284703,0.25979845,0.09583588,0.00141984,0.06973430,0.00262378,0.20507851
-4.30115058,0.60247632,0.15634471,0.24431294,0.08641015,0.00136560,0.06310542,0.00253028,0.18775941
-4.29514757,0.55806272,0.14066963,0.23188335,0.07750613,0.00132712,0.05679461,0.00246686,0.17179557
-4.28914457,0.51953263,0.12597568,0.22260106,0.06918427,0.00130485,0.05086647,0.00243434,0.15733928
-4.28314157,0.48716146,0.11239290,0.21651923,0.06148889,0.00129896,0.04537624,0.00243304,0.14451386
-4.27713857,0.46112864,0.10002837,0.21365308,0.05444844,0.00130934,0.04037007,0.00246273,0.13341409
-4.27113557,0.44152146,0.08896816,0.21398087,0.04807615,0.00133558,0.03588574,0.00252259,0.12410783
-4.26513257,0.42834139,0.07928002,0.21744555,0.04237123,0.00137693,0.03195372,0.00261121,0.11663844
-4.25912956,0.42151227,0.07101668,0.22395701,0.03732022,0.00143236,0.02859845,0.00272656,0.11102794
-4.25312656,0.42089028,0.06421956,0.23339502,0.03289869,0.00150051,0.02583980,0.00286600,0.10728068
-4.24712356,0.42627503,0.05892254,0.24561275,0.02907302,0.00157972,0.02369459,0.00302634,0.10538736
-4.24112056,0.43742145,0.05515573,0.26044083,0.02580231,0.00166807,0.02217808,0.00320384,0.10532909
-4.23511756,0.45405204,0.05294887,0.27769185,0.02304013,0.00176339,0.02130531,0.00339431,0.10708141
-4.22911456,0.47586887,0.05233426,0.29716519,0.02073642,0.00186331,0.02109227,0.00359317,0.11061797
-4.22311156,0.50256503,0.05334895,0.31865194,0.01883903,0.00196533,0.02155669,0.00379556,0.11591373
-4.21710855,0.53383489,0.05603616,0.34193983,0.01729531,0.00206682,0.02271860,0.00399646,0.12294748
-4.21110555,0.56938276,0.06044570,0.36681779,0.01605337,0.00216517,0.02460042,0.00419078,0.13170357
-4.20510255,0.60892952,0.06663339,0.39308005,0.01506324,0.00225779,0.02722662,0.00437352,0.14217263
-4.19909955,0.65221688,0.07465936,0.42052944,0.01427777,0.00234219,0.03062299,0.00453991,0.15435138
-4.19309655,0.69900883,0.08458540,0.44897969,0.01365339,0.00241607,0.03481541,0.00468549,0.16824118
-4.18709355,0.74909023,0.09647120,0.47825657,0.01315062,0.00247736,0.03982831,0.00480631,0.18384567
-4.18109055,0.80226243,0.11036973,0.50819767,0.01273447,0.00252431,0.04568269,0.00489898,0.20116723
-4.17508754,0.85833590,0.12632191,0.53865085,0.01237462,0.00255551,0.05239385,0.00496078,0.22020256
-4.16908454,0.91712038,0.14435063,0.56947139,0.01204548,0.00256992,0.05996902,0.00498975,0.24093743
-4.16308154,0.97841263,0.16445457,0.60051781,0.01172616,0.00256694,0.06840473,0.00498474,0.26334093
-4.15707854,1.04198284,0.18660194,0.63164693,0.01140027,0.00254638,0.07768433,0.00494539,0.28735930
-4.15107554,1.10756005,0.21072445,0.66270808,0.01105564,0.00250847,0.08777560,0.00487220,0.31290991
-4.14507254,1.17481782,0.23671202,0.69353723,0.01068403,0.00245386,0.09862865,0.00476643,0.33987549
-4.13906953,1.24336097,0.26440829,0.72395132,0.01028068,0.00238358,0.11017422,0.00463006,0.36809917
-4.13306653,1.31271455,0.29360754,0.75374328,0.00984391,0.00229897,0.12232261,0.00446573,0.39738066
-4.12706353,1.38231594,0.32405306,0.78267838,0.00937465,0.00220167,0.13496314,0.00427662,0.42747378
-4.12106053,1.45151105,0.35543746,0.81049216,0.00887593,0.00209356,0.14796451,0.00406635,0.45808591
-4.11505753,1.51955542,0.38740490,0.83689052,0.00835248,0.00197665,0.16117593,0.00383881,0.48887937
-4.10905453,1.58562058,0.41955547,0.86155199,0.00781022,0.00185308,0.17442911,0.00359811,0.51947501
-4.10305153,1.64880610,0.45145175,0.88413262,0.00725587,0.00172500,0.18754116,0.00334836,0.54945806
-4.09704852,1.70815712,0.48262735,0.90427317,0.00669655,0.00159454,0.20031825,0.00309363,0.57838613
-4.09104552,1.76268699,0.51259733,0.92160857,0.00613943,0.00146375,0.21256005,0.00283780,0.60579919
-4.08504252,1.81140430,0.54087020,0.93577932,0.00559151,0.00133455,0.22406473,0.00258446,0.63123132
-4.07903952,1.85334329,0.56696099,0.94644423,0.00505930,0.00120872,0.23463443,0.00233685,0.65422366
-4.07303652,1.88759625,0.59040512,0.95329402,0.00454873,0.00108781,0.24408095,0.00209781,0.67433821
-4.06703352,1.91334660,0.61077231,0.95606504,0.00406498,0.00097319,0.25223139,0.00186970,0.69117182
-4.06103052,1.92990098,0.62768015,0.95455236,0.00361245,0.00086602,0.25893366,0.00165444,0.70436981
-4.05502751,1.93671877,0.64080658,0.94862165,0.00319475,0.00076727,0.26406150,0.00145346,0.71363854
-4.04902451,1.93343762,0.64990093,0.93821896,0.00281471,0.00067768,0.26751877,0.00126772,0.71875647
-4.04302151,1.91989362,0.65479281,0.92337811,0.00247446,0.00059787,0.26924295,0.00109778,0.71958301
-4.03701851,1.89613502,0.65539866,0.90422499,0.00217550,0.00052827,0.26920759,0.00094380,0.71606488
-4.03101551,1.86242879,0.65172541,0.88097863,0.00191884,0.00046921,0.26742360,0.00080560,0.70823959
-4.02501251,1.81925952,0.64387132,0.85394889,0.00170511,0.00042097,0.26393932,0.00068270,0.69623585
-4.01900950,1.76732075,0.63202377,0.82353079,0.00153464,0.00038371,0.25883942,0.00057440,0.68027094
-4.01300650,1.70749890,0.61645417,0.79019570,0.00140764,0.00035763,0.25224262,0.00047982,0.66064501
-4.00700350,1.64085055,0.59751014,0.75447976,0.00132425,0.00034287,0.24429826,0.00039794,0.63773274
-4.00100050,1.56857404,0.57560536,0.71697004,0.00128462,0.00033964,0.23518206,0.00032768,0.61197254
-3.99499750,1.49197652,0.55120751,0.67828890,0.00128901,0.00034812,0.22509099,0.00026789,0.58385389
-3.98899450,1.41243780,0.52482471,0.63907739,0.00133778,0.00036858,0.21423767,0.00021746,0.55390327
-3.98299150,1.33137242,0.49699106,0.59997805,0.00143137,0.00040128,0.20284443,0.00017528,0.52266928
-3.97698849,1.25019147,0.46825189,0.56161800,0.00157035,0.00044651,0.19113716,0.00014029,0.49070752
-3.97098549,1.17026533,0.43914912,0.52459280,0.00175528,0.00050455,0.17933941,0.00011151,0.45856580
-3.96498249,1.09288876,0.41020734,0.48945151,0.00198666,0.00057569,0.16766665,0.00008804,0.42677022
-3.95897949,1.01924927,0.38192099,0.45668358,0.00226484,0.00066011,0.15632109,0.00006906,0.39581247
-3.95297649,0.95039977,0.35474306,0.42670772,0.00258986,0.00075792,0.14548707,0.00005384,0.36613884
-3.94697349,0.88723603,0.32907548,0.39986316,0.00296131,0.00086911,0.13532719,0.00004175,0.33814108
-3.94097049,0.83047941,0.30526159,0.37640328,0.00337824,0.00099347,0.12597924,0.00003224,0.31214938
-3.93496748,0.78066523,0.28358053,0.35649184,0.00383895,0.00113058,0.11755397,0.00002484,0.28842754
-3.92896448,0.73813656,0.26424381,0.34020168,0.00434092,0.00127978,0.11013368,0.00001915,0.26717021
-3.92296148,0.70304357,0.24739390,0.32751590,0.00488066,0.00144012,0.10377171,0.00001485,0.24850229
-3.91695848,0.67534801,0.23310477,0.31833127,0.00545367,0.00161038,0.09849264,0.00001167,0.23248028
-3.91095548,0.65483251,0.22138419,0.31246391,0.00605438,0.00178901,0.09429330,0.00000941,0.21909531
-3.90495248,0.64111432,0.21217769,0.30965683,0.00667615,0.00197417,0.09114441,0.00000790,0.20827784
-3.89894947,0.63366282,0.20537388,0.30958920,0.00731131,0.00216377,0.08899281,0.00000703,0.19990360
-3.89294647,0.63182051,0.20081106,0.31188715,0.00795129,0.00235546,0.08776423,0.00000673,0.19380062
-3.88694347,0.63482652,0.19828464,0.31613567,0.00858675,0.00254671,0.08736645,0.00000696,0.18975711
-3.88094047,0.64184243,0.19755552,0.32189155,0.00920781,0.00273490,0.08769283,0.00000772,0.18752999
-3.87493747,0.65197936,0.19835881,0.32869676,0.00980424,0.00291736,0.08862602,0.00000903,0.18685368
-3.86893447,0.66432593,0.20041294,0.33609218,0.01036579,0.00309151,0.09004187,0.00001096,0.18744913
-3.86293147,0.67797615,0.20342882,0.34363121,0.01088247,0.00325492,0.09181339,0.00001362,0.18903270
-3.85692846,0.69205667,0.20711887,0.35089289,0.01134488,0.00340546,0.09381464,0.00001714,0.19132482
-3.85092546,0.70575261,0.21120556,0.35749424,0.01174454,0.00354140,0.09592445,0.00002169,0.19405807
-3.84492246,0.71833112,0.21542948,0.36310129,0.01207417,0.00366149,0.09802995,0.00002750,0.19698460
-3.83891946,0.72916215,0.21955646,0.36743875,0.01232796,0.00376508,0.10002971,0.00003481,0.19988271
-3.83291646,0.73773566,0.22338372,0.37029768,0.01250185,0.00385219,0.10183638,0.00004395,0.20256230
-3.82691346,0.74367474,0.22674475,0.37154116,0.01259365,0.00392358,0.10337894,0.00005525,0.20486910
-3.82091046,0.74674421,0.22951281,0.37110764,0.01260318,0.00398076,0.10460415,0.00006911,0.20668769
-3.81490745,0.74685433,0.23160293,0.36901189,0.01253234,0.00402604,0.10547751,0.00008599,0.20794291
-3.80890445,0.74405959,0.23297233,0.36534350,0.01238503,0.00406246,0.10598339,0.00010636,0.20859998
-3.80290145,0.73855247,0.23361920,0.36026300,0.01216705,0.00409380,0.10612453,0.00013075,0.20866302
-3.79689845,0.73065244,0.23357996,0.35399567,0.01188598,0.00412443,0.10592077,0.00015972,0.20817221
-3.79089545,0.72079063,0.23292500,0.34682336,0.01155086,0.00415924,0.10540722,0.00019383,0.20719964
-3.78489245,0.70949062,0.23175324,0.33907450,0.01117196,0.00420348,0.10463173,0.00023365,0.20584397
-3.77888944,0.69734624,0.23018549,0.33111269,0.01076040,0.00426260,0.10365205,0.00027976,0.20422419
-3.77288644,0.68499698,0.22835711,0.32332430,0.01032779,0.00434204,0.10253247,0.00033268,0.20247269
-3.76688344,0.67310218,0.22641021,0.31610536,0.00988590,0.00444708,0.10134038,0.00039288,0.20072787
-3.76088044,0.66231474,0.22448569,0.30984838,0.00944620,0.00458254,0.10014272,0.00046077,0.19912678
-3.75487744,0.65325559,0.22271557,0.30492927,0.00901957,0.00475267,0.09900256,0.00053663,0.19779785
-3.74887444,0.64648953,0.22121588,0.30169502,0.00861592,0.00496085,0.09797591,0.00062062,0.19685428
-3.74287144,0.64250371,0.22008046,0.30045222,0.00824393,0.00520946,0.09710897,0.00071276,0.19638819
-3.73686843,0.64168915,0.21937604,0.30145708,0.00791079,0.00549970,0.09643590,0.00081288,0.19646589
-3.73086543,0.64432624,0.21913861,0.30490689,0.00762205,0.00583144,0.09597724,0.00092060,0.19712446
-3.72486243,0.65057450,0.21937153,0.31093339,0.00738147,0.00620313,0.09573894,0.00103537,0.19836980
-3.71885943,0.66046695,0.22004515,0.31959813,0.00719098,0.00661175,0.09571227,0.00115642,0.20017614
-3.71285643,0.67390938,0.22109827,0.33088985,0.00705073,0.00705280,0.09587435,0.00128276,0.20248726
-3.70685343,0.69068417,0.22244100,0.34472407,0.00695911,0.00752037,0.09618940,0.00141324,0.20521904
-3.70085043,0.71045872,0.22395920,0.36094477,0.00691296,0.00800722,0.09661065,0.00154651,0.20826354
-3.69484742,0.73279788,0.22551994,0.37932816,0.00690774,0.00850495,0.09708274,0.00168111,0.21149414
-3.68884442,0.75718006,0.22697805,0.39958839,0.00693776,0.00900423,0.09754453,0.00181550,0.21477174
-3.68284142,0.78301610,0.22818308,0.42138507,0.00699646,0.00949500,0.09793217,0.00194809,0.21795147
-3.67683842,0.80967038,0.22898656,0.44433230,0.00707675,0.00996682,0.09818230,0.00207731,0.22088990
-3.67083542,0.83648322,0.22924910,0.46800909,0.00717128,0.01040916,0.09823511,0.00220171,0.22345204
-3.66483242,0.86279374,0.22884702,0.49197078,0.00727279,0.01081174,0.09803732,0.00231997,0.22551816
-3.65882941,0.88796234,0.22767818,0.51576106,0.00737441,0.01116483,0.09754469,0.00243100,0.22698986
-3.65282641,0.91139189,0.22566673,0.53892444,0.00746998,0.01145963,0.09672419,0.00253402,0.22779519
-3.64682341,0.93254700,0.22276659,0.56101855,0.00755426,0.01168852,0.09555553,0.00262854,0.22789261
-3.64082041,0.95097048,0.21896359,0.58162608,0.00762321,0.01184531,0.09403214,0.00271448,0.22727346
-3.63481741,0.96629664,0.21427602,0.60036583,0.00767410,0.01192550,0.09216146,0.00279217,0.22596304
-3.62881441,0.97826074,0.20875381,0.61690264,0.00770569,0.01192637,0.08996457,0.00286232,0.22402001
-3.62281141,0.98670450,0.20247629,0.63095577,0.00771823,0.01184707,0.08747534,0.00292607,0.22153428
-3.61680840,0.99157746,0.19554869,0.64230543,0.00771349,0.01168867,0.08473879,0.00298492,0.21862345
-3.61080540,0.99293412,0.18809762,0.65079741,0.00769469,0.01145407,0.08180923,0.00304067,0.21542787
-3.60480240,0.99092723,0.18026575,0.65634540,0.00766635,0.01114787,0.07874787,0.00309540,0.21210465
-3.59879940,0.98579740,0.17220592,0.65893109,0.00763411,0.01077623,0.07562022,0.00315132,0.20882077
-3.59279640,0.97785959,0.16407504,0.65860205,0.00760451,0.01034659,0.07249339,0.00321070,0.20574574
-3.58679340,0.96748712,0.15602794,0.65546743,0.00758469,0.00986744,0.06943335,0.00327576,0.20304388
-3.58079040,0.95509378,0.14821162,0.64969163,0.00758208,0.00934798,0.06650232,0.00334853,0.20086686
-3.57478739,0.94111489,0.14075990,0.64148641,0.00760409,0.00879785,0.06375640,0.00343077,0.19934657
-3.56878439,0.92598812,0.13378888,0.63110147,0.00765773,0.00822681,0.06124345,0.00352381,0.19858878
-3.56278139,0.91013484,0.12739324,0.61881414,0.00774930,0.00764445,0.05900145,0.00362852,0.19866781
-3.55677839,0.89394277,0.12164362,0.60491855,0.00788409,0.00705991,0.05705727,0.00374516,0.19962247
-3.55077539,0.87775071,0.11658493,0.58971468,0.00806603,0.00648163,0.05542587,0.00387335,0.20145342
-3.54477239,0.86183590,0.11223589,0.57349779,0.00829750,0.00591722,0.05411012,0.00401207,0.20412210
-3.53876938,0.84640460,0.10858948,0.55654868,0.00857913,0.00537324,0.05310099,0.00415960,0.20755133
-3.53276638,0.83158616,0.10561446,0.53912517,0.00890963,0.00485516,0.05237827,0.00431358,0.21162742
-3.52676338,0.81743084,0.10325774,0.52145506,0.00928578,0.00436729,0.05191168,0.00447108,0.21620393
-3.52076038,0.80391142,0.10144742,0.50373095,0.00970240,0.00391278,0.05166236,0.00462865,0.22110667
-3.51475738,0.79092833,0.10009647,0.48610690,0.01015246,0.00349364,0.05158460,0.00478245,0.22613997
-3.50875438,0.77831822,0.09910676,0.46869720,0.01062724,0.00311087,0.05162780,0.00492839,0.23109382
-3.50275138,0.76586521,0.09837333,0.45157696,0.01111656,0.00276449,0.05173858,0.00506227,0.23575158
-3.49674837,0.75331443,0.09778868,0.43478465,0.01160906,0.00245372,0.05186286,0.00517992,0.23989800
-3.49074537,0.74038713,0.09724692,0.41832608,0.01209258,0.00217709,0.05194787,0.00527737,0.24332715
-3.48474237,0.72679648,0.09664763,0.40217978,0.01255452,0.00193260,0.05194414,0.00535101,0.24584992
-3.47873937,0.71226334,0.09589930,0.38630323,0.01298224,0.00171784,0.05180712,0.00539773,0.24730086
-3.47273637,0.69653133,0.09492220,0.37063967,0.01336351,0.00153013,0.05149869,0.00541500,0.24754391
-3.46673337,0.67938032,0.09365067,0.35512501,0.01368691,0.00136668,0.05098820,0.00540101,0.24647698
-3.46073037,0.66063782,0.09203467,0.33969460,0.01394221,0.00122464,0.05025332,0.00535474,0.24403509
-3.45472736,0.64018781,0.09004067,0.32428929,0.01412072,0.00110123,0.04928043,0.00527594,0.24019197
-3.44872436,0.61797661,0.08765182,0.30886074,0.01421558,0.00099383,0.04806465,0.00516519,0.23496022
-3.44272136,0.59401568,0.08486750,0.29337556,0.01422198,0.00090001,0.04660961,0.00502385,0.22838985
-3.43671836,0.56838129,0.08170225,0.27781828,0.01413731,0.00081756,0.04492685,0.00485402,0.22056555
-3.43071536,0.54121135,0.07818420,0.26219296,0.01396121,0.00074456,0.04303495,0.00465841,0.21160275
-3.42471236,0.51269954,0.07435311,0.24652357,0.01369558,0.00067933,0.04095848,0.00444028,0.20164267
-3.41870935,0.48308732,0.07025811,0.23085320,0.01334448,0.00062049,0.03872682,0.00420332,0.19084667
-3.41270635,0.45265425,0.06595530,0.21524218,0.01291392,0.00056688,0.03637279,0.00395149,0.17939027
-3.40670335,0.42170736,0.06150530,0.19976545,0.01241169,0.00051761,0.03393140,0.00368890,0.16745687
-3.40070035,0.39056990,0.05697081,0.18450930,0.01184704,0.00047196,0.03143853,0.00341971,0.15523179
-3.39469735,0.35957045,0.05241444,0.16956786,0.01123039,0.00042944,0.02892972,0.00314795,0.14289656
-3.38869435,0.32903252,0.04789666,0.15503948,0.01057299,0.00038967,0.02643915,0.00287747,0.13062395
-3.38269135,0.29926552,0.04347424,0.14102328,0.00988658,0.00035242,0.02399873,0.00261181,0.11857364
-3.37668834,0.27055719,0.03919888,0.12761616,0.00918309,0.00031754,0.02163738,0.00235413,0.10688895
-3.37068534,0.24316795,0.03511634,0.11491039,0.00847436,0.00028495,0.01938065,0.00210719,0.09569442
-3.36468234,0.21732725,0.03126597,0.10299186,0.00777188,0.00025464,0.01725037,0.00187330,0.08509443
-3.35867934,0.19323204,0.02768058,0.09193920,0.00708661,0.00022661,0.01526467,0.00165429,0.07517278
-3.35267634,0.17104733,0.02438672,0.08182373,0.00642890,0.00020089,0.01343812,0.00145156,0.06599317
-3.34667334,0.15090861,0.02140527,0.07271028,0.00580836,0.00017754,0.01178211,0.00126611,0.05760042
-3.34067034,0.13292610,0.01875235,0.06465873,0.00523394,0.00015658,0.01030528,0.00109853,0.05002240
-3.33466733,0.11719035,0.01644033,0.05772630,0.00471399,0.00013807,0.00901424,0.00094914,0.04327246
-3.32866433,0.10377906,0.01447920,0.05197044,0.00425638,0.00012205,0.00791423,0.00081798,0.03735222
-3.32266133,0.09276467,0.01287787,0.04745206,0.00386875,0.00010857,0.00700992,0.00070492,0.03225460
-3.31665833,0.08422235,0.01164565,0.04423911,0.00355871,0.00009768,0.00630628,0.00060974,0.02796694
-3.31065533,0.07823811,0.01079362,0.04241017,0.00333412,0.00008946,0.00580936,0.00053217,0.02447402
-3.30465233,0.07491654,0.01033601,0.04205789,0.00320344,0.00008400,0.00552715,0.00047201,0.02176102
