energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-0.25512756,2.65755178,0.74154793,0.09788510,0.04422182,0.64822218,0.55215619,1.12093791,0.24654611,0.33053716
-0.24912456,2.62897771,0.70520242,0.09510575,0.04326581,0.66195790,0.55957592,1.09895398,0.23859066,0.33954515
-0.24312156,2.59820590,0.67002281,0.09229625,0.04209037,0.67488066,0.56692934,1.07586570,0.22995258,0.34964096
-0.23711856,2.56627991,0.63636379,0.08949604,0.04071097,0.68707476,0.57436298,1.05225977,0.22078100,0.36081324
-0.23111556,2.53419202,0.60452392,0.08674038,0.03914702,0.69862247,0.58200576,1.02871069,0.21122773,0.37300902
-0.22511256,2.50285522,0.57474318,0.08405967,0.03742146,0.70959930,0.58996250,1.00576598,0.20144325,0.38613280
-0.21910955,2.47307797,0.54720177,0.08147886,0.03556014,0.72006967,0.59830829,0.98393235,0.19157302,0.40004711
-0.21310655,2.44554307,0.52201997,0.07901709,0.03359112,0.73008343,0.60708433,0.96366317,0.18175391,0.41457469
-0.20710355,2.42079114,0.49925917,0.07668753,0.03154391,0.73967300,0.61629520,0.94534783,0.17211121,0.42950221
-0.20110055,2.39920950,0.47892408,0.07449740,0.02944868,0.74885152,0.62590794,0.92930316,0.16275607,0.44458551
-0.19509755,2.38102678,0.46096604,0.07244828,0.02733548,0.75761177,0.63585287,0.91576728,0.15378361,0.45955635
-0.18909455,2.36631325,0.44528732,0.07053660,0.02523352,0.76592608,0.64602629,0.90489605,0.14527155,0.47413035
-0.18309155,2.35498692,0.43174656,0.06875431,0.02317045,0.77374695,0.65629484,0.89676213,0.13727967,0.48801594
-0.17708854,2.34682496,0.42016507,0.06708975,0.02117184,0.78100853,0.66650131,0.89135671,0.12984971,0.50092401
-0.17108554,2.34147969,0.41033381,0.06552861,0.01926067,0.78762870,0.67647171,0.88859362,0.12300598,0.51257777
-0.16508254,2.33849858,0.40202104,0.06405501,0.01745703,0.79351176,0.68602317,0.88831579,0.11675651,0.52272254
-0.15907954,2.33734703,0.39498030,0.06265258,0.01577785,0.79855159,0.69497218,0.89030352,0.11109452,0.53113491
-0.15307654,2.33743312,0.38895845,0.06130552,0.01423684,0.80263508,0.70314295,0.89428436,0.10600035,0.53763100
-0.14707354,2.33813298,0.38370355,0.05999956,0.01284447,0.80564587,0.71037519,0.89994415,0.10144358,0.54207319
-0.14107054,2.33881582,0.37897235,0.05872277,0.01160812,0.80746819,0.71653111,0.90693862,0.09738528,0.54437522
-0.13506753,2.33886756,0.37453701,0.05746627,0.01053219,0.80799069,0.72150116,0.91490530,0.09378029,0.54450518
-0.12906453,2.33771205,0.37019098,0.05622459,0.00961843,0.80711015,0.72520818,0.92347511,0.09057943,0.54248634
-0.12306153,2.33482912,0.36575364,0.05499594,0.00886612,0.80473506,0.72760984,0.93228337,0.08773159,0.53839575
-0.11705853,2.32976887,0.36107376,0.05378209,0.00827245,0.80078881,0.72869927,0.94097969,0.08518559,0.53236053
-0.11105553,2.32216181,0.35603161,0.05258817,0.00783274,0.79521250,0.72850371,0.94923654,0.08289174,0.52455219
-0.10505253,2.31172469,0.35053967,0.05142212,0.00754080,0.78796734,0.72708151,0.95675629,0.08080317,0.51517906
-0.09904952,2.29826199,0.34454203,0.05029401,0.00738909,0.77903636,0.72451749,0.96327647,0.07887678,0.50447739
-0.09304652,2.28166345,0.33801261,0.04921528,0.00736907,0.76842562,0.72091704,0.96857325,0.07707392,0.49270141
-0.08704352,2.26189813,0.33095229,0.04819777,0.00747131,0.75616470,0.71639942,0.97246319,0.07536078,0.48011285
-0.08104052,2.23900542,0.32338530,0.04725288,0.00768572,0.74230657,0.71109040,0.97480333,0.07370843,0.46697057
-0.07503752,2.21308409,0.31535487,0.04639062,0.00800171,0.72692678,0.70511502,0.97548983,0.07209274,0.45352068
-0.06903452,2.18427984,0.30691871,0.04561884,0.00840829,0.71012200,0.69859062,0.97445544,0.07049402,0.43998759
-0.06303152,2.15277251,0.29814424,0.04494253,0.00889427,0.69200811,0.69162070,0.97166602,0.06889661,0.42656659
-0.05702851,2.11876358,0.28910414,0.04436338,0.00944837,0.67271767,0.68428996,0.96711651,0.06728828,0.41341808
-0.05102551,2.08246483,0.27987222,0.04387949,0.01005933,0.65239714,0.67666068,0.96082667,0.06565967,0.40066380
-0.04502251,2.04408869,0.27051981,0.04348527,0.01071613,0.63120379,0.66877077,0.95283685,0.06400374,0.38838512
-0.03901951,2.00384076,0.26111298,0.04317164,0.01140812,0.60930247,0.66063347,0.94320403,0.06231521,0.37662345
-0.03301651,1.96191489,0.25171045,0.04292640,0.01212520,0.58686234,0.65223873,0.93199844,0.06059012,0.36538253
-0.02701351,1.91849071,0.24236245,0.04273477,0.01285800,0.56405374,0.64355604,0.91930085,0.05882548,0.35463256
-0.02101051,1.87373369,0.23311028,0.04258013,0.01359810,0.54104514,0.63453869,0.90520050,0.05701901,0.34431568
-0.01500750,1.82779725,0.22398676,0.04244480,0.01433816,0.51800044,0.62512890,0.88979380,0.05516905,0.33435260
-0.00900450,1.78082668,0.21501727,0.04231095,0.01507208,0.49507653,0.61526368,0.87318365,0.05327448,0.32464984
-0.00300150,1.73296416,0.20622137,0.04216143,0.01579514,0.47242113,0.60488090,0.85547921,0.05133486,0.31510725
0.00300150,1.68435428,0.19761481,0.04198062,0.01650407,0.45017111,0.59392527,0.83679603,0.04935048,0.30562533
0.00900450,1.63514960,0.18921178,0.04175514,0.01719705,0.42845103,0.58235384,0.81725619,0.04732263,0.29611202
0.01500750,1.58551544,0.18102723,0.04147447,0.01787369,0.40737213,0.57014060,0.79698851,0.04525374,0.28648862
0.02101051,1.53563366,0.17307918,0.04113135,0.01853490,0.38703154,0.55728015,0.77612835,0.04314761,0.27669453
0.02701351,1.48570483,0.16539083,0.04072204,0.01918278,0.36751190,0.54379010,0.75481713,0.04100960,0.26669078
0.03301651,1.43594889,0.15799234,0.04024636,0.01982032,0.34888120,0.52971211,0.73320138,0.03884669,0.25646209
0.03901951,1.38660390,0.15092236,0.03970757,0.02045124,0.33119289,0.51511180,0.71143130,0.03666757,0.24601758
0.04502251,1.33792341,0.14422904,0.03911208,0.02107958,0.31448628,0.50007737,0.68965898,0.03448260,0.23539019
0.05102551,1.29017238,0.13797075,0.03846899,0.02170948,0.29878723,0.48471724,0.66803625,0.03230369,0.22463483
0.05702851,1.24362219,0.13221624,0.03778956,0.02234483,0.28410902,0.46915699,0.64671243,0.03014412,0.21382573
0.06303152,1.19854524,0.12704453,0.03708661,0.02298901,0.27045356,0.45353565,0.62583206,0.02801827,0.20305289
0.06903452,1.15520939,0.12254429,0.03637383,0.02364466,0.25781273,0.43800186,0.60553289,0.02594134,0.19241813
0.07503752,1.11387286,0.11881291,0.03566524,0.02431348,0.24617008,0.42270992,0.58594417,0.02392894,0.18203091
0.08104052,1.07477988,0.11595529,0.03497452,0.02499617,0.23550253,0.40781610,0.56718540,0.02199672,0.17200409
0.08704352,1.03815728,0.11408219,0.03431460,0.02569237,0.22578232,0.39347523,0.54936567,0.02016002,0.16244994
0.09304652,1.00421219,0.11330830,0.03369718,0.02640072,0.21697895,0.37983782,0.53258351,0.01843345,0.15347650
0.09904952,0.97313081,0.11375006,0.03313251,0.02711902,0.20906101,0.36704760,0.51692719,0.01683055,0.14518443
0.10505253,0.94507798,0.11552296,0.03262918,0.02784436,0.20199800,0.35523953,0.50247543,0.01536350,0.13766435
0.11105553,0.92019746,0.11873868,0.03219407,0.02857340,0.19576174,0.34453818,0.48929822,0.01404286,0.13099482
0.11705853,0.89861233,0.12350175,0.03183239,0.02930259,0.19032753,0.33505630,0.47745767,0.01287734,0.12524087
0.12306153,0.88042531,0.12990584,0.03154775,0.03002844,0.18567487,0.32689361,0.46700858,0.01187366,0.12045293
0.12906453,0.86571846,0.13802985,0.03134240,0.03074773,0.18178762,0.32013542,0.45799859,0.01103650,0.11666636
0.13506753,0.85455210,0.14793359,0.03121733,0.03145771,0.17865372,0.31485124,0.45046772,0.01036843,0.11390113
0.14107054,0.84696257,0.15965343,0.03117255,0.03215621,0.17626429,0.31109306,0.44444720,0.00986998,0.11216196
0.14707354,0.84295899,0.17319788,0.03120722,0.03284170,0.17461233,0.30889346,0.43995762,0.00953967,0.11143855
0.15307654,0.84251888,0.18854334,0.03131985,0.03351324,0.17369098,0.30826353,0.43700634,0.00937418,0.11170594
0.15907954,0.84558318,0.20563033,0.03150841,0.03417039,0.17349154,0.30919061,0.43558453,0.00936852,0.11292512
0.16508254,0.85205087,0.22436030,0.03177044,0.03481305,0.17400130,0.31163626,0.43566380,0.00951623,0.11504361
0.17108554,0.86177400,0.24459343,0.03210309,0.03544123,0.17520147,0.31553435,0.43719298,0.00980967,0.11799629
0.17708854,0.87455357,0.26614760,0.03250322,0.03605484,0.17706538,0.32078981,0.44009527,0.01024033,0.12170637
0.18309155,0.89013709,0.28879886,0.03296740,0.03665346,0.17955693,0.32727809,0.44426607,0.01079919,0.12608659
0.18909455,0.90821853,0.31228354,0.03349203,0.03723616,0.18262982,0.33484571,0.44957210,0.01147712,0.13104075
0.19509755,0.92844101,0.33630214,0.03407344,0.03780138,0.18622727,0.34331196,0.45585170,0.01226529,0.13646550
0.20110055,0.95040285,0.36052513,0.03470801,0.03834692,0.19028264,0.35247202,0.46291704,0.01315569,0.14225261
0.20710355,0.97366708,0.38460057,0.03539245,0.03887004,0.19472079,0.36210145,0.47055788,0.01414163,0.14829153
0.21310655,0.99777434,0.40816337,0.03612403,0.03936767,0.19946024,0.37196210,0.47854729,0.01521820,0.15447236
0.21910955,1.02225885,0.43084602,0.03690095,0.03983674,0.20441600,0.38180917,0.48664892,0.01638284,0.16068906
0.22511256,1.04666691,0.45229033,0.03772273,0.04027471,0.20950295,0.39139940,0.49462576,0.01763577,0.16684295
0.23111556,1.07057701,0.47215979,0.03859057,0.04068004,0.21463952,0.40049975,0.50224988,0.01898044,0.17284615
0.23711856,1.09362049,0.49015195,0.03950781,0.04105292,0.21975152,0.40889645,0.50931272,0.02042385,0.17862505
0.24312156,1.11550162,0.50601026,0.04048022,0.04139585,0.22477582,0.41640379,0.51563545,0.02197678,0.18412338
0.24912456,1.13601578,0.51953483,0.04151630,0.04171434,0.22966358,0.42287218,0.52107861,0.02365388,0.18930488
0.25512756,1.15506444,0.53059136,0.04262740,0.04201749,0.23438281,0.42819507,0.52555061,0.02547355,0.19415528
0.26113057,1.17266587,0.53911790,0.04382773,0.04231841,0.23892015,0.43231421,0.52901447,0.02745763,0.19868343
0.26713357,1.18896051,0.54512889,0.04513412,0.04263462,0.24328144,0.43522292,0.53149223,0.02963093,0.20292144
0.27313657,1.20421023,0.54871614,0.04656563,0.04298807,0.24749125,0.43696714,0.53306676,0.03202044,0.20692380
0.27913957,1.21879126,0.55004666,0.04814292,0.04340508,0.25159116,0.43764388,0.53388058,0.03465438,0.21076528
0.28514257,1.23318044,0.54935723,0.04988739,0.04391590,0.25563688,0.43739740,0.53413174,0.03756103,0.21453778
0.29114557,1.24793530,0.54694593,0.05182017,0.04455410,0.25969432,0.43641288,0.53406670,0.04076731,0.21834613
0.29714857,1.26366862,0.54316081,0.05396092,0.04535563,0.26383480,0.43490803,0.53397048,0.04429732,0.22230297
0.30315158,1.28101832,0.53838632,0.05632651,0.04635768,0.26812967,0.43312288,0.53415445,0.04817070,0.22652299
0.30915458,1.30061430,0.53302790,0.05892970,0.04759725,0.27264458,0.43130833,0.53494231,0.05240097,0.23111665
0.31515758,1.32304334,0.52749548,0.06177777,0.04910966,0.27743379,0.42971386,0.53665480,0.05699395,0.23618378
0.32116058,1.34881419,0.52218674,0.06487129,0.05092683,0.28253480,0.42857513,0.53959388,0.06194625,0.24180730
0.32716358,1.37832418,0.51747055,0.06820304,0.05307561,0.28796367,0.42810200,0.54402711,0.06724400,0.24804739
0.33316658,1.41182933,0.51367174,0.07175711,0.05557605,0.29371127,0.42846753,0.55017296,0.07286183,0.25493647
0.33916958,1.44941938,0.51105758,0.07550841,0.05843983,0.29974078,0.42979858,0.55818773,0.07876224,0.26247517
0.34517259,1.49099912,0.50982670,0.07942234,0.06166884,0.30598651,0.43216848,0.56815473,0.08489533,0.27062955
0.35117559,1.53627721,0.51010093,0.08345505,0.06525402,0.31235425,0.43559199,0.58007627,0.09119902,0.27932987
0.35717859,1.58476303,0.51192041,0.08755395,0.06917450,0.31872306,0.44002301,0.59386878,0.09759985,0.28847080
0.36318159,1.63577215,0.51524211,0.09165864,0.07339713,0.32494853,0.44535500,0.60936152,0.10401408,0.29791335
0.36918459,1.68844023,0.51994193,0.09570228,0.07787648,0.33086731,0.45142411,0.62629870,0.11034955,0.30748832
0.37518759,1.74174508,0.52582009,0.09961326,0.08255519,0.33630275,0.45801498,0.64434538,0.11650772,0.31700117
0.38119060,1.79453596,0.53260979,0.10331712,0.08736492,0.34107124,0.46486879,0.66309647,0.12238631,0.32623824
0.38719360,1.84556916,0.53998846,0.10673875,0.09222764,0.34498918,0.47169330,0.68208905,0.12788214,0.33497398
0.39319660,1.89354832,0.54759136,0.10980467,0.09705746,0.34788003,0.47817440,0.70081699,0.13289419,0.34297889
0.39919960,1.93716797,0.55502677,0.11244535,0.10176281,0.34958117,0.48398856,0.71874780,0.13732676,0.35002796
0.40520260,1.97515856,0.56189221,0.11459751,0.10624893,0.34995032,0.48881578,0.73534071,0.14109260,0.35590905
0.41120560,2.00633106,0.56779096,0.11620621,0.11042062,0.34887114,0.49235232,0.75006546,0.14411584,0.36043110
0.41720860,2.02961951,0.57234825,0.11722678,0.11418516,0.34625780,0.49432279,0.76242098,0.14633469,0.36343169
0.42321161,2.04411965,0.57522640,0.11762635,0.11745522,0.34205836,0.49449102,0.77195328,0.14770367,0.36478360
0.42921461,2.04912227,0.57613848,0.11738509,0.12015176,0.33625678,0.49266933,0.77827182,0.14819541,0.36440026
0.43521761,2.04413992,0.57485973,0.11649694,0.12220666,0.32887361,0.48872582,0.78106380,0.14780181,0.36223970
0.44122061,2.02892602,0.57123663,0.11496996,0.12356511,0.31996519,0.48258940,0.78010570,0.14653465,0.35830707
0.44722361,2.00348569,0.56519308,0.11282620,0.12418760,0.30962172,0.47425253,0.77527179,0.14442542,0.35265534
0.45322661,1.96807808,0.55673365,0.11010109,0.12405142,0.29796403,0.46377145,0.76653922,0.14152464,0.34538452
0.45922961,1.92321009,0.54594383,0.10684244,0.12315162,0.28513943,0.45126417,0.75398961,0.13790049,0.33663914
0.46523262,1.86962211,0.53298734,0.10310909,0.12150140,0.27131687,0.43690620,0.73780704,0.13363683,0.32660437
0.47123562,1.80826620,0.51810070,0.09896916,0.11913195,0.25668143,0.42092439,0.71827267,0.12883084,0.31550078
0.47723862,1.74027803,0.50158537,0.09449818,0.11609164,0.24142867,0.40358914,0.69575625,0.12359019,0.30357798
0.48324162,1.66694345,0.48379784,0.08977696,0.11244480,0.22575885,0.38520538,0.67070481,0.11802995,0.29110754
0.48924462,1.58966140,0.46513803,0.08488941,0.10826991,0.20987138,0.36610271,0.64362921,0.11226935,0.27837524
0.49524762,1.50990424,0.44603662,0.07992037,0.10365747,0.19395964,0.34662505,0.61508898,0.10642847,0.26567313
0.50125063,1.42917740,0.42694170,0.07495347,0.09870760,0.17820638,0.32712030,0.58567600,0.10062501,0.25329152
0.50725363,1.34897936,0.40830528,0.07006916,0.09352740,0.16277970,0.30793035,0.55599786,0.09497123,0.24151130
0.51325663,1.27076362,0.39057014,0.06534294,0.08822821,0.14782997,0.28938170,0.52666126,0.08957118,0.23059670
0.51925963,1.19590363,0.37415742,0.06084378,0.08292292,0.13348740,0.27177714,0.49825619,0.08451822,0.22078883
0.52526263,1.12566171,0.35945538,0.05663289,0.07772336,0.11986054,0.25538846,0.47134124,0.07989302,0.21230003
0.53126563,1.06116269,0.34680960,0.05276267,0.07273781,0.10703556,0.24045066,0.44643056,0.07576191,0.20530929
0.53726863,1.00337284,0.33651484,0.04927612,0.06806878,0.09507626,0.22715750,0.42398276,0.07217582,0.19995871
0.54327164,0.95308417,0.32880882,0.04620634,0.06381104,0.08402479,0.21565851,0.40439185,0.06916961,0.19635122
0.54927464,0.91090439,0.32386786,0.04357648,0.06004986,0.07390287,0.20605752,0.38798048,0.06676193,0.19454937
0.55527764,0.87725217,0.32180454,0.04139987,0.05685965,0.06471355,0.19841249,0.37499542,0.06495546,0.19457533
0.56128064,0.85235740,0.32266722,0.03968034,0.05430274,0.05644327,0.19273664,0.36560518,0.06373764,0.19641201
0.56728364,0.83626610,0.32644141,0.03841279,0.05242853,0.04906415,0.18900069,0.35989963,0.06308174,0.20000512
0.57328664,0.82884924,0.33305275,0.03758393,0.05127274,0.04253648,0.18713607,0.35789160,0.06294823,0.20526631
0.57928964,0.82981497,0.34237149,0.03717301,0.05085698,0.03681111,0.18703887,0.35951989,0.06328642,0.21207696
0.58529265,0.83872360,0.35421820,0.03715281,0.05118844,0.03183188,0.18857445,0.36465380,0.06403630,0.22029273
0.59129565,0.85500469,0.36837052,0.03749055,0.05225978,0.02753790,0.19158245,0.37309876,0.06513058,0.22974866
0.59729865,0.87797565,0.38457067,0.03814890,0.05404914,0.02386560,0.19588205,0.38460282,0.06649665,0.24026453
0.60330165,0.90686133,0.40253352,0.03908695,0.05652036,0.02075064,0.20127732,0.39886389,0.06805876,0.25165057
0.60930465,0.94081414,0.42195493,0.04026119,0.05962340,0.01812945,0.20756263,0.41553746,0.06973998,0.26371311
0.61530765,0.97893432,0.44252014,0.04162647,0.06329493,0.01594058,0.21452779,0.43424471,0.07146421,0.27626013
0.62131066,1.02028990,0.46391203,0.04313691,0.06745918,0.01412581,0.22196298,0.45458085,0.07315795,0.28910653
0.62731366,1.06393626,0.48581895,0.04474673,0.07202909,0.01263089,0.22966338,0.47612360,0.07475201,0.30207896
0.63331666,1.10893481,0.50794204,0.04641110,0.07690764,0.01140614,0.23743332,0.49844164,0.07618287,0.31502005
0.63931966,1.15437076,0.53000168,0.04808687,0.08198966,0.01040683,0.24508994,0.52110308,0.07739398,0.32779190
0.64532266,1.19936960,0.55174315,0.04973327,0.08716378,0.00959326,0.25246643,0.54368371,0.07833667,0.34027873
0.65132566,1.24311223,0.57294110,0.05131252,0.09231478,0.00893081,0.25941455,0.56577494,0.07897093,0.35238862
0.65732866,1.28484838,0.59340297,0.05279041,0.09732617,0.00838976,0.26580669,0.58699135,0.07926584,0.36405421
0.66333167,1.32390815,0.61297110,0.05413674,0.10208293,0.00794504,0.27153729,0.60697770,0.07919983,0.37523236
0.66933467,1.35971152,0.63152349,0.05532572,0.10647449,0.00757593,0.27652361,0.62541518,0.07876071,0.38590282
0.67533767,1.39177541,0.64897337,0.05633627,0.11039758,0.00726562,0.28070593,0.64202674,0.07794545,0.39606582
0.68134067,1.41971843,0.66526745,0.05715220,0.11375921,0.00700082,0.28404715,0.65658145,0.07675978,0.40573885
0.68734367,1.44326283,0.68038302,0.05776229,0.11647931,0.00677133,0.28653180,0.66889759,0.07521770,0.41495255
0.69334667,1.46223392,0.69432404,0.05816024,0.11849315,0.00656958,0.28816461,0.67884442,0.07334079,0.42374606
0.69934967,1.47655673,0.70711645,0.05834456,0.11975340,0.00639027,0.28896854,0.68634266,0.07115740,0.43216189
0.70535268,1.48625025,0.71880284,0.05831830,0.12023162,0.00622996,0.28898249,0.69136343,0.06870185,0.44024067
0.71135568,1.49141943,0.72943697,0.05808867,0.11991927,0.00608676,0.28825871,0.69392598,0.06601350,0.44801599
0.71735868,1.49224522,0.73907821,0.05766660,0.11882802,0.00596003,0.28686009,0.69409405,0.06313579,0.45550959
0.72336168,1.48897334,0.74778641,0.05706622,0.11698954,0.00585016,0.28485728,0.69197126,0.06011535,0.46272721
0.72936468,1.48190213,0.75561748,0.05630425,0.11445458,0.00575843,0.28232609,0.68769562,0.05700105,0.46965538
0.73536768,1.47137019,0.76261994,0.05539941,0.11129147,0.00568686,0.27934486,0.68143354,0.05384306,0.47625936
0.74137069,1.45774445,0.76883263,0.05437180,0.10758411,0.00563823,0.27599235,0.67337355,0.05069201,0.48248240
0.74737369,1.44140918,0.77428395,0.05324226,0.10342952,0.00561605,0.27234594,0.66372013,0.04759814,0.48824648
0.75337669,1.42275659,0.77899247,0.05203187,0.09893502,0.00562470,0.26848038,0.65268787,0.04461053,0.49345457
0.75937969,1.40217933,0.78296908,0.05076141,0.09421523,0.00566953,0.26446705,0.64049634,0.04177639,0.49799434
0.76538269,1.38006516,0.78622043,0.04945100,0.08938890,0.00575707,0.26037390,0.62736572,0.03914037,0.50174323
0.77138569,1.35679404,0.78875357,0.04811974,0.08457580,0.00589526,0.25626580,0.61351345,0.03674395,0.50457470
0.77738869,1.33273730,0.79058132,0.04678553,0.07989366,0.00609369,0.25220549,0.59915190,0.03462493,0.50636527
0.78339170,1.30825888,0.79172810,0.04546496,0.07545538,0.00636390,0.24825494,0.58448704,0.03281692,0.50700213
0.78939470,1.28371811,0.79223571,0.04417325,0.07136648,0.00671960,0.24447693,0.56971803,0.03134890,0.50639086
0.79539770,1.25947351,0.79216863,0.04292433,0.06772290,0.00717699,0.24093683,0.55503750,0.03024486,0.50446273
0.80140070,1.23588698,0.79161836,0.04173097,0.06460919,0.00775490,0.23770435,0.54063238,0.02952350,0.50118146
0.80740370,1.21332774,0.79070645,0.04060487,0.06209706,0.00847501,0.23485512,0.52668492,0.02919796,0.49654873
0.81340670,1.19217549,0.78958586,0.03955688,0.06024440,0.00936186,0.23247190,0.51337377,0.02927564,0.49060828
0.81940970,1.17282196,0.78844041,0.03859712,0.05909458,0.01044287,0.23064538,0.50087473,0.02975809,0.48344832
0.82541271,1.15567078,0.78748232,0.03773512,0.05867619,0.01174815,0.22947437,0.48936103,0.03064095,0.47520207
0.83141571,1.14113506,0.78694780,0.03697996,0.05900307,0.01331026,0.22906538,0.47900304,0.03191401,0.46604636
0.83741871,1.12963278,0.78709089,0.03634023,0.06007462,0.01516373,0.22953144,0.46996715,0.03356131,0.45619834
0.84342171,1.12157992,0.78817584,0.03582412,0.06187640,0.01734451,0.23099034,0.46241393,0.03556136,0.44591039
0.84942471,1.11738173,0.79046844,0.03543930,0.06438082,0.01988919,0.23356220,0.45649560,0.03788753,0.43546364
0.85542771,1.11742238,0.79422676,0.03519286,0.06754815,0.02283414,0.23736647,0.45235287,0.04050840,0.42516015
0.86143072,1.12205368,0.79969179,0.03509116,0.07132756,0.02621448,0.24251861,0.45011130,0.04338841,0.41531432
0.86743372,1.13158339,0.80707850,0.03513971,0.07565831,0.03006296,0.24912635,0.44987754,0.04648845,0.40624384
0.87343672,1.14626379,0.81656774,0.03534299,0.08047101,0.03440875,0.25728599,0.45173543,0.04976669,0.39826056
0.87943972,1.16628123,0.82829952,0.03570436,0.08568896,0.03927624,0.26707862,0.45574243,0.05317945,0.39166168
0.88544272,1.19174717,0.84236781,0.03622592,0.09122955,0.04468386,0.27856661,0.46192651,0.05668216,0.38672166
0.89144572,1.22269132,0.85881723,0.03690848,0.09700563,0.05064298,0.29179046,0.47028360,0.06023043,0.38368490
0.89744872,1.25905718,0.87764159,0.03775154,0.10292701,0.05715696,0.30676612,0.48077604,0.06378108,0.38275974
0.90345173,1.30070037,0.89878437,0.03875339,0.10890188,0.06422043,0.32348298,0.49333177,0.06729327,0.38411359
0.90945473,1.34738980,0.92214096,0.03991117,0.11483823,0.07181883,0.34190253,0.50784471,0.07072957,0.38786943
0.91545773,1.39881170,0.94756244,0.04122106,0.12064532,0.07992826,0.36195776,0.52417607,0.07405696,0.39410371
0.92146073,1.45457637,0.97486066,0.04267856,0.12623504,0.08851574,0.38355347,0.54215674,0.07724776,0.40284538
0.92746373,1.51422738,1.00381427,0.04427872,0.13152326,0.09753984,0.40656731,0.56159052,0.08028045,0.41407621
0.93346673,1.57725291,1.03417539,0.04601644,0.13643111,0.10695164,0.43085168,0.58225836,0.08314027,0.42773211
0.93946973,1.64309882,1.06567653,0.04788684,0.14088616,0.11669621,0.45623637,0.60392312,0.08581972,0.44370535
0.94547274,1.71118296,1.09803764,0.04988556,0.14482354,0.12671430,0.48253195,0.62633504,0.08831873,0.46184752
0.95147574,1.78091022,1.13097277,0.05200908,0.14818693,0.13694439,0.50953371,0.64923756,0.09064473,0.48197321
0.95747874,1.85168785,1.16419639,0.05425506,0.15092939,0.14732495,0.53702616,0.67237336,0.09281236,0.50386412
0.96348174,1.92294060,1.19742911,0.05662258,0.15301408,0.15779675,0.56478790,0.69549044,0.09484301,0.52727371
0.96948474,1.99412501,1.23040273,0.05911234,0.15441484,0.16830521,0.59259670,0.71834811,0.09676410,0.55193210
0.97548774,2.06474261,1.26286455,0.06172688,0.15511651,0.17880261,0.62023464,0.74072264,0.09860811,0.57755140
0.98149075,2.13435141,1.29458095,0.06447060,0.15511514,0.18924998,0.64749309,0.76241245,0.10041148,0.60383120
0.98749375,2.20257529,1.32534033,0.06734978,0.15441793,0.19961868,0.67417743,0.78324260,0.10221322,0.63046429
0.99349675,2.26911100,1.35495517,0.07037252,0.15304305,0.20989147,0.70011120,0.80306850,0.10405353,0.65714253
0.99949975,2.33373230,1.38326359,0.07354850,0.15101907,0.22006288,0.72513954,0.82177863,0.10597218,0.68356268
1.00550275,2.39629104,1.41013004,0.07688866,0.14838435,0.23013909,0.74913176,0.83929616,0.10800697,0.70943221
1.01150575,2.45671496,1.43544538,0.08040478,0.14518607,0.24013692,0.77198286,0.85557932,0.11019208,0.73447484
1.01750875,2.51500209,1.45912617,0.08410891,0.14147913,0.25008226,0.79361393,0.87062050,0.11255658,0.75843575
1.02351176,2.57121172,1.48111320,0.08801265,0.13732479,0.26000774,0.81397135,0.88444400,0.11512293,0.78108612
1.02951476,2.62545220,1.50136923,0.09212635,0.13278921,0.26994979,0.83302473,0.89710245,0.11790570,0.80222702
1.03551776,2.67786568,1.51987594,0.09645817,0.12794181,0.27994525,0.85076378,0.90867195,0.12091049,0.82169237
1.04152076,2.72861043,1.53663003,0.10101307,0.12285360,0.29002757,0.86719413,0.91924614,0.12413304,0.83935072
1.04752376,2.77784126,1.55163871,0.10579172,0.11759542,0.30022286,0.88233236,0.92892925,0.12755868,0.85510605
1.05352676,2.82568887,1.56491449,0.11078942,0.11223623,0.31054593,0.89620044,0.93782852,0.13116203,0.86889721
1.05952976,2.87223912,1.57646962,0.11599501,0.10684152,0.32099654,0.90882005,0.94604628,0.13490707,0.88069625
1.06553277,2.91751316,1.58631033,0.12138994,0.10147179,0.33155610,0.92020686,0.95367196,0.13874757,0.89050563
1.07153577,2.96144976,1.59443120,0.12694739,0.09618132,0.34218498,0.93036542,0.96077458,0.14262781,0.89835456
1.07753877,3.00389072,1.60081001,0.13263171,0.09101709,0.35282060,0.93928488,0.96739604,0.14648371,0.90429459
1.08354177,3.04457069,1.60540343,0.13839805,0.08601805,0.36337663,0.94693583,0.97354560,0.15024427,0.90839489
1.08954477,3.08311231,1.60814388,0.14419240,0.08121470,0.37374309,0.95326866,0.97919600,0.15383329,0.91073745
1.09554777,3.11902729,1.60893800,0.14995197,0.07662894,0.38378782,0.95821363,0.98428148,0.15717136,0.91141254
1.10155078,3.15172422,1.60766696,0.15560601,0.07227427,0.39335901,0.96168260,0.98869800,0.16017807,0.91051482
1.10755378,3.18052306,1.60418877,0.16107706,0.06815634,0.40228897,0.96357273,0.99230570,0.16277436,0.90814036
1.11355678,3.20467630,1.59834280,0.16628265,0.06427363,0.41039890,0.96377167,0.99493371,0.16488489,0.90438477
1.11955978,3.22339606,1.58995645,0.17113732,0.06061852,0.41750462,0.96216440,0.99638716,0.16644048,0.89934259
1.12556278,3.23588644,1.57885368,0.17555510,0.05717838,0.42342297,0.95864107,0.99645610,0.16738038,0.89310802
