energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
3.05252626,4.26498924,0.01791078,0.25852957,0.58572804,1.49767599,0.09968078,0.56524210,1.54351347,2.03751199
3.05852926,4.26214775,0.01711350,0.25671376,0.58976188,1.49044432,0.09888452,0.56134523,1.53437817,2.05010931
3.06453227,4.26449901,0.01632548,0.25526245,0.59645304,1.48440773,0.09812134,0.55813256,1.52767339,2.06569772
3.07053527,4.27213697,0.01555699,0.25423549,0.60577623,1.47954272,0.09740205,0.55563658,1.52361789,2.08425839
3.07653827,4.28498244,0.01481712,0.25367496,0.61765950,1.47580154,0.09673518,0.55387004,1.52233636,2.10565968
3.08254127,4.30277432,0.01411359,0.25360342,0.63198112,1.47311177,0.09612672,0.55282379,1.52385243,2.12965360
3.08854427,4.32506905,0.01345270,0.25402289,0.64856773,1.47137727,0.09557994,0.55246548,1.52808611,2.15587744
3.09454727,4.35124833,0.01283927,0.25491474,0.66719409,1.47048053,0.09509537,0.55273941,1.53485571,2.18386058
3.10055028,4.38053500,0.01227669,0.25624035,0.68758443,1.47028631,0.09467094,0.55356732,1.54388415,2.21303628
3.10655328,4.41201638,0.01176702,0.25794256,0.70941561,1.47064662,0.09430221,0.55485034,1.55480932,2.24275806
3.11255628,4.44467433,0.01131111,0.25994792,0.73232198,1.47140668,0.09398271,0.55647180,1.56719813,2.27231996
3.11855928,4.47742062,0.01090879,0.26216944,0.75590199,1.47241174,0.09370442,0.55830097,1.58056354,2.30097988
3.12456228,4.50913640,0.01055906,0.26450997,0.77972636,1.47351454,0.09345825,0.56019742,1.59438386,2.32798517
3.13056528,4.53871416,0.01026029,0.26686586,0.80334768,1.47458297,0.09323461,0.56201599,1.60812363,2.35259931
3.13656828,4.56510050,0.01001050,0.26913092,0.82631111,1.47550767,0.09302399,0.56361199,1.62125510,2.37412881
3.14257129,4.58733802,0.00980752,0.27120043,0.84816595,1.47620929,0.09281756,0.56484660,1.63327950,2.39194914
3.14857429,4.60460479,0.00964928,0.27297502,0.86847772,1.47664501,0.09260767,0.56559218,1.64374727,2.40552877
3.15457729,4.61624976,0.00953392,0.27436444,0.88684021,1.47681394,0.09238838,0.56573722,1.65227650,2.41445036
3.16058029,4.62182252,0.00946006,0.27529085,0.90288726,1.47676131,0.09215588,0.56519094,1.65856874,2.41842828
3.16658329,4.62109651,0.00942684,0.27569164,0.91630366,1.47658098,0.09190882,0.56388705,1.66242157,2.41732172
3.17258629,4.61408414,0.00943411,0.27552173,0.92683486,1.47641611,0.09164853,0.56178684,1.66373751,2.41114288
3.17858929,4.60104353,0.00948246,0.27475505,0.93429495,1.47645799,0.09137908,0.55888122,1.66252876,2.40005974
3.18459230,4.58247601,0.00957321,0.27338534,0.93857269,1.47694283,0.09110731,0.55519168,1.65891755,2.38439341
3.19059530,4.55911448,0.00970847,0.27142618,0.93963513,1.47814651,0.09084259,0.55077024,1.65313210,2.36460987
3.19659830,4.53190272,0.00989097,0.26891020,0.93752878,1.48037749,0.09059656,0.54569809,1.64549815,2.34130634
3.20260130,4.50196631,0.01012404,0.26588755,0.93237806,1.48396805,0.09038268,0.54008330,1.63642656,2.31519282
3.20860430,4.47057607,0.01041141,0.26242370,0.92438121,1.48926406,0.09021574,0.53405731,1.62639716,2.28706921
3.21460730,4.43910526,0.01075704,0.25859670,0.91380363,1.49661369,0.09011122,0.52777062,1.61593965,2.25779894
3.22061031,4.40898217,0.01116488,0.25449390,0.90096895,1.50635548,0.09008467,0.52138768,1.60561225,2.22828002
3.22661331,4.38163986,0.01163867,0.25020843,0.88624821,1.51880610,0.09015102,0.51508116,1.59597894,2.19941450
3.23261631,4.35846492,0.01218166,0.24583553,0.87004749,1.53424843,0.09032394,0.50902597,1.58758624,2.17207766
3.23861931,4.34074732,0.01279633,0.24146887,0.85279468,1.55292018,0.09061521,0.50339309,1.58094055,2.14708787
3.24462231,4.32963336,0.01348416,0.23719709,0.83492560,1.57500373,0.09103422,0.49834357,1.57648690,2.12517849
3.25062531,4.32608337,0.01424533,0.23310068,0.81687046,1.60061720,0.09158756,0.49402300,1.57459019,2.10697278
3.25662831,4.33083592,0.01507859,0.22924932,0.79904080,1.62980742,0.09227867,0.49055640,1.57551951,2.09296282
3.26263132,4.34437993,0.01598096,0.22569986,0.78181768,1.66254467,0.09310776,0.48804412,1.57943641,2.08349325
3.26863432,4.36693537,0.01694768,0.22249489,0.76554145,1.69871950,0.09407174,0.48655854,1.58638744,2.07875041
3.27463732,4.39844350,0.01797206,0.21966208,0.75050341,1.73814161,0.09516440,0.48614188,1.59630129,2.07875722
3.28064032,4.43856658,0.01904547,0.21721419,0.73693967,1.78054071,0.09637659,0.48680513,1.60899070,2.08337407
3.28664332,4.48669695,0.02015740,0.21514975,0.72502736,1.82556937,0.09769665,0.48852811,1.62415876,2.09230535
3.29264632,4.54197491,0.02129553,0.21345434,0.71488304,1.87280753,0.09911080,0.49126058,1.64140951,2.10511155
3.29864932,4.60331456,0.02244594,0.21210234,0.70656349,1.92176876,0.10060365,0.49492434,1.66026218,2.12122608
3.30465233,4.66943639,0.02359334,0.21105908,0.70006849,1.97190788,0.10215868,0.49941621,1.68016835,2.13997641
3.31065533,4.73890542,0.02472141,0.21028319,0.69534543,2.02262984,0.10375878,0.50461175,1.70053137,2.16060819
3.31665833,4.81017334,0.02581312,0.20972905,0.69229548,2.07329977,0.10538672,0.51036948,1.72072710,2.18231185
3.32266133,4.88162321,0.02685121,0.20934914,0.69078078,2.12325397,0.10702555,0.51653547,1.74012516,2.20425025
3.32866433,4.95161533,0.02781858,0.20909633,0.69063264,2.17181173,0.10865897,0.52294820,1.75810973,2.22558650
3.33466733,5.01853260,0.02869881,0.20892573,0.69165991,2.21828786,0.11027163,0.52944328,1.77409927,2.24551094
3.34067034,5.08082424,0.02947658,0.20879629,0.69365766,2.26200577,0.11184931,0.53585821,1.78756425,2.26326629
3.34667334,5.13704658,0.03013816,0.20867191,0.69641538,2.30231086,0.11337909,0.54203669,1.79804250,2.27817012
3.35267634,5.18589969,0.03067179,0.20852215,0.69972481,2.33858412,0.11484942,0.54783269,1.80515158,2.28963392
3.35867934,5.22625910,0.03106809,0.20832248,0.70338683,2.37025547,0.11625012,0.55311390,1.80859793,2.29717834
3.36468234,5.25720164,0.03132033,0.20805413,0.70721746,2.39681673,0.11757240,0.55776466,1.80818264,2.30044401
3.37068534,5.27802492,0.03142468,0.20770363,0.71105262,2.41783364,0.11880881,0.56168833,1.80380373,2.29919783
3.37668834,5.28825986,0.03138029,0.20726198,0.71475177,2.43295654,0.11995317,0.56480891,1.79545519,2.29333473
3.38269135,5.28767611,0.03118941,0.20672377,0.71820011,2.44192939,0.12100057,0.56707208,1.78322285,2.28287491
3.38869435,5.27628027,0.03085725,0.20608611,0.72130963,2.44459653,0.12194724,0.56844557,1.76727752,2.26795685
3.39469735,5.25430695,0.03039190,0.20534758,0.72401880,2.44090683,0.12279057,0.56891882,1.74786570,2.24882666
3.40070035,5.22220317,0.02980406,0.20450723,0.72629117,2.43091495,0.12352900,0.56850218,1.72529838,2.22582404
3.40670335,5.18060649,0.02910672,0.20356374,0.72811285,2.41477944,0.12416203,0.56722539,1.69993836,2.19936576
3.41270635,5.13031776,0.02831481,0.20251476,0.72948920,2.39275758,0.12469012,0.56513561,1.67218665,2.16992720
3.41870935,5.07226930,0.02744475,0.20135647,0.73044068,2.36519711,0.12511462,0.56229506,1.64246836,2.13802277
3.42471236,5.00748985,0.02651403,0.20008333,0.73099832,2.33252491,0.12543771,0.55877822,1.61121866,2.10418600
3.43071536,4.93706736,0.02554070,0.19868812,0.73119888,2.29523320,0.12566223,0.55466876,1.57886921,2.06895000
3.43671836,4.86211107,0.02454294,0.19716213,0.73107990,2.25386361,0.12579155,0.55005629,1.54583542,2.03282909
3.44272136,4.78371438,0.02353859,0.19549558,0.73067509,2.20898997,0.12582942,0.54503307,1.51250503,1.99630225
3.44872436,4.70291968,0.02254478,0.19367808,0.73001004,2.16120029,0.12577969,0.53969066,1.47922820,1.95979887
3.45472736,4.62068684,0.02157751,0.19169927,0.72909859,2.11107902,0.12564615,0.53411675,1.44630939,1.92368737
3.46073037,4.53786612,0.02065140,0.18954943,0.72794013,2.05919009,0.12543223,0.52839222,1.41400123,1.88826695
3.46673337,4.45517685,0.01977938,0.18722014,0.72651771,2.00606168,0.12514079,0.52258856,1.38250042,1.85376271
3.47273637,4.37319253,0.01897252,0.18470485,0.72479743,1.95217320,0.12477390,0.51676568,1.35194588,1.82032412
3.47873937,4.29233275,0.01823985,0.18199941,0.72272881,1.89794521,0.12433263,0.51097030,1.32241892,1.78802692
3.48474237,4.21286227,0.01758835,0.17910247,0.72024644,1.84373239,0.12381687,0.50523487,1.29394550,1.75687804
3.49074537,4.13489697,0.01702284,0.17601587,0.71727256,1.78982003,0.12322529,0.49957718,1.26650037,1.72682330
3.49674837,4.05841646,0.01654600,0.17274479,0.71372078,1.73642391,0.12255524,0.49400057,1.24001300,1.69775757
3.50275138,3.98328236,0.01615848,0.16929796,0.70950048,1.68369340,0.12180284,0.48849487,1.21437488,1.66953661
3.50875438,3.90926152,0.01585889,0.16568761,0.70452182,1.63171765,0.12096307,0.48303787,1.18944809,1.64199023
3.51475738,3.83605290,0.01564399,0.16192953,0.69870113,1.58053415,0.12002998,0.47759749,1.16507468,1.61493613
3.52076038,3.76331687,0.01550881,0.15804290,0.69196632,1.53013940,0.11899695,0.47213430,1.14108656,1.58819362
3.52676338,3.69070541,0.01544679,0.15405020,0.68426213,1.48050079,0.11785704,0.46660461,1.11731557,1.56159685
3.53276638,3.61789200,0.01545000,0.14997699,0.67555479,1.43156919,0.11660336,0.46096365,1.09360326,1.53500683
3.53876938,3.54459966,0.01550935,0.14585168,0.66583607,1.38329155,0.11522956,0.45516902,1.06981008,1.50832174
3.54477239,3.47062598,0.01561482,0.14170530,0.65512619,1.33562278,0.11373023,0.44918406,1.04582366,1.48148515
3.55077539,3.39586397,0.01575569,0.13757114,0.64347569,1.28853647,0.11210143,0.44298104,1.02156576,1.45449186
3.55677839,3.32031793,0.01592083,0.13348441,0.63096597,1.24203377,0.11034114,0.43654412,0.99699775,1.42739103
3.56278139,3.24411358,0.01609901,0.12948183,0.61770845,1.19615028,0.10844967,0.42987169,0.97212432,1.40028653
3.56878439,3.16750208,0.01627914,0.12560111,0.60384244,1.15096048,0.10643009,0.42297828,0.94699533,1.37333469
3.57478739,3.09085783,0.01645059,0.12188038,0.58953168,1.10657967,0.10428850,0.41589567,0.92170574,1.34673928
3.58079040,3.01467025,0.01660349,0.11835754,0.57495972,1.06316332,0.10203427,0.40867326,0.89639355,1.32074433
3.58679340,2.93952982,0.01672898,0.11506956,0.56032441,1.02090408,0.09968015,0.40137764,0.87123597,1.29562477
3.59279640,2.86610912,0.01681947,0.11205169,0.54583156,0.98002649,0.09724223,0.39409128,0.84644391,1.27167569
3.59879940,2.79513983,0.01686886,0.10933664,0.53168825,0.94077982,0.09473985,0.38691051,0.82225500,1.24920039
3.60480240,2.72738656,0.01687270,0.10695370,0.51809590,0.90342936,0.09219528,0.37994269,0.79892557,1.22849797
3.61080540,2.66361880,0.01682831,0.10492803,0.50524355,0.86824673,0.08963329,0.37330280,0.77672174,1.20985105
3.61680840,2.60458231,0.01673484,0.10327981,0.49330153,0.83549948,0.08708067,0.36710952,0.75591024,1.19351400
3.62281141,2.55097113,0.01659324,0.10202362,0.48241596,0.80544071,0.08456552,0.36148107,0.73674916,1.17970244
3.62881441,2.50340155,0.01640623,0.10116792,0.47270406,0.77829909,0.08211652,0.35653076,0.71947914,1.16858439
3.63481741,2.46238930,0.01617813,0.10071470,0.46425079,0.75426975,0.07976214,0.35236281,0.70431536,1.16027350
3.64082041,2.42833086,0.01591472,0.10065937,0.45710678,0.73350646,0.07752975,0.34906825,0.69144065,1.15482478
3.64682341,2.40148989,0.01562295,0.10099079,0.45128757,0.71611555,0.07544485,0.34672144,0.68100003,1.15223292
3.65282641,2.38198937,0.01531071,0.10169166,0.44677442,0.70215172,0.07353020,0.34537709,0.67309695,1.15243345
3.65882941,2.36980986,0.01498652,0.10273901,0.44351646,0.69161599,0.07180517,0.34506822,0.66779123,1.15530658
3.66483242,2.36479389,0.01465922,0.10410503,0.44143406,0.68445585,0.07028510,0.34580485,0.66509895,1.16068361
3.67083542,2.36665629,0.01433770,0.10575801,0.44042343,0.68056760,0.06898086,0.34757381,0.66499408,1.16835565
3.67683842,2.37499996,0.01403058,0.10766344,0.44036204,0.67980074,0.06789855,0.35033943,0.66741182,1.17808411
3.68284142,2.38933626,0.01374597,0.10978526,0.44111470,0.68196420,0.06703944,0.35404526,0.67225342,1.18961257
3.68884442,2.40910890,0.01349128,0.11208706,0.44253999,0.68683401,0.06640002,0.35861659,0.67939212,1.20267938
3.69484742,2.43372026,0.01327302,0.11453332,0.44449678,0.69416210,0.06597232,0.36396378,0.68868002,1.21703024
3.70085043,2.46255853,0.01309666,0.11709056,0.44685043,0.70368581,0.06574434,0.36998615,0.69995528,1.23243027
3.70685343,2.49502447,0.01296661,0.11972831,0.44947850,0.71513749,0.06570067,0.37657621,0.71304941,1.24867476
3.71285643,2.53055623,0.01288616,0.12241994,0.45227571,0.72825388,0.06582320,0.38362415,0.72779418,1.26559812
3.71885943,2.56865100,0.01285750,0.12514317,0.45515778,0.74278470,0.06609198,0.39102216,0.74402773,1.28308045
3.72486243,2.60888238,0.01288175,0.12788039,0.45806423,0.75850010,0.06648597,0.39866851,0.76159965,1.30105141
3.73086543,2.65091262,0.01295909,0.13061872,0.46095988,0.77519659,0.06698398,0.40647118,0.78037468,1.31949117
3.73686843,2.69449910,0.01308878,0.13334972,0.46383499,0.79270130,0.06756542,0.41435083,0.80023492,1.33842837
3.74287144,2.73949493,0.01326934,0.13606894,0.46670432,0.81087425,0.06821107,0.42224290,0.82108046,1.35793514
3.74887444,2.78584376,0.01349860,0.13877526,0.46960481,0.82960884,0.06890364,0.43009896,0.84282844,1.37811967
3.75487744,2.83356929,0.01377384,0.14147000,0.47259249,0.84883042,0.06962832,0.43788713,0.86541074,1.39911647
3.76088044,2.88276025,0.01409187,0.14415609,0.47573842,0.86849328,0.07037313,0.44559157,0.88877042,1.42107517
3.76688344,2.93355193,0.01444911,0.14683702,0.47912417,0.88857624,0.07112910,0.45321121,0.91285731,1.44414833
3.77288644,2.98610544,0.01484166,0.14951600,0.48283694,0.90907725,0.07189037,0.46075779,0.93762305,1.46847903
3.77888944,3.04058610,0.01526539,0.15219516,0.48696466,0.93000730,0.07265413,0.46825333,0.96301590,1.49418896
3.78489245,3.09714216,0.01571595,0.15487485,0.49159120,0.95138415,0.07342045,0.47572723,0.98897589,1.52136761
3.79089545,3.15588532,0.01618883,0.15755324,0.49679208,0.97322615,0.07419203,0.48321316,1.01543045,1.55006334
3.79689845,3.21687386,0.01667943,0.16022607,0.50263066,0.99554667,0.07497388,0.49074593,1.04229094,1.58027648
3.80290145,3.28009957,0.01718303,0.16288667,0.50915503,1.01834919,0.07577297,0.49835852,1.06945036,1.61195512
3.80890445,3.34547881,0.01769493,0.16552618,0.51639573,1.04162358,0.07659781,0.50607935,1.09678234,1.64499355
3.81490745,3.41284814,0.01821040,0.16813402,0.52436420,1.06534339,0.07745808,0.51393002,1.12414143,1.67923347
3.82091046,3.48196455,0.01872479,0.17069849,0.53305203,1.08946447,0.07836423,0.52192344,1.15136481,1.71446770
3.82691346,3.55250985,0.01923356,0.17320747,0.54243094,1.11392477,0.07932708,0.53006258,1.17827524,1.75044623
3.83291646,3.62409892,0.01973232,0.17564920,0.55245338,1.13864515,0.08035743,0.53833963,1.20468495,1.78688422
3.83891946,3.69629096,0.02021692,0.17801310,0.56305365,1.16353123,0.08146575,0.54673584,1.23040053,1.82347129
3.84492246,3.76860307,0.02068346,0.18029045,0.57414943,1.18847594,0.08266174,0.55522165,1.25522828,1.85988189
3.85092546,3.84052515,0.02112833,0.18247499,0.58564367,1.21336256,0.08395405,0.56375737,1.27897985,1.89578598
3.85692846,3.91153549,0.02154827,0.18456338,0.59742661,1.23806823,0.08534990,0.57229419,1.30147791,1.93085966
3.86293147,3.98111613,0.02194034,0.18655545,0.60937804,1.26246745,0.08685473,0.58077538,1.32256165,1.96479538
3.86893447,4.04876751,0.02230197,0.18845427,0.62136955,1.28643567,0.08847187,0.58913783,1.34209177,1.99731120
3.87493747,4.11402173,0.02263089,0.19026596,0.63326702,1.30985269,0.09020220,0.59731372,1.35995486,2.02815902
3.88094047,4.17645424,0.02292518,0.19199936,0.64493296,1.33260579,0.09204390,0.60523222,1.37606711,2.05713140
3.88694347,4.23569369,0.02318314,0.19366554,0.65622907,1.35459268,0.09399215,0.61282138,1.39037715,2.08406704
3.89294647,4.29142974,0.02340334,0.19527713,0.66701884,1.37572393,0.09603900,0.62000999,1.40286807,2.10885468
3.89894947,4.34341894,0.02358453,0.19684760,0.67717013,1.39592509,0.09817321,0.62672942,1.41355850,2.13143546
3.90495248,4.39148859,0.02372559,0.19839046,0.68655791,1.41513847,0.10038026,0.63291552,1.42250278,2.15180377
3.91095548,4.43553856,0.02382555,0.19991851,0.69506696,1.43332426,0.10264249,0.63851026,1.42979029,2.17000651
3.91695848,4.47554117,0.02388352,0.20144310,0.70259445,1.45046125,0.10493930,0.64346345,1.43554369,2.18614090
3.92296148,4.51153893,0.02389870,0.20297341,0.70905253,1.46654690,0.10724749,0.64773405,1.43991634,2.20035058
3.92896448,4.54364024,0.02387043,0.20451595,0.71437052,1.48159663,0.10954180,0.65129136,1.44308865,2.21282037
3.93496748,4.57201271,0.02379814,0.20607405,0.71849683,1.49564237,0.11179544,0.65411577,1.44526349,2.22376929
3.94097049,4.59687431,0.02368149,0.20764754,0.72140031,1.50873014,0.11398083,0.65619921,1.44666054,2.23344226
3.94697349,4.61848204,0.02352033,0.20923256,0.72307103,1.52091674,0.11607032,0.65754500,1.44750978,2.24210026
3.95297649,4.63711840,0.02331488,0.21082142,0.72352035,1.53226537,0.11803700,0.65816732,1.44804403,2.25000930
3.95897949,4.65307574,0.02306568,0.21240268,0.72278018,1.54284045,0.11985547,0.65809006,1.44849076,2.25742836
3.96498249,4.66663894,0.02277377,0.21396121,0.72090148,1.55270160,0.12150262,0.65734526,1.44906344,2.26459667
3.97098549,4.67806693,0.02244069,0.21547848,0.71795195,1.56189708,0.12295831,0.65597108,1.44995258,2.27172067
3.97698849,4.68757387,0.02206857,0.21693281,0.71401309,1.57045697,0.12420596,0.65400937,1.45131686,2.27896136
3.98299150,4.69531081,0.02166014,0.21829982,0.70917669,1.57838654,0.12523303,0.65150310,1.45327485,2.28642243
3.98899450,4.70134895,0.02121879,0.21955286,0.70354089,1.58566008,0.12603130,0.64849365,1.45589752,2.29413992
3.99499750,4.70566560,0.02074851,0.22066361,0.69720615,1.59221587,0.12659706,0.64501818,1.45920224,2.30207415
4.00100050,4.70813382,0.02025391,0.22160274,0.69027121,1.59795255,0.12693109,0.64110738,1.46314849,2.31010421
4.00700350,4.70851687,0.01974015,0.22234060,0.68282943,1.60272740,0.12703850,0.63678346,1.46763577,2.31802594
4.01300650,4.70646808,0.01921285,0.22284807,0.67496547,1.60635688,0.12692847,0.63205887,1.47250393,2.32555346
4.01900950,4.70153680,0.01867799,0.22309741,0.66675286,1.60861956,0.12661375,0.62693562,1.47753607,2.33232465
4.02501251,4.69318053,0.01814178,0.22306322,0.65825218,1.60926161,0.12611018,0.62140531,1.48246411,2.33791053
4.03101551,4.68078299,0.01761055,0.22272336,0.64951035,1.60800468,0.12543603,0.61545001,1.48697685,2.34182834
4.03701851,4.66367769,0.01709056,0.22205987,0.64056065,1.60455603,0.12461141,0.60904371,1.49073028,2.34355799
4.04302151,4.64117592,0.01658787,0.22105993,0.63142377,1.59862041,0.12365752,0.60215454,1.49335971,2.34256107
4.04902451,4.61259789,0.01610818,0.21971658,0.62210958,1.58991314,0.12259601,0.59474733,1.49449321,2.33830181
4.05502751,4.57730559,0.01565665,0.21802943,0.61261954,1.57817388,0.12144835,0.58678658,1.49376575,2.33026897
4.06103052,4.53473560,0.01523781,0.21600513,0.60294949,1.56318013,0.12023519,0.57823951,1.49083338,2.31799759
4.06703352,4.48443016,0.01485541,0.21365765,0.59309280,1.54476000,0.11897590,0.56907901,1.48538671,2.30108966
4.07303652,4.42606488,0.01451229,0.21100831,0.58304337,1.52280331,0.11768811,0.55928643,1.47716314,2.27923266
4.07903952,4.35947162,0.01421037,0.20808552,0.57279852,1.49727054,0.11638739,0.54885377,1.46595725,2.25221507
4.08504252,4.28465536,0.01395058,0.20492439,0.56236144,1.46819903,0.11508706,0.53778548,1.45162884,2.21993818
4.09104552,4.20180424,0.01373285,0.20156590,0.55174309,1.43570613,0.11379803,0.52609952,1.43410839,2.18242364
4.09704852,4.11129246,0.01355616,0.19805609,0.54096348,1.39998915,0.11252888,0.51382774,1.41339981,2.13981652
4.10305153,4.01367587,0.01341860,0.19444486,0.53005218,1.36132204,0.11128599,0.50101568,1.38958035,2.09238370
4.10905453,3.90968088,0.01331752,0.19078483,0.51904825,1.32004903,0.11007378,0.48772160,1.36279807,2.04050801
4.11505753,3.80018736,0.01324962,0.18713006,0.50799935,1.27657564,0.10889506,0.47401518,1.33326687,1.98467833
4.12106053,3.68620662,0.01321119,0.18353479,0.49696048,1.23135742,0.10775154,0.45997573,1.30125981,1.92547643
4.12706353,3.56885576,0.01319831,0.18005225,0.48599218,1.18488715,0.10664430,0.44569013,1.26710096,1.86356116
4.13306653,3.44932982,0.01320703,0.17673357,0.47515845,1.13768102,0.10557447,0.43125076,1.23115638,1.79965087
4.13906953,3.32887287,0.01323370,0.17362686,0.46452465,1.09026445,0.10454378,0.41675336,1.19382471,1.73450493
4.14507254,3.20874962,0.01327515,0.17077647,0.45415528,1.04315825,0.10355524,0.40229507,1.15552786,1.66890505
4.15107554,3.09021828,0.01332896,0.16822240,0.44411208,0.99686549,0.10261372,0.38797269,1.11670213,1.60363729
4.15707854,2.97450580,0.01339365,0.16599990,0.43445227,0.95185977,0.10172651,0.37388117,1.07778999,1.53947521
4.16308154,2.86278579,0.01346893,0.16413925,0.42522722,0.90857489,0.10090373,0.36011242,1.03923289,1.47716468
4.16908454,2.75615961,0.01355582,0.16266557,0.41648142,0.86739651,0.10015863,0.34675430,1.00146480,1.41741068
4.17508754,2.65564044,0.01365674,0.16159877,0.40825195,0.82865557,0.09950775,0.33388990,0.96490683,1.36086609
4.18109055,2.56214038,0.01377564,0.16095351,0.40056818,0.79262368,0.09897083,0.32159692,0.92996247,1.30812264
4.18709355,2.47645997,0.01391793,0.16073914,0.39345183,0.75951021,0.09857055,0.30994707,0.89701343,1.25970372
4.19309655,2.39927984,0.01409046,0.16095954,0.38691729,0.72946111,0.09833204,0.29900553,0.86641579,1.21605894
4.19909955,2.33115409,0.01430140,0.16161295,0.38097201,0.70255914,0.09828219,0.28883030,0.83849624,1.17756007
4.20510255,2.27250481,0.01456003,0.16269170,0.37561701,0.67882531,0.09844874,0.27947143,0.81354827,1.14449824
4.21110555,2.22361760,0.01487656,0.16418185,0.37084733,0.65822139,0.09885921,0.27097009,0.79182802,1.11708196
4.21710855,2.18463790,0.01526178,0.16606285,0.36665245,0.64065326,0.09953968,0.26335757,0.77354995,1.09543592
4.22311156,2.15556810,0.01572675,0.16830709,0.36301658,0.62597508,0.10051352,0.25665414,0.75888216,1.07960037
4.22911456,2.13626561,0.01628245,0.17087971,0.35991879,0.61399394,0.10180002,0.25086788,0.74794161,1.06953105
4.23511756,2.12644232,0.01693934,0.17373833,0.35733311,0.60447517,0.10341310,0.24599358,0.74078938,1.06509976
4.24112056,2.12566560,0.01770697,0.17683316,0.35522840,0.59714817,0.10536007,0.24201184,0.73742626,1.06609565
4.24712356,2.13336158,0.01859352,0.18010723,0.35356833,0.59171258,0.10764057,0.23888840,0.73778910,1.07222745
4.25312656,2.14882101,0.01960539,0.18349703,0.35231125,0.58784503,0.11024568,0.23657381,0.74174806,1.08312676
4.25912956,2.17120807,0.02074681,0.18693343,0.35141014,0.58520620,0.11315725,0.23500359,0.74910542,1.09835273
4.26513257,2.19957255,0.02201944,0.19034297,0.35081279,0.58344821,0.11634762,0.23409894,0.75959593,1.11739821
4.27113557,2.23286532,0.02342201,0.19364950,0.35046200,0.58222218,0.11977954,0.23376791,0.77288929,1.13969754
4.27713857,2.26995715,0.02495007,0.19677607,0.35029613,0.58118594,0.12340648,0.23390720,0.78859464,1.16463598
4.28314157,2.30966066,0.02659577,0.19964706,0.35024983,0.58001153,0.12717329,0.23440446,0.80626738,1.19156080
4.28914457,2.35075467,0.02834773,0.20219049,0.35025499,0.57839253,0.13101714,0.23514105,0.82541800,1.21979381
4.29514757,2.39201062,0.03019099,0.20434033,0.35024197,0.57605073,0.13486881,0.23599514,0.84552302,1.24864507
4.30115058,2.43222000,0.03210709,0.20603868,0.35014097,0.57274218,0.13865420,0.23684507,0.86603753,1.27742750
4.30715358,2.47022206,0.03407427,0.20723787,0.34988359,0.56826228,0.14229609,0.23757284,0.88640902,1.30547193
4.31315658,2.50493081,0.03606777,0.20790211,0.34940446,0.56244973,0.14571611,0.23806750,0.90609205,1.33214204
4.31915958,2.53536024,0.03806024,0.20800888,0.34864284,0.55518922,0.14883671,0.23822840,0.92456316,1.35684886
4.32516258,2.56064707,0.04002231,0.20754968,0.34754428,0.54641284,0.15158333,0.23796812,0.94133541,1.37906409
4.33116558,2.58007008,0.04192321,0.20653037,0.34606207,0.53610002,0.15388642,0.23721489,0.95597207,1.39833202
4.33716858,2.59306545,0.04373156,0.20497084,0.34415856,0.52427617,0.15568345,0.23591456,0.96809882,1.41427940
4.34317159,2.59923751,0.04541610,0.20290415,0.34180622,0.51100999,0.15692074,0.23403191,0.97741404,1.42662298
4.34917459,2.59836478,0.04694665,0.20037518,0.33898850,0.49640967,0.15755510,0.23155127,0.98369665,1.43517464
4.35517759,2.59040094,0.04829488,0.19743874,0.33570029,0.48061810,0.15755515,0.22847657,0.98681134,1.43984359
4.36118059,2.57547106,0.04943521,0.19415738,0.33194813,0.46380728,0.15690239,0.22483060,0.98671092,1.44063596
4.36718359,2.55386304,0.05034561,0.19059886,0.32775007,0.44617224,0.15559186,0.22065383,0.98343569,1.43765164
4.37318659,2.52601498,0.05100826,0.18683353,0.32313524,0.42792460,0.15363242,0.21600255,0.97711000,1.43107849
4.37918959,2.49249868,0.05141016,0.18293170,0.31814307,0.40928608,0.15104660,0.21094662,0.96793601,1.42118440
4.38519260,2.45400012,0.05154357,0.17896105,0.31282229,0.39048219,0.14787008,0.20556690,0.95618512,1.40830722
4.39119560,2.41129748,0.05140625,0.17498431,0.30722964,0.37173615,0.14415076,0.19995233,0.94218733,1.39284315
4.39719860,2.36523746,0.05100153,0.17105732,0.30142849,0.35326338,0.13994739,0.19419699,0.92631899,1.37523398
4.40320160,2.31671067,0.05033823,0.16722732,0.29548716,0.33526661,0.13532796,0.18839702,0.90898951,1.35595347
4.40920460,2.26662676,0.04943035,0.16353191,0.28947727,0.31793163,0.13036774,0.18264764,0.89062745,1.33549347
4.41520760,2.21588999,0.04829656,0.15999832,0.28347195,0.30142387,0.12514711,0.17704037,0.87166659,1.31435015
4.42121061,2.16537597,0.04695964,0.15664326,0.27754411,0.28588568,0.11974930,0.17166036,0.85253245,1.29301063
4.42721361,2.11590997,0.04544566,0.15347320,0.27176473,0.27143451,0.11425796,0.16658419,0.83362966,1.27194048
4.43321661,2.06824745,0.04378320,0.15048504,0.26620115,0.25816168,0.10875492,0.16187784,0.81533071,1.25157235
4.43921961,2.02305719,0.04200242,0.14766718,0.26091560,0.24613200,0.10331789,0.15759516,0.79796616,1.23229589
