energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
0.28514257,3.57272161,0.00169449,0.12445487,1.36301596,2.30961019,0.29479545,0.95198348,0.40421437,0.00000000
0.29114557,3.52102533,0.00170187,0.12261235,1.34119544,2.28185228,0.28889406,0.93290765,0.40150872,0.00000000
0.29714857,3.45613955,0.00170138,0.12030082,1.31477345,2.24548394,0.28175467,0.91047025,0.39699077,0.00000000
0.30315158,3.37918719,0.00169321,0.11756495,1.28431424,2.20113795,0.27347817,0.88503576,0.39078829,0.00000000
0.30915458,3.29146556,0.00167765,0.11445704,1.25044157,2.14955978,0.26418204,0.85701116,0.38306195,0.00000000
0.31515758,3.19441441,0.00165515,0.11103570,1.21382185,2.09158973,0.25399752,0.82683578,0.37400006,0.00000000
0.32116058,3.08958001,0.00162624,0.10736435,1.17514576,2.02814250,0.24306658,0.79497028,0.36381245,0.00000000
0.32716358,2.97857630,0.00159151,0.10350950,1.13510928,1.96018498,0.23153849,0.76188505,0.35272361,0.00000000
0.33316658,2.86304459,0.00155164,0.09953883,1.09439465,1.88871271,0.21956640,0.72804845,0.34096547,0.00000000
0.33916958,2.74461319,0.00150731,0.09551928,1.05365217,1.81472618,0.20730373,0.69391528,0.32877006,0.00000000
0.34517259,2.62485861,0.00145920,0.09151514,1.01348353,1.73920766,0.19490084,0.65991600,0.31636240,0.00000000
0.35117559,2.50526970,0.00140801,0.08758620,0.97442736,1.66309950,0.18250172,0.62644706,0.30395382,0.00000000
0.35717859,2.38721628,0.00135439,0.08378609,0.93694768,1.58728483,0.17024120,0.59386271,0.29173612,0.00000000
0.36318159,2.27192335,0.00129896,0.08016085,0.90142570,1.51257124,0.15824245,0.56246862,0.27987672,0.00000000
0.36918459,2.16045181,0.00124226,0.07674785,0.86815523,1.43967808,0.14661502,0.53251762,0.26851494,0.00000000
0.37518759,2.05368650,0.00118481,0.07357500,0.83734205,1.36922789,0.13545349,0.50420747,0.25775965,0.00000000
0.38119060,1.95233149,0.00112705,0.07066037,0.80910686,1.30174195,0.12483665,0.47768098,0.24768827,0.00000000
0.38719360,1.85691278,0.00106937,0.06801222,0.78349194,1.23764014,0.11482729,0.45302814,0.23834712,0.00000000
0.39319660,1.76778779,0.00101209,0.06562943,0.76047068,1.17724468,0.10547253,0.43029021,0.22975308,0.00000000
0.39919960,1.68516084,0.00095549,0.06350223,0.73995973,1.12078743,0.09680470,0.40946546,0.22189637,0.00000000
0.40520260,1.60910353,0.00089980,0.06161336,0.72183286,1.06842016,0.08884262,0.39051616,0.21474436,0.00000000
0.41120560,1.53957866,0.00084521,0.05993939,0.70593564,1.02022694,0.08159328,0.37337646,0.20824604,0.00000000
0.41720860,1.47646626,0.00079187,0.05845230,0.69210037,0.97623784,0.07505373,0.35796071,0.20233705,0.00000000
0.42321161,1.41959019,0.00073994,0.05712120,0.68016011,0.93644322,0.06921318,0.34417173,0.19694491,0.00000000
0.42921461,1.36874390,0.00068951,0.05591398,0.66996123,0.90080754,0.06405512,0.33190871,0.19199413,0.00000000
0.43521761,1.32371386,0.00064071,0.05479903,0.66137376,0.86928201,0.05955940,0.32107418,0.18741113,0.00000000
0.44122061,1.28429966,0.00059364,0.05374678,0.65429905,0.84181544,0.05570426,0.31158002,0.18312855,0.00000000
0.44722361,1.25032980,0.00054838,0.05273108,0.64867436,0.81836264,0.05246805,0.30335197,0.17908881,0.00000000
0.45322661,1.22167255,0.00050502,0.05173028,0.64447428,0.79889019,0.04983077,0.29633270,0.17524691,0.00000000
0.45922961,1.19824175,0.00046367,0.05072808,0.64170905,0.78337925,0.04777528,0.29048340,0.17157215,0.00000000
0.46523262,1.17999741,0.00042441,0.04971409,0.64042005,0.77182551,0.04628822,0.28578374,0.16804897,0.00000000
0.47123562,1.16694165,0.00038733,0.04868398,0.64067280,0.76423656,0.04536048,0.28223059,0.16467675,0.00000000
0.47723862,1.15911058,0.00035251,0.04763944,0.64254814,0.76062707,0.04498747,0.27983551,0.16146874,0.00000000
0.48324162,1.15656290,0.00032003,0.04658777,0.64613227,0.76101209,0.04516893,0.27862132,0.15845019,0.00000000
0.48924462,1.15936641,0.00028995,0.04554128,0.65150621,0.76539950,0.04590849,0.27861810,0.15565589,0.00000000
0.49524762,1.16758327,0.00026234,0.04451651,0.65873564,0.77378181,0.04721294,0.27985874,0.15312719,0.00000000
0.50125063,1.18125543,0.00023725,0.04353322,0.66786154,0.78612837,0.04909126,0.28237465,0.15090882,0.00000000
0.50725363,1.20039091,0.00021471,0.04261343,0.67889251,0.80237837,0.05155343,0.28619151,0.14904557,0.00000000
0.51325663,1.22495211,0.00019475,0.04178030,0.69179888,0.82243524,0.05460910,0.29132566,0.14757914,0.00000000
0.51925963,1.25484669,0.00017738,0.04105713,0.70650931,0.84616287,0.05826612,0.29778102,0.14654519,0.00000000
0.52526263,1.28992143,0.00016259,0.04046640,0.72290966,0.87338388,0.06252909,0.30554683,0.14597090,0.00000000
0.53126563,1.32995945,0.00015037,0.04002883,0.74084439,0.90388007,0.06739779,0.31459625,0.14587292,0.00000000
0.53726863,1.37468067,0.00014068,0.03976273,0.76012010,0.93739491,0.07286577,0.32488564,0.14625600,0.00000000
0.54327164,1.42374512,0.00013347,0.03968331,0.78051102,0.97363788,0.07891895,0.33635472,0.14711219,0.00000000
0.54927464,1.47675882,0.00012869,0.03980227,0.80176588,1.01229033,0.08553446,0.34892730,0.14842067,0.00000000
0.55527764,1.53328155,0.00012627,0.04012744,0.82361583,1.05301235,0.09267959,0.36251247,0.15014813,0.00000000
0.56128064,1.59283569,0.00012611,0.04066261,0.84578260,1.09545015,0.10031107,0.37700620,0.15224970,0.00000000
0.56728364,1.65491554,0.00012811,0.04140740,0.86798668,1.13924339,0.10837464,0.39229298,0.15467028,0.00000000
0.57328664,1.71899638,0.00013217,0.04235730,0.88995475,1.18403206,0.11680492,0.40824759,0.15734620,0.00000000
0.57928964,1.78454261,0.00013816,0.04350373,0.91142608,1.22946233,0.12552567,0.42473667,0.16020717,0.00000000
0.58529265,1.85101465,0.00014596,0.04483420,0.93215764,1.27519119,0.13445044,0.44162006,0.16317829,0.00000000
0.59129565,1.91787421,0.00015541,0.04633247,0.95192762,1.32088956,0.14348360,0.45875194,0.16618217,0.00000000
0.59729865,1.98458787,0.00016638,0.04797885,0.97053736,1.36624397,0.15252174,0.47598163,0.16914093,0.00000000
0.60330165,2.05062918,0.00017871,0.04975040,0.98781181,1.41095677,0.16145546,0.49315415,0.17197817,0.00000000
0.60930465,2.11547946,0.00019224,0.05162132,1.00359860,1.45474516,0.17017143,0.51011063,0.17462071,0.00000000
0.61530765,2.17862775,0.00020681,0.05356332,1.01776603,1.49733946,0.17855474,0.52668863,0.17700017,0.00000000
0.62131066,2.23957054,0.00022226,0.05554602,1.03020037,1.53848082,0.18649143,0.54272253,0.17905431,0.00000000
0.62731366,2.29781169,0.00023844,0.05753752,1.04080271,1.57791905,0.19387115,0.55804408,0.18072814,0.00000000
0.63331666,2.35286315,0.00025519,0.05950492,1.04948579,1.61541084,0.20058977,0.57248329,0.18197477,0.00000000
0.63931966,2.40424688,0.00027239,0.06141500,1.05617119,1.65071879,0.20655206,0.58586971,0.18275612,0.00000000
0.64532266,2.45149839,0.00028991,0.06323492,1.06078700,1.68361153,0.21167405,0.59803419,0.18304327,0.00000000
0.65132566,2.49417191,0.00030764,0.06493296,1.06326638,1.71386509,0.21588523,0.60881117,0.18281678,0.00000000
0.65732866,2.53184716,0.00032549,0.06647934,1.06354697,1.74126548,0.21913046,0.61804147,0.18206672,0.00000000
0.66333167,2.56413763,0.00034339,0.06784696,1.06157126,1.76561245,0.22137137,0.62557552,0.18079254,0.00000000
0.66933467,2.59069970,0.00036130,0.06901222,1.05728790,1.78672398,0.22258746,0.63127692,0.17900276,0.00000000
0.67533767,2.61124221,0.00037917,0.06995564,1.05065371,1.80444139,0.22277659,0.63502623,0.17671461,0.00000000
0.68134067,2.62553569,0.00039698,0.07066249,1.04163633,1.81863430,0.22195512,0.63672467,0.17395334,0.00000000
0.68734367,2.63342061,0.00041474,0.07112324,1.03021722,1.82920519,0.22015744,0.63629772,0.17075159,0.00000000
0.69334667,2.63481389,0.00043245,0.07133382,1.01639470,1.83609300,0.21743515,0.63369827,0.16714845,0.00000000
0.69934967,2.62971302,0.00045010,0.07129574,1.00018691,1.83927526,0.21385576,0.62890915,0.16318851,0.00000000
0.70535268,2.61819747,0.00046771,0.07101594,0.98163429,1.83876865,0.20950100,0.62194489,0.15892076,0.00000000
0.71135568,2.60042685,0.00048526,0.07050656,0.96080148,1.83462760,0.20446491,0.61285259,0.15439745,0.00000000
0.71735868,2.57663606,0.00050273,0.06978436,0.93777849,1.82694104,0.19885162,0.60171166,0.14967284,0.00000000
0.72336168,2.54712731,0.00052006,0.06887011,0.91268091,1.81582745,0.19277292,0.58863264,0.14480196,0.00000000
0.72936468,2.51225963,0.00053717,0.06778775,0.88564926,1.80142844,0.18634585,0.57375485,0.13983939,0.00000000
0.73536768,2.47243629,0.00055396,0.06656351,0.85684744,1.78390141,0.17969011,0.55724319,0.13483807,0.00000000
0.74137069,2.42809103,0.00057028,0.06522493,0.82646033,1.76341176,0.17292562,0.53928399,0.12984821,0.00000000
0.74737369,2.37967378,0.00058594,0.06379991,0.79469066,1.74012529,0.16617000,0.52008031,0.12491630,0.00000000
0.75337669,2.32763691,0.00060073,0.06231575,0.76175537,1.71420135,0.15953634,0.49984671,0.12008431,0.00000000
0.75937969,2.27242259,0.00061439,0.06079833,0.72788155,1.68578730,0.15313098,0.47880392,0.11538902,0.00000000
0.76538269,2.21445228,0.00062666,0.05927137,0.69330218,1.65501474,0.14705156,0.45717340,0.11086155,0.00000000
0.77138569,2.15411869,0.00063725,0.05775583,0.65825189,1.62199776,0.14138519,0.43517224,0.10652713,0.00000000
0.77738869,2.09178055,0.00064587,0.05626950,0.62296286,1.58683339,0.13620695,0.41300857,0.10240500,0.00000000
0.78339170,2.02776056,0.00065222,0.05482670,0.58766105,1.54960423,0.13157853,0.39087745,0.09850849,0.00000000
0.78939470,1.96234613,0.00065606,0.05343822,0.55256282,1.51038291,0.12754719,0.36895767,0.09484534,0.00000000
0.79539770,1.89579278,0.00065712,0.05211137,0.51787209,1.46923816,0.12414495,0.34740932,0.09141810,0.00000000
0.80140070,1.82832971,0.00065523,0.05085014,0.48377811,1.42624194,0.12138808,0.32637223,0.08822461,0.00000000
0.80740370,1.76016691,0.00065024,0.04965557,0.45045370,1.38147694,0.11927686,0.30596528,0.08525863,0.00000000
0.81340670,1.69150300,0.00064206,0.04852605,0.41805416,1.33504403,0.11779573,0.28628647,0.08251052,0.00000000
0.81940970,1.62253338,0.00063067,0.04745784,0.38671666,1.28706893,0.11691368,0.26741375,0.07996787,0.00000000
0.82541271,1.55345772,0.00061614,0.04644549,0.35656010,1.23770759,0.11658504,0.24940632,0.07761622,0.00000000
0.83141571,1.48448642,0.00059859,0.04548239,0.32768535,1.18714997,0.11675060,0.23230648,0.07543971,0.00000000
0.83741871,1.41584558,0.00057822,0.04456114,0.30017586,1.13562176,0.11733911,0.21614168,0.07342174,0.00000000
0.84342171,1.34778003,0.00055529,0.04367411,0.27409846,1.08338406,0.11826907,0.20092684,0.07154555,0.00000000
0.84942471,1.28055452,0.00053012,0.04281376,0.24950432,1.03073099,0.11945090,0.18666655,0.06979481,0.00000000
0.85542771,1.21445295,0.00050307,0.04197303,0.22643004,0.97798537,0.12078932,0.17335736,0.06815409,0.00000000
0.86143072,1.14977576,0.00047456,0.04114567,0.20489878,0.92549276,0.12218601,0.16098978,0.06660933,0.00000000
0.86743372,1.08683589,0.00044501,0.04032647,0.18492132,0.87361429,0.12354236,0.14955008,0.06514825,0.00000000
0.87343672,1.02595353,0.00041487,0.03951149,0.16649718,0.82271860,0.12476236,0.13902187,0.06376069,0.00000000
0.87943972,0.96745004,0.00038459,0.03869822,0.14961560,0.77317342,0.12575537,0.12938722,0.06243883,0.00000000
0.88544272,0.91164143,0.00035459,0.03788563,0.13425649,0.72533723,0.12643884,0.12062764,0.06117744,0.00000000
0.89144572,0.85883169,0.00032529,0.03707430,0.12039125,0.67955125,0.12674072,0.11272459,0.05997393,0.00000000
0.89744872,0.80930630,0.00029706,0.03626631,0.10798357,0.63613219,0.12660154,0.10565979,0.05882838,0.00000000
0.90345173,0.76332611,0.00027025,0.03546526,0.09699007,0.59536598,0.12597614,0.09941521,0.05774339,0.00000000
0.90945473,0.72112167,0.00024516,0.03467604,0.08736093,0.55750251,0.12483477,0.09397279,0.05672388,0.00000000
0.91545773,0.68288827,0.00022202,0.03390470,0.07904039,0.52275155,0.12316372,0.08931403,0.05577669,0.00000000
0.92146073,0.64878150,0.00020105,0.03315813,0.07196725,0.49127984,0.12096532,0.08541932,0.05491014,0.00000000
0.92746373,0.61891353,0.00018240,0.03244379,0.06607525,0.46320915,0.11825739,0.08226723,0.05413337,0.00000000
0.93346673,0.59335010,0.00016618,0.03176931,0.06129348,0.43861540,0.11507211,0.07983368,0.05345573,0.00000000
0.93946973,0.57210810,0.00015245,0.03114210,0.05754676,0.41752862,0.11145441,0.07809112,0.05288598,0.00000000
0.94547274,0.55515390,0.00014125,0.03056892,0.05475598,0.39993368,0.10745991,0.07700774,0.05243152,0.00000000
0.95147574,0.54240256,0.00013259,0.03005552,0.05283854,0.38577173,0.10315266,0.07654677,0.05209763,0.00000000
0.95747874,0.53371780,0.00012645,0.02960619,0.05170879,0.37494224,0.09860253,0.07666594,0.05188675,0.00000000
0.96348174,0.52891307,0.00012281,0.02922346,0.05127857,0.36730569,0.09388265,0.07731718,0.05179786,0.00000000
0.96948474,0.52775375,0.00012162,0.02890785,0.05145781,0.36268682,0.08906691,0.07844651,0.05182608,0.00000000
0.97548774,0.52996063,0.00012287,0.02865766,0.05215534,0.36087848,0.08422754,0.07999429,0.05196230,0.00000000
0.98149075,0.53521474,0.00012652,0.02846897,0.05327972,0.36164617,0.07943305,0.08189572,0.05219323,0.00000000
0.98749375,0.54316357,0.00013257,0.02833565,0.05474025,0.36473312,0.07474650,0.08408176,0.05250150,0.00000000
0.99349675,0.55342867,0.00014105,0.02824954,0.05644815,0.36986597,0.07022420,0.08648021,0.05286613,0.00000000
0.99949975,0.56561448,0.00015200,0.02820081,0.05831776,0.37676098,0.06591477,0.08901725,0.05326312,0.00000000
1.00550275,0.57931818,0.00016549,0.02817826,0.06026788,0.38513062,0.06185879,0.09161906,0.05366639,0.00000000
1.01150575,0.59414020,0.00018164,0.02816990,0.06222315,0.39469045,0.05808873,0.09421372,0.05404870,0.00000000
1.01750875,0.60969506,0.00020060,0.02816346,0.06411536,0.40516593,0.05462933,0.09673310,0.05438284,0.00000000
1.02351176,0.62562203,0.00022253,0.02814692,0.06588476,0.41629903,0.05149828,0.09911477,0.05464275,0.00000000
1.02951476,0.64159505,0.00024765,0.02810915,0.06748118,0.42785437,0.04870711,0.10130380,0.05480477,0.00000000
1.03551776,0.65733151,0.00027617,0.02804040,0.06886497,0.43962450,0.04626220,0.10325432,0.05484862,0.00000000
1.04152076,0.67259920,0.00030832,0.02793272,0.07000769,0.45143405,0.04416589,0.10493081,0.05475841,0.00000000
1.04752376,0.68722124,0.00034435,0.02778040,0.07089250,0.46314263,0.04241752,0.10630893,0.05452335,0.00000000
1.05352676,0.70107836,0.00038446,0.02758013,0.07151421,0.47464608,0.04101436,0.10737597,0.05413825,0.00000000
1.05952976,0.71410861,0.00042885,0.02733112,0.07187893,0.48587614,0.03995236,0.10813079,0.05360373,0.00000000
1.06553277,0.72630420,0.00047767,0.02703508,0.07200343,0.49679832,0.03922667,0.10858325,0.05292620,0.00000000
1.07153577,0.73770574,0.00053099,0.02669597,0.07191410,0.50740821,0.03883199,0.10875320,0.05211744,0.00000000
1.07753877,0.74839397,0.00058879,0.02631975,0.07164564,0.51772622,0.03876257,0.10866907,0.05119408,0.00000000
1.08354177,0.75847967,0.00065099,0.02591395,0.07123953,0.52779114,0.03901208,0.10836604,0.05017670,0.00000000
1.08954477,0.76809202,0.00071736,0.02548710,0.07074232,0.53765280,0.03957321,0.10788413,0.04908890,0.00000000
1.09554777,0.77736632,0.00078755,0.02504828,0.07020383,0.54736434,0.04043717,0.10726599,0.04795619,0.00000000
1.10155078,0.78643174,0.00086108,0.02460647,0.06967550,0.55697444,0.04159316,0.10655484,0.04680483,0.00000000
1.10755378,0.79539992,0.00093731,0.02417006,0.06920878,0.56652014,0.04302776,0.10579253,0.04566081,0.00000000
1.11355678,0.80435517,0.00101549,0.02374634,0.06885387,0.57602072,0.04472444,0.10501781,0.04454879,0.00000000
1.11955978,0.81334704,0.00109473,0.02334112,0.06865878,0.58547304,0.04666323,0.10426506,0.04349134,0.00000000
1.12556278,0.82238580,0.00117400,0.02295841,0.06866887,0.59484893,0.04882059,0.10356345,0.04250832,0.00000000
1.13156578,0.83144138,0.00125221,0.02260030,0.06892688,0.60409466,0.05116956,0.10293667,0.04161657,0.00000000
1.13756878,0.84044598,0.00132819,0.02226694,0.06947361,0.61313300,0.05368021,0.10240320,0.04082986,0.00000000
1.14357179,0.84930048,0.00140073,0.02195663,0.07034911,0.62186774,0.05632046,0.10197724,0.04015914,0.00000000
1.14957479,0.85788436,0.00146862,0.02166609,0.07159446,0.63019055,0.05905721,0.10167002,0.03961306,0.00000000
1.15557779,0.86606900,0.00153071,0.02139082,0.07325414,0.63799020,0.06185778,0.10149181,0.03919876,0.00000000
1.16158079,0.87373353,0.00158595,0.02112558,0.07537868,0.64516342,0.06469165,0.10145407,0.03892284,0.00000000
1.16758379,0.88078259,0.00163338,0.02086488,0.07802785,0.65162720,0.06753237,0.10157205,0.03879250,0.00000000
1.17358679,0.88716508,0.00167226,0.02060357,0.08127381,0.65733171,0.07035964,0.10186735,0.03881676,0.00000000
1.17958979,0.89289276,0.00170203,0.02033737,0.08520433,0.66227321,0.07316135,0.10237053,0.03900765,0.00000000
1.18559280,0.89805781,0.00172238,0.02006342,0.08992586,0.66650621,0.07593560,0.10312344,0.03938138,0.00000000
1.19159580,0.90284795,0.00173327,0.01978073,0.09556599,0.67015410,0.07869249,0.10418120,0.03995931,0.00000000
1.19759880,0.90755837,0.00173494,0.01949060,0.10227539,0.67341753,0.08145552,0.10561365,0.04076869,0.00000000
1.20360180,0.91259936,0.00172791,0.01919681,0.11022878,0.67657977,0.08426270,0.10750615,0.04184314,0.00000000
1.20960480,0.91849890,0.00171298,0.01890586,0.11962476,0.68000874,0.08716693,0.10995960,0.04322273,0.00000000
1.21560780,0.92589959,0.00169121,0.01862693,0.13068441,0.68415494,0.09023597,0.11308961,0.04495367,0.00000000
1.22161081,0.93554964,0.00166391,0.01837178,0.14364837,0.68954531,0.09355149,0.11702479,0.04708760,0.00000000
1.22761381,0.94828779,0.00163258,0.01815450,0.15877240,0.69677276,0.09720761,0.12190416,0.04968044,0.00000000
1.23361681,0.96502234,0.00159887,0.01799113,0.17632131,0.70648161,0.10130852,0.12787367,0.05279073,0.00000000
1.23961981,0.98670486,0.00156454,0.01789921,0.19656135,0.71934914,0.10596555,0.13508200,0.05647775,0.00000000
1.24562281,1.01429914,0.00153141,0.01789719,0.21975117,0.73606388,0.11129343,0.14367560,0.06079908,0.00000000
1.25162581,1.04874659,0.00150126,0.01800383,0.24613151,0.75730127,0.11740619,0.15379324,0.06580813,0.00000000
1.25762881,1.09092918,0.00147583,0.01823754,0.27591394,0.78369758,0.12441244,0.16556032,0.07155126,0.00000000
1.26363182,1.14163134,0.00145668,0.01861567,0.30926902,0.81582308,0.13241052,0.17908285,0.07806503,0.00000000
1.26963482,1.20150234,0.00144523,0.01915385,0.34631435,0.85415549,0.14148350,0.19444167,0.08537334,0.00000000
1.27563782,1.27102070,0.00144264,0.01986535,0.38710295,0.89905494,0.15169431,0.21168695,0.09348485,0.00000000
1.28164082,1.35046227,0.00144977,0.02076052,0.43161260,0.95074141,0.16308125,0.23083317,0.10239068,0.00000000
1.28764382,1.43987348,0.00146720,0.02184619,0.47973665,1.00927594,0.17565392,0.25185503,0.11206250,0.00000000
1.29364682,1.53905107,0.00149514,0.02312536,0.53127690,1.07454637,0.18939007,0.27468416,0.12245128,0.00000000
1.29964982,1.64752953,0.00153348,0.02459678,0.58593905,1.14625862,0.20423326,0.29920719,0.13348661,0.00000000
1.30565283,1.76457724,0.00158174,0.02625478,0.64333110,1.22393405,0.22009173,0.32526504,0.14507679,0.00000000
1.31165583,1.88920177,0.00163913,0.02808923,0.70296521,1.30691333,0.23683841,0.35265361,0.15710979,0.00000000
1.31765883,2.02016465,0.00170451,0.03008552,0.76426297,1.39436699,0.25431242,0.38112609,0.16945500,0.00000000
1.32366183,2.15600551,0.00177653,0.03222481,0.82656448,1.48531255,0.27232173,0.41039661,0.18196576,0.00000000
1.32966483,2.29507501,0.00185358,0.03448429,0.88914073,1.57863774,0.29064731,0.44014545,0.19448277,0.00000000
1.33566783,2.43557556,0.00193390,0.03683767,0.95120937,1.67312917,0.30904844,0.47002549,0.20683809,0.00000000
1.34167084,2.57560875,0.00201564,0.03925571,1.01195319,1.76750546,0.32726914,0.49966989,0.21885977,0.00000000
1.34767384,2.71322765,0.00209694,0.04170686,1.07054076,1.86045375,0.34504550,0.52870074,0.23037685,0.00000000
1.35367684,2.84649214,0.00217599,0.04415806,1.12614849,1.95066804,0.36211362,0.55673839,0.24122456,0.00000000
1.35967984,2.97352545,0.00225111,0.04657551,1.17798335,2.03688810,0.37821788,0.58341121,0.25124959,0.00000000
1.36568284,3.09256938,0.00232083,0.04892554,1.22530520,2.11793720,0.39311928,0.60836548,0.26031508,0.00000000
1.37168584,3.20203633,0.00238395,0.05117546,1.26744790,2.19275733,0.40660337,0.63127515,0.26830528,0.00000000
1.37768884,3.30055601,0.00243963,0.05329444,1.30383841,2.26044031,0.41848754,0.65185094,0.27512945,0.00000000
1.38369185,3.38701488,0.00248740,0.05525432,1.33401288,2.32025360,0.42862737,0.66984873,0.28072508,0.00000000
1.38969485,3.46058687,0.00252725,0.05703033,1.35762921,2.37165975,0.43692160,0.68507678,0.28506009,0.00000000
1.39569785,3.52075408,0.00255959,0.05860175,1.37447552,2.41432862,0.44331571,0.69740161,0.28813394,0.00000000
1.40170085,3.56731666,0.00258535,0.05995240,1.38447418,2.44814204,0.44780372,0.70675217,0.28997765,0.00000000
1.40770385,3.60039165,0.00260589,0.06107103,1.38768130,2.47319064,0.45042828,0.71312242,0.29065264,0.00000000
1.41370685,3.62040067,0.00262305,0.06195148,1.38428171,2.48976316,0.45127891,0.71657183,0.29024850,0.00000000
1.41970985,3.62804731,0.00263907,0.06259277,1.37457979,2.49832871,0.45048855,0.71722411,0.28887970,0.00000000
1.42571286,3.62428513,0.00265656,0.06299890,1.35898657,2.49951295,0.44822846,0.71526390,0.28668144,0.00000000
1.43171586,3.61027774,0.00267844,0.06317857,1.33800371,2.49406922,0.44470181,0.71093160,0.28380482,0.00000000
1.43771886,3.58735260,0.00270786,0.06314470,1.31220520,2.48284601,0.44013606,0.70451654,0.28041149,0.00000000
1.44372186,3.55695070,0.00274813,0.06291382,1.28221750,2.46675218,0.43477466,0.69634852,0.27666802,0.00000000
1.44972486,3.52057410,0.00280259,0.06250537,1.24869908,2.44672162,0.42886826,0.68678814,0.27274023,0.00000000
1.45572786,3.47973346,0.00287456,0.06194092,1.21232013,2.42367869,0.42266585,0.67621612,0.26878776,0.00000000
1.46173087,3.43589785,0.00296720,0.06124334,1.17374338,2.39850609,0.41640627,0.66502193,0.26495897,0.00000000
1.46773387,3.39044854,0.00308344,0.06043597,1.13360657,2.37201627,0.41031028,0.65359229,0.26138649,0.00000000
1.47373687,3.34463865,0.00322587,0.05954189,1.09250743,2.34492760,0.40457370,0.64229966,0.25818353,0.00000000
1.47973987,3.29956000,0.00339661,0.05858314,1.05099131,2.31784612,0.39936167,0.63149138,0.25544100,0.00000000
1.48574287,3.25611818,0.00359729,0.05758014,1.00954202,2.29125329,0.39480438,0.62147973,0.25322570,0.00000000
1.49174587,3.21501657,0.00382891,0.05655125,0.96857596,2.26550009,0.39099431,0.61253323,0.25157939,0.00000000
1.49774887,3.17674938,0.00409182,0.05551239,0.92843939,2.24080729,0.38798509,0.60486970,0.25051893,0.00000000
1.50375188,3.14160371,0.00438566,0.05447688,0.88940881,2.21727163,0.38579191,0.59865109,0.25003727,0.00000000
1.50975488,3.10966994,0.00470931,0.05345544,0.85169415,2.19487710,0.38439343,0.59398053,0.25010540,0.00000000
1.51575788,3.08085960,0.00506091,0.05245629,0.81544419,2.17351064,0.38373498,0.59090152,0.25067493,0.00000000
1.52176088,3.05492952,0.00543785,0.05148543,0.78075397,2.15298112,0.38373299,0.58939938,0.25168136,0.00000000
1.52776388,3.03151083,0.00583683,0.05054700,0.74767342,2.13304057,0.38428022,0.58940483,0.25304769,0.00000000
1.53376688,3.01014124,0.00625392,0.04964373,0.71621679,2.11340637,0.38525160,0.59079955,0.25468848,0.00000000
1.53976988,2.99029902,0.00668462,0.04877741,0.68637225,2.09378343,0.38651050,0.59342346,0.25651381,0.00000000
1.54577289,2.97143690,0.00712401,0.04794944,0.65811125,2.07388508,0.38791492,0.59708331,0.25843337,0.00000000
1.55177589,2.95301447,0.00756684,0.04716127,0.63139699,2.05345186,0.38932355,0.60156214,0.26036029,0.00000000
1.55777889,2.93452762,0.00800770,0.04641485,0.60619184,2.03226732,0.39060126,0.60662935,0.26221453,0.00000000
1.56378189,2.91553361,0.00844119,0.04571296,0.58246320,2.01017024,0.39162396,0.61205052,0.26392596,0.00000000
1.56978489,2.89567110,0.00886202,0.04505949,0.56018778,1.98706289,0.39228254,0.61759695,0.26543672,0.00000000
1.57578789,2.87467411,0.00926524,0.04445951,0.53935407,1.96291510,0.39248581,0.62305401,0.26670301,0.00000000
1.58179090,2.85237969,0.00964637,0.04391927,0.51996308,1.93776404,0.39216240,0.62822836,0.26769610,0.00000000
1.58779390,2.82872917,0.01000149,0.04344611,0.50202744,1.91171020,0.39126153,0.63295334,0.26840265,0.00000000
1.59379690,2.80376310,0.01032742,0.04304813,0.48556892,1.88490962,0.38975271,0.63709264,0.26882426,0.00000000
1.59979990,2.77761058,0.01062175,0.04273386,0.47061480,1.85756314,0.38762455,0.64054191,0.26897627,0.00000000
1.60580290,2.75047360,0.01088291,0.04251181,0.45719325,1.82990329,0.38488262,0.64322859,0.26888599,0.00000000
1.61180590,2.72260748,0.01111018,0.04238992,0.44532813,1.80217952,0.38154676,0.64510985,0.26859025,0.00000000
1.61780890,2.69429870,0.01130364,0.04237505,0.43503349,1.77464268,0.37764778,0.64616908,0.26813258,0.00000000
1.62381191,2.66584127,0.01146413,0.04247243,0.42630831,1.74752957,0.37322405,0.64641128,0.26756003,0.00000000
1.62981491,2.63751336,0.01159309,0.04268518,0.41913158,1.72104839,0.36831792,0.64585753,0.26691979,0.00000000
1.63581791,2.60955524,0.01169252,0.04301387,0.41345829,1.69536596,0.36297243,0.64453932,0.26625586,0.00000000
1.64182091,2.58215016,0.01176473,0.04345627,0.40921648,1.67059728,0.35722828,0.64249296,0.26560584,0.00000000
1.64782391,2.55540922,0.01181220,0.04400710,0.40630554,1.64679815,0.35112146,0.63975448,0.26499810,0.00000000
1.65382691,2.52936124,0.01183744,0.04465806,0.40459606,1.62396129,0.34468143,0.63635565,0.26444939,0.00000000
1.65982991,2.50394817,0.01184277,0.04539794,0.40393119,1.60201614,0.33793017,0.63232101,0.26396308,0.00000000
1.66583292,2.47902669,0.01183019,0.04621295,0.40412952,1.58083246,0.33088191,0.62766651,0.26352820,0.00000000
1.67183592,2.45437574,0.01180127,0.04708714,0.40498944,1.56022765,0.32354371,0.62239949,0.26311916,0.00000000
