energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
0.34517259,2.73153384,0.31029044,0.95278168,0.05737240,0.44527365,0.48674694,0.69122996,0.10167253,0.41372273
0.35117559,2.72207033,0.31012579,0.93638196,0.05719353,0.43912717,0.48544871,0.70129104,0.10317257,0.41343997
0.35717859,2.71333761,0.30934586,0.92033506,0.05732885,0.43238824,0.48420692,0.71183812,0.10483285,0.41343806
0.36318159,2.70434945,0.30785364,0.90445468,0.05772984,0.42505256,0.48285192,0.72243267,0.10657331,0.41354940
0.36918459,2.69407521,0.30557073,0.88854653,0.05834156,0.41711359,0.48120600,0.73261295,0.10830855,0.41359823
0.37518759,2.68148259,0.30244113,0.87241873,0.05910499,0.40856386,0.47909031,0.74191014,0.10995093,0.41340851
0.38119060,2.66558101,0.29843438,0.85589211,0.05995930,0.39939637,0.47633194,0.74986510,0.11141377,0.41281200
0.38719360,2.64546410,0.29354790,0.83880988,0.06084434,0.38960635,0.47277109,0.75604498,0.11261452,0.41165616
0.39319660,2.62034988,0.28780849,0.82104675,0.06170289,0.37919324,0.46826795,0.76005927,0.11347768,0.40981163
0.39919960,2.58961756,0.28127307,0.80251705,0.06248291,0.36816267,0.46270912,0.76157446,0.11393756,0.40717926
0.40520260,2.55283935,0.27402845,0.78318176,0.06313950,0.35652848,0.45601336,0.76032706,0.11394054,0.40369606
0.41120560,2.50980640,0.26619041,0.76305425,0.06363660,0.34431461,0.44813626,0.75613423,0.11344694,0.39934026
0.41720860,2.46054762,0.25790192,0.74220446,0.06394833,0.33155676,0.43907386,0.74890166,0.11243247,0.39413498
0.42321161,2.40534075,0.24933069,0.72076131,0.06405993,0.31830362,0.42886485,0.73862858,0.11088893,0.38815046
0.42921461,2.34471500,0.24066603,0.69891328,0.06396834,0.30461766,0.41759135,0.72540937,0.10882457,0.38150476
0.43521761,2.27944487,0.23211512,0.67690689,0.06368225,0.29057539,0.40537805,0.70943203,0.10626372,0.37436274
0.44122061,2.21053537,0.22389875,0.65504305,0.06322175,0.27626695,0.39238993,0.69097333,0.10324600,0.36693335
0.44722361,2.13919863,0.21624661,0.63367124,0.06261751,0.26179512,0.37882829,0.67039096,0.09982501,0.35946523
0.45322661,2.06682281,0.20939215,0.61318159,0.06190965,0.24727370,0.36492556,0.64811288,0.09606655,0.35224075
0.45922961,1.99493396,0.20356712,0.59399492,0.06114610,0.23282534,0.35093870,0.62462445,0.09204663,0.34556848
0.46523262,1.92515222,0.19899596,0.57655102,0.06038079,0.21857890,0.33714176,0.60045358,0.08784909,0.33977441
0.47123562,1.85914368,0.19588992,0.56129539,0.05967150,0.20466642,0.32381756,0.57615475,0.08356313,0.33519220
0.47723862,1.79856948,0.19444123,0.54866494,0.05907763,0.19121989,0.31124904,0.55229222,0.07928074,0.33215252
0.48324162,1.74503393,0.19481730,0.53907296,0.05865784,0.17836796,0.29971044,0.52942328,0.07509423,0.33097212
0.48924462,1.70003342,0.19715515,0.53289396,0.05846770,0.16623260,0.28945865,0.50808194,0.07109370,0.33194266
0.49524762,1.66490781,0.20155622,0.53044891,0.05855743,0.15492612,0.28072514,0.48876370,0.06736488,0.33532000
0.50125063,1.64079608,0.20808166,0.53199146,0.05896984,0.14454836,0.27370862,0.47191195,0.06398701,0.34131407
0.50725363,1.62859776,0.21674836,0.53769563,0.05973848,0.13518438,0.26856879,0.45790624,0.06103118,0.35007978
0.51325663,1.62894144,0.22752587,0.54764559,0.06088611,0.12690263,0.26542135,0.44705293,0.05855881,0.36170943
0.51925963,1.64216151,0.24033434,0.56182801,0.06242355,0.11975371,0.26433444,0.43957830,0.05662057,0.37622676
0.52526263,1.66828398,0.25504378,0.58012728,0.06434896,0.11376964,0.26532656,0.43562433,0.05525557,0.39358300
0.53126563,1.70702169,0.27147457,0.60232402,0.06664752,0.10896369,0.26836617,0.43524706,0.05449088,0.41365513
0.53726863,1.75777934,0.28939954,0.62809695,0.06929163,0.10533079,0.27337273,0.43841760,0.05434133,0.43624651
0.54327164,1.81966786,0.30854756,0.65702829,0.07224149,0.10284838,0.28021928,0.44502544,0.05480965,0.46108980
0.54927464,1.89152776,0.32860864,0.68861252,0.07544615,0.10147756,0.28873643,0.45488399,0.05588672,0.48785227
0.55527764,1.97196054,0.34924053,0.72226824,0.07884500,0.10116471,0.29871741,0.46773789,0.05755220,0.51614335
0.56128064,2.05936699,0.37007667,0.75735287,0.08236947,0.10184317,0.30992423,0.48327181,0.05977519,0.54552412
0.56728364,2.15199103,0.39073523,0.79317960,0.08594516,0.10343509,0.32209448,0.50112040,0.06251513,0.57551845
0.57328664,2.24796741,0.41082913,0.82903601,0.08949405,0.10585341,0.33494866,0.52087888,0.06572274,0.60562555
0.57928964,2.34537169,0.42997646,0.86420375,0.09293686,0.10900364,0.34819762,0.54211401,0.06934116,0.63533328
0.58529265,2.44227070,0.44781125,0.89797841,0.09619544,0.11278578,0.36155009,0.56437498,0.07330699,0.66413186
0.59129565,2.53677165,0.46399394,0.92968902,0.09919507,0.11709588,0.37471971,0.58720397,0.07755157,0.69152753
0.59729865,2.62706853,0.47822128,0.95871631,0.10186660,0.12182769,0.38743173,0.61014605,0.08200212,0.71705549
0.60330165,2.71148412,0.49023524,0.98450910,0.10414835,0.12687406,0.39942881,0.63275827,0.08658302,0.74029187
0.60930465,2.78850656,0.49983061,1.00659837,0.10598772,0.13212819,0.41047611,0.65461766,0.09121708,0.76086419
0.61530765,2.85681965,0.50686094,1.02460834,0.10734241,0.13748489,0.42036536,0.67532822,0.09582673,0.77845999
0.62131066,2.91532609,0.51124266,1.03826444,0.10818128,0.14284170,0.42891794,0.69452677,0.10033536,0.79283341
0.62731366,2.96316363,0.51295717,1.04739792,0.10848477,0.14810001,0.43598696,0.71188763,0.10466853,0.80380958
0.63331666,2.99971403,0.51205085,1.05194707,0.10824493,0.15316615,0.44145846,0.72712635,0.10875520,0.81128674
0.63931966,3.02460532,0.50863313,1.05195523,0.10746508,0.15795258,0.44525164,0.74000241,0.11252898,0.81523617
0.64532266,3.03770767,0.50287252,1.04756580,0.10615910,0.16237902,0.44731839,0.75032116,0.11592926,0.81570001
0.65132566,3.03912394,0.49499101,1.03901462,0.10435044,0.16637365,0.44764218,0.75793494,0.11890234,0.81278730
0.65732866,3.02917532,0.48525689,1.02662018,0.10207086,0.16987437,0.44623635,0.76274365,0.12140245,0.80666833
0.66333167,3.00838334,0.47397647,1.01077210,0.09935912,0.17282990,0.44314210,0.76469464,0.12339263,0.79756780
0.66933467,2.97744871,0.46148483,0.99191838,0.09625944,0.17520091,0.43842608,0.76378212,0.12484553,0.78575691
0.67533767,2.93722789,0.44813608,0.97055183,0.09282001,0.17696089,0.43217787,0.76004606,0.12574392,0.77154483
0.68134067,2.88870804,0.43429333,0.94719621,0.08909154,0.17809688,0.42450720,0.75357040,0.12608113,0.75526975
0.68734367,2.83298075,0.42031874,0.92239239,0.08512589,0.17860978,0.41554114,0.74448080,0.12586111,0.73728982
0.69334667,2.77121502,0.40656389,0.89668475,0.08097479,0.17851437,0.40542116,0.73294157,0.12509831,0.71797414
0.69934967,2.70462966,0.39336071,0.87060822,0.07668878,0.17783884,0.39430013,0.71915194,0.12381720,0.69769396
0.70535268,2.63446554,0.38101317,0.84467605,0.07231633,0.17662389,0.38233923,0.70334156,0.12205160,0.67681434
0.71135568,2.56195773,0.36978984,0.81936842,0.06790307,0.17492134,0.36970479,0.68576514,0.11984360,0.65568620
0.71735868,2.48830791,0.35991760,0.79512210,0.06349125,0.17279227,0.35656506,0.66669642,0.11724232,0.63463903
0.72336168,2.41465734,0.35157640,0.77232113,0.05911941,0.17030484,0.34308691,0.64642150,0.11430234,0.61397424
0.72936468,2.34206099,0.34489536,0.75128880,0.05482209,0.16753169,0.32943263,0.62523163,0.11108207,0.59395922
0.73536768,2.27146327,0.33995011,0.73228085,0.05062977,0.16454724,0.31575668,0.60341580,0.10764181,0.57482229
0.74137069,2.20367618,0.33676163,0.71548029,0.04656881,0.16142490,0.30220268,0.58125328,0.10404201,0.55674862
0.74737369,2.13936072,0.33529640,0.70099370,0.04266161,0.15823432,0.28890068,0.55900647,0.10034127,0.53987721
0.75337669,2.07901236,0.33546810,0.68884954,0.03892665,0.15503896,0.27596475,0.53691446,0.09659471,0.52429908
0.75937969,2.02295148,0.33714076,0.67899833,0.03537873,0.15189393,0.26349116,0.51518734,0.09285232,0.51005679
0.76538269,1.97131949,0.34013340,0.67131509,0.03202918,0.14884443,0.25155705,0.49400195,0.08915766,0.49714544
0.77138569,1.92408127,0.34422599,0.66560409,0.02888602,0.14592475,0.24021994,0.47349887,0.08554686,0.48551510
0.77738869,1.88103427,0.34916682,0.66160581,0.02595431,0.14315788,0.22951789,0.45378122,0.08204794,0.47507484
0.78339170,1.84182425,0.35468093,0.65900629,0.02323629,0.14055595,0.21947046,0.43491500,0.07868053,0.46569820
0.78939470,1.80596746,0.36047947,0.65744860,0.02073175,0.13812118,0.21008046,0.41693118,0.07545595,0.45723004
0.79539770,1.77287851,0.36626977,0.65654603,0.01843822,0.13584761,0.20133639,0.39982934,0.07237767,0.44949456
0.80140070,1.74190296,0.37176569,0.65589688,0.01635134,0.13372318,0.19321543,0.38358265,0.06944212,0.44230423
0.80740370,1.71235319,0.37669792,0.65510006,0.01446509,0.13173233,0.18568691,0.36814390,0.06663970,0.43546932
0.81340670,1.68354614,0.38082396,0.65377112,0.01277215,0.12985875,0.17871606,0.35345227,0.06395613,0.42880755
0.81940970,1.65484089,0.38393713,0.65155792,0.01126419,0.12808813,0.17226776,0.33944042,0.06137381,0.42215355
0.82541271,1.62567448,0.38587450,0.64815533,0.00993219,0.12641091,0.16631025,0.32604144,0.05887334,0.41536761
0.83141571,1.59559398,0.38652307,0.64331824,0.00876675,0.12482451,0.16081841,0.31319539,0.05643498,0.40834333
0.83741871,1.56428329,0.38582423,0.63687232,0.00775841,0.12333528,0.15577658,0.30085491,0.05404001,0.40101377
0.84342171,1.53158320,0.38377596,0.62872193,0.00689790,0.12195967,0.15118067,0.28898980,0.05167196,0.39335575
0.84942471,1.49750367,0.38043287,0.61885482,0.00617644,0.12072483,0.14703944,0.27759013,0.04931763,0.38539215
0.85542771,1.46222764,0.37590382,0.60734340,0.00558590,0.11966832,0.14337496,0.26666786,0.04696784,0.37719195
0.86143072,1.42610635,0.37034744,0.59434240,0.00511905,0.11883715,0.14022211,0.25625697,0.04461797,0.36886810
0.86743372,1.38964615,0.36396548,0.58008315,0.00476965,0.11828607,0.13762728,0.24641202,0.04226818,0.36057319
0.87343672,1.35348779,0.35699444,0.56486456,0.00453255,0.11807519,0.13564620,0.23720542,0.03992337,0.35249322
0.87943972,1.31837922,0.34969583,0.54904149,0.00440374,0.11826709,0.13434115,0.22872353,0.03759301,0.34483974
0.88544272,1.28514328,0.34234537,0.53301084,0.00438037,0.11892366,0.13377771,0.22106195,0.03529062,0.33784070
0.89144572,1.25464221,0.33522189,0.51719605,0.00446065,0.12010271,0.13402112,0.21432027,0.03303323,0.33173059
0.89744872,1.22774074,0.32859614,0.50203099,0.00464382,0.12185464,0.13513267,0.20859669,0.03084074,0.32674015
0.90345173,1.20526975,0.32272026,0.48794365,0.00493001,0.12421942,0.13716615,0.20398282,0.02873511,0.32308644
0.90945473,1.18799237,0.31781830,0.47534064,0.00532013,0.12722402,0.14016474,0.20055904,0.02673975,0.32096353
0.91545773,1.17657441,0.31407826,0.46459310,0.00581571,0.13088046,0.14415842,0.19839068,0.02487877,0.32053448
0.92146073,1.17156044,0.31164598,0.45602465,0.00641878,0.13518472,0.14916219,0.19752531,0.02317646,0.32192477
0.92746373,1.17335680,0.31062121,0.44990190,0.00713172,0.14011651,0.15517508,0.19799124,0.02165681,0.32521784
0.93346673,1.18222237,0.31105594,0.44642783,0.00795718,0.14564003,0.16218026,0.19979748,0.02034316,0.33045262
0.93946973,1.19826739,0.31295513,0.44573826,0.00889797,0.15170568,0.17014598,0.20293492,0.01925801,0.33762343
0.94547274,1.22146027,0.31627965,0.44790158,0.00995700,0.15825274,0.17902765,0.20737899,0.01842296,0.34668210
0.95147574,1.25164183,0.32095141,0.45292139,0.01113729,0.16521276,0.18877058,0.21309329,0.01785871,0.35754227
0.95747874,1.28854605,0.32686016,0.46074193,0.01244195,0.17251364,0.19931364,0.22003424,0.01758521,0.37008552
0.96348174,1.33182595,0.33387180,0.47125594,0.01387425,0.18008406,0.21059319,0.22815629,0.01762182,0.38416918
0.96948474,1.38108288,0.34183753,0.48431423,0.01543762,0.18785810,0.22254745,0.23741735,0.01798747,0.39963509
0.97548774,1.43589739,0.35060350,0.49973651,0.01713574,0.19577969,0.23512060,0.24778415,0.01870084,0.41631913
0.98149075,1.49585962,0.36002024,0.51732274,0.01897253,0.20380664,0.24826670,0.25923697,0.01978045,0.43406062
0.98749375,1.56059705,0.36995148,0.53686423,0.02095222,0.21191391,0.26195282,0.27177351,0.02124459,0.45271135
0.99349675,1.62979777,0.38028176,0.55815396,0.02307922,0.22009598,0.27616120,0.28541141,0.02311117,0.47214329
0.99949975,1.70322738,0.39092235,0.58099526,0.02535806,0.22836795,0.29089025,0.30018923,0.02539744,0.49225486
1.00550275,1.78073809,0.40181523,0.60520858,0.02779312,0.23676535,0.30615413,0.31616554,0.02811937,0.51297493
1.01150575,1.86226910,0.41293471,0.63063561,0.03038837,0.24534246,0.32198076,0.33341608,0.03129105,0.53426451
1.01750875,1.94783757,0.42428665,0.65714074,0.03314693,0.25416927,0.33840844,0.35202897,0.03492376,0.55611570
1.02351176,2.03752042,0.43590529,0.68460967,0.03607054,0.26332701,0.35548086,0.37209807,0.03902495,0.57854795
1.02951476,2.13142750,0.44784775,0.71294516,0.03915899,0.27290258,0.37324097,0.39371458,0.04359710,0.60160172
1.03551776,2.22966743,0.46018654,0.74206034,0.04240941,0.28298198,0.39172386,0.41695751,0.04863655,0.62532981
1.04152076,2.33230800,0.47300047,0.77187003,0.04581554,0.29364326,0.41094899,0.44188320,0.05413225,0.64978676
1.04752376,2.43933326,0.48636446,0.80228056,0.04936706,0.30494910,0.43091231,0.46851456,0.06006466,0.67501693
1.05352676,2.55060018,0.50033890,0.83317894,0.05304887,0.31693972,0.45157879,0.49683070,0.06640477,0.70104200
1.05952976,2.66579754,0.51495910,0.86442223,0.05684053,0.32962632,0.47287568,0.52675744,0.07311329,0.72784853
1.06553277,2.78441012,0.53022558,0.89582785,0.06071583,0.34298562,0.49468727,0.55815941,0.08014025,0.75537659
1.07153577,2.90569092,0.54609583,0.92716579,0.06464251,0.35695571,0.51685140,0.59083442,0.08742484,0.78351011
1.07753877,3.02864389,0.56247809,0.95815343,0.06858233,0.37143367,0.53915816,0.62451041,0.09489572,0.81206971
1.08354177,3.15201913,0.57922757,0.98845358,0.07249127,0.38627512,0.56135114,0.65884557,0.10247180,0.84080878
1.08954477,3.27432198,0.59614560,1.01767623,0.07632016,0.40129579,0.58313119,0.69343172,0.11006337,0.86941304
1.09554777,3.39383644,0.61298174,1.04538419,0.08001548,0.41627512,0.60416282,0.72780118,0.11757380,0.89750414
1.10155078,3.50866282,0.62943898,1.07110267,0.08352062,0.43096195,0.62408306,0.76143683,0.12490158,0.92464715
1.10755378,3.61676849,0.64518189,1.09433242,0.08677718,0.44508180,0.64251233,0.79378526,0.13194268,0.95036191
1.11355678,3.71604982,0.65984731,1.11456607,0.08972669,0.45834574,0.65906711,0.82427243,0.13859325,0.97413775
1.11955978,3.80440267,0.67305724,1.13130684,0.09231237,0.47046021,0.67337364,0.85232119,0.14475242,0.99545112
1.12556278,3.87979842,0.68443321,1.14408873,0.09448097,0.48113748,0.68508201,0.87737006,0.15032515,1.01378518
1.13156578,3.94036167,0.69361155,1.15249719,0.09618467,0.49010624,0.69388017,0.89889225,0.15522509,1.02865060
1.13756878,3.98444614,0.70025879,1.15618923,0.09738280,0.49712170,0.69950684,0.91641421,0.15937711,1.03960648
1.14357179,4.01070472,0.70408640,1.15491174,0.09804344,0.50197493,0.70176297,0.92953274,0.16271966,1.04628032
1.14957479,4.01815046,0.70486419,1.14851725,0.09814475,0.50450083,0.70052098,0.93792993,0.16520658,1.04838622
1.15557779,4.00620523,0.70243169,1.13697598,0.09767596,0.50458447,0.69573133,0.94138523,0.16680853,1.04574016
1.16158079,3.97473370,0.69670694,1.12038380,0.09663798,0.50216542,0.68742626,0.93978403,0.16751378,1.03827185
1.16758379,3.92406102,0.68769238,1.09896535,0.09504363,0.49724008,0.67572032,0.93312245,0.16732848,1.02603230
1.17358679,3.85497333,0.67547743,1.07307230,0.09291736,0.48986176,0.66080774,0.92150814,0.16627624,1.00919699
1.17958979,3.76870114,0.66023774,1.04317679,0.09029467,0.48013869,0.64295697,0.90515705,0.16439724,0.98806432
1.18559280,3.66688643,0.64223115,1.00986012,0.08722104,0.46823007,0.62250237,0.88438643,0.16174674,0.96304943
1.19159580,3.55153525,0.62179065,0.97379753,0.08375057,0.45434033,0.59983376,0.85960440,0.15839317,0.93467380
1.19759880,3.42495780,0.59931452,0.93573942,0.07994428,0.43871202,0.57538412,0.83129666,0.15441589,0.90355098
1.20360180,3.28969908,0.57525428,0.89649004,0.07586833,0.42161772,0.54961625,0.80001090,0.14990263,0.87036916
1.20960480,3.14846293,0.55010091,0.85688448,0.07159194,0.40335111,0.52300866,0.76633976,0.14494684,0.83587135
1.21560780,3.00403279,0.52436991,0.81776485,0.06718546,0.38421794,0.49604168,0.73090290,0.13964493,0.80083389
1.22161081,2.85919220,0.49858594,0.77995659,0.06271831,0.36452705,0.46918391,0.69432913,0.13409368,0.76604430
1.22761381,2.71664821,0.47326742,0.74424580,0.05825716,0.34458183,0.44287991,0.65723908,0.12838768,0.73227917
1.23361681,2.57896008,0.44891180,0.71135819,0.05386429,0.32467246,0.41753916,0.62022923,0.12261712,0.70028287
1.23961981,2.44847571,0.42598207,0.68194049,0.04959609,0.30506921,0.39352693,0.58385763,0.11686576,0.67074785
1.24562281,2.32727735,0.40489460,0.65654458,0.04550196,0.28601684,0.37115692,0.54863187,0.11120937,0.64429703
1.25162581,2.21713794,0.38600908,0.63561483,0.04162345,0.26773031,0.35068614,0.51499943,0.10571443,0.62146874
1.25762881,2.11948870,0.36962041,0.61947885,0.03799375,0.25039188,0.33231170,0.48334064,0.10043726,0.60270456
1.26363182,2.03539829,0.35595290,0.60834165,0.03463746,0.23414945,0.31616974,0.45396432,0.09542354,0.58834030
1.26963482,1.96556338,0.34515680,0.60228324,0.03157066,0.21911623,0.30233613,0.42710587,0.09070815,0.57860005
1.27563782,1.91030996,0.33730710,0.60125959,0.02880131,0.20537150,0.29082888,0.40292782,0.08631540,0.57359350
1.28164082,1.86960479,0.33240448,0.60510666,0.02632977,0.19296246,0.28161211,0.38152254,0.08225949,0.57331626
1.28764382,1.84307584,0.33037843,0.61354729,0.02414964,0.18190683,0.27460114,0.36291672,0.07854531,0.57765308
1.29364682,1.83004048,0.33109208,0.62620073,0.02224862,0.17219619,0.26966864,0.34707748,0.07516942,0.58638371
1.29964982,1.82954031,0.33434879,0.64259426,0.02060959,0.16379983,0.26665146,0.33391968,0.07212119,0.59919109
1.30565283,1.84038118,0.33989996,0.66217688,0.01921166,0.15666888,0.26535806,0.32331404,0.06938409,0.61567168
1.31165583,1.86117699,0.34745401,0.68433431,0.01803125,0.15074057,0.26557604,0.31509580,0.06693711,0.63534742
1.31765883,1.89039606,0.35668610,0.70840525,0.01704321,0.14594251,0.26707982,0.30907358,0.06475606,0.65767912
1.32366183,1.92640859,0.36724833,0.73369822,0.01622175,0.14219673,0.26963811,0.30503816,0.06281504,0.68208088
1.32966483,1.96753392,0.37878006,0.75950878,0.01554143,0.13942345,0.27302093,0.30277079,0.06108776,0.70793506
1.33566783,2.01208641,0.39091812,0.78513655,0.01497788,0.13754441,0.27700617,0.30205094,0.05954869,0.73460759
1.34167084,2.05841868,0.40330658,0.80990166,0.01450854,0.13648558,0.28138532,0.30266313,0.05817420,0.76146315
1.34767384,2.10496103,0.41560573,0.83316024,0.01411313,0.13617932,0.28596834,0.30440279,0.05694344,0.78787983
1.35367684,2.15025624,0.42750014,0.85431856,0.01377402,0.13656579,0.29058754,0.30708084,0.05583895,0.81326300
1.35967984,2.19298874,0.43870551,0.87284540,0.01347649,0.13759366,0.29510030,0.31052706,0.05484716,0.83705793
1.36568284,2.23200748,0.44897404,0.88828235,0.01320877,0.13922006,0.29939068,0.31459208,0.05395852,0.85876101
1.37168584,2.26634221,0.45809843,0.90025192,0.01296199,0.14140982,0.30336975,0.31914804,0.05316742,0.87792909
1.37768884,2.29521269,0.46591411,0.90846305,0.01273001,0.14413409,0.30697486,0.32408794,0.05247185,0.89418698
1.38369185,2.31803108,0.47229999,0.91271415,0.01250913,0.14736833,0.31016769,0.32932380,0.05187281,0.90723273
1.38969485,2.33439765,0.47717755,0.91289353,0.01229773,0.15108986,0.31293140,0.33478381,0.05137357,0.91684077
1.39569785,2.34409049,0.48050855,0.90897729,0.01209585,0.15527519,0.31526689,0.34040863,0.05097869,0.92286281
1.40170085,2.34704987,0.48229141,0.90102499,0.01190474,0.15989708,0.31718855,0.34614715,0.05069300,0.92522661
1.40770385,2.34335841,0.48255657,0.88917321,0.01172639,0.16492173,0.31871947,0.35195186,0.05052053,0.92393279
1.41370685,2.33321810,0.48136112,0.87362733,0.01156308,0.17030619,0.31988672,0.35777435,0.05046345,0.91904981
1.41970985,2.31692557,0.47878284,0.85465200,0.01141697,0.17599621,0.32071657,0.36356106,0.05052107,0.91070760
1.42571286,2.29484685,0.47491426,0.83256065,0.01128971,0.18192459,0.32123033,0.36924959,0.05068903,0.89908983
1.43171586,2.26739297,0.46985672,0.80770443,0.01118218,0.18801042,0.32144067,0.37476595,0.05095867,0.88442560
1.43771886,2.23499752,0.46371498,0.78046109,0.01109424,0.19415902,0.32134891,0.38002287,0.05131669,0.86698052
1.44372186,2.19809729,0.45659252,0.75122411,0.01102462,0.20026288,0.32094326,0.38491934,0.05174497,0.84704784
1.44972486,2.15711677,0.44858771,0.72039248,0.01097085,0.20620357,0.32019821,0.38934148,0.05222084,0.82493979
1.45572786,2.11245698,0.43979111,0.68836146,0.01092935,0.21185442,0.31907508,0.39316478,0.05271753,0.80097949
1.46173087,2.06448899,0.43028385,0.65551440,0.01089548,0.21708421,0.31752363,0.39625753,0.05320491,0.77549374
1.46773387,2.01355202,0.42013710,0.62221603,0.01086377,0.22176134,0.31548478,0.39848544,0.05365053,0.74880667
1.47373687,1.95995578,0.40941270,0.58880706,0.01082816,0.22575864,0.31289410,0.39971705,0.05402074,0.72123460
1.47973987,1.90398653,0.39816463,0.55560023,0.01078226,0.22895843,0.30968596,0.39982981,0.05428202,0.69308198
1.48574287,1.84591597,0.38644122,0.52287777,0.01071965,0.23125754,0.30579809,0.39871638,0.05440234,0.66463842
1.49174587,1.78601207,0.37428794,0.49089006,0.01063419,0.23257224,0.30117626,0.39629082,0.05435253,0.63617674
1.49774887,1.72455081,0.36175039,0.45985549,0.01052029,0.23284259,0.29577874,0.39249438,0.05410749,0.60795186
1.50375188,1.66182772,0.34887730,0.42996114,0.01037319,0.23203618,0.28958036,0.38730040,0.05364732,0.58020046
1.50975488,1.59816831,0.33572335,0.40136430,0.01018916,0.23015095,0.28257591,0.38071829,0.05295825,0.55314109
1.51575788,1.53393640,0.32235148,0.37419445,0.00996565,0.22721690,0.27478259,0.37279595,0.05203325,0.52697459
1.52176088,1.46953970,0.30883463,0.34855558,0.00970142,0.22329670,0.26624150,0.36362091,0.05087239,0.50188473
1.52776388,1.40543214,0.29525664,0.32452865,0.00939657,0.21848505,0.25701797,0.35331966,0.04948293,0.47803874
1.53376688,1.34211255,0.28171239,0.30217406,0.00905251,0.21290676,0.24720079,0.34205552,0.04787903,0.45558774
1.53976988,1.28011983,0.26830703,0.28153402,0.00867188,0.20671373,0.23690031,0.33002487,0.04608128,0.43466696
1.54577289,1.22002445,0.25515445,0.26263455,0.00825846,0.20008079,0.22624552,0.31745197,0.04411590,0.41539561
1.55177589,1.16241702,0.24237492,0.24548740,0.00781695,0.19320063,0.21538034,0.30458263,0.04201376,0.39787651
1.55777889,1.10789418,0.23009219,0.23009146,0.00735279,0.18627801,0.20445913,0.29167689,0.03980922,0.38219542
1.56378189,1.05704249,0.21843008,0.21643398,0.00687195,0.17952343,0.19364185,0.27900107,0.03753895,0.36842010
1.56978489,1.01042123,0.20750880,0.20449138,0.00638069,0.17314646,0.18308889,0.26681949,0.03524055,0.35659927
1.57578789,0.96854470,0.19744118,0.19422986,0.00588533,0.16734906,0.17295593,0.25538616,0.03295138,0.34676145
1.58179090,0.93186487,0.18832886,0.18560576,0.00539205,0.16231900,0.16338901,0.24493678,0.03070729,0.33891380
1.58779390,0.90075510,0.18025888,0.17856577,0.00490671,0.15822374,0.15451992,0.23568135,0.02854154,0.33304110
1.59379690,0.87549568,0.17330052,0.17304703,0.00443467,0.15520480,0.14646229,0.22779755,0.02648390,0.32910490
1.59979990,0.85626172,0.16750275,0.16897719,0.00398068,0.15337303,0.13930820,0.22142527,0.02455986,0.32704295
1.60580290,0.84311387,0.16289224,0.16627452,0.00354879,0.15280469,0.13312577,0.21666236,0.02279009,0.32676901
1.61180590,0.83599243,0.15947211,0.16484812,0.00314231,0.15353869,0.12795743,0.21356167,0.02119008,0.32817307
1.61780890,0.83471490,0.15722143,0.16459825,0.00276378,0.15557497,0.12381919,0.21212968,0.01977003,0.33112213
1.62381191,0.83897747,0.15609546,0.16541690,0.00241497,0.15887409,0.12070079,0.21232655,0.01853489,0.33546146
1.62981491,0.84836017,0.15602674,0.16718860,0.00209699,0.16335814,0.11856661,0.21406767,0.01748463,0.34101651
1.63581791,0.86233601,0.15692682,0.16979148,0.00181029,0.16891286,0.11735747,0.21722668,0.01661459,0.34759547
1.64182091,0.88028365,0.15868881,0.17309870,0.00155477,0.17539107,0.11699311,0.22163987,0.01591613,0.35499242
1.64782391,0.90150359,0.16119054,0.17698012,0.00132990,0.18261714,0.11737527,0.22711181,0.01537718,0.36299117
1.65382691,0.92523725,0.16429817,0.18130431,0.00113480,0.19039263,0.11839131,0.23342200,0.01498306,0.37136965
1.65982991,0.95068863,0.16787041,0.18594079,0.00096834,0.19850261,0.11991822,0.24033251,0.01471720,0.37990487
1.66583292,0.97704784,0.17176294,0.19076253,0.00082929,0.20672288,0.12182681,0.24759609,0.01456202,0.38837825
1.67183592,1.00351573,0.17583302,0.19564857,0.00071635,0.21482742,0.12398617,0.25496483,0.01449966,0.39658124
1.67783892,1.02932881,0.17994418,0.20048662,0.00062828,0.22259613,0.12626793,0.26219870,0.01451279,0.40432104
1.68384192,1.05378358,0.18397068,0.20517575,0.00056396,0.22982247,0.12855049,0.26907401,0.01458528,0.41142621
1.68984492,1.07625929,0.18780169,0.20962874,0.00052244,0.23632064,0.13072285,0.27539126,0.01470285,0.41775183
1.69584792,1.09623813,0.19134503,0.21377421,0.00050299,0.24193215,0.13268804,0.28098208,0.01485358,0.42318417
1.70185093,1.11332203,0.19453011,0.21755832,0.00050514,0.24653137,0.13436600,0.28571510,0.01502828,0.42764442
1.70785393,1.12724525,0.19731025,0.22094588,0.00052864,0.25002993,0.13569569,0.28950040,0.01522080,0.43109138
1.71385693,1.13788195,0.19966394,0.22392089,0.00057350,0.25237967,0.13663659,0.29229231,0.01542813,0.43352279
1.71985993,1.14524846,0.20159520,0.22648627,0.00063994,0.25357410,0.13716927,0.29409051,0.01565039,0.43497532
1.72586293,1.14949991,0.20313280,0.22866297,0.00072836,0.25364816,0.13729519,0.29493921,0.01589070,0.43552296
1.73186593,1.15092108,0.20432851,0.23048825,0.00083927,0.25267642,0.13703562,0.29492463,0.01615482,0.43527396
