energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-0.56128064,2.83597367,-2.71303997,0.73742325,-0.67662763,1.25283410,-1.31891325,0.02353955,-0.03100730,1.18359911,-0.96218643,0.25253174,-0.22379673,0.00000000,-0.00000000
-0.55527764,2.84338683,-2.70151625,0.74216001,-0.67983951,1.24898697,-1.29482704,0.02277268,-0.02989082,1.18699982,-0.97688087,0.25928965,-0.22753147,0.00000000,-0.00000000
-0.54927464,2.85333912,-2.70045361,0.74639532,-0.68540472,1.24814449,-1.27698209,0.02205753,-0.02883475,1.18801676,-0.99301379,0.26631324,-0.23275071,0.00000000,-0.00000000
-0.54327164,2.86479055,-2.70900891,0.74977979,-0.69303078,1.24973043,-1.26497711,0.02138636,-0.02783484,1.18637706,-1.01026630,0.27342116,-0.23930479,0.00000000,-0.00000000
-0.53726863,2.87673414,-2.72621665,0.75198586,-0.70238402,1.25317121,-1.25833868,0.02075107,-0.02688621,1.18184722,-1.02829590,0.28043720,-0.24702253,0.00000000,-0.00000000
-0.53126563,2.88821425,-2.75101107,0.75271622,-0.71309599,1.25790560,-1.25653588,0.02014335,-0.02598358,1.17423998,-1.04674037,0.28719370,-0.25571453,0.00000000,-0.00000000
-0.52526263,2.89834228,-2.78224684,0.75171112,-0.72477059,1.26339326,-1.25899372,0.01955488,-0.02512134,1.16341989,-1.06522174,0.29353465,-0.26517666,0.00000000,-0.00000000
-0.51925963,2.90630949,-2.81871833,0.74875460,-0.73699148,1.26912212,-1.26510544,0.01897752,-0.02429370,1.14930768,-1.08335053,0.29931834,-0.27519379,0.00000000,-0.00000000
-0.51325663,2.91139676,-2.85917763,0.74367928,-0.74933023,1.27461451,-1.27424356,0.01840356,-0.02349478,1.13188295,-1.10073042,0.30441939,-0.28554358,0.00000000,-0.00000000
-0.50725363,2.91298110,-2.90235170,0.73636960,-0.76135468,1.27943200,-1.28576981,0.01782593,-0.02271873,1.11118541,-1.11696348,0.30873032,-0.29600043,0.00000000,-0.00000000
-0.50125063,2.91053903,-2.94695880,0.72676341,-0.77263777,1.28317888,-1.29904407,0.01723843,-0.02195983,1.08731429,-1.13165600,0.31216243,-0.30633942,0.00000000,-0.00000000
-0.49524762,2.90364689,-2.99172447,0.71485189,-0.78276641,1.28550444,-1.31343232,0.01663589,-0.02121266,1.06042625,-1.14442501,0.31464608,-0.31634038,0.00000000,-0.00000000
-0.48924462,2.89197834,-3.03539722,0.70067787,-0.79135036,1.28610398,-1.32831395,0.01601435,-0.02047214,1.03073169,-1.15490532,0.31613047,-0.32579168,0.00000000,-0.00000000
-0.48324162,2.87529962,-3.07676394,0.68433258,-0.79803079,1.28471875,-1.34308839,0.01537119,-0.01973375,0.99848976,-1.16275691,0.31658286,-0.33449404,0.00000000,-0.00000000
-0.47723862,2.85346285,-3.11466497,0.66595112,-0.80248824,1.28113502,-1.35718114,0.01470516,-0.01899361,0.96400223,-1.16767259,0.31598736,-0.34226399,0.00000000,-0.00000000
-0.47123562,2.82639823,-3.14800858,0.64570689,-0.80444976,1.27518240,-1.37004930,0.01401643,-0.01824857,0.92760639,-1.16938535,0.31434341,-0.34893694,0.00000000,-0.00000000
-0.46523262,2.79410556,-3.17578479,0.62380512,-0.80369489,1.26673170,-1.38118665,0.01330651,-0.01749637,0.88966749,-1.16767535,0.31166407,-0.35436990,0.00000000,-0.00000000
-0.45922961,2.75664589,-3.19707802,0.60047594,-0.80006025,1.25569260,-1.39012817,0.01257818,-0.01673563,0.85057068,-1.16237597,0.30797419,-0.35844360,0.00000000,-0.00000000
-0.45322661,2.71413373,-3.21107846,0.57596734,-0.79344258,1.24201127,-1.39645413,0.01183534,-0.01596596,0.81071301,-1.15337871,0.30330863,-0.36106411,0.00000000,-0.00000000
-0.44722361,2.66673035,-3.21709185,0.55053807,-0.78380010,1.22566825,-1.39979366,0.01108280,-0.01518791,0.77049554,-1.14063663,0.29771054,-0.36216383,0.00000000,-0.00000000
-0.44122061,2.61463850,-3.21454746,0.52445106,-0.77115206,1.20667666,-1.39982782,0.01032612,-0.01440297,0.73031582,-1.12416613,0.29122996,-0.36170180,0.00000000,-0.00000000
-0.43521761,2.55809873,-3.20300412,0.49796731,-0.75557666,1.18508077,-1.39629211,0.00957135,-0.01361348,0.69056093,-1.10404693,0.28392253,-0.35966356,0.00000000,-0.00000000
-0.42921461,2.49738724,-3.18215439,0.47134060,-0.73720733,1.16095516,-1.38897856,0.00882482,-0.01282253,0.65160128,-1.08042021,0.27584861,-0.35606029,0.00000000,-0.00000000
-0.42321161,2.43281518,-3.15182670,0.44481307,-0.71622762,1.13440416,-1.37773730,0.00809289,-0.01203387,0.61378507,-1.05348509,0.26707261,-0.35092751,0.00000000,-0.00000000
-0.41720860,2.36472906,-3.11198572,0.41861167,-0.69286489,1.10556161,-1.36247765,0.00738180,-0.01125170,0.57743368,-1.02349351,0.25766257,-0.34432344,0.00000000,-0.00000000
-0.41120560,2.29351182,-3.06273102,0.39294563,-0.66738326,1.07459083,-1.34316870,0.00669744,-0.01048058,0.54283790,-0.99074385,0.24768998,-0.33632681,0.00000000,-0.00000000
-0.40520260,2.21958415,-3.00429413,0.36800468,-0.64007588,1.04168435,-1.31983947,0.00604523,-0.00972521,0.51025501,-0.95557353,0.23722970,-0.32703462,0.00000000,-0.00000000
-0.39919960,2.14340549,-2.93703420,0.34395818,-0.61125703,1.00706354,-1.29257849,0.00543003,-0.00899034,0.47990677,-0.91835094,0.22635994,-0.31655956,0.00000000,-0.00000000
-0.39319660,2.06547413,-2.86143229,0.32095490,-0.58125438,0.97097761,-1.26153286,0.00485604,-0.00828061,0.45197810,-0.87946716,0.21516223,-0.30502741,0.00000000,-0.00000000
-0.38719360,1.98632617,-2.77808441,0.29912327,-0.55040142,0.93370204,-1.22690662,0.00432679,-0.00760040,0.42661663,-0.83932758,0.20372124,-0.29257442,0.00000000,-0.00000000
-0.38119060,1.90653286,-2.68769331,0.27857218,-0.51903065,0.89553613,-1.18895846,0.00384515,-0.00695380,0.40393290,-0.79834390,0.19212454,-0.27934462,0.00000000,-0.00000000
-0.37518759,1.82669601,-2.59105902,0.25939197,-0.48746741,0.85679970,-1.14799860,0.00341336,-0.00634452,0.38400119,-0.75692668,0.18046201,-0.26548731,0.00000000,-0.00000000
-0.36918459,1.74744168,-2.48906810,0.24165557,-0.45602453,0.81782891,-1.10438484,0.00303309,-0.00577585,0.36686087,-0.71547856,0.16882518,-0.25115459,0.00000000,-0.00000000
-0.36318159,1.66941184,-2.38268155,0.22541973,-0.42499801,0.77897114,-1.05851764,0.00270552,-0.00525065,0.35251831,-0.67438835,0.15730623,-0.23649903,0.00000000,-0.00000000
-0.35717859,1.59325445,-2.27292148,0.21072622,-0.39466347,0.74057919,-1.01083430,0.00243143,-0.00477139,0.34094906,-0.63402600,0.14599681,-0.22167143,0.00000000,-0.00000000
-0.35117559,1.51961213,-2.16085639,0.19760290,-0.36527354,0.70300478,-0.96180223,0.00221126,-0.00434016,0.33210042,-0.59473840,0.13498670,-0.20681886,0.00000000,-0.00000000
-0.34517259,1.44910987,-2.04758534,0.18606466,-0.33705604,0.66659182,-0.91191134,0.00204524,-0.00395872,0.32589415,-0.55684606,0.12436234,-0.19208268,0.00000000,-0.00000000
-0.33916958,1.38234214,-1.93422113,0.17611418,-0.31021278,0.63166930,-0.86166571,0.00193344,-0.00362857,0.32222936,-0.52064052,0.11420531,-0.17759690,0.00000000,-0.00000000
-0.33316658,1.31986007,-1.82187266,0.16774259,-0.28491907,0.59854443,-0.81157470,0.00187580,-0.00335096,0.32098540,-0.48638240,0.10459086,-0.16348656,0.00000000,-0.00000000
-0.32716358,1.26215894,-1.71162699,0.16092987,-0.26132352,0.56749598,-0.76214369,0.00187219,-0.00312697,0.32202475,-0.45430010,0.09558645,-0.14986641,0.00000000,-0.00000000
-0.32116058,1.20966679,-1.60453132,0.15564518,-0.23954839,0.53876827,-0.71386473,0.00192240,-0.00295755,0.32519589,-0.42458888,0.08725051,-0.13683973,0.00000000,-0.00000000
-0.31515758,1.16273434,-1.50157544,0.15184715,-0.21969006,0.51256585,-0.66720735,0.00202613,-0.00284350,0.33033606,-0.39741052,0.07963139,-0.12449734,0.00000000,-0.00000000
-0.30915458,1.12162677,-1.40367512,0.14948402,-0.20181977,0.48904916,-0.62260972,0.00218294,-0.00278548,0.33727395,-0.37289322,0.07276657,-0.11291683,0.00000000,-0.00000000
-0.30315158,1.08651773,-1.31165684,0.14849391,-0.18598448,0.46833127,-0.58047061,0.00239215,-0.00278400,0.34583241,-0.35113191,0.06668209,-0.10216207,0.00000000,-0.00000000
-0.29714857,1.05748586,-1.22624446,0.14880507,-0.17220780,0.45047587,-0.54114213,0.00265281,-0.00283933,0.35583111,-0.33218891,0.06139240,-0.09228285,0.00000000,-0.00000000
-0.29114557,1.03451394,-1.14804793,0.15033635,-0.16049097,0.43549651,-0.50492370,0.00296355,-0.00295150,0.36708943,-0.31609489,0.05690041,-0.08331483,0.00000000,-0.00000000
-0.28514257,1.01749111,-1.07755472,0.15299784,-0.15081393,0.42335722,-0.47205725,0.00332247,-0.00312014,0.37942941,-0.30285017,0.05319791,-0.07527964,0.00000000,-0.00000000
-0.27913957,1.00621797,-1.01512379,0.15669180,-0.14313641,0.41397447,-0.44272385,0.00372705,-0.00334442,0.39267914,-0.29242630,0.05026625,-0.06818526,0.00000000,-0.00000000
-0.27313657,1.00041471,-0.96098264,0.16131387,-0.13739908,0.40722047,-0.41704175,0.00417402,-0.00362292,0.40667645,-0.28476804,0.04807725,-0.06202657,0.00000000,-0.00000000
-0.26713357,0.99973218,-0.91522709,0.16675475,-0.13352475,0.40292776,-0.39506595,0.00465930,-0.00395353,0.42127312,-0.27979553,0.04659440,-0.05678606,0.00000000,-0.00000000
-0.26113057,1.00376574,-0.87782400,0.17290216,-0.13141968,0.40089502,-0.37678915,0.00517791,-0.00433337,0.43633948,-0.27740677,0.04577424,-0.05243476,0.00000000,-0.00000000
-0.25512756,1.01207158,-0.84861672,0.17964327,-0.13097506,0.40089400,-0.36214418,0.00572394,-0.00475866,0.45176950,-0.27748032,0.04556783,-0.04893330,0.00000000,-0.00000000
-0.24912456,1.02418509,-0.82733301,0.18686749,-0.13206850,0.40267733,-0.35100764,0.00629057,-0.00522465,0.46748622,-0.27987811,0.04592242,-0.04623308,0.00000000,-0.00000000
-0.24312156,1.03964089,-0.81359531,0.19446958,-0.13456578,0.40598711,-0.34320471,0.00687011,-0.00572563,0.48344734,-0.28444841,0.04678313,-0.04427755,0.00000000,-0.00000000
-0.23711856,1.05799375,-0.80693301,0.20235297,-0.13832281,0.41056403,-0.33851503,0.00745410,-0.00625489,0.49965070,-0.29102877,0.04809469,-0.04300366,0.00000000,-0.00000000
-0.23111556,1.07883974,-0.80679649,0.21043327,-0.14318768,0.41615673,-0.33667946,0.00803345,-0.00680476,0.51613945,-0.29944902,0.04980315,-0.04234328,0.00000000,-0.00000000
-0.22511256,1.10183678,-0.81257258,0.21864169,-0.14900306,0.42253107,-0.33740757,0.00859863,-0.00736672,0.53300643,-0.30953423,0.05185754,-0.04222479,0.00000000,-0.00000000
-0.21910955,1.12672372,-0.82360132,0.22692831,-0.15560878,0.42947906,-0.34038574,0.00913990,-0.00793149,0.55039745,-0.32110765,0.05421136,-0.04257467,0.00000000,-0.00000000
-0.21310655,1.15333693,-0.83919350,0.23526496,-0.16284463,0.43682703,-0.34528568,0.00964756,-0.00848924,0.56851297,-0.33399361,0.05682403,-0.04331915,0.00000000,-0.00000000
-0.20710355,1.18162370,-0.85864899,0.24364759,-0.17055339,0.44444278,-0.35177324,0.01011225,-0.00902980,0.58760788,-0.34802040,0.05966201,-0.04438590,0.00000000,-0.00000000
-0.20110055,1.21165144,-0.88127535,0.25209788,-0.17858413,0.45224129,-0.35951731,0.01052525,-0.00954287,0.60798896,-0.36302331,0.06269981,-0.04570567,0.00000000,-0.00000000
-0.19509755,1.24361212,-0.90640660,0.26066398,-0.18679551,0.46018883,-0.36819873,0.01087876,-0.01001836,0.63000974,-0.37884770,0.06592066,-0.04721400,0.00000000,-0.00000000
-0.18909455,1.27782143,-0.93342179,0.26942028,-0.19505935,0.46830517,-0.37751890,0.01116624,-0.01044662,0.65406273,-0.39535229,0.06931691,-0.04885283,0.00000000,-0.00000000
-0.18309155,1.31471235,-0.96176308,0.27846612,-0.20326407,0.47666375,-0.38720800,0.01138263,-0.01081878,0.68056876,-0.41241265,0.07289011,-0.05057198,0.00000000,-0.00000000
-0.17708854,1.35482312,-0.99095288,0.28792343,-0.21131816,0.48538977,-0.39703265,0.01152462,-0.01112701,0.70996376,-0.42992497,0.07665089,-0.05233063,0.00000000,-0.00000000
-0.17108554,1.39878001,-1.02060987,0.29793333,-0.21915341,0.49465632,-0.40680270,0.01159081,-0.01136482,0.74268314,-0.44780999,0.08061841,-0.05409852,0.00000000,-0.00000000
-0.16508254,1.44727528,-1.05046329,0.30865184,-0.22672784,0.50467854,-0.41637711,0.01158190,-0.01152725,0.77914429,-0.46601712,0.08481964,-0.05585706,0.00000000,-0.00000000
-0.15907954,1.50104131,-1.08036512,0.32024484,-0.23402824,0.51570619,-0.42566860,0.01150073,-0.01161113,0.81972776,-0.48452859,0.08928843,-0.05760007,0.00000000,-0.00000000
-0.15307654,1.56082196,-1.11029985,0.33288251,-0.24107216,0.52801492,-0.43464702,0.01135232,-0.01161515,0.86475778,-0.50336341,0.09406433,-0.05933439,0.00000000,-0.00000000
-0.14707354,1.62734235,-1.14039120,0.34673351,-0.24790922,0.54189662,-0.44334125,0.01114384,-0.01154001,0.91448307,-0.52258102,0.09919137,-0.06108010,0.00000000,-0.00000000
-0.14107054,1.70127851,-1.17090557,0.36195911,-0.25462170,0.55764930,-0.45183949,0.01088450,-0.01138844,0.96905874,-0.54228423,0.10471676,-0.06287043,0.00000000,-0.00000000
-0.13506753,1.78322819,-1.20225185,0.37870771,-0.26132431,0.57556700,-0.46028802,0.01058541,-0.01116514,1.02853012,-0.56262130,0.11068951,-0.06475134,0.00000000,-0.00000000
-0.12906453,1.87368427,-1.23497729,0.39710980,-0.26816302,0.59593002,-0.46888825,0.01025938,-0.01087676,1.09281952,-0.58378669,0.11715926,-0.06678087,0.00000000,-0.00000000
-0.12306153,1.97301176,-1.26975937,0.41727373,-0.27531309,0.61899608,-0.47789225,0.00992071,-0.01053170,1.16171652,-0.60602038,0.12417501,-0.06902797,0.00000000,-0.00000000
-0.11705853,2.08142945,-1.30739357,0.43928241,-0.28297615,0.64499245,-0.48759678,0.00958485,-0.01013999,1.23487248,-0.62960530,0.13178407,-0.07157129,0.00000000,-0.00000000
-0.11105553,2.19899676,-1.34877724,0.46319098,-0.29137648,0.67410946,-0.49833601,0.00926818,-0.00971307,1.31179977,-0.65486291,0.14003110,-0.07449751,0.00000000,-0.00000000
-0.10505253,2.32560607,-1.39488968,0.48902555,-0.30075646,0.70649535,-0.51047311,0.00898761,-0.00926355,1.39187590,-0.68214656,0.14895720,-0.07789954,0.00000000,-0.00000000
-0.09904952,2.46098047,-1.44676887,0.51678283,-0.31137149,0.74225252,-0.52439093,0.00876033,-0.00880501,1.47435261,-0.71183291,0.15859913,-0.08187458,0.00000000,-0.00000000
-0.09304652,2.60467642,-1.50548530,0.54643066,-0.32348421,0.78143493,-0.54048203,0.00860337,-0.00835170,1.55836965,-0.74431118,0.16898843,-0.08652192,0.00000000,-0.00000000
-0.08704352,2.75609077,-1.57211339,0.57790906,-0.33735844,0.82404651,-0.55913831,0.00853333,-0.00791836,1.64297296,-0.77997074,0.18015064,-0.09194079,0.00000000,-0.00000000
-0.08104052,2.91447090,-1.64770121,0.61113161,-0.35325270,0.87004021,-0.58074046,0.00856595,-0.00751995,1.72713638,-0.81918715,0.19210427,-0.09822802,0.00000000,-0.00000000
-0.07503752,3.07892715,-1.73323901,0.64598699,-0.37141370,0.91931741,-0.60564749,0.00871577,-0.00717147,1.80978631,-0.86230709,0.20485966,-0.10547573,0.00000000,-0.00000000
-0.06903452,3.24844613,-1.82962728,0.68234016,-0.39206969,0.97172733,-0.63418648,0.00899579,-0.00688770,1.88982825,-0.90963272,0.21841761,-0.11376900,0.00000000,-0.00000000
-0.06303152,3.42190400,-1.93764496,0.72003326,-0.41542390,1.02706608,-0.66664272,0.00941703,-0.00668306,1.96617416,-0.96140593,0.23276778,-0.12318350,0.00000000,-0.00000000
-0.05702851,3.59807871,-2.05791845,0.75888573,-0.44164805,1.08507538,-0.70325038,0.00998822,-0.00657139,2.03776971,-1.01779318,0.24788682,-0.13378318,0.00000000,-0.00000000
-0.05102551,3.77566057,-2.19089182,0.79869381,-0.47087616,1.14544061,-0.74418372,0.01071543,-0.00656577,2.10362033,-1.07887127,0.26373633,-0.14561789,0.00000000,-0.00000000
-0.04502251,3.95326088,-2.33679895,0.83922928,-0.50319850,1.20778851,-0.78954892,0.01160173,-0.00667832,2.16281509,-1.14461484,0.28026070,-0.15872111,0.00000000,-0.00000000
-0.03901951,4.12941864,-2.49563806,0.88023765,-0.53865589,1.27168451,-0.83937655,0.01264688,-0.00691997,2.21454764,-1.21488594,0.29738494,-0.17310761,0.00000000,-0.00000000
-0.03301651,4.30260585,-2.66714904,0.92143592,-0.57723433,1.33663034,-0.89361475,0.01384706,-0.00730027,2.25813362,-1.28942623,0.31501264,-0.18877124,0.00000000,-0.00000000
-0.02701351,4.47123214,-2.85079428,0.96251034,-0.61886008,1.40206214,-0.95212316,0.01519468,-0.00782714,2.29302391,-1.36785202,0.33302435,-0.20568276,0.00000000,-0.00000000
-0.02101051,4.63364997,-3.04574348,1.00311457,-0.66339525,1.46734987,-1.01466766,0.01667822,-0.00850654,2.31881371,-1.44965266,0.35127635,-0.22378783,0.00000000,-0.00000000
-0.01500750,4.78816146,-3.25086315,1.04286857,-0.71063405,1.53179854,-1.08091612,0.01828223,-0.00934226,2.33524715,-1.53419224,0.36960030,-0.24300524,0.00000000,-0.00000000
-0.00900450,4.93302839,-3.46471146,1.08135883,-0.76029989,1.59465191,-1.15043543,0.01998736,-0.01033557,2.34221776,-1.62071484,0.38780366,-0.26322544,0.00000000,-0.00000000
-0.00300150,5.06648644,-3.68553920,1.11814027,-0.81204355,1.65509919,-1.22269000,0.02177058,-0.01148497,2.33976506,-1.70835327,0.40567126,-0.28430947,0.00000000,-0.00000000
0.00300150,5.18676483,-3.91129773,1.15274020,-0.86544260,1.71228517,-1.29704206,0.02360547,-0.01278585,2.32806764,-1.79614129,0.42296802,-0.30608856,0.00000000,-0.00000000
0.00900450,5.29211184,-4.13965458,1.18466456,-0.92000248,1.76532390,-1.37275429,0.02546271,-0.01423031,2.30743338,-1.88302896,0.43944285,-0.32836430,0.00000000,-0.00000000
0.01500750,5.38082655,-4.36801741,1.21340658,-0.97515939,1.81331604,-1.44899497,0.02731062,-0.01580692,2.27828735,-1.96790111,0.45483382,-0.35090974,0.00000000,-0.00000000
0.02101051,5.45129631,-4.59356695,1.23845766,-1.03028528,1.85536942,-1.52484611,0.02911593,-0.01750066,2.24115806,-2.04959836,0.46887431,-0.37347134,0.00000000,-0.00000000
0.02701351,5.50203909,-4.81329905,1.25932045,-1.08469523,1.89062237,-1.59931487,0.03084453,-0.01929284,2.19666254,-2.12694046,0.48130018,-0.39577207,0.00000000,-0.00000000
0.03301651,5.53174911,-5.02407595,1.27552338,-1.13765724,1.91826901,-1.67134835,0.03246244,-0.02116129,2.14549095,-2.19875131,0.49185753,-0.41751547,0.00000000,-0.00000000
0.03901951,5.53934395,-5.22268616,1.28663638,-1.18840457,1.93758538,-1.73985188,0.03393670,-0.02308049,2.08839109,-2.26388516,0.50031085,-0.43839088,0.00000000,-0.00000000
0.04502251,5.52401063,-5.40591216,1.29228678,-1.23615046,1.94795532,-1.80371063,0.03523634,-0.02502201,2.02615322,-2.32125344,0.50645114,-0.45807966,0.00000000,-0.00000000
0.05102551,5.48524819,-5.57060435,1.29217486,-1.28010507,1.94889474,-1.86181406,0.03633338,-0.02695500,1.95959545,-2.36985130,0.51010367,-0.47626235,0.00000000,-0.00000000
0.05702851,5.42290420,-5.71375948,1.28608793,-1.31949420,1.94007307,-1.91308289,0.03720363,-0.02884681,1.88954996,-2.40878337,0.51113490,-0.49262652,0.00000000,-0.00000000
0.06303152,5.33720261,-5.83260103,1.27391247,-1.35357938,1.92133067,-1.95649747,0.03782751,-0.03066379,1.81685008,-2.43728779,0.50945837,-0.50687516,0.00000000,-0.00000000
0.06903452,5.22876095,-5.92465887,1.25564322,-1.38167844,1.89269099,-1.99112691,0.03819071,-0.03237210,1.74231839,-2.45475783,0.50503910,-0.51873518,0.00000000,-0.00000000
0.07503752,5.09859522,-5.98784510,1.23138893,-1.40318607,1.85436701,-2.01615759,0.03828457,-0.03393869,1.66675565,-2.46076028,0.49789623,-0.52796587,0.00000000,-0.00000000
0.08104052,4.94811135,-6.02052299,1.20137421,-1.41759338,1.80676106,-2.03091995,0.03810646,-0.03533222,1.59093078,-2.45504996,0.48810397,-0.53436683,0.00000000,-0.00000000
0.08704352,4.77908310,-6.02156581,1.16593725,-1.42450554,1.75045814,-2.03491246,0.03765979,-0.03652403,1.51557167,-2.43757970,0.47579045,-0.53778497,0.00000000,-0.00000000
0.09304652,4.59361672,-5.99040288,1.12552348,-1.42365686,1.68621272,-2.02782129,0.03695388,-0.03748906,1.44135685,-2.40850532,0.46113483,-0.53812049,0.00000000,-0.00000000
0.09904952,4.39410368,-5.92705020,1.08067528,-1.41492237,1.61492968,-2.00953501,0.03600364,-0.03820664,1.36890806,-2.36818524,0.44436261,-0.53533118,0.00000000,-0.00000000
0.10505253,4.18316322,-5.83212406,1.03201840,-1.39832535,1.53764006,-1.98015318,0.03482905,-0.03866121,1.29878370,-2.31717465,0.42573935,-0.52943517,0.00000000,-0.00000000
0.11105553,3.96357726,-5.70683625,0.98024544,-1.37404030,1.45547288,-1.93998842,0.03345447,-0.03884286,1.23147321,-2.25621417,0.40556327,-0.52051166,0.00000000,-0.00000000
0.11705853,3.73822046,-5.55297086,0.92609740,-1.34239122,1.36962420,-1.88956169,0.03190785,-0.03874764,1.16739254,-2.18621334,0.38415690,-0.50869978,0.00000000,-0.00000000
0.12306153,3.50998836,-5.37284298,0.87034403,-1.30384500,1.28132476,-1.82959065,0.03021985,-0.03837772,1.10688065,-2.10822938,0.36185825,-0.49419547,0.00000000,-0.00000000
0.12906453,3.28172696,-5.16924089,0.81376382,-1.25900022,1.19180775,-1.76097184,0.02842292,-0.03774135,1.05019743,-2.02344193,0.33901193,-0.47724650,0.00000000,-0.00000000
0.13506753,3.05616632,-4.94535392,0.75712472,-1.20857184,1.10227799,-1.68475697,0.02655035,-0.03685256,0.99752279,-1.93312446,0.31596049,-0.45814600,0.00000000,-0.00000000
0.14107054,2.83586114,-4.70468878,0.70116620,-1.15337232,1.01388370,-1.60212465,0.02463538,-0.03573072,0.94895737,-1.83861357,0.29303648,-0.43722448,0.00000000,-0.00000000
0.14707354,2.62314020,-4.45097786,0.64658339,-1.09429002,0.92769188,-1.51434860,0.02271045,-0.03439989,0.90452463,-1.74127689,0.27055536,-0.41484102,0.00000000,-0.00000000
0.15307654,2.42006644,-4.18808310,0.59401390,-1.03226581,0.84466820,-1.42276370,0.02080640,-0.03288808,0.86417453,-1.64248106,0.24880963,-0.39137375,0.00000000,-0.00000000
0.15907954,2.22840845,-3.91989934,0.54402770,-0.96826891,0.76566165,-1.32873127,0.01895196,-0.03122639,0.82778865,-1.54356056,0.22806425,-0.36721016,0.00000000,-0.00000000
0.16508254,2.04962384,-3.65026083,0.49712006,-0.90327283,0.69139438,-1.23360515,0.01717326,-0.02944808,0.79518670,-1.44578860,0.20855338,-0.34273763,0.00000000,-0.00000000
0.17108554,1.88485400,-3.38285424,0.45370786,-0.83823252,0.62245652,-1.13869959,0.01549361,-0.02758765,0.76613425,-1.35035089,0.19047851,-0.31833449,0.00000000,-0.00000000
0.17708854,1.73492948,-3.12114125,0.41412879,-0.77406341,0.55930570,-1.04526041,0.01393325,-0.02567994,0.74035143,-1.25832305,0.17400789,-0.29436197,0.00000000,-0.00000000
0.18309155,1.60038460,-2.86829292,0.37864335,-0.71162326,0.50227079,-0.95444012,0.01250943,-0.02375928,0.71752242,-1.17065232,0.15927697,-0.27115727,0.00000000,-0.00000000
0.18909455,1.48147946,-2.62713747,0.34743909,-0.65169702,0.45155901,-0.86727775,0.01123647,-0.02185876,0.69730531,-1.08814380,0.14638991,-0.24902802,0.00000000,-0.00000000
0.19509755,1.37822767,-2.40012244,0.32063668,-0.59498540,0.40726589,-0.78468386,0.01012594,-0.02000958,0.67934220,-1.01145153,0.13542174,-0.22824803,0.00000000,-0.00000000
0.20110055,1.29042752,-2.18929112,0.29829714,-0.54209693,0.36938697,-0.70743060,0.00918696,-0.01824060,0.66326895,-0.94107418,0.12642097,-0.20905461,0.00000000,-0.00000000
0.20710355,1.21769487,-1.99627302,0.28042981,-0.49354375,0.33783062,-0.63614701,0.00842647,-0.01657790,0.64872456,-0.87735533,0.11941252,-0.19164721,0.00000000,-0.00000000
0.21310655,1.15949587,-1.82228681,0.26700048,-0.44974069,0.31243113,-0.57131881,0.00784960,-0.01504468,0.63535972,-0.82048782,0.11440068,-0.17618728,0.00000000,-0.00000000
0.21910955,1.11517792,-1.66815443,0.25793919,-0.41100729,0.29296148,-0.51329236,0.00745989,-0.01366105,0.62284426,-0.77052161,0.11137193,-0.16279932,0.00000000,-0.00000000
0.22511256,1.08399786,-1.53432422,0.25314739,-0.37757238,0.27914519,-0.46228199,0.00725965,-0.01244415,0.61087354,-0.72737469,0.11029750,-0.15157271,0.00000000,-0.00000000
0.23111556,1.06514641,-1.42090090,0.25250413,-0.34958055,0.27066692,-0.41837991,0.00725009,-0.01140818,0.59917338,-0.69084621,0.11113560,-0.14256425,0.00000000,-0.00000000
0.23711856,1.05776843,-1.32768030,0.25587110,-0.32709991,0.26718161,-0.38156795,0.00743152,-0.01056462,0.58750372,-0.66063129,0.11383316,-0.13580109,0.00000000,-0.00000000
0.24312156,1.06097901,-1.25418669,0.26309648,-0.31013073,0.26832205,-0.35173023,0.00780338,-0.00992242,0.57566089,-0.63633677,0.11832729,-0.13128386,0.00000000,-0.00000000
0.24912456,1.07387556,-1.19971078,0.27401757,-0.29861416,0.27370493,-0.32866626,0.00836420,-0.00948820,0.56347858,-0.61749744,0.12454624,-0.12898982,0.00000000,-0.00000000
0.25512756,1.09554644,-1.16334700,0.28846233,-0.29244081,0.28293557,-0.31210370,0.00911153,-0.00926649,0.55082770,-0.60359199,0.13241011,-0.12887587,0.00000000,-0.00000000
0.26113057,1.12507678,-1.14402857,0.30624993,-0.29145868,0.29561152,-0.30171044,0.01004176,-0.00925982,0.53761528,-0.59405857,0.14183129,-0.13088124,0.00000000,-0.00000000
0.26713357,1.16155235,-1.14055977,0.32719053,-0.29548018,0.31132540,-0.29710554,0.01114987,-0.00946891,0.52378258,-0.58830935,0.15271483,-0.13492990,0.00000000,-0.00000000
0.27313657,1.20406234,-1.15164478,0.35108463,-0.30428809,0.32966712,-0.29786907,0.01242916,-0.00989268,0.50930260,-0.58574406,0.16495868,-0.14093254,0.00000000,-0.00000000
0.27913957,1.25170172,-1.17591304,0.37772194,-0.31764036,0.35022606,-0.30355061,0.01387099,-0.01052820,0.49417734,-0.58576221,0.17845405,-0.14878823,0.00000000,-0.00000000
0.28514257,1.30357405,-1.21194124,0.40688022,-0.33527379,0.37259314,-0.31367651,0.01546451,-0.01137065,0.47843478,-0.58777403,0.19308586,-0.15838573,0.00000000,-0.00000000
