energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.63931966,6.98773545,-6.98773591,0.08568386,-0.08568387,0.16595358,-0.16595359,1.20682867,-1.20682873,4.14874512,-4.14874521,0.59394963,-0.59394961,0.94521804,-0.94521817,1.35640154,-1.35640161,0.00000000,-0.00000000
-0.63331666,7.00301459,-7.00301489,0.08633548,-0.08633549,0.16558075,-0.16558076,1.20992601,-1.20992606,4.15378015,-4.15378015,0.59703502,-0.59703498,0.95569269,-0.95569280,1.34547602,-1.34547604,0.00000000,-0.00000000
-0.62731366,7.00523922,-7.00523936,0.08670471,-0.08670471,0.16498233,-0.16498234,1.21201743,-1.21201747,4.15087614,-4.15087604,0.59801926,-0.59801922,0.96554850,-0.96554859,1.33019645,-1.33019643,0.00000000,-0.00000000
-0.62131066,6.99499510,-6.99499509,0.08677800,-0.08677800,0.16419841,-0.16419841,1.21319424,-1.21319427,4.14035402,-4.14035383,0.59693056,-0.59693051,0.97477307,-0.97477315,1.31094430,-1.31094424,0.00000000,-0.00000000
-0.61530765,6.97285576,-6.97285559,0.08654644,-0.08654644,0.16326657,-0.16326656,1.21351063,-1.21351064,4.12252709,-4.12252680,0.59382155,-0.59382149,0.98333338,-0.98333344,1.28813032,-1.28813022,0.00000000,-0.00000000
-0.60930465,6.93934394,-6.93934363,0.08600563,-0.08600563,0.16222056,-0.16222055,1.21297833,-1.21297833,4.09767723,-4.09767685,0.58876578,-0.58876571,0.99117369,-0.99117373,1.26218113,-1.26218100,0.00000000,-0.00000000
-0.60330165,6.89490371,-6.89490324,0.08515553,-0.08515552,0.16108934,-0.16108933,1.21156438,-1.21156436,4.06603801,-4.06603754,0.58185419,-0.58185411,0.99821513,-0.99821514,1.23352707,-1.23352692,0.00000000,-0.00000000
-0.59729865,6.83988459,-6.83988397,0.08400027,-0.08400026,0.15989644,-0.15989643,1.20919190,-1.20919186,4.02778545,-4.02778490,0.57319200,-0.57319191,1.00435683,-1.00435682,1.20259182,-1.20259164,0.00000000,-0.00000000
-0.59129565,6.77453845,-6.77453768,0.08254796,-0.08254795,0.15865960,-0.15865958,1.20574397,-1.20574390,3.98303690,-3.98303626,0.56289596,-0.56289587,1.00947877,-1.00947874,1.16978421,-1.16978400,0.00000000,-0.00000000
-0.58529265,6.69902882,-6.69902790,0.08081048,-0.08081046,0.15739090,-0.15739088,1.20107021,-1.20107011,3.93185771,-3.93185697,0.55109222,-0.55109212,1.01344596,-1.01344590,1.13549249,-1.13549226,0.00000000,-0.00000000
-0.57928964,6.61345166,-6.61345058,0.07880324,-0.07880322,0.15609712,-0.15609710,1.19499577,-1.19499564,3.87427510,-3.87427427,0.53791464,-0.53791454,1.01611390,-1.01611380,1.10008119,-1.10008094,0.00000000,-0.00000000
-0.57328664,6.51786572,-6.51786448,0.07654497,-0.07654495,0.15478038,-0.15478036,1.18733204,-1.18733187,3.81029812,-3.81029719,0.52350376,-0.52350365,1.01733497,-1.01733484,1.06389031,-1.06389004,0.00000000,-0.00000000
-0.56728364,6.41233024,-6.41232883,0.07405757,-0.07405754,0.15343906,-0.15343904,1.17788845,-1.17788825,3.73994191,-3.73994089,0.50800609,-0.50800598,1.01696544,-1.01696528,1.02723682,-1.02723654,0.00000000,-0.00000000
-0.56128064,6.29694694,-6.29694537,0.07136581,-0.07136578,0.15206883,-0.15206881,1.16648474,-1.16648449,3.66325476,-3.66325364,0.49157389,-0.49157377,1.01487262,-1.01487242,0.99041791,-0.99041761,0.00000000,-0.00000000
-0.55527764,6.17190341,-6.17190168,0.06849719,-0.06849716,0.15066378,-0.15066375,1.15296278,-1.15296248,3.58034563,-3.58034442,0.47436499,-0.47436486,1.01094191,-1.01094168,0.95371550,-0.95371519,0.00000000,-0.00000000
-0.54927464,6.03751461,-6.03751272,0.06548172,-0.06548169,0.14921755,-0.14921752,1.13719755,-1.13719721,3.49141057,-3.49140927,0.45654273,-0.45654259,1.00508330,-1.00508303,0.91740156,-0.91740124,0.00000000,-0.00000000
-0.54327164,5.89425976,-5.89425773,0.06235166,-0.06235162,0.14772445,-0.14772442,1.11910644,-1.11910605,3.39675578,-3.39675439,0.43827574,-0.43827560,0.99723702,-0.99723672,0.88174351,-0.88174319,0.00000000,-0.00000000
-0.53726863,5.74281201,-5.74280985,0.05914126,-0.05914123,0.14618044,-0.14618041,1.09865656,-1.09865612,3.29681602,-3.29681455,0.41973744,-0.41973730,0.98737818,-0.98737785,0.84700921,-0.84700889,0.00000000,-0.00000000
-0.53126563,5.58405888,-5.58405660,0.05588656,-0.05588652,0.14458398,-0.14458395,1.07586968,-1.07586920,3.19216702,-3.19216548,0.40110507,-0.40110492,0.97552004,-0.97551968,0.81347098,-0.81347065,0.00000000,-0.00000000
-0.52526263,5.41911236,-5.41910998,0.05262502,-0.05262499,0.14293669,-0.14293666,1.05082477,-1.05082425,3.08353106,-3.08352947,0.38255829,-0.38255814,0.96171605,-0.96171567,0.78140825,-0.78140792,0.00000000,-0.00000000
-0.51925963,5.24930788,-5.24930543,0.04939527,-0.04939523,0.14124385,-0.14124382,1.02365797,-1.02365741,2.97177545,-2.97177382,0.36427721,-0.36427705,0.94606051,-0.94606011,0.75110859,-0.75110827,0.00000000,-0.00000000
-0.51325663,5.07619251,-5.07619002,0.04623673,-0.04623669,0.13951468,-0.13951465,0.99456025,-0.99455965,2.85790387,-2.85790222,0.34643984,-0.34643969,0.92868794,-0.92868753,0.72286689,-0.72286658,0.00000000,-0.00000000
-0.50725363,4.90150294,-4.90150044,0.04318929,-0.04318926,0.13776241,-0.13776238,0.96377304,-0.96377242,2.74304131,-2.74303965,0.32921920,-0.32921905,0.90977133,-0.90977090,0.69698272,-0.69698242,0.00000000,-0.00000000
-0.50125063,4.72713482,-4.72713234,0.04029297,-0.04029294,0.13600424,-0.13600421,0.93158221,-0.93158157,2.62841326,-2.62841162,0.31277990,-0.31277975,0.88951945,-0.88951902,0.67375601,-0.67375574,0.00000000,-0.00000000
-0.49524762,4.55510507,-4.55510265,0.03758752,-0.03758749,0.13426106,-0.13426104,0.89831066,-0.89831001,2.51532048,-2.51531887,0.29727462,-0.29727447,0.86817341,-0.86817299,0.65348133,-0.65348108,0.00000000,-0.00000000
-0.48924462,4.38750920,-4.38750687,0.03511206,-0.03511203,0.13255716,-0.13255714,0.86431024,-0.86430958,2.40511052,-2.40510897,0.28284046,-0.28284031,0.84600269,-0.84600227,0.63644107,-0.63644085,0.00000000,-0.00000000
-0.48324162,4.22647577,-4.22647357,0.03290471,-0.03290469,0.13091968,-0.13091966,0.82995316,-0.82995250,2.29914742,-2.29914594,0.26959549,-0.26959535,0.82330079,-0.82330039,0.62289796,-0.62289778,0.00000000,-0.00000000
-0.47723862,4.07411993,-4.07411789,0.03100224,-0.03100223,0.12937812,-0.12937811,0.79562340,-0.79562275,2.19878088,-2.19877951,0.25763555,-0.25763541,0.80038078,-0.80038039,0.61308744,-0.61308730,0.00000000,-0.00000000
-0.47123562,3.93249788,-3.93249604,0.02943963,-0.02943962,0.12796369,-0.12796368,0.76170846,-0.76170783,2.10531615,-2.10531489,0.24703160,-0.24703147,0.77757072,-0.77757036,0.60721031,-0.60721021,0.00000000,-0.00000000
-0.46523262,3.80356374,-3.80356212,0.02824966,-0.02824966,0.12670860,-0.12670860,0.72859156,-0.72859096,2.01998543,-2.01998431,0.23782771,-0.23782759,0.75520918,-0.75520885,0.60542603,-0.60542597,0.00000000,-0.00000000
-0.45922961,3.68912990,-3.68912854,0.02746253,-0.02746253,0.12564537,-0.12564538,0.69664457,-0.69664400,1.94392182,-1.94392086,0.23003985,-0.23003973,0.73364079,-0.73364050,0.60784715,-0.60784714,0.00000000,-0.00000000
-0.45322661,3.59083161,-3.59083052,0.02710529,-0.02710530,0.12480599,-0.12480600,0.66622155,-0.66622103,1.87813606,-1.87813527,0.22365546,-0.22365535,0.71321179,-0.71321153,0.61453506,-0.61453511,0.00000000,-0.00000000
-0.44722361,3.51009611,-3.51009531,0.02720142,-0.02720143,0.12422110,-0.12422112,0.63765315,-0.63765267,1.82349643,-1.82349581,0.21863406,-0.21863396,0.69426562,-0.69426541,0.62549731,-0.62549741,0.00000000,-0.00000000
-0.44122061,3.44811639,-3.44811590,0.02777018,-0.02777019,0.12391915,-0.12391918,0.61124149,-0.61124107,1.78071187,-1.78071144,0.21490865,-0.21490856,0.67713846,-0.67713830,0.64068650,-0.64068666,0.00000000,-0.00000000
-0.43521761,3.40582932,-3.40582914,0.02882600,-0.02882602,0.12392544,-0.12392547,0.58725572,-0.58725536,1.75031819,-1.75031796,0.21238797,-0.21238789,0.66215460,-0.66215449,0.66000086,-0.66000107,0.00000000,-0.00000000
-0.42921461,3.38389788,-3.38389803,0.03037787,-0.03037789,0.12426122,-0.12426126,0.56592796,-0.56592766,1.73266723,-1.73266719,0.21095956,-0.21095949,0.64962164,-0.64962158,0.68328635,-0.68328661,0.00000000,-0.00000000
-0.42321161,3.38269721,-3.38269767,0.03242855,-0.03242859,0.12494274,-0.12494279,0.54744958,-0.54744935,1.72791871,-1.72791886,0.21049344,-0.21049337,0.63982550,-0.63982548,0.71034005,-0.71034036,0.00000000,-0.00000000
-0.41720860,3.40230407,-3.40230485,0.03497396,-0.03497400,0.12598037,-0.12598042,0.53196786,-0.53196771,1.73603466,-1.73603501,0.21084621,-0.21084616,0.63302528,-0.63302532,0.74091483,-0.74091518,0.00000000,-0.00000000
-0.41120560,3.44248993,-3.44249101,0.03800241,-0.03800245,0.12737771,-0.12737777,0.51958292,-0.51958284,1.75677644,-1.75677697,0.21186561,-0.21186556,0.62944805,-0.62944814,0.77472487,-0.77472527,0.00000000,-0.00000000
-0.40520260,3.50271760,-3.50271897,0.04149402,-0.04149408,0.12913090,-0.12913096,0.51034499,-0.51034498,1.78970420,-1.78970492,0.21339506,-0.21339502,0.62928362,-0.62928376,0.81145195,-0.81145238,0.00000000,-0.00000000
-0.39919960,3.58214193,-3.58214357,0.04542022,-0.04542029,0.13122794,-0.13122801,0.50425221,-0.50425227,1.83417933,-1.83418020,0.21527838,-0.21527834,0.63267968,-0.63267987,0.85075214,-0.85075260,0.00000000,-0.00000000
-0.39319660,3.67961527,-3.67961715,0.04974337,-0.04974344,0.13364837,-0.13364844,0.50124906,-0.50124920,1.88936985,-1.88937087,0.21736415,-0.21736411,0.63973734,-0.63973757,0.89226295,-0.89226343,0.00000000,-0.00000000
-0.38719360,3.79369843,-3.79370051,0.05441662,-0.05441669,0.13636306,-0.13636314,0.50122568,-0.50122588,1.95425961,-1.95426076,0.21950994,-0.21950990,0.65050745,-0.65050773,0.93561053,-0.93561104,0.00000000,-0.00000000
-0.38119060,3.92267806,-3.92268032,0.05938403,-0.05938410,0.13933437,-0.13933445,0.50401823,-0.50401850,2.02766139,-2.02766265,0.22158602,-0.22158598,0.66498808,-0.66498840,0.98041708,-0.98041760,0.00000000,-0.00000000
-0.37518759,4.06459145,-4.06459385,0.06458101,-0.06458109,0.14251659,-0.14251667,0.50941068,-0.50941101,2.10823466,-2.10823600,0.22347859,-0.22347856,0.68312317,-0.68312353,1.02630820,-1.02630872,0.00000000,-0.00000000
-0.36918459,4.21725932,-4.21726182,0.06993509,-0.06993517,0.14585680,-0.14585687,0.51713803,-0.51713842,2.19450818,-2.19450958,0.22509247,-0.22509243,0.70480298,-0.70480336,1.07292029,-1.07292081,0.00000000,-0.00000000
-0.36318159,4.37832709,-4.37832965,0.07536702,-0.07536710,0.14929599,-0.14929607,0.52689130,-0.52689175,2.28490769,-2.28490913,0.22635310,-0.22635307,0.72986612,-0.72986653,1.11990790,-1.11990842,0.00000000,-0.00000000
-0.35717859,4.54531462,-4.54531720,0.08079227,-0.08079236,0.15277068,-0.15277076,0.53832431,-0.53832481,2.37778862,-2.37779006,0.22720804,-0.22720800,0.75810368,-0.75810411,1.16695099,-1.16695150,0.00000000,-0.00000000
-0.35117559,4.71567386,-4.71567641,0.08612291,-0.08612299,0.15621471,-0.15621478,0.55106215,-0.55106268,2.47147331,-2.47147473,0.22762767,-0.22762763,0.78926511,-0.78926556,1.21376201,-1.21376250,0.00000000,-0.00000000
-0.34517259,4.88685321,-4.88685570,0.09126969,-0.09126977,0.15956141,-0.15956148,0.56471137,-0.56471193,2.56429209,-2.56429347,0.22760543,-0.22760538,0.82306600,-0.82306646,1.26009263,-1.26009309,0.00000000,-0.00000000
-0.33916958,5.05636693,-5.05636932,0.09614447,-0.09614454,0.16274595,-0.16274601,0.57887157,-0.57887216,2.65462704,-2.65462835,0.22715733,-0.22715728,0.85919739,-0.85919786,1.30573999,-1.30574043,0.00000000,-0.00000000
-0.33316658,5.22186694,-5.22186919,0.10066278,-0.10066285,0.16570777,-0.16570782,0.59314806,-0.59314866,2.74095699,-2.74095820,0.22632096,-0.22632091,0.89733630,-0.89733678,1.35055209,-1.35055249,0.00000000,-0.00000000
-0.32716358,5.38121434,-5.38121641,0.10474645,-0.10474652,0.16839306,-0.16839310,0.60716506,-0.60716568,2.82190185,-2.82190295,0.22515394,-0.22515388,0.93715700,-0.93715748,1.39443203,-1.39443240,0.00000000,-0.00000000
-0.32116058,5.53254715,-5.53254902,0.10832624,-0.10832630,0.17075712,-0.17075716,0.62057913,-0.62057975,2.89626461,-2.89626557,0.22373182,-0.22373175,0.97834243,-0.97834291,1.43734071,-1.43734105,0.00000000,-0.00000000
-0.31515758,5.67434081,-5.67434247,0.11134426,-0.11134431,0.17276650,-0.17276653,0.63309190,-0.63309252,2.96306853,-2.96306935,0.22214554,-0.22214548,1.02059517,-1.02059564,1.47929758,-1.47929789,0.00000000,-0.00000000
-0.30915458,5.80545788,-5.80545931,0.11375618,-0.11375622,0.17440075,-0.17440078,0.64446175,-0.64446235,3.02158787,-3.02158854,0.22049848,-0.22049841,1.06364730,-1.06364776,1.52037897,-1.52037925,0.00000000,-0.00000000
-0.30315158,5.92518366,-5.92518485,0.11553306,-0.11553309,0.17565380,-0.17565382,0.65451367,-0.65451427,3.07137001,-3.07137052,0.21890299,-0.21890292,1.10726847,-1.10726892,1.56071382,-1.56071408,0.00000000,-0.00000000
-0.29714857,6.03324499,-6.03324594,0.11666267,-0.11666270,0.17653471,-0.17653472,0.66314681,-0.66314739,3.11224754,-3.11224788,0.21747677,-0.21747669,1.15127161,-1.15127205,1.60047637,-1.60047661,0.00000000,-0.00000000
-0.29114557,6.12981016,-6.12981089,0.11715031,-0.11715033,0.17706788,-0.17706788,0.67033909,-0.67033965,3.14433913,-3.14433931,0.21633880,-0.21633872,1.19551580,-1.19551623,1.63987588,-1.63987609,0.00000000,-0.00000000
-0.28514257,6.21546877,-6.21546927,0.11701897,-0.11701897,0.17729251,-0.17729250,0.67614864,-0.67614917,3.16803862,-3.16803865,0.21560520,-0.21560512,1.23990601,-1.23990643,1.67914334,-1.67914355,0.00000000,-0.00000000
-0.27913957,6.29119147,-6.29119178,0.11630884,-0.11630884,0.17726148,-0.17726147,0.68071171,-0.68071221,3.18399231,-3.18399219,0.21538498,-0.21538490,1.28438945,-1.28438985,1.71851557,-1.71851577,0.00000000,-0.00000000
-0.27313657,6.35827080,-6.35827093,0.11507628,-0.11507627,0.17703955,-0.17703954,0.68423709,-0.68423757,3.19306511,-3.19306487,0.21577574,-0.21577566,1.32894872,-1.32894912,1.75821710,-1.75821729,0.00000000,-0.00000000
-0.26713357,6.41824505,-6.41824503,0.11339202,-0.11339201,0.17670091,-0.17670089,0.68699700,-0.68699745,3.19629685,-3.19629649,0.21685967,-0.21685959,1.37359193,-1.37359231,1.79844055,-1.79844075,0.00000000,-0.00000000
-0.26113057,6.47280870,-6.47280856,0.11133894,-0.11133892,0.17632627,-0.17632625,0.68931483,-0.68931526,3.19485054,-3.19485010,0.21869974,-0.21869966,1.41834029,-1.41834067,1.83932659,-1.83932681,0.00000000,-0.00000000
-0.25512756,6.52371348,-6.52371325,0.10900927,-0.10900924,0.17599960,-0.17599958,0.69155014,-0.69155056,3.18995511,-3.18995459,0.22133639,-0.22133631,1.46321389,-1.46321426,1.88094428,-1.88094450,0.00000000,-0.00000000
-0.24912456,6.57266493,-6.57266464,0.10650150,-0.10650147,0.17580452,-0.17580451,0.69408156,-0.69408195,3.18284507,-3.18284450,0.22478487,-0.22478479,1.50821645,-1.50821682,1.92327308,-1.92327332,0.00000000,-0.00000000
-0.24312156,6.62121981,-6.62121949,0.10391702,-0.10391699,0.17582068,-0.17582066,0.69728816,-0.69728854,3.17470035,-3.17469974,0.22903328,-0.22903320,1.55331993,-1.55332029,1.96618777,-1.96618804,0.00000000,-0.00000000
-0.23711856,6.67068967,-6.67068934,0.10135662,-0.10135659,0.17612014,-0.17612013,0.70153036,-0.70153073,3.16658898,-3.16658836,0.23404152,-0.23404143,1.59845012,-1.59845048,2.00944723,-2.00944751,0.00000000,-0.00000000
-0.23111556,6.72205587,-6.72205555,0.09891708,-0.09891706,0.17676405,-0.17676405,0.70713097,-0.70713133,3.15941571,-3.15941510,0.23974124,-0.23974115,1.64347403,-1.64347438,2.05268819,-2.05268848,0.00000000,-0.00000000
-0.22511256,6.77590057,-6.77590027,0.09668787,-0.09668785,0.17779969,-0.17779969,0.71435742,-0.71435778,3.15387897,-3.15387837,0.24603684,-0.24603675,1.68819002,-1.68819036,2.09542471,-2.09542502,0.00000000,-0.00000000
-0.21910955,6.83235767,-6.83235741,0.09474817,-0.09474815,0.17925803,-0.17925804,0.72340594,-0.72340630,3.15043831,-3.15043773,0.25280757,-0.25280747,1.73232150,-1.73232183,2.13705391,-2.13705422,0.00000000,-0.00000000
-0.21310655,6.89108637,-6.89108614,0.09316433,-0.09316431,0.18115197,-0.18115199,0.73438845,-0.73438881,3.14929401,-3.14929346,0.25991067,-0.25991056,1.77551463,-1.77551494,2.17686803,-2.17686835,0.00000000,-0.00000000
-0.20710355,6.95126900,-6.95126879,0.09198777,-0.09198776,0.18347536,-0.18347539,0.74732287,-0.74732322,3.15037957,-3.15037905,0.26718549,-0.26718537,1.81734040,-1.81734069,2.21407280,-2.21407311,0.00000000,-0.00000000
-0.20110055,7.01163342,-7.01163324,0.09125355,-0.09125354,0.18620278,-0.18620280,0.76212723,-0.76212759,3.15336759,-3.15336711,0.27445860,-0.27445848,1.85730119,-1.85730144,2.24781141,-2.24781171,0.00000000,-0.00000000
-0.19509755,7.07049896,-7.07049879,0.09097950,-0.09097950,0.18929014,-0.18929017,0.77861815,-0.77861850,3.15768839,-3.15768794,0.28154948,-0.28154934,1.89484155,-1.89484177,2.27719330,-2.27719357,0.00000000,-0.00000000
-0.18909455,7.12584352,-7.12584334,0.09116608,-0.09116608,0.19267619,-0.19267623,0.79651354,-0.79651389,3.16256040,-3.16255997,0.28827680,-0.28827664,1.92936283,-1.92936302,2.30132645,-2.30132669,0.00000000,-0.00000000
-0.18309155,7.17538869,-7.17538847,0.09179683,-0.09179683,0.19628472,-0.19628476,0.81543972,-0.81544006,3.16703072,-3.16703031,0.29446496,-0.29446479,1.96024088,-1.96024102,2.31935190,-2.31935210,0.00000000,-0.00000000
-0.17708854,7.21669842,-7.21669814,0.09283946,-0.09283947,0.20002741,-0.20002746,0.83494263,-0.83494295,3.17002361,-3.17002321,0.29995068,-0.29995050,1.98684605,-1.98684614,2.33047861,-2.33047876,0.00000000,-0.00000000
-0.17108554,7.24728647,-7.24728612,0.09424757,-0.09424758,0.20380738,-0.20380743,0.85450265,-0.85450294,3.17039459,-3.17039418,0.30458929,-0.30458909,2.00856447,-2.00856449,2.33401722,-2.33401732,0.00000000,-0.00000000
-0.16508254,7.26472735,-7.26472689,0.09596276,-0.09596278,0.20752296,-0.20752302,0.87355254,-0.87355281,3.16698733,-3.16698691,0.30826051,-0.30826030,2.02481957,-2.02481954,2.32941093,-2.32941096,0.00000000,-0.00000000
-0.15907954,7.26676531,-7.26676473,0.09791723,-0.09791725,0.21107192,-0.21107197,0.89149766,-0.89149790,3.15869072,-3.15869027,0.31087350,-0.31087327,2.03509285,-2.03509275,2.31626195,-2.31626191,0.00000000,-0.00000000
-0.15307654,7.25141644,-7.25141571,0.10003660,-0.10003662,0.21435558,-0.21435563,0.90773769,-0.90773789,3.14449332,-3.14449283,0.31237085,-0.31237061,2.03894273,-2.03894256,2.29435220,-2.29435209,0.00000000,-0.00000000
-0.14707354,7.21705894,-7.21705805,0.10224291,-0.10224293,0.21728292,-0.21728297,0.92168883,-0.92168899,3.12353276,-3.12353222,0.31273145,-0.31273119,2.03602091,-2.03602067,2.26365730,-2.26365713,0.00000000,-0.00000000
-0.14107054,7.16250781,-7.16250675,0.10445766,-0.10445768,0.21977436,-0.21977440,0.93280565,-0.93280575,3.09513789,-3.09513730,0.31197194,-0.31197167,2.02608526,-2.02608495,2.22435307,-2.22435282,0.00000000,-0.00000000
-0.13506753,7.08707060,-7.08706938,0.10660479,-0.10660480,0.22176501,-0.22176505,0.94060151,-0.94060157,3.05886185,-3.05886121,0.31014680,-0.31014653,2.00900894,-2.00900856,2.17681414,-2.17681384,0.00000000,-0.00000000
-0.12906453,6.99058221,-6.99058082,0.10861333,-0.10861335,0.22320738,-0.22320742,0.94466681,-0.94466681,3.01450476,-3.01450406,0.30734696,-0.30734668,1.98478534,-1.98478489,2.12160505,-2.12160468,0.00000000,-0.00000000
-0.12306153,6.87341741,-6.87341587,0.11041990,-0.11041992,0.22407324,-0.22407328,0.94468408,-0.94468402,2.96212512,-2.96212436,0.30369690,-0.30369662,1.95352887,-1.95352836,2.05946386,-2.05946344,0.00000000,-0.00000000
-0.11705853,6.73648120,-6.73647952,0.11197062,-0.11197063,0.22435465,-0.22435469,0.94043945,-0.94043934,2.90203974,-2.90203894,0.29935051,-0.29935023,1.91547165,-1.91547108,1.99127943,-1.99127898,0.00000000,-0.00000000
-0.11105553,6.58117772,-6.58117591,0.11322262,-0.11322263,0.22406408,-0.22406411,0.93183003,-0.93182986,2.83481229,-2.83481144,0.29448559,-0.29448532,1.87095652,-1.87095590,1.91806323,-1.91806274,0.00000000,-0.00000000
-0.10505253,6.40935965,-6.40935775,0.11414502,-0.11414502,0.22323354,-0.22323357,0.91886668,-0.91886646,2.76123122,-2.76123034,0.28929745,-0.28929718,1.82042678,-1.82042613,1.84091700,-1.84091649,0.00000000,-0.00000000
-0.09904952,6.22326074,-6.22325877,0.11471925,-0.11471925,0.22191290,-0.22191293,0.90167245,-0.90167217,2.68227824,-2.68227733,0.28399156,-0.28399131,1.76441333,-1.76441264,1.76099779,-1.76099727,0.00000000,-0.00000000
-0.09304652,6.02541470,-6.02541268,0.11493892,-0.11493892,0.22016724,-0.22016726,0.88047651,-0.88047618,2.59908889,-2.59908798,0.27877581,-0.27877558,1.70351976,-1.70351905,1.67948178,-1.67948126,0.00000000,-0.00000000
-0.08704352,5.81856420,-5.81856218,0.11480904,-0.11480904,0.21807355,-0.21807357,0.85560420,-0.85560383,2.51290712,-2.51290621,0.27385244,-0.27385223,1.63840619,-1.63840547,1.59752843,-1.59752792,0.00000000,-0.00000000
-0.08104052,5.60556427,-5.60556227,0.11434486,-0.11434485,0.21571688,-0.21571690,0.82746352,-0.82746311,2.42503583,-2.42503493,0.26941009,-0.26940990,1.56977257,-1.56977184,1.51624640,-1.51624591,0.00000000,-0.00000000
-0.07503752,5.38928391,-5.38928197,0.11357020,-0.11357019,0.21318603,-0.21318606,0.79652886,-0.79652843,2.33678589,-2.33678502,0.26561620,-0.26561604,1.49834190,-1.49834117,1.43666247,-1.43666201,0.00000000,-0.00000000
-0.06903452,5.17251052,-5.17250866,0.11251561,-0.11251560,0.21056914,-0.21056917,0.76332279,-0.76332233,2.24942565,-2.24942482,0.26261021,-0.26261008,1.42484425,-1.42484353,1.35969456,-1.35969415,0.00000000,-0.00000000
-0.06303152,4.95786069,-4.95785893,0.11121621,-0.11121620,0.20794926,-0.20794930,0.72839668,-0.72839621,2.16413331,-2.16413253,0.26049766,-0.26049756,1.35000175,-1.35000106,1.28612979,-1.28612942,0.00000000,-0.00000000
-0.05702851,4.74770114,-4.74769951,0.10970952,-0.10970950,0.20540025,-0.20540029,0.69231127,-0.69231079,2.08195422,-2.08195350,0.25934561,-0.25934553,1.27451525,-1.27451458,1.21660807,-1.21660774,0.00000000,-0.00000000
-0.05102551,4.54408277,-4.54408127,0.10803331,-0.10803330,0.20298312,-0.20298316,0.65561779,-0.65561731,2.00376487,-2.00376422,0.25917950,-0.25917945,1.19905269,-1.19905206,1.15161173,-1.15161145,0.00000000,-0.00000000
-0.04502251,4.34869016,-4.34868881,0.10622365,-0.10622364,0.20074311,-0.20074316,0.61884075,-0.61884028,1.93024514,-1.93024456,0.25998169,-0.25998168,1.12423964,-1.12423904,1.09146124,-1.09146100,0.00000000,-0.00000000
-0.03901951,4.16280846,-4.16280726,0.10431313,-0.10431312,0.19870756,-0.19870761,0.58246285,-0.58246239,1.86185987,-1.86185935,0.26169173,-0.26169174,1.05065188,-1.05065132,1.03631687,-1.03631669,0.00000000,-0.00000000
-0.03301651,3.98730826,-3.98730721,0.10232951,-0.10232950,0.19688480,-0.19688486,0.54691274,-0.54691229,1.79885044,-1.79884998,0.26420833,-0.26420836,0.97881027,-0.97880976,0.98618606,-0.98618592,0.00000000,-0.00000000
-0.02701351,3.82264901,-3.82264809,0.10029474,-0.10029473,0.19526404,-0.19526410,0.51255593,-0.51255551,1.74123666,-1.74123627,0.26739319,-0.26739325,0.90917773,-0.90917726,0.94093579,-0.94093568,0.00000000,-0.00000000
-0.02101051,3.66889996,-3.66889917,0.09822440,-0.09822440,0.19381636,-0.19381642,0.47968917,-0.47968877,1.68882855,-1.68882820,0.27107635,-0.27107642,0.84215833,-0.84215790,0.90030949,-0.90030942,0.00000000,-0.00000000
-0.01500750,3.52577759,-3.52577692,0.09612768,-0.09612767,0.19249669,-0.19249675,0.44853820,-0.44853782,1.64124738,-1.64124708,0.27506295,-0.27506304,0.77809825,-0.77809787,0.86394751,-0.86394747,0.00000000,-0.00000000
-0.00900450,3.39269726,-3.39269667,0.09400767,-0.09400766,0.19124672,-0.19124678,0.41925880,-0.41925845,1.59795493,-1.59795466,0.27914128,-0.27914138,0.71728861,-0.71728827,0.83141027,-0.83141024,0.00000000,-0.00000000
-0.00300150,3.26883652,-3.26883599,0.09186219,-0.09186219,0.18999867,-0.18999873,0.39194091,-0.39194058,1.55828924,-1.55828899,0.28309157,-0.28309168,0.65996969,-0.65996939,0.80220317,-0.80220316,0.00000000,-0.00000000
0.00300150,3.15320710,-3.15320662,0.08968492,-0.08968492,0.18867957,-0.18867963,0.36661521,-0.36661490,1.52150538,-1.52150513,0.28669535,-0.28669546,0.60633653,-0.60633626,0.77580232,-0.77580232,0.00000000,-0.00000000
0.00900450,3.04473205,-3.04473159,0.08746674,-0.08746673,0.18721599,-0.18721604,0.34326181,-0.34326153,1.48681896,-1.48681870,0.28974495,-0.28974506,0.55654551,-0.55654528,0.75167996,-0.75167995,0.00000000,-0.00000000
0.01500750,2.94232462,-2.94232415,0.08519735,-0.08519734,0.18553891,-0.18553895,0.32182040,-0.32182014,1.45345062,-1.45345035,0.29205276,-0.29205286,0.51072166,-0.51072145,0.72932885,-0.72932883,0.00000000,-0.00000000
0.02101051,2.84496525,-2.84496475,0.08286690,-0.08286689,0.18358849,-0.18358852,0.30220108,-0.30220085,1.42066928,-1.42066898,0.29345979,-0.29345988,0.46896631,-0.46896613,0.70828471,-0.70828468,0.00000000,-0.00000000
