energy_ev,total_up,total_down,Al_p_up,Al_p_down,Al_d_up,Al_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.06903452,1.86531131,-1.86531131,0.21379185,-0.21379185,0.00000000,-0.00000000,0.50868989,-0.50868989,0.43953678,-0.43953678,0.02606805,-0.02606805,1.33550396,-1.33550396
-0.06303152,1.85380878,-1.85380878,0.21401139,-0.21401139,0.00000000,-0.00000000,0.50721360,-0.50721360,0.43217257,-0.43217257,0.02526401,-0.02526401,1.33231075,-1.33231075
-0.05702851,1.83913164,-1.83913164,0.21394311,-0.21394311,0.00000000,-0.00000000,0.50492273,-0.50492273,0.42471746,-0.42471746,0.02452434,-0.02452434,1.32541606,-1.32541606
-0.05102551,1.82166904,-1.82166904,0.21359083,-0.21359083,0.00000000,-0.00000000,0.50186115,-0.50186115,0.41730637,-0.41730637,0.02385720,-0.02385720,1.31507642,-1.31507642
-0.04502251,1.80184461,-1.80184461,0.21295568,-0.21295568,0.00000000,-0.00000000,0.49806811,-0.49806811,0.41005816,-0.41005816,0.02327106,-0.02327106,1.30162349,-1.30162349
-0.03901951,1.78010468,-1.78010468,0.21203694,-0.21203694,0.00000000,-0.00000000,0.49357826,-0.49357826,0.40307342,-0.40307342,0.02277423,-0.02277423,1.28545269,-1.28545269
-0.03301651,1.75690703,-1.75690703,0.21083309,-0.21083309,0.00000000,-0.00000000,0.48842237,-0.48842237,0.39643319,-0.39643319,0.02237433,-0.02237433,1.26701026,-1.26701026
-0.02701351,1.73271006,-1.73271006,0.20934304,-0.20934304,0.00000000,-0.00000000,0.48262860,-0.48262860,0.39019872,-0.39019872,0.02207780,-0.02207780,1.24677907,-1.24677907
-0.02101051,1.70796286,-1.70796286,0.20756739,-0.20756739,0.00000000,-0.00000000,0.47622413,-0.47622413,0.38441208,-0.38441208,0.02188947,-0.02188947,1.22526372,-1.22526372
-0.01500750,1.68309612,-1.68309612,0.20550967,-0.20550967,0.00000000,-0.00000000,0.46923701,-0.46923701,0.37909759,-0.37909759,0.02181221,-0.02181221,1.20297547,-1.20297547
-0.00900450,1.65851403,-1.65851403,0.20317748,-0.20317748,0.00000000,-0.00000000,0.46169811,-0.46169811,0.37426376,-0.37426376,0.02184657,-0.02184657,1.18041731,-1.18041731
-0.00300150,1.63458736,-1.63458736,0.20058338,-0.20058338,0.00000000,-0.00000000,0.45364303,-0.45364303,0.36990568,-0.36990568,0.02199064,-0.02199064,1.15807004,-1.15807004
0.00300150,1.61164779,-1.61164779,0.19774565,-0.19774565,0.00000000,-0.00000000,0.44511372,-0.44511372,0.36600770,-0.36600770,0.02223984,-0.02223984,1.13637943,-1.13637942
0.00900450,1.58998353,-1.58998353,0.19468860,-0.19468860,0.00000000,-0.00000000,0.43615987,-0.43615987,0.36254614,-0.36254614,0.02258697,-0.02258697,1.11574527,-1.11574527
0.01500750,1.56983638,-1.56983638,0.19144277,-0.19144277,0.00000000,-0.00000000,0.42683988,-0.42683988,0.35949201,-0.35949201,0.02302219,-0.02302219,1.09651252,-1.09651252
0.02101051,1.55140029,-1.55140029,0.18804463,-0.18804463,0.00000000,-0.00000000,0.41722132,-0.41722131,0.35681353,-0.35681353,0.02353327,-0.02353327,1.07896473,-1.07896473
0.02701351,1.53482145,-1.53482145,0.18453620,-0.18453620,0.00000000,-0.00000000,0.40738104,-0.40738104,0.35447843,-0.35447843,0.02410578,-0.02410578,1.06332027,-1.06332027
0.03301651,1.52019989,-1.52019989,0.18096426,-0.18096426,0.00000000,-0.00000000,0.39740481,-0.39740481,0.35245595,-0.35245595,0.02472347,-0.02472347,1.04973109,-1.04973109
0.03901951,1.50759263,-1.50759263,0.17737951,-0.17737951,0.00000000,-0.00000000,0.38738648,-0.38738648,0.35071852,-0.35071852,0.02536864,-0.02536864,1.03828422,-1.03828422
0.04502251,1.49701823,-1.49701823,0.17383548,-0.17383548,0.00000000,-0.00000000,0.37742694,-0.37742694,0.34924306,-0.34924306,0.02602266,-0.02602266,1.02900576,-1.02900576
0.05102551,1.48846259,-1.48846259,0.17038744,-0.17038744,0.00000000,-0.00000000,0.36763271,-0.36763271,0.34801203,-0.34801203,0.02666646,-0.02666646,1.02186712,-1.02186712
0.05702851,1.48188580,-1.48188580,0.16709123,-0.16709123,0.00000000,-0.00000000,0.35811441,-0.35811441,0.34701412,-0.34701412,0.02728108,-0.02728108,1.01679320,-1.01679320
0.06303152,1.47722978,-1.47722978,0.16400217,-0.16400217,0.00000000,-0.00000000,0.34898508,-0.34898508,0.34624473,-0.34624473,0.02784824,-0.02784824,1.01367203,-1.01367203
0.06903452,1.47442630,-1.47442630,0.16117397,-0.16117397,0.00000000,-0.00000000,0.34035848,-0.34035848,0.34570611,-0.34570611,0.02835090,-0.02835090,1.01236528,-1.01236528
0.07503752,1.47340505,-1.47340505,0.15865774,-0.15865774,0.00000000,-0.00000000,0.33234747,-0.33234747,0.34540740,-0.34540740,0.02877375,-0.02877375,1.01271936,-1.01271936
0.08104052,1.47410131,-1.47410131,0.15650113,-0.15650113,0.00000000,-0.00000000,0.32506231,-0.32506231,0.34536433,-0.34536433,0.02910371,-0.02910371,1.01457615,-1.01457615
0.08704352,1.47646274,-1.47646275,0.15474750,-0.15474750,0.00000000,-0.00000000,0.31860921,-0.31860921,0.34559885,-0.34559885,0.02933030,-0.02933030,1.01778320,-1.01778320
0.09304652,1.48045501,-1.48045501,0.15343523,-0.15343523,0.00000000,-0.00000000,0.31308886,-0.31308886,0.34613842,-0.34613842,0.02944598,-0.02944598,1.02220256,-1.02220256
0.09904952,1.48606558,-1.48606558,0.15259707,-0.15259707,0.00000000,-0.00000000,0.30859506,-0.30859506,0.34701515,-0.34701515,0.02944632,-0.02944632,1.02771803,-1.02771803
0.10505253,1.49330574,-1.49330574,0.15225957,-0.15225957,0.00000000,-0.00000000,0.30521346,-0.30521346,0.34826473,-0.34826473,0.02933016,-0.02933016,1.03424030,-1.03424030
0.11105553,1.50221022,-1.50221022,0.15244249,-0.15244249,0.00000000,-0.00000000,0.30302030,-0.30302030,0.34992503,-0.34992503,0.02909952,-0.02909952,1.04170971,-1.04170971
0.11705853,1.51283459,-1.51283459,0.15315829,-0.15315829,0.00000000,-0.00000000,0.30208114,-0.30208114,0.35203458,-0.35203458,0.02875952,-0.02875952,1.05009666,-1.05009666
0.12306153,1.52525029,-1.52525029,0.15441164,-0.15441165,0.00000000,-0.00000000,0.30244965,-0.30244965,0.35463074,-0.35463074,0.02831812,-0.02831812,1.05939940,-1.05939940
0.12906453,1.53953744,-1.53953744,0.15619891,-0.15619891,0.00000000,-0.00000000,0.30416632,-0.30416632,0.35774768,-0.35774768,0.02778579,-0.02778579,1.06963948,-1.06963948
0.13506753,1.55577578,-1.55577578,0.15850771,-0.15850771,0.00000000,-0.00000000,0.30725715,-0.30725715,0.36141429,-0.36141429,0.02717504,-0.02717504,1.08085505,-1.08085505
0.14107054,1.57403405,-1.57403405,0.16131656,-0.16131656,0.00000000,-0.00000000,0.31173235,-0.31173235,0.36565192,-0.36565192,0.02649998,-0.02649998,1.09309231,-1.09309232
0.14707354,1.59435839,-1.59435839,0.16459460,-0.16459460,0.00000000,-0.00000000,0.31758502,-0.31758502,0.37047217,-0.37047217,0.02577573,-0.02577573,1.10639567,-1.10639567
0.15307654,1.61676034,-1.61676034,0.16830147,-0.16830147,0.00000000,-0.00000000,0.32478994,-0.32478994,0.37587477,-0.37587477,0.02501793,-0.02501793,1.12079700,-1.12079700
0.15907954,1.64120502,-1.64120502,0.17238735,-0.17238735,0.00000000,-0.00000000,0.33330239,-0.33330239,0.38184570,-0.38184570,0.02424209,-0.02424209,1.13630479,-1.13630479
0.16508254,1.66760035,-1.66760035,0.17679326,-0.17679326,0.00000000,-0.00000000,0.34305723,-0.34305723,0.38835549,-0.38835549,0.02346316,-0.02346316,1.15289352,-1.15289352
0.17108554,1.69578766,-1.69578766,0.18145160,-0.18145160,0.00000000,-0.00000000,0.35396819,-0.35396819,0.39535809,-0.39535809,0.02269497,-0.02269497,1.17049417,-1.17049417
0.17708854,1.72553463,-1.72553463,0.18628697,-0.18628697,0.00000000,-0.00000000,0.36592748,-0.36592748,0.40279008,-0.40279008,0.02194988,-0.02194988,1.18898623,-1.18898623
0.18309155,1.75653074,-1.75653075,0.19121721,-0.19121721,0.00000000,-0.00000000,0.37880579,-0.37880579,0.41057046,-0.41057046,0.02123840,-0.02123840,1.20819180,-1.20819180
0.18909455,1.78838585,-1.78838585,0.19615480,-0.19615480,0.00000000,-0.00000000,0.39245272,-0.39245272,0.41860108,-0.41860108,0.02056896,-0.02056896,1.22787219,-1.22787219
0.19509755,1.82063198,-1.82063198,0.20100843,-0.20100843,0.00000000,-0.00000000,0.40669776,-0.40669776,0.42676762,-0.42676762,0.01994777,-0.01994777,1.24772732,-1.24772732
0.20110055,1.85272857,-1.85272857,0.20568476,-0.20568476,0.00000000,-0.00000000,0.42135175,-0.42135175,0.43494110,-0.43494110,0.01937875,-0.01937875,1.26739813,-1.26739813
0.20710355,1.88407091,-1.88407091,0.21009039,-0.21009039,0.00000000,-0.00000000,0.43620888,-0.43620888,0.44298008,-0.44298008,0.01886357,-0.01886357,1.28647186,-1.28647186
0.21310655,1.91400170,-1.91400170,0.21413379,-0.21413379,0.00000000,-0.00000000,0.45104924,-0.45104924,0.45073319,-0.45073319,0.01840173,-0.01840173,1.30449040,-1.30449040
0.21910955,1.94182535,-1.94182535,0.21772735,-0.21772735,0.00000000,-0.00000000,0.46564194,-0.46564194,0.45804220,-0.45804220,0.01799080,-0.01799080,1.32096108,-1.32096109
0.22511256,1.96682444,-1.96682444,0.22078926,-0.22078926,0.00000000,-0.00000000,0.47974859,-0.47974860,0.46474524,-0.46474524,0.01762659,-0.01762659,1.33536984,-1.33536985
0.23111556,1.98827784,-1.98827785,0.22324531,-0.22324531,0.00000000,-0.00000000,0.49312736,-0.49312736,0.47068043,-0.47068043,0.01730348,-0.01730348,1.34719600,-1.34719600
0.23711856,2.00547992,-2.00547992,0.22503049,-0.22503049,0.00000000,-0.00000000,0.50553719,-0.50553720,0.47568941,-0.47568941,0.01701472,-0.01701472,1.35592827,-1.35592827
0.24312156,2.01775991,-2.01775991,0.22609031,-0.22609031,0.00000000,-0.00000000,0.51674248,-0.51674248,0.47962106,-0.47962106,0.01675272,-0.01675272,1.36108118,-1.36108118
0.24912456,2.02450111,-2.02450111,0.22638193,-0.22638193,0.00000000,-0.00000000,0.52651774,-0.52651774,0.48233495,-0.48233495,0.01650942,-0.01650942,1.36221139,-1.36221139
0.25512756,2.02515889,-2.02515889,0.22587492,-0.22587492,0.00000000,-0.00000000,0.53465239,-0.53465239,0.48370477,-0.48370477,0.01627655,-0.01627655,1.35893310,-1.35893310
0.26113057,2.01927726,-2.01927726,0.22455173,-0.22455173,0.00000000,-0.00000000,0.54095553,-0.54095553,0.48362138,-0.48362138,0.01604595,-0.01604595,1.35093200,-1.35093200
0.26713357,2.00650308,-2.00650308,0.22240795,-0.22240795,0.00000000,-0.00000000,0.54526037,-0.54526037,0.48199563,-0.48199563,0.01580986,-0.01580986,1.33797711,-1.33797711
0.27313657,1.98659785,-1.98659785,0.21945221,-0.21945221,0.00000000,-0.00000000,0.54742848,-0.54742848,0.47876069,-0.47876069,0.01556107,-0.01556107,1.31993021,-1.31993021
0.27913957,1.95944638,-1.95944638,0.21570590,-0.21570590,0.00000000,-0.00000000,0.54735352,-0.54735352,0.47387410,-0.47387409,0.01529322,-0.01529322,1.29675224,-1.29675224
0.28514257,1.92506235,-1.92506235,0.21120262,-0.21120262,0.00000000,-0.00000000,0.54496442,-0.54496442,0.46731914,-0.46731914,0.01500088,-0.01500088,1.26850672,-1.26850672
0.29114557,1.88359053,-1.88359052,0.20598753,-0.20598753,0.00000000,-0.00000000,0.54022787,-0.54022787,0.45910592,-0.45910592,0.01467971,-0.01467971,1.23535988,-1.23535987
0.29714857,1.83530552,-1.83530552,0.20011644,-0.20011644,0.00000000,-0.00000000,0.53315002,-0.53315002,0.44927176,-0.44927176,0.01432651,-0.01432651,1.19757762,-1.19757762
0.30315158,1.78060737,-1.78060736,0.19365483,-0.19365483,0.00000000,-0.00000000,0.52377737,-0.52377737,0.43788106,-0.43788106,0.01393931,-0.01393931,1.15551960,-1.15551960
0.30915458,1.72001395,-1.72001395,0.18667676,-0.18667676,0.00000000,-0.00000000,0.51219666,-0.51219665,0.42502468,-0.42502468,0.01351736,-0.01351736,1.10963045,-1.10963045
0.31515758,1.65415056,-1.65415056,0.17926366,-0.17926366,0.00000000,-0.00000000,0.49853384,-0.49853384,0.41081860,-0.41081860,0.01306109,-0.01306109,1.06042883,-1.06042883
0.32116058,1.58373705,-1.58373705,0.17150303,-0.17150303,0.00000000,-0.00000000,0.48295217,-0.48295217,0.39540217,-0.39540217,0.01257211,-0.01257211,1.00849458,-1.00849458
0.32716358,1.50957283,-1.50957282,0.16348711,-0.16348711,0.00000000,-0.00000000,0.46564923,-0.46564923,0.37893573,-0.37893573,0.01205310,-0.01205310,0.95445459,-0.95445459
0.33316658,1.43252031,-1.43252030,0.15531148,-0.15531148,0.00000000,-0.00000000,0.44685326,-0.44685326,0.36159777,-0.36159777,0.01150772,-0.01150772,0.89896789,-0.89896788
0.33916958,1.35348730,-1.35348729,0.14707354,-0.14707354,0.00000000,-0.00000000,0.42681862,-0.42681862,0.34358163,-0.34358163,0.01094053,-0.01094053,0.84271051,-0.84271051
0.34517259,1.27340876,-1.27340876,0.13887109,-0.13887109,0.00000000,-0.00000000,0.40582068,-0.40582068,0.32509192,-0.32509192,0.01035680,-0.01035680,0.78636073,-0.78636073
0.35117559,1.19322859,-1.19322859,0.13080080,-0.13080080,0.00000000,-0.00000000,0.38415026,-0.38415026,0.30634058,-0.30634058,0.00976243,-0.00976243,0.73058499,-0.73058499
0.35717859,1.11388186,-1.11388186,0.12295672,-0.12295672,0.00000000,-0.00000000,0.36210768,-0.36210768,0.28754283,-0.28754283,0.00916375,-0.00916375,0.67602505,-0.67602505
0.36318159,1.03627799,-1.03627798,0.11542887,-0.11542887,0.00000000,-0.00000000,0.33999681,-0.33999681,0.26891313,-0.26891312,0.00856741,-0.00856741,0.62328668,-0.62328668
0.36918459,0.96128530,-0.96128530,0.10830183,-0.10830183,0.00000000,-0.00000000,0.31811910,-0.31811910,0.25066110,-0.25066110,0.00798020,-0.00798020,0.57293007,-0.57293007
0.37518759,0.88971735,-0.88971735,0.10165356,-0.10165356,0.00000000,-0.00000000,0.29676788,-0.29676788,0.23298778,-0.23298778,0.00740892,-0.00740892,0.52546208,-0.52546208
0.38119060,0.82232119,-0.82232119,0.09555425,-0.09555425,0.00000000,-0.00000000,0.27622306,-0.27622306,0.21608212,-0.21608212,0.00686026,-0.00686026,0.48133054,-0.48133053
0.38719360,0.75976786,-0.75976786,0.09006544,-0.09006544,0.00000000,-0.00000000,0.25674638,-0.25674638,0.20011787,-0.20011787,0.00634061,-0.00634061,0.44092034,-0.44092034
0.39319660,0.70264525,-0.70264525,0.08523931,-0.08523931,0.00000000,-0.00000000,0.23857731,-0.23857731,0.18525106,-0.18525106,0.00585604,-0.00585604,0.40455146,-0.40455146
0.39919960,0.65145316,-0.65145316,0.08111822,-0.08111822,0.00000000,-0.00000000,0.22192971,-0.22192971,0.17161794,-0.17161794,0.00541213,-0.00541213,0.37247855,-0.37247855
0.40520260,0.60660079,-0.60660079,0.07773450,-0.07773450,0.00000000,-0.00000000,0.20698924,-0.20698924,0.15933355,-0.15933355,0.00501391,-0.00501391,0.34489208,-0.34489207
0.41120560,0.56840628,-0.56840627,0.07511049,-0.07511049,0.00000000,-0.00000000,0.19391162,-0.19391162,0.14849092,-0.14849092,0.00466583,-0.00466583,0.32192062,-0.32192062
0.41720860,0.53709822,-0.53709822,0.07325890,-0.07325890,0.00000000,-0.00000000,0.18282162,-0.18282162,0.13916080,-0.13916080,0.00437167,-0.00437167,0.30363432,-0.30363432
0.42321161,0.51281901,-0.51281901,0.07218326,-0.07218326,0.00000000,-0.00000000,0.17381286,-0.17381286,0.13139200,-0.13139200,0.00413453,-0.00413453,0.29004909,-0.29004909
0.42921461,0.49562959,-0.49562959,0.07187878,-0.07187878,0.00000000,-0.00000000,0.16694825,-0.16694825,0.12521219,-0.12521219,0.00395683,-0.00395683,0.28113149,-0.28113149
0.43521761,0.48551553,-0.48551553,0.07233324,-0.07233324,0.00000000,-0.00000000,0.16226106,-0.16226106,0.12062915,-0.12062915,0.00384028,-0.00384028,0.27680414,-0.27680414
0.44122061,0.48239406,-0.48239406,0.07352811,-0.07352811,0.00000000,-0.00000000,0.15975650,-0.15975650,0.11763232,-0.11763232,0.00378590,-0.00378590,0.27695147,-0.27695147
0.44722361,0.48612185,-0.48612185,0.07543975,-0.07543975,0.00000000,-0.00000000,0.15941369,-0.15941369,0.11619462,-0.11619462,0.00379403,-0.00379403,0.28142581,-0.28142581
0.45322661,0.49650336,-0.49650336,0.07804064,-0.07804064,0.00000000,-0.00000000,0.16118804,-0.16118804,0.11627450,-0.11627450,0.00386436,-0.00386436,0.29005368,-0.29005368
0.45922961,0.51329948,-0.51329948,0.08130062,-0.08130062,0.00000000,-0.00000000,0.16501379,-0.16501379,0.11781795,-0.11781795,0.00399595,-0.00399595,0.30264235,-0.30264236
0.46523262,0.53623631,-0.53623631,0.08518815,-0.08518815,0.00000000,-0.00000000,0.17080680,-0.17080680,0.12076060,-0.12076060,0.00418727,-0.00418727,0.31898646,-0.31898646
0.47123562,0.56501389,-0.56501389,0.08967136,-0.08967137,0.00000000,-0.00000000,0.17846733,-0.17846734,0.12502976,-0.12502976,0.00443621,-0.00443621,0.33887480,-0.33887480
0.47723862,0.59931475,-0.59931475,0.09471908,-0.09471908,0.00000000,-0.00000000,0.18788296,-0.18788296,0.13054628,-0.13054628,0.00474014,-0.00474014,0.36209709,-0.36209709
0.48324162,0.63881201,-0.63881201,0.10030157,-0.10030157,0.00000000,-0.00000000,0.19893133,-0.19893133,0.13722627,-0.13722627,0.00509594,-0.00509594,0.38845070,-0.38845070
0.48924462,0.68317695,-0.68317695,0.10639121,-0.10639121,0.00000000,-0.00000000,0.21148294,-0.21148294,0.14498264,-0.14498264,0.00550002,-0.00550002,0.41774700,-0.41774700
0.49524762,0.73208580,-0.73208580,0.11296280,-0.11296280,0.00000000,-0.00000000,0.22540372,-0.22540372,0.15372642,-0.15372642,0.00594839,-0.00594839,0.44981728,-0.44981728
0.50125063,0.78522552,-0.78522552,0.11999374,-0.11999374,0.00000000,-0.00000000,0.24055741,-0.24055741,0.16336781,-0.16336781,0.00643668,-0.00643668,0.48451791,-0.48451791
0.50725363,0.84229841,-0.84229841,0.12746388,-0.12746388,0.00000000,-0.00000000,0.25680770,-0.25680770,0.17381700,-0.17381700,0.00696021,-0.00696021,0.52173439,-0.52173439
0.51325663,0.90302525,-0.90302525,0.13535522,-0.13535522,0.00000000,-0.00000000,0.27402014,-0.27402014,0.18498479,-0.18498479,0.00751400,-0.00751400,0.56138394,-0.56138395
0.51925963,0.96714681,-0.96714681,0.14365129,-0.14365129,0.00000000,-0.00000000,0.29206366,-0.29206366,0.19678296,-0.19678296,0.00809287,-0.00809287,0.60341648,-0.60341648
0.52526263,1.03442355,-1.03442355,0.15233639,-0.15233639,0.00000000,-0.00000000,0.31081171,-0.31081171,0.20912443,-0.20912443,0.00869145,-0.00869145,0.64781339,-0.64781339
0.53126563,1.10463340,-1.10463341,0.16139463,-0.16139463,0.00000000,-0.00000000,0.33014309,-0.33014309,0.22192321,-0.22192321,0.00930427,-0.00930427,0.69458410,-0.69458410
0.53726863,1.17756749,-1.17756749,0.17080891,-0.17080891,0.00000000,-0.00000000,0.34994224,-0.34994224,0.23509424,-0.23509424,0.00992578,-0.00992578,0.74376022,-0.74376022
0.54327164,1.25302397,-1.25302397,0.18055966,-0.18055966,0.00000000,-0.00000000,0.37009920,-0.37009920,0.24855306,-0.24855306,0.01055047,-0.01055047,0.79538715,-0.79538715
0.54927464,1.33080002,-1.33080002,0.19062378,-0.19062378,0.00000000,-0.00000000,0.39050912,-0.39050912,0.26221535,-0.26221535,0.01117285,-0.01117285,0.84951341,-0.84951341
0.55527764,1.41068242,-1.41068243,0.20097339,-0.20097339,0.00000000,-0.00000000,0.41107137,-0.41107137,0.27599647,-0.27599647,0.01178757,-0.01178757,0.90617789,-0.90617789
0.56128064,1.49243692,-1.49243693,0.21157484,-0.21157485,0.00000000,-0.00000000,0.43168838,-0.43168838,0.28981094,-0.28981094,0.01238946,-0.01238946,0.96539547,-0.96539547
0.56728364,1.57579710,-1.57579711,0.22238779,-0.22238779,0.00000000,-0.00000000,0.45226414,-0.45226414,0.30357193,-0.30357193,0.01297358,-0.01297358,1.02714170,-1.02714170
0.57328664,1.66045327,-1.66045327,0.23336449,-0.23336449,0.00000000,-0.00000000,0.47270265,-0.47270265,0.31719091,-0.31719091,0.01353526,-0.01353526,1.09133716,-1.09133716
0.57928964,1.74604213,-1.74604213,0.24444940,-0.24444940,0.00000000,-0.00000000,0.49290623,-0.49290623,0.33057729,-0.33057729,0.01407019,-0.01407019,1.15783254,-1.15783255
0.58529265,1.83213792,-1.83213792,0.25557901,-0.25557901,0.00000000,-0.00000000,0.51277394,-0.51277394,0.34363840,-0.34363840,0.01457441,-0.01457441,1.22639522,-1.22639522
0.59129565,1.91824586,-1.91824587,0.26668210,-0.26668210,0.00000000,-0.00000000,0.53220023,-0.53220023,0.35627950,-0.35627950,0.01504441,-0.01504441,1.29669830,-1.29669830
0.59729865,2.00379847,-2.00379847,0.27768027,-0.27768027,0.00000000,-0.00000000,0.55107393,-0.55107393,0.36840425,-0.36840425,0.01547711,-0.01547711,1.36831311,-1.36831311
0.60330165,2.08815545,-2.08815545,0.28848889,-0.28848889,0.00000000,-0.00000000,0.56927761,-0.56927761,0.37991528,-0.37991528,0.01586993,-0.01586993,1.44070578,-1.44070578
0.60930465,2.17060751,-2.17060751,0.29901838,-0.29901838,0.00000000,-0.00000000,0.58668763,-0.58668764,0.39071518,-0.39071518,0.01622080,-0.01622080,1.51323865,-1.51323865
0.61530765,2.25038451,-2.25038451,0.30917582,-0.30917582,0.00000000,-0.00000000,0.60317472,-0.60317472,0.40070773,-0.40070773,0.01652819,-0.01652819,1.58517683,-1.58517683
0.62131066,2.32666778,-2.32666778,0.31886685,-0.31886685,0.00000000,-0.00000000,0.61860527,-0.61860527,0.40979946,-0.40979946,0.01679111,-0.01679111,1.65570001,-1.65570002
0.62731366,2.39860659,-2.39860660,0.32799780,-0.32799780,0.00000000,-0.00000000,0.63284338,-0.63284338,0.41790143,-0.41790143,0.01700911,-0.01700911,1.72391949,-1.72391949
0.63331666,2.46533827,-2.46533828,0.33647798,-0.33647798,0.00000000,-0.00000000,0.64575350,-0.64575350,0.42493122,-0.42493122,0.01718230,-0.01718230,1.78889981,-1.78889981
0.63931966,2.52601128,-2.52601128,0.34422208,-0.34422208,0.00000000,-0.00000000,0.65720369,-0.65720369,0.43081510,-0.43081510,0.01731133,-0.01731133,1.84968443,-1.84968443
0.64532266,2.57981038,-2.57981038,0.35115251,-0.35115251,0.00000000,-0.00000000,0.66706944,-0.66706945,0.43549020,-0.43549020,0.01739738,-0.01739738,1.90532433,-1.90532433
0.65132566,2.62598292,-2.62598292,0.35720176,-0.35720176,0.00000000,-0.00000000,0.67523774,-0.67523774,0.43890667,-0.43890666,0.01744213,-0.01744213,1.95490840,-1.95490840
0.65732866,2.66386492,-2.66386492,0.36231444,-0.36231444,0.00000000,-0.00000000,0.68161138,-0.68161138,0.44102974,-0.44102974,0.01744771,-0.01744771,1.99759424,-1.99759424
0.66333167,2.69290588,-2.69290588,0.36644920,-0.36644920,0.00000000,-0.00000000,0.68611323,-0.68611323,0.44184152,-0.44184152,0.01741672,-0.01741672,2.03263803,-2.03263803
0.66933467,2.71269104,-2.71269104,0.36958015,-0.36958015,0.00000000,-0.00000000,0.68869027,-0.68869027,0.44134244,-0.44134244,0.01735210,-0.01735210,2.05942196,-2.05942196
0.67533767,2.72295990,-2.72295990,0.37169805,-0.37169805,0.00000000,-0.00000000,0.68931716,-0.68931716,0.43955233,-0.43955232,0.01725715,-0.01725715,2.07747793,-2.07747793
0.68134067,2.72362016,-2.72362016,0.37281081,-0.37281081,0.00000000,-0.00000000,0.68799911,-0.68799911,0.43651092,-0.43651092,0.01713544,-0.01713544,2.08650642,-2.08650642
0.68734367,2.71475611,-2.71475611,0.37294368,-0.37294368,0.00000000,-0.00000000,0.68477398,-0.68477398,0.43227787,-0.43227787,0.01699074,-0.01699074,2.08638949,-2.08638949
0.69334667,2.69663109,-2.69663109,0.37213876,-0.37213876,0.00000000,-0.00000000,0.67971332,-0.67971332,0.42693207,-0.42693207,0.01682697,-0.01682697,2.07719729,-2.07719729
0.69934967,2.66968366,-2.66968366,0.37045405,-0.37045405,0.00000000,-0.00000000,0.67292224,-0.67292224,0.42057047,-0.42057047,0.01664813,-0.01664813,2.05918783,-2.05918782
0.70535268,2.63451759,-2.63451759,0.36796193,-0.36796193,0.00000000,-0.00000000,0.66453819,-0.66453819,0.41330618,-0.41330618,0.01645824,-0.01645824,2.03279984,-2.03279984
0.71135568,2.59188596,-2.59188596,0.36474724,-0.36474724,0.00000000,-0.00000000,0.65472848,-0.65472848,0.40526608,-0.40526608,0.01626125,-0.01626125,1.99863930,-1.99863930
0.71735868,2.54267009,-2.54267008,0.36090486,-0.36090486,0.00000000,-0.00000000,0.64368670,-0.64368670,0.39658798,-0.39658798,0.01606099,-0.01606099,1.95746003,-1.95746003
0.72336168,2.48785405,-2.48785405,0.35653704,-0.35653704,0.00000000,-0.00000000,0.63162801,-0.63162801,0.38741728,-0.38741728,0.01586113,-0.01586113,1.91013943,-1.91013943
0.72936468,2.42849601,-2.42849601,0.35175037,-0.35175037,0.00000000,-0.00000000,0.61878368,-0.61878368,0.37790343,-0.37790343,0.01566510,-0.01566510,1.85765046,-1.85765046
0.73536768,2.36569743,-2.36569743,0.34665275,-0.34665275,0.00000000,-0.00000000,0.60539490,-0.60539490,0.36819627,-0.36819626,0.01547605,-0.01547605,1.80103113,-1.80103113
0.74137069,2.30057162,-2.30057162,0.34135024,-0.34135023,0.00000000,-0.00000000,0.59170616,-0.59170616,0.35844223,-0.35844223,0.01529683,-0.01529683,1.74135286,-1.74135286
0.74737369,2.23421276,-2.23421276,0.33594404,-0.33594404,0.00000000,-0.00000000,0.57795852,-0.57795852,0.34878086,-0.34878086,0.01512990,-0.01512990,1.67968907,-1.67968906
0.75337669,2.16766679,-2.16766678,0.33052767,-0.33052767,0.00000000,-0.00000000,0.56438293,-0.56438293,0.33934142,-0.33934141,0.01497739,-0.01497739,1.61708526,-1.61708525
0.75937969,2.10190518,-2.10190518,0.32518447,-0.32518447,0.00000000,-0.00000000,0.55119408,-0.55119408,0.33024000,-0.33024000,0.01484101,-0.01484101,1.55453176,-1.55453175
0.76538269,2.03780257,-2.03780257,0.31998545,-0.31998545,0.00000000,-0.00000000,0.53858473,-0.53858473,0.32157712,-0.32157712,0.01472211,-0.01472210,1.49294004,-1.49294004
0.77138569,1.97611895,-1.97611895,0.31498769,-0.31498769,0.00000000,-0.00000000,0.52672108,-0.52672107,0.31343579,-0.31343579,0.01462159,-0.01462159,1.43312338,-1.43312338
0.77738869,1.91748689,-1.91748689,0.31023320,-0.31023320,0.00000000,-0.00000000,0.51573898,-0.51573898,0.30588040,-0.30588040,0.01454003,-0.01454003,1.37578224,-1.37578223
0.78339170,1.86240402,-1.86240402,0.30574840,-0.30574840,0.00000000,-0.00000000,0.50574154,-0.50574154,0.29895607,-0.29895607,0.01447760,-0.01447760,1.32149469,-1.32149468
