energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
0.26113057,4.90913666,0.23172737,2.21700890,0.01235104,0.30386418,0.70085923,1.96984442,0.04698499,0.42161995
0.26713357,4.87570647,0.22788328,2.20299063,0.01271745,0.30162030,0.70919943,1.95539996,0.04756147,0.41330678
0.27313657,4.86449426,0.22611441,2.19850374,0.01311472,0.30124282,0.72273947,1.94920602,0.04850801,0.40660224
0.27913957,4.87482161,0.22635646,2.20309272,0.01353587,0.30261285,0.74138717,1.95110204,0.04982562,0.40161495
0.28514257,4.90566096,0.22852853,2.21617740,0.01397450,0.30558931,0.76495450,1.96077105,0.05150989,0.39841877
0.29114557,4.95566708,0.23253497,2.23707123,0.01442487,0.31001357,0.79315687,1.97774995,0.05355076,0.39705239
0.29714857,5.02321426,0.23826701,2.26500099,0.01488196,0.31571379,0.82561475,2.00144345,0.05593252,0.39751958
0.30315158,5.10643843,0.24560423,2.29912718,0.01534140,0.32250919,0.86185754,2.03114100,0.05863377,0.39979026
0.30915458,5.20328320,0.25441591,2.33856470,0.01579952,0.33021405,0.90133007,2.06603655,0.06162767,0.40380219
0.31515758,5.31154887,0.26456237,2.38240332,0.01625321,0.33864150,0.94340169,2.10525038,0.06488224,0.40946338
0.32116058,5.42894350,0.27589620,2.42972735,0.01669988,0.34760710,0.98737796,2.14785261,0.06836093,0.41665501
0.32716358,5.55313494,0.28826362,2.47963437,0.01713735,0.35693233,1.03251479,2.19288762,0.07202333,0.42523486
0.33316658,5.68180296,0.30150588,2.53125250,0.01756376,0.36644781,1.07803472,2.23939892,0.07582601,0.43504125
0.33916958,5.81269026,0.31546091,2.58375619,0.01797745,0.37599649,1.12314507,2.28645369,0.07972356,0.44589725
0.34517259,5.94365154,0.32996506,2.63638010,0.01837694,0.38543660,1.16705724,2.33316648,0.08366974,0.45761524
0.35117559,6.07269938,0.34485519,2.68843117,0.01876080,0.39464448,1.20900678,2.37872137,0.08761873,0.47000161
0.35717859,6.19804606,0.35997081,2.73929872,0.01912769,0.40351704,1.24827337,2.42239202,0.09152634,0.48286148
0.36318159,6.31814020,0.37515657,2.78846243,0.01947627,0.41197398,1.28420009,2.46355921,0.09535123,0.49600341
0.36918459,6.43169741,0.39026468,2.83549842,0.01980526,0.41995944,1.31621112,2.50172520,0.09905610,0.50924388
0.37518759,6.53772397,0.40515751,2.88008316,0.02011344,0.42744314,1.34382731,2.53652479,0.10260864,0.52241138
0.38119060,6.63553309,0.41971008,2.92199551,0.02039969,0.43442085,1.36667883,2.56773249,0.10598234,0.53535014
0.38719360,6.72475299,0.43381232,2.96111675,0.02066305,0.44091400,1.38451447,2.59526592,0.10915703,0.54792313
0.39319660,6.80532675,0.44737111,2.99742870,0.02090272,0.44696858,1.39720718,2.61918515,0.11211915,0.56001445
0.39919960,6.87750376,0.46031191,3.03101012,0.02111814,0.45265306,1.40475558,2.63968809,0.11486175,0.57153091
0.40520260,6.94182307,0.47257988,3.06203130,0.02130903,0.45805555,1.40728143,2.65710204,0.11738414,0.58240282
0.41120560,6.99908903,0.48414048,3.09074709,0.02147534,0.46328013,1.40502321,2.67187177,0.11969133,0.59258391
0.41720860,7.05034008,0.49497946,3.11748837,0.02161734,0.46844259,1.39832599,2.68454425,0.12179316,0.60205050
0.42321161,7.09681153,0.50510225,3.14265221,0.02173559,0.47366564,1.38762829,2.69575074,0.12370326,0.61079989
0.42921461,7.13989352,0.51453278,3.16669076,0.02183087,0.47907385,1.37344616,2.70618648,0.12543792,0.61884827
0.43521761,7.18108539,0.52331178,3.19009899,0.02190425,0.48478854,1.35635551,2.71658874,0.12701483,0.62622796
0.44122061,7.22194788,0.53149465,3.21340162,0.02195700,0.49092285,1.33697318,2.72771374,0.12845187,0.63298448
0.44722361,7.26405448,0.53914900,3.23713924,0.02199063,0.49757725,1.31593760,2.74031307,0.12976599,0.63917333
0.45322661,7.30894332,0.54635199,3.26185395,0.02200684,0.50483568,1.29388969,2.75511019,0.13097226,0.64485685
0.45922961,7.35807089,0.55318763,3.28807459,0.02200757,0.51276242,1.27145482,2.77277780,0.13208307,0.65010111
0.46523262,7.41276879,0.55974404,3.31630211,0.02199501,0.52140006,1.24922618,2.79391644,0.13310767,0.65497311
0.47123562,7.47420463,0.56611098,3.34699495,0.02197169,0.53076829,1.22775030,2.81903508,0.13405195,0.65953828
0.47723862,7.54334778,0.57237746,3.38055515,0.02194048,0.54086385,1.20751490,2.84853412,0.13491850,0.66385833
0.48324162,7.62094097,0.57862979,3.41731524,0.02190474,0.55166132,1.18893936,2.88269130,0.13570698,0.66798958
0.48924462,7.70747808,0.58494984,3.45752636,0.02186836,0.56311482,1.17236803,2.92165091,0.13641469,0.67198163
0.49524762,7.80318864,0.59141365,3.50134803,0.02183587,0.57516032,1.15806621,2.96541664,0.13703734,0.67587637
0.50125063,7.90802919,0.59809034,3.54883981,0.02181251,0.58771845,1.14621889,3.01384826,0.13757002,0.67970737
0.50725363,8.02168155,0.60504116,3.59995530,0.02180428,0.60069750,1.13693194,3.06666228,0.13800811,0.68349937
0.51325663,8.14355791,0.61231880,3.65453870,0.02181795,0.61399648,1.13023557,3.12343664,0.13834829,0.68726809
0.51925963,8.27281243,0.61996673,3.71232422,0.02186105,0.62750795,1.12608971,3.18361922,0.13858940,0.69101998
0.52526263,8.40835901,0.62801852,3.77293832,0.02194178,0.64112046,1.12439102,3.24654007,0.13873319,0.69475214
0.53126563,8.54889451,0.63649723,3.83590512,0.02206891,0.65472048,1.12498117,3.31142689,0.13878484,0.69845224
0.53726863,8.69292694,0.64541460,3.90065458,0.02225159,0.66819380,1.12765590,3.37742338,0.13875328,0.70209842
0.54327164,8.83880761,0.65477027,3.96653343,0.02249913,0.68142623,1.13217476,3.44360976,0.13865116,0.70565937
0.54927464,8.98476641,0.66455095,4.03281851,0.02282068,0.69430382,1.13827088,3.50902494,0.13849466,0.70909439
0.55527764,9.12894929,0.67472956,4.09873199,0.02322500,0.70671267,1.14566074,3.57268954,0.13830297,0.71235370
0.56128064,9.26945686,0.68526458,4.16345810,0.02372002,0.71853837,1.15405345,3.63362901,0.13809755,0.71537895
0.56728364,9.40438320,0.69609956,4.22616061,0.02431260,0.72966547,1.16315942,3.69089616,0.13790124,0.71810407
0.57328664,9.53185382,0.70716307,4.28600061,0.02500810,0.73997705,1.17269821,3.74359240,0.13773717,0.72045648
0.57928964,9.65006209,0.71836910,4.34215389,0.02581013,0.74935458,1.18240543,3.79088709,0.13762770,0.72235870
0.58529265,9.75730330,0.72961816,4.39382745,0.02672026,0.75767845,1.19203858,3.83203456,0.13759329,0.72373045
0.59129565,9.85200590,0.74079908,4.44027462,0.02773782,0.76482911,1.20138191,3.86638844,0.13765144,0.72449109
0.59729865,9.93275954,0.75179160,4.48080854,0.02885978,0.77068906,1.21025016,3.89341300,0.13781578,0.72456253
0.60330165,9.99833974,0.76246985,4.51481369,0.03008071,0.77514568,1.21849149,3.91269170,0.13809535,0.72387241
0.60930465,10.04772928,0.77270654,4.54175560,0.03139288,0.77809485,1.22598954,3.92393280,0.13849410,0.72235746
0.61530765,10.08013636,0.78237793,4.56118857,0.03278639,0.77944528,1.23266483,3.92697237,0.13901060,0.71996696
0.62131066,10.09500992,0.79136929,4.57276181,0.03424949,0.77912335,1.23847573,3.92177500,0.13963813,0.71666613
0.62731366,10.09205220,0.79958073,4.57622414,0.03576900,0.77707822,1.24341901,3.90843254,0.14036491,0.71243920
0.63331666,10.07122904,0.80693303,4.57142759,0.03733074,0.77328689,1.24753029,3.88716116,0.14117475,0.70729218
0.63931966,10.03277773,0.81337332,4.55833020,0.03892016,0.76775896,1.25088431,3.85829715,0.14204778,0.70125497
0.64532266,9.97721261,0.81888012,4.53699813,0.04052294,0.76054069,1.25359514,3.82229164,0.14296147,0.69438281
0.65132566,9.90532794,0.82346754,4.50760736,0.04212566,0.75171800,1.25581630,3.77970435,0.14389181,0.68675686
0.65732866,9.81819755,0.82718816,4.47044473,0.04371651,0.74141834,1.25774069,3.73119643,0.14481448,0.67848390
0.66333167,9.71717050,0.83013449,4.42590834,0.04528588,0.72981086,1.25960005,3.67752224,0.14570612,0.66969493
0.66933467,9.60386167,0.83243857,4.37450673,0.04682700,0.71710505,1.26166384,3.61951984,0.14654554,0.66054289
0.67533767,9.48013618,0.83426973,4.31685650,0.04833641,0.70354748,1.26423714,3.55809998,0.14731476,0.65119924
0.68134067,9.34808643,0.83583021,4.25367771,0.04981431,0.68941687,1.26765729,3.49423305,0.14799992,0.64184967
0.68734367,9.21000063,0.83734889,4.18578639,0.05126475,0.67501739,1.27228891,3.42893394,0.14859193,0.63268885
0.69334667,9.06832213,0.83907306,4.11408366,0.05269567,0.66067056,1.27851705,3.36324421,0.14908687,0.62391456
0.69934967,8.92559891,0.84125853,4.03954081,0.05411869,0.64670582,1.28673827,3.29821175,0.14948601,0.61572117
0.70535268,8.78442347,0.84415844,3.96318026,0.05554865,0.63345021,1.29734946,3.23486780,0.14979559,0.60829275
0.71135568,8.64736375,0.84801116,3.88605213,0.05700306,0.62121761,1.31073455,3.17420154,0.15002621,0.60179611
0.71735868,8.51688660,0.85302778,3.80920691,0.05850119,0.61029776,1.32724924,3.11713301,0.15019194,0.59637390
0.72336168,8.39527596,0.85937977,3.73366472,0.06006311,0.60094570,1.34720414,3.06448486,0.15030922,0.59213813
0.72936468,8.28454862,0.86718749,3.66038219,0.06170848,0.59337199,1.37084689,3.01695409,0.15039544,0.58916440
0.73536768,8.18637106,0.87650995,3.59021831,0.06345536,0.58773408,1.39834397,2.97508494,0.15046753,0.58748697
0.74137069,8.10198135,0.88733662,3.52390071,0.06531885,0.58412935,1.42976304,2.93924428,0.15054039,0.58709512
0.74737369,8.03212018,0.89958169,3.46199419,0.06730983,0.58258995,1.46505676,2.90960085,0.15062544,0.58793093
0.75337669,7.97697524,0.91308114,3.40487332,0.06943377,0.58307981,1.50404915,2.88610980,0.15072922,0.58988857
0.75937969,7.93614282,0.92759313,3.35270076,0.07168970,0.58549402,1.54642536,2.86850378,0.15085226,0.59281540
0.76538269,7.90860976,0.94280158,3.30541308,0.07406936,0.58966049,1.59172584,2.85629139,0.15098825,0.59651487
0.77138569,7.89275841,0.95832325,3.26271507,0.07655665,0.59534402,1.63934566,2.84876409,0.15112348,0.60075110
0.77738869,7.88639591,0.97371789,3.22408371,0.07912739,0.60225258,1.68853943,2.84501148,0.15123675,0.60525519
0.78339170,7.88680802,0.98850131,3.18878193,0.08174943,0.61004562,1.73843230,2.84394513,0.15129966,0.60973305
0.78939470,7.89083640,1.00216089,3.15588213,0.08438315,0.61834409,1.78803685,2.84433039,0.15127731,0.61387444
0.79539770,7.89497710,1.01417278,3.12429868,0.08698224,0.62674189,1.83627572,2.84482499,0.15112938,0.61736295
0.80140070,7.89549665,1.02402028,3.09282821,0.08949494,0.63481819,1.88200931,2.84402332,0.15081157,0.61988652
0.80740370,7.88856107,1.03121247,3.06019591,0.09186547,0.64215030,1.92406759,2.84050443,0.15027728,0.62114815
0.81340670,7.87037262,1.03530241,3.02510582,0.09403578,0.64832662,1.96128498,2.83288194,0.14947950,0.62087630
0.81940970,7.83730811,1.03590404,2.98629273,0.09594747,0.65295911,1.99253680,2.81985360,0.14837281,0.61883456
0.82541271,7.78605294,1.03270706,2.94257334,0.09754376,0.65569487,2.01677586,2.80024840,0.14691536,0.61483022
0.83141571,7.71372465,1.02548916,2.89289416,0.09877152,0.65622653,2.03306765,2.77306922,0.14507074,0.60872136
0.83741871,7.61798077,1.01412513,2.83637402,0.09958323,0.65430096,2.04062254,2.73752909,0.14280973,0.60042214
0.84342171,7.49710609,0.99859229,2.77233925,0.09993869,0.64972612,2.03882364,2.69307951,0.14011175,0.58990613
0.84942471,7.35007579,0.97897234,2.70035005,0.09980662,0.64237583,2.02724899,2.63942976,0.13696598,0.57720746
0.85542771,7.17659196,0.95544926,2.62021688,0.09916582,0.63219235,2.00568721,2.57655634,0.13337211,0.56241982
0.86143072,6.97709248,0.92830360,2.53200669,0.09800607,0.61918674,1.97414588,2.50470241,0.12934078,0.54569331
0.86743372,6.75273238,0.89790347,2.43603871,0.09632855,0.60343710,1.93285230,2.42436742,0.12489352,0.52722940
0.87343672,6.50533931,0.86469253,2.33287066,0.09414591,0.58508484,1.88224668,2.33628763,0.12006236,0.50727408
0.87943972,6.23734587,0.82917561,2.22327620,0.09148188,0.56432918,1.82296813,2.24140857,0.11488915,0.48610957
0.88544272,5.95170239,0.79190267,2.10821520,0.08837057,0.54142008,1.75583413,2.14085090,0.10942450,0.46404504
0.89144572,5.65177480,0.75345166,1.98879848,0.08485535,0.51665016,1.68181448,2.03587140,0.10372660,0.44140655
0.89744872,5.34123244,0.71441106,1.86624883,0.08098746,0.49034565,1.60200091,1.92782075,0.09785979,0.41852677
0.90345173,5.02393098,0.67536292,1.74186037,0.07682448,0.46285695,1.51757367,1.81810018,0.09189307,0.39573485
0.90945473,4.70379567,0.63686676,1.61695807,0.07242856,0.43454911,1.42976673,1.70811867,0.08589867,0.37334681
0.91545773,4.38470967,0.59944529,1.49285912,0.06786461,0.40579248,1.33983277,1.59925257,0.07995059,0.35165678
0.92146073,4.07041165,0.56357218,1.37083777,0.06319861,0.37695389,1.24900957,1.49280904,0.07412329,0.33092957
0.92746373,3.76440638,0.52966233,1.25209481,0.05849583,0.34838869,1.15848899,1.38999458,0.06849051,0.31139452
0.93346673,3.46989089,0.49806497,1.13773249,0.05381938,0.32043366,1.06938956,1.29188966,0.06312433,0.29324114
0.93946973,3.18969797,0.46905969,1.02873554,0.04922887,0.29340110,0.98273361,1.19943005,0.05809441,0.27661635
0.94547274,2.92625800,0.44285536,0.92595841,0.04477932,0.26757418,0.89942948,1.11339495,0.05346740,0.26162356
0.95147574,2.68157878,0.41959188,0.83011851,0.04052044,0.24320338,0.82025915,1.03440216,0.04930658,0.24832343
0.95747874,2.45724269,0.39934448,0.74179518,0.03649609,0.22050427,0.74587130,0.96290955,0.04567166,0.23673626
0.96348174,2.25441923,0.38213031,0.66143350,0.03274406,0.19965638,0.67677967,0.89922239,0.04261868,0.22684571
0.96948474,2.07389084,0.36791671,0.58935221,0.02929618,0.18080298,0.61336624,0.84350565,0.04019998,0.21860382
0.97548774,1.91608920,0.35663094,0.52575480,0.02617862,0.16405188,0.55588859,0.79580004,0.03846421,0.21193679
0.98149075,1.78113889,0.34817054,0.47074250,0.02341236,0.14947679,0.50449085,0.75604076,0.03745622,0.20675148
0.98749375,1.66890548,0.34241397,0.42432842,0.02101394,0.13711932,0.45921718,0.72407765,0.03721696,0.20294208
0.99349675,1.57904476,0.33923084,0.38645163,0.01899620,0.12699125,0.42002707,0.69969559,0.03778316,0.20039679
0.99949975,1.51105038,0.33849132,0.35699046,0.01736918,0.11907713,0.38681146,0.68263394,0.03918682,0.19900403
1.00550275,1.46429741,0.34007413,0.33577426,0.01614100,0.11333685,0.35940895,0.67260406,0.04145451,0.19865811
1.01150575,1.43807971,0.34387281,0.32259299,0.01531867,0.10970832,0.33762127,0.66930406,0.04460649,0.19926394
1.01750875,1.43163959,0.34979991,0.31720447,0.01490891,0.10810993,0.32122737,0.67243016,0.04865557,0.20074061
1.02351176,1.44418901,0.35778898,0.31933899,0.01491877,0.10844305,0.30999566,0.68168431,0.05360586,0.20302382
1.02951476,1.47492184,0.36779419,0.32870140,0.01535617,0.11059425,0.30369406,0.69677792,0.05945132,0.20606698
1.03551776,1.52301770,0.37978784,0.34497094,0.01623017,0.11443748,0.30209758,0.71743181,0.06617441,0.20984103
1.04152076,1.58763810,0.39375568,0.36779922,0.01755119,0.11983621,0.30499335,0.74337282,0.07374467,0.21433307
1.04752376,1.66791633,0.40969061,0.39680680,0.01933089,0.12664540,0.31218333,0.77432761,0.08211749,0.21954388
1.05352676,1.76294293,0.42758502,0.43157920,0.02158191,0.13471371,0.32348466,0.81001437,0.09123314,0.22548462
1.05952976,1.87174855,0.44742232,0.47166279,0.02431738,0.14388560,0.33872816,0.85013340,0.10101618,0.23217278
1.06553277,1.99328660,0.46916819,0.51656147,0.02755027,0.15400365,0.35775522,0.89435747,0.11137529,0.23962790
1.07153577,2.12641762,0.49276215,0.56573464,0.03129257,0.16491109,0.38041354,0.94232286,0.12220367,0.24786701
1.07753877,2.26989751,0.51810992,0.61859720,0.03555427,0.17645439,0.40655215,0.99362209,0.13338001,0.25690038
1.08354177,2.42237125,0.54507726,0.67452181,0.04034230,0.18848609,0.43601628,1.04779901,0.14477018,0.26672765
1.08954477,2.58237344,0.57348553,0.73284391,0.04565941,0.20086768,0.46864232,1.10434697,0.15622946,0.27733459
1.09554777,2.74833653,0.60310950,0.79286948,0.05150294,0.21347257,0.50425350,1.16271045,0.16760542,0.28869082
1.10155078,2.91860700,0.63367751,0.85388547,0.05786375,0.22618895,0.54265635,1.22229035,0.17874136,0.30074832
1.10755378,3.09146930,0.66487413,0.91517267,0.06472516,0.23892248,0.58363852,1.28245288,0.18948011,0.31344117
1.11355678,3.26517668,0.69634531,0.97602049,0.07206199,0.25159874,0.62696786,1.34254181,0.19966821,0.32668616
1.11955978,3.43798766,0.72770569,1.03574303,0.07983993,0.26416514,0.67239309,1.40189347,0.20916012,0.34038455
1.12556278,3.60820638,0.75854804,1.09369571,0.08801501,0.27659236,0.71964583,1.45985386,0.21782249,0.35442455
1.13156578,3.77422494,0.78845405,1.14929160,0.09653345,0.28887502,0.76844417,1.51579701,0.22553808,0.36868462
1.13756878,3.93456543,0.81700635,1.20201664,0.10533177,0.30103167,0.81849741,1.56914366,0.23220938,0.38303728
1.14357179,4.08791942,0.84380092,1.25144286,0.11433732,0.31310381,0.86951182,1.61937912,0.23776153,0.39735316
1.14957479,4.23318302,0.86845950,1.29723893,0.12346915,0.32515414,0.92119723,1.66606966,0.24214462,0.41150527
1.15557779,4.36948535,0.89064133,1.33917738,0.13263916,0.33726386,0.97327394,1.70887625,0.24533506,0.42537300
1.16158079,4.49620921,0.91005379,1.37713809,0.14175377,0.34952924,1.02547976,1.74756518,0.24733612,0.43884590
1.16758379,4.61300265,0.92646147,1.41110785,0.15071578,0.36205733,1.07757682,1.78201481,0.24817748,0.45182695
1.17358679,4.71978115,0.93969317,1.44117593,0.15942653,0.37496126,1.12935768,1.81221831,0.24791389,0.46423522
1.17958979,4.81672013,0.94964684,1.46752589,0.16778831,0.38835502,1.18065064,1.83828211,0.24662302,0.47600777
1.18559280,4.90423849,0.95629207,1.49042405,0.17570692,0.40234804,1.23132383,1.86042026,0.24440247,0.48710093
1.19159580,4.98297392,0.95967015,1.51020529,0.18309420,0.41703986,1.28128786,1.87894503,0.24136628,0.49749075
1.19759880,5.05375150,0.95989189,1.52725666,0.18987061,0.43251492,1.33049703,1.89425414,0.23764096,0.50717276
1.20360180,5.11754696,0.95713321,1.54199998,0.19596768,0.44883795,1.37894884,1.90681542,0.23336125,0.51616109
1.20960480,5.17544652,0.95162889,1.55487385,0.20133013,0.46604991,1.42668186,1.91714935,0.22866577,0.52448713
1.21560780,5.22860498,0.94366458,1.56631625,0.20591777,0.48416480,1.47377197,1.92581061,0.22369286,0.53219768
1.22161081,5.27820389,0.93356781,1.57674821,0.20970693,0.50316743,1.52032709,1.93336899,0.21857660,0.53935278
1.22761381,5.32541125,0.92169787,1.58655938,0.21269145,0.52301227,1.56648055,1.94039082,0.21344321,0.54602343
1.23361681,5.37134419,0.90843547,1.59609579,0.21488307,0.54362330,1.61238326,1.94742116,0.20840803,0.55228912
1.23961981,5.41703552,0.89417212,1.60565037,0.21631134,0.56489496,1.65819500,1.95496763,0.20357301,0.55823537
1.24562281,5.46340515,0.87929989,1.61545613,0.21702293,0.58669406,1.70407497,1.96348607,0.19902485,0.56395140
1.25162581,5.51123659,0.86420170,1.62568230,0.21708037,0.60886256,1.75017214,1.97336855,0.19483379,0.56952785
1.25762881,5.56115890,0.84924242,1.63643301,0.21656034,0.63122106,1.79661542,1.98493381,0.19105297,0.57505464
1.26363182,5.61363402,0.83476108,1.64774850,0.21555153,0.65357279,1.84350429,1.99842025,0.18771845,0.58061908
1.26963482,5.66894935,0.82106432,1.65960841,0.21415212,0.67570799,1.89090005,2.01398158,0.18484971,0.58630411
1.27563782,5.72721532,0.80842117,1.67193678,0.21246714,0.69740849,1.93881815,2.03168504,0.18245055,0.59218671
1.28164082,5.78836767,0.79705921,1.68460851,0.21060562,0.71845224,1.98722191,2.05151209,0.18051048,0.59833655
1.28764382,5.85217410,0.78716226,1.69745672,0.20867789,0.73861774,2.03601798,2.07336153,0.17900635,0.60481474
1.29364682,5.91824518,0.77886941,1.71028085,0.20679295,0.75768832,2.08505378,2.09705483,0.17790420,0.61167282
1.29964982,5.98604902,0.77227545,1.72285510,0.20505609,0.77545606,2.13411728,2.12234361,0.17716128,0.61895188
1.30565283,6.05492979,0.76743248,1.73493714,0.20356693,0.79172537,2.18293916,2.14891898,0.17672821,0.62668190
1.31165583,6.12412963,0.76435267,1.74627675,0.20241776,0.80631638,2.23119753,2.17642265,0.17655112,0.63488125
1.31765883,6.19281365,0.76301195,1.75662441,0.20169241,0.81906789,2.27852517,2.20445942,0.17657387,0.64355642
1.32366183,6.26009781,0.76335442,1.76573974,0.20146549,0.82984012,2.32451907,2.23261083,0.17674013,0.65270199
1.32966483,6.32507888,0.76529721,1.77339958,0.20180200,0.83851725,2.36875216,2.26044955,0.17699551,0.66230074
1.33566783,6.38686585,0.76873578,1.77940586,0.20275728,0.84500971,2.41078666,2.28755408,0.17728948,0.67232409
1.34167084,6.44461190,0.77354911,1.78359298,0.20437723,0.84925620,2.45018868,2.31352316,0.17757717,0.68273269
1.34767384,6.49754558,0.77960480,1.78583457,0.20669855,0.85122558,2.48654335,2.33798950,0.17782103,0.69347719
1.35367684,6.54500022,0.78676378,1.78604958,0.20974901,0.85091833,2.51946982,2.36063203,0.17799222,0.70449923
1.35967984,6.58643983,0.79488436,1.78420736,0.21354765,0.84836772,2.54863542,2.38118618,0.17807174,0.71573251
1.36568284,6.62148035,0.80382563,1.78033150,0.21810472,0.84364032,2.57376807,2.39945172,0.17805123,0.72710387
1.37168584,6.64990485,0.81344999,1.77450223,0.22342130,0.83683606,2.59466653,2.41529742,0.17793354,0.73853450
1.37768884,6.67167137,0.82362474,1.76685707,0.22948867,0.82808737,2.61120751,2.42866251,0.17773270,0.74994096
1.38369185,6.68691287,0.83422281,1.75758944,0.23628734,0.81755755,2.62334945,2.43955448,0.17747373,0.76123617
1.38969485,6.69592850,0.84512262,1.74694521,0.24378576,0.80543814,2.63113253,2.44804339,0.17719179,0.77233029
1.39569785,6.69916648,0.85620724,1.73521692,0.25193893,0.79194536,2.63467475,2.45425281,0.17693107,0.78313133
1.40170085,6.69719887,0.86736300,1.72273577,0.26068691,0.77731559,2.63416433,2.45834784,0.17674319,0.79354564
1.40770385,6.69068942,0.87847772,1.70986152,0.26995342,0.76179994,2.62984870,2.46052088,0.17668523,0.80347826
1.41370685,6.68035589,0.88943887,1.69697049,0.27964477,0.74565818,2.62202059,2.46097589,0.17681744,0.81283312
1.41970985,6.66692888,0.90013189,1.68444204,0.28964922,0.72915210,2.61100200,2.45991208,0.17720074,0.82151316
1.42571286,6.65110937,0.91043896,1.67264411,0.29983698,0.71253867,2.59712705,2.45750805,0.17789403,0.82942049
1.43171586,6.63352738,0.92023831,1.66191838,0.31006097,0.69606327,2.58072447,2.45390744,0.17895147,0.83645671
1.43771886,6.61470431,0.92940454,1.65256571,0.32015841,0.67995320,2.56210094,2.44920693,0.18041986,0.84252333
1.44372186,6.59502128,0.93780981,1.64483261,0.32995343,0.66441205,2.54152621,2.44344752,0.18233620,0.84752259
1.44972486,6.57469560,0.94532622,1.63889947,0.33926049,0.64961483,2.51922088,2.43660973,0.18472555,0.85135865
1.45572786,6.55376696,0.95182918,1.63487122,0.34788870,0.63570454,2.49534768,2.42861310,0.18759942,0.85393920
1.46173087,6.53209461,0.95720192,1.63277102,0.35564683,0.62278996,2.47000665,2.41932018,0.19095456,0.85517763
1.46773387,6.50936596,0.96134076,1.63253749,0.36234883,0.61094510,2.44323475,2.40854489,0.19477250,0.85499565
1.47373687,6.48511644,0.96416118,1.63402571,0.36781970,0.60021006,2.41500971,2.39606478,0.19901963,0.85332644
1.47973987,6.45875990,0.96560412,1.63701221,0.37190133,0.59059342,2.38525818,2.38163674,0.20364806,0.85011817
1.48574287,6.42962797,0.96564248,1.64120378,0.37445813,0.58207588,2.35386744,2.36501496,0.20859709,0.84533781
1.49174587,6.39701643,0.96428717,1.64624986,0.37538214,0.57461502,2.32070027,2.34597054,0.21379530,0.83897508
1.49774887,6.36023614,0.96159259,1.65175804,0.37459734,0.56815076,2.28561187,2.32431119,0.21916319,0.83104639
1.50375188,6.31866572,0.95766096,1.65731184,0.37206300,0.56261131,2.24846792,2.29990025,0.22461621,0.82159845
1.50975488,6.27180301,0.95264532,1.66249014,0.36777580,0.55791909,2.20916279,2.27267370,0.23006811,0.81071154
1.51575788,6.21931248,0.94675079,1.66688712,0.36177072,0.55399648,2.16763660,2.24265417,0.23543438,0.79850192
1.52176088,6.16106584,0.94023391,1.67013181,0.35412056,0.55077080,2.12389040,2.20996117,0.24063559,0.78512347
1.52776388,6.09717324,0.93339989,1.67190624,0.34493413,0.54817846,2.07799823,2.17481694,0.24560066,0.77076814
1.53376688,6.02800344,0.92659770,1.67196107,0.33435322,0.54616785,2.03011556,2.13754730,0.25026954,0.75566513
1.53976988,5.95419124,0.92021293,1.67012814,0.32254842,0.54470107,1.98048350,2.09857760,0.25459554,0.74007879
1.54577289,5.87663150,0.91465873,1.66632884,0.30971407,0.54375416,1.92942833,2.05842374,0.25854693,0.72430489
1.55177589,5.79645983,0.91036476,1.66057822,0.29606244,0.54331607,1.87735654,2.01767862,0.26210782,0.70866561
1.55777889,5.71502031,0.90776473,1.65298424,0.28181753,0.54338640,1.82474537,1.97699455,0.26527823,0.69350306
1.56378189,5.63382163,0.90728262,1.64374234,0.26720860,0.54397209,1.77212928,1.93706250,0.26807350,0.67917147
1.56978489,5.55448348,0.90931823,1.63312549,0.25246375,0.54508343,1.72008312,1.89858894,0.27052278,0.66602844
1.57578789,5.47867554,0.91423252,1.62147024,0.23780386,0.54672948,1.66920256,1.86227129,0.27266700,0.65442523
1.58179090,5.40805168,0.92233310,1.60915942,0.22343690,0.54891354,1.62008294,1.82877309,0.27455620,0.64469659
1.58779390,5.34418244,0.93386065,1.59660242,0.20955298,0.55162868,1.57329738,1.79869985,0.27624655,0.63715035
1.59379690,5.28848884,0.94897672,1.58421408,0.19632019,0.55485391,1.52937513,1.77257656,0.27779699,0.63205724
1.59979990,5.24218043,0.96775335,1.57239321,0.18388134,0.55855114,1.48878137,1.75082789,0.27926594,0.62964122
1.60580290,5.20620047,0.99016515,1.56150186,0.17235159,0.56266322,1.45189914,1.73376165,0.28070806,0.63007083
1.61180590,5.18118078,1.01608410,1.55184643,0.16181713,0.56711310,1.41901434,1.72155634,0.28217127,0.63345175
1.61780890,5.16740819,1.04527752,1.54366154,0.15233474,0.57180441,1.39030448,1.71425318,0.28369422,0.63982115
1.62381191,5.16480419,1.07740934,1.53709749,0.14393224,0.57662322,1.36583153,1.71175283,0.28530428,0.64914385
1.62981491,5.17291871,1.11204483,1.53221173,0.13660976,0.58144103,1.34553932,1.71381706,0.28701620,0.66131070
1.63581791,5.19093827,1.14865868,1.52896502,0.13034173,0.58611886,1.32925546,1.72007503,0.28883137,0.67613928
1.64182091,5.21770814,1.18664639,1.52722211,0.12507941,0.59051206,1.31669778,1.73003421,0.29073778,0.69337691
1.64782391,5.25176758,1.22533854,1.52675694,0.12075393,0.59447577,1.30748482,1.74309518,0.29271065,0.71270601
