energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
3.22061031,4.44719390,1.79131301,0.03748620,0.25528816,0.20898296,0.17560215,0.49340789,1.26721977,2.47459083
3.22661331,4.55261576,1.83288138,0.03942363,0.26063997,0.21318425,0.17414823,0.51197193,1.31242085,2.53402778
3.23261631,4.65147490,1.86973983,0.04136123,0.26584353,0.21739876,0.17162029,0.53026355,1.35603915,2.58922219
3.23861931,4.74335303,1.90188256,0.04328248,0.27093680,0.22158452,0.16809080,0.54806105,1.39789451,2.64011829
3.24462231,4.82800801,1.92938479,0.04517023,0.27596627,0.22570138,0.16365580,0.56514904,1.43785536,2.68678592
3.25062531,4.90535485,1.95238979,0.04700682,0.28098368,0.22971080,0.15843183,0.58132245,1.47583175,2.72940342
3.25662831,4.97544218,1.97109456,0.04877428,0.28604205,0.23357557,0.15255232,0.59639075,1.51176775,2.76823700
3.26263132,5.03842587,1.98573518,0.05045455,0.29119154,0.23725952,0.14616348,0.61018227,1.54563361,2.80361754
3.26863432,5.09454129,1.99657270,0.05202984,0.29647509,0.24072730,0.13941992,0.62254837,1.57741815,2.83591618
3.27463732,5.14407587,2.00388045,0.05348304,0.30192424,0.24394425,0.13248014,0.63336739,1.60712167,2.86551962
3.28064032,5.18734310,2.00793316,0.05479812,0.30755523,0.24687649,0.12550206,0.64254816,1.63474974,2.89280637
3.28664332,5.22465907,2.00899850,0.05596064,0.31336578,0.24949106,0.11863883,0.65003286,1.66030795,2.91812481
3.29264632,5.25632233,2.00733110,0.05695818,0.31933248,0.25175635,0.11203487,0.65579900,1.68379765,2.94177383
3.29864932,5.28259750,2.00316900,0.05778081,0.32540918,0.25364259,0.10582245,0.65986047,1.70521277,2.96398679
3.30465233,5.30370277,1.99673242,0.05842146,0.33152637,0.25512254,0.10011866,0.66226733,1.72453758,2.98491916
3.31065533,5.31980147,1.98822432,0.05887624,0.33759170,0.25617219,0.09502307,0.66310457,1.74174530,3.00464017
3.31665833,5.33099740,1.97783244,0.05914460,0.34349155,0.25677151,0.09061590,0.66248947,1.75679743,3.02312864
3.32266133,5.33733391,1.96573224,0.05922946,0.34909375,0.25690520,0.08695679,0.66056802,1.76964372,3.04027303
3.32866433,5.33879628,1.95209032,0.05913716,0.35425123,0.25656338,0.08408416,0.65751029,1.78022281,3.05587565
3.33466733,5.33531749,1.93706789,0.05887726,0.35880657,0.25574215,0.08201508,0.65350503,1.78846335,3.06966078
3.34067034,5.32678695,1.92082406,0.05846232,0.36259726,0.25444406,0.08074566,0.64875395,1.79428584,3.08128665
3.34667334,5.31306228,1.90351872,0.05790746,0.36546133,0.25267848,0.08025187,0.64346577,1.79760517,3.09036067
3.35267634,5.29398391,1.88531504,0.05722996,0.36724333,0.25046178,0.08049083,0.63785059,1.79833398,3.09645776
3.35867934,5.26939239,1.86638155,0.05644873,0.36780024,0.24781745,0.08140242,0.63211478,1.79638695,3.09914116
3.36468234,5.23914822,1.84689402,0.05558379,0.36700707,0.24477609,0.08291121,0.62645678,1.79168602,3.09798510
3.37068534,5.20315373,1.82703736,0.05465581,0.36476202,0.24137537,0.08492870,0.62106404,1.78416664,3.09259864
3.37668834,5.16137650,1.80700746,0.05368559,0.36099077,0.23765987,0.08735581,0.61611116,1.77378492,3.08264983
3.38269135,5.11387344,1.78701340,0.05269370,0.35564996,0.23368086,0.09008550,0.61175942,1.76052533,3.06788939
3.38869435,5.06081451,1.76727973,0.05170014,0.34872946,0.22949608,0.09300566,0.60815749,1.74440888,3.04817266
3.39469735,5.00250475,1.74804883,0.05072408,0.34025350,0.22516937,0.09600195,0.60544331,1.72550112,3.02347900
3.40070035,4.93940307,1.72958319,0.04978372,0.33028048,0.22077023,0.09896078,0.60374669,1.70391955,2.99392738
3.40670335,4.87213636,1.71216691,0.04889617,0.31890162,0.21637324,0.10177217,0.60319239,1.67983983,2.95978728
3.41270635,4.80150717,1.69610629,0.04807741,0.30623839,0.21205727,0.10433261,0.60390316,1.65350009,2.92148385
3.41870935,4.72849348,1.68172870,0.04734229,0.29243887,0.20790445,0.10654757,0.60600239,1.62520282,2.87959664
3.42471236,4.65423947,1.66937933,0.04670448,0.27767327,0.20399892,0.10833391,0.60961582,1.59531385,2.83485143
3.43071536,4.58003632,1.65941527,0.04617647,0.26212873,0.20042518,0.10962178,0.61487205,1.56425788,2.78810482
3.43671836,4.50729275,1.65219660,0.04576948,0.24600373,0.19726622,0.11035624,0.62190133,1.53251055,2.74032183
3.44272136,4.43749551,1.64807426,0.04549330,0.22950226,0.19460128,0.11049832,0.63083272,1.50058681,2.69254686
3.44872436,4.37216091,1.64737495,0.04535609,0.21282801,0.19250339,0.11002558,0.64178932,1.46902608,2.64586908
3.45472736,4.31277877,1.65038323,0.04536412,0.19617893,0.19103665,0.10893218,0.65488184,1.43837448,2.60138332
3.46073037,4.26075114,1.65732159,0.04552134,0.17974217,0.19025347,0.10722835,0.67020076,1.40916485,2.56014820
3.46673337,4.21732873,1.66832946,0.04582910,0.16368979,0.19019184,0.10493936,0.68780746,1.38189562,2.52314322
3.47273637,4.18354800,1.68344218,0.04628560,0.14817516,0.19087267,0.10210412,0.70772497,1.35700945,2.49122701
3.47873937,4.16017269,1.70257147,0.04688562,0.13333031,0.19229761,0.09877321,0.72992894,1.33487282,2.46509879
3.48474237,4.14764326,1.72548869,0.04762007,0.11926416,0.19444717,0.09500680,0.75433962,1.31575786,2.44526515
3.49074537,4.14603751,1.75181242,0.04847580,0.10606167,0.19727965,0.09087219,0.78081549,1.29982744,2.43201420
3.49674837,4.15504561,1.78100163,0.04943546,0.09378390,0.20073071,0.08644132,0.80914940,1.28712462,2.42539865
3.50275138,4.17396172,1.81235552,0.05047753,0.08246874,0.20471381,0.08178832,0.83906753,1.27756722,2.42522911
3.50875438,4.20169377,1.84502095,0.05157659,0.07213243,0.20912168,0.07698706,0.87023188,1.27094806,2.43107857
3.51475738,4.23679215,1.87800753,0.05270371,0.06277158,0.21382857,0.07210901,0.90224629,1.26694117,2.44229798
3.52076038,4.27749662,1.91021070,0.05382712,0.05436555,0.21869348,0.06722128,0.93466613,1.26511384,2.45804286
3.52676338,4.32180006,1.94044183,0.05491303,0.04687912,0.22356419,0.06238506,0.96701134,1.26494399,2.47730965
3.53276638,4.36752639,1.96746462,0.05592660,0.04026536,0.22828191,0.05765437,0.99878235,1.26584226,2.49898048
3.53876938,4.41241920,1.99003610,0.05683306,0.03446836,0.23268637,0.05307531,1.02947819,1.26717768,2.52187398
3.54477239,4.45423675,2.00695055,0.05759889,0.02942596,0.23662119,0.04868555,1.05861588,1.26830557,2.54479989
3.55077539,4.49084859,2.01708424,0.05819300,0.02507227,0.23993919,0.04451432,1.08575013,1.26859637,2.56661449
3.55677839,4.52032888,2.01943871,0.05858792,0.02133992,0.24250750,0.04058264,1.11049215,1.26746387,2.58627402
3.56278139,4.54104135,2.01318044,0.05876078,0.01816197,0.24421206,0.03690389,1.13252657,1.26439121,2.60288335
3.56878439,4.55171140,1.99767499,0.05869426,0.01547356,0.24496144,0.03348453,1.15162546,1.25895354,2.61573704
3.57478739,4.55148138,1.97251356,0.05837719,0.01321318,0.24468976,0.03032504,1.16765849,1.25083587,2.62435080
3.58079040,4.53994604,1.93753088,0.05780505,0.01132359,0.24335849,0.02742091,1.18059861,1.23984551,2.62848151
3.58679340,4.51716623,1.89281335,0.05698005,0.00975250,0.24095716,0.02476368,1.19052287,1.22591817,2.62813462
3.59279640,4.48365999,1.83869714,0.05591105,0.00845290,0.23750291,0.02234191,1.19760807,1.20911783,2.62355866
3.59879940,4.44037162,1.77575630,0.05461316,0.00738318,0.23303893,0.02014219,1.20212162,1.18963013,2.61522709
3.60480240,4.38862038,1.70478179,0.05310709,0.00650707,0.22763194,0.01814989,1.20440777,1.16775014,2.60380843
3.61080540,4.33003154,1.62675233,0.05141827,0.00579337,0.22136881,0.01634994,1.20487015,1.14386483,2.59012634
3.61680840,4.26645362,1.54279890,0.04957587,0.00521560,0.21435254,0.01472737,1.20395133,1.11843171,2.57511183
3.62281141,4.19986597,1.45416448,0.04761165,0.00475152,0.20669784,0.01326775,1.20211053,1.09195451,2.55974997
3.62881441,4.13228170,1.36216131,0.04555874,0.00438269,0.19852657,0.01195749,1.19980064,1.06495742,2.54502422
3.63481741,4.06565085,1.26812746,0.04345050,0.00409390,0.18996318,0.01078401,1.19744576,1.03795918,2.53186092
3.64082041,4.00176852,1.17338493,0.04131937,0.00387269,0.18113048,0.00973585,1.19542024,1.01144841,2.52107704
3.64682341,3.94219247,1.07920095,0.03919583,0.00370885,0.17214579,0.00880261,1.19403049,0.98586125,2.51333363
3.65282641,3.88817402,0.98675402,0.03710759,0.00359398,0.16311785,0.00797496,1.19350019,0.96156250,2.50909740
3.65882941,3.84060524,0.89710595,0.03507884,0.00352114,0.15414423,0.00724450,1.19395973,0.93883097,2.50861202
3.66483242,3.79998448,0.81118063,0.03312979,0.00348448,0.14530972,0.00660366,1.19544024,0.91784958,2.51188069
3.67083542,3.76640152,0.72975006,0.03127640,0.00347904,0.13668532,0.00604562,1.19787240,0.89870064,2.51866042
3.67683842,3.73954239,0.65342753,0.02953023,0.00350055,0.12832808,0.00556420,1.20108999,0.88136607,2.52846835
3.68284142,3.71871310,0.58266783,0.02789864,0.00354531,0.12028153,0.00515384,1.20483794,0.86573266,2.54059951
3.68884442,3.70288065,0.51777384,0.02638496,0.00361022,0.11257672,0.00480956,1.20878432,0.85160166,2.55415513
3.69484742,3.69072902,0.45890855,0.02498899,0.00369273,0.10523372,0.00452703,1.21253563,0.83870217,2.56808002
3.70085043,3.68072706,0.40611176,0.02370745,0.00379101,0.09826337,0.00430261,1.21565467,0.82670757,2.58120721
3.70685343,3.67120511,0.35932020,0.02253459,0.00390409,0.09166928,0.00413350,1.21768011,0.81525410,2.59230784
3.71285643,3.66043666,0.31839001,0.02146284,0.00403206,0.08544989,0.00401787,1.21814676,0.80396058,2.60014392
3.71885943,3.64672151,0.28312050,0.02048341,0.00417631,0.07960042,0.00395504,1.21660578,0.79244858,2.60352182
3.72486243,3.62846682,0.25327819,0.01958694,0.00433988,0.07411484,0.00394571,1.21264392,0.78036189,2.60134411
3.73086543,3.60426286,0.22862012,0.01876406,0.00452773,0.06898742,0.00399214,1.20590105,0.76738462,2.59265768
3.73686843,3.57295051,0.20891578,0.01800590,0.00474711,0.06421424,0.00409835,1.19608526,0.75325726,2.57669626
3.74287144,3.53367809,0.19396680,0.01730450,0.00500795,0.05979429,0.00427030,1.18298515,0.73779000,2.55291572
3.74887444,3.48594570,0.18362400,0.01665319,0.00532316,0.05573031,0.00451610,1.16647876,0.72087300,2.52102101
3.75487744,3.42963559,0.17780129,0.01604685,0.00570900,0.05202934,0.00484603,1.14653914,0.70248319,2.48098369
3.76088044,3.36502807,0.17648620,0.01548202,0.00618543,0.04870301,0.00527265,1.12323629,0.68268757,2.43304992
3.76688344,3.29280264,0.17974659,0.01495702,0.00677631,0.04576755,0.00581077,1.09673572,0.66164300,2.37773859
3.77288644,3.21402496,0.18773368,0.01447191,0.00750966,0.04324359,0.00647733,1.06729379,0.63959247,2.31583014
3.77888944,3.13012032,0.20068103,0.01402842,0.00841775,0.04115573,0.00729121,1.03525014,0.61685832,2.24834674
3.78489245,3.04283521,0.21889965,0.01362979,0.00953711,0.03953197,0.00827293,1.00101772,0.59383265,2.17652472
3.79089545,2.95418843,0.24276908,0.01328055,0.01090835,0.03840291,0.00944420,0.96507079,0.57096524,2.10178072
3.79689845,2.86641381,0.27272475,0.01298626,0.01257589,0.03780093,0.01082745,0.92793162,0.54874971,2.02567277
3.80290145,2.78189653,0.30924152,0.01275320,0.01458744,0.03775918,0.01244517,0.89015618,0.52770823,1.94985791
3.80890445,2.70310517,0.35281395,0.01258808,0.01699328,0.03831046,0.01431914,0.85231952,0.50837538,1.87604786
3.81490745,2.63252167,0.40393338,0.01249762,0.01984532,0.03948608,0.01646968,0.81500135,0.49128173,1.80596428
3.82091046,2.57257126,0.46306256,0.01248826,0.02319587,0.04131467,0.01891468,0.77877212,0.47693759,1.74129493
3.82691346,2.52555429,0.53060829,0.01256578,0.02709623,0.04382093,0.02166875,0.74418010,0.46581737,1.68365213
3.83291646,2.49358173,0.60689291,0.01273494,0.03159499,0.04702441,0.02474221,0.71173974,0.45834511,1.63453444
3.83891946,2.47851607,0.69212558,0.01299918,0.03673615,0.05093834,0.02814024,0.68192142,0.45488146,1.59529262
3.84492246,2.48191881,0.78637437,0.01336033,0.04255703,0.05556854,0.03186204,0.65514296,0.45571236,1.56710040
3.85092546,2.50500594,0.88954034,0.01381834,0.04908610,0.06091245,0.03590009,0.63176276,0.46103989,1.55093058
3.85692846,2.54861232,1.00133481,0.01437110,0.05634074,0.06695833,0.04023963,0.61207467,0.47097528,1.54753682
3.86293147,2.61316567,1.12126119,0.01501428,0.06432507,0.07368470,0.04485832,0.59630457,0.48553442,1.55744106
3.86893447,2.69867085,1.24860243,0.01574131,0.07302791,0.08106001,0.04972612,0.58460855,0.50463573,1.58092655
3.87493747,2.80470460,1.38241534,0.01654332,0.08242097,0.08904262,0.05480549,0.57707261,0.52810065,1.61803638
3.88094047,2.93042099,1.52153264,0.01740929,0.09245745,0.09758108,0.06005187,0.57371365,0.55565660,1.66857698
3.88694347,3.07456731,1.66457350,0.01832615,0.10307111,0.10661475,0.06541445,0.57448171,0.58694223,1.73212634
3.89294647,3.23551005,1.80996294,0.01927911,0.11417588,0.11607471,0.07083724,0.57926329,0.62151504,1.80804636
3.89894947,3.41127034,1.95595998,0.02025193,0.12566625,0.12588508,0.07626048,0.58788544,0.65886096,1.89549880
3.90495248,3.59956782,2.10069443,0.02122733,0.13741824,0.13596452,0.08162222,0.60012065,0.69840567,1.99346425
3.91095548,3.79787201,2.24221126,0.02218746,0.14929128,0.14622801,0.08686014,0.61569230,0.73952747,2.10076352
3.91695848,4.00345948,2.37852147,0.02311440,0.16113077,0.15658887,0.09191352,0.63428046,0.78157113,2.21608091
3.92296148,4.21347558,2.50765786,0.02399066,0.17277142,0.16696083,0.09672525,0.65552805,0.82386254,2.33798869
3.92896448,4.42499877,2.62773376,0.02479977,0.18404120,0.17726023,0.10124386,0.67904707,0.86572361,2.46497241
3.93496748,4.63510589,2.73700257,0.02552677,0.19476584,0.18740814,0.10542548,0.70442503,0.90648703,2.59545643
3.94097049,4.84093657,2.83391582,0.02615870,0.20477374,0.19733250,0.10923560,0.73123122,0.94551057,2.72782940
3.94697349,5.03975489,2.91717731,0.02668509,0.21390096,0.20697004,0.11265059,0.75902300,0.98219033,2.86046925
3.95297649,5.22900684,2.98579120,0.02709830,0.22199637,0.21626801,0.11565897,0.78735196,1.01597286,2.99176752
3.95897949,5.40637200,3.03910179,0.02739383,0.22892639,0.22518576,0.11826226,0.81576989,1.04636563,3.12015281
3.96498249,5.56980832,3.07682329,0.02757051,0.23457946,0.23369591,0.12047546,0.84383475,1.07294578,3.24411320
3.97098549,5.71758898,3.09905815,0.02763060,0.23886975,0.24178535,0.12232709,0.87111634,1.09536688,3.36221762
3.97698849,5.84833082,3.10630298,0.02757979,0.24174015,0.24945584,0.12385878,0.89720197,1.11336379,3.47313608
3.98299150,5.96101392,3.09944166,0.02742707,0.24316428,0.25672433,0.12512444,0.92170199,1.12675548,3.57565867
3.98899450,6.05499235,3.07972569,0.02718451,0.24314747,0.26362297,0.12618904,0.94425520,1.13544606,3.66871337
3.99499750,6.12999639,3.04874246,0.02686696,0.24172672,0.27019877,0.12712695,0.96453411,1.13942400,3.75138237
4.00100050,6.18612658,3.00837254,0.02649165,0.23896955,0.27651304,0.12801997,0.98225009,1.13875997,3.82291690
4.00700350,6.22384047,2.96073757,0.02607779,0.23497195,0.28264041,0.12895520,0.99715829,1.13360339,3.88275024
4.01300650,6.24393274,2.90814061,0.02564599,0.22985537,0.28866775,0.13002255,1.00906218,1.12417801,3.93050860
4.01900950,6.24750972,2.85300137,0.02521785,0.22376311,0.29469264,0.13131229,1.01781779,1.11077689,3.96601962
4.02501251,6.23595930,2.79778834,0.02481532,0.21685616,0.30082175,0.13291244,1.02333737,1.09375699,3.98931800
4.03101551,6.21091729,2.74495067,0.02446028,0.20930878,0.30716894,0.13490634,1.02559234,1.07353359,4.00064795
4.03701851,6.17423114,2.69685185,0.02417397,0.20130393,0.31385309,0.13737025,1.02461553,1.05057482,4.00046213
4.04302151,6.12792216,2.65570764,0.02397659,0.19302891,0.32099590,0.14037125,1.02050241,1.02539646,3.98941674
4.04902451,6.07414699,2.62353018,0.02388687,0.18467133,0.32871942,0.14396535,1.01341136,0.99855703,3.96836272
4.05502751,6.01515935,2.60208009,0.02392174,0.17641549,0.33714360,0.14819604,1.00356272,0.97065333,3.93833282
4.06103052,5.95327258,2.59282774,0.02409604,0.16843941,0.34638373,0.15309318,0.99123671,0.94231627,3.90052475
4.06703352,5.89082373,2.59692472,0.02442230,0.16091250,0.35654795,0.15867235,0.97677012,0.91420703,3.85628068
4.07303652,5.83013963,2.61518602,0.02491061,0.15399388,0.36773479,0.16493464,0.96055175,0.88701326,3.80706324
4.07903952,5.77350519,2.64808282,0.02556854,0.14783143,0.38003092,0.17186695,0.94301668,0.86144520,3.75442876
4.08504252,5.72313401,2.69574563,0.02640107,0.14256125,0.39350902,0.17944264,0.92463939,0.83823147,3.69999811
4.09104552,5.68114135,2.75797699,0.02741065,0.13830770,0.40822591,0.18762263,0.90592586,0.81811415,3.64542579
4.09704852,5.64951912,2.83427246,0.02859727,0.13518361,0.42422098,0.19635678,0.88740467,0.80184293,3.59236808
4.10305153,5.63011249,2.92384862,0.02995849,0.13329069,0.44151481,0.20558556,0.86961731,0.79016803,3.54245053
4.10905453,5.62459761,3.02567646,0.03148959,0.13271982,0.46010822,0.21524187,0.85310768,0.78383155,3.49723573
4.11505753,5.63445985,3.13851827,0.03318371,0.13355116,0.47998142,0.22525287,0.83841107,0.78355715,3.45819163
4.12106053,5.66097193,3.26096645,0.03503189,0.13585386,0.50109356,0.23554184,0.82604264,0.79003774,3.42666094
4.12706353,5.70517151,3.39148241,0.03702325,0.13968536,0.52338233,0.24602984,0.81648560,0.80392140,3.40383212
4.13306653,5.76783774,3.52843402,0.03914505,0.14509008,0.54676389,0.25663720,0.81017925,0.82579529,3.39071213
4.13906953,5.84946687,3.67013037,0.04138278,0.15209768,0.57113284,0.26728473,0.80750717,0.85616819,3.38810147
4.14507254,5.95024705,3.81485272,0.04372021,0.16072068,0.59636230,0.27789454,0.80878567,0.89545165,3.39657192
4.15107554,6.07003300,3.96088095,0.04613947,0.17095186,0.62230424,0.28839060,0.81425296,0.94394064,3.41644724
4.15707854,6.20832156,4.10651535,0.04862109,0.18276128,0.64878976,0.29869895,0.82405920,1.00179430,3.44778755
4.16308154,6.36422971,4.25009351,0.05114400,0.19609336,0.67562978,0.30874763,0.83825794,1.06901759,3.49037780
4.16908454,6.53647670,4.39000306,0.05368569,0.21086406,0.70261581,0.31846638,0.85679930,1.14544497,3.54372122
4.17508754,6.72337243,4.52469053,0.05622220,0.22695865,0.72952118,0.32778626,0.87952530,1.23072701,3.60703818
4.18109055,6.92281430,4.65266764,0.05872829,0.24422998,0.75610266,0.33663923,0.90616772,1.32432104,3.67927138
4.18709355,7.13229464,4.77251574,0.06117763,0.26249788,0.78210275,0.34495778,0.93634889,1.42548688,3.75909797
4.19309655,7.34892055,4.88288963,0.06354299,0.28154957,0.80725246,0.35267479,0.96958567,1.53328841,3.84494901
4.19909955,7.56944775,4.98252185,0.06579658,0.30114139,0.83127495,0.35972361,1.00529681,1.64660178,3.93503667
4.20510255,7.79032922,5.07022818,0.06791037,0.32100199,0.85388982,0.36603849,1.04281379,1.76413061,4.02738911
4.21110555,8.00777877,5.14491522,0.06985657,0.34083682,0.87481825,0.37155538,1.08139496,1.88442827,4.11989274
4.21710855,8.21784882,5.20559030,0.07160810,0.36033406,0.89378865,0.37621301,1.12024286,2.00592709,4.21034104
4.22311156,8.41652062,5.25137391,0.07313913,0.37917167,0.91054297,0.37995440,1.15852415,2.12697375,4.29648891
4.22911456,8.59980448,5.28151443,0.07442568,0.39702548,0.92484330,0.38272854,1.19539163,2.24587000,4.37611088
4.23511756,8.76384655,5.29540455,0.07544621,0.41357792,0.93647850,0.38449224,1.23000768,2.36091721,4.44706134
4.24112056,8.90503813,5.29259874,0.07618220,0.42852708,0.94527076,0.38521208,1.26156811,2.47046336,4.50733470
4.24712356,9.02012308,5.27283064,0.07661869,0.44159578,0.95108160,0.38486617,1.28932565,2.57295032,4.55512305
4.25312656,9.10629866,5.23602931,0.07674483,0.45254008,0.95381703,0.38344578,1.31261209,2.66695980,4.58886908
4.25912956,9.16130526,5.18233324,0.07655424,0.46115708,0.95343171,0.38095667,1.33085811,2.75125574,4.60731198
4.26513257,9.18350080,5.11210101,0.07604536,0.46729144,0.94993173,0.37741987,1.34361004,2.82482139,4.60952440
4.27113557,9.17191638,5.02591755,0.07522161,0.47084037,0.94337578,0.37287207,1.35054281,2.88688936,4.59493880
4.27713857,9.12629042,4.92459540,0.07409151,0.47175701,0.93387484,0.36736546,1.35146854,2.93696327,4.56336217
4.28314157,9.04707978,4.80917035,0.07266851,0.47005178,0.92159002,0.36096697,1.34634056,2.97483003,4.51497848
4.28914457,8.93544725,4.68089127,0.07097087,0.46579188,0.90672886,0.35375707,1.33525252,3.00056214,4.45033896
4.29514757,8.79322622,4.54120426,0.06902124,0.45909883,0.88954013,0.34582810,1.31843303,3.01451000,4.37034079
4.30115058,8.62286420,4.39173134,0.06684622,0.45014434,0.87030737,0.33728221,1.29623583,3.01728451,4.27619535
4.30715358,8.42734788,4.23424450,0.06447577,0.43914450,0.84934144,0.32822912,1.26912630,3.00973095,4.16938767
4.31315658,8.21011321,4.07063559,0.06194256,0.42635282,0.82697235,0.31878364,1.23766474,2.99289509,4.05162902
4.31915958,7.97494452,3.90288333,0.05928123,0.41205225,0.80354084,0.30906327,1.20248738,2.96798330,3.92480481
4.32516258,7.72586681,3.73301816,0.05652770,0.39654671,0.77938989,0.29918582,1.16428590,2.93631829,3.79091995
4.33116558,7.46703563,3.56308609,0.05371834,0.38015230,0.75485662,0.28926717,1.12378618,2.89929225,3.65204403
4.33716858,7.20262838,3.39511255,0.05088929,0.36318878,0.73026466,0.27941930,1.08172739,2.85831941,3.51025810
4.34317159,6.93674076,3.23106693,0.04807575,0.34597145,0.70591744,0.26974857,1.03884185,2.81478983,3.36760489
4.34917459,6.67329144,3.07282888,0.04531131,0.32880370,0.68209231,0.26035428,0.99583649,2.77002589,3.22604377
4.35517759,6.41593710,2.92215673,0.04262743,0.31197063,0.65903582,0.25132746,0.95337631,2.72524312,3.08741145
4.36118059,6.16799975,2.78065861,0.04005292,0.29573363,0.63695992,0.24274996,0.91207033,2.68151649,2.95338892
4.36718359,5.93240718,2.64976672,0.03761356,0.28032617,0.61603934,0.23469372,0.87246011,2.63975300,2.82547500
4.37318659,5.71164697,2.53071486,0.03533178,0.26595073,0.59640989,0.22722013,0.83501105,2.60067120,2.70496626
4.37918959,5.50773395,2.42451946,0.03322641,0.25277682,0.57816763,0.22037961,0.80010642,2.56478796,2.59294309
4.38519260,5.32219068,2.33196431,0.03131259,0.24094008,0.56136899,0.21421116,0.76804400,2.53241257,2.49026142
4.39119560,5.15604005,2.25358889,0.02960162,0.23054219,0.54603150,0.20874200,0.73903525,2.50364782,2.39754949
4.39719860,5.00980929,2.18968069,0.02810099,0.22165154,0.53213528,0.20398727,0.71320657,2.47839785,2.31520911
4.40320160,4.88354434,2.14027134,0.02681443,0.21430453,0.51962513,0.19994973,0.69060271,2.45638210,2.24342094
4.40920460,4.77683362,2.10513696,0.02574197,0.20850720,0.50841320,0.19661952,0.67119171,2.43715453,2.18215326
4.41520760,4.68884039,2.08380269,0.02488012,0.20423727,0.49838232,0.19397412,0.65487147,2.42012759,2.13117382
4.42121061,4.61834278,2.07555172,0.02422201,0.20144622,0.48938982,0.19197835,0.64147738,2.40459960,2.09006472
4.42721361,4.56378066,2.07943890,0.02375759,0.20006160,0.48127202,0.19058466,0.63079094,2.38978497,2.05823974
4.43321661,4.52330856,2.09430898,0.02347393,0.19998929,0.47384925,0.18973364,0.62254908,2.37484595,2.03496438
4.43921961,4.49485354,2.11881955,0.02335546,0.20111575,0.46693141,0.18935487,0.61645398,2.35892505,2.01937810
4.44522261,4.47617728,2.15146866,0.02338427,0.20331036,0.46032399,0.18936809,0.61218308,2.34117693,2.01051868
4.45122561,4.46494081,2.19062658,0.02354051,0.20642767,0.45383442,0.18968469,0.60939915,2.32079895,2.00734847
4.45722861,4.45877087,2.23457169,0.02380273,0.21030979,0.44727867,0.19020957,0.60776017,2.29705928,2.00878198
4.46323162,4.45532620,2.28152942,0.02414833,0.21478878,0.44048781,0.19084334,0.60692877,2.26932173,2.01371448
4.46923462,4.45236216,2.32971392,0.02455398,0.21968924,0.43331434,0.19148472,0.60658106,2.23706665,2.02105090
4.47523762,4.44779190,2.37737106,0.02499616,0.22483102,0.42563816,0.19203319,0.60641458,2.19990719,2.02973427
4.48124062,4.43974246,2.42282195,0.02545156,0.23003206,0.41737171,0.19239169,0.60615529,2.15760053,2.03877311
4.48724362,4.42660400,2.46450548,0.02589766,0.23511146,0.40846425,0.19246942,0.60556340,2.11005387,2.04726673
4.49324662,4.40707070,2.50101880,0.02631322,0.23989265,0.39890492,0.19218444,0.60443786,2.05732516,2.05442786
4.49924962,4.38017207,2.53115410,0.02667871,0.24420664,0.38872448,0.19146612,0.60261957,1.99961868,2.05960169
4.50525263,4.34529358,2.55393071,0.02697684,0.24789540,0.37799549,0.19025734,0.59999310,1.93727594,2.06228083
4.51125563,4.30218606,2.56862092,0.02719289,0.25081506,0.36683105,0.18851620,0.59648716,1.87076242,2.06211549
4.51725863,4.25096368,2.57476886,0.02731510,0.25283907,0.35538181,0.18621737,0.59207367,1.80065075,2.05891877
4.52326163,4.19209045,2.57220126,0.02733493,0.25386102,0.34383158,0.18335280,0.58676566,1.72760142,2.05266666
4.52926463,4.12635612,2.56102975,0.02724719,0.25379712,0.33239154,0.17993201,0.58061418,1.65234154,2.04349281
4.53526763,4.05484209,2.54164429,0.02705022,0.25258826,0.32129314,0.17598167,0.57370418,1.57564283,2.03167841
4.54127064,3.97887874,2.51469789,0.02674578,0.25020138,0.31078013,0.17154473,0.56614983,1.49829961,2.01763732
4.54727364,3.89999573,2.48108299,0.02633900,0.24663025,0.30109986,0.16667896,0.55808926,1.42110756,2.00189712
4.55327664,3.81986689,2.44190018,0.02583815,0.24189560,0.29249413,0.16145503,0.54967904,1.34484400,1.98507668
4.55927964,3.74025161,2.39842045,0.02525431,0.23604439,0.28519007,0.15595421,0.54108844,1.27025030,1.96786112
4.56528264,3.66293479,2.35204221,0.02460106,0.22914842,0.27939118,0.15026571,0.53249386,1.19801674,1.95097486
4.57128564,3.58966714,2.30424466,0.02389397,0.22130225,0.27526900,0.14448389,0.52407339,1.12877026,1.93515385
4.57728864,3.52210796,2.25653924,0.02315016,0.21262049,0.27295572,0.13870527,0.51600167,1.06306506,1.92111787
4.58329165,3.46177206,2.21042083,0.02238773,0.20323450,0.27253787,0.13302562,0.50844529,1.00137616,1.90954376
4.58929465,3.40998260,2.16732074,0.02162529,0.19328877,0.27405152,0.12753709,0.50155860,0.94409585,1.90104071
4.59529765,3.36783121,2.12856281,0.02088138,0.18293697,0.27747904,0.12232566,0.49548019,0.89153261,1.89612829
4.60130065,3.33614671,2.09532446,0.02017399,0.17233786,0.28274770,0.11746871,0.49032998,0.84391241,1.89521797
4.60730365,3.31547311,2.06860373,0.01952010,0.16165127,0.28973007,0.11303314,0.48620697,0.80138196,1.89859888
