energy_ev,total_up,Cu_p_up,Cu_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.92646323,0.00015971,0.00011788,0.00000000,0.00003323,0.00005537,0.00000000,0.00001776,0.00000423
2.93246623,0.00021808,0.00016096,0.00000000,0.00004538,0.00007560,0.00000000,0.00002425,0.00000578
2.93846923,0.00029565,0.00021821,0.00000000,0.00006152,0.00010250,0.00000000,0.00003287,0.00000783
2.94447224,0.00039793,0.00029370,0.00000000,0.00008280,0.00013795,0.00000001,0.00004424,0.00001054
2.95047524,0.00053175,0.00039247,0.00000001,0.00011065,0.00018434,0.00000001,0.00005912,0.00001409
2.95647824,0.00070547,0.00052068,0.00000001,0.00014680,0.00024457,0.00000001,0.00007843,0.00001869
2.96248124,0.00092922,0.00068582,0.00000001,0.00019336,0.00032214,0.00000001,0.00010331,0.00002462
2.96848424,0.00121514,0.00089685,0.00000001,0.00025286,0.00042126,0.00000002,0.00013509,0.00003220
2.97448724,0.00157765,0.00116439,0.00000002,0.00032829,0.00054692,0.00000002,0.00017539,0.00004180
2.98049025,0.00203358,0.00150088,0.00000003,0.00042316,0.00070498,0.00000003,0.00022608,0.00005388
2.98649325,0.00260247,0.00192073,0.00000003,0.00054153,0.00090218,0.00000004,0.00028933,0.00006896
2.99249625,0.00330660,0.00244037,0.00000004,0.00068804,0.00114626,0.00000005,0.00036760,0.00008762
2.99849925,0.00417108,0.00307834,0.00000005,0.00086791,0.00144591,0.00000006,0.00046370,0.00011053
3.00450225,0.00522381,0.00385521,0.00000006,0.00108695,0.00181081,0.00000008,0.00058073,0.00013844
3.01050525,0.00649530,0.00479346,0.00000008,0.00135149,0.00225150,0.00000010,0.00072207,0.00017215
3.01650825,0.00801836,0.00591727,0.00000010,0.00166835,0.00277935,0.00000013,0.00089136,0.00021254
3.02251126,0.00982757,0.00725213,0.00000012,0.00204473,0.00340631,0.00000017,0.00109245,0.00026053
3.02851426,0.01195866,0.00882430,0.00000015,0.00248803,0.00414473,0.00000022,0.00132930,0.00031708
3.03451726,0.01444763,0.01066025,0.00000019,0.00300572,0.00500702,0.00000028,0.00160590,0.00038315
3.04052026,0.01732968,0.01278577,0.00000023,0.00360509,0.00600529,0.00000036,0.00192614,0.00045971
3.04652326,0.02063795,0.01522508,0.00000028,0.00429298,0.00715089,0.00000046,0.00229368,0.00054765
3.05252626,0.02440214,0.01799973,0.00000034,0.00507550,0.00845393,0.00000060,0.00271178,0.00064781
3.05852926,0.02864698,0.02112748,0.00000041,0.00595769,0.00992270,0.00000078,0.00318313,0.00076091
3.06453227,0.03339063,0.02462101,0.00000049,0.00694318,0.01156311,0.00000102,0.00370967,0.00088751
3.07053527,0.03864309,0.02848671,0.00000060,0.00803384,0.01337810,0.00000135,0.00429240,0.00102800
3.07653827,0.04440470,0.03272346,0.00000072,0.00922947,0.01536702,0.00000180,0.00493121,0.00118255
3.08254127,0.05066481,0.03732155,0.00000088,0.01052747,0.01752519,0.00000240,0.00562469,0.00135111
3.08854427,0.05740077,0.04226173,0.00000108,0.01192263,0.01984336,0.00000322,0.00637004,0.00153339
3.09454727,0.06457728,0.04751457,0.00000133,0.01340690,0.02230744,0.00000434,0.00716294,0.00172887
3.10055028,0.07214630,0.05304008,0.00000165,0.01496941,0.02489830,0.00000585,0.00799753,0.00193682
3.10655328,0.08004747,0.05878778,0.00000205,0.01659643,0.02759176,0.00000789,0.00886640,0.00215639
3.11255628,0.08820932,0.06469716,0.00000258,0.01827155,0.03035875,0.00001064,0.00976068,0.00238664
3.11855928,0.09655121,0.07069862,0.00000327,0.01997604,0.03316578,0.00001433,0.01067023,0.00262667
3.12456228,0.10498598,0.07671495,0.00000416,0.02168930,0.03597548,0.00001924,0.01158382,0.00287577
3.13056528,0.11342349,0.08266323,0.00000533,0.02338944,0.03874756,0.00002574,0.01248945,0.00313359
3.13656828,0.12177485,0.08845728,0.00000684,0.02505409,0.04143973,0.00003431,0.01337477,0.00340034
3.14257129,0.12995736,0.09401037,0.00000881,0.02666123,0.04400906,0.00004552,0.01422744,0.00367702
3.14857429,0.13789993,0.09923842,0.00001136,0.02819023,0.04641326,0.00006008,0.01503570,0.00396571
3.15457729,0.14554898,0.10406330,0.00001465,0.02962290,0.04861216,0.00007885,0.01578883,0.00426984
3.16058029,0.15287449,0.10841625,0.00001887,0.03094456,0.05056924,0.00010288,0.01647769,0.00459446
3.16658329,0.15987590,0.11224128,0.00002424,0.03214520,0.05225304,0.00013342,0.01709526,0.00494658
3.17258629,0.16658789,0.11549835,0.00003105,0.03322047,0.05363858,0.00017192,0.01763708,0.00533542
3.17858929,0.17308536,0.11816621,0.00003962,0.03417271,0.05470853,0.00022008,0.01810174,0.00577268
3.18459230,0.17948766,0.12024478,0.00005033,0.03501168,0.05545424,0.00027987,0.01849114,0.00627276
3.19059530,0.18596154,0.12175692,0.00006361,0.03575528,0.05587644,0.00035349,0.01881079,0.00685289
3.19659830,0.19272269,0.12274941,0.00007996,0.03642987,0.05598568,0.00044343,0.01906990,0.00753321
3.20260130,0.20003551,0.12329325,0.00009993,0.03707047,0.05580237,0.00055240,0.01928136,0.00833674
3.20860430,0.20821092,0.12348297,0.00012414,0.03772052,0.05535650,0.00068336,0.01946158,0.00928921
3.21460730,0.21760210,0.12343507,0.00015324,0.03843145,0.05468698,0.00083943,0.01963012,0.01041875
3.22061031,0.22859791,0.12328562,0.00018794,0.03926179,0.05384068,0.00102389,0.01980929,0.01175544
3.22661331,0.24161402,0.12318690,0.00022898,0.04027606,0.05287105,0.00124004,0.02002347,0.01333071
3.23261631,0.25708184,0.12330336,0.00027712,0.04154319,0.05183661,0.00149117,0.02029839,0.01517647
3.23861931,0.27543529,0.12380676,0.00033311,0.04313469,0.05079905,0.00178039,0.02066025,0.01732423
3.24462231,0.29709566,0.12487083,0.00039767,0.04512256,0.04982132,0.00211057,0.02113481,0.01980388
3.25062531,0.32245496,0.12666545,0.00047145,0.04757688,0.04896551,0.00248412,0.02174632,0.02264248
3.25662831,0.35185815,0.12935057,0.00055505,0.05056323,0.04829076,0.00290288,0.02251654,0.02586284
3.26263132,0.38558481,0.13307010,0.00064890,0.05413995,0.04785122,0.00336798,0.02346372,0.02948210
3.26863432,0.42383101,0.13794585,0.00075330,0.05835548,0.04769406,0.00387962,0.02460160,0.03351025
3.27463732,0.46669191,0.14407188,0.00086835,0.06324553,0.04785775,0.00443697,0.02593858,0.03794870
3.28064032,0.51414611,0.15150938,0.00099391,0.06883062,0.04837056,0.00503802,0.02747695,0.04278899
3.28664332,0.56604242,0.16028223,0.00112960,0.07511372,0.04924928,0.00567949,0.02921234,0.04801172
3.29264632,0.62208993,0.17037364,0.00127472,0.08207834,0.05049841,0.00635671,0.03113333,0.05358562
3.29864932,0.68185216,0.18172382,0.00142831,0.08968711,0.05210965,0.00706366,0.03322135,0.05946712
3.30465233,0.74474582,0.19422898,0.00158906,0.09788085,0.05406183,0.00779291,0.03545076,0.06560018
3.31065533,0.81004494,0.20774180,0.00175536,0.10657845,0.05632125,0.00853576,0.03778926,0.07191666
3.31665833,0.87689042,0.22207329,0.00192531,0.11567744,0.05884244,0.00928233,0.04019849,0.07833715
3.32266133,0.94430528,0.23699625,0.00209672,0.12505530,0.06156933,0.01002175,0.04263498,0.08477227
3.32866433,1.01121533,0.25225020,0.00226717,0.13457173,0.06443680,0.01074241,0.04505123,0.09112448
3.33466733,1.07647495,0.26754769,0.00243406,0.14407150,0.06737256,0.01143225,0.04739709,0.09729036
3.34067034,1.13889704,0.28258182,0.00259466,0.15338827,0.07029930,0.01207905,0.04962117,0.10316323
3.34667334,1.19728633,0.29703483,0.00274621,0.16234881,0.07313703,0.01267083,0.05167248,0.10863614
3.35267634,1.25047480,0.31058733,0.00288594,0.17077789,0.07580561,0.01319619,0.05350204,0.11360494
3.35867934,1.29735778,0.32292795,0.00301123,0.17850338,0.07822720,0.01364467,0.05506443,0.11797155
3.36468234,1.33692921,0.33376304,0.00311962,0.18536150,0.08032878,0.01400711,0.05631935,0.12164708
3.37068534,1.36831464,0.34282596,0.00320893,0.19120206,0.08204441,0.01427595,0.05723290,0.12455474
3.37668834,1.39080039,0.34988564,0.00327733,0.19589325,0.08331732,0.01444549,0.05777877,0.12663246
3.38269135,1.40385762,0.35475400,0.00332338,0.19932603,0.08410165,0.01451211,0.05793904,0.12783500
3.38869435,1.40716010,0.35729199,0.00334611,0.20141772,0.08436381,0.01447437,0.05770478,0.12813552
3.39469735,1.40059497,0.35741387,0.00334504,0.20211479,0.08408337,0.01433309,0.05707625,0.12752652
3.40070035,1.38426586,0.35508968,0.00332019,0.20139454,0.08325352,0.01409129,0.05606282,0.12602006
3.40670335,1.35848841,0.35034562,0.00327208,0.19926574,0.08188100,0.01375411,0.05468254,0.12364733
3.41270635,1.32377824,0.34326257,0.00320173,0.19576817,0.07998559,0.01332862,0.05296138,0.12045751
3.41870935,1.28083214,0.33397263,0.00311061,0.19097105,0.07759912,0.01282356,0.05093229,0.11651602
3.42471236,1.23050338,0.32265401,0.00300059,0.18497042,0.07476416,0.01224906,0.04863395,0.11190231
3.43071536,1.17377227,0.30952433,0.00287386,0.17788570,0.07153228,0.01161630,0.04610943,0.10670708
3.43671836,1.11171338,0.29483297,0.00273291,0.16985551,0.06796214,0.01093714,0.04340471,0.10102936
3.44272136,1.04546102,0.27885246,0.00258039,0.16103296,0.06411746,0.01022376,0.04056726,0.09497333
3.44872436,0.97617434,0.26186961,0.00241904,0.15158068,0.06006483,0.00948829,0.03764452,0.08864519
3.45472736,0.90500357,0.24417655,0.00225165,0.14166573,0.05587161,0.00874252,0.03468261,0.08215004
3.46073037,0.83305885,0.22606217,0.00208093,0.13145464,0.05160398,0.00799753,0.03172510,0.07558914
3.46673337,0.76138246,0.20780424,0.00190947,0.12110886,0.04732512,0.00726350,0.02881200,0.06905735
3.47273637,0.69092568,0.18966253,0.00173967,0.11078059,0.04309361,0.00654948,0.02597893,0.06264109
3.47873937,0.62253061,0.17187301,0.00157369,0.10060935,0.03896222,0.00586325,0.02325655,0.05641668
3.48474237,0.55691731,0.15464348,0.00141342,0.09071919,0.03497697,0.00521124,0.02067019,0.05044924
3.49074537,0.49467637,0.13815045,0.00126044,0.08121674,0.03117642,0.00459848,0.01823970,0.04479202
3.49674837,0.43626657,0.12253752,0.00111601,0.07219000,0.02759147,0.00402865,0.01597956,0.03948623
3.50275138,0.38201727,0.10791491,0.00098110,0.06370788,0.02424527,0.00350409,0.01389905,0.03456129
3.50875438,0.33213480,0.09436028,0.00085637,0.05582049,0.02115350,0.00302595,0.01200268,0.03003542
3.51475738,0.28671227,0.08192053,0.00074217,0.04855994,0.01832486,0.00259430,0.01029069,0.02591656
3.52076038,0.24574177,0.07061436,0.00063862,0.04194176,0.01576172,0.00220826,0.00875958,0.02220351
3.52676338,0.20912846,0.06043550,0.00054561,0.03596656,0.01346088,0.00186619,0.00740280,0.01888720
3.53276638,0.17670541,0.05135634,0.00046282,0.03062212,0.01141445,0.00156579,0.00621132,0.01595208
3.53876938,0.14824875,0.04333176,0.00038981,0.02588547,0.00961075,0.00130435,0.00517426,0.01337749
3.54477239,0.12349239,0.03630299,0.00032597,0.02172513,0.00803520,0.00107879,0.00427951,0.01113898
3.55077539,0.10214178,0.03020133,0.00027065,0.01810324,0.00667117,0.00088589,0.00351422,0.00920960
3.55677839,0.08388642,0.02495167,0.00022313,0.01497756,0.00550078,0.00072234,0.00286528,0.00756101
3.56278139,0.06841071,0.02047564,0.00018264,0.01230336,0.00450562,0.00058487,0.00231971,0.00616449
3.56878439,0.05540321,0.01669440,0.00014844,0.01003495,0.00366734,0.00047032,0.00186496,0.00499175
3.57478739,0.04456407,0.01353097,0.00011979,0.00812712,0.00296820,0.00037574,0.00148922,0.00401562
3.58079040,0.03561078,0.01091222,0.00009600,0.00653619,0.00239147,0.00029837,0.00118153,0.00321060
3.58679340,0.02828233,0.00877039,0.00007640,0.00522086,0.00192180,0.00023571,0.00093191,0.00255319
3.59279640,0.02234202,0.00704426,0.00006039,0.00414288,0.00154543,0.00018556,0.00073148,0.00202219
3.59879940,0.01757897,0.00568007,0.00004743,0.00326741,0.00125041,0.00014598,0.00057243,0.00159882
3.60480240,0.01380874,0.00463212,0.00003703,0.00256325,0.00102672,0.00011533,0.00044803,0.00126681
3.61080540,0.01087311,0.00386322,0.00002876,0.00200294,0.00086639,0.00009226,0.00035261,0.00101238
3.61680840,0.00863937,0.00334500,0.00002227,0.00156266,0.00076351,0.00007567,0.00028150,0.00082420
3.62281141,0.00699922,0.00305813,0.00001722,0.00122216,0.00071434,0.00006475,0.00023098,0.00069331
3.62881441,0.00586747,0.00299254,0.00001338,0.00096451,0.00071735,0.00005895,0.00019820,0.00061300
3.63481741,0.00518073,0.00314758,0.00001051,0.00077588,0.00077323,0.00005796,0.00018115,0.00057874
3.64082041,0.00489613,0.00353230,0.00000844,0.00064527,0.00088498,0.00006173,0.00017862,0.00058808
3.64682341,0.00499020,0.00416567,0.00000705,0.00056429,0.00105797,0.00007048,0.00019012,0.00064054
3.65282641,0.00545793,0.00507690,0.00000622,0.00052685,0.00129996,0.00008470,0.00021586,0.00073757
3.65882941,0.00631206,0.00630577,0.00000589,0.00052900,0.00162123,0.00010514,0.00025675,0.00088243
3.66483242,0.00758263,0.00790290,0.00000601,0.00056865,0.00203456,0.00013286,0.00031438,0.00108021
3.67083542,0.00931659,0.00993008,0.00000655,0.00064544,0.00255530,0.00016926,0.00039100,0.00133770
3.67683842,0.01157774,0.01246034,0.00000750,0.00076055,0.00320132,0.00021607,0.00048954,0.00166340
3.68284142,0.01444664,0.01557799,0.00000889,0.00091653,0.00399297,0.00027543,0.00061361,0.00206737
3.68884442,0.01802055,0.01937834,0.00001073,0.00111722,0.00495289,0.00034988,0.00076750,0.00256119
3.69484742,0.02241334,0.02396713,0.00001308,0.00136759,0.00610582,0.00044243,0.00095621,0.00315778
3.70085043,0.02775521,0.02945961,0.00001599,0.00167360,0.00747821,0.00055658,0.00118540,0.00387126
3.70685343,0.03419214,0.03597910,0.00001952,0.00204211,0.00909776,0.00069633,0.00146141,0.00471668
3.71285643,0.04188496,0.04365515,0.00002375,0.00248070,0.01099285,0.00086623,0.00179122,0.00570971
3.71885943,0.05100798,0.05262104,0.00002877,0.00299754,0.01319174,0.00107138,0.00218237,0.00686631
3.72486243,0.06174705,0.06301083,0.00003466,0.00360117,0.01572176,0.00131741,0.00264289,0.00820229
3.73086543,0.07429699,0.07495577,0.00004152,0.00430034,0.01860825,0.00161051,0.00318124,0.00973279
3.73686843,0.08885829,0.08858025,0.00004944,0.00510376,0.02187351,0.00195731,0.00380608,0.01147172
3.74287144,0.10563312,0.10399727,0.00005852,0.00601981,0.02553559,0.00236487,0.00452620,0.01343118
3.74887444,0.12482054,0.12130360,0.00006886,0.00705633,0.02960708,0.00284058,0.00535022,0.01562081
3.75487744,0.14661108,0.14057473,0.00008053,0.00822029,0.03409391,0.00339201,0.00628644,0.01804715
3.76088044,0.17118061,0.16185975,0.00009362,0.00951748,0.03899416,0.00402675,0.00734251,0.02071300
3.76688344,0.19868365,0.18517648,0.00010819,0.01095226,0.04429712,0.00475228,0.00852517,0.02361682
3.77288644,0.22924644,0.21050696,0.00012430,0.01252725,0.04998234,0.00557566,0.00983994,0.02675227
3.77888944,0.26295972,0.23779355,0.00014197,0.01424310,0.05601912,0.00650339,0.01129082,0.03010773
3.78489245,0.29987168,0.26693590,0.00016123,0.01609831,0.06236615,0.00754107,0.01287993,0.03366611
3.79089545,0.33998132,0.29778910,0.00018206,0.01808905,0.06897156,0.00869321,0.01460727,0.03740466
3.79689845,0.38323260,0.33016305,0.00020444,0.02020919,0.07577336,0.00996290,0.01647039,0.04129511
3.80290145,0.42950964,0.36382334,0.00022832,0.02245028,0.08270030,0.01135163,0.01846422,0.04530391
3.80890445,0.47863353,0.39849384,0.00025363,0.02480176,0.08967304,0.01285907,0.02058088,0.04939277
3.81490745,0.53036106,0.43386088,0.00028028,0.02725124,0.09660588,0.01448290,0.02280963,0.05351935
3.82091046,0.58438567,0.46957928,0.00030817,0.02978495,0.10340873,0.01621877,0.02513684,0.05763821
3.82691346,0.64034104,0.50528000,0.00033719,0.03238831,0.10998942,0.01806031,0.02754615,0.06170191
3.83291646,0.69780757,0.54057938,0.00036724,0.03504665,0.11625631,0.01999923,0.03001872,0.06566233
3.83891946,0.75632181,0.57508977,0.00039823,0.03774609,0.12212100,0.02202556,0.03253357,0.06947209
3.84492246,0.81538889,0.60843123,0.00043009,0.04047450,0.12750111,0.02412806,0.03506811,0.07308605
3.85092546,0.87449792,0.64024407,0.00046276,0.04322256,0.13232303,0.02629465,0.03759879,0.07646291
3.85692846,0.93313990,0.67020170,0.00049628,0.04598494,0.13652453,0.02851309,0.04010179,0.07956673
3.86293147,0.99082778,0.69802346,0.00053070,0.04876147,0.14005710,0.03077164,0.04255391,0.08236839
3.86893447,1.04711792,0.72348685,0.00056618,0.05155819,0.14288789,0.03305988,0.04493344,0.08484699
3.87493747,1.10163211,0.74643873,0.00060295,0.05438851,0.14500134,0.03536957,0.04722112,0.08699095
3.88094047,1.15407925,0.76680488,0.00064134,0.05727398,0.14640010,0.03769546,0.04940105,0.08879893
3.88694347,1.20427533,0.78459745,0.00068181,0.06024505,0.14710556,0.04003613,0.05146160,0.09028046
3.89294647,1.25216072,0.79991985,0.00072490,0.06334135,0.14715767,0.04239467,0.05339615,0.09145617
3.89894947,1.29781337,0.81296855,0.00077128,0.06661172,0.14661416,0.04477918,0.05520371,0.09235774
3.90495248,1.34145683,0.82403157,0.00082173,0.07011372,0.14554913,0.04720316,0.05688934,0.09302730
3.91095548,1.38346195,0.83348328,0.00087711,0.07391273,0.14405111,0.04968552,0.05846431,0.09351659
3.91695848,1.42434150,0.84177545,0.00093836,0.07808046,0.14222053,0.05225032,0.05994599,0.09388559
3.92296148,1.46473698,0.84942456,0.00100647,0.08269293,0.14016672,0.05492614,0.06135738,0.09420078
3.92896448,1.50539761,0.85699549,0.00108245,0.08782798,0.13800458,0.05774518,0.06272639,0.09453307
3.93496748,1.54715154,0.86508206,0.00116727,0.09356220,0.13585091,0.06074189,0.06408477,0.09495540
3.94097049,1.59086994,0.87428480,0.00126184,0.09996754,0.13382062,0.06395132,0.06546674,0.09554011
3.94697349,1.63742524,0.88518676,0.00136694,0.10710758,0.13202287,0.06740726,0.06690739,0.09635615
3.95297649,1.68764484,0.89832820,0.00148318,0.11503365,0.13055730,0.07114007,0.06844086,0.09746622
3.95897949,1.74226248,0.91418116,0.00161093,0.12378099,0.12951050,0.07517447,0.07009847,0.09892398
3.96498249,1.80186945,0.93312502,0.00175029,0.13336513,0.12895279,0.07952733,0.07190677,0.10077144
3.97098549,1.86686822,0.95542427,0.00190103,0.14377873,0.12893552,0.08420558,0.07388566,0.10303660
3.97698849,1.93743112,0.98120957,0.00206255,0.15498903,0.12948896,0.08920438,0.07604672,0.10573153
3.98299150,2.01346664,1.01046339,0.00223389,0.16693624,0.13062088,0.09450569,0.07839180,0.10885099
3.98899450,2.09459580,1.04301101,0.00241365,0.17953300,0.13231591,0.10007730,0.08091197,0.11237163
3.99499750,2.18014046,1.07851794,0.00260005,0.19266506,0.13453578,0.10587256,0.08358692,0.11625190
4.00100050,2.26912530,1.11649410,0.00279094,0.20619331,0.13722035,0.11183072,0.08638484,0.12043276
4.00700350,2.36029421,1.15630518,0.00298383,0.21995725,0.14028958,0.11787806,0.08926293,0.12483906
4.01300650,2.45214124,1.19719107,0.00317594,0.23377978,0.14364630,0.12392967,0.09216832,0.12938181
4.01900950,2.54295560,1.23829092,0.00336429,0.24747340,0.14717968,0.12989210,0.09503964,0.13396098
4.02501251,2.63087912,1.27867400,0.00354581,0.26084739,0.15076941,0.13566645,0.09780901,0.13846907
4.03101551,2.71397419,1.31737528,0.00371739,0.27371597,0.15429027,0.14115215,0.10040443,0.14279504
4.03701851,2.79029915,1.35343426,0.00387604,0.28590692,0.15761710,0.14625100,0.10275250,0.14682867
4.04302151,2.85798782,1.38593538,0.00401898,0.29727042,0.16062976,0.15087145,0.10478126,0.15046496
4.04902451,2.91532949,1.41404813,0.00414374,0.30768758,0.16321809,0.15493283,0.10642315,0.15360854
4.05502751,2.96084533,1.43706503,0.00424832,0.31707831,0.16528652,0.15836941,0.10761782,0.15617779
4.06103052,2.99335746,1.45443545,0.00433122,0.32540799,0.16675813,0.16113398,0.10831471,0.15810852
4.06703352,3.01204707,1.46579373,0.00439153,0.33269253,0.16757802,0.16320082,0.10847528,0.15935701
4.07303652,3.01649848,1.47097995,0.00442901,0.33900157,0.16771584,0.16456784,0.10807480,0.15990219
4.07903952,3.00672670,1.47005222,0.00444411,0.34445933,0.16716730,0.16525786,0.10710355,0.15974696
4.08504252,2.98318681,1.46328970,0.00443795,0.34924300,0.16595466,0.16531873,0.10556744,0.15891846
4.09104552,2.94676460,1.45118602,0.00441230,0.35357860,0.16412610,0.16482251,0.10348800,0.15746732
4.09704852,2.89874842,1.43443322,0.00436954,0.35773425,0.16175404,0.16386346,0.10090175,0.15546589
4.10305153,2.84078365,1.41389680,0.00431258,0.36201102,0.15893257,0.16255514,0.09785899,0.15300546
4.10905453,2.77481172,1.39058296,0.00424473,0.36673162,0.15577387,0.16102652,0.09442210,0.15019269
4.11505753,2.70299648,1.36559945,0.00416959,0.37222737,0.15240410,0.15941745,0.09066343,0.14714534
4.12106053,2.62764139,1.34011172,0.00409094,0.37882388,0.14895872,0.15787352,0.08666284,0.14398752
4.12706353,2.55110128,1.31529641,0.00401255,0.38682604,0.14557752,0.15654073,0.08250518,0.14084458
4.13306653,2.47569287,1.29229438,0.00393807,0.39650300,0.14239968,0.15555998,0.07827755,0.13783802
4.13906953,2.40360798,1.27216515,0.00387089,0.40807371,0.13955893,0.15506185,0.07406679,0.13508056
4.14507254,2.33683335,1.25584504,0.00381399,0.42169391,0.13717911,0.15516174,0.06995704,0.13267157
4.15107554,2.27708056,1.24411084,0.00376985,0.43744499,0.13537032,0.15595572,0.06602763,0.13069312
4.15707854,2.22572887,1.23755039,0.00374035,0.45532546,0.13422577,0.15751716,0.06235126,0.12920680
4.16308154,2.18378329,1.23654157,0.00372671,0.47524552,0.13381944,0.15989433,0.05899262,0.12825140
4.16908454,2.15184931,1.24124031,0.00372947,0.49702501,0.13420459,0.16310911,0.05600739,0.12784160
4.17508754,2.13012482,1.25157820,0.00374845,0.52039514,0.13541325,0.16715674,0.05344163,0.12796775
4.18109055,2.11840912,1.26726938,0.00378280,0.54500385,0.13745647,0.17200665,0.05133164,0.12859654
4.18709355,2.11612794,1.28782644,0.00383105,0.57042485,0.14032535,0.17760438,0.04970403,0.12967283
4.19309655,2.12237268,1.31258419,0.00389117,0.59617002,0.14399280,0.18387426,0.04857615,0.13112219
4.19909955,2.13595172,1.34073018,0.00396068,0.62170466,0.14841570,0.19072288,0.04795671,0.13285431
4.20510255,2.15545076,1.37134028,0.00403674,0.64646506,0.15353742,0.19804303,0.04784652,0.13476693
4.21110555,2.17929919,1.40341753,0.00411631,0.66987753,0.15929053,0.20571797,0.04823930,0.13675020
4.21710855,2.20583922,1.43593251,0.00419623,0.69137829,0.16559946,0.21362574,0.04912243,0.13869119
4.22311156,2.23339442,1.46786314,0.00427338,0.71043309,0.17238293,0.22164324,0.05047776,0.14047845
4.22911456,2.26033472,1.49823234,0.00434481,0.72655590,0.17955611,0.22965008,0.05228212,0.14200626
4.23511756,2.28513511,1.52614182,0.00440779,0.73932573,0.18703234,0.23753176,0.05450792,0.14317861
4.24112056,2.30642576,1.55080060,0.00445996,0.74840091,0.19472432,0.24518225,0.05712345,0.14391254
4.24712356,2.32303198,1.57154756,0.00449939,0.75353016,0.20254490,0.25250580,0.06009312,0.14414079
4.25312656,2.33400282,1.58786713,0.00452461,0.75456007,0.21040727,0.25941804,0.06337767,0.14381381
4.25912956,2.33862819,1.59939804,0.00453466,0.75143873,0.21822486,0.26584626,0.06693421,0.14290083
4.26513257,2.33644445,1.60593533,0.00452912,0.74421543,0.22591090,0.27172916,0.07071642,0.14139019
4.27113557,2.32722956,1.60742618,0.00450802,0.73303656,0.23337783,0.27701596,0.07467470,0.13928893
4.27713857,2.31098908,1.60396034,0.00447192,0.71813809,0.24053678,0.28166528,0.07875649,0.13662160
4.28314157,2.28793461,1.59575631,0.00442177,0.69983513,0.24729711,0.28564377,0.08290679,0.13342859
4.28914457,2.25845689,1.58314444,0.00435891,0.67850908,0.25356636,0.28892476,0.08706884,0.12976388
4.29514757,2.22309536,1.56654822,0.00428499,0.65459314,0.25925056,0.29148710,0.09118508,0.12569254
4.30115058,2.18250642,1.54646501,0.00420189,0.62855697,0.26425509,0.29331432,0.09519831,0.12128804
4.30715358,2.13743206,1.52344711,0.00411168,0.60089108,0.26848608,0.29439417,0.09905308,0.11662945
4.31315658,2.08867052,1.49808430,0.00401652,0.57209175,0.27185233,0.29471869,0.10269721,0.11179883
4.31915958,2.03705004,1.47098815,0.00391861,0.54264698,0.27426777,0.29428470,0.10608347,0.10687867
4.32516258,1.98340651,1.44277869,0.00382017,0.51302409,0.27565421,0.29309470,0.10917119,0.10194974
4.33116558,1.92856533,1.41407325,0.00372333,0.48365906,0.27594437,0.29115815,0.11192787,0.09708915
4.33716858,1.87332736,1.38547747,0.00363013,0.45494812,0.27508487,0.28849286,0.11433057,0.09236882
4.34317159,1.81845845,1.35757793,0.00354247,0.42724136,0.27303917,0.28512637,0.11636701,0.08785430
4.34917459,1.76468205,1.33093594,0.00346207,0.40083859,0.26978998,0.28109726,0.11803632,0.08360395
4.35517759,1.71267376,1.30608178,0.00339046,0.37598705,0.26534128,0.27645598,0.11934931,0.07966837
4.36118059,1.66305721,1.28350899,0.00332896,0.35288091,0.25971948,0.27126526,0.12032829,0.07609015
4.36718359,1.61640014,1.26366803,0.00327865,0.33166216,0.25297385,0.26559989,0.12100634,0.07290379
4.37318659,1.57321017,1.24695913,0.00324032,0.31242274,0.24517600,0.25954576,0.12142602,0.07013580
4.37918959,1.53392976,1.23372410,0.00321450,0.29520747,0.23641846,0.25319826,0.12163769,0.06780488
4.38519260,1.49893007,1.22423729,0.00320142,0.28001765,0.22681239,0.24665987,0.12169731,0.06592221
4.39119560,1.46850390,1.21869600,0.00320098,0.26681499,0.21648453,0.24003734,0.12166401,0.06449177
4.39719860,1.44285814,1.21721087,0.00321279,0.25552590,0.20557356,0.23343821,0.12159742,0.06351067
4.40320160,1.42210616,1.21979704,0.00323608,0.24604585,0.19422595,0.22696724,0.12155490,0.06296956
4.40920460,1.40626120,1.22636676,0.00326980,0.23824386,0.18259168,0.22072265,0.12158893,0.06285305
4.41520760,1.39523146,1.23672447,0.00331254,0.23196710,0.17081984,0.21479255,0.12174460,0.06314029
4.42121061,1.38881786,1.25056503,0.00336262,0.22704562,0.15905455,0.20925172,0.12205755,0.06380552
4.42721361,1.38671543,1.26747586,0.00341809,0.22329723,0.14743113,0.20415892,0.12255226,0.06481885
4.43321661,1.38851877,1.28694343,0.00347680,0.22053257,0.13607296,0.19955499,0.12324099,0.06614720
4.43921961,1.39373231,1.30836453,0.00353643,0.21856046,0.12508891,0.19546166,0.12412322,0.06775535
4.44522261,1.40178529,1.33106202,0.00359458,0.21719341,0.11457158,0.19188140,0.12518580,0.06960725
4.45122561,1.41205149,1.35430517,0.00364886,0.21625329,0.10459630,0.18879811,0.12640371,0.07166748
4.45722861,1.42387315,1.37733354,0.00369694,0.21557718,0.09522092,0.18617873,0.12774140,0.07390286
4.46323162,1.43658838,1.39938405,0.00373668,0.21502310,0.08648631,0.18397569,0.12915471,0.07628422
4.46923462,1.44956097,1.41971980,0.00376621,0.21447561,0.07841749,0.18213001,0.13059318,0.07878827
