energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,V_p_up,V_d_up
3.17858929,1.28674584,0.01251011,0.11695832,0.30931593,0.09914351,0.07407442,0.33557407,0.23126584,0.47007823
3.18459230,1.22426878,0.01151655,0.10753718,0.30338472,0.09271789,0.06774165,0.32327361,0.22762424,0.44769218
3.19059530,1.17726884,0.01068825,0.09972517,0.30134392,0.08753705,0.06227671,0.31499012,0.22652443,0.43056967
3.19659830,1.14512864,0.01001751,0.09346389,0.30305703,0.08354996,0.05766419,0.31053042,0.22786285,0.41847851
3.20260130,1.12707236,0.00949515,0.08867913,0.30836039,0.08069446,0.05387618,0.30966304,0.23151404,0.41112244
3.20860430,1.12219631,0.00911097,0.08528365,0.31707104,0.07889947,0.05087402,0.31212550,0.23733529,0.40815196
3.21460730,1.12950140,0.00885423,0.08317997,0.32899506,0.07808757,0.04861017,0.31763185,0.24517161,0.40917609
3.22061031,1.14792625,0.00871410,0.08226327,0.34393581,0.07817731,0.04703017,0.32588041,0.25486074,0.41377446
3.22661331,1.17637981,0.00868005,0.08242409,0.36170195,0.07908566,0.04607465,0.33656129,0.26623815,0.42150956
3.23261631,1.21377261,0.00874231,0.08355102,0.38211486,0.08073012,0.04568124,0.34936373,0.27914162,0.43193850
3.23861931,1.25904550,0.00889218,0.08553313,0.40501513,0.08303076,0.04578651,0.36398269,0.29341553,0.44462410
3.24462231,1.31119517,0.00912235,0.08826216,0.43026795,0.08591190,0.04632761,0.38012482,0.30891442,0.45914497
3.25062531,1.36929557,0.00942718,0.09163457,0.45776702,0.08930349,0.04724383,0.39751359,0.32550593,0.47510424
3.25662831,1.43251486,0.00980280,0.09555311,0.48743686,0.09314217,0.04847794,0.41589335,0.34307291,0.49213683
3.26263132,1.50012717,0.01024728,0.09992822,0.51923325,0.09737196,0.04997721,0.43503238,0.36151475,0.50991504
3.26863432,1.57151926,0.01076062,0.10467907,0.55314191,0.10194457,0.05169422,0.45472494,0.38074779,0.52815246
3.27463732,1.64619170,0.01134470,0.10973418,0.58917517,0.10681938,0.05358741,0.47479217,0.40070506,0.54660604
3.28064032,1.72375492,0.01200313,0.11503181,0.62736681,0.11196307,0.05562127,0.49508206,0.42133515,0.56507653
3.28664332,1.80392038,0.01274106,0.12051992,0.66776527,0.11734894,0.05776638,0.51546847,0.44260050,0.58340729
3.29264632,1.88648727,0.01356488,0.12615590,0.71042530,0.12295598,0.05999910,0.53584934,0.46447512,0.60148163
3.29864932,1.97132549,0.01448183,0.13190587,0.75539849,0.12876772,0.06230106,0.55614423,0.48694194,0.61921887
3.30465233,2.05835571,0.01549964,0.13774385,0.80272299,0.13477090,0.06465849,0.57629138,0.50998972,0.63656949
3.31065533,2.14752726,0.01662602,0.14365061,0.85241283,0.14095404,0.06706133,0.59624429,0.53360996,0.65350938
3.31665833,2.23879505,0.01786822,0.14961234,0.90444731,0.14730597,0.06950229,0.61596818,0.55779360,0.67003374
3.32266133,2.33209633,0.01923248,0.15561922,0.95876093,0.15381439,0.07197583,0.63543631,0.58252782,0.68615070
3.32866433,2.42732836,0.02072353,0.16166386,1.01523429,0.16046444,0.07447710,0.65462639,0.60779293,0.70187510
3.33466733,2.52432802,0.02234413,0.16773974,1.07368647,0.16723752,0.07700096,0.67351717,0.63355951,0.71722257
3.34067034,2.62285413,0.02409460,0.17383970,1.13386919,0.17411015,0.07954109,0.69208533,0.65978568,0.73220416
3.34667334,2.72257331,0.02597243,0.17995444,1.19546317,0.18105315,0.08208921,0.71030266,0.68641478,0.74682179
3.35267634,2.82304998,0.02797197,0.18607126,1.25807683,0.18803101,0.08463449,0.72813384,0.71337335,0.76106460
3.35867934,2.92374097,0.03008418,0.19217295,1.32124768,0.19500163,0.08716311,0.74553455,0.74056942,0.77490631
3.36468234,3.02399502,0.03229654,0.19823686,1.38444629,0.20191625,0.08965813,0.76245025,0.76789127,0.78830367
3.37068534,3.12305727,0.03459301,0.20423435,1.44708290,0.20871981,0.09209945,0.77881544,0.79520662,0.80119603
3.37668834,3.22007859,0.03695417,0.21013046,1.50851657,0.21535147,0.09446407,0.79455353,0.82236230,0.81350597
3.38269135,3.31412960,0.03935740,0.21588389,1.56806658,0.22174559,0.09672654,0.80957733,0.84918446,0.82514091
3.38869435,3.40421877,0.04177730,0.22144735,1.62502590,0.22783284,0.09885948,0.82379007,0.87547939,0.83599558
3.39469735,3.48931420,0.04418609,0.22676818,1.67867620,0.23354162,0.10083440,0.83708705,0.90103497,0.84595534
3.40070035,3.56836805,0.04655426,0.23178935,1.72830404,0.23879967,0.10262243,0.84935779,0.92562274,0.85489991
3.40670335,3.64034319,0.04885114,0.23645066,1.77321778,0.24353587,0.10419523,0.86048865,0.94900078,0.86270763
3.41270635,3.70424072,0.05104569,0.24069021,1.81276457,0.24768204,0.10552591,0.87036600,0.97091723,0.86925983
3.41870935,3.75912767,0.05310723,0.24444616,1.84634694,0.25117486,0.10658976,0.87887957,0.99111442,0.87444523
3.42471236,3.80416380,0.05500622,0.24765852,1.87343845,0.25395776,0.10736517,0.88592619,1.00933375,0.87816418
3.43071536,3.83862658,0.05671503,0.25027108,1.89359777,0.25598268,0.10783416,0.89141358,1.02532095,0.88033246
3.43671836,3.86193329,0.05820865,0.25223340,1.90648086,0.25721171,0.10798303,0.89526414,1.03883182,0.88088462
3.44272136,3.87365970,0.05946535,0.25350269,1.91185061,0.25761847,0.10780267,0.89741859,1.04963812,0.87977667
3.44872436,3.87355438,0.06046720,0.25404560,1.90958381,0.25718924,0.10728888,0.89783926,1.05753355,0.87698801
3.45472736,3.86154828,0.06120052,0.25383977,1.89967496,0.25592376,0.10644235,0.89651296,1.06233949,0.87252256
3.46073037,3.83775920,0.06165619,0.25287515,1.88223695,0.25383567,0.10526866,0.89345319,1.06391042,0.86640913
3.46673337,3.80249101,0.06182979,0.25115500,1.85749850,0.25095253,0.10377805,0.88870172,1.06213874,0.85870097
3.47273637,3.75622772,0.06172158,0.24869646,1.82579844,0.24731551,0.10198506,0.88232932,1.05695874,0.84947459
3.47873937,3.69962273,0.06133644,0.24553079,1.78757710,0.24297863,0.09990810,0.87443564,1.04834979,0.83882801
3.48474237,3.63348372,0.06068352,0.24170309,1.74336509,0.23800767,0.09756898,0.86514830,1.03633837,0.82687851
3.49074537,3.55875394,0.05977591,0.23727171,1.69377005,0.23247874,0.09499230,0.85462117,1.02099903,0.81376000
3.49674837,3.47649065,0.05863015,0.23230717,1.63946171,0.22647666,0.09220493,0.84303192,1.00245425,0.79962036
3.50275138,3.38784184,0.05726569,0.22689077,1.58115603,0.22009301,0.08923545,0.83057904,0.98087321,0.78461862
3.50875438,3.29402201,0.05570426,0.22111289,1.51959905,0.21342419,0.08611358,0.81747832,0.95646953,0.76892242
3.51475738,3.19628825,0.05396934,0.21507105,1.45555101,0.20656937,0.08286977,0.80395925,0.92949822,0.75270579
3.52076038,3.09591749,0.05208550,0.20886786,1.38977140,0.19962851,0.07953475,0.79026114,0.90025179,0.73614729
3.52676338,2.99418569,0.05007788,0.20260883,1.32300553,0.19270048,0.07613924,0.77662952,0.86905602,0.71942869
3.53276638,2.89234993,0.04797169,0.19640026,1.25597307,0.18588139,0.07271370,0.76331266,0.83626516,0.70273428
3.53876938,2.79163357,0.04579176,0.19034722,1.18935885,0.17926311,0.06928821,0.75055856,0.80225719,0.68625056
3.54477239,2.69321517,0.04356221,0.18455170,1.12380623,0.17293217,0.06589237,0.73861234,0.76742894,0.67016663
3.55077539,2.59822080,0.04130617,0.17911094,1.05991298,0.16696886,0.06255531,0.72771424,0.73219139,0.65467478
3.55677839,2.50771994,0.03904561,0.17411609,0.99822974,0.16144668,0.05930579,0.71809804,0.69696529,0.63997152
3.56278139,2.42272435,0.03680126,0.16965114,0.93926073,0.15643209,0.05617228,0.70998998,0.66217695,0.62625857
3.56878439,2.34418935,0.03459251,0.16579210,0.88346638,0.15198453,0.05318306,0.70360805,0.62825445,0.61374390
3.57478739,2.27301685,0.03243750,0.16260654,0.83126744,0.14815660,0.05036640,0.69916154,0.59562414,0.60264238
3.58079040,2.21005928,0.03035315,0.16015329,0.78305015,0.14499448,0.04775057,0.69685068,0.56470725,0.59317603
3.58679340,2.15612340,0.02835524,0.15848244,0.73917162,0.14253837,0.04536397,0.69686614,0.53591680,0.58557363
3.59279640,2.11197340,0.02645849,0.15763544,0.69996527,0.14082304,0.04323506,0.69938845,0.50965439,0.58006946
3.59879940,2.07833222,0.02467670,0.15764534,0.66574533,0.13987825,0.04139225,0.70458692,0.48630698,0.57690119
3.60480240,2.05588057,0.02302274,0.15853707,0.63681031,0.13972919,0.03986375,0.71261818,0.46624335,0.57630674
3.61080540,2.04525321,0.02150866,0.16032777,0.61344476,0.14039666,0.03867721,0.72362402,0.44981035,0.57852013
3.61680840,2.04703201,0.02014566,0.16302699,0.59591915,0.14189718,0.03785930,0.73772882,0.43732870,0.58376642
3.62281141,2.06173587,0.01894405,0.16663691,0.58448776,0.14424283,0.03743525,0.75503623,0.42908832,0.59225562
3.62881441,2.08980767,0.01791324,0.17115249,0.57938438,0.14744091,0.03742817,0.77562546,0.42534339,0.60417605
3.63481741,2.13159854,0.01706153,0.17656140,0.58081611,0.15149338,0.03785837,0.79954709,0.42630687,0.61968712
3.64082041,2.18735018,0.01639607,0.18284402,0.58895544,0.15639620,0.03874261,0.82681876,0.43214502,0.63891175
3.64682341,2.25717600,0.01592265,0.18997327,0.60393086,0.16213845,0.04009329,0.85742075,0.44297170,0.66192902
3.65282641,2.34104201,0.01564551,0.19791444,0.62581676,0.16870143,0.04191767,0.89129186,0.45884292,0.68876706
3.65882941,2.43874867,0.01556719,0.20662505,0.65462284,0.17605772,0.04421708,0.92832570,0.47975183,0.71939667
3.66483242,2.54991460,0.01568830,0.21605473,0.69028391,0.18417034,0.04698622,0.96836775,0.50562439,0.75372598
3.67083542,2.67396353,0.01600741,0.22614520,0.73265054,0.19299201,0.05021259,1.01121338,0.53631610,0.79159657
3.67683842,2.81011537,0.01652084,0.23683043,0.78148132,0.20246457,0.05387600,1.05660705,0.57160995,0.83278113
3.68284142,2.95738244,0.01722262,0.24803695,0.83643716,0.21251871,0.05794834,1.10424294,0.61121603,0.87698312
3.68884442,3.11457153,0.01810438,0.25968443,0.89707838,0.22307405,0.06239346,1.15376696,0.65477282,0.92383850
3.69484742,3.28029250,0.01915540,0.27168643,0.96286470,0.23403946,0.06716735,1.20478053,0.70185043,0.97291962
3.70085043,3.45297345,0.02036262,0.28395150,1.03315866,0.24531393,0.07221858,1.25684571,0.75195585,1.02374134
3.70685343,3.63088260,0.02171077,0.29638444,1.10723244,0.25678769,0.07748889,1.30949204,0.80454013,1.07576929
3.71285643,3.81215646,0.02318257,0.30888782,1.18427813,0.26834380,0.08291416,1.36222461,0.85900748,1.12842999
3.71885943,3.99483358,0.02475901,0.32136366,1.26342117,0.27986012,0.08842554,1.41453327,0.91472589,1.18112272
3.72486243,4.17689296,0.02641960,0.33371530,1.34373661,0.29121149,0.09395077,1.46590280,0.97103922,1.23323263
3.73086543,4.35629587,0.02814278,0.34584920,1.42426764,0.30227223,0.09941577,1.51582343,1.02728013,1.28414467
3.73686843,4.53102950,0.02990632,0.35767682,1.50404573,0.31291880,0.10474624,1.56380167,1.08278350,1.33325800
3.74287144,4.69915113,0.03168776,0.36911639,1.58211166,0.32303248,0.10986942,1.60937076,1.13689986,1.38000005
3.74887444,4.85883072,0.03346483,0.38009441,1.65753647,0.33250201,0.11471581,1.65210049,1.18900824,1.42384006
3.75487744,5.00839068,0.03521592,0.39054701,1.72944168,0.34122616,0.11922091,1.69160606,1.23852807,1.46430126
3.76088044,5.14634105,0.03692051,0.40042083,1.79701781,0.34911594,0.12332676,1.72755547,1.28492953,1.50097145
3.76688344,5.27140876,0.03855953,0.40967367,1.85954056,0.35609659,0.12698342,1.75967533,1.32774209,1.53351140
3.77288644,5.38255996,0.04011568,0.41827462,1.91638401,0.36210906,0.13015012,1.78775483,1.36656093,1.56166102
3.77888944,5.47901467,0.04157371,0.42620378,1.96703037,0.36711108,0.13279621,1.81164777,1.40105109,1.58524277
3.78489245,5.56025334,0.04292063,0.43345168,2.01107608,0.37107768,0.13490184,1.83127261,1.43094927,1.60416261
3.79089545,5.62601545,0.04414575,0.44001818,2.04823409,0.37400123,0.13645821,1.84661070,1.45606354,1.61840829
3.79689845,5.67629044,0.04524074,0.44591119,2.07833254,0.37589089,0.13746763,1.85770280,1.47627089,1.62804525
3.80290145,5.71130189,0.04619956,0.45114516,2.10131012,0.37677168,0.13794311,1.86464416,1.49151336,1.63321044
3.80890445,5.73148594,0.04701834,0.45573937,2.11720860,0.37668305,0.13790783,1.86757855,1.50179268,1.63410442
3.81490745,5.73746529,0.04769517,0.45971628,2.12616308,0.37567715,0.13739415,1.86669140,1.50716435,1.63098211
3.82091046,5.73002021,0.04822988,0.46309991,2.12839070,0.37381676,0.13644249,1.86220272,1.50773117,1.62414281
3.82691346,5.71005804,0.04862377,0.46591439,2.12417853,0.37117320,0.13510005,1.85435981,1.50363710,1.61391980
3.83291646,5.67858264,0.04887936,0.46818277,2.11387123,0.36782398,0.13341931,1.84343041,1.49506148,1.60067006
3.83891946,5.63666500,0.04900012,0.46992611,2.09785925,0.36385065,0.13145651,1.82969634,1.48221414,1.58476454
3.84492246,5.58541608,0.04899024,0.47116291,2.07656786,0.35933659,0.12927014,1.81344784,1.46533147,1.56657924
3.85092546,5.52596285,0.04885442,0.47190886,2.05044767,0.35436513,0.12691931,1.79497892,1.44467357,1.54648736
3.85692846,5.45942767,0.04859775,0.47217699,2.01996656,0.34901774,0.12446239,1.77458350,1.42052251,1.52485274
3.86293147,5.38691157,0.04822556,0.47197798,1.98560327,0.34337264,0.12195559,1.75255246,1.39318134,1.50202450
3.86893447,5.30948109,0.04774342,0.47132084,1.94784249,0.33750356,0.11945174,1.72917147,1.36297377,1.47833302
3.87493747,5.22815840,0.04715708,0.47021363,1.90717118,0.33147889,0.11699925,1.70471934,1.33024411,1.45408699
3.88094047,5.14391422,0.04647253,0.46866431,1.86407590,0.32536103,0.11464120,1.67946682,1.29535714,1.42957150
3.88694347,5.05766281,0.04569605,0.46668161,1.81904060,0.31920604,0.11241462,1.65367551,1.25869737,1.40504683
3.89294647,4.97025832,0.04483423,0.46427576,1.77254470,0.31306348,0.11034998,1.62759679,1.22066764,1.38074785
3.89894947,4.88249201,0.04389406,0.46145911,1.72506086,0.30697641,0.10847079,1.60147050,1.18168644,1.35688369
3.90495248,4.79508943,0.04288298,0.45824658,1.67705226,0.30098158,0.10679343,1.57552324,1.14218402,1.33363763
3.91095548,4.70870746,0.04180887,0.45465584,1.62896914,0.29510962,0.10532715,1.54996631,1.10259699,1.31116688
3.91695848,4.62393072,0.04068003,0.45070726,1.58124449,0.28938539,0.10407414,1.52499313,1.06336164,1.28960237
3.92296148,4.54126732,0.03950514,0.44642368,1.53428888,0.28382826,0.10302985,1.50077633,1.02490599,1.26904824
3.92896448,4.46114411,0.03829318,0.44182988,1.48848462,0.27845248,0.10218331,1.47746450,0.98764084,1.24958138
3.93496748,4.38390162,0.03705322,0.43695196,1.44417944,0.27326742,0.10151775,1.45517881,0.95195035,1.23125070
3.94097049,4.30978924,0.03579438,0.43181657,1.40168007,0.26827793,0.10101112,1.43400978,0.91818233,1.21407656
3.94697349,4.23896096,0.03452552,0.42645002,1.36124602,0.26348454,0.10063690,1.41401424,0.88663895,1.19805031
3.95297649,4.17147234,0.03325516,0.42087746,1.32308409,0.25888373,0.10036490,1.39521287,0.85756826,1.18313412
3.95897949,4.10727920,0.03199122,0.41512202,1.28734396,0.25446817,0.10016213,1.37758853,0.83115694,1.16926129
3.96498249,4.04623849,0.03074089,0.40920407,1.25411514,0.25022693,0.09999378,1.36108545,0.80752481,1.15633713
3.97098549,3.98811178,0.02951047,0.40314064,1.22342572,0.24614575,0.09982428,1.34560960,0.78672133,1.14424050
3.97698849,3.93257149,0.02830526,0.39694497,1.19524304,0.24220731,0.09961824,1.33103022,0.76872444,1.13282616
3.98299150,3.87921002,0.02712952,0.39062623,1.16947635,0.23839160,0.09934157,1.31718260,0.75344174,1.12192781
3.98899450,3.82755171,0.02598641,0.38418951,1.14598151,0.23467627,0.09896247,1.30387218,0.74071406,1.11136199
3.99499750,3.77706736,0.02487806,0.37763597,1.12456751,0.23103711,0.09845240,1.29087977,0.73032143,1.10093253
4.00100050,3.72719088,0.02380560,0.37096317,1.10500471,0.22744858,0.09778693,1.27796779,0.72199099,1.09043567
4.00700350,3.67733760,0.02276930,0.36416567,1.08703422,0.22388439,0.09694658,1.26488747,0.71540674,1.07966556
4.01300650,3.62692360,0.02176867,0.35723565,1.07037839,0.22031819,0.09591741,1.25138660,0.71022055,1.06842001
4.01900950,3.57538534,0.02080267,0.35016381,1.05475156,0.21672424,0.09469148,1.23721767,0.70606419,1.05650626
4.02501251,3.52219891,0.01986982,0.34294024,1.03987093,0.21307815,0.09326718,1.22214616,0.70256166,1.04374666
4.03101551,3.46689812,0.01896842,0.33555542,1.02546689,0.20935767,0.09164928,1.20595858,0.69934150,1.02998395
4.03701851,3.40909082,0.01809669,0.32800113,1.01129250,0.20554339,0.08984881,1.18847004,0.69604859,1.01508605
4.04302151,3.34847280,0.01725293,0.32027145,0.99713161,0.20161948,0.08788272,1.16953106,0.69235488,0.99895017
4.04902451,3.28483869,0.01643563,0.31236355,0.98280543,0.19757426,0.08577332,1.14903338,0.68796887,0.98150607
4.05502751,3.21808966,0.01564357,0.30427841,0.96817721,0.19340081,0.08354754,1.12691452,0.68264338,0.96271844
4.06103052,3.14823738,0.01487591,0.29602134,0.95315496,0.18909732,0.08123602,1.10316096,0.67618142,0.94258828
4.06703352,3.07540429,0.01413219,0.28760237,0.93769208,0.18466739,0.07887205,1.07780977,0.66844014,0.92115329
4.07303652,2.99982019,0.01341238,0.27903631,0.92178603,0.18012009,0.07649040,1.05094869,0.65933260,0.89848723
4.07903952,2.92181519,0.01271683,0.27034270,0.90547502,0.17546991,0.07412616,1.02271456,0.64882756,0.87469827
4.08504252,2.84180930,0.01204621,0.26154541,0.88883318,0.17073645,0.07181343,0.99329013,0.63694734,0.84992652
4.09104552,2.76029919,0.01140149,0.25267214,0.87196415,0.16594395,0.06958419,0.96289947,0.62376391,0.82434053
4.09704852,2.67784240,0.01078384,0.24375361,0.85499371,0.16112068,0.06746715,0.93180197,0.60939349,0.79813320
4.10305153,2.59503968,0.01019454,0.23482270,0.83806173,0.15629808,0.06548676,0.90028512,0.59398989,0.77151694
4.10905453,2.51251605,0.00963489,0.22591339,0.82131371,0.15150985,0.06366237,0.86865645,0.57773690,0.74471831
4.11505753,2.43090120,0.00910614,0.21705973,0.80489246,0.14679087,0.06200760,0.83723466,0.56084011,0.71797225
4.12106053,2.35080992,0.00860942,0.20829470,0.78893024,0.14217608,0.06052993,0.80634039,0.54351841,0.69151606
4.12706353,2.27282323,0.00814563,0.19964925,0.77354168,0.13769930,0.05923049,0.77628681,0.52599553,0.66558325
4.13306653,2.19747080,0.00771543,0.19115132,0.75881779,0.13339211,0.05810415,0.74737041,0.50849190,0.64039737
4.13906953,2.12521531,0.00731920,0.18282514,0.74482131,0.12928277,0.05713978,0.71986225,0.49121715,0.61616610
4.14507254,2.05643915,0.00695700,0.17469066,0.73158360,0.12539521,0.05632078,0.69399991,0.47436337,0.59307569
4.15107554,1.99143410,0.00662861,0.16676320,0.71910308,0.12174816,0.05562581,0.66998054,0.45809947,0.57128582
4.15707854,1.93039411,0.00633351,0.15905336,0.70734536,0.11835455,0.05502967,0.64795513,0.44256666,0.55092530
4.16308154,1.87341159,0.00607097,0.15156721,0.69624494,0.11522098,0.05450429,0.62802423,0.42787522,0.53208851
4.16908454,1.82047726,0.00584011,0.14430659,0.68570837,0.11234747,0.05401988,0.61023532,0.41410255,0.51483285
4.17508754,1.77148357,0.00563992,0.13726975,0.67561874,0.10972749,0.05354607,0.59458196,0.40129264,0.49917734
4.18109055,1.72623164,0.00546942,0.13045202,0.66584122,0.10734816,0.05305305,0.58100462,0.38945671,0.48510237
4.18709355,1.68444130,0.00532776,0.12384670,0.65622947,0.10519069,0.05251266,0.56939343,0.37857510,0.47255070
4.19309655,1.64576415,0.00521427,0.11744593,0.64663252,0.10323110,0.05189946,0.55959249,0.36860027,0.46142975
4.19909955,1.60979888,0.00512865,0.11124164,0.63690199,0.10144105,0.05119158,0.55140586,0.35946066,0.45161506
4.20510255,1.57610848,0.00507102,0.10522642,0.62689916,0.09978888,0.05037143,0.54460485,0.35106540,0.44295489
4.21110555,1.54423867,0.00504206,0.09939435,0.61650186,0.09824080,0.04942631,0.53893644,0.34330950,0.43527570
4.21710855,1.51373683,0.00504308,0.09374164,0.60561072,0.09676209,0.04834873,0.53413248,0.33607948,0.42838852
4.22311156,1.48417065,0.00507611,0.08826725,0.59415463,0.09531841,0.04713655,0.52991937,0.32925905,0.42209574
4.22911456,1.45514596,0.00514392,0.08297320,0.58209534,0.09387706,0.04579297,0.52602781,0.32273486,0.41619817
4.23511756,1.42632290,0.00525008,0.07786480,0.56943086,0.09240820,0.04432623,0.52220225,0.31640186,0.41050208
4.24112056,1.39742974,0.00539890,0.07295072,0.55619779,0.09088596,0.04274925,0.51820972,0.31016830,0.40482589
4.24712356,1.36827404,0.00559541,0.06824285,0.54247225,0.08928940,0.04107902,0.51384757,0.30396003,0.39900623
4.25312656,1.33875035,0.00584529,0.06375602,0.52836970,0.08760334,0.03933590,0.50894994,0.29772406,0.39290318
4.25912956,1.30884445,0.00615470,0.05950764,0.51404332,0.08581886,0.03754285,0.50339267,0.29143123,0.38640435
4.26513257,1.27863373,0.00653017,0.05551719,0.49968131,0.08393368,0.03572459,0.49709637,0.28507784,0.37942771
4.27113557,1.24828368,0.00697835,0.05180570,0.48550295,0.08195222,0.03390668,0.49002767,0.27868623,0.37192311
4.27713857,1.21804077,0.00750582,0.04839507,0.47175352,0.07988545,0.03211471,0.48219850,0.27230428,0.36387235
4.28314157,1.18822178,0.00811885,0.04530746,0.45869840,0.07775041,0.03037344,0.47366360,0.26600386,0.35528790
4.28914457,1.15920018,0.00882305,0.04256464,0.44661617,0.07556957,0.02870602,0.46451618,0.25987817,0.34621034
4.29514757,1.13138991,0.00962317,0.04018726,0.43579112,0.07336995,0.02713341,0.45488219,0.25403820,0.33670475
4.30115058,1.10522741,0.01052277,0.03819423,0.42650525,0.07118205,0.02567371,0.44491333,0.24860835,0.32685612
4.30715358,1.08115248,0.01152394,0.03660209,0.41902988,0.06903864,0.02434182,0.43477911,0.24372129,0.31676418
4.31315658,1.05958883,0.01262705,0.03542436,0.41361724,0.06697345,0.02314907,0.42465849,0.23951240,0.30653791
4.31915958,1.04092513,0.01383054,0.03467100,0.41049224,0.06501989,0.02210313,0.41473135,0.23611384,0.29628984
4.32516258,1.02549737,0.01513070,0.03434787,0.40984455,0.06320968,0.02120788,0.40517021,0.23364860,0.28613075
4.33116558,1.01357319,0.01652157,0.03445628,0.41182155,0.06157162,0.02046361,0.39613268,0.23222462,0.27616467
4.33716858,1.00533908,0.01799484,0.03499259,0.41652214,0.06013049,0.01986713,0.38775479,0.23192937,0.26648468
4.34317159,1.00089082,0.01953991,0.03594796,0.42399194,0.05890606,0.01941218,0.38014570,0.23282500,0.25716955
4.34917459,1.00022778,0.02114392,0.03730813,0.43422003,0.05791241,0.01908977,0.37338382,0.23494437,0.24828140
4.35517759,1.00325127,0.02279192,0.03905347,0.44713753,0.05715736,0.01888866,0.36751470,0.23828811,0.23986442
4.36118059,1.00976722,0.02446717,0.04115905,0.46261824,0.05664235,0.01879593,0.36255049,0.24282287,0.23194468
4.36718359,1.01949303,0.02615143,0.04359497,0.48048143,0.05636242,0.01879746,0.35847122,0.24848094,0.22453092
4.37318659,1.03206848,0.02782541,0.04632688,0.50049693,0.05630659,0.01887857,0.35522760,0.25516127,0.21761634
4.37918959,1.04707024,0.02946927,0.04931660,0.52239244,0.05645849,0.01902455,0.35274536,0.26273190,0.21118107
4.38519260,1.06402949,0.03106312,0.05252308,0.54586293,0.05679718,0.01922120,0.35093060,0.27103380,0.20519533
4.39119560,1.08245187,0.03258770,0.05590336,0.57058192,0.05729817,0.01945533,0.34967625,0.27988595,0.19962287
4.39719860,1.10183901,0.03402497,0.05941378,0.59621417,0.05793472,0.01971520,0.34886889,0.28909152,0.19442464
4.40320160,1.12171058,0.03535875,0.06301123,0.62242950,0.05867903,0.01999092,0.34839593,0.29844502,0.18956238
4.40920460,1.14162596,0.03657535,0.06665447,0.64891694,0.05950364,0.02027472,0.34815250,0.30773983,0.18500194
4.41520760,1.16120454,0.03766414,0.07030539,0.67539865,0.06038273,0.02056120,0.34804792,0.31677618,0.18071617
4.42121061,1.18014346,0.03861809,0.07393025,0.70164300,0.06129328,0.02084743,0.34801127,0.32536891,0.17668723
4.42721361,1.19823214,0.03943413,0.07750073,0.72747588,0.06221618,0.02113298,0.34799583,0.33335481,0.17290817
4.43321661,1.21536259,0.04011345,0.08099474,0.75278976,0.06313701,0.02141989,0.34798219,0.34059908,0.16938376
4.43921961,1.23153492,0.04066167,0.08439701,0.77754977,0.06404664,0.02171250,0.34797979,0.34700069,0.16613050
4.44522261,1.24685774,0.04108879,0.08769935,0.80179628,0.06494153,0.02201722,0.34802689,0.35249623,0.16317583
4.45122561,1.26154306,0.04140898,0.09090056,0.82564372,0.06582370,0.02234223,0.34818888,0.35706216,0.16055669
4.45722861,1.27589594,0.04164023,0.09400600,0.84927542,0.06670039,0.02269711,0.34855507,0.36071518,0.15831737
4.46323162,1.29029912,0.04180379,0.09702683,0.87293448,0.06758346,0.02309244,0.34923401,0.36351079,0.15650684
4.46923462,1.30519335,0.04192342,0.09997897,0.89691107,0.06848847,0.02353934,0.35034766,0.36554003,0.15517581
4.47523762,1.32105407,0.04202455,0.10288176,0.92152655,0.06943358,0.02404906,0.35202460,0.36692450,0.15437347
4.48124062,1.33836576,0.04213328,0.10575657,0.94711516,0.07043828,0.02463247,0.35439263,0.36781003,0.15414428
4.48724362,1.35759495,0.04227534,0.10862518,0.97400416,0.07152199,0.02529970,0.35757110,0.36835913,0.15452482
4.49324662,1.37916333,0.04247496,0.11150832,1.00249343,0.07270268,0.02605976,0.36166330,0.36874276,0.15554097
4.49924962,1.40342232,0.04275384,0.11442415,1.03283566,0.07399546,0.02692020,0.36674941,0.36913174,0.15720543
4.50525263,1.43063025,0.04313008,0.11738713,1.06521814,0.07541141,0.02788688,0.37288014,0.36968831,0.15951587
4.51125563,1.46093360,0.04361730,0.12040694,1.09974732,0.07695647,0.02896384,0.38007156,0.37055816,0.16245360
4.51725863,1.49435304,0.04422393,0.12348789,1.13643700,0.07863064,0.03015317,0.38830126,0.37186355,0.16598297
4.52326163,1.53077522,0.04495266,0.12662858,1.17520091,0.08042745,0.03145504,0.39750610,0.37369756,0.17005141
4.52926463,1.56995075,0.04580018,0.12982200,1.21585020,0.08233374,0.03286780,0.40758166,0.37612005,0.17459023
4.53526763,1.61149846,0.04675717,0.13305592,1.25809610,0.08432978,0.03438807,0.41838347,0.37915530,0.17951602
4.54127064,1.65491588,0.04780862,0.13631360,1.30155770,0.08638971,0.03601098,0.42972991,0.38279153,0.18473266
4.54727364,1.69959532,0.04893435,0.13957480,1.34577444,0.08848224,0.03773035,0.44140685,0.38698220,0.19013382
4.55327664,1.74484491,0.05010992,0.14281695,1.39022288,0.09057168,0.03953898,0.45317360,0.39164903,0.19560589
4.55927964,1.78991345,0.05130771,0.14601634,1.43433661,0.09261913,0.04142882,0.46477028,0.39668647,0.20103111
4.56528264,1.83401791,0.05249822,0.14914945,1.47752842,0.09458390,0.04339126,0.47592593,0.40196741,0.20629094
