energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.33316658,2.65697112,0.01361970,0.03434663,0.68293142,1.38714462,0.02717603,0.25595185,0.24626225,1.13895421
-0.32716358,2.63635330,0.01365607,0.03363509,0.67878483,1.36945688,0.02722633,0.25551843,0.24500848,1.13259543
-0.32116058,2.60751823,0.01360749,0.03288528,0.67343249,1.34726917,0.02720670,0.25400509,0.24291092,1.12311566
-0.31515758,2.57135915,0.01347643,0.03211900,0.66716925,1.32111919,0.02712561,0.25145426,0.24003970,1.11085762
-0.30915458,2.52888519,0.01326714,0.03135971,0.66030455,1.29161367,0.02699211,0.24792521,0.23647848,1.09619562
-0.30315158,2.48119071,0.01298549,0.03063156,0.65315196,1.25940785,0.02681535,0.24349214,0.23232247,1.07952732
-0.29714857,2.42942511,0.01263873,0.02995843,0.64601968,1.22518562,0.02660422,0.23824205,0.22767628,1.06126575
-0.29114557,2.37476413,0.01223522,0.02936296,0.63920236,1.18964133,0.02636705,0.23227229,0.22265195,1.04183169
-0.28514257,2.31838399,0.01178419,0.02886571,0.63297462,1.15346409,0.02611132,0.22568804,0.21736696,1.02164663
-0.27913957,2.26143898,0.01129536,0.02848439,0.62758655,1.11732510,0.02584354,0.21859969,0.21194248,1.00112616
-0.27313657,2.20504310,0.01077865,0.02823321,0.62326116,1.08186843,0.02556917,0.21112024,0.20650178,0.98067418
-0.26713357,2.15025598,0.01024388,0.02812246,0.62019391,1.04770524,0.02529261,0.20336287,0.20116890,0.96067753
-0.26113057,2.09807298,0.00970044,0.02815822,0.61855391,1.01541118,0.02501734,0.19543857,0.19606744,0.94150137
-0.25512756,2.04941909,0.00915708,0.02834224,0.61848673,0.98552662,0.02474608,0.18745411,0.19131957,0.92348507
-0.24912456,2.00514602,0.00862166,0.02867203,0.62011821,0.95855889,0.02448098,0.17951025,0.18704514,0.90693873
-0.24312156,1.96603166,0.00810102,0.02914118,0.62355893,0.93498576,0.02422392,0.17170017,0.18336085,0.89214008
-0.23711856,1.93278099,0.00760082,0.02973969,0.62890872,0.91525920,0.02397673,0.16410839,0.18037941,0.87933199
-0.23111556,1.90602742,0.00712551,0.03045460,0.63626081,0.89980845,0.02374146,0.15680980,0.17820859,0.86872024
-0.22511256,1.88633363,0.00667832,0.03127058,0.64570499,0.88904162,0.02352057,0.14986917,0.17695012,0.86047173
-0.21910955,1.87419099,0.00626132,0.03217072,0.65732936,0.88334490,0.02331712,0.14334084,0.17669840,0.85471299
-0.21310655,1.87001691,0.00587545,0.03313722,0.67122039,0.88307895,0.02313482,0.13726868,0.17753893,0.85152894
-0.20710355,1.87414961,0.00552068,0.03415219,0.68746101,0.88857214,0.02297811,0.13168628,0.17954640,0.85096190
-0.20110055,1.88684021,0.00519613,0.03519835,0.70612665,0.90011051,0.02285201,0.12661726,0.18278259,0.85301086
-0.19509755,1.90824207,0.00490027,0.03625964,0.72727923,0.91792490,0.02276207,0.12207576,0.18729398,0.85763094
-0.18909455,1.93839811,0.00463100,0.03732181,0.75095942,0.94217558,0.02271408,0.11806699,0.19310914,0.86473323
-0.18309155,1.97722654,0.00438590,0.03837280,0.77717751,0.97293543,0.02271385,0.11458785,0.20023611,0.87418493
-0.17708854,2.02450627,0.00416233,0.03940306,0.80590338,1.01017249,0.02276687,0.11162758,0.20865977,0.88581007
-0.17108554,2.07986304,0.00395760,0.04040567,0.83705616,1.05373330,0.02287797,0.10916841,0.21833945,0.89939073
-0.16508254,2.14275778,0.00376907,0.04137639,0.87049447,1.10332815,0.02305099,0.10718627,0.22920688,0.91466914
-0.15907954,2.21247846,0.00359424,0.04231353,0.90600774,1.15851961,0.02328847,0.10565148,0.24116472,0.93135066
-0.15307654,2.28813682,0.00343083,0.04321776,0.94330957,1.21871555,0.02359131,0.10452944,0.25408577,0.94910782
-0.14707354,2.36867121,0.00327686,0.04409178,0.98203375,1.28316763,0.02395866,0.10378140,0.26781311,0.96758559
-0.14107054,2.45285633,0.00313061,0.04493995,1.02173350,1.35097611,0.02438767,0.10336520,0.28216126,0.98640782
-0.13506753,2.53932038,0.00299067,0.04576794,1.06188443,1.42110137,0.02487351,0.10323611,0.29691838,1.00518492
-0.12906453,2.62656983,0.00285593,0.04658222,1.10189144,1.49238227,0.02540938,0.10334772,0.31184968,1.02352260
-0.12306153,2.71302136,0.00272554,0.04738976,1.14109957,1.56356103,0.02598666,0.10365284,0.32670194,1.04103150
-0.11705853,2.79704002,0.00259886,0.04819753,1.17880871,1.63331398,0.02659512,0.10410444,0.34120908,1.05733740
-0.11105553,2.87698237,0.00247548,0.04901225,1.21429160,1.70028696,0.02722324,0.10465668,0.35509859,1.07209152
-0.10505253,2.95124288,0.00235510,0.04984000,1.24681452,1.76313420,0.02785855,0.10526583,0.36809872,1.08498056
-0.09904952,3.01830143,0.00223758,0.05068605,1.27565982,1.82055875,0.02848807,0.10589119,0.37994605,1.09573587
-0.09304652,3.07676973,0.00212283,0.05155455,1.30014931,1.87135294,0.02909871,0.10649598,0.39039320,1.10414127
-0.08704352,3.12543441,0.00201081,0.05244845,1.31966740,1.91443675,0.02967769,0.10704802,0.39921645,1.11003898
-0.08104052,3.16329453,0.00190154,0.05336929,1.33368279,1.94889245,0.03021297,0.10752026,0.40622270,1.11333332
-0.07503752,3.18959164,0.00179504,0.05431711,1.34176787,1.97399376,0.03069355,0.10789123,0.41125575,1.11399178
-0.06903452,3.20383084,0.00169131,0.05529033,1.34361453,1.98922826,0.03110978,0.10814512,0.41420137,1.11204339
-0.06303152,3.20579168,0.00159040,0.05628570,1.33904591,1.99431188,0.03145357,0.10827175,0.41499116,1.10757432
-0.05702851,3.19552863,0.00149233,0.05729817,1.32802324,1.98919502,0.03171850,0.10826630,0.41360472,1.10072098
-0.05102551,3.17336107,0.00139713,0.05832089,1.31064767,1.97406003,0.03189985,0.10812877,0.41007040,1.09166089
-0.04502251,3.13985355,0.00130484,0.05934520,1.28715680,1.94931033,0.03199454,0.10786339,0.40446427,1.08060189
-0.03901951,3.09578764,0.00121552,0.06036058,1.25791638,1.91555197,0.03200105,0.10747780,0.39690759,1.06777038
-0.03301651,3.04212702,0.00112926,0.06135483,1.22340744,1.87356862,0.03191921,0.10698222,0.38756283,1.05339911
-0.02701351,2.97997785,0.00104616,0.06231416,1.18420963,1.82429142,0.03174997,0.10638857,0.37662837,1.03771553
-0.02101051,2.91054657,0.00096634,0.06322345,1.14098168,1.76876526,0.03149520,0.10570963,0.36433228,1.02093119
-0.01500750,2.83509744,0.00088996,0.06406657,1.09443988,1.70811314,0.03115742,0.10495831,0.35092526,1.00323292
-0.00900450,2.75491183,0.00081718,0.06482683,1.04533556,1.64350028,0.03073960,0.10414702,0.33667325,0.98477629
-0.00300150,2.67125107,0.00074819,0.06548749,0.99443278,1.57609959,0.03024495,0.10328721,0.32184977,0.96568167
0.00300150,2.58532440,0.00068318,0.06603231,0.94248693,1.50705979,0.02967680,0.10238908,0.30672850,0.94603307
0.00900450,2.49826292,0.00062234,0.06644626,0.89022523,1.43747726,0.02903848,0.10146146,0.29157615,0.92587960
0.01500750,2.41110005,0.00056585,0.06671612,0.83832971,1.36837250,0.02833334,0.10051186,0.27664607,0.90523948
0.02101051,2.32475870,0.00051386,0.06683115,0.78742324,1.30067165,0.02756472,0.09954659,0.26217242,0.88410603
0.02701351,2.24004447,0.00046649,0.06678368,0.73805871,1.23519308,0.02673602,0.09857101,0.24836544,0.86245521
0.03301651,2.15764445,0.00042385,0.06656961,0.69071174,1.17263917,0.02585080,0.09758985,0.23540752,0.84025398
0.03901951,2.07813034,0.00038598,0.06618876,0.64577655,1.11359268,0.02491292,0.09660739,0.22345029,0.81746893
0.04502251,2.00196493,0.00035288,0.06564505,0.60356497,1.05851721,0.02392661,0.09562776,0.21261273,0.79407440
0.05102551,1.92951064,0.00032452,0.06494650,0.56430818,1.00776114,0.02289663,0.09465501,0.20298018,0.77005965
0.05702851,1.86103908,0.00030079,0.06410502,0.52816074,0.96156428,0.02182831,0.09369315,0.19460417,0.74543447
0.06303152,1.79674065,0.00028156,0.06313601,0.49520647,0.92006640,0.02072765,0.09274601,0.18750315,0.72023303
0.06903452,1.73673346,0.00026663,0.06205773,0.46546572,0.88331711,0.01960128,0.09181709,0.18166382,0.69451563
0.07503752,1.68107116,0.00025578,0.06089055,0.43890351,0.85128648,0.01845644,0.09090914,0.17704320,0.66836854
0.08104052,1.62974946,0.00024874,0.05965603,0.41543817,0.82387581,0.01730094,0.09002389,0.17357120,0.64190191
0.08704352,1.58271142,0.00024520,0.05837599,0.39495009,0.80092833,0.01614293,0.08916156,0.17115368,0.61524605
0.09304652,1.53985182,0.00024485,0.05707146,0.37729021,0.78223957,0.01499085,0.08832056,0.16967592,0.58854653
0.09904952,1.50102088,0.00024735,0.05576178,0.36228811,0.76756714,0.01385315,0.08749715,0.16900645,0.56195850
0.10505253,1.46602807,0.00025234,0.05446373,0.34975940,0.75664000,0.01273813,0.08668532,0.16900110,0.53564069
0.11105553,1.43464615,0.00025946,0.05319078,0.33951224,0.74916706,0.01165372,0.08587675,0.16950731,0.50974952
0.11705853,1.40661608,0.00026837,0.05195259,0.33135308,0.74484512,0.01060729,0.08506101,0.17036847,0.48443380
0.12306153,1.38165298,0.00027871,0.05075470,0.32509129,0.74336617,0.00960543,0.08422595,0.17142830,0.45983033
0.12906453,1.35945322,0.00029016,0.04959848,0.32054289,0.74442400,0.00865385,0.08335823,0.17253518,0.43606053
0.13506753,1.33970254,0.00030241,0.04848124,0.31753317,0.74771988,0.00775725,0.08244412,0.17354614,0.41322843
0.14107054,1.32208503,0.00031518,0.04739666,0.31589844,0.75296753,0.00691922,0.08147031,0.17433070,0.39141978
0.14707354,1.30629243,0.00032821,0.04633538,0.31548672,0.75989693,0.00614224,0.08042488,0.17477412,0.37070243
0.15307654,1.29203331,0.00034127,0.04528574,0.31615766,0.76825708,0.00542767,0.07929823,0.17478020,0.35112758
0.15907954,1.27904161,0.00035420,0.04423466,0.31778168,0.77781756,0.00477580,0.07808403,0.17427341,0.33273191
0.16508254,1.26708376,0.00036683,0.04316857,0.32023839,0.78836878,0.00418595,0.07677997,0.17320023,0.31554004
0.17108554,1.25596421,0.00037906,0.04207432,0.32341470,0.79972108,0.00365655,0.07538843,0.17152987,0.29956723
0.17708854,1.24552864,0.00039084,0.04094013,0.32720254,0.81170256,0.00318530,0.07391681,0.16925403,0.28482198
0.18309155,1.23566485,0.00040214,0.03975636,0.33149651,0.82415605,0.00276928,0.07237775,0.16638602,0.27130824
0.18909455,1.22630124,0.00041299,0.03851621,0.33619173,0.83693531,0.00240512,0.07078893,0.16295903,0.25902708
0.19509755,1.21740295,0.00042347,0.03721625,0.34118198,0.84990079,0.00208914,0.06917267,0.15902389,0.24797773
0.20110055,1.20896602,0.00043372,0.03585675,0.34635849,0.86291543,0.00181748,0.06755525,0.15464612,0.23815782
0.20710355,1.20101016,0.00044392,0.03444189,0.35160933,0.87584077,0.00158626,0.06596599,0.14990277,0.22956295
0.21310655,1.19357051,0.00045432,0.03297971,0.35681976,0.88853391,0.00139164,0.06443614,0.14487880,0.22218570
0.21910955,1.18668928,0.00046523,0.03148198,0.36187346,0.90084545,0.00122999,0.06299768,0.13966356,0.21601402
0.22511256,1.18040776,0.00047705,0.02996387,0.36665468,0.91261895,0.00109790,0.06168203,0.13434719,0.21102946
0.23111556,1.17475946,0.00049023,0.02844351,0.37105124,0.92369195,0.00099229,0.06051880,0.12901733,0.20720525
0.23711856,1.16976492,0.00050532,0.02694154,0.37495827,0.93389868,0.00091043,0.05953466,0.12375615,0.20450456
0.24312156,1.16542848,0.00052296,0.02548049,0.37828244,0.94307439,0.00084998,0.05875234,0.11863786,0.20287904
0.24912456,1.16173746,0.00054387,0.02408424,0.38094648,0.95106117,0.00080899,0.05818982,0.11372678,0.20226803
0.25512756,1.15866365,0.00056886,0.02277741,0.38289367,0.95771500,0.00078590,0.05785985,0.10907596,0.20259839
0.26113057,1.15616713,0.00059881,0.02158486,0.38409194,0.96291357,0.00077955,0.05776973,0.10472655,0.20378515
0.26713357,1.15420210,0.00063472,0.02053111,0.38453746,0.96656447,0.00078908,0.05792137,0.10070766,0.20573306
0.27313657,1.15272433,0.00067760,0.01963997,0.38425720,0.96861332,0.00081401,0.05831167,0.09703688,0.20833900
0.27913957,1.15169969,0.00072854,0.01893407,0.38331048,0.96905123,0.00085408,0.05893316,0.09372129,0.21149512
0.28514257,1.15111323,0.00078863,0.01843461,0.38178915,0.96792118,0.00090929,0.05977490,0.09075887,0.21509280
0.29114557,1.15097819,0.00085898,0.01816102,0.37981655,0.96532292,0.00097980,0.06082351,0.08814029,0.21902699
0.29714857,1.15134425,0.00094063,0.01813081,0.37754503,0.96141613,0.00106593,0.06206435,0.08585090,0.22320100
0.30315158,1.15230472,0.00103452,0.01835936,0.37515235,0.95642146,0.00116801,0.06348277,0.08387279,0.22753127
0.30915458,1.15400199,0.00114148,0.01885983,0.37283702,0.95061953,0.00128644,0.06506529,0.08218696,0.23195216
0.31515758,1.15663107,0.00126216,0.01964307,0.37081286,0.94434788,0.00142157,0.06680077,0.08077532,0.23642024
0.32116058,1.16044098,0.00139697,0.02071760,0.36930323,0.93799587,0.00157365,0.06868137,0.07962253,0.24091807
0.32716358,1.16573393,0.00154605,0.02208952,0.36853499,0.93199798,0.00174285,0.07070332,0.07871767,0.24545717
0.33316658,1.17286224,0.00170923,0.02376262,0.36873285,0.92682564,0.00192913,0.07286754,0.07805556,0.25008001
0.33916958,1.18222338,0.00188597,0.02573830,0.37011417,0.92297800,0.00213231,0.07517990,0.07763780,0.25486095
0.34517259,1.19425303,0.00207539,0.02801567,0.37288471,0.92097201,0.00235198,0.07765122,0.07747342,0.25990597
0.35117559,1.20941664,0.00227618,0.03059163,0.37723522,0.92133211,0.00258753,0.08029704,0.07757929,0.26535119
0.35717859,1.22819975,0.00248666,0.03346085,0.38333933,0.92457986,0.00283810,0.08313709,0.07798008,0.27136010
0.36318159,1.25109720,0.00270478,0.03661589,0.39135246,0.93122373,0.00310266,0.08619449,0.07870793,0.27811970
0.36918459,1.27860153,0.00292812,0.04004725,0.40141176,0.94174921,0.00337994,0.08949476,0.07980188,0.28583541
0.37518759,1.31119080,0.00315399,0.04374336,0.41363693,0.95660929,0.00366849,0.09306462,0.08130693,0.29472505
0.38119060,1.34931582,0.00337942,0.04769059,0.42813150,0.97621532,0.00396670,0.09693065,0.08327287,0.30501187
0.38719360,1.39338694,0.00360130,0.05187322,0.44498441,1.00092826,0.00427281,0.10111786,0.08575284,0.31691690
0.39319660,1.44376042,0.00381641,0.05627328,0.46427135,1.03105004,0.00458493,0.10564813,0.08880174,0.33065079
0.39919960,1.50072446,0.00402153,0.06087047,0.48605557,1.06681512,0.00490107,0.11053871,0.09247433,0.34640530
0.40520260,1.56448486,0.00421354,0.06564189,0.51038783,1.10838201,0.00521916,0.11580065,0.09682325,0.36434467
0.41120560,1.63515058,0.00438948,0.07056180,0.53730520,1.15582488,0.00553704,0.12143741,0.10189681,0.38459718
0.41720860,1.71271932,0.00454669,0.07560138,0.56682845,1.20912514,0.00585250,0.12744348,0.10773669,0.40724705
0.42321161,1.79706355,0.00468281,0.08072839,0.59895823,1.26816333,0.00616326,0.13380323,0.11437558,0.43232708
0.42921461,1.88791748,0.00479591,0.08590696,0.63366979,1.33271154,0.00646697,0.14048993,0.12183476,0.45981213
0.43521761,1.98486555,0.00488449,0.09109742,0.67090676,1.40242681,0.00676124,0.14746512,0.13012174,0.48961394
0.44122061,2.08733334,0.00494757,0.09625622,0.71057426,1.47684603,0.00704361,0.15467819,0.13922804,0.52157736
0.44722361,2.19458162,0.00498463,0.10133606,0.75253177,1.55538306,0.00731154,0.16206645,0.14912715,0.55547836
0.45322661,2.30570448,0.00499565,0.10628616,0.79658654,1.63732857,0.00756247,0.16955550,0.15977291,0.59102406
0.45922961,2.41963258,0.00498110,0.11105284,0.84248796,1.72185346,0.00779377,0.17706015,0.17109817,0.62785490
0.46523262,2.53514194,0.00494185,0.11558026,0.88992370,1.80801627,0.00800282,0.18448573,0.18301421,0.66554904
0.47123562,2.65086926,0.00487918,0.11981157,0.93851825,1.89477516,0.00818700,0.19172990,0.19541059,0.70362925
0.47723862,2.76533378,0.00479467,0.12369014,0.98783418,1.98100470,0.00834375,0.19868494,0.20815591,0.74157190
0.48324162,2.87696591,0.00469015,0.12716121,1.03737679,2.06551739,0.00847065,0.20524035,0.22109932,0.77881827
0.48924462,2.98414213,0.00456765,0.13017356,1.08660204,2.14708978,0.00856543,0.21128589,0.23407280,0.81478764
0.49524762,3.08522533,0.00442931,0.13268141,1.13492793,2.22449249,0.00862609,0.21671482,0.24689442,0.84889201
0.50125063,3.17860962,0.00427734,0.13464627,1.18174901,2.29652333,0.00865095,0.22142720,0.25937223,0.88055186
0.50725363,3.26276772,0.00411391,0.13603883,1.22645353,2.36204230,0.00863875,0.22533331,0.27130896,0.90921250
0.51325663,3.33629940,0.00394117,0.13684056,1.26844247,2.42000702,0.00858868,0.22835677,0.28250721,0.93436041
0.51925963,3.39797847,0.00376117,0.13704517,1.30714970,2.46950717,0.00850049,0.23043748,0.29277506,0.95553884
0.52526263,3.44679648,0.00357584,0.13665964,1.34206212,2.50979608,0.00837452,0.23153403,0.30193184,0.97236217
0.53126563,3.48200060,0.00338699,0.13570479,1.37273870,2.54031799,0.00821173,0.23162552,0.30981383,0.98452827
0.53726863,3.50312382,0.00319625,0.13421541,1.39882749,2.56072939,0.00801375,0.23071279,0.31627960,0.99182842
0.54327164,3.51000559,0.00300512,0.13223974,1.42007931,2.57091314,0.00778285,0.22881877,0.32121494,0.99415424
0.54927464,3.50280167,0.00281495,0.12983850,1.43635753,2.57098448,0.00752195,0.22598809,0.32453679,0.99150137
0.55527764,3.48198213,0.00262696,0.12708326,1.44764309,2.56128819,0.00723456,0.22228586,0.32619640,0.98396961
0.56128064,3.44831756,0.00244221,0.12405434,1.45403435,2.54238694,0.00692475,0.21779575,0.32618118,0.97175960
0.56728364,3.40285353,0.00226168,0.12083831,1.45574183,2.51504107,0.00659706,0.21261729,0.32451540,0.95516603
0.57328664,3.34687460,0.00208621,0.11752507,1.45307783,2.48018060,0.00625645,0.20686273,0.32125959,0.93456784
0.57928964,3.28185921,0.00191655,0.11420483,1.44644155,2.43887084,0.00590819,0.20065343,0.31650867,0.91041570
0.58529265,3.20942780,0.00175336,0.11096485,1.43630049,2.39227298,0.00555780,0.19411607,0.31038892,0.88321741
0.59129565,3.13128627,0.00159722,0.10788638,1.42316909,2.34160188,0.00521092,0.18737876,0.30305392,0.85352184
0.59729865,3.04916791,0.00144861,0.10504170,1.40758588,2.28808274,0.00487329,0.18056733,0.29467968,0.82190219
0.60330165,2.96477621,0.00130794,0.10249153,1.39009030,2.23290918,0.00455063,0.17380194,0.28545914,0.78893925
0.60930465,2.87973143,0.00117552,0.10028290,1.37120058,2.17720434,0.00424861,0.16719409,0.27559640,0.75520527
0.61530765,2.79552346,0.00105161,0.09844752,1.35139390,2.12198716,0.00397278,0.16084426,0.26530083,0.72124937
0.62131066,2.71347282,0.00093636,0.09700082,1.33108973,2.06814515,0.00372856,0.15484018,0.25478134,0.68758469
0.62731366,2.63470147,0.00082984,0.09594163,1.31063739,2.01641481,0.00352115,0.14925579,0.24424117,0.65467790
0.63331666,2.56011441,0.00073204,0.09525256,1.29030823,1.96737040,0.00335558,0.14415087,0.23387315,0.62294139
0.63931966,2.49039223,0.00064287,0.09490102,1.27029271,1.92142099,0.00323664,0.13957135,0.22385579,0.59272805
0.64532266,2.42599437,0.00056217,0.09484084,1.25070240,1.87881573,0.00316885,0.13555008,0.21435015,0.56432878
0.65132566,2.36717204,0.00048971,0.09501448,1.23157628,1.83965614,0.00315647,0.13210815,0.20549763,0.53797251
0.65732866,2.31398927,0.00042518,0.09535560,1.21289097,1.80391451,0.00320343,0.12925638,0.19741851,0.51382833
0.66333167,2.26635029,0.00036824,0.09579193,1.19457373,1.77145661,0.00331329,0.12699707,0.19021128,0.49200950
0.66933467,2.22403085,0.00031849,0.09624841,1.17651730,1.74206717,0.00348918,0.12532564,0.18395269,0.47257863
0.67533767,2.18671130,0.00027550,0.09665023,1.15859555,1.71547611,0.00373366,0.12423220,0.17869817,0.45555376
0.68134067,2.15400908,0.00023880,0.09692583,1.14067855,1.69138390,0.00404868,0.12370279,0.17448270,0.44091473
0.68734367,2.12550853,0.00020792,0.09700964,1.12264634,1.66948440,0.00443545,0.12372033,0.17132190,0.42860932
0.69334667,2.10078633,0.00018237,0.09684447,1.10440025,1.64948384,0.00489425,0.12426511,0.16921314,0.41855898
0.69934967,2.07943122,0.00016166,0.09638345,1.08587130,1.63111496,0.00542435,0.12531486,0.16813667,0.41066363
0.70535268,2.06105726,0.00014532,0.09559142,1.06702509,1.61414585,0.00602386,0.12684443,0.16805662,0.40480555
0.71135568,2.04531038,0.00013286,0.09444580,1.04786320,1.59838331,0.00668960,0.12882514,0.16892189,0.40085214
0.71735868,2.03186861,0.00012384,0.09293686,1.02842115,1.58367097,0.00741698,0.13122383,0.17066691,0.39865779
0.72336168,2.02043675,0.00011781,0.09106744,1.00876333,1.56988311,0.00819996,0.13400183,0.17321235,0.39806475
0.72936468,2.01073685,0.00011435,0.08885216,0.98897545,1.55691491,0.00903100,0.13711395,0.17646576,0.39890353
0.73536768,2.00249585,0.00011306,0.08631620,0.96915543,1.54467059,0.00990108,0.14050755,0.18032237,0.40099291
0.74137069,1.99543224,0.00011358,0.08349372,0.94940337,1.53305072,0.01079978,0.14412199,0.18466611,0.40413993
0.74737369,1.98924343,0.00011555,0.08042602,0.92981164,1.52194006,0.01171542,0.14788836,0.18937080,0.40814022
0.75337669,1.98359534,0.00011863,0.07715957,0.91045587,1.51119721,0.01263524,0.15172983,0.19430186,0.41277889
0.75937969,1.97811554,0.00012253,0.07374393,0.89138750,1.50064718,0.01354570,0.15556248,0.19931838,0.41783215
0.76538269,1.97239099,0.00012697,0.07022986,0.87262861,1.49007752,0.01443273,0.15929664,0.20427564,0.42306993
0.77138569,1.96597079,0.00013167,0.06666739,0.85416922,1.47923862,0.01528215,0.16283889,0.20902805,0.42825931
0.77738869,1.95837405,0.00013642,0.06310427,0.83596726,1.46784812,0.01608002,0.16609439,0.21343249,0.43316898
0.78339170,1.94910248,0.00014100,0.05958458,0.81795126,1.45559919,0.01681304,0.16896966,0.21735182,0.43757425
0.78939470,1.93765678,0.00014522,0.05614767,0.80002524,1.44217207,0.01746894,0.17137554,0.22065854,0.44126259
0.79539770,1.92355578,0.00014894,0.05282739,0.78207562,1.42724801,0.01803691,0.17323016,0.22323836,0.44403935
0.80140070,1.90635685,0.00015203,0.04965167,0.76397930,1.41052446,0.01850783,0.17446191,0.22499353,0.44573324
0.80740370,1.88567599,0.00015437,0.04664233,0.74561254,1.39173046,0.01887465,0.17501200,0.22584571,0.44620127
0.81340670,1.86120623,0.00015591,0.04381518,0.72685965,1.37064097,0.01913253,0.17483664,0.22573825,0.44533283
0.81940970,1.83273287,0.00015659,0.04118027,0.70762117,1.34708915,0.01927897,0.17390870,0.22463775,0.44305263
0.82541271,1.80014445,0.00015640,0.03874238,0.68782070,1.32097567,0.01931388,0.17221859,0.22253476,0.43932225
0.83141571,1.76343868,0.00015533,0.03650154,0.66741010,1.29227440,0.01923946,0.16977454,0.21944355,0.43414019
0.83741871,1.72272289,0.00015341,0.03445371,0.64637280,1.26103424,0.01906012,0.16660208,0.21540111,0.42754046
0.84342171,1.67820909,0.00015069,0.03259137,0.62472496,1.22737693,0.01878223,0.16274284,0.21046514,0.41958971
0.84942471,1.63020397,0.00014723,0.03090420,0.60251469,1.19149111,0.01841380,0.15825272,0.20471148,0.41038307
0.85542771,1.57909467,0.00014311,0.02937970,0.57981940,1.15362332,0.01796421,0.15319958,0.19823083,0.40003908
0.86143072,1.52533134,0.00013842,0.02800379,0.55674171,1.11406654,0.01744377,0.14766054,0.19112507,0.38869389
0.86743372,1.46940780,0.00013323,0.02676126,0.53340431,1.07314714,0.01686341,0.14171900,0.18350343,0.37649504
0.87343672,1.41184155,0.00012766,0.02563628,0.50994421,1.03121143,0.01623423,0.13546171,0.17547854,0.36359545
0.87943972,1.35315455,0.00012180,0.02461282,0.48650696,0.98861252,0.01556718,0.12897584,0.16716272,0.35014760
0.88544272,1.29385587,0.00011574,0.02367495,0.46324128,0.94569857,0.01487277,0.12234632,0.15866460,0.33629846
0.89144572,1.23442738,0.00010956,0.02280723,0.44029442,0.90280306,0.01416077,0.11565358,0.15008623,0.32218538
0.89744872,1.17531306,0.00010334,0.02199491,0.41780874,0.86023770,0.01344005,0.10897163,0.14152077,0.30793299
0.90345173,1.11691243,0.00009717,0.02122425,0.39591965,0.81828831,0.01271840,0.10236673,0.13305085,0.29365131
0.90945473,1.05957833,0.00009108,0.02048268,0.37475492,0.77721374,0.01200250,0.09589659,0.12474764,0.27943500
0.91545773,1.00361863,0.00008515,0.01975906,0.35443550,0.73724765,0.01129790,0.08960999,0.11667052,0.26536379
0.92146073,0.94930166,0.00007940,0.01904380,0.33507763,0.69860300,0.01060904,0.08354697,0.10886743,0.25150375
0.92746373,0.89686448,0.00007388,0.01832904,0.31679602,0.66147846,0.00993940,0.07773938,0.10137563,0.23790945
0.93346673,0.84652324,0.00006860,0.01760872,0.29970784,0.62606637,0.00929157,0.07221173,0.09422296,0.22462651
0.93946973,0.79848466,0.00006359,0.01687867,0.28393712,0.59256139,0.00866741,0.06698235,0.08742934,0.21169457
0.94547274,0.75295765,0.00005886,0.01613664,0.26961924,0.56116912,0.00806824,0.06206457,0.08100842,0.19915018
0.95147574,0.71016418,0.00005443,0.01538224,0.25690510,0.53211404,0.00749494,0.05746804,0.07496927,0.18702959
0.95747874,0.67034855,0.00005029,0.01461691,0.24596456,0.50564605,0.00694816,0.05319993,0.06931806,0.17537112
0.96348174,0.63378436,0.00004646,0.01384374,0.23698895,0.48204514,0.00642839,0.04926603,0.06405946,0.16421702
0.96948474,0.60077867,0.00004295,0.01306734,0.23019220,0.46162368,0.00593608,0.04567166,0.05919796,0.15361470
0.97548774,0.57167306,0.00003976,0.01229361,0.22581053,0.44472605,0.00547175,0.04242237,0.05473881,0.14361725
0.98149075,0.54684137,0.00003691,0.01152949,0.22410048,0.43172556,0.00503599,0.03952439,0.05068870,0.13428339
0.98749375,0.52668414,0.00003441,0.01078268,0.22533515,0.42301844,0.00462952,0.03698483,0.04705618,0.12567663
0.99349675,0.51162007,0.00003228,0.01006138,0.22979880,0.41901524,0.00425314,0.03481161,0.04385176,0.11786401
0.99949975,0.50207458,0.00003054,0.00937398,0.23777967,0.42012970,0.00390775,0.03301324,0.04108778,0.11091427
1.00550275,0.49846628,0.00002921,0.00872876,0.24956146,0.42676558,0.00359431,0.03159838,0.03877811,0.10489581
1.01150575,0.50119146,0.00002832,0.00813366,0.26541332,0.43930174,0.00331375,0.03057525,0.03693763,0.09987431
1.01750875,0.51060762,0.00002789,0.00759604,0.28557906,0.45807619,0.00306694,0.02995097,0.03558171,0.09591042
1.02351176,0.52701648,0.00002796,0.00712241,0.31026558,0.48336950,0.00285465,0.02973087,0.03472555,0.09305740
1.02951476,0.55064719,0.00002854,0.00671836,0.33963121,0.51538840,0.00267745,0.02991774,0.03438359,0.09135901
1.03551776,0.58164060,0.00002968,0.00638832,0.37377426,0.55425020,0.00253568,0.03051121,0.03456892,0.09084765
1.04152076,0.62003515,0.00003138,0.00613557,0.41272243,0.59996866,0.00242943,0.03150719,0.03529285,0.09154290
1.04752376,0.66575520,0.00003368,0.00596215,0.45642353,0.65244216,0.00235848,0.03289745,0.03656452,0.09345050
