energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-0.14707354,2.53625903,0.24041892,0.01146518,0.21227876,0.53467302,0.00000000,0.53047644,1.43181667
-0.14107054,2.59415784,0.24729422,0.01290723,0.21820120,0.54353170,0.00000000,0.53830026,1.46323691
-0.13506753,2.64006019,0.25309094,0.01452327,0.22333642,0.55034047,0.00000000,0.54330587,1.48711302
-0.12906453,2.67350591,0.25777449,0.01632425,0.22766283,0.55495279,0.00000000,0.54540465,1.50315481
-0.12306153,2.69435458,0.26133669,0.01831870,0.23118443,0.55729228,0.00000000,0.54457942,1.51126823
-0.11705853,2.70278585,0.26379553,0.02051199,0.23392982,0.55735411,0.00000000,0.54088447,1.51155817
-0.11105553,2.69928759,0.26519399,0.02290558,0.23595011,0.55520352,0.00000000,0.53444307,1.50432418
-0.10505253,2.68463238,0.26559784,0.02549627,0.23731562,0.55097148,0.00000000,0.52544258,1.49004933
-0.09904952,2.65984372,0.26509257,0.02827557,0.23811169,0.54484788,0.00000000,0.51412752,1.46938270
-0.09304652,2.62615349,0.26377972,0.03122919,0.23843380,0.53707240,0.00000000,0.50079077,1.44311643
-0.08704352,2.58495293,0.26177262,0.03433670,0.23838218,0.52792378,0.00000000,0.48576357,1.41215838
-0.08104052,2.53773939,0.25919182,0.03757137,0.23805624,0.51770778,0.00000000,0.46940461,1.37750156
-0.07503752,2.48606143,0.25616051,0.04090030,0.23754916,0.50674455,0.00000000,0.45208879,1.34019175
-0.06903452,2.43146482,0.25280002,0.04428470,0.23694284,0.49535599,0.00000000,0.43419607,1.30129472
-0.06303152,2.37544178,0.24922571,0.04768058,0.23630354,0.48385352,0.00000000,0.41610092,1.26186427
-0.05702851,2.31938558,0.24554342,0.05103959,0.23567852,0.47252703,0.00000000,0.39816267,1.22291247
-0.05102551,2.26455220,0.24184656,0.05431017,0.23509361,0.46163519,0.00000000,0.38071711,1.18538292
-0.04502251,2.21203032,0.23821406,0.05743885,0.23455216,0.45139764,0.00000000,0.36406956,1.15012807
-0.03901951,2.16272036,0.23470911,0.06037177,0.23403515,0.44198927,0.00000000,0.34848944,1.11789103
-0.03301651,2.11732274,0.23137877,0.06305633,0.23350253,0.43353667,0.00000000,0.33420654,1.08929219
-0.02701351,2.07633510,0.22825444,0.06544279,0.23289576,0.42611679,0.00000000,0.32140867,1.06482077
-0.02101051,2.04005769,0.22535298,0.06748589,0.23214124,0.41975772,0.00000000,0.31024086,1.04483103
-0.01500750,2.00860570,0.22267847,0.06914643,0.23115459,0.41444142,0.00000000,0.30080564,1.02954278
-0.00900450,1.98192731,0.22022441,0.07039253,0.22984539,0.41010799,0.00000000,0.29316437,1.01904571
-0.00300150,1.95982563,0.21797620,0.07120075,0.22812220,0.40666136,0.00000000,0.28733932,1.01330678
0.00300150,1.94198312,0.21591372,0.07155693,0.22589754,0.40397584,0.00000000,0.28331619,1.01218008
0.00900450,1.92798678,0.21401383,0.07145657,0.22309259,0.40190328,0.00000000,0.28104701,1.01541842
0.01500750,1.91735282,0.21225274,0.07090502,0.21964138,0.40028034,0.00000000,0.28045307,1.02268596
0.02101051,1.90954950,0.21060793,0.06991713,0.21549424,0.39893570,0.00000000,0.28142789,1.03357140
0.02701351,1.90401752,0.20905975,0.06851675,0.21062039,0.39769677,0.00000000,0.28384010,1.04760123
0.03301651,1.90018718,0.20759249,0.06673571,0.20500959,0.39639570,0.00000000,0.28753616,1.06425267
0.03901951,1.89749229,0.20619496,0.06461270,0.19867276,0.39487457,0.00000000,0.29234302,1.08296609
0.04502251,1.89538075,0.20486053,0.06219185,0.19164166,0.39298962,0.00000000,0.29807071,1.10315690
0.05102551,1.89332236,0.20358684,0.05952120,0.18396764,0.39061446,0.00000000,0.30451503,1.12422681
0.05702851,1.89081415,0.20237499,0.05665112,0.17571965,0.38764233,0.00000000,0.31146031,1.14557448
0.06303152,1.88738411,0.20122858,0.05363270,0.16698158,0.38398738,0.00000000,0.31868250,1.16660586
0.06903452,1.88259385,0.20015248,0.05051624,0.15784917,0.37958521,0.00000000,0.32595250,1.18674406
0.07503752,1.87604091,0.19915155,0.04734990,0.14842659,0.37439273,0.00000000,0.33303993,1.20543913
0.08104052,1.86736133,0.19822947,0.04417849,0.13882295,0.36838736,0.00000000,0.33971721,1.22217748
0.08704352,1.85623279,0.19738760,0.04104251,0.12914894,0.36156597,0.00000000,0.34576406,1.23649123
0.09304652,1.84237863,0.19662416,0.03797747,0.11951357,0.35394342,0.00000000,0.35097217,1.24796707
0.09904952,1.82557273,0.19593364,0.03501338,0.11002137,0.34555104,0.00000000,0.35515007,1.25625478
0.10505253,1.80564516,0.19530662,0.03217460,0.10076994,0.33643491,0.00000000,0.35812793,1.26107490
0.11105553,1.78248811,0.19472992,0.02947984,0.09184804,0.32665422,0.00000000,0.35976213,1.26222533
0.11705853,1.75606189,0.19418710,0.02694236,0.08333422,0.31627964,0.00000000,0.35993940,1.25958665
0.12306153,1.72640008,0.19365934,0.02457048,0.07529590,0.30539169,0.00000000,0.35858027,1.25312565
0.12906453,1.69361364,0.19312662,0.02236798,0.06778900,0.29407924,0.00000000,0.35564174,1.24289683
0.13506753,1.65789305,0.19256913,0.02033486,0.06085796,0.28243791,0.00000000,0.35111890,1.22904171
0.14107054,1.61950827,0.19196881,0.01846794,0.05453618,0.27056867,0.00000000,0.34504548,1.21178559
0.14707354,1.57880594,0.19131100,0.01676158,0.04884667,0.25857624,0.00000000,0.33749309,1.19143188
0.15307654,1.53620372,0.19058606,0.01520836,0.04380295,0.24656761,0.00000000,0.32856941,1.16835385
0.15907954,1.49218172,0.18979079,0.01379969,0.03941007,0.23465044,0.00000000,0.31841510,1.14298421
0.16508254,1.44727113,0.18892975,0.01252639,0.03566565,0.22293152,0.00000000,0.30719968,1.11580254
0.17108554,1.40204036,0.18801611,0.01137913,0.03256092,0.21151505,0.00000000,0.29511657,1.08732114
0.17708854,1.35707928,0.18707227,0.01034885,0.03008164,0.20050114,0.00000000,0.28237727,1.05806980
0.18309155,1.31298205,0.18612992,0.00942703,0.02820896,0.18998412,0.00000000,0.26920523,1.02857994
0.18909455,1.27032939,0.18522971,0.00860588,0.02692009,0.18005111,0.00000000,0.25582933,0.99936876
0.19509755,1.22967091,0.18442039,0.00787844,0.02618883,0.17078065,0.00000000,0.24247743,0.97092416
0.20110055,1.19150844,0.18375749,0.00723867,0.02598600,0.16224144,0.00000000,0.22937011,0.94369081
0.20710355,1.15628095,0.18330164,0.00668132,0.02627960,0.15449140,0.00000000,0.21671491,0.91805802
0.21310655,1.12435180,0.18311646,0.00620197,0.02703507,0.14757693,0.00000000,0.20470113,0.89434995
0.21910955,1.09599887,0.18326624,0.00579679,0.02821531,0.14153246,0.00000000,0.19349548,0.87281836
0.22511256,1.07140792,0.18381346,0.00546250,0.02978074,0.13638025,0.00000000,0.18323860,0.85363835
0.23111556,1.05066948,0.18481623,0.00519611,0.03168935,0.13213058,0.00000000,0.17404254,0.83690701
0.23711856,1.03377930,0.18632584,0.00499485,0.03389683,0.12878212,0.00000000,0.16598921,0.82264508
0.24312156,1.02064232,0.18838448,0.00485593,0.03635674,0.12632258,0.00000000,0.15912988,0.81080156
0.24912456,1.01107988,0.19102324,0.00477647,0.03902074,0.12472955,0.00000000,0.15348552,0.80126078
0.25512756,1.00483980,0.19426051,0.00475331,0.04183907,0.12397155,0.00000000,0.14904805,0.79385178
0.26113057,1.00160888,0.19810074,0.00478299,0.04476098,0.12400909,0.00000000,0.14578239,0.78835945
0.26713357,1.00102707,0.20253380,0.00486163,0.04773539,0.12479580,0.00000000,0.14362906,0.78453693
0.27313657,1.00270292,0.20753475,0.00498495,0.05071164,0.12627959,0.00000000,0.14250746,0.78211875
0.27913957,1.00622944,0.21306409,0.00514825,0.05364026,0.12840365,0.00000000,0.14231937,0.78083413
0.28514257,1.01119987,0.21906853,0.00534650,0.05647380,0.13110742,0.00000000,0.14295292,0.78041992
0.29114557,1.01722270,0.22548209,0.00557438,0.05916771,0.13432740,0.00000000,0.14428654,0.78063268
0.29714857,1.02393538,0.23222765,0.00582643,0.06168112,0.13799783,0.00000000,0.14619307,0.78125954
0.30315158,1.03101644,0.23921866,0.00609717,0.06397759,0.14205124,0.00000000,0.14854372,0.78212734
0.30915458,1.03819544,0.24636116,0.00638128,0.06602574,0.14641893,0.00000000,0.15121189,0.78310998
0.31515758,1.04526080,0.25355589,0.00667376,0.06779973,0.15103136,0.00000000,0.15407668,0.78413361
0.32116058,1.05206522,0.26070050,0.00697015,0.06927962,0.15581857,0.00000000,0.15702612,0.78517980
0.32716358,1.05852867,0.26769180,0.00726662,0.07045150,0.16071061,0.00000000,0.15995989,0.78628650
0.33316658,1.06463918,0.27442797,0.00756019,0.07130755,0.16563815,0.00000000,0.16279167,0.78754696
0.33916958,1.07045141,0.28081073,0.00784885,0.07184581,0.17053318,0.00000000,0.16545089,0.78910676
0.34517259,1.07608323,0.28674745,0.00813159,0.07206993,0.17532995,0.00000000,0.16788398,0.79115914
0.35117559,1.08171060,0.29215312,0.00840852,0.07198874,0.17996611,0.00000000,0.17005505,0.79393870
0.35717859,1.08756092,0.29695217,0.00868078,0.07161571,0.18438406,0.00000000,0.17194597,0.79771395
0.36318159,1.09390500,0.30108017,0.00895052,0.07096837,0.18853250,0.00000000,0.17355592,0.80277864
0.36918459,1.10104808,0.30448527,0.00922076,0.07006772,0.19236808,0.00000000,0.17490034,0.80944237
0.37518759,1.10931983,0.30712943,0.00949520,0.06893759,0.19585712,0.00000000,0.17600943,0.81802047
0.38119060,1.11906376,0.30898927,0.00977797,0.06760405,0.19897723,0.00000000,0.17692614,0.82882354
0.38719360,1.13062600,0.31005668,0.01007341,0.06609478,0.20171881,0.00000000,0.17770380,0.84214675
0.39319660,1.14434378,0.31033892,0.01038568,0.06443860,0.20408619,0.00000000,0.17840336,0.85825915
0.39919960,1.16053381,0.30985830,0.01071852,0.06266496,0.20609847,0.00000000,0.17909048,0.87739324
0.40520260,1.17948066,0.30865148,0.01107490,0.06080346,0.20778968,0.00000000,0.17983242,0.89973513
0.41120560,1.20142557,0.30676808,0.01145670,0.05888350,0.20920850,0.00000000,0.18069491,0.92541539
0.41720860,1.22655592,0.30426905,0.01186446,0.05693386,0.21041718,0.00000000,0.18173910,0.95450112
0.42321161,1.25499576,0.30122438,0.01229719,0.05498237,0.21148992,0.00000000,0.18301875,0.98698942
0.42921461,1.28679775,0.29771060,0.01275220,0.05305559,0.21251046,0.00000000,0.18457762,1.02280267
0.43521761,1.32193702,0.29380791,0.01322503,0.05117846,0.21356923,0.00000000,0.18644741,1.06178599
0.44122061,1.36030727,0.28959719,0.01370949,0.04937403,0.21475992,0.00000000,0.18864605,1.10370702
0.44722361,1.40171952,0.28515693,0.01419775,0.04766314,0.21617578,0.00000000,0.19117666,1.14825852
0.45322661,1.44590384,0.28056034,0.01468055,0.04606418,0.21790569,0.00000000,0.19402709,1.19506365
0.45922961,1.49251420,0.27587267,0.01514745,0.04459283,0.22003040,0.00000000,0.19717013,1.24368420
0.46523262,1.54113656,0.27114895,0.01558722,0.04326191,0.22261883,0.00000000,0.20056432,1.29363160
0.47123562,1.59130004,0.26643225,0.01598820,0.04208126,0.22572490,0.00000000,0.20415545,1.34438038
0.47723862,1.64249100,0.26175252,0.01633877,0.04105770,0.22938498,0.00000000,0.20787856,1.39538383
0.48324162,1.69416944,0.25712612,0.01662778,0.04019510,0.23361595,0.00000000,0.21166044,1.44609122
0.48924462,1.74578722,0.25255606,0.01684501,0.03949456,0.23841423,0.00000000,0.21542252,1.49596585
0.49524762,1.79680717,0.24803289,0.01698161,0.03895467,0.24375565,0.00000000,0.21908396,1.54450325
0.50125063,1.84672235,0.24353618,0.01703043,0.03857190,0.24959621,0.00000000,0.22256486,1.59124852
0.50725363,1.89507438,0.23903657,0.01698634,0.03834107,0.25587373,0.00000000,0.22578938,1.63581203
0.51325663,1.94146976,0.23449824,0.01684644,0.03825593,0.26251019,0.00000000,0.22868878,1.67788248
0.51925963,1.98559347,0.22988156,0.01661025,0.03830972,0.26941478,0.00000000,0.23120395,1.71723658
0.52526263,2.02721872,0.22514593,0.01627963,0.03849588,0.27648723,0.00000000,0.23328764,1.75374475
0.53126563,2.06621231,0.22025255,0.01585884,0.03880860,0.28362152,0.00000000,0.23490600,1.78737214
0.53726863,2.10253513,0.21516702,0.01535430,0.03924350,0.29070952,0.00000000,0.23603959,1.81817495
0.54327164,2.13623743,0.20986153,0.01477437,0.03979812,0.29764445,0.00000000,0.23668364,1.84629189
0.54927464,2.16744921,0.20431675,0.01412909,0.04047236,0.30432399,0.00000000,0.23684765,1.87193107
0.55527764,2.19636583,0.19852308,0.01342976,0.04126882,0.31065286,0.00000000,0.23655438,1.89535287
0.56128064,2.22322976,0.19248143,0.01268862,0.04219293,0.31654476,0.00000000,0.23583819,1.91684965
0.56728364,2.24830924,0.18620335,0.01191840,0.04325305,0.32192360,0.00000000,0.23474292,1.93672323
0.57328664,2.27187523,0.17971068,0.01113193,0.04446033,0.32672404,0.00000000,0.23331946,1.95526138
0.57928964,2.29417786,0.17303464,0.01034181,0.04582849,0.33089141,0.00000000,0.23162297,1.97271472
0.58529265,2.31542397,0.16621449,0.00956003,0.04737345,0.33438097,0.00000000,0.22971024,1.98927529
0.59129565,2.33575705,0.15929591,0.00879770,0.04911290,0.33715683,0.00000000,0.22763692,2.00505817
0.59729865,2.35524112,0.15232911,0.00806483,0.05106581,0.33919060,0.00000000,0.22545521,2.02008741
0.60330165,2.37384959,0.14536679,0.00737018,0.05325192,0.34045991,0.00000000,0.22321183,2.03428716
0.60930465,2.39146015,0.13846223,0.00672112,0.05569117,0.34094706,0.00000000,0.22094654,2.04747887
0.61530765,2.40785611,0.13166737,0.00612362,0.05840326,0.34063794,0.00000000,0.21869126,2.05938493
0.62131066,2.42273462,0.12503110,0.00558226,0.06140722,0.33952132,0.00000000,0.21646988,2.06963869
0.62731366,2.43572129,0.11859793,0.00510026,0.06472103,0.33758860,0.00000000,0.21429873,2.07780073
0.63331666,2.44639083,0.11240685,0.00467962,0.06836137,0.33483422,0.00000000,0.21218762,2.08338054
0.63931966,2.45429241,0.10649064,0.00432123,0.07234342,0.33125647,0.00000000,0.21014165,2.08586254
0.64532266,2.45897868,0.10087548,0.00402498,0.07668073,0.32685884,0.00000000,0.20816328,2.08473522
0.65132566,2.46003658,0.09558099,0.00378996,0.08138510,0.32165174,0.00000000,0.20625495,2.07952186
0.65732866,2.45711839,0.09062048,0.00361455,0.08646652,0.31565452,0.00000000,0.20442179,2.06981103
0.66333167,2.44997103,0.08600152,0.00349659,0.09193310,0.30889742,0.00000000,0.20267442,2.05528541
0.66933467,2.43846205,0.08172671,0.00343349,0.09779088,0.30142357,0.00000000,0.20103159,2.03574726
0.67533767,2.42260069,0.07779458,0.00342232,0.10404364,0.29329060,0.00000000,0.19952260,2.01113914
0.68134067,2.40255274,0.07420053,0.00345992,0.11069258,0.28457184,0.00000000,0.19818916,1.98155882
0.68734367,2.37864831,0.07093776,0.00354294,0.11773589,0.27535693,0.00000000,0.19708678,1.94726755
0.69334667,2.35138206,0.06799825,0.00366787,0.12516824,0.26575174,0.00000000,0.19628548,1.90869131
0.69934967,2.32140577,0.06537343,0.00383112,0.13298012,0.25587747,0.00000000,0.19586969,1.86641497
0.70535268,2.28951368,0.06305489,0.00402902,0.14115717,0.24586911,0.00000000,0.19593745,1.82116982
0.71135568,2.25662129,0.06103484,0.00425782,0.14967946,0.23587307,0.00000000,0.19659881,1.77381504
0.71735868,2.22373875,0.05930636,0.00451372,0.15852077,0.22604417,0.00000000,0.19797352,1.72531423
0.72336168,2.19194017,0.05786350,0.00479291,0.16764793,0.21654211,0.00000000,0.20018801,1.67670800
0.72936468,2.16233022,0.05670125,0.00509155,0.17702033,0.20752749,0.00000000,0.20337190,1.62908415
0.73536768,2.13600969,0.05581532,0.00540584,0.18658953,0.19915762,0.00000000,0.20765394,1.58354664
0.74137069,2.11404136,0.05520179,0.00573202,0.19629916,0.19158223,0.00000000,0.21315774,1.54118469
0.74737369,2.09741756,0.05485674,0.00606647,0.20608504,0.18493926,0.00000000,0.21999729,1.50304316
0.75337669,2.08703070,0.05477579,0.00640572,0.21587554,0.17935085,0.00000000,0.22827249,1.47009526
0.75937969,2.08364737,0.05495361,0.00674653,0.22559230,0.17491980,0.00000000,0.23806481,1.44321837
0.76538269,2.08788709,0.05538353,0.00708598,0.23515120,0.17172647,0.00000000,0.24943324,1.42317347
0.77138569,2.10020566,0.05605707,0.00742151,0.24446353,0.16982627,0.00000000,0.26241072,1.41058845
0.77738869,2.12088361,0.05696369,0.00775098,0.25343749,0.16924790,0.00000000,0.27700104,1.40594555
0.78339170,2.15001942,0.05809051,0.00807279,0.26197976,0.16999222,0.00000000,0.29317650,1.40957266
0.78939470,2.18752738,0.05942219,0.00838590,0.26999727,0.17203200,0.00000000,0.31087630,1.42163835
0.79539770,2.23313970,0.06094084,0.00868993,0.27739899,0.17531229,0.00000000,0.33000574,1.44215028
0.80140070,2.28641239,0.06262617,0.00898518,0.28409777,0.17975163,0.00000000,0.35043634,1.47095657
0.80740370,2.34673458,0.06445557,0.00927271,0.29001210,0.18524394,0.00000000,0.37200684,1.50774983
0.81340670,2.41334066,0.06640442,0.00955438,0.29506775,0.19166104,0.00000000,0.39452509,1.55207350
0.81940970,2.48532495,0.06844635,0.00983289,0.29919935,0.19885581,0.00000000,0.41777083,1.60333014
0.82541271,2.56165851,0.07055366,0.01011183,0.30235168,0.20666579,0.00000000,0.44149922,1.66079161
0.83141571,2.64120788,0.07269773,0.01039568,0.30448084,0.21491725,0.00000000,0.46544517,1.72361088
0.83741871,2.72275529,0.07484946,0.01068990,0.30555512,0.22342951,0.00000000,0.48932818,1.79083552
0.84342171,2.80502047,0.07697970,0.01100085,0.30555560,0.23201953,0.00000000,0.51285776,1.86142280
0.84942471,2.88668344,0.07905973,0.01133584,0.30447660,0.24050649,0.00000000,0.53573914,1.93425639
0.85542771,2.96640850,0.08106162,0.01170310,0.30232576,0.24871638,0.00000000,0.55767919,2.00816465
0.86143072,3.04286880,0.08295866,0.01211168,0.29912385,0.25648635,0.00000000,0.57839236,2.08194055
0.86743372,3.11477139,0.08472566,0.01257139,0.29490442,0.26366882,0.00000000,0.59760652,2.15436293
0.87343672,3.18088231,0.08633925,0.01309261,0.28971311,0.27013510,0.00000000,0.61506850,2.22421897
0.87943972,3.24005117,0.08777808,0.01368616,0.28360680,0.27577855,0.00000000,0.63054923,2.29032752
0.88544272,3.29123490,0.08902307,0.01436296,0.27665248,0.28051705,0.00000000,0.64384828,2.35156276
0.89144572,3.33351976,0.09005744,0.01513379,0.26892602,0.28429478,0.00000000,0.65479780,2.40687772
0.89744872,3.36614122,0.09086690,0.01600885,0.26051071,0.28708331,0.00000000,0.66326559,2.45532685
0.90345173,3.38850093,0.09143961,0.01699738,0.25149573,0.28888183,0.00000000,0.66915746,2.49608699
0.90945473,3.40018006,0.09176624,0.01810716,0.24197449,0.28971663,0.00000000,0.67241853,2.52847596
0.91545773,3.40094857,0.09183996,0.01934399,0.23204299,0.28963975,0.00000000,0.67303372,2.55196790
0.92146073,3.39076973,0.09165640,0.02071117,0.22179811,0.28872702,0.00000000,0.67102727,2.56620480
0.92746373,3.36979962,0.09121364,0.02220901,0.21133595,0.28707525,0.00000000,0.66646125,2.57100340
0.93346673,3.33838134,0.09051213,0.02383431,0.20075029,0.28479898,0.00000000,0.65943334,2.56635728
0.93946973,3.29703390,0.08955463,0.02557998,0.19013112,0.28202664,0.00000000,0.65007364,2.55243355
0.94547274,3.24643598,0.08834618,0.02743470,0.17956328,0.27889639,0.00000000,0.63854084,2.52956440
0.95147574,3.18740496,0.08689400,0.02938273,0.16912535,0.27555163,0.00000000,0.62501780,2.49823346
0.95747874,3.12087190,0.08520742,0.03140389,0.15888867,0.27213646,0.00000000,0.60970651,2.45905755
0.96348174,3.04785312,0.08329775,0.03347364,0.14891657,0.26879103,0.00000000,0.59282295,2.41276444
0.96948474,2.96941964,0.08117816,0.03556343,0.13926383,0.26564708,0.00000000,0.57459156,2.36016745
0.97548774,2.88666533,0.07886358,0.03764117,0.12997632,0.26282374,0.00000000,0.55523995,2.30213804
0.98149075,2.80067517,0.07637046,0.03967195,0.12109090,0.26042363,0.00000000,0.53499363,2.23957736
0.98749375,2.71249475,0.07371663,0.04161885,0.11263544,0.25852952,0.00000000,0.51407121,2.17338817
0.99349675,2.62310228,0.07092111,0.04344400,0.10462914,0.25720151,0.00000000,0.49268013,2.10444807
0.99949975,2.53338403,0.06800379,0.04510963,0.09708286,0.25647492,0.00000000,0.47101302,2.03358537
1.00550275,2.44411434,0.06498530,0.04657928,0.08999979,0.25635890,0.00000000,0.44924483,1.96155838
1.01150575,2.35594075,0.06188665,0.04781899,0.08337607,0.25683585,0.00000000,0.42753081,1.88903901
1.01750875,2.26937477,0.05872908,0.04879843,0.07720166,0.25786166,0.00000000,0.40600534,1.81660104
1.02351176,2.18478855,0.05553372,0.04949202,0.07146118,0.25936678,0.00000000,0.38478164,1.74471357
1.02951476,2.10241718,0.05232138,0.04987979,0.06613486,0.26125813,0.00000000,0.36395224,1.67373941
1.03551776,2.02236656,0.04911232,0.04994819,0.06119954,0.26342183,0.00000000,0.34359016,1.60393827
1.04152076,1.94462596,0.04592603,0.04969053,0.05662959,0.26572653,0.00000000,0.32375075,1.53547429
1.04752376,1.86908463,0.04278104,0.04910734,0.05239787,0.26802750,0.00000000,0.30447386,1.46842710
1.05352676,1.79555147,0.03969472,0.04820627,0.04847664,0.27017116,0.00000000,0.28578639,1.40280573
1.05952976,1.72377667,0.03668319,0.04700195,0.04483835,0.27199996,0.00000000,0.26770494,1.33856426
1.06553277,1.65347423,0.03376110,0.04551538,0.04145634,0.27335752,0.00000000,0.25023841,1.27561847
1.07153577,1.58434428,0.03094165,0.04377327,0.03830551,0.27409371,0.00000000,0.23339050,1.21386241
1.07753877,1.51609420,0.02823642,0.04180712,0.03536275,0.27406969,0.00000000,0.21716191,1.15318399
1.08354177,1.44845760,0.02565538,0.03965212,0.03260731,0.27316252,0.00000000,0.20155212,1.09347908
1.08954477,1.38121049,0.02320687,0.03734607,0.03002104,0.27126931,0.00000000,0.18656087,1.03466328
1.09554777,1.31418407,0.02089762,0.03492813,0.02758848,0.26831067,0.00000000,0.17218913,0.97668116
1.10155078,1.24727381,0.01873279,0.03243770,0.02529684,0.26423342,0.00000000,0.15843969,0.91951253
1.10755378,1.18044472,0.01671608,0.02991330,0.02313586,0.25901227,0.00000000,0.14531730,0.86317601
1.11355678,1.11373280,0.01484987,0.02739156,0.02109763,0.25265068,0.00000000,0.13282860,0.80772961
1.11955978,1.04724307,0.01313535,0.02490637,0.01917629,0.24518063,0.00000000,0.12098168,0.75326899
1.12556278,0.98114448,0.01157281,0.02248824,0.01736770,0.23666139,0.00000000,0.10978559,0.69992350
1.13156578,0.91566224,0.01016183,0.02016372,0.01566911,0.22717749,0.00000000,0.09924969,0.64785057
1.13756878,0.85106824,0.00890167,0.01795521,0.01407882,0.21683573,0.00000000,0.08938309,0.59722900
1.14357179,0.78767027,0.00779159,0.01588072,0.01259583,0.20576167,0.00000000,0.08019417,0.54825154
1.14957479,0.72580054,0.00683131,0.01395406,0.01121954,0.19409544,0.00000000,0.07169020,0.50111742
1.15557779,0.66580437,0.00602148,0.01218498,0.00994953,0.18198739,0.00000000,0.06387725,0.45602521
1.16158079,0.60802953,0.00536417,0.01057956,0.00878533,0.16959350,0.00000000,0.05676032,0.41316640
1.16758379,0.55281670,0.00486347,0.00914071,0.00772632,0.15707087,0.00000000,0.05034372,0.37272009
1.17358679,0.50049160,0.00452608,0.00786867,0.00677162,0.14457349,0.00000000,0.04463166,0.33484892
1.17958979,0.45135891,0.00436192,0.00676168,0.00592012,0.13224833,0.00000000,0.03962916,0.29969643
1.18559280,0.40569825,0.00438478,0.00581653,0.00517048,0.12023206,0.00000000,0.03534303,0.26738588
1.19159580,0.36376215,0.00461290,0.00502927,0.00452125,0.10864831,0.00000000,0.03178308,0.23802047
1.19759880,0.32577603,0.00506957,0.00439573,0.00397096,0.09760566,0.00000000,0.02896337,0.21168473
1.20360180,0.29193976,0.00578364,0.00391212,0.00351828,0.08719630,0.00000000,0.02690335,0.18844707
1.20960480,0.26243073,0.00678993,0.00357551,0.00316217,0.07749548,0.00000000,0.02562910,0.16836293
1.21560780,0.23740772,0.00812943,0.00338421,0.00290199,0.06856147,0.00000000,0.02517413,0.15147852
1.22161081,0.21701542,0.00984946,0.00333811,0.00273770,0.06043619,0.00000000,0.02558012,0.13783453
1.22761381,0.20138877,0.01200341,0.00343888,0.00266988,0.05314628,0.00000000,0.02689717,0.12746977
1.23361681,0.19065683,0.01465035,0.00369009,0.00269986,0.04670454,0.00000000,0.02918356,0.12042400
1.23961981,0.18494558,0.01785418,0.00409720,0.00282967,0.04111158,0.00000000,0.03250508,0.11674007
1.24562281,0.18437917,0.02168254,0.00466743,0.00306207,0.03635762,0.00000000,0.03693363,0.11646475
1.25162581,0.18907933,0.02620521,0.00540951,0.00340037,0.03242426,0.00000000,0.04254524,0.11964825
1.25762881,0.19916258,0.03149215,0.00633338,0.00384834,0.02928624,0.00000000,0.04941743,0.12634217
1.26363182,0.21473514,0.03761116,0.00744965,0.00440991,0.02691290,0.00000000,0.05762581,0.13659582
1.26963482,0.23588556,0.04462506,0.00876912,0.00508893,0.02526953,0.00000000,0.06724024,0.15045111
1.27563782,0.26267509,0.05258865,0.01030209,0.00588882,0.02431834,0.00000000,0.07832027,0.16793586
1.28164082,0.29512634,0.06154537,0.01205765,0.00681220,0.02401920,0.00000000,0.09091030,0.18905605
1.28764382,0.33321051,0.07152381,0.01404295,0.00786045,0.02433013,0.00000000,0.10503450,0.21378711
1.29364682,0.37683392,0.08253425,0.01626244,0.00903332,0.02520741,0.00000000,0.12069166,0.24206495
1.29964982,0.42582463,0.09456536,0.01871709,0.01032850,0.02660563,0.00000000,0.13785030,0.27377693
1.30565283,0.47991992,0.10758121,0.02140376,0.01174129,0.02847752,0.00000000,0.15644425,0.30875358
1.31165583,0.53875569,0.12151884,0.02431461,0.01326417,0.03077367,0.00000000,0.17636904,0.34676164
1.31765883,0.60185861,0.13628652,0.02743665,0.01488665,0.03344230,0.00000000,0.19747926,0.38749881
1.32366183,0.66864189,0.15176296,0.03075151,0.01659506,0.03642910,0.00000000,0.21958726,0.43059113
1.32966483,0.73840554,0.16779748,0.03423539,0.01837253,0.03967716,0.00000000,0.24246345,0.47559311
1.33566783,0.81034168,0.18421144,0.03785929,0.02019904,0.04312709,0.00000000,0.26583815,0.52199132
1.34167084,0.88354516,0.20080086,0.04158948,0.02205172,0.04671747,0.00000000,0.28940536,0.56921137
1.34767384,0.95702982,0.21734023,0.04538824,0.02390517,0.05038540,0.00000000,0.31282827,0.61662859
1.35367684,1.02975002,0.23358765,0.04921486,0.02573200,0.05406752,0.00000000,0.33574651,0.66358207
1.35967984,1.10062697,0.24929085,0.05302690,0.02750349,0.05770107,0.00000000,0.35778499,0.70939190
1.36568284,1.16857906,0.26419423,0.05678156,0.02919032,0.06122535,0.00000000,0.37856392,0.75337877
1.37168584,1.23255497,0.27804645,0.06043731,0.03076346,0.06458325,0.00000000,0.39770982,0.79488555
1.37768884,1.29156831,0.29060830,0.06395549,0.03219502,0.06772289,0.00000000,0.41486699,0.83329962
1.38369185,1.34473209,0.30166065,0.06730190,0.03345923,0.07059930,0.00000000,0.42970896,0.86807506
1.38969485,1.39129146,0.31101186,0.07044836,0.03453329,0.07317599,0.00000000,0.44194944,0.89875362
