energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
3.47873937,0.38429910,0.25539894,0.00452682,0.00266729,0.04809371,0.25869513,0.02900529,0.01292134,0.16032004
3.48474237,0.43428280,0.28504292,0.00510384,0.00306708,0.05423472,0.29434944,0.03269992,0.01470945,0.18170035
3.49074537,0.48767274,0.31619100,0.00571800,0.00350659,0.06077397,0.33269833,0.03664461,0.01663159,0.20463215
3.49674837,0.54418414,0.34861128,0.00636575,0.00398670,0.06767245,0.37357163,0.04082029,0.01867793,0.22900441
3.50275138,0.60345299,0.38203669,0.00704263,0.00450793,0.07488143,0.41673501,0.04520307,0.02083510,0.25467116
3.50875438,0.66503952,0.41616988,0.00774335,0.00507046,0.08234292,0.46189086,0.04976452,0.02308624,0.28145249
3.51475738,0.72843468,0.45068960,0.00846184,0.00567412,0.08999058,0.50868177,0.05447220,0.02541119,0.30913688
3.52076038,0.79306979,0.48525847,0.00919140,0.00631838,0.09775100,0.55669627,0.05929034,0.02778679,0.33748484
3.52676338,0.85832883,0.51953170,0.00992483,0.00700240,0.10554528,0.60547702,0.06418067,0.03018728,0.36623390
3.53276638,0.92356313,0.55316643,0.01065463,0.00772505,0.11329098,0.65453108,0.06910338,0.03258491,0.39510460
3.53876938,0.98810761,0.58583127,0.01137317,0.00848491,0.12090419,0.70334188,0.07401815,0.03495056,0.42380735
3.54477239,1.05129816,0.61721536,0.01207289,0.00928027,0.12830177,0.75138243,0.07888512,0.03725456,0.45204980
3.55077539,1.11248898,0.64703668,0.01274653,0.01010914,0.13540359,0.79812917,0.08366590,0.03946742,0.47954436
3.55677839,1.17106927,0.67504901,0.01338727,0.01096926,0.14213462,0.84307580,0.08832440,0.04156069,0.50601558
3.56278139,1.22647834,0.70104711,0.01398896,0.01185803,0.14842693,0.88574645,0.09282756,0.04350774,0.53120688
3.56878439,1.27821823,0.72486997,0.01454621,0.01277246,0.15422127,0.92570750,0.09714579,0.04528449,0.55488636
3.57478739,1.32586358,0.74640173,0.01505451,0.01370912,0.15946833,0.96257756,0.10125332,0.04687003,0.57685146
3.58079040,1.36906780,0.76557048,0.01551031,0.01466408,0.16412959,0.99603505,0.10512815,0.04824719,0.59693212
3.58679340,1.40756585,0.78234473,0.01591100,0.01563280,0.16817764,1.02582321,0.10875188,0.04940284,0.61499242
3.59279640,1.44117322,0.79672813,0.01625493,0.01661003,0.17159607,1.05175229,0.11210927,0.05032811,0.63093071
3.59879940,1.46978161,0.80875258,0.01654133,0.01758980,0.17437895,1.07369909,0.11518769,0.05101845,0.64467817
3.60480240,1.49335190,0.81847036,0.01677021,0.01856535,0.17652990,1.09160394,0.11797637,0.05147349,0.65619623
3.61080540,1.51190477,0.82594577,0.01694225,0.01952910,0.17806091,1.10546571,0.12046570,0.05169680,0.66547295
3.61680840,1.52551023,0.83124695,0.01705866,0.02047272,0.17899089,1.11533520,0.12264648,0.05169546,0.67251871
3.62281141,1.53427661,0.83443844,0.01712106,0.02138722,0.17934427,1.12130766,0.12450937,0.05147963,0.67736183
3.62881441,1.53834021,0.83557506,0.01713131,0.02226307,0.17914955,1.12351494,0.12604439,0.05106196,0.68004415
3.63481741,1.53785618,0.83469753,0.01709146,0.02309046,0.17843795,1.12211812,0.12724074,0.05045714,0.68061727
3.64082041,1.53299157,0.83183015,0.01700360,0.02385956,0.17724242,1.11730088,0.12808684,0.04968124,0.67913952
3.64682341,1.52392082,0.82698078,0.01686983,0.02456083,0.17559679,1.10926426,0.12857066,0.04875132,0.67567404
3.65282641,1.51082404,0.82014297,0.01669221,0.02518543,0.17353535,1.09822305,0.12868032,0.04768495,0.67028795
3.65882941,1.49388810,0.81130027,0.01647281,0.02572556,0.17109268,1.08440378,0.12840489,0.04649992,0.66305274
3.66483242,1.47331005,0.80043218,0.01621368,0.02617491,0.16830383,1.06804436,0.12773545,0.04521395,0.65404565
3.67083542,1.44930254,0.78752142,0.01591697,0.02652903,0.16520471,1.04939501,0.12666620,0.04384463,0.64335195
3.67683842,1.42210043,0.77256197,0.01558497,0.02678564,0.16183265,1.02872017,0.12519563,0.04240931,0.63106764
3.68284142,1.39196771,0.75556710,0.01522018,0.02694493,0.15822703,1.00630075,0.12332760,0.04092513,0.61730248
3.68884442,1.35920388,0.73657700,0.01482544,0.02700976,0.15442984,0.98243627,0.12107233,0.03940914,0.60218262
3.69484742,1.32414890,0.71566522,0.01440392,0.02698568,0.15048612,0.95744622,0.11844706,0.03787839,0.58585276
3.70085043,1.28718590,0.69294360,0.01395922,0.02688095,0.14644415,0.93167020,0.11547649,0.03635000,0.56847733
3.70685343,1.24874105,0.66856511,0.01349537,0.02670631,0.14235535,0.90546639,0.11219279,0.03484132,0.55024042
3.71285643,1.20928018,0.64272454,0.01301678,0.02647476,0.13827380,0.87920807,0.10863527,0.03336994,0.53134437
3.71885943,1.16930201,0.61565682,0.01252824,0.02620106,0.13425539,0.85327812,0.10484966,0.03195371,0.51200689
3.72486243,1.12932821,0.58763309,0.01203478,0.02590129,0.13035657,0.82806158,0.10088698,0.03061061,0.49245673
3.73086543,1.08989047,0.55895477,0.01154156,0.02559219,0.12663285,0.80393650,0.09680213,0.02935868,0.47292814
3.73686843,1.05151547,0.52994588,0.01105378,0.02529053,0.12313701,0.78126360,0.09265224,0.02821574,0.45365432
3.74287144,1.01470835,0.50094416,0.01057645,0.02501245,0.11991713,0.76037521,0.08849483,0.02719913,0.43486023
3.74887444,0.97993569,0.47229140,0.01011428,0.02477276,0.11701464,0.74156418,0.08438589,0.02632537,0.41675517
3.75487744,0.94760906,0.44432361,0.00967150,0.02458434,0.11446242,0.72507347,0.08037804,0.02560978,0.39952553
3.76088044,0.91807002,0.41736138,0.00925171,0.02445757,0.11228310,0.71108700,0.07651880,0.02506613,0.38332817
3.76688344,0.89157741,0.39170111,0.00885780,0.02439992,0.11048768,0.69972247,0.07284904,0.02470619,0.36828481
3.77288644,0.86829795,0.36760730,0.00849182,0.02441557,0.10907459,0.69102655,0.06940177,0.02453943,0.35447775
3.77888944,0.84830033,0.34530633,0.00815493,0.02450533,0.10802917,0.68497280,0.06620127,0.02457263,0.34194721
3.78489245,0.83155342,0.32498187,0.00784744,0.02466653,0.10732379,0.68146251,0.06326257,0.02480965,0.33069047
3.79089545,0.81792852,0.30677194,0.00756874,0.02489319,0.10691842,0.68032840,0.06059138,0.02525119,0.32066273
3.79689845,0.80720559,0.29076769,0.00731746,0.02517629,0.10676176,0.68134092,0.05818433,0.02589462,0.31177982
3.80290145,0.79908304,0.27701372,0.00709151,0.02550414,0.10679294,0.68421703,0.05602970,0.02673392,0.30392254
3.80890445,0.79319049,0.26550975,0.00688819,0.02586294,0.10694357,0.68863058,0.05410832,0.02775966,0.29694237
3.81490745,0.78910390,0.25621340,0.00670440,0.02623729,0.10714011,0.69422408,0.05239482,0.02895902,0.29066826
3.82091046,0.78636215,0.24904381,0.00653670,0.02661089,0.10730654,0.70062100,0.05085903,0.03031599,0.28491419
3.82691346,0.78448427,0.24388586,0.00638154,0.02696712,0.10736709,0.70743796,0.04946752,0.03181144,0.27948712
3.83291646,0.78298658,0.24059469,0.00623536,0.02728972,0.10724891,0.71429640,0.04818515,0.03342344,0.27419491
3.83891946,0.78139878,0.23900030,0.00609477,0.02756334,0.10688470,0.72083295,0.04697658,0.03512750,0.26885385
3.84492246,0.77927856,0.23891217,0.00595662,0.02777407,0.10621499,0.72670835,0.04580771,0.03689690,0.26329551
3.85092546,0.77622400,0.24012360,0.00581813,0.02790984,0.10519017,0.73161443,0.04464693,0.03870304,0.25737267
3.85692846,0.77188352,0.24241589,0.00567694,0.02796077,0.10377198,0.73527916,0.04346619,0.04051592,0.25096396
3.86293147,0.76596312,0.24556222,0.00553117,0.02791935,0.10193467,0.73746980,0.04224185,0.04230453,0.24397724
3.86893447,0.75823090,0.24933129,0.00537944,0.02778056,0.09966553,0.73799418,0.04095525,0.04403736,0.23635162
3.87493747,0.74851887,0.25349083,0.00522082,0.02754182,0.09696498,0.73670046,0.03959300,0.04568295,0.22805799
3.88094047,0.73672243,0.25781096,0.00505488,0.02720293,0.09384613,0.73347568,0.03814714,0.04721044,0.21909833
3.88694347,0.72279770,0.26206746,0.00488158,0.02676588,0.09033392,0.72824343,0.03661492,0.04859015,0.20950371
3.89294647,0.70675721,0.26604508,0.00470125,0.02623457,0.08646386,0.72096112,0.03499853,0.04979423,0.19933142
3.89894947,0.68866426,0.26954084,0.00451451,0.02561460,0.08228043,0.71161704,0.03330450,0.05079723,0.18866109
3.90495248,0.66862651,0.27236730,0.00432223,0.02491290,0.07783524,0.70022773,0.03154314,0.05157672,0.17759041
3.91095548,0.64678912,0.27435583,0.00412543,0.02413747,0.07318511,0.68683569,0.02972778,0.05211390,0.16623039
3.91695848,0.62332777,0.27535969,0.00392527,0.02329708,0.06838997,0.67150761,0.02787398,0.05239409,0.15470049
3.92296148,0.59844197,0.27525691,0.00372293,0.02240100,0.06351095,0.65433334,0.02599878,0.05240721,0.14312395
3.92896448,0.57234876,0.27395279,0.00351963,0.02145878,0.05860837,0.63542518,0.02411992,0.05214817,0.13162329
3.93496748,0.54527705,0.27138192,0.00331655,0.02048006,0.05374011,0.61491778,0.02225513,0.05161711,0.12031631
3.94097049,0.51746255,0.26750952,0.00311482,0.01947444,0.04896008,0.59296809,0.02042151,0.05081953,0.10931269
3.94697349,0.48914343,0.26233208,0.00291550,0.01845130,0.04431698,0.56975541,0.01863500,0.04976629,0.09871116
3.95297649,0.46055660,0.25587715,0.00271957,0.01741982,0.03985337,0.54548107,0.01690994,0.04847348,0.08859745
3.95897949,0.43193457,0.24820225,0.00252791,0.01638884,0.03560502,0.52036773,0.01525876,0.04696204,0.07904286
3.96498249,0.40350273,0.23939288,0.00234131,0.01536689,0.03160058,0.49465787,0.01369175,0.04525737,0.07010357
3.97098549,0.37547704,0.22955973,0.00216048,0.01436211,0.02786146,0.46861153,0.01221699,0.04338870,0.06182054
3.97698849,0.34806200,0.21883504,0.00198605,0.01338224,0.02440206,0.44250310,0.01084028,0.04138838,0.05421996
3.98299150,0.32144880,0.20736849,0.00181854,0.01243462,0.02123014,0.41661714,0.00956527,0.03929105,0.04731412
3.98899450,0.29581362,0.19532247,0.00165842,0.01152613,0.01834736,0.39124337,0.00839356,0.03713281,0.04110271
3.99499750,0.27131601,0.18286713,0.00150608,0.01066314,0.01574996,0.36667095,0.00732488,0.03495022,0.03557428
4.00100050,0.24809747,0.17017544,0.00136182,0.00985146,0.01342958,0.34318207,0.00635735,0.03277945,0.03070792
4.00700350,0.22628003,0.15741825,0.00122591,0.00909627,0.01137405,0.32104533,0.00548770,0.03065531,0.02647495
4.01300650,0.20596512,0.14475974,0.00109850,0.00840205,0.00956818,0.30050895,0.00471151,0.02861043,0.02284059
4.01900950,0.18723257,0.13235336,0.00097971,0.00777251,0.00799464,0.28179417,0.00402351,0.02667447,0.01976559
4.02501251,0.17013992,0.12033833,0.00086957,0.00721048,0.00663462,0.26508914,0.00341780,0.02487346,0.01720766
4.03101551,0.15472206,0.10883699,0.00076806,0.00671787,0.00546859,0.25054341,0.00288807,0.02322927,0.01512275
4.03701851,0.14099120,0.09795280,0.00067506,0.00629563,0.00447682,0.23826341,0.00242779,0.02175916,0.01346613
4.04302151,0.12893734,0.08776923,0.00059044,0.00594366,0.00363994,0.22830898,0.00203045,0.02047554,0.01219328
4.04902451,0.11852909,0.07834947,0.00051396,0.00566082,0.00293928,0.22069114,0.00168959,0.01938585,0.01126058
4.05502751,0.10971505,0.06973680,0.00044537,0.00544495,0.00235726,0.21537130,0.00139905,0.01849258,0.01062580
4.06103052,0.10242554,0.06195570,0.00038437,0.00529287,0.00187753,0.21226175,0.00115295,0.01779344,0.01024848
4.06703352,0.09657482,0.05501352,0.00033060,0.00520046,0.00148517,0.21122768,0.00094583,0.01728169,0.01009011
4.07303652,0.09206368,0.04890255,0.00028373,0.00516274,0.00116673,0.21209056,0.00077266,0.01694651,0.01011433
4.07903952,0.08878240,0.04360249,0.00024338,0.00517401,0.00091027,0.21463284,0.00062884,0.01677356,0.01028691
4.08504252,0.08661392,0.03908307,0.00020918,0.00522796,0.00070531,0.21860385,0.00051028,0.01674559,0.01057583
4.09104552,0.08543720,0.03530676,0.00018079,0.00531787,0.00054277,0.22372670,0.00041333,0.01684307,0.01095130
4.09704852,0.08513078,0.03223151,0.00015788,0.00543674,0.00041486,0.22970612,0.00033480,0.01704499,0.01138568
4.10305153,0.08557615,0.02981327,0.00014015,0.00557753,0.00031500,0.23623680,0.00027189,0.01732953,0.01185361
4.10905453,0.08666116,0.02800842,0.00012736,0.00573335,0.00023767,0.24301207,0.00022223,0.01767484,0.01233199
4.11505753,0.08828313,0.02677575,0.00011931,0.00589762,0.00017831,0.24973274,0.00018381,0.01805975,0.01280007
4.12106053,0.09035155,0.02607831,0.00011585,0.00606432,0.00013318,0.25611557,0.00015493,0.01846444,0.01323954
4.12706353,0.09279048,0.02588472,0.00011688,0.00622807,0.00009927,0.26190125,0.00013422,0.01887103,0.01363462
4.13306653,0.09554020,0.02617018,0.00012236,0.00638437,0.00007418,0.26686155,0.00012055,0.01926413,0.01397220
4.13906953,0.09855838,0.02691705,0.00013229,0.00652964,0.00005605,0.27080531,0.00011305,0.01963120,0.01424190
4.14507254,0.10182036,0.02811508,0.00014674,0.00666133,0.00004346,0.27358313,0.00011104,0.01996285,0.01443614
4.15107554,0.10531884,0.02976120,0.00016578,0.00677794,0.00003538,0.27509053,0.00011404,0.02025297,0.01455019
4.15707854,0.10906269,0.03185908,0.00018952,0.00687903,0.00003112,0.27526948,0.00012172,0.02049876,0.01458219
4.16308154,0.11307499,0.03441837,0.00021807,0.00696515,0.00003027,0.27410817,0.00013391,0.02070058,0.01453302
4.16908454,0.11739050,0.03745376,0.00025157,0.00703774,0.00003273,0.27163921,0.00015055,0.02086167,0.01440628
4.17508754,0.12205246,0.04098392,0.00029009,0.00709900,0.00003861,0.26793621,0.00017171,0.02098778,0.01420806
4.18109055,0.12710892,0.04503041,0.00033369,0.00715175,0.00004833,0.26310898,0.00019758,0.02108671,0.01394677
4.18709355,0.13260892,0.04961665,0.00038239,0.00719917,0.00006255,0.25729756,0.00022846,0.02116766,0.01363288
4.19309655,0.13859851,0.05476714,0.00043612,0.00724465,0.00008224,0.25066548,0.00026475,0.02124073,0.01327866
4.19909955,0.14511692,0.06050687,0.00049474,0.00729156,0.00010868,0.24339242,0.00030699,0.02131618,0.01289791
4.20510255,0.15219321,0.06686118,0.00055802,0.00734300,0.00014350,0.23566672,0.00035585,0.02140389,0.01250568
4.21110555,0.15984340,0.07385602,0.00062565,0.00740168,0.00018876,0.22767815,0.00041216,0.02151275,0.01211800
4.21710855,0.16806849,0.08151880,0.00069721,0.00746967,0.00024694,0.21961114,0.00047691,0.02165019,0.01175166
4.22311156,0.17685342,0.08987975,0.00077219,0.00754833,0.00032105,0.21163885,0.00055133,0.02182179,0.01142404
4.22911456,0.18616713,0.09897384,0.00085000,0.00763821,0.00041463,0.20391834,0.00063684,0.02203099,0.01115298
4.23511756,0.19596372,0.10884323,0.00092998,0.00773899,0.00053184,0.19658697,0.00073513,0.02227901,0.01095663
4.24112056,0.20618480,0.11954010,0.00101142,0.00784951,0.00067746,0.18976014,0.00084818,0.02256484,0.01085350
4.24712356,0.21676287,0.13112986,0.00109358,0.00796783,0.00085695,0.18353050,0.00097829,0.02288543,0.01086237
4.25312656,0.22762562,0.14369440,0.00117574,0.00809134,0.00107647,0.17796837,0.00112805,0.02323595,0.01100235
4.25912956,0.23870094,0.15733532,0.00125720,0.00821693,0.00134283,0.17312345,0.00130042,0.02361023,0.01129291
4.26513257,0.24992230,0.17217689,0.00133731,0.00834112,0.00166349,0.16902760,0.00149864,0.02400124,0.01175386
4.27113557,0.26123429,0.18836838,0.00141555,0.00846036,0.00204651,0.16569835,0.00172631,0.02440168,0.01240539
4.27713857,0.27259794,0.20608576,0.00149149,0.00857116,0.00250043,0.16314307,0.00198723,0.02480449,0.01326792
4.28314157,0.28399549,0.22553231,0.00156487,0.00867038,0.00303416,0.16136336,0.00228545,0.02520351,0.01436202
4.28914457,0.29543425,0.24693822,0.00163559,0.00875540,0.00365682,0.16035952,0.00262514,0.02559395,0.01570814
4.29514757,0.30694939,0.27055887,0.00170373,0.00882435,0.00437752,0.16013488,0.00301046,0.02597286,0.01732631
4.30115058,0.31860539,0.29667194,0.00176957,0.00887625,0.00520519,0.16069963,0.00344552,0.02633950,0.01923570
4.30715358,0.33049598,0.32557326,0.00183355,0.00891113,0.00614825,0.16207424,0.00393415,0.02669557,0.02145408
4.31315658,0.34274265,0.35757168,0.00189629,0.00893015,0.00721443,0.16429216,0.00447984,0.02704532,0.02399726
4.31915958,0.35549170,0.39298306,0.00195858,0.00893561,0.00841043,0.16740186,0.00508549,0.02739551,0.02687843
4.32516258,0.36891005,0.43212377,0.00202130,0.00893097,0.00974165,0.17146823,0.00575334,0.02775532,0.03010747
4.33116558,0.38317994,0.47530410,0.00208546,0.00892084,0.01121197,0.17657329,0.00648479,0.02813602,0.03369028
4.33716858,0.39849302,0.52282173,0.00215210,0.00891087,0.01282352,0.18281645,0.00728025,0.02855067,0.03762820
4.34317159,0.41504395,0.57495593,0.00222227,0.00890768,0.01457646,0.19031422,0.00813906,0.02901363,0.04191746
4.34917459,0.43302399,0.63196254,0.00229702,0.00891875,0.01646890,0.19919966,0.00905944,0.02954018,0.04654880
4.35517759,0.45261495,0.69407016,0.00237734,0.00895231,0.01849680,0.20962150,0.01003841,0.03014595,0.05150728
4.36118059,0.47398373,0.76147749,0.00246410,0.00901718,0.02065401,0.22174304,0.01107186,0.03084648,0.05677222
4.36718359,0.49727765,0.83435194,0.00255809,0.00912265,0.02293232,0.23574085,0.01215459,0.03165675,0.06231738
4.37318659,0.52262085,0.91282920,0.00265993,0.00927836,0.02532165,0.25180320,0.01328043,0.03259082,0.06811142
4.37918959,0.55011167,0.99701346,0.00277013,0.00949414,0.02781020,0.27012804,0.01444239,0.03366140,0.07411844
4.38519260,0.57982093,1.08697780,0.00288900,0.00977991,0.03038478,0.29092050,0.01563286,0.03487965,0.08029875
4.39119560,0.61179108,1.18276406,0.00301671,0.01014550,0.03303104,0.31438971,0.01684385,0.03625486,0.08660979
4.39719860,0.64603575,1.28438161,0.00315329,0.01060054,0.03573384,0.34074453,0.01806715,0.03779432,0.09300712
4.40320160,0.68253963,1.39180421,0.00329859,0.01115423,0.03847749,0.37018830,0.01929467,0.03950309,0.09944537
4.40920460,0.72125814,1.50496444,0.00345235,0.01181519,0.04124605,0.40291213,0.02051855,0.04138389,0.10587923
4.41520760,0.76211671,1.62374527,0.00361417,0.01259121,0.04402355,0.43908691,0.02173141,0.04343694,0.11226426
4.42121061,0.80500930,1.74796837,0.00378352,0.01348895,0.04679412,0.47885372,0.02292644,0.04565976,0.11855758
4.42721361,0.84979616,1.87737945,0.00395973,0.01451368,0.04954207,0.52231302,0.02409753,0.04804696,0.12471836
4.43321661,0.89630057,2.01163080,0.00414203,0.01566892,0.05225190,0.56951271,0.02523924,0.05059006,0.13070801
4.43921961,0.94430482,2.15026197,0.00432949,0.01695605,0.05490818,0.62043551,0.02634679,0.05327717,0.13649023
4.44522261,0.99354566,2.29267953,0.00452104,0.01837400,0.05749544,0.67498619,0.02741591,0.05609274,0.14203073
4.45122561,1.04370951,2.43813752,0.00471541,0.01991882,0.05999790,0.73297930,0.02844273,0.05901732,0.14729682
4.45722861,1.09442813,2.58572009,0.00491119,0.02158338,0.06239932,0.79412829,0.02942351,0.06202735,0.15225684
4.46323162,1.14527524,2.73432826,0.00510673,0.02335705,0.06468273,0.85803674,0.03035448,0.06509499,0.15687955
4.46923462,1.19576475,2.88267255,0.00530018,0.02522555,0.06683029,0.92419263,0.03123154,0.06818813,0.16113346
4.47523762,1.24535133,3.02927324,0.00548947,0.02717081,0.06882314,0.99196655,0.03205010,0.07127051,0.16498633
4.48124062,1.29343388,3.17246967,0.00567232,0.02917100,0.07064144,1.06061431,0.03280489,0.07430204,0.16840481
4.48724362,1.33936224,3.31043948,0.00584625,0.03120077,0.07226449,1.12928483,0.03348986,0.07723931,0.17135433
4.49324662,1.38244755,3.44122850,0.00600863,0.03323152,0.07367095,1.19703330,0.03409810,0.08003635,0.17379928
4.49924962,1.42197622,3.56279092,0.00615671,0.03523198,0.07483934,1.26283982,0.03462197,0.08264561,0.17570358
4.50525263,1.45722736,3.67303896,0.00628769,0.03716882,0.07574850,1.32563315,0.03505323,0.08501911,0.17703147
4.51125563,1.48749313,3.76990064,0.00639882,0.03900754,0.07637833,1.38431907,0.03538324,0.08710981,0.17774876
4.51725863,1.51210139,3.85138346,0.00648744,0.04071337,0.07671054,1.43781231,0.03560337,0.08887312,0.17782424
4.52326163,1.53043964,3.91564119,0.00655113,0.04225231,0.07672947,1.48507094,0.03570536,0.09026844,0.17723129
4.52926463,1.54197928,3.96104103,0.00658776,0.04359225,0.07642296,1.52513183,0.03568180,0.09126077,0.17594967
4.53526763,1.54629890,3.98622758,0.00659564,0.04470401,0.07578309,1.55714561,0.03552661,0.09182220,0.17396722
4.54127064,1.54310541,3.99018051,0.00657355,0.04556240,0.07480696,1.58040949,0.03523548,0.09193330,0.17128145
4.54727364,1.53225193,3.97226282,0.00652087,0.04614720,0.07349724,1.59439637,0.03480640,0.09158431,0.16790092
4.55327664,1.51375127,3.93225699,0.00643762,0.04644388,0.07186257,1.59877882,0.03423995,0.09077600,0.16384629
4.55927964,1.48778427,3.87038696,0.00632451,0.04644428,0.06991774,1.59344662,0.03353966,0.08952024,0.15915093
4.56528264,1.45470232,3.78732446,0.00618292,0.04614701,0.06768370,1.57851692,0.03271219,0.08784023,0.15386111
4.57128564,1.41502378,3.68417912,0.00601496,0.04555755,0.06518727,1.55433638,0.03176736,0.08577023,0.14803557
4.57728864,1.36942428,3.56247261,0.00582338,0.04468821,0.06246064,1.52147517,0.03071810,0.08335505,0.14174472
4.58329165,1.31872120,3.42409788,0.00561153,0.04355779,0.05954066,1.48071279,0.02958025,0.08064900,0.13506929
4.58929465,1.26385285,3.27126529,0.00538328,0.04219098,0.05646794,1.43301644,0.02837221,0.07771460,0.12809848
4.59529765,1.20585325,3.10643802,0.00514292,0.04061760,0.05328582,1.37951273,0.02711452,0.07462091,0.12092790
4.60130065,1.14582339,2.93225978,0.00489503,0.03887166,0.05003921,1.32145388,0.02582924,0.07144168,0.11365711
4.60730365,1.08490022,2.75147804,0.00464434,0.03699026,0.04677342,1.26017988,0.02453942,0.06825324,0.10638710
4.61330665,1.02422455,2.56686602,0.00439564,0.03501243,0.04353296,1.19707806,0.02326834,0.06513236,0.09921760
4.61930965,0.96490902,2.38114678,0.00415360,0.03297791,0.04036037,1.13354179,0.02203888,0.06215398,0.09224460
4.62531266,0.90800737,2.19692233,0.00392263,0.03092603,0.03729523,1.07092964,0.02087277,0.05938913,0.08555790
4.63131566,0.85448603,2.01661042,0.00370679,0.02889453,0.03437317,1.01052672,0.01979000,0.05690275,0.07923895
4.63731866,0.80519896,1.84239114,0.00350966,0.02691855,0.03162518,0.95350940,0.01880818,0.05475190,0.07335905
4.64332166,0.76086658,1.67616464,0.00333425,0.02502975,0.02907700,0.90091450,0.01794205,0.05298408,0.06797786
4.64932466,0.72205922,1.51952107,0.00318292,0.02325560,0.02674881,0.85361389,0.01720307,0.05163579,0.06314238
4.65532766,0.68918561,1.37372297,0.00305731,0.02161879,0.02465498,0.81229514,0.01659913,0.05073159,0.05888640
4.66133067,0.66248660,1.23969981,0.00295835,0.02013694,0.02280420,0.77744867,0.01613434,0.05028326,0.05523031
4.66733367,0.64203415,1.11805394,0.00288623,0.01882233,0.02119968,0.74936139,0.01580905,0.05028957,0.05218143
4.67333667,0.62773547,1.00907685,0.00284038,0.01768202,0.01983954,0.72811709,0.01561988,0.05073623,0.04973475
4.67933967,0.61934209,0.91277423,0.00281957,0.01671794,0.01871745,0.71360303,0.01556000,0.05159636,0.04787404
4.68534267,0.61646353,0.82889827,0.00282194,0.01592730,0.01782325,0.70552255,0.01561939,0.05283124,0.04657329
4.69134567,0.61858505,0.75698539,0.00284507,0.01530304,0.01714385,0.70341308,0.01578537,0.05439148,0.04579852
4.69734867,0.62508895,0.69639772,0.00288607,0.01483441,0.01666411,0.70666886,0.01604306,0.05621843,0.04550979
4.70335168,0.63527876,0.64636655,0.00294173,0.01450770,0.01636777,0.71456769,0.01637606,0.05824601,0.04566339
4.70935468,0.64840566,0.60603633,0.00300856,0.01430695,0.01623851,0.72630075,0.01676708,0.06040263,0.04621422
4.71535768,0.66369626,0.57450761,0.00308301,0.01421478,0.01626089,0.74100465,0.01719867,0.06261340,0.04711815
4.72136068,0.68038090,0.55087777,0.00316151,0.01421320,0.01642132,0.75779475,0.01765395,0.06480245,0.04833445
4.72736368,0.69772180,0.53427848,0.00324065,0.01428444,0.01670902,0.77579866,0.01811727,0.06689523,0.04982810
4.73336668,0.71503980,0.52390883,0.00331728,0.01441175,0.01711679,0.79418894,0.01857493,0.06882090,0.05157190
4.73936968,0.73173914,0.51906356,0.00338861,0.01458017,0.01764178,0.81221394,0.01901571,0.07051451,0.05354840
4.74537269,0.74732925,0.51915567,0.00345234,0.01477722,0.01828603,0.82922580,0.01943144,0.07191906,0.05575148
4.75137569,0.76144269,0.52373305,0.00350671,0.01499353,0.01905686,0.84470466,0.01981732,0.07298730,0.05818748
4.75737869,0.77384868,0.53248873,0.00355056,0.01522336,0.01996717,0.85827811,0.02017225,0.07368315,0.06087588
4.76338169,0.78446159,0.54526466,0.00358339,0.01546502,0.02103533,0.86973541,0.02049888,0.07398289,0.06384949
4.76938469,0.79334384,0.56204904,0.00360533,0.01572114,0.02228504,0.87903556,0.02080359,0.07387573,0.06715391
4.77538769,0.80070322,0.58296719,0.00361719,0.01599886,0.02374481,0.88630920,0.02109630,0.07336414,0.07084650
4.78139070,0.80688441,0.60826639,0.00362037,0.01630981,0.02544722,0.89185390,0.02139004,0.07246357,0.07499458
4.78739370,0.81235505,0.63829510,0.00361681,0.01666994,0.02742795,0.89612305,0.02170054,0.07120188,0.07967317
4.79339670,0.81768667,0.67347727,0.00360894,0.01709925,0.02972456,0.89970870,0.02204549,0.06961821,0.08496194
4.79939970,0.82353135,0.71428249,0.00359954,0.01762130,0.03237502,0.90331882,0.02244381,0.06776167,0.09094184
4.80540270,0.83059475,0.76119305,0.00359164,0.01826258,0.03541611,0.90774978,0.02291486,0.06568955,0.09769123
4.81140570,0.83960667,0.81466915,0.00358842,0.01905176,0.03888158,0.91385508,0.02347748,0.06346546,0.10528174
4.81740870,0.85129028,0.87511344,0.00359306,0.02001877,0.04280037,0.92251150,0.02414914,0.06115724,0.11377408
4.82341171,0.86633127,0.94283644,0.00360862,0.02119379,0.04719460,0.93458374,0.02494502,0.05883487,0.12321385
4.82941471,0.88534814,1.01802424,0.00363793,0.02260610,0.05207785,0.95088917,0.02587725,0.05656830,0.13362759
4.83541771,0.90886484,1.10070991,0.00368347,0.02428297,0.05745331,0.97216374,0.02695414,0.05442554,0.14501937
4.84142071,0.93728702,1.19075001,0.00374728,0.02624834,0.06331236,0.99903055,0.02817966,0.05247077,0.15736793
4.84742371,0.97088266,1.28780740,0.00383091,0.02852171,0.06963331,1.03197219,0.02955297,0.05076277,0.17062457
4.85342671,1.00976808,1.39134135,0.00393533,0.03111692,0.07638055,1.07130784,0.03106821,0.04935356,0.18471212
4.85942971,1.05389968,1.50060549,0.00406094,0.03404110,0.08350415,1.11717612,0.03271448,0.04828742,0.19952483
4.86543272,1.10307182,1.61465419,0.00420753,0.03729371,0.09093992,1.16952413,0.03447599,0.04760011,0.21492935
