energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
3.50275138,0.56959059,-0.56959034,0.12442574,-0.12442570,0.02932570,-0.02932564,0.73902734,-0.73902743,0.00038171,-0.00038171,0.00040800,-0.00040800,0.07969878,-0.07969873,0.02035990,-0.02035990,0.23492268,-0.23492251
3.50875438,0.55706395,-0.55706372,0.12391484,-0.12391481,0.02573728,-0.02573723,0.75228134,-0.75228140,0.00031136,-0.00031135,0.00033292,-0.00033292,0.07746015,-0.07746011,0.02057988,-0.02057988,0.22564024,-0.22564010
3.51475738,0.54473893,-0.54473872,0.12305205,-0.12305203,0.02268234,-0.02268230,0.76055288,-0.76055291,0.00025218,-0.00025218,0.00026980,-0.00026980,0.07533566,-0.07533562,0.02068841,-0.02068841,0.21717252,-0.21717240
3.52076038,0.53207970,-0.53207951,0.12175612,-0.12175610,0.02008611,-0.02008608,0.76362108,-0.76362108,0.00020284,-0.00020283,0.00021721,-0.00021721,0.07324242,-0.07324239,0.02067701,-0.02067701,0.20923209,-0.20923198
3.52676338,0.51864397,-0.51864380,0.11996578,-0.11996577,0.01787911,-0.01787908,0.76138173,-0.76138170,0.00016203,-0.00016203,0.00017379,-0.00017379,0.07111067,-0.07111064,0.02054045,-0.02054045,0.20157077,-0.20157067
3.53276638,0.50409063,-0.50409047,0.11764099,-0.11764098,0.01599816,-0.01599814,0.75385093,-0.75385087,0.00012858,-0.00012858,0.00013832,-0.00013832,0.06888491,-0.06888488,0.02027688,-0.02027688,0.19398364,-0.19398355
3.53876938,0.48818286,-0.48818270,0.11476323,-0.11476322,0.01438703,-0.01438701,0.74116446,-0.74116437,0.00010142,-0.00010142,0.00010967,-0.00010967,0.06652436,-0.06652434,0.01988780,-0.01988780,0.18631093,-0.18631084
3.54477239,0.47078694,-0.47078679,0.11133500,-0.11133499,0.01299672,-0.01299670,0.72357307,-0.72357295,0.00007957,-0.00007957,0.00008686,-0.00008686,0.06400288,-0.06400286,0.01937796,-0.01937796,0.17843795,-0.17843787
3.55077539,0.45186744,-0.45186728,0.10737853,-0.10737852,0.01178545,-0.01178544,0.70143396,-0.70143382,0.00006221,-0.00006221,0.00006908,-0.00006908,0.06130824,-0.06130822,0.01875512,-0.01875512,0.17029336,-0.17029328
3.55677839,0.43147903,-0.43147887,0.10293392,-0.10293391,0.01071842,-0.01071841,0.67519886,-0.67519869,0.00004859,-0.00004859,0.00005562,-0.00005562,0.05844094,-0.05844092,0.01802972,-0.01802972,0.16184594,-0.16184587
3.56278139,0.40975597,-0.40975581,0.09805669,-0.09805667,0.00976735,-0.00976734,0.64539959,-0.64539940,0.00003813,-0.00003813,0.00004597,-0.00004597,0.05541272,-0.05541270,0.01721449,-0.01721448,0.15310032,-0.15310025
3.56878439,0.38689970,-0.38689955,0.09281501,-0.09281500,0.00890991,-0.00890990,0.61263170,-0.61263150,0.00003032,-0.00003032,0.00003974,-0.00003974,0.05224470,-0.05224468,0.01632395,-0.01632395,0.14409182,-0.14409175
3.57478739,0.36316552,-0.36316536,0.08728673,-0.08728671,0.00812910,-0.00812909,0.57753722,-0.57753701,0.00002477,-0.00002477,0.00003675,-0.00003675,0.04896543,-0.04896541,0.01537398,-0.01537398,0.13488084,-0.13488078
3.58079040,0.33884886,-0.33884870,0.08155629,-0.08155627,0.00741254,-0.00741253,0.54078725,-0.54078702,0.00002121,-0.00002121,0.00003696,-0.00003696,0.04560881,-0.04560879,0.01438125,-0.01438124,0.12554710,-0.12554703
3.58679340,0.31427215,-0.31427200,0.07571183,-0.07571181,0.00675181,-0.00675180,0.50306548,-0.50306525,0.00001946,-0.00001946,0.00004052,-0.00004052,0.04221209,-0.04221207,0.01336277,-0.01336277,0.11618395,-0.11618389
3.59279640,0.28977255,-0.28977240,0.06984241,-0.06984239,0.00614181,-0.00614181,0.46505329,-0.46505306,0.00001942,-0.00001942,0.00004782,-0.00004782,0.03881395,-0.03881393,0.01233547,-0.01233546,0.10689310,-0.10689304
3.59879940,0.26569132,-0.26569117,0.06403568,-0.06403565,0.00558017,-0.00558016,0.42741718,-0.42741696,0.00002113,-0.00002113,0.00005945,-0.00005945,0.03545275,-0.03545273,0.01131576,-0.01131576,0.09777982,-0.09777976
3.60480240,0.24236508,-0.24236494,0.05837587,-0.05837585,0.00506675,-0.00506674,0.39079908,-0.39079887,0.00002471,-0.00002471,0.00007627,-0.00007627,0.03216503,-0.03216501,0.01031928,-0.01031927,0.08894898,-0.08894892
3.61080540,0.22011929,-0.22011916,0.05294238,-0.05294236,0.00460322,-0.00460321,0.35580987,-0.35580967,0.00003039,-0.00003039,0.00009943,-0.00009943,0.02898427,-0.02898426,0.00936060,-0.00936060,0.08050180,-0.08050175
3.61680840,0.19926402,-0.19926389,0.04780877,-0.04780875,0.00419276,-0.00419276,0.32302631,-0.32302612,0.00003851,-0.00003851,0.00013043,-0.00013043,0.02593995,-0.02593993,0.00845314,-0.00845314,0.07253359,-0.07253354
3.62281141,0.18009201,-0.18009190,0.04304236,-0.04304234,0.00383980,-0.00383980,0.29299138,-0.29299121,0.00004955,-0.00004955,0.00017114,-0.00017114,0.02305684,-0.02305682,0.00760907,-0.00760907,0.06513224,-0.06513219
3.62881441,0.16287897,-0.16287888,0.03870426,-0.03870424,0.00354989,-0.00354989,0.26621768,-0.26621753,0.00006412,-0.00006412,0.00022385,-0.00022385,0.02035469,-0.02035467,0.00683936,-0.00683936,0.05837768,-0.05837764
3.63481741,0.14788568,-0.14788559,0.03484984,-0.03484982,0.00332961,-0.00332961,0.24319365,-0.24319353,0.00008296,-0.00008296,0.00029134,-0.00029134,0.01784804,-0.01784802,0.00615387,-0.00615387,0.05234196,-0.05234193
3.64082041,0.13536168,-0.13536162,0.03152960,-0.03152959,0.00318659,-0.00318658,0.22439186,-0.22439176,0.00010698,-0.00010698,0.00037690,-0.00037690,0.01554638,-0.01554636,0.00556150,-0.00556150,0.04709008,-0.04709005
3.64682341,0.12555015,-0.12555010,0.02879027,-0.02879027,0.00312948,-0.00312948,0.21027874,-0.21027867,0.00013726,-0.00013726,0.00048441,-0.00048441,0.01345441,-0.01345440,0.00507042,-0.00507042,0.04268120,-0.04268118
3.65282641,0.11869322,-0.11869319,0.02667604,-0.02667604,0.00316807,-0.00316807,0.20132492,-0.20132489,0.00017505,-0.00017505,0.00061834,-0.00061834,0.01157252,-0.01157251,0.00468828,-0.00468828,0.03917023,-0.03917022
3.65882941,0.11503745,-0.11503744,0.02522988,-0.02522988,0.00331330,-0.00331331,0.19801518,-0.19801518,0.00022177,-0.00022177,0.00078376,-0.00078376,0.00989731,-0.00989730,0.00442246,-0.00442245,0.03660956,-0.03660955
3.66483242,0.11483877,-0.11483878,0.02449478,-0.02449478,0.00357735,-0.00357735,0.20085708,-0.20085712,0.00027903,-0.00027903,0.00098641,-0.00098641,0.00842222,-0.00842221,0.00428026,-0.00428026,0.03505072,-0.03505071
3.67083542,0.11836626,-0.11836629,0.02451475,-0.02451475,0.00397357,-0.00397357,0.21038742,-0.21038750,0.00034862,-0.00034862,0.00123261,-0.00123261,0.00713819,-0.00713819,0.00426916,-0.00426916,0.03454589,-0.03454589
3.67683842,0.12590441,-0.12590446,0.02533556,-0.02533557,0.00451648,-0.00451648,0.22717537,-0.22717550,0.00043249,-0.00043249,0.00152923,-0.00152924,0.00603429,-0.00603429,0.00439686,-0.00439686,0.03514901,-0.03514902
3.68284142,0.13775319,-0.13775327,0.02700510,-0.02700512,0.00522161,-0.00522161,0.25182166,-0.25182184,0.00053270,-0.00053270,0.00188365,-0.00188366,0.00509829,-0.00509829,0.00467143,-0.00467143,0.03691636,-0.03691637
3.68884442,0.15422563,-0.15422575,0.02957318,-0.02957320,0.00610527,-0.00610527,0.28495301,-0.28495324,0.00065144,-0.00065144,0.00230357,-0.00230357,0.00431726,-0.00431725,0.00510123,-0.00510124,0.03990655,-0.03990657
3.69484742,0.17564263,-0.17564278,0.03309083,-0.03309086,0.00718421,-0.00718421,0.32721127,-0.32721155,0.00079093,-0.00079093,0.00279688,-0.00279688,0.00367798,-0.00367797,0.00569486,-0.00569486,0.04417979,-0.04417982
3.70085043,0.20232469,-0.20232486,0.03760909,-0.03760912,0.00847518,-0.00847518,0.37923699,-0.37923734,0.00095341,-0.00095341,0.00337146,-0.00337146,0.00316737,-0.00316737,0.00646087,-0.00646088,0.04979635,-0.04979639
3.70685343,0.23458068,-0.23458089,0.04317709,-0.04317712,0.00999433,-0.00999434,0.44164746,-0.44164788,0.00114102,-0.00114102,0.00403489,-0.00403489,0.00277280,-0.00277279,0.00740753,-0.00740754,0.05681432,-0.05681437
3.71285643,0.27269378,-0.27269403,0.04983966,-0.04983970,0.01175658,-0.01175659,0.51500933,-0.51500980,0.00135574,-0.00135574,0.00479420,-0.00479420,0.00248224,-0.00248224,0.00854236,-0.00854236,0.06528653,-0.06528658
3.71885943,0.31690475,-0.31690503,0.05763445,-0.05763450,0.01377478,-0.01377479,0.59980653,-0.59980708,0.00159930,-0.00159930,0.00565549,-0.00565550,0.00228449,-0.00228449,0.00987165,-0.00987166,0.07525685,-0.07525692
3.72486243,0.36739324,-0.36739356,0.06658858,-0.06658864,0.01605892,-0.01605893,0.69640453,-0.69640515,0.00187307,-0.00187307,0.00662361,-0.00662362,0.00216916,-0.00216916,0.01139994,-0.01139995,0.08675600,-0.08675607
3.73086543,0.42425776,-0.42425811,0.07671509,-0.07671516,0.01861518,-0.01861519,0.80501201,-0.80501271,0.00217795,-0.00217795,0.00770175,-0.00770176,0.00212672,-0.00212672,0.01312934,-0.01312935,0.09979686,-0.09979694
3.73686843,0.48749508,-0.48749548,0.08800927,-0.08800935,0.02144505,-0.02144507,0.92564183,-0.92564260,0.00251428,-0.00251428,0.00889107,-0.00889107,0.00214842,-0.00214842,0.01505893,-0.01505894,0.11436975,-0.11436984
3.74287144,0.55698027,-0.55698070,0.10044500,-0.10044508,0.02454443,-0.02454444,1.05807297,-1.05807381,0.00288169,-0.00288169,0.01019033,-0.01019034,0.00222625,-0.00222625,0.01718418,-0.01718419,0.13043770,-0.13043779
3.74887444,0.63244830,-0.63244877,0.11397145,-0.11397154,0.02790282,-0.02790284,1.20181578,-1.20181669,0.00327908,-0.00327908,0.01159559,-0.01159560,0.00235276,-0.00235276,0.01949630,-0.01949632,0.14793211,-0.14793221
3.75487744,0.71347853,-0.71347903,0.12851027,-0.12851036,0.03150267,-0.03150269,1.35608262,-1.35608359,0.00370447,-0.00370448,0.01309988,-0.01309989,0.00252102,-0.00252102,0.02198185,-0.02198186,0.16674908,-0.16674920
3.76088044,0.79948319,-0.79948372,0.14395343,-0.14395353,0.03531888,-0.03531890,1.51976612,-1.51976715,0.00415500,-0.00415500,0.01469305,-0.01469306,0.00272442,-0.00272442,0.02462228,-0.02462230,0.18674663,-0.18674675
3.76688344,0.88970102,-0.88970157,0.16016208,-0.16016218,0.03931852,-0.03931854,1.69142731,-1.69142838,0.00462685,-0.00462685,0.01636162,-0.01636163,0.00295662,-0.00295662,0.02739381,-0.02739383,0.20774309,-0.20774322
3.77288644,0.98319696,-0.98319752,0.17696641,-0.17696652,0.04346084,-0.04346086,1.86929523,-1.86929634,0.00511528,-0.00511529,0.01808884,-0.01808885,0.00321141,-0.00321141,0.03026735,-0.03026737,0.22951696,-0.22951708
3.77888944,1.07886870,-1.07886928,0.19416682,-0.19416693,0.04769759,-0.04769761,2.05127965,-2.05128078,0.00561467,-0.00561467,0.01985478,-0.01985479,0.00348266,-0.00348266,0.03320875,-0.03320877,0.25180831,-0.25180844
3.78489245,1.17546061,-1.17546118,0.21153635,-0.21153646,0.05197363,-0.05197365,2.23499759,-2.23499873,0.00611855,-0.00611855,0.02163662,-0.02163663,0.00376427,-0.00376427,0.03617915,-0.03617917,0.27432199,-0.27432212
3.79089545,1.27158497,-1.27158554,0.22882448,-0.22882459,0.05622793,-0.05622795,2.41781408,-2.41781520,0.00661977,-0.00661977,0.02340905,-0.02340906,0.00405015,-0.00405015,0.03913570,-0.03913572,0.29673246,-0.29673259
3.79689845,1.36575054,-1.36575109,0.24576225,-0.24576235,0.06039478,-0.06039480,2.59689643,-2.59689753,0.00711061,-0.00711062,0.02514479,-0.02514480,0.00433424,-0.00433424,0.04203237,-0.04203239,0.31869039,-0.31869051
3.80290145,1.45639748,-1.45639801,0.26206846,-0.26206857,0.06440540,-0.06440541,2.76928096,-2.76928201,0.00758300,-0.00758301,0.02681527,-0.02681528,0.00461056,-0.00461056,0.04482108,-0.04482109,0.33983074,-0.33983086
3.80890445,1.54193788,-1.54193837,0.27745702,-0.27745712,0.06818971,-0.06818972,2.93195004,-2.93195102,0.00802871,-0.00802871,0.02839138,-0.02839139,0.00487329,-0.00487329,0.04745286,-0.04745288,0.35978219,-0.35978229
3.81490745,1.62080021,-1.62080066,0.29164483,-0.29164492,0.07167834,-0.07167835,3.08191680,-3.08191771,0.00843956,-0.00843956,0.02984425,-0.02984426,0.00511684,-0.00511684,0.04987931,-0.04987932,0.37817740,-0.37817750
3.82091046,1.69147616,-1.69147655,0.30436028,-0.30436036,0.07480466,-0.07480467,3.21631424,-3.21631505,0.00880773,-0.00880773,0.03114618,-0.03114619,0.00533597,-0.00533597,0.05205395,-0.05205397,0.39466397,-0.39466405
3.82691346,1.75256776,-1.75256809,0.31535165,-0.31535172,0.07750692,-0.07750693,3.33248494,-3.33248563,0.00912595,-0.00912595,0.03227149,-0.03227149,0.00552592,-0.00552592,0.05393375,-0.05393376,0.40891534,-0.40891541
3.83291646,1.80283284,-1.80283311,0.32439528,-0.32439534,0.07973024,-0.07973025,3.42806751,-3.42806807,0.00938777,-0.00938777,0.03319732,-0.03319733,0.00568250,-0.00568250,0.05548044,-0.05548045,0.42064142,-0.42064147
3.83891946,1.84122666,-1.84122685,0.33130311,-0.33130316,0.08142846,-0.08142846,3.50107582,-3.50107624,0.00958774,-0.00958775,0.03390449,-0.03390449,0.00580223,-0.00580223,0.05666185,-0.05666186,0.42959824,-0.42959827
3.84492246,1.86693774,-1.86693785,0.33592905,-0.33592908,0.08256570,-0.08256569,3.54996717,-3.54996744,0.00972166,-0.00972166,0.03437805,-0.03437805,0.00588239,-0.00588240,0.05745300,-0.05745301,0.43559631,-0.43559632
3.85092546,1.87941620,-1.87941624,0.33817411,-0.33817412,0.08311767,-0.08311766,3.57369623,-3.57369636,0.00978666,-0.00978667,0.03460791,-0.03460791,0.00592117,-0.00592117,0.05783697,-0.05783697,0.43850722,-0.43850722
3.85692846,1.87839323,-1.87839318,0.33798987,-0.33798987,0.08307250,-0.08307249,3.57175202,-3.57175199,0.00978135,-0.00978135,0.03458911,-0.03458911,0.00591764,-0.00591764,0.05780546,-0.05780546,0.43826820,-0.43826818
3.86293147,1.86389058,-1.86389045,0.33538024,-0.33538023,0.08243115,-0.08243114,3.54417606,-3.54417588,0.00970584,-0.00970584,0.03432207,-0.03432207,0.00587183,-0.00587183,0.05735915,-0.05735914,0.43488426,-0.43488423
3.86893447,1.83621981,-1.83621961,0.33040126,-0.33040124,0.08120742,-0.08120741,3.49156090,-3.49156057,0.00956176,-0.00956176,0.03381252,-0.03381252,0.00578471,-0.00578471,0.05650762,-0.05650761,0.42842809,-0.42842803
3.87493747,1.79597116,-1.79597089,0.32315913,-0.32315909,0.07942741,-0.07942739,3.41502894,-3.41502847,0.00935217,-0.00935217,0.03307134,-0.03307133,0.00565814,-0.00565814,0.05526903,-0.05526902,0.41903738,-0.41903730
3.88094047,1.74399263,-1.74399229,0.31380644,-0.31380639,0.07712862,-0.07712860,3.31619275,-3.31619216,0.00908150,-0.00908150,0.03211413,-0.03211412,0.00549484,-0.00549484,0.05366949,-0.05366948,0.40691001,-0.40690992
3.88694347,1.68136039,-1.68135999,0.30253685,-0.30253679,0.07435865,-0.07435862,3.19709881,-3.19709810,0.00875535,-0.00875535,0.03096069,-0.03096069,0.00529825,-0.00529825,0.05174212,-0.05174211,0.39229711,-0.39229701
3.89294647,1.60934192,-1.60934147,0.28957843,-0.28957836,0.07117353,-0.07117351,3.06015732,-3.06015651,0.00838033,-0.00838032,0.02963437,-0.02963436,0.00507246,-0.00507246,0.04952594,-0.04952592,0.37549448,-0.37549437
3.89894947,1.52935363,-1.52935313,0.27518609,-0.27518601,0.06763592,-0.06763589,2.90806175,-2.90806086,0.00796379,-0.00796379,0.02816121,-0.02816120,0.00482207,-0.00482207,0.04706454,-0.04706452,0.35683270,-0.35683257
3.90495248,1.44291500,-1.44291447,0.25963328,-0.25963319,0.06381298,-0.06381295,2.74370162,-2.74370065,0.00751366,-0.00751366,0.02656916,-0.02656915,0.00455208,-0.00455208,0.04440470,-0.04440469,0.33666642,-0.33666629
3.91095548,1.35160135,-1.35160079,0.24320353,-0.24320344,0.05977437,-0.05977434,2.57007269,-2.57007167,0.00703814,-0.00703814,0.02488719,-0.02488718,0.00426773,-0.00426773,0.04159494,-0.04159492,0.31536341,-0.31536328
3.91695848,1.25699726,-1.25699669,0.22618206,-0.22618196,0.05559014,-0.05559011,2.39018845,-2.39018741,0.00654547,-0.00654547,0.02314443,-0.02314442,0.00397442,-0.00397441,0.03868404,-0.03868402,0.29329367,-0.29329353
3.92296148,1.16065265,-1.16065207,0.20884788,-0.20884778,0.05132880,-0.05132877,2.20699662,-2.20699557,0.00604373,-0.00604373,0.02136932,-0.02136931,0.00367755,-0.00367755,0.03571976,-0.03571975,0.27081918,-0.27081904
3.92896448,1.06404313,-1.06404256,0.19146668,-0.19146659,0.04705555,-0.04705552,2.02330383,-2.02330277,0.00554059,-0.00554058,0.01958894,-0.01958893,0.00338250,-0.00338250,0.03274758,-0.03274757,0.24828476,-0.24828462
3.93496748,0.96853611,-0.96853555,0.17428476,-0.17428466,0.04283081,-0.04283078,1.84171118,-1.84171014,0.00504316,-0.00504316,0.01782832,-0.01782831,0.00309455,-0.00309455,0.02980967,-0.02980965,0.22601013,-0.22600999
3.94097049,0.87536363,-0.87536309,0.15752410,-0.15752401,0.03870897,-0.03870894,1.66456273,-1.66456172,0.00455785,-0.00455785,0.01610995,-0.01610994,0.00281887,-0.00281887,0.02694405,-0.02694404,0.20428364,-0.20428351
3.94697349,0.78560258,-0.78560206,0.14137890,-0.14137881,0.03473752,-0.03473749,1.49390792,-1.49390695,0.00409027,-0.00409026,0.01445341,-0.01445340,0.00256053,-0.00256052,0.02418404,-0.02418403,0.18335773,-0.18335760
3.95297649,0.70016252,-0.70016202,0.12601335,-0.12601326,0.03095654,-0.03095652,1.33147851,-1.33147759,0.00364512,-0.00364512,0.01287512,-0.01287511,0.00232458,-0.00232458,0.02155782,-0.02155781,0.16344614,-0.16344602
3.95897949,0.61978095,-0.61978049,0.11156083,-0.11156075,0.02739844,-0.02739842,1.17867977,-1.17867891,0.00322623,-0.00322623,0.01138824,-0.01138823,0.00211617,-0.00211617,0.01908836,-0.01908835,0.14472291,-0.14472280
3.96498249,0.54502569,-0.54502526,0.09812439,-0.09812431,0.02408807,-0.02408805,1.03659506,-1.03659426,0.00283653,-0.00283653,0.01000268,-0.01000267,0.00194070,-0.00194070,0.01679347,-0.01679345,0.12732300,-0.12732290
3.97098549,0.47630338,-0.47630299,0.08577829,-0.08577823,0.02104306,-0.02104304,0.90600225,-0.90600153,0.00247811,-0.00247811,0.00872526,-0.00872525,0.00180399,-0.00180399,0.01468608,-0.01468607,0.11134442,-0.11134433
3.97698849,0.41387343,-0.41387307,0.07457060,-0.07457054,0.01827448,-0.01827446,0.78740041,-0.78739976,0.00215228,-0.00215228,0.00755989,-0.00755988,0.00171255,-0.00171255,0.01277472,-0.01277471,0.09685161,-0.09685152
3.98299150,0.35786616,-0.35786585,0.06452644,-0.06452639,0.01578754,-0.01578752,0.68104449,-0.68104391,0.00185967,-0.00185967,0.00650791,-0.00650790,0.00167385,-0.00167385,0.01106407,-0.01106406,0.08387976,-0.08387969
3.98899450,0.30830406,-0.30830378,0.05565194,-0.05565190,0.01358258,-0.01358256,0.58698595,-0.58698544,0.00160034,-0.00160033,0.00556844,-0.00556844,0.00169663,-0.00169663,0.00955563,-0.00955562,0.07243999,-0.07243993
3.99499750,0.26512491,-0.26512467,0.04793840,-0.04793836,0.01165603,-0.01165602,0.50511704,-0.50511660,0.00137388,-0.00137388,0.00473876,-0.00473876,0.00179119,-0.00179120,0.00824847,-0.00824847,0.06252485,-0.06252480
4.00100050,0.22820583,-0.22820563,0.04136670,-0.04136667,0.01000147,-0.01000146,0.43521669,-0.43521632,0.00117959,-0.00117959,0.00401471,-0.00401471,0.00196980,-0.00196980,0.00714002,-0.00714002,0.05411408,-0.05411404
4.00700350,0.19738706,-0.19738690,0.03591163,-0.03591160,0.00861064,-0.00861063,0.37699596,-0.37699567,0.00101653,-0.00101653,0.00339110,-0.00339110,0.00224694,-0.00224694,0.00622677,-0.00622677,0.04718032,-0.04718029
4.01300650,0.17249466,-0.17249453,0.03154600,-0.03154598,0.00747439,-0.00747438,0.33014141,-0.33014119,0.00088368,-0.00088368,0.00286208,-0.00286208,0.00263972,-0.00263972,0.00550505,-0.00550505,0.04169449,-0.04169446
4.01900950,0.15336130,-0.15336121,0.02824445,-0.02824443,0.00658362,-0.00658362,0.29435481,-0.29435466,0.00078003,-0.00078003,0.00242150,-0.00242150,0.00316810,-0.00316811,0.00497165,-0.00497165,0.03763074,-0.03763072
4.02501251,0.13984463,-0.13984458,0.02598676,-0.02598675,0.00593003,-0.00593003,0.26938807,-0.26938797,0.00070470,-0.00070470,0.00206320,-0.00206320,0.00385516,-0.00385517,0.00462443,-0.00462443,0.03497075,-0.03497074
4.03101551,0.13184254,-0.13184252,0.02476062,-0.02476062,0.00550676,-0.00550676,0.25507229,-0.25507227,0.00065699,-0.00065699,0.00178133,-0.00178132,0.00472722,-0.00472723,0.00446278,-0.00446278,0.03370729,-0.03370729
4.03701851,0.12930514,-0.12930516,0.02456372,-0.02456373,0.00530890,-0.00530890,0.25134045,-0.25134049,0.00063647,-0.00063647,0.00157048,-0.00157048,0.00581395,-0.00581396,0.00448802,-0.00448803,0.03384681,-0.03384682
4.04302151,0.13224312,-0.13224317,0.02540527,-0.02540528,0.00533382,-0.00533382,0.25824294,-0.25824305,0.00064299,-0.00064299,0.00142594,-0.00142594,0.00714826,-0.00714827,0.00470363,-0.00470363,0.03541122,-0.03541124
4.04902451,0.14073236,-0.14073245,0.02730666,-0.02730669,0.00558135,-0.00558135,0.27595597,-0.27595616,0.00067676,-0.00067676,0.00134377,-0.00134377,0.00876612,-0.00876613,0.00511536,-0.00511536,0.03843862,-0.03843865
4.05502751,0.15491482,-0.15491495,0.03030159,-0.03030162,0.00605381,-0.00605381,0.30478259,-0.30478285,0.00073831,-0.00073831,0.00132087,-0.00132087,0.01070617,-0.01070619,0.00573125,-0.00573126,0.04298294,-0.04298298
4.06103052,0.17499573,-0.17499591,0.03443530,-0.03443535,0.00675587,-0.00675588,0.34514649,-0.34514683,0.00082852,-0.00082852,0.00135506,-0.00135506,0.01300921,-0.01300923,0.00656149,-0.00656150,0.04911273,-0.04911278
4.06703352,0.20123724,-0.20123745,0.03976330,-0.03976336,0.00769425,-0.00769425,0.39757890,-0.39757933,0.00094856,-0.00094856,0.00144502,-0.00144502,0.01571740,-0.01571742,0.00761812,-0.00761813,0.05690884,-0.05690890
4.07303652,0.23394875,-0.23394902,0.04634937,-0.04634944,0.00887729,-0.00887730,0.46269901,-0.46269953,0.00109988,-0.00109988,0.00159028,-0.00159028,0.01887338,-0.01887340,0.00891469,-0.00891470,0.06646122,-0.06646130
4.07903952,0.27347441,-0.27347473,0.05426300,-0.05426308,0.01031443,-0.01031444,0.54118861,-0.54118922,0.00128414,-0.00128415,0.00179120,-0.00179120,0.02251912,-0.02251915,0.01046573,-0.01046574,0.07786498,-0.07786507
4.08504252,0.32017796,-0.32017833,0.06357644,-0.06357653,0.01201554,-0.01201555,0.63376176,-0.63376247,0.00150316,-0.00150316,0.00204881,-0.00204881,0.02669467,-0.02669470,0.01228618,-0.01228619,0.09121558,-0.09121568
4.09104552,0.37442570,-0.37442612,0.07436127,-0.07436138,0.01399021,-0.01399022,0.74113064,-0.74113146,0.00175881,-0.00175882,0.00236478,-0.00236478,0.03143675,-0.03143679,0.01439071,-0.01439073,0.10660368,-0.10660380
4.09704852,0.43656800,-0.43656847,0.08668488,-0.08668499,0.01624696,-0.01624697,0.86396867,-0.86396960,0.00205297,-0.00205298,0.00274129,-0.00274129,0.03677726,-0.03677730,0.01679302,-0.01679304,0.12410949,-0.12410963
4.10305153,0.50692022,-0.50692075,0.10060670,-0.10060683,0.01879247,-0.01879249,1.00287239,-1.00287343,0.00238742,-0.00238742,0.00318091,-0.00318092,0.04274173,-0.04274178,0.01950506,-0.01950508,0.14379707,-0.14379722
4.10905453,0.58574366,-0.58574426,0.11617468,-0.11617483,0.02163081,-0.02163083,1.15832365,-1.15832481,0.00276374,-0.00276375,0.00368654,-0.00368654,0.04934788,-0.04934793,0.02253630,-0.02253632,0.16570873,-0.16570890
4.11505753,0.67322737,-0.67322803,0.13342185,-0.13342202,0.02476271,-0.02476273,1.33065364,-1.33065492,0.00318328,-0.00318328,0.00426124,-0.00426124,0.05660419,-0.05660425,0.02589301,-0.02589303,0.18985982,-0.18986000
4.12106053,0.76947166,-0.76947238,0.15236343,-0.15236361,0.02818491,-0.02818494,1.52001043,-1.52001183,0.00364702,-0.00364702,0.00490819,-0.00490820,0.06450871,-0.06450877,0.02957759,-0.02957761,0.21623416,-0.21623435
4.12706353,0.87447399,-0.87447476,0.17299441,-0.17299460,0.03188972,-0.03188975,1.72633152,-1.72633303,0.00415553,-0.00415553,0.00563060,-0.00563061,0.07304813,-0.07304820,0.03358803,-0.03358806,0.24478038,-0.24478059
4.13306653,0.98811793,-0.98811876,0.19528787,-0.19528808,0.03586459,-0.03586462,1.94932276,-1.94932438,0.00470894,-0.00470895,0.00643160,-0.00643161,0.08219713,-0.08219720,0.03791744,-0.03791747,0.27540944,-0.27540966
4.13906953,1.11016577,-1.11016666,0.21919415,-0.21919439,0.04009199,-0.04009202,2.18844476,-2.18844649,0.00530686,-0.00530686,0.00731425,-0.00731425,0.09191813,-0.09191821,0.04255378,-0.04255382,0.30799334,-0.30799358
4.14507254,1.24025503,-1.24025597,0.24464086,-0.24464111,0.04454941,-0.04454944,2.44290748,-2.44290930,0.00594836,-0.00594837,0.00828142,-0.00828143,0.10216147,-0.10216155,0.04747970,-0.04747973,0.34236547,-0.34236572
4.15107554,1.37789905,-1.37790004,0.27153373,-0.27153399,0.04920959,-0.04920962,2.71167325,-2.71167516,0.00663199,-0.00663200,0.00933582,-0.00933583,0.11286596,-0.11286605,0.05267257,-0.05267261,0.37832227,-0.37832253
4.15707854,1.52249159,-1.52249262,0.29975844,-0.29975872,0.05404093,-0.05404096,2.99346811,-2.99347011,0.00735577,-0.00735577,0.01047994,-0.01047995,0.12395997,-0.12396006,0.05810470,-0.05810473,0.41562654,-0.41562681
4.16308154,1.67331508,-1.67331616,0.32918307,-0.32918336,0.05900815,-0.05900818,3.28680069,-3.28680275,0.00811718,-0.00811719,0.01171601,-0.01171602,0.13536276,-0.13536285,0.06374367,-0.06374371,0.45401194,-0.45401222
4.16908454,1.82955189,-1.82955299,0.35966120,-0.35966150,0.06407296,-0.06407299,3.58998743,-3.58998954,0.00891326,-0.00891327,0.01304598,-0.01304598,0.14698626,-0.14698635,0.06955289,-0.06955293,0.49318878,-0.49318906
