energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
3.28064032,0.14370083,0.20747517,0.00085496,0.00030864,0.02092164,0.02904601,0.01649777,0.04942097,0.00000000
3.28664332,0.14464456,0.21679081,0.00082343,0.00033265,0.01955539,0.03198514,0.01544364,0.04740141,0.00000000
3.29264632,0.14917781,0.23131893,0.00081041,0.00036863,0.01859539,0.03584724,0.01470603,0.04636444,0.00000000
3.29864932,0.15738345,0.25122459,0.00081605,0.00041650,0.01804293,0.04068520,0.01428537,0.04632939,0.00000000
3.30465233,0.16932865,0.27663101,0.00084035,0.00047631,0.01789677,0.04655129,0.01417934,0.04730745,0.00000000
3.31065533,0.18506045,0.30760889,0.00088319,0.00054815,0.01815313,0.05349506,0.01438285,0.04930137,0.00000000
3.31665833,0.20460033,0.34416494,0.00094426,0.00063213,0.01880565,0.06156088,0.01488809,0.05230494,0.00000000
3.32266133,0.22793816,0.38622994,0.00102313,0.00072835,0.01984530,0.07078523,0.01568450,0.05630247,0.00000000
3.32866433,0.25502575,0.43364710,0.00111915,0.00083682,0.02126019,0.08119389,0.01675869,0.06126802,0.00000000
3.33466733,0.28577028,0.48616125,0.00123145,0.00095745,0.02303540,0.09279909,0.01809435,0.06716466,0.00000000
3.34067034,0.32002809,0.54340979,0.00135897,0.00109002,0.02515273,0.10559663,0.01967213,0.07394378,0.00000000
3.34667334,0.35759913,0.60491610,0.00150037,0.00123411,0.02759051,0.11956331,0.02146959,0.08154438,0.00000000
3.35267634,0.39822257,0.67008611,0.00165410,0.00138907,0.03032334,0.13465459,0.02346116,0.08989265,0.00000000
3.35867934,0.44157393,0.73820881,0.00181831,0.00155406,0.03332203,0.15080272,0.02561816,0.09890176,0.00000000
3.36468234,0.48726400,0.80846110,0.00199094,0.00172794,0.03655346,0.16791539,0.02790896,0.10847200,0.00000000
3.37068534,0.53483999,0.87991747,0.00216967,0.00190934,0.03998065,0.18587509,0.03029920,0.11849132,0.00000000
3.37668834,0.58378890,0.95156437,0.00235198,0.00209664,0.04356293,0.20453912,0.03275216,0.12883633,0.00000000
3.38269135,0.63354343,1.02231946,0.00253519,0.00228797,0.04725625,0.22374048,0.03522927,0.13937379,0.00000000
3.38869435,0.68349018,1.09105502,0.00271648,0.00248125,0.05101360,0.24328954,0.03769070,0.14996254,0.00000000
3.39469735,0.73298017,1.15662508,0.00289295,0.00267419,0.05478564,0.26297655,0.04009611,0.16045589,0.00000000
3.40070035,0.78134129,1.21789525,0.00306172,0.00286437,0.05852140,0.28257493,0.04240549,0.17070445,0.00000000
3.40670335,0.82789249,1.27377419,0.00321995,0.00304929,0.06216918,0.30184535,0.04458003,0.18055922,0.00000000
3.41270635,0.87195907,1.32324553,0.00336494,0.00322637,0.06567749,0.32054039,0.04658310,0.18987497,0.00000000
3.41870935,0.91288879,1.36539879,0.00349419,0.00339306,0.06899606,0.33840978,0.04838113,0.19851375,0.00000000
3.42471236,0.95006801,1.39945820,0.00360550,0.00354689,0.07207697,0.35520604,0.04994459,0.20634834,0.00000000
3.43071536,0.98293753,1.42480795,0.00369698,0.00368551,0.07487571,0.37069033,0.05124881,0.21326567,0.00000000
3.43671836,1.01100748,1.44101300,0.00376715,0.00380676,0.07735227,0.38463840,0.05227472,0.21917003,0.00000000
3.44272136,1.03387076,1.44783439,0.00381497,0.00390874,0.07947211,0.39684651,0.05300949,0.22398589,0.00000000
3.44872436,1.05121460,1.44523863,0.00383987,0.00398983,0.08120715,0.40713700,0.05344699,0.22766036,0.00000000
3.45472736,1.06282996,1.43340066,0.00384180,0.00404874,0.08253651,0.41536352,0.05358810,0.23016513,0.00000000
3.46073037,1.06861840,1.41270063,0.00382117,0.00408457,0.08344722,0.42141573,0.05344087,0.23149788,0.00000000
3.46673337,1.06859626,1.38371452,0.00377894,0.00409678,0.08393469,0.42522318,0.05302044,0.23168303,0.00000000
3.47273637,1.06289616,1.34719938,0.00371650,0.00408525,0.08400303,0.42675852,0.05234886,0.23077196,0.00000000
3.47873937,1.05176571,1.30407395,0.00363570,0.00405026,0.08366513,0.42603971,0.05145470,0.22884253,0.00000000
3.48474237,1.03556364,1.25539554,0.00353880,0.00399249,0.08294263,0.42313126,0.05037254,0.22599803,0.00000000
3.49074537,1.01475334,1.20233432,0.00342841,0.00391297,0.08186555,0.41814441,0.04914235,0.22236546,0.00000000
3.49674837,0.98989423,1.14614607,0.00330740,0.00381310,0.08047184,0.41123627,0.04780869,0.21809334,0.00000000
3.50275138,0.96163093,1.08814437,0.00317890,0.00369458,0.07880664,0.40260782,0.04641991,0.21334888,0.00000000
3.50875438,0.93068080,1.02967321,0.00304620,0.00355938,0.07692141,0.39250091,0.04502723,0.20831475,0.00000000
3.51475738,0.89781984,0.97208078,0.00291265,0.00340968,0.07487287,0.38119412,0.04368379,0.20318536,0.00000000
3.52076038,0.86386742,0.91669492,0.00278168,0.00324783,0.07272178,0.36899777,0.04244361,0.19816278,0.00000000
3.52676338,0.82967006,0.86480057,0.00265662,0.00307628,0.07053165,0.35624794,0.04136061,0.19345235,0.00000000
3.53276638,0.79608448,0.81761954,0.00254076,0.00289755,0.06836727,0.34329977,0.04048755,0.18925802,0.00000000
3.53876938,0.76396034,0.77629223,0.00243719,0.00271413,0.06629334,0.33052007,0.03987496,0.18577758,0.00000000
3.54477239,0.73412271,0.74186137,0.00234878,0.00252848,0.06437291,0.31827942,0.03957011,0.18319779,0.00000000
3.55077539,0.70735489,0.71525738,0.00227816,0.00234294,0.06266603,0.30694392,0.03961599,0.18168953,0.00000000
3.55677839,0.68438144,0.69728496,0.00222760,0.00215973,0.06122830,0.29686675,0.04005030,0.18140314,0.00000000
3.56278139,0.66585221,0.68861069,0.00219904,0.00198085,0.06010971,0.28837976,0.04090448,0.18246400,0.00000000
3.56878439,0.65232725,0.68975136,0.00219399,0.00180811,0.05935350,0.28178527,0.04220281,0.18496854,0.00000000
3.57478739,0.64426325,0.70106299,0.00221351,0.00164310,0.05899533,0.27734832,0.04396164,0.18898079,0.00000000
3.58079040,0.64200181,0.72273045,0.00225820,0.00148714,0.05906258,0.27528957,0.04618865,0.19452966,0.00000000
3.58679340,0.64575974,0.75475824,0.00232816,0.00134129,0.05957397,0.27577906,0.04888233,0.20160691,0.00000000
3.59279640,0.65562204,0.79696253,0.00242296,0.00120639,0.06053943,0.27893112,0.05203159,0.21016626,0.00000000
3.59879940,0.67153774,0.84896547,0.00254165,0.00108300,0.06196023,0.28480056,0.05561564,0.22012335,0.00000000
3.60480240,0.69331887,0.91019218,0.00268276,0.00097147,0.06382941,0.29338037,0.05960400,0.23135698,0.00000000
3.61080540,0.72064304,0.97987153,0.00284431,0.00087195,0.06613236,0.30460110,0.06395687,0.24371133,0.00000000
3.61680840,0.75305960,1.05704139,0.00302384,0.00078441,0.06884777,0.31833204,0.06862577,0.25699953,0.00000000
3.62281141,0.78999960,1.14055924,0.00321847,0.00070865,0.07194858,0.33438423,0.07355435,0.27100814,0.00000000
3.62881441,0.83078936,1.22911866,0.00342491,0.00064439,0.07540321,0.35251544,0.07867963,0.28550279,0.00000000
3.63481741,0.87466769,1.32127205,0.00363958,0.00059126,0.07917674,0.37243687,0.08393341,0.30023456,0.00000000
3.64082041,0.92080613,1.41545974,0.00385868,0.00054886,0.08323217,0.39382169,0.08924388,0.31494715,0.00000000
3.64682341,0.96833196,1.51004506,0.00407825,0.00051678,0.08753165,0.41631501,0.09453753,0.32938434,0.00000000
3.65282641,1.01635315,1.60335468,0.00429434,0.00049468,0.09203752,0.43954506,0.09974102,0.34329778,0.00000000
3.65882941,1.06398461,1.69372326,0.00450306,0.00048227,0.09671334,0.46313527,0.10478329,0.35645452,0.00000000
3.66483242,1.11037472,1.77954063,0.00470074,0.00047939,0.10152459,0.48671678,0.10959746,0.36864428,0.00000000
3.67083542,1.15473114,1.85930008,0.00488400,0.00048603,0.10643930,0.50994094,0.11412278,0.37968588,0.00000000
3.67683842,1.19634511,1.93164543,0.00504989,0.00050236,0.11142836,0.53249121,0.11830635,0.38943280,0.00000000
3.68284142,1.23461294,1.99541498,0.00519594,0.00052874,0.11646564,0.55409409,0.12210455,0.39777750,0.00000000
3.68884442,1.26905405,2.04968002,0.00532028,0.00056578,0.12152795,0.57452851,0.12548423,0.40465433,0.00000000
3.69484742,1.29932447,2.09377610,0.00542169,0.00061431,0.12659474,0.59363325,0.12842346,0.41004089,0.00000000
3.70085043,1.32522551,2.12732511,0.00549961,0.00067543,0.13164772,0.61131200,0.13091193,0.41395786,0.00000000
3.70685343,1.34670682,2.15024698,0.00555416,0.00075052,0.13667036,0.62753591,0.13295088,0.41646713,0.00000000
3.71285643,1.36386392,2.16276010,0.00558615,0.00084123,0.14164739,0.64234329,0.13455263,0.41766843,0.00000000
3.71885943,1.37693011,2.16537009,0.00559701,0.00094951,0.14656419,0.65583662,0.13573969,0.41769458,0.00000000
3.72486243,1.38626322,2.15884723,0.00558874,0.00107761,0.15140637,0.66817694,0.13654353,0.41670552,0.00000000
3.73086543,1.39232768,2.14419348,0.00556380,0.00122810,0.15615932,0.67957575,0.13700300,0.41488137,0.00000000
3.73686843,1.39567278,2.12260049,0.00552507,0.00140389,0.16080796,0.69028508,0.13716256,0.41241494,0.00000000
3.74287144,1.39690816,2.09540050,0.00547563,0.00160821,0.16533658,0.70058594,0.13707035,0.40950378,0.00000000
3.74887444,1.39667762,2.06401262,0.00541874,0.00184472,0.16972889,0.71077596,0.13677615,0.40634240,0.00000000
3.75487744,1.39563246,2.02988687,0.00535765,0.00211746,0.17396813,0.72115670,0.13632943,0.40311474,0.00000000
3.76088044,1.39440573,1.99444889,0.00529549,0.00243093,0.17803746,0.73202145,0.13577747,0.39998739,0.00000000
3.76688344,1.39358842,1.95904788,0.00523515,0.00279017,0.18192031,0.74364405,0.13516374,0.39710371,0.00000000
3.77288644,1.39370879,1.92491042,0.00517923,0.00320074,0.18560103,0.75626932,0.13452651,0.39457929,0.00000000
3.77888944,1.39521578,1.89310212,0.00512988,0.00366883,0.18906543,0.77010571,0.13389778,0.39249866,0.00000000
3.78489245,1.39846714,1.86449907,0.00508880,0.00420130,0.19230148,0.78532045,0.13330266,0.39091365,0.00000000
3.79089545,1.40372278,1.83977009,0.00505720,0.00480569,0.19529999,0.80203737,0.13275908,0.38984326,0.00000000
3.79689845,1.41114350,1.81937051,0.00503577,0.00549027,0.19805527,0.82033765,0.13227793,0.38927517,0.00000000
3.80290145,1.42079507,1.80354723,0.00502473,0.00626404,0.20056576,0.84026312,0.13186360,0.38916864,0.00000000
3.80890445,1.43265714,1.79235462,0.00502383,0.00713666,0.20283456,0.86182202,0.13151483,0.38945875,0.00000000
3.81490745,1.44663643,1.78567968,0.00503246,0.00811837,0.20486988,0.88499670,0.13122590,0.39006178,0.00000000
3.82091046,1.46258332,1.78327503,0.00504969,0.00921989,0.20668533,0.90975262,0.13098800,0.39088134,0.00000000
3.82691346,1.48031077,1.78479720,0.00507440,0.01045220,0.20830013,0.93604808,0.13079078,0.39181504,0.00000000
3.83291646,1.49961440,1.78984810,0.00510532,0.01182630,0.20973909,0.96384388,0.13062394,0.39276126,0.00000000
3.83891946,1.52029258,1.79801679,0.00514118,0.01335289,0.21103242,0.99311216,0.13047877,0.39362586,0.00000000
3.84492246,1.54216524,1.80891930,0.00518080,0.01504200,0.21221537,1.02384380,0.13034956,0.39432820,0.00000000
3.85092546,1.56509048,1.82223389,0.00522314,0.01690264,0.21332761,1.05605375,0.13023481,0.39480646,0.00000000
3.85692846,1.58897781,1.83772981,0.00526741,0.01894226,0.21441249,1.08978371,0.13013819,0.39502178,0.00000000
3.86293147,1.61379752,1.85528784,0.00531311,0.02116639,0.21551600,1.12510217,0.13006906,0.39496110,0.00000000
3.86893447,1.63958548,1.87491167,0.00536004,0.02357814,0.21668567,1.16210135,0.13004270,0.39463856,0.00000000
3.87493747,1.66644344,1.89672933,0.00540838,0.02617784,0.21796922,1.20089152,0.13008012,0.39409535,0.00000000
3.88094047,1.69453461,1.92098500,0.00545861,0.02896265,0.21941318,1.24159274,0.13020750,0.39339811,0.00000000
3.88694347,1.72407517,1.94802162,0.00551155,0.03192637,0.22106143,1.28432475,0.13045523,0.39263585,0.00000000
3.89294647,1.75532212,1.97825579,0.00556826,0.03505928,0.22295382,1.32919552,0.13085670,0.39191576,0.00000000
3.89894947,1.78855840,2.01214633,0.00563002,0.03834814,0.22512477,1.37628935,0.13144682,0.39135788,0.00000000
3.90495248,1.82407618,2.05015882,0.00569826,0.04177639,0.22760212,1.42565518,0.13226041,0.39108920,0.00000000
3.91095548,1.86215935,2.09272806,0.00577445,0.04532443,0.23040619,1.47729610,0.13333052,0.39123736,0.00000000
3.91695848,1.90306631,2.14022102,0.00586009,0.04897014,0.23354906,1.53116061,0.13468679,0.39192420,0.00000000
3.92296148,1.94701385,2.19290240,0.00595656,0.05268944,0.23703428,1.58713629,0.13635389,0.39325972,0.00000000
3.92896448,1.99416318,2.25090478,0.00606510,0.05645709,0.24085682,1.64504639,0.13835023,0.39533656,0.00000000
3.93496748,2.04460852,2.31420520,0.00618675,0.06024747,0.24500346,1.70464937,0.14068687,0.39822529,0.00000000
3.94097049,2.09836886,2.38260929,0.00632226,0.06403544,0.24945341,1.76564160,0.14336679,0.40197079,0.00000000
3.94697349,2.15538289,2.45574378,0.00647210,0.06779719,0.25417934,1.82766282,0.14638448,0.40658978,0.00000000
3.95297649,2.21550725,2.53305765,0.00663639,0.07151105,0.25914845,1.89030412,0.14972585,0.41206957,0.00000000
3.95897949,2.27851766,2.61383152,0.00681493,0.07515812,0.26432385,1.95311773,0.15336854,0.41836808,0.00000000
3.96498249,2.34411258,2.69719470,0.00700717,0.07872285,0.26966575,2.01562810,0.15728242,0.42541499,0.00000000
3.97098549,2.41191889,2.78214850,0.00721223,0.08219330,0.27513281,2.07734338,0.16143042,0.43311391,0.00000000
3.97698849,2.48149882,2.86759452,0.00742893,0.08556132,0.28068307,2.13776680,0.16576950,0.44134550,0.00000000
3.98299150,2.55235775,2.95236604,0.00765577,0.08882234,0.28627481,2.19640704,0.17025170,0.44997115,0.00000000
3.98899450,2.62395208,3.03526101,0.00789104,0.09197505,0.29186701,2.25278737,0.17482533,0.45883719,0.00000000
3.99499750,2.69569689,3.11507467,0.00813275,0.09502076,0.29741940,2.30645286,0.17943604,0.46777931,0.00000000
4.00100050,2.76697309,3.19063046,0.00837875,0.09796265,0.30289226,2.35697573,0.18402789,0.47662698,0.00000000
4.00700350,2.83713378,3.26080791,0.00862672,0.10080484,0.30824578,2.40395859,0.18854427,0.48520783,0.00000000
4.01300650,2.90551008,3.32456643,0.00887422,0.10355132,0.31343921,2.44703588,0.19292877,0.49335165,0.00000000
4.01900950,2.97141641,3.38096455,0.00911868,0.10620494,0.31842976,2.48587369,0.19712578,0.50089401,0.00000000
4.02501251,3.03415561,3.42917427,0.00935751,0.10876638,0.32317154,2.52016838,0.20108112,0.50767949,0.00000000
4.03101551,3.09302434,3.46849059,0.00958804,0.11123324,0.32761444,2.54964452,0.20474247,0.51356436,0.00000000
4.03701851,3.14731904,3.49833676,0.00980761,0.11359930,0.33170325,2.57405253,0.20805972,0.51841872,0.00000000
4.04302151,3.19634288,3.51826560,0.01001360,0.11585394,0.33537712,2.59316658,0.21098534,0.52212824,0.00000000
4.04902451,3.23941398,3.52795793,0.01020340,0.11798192,0.33856938,2.60678304,0.21347474,0.52459539,0.00000000
4.05502751,3.27587506,3.52721870,0.01037454,0.11996332,0.34120793,2.61471988,0.21548659,0.52574036,0.00000000
4.06103052,3.30510451,3.51597171,0.01052462,0.12177386,0.34321615,2.61681711,0.21698327,0.52550154,0.00000000
4.06703352,3.32652867,3.49425355,0.01065141,0.12338545,0.34451440,2.61293835,0.21793139,0.52383578,0.00000000
4.07303652,3.33963502,3.46220744,0.01075290,0.12476698,0.34502204,2.60297354,0.21830230,0.52071836,0.00000000
4.07903952,3.34398576,3.42007716,0.01082725,0.12588539,0.34465991,2.58684242,0.21807275,0.51614280,0.00000000
4.08504252,3.33923104,3.36820128,0.01087291,0.12670686,0.34335322,2.56449880,0.21722553,0.51012041,0.00000000
4.09104552,3.32512138,3.30700782,0.01088860,0.12719809,0.34103459,2.53593502,0.21575010,0.50267967,0.00000000
4.09704852,3.30151820,3.23700889,0.01087337,0.12732771,0.33764717,2.50118652,0.21364317,0.49386547,0.00000000
4.10305153,3.26840210,3.15879522,0.01082656,0.12706758,0.33314770,2.46033595,0.21090917,0.48373812,0.00000000
4.10905453,3.22587799,3.07303008,0.01074792,0.12639406,0.32750916,2.41351671,0.20756061,0.47237220,0.00000000
4.11505753,3.17417681,2.98044235,0.01063750,0.12528915,0.32072308,2.36091544,0.20361816,0.45985519,0.00000000
4.12106053,3.11365340,2.88181821,0.01049573,0.12374137,0.31280123,2.30277346,0.19911059,0.44628599,0.00000000
4.12706353,3.04478050,2.77799142,0.01032342,0.12174650,0.30377651,2.23938685,0.19407438,0.43177317,0.00000000
4.13306653,2.96813900,2.66983196,0.01012167,0.11930801,0.29370324,2.17110515,0.18855315,0.41643317,0.00000000
4.13906953,2.88440475,2.55823321,0.00989194,0.11643722,0.28265648,2.09832875,0.18259672,0.40038829,0.00000000
4.14507254,2.79433253,2.44409776,0.00963598,0.11315320,0.27073063,2.02150492,0.17626011,0.38376466,0.00000000
4.15107554,2.69873773,2.32832234,0.00935579,0.10948240,0.25803734,1.94112259,0.16960220,0.36669018,0.00000000
4.15707854,2.59847675,2.21178241,0.00905362,0.10545805,0.24470269,1.85770615,0.16268437,0.34929243,0.00000000
4.16308154,2.49442682,2.09531688,0.00873188,0.10111929,0.23086390,1.77180828,0.15556903,0.33169668,0.00000000
4.16908454,2.38746617,1.97971370,0.00839316,0.09651020,0.21666569,1.68400215,0.14831815,0.31402406,0.00000000
4.17508754,2.27845546,1.86569703,0.00804013,0.09167866,0.20225643,1.59487313,0.14099184,0.29638984,0.00000000
4.18109055,2.16822100,1.75391633,0.00767556,0.08667515,0.18778428,1.50501021,0.13364712,0.27890199,0.00000000
4.18709355,2.05754061,1.64493821,0.00730220,0.08155146,0.17339339,1.41499739,0.12633680,0.26165997,0.00000000
4.19309655,1.94713236,1.53924100,0.00692280,0.07635952,0.15922050,1.32540529,0.11910864,0.24475377,0.00000000
4.19909955,1.83764651,1.43721253,0.00654007,0.07115015,0.14539186,1.23678307,0.11200469,0.22826329,0.00000000
4.20510255,1.72966066,1.33915095,0.00615661,0.06597203,0.13202070,1.14965089,0.10506100,0.21225799,0.00000000
4.21110555,1.62367803,1.24526844,0.00577491,0.06087074,0.11920528,1.06449321,0.09830745,0.19679678,0.00000000
4.21710855,1.52012859,1.15569755,0.00539731,0.05588793,0.10702753,0.98175285,0.09176795,0.18192825,0.00000000
4.22311156,1.41937251,1.07049970,0.00502599,0.05106071,0.09555234,0.90182612,0.08546076,0.16769101,0.00000000
4.22911456,1.32170554,0.98967522,0.00466293,0.04642118,0.08482747,0.82505904,0.07939903,0.15411436,0.00000000
4.23511756,1.22736578,0.91317443,0.00430994,0.04199615,0.07488391,0.75174478,0.07359143,0.14121895,0.00000000
4.24112056,1.13654111,0.84090909,0.00396859,0.03780704,0.06573684,0.68212220,0.06804283,0.12901770,0.00000000
4.24712356,1.04937687,0.77276368,0.00364026,0.03386992,0.05738694,0.61637566,0.06275511,0.11751671,0.00000000
4.25312656,0.96598334,0.70860599,0.00332611,0.03019571,0.04982191,0.55463601,0.05772783,0.10671620,0.00000000
4.25912956,0.88644252,0.64829664,0.00302710,0.02679051,0.04301837,0.49698263,0.05295888,0.09661146,0.00000000
4.26513257,0.81081400,0.59169716,0.00274396,0.02365598,0.03694371,0.44344644,0.04844511,0.08719385,0.00000000
4.27113557,0.73913977,0.53867659,0.00247724,0.02078986,0.03155807,0.39401389,0.04418277,0.07845161,0.00000000
4.27713857,0.67144788,0.48911644,0.00222730,0.01818651,0.02681623,0.34863154,0.04016787,0.07037082,0.00000000
4.28314157,0.60775504,0.44291415,0.00199432,0.01583746,0.02266939,0.30721134,0.03639646,0.06293611,0.00000000
4.28914457,0.54806827,0.39998527,0.00177834,0.01373201,0.01906680,0.26963627,0.03286476,0.05613149,0.00000000
4.29514757,0.49238586,0.36026437,0.00157924,0.01185781,0.01595718,0.23576622,0.02956922,0.04994102,0.00000000
4.30115058,0.44069778,0.32370532,0.00139677,0.01020138,0.01328997,0.20544410,0.02650652,0.04434951,0.00000000
4.30715358,0.39298591,0.29028088,0.00123058,0.00874866,0.01101631,0.17850171,0.02367351,0.03934316,0.00000000
4.31315658,0.34922431,0.25998214,0.00108024,0.00748542,0.00908979,0.15476569,0.02106716,0.03491021,0.00000000
4.31915958,0.30937963,0.23281783,0.00094523,0.00639775,0.00746708,0.13406295,0.01868445,0.03104158,0.00000000
4.32516258,0.27341204,0.20881395,0.00082501,0.00547236,0.00610830,0.11622587,0.01652235,0.02773144,0.00000000
4.33116558,0.24127647,0.18801346,0.00071898,0.00469694,0.00497722,0.10109695,0.01457773,0.02497780,0.00000000
4.33716858,0.21292456,0.17047643,0.00062653,0.00406036,0.00404137,0.08853285,0.01284742,0.02278305,0.00000000
4.34317159,0.18830687,0.15628025,0.00054709,0.00355294,0.00327201,0.07840784,0.01132823,0.02115444,0.00000000
4.34917459,0.16737558,0.14552003,0.00048007,0.00316651,0.00264405,0.07061649,0.01001704,0.02010441,0.00000000
4.35517759,0.15008733,0.13830875,0.00042492,0.00289458,0.00213584,0.06507554,0.00891089,0.01965087,0.00000000
4.36118059,0.13640596,0.13477704,0.00038116,0.00273233,0.00172901,0.06172502,0.00800715,0.01981724,0.00000000
4.36718359,0.12630509,0.13507232,0.00034834,0.00267663,0.00140823,0.06052832,0.00730364,0.02063228,0.00000000
4.37318659,0.11977006,0.13935682,0.00032608,0.00272598,0.00116098,0.06147144,0.00679877,0.02212970,0.00000000
4.37918959,0.11679909,0.14780449,0.00031405,0.00288040,0.00097737,0.06456115,0.00649162,0.02434740,0.00000000
4.38519260,0.11740355,0.16059629,0.00031199,0.00314128,0.00084992,0.06982223,0.00638206,0.02732646,0.00000000
4.39119560,0.12160685,0.17791395,0.00031968,0.00351118,0.00077340,0.07729367,0.00647072,0.03110971,0.00000000
4.39719860,0.12944213,0.19993197,0.00033695,0.00399355,0.00074473,0.08702390,0.00675898,0.03574001,0.00000000
4.40320160,0.14094855,0.22680803,0.00036365,0.00459250,0.00076282,0.09906518,0.00724881,0.04125814,0.00000000
4.40920460,0.15616615,0.25867191,0.00039965,0.00531238,0.00082852,0.11346723,0.00794260,0.04770043,0.00000000
4.41520760,0.17512945,0.29561332,0.00044481,0.00615746,0.00094460,0.13027018,0.00884289,0.05509611,0.00000000
4.42121061,0.19786001,0.33766894,0.00049894,0.00713147,0.00111567,0.14949723,0.00995200,0.06346451,0.00000000
4.42721361,0.22435805,0.38480941,0.00056182,0.00823723,0.00134818,0.17114705,0.01127169,0.07281221,0.00000000
4.43321661,0.25459368,0.43692672,0.00063314,0.00947615,0.00165043,0.19518644,0.01280264,0.08313021,0.00000000
4.43921961,0.28849800,0.49382294,0.00071250,0.01084781,0.00203253,0.22154343,0.01454404,0.09439133,0.00000000
4.44522261,0.32595454,0.55520082,0.00079937,0.01234956,0.00250637,0.25010113,0.01649304,0.10654795,0.00000000
4.45122561,0.36679160,0.62065719,0.00089311,0.01397614,0.00308561,0.28069288,0.01864434,0.11953016,0.00000000
4.45722861,0.41077590,0.68967980,0.00099290,0.01571936,0.00378553,0.31309881,0.02098974,0.13324466,0.00000000
4.46323162,0.45760810,0.76164816,0.00109778,0.01756785,0.00462297,0.34704422,0.02351775,0.14757429,0.00000000
4.46923462,0.50692051,0.83583884,0.00120664,0.01950696,0.00561614,0.38220010,0.02621338,0.16237852,0.00000000
4.47523762,0.55827744,0.91143564,0.00131824,0.02151871,0.00678440,0.41818570,0.02905789,0.17749478,0.00000000
4.48124062,0.61117840,0.98754446,0.00143116,0.02358192,0.00814800,0.45457363,0.03202886,0.19274082,0.00000000
4.48724362,0.66506435,1.06321285,0.00154392,0.02567240,0.00972779,0.49089700,0.03510020,0.20791796,0.00000000
4.49324662,0.71932692,1.13745378,0.00165492,0.02776340,0.01154483,0.52665888,0.03824248,0.22281526,0.00000000
4.49924962,0.77332057,1.20927287,0.00176253,0.02982607,0.01362003,0.56134357,0.04142335,0.23721449,0.00000000
4.50525263,0.82637732,1.27769833,0.00186510,0.03183011,0.01597377,0.59442938,0.04460804,0.25089565,0.00000000
4.51125563,0.87782362,1.34181237,0.00196101,0.03374454,0.01862549,0.62540253,0.04776012,0.26364302,0.00000000
4.51725863,0.92699893,1.40078300,0.00204873,0.03553851,0.02159331,0.65377158,0.05084229,0.27525132,0.00000000
4.52326163,0.97327515,1.45389474,0.00212681,0.03718221,0.02489369,0.67908179,0.05381731,0.28553189,0.00000000
4.52926463,1.01607627,1.50057718,0.00219401,0.03864776,0.02854119,0.70092886,0.05664893,0.29431856,0.00000000
4.53526763,1.05489743,1.54042975,0.00224925,0.03991010,0.03254821,0.71897146,0.05930288,0.30147296,0.00000000
4.54127064,1.08932253,1.57324187,0.00229170,0.04094785,0.03692491,0.73294195,0.06174788,0.30688905,0.00000000
4.54727364,1.11903963,1.59900730,0.00232080,0.04174406,0.04167917,0.74265483,0.06395654,0.31049669,0.00000000
4.55327664,1.14385340,1.61793185,0.00233624,0.04228679,0.04681658,0.74801260,0.06590618,0.31226401,0.00000000
4.55927964,1.16369405,1.63043413,0.00233802,0.04256962,0.05234061,0.74900871,0.06757954,0.31219861,0.00000000
4.56528264,1.17862210,1.63713887,0.00232642,0.04259191,0.05825272,0.74572746,0.06896534,0.31034737,0.00000000
4.57128564,1.18882894,1.63886295,0.00230198,0.04235887,0.06455249,0.73834101,0.07005860,0.30679502,0.00000000
4.57728864,1.19463257,1.63659455,0.00226551,0.04188146,0.07123775,0.72710341,0.07086085,0.30166148,0.00000000
4.58329165,1.19646909,1.63146572,0.00221806,0.04117602,0.07830460,0.71234214,0.07138000,0.29509800,0.00000000
4.58929465,1.19487962,1.62471962,0.00216087,0.04026376,0.08574729,0.69444746,0.07163014,0.28728248,0.00000000
4.59529765,1.19049342,1.61767310,0.00209532,0.03917007,0.09355794,0.67386000,0.07163101,0.27841388,0.00000000
4.60130065,1.18400759,1.61167604,0.00202292,0.03792366,0.10172608,0.65105715,0.07140731,0.26870625,0.00000000
4.60730365,1.17616405,1.60806872,0.00194525,0.03655561,0.11023787,0.62653884,0.07098787,0.25838239,0.00000000
4.61330665,1.16772467,1.60813867,0.00186387,0.03509832,0.11907523,0.60081319,0.07040467,0.24766747,0.00000000
4.61930965,1.15944548,1.61307836,0.00178037,0.03358448,0.12821462,0.57438259,0.06969168,0.23678287,0.00000000
4.62531266,1.15205074,1.62394531,0.00169622,0.03204599,0.13762578,0.54773067,0.06888377,0.22594040,0.00000000
4.63131566,1.14620811,1.64162587,0.00161280,0.03051303,0.14727032,0.52131064,0.06801546,0.21533708,0.00000000
4.63731866,1.14250566,1.66680399,0.00153134,0.02901311,0.15710030,0.49553522,0.06711982,0.20515073,0.00000000
4.64332166,1.14143164,1.69993620,0.00145292,0.02757034,0.16705701,0.47076847,0.06622732,0.19553631,0.00000000
4.64932466,1.14335793,1.74123362,0.00137841,0.02620485,0.17706987,0.44731968,0.06536494,0.18662325,0.00000000
4.65532766,1.14852764,1.79065191,0.00130848,0.02493230,0.18705585,0.42543929,0.06455525,0.17851371,0.00000000
4.66133067,1.15704750,1.84788951,0.00124360,0.02376368,0.19691924,0.40531701,0.06381586,0.17128176,0.00000000
4.66733367,1.16888528,1.91239446,0.00118404,0.02270525,0.20655216,0.38708178,0.06315895,0.16497353,0.00000000
