energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-4.63731866,0.50684989,0.00022358,0.01303194,0.11791327,0.27218882,0.18475042,0.00000000,0.20819761,0.00431353
-4.63131566,0.50703742,0.00022538,0.01403434,0.12049275,0.26900328,0.18520093,0.00000000,0.21247222,0.00426197
-4.62531266,0.50943229,0.00023381,0.01536376,0.12375879,0.26653449,0.18650725,0.00000000,0.21786619,0.00423138
-4.61930965,0.51443496,0.00024818,0.01702311,0.12781333,0.26497925,0.18882634,0.00000000,0.22458507,0.00422507
-4.61330665,0.52241986,0.00026792,0.01901261,0.13274822,0.26452313,0.19230741,0.00000000,0.23281946,0.00424637
-4.60730365,0.53371715,0.00029255,0.02132919,0.13864008,0.26533157,0.19708527,0.00000000,0.24273596,0.00429855
-4.60130065,0.54859509,0.00032161,0.02396585,0.14554535,0.26754127,0.20327388,0.00000000,0.25446853,0.00438463
-4.59529765,0.56724377,0.00035466,0.02691104,0.15349577,0.27125219,0.21096033,0.00000000,0.26811064,0.00450727
-4.58929465,0.58976116,0.00039125,0.03014812,0.16249456,0.27652077,0.22019973,0.00000000,0.28370846,0.00466867
-4.58329165,0.61614202,0.00043091,0.03365499,0.17251348,0.28335450,0.23101093,0.00000000,0.30125569,0.00487044
-4.57728864,0.64627027,0.00047311,0.03740376,0.18349093,0.29170835,0.24337352,0.00000000,0.32068993,0.00511356
-4.57128564,0.67991547,0.00051728,0.04136071,0.19533126,0.30148317,0.25722622,0.00000000,0.34189113,0.00539826
-4.56528264,0.71673343,0.00056277,0.04548642,0.20790541,0.31252622,0.27246656,0.00000000,0.36468198,0.00572405
-4.55927964,0.75627123,0.00060890,0.04973614,0.22105283,0.32463392,0.28895216,0.00000000,0.38883052,0.00608966
-4.55327664,0.79797650,0.00065492,0.05406035,0.23458473,0.33755669,0.30650335,0.00000000,0.41405465,0.00649307
-4.54727364,0.84121051,0.00070006,0.05840562,0.24828857,0.35100575,0.32490709,0.00000000,0.44002863,0.00693151
-4.54127064,0.88526486,0.00074350,0.06271563,0.26193358,0.36466164,0.34392203,0.00000000,0.46639122,0.00740150
-4.53526763,0.92938076,0.00078442,0.06693232,0.27527721,0.37818409,0.36328457,0.00000000,0.49275504,0.00789895
-4.52926463,0.97277035,0.00082204,0.07099729,0.28807209,0.39122288,0.38271543,0.00000000,0.51871704,0.00841916
-4.52326163,1.01463909,0.00085559,0.07485311,0.30007345,0.40342908,0.40192671,0.00000000,0.54386928,0.00895691
-4.51725863,1.05420818,0.00088437,0.07844479,0.31104645,0.41446644,0.42062900,0.00000000,0.56780995,0.00950656
-4.51125563,1.09073625,0.00090775,0.08172112,0.32077324,0.42402222,0.43853826,0.00000000,0.59015391,0.01006209
-4.50525263,1.12353929,0.00092524,0.08463592,0.32905946,0.43181709,0.45538229,0.00000000,0.61054241,0.01061719
-4.49924962,1.15200818,0.00093642,0.08714914,0.33573984,0.43761369,0.47090648,0.00000000,0.62865172,0.01116531
-4.49324662,1.17562303,0.00094104,0.08922777,0.34068272,0.44122353,0.48487874,0.00000000,0.64420026,0.01169978
-4.48724362,1.19396406,0.00093898,0.09084649,0.34379329,0.44251193,0.49709344,0.00000000,0.65695404,0.01221384
-4.48124062,1.20671868,0.00093026,0.09198805,0.34501545,0.44140083,0.50737443,0.00000000,0.66673040,0.01270075
-4.47523762,1.21368466,0.00091506,0.09264344,0.34433236,0.43786954,0.51557694,0.00000000,0.67339991,0.01315382
-4.46923462,1.21476966,0.00089369,0.09281173,0.34176549,0.43195331,0.52158863,0.00000000,0.67688659,0.01356657
-4.46323162,1.20998741,0.00086659,0.09249974,0.33737253,0.42374005,0.52532986,0.00000000,0.67716654,0.01393275
-4.45722861,1.19945092,0.00083429,0.09172148,0.33124412,0.41336532,0.52675313,0.00000000,0.67426536,0.01424648
-4.45122561,1.18336338,0.00079746,0.09049739,0.32349975,0.40100594,0.52584212,0.00000000,0.66825433,0.01450237
-4.44522261,1.16200738,0.00075679,0.08885354,0.31428294,0.38687264,0.52261029,0.00000000,0.65924604,0.01469559
-4.43921961,1.13573299,0.00071304,0.08682067,0.30375606,0.37120198,0.51709924,0.00000000,0.64738934,0.01482203
-4.43321661,1.10494548,0.00066702,0.08443326,0.29209499,0.35424812,0.50937693,0.00000000,0.63286423,0.01487840
-4.42721361,1.07009308,0.00061948,0.08172860,0.27948382,0.33627466,0.49953592,0.00000000,0.61587666,0.01486233
-4.42121061,1.03165533,0.00057122,0.07874586,0.26610989,0.31754700,0.48769152,0.00000000,0.59665359,0.01477251
-4.41520760,0.99013238,0.00052293,0.07552531,0.25215929,0.29832529,0.47398011,0.00000000,0.57543835,0.01460872
-4.40920460,0.94603539,0.00047529,0.07210754,0.23781289,0.27885853,0.45855730,0.00000000,0.55248641,0.01437194
-4.40320160,0.89987824,0.00042890,0.06853285,0.22324311,0.25937957,0.44159621,0.00000000,0.52806157,0.01406437
-4.39719860,0.85217058,0.00038426,0.06484071,0.20861140,0.24010143,0.42328563,0.00000000,0.50243250,0.01368941
-4.39119560,0.80341207,0.00034180,0.06106930,0.19406637,0.22121468,0.40382797,0.00000000,0.47586977,0.01325166
-4.38519260,0.75408779,0.00030185,0.05725512,0.17974269,0.20288609,0.38343718,0.00000000,0.44864297,0.01275684
-4.37918959,0.70466463,0.00026467,0.05343275,0.16576053,0.18525814,0.36233634,0.00000000,0.42101823,0.01221165
-4.37318659,0.65558844,0.00023042,0.04963457,0.15222556,0.16844967,0.34075515,0.00000000,0.39325582,0.01162370
-4.36718359,0.60728196,0.00019918,0.04589061,0.13922940,0.15255709,0.31892711,0.00000000,0.36560784,0.01100131
-4.36118059,0.56014314,0.00017096,0.04222834,0.12685039,0.13765633,0.29708665,0.00000000,0.33831606,0.01035332
-4.35517759,0.51454400,0.00014572,0.03867263,0.11515467,0.12380519,0.27546620,0.00000000,0.31160986,0.00968889
-4.34917459,0.47082979,0.00012335,0.03524558,0.10419732,0.11104593,0.25429318,0.00000000,0.28570426,0.00901735
-4.34317159,0.42931849,0.00010372,0.03196648,0.09402372,0.09940811,0.23378723,0.00000000,0.26079812,0.00834791
-4.33716858,0.39030062,0.00008666,0.02885179,0.08467084,0.08891135,0.21415754,0.00000000,0.23707262,0.00768956
-4.33116558,0.35403930,0.00007197,0.02591507,0.07616854,0.07956806,0.19560054,0.00000000,0.21468995,0.00705083
-4.32516258,0.32077067,0.00005946,0.02316706,0.06854078,0.07138603,0.17829795,0.00000000,0.19379235,0.00643968
-4.31915958,0.29070454,0.00004891,0.02061568,0.06180680,0.06437070,0.16241519,0.00000000,0.17450152,0.00586336
-4.31315658,0.26402525,0.00004013,0.01826617,0.05598204,0.05852722,0.14810024,0.00000000,0.15691840,0.00532832
-4.30715358,0.24089272,0.00003291,0.01612119,0.05107904,0.05386218,0.13548289,0.00000000,0.14112327,0.00484012
-4.30115058,0.22144362,0.00002708,0.01418100,0.04710802,0.05038491,0.12467431,0.00000000,0.12717629,0.00440343
-4.29514757,0.20579240,0.00002245,0.01244370,0.04407741,0.04810847,0.11576689,0.00000000,0.11511816,0.00402199
-4.28914457,0.19403221,0.00001889,0.01090543,0.04199406,0.04705021,0.10883429,0.00000000,0.10497114,0.00369863
-4.28314157,0.18623554,0.00001624,0.00956065,0.04086326,0.04723191,0.10393147,0.00000000,0.09674011,0.00343526
-4.27713857,0.18245437,0.00001440,0.00840240,0.04068853,0.04867949,0.10109483,0.00000000,0.09041364,0.00323295
-4.27113557,0.18271981,0.00001326,0.00742261,0.04147118,0.05142233,0.10034213,0.00000000,0.08596512,0.00309193
-4.26513257,0.18704113,0.00001275,0.00661237,0.04320965,0.05549217,0.10167226,0.00000000,0.08335368,0.00301164
-4.25912956,0.19540416,0.00001278,0.00596217,0.04589861,0.06092154,0.10506484,0.00000000,0.08252498,0.00299080
-4.25312656,0.20776913,0.00001331,0.00546219,0.04952794,0.06774199,0.11047960,0.00000000,0.08341187,0.00302740
-4.24712356,0.22406795,0.00001428,0.00510251,0.05408151,0.07598184,0.11785557,0.00000000,0.08593480,0.00311879
-4.24112056,0.24420120,0.00001567,0.00487331,0.05953596,0.08566376,0.12711019,0.00000000,0.09000215,0.00326166
-4.23511756,0.26803502,0.00001743,0.00476505,0.06585936,0.09680222,0.13813848,0.00000000,0.09551038,0.00345210
-4.22911456,0.29539802,0.00001955,0.00476862,0.07301007,0.10940074,0.15081231,0.00000000,0.10234432,0.00368563
-4.22311156,0.32607875,0.00002201,0.00487548,0.08093564,0.12344932,0.16498001,0.00000000,0.11037738,0.00395724
-4.21710855,0.35982378,0.00002478,0.00507771,0.08957192,0.13892187,0.18046644,0.00000000,0.11947206,0.00426140
-4.21110555,0.39633682,0.00002785,0.00536819,0.09884261,0.15577406,0.19707366,0.00000000,0.12948068,0.00459217
-4.20510255,0.43527921,0.00003118,0.00574060,0.10865906,0.17394144,0.21458238,0.00000000,0.14024647,0.00494321
-4.19909955,0.47627175,0.00003477,0.00618951,0.11892055,0.19333818,0.23275418,0.00000000,0.15160510,0.00530791
-4.19309655,0.51889835,0.00003857,0.00671047,0.12951513,0.21385638,0.25133474,0.00000000,0.16338669,0.00567947
-4.18709355,0.56271134,0.00004257,0.00730002,0.14032085,0.23536611,0.27005791,0.00000000,0.17541820,0.00605099
-4.18109055,0.60723847,0.00004671,0.00795578,0.15120765,0.25771628,0.28865067,0.00000000,0.18752637,0.00641566
-4.17508754,0.65199159,0.00005097,0.00867645,0.16203969,0.28073629,0.30683887,0.00000000,0.19954093,0.00676684
-4.16908454,0.69647668,0.00005529,0.00946189,0.17267806,0.30423852,0.32435359,0.00000000,0.21129814,0.00709823
-4.16308154,0.74020498,0.00005964,0.01031313,0.18298407,0.32802170,0.34093796,0.00000000,0.22264442,0.00740402
-4.15707854,0.78270483,0.00006395,0.01123233,0.19282261,0.35187484,0.35635409,0.00000000,0.23344002,0.00767902
-4.15107554,0.82353383,0.00006819,0.01222281,0.20206585,0.37558198,0.37039001,0.00000000,0.24356249,0.00791884
-4.14507254,0.86229074,0.00007230,0.01328893,0.21059689,0.39892727,0.38286617,0.00000000,0.25290981,0.00811992
-4.13906953,0.89862667,0.00007623,0.01443605,0.21831339,0.42170039,0.39364136,0.00000000,0.26140299,0.00827970
-4.13306653,0.93225510,0.00007995,0.01567033,0.22513086,0.44370209,0.40261763,0.00000000,0.26898807,0.00839664
-4.12706353,0.96296020,0.00008342,0.01699858,0.23098569,0.46474956,0.40974415,0.00000000,0.27563732,0.00847029
-4.12106053,0.99060302,0.00008662,0.01842798,0.23583750,0.48468151,0.41501960,0.00000000,0.28134956,0.00850123
-4.11505753,1.01512530,0.00008953,0.01996580,0.23967102,0.50336260,0.41849303,0.00000000,0.28614958,0.00849112
-4.10905453,1.03655060,0.00009216,0.02161905,0.24249704,0.52068718,0.42026315,0.00000000,0.29008664,0.00844256
-4.10305153,1.05498258,0.00009451,0.02339412,0.24435264,0.53658201,0.42047582,0.00000000,0.29323206,0.00835903
-4.09704852,1.07060045,0.00009663,0.02529630,0.24530054,0.55100791,0.41932003,0.00000000,0.29567597,0.00824472
-4.09104552,1.08365172,0.00009856,0.02732937,0.24542748,0.56396020,0.41702220,0.00000000,0.29752341,0.00810445
-4.08504252,1.09444236,0.00010038,0.02949514,0.24484179,0.57546787,0.41383910,0.00000000,0.29888981,0.00794344
-4.07903952,1.10332480,0.00010219,0.03179296,0.24367012,0.58559152,0.41004966,0.00000000,0.29989612,0.00776718
-4.07303652,1.11068414,0.00010409,0.03421935,0.24205342,0.59442013,0.40594578,0.00000000,0.30066371,0.00758120
-4.06703352,1.11692311,0.00010624,0.03676754,0.24014238,0.60206672,0.40182260,0.00000000,0.30130933,0.00739093
-4.06103052,1.12244635,0.00010880,0.03942717,0.23809234,0.60866318,0.39796855,0.00000000,0.30194026,0.00720155
-4.05502751,1.12764463,0.00011198,0.04218408,0.23605802,0.61435438,0.39465551,0.00000000,0.30264994,0.00701777
-4.04902451,1.13287966,0.00011600,0.04502007,0.23418812,0.61929194,0.39212950,0.00000000,0.30351414,0.00684377
-4.04302151,1.13847026,0.00012114,0.04791299,0.23262017,0.62362778,0.39060235,0.00000000,0.30458798,0.00668305
-4.03701851,1.14468030,0.00012770,0.05083675,0.23147564,0.62750801,0.39024452,0.00000000,0.30590390,0.00653837
-4.03101551,1.15170918,0.00013603,0.05376164,0.23085575,0.63106719,0.39117965,0.00000000,0.30747064,0.00641171
-4.02501251,1.15968529,0.00014657,0.05665473,0.23083803,0.63442350,0.39348091,0.00000000,0.30927332,0.00630419
-4.01900950,1.16866283,0.00015978,0.05948042,0.23147385,0.63767493,0.39716948,0.00000000,0.31127474,0.00621618
-4.01300650,1.17862227,0.00017623,0.06220120,0.23278708,0.64089679,0.40221521,0.00000000,0.31341771,0.00614723
-4.00700350,1.18947469,0.00019657,0.06477850,0.23477398,0.64414077,0.40853961,0.00000000,0.31562854,0.00609625
-4.00100050,1.20106977,0.00022158,0.06717371,0.23740435,0.64743555,0.41602105,0.00000000,0.31782146,0.00606149
-3.99499750,1.21320747,0.00025213,0.06934925,0.24062399,0.65078910,0.42450199,0.00000000,0.31990384,0.00604074
-3.98899450,1.22565287,0.00028927,0.07126976,0.24435838,0.65419255,0.43379809,0.00000000,0.32178208,0.00603139
-3.98299150,1.23815371,0.00033416,0.07290332,0.24851745,0.65762557,0.44370882,0.00000000,0.32336789,0.00603061
-3.97698849,1.25045995,0.00038817,0.07422260,0.25300133,0.66106298,0.45402909,0.00000000,0.32458476,0.00603550
-3.97098549,1.26234444,0.00045281,0.07520603,0.25770681,0.66448226,0.46456145,0.00000000,0.32537429,0.00604319
-3.96498249,1.27362384,0.00052980,0.07583882,0.26253426,0.66787170,0.47512839,0.00000000,0.32570218,0.00605101
-3.95897949,1.28417872,0.00062099,0.07611386,0.26739476,0.67123857,0.48558398,0.00000000,0.32556351,0.00605663
-3.95297649,1.29397185,0.00072844,0.07603239,0.27221696,0.67461703,0.49582451,0.00000000,0.32498716,0.00605816
-3.94697349,1.30306352,0.00085431,0.07560447,0.27695360,0.67807507,0.50579737,0.00000000,0.32403899,0.00605423
-3.94097049,1.31162310,0.00100085,0.07484917,0.28158710,0.68172016,0.51550789,0.00000000,0.32282372,0.00604409
-3.93496748,1.31993581,0.00117038,0.07379450,0.28613412,0.68570299,0.52502358,0.00000000,0.32148516,0.00602764
-3.92896448,1.32840425,0.00136519,0.07247698,0.29064867,0.69021906,0.53447552,0.00000000,0.32020484,0.00600546
-3.92296148,1.33754397,0.00158746,0.07094102,0.29522370,0.69550768,0.54405679,0.00000000,0.31919895,0.00597875
-3.91695848,1.34797316,0.00183918,0.06923790,0.29999086,0.70184823,0.55401776,0.00000000,0.31871343,0.00594935
-3.91095548,1.36039626,0.00212207,0.06742458,0.30511846,0.70955362,0.56465853,0.00000000,0.31901759,0.00591962
-3.90495248,1.37558210,0.00243742,0.06556226,0.31080755,0.71896105,0.57631849,0.00000000,0.32039607,0.00589233
-3.89894947,1.39433698,0.00278601,0.06371472,0.31728621,0.73042023,0.58936369,0.00000000,0.32313963,0.00587061
-3.89294647,1.41747382,0.00316800,0.06194659,0.32480217,0.74427951,0.60417213,0.00000000,0.32753487,0.00585770
-3.88694347,1.44577826,0.00358281,0.06032152,0.33361393,0.76087040,0.62111787,0.00000000,0.33385323,0.00585691
-3.88094047,1.47997333,0.00402901,0.05890031,0.34398081,0.78049108,0.64055433,0.00000000,0.34233968,0.00587138
-3.87493747,1.52068382,0.00450431,0.05773910,0.35615204,0.80338969,0.66279758,0.00000000,0.35320151,0.00590397
-3.86893447,1.56840208,0.00500544,0.05688775,0.37035544,0.82974811,0.68811021,0.00000000,0.36659755,0.00595709
-3.86293147,1.62345673,0.00552817,0.05638818,0.38678605,0.85966698,0.71668650,0.00000000,0.38262839,0.00603257
-3.85692846,1.68598556,0.00606734,0.05627314,0.40559508,0.89315286,0.74863935,0.00000000,0.40132782,0.00613157
-3.85092546,1.75591405,0.00661690,0.05656509,0.42687972,0.93010807,0.78398968,0.00000000,0.42265617,0.00625445
-3.84492246,1.83294061,0.00717003,0.05727539,0.45067416,0.97032391,0.82265851,0.00000000,0.44649553,0.00640075
-3.83891946,1.91652921,0.00771926,0.05840382,0.47694225,1.01347774,0.86446222,0.00000000,0.47264755,0.00656914
-3.83291646,2.00591012,0.00825669,0.05993845,0.50557210,1.05913410,0.90911108,0.00000000,0.50083368,0.00675743
-3.82691346,2.10008895,0.00877418,0.06185580,0.53637304,1.10675021,0.95621126,0.00000000,0.53069822,0.00696263
-3.82091046,2.19786373,0.00926359,0.06412135,0.56907503,1.15568561,1.00527017,0.00000000,0.56181414,0.00718098
-3.81490745,2.29784994,0.00971706,0.06669037,0.60333080,1.20521579,1.05570516,0.00000000,0.59369149,0.00740809
-3.80890445,2.39851236,0.01012725,0.06950910,0.63872069,1.25454941,1.10685515,0.00000000,0.62578851,0.00763906
-3.80290145,2.49820304,0.01048765,0.07251613,0.67476024,1.30284846,1.15799504,0.00000000,0.65752475,0.00786859
-3.79689845,2.59520398,0.01079276,0.07564405,0.71091027,1.34925071,1.20835248,0.00000000,0.68829620,0.00809121
-3.79089545,2.68777309,0.01103835,0.07882128,0.74658941,1.39289364,1.25712637,0.00000000,0.71749167,0.00830138
-3.78489245,2.77419187,0.01122162,0.08197404,0.78118846,1.43293893,1.30350671,0.00000000,0.74450993,0.00849369
-3.77888944,2.85281314,0.01134131,0.08502837,0.81408642,1.46859654,1.34669518,0.00000000,0.76877710,0.00866305
-3.77288644,2.92210706,0.01139778,0.08791218,0.84466742,1.49914767,1.38592579,0.00000000,0.78976348,0.00880479
-3.76688344,2.98070397,0.01139300,0.09055723,0.87233817,1.52396553,1.42048502,0.00000000,0.80699928,0.00891486
-3.76088044,3.02743242,0.01133046,0.09290097,0.89654515,1.54253329,1.44973077,0.00000000,0.82008862,0.00898990
-3.75487744,3.06135108,0.01121509,0.09488820,0.91679093,1.55445849,1.47310958,0.00000000,0.82872117,0.00902735
-3.74887444,3.08177341,0.01105303,0.09647249,0.93264904,1.55948350,1.49017153,0.00000000,0.83268110,0.00902552
-3.74287144,3.08828435,0.01085140,0.09761728,0.94377669,1.55749155,1.50058218,0.00000000,0.83185282,0.00898359
-3.73686843,3.08074840,0.01061806,0.09829669,0.94992498,1.54850834,1.50413140,0.00000000,0.82622345,0.00890165
-3.73086543,3.05930896,0.01036122,0.09849590,0.95094595,1.53269910,1.50073847,0.00000000,0.81588184,0.00878066
-3.72486243,3.02437907,0.01008921,0.09821121,0.94679641,1.51036142,1.49045345,0.00000000,0.80101427,0.00862237
-3.71885943,2.97662408,0.00981009,0.09744972,0.93753829,1.48191417,1.47345471,0.00000000,0.78189699,0.00842928
-3.71285643,2.91693703,0.00953139,0.09622867,0.92333552,1.44788299,1.45004264,0.00000000,0.75888609,0.00820451
-3.70685343,2.84640783,0.00925983,0.09457451,0.90444760,1.40888307,1.42062988,0.00000000,0.73240502,0.00795168
-3.70085043,2.76628762,0.00900107,0.09252161,0.88122026,1.36559988,1.38572834,0.00000000,0.70293045,0.00767482
-3.69484742,2.67794972,0.00875957,0.09011095,0.85407351,1.31876872,1.34593366,0.00000000,0.67097704,0.00737820
-3.68884442,2.58284889,0.00853840,0.08738851,0.82348784,1.26915379,1.30190755,0.00000000,0.63708178,0.00706620
-3.68284142,2.48248042,0.00833926,0.08440377,0.78998896,1.21752763,1.25435890,0.00000000,0.60178854,0.00674324
-3.67683842,2.37834066,0.00816245,0.08120811,0.75413199,1.16465171,1.20402425,0.00000000,0.56563352,0.00641357
-3.67083542,2.27189040,0.00800692,0.07785341,0.71648564,1.11125877,1.15164854,0.00000000,0.52913193,0.00608126
-3.66483242,2.16452242,0.00787045,0.07439071,0.67761706,1.05803739,1.09796667,0.00000000,0.49276661,0.00575006
-3.65882941,2.05753415,0.00774977,0.07086916,0.63807801,1.00561942,1.04368671,0.00000000,0.45697869,0.00542337
-3.65282641,1.95210610,0.00764079,0.06733514,0.59839266,0.95457021,0.98947526,0.00000000,0.42216058,0.00510417
-3.64682341,1.84928651,0.00753885,0.06383165,0.55904767,0.90538211,0.93594532,0.00000000,0.38865139,0.00479500
-3.64082041,1.74998227,0.00743898,0.06039799,0.52048443,0.85847094,0.88364709,0.00000000,0.35673470,0.00449798
-3.63481741,1.65495581,0.00733612,0.05706961,0.48309388,0.81417536,0.83306167,0.00000000,0.32663850,0.00421479
-3.62881441,1.56482744,0.00722542,0.05387824,0.44721359,0.77275886,0.78459781,0.00000000,0.29853706,0.00394674
-3.62281141,1.48008243,0.00710243,0.05085211,0.41312720,0.73441400,0.73859133,0.00000000,0.27255446,0.00369474
-3.61680840,1.40108177,0.00696328,0.04801638,0.38106564,0.69926833,0.69530711,0.00000000,0.24876932,0.00345944
-3.61080540,1.32807561,0.00680490,0.04539357,0.35121011,0.66739165,0.65494307,0.00000000,0.22722034,0.00324120
-3.60480240,1.26121832,0.00662508,0.04300400,0.32369613,0.63880385,0.61763578,0.00000000,0.20791234,0.00304020
-3.59879940,1.20058392,0.00642252,0.04086618,0.29861845,0.61348318,0.58346713,0.00000000,0.19082226,0.00285645
-3.59279640,1.14618105,0.00619694,0.03899716,0.27603624,0.59137408,0.55247157,0.00000000,0.17590502,0.00268987
-3.58679340,1.09796649,0.00594894,0.03741267,0.25597829,0.57239452,0.52464342,0.00000000,0.16309864,0.00254031
-3.58079040,1.05585658,0.00568004,0.03612715,0.23844784,0.55644231,0.49994377,0.00000000,0.15232874,0.00240759
-3.57478739,1.01973607,0.00539251,0.03515359,0.22342676,0.54340023,0.47830674,0.00000000,0.14351203,0.00229149
